Date,USA LARGE GROWTH Large Cap
2005-11-02,837.246
2005-11-03,842.12
2005-11-04,844.147
2005-11-07,847.557
2005-11-08,844.618
2005-11-09,844.796
2005-11-10,853.588
2005-11-11,855.068
2005-11-14,854.82
2005-11-15,853.034
2005-11-16,855.116
2005-11-17,863.579
2005-11-18,865.009
2005-11-21,868.24
2005-11-22,871.704
2005-11-23,874.214
2005-11-24,874.214
2005-11-25,875.848
2005-11-28,869.684
2005-11-29,868.304
2005-11-30,864.814
2005-12-01,875.207
2005-12-02,876.232
2005-12-05,871.741
2005-12-06,873.072
2005-12-07,870.262
2005-12-08,868.618
2005-12-09,870.796
2005-12-12,871.919
2005-12-13,874.509
2005-12-14,876.255
2005-12-15,875.763
2005-12-16,873.098
2005-12-19,864.746
2005-12-20,864.732
2005-12-21,867.021
2005-12-22,870.321
2005-12-23,871.076
2005-12-26,871.076
2005-12-27,862.972
2005-12-28,864.19
2005-12-29,860.315
2005-12-30,855.197
2006-01-02,855.197
2006-01-03,868.678
2006-01-04,873.54
2006-01-05,873.267
2006-01-06,881.953
2006-01-09,884.611
2006-01-10,884.436
2006-01-11,887.117
2006-01-12,881.553
2006-01-13,881.265
2006-01-16,881.265
2006-01-17,878.221
2006-01-18,873.587
2006-01-19,877.539
2006-01-20,859.093
2006-01-23,859.281
2006-01-24,861.992
2006-01-25,859.625
2006-01-26,863.967
2006-01-27,870.507
2006-01-30,870.909
2006-01-31,868.075
2006-02-01,869.981
2006-02-02,862.637
2006-02-03,857.83
2006-02-06,855.259
2006-02-07,849.465
2006-02-08,857.754
2006-02-09,855.152
2006-02-10,859.062
2006-02-13,854.729
2006-02-14,864.156
2006-02-15,867.788
2006-02-16,873.058
2006-02-17,868.995
2006-02-20,868.995
2006-02-21,864.928
2006-02-22,869.815
2006-02-23,867.56
2006-02-24,868.024
2006-02-27,873.731
2006-02-28,864.098
2006-03-01,872.444
2006-03-02,870.913
2006-03-03,869.474
2006-03-06,864.498
2006-03-07,862.497
2006-03-08,865.601
2006-03-09,860.164
2006-03-10,865.637
2006-03-13,866.306
2006-03-14,874.625
2006-03-15,877.139
2006-03-16,876.416
2006-03-17,878.342
2006-03-20,879.267
2006-03-21,873.927
2006-03-22,877.089
2006-03-23,874.37
2006-03-24,874.648
2006-03-27,873.358
2006-03-28,868.378
2006-03-29,875.66
2006-03-30,875.252
2006-03-31,871.633
2006-04-03,872.689
2006-04-04,877.261
2006-04-05,879.791
2006-04-06,879.216
2006-04-07,871.34
2006-04-10,871.546
2006-04-11,864.666
2006-04-12,865.219
2006-04-13,866.67
2006-04-14,866.67
2006-04-17,861.444
2006-04-18,873.159
2006-04-19,873.344
2006-04-20,874.293
2006-04-21,872.029
2006-04-24,869.71
2006-04-25,866.297
2006-04-26,869.632
2006-04-27,872.119
2006-04-28,866.682
2006-05-01,863.117
2006-05-02,865.722
2006-05-03,860.076
2006-05-04,863.134
2006-05-05,871.143
2006-05-08,871.828
2006-05-09,871.29
2006-05-10,869.482
2006-05-11,857.102
2006-05-12,849.67
2006-05-15,853.524
2006-05-16,850.804
2006-05-17,839.586
2006-05-18,834.279
2006-05-19,836.351
2006-05-22,832.917
2006-05-23,828.234
2006-05-24,832.725
2006-05-25,842.322
2006-05-26,845.433
2006-05-29,845.433
2006-05-30,831.734
2006-05-31,837.322
2006-06-01,848.144
2006-06-02,848.132
2006-06-05,832.548
2006-06-06,831.592
2006-06-07,825.744
2006-06-08,826.595
2006-06-09,822.907
2006-06-12,810.618
2006-06-13,806.584
2006-06-14,812.125
2006-06-15,828.93
2006-06-16,826.036
2006-06-19,819.454
2006-06-20,818.786
2006-06-21,828.002
2006-06-22,821.767
2006-06-23,820.937
2006-06-26,823.797
2006-06-27,814.4
2006-06-28,818.425
2006-06-29,837.549
2006-06-30,834.806
2006-07-03,840.572
2006-07-04,840.572
2006-07-05,831.475
2006-07-06,832.01
2006-07-07,824.844
2006-07-10,825.127
2006-07-11,829.458
2006-07-12,818.734
2006-07-13,808.139
2006-07-14,803.487
2006-07-17,803.381
2006-07-18,803.953
2006-07-19,818.033
2006-07-20,809.103
2006-07-21,803.12
2006-07-24,817.149
2006-07-25,821.669
2006-07-26,819.224
2006-07-27,814.958
2006-07-28,824.628
2006-07-31,823.241
2006-08-01,817.08
2006-08-02,823.849
2006-08-03,824.665
2006-08-04,823.748
2006-08-07,821.622
2006-08-08,818.913
2006-08-09,817.333
2006-08-10,822.302
2006-08-11,818.775
2006-08-14,820.607
2006-08-15,833.016
2006-08-16,841.861
2006-08-17,843.724
2006-08-18,846.266
2006-08-21,842.927
2006-08-22,842.499
2006-08-23,838.028
2006-08-24,839.107
2006-08-25,840.089
2006-08-28,845.552
2006-08-29,848.758
2006-08-30,851.241
2006-08-31,851.02
2006-09-01,856.05
2006-09-04,856.05
2006-09-05,857.842
2006-09-06,848.074
2006-09-07,844.111
2006-09-08,848.31
2006-09-11,851.436
2006-09-12,861.733
2006-09-13,863.37
2006-09-14,862.943
2006-09-15,866.53
2006-09-18,865.582
2006-09-19,863.272
2006-09-20,870.207
2006-09-21,864.279
2006-09-22,860.145
2006-09-25,868.996
2006-09-26,876.25
2006-09-27,877.042
2006-09-28,879.435
2006-09-29,876.608
2006-10-02,871.556
2006-10-03,875.955
2006-10-04,888.312
2006-10-05,891.686
2006-10-06,888.771
2006-10-09,889.617
2006-10-10,890.412
2006-10-11,887.969
2006-10-12,897.683
2006-10-13,898.222
2006-10-16,899.906
2006-10-17,895.057
2006-10-18,895.013
2006-10-19,896.659
2006-10-20,898.035
2006-10-23,904.587
2006-10-24,903.794
2006-10-25,905.602
2006-10-26,912.294
2006-10-27,902.96
2006-10-30,905.467
2006-10-31,906.591
2006-11-01,898.252
2006-11-02,897.875
2006-11-03,894.892
2006-11-06,905.657
2006-11-07,908.245
2006-11-08,909.037
2006-11-09,903.702
2006-11-10,905.265
2006-11-13,907.454
2006-11-14,915.099
2006-11-15,918.829
2006-11-16,922.464
2006-11-17,921.365
2006-11-20,921.571
2006-11-21,923.443
2006-11-22,927.115
2006-11-23,927.115
2006-11-24,924.114
2006-11-27,908.574
2006-11-28,912.387
2006-11-29,919.166
2006-11-30,919.069
2006-12-01,915.783
2006-12-04,926.907
2006-12-05,930.784
2006-12-06,928.362
2006-12-07,922.605
2006-12-08,924.278
2006-12-11,925.146
2006-12-12,923.324
2006-12-13,925.02
2006-12-14,933.476
2006-12-15,932.408
2006-12-18,926.608
2006-12-19,929.084
2006-12-20,926.287
2006-12-21,922.571
2006-12-22,917.116
2006-12-25,917.116
2006-12-26,920.43
2006-12-27,926.017
2006-12-28,925.494
2006-12-29,921.918
2007-01-01,921.918
2007-01-02,921.918
2007-01-03,919.58
2007-01-04,923.944
2007-01-05,919.845
2007-01-08,921.517
2007-01-09,922.898
2007-01-10,926.012
2007-01-11,934.461
2007-01-12,941.178
2007-01-15,941.178
2007-01-16,940.82
2007-01-17,939.334
2007-01-18,933.761
2007-01-19,937.599
2007-01-22,930.388
2007-01-23,933.557
2007-01-24,942.577
2007-01-25,931.916
2007-01-26,929.561
2007-01-29,928.959
2007-01-30,933.947
2007-01-31,940.256
2007-02-01,943.839
2007-02-02,945.221
2007-02-05,943.029
2007-02-06,942.794
2007-02-07,945.534
2007-02-08,945.081
2007-02-09,937.676
2007-02-12,933.393
2007-02-13,938.989
2007-02-14,946.829
2007-02-15,949.537
2007-02-16,948.022
2007-02-19,948.022
2007-02-20,950.815
2007-02-21,950.417
2007-02-22,950.564
2007-02-23,947.838
2007-02-26,944.663
2007-02-27,910.183
2007-02-28,915.212
2007-03-01,912.312
2007-03-02,901.864
2007-03-05,896.162
2007-03-06,909.328
2007-03-07,908.019
2007-03-08,913.229
2007-03-09,912.552
2007-03-12,915.387
2007-03-13,898.395
2007-03-14,906.033
2007-03-15,906.894
2007-03-16,904.035
2007-03-19,914.519
2007-03-20,919.172
2007-03-21,935.125
2007-03-22,934.694
2007-03-23,934.629
2007-03-26,936.652
2007-03-27,930.116
2007-03-28,923.261
2007-03-29,925.695
2007-03-30,924.801
2007-04-02,926.957
2007-04-03,936.8
2007-04-04,940.259
2007-04-05,943.906
2007-04-06,943.906
2007-04-09,944.111
2007-04-10,946.739
2007-04-11,939.969
2007-04-12,947.197
2007-04-13,950.173
2007-04-16,959.811
2007-04-17,963.56
2007-04-18,961.481
2007-04-19,959.828
2007-04-20,969.983
2007-04-23,967.738
2007-04-24,968.026
2007-04-25,976.36
2007-04-26,976.115
2007-04-27,976.369
2007-04-30,966.78
2007-05-01,969.179
2007-05-02,976.295
2007-05-03,980.214
2007-05-04,982.033
2007-05-07,983.974
2007-05-08,983.515
2007-05-09,985.093
2007-05-10,971.095
2007-05-11,980.835
2007-05-14,978.637
2007-05-15,975.972
2007-05-16,985.341
2007-05-17,984.778
2007-05-18,992.008
2007-05-21,994.157
2007-05-22,992.903
2007-05-23,992.043
2007-05-24,983.472
2007-05-25,989.697
2007-05-28,989.697
2007-05-29,991.319
2007-05-30,999.823
2007-05-31,1000.0
2007-06-01,1003.548
2007-06-04,1006.017
2007-06-05,1002.114
2007-06-06,993.1
2007-06-07,975.507
2007-06-08,986.96
2007-06-11,985.753
2007-06-12,975.888
2007-06-13,990.115
2007-06-14,995.958
2007-06-15,1003.129
2007-06-18,1002.554
2007-06-19,1002.962
2007-06-20,991.693
2007-06-21,997.834
2007-06-22,987.31
2007-06-25,983.415
2007-06-26,980.207
2007-06-27,989.589
2007-06-28,988.971
2007-06-29,986.518
2007-07-02,997.053
2007-07-03,1000.813
2007-07-04,1000.813
2007-07-05,1004.631
2007-07-06,1009.213
2007-07-09,1008.914
2007-07-10,996.992
2007-07-11,1002.402
2007-07-12,1021.283
2007-07-13,1023.292
2007-07-16,1022.561
2007-07-17,1024.8
2007-07-18,1023.581
2007-07-19,1030.763
2007-07-20,1020.25
2007-07-23,1024.778
2007-07-24,1009.363
2007-07-25,1012.842
2007-07-26,993.78
2007-07-27,979.861
2007-07-30,989.952
2007-07-31,975.659
2007-08-01,982.848
2007-08-02,990.45
2007-08-03,968.815
2007-08-06,986.858
2007-08-07,989.861
2007-08-08,1003.249
2007-08-09,977.119
2007-08-10,975.958
2007-08-13,978.043
2007-08-14,960.271
2007-08-15,946.863
2007-08-16,943.052
2007-08-17,962.304
2007-08-20,962.103
2007-08-21,963.44
2007-08-22,974.686
2007-08-23,974.372
2007-08-24,987.446
2007-08-27,981.11
2007-08-28,960.534
2007-08-29,982.915
2007-08-30,981.793
2007-08-31,993.482
2007-09-03,993.482
2007-09-04,1004.605
2007-09-05,995.552
2007-09-06,1000.42
2007-09-07,983.463
2007-09-10,984.227
2007-09-11,997.583
2007-09-12,996.566
2007-09-13,1002.125
2007-09-14,1002.06
2007-09-17,996.471
2007-09-18,1021.866
2007-09-19,1026.713
2007-09-20,1022.992
2007-09-21,1029.17
2007-09-24,1027.49
2007-09-25,1030.039
2007-09-26,1035.218
2007-09-27,1038.963
2007-09-28,1037.967
2007-10-01,1049.396
2007-10-02,1048.263
2007-10-03,1041.883
2007-10-04,1043.14
2007-10-05,1054.376
2007-10-08,1054.896
2007-10-09,1063.412
2007-10-10,1065.855
2007-10-11,1058.425
2007-10-12,1066.885
2007-10-15,1056.403
2007-10-16,1052.491
2007-10-17,1056.675
2007-10-18,1059.106
2007-10-19,1030.928
2007-10-22,1035.305
2007-10-23,1048.572
2007-10-24,1047.086
2007-10-25,1045.868
2007-10-26,1059.846
2007-10-29,1064.059
2007-10-30,1060.804
2007-10-31,1075.526
2007-11-01,1054.682
2007-11-02,1061.533
2007-11-05,1057.685
2007-11-06,1069.298
2007-11-07,1043.792
2007-11-08,1032.27
2007-11-09,1010.335
2007-11-12,998.505
2007-11-13,1028.784
2007-11-14,1020.471
2007-11-15,1012.18
2007-11-16,1021.474
2007-11-19,1006.686
2007-11-20,1012.744
2007-11-21,998.283
2007-11-22,998.283
2007-11-23,1013.516
2007-11-26,993.473
2007-11-27,1007.83
2007-11-28,1036.093
2007-11-29,1037.159
2007-11-30,1038.437
2007-12-03,1032.11
2007-12-04,1027.53
2007-12-05,1042.398
2007-12-06,1056.7
2007-12-07,1055.184
2007-12-10,1061.906
2007-12-11,1037.332
2007-12-12,1045.176
2007-12-13,1046.688
2007-12-14,1034.087
2007-12-17,1015.731
2007-12-18,1020.392
2007-12-19,1020.432
2007-12-20,1029.274
2007-12-21,1046.902
2007-12-24,1054.959
2007-12-25,1054.959
2007-12-26,1056.555
2007-12-27,1041.859
2007-12-28,1042.986
2007-12-31,1034.415
2008-01-01,1034.415
2008-01-02,1020.074
2008-01-03,1020.568
2008-01-04,989.936
2008-01-07,990.967
2008-01-08,973.517
2008-01-09,988.772
2008-01-10,996.016
2008-01-11,978.924
2008-01-14,992.164
2008-01-15,967.881
2008-01-16,958.032
2008-01-17,935.933
2008-01-18,933.918
2008-01-21,933.918
2008-01-22,919.368
2008-01-23,929.58
2008-01-24,943.491
2008-01-25,929.713
2008-01-28,940.786
2008-01-29,942.818
2008-01-30,938.989
2008-01-31,954.295
2008-02-01,964.241
2008-02-04,954.544
2008-02-05,928.262
2008-02-06,920.556
2008-02-07,926.365
2008-02-08,928.484
2008-02-11,938.838
2008-02-12,943.418
2008-02-13,957.76
2008-02-14,945.184
2008-02-15,943.703
2008-02-18,943.703
2008-02-19,942.659
2008-02-20,952.345
2008-02-21,940.912
2008-02-22,946.238
2008-02-25,958.319
2008-02-26,966.328
2008-02-27,966.694
2008-02-28,961.465
2008-02-29,938.392
2008-03-03,939.465
2008-03-04,938.344
2008-03-05,945.491
2008-03-06,928.451
2008-03-07,920.624
2008-03-10,906.622
2008-03-11,932.715
2008-03-12,927.641
2008-03-13,933.378
2008-03-14,916.286
2008-03-17,906.598
2008-03-18,940.793
2008-03-19,917.082
2008-03-20,932.723
2008-03-21,932.723
2008-03-24,951.453
2008-03-25,956.385
2008-03-26,950.443
2008-03-27,937.464
2008-03-28,931.511
2008-03-31,936.965
2008-04-01,966.579
2008-04-02,963.406
2008-04-03,964.69
2008-04-04,968.012
2008-04-07,967.978
2008-04-08,964.513
2008-04-09,958.228
2008-04-10,967.45
2008-04-11,948.449
2008-04-14,946.83
2008-04-15,949.261
2008-04-16,971.509
2008-04-17,970.572
2008-04-18,992.669
2008-04-21,995.783
2008-04-22,984.979
2008-04-23,991.502
2008-04-24,994.22
2008-04-25,996.08
2008-04-28,995.3
2008-04-29,992.442
2008-04-30,986.575
2008-05-01,1005.683
2008-05-02,1006.068
2008-05-05,1003.664
2008-05-06,1011.055
2008-05-07,996.701
2008-05-08,1003.377
2008-05-09,997.727
2008-05-12,1007.951
2008-05-13,1008.103
2008-05-14,1010.625
2008-05-15,1022.749
2008-05-16,1024.713
2008-05-19,1023.057
2008-05-20,1014.67
2008-05-21,997.018
2008-05-22,1000.791
2008-05-23,991.217
2008-05-26,991.217
2008-05-27,1002.272
2008-05-28,1007.941
2008-05-29,1014.089
2008-05-30,1017.735
2008-06-02,1007.671
2008-06-03,1004.369
2008-06-04,1007.839
2008-06-05,1028.225
2008-06-06,999.323
2008-06-09,1002.665
2008-06-10,999.996
2008-06-11,983.851
2008-06-12,988.076
2008-06-13,1003.846
2008-06-16,1005.086
2008-06-17,1000.589
2008-06-18,992.005
2008-06-19,997.993
2008-06-20,979.073
2008-06-23,979.888
2008-06-24,973.741
2008-06-25,980.299
2008-06-26,952.955
2008-06-27,951.494
2008-06-30,949.709
2008-07-01,953.261
2008-07-02,933.669
2008-07-03,934.333
2008-07-04,934.333
2008-07-07,932.533
2008-07-08,944.01
2008-07-09,923.959
2008-07-10,932.305
2008-07-11,924.837
2008-07-14,921.443
2008-07-15,917.606
2008-07-16,933.613
2008-07-17,940.694
2008-07-18,935.128
2008-07-21,936.522
2008-07-22,942.793
2008-07-23,944.605
2008-07-24,927.785
2008-07-25,935.5
2008-07-28,921.03
2008-07-29,938.606
2008-07-30,952.616
2008-07-31,943.105
2008-08-01,934.432
2008-08-04,926.393
2008-08-05,950.875
2008-08-06,958.404
2008-08-07,947.004
2008-08-08,966.128
2008-08-11,969.801
2008-08-12,966.721
2008-08-13,967.602
2008-08-14,971.698
2008-08-15,974.236
2008-08-18,962.336
2008-08-19,955.197
2008-08-20,959.819
2008-08-21,962.45
2008-08-22,972.998
2008-08-25,955.081
2008-08-26,957.322
2008-08-27,964.076
2008-08-28,973.235
2008-08-29,956.78
2008-09-01,956.78
2008-09-02,948.105
2008-09-03,940.673
2008-09-04,913.989
2008-09-05,913.479
2008-09-08,924.614
2008-09-09,899.602
2008-09-10,908.055
2008-09-11,923.241
2008-09-12,927.247
2008-09-15,894.607
2008-09-16,904.629
2008-09-17,864.211
2008-09-18,891.815
2008-09-19,914.546
2008-09-22,884.19
2008-09-23,871.645
2008-09-24,873.092
2008-09-25,886.452
2008-09-26,888.606
2008-09-29,815.401
2008-09-30,854.708
2008-10-01,842.448
2008-10-02,804.667
2008-10-03,797.754
2008-10-06,764.679
2008-10-07,724.61
2008-10-08,720.648
2008-10-09,679.952
2008-10-10,667.457
2008-10-13,746.4
2008-10-14,724.771
2008-10-15,661.92
2008-10-16,690.575
2008-10-17,689.204
2008-10-20,717.32
2008-10-21,692.481
2008-10-22,654.694
2008-10-23,656.802
2008-10-24,636.468
2008-10-27,613.872
2008-10-28,679.124
2008-10-29,676.763
2008-10-30,697.589
2008-10-31,706.294
2008-11-03,703.286
2008-11-04,727.611
2008-11-05,693.177
2008-11-06,661.621
2008-11-07,678.801
2008-11-10,670.964
2008-11-11,654.098
2008-11-12,622.78
2008-11-13,662.641
2008-11-14,633.413
2008-11-17,616.977
2008-11-18,622.924
2008-11-19,588.075
2008-11-20,553.635
2008-11-21,587.86
2008-11-24,619.926
2008-11-25,618.977
2008-11-26,638.809
2008-11-27,638.809
2008-11-28,642.656
2008-12-01,593.41
2008-12-02,609.64
2008-12-03,623.572
2008-12-04,607.865
2008-12-05,628.435
2008-12-08,647.914
2008-12-09,635.758
2008-12-10,641.74
2008-12-11,626.617
2008-12-12,628.435
2008-12-15,624.743
2008-12-16,652.207
2008-12-17,647.116
2008-12-18,638.655
2008-12-19,641.274
2008-12-22,631.518
2008-12-23,626.112
2008-12-24,628.319
2008-12-25,628.319
2008-12-26,630.617
2008-12-29,627.691
2008-12-30,641.738
2008-12-31,648.715
2009-01-01,648.715
2009-01-02,670.005
2009-01-05,670.387
2009-01-06,675.987
2009-01-07,660.21
2009-01-08,661.888
2009-01-09,648.502
2009-01-12,637.228
2009-01-13,638.502
2009-01-14,619.977
2009-01-15,624.514
2009-01-16,630.51
2009-01-19,630.51
2009-01-20,602.268
2009-01-21,625.061
2009-01-22,618.24
2009-01-23,620.71
2009-01-26,625.221
2009-01-27,630.612
2009-01-28,648.514
2009-01-29,632.311
2009-01-30,619.212
2009-02-02,620.249
2009-02-03,633.427
2009-02-04,631.469
2009-02-05,643.608
2009-02-06,657.88
2009-02-09,657.39
2009-02-10,631.789
2009-02-11,635.745
2009-02-12,639.33
2009-02-13,635.375
2009-02-16,635.375
2009-02-17,612.8
2009-02-18,615.133
2009-02-19,609.152
2009-02-20,605.689
2009-02-23,583.94
2009-02-24,601.925
2009-02-25,594.439
2009-02-26,582.306
2009-02-27,574.594
2009-03-02,552.183
2009-03-03,551.352
2009-03-04,565.033
2009-03-05,544.934
2009-03-06,544.203
2009-03-09,536.032
2009-03-10,564.959
2009-03-11,567.678
2009-03-12,585.944
2009-03-13,589.639
2009-03-16,586.416
2009-03-17,604.022
2009-03-18,609.352
2009-03-19,605.516
2009-03-20,598.778
2009-03-23,634.629
2009-03-24,625.009
2009-03-25,627.783
2009-03-26,644.215
2009-03-27,631.121
2009-03-30,615.386
2009-03-31,621.405
2009-04-01,628.579
2009-04-02,645.465
2009-04-03,649.898
2009-04-06,645.844
2009-04-07,632.33
2009-04-08,641.356
2009-04-09,656.83
2009-04-10,656.83
2009-04-13,656.541
2009-04-14,647.989
2009-04-15,650.684
2009-04-16,662.837
2009-04-17,664.121
2009-04-20,643.81
2009-04-21,653.638
2009-04-22,649.849
2009-04-23,654.148
2009-04-24,665.689
2009-04-27,662.295
2009-04-28,661.045
2009-04-29,673.706
2009-04-30,673.336
2009-05-01,675.68
2009-05-04,691.259
2009-05-05,689.794
2009-05-06,693.838
2009-05-07,685.51
2009-05-08,693.905
2009-05-11,686.18
2009-05-12,687.415
2009-05-13,673.074
2009-05-14,678.104
2009-05-15,673.241
2009-05-18,691.328
2009-05-19,691.305
2009-05-20,690.929
2009-05-21,679.759
2009-05-22,679.145
2009-05-25,679.145
2009-05-26,696.197
2009-05-27,685.976
2009-05-28,694.668
2009-05-29,703.758
2009-06-01,722.986
2009-06-02,725.424
2009-06-03,719.471
2009-06-04,724.26
2009-06-05,724.561
2009-06-08,723.255
2009-06-09,726.554
2009-06-10,724.332
2009-06-11,726.256
2009-06-12,726.558
2009-06-15,711.706
2009-06-16,703.439
2009-06-17,707.266
2009-06-18,711.434
2009-06-19,714.882
2009-06-22,696.303
2009-06-23,696.515
2009-06-24,702.127
2009-06-25,717.447
2009-06-26,716.78
2009-06-29,721.446
2009-06-30,715.743
2009-07-01,718.292
2009-07-02,701.053
2009-07-03,701.053
2009-07-06,702.677
2009-07-07,689.111
2009-07-08,692.742
2009-07-09,693.896
2009-07-10,692.789
2009-07-13,706.277
2009-07-14,709.488
2009-07-15,728.843
2009-07-16,736.907
2009-07-17,739.662
2009-07-20,746.818
2009-07-21,749.679
2009-07-22,749.321
2009-07-23,763.814
2009-07-24,764.211
2009-07-27,763.06
2009-07-28,762.79
2009-07-29,761.125
2009-07-30,767.284
2009-07-31,766.148
2009-08-03,776.29
2009-08-04,775.349
2009-08-05,768.63
2009-08-06,763.028
2009-08-07,770.852
2009-08-10,768.82
2009-08-11,763.068
2009-08-12,770.289
2009-08-13,774.758
2009-08-14,768.35
2009-08-17,751.912
2009-08-18,759.426
2009-08-19,764.56
2009-08-20,772.173
2009-08-21,783.013
2009-08-24,782.386
2009-08-25,783.209
2009-08-26,783.853
2009-08-27,785.636
2009-08-28,783.638
2009-08-31,778.245
2009-09-01,766.366
2009-09-02,765.953
2009-09-03,771.454
2009-09-04,781.943
2009-09-07,781.943
2009-09-08,787.973
2009-09-09,792.419
2009-09-10,800.245
2009-09-11,800.975
2009-09-14,803.254
2009-09-15,804.332
2009-09-16,813.552
2009-09-17,812.723
2009-09-18,814.776
2009-09-21,814.351
2009-09-22,817.199
2009-09-23,810.378
2009-09-24,805.468
2009-09-25,800.75
2009-09-28,812.63
2009-09-29,811.091
2009-09-30,810.681
2009-10-01,792.583
2009-10-02,790.976
2009-10-05,796.838
2009-10-06,808.243
2009-10-07,811.789
2009-10-08,817.648
2009-10-09,822.681
2009-10-12,824.165
2009-10-13,823.397
2009-10-14,834.827
2009-10-15,838.748
2009-10-16,835.211
2009-10-19,842.842
2009-10-20,838.515
2009-10-21,833.2
2009-10-22,838.688
2009-10-23,832.799
2009-10-26,826.383
2009-10-27,821.754
2009-10-28,808.395
2009-10-29,823.037
2009-10-30,804.385
2009-11-02,810.267
2009-11-03,810.959
2009-11-04,814.545
2009-11-05,829.176
2009-11-06,832.755
2009-11-09,849.088
2009-11-10,849.526
2009-11-11,853.611
2009-11-12,847.209
2009-11-13,852.987
2009-11-16,863.159
2009-11-17,865.162
2009-11-18,863.392
2009-11-19,854.066
2009-11-20,851.141
2009-11-23,861.714
2009-11-24,861.97
2009-11-25,865.359
2009-11-26,865.359
2009-11-27,852.962
2009-11-30,853.974
2009-12-01,864.491
2009-12-02,864.339
2009-12-03,857.703
2009-12-04,860.844
2009-12-07,857.565
2009-12-08,849.281
2009-12-09,853.452
2009-12-10,859.818
2009-12-11,860.814
2009-12-14,868.335
2009-12-15,864.365
2009-12-16,864.572
2009-12-17,853.532
2009-12-18,860.625
2009-12-21,869.226
2009-12-22,873.155
2009-12-23,877.698
2009-12-24,882.399
2009-12-25,882.399
2009-12-28,884.784
2009-12-29,883.636
2009-12-30,884.188
2009-12-31,874.396
2010-01-01,874.396
2010-01-04,887.376
2010-01-05,888.841
2010-01-06,887.639
2010-01-07,888.4
2010-01-08,893.792
2010-01-11,893.142
2010-01-12,885.685
2010-01-13,892.788
2010-01-14,895.288
2010-01-15,887.106
2010-01-18,887.106
2010-01-19,898.272
2010-01-20,886.584
2010-01-21,872.834
2010-01-22,850.65
2010-01-25,854.257
2010-01-26,853.013
2010-01-27,856.567
2010-01-28,841.464
2010-01-29,831.087
2010-02-01,842.376
2010-02-02,850.777
2010-02-03,849.681
2010-02-04,824.489
2010-02-05,828.41
2010-02-08,822.626
2010-02-09,833.308
2010-02-10,830.865
2010-02-11,840.605
2010-02-12,839.501
2010-02-15,839.501
2010-02-16,853.087
2010-02-17,857.957
2010-02-18,864.162
2010-02-19,864.025
2010-02-22,860.868
2010-02-23,851.12
2010-02-24,858.299
2010-02-25,857.438
2010-02-26,858.095
2010-03-01,866.891
2010-03-02,868.575
2010-03-03,869.612
2010-03-04,872.801
2010-03-05,883.676
2010-03-08,883.948
2010-03-09,885.904
2010-03-10,888.975
2010-03-11,893.017
2010-03-12,894.114
2010-03-15,895.175
2010-03-16,900.042
2010-03-17,904.072
2010-03-18,904.471
2010-03-19,899.533
2010-03-22,904.768
2010-03-23,910.224
2010-03-24,904.203
2010-03-25,903.96
2010-03-26,904.495
2010-03-29,908.371
2010-03-30,910.599
2010-03-31,906.535
2010-04-01,911.332
2010-04-02,911.332
2010-04-05,917.946
2010-04-06,918.756
2010-04-07,915.184
2010-04-08,918.446
2010-04-09,923.831
2010-04-12,925.335
2010-04-13,926.255
2010-04-14,935.857
2010-04-15,937.863
2010-04-16,925.839
2010-04-19,929.786
2010-04-20,935.611
2010-04-21,935.457
2010-04-22,936.349
2010-04-23,942.282
2010-04-26,939.039
2010-04-27,919.375
2010-04-28,922.751
2010-04-29,933.11
2010-04-30,917.615
2010-05-03,927.539
2010-05-04,904.749
2010-05-05,899.304
2010-05-06,872.612
2010-05-07,855.97
2010-05-10,892.648
2010-05-11,889.665
2010-05-12,903.668
2010-05-13,892.172
2010-05-14,875.697
2010-05-17,876.521
2010-05-18,865.826
2010-05-19,860.317
2010-05-20,828.629
2010-05-21,838.134
2010-05-24,831.318
2010-05-25,830.432
2010-05-26,823.248
2010-05-27,848.503
2010-05-28,839.033
2010-05-31,839.033
2010-06-01,826.374
2010-06-02,847.53
2010-06-03,852.992
2010-06-04,824.906
2010-06-07,813.726
2010-06-08,818.791
2010-06-09,812.756
2010-06-10,835.586
2010-06-11,840.546
2010-06-14,839.547
2010-06-15,859.471
2010-06-16,859.321
2010-06-17,860.313
2010-06-18,861.424
2010-06-21,858.319
2010-06-22,845.643
2010-06-23,843.646
2010-06-24,829.38
2010-06-25,829.042
2010-06-28,827.813
2010-06-29,800.065
2010-06-30,791.47
2010-07-01,790.872
2010-07-02,788.595
2010-07-05,788.595
2010-07-06,792.296
2010-07-07,816.641
2010-07-08,824.341
2010-07-09,829.465
2010-07-12,831.975
2010-07-13,843.403
2010-07-14,846.045
2010-07-15,847.013
2010-07-16,824.345
2010-07-19,829.635
2010-07-20,840.464
2010-07-21,829.305
2010-07-22,848.009
2010-07-23,854.136
2010-07-26,860.95
2010-07-27,859.2
2010-07-28,853.766
2010-07-29,848.886
2010-07-30,849.323
2010-08-02,866.663
2010-08-03,862.615
2010-08-04,869.225
2010-08-05,867.761
2010-08-06,865.81
2010-08-09,870.337
2010-08-10,864.947
2010-08-11,841.927
2010-08-12,835.063
2010-08-13,830.88
2010-08-16,831.798
2010-08-17,843.228
2010-08-18,845.026
2010-08-19,831.556
2010-08-20,828.968
2010-08-23,824.288
2010-08-24,810.895
2010-08-25,814.621
2010-08-26,807.562
2010-08-27,819.083
2010-08-30,808.867
