Date,FINLAND GROWTH Standard (Large+Mid Cap)
2005-09-12,1007.447
2005-09-13,1034.116
2005-09-14,1039.09
2005-09-15,1031.471
2005-09-16,1023.186
2005-09-19,1020.619
2005-09-20,1032.88
2005-09-21,1025.563
2005-09-22,1023.029
2005-09-23,1019.248
2005-09-26,1027.539
2005-09-27,1017.334
2005-09-28,1019.385
2005-09-29,1019.103
2005-09-30,1044.913
2005-10-03,1047.523
2005-10-04,1050.396
2005-10-05,1039.674
2005-10-06,1037.09
2005-10-07,1026.893
2005-10-10,1022.608
2005-10-11,1027.232
2005-10-12,1026.834
2005-10-13,1004.17
2005-10-14,1016.132
2005-10-17,1021.291
2005-10-18,1016.382
2005-10-19,1005.515
2005-10-20,968.677
2005-10-21,970.126
2005-10-24,974.836
2005-10-25,987.307
2005-10-26,988.813
2005-10-27,977.983
2005-10-28,975.466
2005-10-31,1003.146
2005-11-01,1017.538
2005-11-02,1026.694
2005-11-03,1034.906
2005-11-04,1024.32
2005-11-07,1021.507
2005-11-08,1015.097
2005-11-09,1014.293
2005-11-10,1015.972
2005-11-11,1025.674
2005-11-14,1028.064
2005-11-15,1011.616
2005-11-16,998.31
2005-11-17,1015.481
2005-11-18,1020.124
2005-11-21,1026.884
2005-11-22,1022.506
2005-11-23,1038.662
2005-11-24,1038.56
2005-11-25,1038.255
2005-11-28,1033.655
2005-11-29,1028.134
2005-11-30,1021.637
2005-12-01,1028.724
2005-12-02,1030.725
2005-12-05,1042.488
2005-12-06,1043.951
2005-12-07,1056.09
2005-12-08,1076.181
2005-12-09,1066.641
2005-12-12,1085.361
2005-12-13,1085.734
2005-12-14,1099.685
2005-12-15,1085.001
2005-12-16,1102.995
2005-12-19,1106.658
2005-12-20,1093.592
2005-12-21,1083.721
2005-12-22,1090.1
2005-12-23,1102.903
2005-12-26,1102.903
2005-12-27,1106.35
2005-12-28,1101.194
2005-12-29,1098.992
2005-12-30,1085.267
2006-01-02,1090.274
2006-01-03,1112.007
2006-01-04,1140.672
2006-01-05,1154.109
2006-01-06,1159.263
2006-01-09,1159.382
2006-01-10,1144.071
2006-01-11,1136.45
2006-01-12,1127.372
2006-01-13,1125.159
2006-01-16,1129.571
2006-01-17,1115.44
2006-01-18,1108.287
2006-01-19,1118.635
2006-01-20,1100.718
2006-01-23,1112.428
2006-01-24,1106.932
2006-01-25,1124.638
2006-01-26,1114.569
2006-01-27,1112.772
2006-01-30,1106.684
2006-01-31,1116.531
2006-02-01,1126.176
2006-02-02,1119.509
2006-02-03,1107.018
2006-02-06,1100.902
2006-02-07,1090.571
2006-02-08,1098.484
2006-02-09,1110.605
2006-02-10,1098.115
2006-02-13,1097.043
2006-02-14,1114.716
2006-02-15,1132.985
2006-02-16,1145.223
2006-02-17,1147.092
2006-02-20,1151.348
2006-02-21,1153.974
2006-02-22,1152.408
2006-02-23,1159.69
2006-02-24,1157.337
2006-02-27,1157.428
2006-02-28,1150.504
2006-03-01,1156.01
2006-03-02,1166.076
2006-03-03,1160.27
2006-03-06,1171.075
2006-03-07,1169.928
2006-03-08,1184.726
2006-03-09,1203.138
2006-03-10,1200.033
2006-03-13,1213.96
2006-03-14,1229.015
2006-03-15,1226.102
2006-03-16,1240.389
2006-03-17,1237.544
2006-03-20,1252.949
2006-03-21,1251.098
2006-03-22,1241.641
2006-03-23,1230.66
2006-03-24,1236.437
2006-03-27,1238.183
2006-03-28,1231.367
2006-03-29,1221.92
2006-03-30,1281.18
2006-03-31,1274.392
2006-04-03,1281.736
2006-04-04,1284.158
2006-04-05,1293.626
2006-04-06,1292.86
2006-04-07,1275.128
2006-04-10,1271.036
2006-04-11,1303.439
2006-04-12,1286.53
2006-04-13,1285.859
2006-04-14,1285.859
2006-04-17,1306.282
2006-04-18,1301.026
2006-04-19,1314.933
2006-04-20,1367.237
2006-04-21,1385.579
2006-04-24,1371.728
2006-04-25,1372.907
2006-04-26,1393.147
2006-04-27,1394.744
2006-04-28,1376.61
2006-05-01,1379.014
2006-05-02,1385.59
2006-05-03,1379.648
2006-05-04,1391.477
2006-05-05,1398.835
2006-05-08,1405.142
2006-05-09,1415.509
2006-05-10,1403.442
2006-05-11,1368.366
2006-05-12,1334.561
2006-05-15,1336.339
2006-05-16,1339.038
2006-05-17,1298.905
2006-05-18,1275.272
2006-05-19,1268.187
2006-05-22,1239.372
2006-05-23,1294.196
2006-05-24,1269.017
2006-05-25,1270.807
2006-05-26,1310.832
2006-05-29,1312.123
2006-05-30,1293.954
2006-05-31,1294.876
2006-06-01,1317.717
2006-06-02,1321.166
2006-06-05,1303.453
2006-06-06,1237.951
2006-06-07,1250.04
2006-06-08,1195.358
2006-06-09,1225.726
2006-06-12,1193.99
2006-06-13,1163.494
2006-06-14,1164.403
2006-06-15,1217.241
2006-06-16,1193.647
2006-06-19,1218.316
2006-06-20,1210.579
2006-06-21,1212.723
2006-06-22,1193.793
2006-06-23,1188.287
2006-06-26,1197.039
2006-06-27,1192.165
2006-06-28,1152.575
2006-06-29,1171.712
2006-06-30,1232.377
2006-07-03,1237.777
2006-07-04,1239.061
2006-07-05,1209.828
2006-07-06,1222.46
2006-07-07,1196.599
2006-07-10,1193.698
2006-07-11,1171.395
2006-07-12,1170.333
2006-07-13,1138.655
2006-07-14,1120.135
2006-07-17,1107.678
2006-07-18,1116.409
2006-07-19,1180.99
2006-07-20,1193.88
2006-07-21,1169.888
2006-07-24,1193.698
2006-07-25,1189.884
2006-07-26,1170.056
2006-07-27,1188.069
2006-07-28,1198.591
2006-07-31,1196.478
2006-08-01,1174.11
2006-08-02,1184.109
2006-08-03,1175.394
2006-08-04,1206.72
2006-08-07,1178.738
2006-08-08,1180.382
2006-08-09,1215.483
2006-08-10,1195.917
2006-08-11,1187.874
2006-08-14,1208.817
2006-08-15,1236.303
2006-08-16,1277.329
2006-08-17,1298.445
2006-08-18,1280.606
2006-08-21,1288.451
2006-08-22,1296.438
2006-08-23,1270.995
2006-08-24,1259.496
2006-08-25,1249.513
2006-08-28,1268.378
2006-08-29,1256.87
2006-08-30,1271.249
2006-08-31,1264.965
2006-09-01,1250.068
2006-09-04,1249.24
2006-09-05,1225.702
2006-09-06,1197.138
2006-09-07,1174.296
2006-09-08,1167.527
2006-09-11,1167.159
2006-09-12,1194.865
2006-09-13,1201.316
2006-09-14,1189.431
2006-09-15,1167.396
2006-09-18,1158.825
2006-09-19,1145.738
2006-09-20,1164.304
2006-09-21,1181.121
2006-09-22,1179.877
2006-09-25,1175.837
2006-09-26,1186.489
2006-09-27,1200.732
2006-09-28,1209.694
2006-09-29,1206.928
2006-10-02,1200.993
2006-10-03,1196.727
2006-10-04,1189.54
2006-10-05,1189.282
2006-10-06,1183.828
2006-10-09,1182.05
2006-10-10,1204.044
2006-10-11,1226.307
2006-10-12,1228.99
2006-10-13,1223.672
2006-10-16,1225.915
2006-10-17,1205.809
2006-10-18,1215.682
2006-10-19,1183.175
2006-10-20,1189.684
2006-10-23,1199.022
2006-10-24,1188.783
2006-10-25,1181.77
2006-10-26,1200.256
2006-10-27,1217.56
2006-10-30,1214.576
2006-10-31,1216.614
2006-11-01,1212.922
2006-11-02,1198.571
2006-11-03,1191.492
2006-11-06,1201.833
2006-11-07,1218.161
2006-11-08,1205.509
2006-11-09,1209.37
2006-11-10,1204.349
2006-11-13,1210.964
2006-11-14,1216.149
2006-11-15,1231.926
2006-11-16,1231.91
2006-11-17,1223.95
2006-11-20,1228.952
2006-11-21,1244.522
2006-11-22,1282.217
2006-11-23,1274.27
2006-11-24,1285.943
2006-11-27,1250.884
2006-11-28,1236.24
2006-11-29,1249.312
2006-11-30,1239.775
2006-12-01,1225.745
2006-12-04,1230.914
2006-12-05,1245.744
2006-12-06,1246.587
2006-12-07,1259.519
2006-12-08,1260.421
2006-12-11,1264.644
2006-12-12,1266.028
2006-12-13,1266.201
2006-12-14,1264.3
2006-12-15,1264.629
2006-12-18,1262.473
2006-12-19,1256.71
2006-12-20,1263.945
2006-12-21,1262.189
2006-12-22,1258.536
2006-12-25,1258.536
2006-12-26,1256.575
2006-12-27,1274.685
2006-12-28,1271.046
2006-12-29,1272.279
2007-01-01,1272.279
2007-01-02,1300.48
2007-01-03,1294.889
2007-01-04,1287.386
2007-01-05,1233.661
2007-01-08,1226.808
2007-01-09,1218.735
2007-01-10,1190.592
2007-01-11,1217.786
2007-01-12,1217.415
2007-01-15,1225.226
2007-01-16,1239.566
2007-01-17,1248.325
2007-01-18,1237.9
2007-01-19,1254.338
2007-01-22,1242.717
2007-01-23,1249.331
2007-01-24,1261.092
2007-01-25,1312.026
2007-01-26,1328.488
2007-01-29,1327.393
2007-01-30,1352.299
2007-01-31,1348.287
2007-02-01,1364.085
2007-02-02,1360.565
2007-02-05,1364.562
2007-02-06,1359.284
2007-02-07,1367.985
2007-02-08,1359.061
2007-02-09,1357.812
2007-02-12,1343.548
2007-02-13,1363.576
2007-02-14,1415.047
2007-02-15,1415.898
2007-02-16,1425.832
2007-02-19,1434.799
2007-02-20,1425.82
2007-02-21,1419.216
2007-02-22,1411.215
2007-02-23,1416.258
2007-02-26,1420.718
2007-02-27,1382.755
2007-02-28,1352.196
2007-03-01,1323.379
2007-03-02,1324.275
2007-03-05,1314.853
2007-03-06,1318.536
2007-03-07,1336.333
2007-03-08,1358.028
2007-03-09,1351.883
2007-03-12,1347.816
2007-03-13,1334.974
2007-03-14,1303.503
2007-03-15,1336.173
2007-03-16,1356.328
2007-03-19,1378.491
2007-03-20,1369.571
2007-03-21,1381.479
2007-03-22,1433.804
2007-03-23,1429.485
2007-03-26,1412.55
2007-03-27,1406.03
2007-03-28,1394.031
2007-03-29,1421.751
2007-03-30,1423.712
2007-04-02,1411.648
2007-04-03,1431.118
2007-04-04,1448.433
2007-04-05,1472.08
2007-04-06,1472.08
2007-04-09,1464.411
2007-04-10,1473.741
2007-04-11,1463.583
2007-04-12,1456.177
2007-04-13,1475.66
2007-04-16,1495.671
2007-04-17,1493.38
2007-04-18,1483.307
2007-04-19,1528.414
2007-04-20,1553.717
2007-04-23,1549.98
2007-04-24,1540.889
2007-04-25,1557.881
2007-04-26,1582.057
2007-04-27,1579.167
2007-04-30,1572.63
2007-05-01,1566.753
2007-05-02,1594.934
2007-05-03,1584.685
2007-05-04,1604.009
2007-05-07,1596.204
2007-05-08,1569.252
2007-05-09,1573.688
2007-05-10,1563.174
2007-05-11,1570.837
2007-05-14,1627.174
2007-05-15,1650.622
2007-05-16,1666.52
2007-05-17,1656.453
2007-05-18,1682.583
2007-05-21,1686.835
2007-05-22,1660.504
2007-05-23,1663.602
2007-05-24,1648.377
2007-05-25,1664.323
2007-05-28,1671.598
2007-05-29,1666.416
2007-05-30,1690.076
2007-05-31,1711.744
2007-06-01,1746.956
2007-06-04,1768.35
2007-06-05,1757.778
2007-06-06,1747.47
2007-06-07,1722.154
2007-06-08,1726.102
2007-06-11,1744.252
2007-06-12,1712.086
2007-06-13,1721.641
2007-06-14,1757.641
2007-06-15,1796.644
2007-06-18,1775.61
2007-06-19,1767.198
2007-06-20,1781.995
2007-06-21,1732.201
2007-06-22,1736.079
2007-06-25,1729.383
2007-06-26,1719.623
2007-06-27,1701.912
2007-06-28,1736.652
2007-06-29,1743.942
2007-07-02,1774.193
2007-07-03,1807.048
2007-07-04,1802.942
2007-07-05,1781.88
2007-07-06,1799.73
2007-07-09,1800.6
2007-07-10,1805.349
2007-07-11,1794.834
2007-07-12,1843.308
2007-07-13,1859.255
2007-07-16,1859.429
2007-07-17,1859.973
2007-07-18,1841.488
2007-07-19,1845.685
2007-07-20,1817.146
2007-07-23,1809.316
2007-07-24,1791.046
2007-07-25,1744.559
2007-07-26,1699.523
2007-07-27,1738.484
2007-07-30,1757.414
2007-07-31,1789.932
2007-08-01,1743.14
2007-08-02,1862.894
2007-08-03,1834.753
2007-08-06,1821.195
2007-08-07,1823.927
2007-08-08,1896.307
2007-08-09,1849.179
2007-08-10,1791.793
2007-08-13,1874.569
2007-08-14,1841.781
2007-08-15,1801.708
2007-08-16,1719.136
2007-08-17,1783.181
2007-08-20,1803.965
2007-08-21,1809.414
2007-08-22,1859.204
2007-08-23,1843.653
2007-08-24,1868.644
2007-08-27,1878.976
2007-08-28,1847.69
2007-08-29,1925.046
2007-08-30,1973.52
2007-08-31,1988.882
2007-09-03,1991.167
2007-09-04,2021.572
2007-09-05,1999.874
2007-09-06,2046.765
2007-09-07,2034.111
2007-09-10,2028.251
2007-09-11,2076.425
2007-09-12,2042.442
2007-09-13,2043.311
2007-09-14,2031.562
2007-09-17,2046.122
2007-09-18,2095.231
2007-09-19,2202.932
2007-09-20,2204.314
2007-09-21,2211.972
2007-09-24,2202.285
2007-09-25,2193.743
2007-09-26,2246.592
2007-09-27,2260.305
2007-09-28,2267.93
2007-10-01,2235.152
2007-10-02,2225.442
2007-10-03,2208.698
2007-10-04,2172.202
2007-10-05,2195.492
2007-10-08,2170.751
2007-10-09,2161.275
2007-10-10,2209.486
2007-10-11,2293.695
2007-10-12,2234.827
2007-10-15,2195.773
2007-10-16,2119.02
2007-10-17,2188.389
2007-10-18,2247.943
2007-10-19,2230.113
2007-10-22,2213.215
2007-10-23,2268.489
2007-10-24,2276.067
2007-10-25,2336.005
2007-10-26,2377.096
2007-10-29,2382.209
2007-10-30,2358.794
2007-10-31,2374.001
2007-11-01,2361.928
2007-11-02,2371.86
2007-11-05,2373.171
2007-11-06,2440.205
2007-11-07,2507.77
2007-11-08,2411.378
2007-11-09,2313.643
2007-11-12,2273.37
2007-11-13,2285.368
2007-11-14,2325.052
2007-11-15,2300.828
2007-11-16,2276.972
2007-11-19,2282.61
2007-11-20,2326.639
2007-11-21,2239.218
2007-11-22,2263.1
2007-11-23,2283.553
2007-11-26,2311.299
2007-11-27,2256.091
2007-11-28,2349.237
2007-11-29,2366.622
2007-11-30,2374.182
2007-12-03,2388.244
2007-12-04,2310.555
2007-12-05,2334.033
2007-12-06,2328.379
2007-12-07,2338.815
2007-12-10,2383.168
2007-12-11,2377.721
2007-12-12,2378.719
2007-12-13,2286.147
2007-12-14,2266.157
2007-12-17,2179.904
2007-12-18,2152.278
2007-12-19,2173.152
2007-12-20,2205.551
2007-12-21,2291.185
2007-12-24,2296.287
2007-12-25,2296.287
2007-12-26,2312.07
2007-12-27,2304.884
2007-12-28,2314.409
2007-12-31,2301.188
2008-01-01,2301.188
2008-01-02,2252.238
2008-01-03,2259.647
2008-01-04,2179.14
2008-01-07,2094.928
2008-01-08,2119.498
2008-01-09,2039.81
2008-01-10,2050.012
2008-01-11,2055.671
2008-01-14,2098.61
2008-01-15,2070.812
2008-01-16,2016.676
2008-01-17,1992.775
2008-01-18,1934.001
2008-01-21,1800.8
2008-01-22,1873.798
2008-01-23,1815.17
2008-01-24,2066.854
2008-01-25,2108.207
2008-01-28,2052.76
2008-01-29,2056.529
2008-01-30,2072.806
2008-01-31,2124.221
2008-02-01,2192.146
2008-02-04,2202.785
2008-02-05,2070.296
2008-02-06,2102.175
2008-02-07,2033.608
2008-02-08,2085.873
2008-02-11,2106.088
2008-02-12,2212.037
2008-02-13,2189.044
2008-02-14,2180.843
2008-02-15,2137.062
2008-02-18,2191.993
2008-02-19,2191.433
2008-02-20,2165.258
2008-02-21,2190.535
2008-02-22,2170.264
2008-02-25,2208.395
2008-02-26,2258.221
2008-02-27,2302.294
2008-02-28,2271.723
2008-02-29,2200.746
2008-03-03,2140.867
2008-03-04,2050.108
2008-03-05,2121.5
2008-03-06,2080.387
2008-03-07,2046.502
2008-03-10,2014.158
2008-03-11,1940.142
2008-03-12,2000.359
2008-03-13,2001.509
2008-03-14,1968.055
2008-03-17,1909.849
2008-03-18,2000.001
2008-03-19,1888.749
2008-03-20,1800.133
2008-03-21,1800.133
2008-03-24,1797.564
2008-03-25,1948.734
2008-03-26,1961.573
2008-03-27,1968.312
2008-03-28,1979.012
2008-03-31,1992.163
2008-04-01,2081.226
2008-04-02,2085.609
2008-04-03,2087.323
2008-04-04,2092.348
2008-04-07,2113.271
2008-04-08,2088.15
2008-04-09,2057.082
2008-04-10,2038.476
2008-04-11,2017.114
2008-04-14,2007.44
2008-04-15,1988.709
2008-04-16,2076.642
2008-04-17,1849.579
2008-04-18,1844.694
2008-04-21,1865.43
2008-04-22,1850.859
2008-04-23,1862.675
2008-04-24,1818.54
2008-04-25,1851.145
2008-04-28,1881.215
2008-04-29,1877.767
2008-04-30,1930.426
2008-05-01,1915.733
2008-05-02,1896.877
2008-05-05,1889.246
2008-05-06,1875.467
2008-05-07,1924.685
2008-05-08,1902.908
2008-05-09,1904.457
2008-05-12,1899.578
2008-05-13,1888.987
2008-05-14,1905.965
2008-05-15,1885.432
2008-05-16,1925.28
2008-05-19,1982.661
2008-05-20,1947.706
2008-05-21,1946.415
2008-05-22,1936.731
2008-05-23,1906.235
2008-05-26,1890.794
2008-05-27,1882.758
2008-05-28,1896.962
2008-05-29,1868.784
2008-05-30,1917.301
2008-06-02,1870.91
2008-06-03,1871.132
2008-06-04,1849.036
2008-06-05,1804.76
2008-06-06,1790.68
2008-06-09,1790.751
2008-06-10,1750.945
2008-06-11,1733.281
2008-06-12,1731.378
2008-06-13,1738.953
2008-06-16,1730.156
2008-06-17,1743.805
2008-06-18,1726.401
2008-06-19,1676.617
2008-06-20,1692.205
2008-06-23,1654.444
2008-06-24,1665.71
2008-06-25,1749.1
2008-06-26,1701.013
2008-06-27,1655.33
2008-06-30,1672.472
2008-07-01,1646.083
2008-07-02,1634.633
2008-07-03,1670.149
2008-07-04,1650.066
2008-07-07,1679.479
2008-07-08,1659.669
2008-07-09,1701.144
2008-07-10,1699.273
2008-07-11,1700.58
2008-07-14,1687.379
2008-07-15,1667.462
2008-07-16,1675.906
2008-07-17,1776.259
2008-07-18,1808.487
2008-07-21,1802.736
2008-07-22,1765.845
2008-07-23,1744.831
2008-07-24,1772.792
2008-07-25,1800.258
2008-07-28,1789.365
2008-07-29,1769.723
2008-07-30,1777.135
2008-07-31,1776.141
2008-08-01,1738.545
2008-08-04,1751.671
2008-08-05,1768.704
2008-08-06,1762.098
2008-08-07,1735.638
2008-08-08,1703.83
2008-08-11,1716.697
2008-08-12,1695.539
2008-08-13,1638.988
2008-08-14,1670.861
2008-08-15,1645.706
2008-08-18,1638.718
2008-08-19,1599.563
2008-08-20,1618.958
2008-08-21,1629.876
2008-08-22,1672.101
2008-08-25,1647.461
2008-08-26,1669.457
2008-08-27,1655.096
2008-08-28,1652.779
2008-08-29,1628.651
2008-09-01,1609.641
2008-09-02,1589.204
2008-09-03,1525.607
2008-09-04,1466.158
2008-09-05,1338.111
2008-09-08,1328.421
2008-09-09,1310.166
2008-09-10,1306.707
2008-09-11,1300.218
2008-09-12,1355.708
2008-09-15,1335.742
2008-09-16,1308.607
2008-09-17,1254.813
2008-09-18,1252.273
2008-09-19,1383.093
2008-09-22,1330.531
2008-09-23,1338.242
2008-09-24,1310.179
2008-09-25,1337.261
2008-09-26,1291.229
2008-09-29,1201.294
2008-09-30,1188.369
2008-10-01,1198.582
2008-10-02,1142.894
2008-10-03,1166.283
2008-10-06,1058.809
2008-10-07,1093.365
2008-10-08,1052.3
2008-10-09,1050.004
2008-10-10,990.499
2008-10-13,1047.369
2008-10-14,1112.445
2008-10-15,1018.636
2008-10-16,963.962
2008-10-17,1051.201
2008-10-20,1087.102
2008-10-21,1080.424
2008-10-22,983.336
2008-10-23,991.266
2008-10-24,956.91
2008-10-27,916.387
2008-10-28,892.082
2008-10-29,986.801
2008-10-30,1015.786
2008-10-31,969.951
2008-11-03,1007.783
2008-11-04,1070.193
2008-11-05,1052.482
2008-11-06,948.178
2008-11-07,961.797
2008-11-10,967.872
2008-11-11,879.351
2008-11-12,826.526
2008-11-13,825.066
2008-11-14,805.234
2008-11-17,799.191
2008-11-18,826.133
2008-11-19,831.81
2008-11-20,805.411
2008-11-21,774.347
2008-11-24,855.634
2008-11-25,882.945
2008-11-26,880.54
2008-11-27,896.087
2008-11-28,873.726
2008-12-01,821.465
2008-12-02,851.371
2008-12-03,830.539
2008-12-04,856.254
2008-12-05,799.615
2008-12-08,878.359
2008-12-09,894.231
2008-12-10,924.772
2008-12-11,942.373
2008-12-12,922.486
2008-12-15,936.282
2008-12-16,954.92
2008-12-17,988.102
2008-12-18,994.598
2008-12-19,963.434
2008-12-22,943.482
2008-12-23,942.688
2008-12-24,945.697
2008-12-25,945.697
2008-12-26,950.261
2008-12-29,929.187
2008-12-30,968.036
2008-12-31,951.337
2009-01-01,951.337
2009-01-02,974.466
2009-01-05,1000.62
2009-01-06,982.198
2009-01-07,990.255
2009-01-08,958.451
2009-01-09,957.877
2009-01-12,928.598
2009-01-13,891.109
2009-01-14,852.369
2009-01-15,845.943
2009-01-16,889.3
2009-01-19,865.885
2009-01-20,819.106
2009-01-21,820.897
2009-01-22,765.933
2009-01-23,771.169
2009-01-26,784.387
2009-01-27,805.639
2009-01-28,831.721
2009-01-29,801.02
2009-01-30,782.798
2009-02-02,770.316
2009-02-03,783.1
2009-02-04,813.342
2009-02-05,816.312
2009-02-06,846.79
2009-02-09,854.184
2009-02-10,815.172
2009-02-11,798.852
2009-02-12,782.302
2009-02-13,789.974
2009-02-16,767.189
2009-02-17,722.328
2009-02-18,725.723
2009-02-19,710.401
2009-02-20,670.534
2009-02-23,673.165
2009-02-24,656.321
2009-02-25,644.735
2009-02-26,649.756
2009-02-27,637.139
2009-03-02,597.67
2009-03-03,613.071
2009-03-04,629.429
2009-03-05,611.294
2009-03-06,590.896
2009-03-09,603.486
2009-03-10,650.383
2009-03-11,677.639
2009-03-12,714.727
2009-03-13,696.63
2009-03-16,754.75
2009-03-17,733.453
2009-03-18,748.37
2009-03-19,794.969
2009-03-20,750.26
2009-03-23,769.723
2009-03-24,784.203
2009-03-25,805.126
2009-03-26,791.779
2009-03-27,772.473
2009-03-30,725.441
2009-03-31,758.712
2009-04-01,755.98
2009-04-02,838.192
2009-04-03,815.781
2009-04-06,836.944
2009-04-07,808.696
2009-04-08,829.034
2009-04-09,857.694
2009-04-10,857.694
2009-04-13,864.967
2009-04-14,876.459
2009-04-15,845.401
2009-04-16,912.647
2009-04-17,929.435
2009-04-20,904.057
2009-04-21,921.403
2009-04-22,932.4
2009-04-23,919.805
2009-04-24,935.797
2009-04-27,907.335
2009-04-28,884.472
2009-04-29,922.738
2009-04-30,958.041
2009-05-01,958.186
2009-05-04,1008.272
2009-05-05,981.18
2009-05-06,994.816
2009-05-07,975.643
2009-05-08,988.19
2009-05-11,967.317
2009-05-12,950.176
2009-05-13,929.288
2009-05-14,937.667
2009-05-15,965.758
2009-05-18,975.813
2009-05-19,1020.493
2009-05-20,1049.154
2009-05-21,1048.089
2009-05-22,1009.733
2009-05-25,1026.474
2009-05-26,1018.521
2009-05-27,1037.367
2009-05-28,1033.258
2009-05-29,1038.443
2009-06-01,1089.493
2009-06-02,1105.858
2009-06-03,1046.854
2009-06-04,1043.121
2009-06-05,1034.81
2009-06-08,1017.086
2009-06-09,1061.375
2009-06-10,1075.678
2009-06-11,1081.486
2009-06-12,1059.876
2009-06-15,1016.221
2009-06-16,1028.179
2009-06-17,999.989
2009-06-18,1016.521
2009-06-19,1013.972
2009-06-22,975.435
2009-06-23,977.12
2009-06-24,1013.404
2009-06-25,985.708
2009-06-26,1013.468
2009-06-29,1031.722
2009-06-30,1001.913
2009-07-01,1023.727
2009-07-02,999.663
2009-07-03,991.485
2009-07-06,981.572
2009-07-07,988.607
2009-07-08,965.568
2009-07-09,977.041
2009-07-10,961.399
2009-07-13,991.742
2009-07-14,991.009
2009-07-15,1058.905
2009-07-16,940.689
2009-07-17,934.067
2009-07-20,937.896
2009-07-21,929.316
2009-07-22,937.956
2009-07-23,964.333
2009-07-24,951.148
2009-07-27,947.604
2009-07-28,938.881
2009-07-29,935.523
2009-07-30,946.961
2009-07-31,955.732
2009-08-03,983.614
2009-08-04,974.408
2009-08-05,963.676
2009-08-06,970.134
2009-08-07,972.888
2009-08-10,967.353
2009-08-11,954.358
2009-08-12,964.534
2009-08-13,977.169
2009-08-14,965.601
2009-08-17,928.097
2009-08-18,929.981
2009-08-19,919.44
2009-08-20,918.644
2009-08-21,946.856
2009-08-24,965.477
2009-08-25,956.805
2009-08-26,972.849
2009-08-27,989.053
2009-08-28,1020.975
2009-08-31,1015.291
2009-09-01,986.678
2009-09-02,969.861
2009-09-03,994.401
2009-09-04,1018.636
2009-09-07,1048.358
2009-09-08,1064.586
2009-09-09,1084.568
2009-09-10,1093.911
2009-09-11,1087.867
2009-09-14,1083.421
2009-09-15,1106.079
2009-09-16,1132.749
2009-09-17,1138.249
2009-09-18,1132.592
2009-09-21,1126.814
2009-09-22,1134.317
2009-09-23,1137.836
2009-09-24,1091.864
2009-09-25,1098.265
2009-09-28,1110.05
2009-09-29,1078.416
2009-09-30,1069.592
2009-10-01,1044.589
2009-10-02,1015.794
2009-10-05,1036.179
2009-10-06,1061.877
2009-10-07,1054.598
2009-10-08,1063.588
2009-10-09,1073.241
2009-10-12,1090.883
2009-10-13,1080.553
2009-10-14,1113.945
2009-10-15,1032.738
2009-10-16,1021.098
2009-10-19,1035.411
2009-10-20,1021.887
2009-10-21,1015.323
2009-10-22,1015.359
2009-10-23,1012.026
2009-10-26,997.914
2009-10-27,994.93
2009-10-28,980.246
2009-10-29,991.701
2009-10-30,961.583
2009-11-02,975.224
2009-11-03,960.992
2009-11-04,990.541
2009-11-05,994.204
2009-11-06,996.938
2009-11-09,1032.471
2009-11-10,1015.791
2009-11-11,1041.014
2009-11-12,1034.05
2009-11-13,1037.403
2009-11-16,1052.775
2009-11-17,1032.309
2009-11-18,1056.677
2009-11-19,1026.217
2009-11-20,1012.155
2009-11-23,1038.977
2009-11-24,1022.404
2009-11-25,1032.192
2009-11-26,994.638
2009-11-27,1012.439
2009-11-30,999.773
2009-12-01,1029.075
2009-12-02,1033.776
2009-12-03,1031.936
2009-12-04,1029.823
2009-12-07,1023.035
2009-12-08,1008.191
2009-12-09,998.982
2009-12-10,996.475
2009-12-11,1006.157
2009-12-14,1006.131
2009-12-15,998.183
2009-12-16,1006.287
2009-12-17,987.344
2009-12-18,976.716
2009-12-21,990.827
2009-12-22,998.601
2009-12-23,1008.3
2009-12-24,1010.024
2009-12-25,1010.024
2009-12-28,1017.573
2009-12-29,1024.705
2009-12-30,1017.334
2009-12-31,1020.641
2010-01-01,1020.641
2010-01-04,1044.305
2010-01-05,1045.505
2010-01-06,1043.401
2010-01-07,1038.779
2010-01-08,1046.223
2010-01-11,1054.2
2010-01-12,1038.196
2010-01-13,1041.038
2010-01-14,1048.393
2010-01-15,1031.204
2010-01-18,1039.633
2010-01-19,1027.811
2010-01-20,1011.704
2010-01-21,1011.02
2010-01-22,1010.198
2010-01-25,1005.156
2010-01-26,991.104
2010-01-27,999.026
2010-01-28,991.837
2010-01-29,989.036
2010-02-01,1002.85
2010-02-02,1015.164
2010-02-03,1008.016
2010-02-04,979.555
2010-02-05,953.569
2010-02-08,944.126
2010-02-09,952.145
2010-02-10,952.513
2010-02-11,955.504
2010-02-12,950.3
2010-02-15,952.245
2010-02-16,975.832
2010-02-17,983.045
2010-02-18,986.673
2010-02-19,982.148
2010-02-22,996.558
2010-02-23,993.133
2010-02-24,998.932
2010-02-25,988.906
2010-02-26,1009.3
2010-03-01,1013.857
2010-03-02,1023.293
2010-03-03,1044.176
2010-03-04,1046.007
2010-03-05,1051.119
2010-03-08,1052.683
2010-03-09,1042.683
2010-03-10,1055.076
2010-03-11,1056.162
2010-03-12,1085.308
2010-03-15,1065.368
2010-03-16,1086.084
2010-03-17,1078.129
2010-03-18,1062.41
2010-03-19,1047.959
2010-03-22,1055.643
2010-03-23,1068.102
2010-03-24,1052.049
2010-03-25,1064.909
