Date,BELGIUM IMI IMI (Large+Mid+Small Cap)
2005-11-09,628.838
2005-11-10,634.107
2005-11-11,637.776
2005-11-14,637.628
2005-11-15,636.0
2005-11-16,632.555
2005-11-17,635.696
2005-11-18,638.172
2005-11-21,642.554
2005-11-22,643.509
2005-11-23,647.988
2005-11-24,645.664
2005-11-25,646.181
2005-11-28,647.805
2005-11-29,645.707
2005-11-30,644.561
2005-12-01,647.992
2005-12-02,651.55
2005-12-05,652.62
2005-12-06,656.094
2005-12-07,654.384
2005-12-08,659.116
2005-12-09,658.198
2005-12-12,666.662
2005-12-13,664.259
2005-12-14,670.9
2005-12-15,662.286
2005-12-16,673.05
2005-12-19,673.66
2005-12-20,667.476
2005-12-21,668.713
2005-12-22,672.629
2005-12-23,673.143
2005-12-26,673.143
2005-12-27,677.719
2005-12-28,681.259
2005-12-29,678.725
2005-12-30,672.045
2006-01-02,676.519
2006-01-03,690.508
2006-01-04,702.254
2006-01-05,704.095
2006-01-06,708.313
2006-01-09,704.744
2006-01-10,703.91
2006-01-11,711.95
2006-01-12,710.904
2006-01-13,711.523
2006-01-16,716.865
2006-01-17,705.352
2006-01-18,702.623
2006-01-19,708.35
2006-01-20,703.531
2006-01-23,712.444
2006-01-24,713.118
2006-01-25,718.762
2006-01-26,725.619
2006-01-27,725.052
2006-01-30,720.849
2006-01-31,721.373
2006-02-01,726.462
2006-02-02,723.475
2006-02-03,718.151
2006-02-06,720.734
2006-02-07,718.092
2006-02-08,716.086
2006-02-09,723.204
2006-02-10,718.644
2006-02-13,718.259
2006-02-14,714.651
2006-02-15,716.851
2006-02-16,719.115
2006-02-17,722.921
2006-02-20,727.156
2006-02-21,730.013
2006-02-22,735.539
2006-02-23,738.503
2006-02-24,734.119
2006-02-27,735.884
2006-02-28,730.219
2006-03-01,734.675
2006-03-02,732.424
2006-03-03,728.59
2006-03-06,733.223
2006-03-07,717.818
2006-03-08,714.981
2006-03-09,718.531
2006-03-10,722.902
2006-03-13,730.783
2006-03-14,736.408
2006-03-15,738.294
2006-03-16,744.605
2006-03-17,750.138
2006-03-20,751.464
2006-03-21,744.981
2006-03-22,748.642
2006-03-23,742.243
2006-03-24,747.429
2006-03-27,743.998
2006-03-28,743.074
2006-03-29,737.593
2006-03-30,752.04
2006-03-31,744.707
2006-04-03,747.577
2006-04-04,756.086
2006-04-05,757.783
2006-04-06,756.457
2006-04-07,747.725
2006-04-10,744.431
2006-04-11,736.379
2006-04-12,735.062
2006-04-13,734.587
2006-04-14,734.587
2006-04-17,746.255
2006-04-18,746.642
2006-04-19,755.497
2006-04-20,757.056
2006-04-21,763.277
2006-04-24,765.625
2006-04-25,775.487
2006-04-26,780.07
2006-04-27,786.599
2006-04-28,787.178
2006-05-01,788.553
2006-05-02,792.753
2006-05-03,788.251
2006-05-04,794.365
2006-05-05,804.202
2006-05-08,806.773
2006-05-09,811.038
2006-05-10,810.609
2006-05-11,810.243
2006-05-12,798.09
2006-05-15,777.494
2006-05-16,781.404
2006-05-17,753.551
2006-05-18,750.756
2006-05-19,752.158
2006-05-22,731.499
2006-05-23,752.337
2006-05-24,747.439
2006-05-25,755.624
2006-05-26,765.177
2006-05-29,765.713
2006-05-30,754.426
2006-05-31,759.124
2006-06-01,757.284
2006-06-02,766.051
2006-06-05,759.3
2006-06-06,735.174
2006-06-07,733.899
2006-06-08,706.613
2006-06-09,713.711
2006-06-12,704.916
2006-06-13,689.122
2006-06-14,690.93
2006-06-15,711.035
2006-06-16,707.045
2006-06-19,706.101
2006-06-20,709.34
2006-06-21,714.463
2006-06-22,718.465
2006-06-23,715.719
2006-06-26,718.092
2006-06-27,715.526
2006-06-28,712.062
2006-06-29,723.745
2006-06-30,751.484
2006-07-03,759.343
2006-07-04,758.69
2006-07-05,746.923
2006-07-06,756.074
2006-07-07,759.518
2006-07-10,759.981
2006-07-11,754.69
2006-07-12,753.433
2006-07-13,735.615
2006-07-14,724.587
2006-07-17,715.112
2006-07-18,711.16
2006-07-19,729.375
2006-07-20,739.344
2006-07-21,737.982
2006-07-24,746.361
2006-07-25,744.371
2006-07-26,745.639
2006-07-27,762.178
2006-07-28,768.318
2006-07-31,768.919
2006-08-01,762.444
2006-08-02,775.678
2006-08-03,771.491
2006-08-04,785.418
2006-08-07,774.441
2006-08-08,776.382
2006-08-09,781.289
2006-08-10,776.352
2006-08-11,783.472
2006-08-14,788.899
2006-08-15,802.862
2006-08-16,806.969
2006-08-17,807.594
2006-08-18,806.688
2006-08-21,811.073
2006-08-22,803.788
2006-08-23,797.936
2006-08-24,798.172
2006-08-25,796.653
2006-08-28,804.252
2006-08-29,802.703
2006-08-30,812.094
2006-08-31,802.465
2006-09-01,805.046
2006-09-04,810.278
2006-09-05,806.223
2006-09-06,795.404
2006-09-07,787.35
2006-09-08,786.383
2006-09-11,787.077
2006-09-12,798.234
2006-09-13,803.101
2006-09-14,809.647
2006-09-15,806.702
2006-09-18,808.656
2006-09-19,806.663
2006-09-20,816.482
2006-09-21,822.357
2006-09-22,819.525
2006-09-25,819.465
2006-09-26,819.167
2006-09-27,826.936
2006-09-28,824.862
2006-09-29,826.289
2006-10-02,831.249
2006-10-03,828.613
2006-10-04,831.891
2006-10-05,838.341
2006-10-06,827.512
2006-10-09,830.608
2006-10-10,832.068
2006-10-11,832.144
2006-10-12,841.357
2006-10-13,839.075
2006-10-16,840.172
2006-10-17,827.952
2006-10-18,836.69
2006-10-19,841.084
2006-10-20,843.152
2006-10-23,842.436
2006-10-24,841.015
2006-10-25,844.796
2006-10-26,849.448
2006-10-27,847.637
2006-10-30,842.862
2006-10-31,849.641
2006-11-01,852.993
2006-11-02,846.354
2006-11-03,849.876
2006-11-06,854.008
2006-11-07,861.544
2006-11-08,860.789
2006-11-09,859.709
2006-11-10,861.579
2006-11-13,864.759
2006-11-14,864.199
2006-11-15,871.786
2006-11-16,868.109
2006-11-17,861.748
2006-11-20,856.915
2006-11-21,860.468
2006-11-22,866.235
2006-11-23,863.481
2006-11-24,867.07
2006-11-27,859.009
2006-11-28,856.34
2006-11-29,866.568
2006-11-30,867.283
2006-12-01,867.749
2006-12-04,872.179
2006-12-05,876.53
2006-12-06,878.133
2006-12-07,886.07
2006-12-08,889.933
2006-12-11,890.843
2006-12-12,896.578
2006-12-13,899.889
2006-12-14,901.022
2006-12-15,898.204
2006-12-18,900.593
2006-12-19,904.375
2006-12-20,908.171
2006-12-21,907.735
2006-12-22,903.491
2006-12-25,903.491
2006-12-26,902.083
2006-12-27,904.891
2006-12-28,907.88
2006-12-29,909.791
2007-01-01,909.791
2007-01-02,931.081
2007-01-03,929.717
2007-01-04,912.514
2007-01-05,900.33
2007-01-08,906.071
2007-01-09,910.606
2007-01-10,901.828
2007-01-11,908.081
2007-01-12,911.56
2007-01-15,915.328
2007-01-16,911.861
2007-01-17,913.317
2007-01-18,915.382
2007-01-19,917.299
2007-01-22,915.012
2007-01-23,917.184
2007-01-24,917.242
2007-01-25,914.033
2007-01-26,900.886
2007-01-29,906.718
2007-01-30,911.424
2007-01-31,914.005
2007-02-01,923.173
2007-02-02,926.232
2007-02-05,922.237
2007-02-06,932.1
2007-02-07,938.69
2007-02-08,932.419
2007-02-09,932.658
2007-02-12,927.386
2007-02-13,939.153
2007-02-14,951.245
2007-02-15,951.24
2007-02-16,948.107
2007-02-19,953.987
2007-02-20,950.971
2007-02-21,947.424
2007-02-22,946.358
2007-02-23,946.935
2007-02-26,950.393
2007-02-27,930.552
2007-02-28,910.608
2007-03-01,895.846
2007-03-02,898.364
2007-03-05,882.074
2007-03-06,889.866
2007-03-07,902.408
2007-03-08,914.361
2007-03-09,915.965
2007-03-12,916.762
2007-03-13,904.101
2007-03-14,882.671
2007-03-15,898.138
2007-03-16,899.764
2007-03-19,919.877
2007-03-20,921.318
2007-03-21,924.788
2007-03-22,950.224
2007-03-23,951.002
2007-03-26,942.791
2007-03-27,948.703
2007-03-28,943.709
2007-03-29,952.939
2007-03-30,948.748
2007-04-02,956.471
2007-04-03,966.296
2007-04-04,970.177
2007-04-05,974.215
2007-04-06,974.215
2007-04-09,969.14
2007-04-10,983.818
2007-04-11,981.99
2007-04-12,980.166
2007-04-13,982.859
2007-04-16,989.612
2007-04-17,990.185
2007-04-18,986.315
2007-04-19,980.391
2007-04-20,997.399
2007-04-23,992.473
2007-04-24,996.805
2007-04-25,1003.948
2007-04-26,1002.34
2007-04-27,1001.048
2007-04-30,996.1
2007-05-01,992.378
2007-05-02,1004.175
2007-05-03,1003.708
2007-05-04,1007.63
2007-05-07,1015.009
2007-05-08,1003.509
2007-05-09,1010.208
2007-05-10,1002.544
2007-05-11,997.102
2007-05-14,994.887
2007-05-15,1000.779
2007-05-16,1000.552
2007-05-17,998.454
2007-05-18,1010.442
2007-05-21,1004.229
2007-05-22,1007.524
2007-05-23,1012.399
2007-05-24,999.081
2007-05-25,995.474
2007-05-28,1000.06
2007-05-29,997.326
2007-05-30,990.262
2007-05-31,1000.0
2007-06-01,1001.454
2007-06-04,1004.108
2007-06-05,1004.863
2007-06-06,985.03
2007-06-07,970.63
2007-06-08,961.782
2007-06-11,973.843
2007-06-12,966.749
2007-06-13,969.672
2007-06-14,981.776
2007-06-15,991.87
2007-06-18,991.859
2007-06-19,989.798
2007-06-20,996.126
2007-06-21,990.692
2007-06-22,988.215
2007-06-25,992.12
2007-06-26,983.188
2007-06-27,974.384
2007-06-28,986.096
2007-06-29,997.105
2007-07-02,998.663
2007-07-03,1004.453
2007-07-04,1008.705
2007-07-05,1001.017
2007-07-06,1007.691
2007-07-09,1009.194
2007-07-10,1010.164
2007-07-11,1007.671
2007-07-12,1015.405
2007-07-13,1019.633
2007-07-16,1014.969
2007-07-17,1006.619
2007-07-18,1001.778
2007-07-19,1009.266
2007-07-20,1005.967
2007-07-23,1010.535
2007-07-24,997.944
2007-07-25,980.243
2007-07-26,957.603
2007-07-27,946.923
2007-07-30,947.874
2007-07-31,959.281
2007-08-01,943.955
2007-08-02,944.289
2007-08-03,942.037
2007-08-06,932.152
2007-08-07,940.174
2007-08-08,949.863
2007-08-09,917.527
2007-08-10,896.304
2007-08-13,910.465
2007-08-14,895.528
2007-08-15,884.799
2007-08-16,853.742
2007-08-17,877.841
2007-08-20,883.978
2007-08-21,883.129
2007-08-22,897.528
2007-08-23,904.476
2007-08-24,917.011
2007-08-27,919.298
2007-08-28,906.595
2007-08-29,910.32
2007-08-30,921.4
2007-08-31,930.302
2007-09-03,934.803
2007-09-04,942.005
2007-09-05,935.376
2007-09-06,938.65
2007-09-07,922.786
2007-09-10,914.708
2007-09-11,930.786
2007-09-12,933.502
2007-09-13,938.73
2007-09-14,929.398
2007-09-17,915.854
2007-09-18,929.673
2007-09-19,959.782
2007-09-20,964.294
2007-09-21,965.351
2007-09-24,948.616
2007-09-25,930.459
2007-09-26,938.098
2007-09-27,952.551
2007-09-28,952.539
2007-10-01,956.36
2007-10-02,959.979
2007-10-03,960.264
2007-10-04,980.71
2007-10-05,991.932
2007-10-08,984.19
2007-10-09,994.267
2007-10-10,1007.779
2007-10-11,1019.251
2007-10-12,1011.331
2007-10-15,1005.006
2007-10-16,990.259
2007-10-17,995.643
2007-10-18,990.043
2007-10-19,982.646
2007-10-22,958.3
2007-10-23,974.628
2007-10-24,956.064
2007-10-25,972.275
2007-10-26,979.757
2007-10-29,981.391
2007-10-30,977.328
2007-10-31,993.114
2007-11-01,970.122
2007-11-02,952.613
2007-11-05,939.9
2007-11-06,948.463
2007-11-07,946.372
2007-11-08,911.165
2007-11-09,891.741
2007-11-12,887.653
2007-11-13,900.6
2007-11-14,916.024
2007-11-15,905.631
2007-11-16,890.171
2007-11-19,869.407
2007-11-20,879.842
2007-11-21,849.071
2007-11-22,856.172
2007-11-23,879.357
2007-11-26,884.877
2007-11-27,894.05
2007-11-28,907.457
2007-11-29,914.721
2007-11-30,918.17
2007-12-03,911.609
2007-12-04,902.306
2007-12-05,909.572
2007-12-06,912.605
2007-12-07,921.448
2007-12-10,932.038
2007-12-11,922.978
2007-12-12,917.921
2007-12-13,896.098
2007-12-14,891.082
2007-12-17,868.923
2007-12-18,873.09
2007-12-19,866.249
2007-12-20,867.757
2007-12-21,878.593
2007-12-24,888.472
2007-12-25,888.472
2007-12-26,894.579
2007-12-27,899.765
2007-12-28,909.897
2007-12-31,902.25
2008-01-01,902.25
2008-01-02,906.4
2008-01-03,900.837
2008-01-04,895.745
2008-01-07,886.613
2008-01-08,885.957
2008-01-09,873.597
2008-01-10,871.824
2008-01-11,875.589
2008-01-14,882.81
2008-01-15,853.479
2008-01-16,818.691
2008-01-17,813.042
2008-01-18,786.506
2008-01-21,737.674
2008-01-22,766.029
2008-01-23,745.464
2008-01-24,796.767
2008-01-25,774.392
2008-01-28,795.948
2008-01-29,820.475
2008-01-30,823.895
2008-01-31,812.809
2008-02-01,832.362
2008-02-04,828.465
2008-02-05,788.713
2008-02-06,790.772
2008-02-07,772.025
2008-02-08,762.651
2008-02-11,750.687
2008-02-12,783.803
2008-02-13,788.048
2008-02-14,798.791
2008-02-15,782.199
2008-02-18,794.329
2008-02-19,808.134
2008-02-20,799.56
2008-02-21,809.062
2008-02-22,794.8
2008-02-25,812.595
2008-02-26,833.721
2008-02-27,839.237
2008-02-28,839.041
2008-02-29,833.529
2008-03-03,829.063
2008-03-04,820.399
2008-03-05,837.744
2008-03-06,825.629
2008-03-07,821.654
2008-03-10,808.56
2008-03-11,825.335
2008-03-12,851.33
2008-03-13,842.406
2008-03-14,838.286
2008-03-17,816.137
2008-03-18,844.712
2008-03-19,835.514
2008-03-20,822.481
2008-03-21,822.481
2008-03-24,821.308
2008-03-25,854.5
2008-03-26,860.819
2008-03-27,868.626
2008-03-28,865.905
2008-03-31,872.821
2008-04-01,883.065
2008-04-02,890.03
2008-04-03,874.381
2008-04-04,887.543
2008-04-07,899.174
2008-04-08,896.699
2008-04-09,894.998
2008-04-10,893.717
2008-04-11,887.97
2008-04-14,884.231
2008-04-15,884.526
2008-04-16,908.003
2008-04-17,903.688
2008-04-18,914.764
2008-04-21,919.732
2008-04-22,917.265
2008-04-23,912.578
2008-04-24,897.877
2008-04-25,902.95
2008-04-28,912.822
2008-04-29,905.524
2008-04-30,912.976
2008-05-01,906.027
2008-05-02,915.76
2008-05-05,920.617
2008-05-06,908.689
2008-05-07,906.593
2008-05-08,901.588
2008-05-09,896.544
2008-05-12,900.89
2008-05-13,895.162
2008-05-14,897.08
2008-05-15,893.846
2008-05-16,900.149
2008-05-19,903.221
2008-05-20,899.021
2008-05-21,894.492
2008-05-22,889.852
2008-05-23,876.432
2008-05-26,872.933
2008-05-27,865.436
2008-05-28,871.1
2008-05-29,866.315
2008-05-30,871.733
2008-06-02,859.497
2008-06-03,858.743
2008-06-04,858.628
2008-06-05,873.345
2008-06-06,862.971
2008-06-09,845.818
2008-06-10,823.725
2008-06-11,812.691
2008-06-12,819.554
2008-06-13,815.541
2008-06-16,817.615
2008-06-17,825.152
2008-06-18,805.945
2008-06-19,785.089
2008-06-20,774.7
2008-06-23,758.675
2008-06-24,762.568
2008-06-25,773.77
2008-06-26,729.33
2008-06-27,727.315
2008-06-30,720.775
2008-07-01,703.858
2008-07-02,707.721
2008-07-03,700.922
2008-07-04,685.671
2008-07-07,690.594
2008-07-08,677.621
2008-07-09,700.83
2008-07-10,690.812
2008-07-11,678.933
2008-07-14,681.18
2008-07-15,650.345
2008-07-16,653.6
2008-07-17,682.62
2008-07-18,695.255
2008-07-21,705.68
2008-07-22,688.984
2008-07-23,701.805
2008-07-24,694.119
2008-07-25,680.858
2008-07-28,671.508
2008-07-29,660.509
2008-07-30,668.518
2008-07-31,663.808
2008-08-01,663.524
2008-08-04,656.61
2008-08-05,678.131
2008-08-06,696.536
2008-08-07,672.084
2008-08-08,664.655
2008-08-11,674.276
2008-08-12,678.416
2008-08-13,655.627
2008-08-14,658.033
2008-08-15,656.764
2008-08-18,655.544
2008-08-19,636.35
2008-08-20,633.956
2008-08-21,631.141
2008-08-22,642.285
2008-08-25,634.346
2008-08-26,631.497
2008-08-27,635.782
2008-08-28,648.641
2008-08-29,662.119
2008-09-01,656.654
2008-09-02,669.917
2008-09-03,659.638
2008-09-04,635.87
2008-09-05,618.004
2008-09-08,644.205
2008-09-09,635.602
2008-09-10,624.3
2008-09-11,608.499
2008-09-12,627.664
2008-09-15,602.584
2008-09-16,575.15
2008-09-17,556.247
2008-09-18,565.524
2008-09-19,622.075
2008-09-22,615.113
2008-09-23,600.278
2008-09-24,590.856
2008-09-25,590.223
2008-09-26,558.62
2008-09-29,499.895
2008-09-30,503.607
2008-10-01,514.984
2008-10-02,517.309
2008-10-03,518.935
2008-10-06,478.469
2008-10-07,469.609
2008-10-08,441.508
2008-10-09,435.207
2008-10-10,410.511
2008-10-13,438.779
2008-10-14,390.336
2008-10-15,366.856
2008-10-16,336.543
2008-10-17,343.624
2008-10-20,350.166
2008-10-21,345.39
2008-10-22,317.932
2008-10-23,314.906
2008-10-24,300.022
2008-10-27,282.627
2008-10-28,284.778
2008-10-29,311.217
2008-10-30,320.575
2008-10-31,325.492
2008-11-03,340.082
2008-11-04,356.577
2008-11-05,352.926
2008-11-06,335.853
2008-11-07,336.315
2008-11-10,343.687
2008-11-11,327.856
2008-11-12,317.193
2008-11-13,313.883
2008-11-14,315.021
2008-11-17,309.366
2008-11-18,304.412
2008-11-19,289.665
2008-11-20,276.301
2008-11-21,266.18
2008-11-24,278.68
2008-11-25,286.818
2008-11-26,281.887
2008-11-27,293.31
2008-11-28,290.906
2008-12-01,276.695
2008-12-02,280.133
2008-12-03,284.883
2008-12-04,289.792
2008-12-05,283.753
2008-12-08,302.454
2008-12-09,301.209
2008-12-10,306.091
2008-12-11,307.691
2008-12-12,307.455
2008-12-15,315.258
2008-12-16,316.379
2008-12-17,326.681
2008-12-18,332.664
2008-12-19,316.051
2008-12-22,314.352
2008-12-23,315.872
2008-12-24,314.777
2008-12-25,314.777
2008-12-26,316.296
2008-12-29,324.767
2008-12-30,323.727
2008-12-31,318.971
2009-01-01,318.971
2009-01-02,335.88
2009-01-05,331.753
2009-01-06,329.929
2009-01-07,338.007
2009-01-08,334.326
2009-01-09,331.717
2009-01-12,329.151
2009-01-13,324.967
2009-01-14,313.96
2009-01-15,303.772
2009-01-16,308.871
2009-01-19,301.585
2009-01-20,288.927
2009-01-21,290.512
2009-01-22,294.241
2009-01-23,293.359
2009-01-26,311.903
2009-01-27,309.544
2009-01-28,322.378
2009-01-29,315.031
2009-01-30,311.976
2009-02-02,303.864
2009-02-03,309.107
2009-02-04,310.017
2009-02-05,307.749
2009-02-06,314.781
2009-02-09,324.998
2009-02-10,316.869
2009-02-11,313.27
2009-02-12,303.331
2009-02-13,305.742
2009-02-16,301.693
2009-02-17,287.759
2009-02-18,283.917
2009-02-19,294.301
2009-02-20,285.284
2009-02-23,287.165
2009-02-24,282.575
2009-02-25,281.5
2009-02-26,283.285
2009-02-27,285.19
2009-03-02,269.03
2009-03-03,259.512
2009-03-04,262.816
2009-03-05,258.457
2009-03-06,253.549
2009-03-09,257.404
2009-03-10,270.05
2009-03-11,278.836
2009-03-12,282.266
2009-03-13,282.776
2009-03-16,291.854
2009-03-17,290.143
2009-03-18,292.255
2009-03-19,302.857
2009-03-20,300.471
2009-03-23,307.634
2009-03-24,304.809
2009-03-25,307.435
2009-03-26,314.292
2009-03-27,301.764
2009-03-30,291.089
2009-03-31,302.362
2009-04-01,306.391
2009-04-02,322.33
2009-04-03,317.874
2009-04-06,317.736
2009-04-07,307.421
2009-04-08,306.492
2009-04-09,312.863
2009-04-10,312.863
2009-04-13,315.516
2009-04-14,318.319
2009-04-15,321.882
2009-04-16,326.94
2009-04-17,332.574
2009-04-20,319.899
2009-04-21,325.38
2009-04-22,329.925
2009-04-23,330.702
2009-04-24,342.264
2009-04-27,336.136
2009-04-28,333.217
2009-04-29,344.726
2009-04-30,344.535
2009-05-01,344.587
2009-05-04,353.722
2009-05-05,349.844
2009-05-06,359.493
2009-05-07,371.509
2009-05-08,381.806
2009-05-11,379.767
2009-05-12,373.93
2009-05-13,366.832
2009-05-14,360.812
2009-05-15,364.753
2009-05-18,371.265
2009-05-19,378.231
2009-05-20,388.73
2009-05-21,380.229
2009-05-22,386.934
2009-05-25,389.521
2009-05-26,385.948
2009-05-27,388.58
2009-05-28,384.926
2009-05-29,392.202
2009-06-01,396.222
2009-06-02,399.355
2009-06-03,393.302
2009-06-04,392.869
2009-06-05,389.48
2009-06-08,380.799
2009-06-09,387.457
2009-06-10,389.731
2009-06-11,389.033
2009-06-12,388.634
2009-06-15,373.459
2009-06-16,372.676
2009-06-17,367.643
2009-06-18,372.682
2009-06-19,374.739
2009-06-22,363.894
2009-06-23,371.708
2009-06-24,381.75
2009-06-25,379.123
2009-06-26,383.187
2009-06-29,388.019
2009-06-30,385.779
2009-07-01,397.885
2009-07-02,389.836
2009-07-03,389.798
2009-07-06,381.097
2009-07-07,381.728
2009-07-08,373.825
2009-07-09,377.116
2009-07-10,376.308
2009-07-13,380.991
2009-07-14,387.586
2009-07-15,401.294
2009-07-16,402.568
2009-07-17,400.38
2009-07-20,407.292
2009-07-21,408.053
2009-07-22,411.142
2009-07-23,414.949
2009-07-24,413.315
2009-07-27,414.088
2009-07-28,407.735
2009-07-29,406.465
2009-07-30,412.344
2009-07-31,418.6
2009-08-03,426.488
2009-08-04,426.332
2009-08-05,424.55
2009-08-06,434.173
2009-08-07,433.299
2009-08-10,440.979
2009-08-11,435.72
2009-08-12,438.859
2009-08-13,439.283
2009-08-14,437.735
2009-08-17,426.109
2009-08-18,433.44
2009-08-19,436.795
2009-08-20,445.813
2009-08-21,456.78
2009-08-24,464.799
2009-08-25,468.88
2009-08-26,464.407
2009-08-27,458.962
2009-08-28,468.423
2009-08-31,463.645
2009-09-01,455.099
2009-09-02,444.889
2009-09-03,451.412
2009-09-04,456.371
2009-09-07,467.631
2009-09-08,479.54
2009-09-09,486.3
2009-09-10,487.32
2009-09-11,491.803
2009-09-14,488.576
2009-09-15,492.906
2009-09-16,502.681
2009-09-17,505.997
2009-09-18,505.017
2009-09-21,501.212
2009-09-22,501.971
2009-09-23,504.111
2009-09-24,497.081
2009-09-25,493.881
2009-09-28,497.294
2009-09-29,495.545
2009-09-30,497.109
2009-10-01,488.451
2009-10-02,481.795
2009-10-05,489.548
2009-10-06,510.199
2009-10-07,504.492
2009-10-08,515.872
2009-10-09,515.98
2009-10-12,521.143
2009-10-13,516.13
2009-10-14,530.502
2009-10-15,532.096
2009-10-16,529.982
2009-10-19,538.27
2009-10-20,532.204
2009-10-21,534.381
2009-10-22,531.679
2009-10-23,529.84
2009-10-26,516.103
2009-10-27,501.404
2009-10-28,484.742
2009-10-29,501.346
2009-10-30,489.776
2009-11-02,493.4
2009-11-03,478.902
2009-11-04,493.37
2009-11-05,499.938
2009-11-06,501.195
2009-11-09,516.174
2009-11-10,509.56
2009-11-11,512.313
2009-11-12,510.003
2009-11-13,516.864
2009-11-16,527.324
2009-11-17,520.599
2009-11-18,525.309
2009-11-19,513.983
2009-11-20,513.516
2009-11-23,525.195
2009-11-24,521.209
2009-11-25,525.631
2009-11-26,506.498
2009-11-27,513.078
2009-11-30,506.978
2009-12-01,524.314
2009-12-02,530.22
2009-12-03,532.073
2009-12-04,526.891
2009-12-07,524.127
2009-12-08,515.576
2009-12-09,508.767
2009-12-10,510.638
2009-12-11,508.746
2009-12-14,513.567
2009-12-15,511.059
2009-12-16,515.343
2009-12-17,500.879
2009-12-18,490.976
2009-12-21,496.931
2009-12-22,495.258
2009-12-23,499.294
2009-12-24,500.733
2009-12-25,500.733
2009-12-28,507.018
2009-12-29,509.679
2009-12-30,503.091
2009-12-31,504.861
2010-01-01,504.861
2010-01-04,519.589
2010-01-05,522.089
2010-01-06,522.647
2010-01-07,518.775
2010-01-08,518.118
2010-01-11,526.079
2010-01-12,521.397
2010-01-13,523.987
2010-01-14,523.678
2010-01-15,513.54
2010-01-18,517.484
2010-01-19,512.259
2010-01-20,499.898
2010-01-21,491.044
2010-01-22,492.633
2010-01-25,492.706
2010-01-26,493.437
2010-01-27,494.774
2010-01-28,491.164
2010-01-29,494.269
2010-02-01,499.946
2010-02-02,504.846
2010-02-03,500.414
2010-02-04,480.645
2010-02-05,463.954
2010-02-08,467.54
2010-02-09,471.573
2010-02-10,475.278
2010-02-11,475.604
2010-02-12,477.513
2010-02-15,474.617
2010-02-16,482.923
2010-02-17,489.308
2010-02-18,489.49
2010-02-19,486.666
2010-02-22,487.191
2010-02-23,483.057
2010-02-24,487.362
2010-02-25,477.575
2010-02-26,488.573
2010-03-01,489.414
2010-03-02,494.65
2010-03-03,505.634
2010-03-04,498.803
2010-03-05,501.748
2010-03-08,499.86
2010-03-09,499.655
2010-03-10,508.367
2010-03-11,504.887
2010-03-12,510.141
2010-03-15,503.03
2010-03-16,512.969
2010-03-17,518.732
2010-03-18,513.463
2010-03-19,508.643
2010-03-22,508.642
2010-03-23,512.158
2010-03-24,504.808
2010-03-25,506.833
2010-03-26,505.343
2010-03-29,509.117
2010-03-30,504.743
2010-03-31,506.51
2010-04-01,512.257
2010-04-02,512.257
2010-04-05,511.084
2010-04-06,511.377
2010-04-07,510.284
2010-04-08,506.493
2010-04-09,515.969
2010-04-12,524.18
2010-04-13,519.119
2010-04-14,522.512
2010-04-15,519.94
2010-04-16,512.589
2010-04-19,507.137
2010-04-20,512.374
2010-04-21,507.309
2010-04-22,499.023
2010-04-23,503.471
2010-04-26,505.081
2010-04-27,488.642
2010-04-28,474.681
2010-04-29,487.156
2010-04-30,488.647
2010-05-03,487.284
2010-05-04,469.578
2010-05-05,457.218
2010-05-06,447.042
2010-05-07,427.133
2010-05-10,472.69
2010-05-11,463.036
2010-05-12,471.681
2010-05-13,468.774
2010-05-14,448.327
2010-05-17,444.194
2010-05-18,455.242
2010-05-19,444.169
2010-05-20,434.826
2010-05-21,443.78
2010-05-24,440.286
2010-05-25,421.892
2010-05-26,431.551
2010-05-27,448.126
2010-05-28,448.226
2010-05-31,447.149
2010-06-01,449.149
2010-06-02,446.942
2010-06-03,450.388
2010-06-04,435.23
2010-06-07,430.025
2010-06-08,427.476
2010-06-09,438.208
2010-06-10,446.858
2010-06-11,446.083
2010-06-14,459.231
2010-06-15,462.188
2010-06-16,462.978
2010-06-17,465.741
2010-06-18,466.943
2010-06-21,470.128
2010-06-22,464.565
2010-06-23,455.34
2010-06-24,451.764
2010-06-25,449.313
2010-06-28,455.466
2010-06-29,435.706
2010-06-30,439.468
2010-07-01,437.996
2010-07-02,442.019
2010-07-05,438.559
2010-07-06,454.8
2010-07-07,457.122
2010-07-08,466.744
2010-07-09,466.803
2010-07-12,467.355
2010-07-13,478.516
2010-07-14,481.14
2010-07-15,482.736
2010-07-16,476.274
2010-07-19,474.116
2010-07-20,467.878
2010-07-21,473.599
2010-07-22,484.658
2010-07-23,481.654
2010-07-26,491.239
2010-07-27,496.474
2010-07-28,493.537
2010-07-29,492.565
2010-07-30,487.375
2010-08-02,503.895
2010-08-03,507.091
2010-08-04,504.815
2010-08-05,501.661
2010-08-06,497.42
2010-08-09,499.372
2010-08-10,492.207
2010-08-11,474.68
2010-08-12,479.064
2010-08-13,475.54
2010-08-16,476.287
2010-08-17,483.951
2010-08-18,482.448
2010-08-19,475.247
2010-08-20,465.172
2010-08-23,467.102
2010-08-24,462.886
2010-08-25,458.842
2010-08-26,468.001
2010-08-27,470.618
2010-08-30,468.636
2010-08-31,470.177
2010-09-01,488.518
2010-09-02,489.52
2010-09-03,492.1
2010-09-06,494.938
2010-09-07,485.699
2010-09-08,490.754
2010-09-09,492.695
2010-09-10,490.025
2010-09-13,501.363
2010-09-14,505.684
2010-09-15,508.568
