Date,KOKUSAI INDEX (WORLD ex JP) GROWTH Standard (Large+Mid Cap)
2005-05-16,2815.718
2005-05-17,2827.874
2005-05-18,2856.392
2005-05-19,2868.699
2005-05-20,2863.146
2005-05-23,2878.86
2005-05-24,2882.086
2005-05-25,2875.068
2005-05-26,2890.712
2005-05-27,2894.055
2005-05-30,2895.007
2005-05-31,2872.235
2005-06-01,2895.847
2005-06-02,2904.452
2005-06-03,2890.718
2005-06-06,2891.547
2005-06-07,2900.049
2005-06-08,2898.621
2005-06-09,2899.665
2005-06-10,2890.669
2005-06-13,2891.69
2005-06-14,2896.482
2005-06-15,2902.574
2005-06-16,2913.604
2005-06-17,2933.041
2005-06-20,2927.833
2005-06-21,2930.351
2005-06-22,2931.862
2005-06-23,2906.898
2005-06-24,2886.745
2005-06-27,2881.869
2005-06-28,2901.851
2005-06-29,2900.903
2005-06-30,2889.429
2005-07-01,2885.499
2005-07-04,2882.571
2005-07-05,2898.173
2005-07-06,2895.586
2005-07-07,2885.784
2005-07-08,2920.857
2005-07-11,2951.501
2005-07-12,2966.708
2005-07-13,2961.68
2005-07-14,2970.951
2005-07-15,2966.826
2005-07-18,2958.955
2005-07-19,2974.676
2005-07-20,2987.188
2005-07-21,2988.131
2005-07-22,2997.443
2005-07-25,2987.429
2005-07-26,2989.317
2005-07-27,3004.396
2005-07-28,3026.06
2005-07-29,3019.93
2005-08-01,3032.144
2005-08-02,3055.115
2005-08-03,3064.543
2005-08-04,3051.427
2005-08-05,3031.275
2005-08-08,3034.265
2005-08-09,3049.634
2005-08-10,3055.935
2005-08-11,3072.648
2005-08-12,3059.81
2005-08-15,3058.899
2005-08-16,3029.473
2005-08-17,3025.883
2005-08-18,3007.67
2005-08-19,3016.933
2005-08-22,3030.006
2005-08-23,3017.192
2005-08-24,3005.566
2005-08-25,3006.41
2005-08-26,2992.198
2005-08-29,3001.384
2005-08-30,2989.905
2005-08-31,3025.855
2005-09-01,3050.029
2005-09-02,3048.694
2005-09-05,3050.956
2005-09-06,3079.853
2005-09-07,3087.035
2005-09-08,3075.998
2005-09-09,3096.267
2005-09-12,3087.199
2005-09-13,3065.637
2005-09-14,3063.26
2005-09-15,3054.666
2005-09-16,3071.847
2005-09-19,3059.595
2005-09-20,3046.164
2005-09-21,3024.951
2005-09-22,3023.243
2005-09-23,3022.667
2005-09-26,3032.829
2005-09-27,3024.599
2005-09-28,3033.36
2005-09-29,3048.765
2005-09-30,3067.145
2005-10-03,3062.138
2005-10-04,3052.251
2005-10-05,3010.399
2005-10-06,2998.15
2005-10-07,2999.496
2005-10-10,2988.01
2005-10-11,2979.643
2005-10-12,2961.779
2005-10-13,2941.953
2005-10-14,2969.84
2005-10-17,2971.467
2005-10-18,2945.117
2005-10-19,2962.039
2005-10-20,2939.492
2005-10-21,2944.282
2005-10-24,2978.188
2005-10-25,2981.289
2005-10-26,2971.349
2005-10-27,2939.802
2005-10-28,2964.132
2005-10-31,2995.968
2005-11-01,2990.724
2005-11-02,3024.973
2005-11-03,3048.28
2005-11-04,3032.176
2005-11-07,3038.158
2005-11-08,3029.5
2005-11-09,3025.14
2005-11-10,3040.939
2005-11-11,3052.174
2005-11-14,3051.436
2005-11-15,3036.962
2005-11-16,3036.948
2005-11-17,3066.609
2005-11-18,3073.251
2005-11-21,3088.167
2005-11-22,3098.119
2005-11-23,3115.286
2005-11-24,3115.151
2005-11-25,3117.359
2005-11-28,3096.165
2005-11-29,3094.816
2005-11-30,3085.814
2005-12-01,3123.293
2005-12-02,3135.738
2005-12-05,3129.667
2005-12-06,3140.133
2005-12-07,3127.988
2005-12-08,3137.824
2005-12-09,3144.222
2005-12-12,3159.507
2005-12-13,3165.349
2005-12-14,3175.051
2005-12-15,3162.026
2005-12-16,3165.338
2005-12-19,3147.176
2005-12-20,3141.324
2005-12-21,3145.332
2005-12-22,3155.349
2005-12-23,3157.667
2005-12-26,3157.667
2005-12-27,3140.713
2005-12-28,3150.847
2005-12-29,3143.886
2005-12-30,3122.292
2006-01-02,3126.082
2006-01-03,3183.334
2006-01-04,3218.379
2006-01-05,3214.4
2006-01-06,3248.741
2006-01-09,3251.99
2006-01-10,3245.957
2006-01-11,3259.664
2006-01-12,3244.285
2006-01-13,3243.934
2006-01-16,3253.421
2006-01-17,3234.254
2006-01-18,3215.704
2006-01-19,3239.206
2006-01-20,3195.311
2006-01-23,3212.644
2006-01-24,3218.816
2006-01-25,3223.05
2006-01-26,3242.642
2006-01-27,3262.693
2006-01-30,3262.427
2006-01-31,3262.026
2006-02-01,3271.29
2006-02-02,3242.098
2006-02-03,3223.285
2006-02-06,3221.954
2006-02-07,3193.559
2006-02-08,3204.002
2006-02-09,3210.501
2006-02-10,3204.529
2006-02-13,3192.95
2006-02-14,3209.127
2006-02-15,3221.163
2006-02-16,3240.61
2006-02-17,3240.85
2006-02-20,3250.376
2006-02-21,3241.049
2006-02-22,3252.963
2006-02-23,3249.593
2006-02-24,3251.136
2006-02-27,3264.689
2006-02-28,3233.92
2006-03-01,3267.106
2006-03-02,3267.271
2006-03-03,3268.183
2006-03-06,3256.985
2006-03-07,3228.644
2006-03-08,3226.569
2006-03-09,3226.498
2006-03-10,3241.463
2006-03-13,3260.782
2006-03-14,3292.397
2006-03-15,3308.348
2006-03-16,3318.054
2006-03-17,3322.261
2006-03-20,3322.207
2006-03-21,3301.613
2006-03-22,3315.293
2006-03-23,3301.959
2006-03-24,3316.32
2006-03-27,3307.201
2006-03-28,3297.442
2006-03-29,3310.115
2006-03-30,3335.246
2006-03-31,3315.007
2006-04-03,3331.343
2006-04-04,3349.45
2006-04-05,3368.401
2006-04-06,3371.628
2006-04-07,3338.328
2006-04-10,3344.454
2006-04-11,3319.485
2006-04-12,3315.691
2006-04-13,3323.176
2006-04-14,3323.176
2006-04-17,3335.073
2006-04-18,3369.263
2006-04-19,3395.675
2006-04-20,3391.949
2006-04-21,3400.088
2006-04-24,3391.518
2006-04-25,3385.375
2006-04-26,3398.041
2006-04-27,3404.481
2006-04-28,3395.466
2006-05-01,3398.165
2006-05-02,3419.68
2006-05-03,3397.949
2006-05-04,3418.699
2006-05-05,3455.701
2006-05-08,3455.452
2006-05-09,3467.317
2006-05-10,3461.167
2006-05-11,3433.899
2006-05-12,3392.585
2006-05-15,3362.217
2006-05-16,3360.586
2006-05-17,3296.151
2006-05-18,3275.78
2006-05-19,3267.775
2006-05-22,3233.004
2006-05-23,3257.536
2006-05-24,3234.975
2006-05-25,3277.63
2006-05-26,3307.62
2006-05-29,3315.006
2006-05-30,3269.794
2006-05-31,3284.681
2006-06-01,3312.047
2006-06-02,3330.601
2006-06-05,3284.755
2006-06-06,3239.283
2006-06-07,3222.102
2006-06-08,3170.291
2006-06-09,3184.594
2006-06-12,3136.748
2006-06-13,3086.347
2006-06-14,3110.049
2006-06-15,3186.281
2006-06-16,3175.892
2006-06-19,3152.892
2006-06-20,3158.41
2006-06-21,3195.302
2006-06-22,3182.212
2006-06-23,3182.613
2006-06-26,3189.331
2006-06-27,3165.775
2006-06-28,3166.766
2006-06-29,3239.115
2006-06-30,3281.544
2006-07-03,3303.656
2006-07-04,3308.377
2006-07-05,3261.386
2006-07-06,3276.663
2006-07-07,3264.493
2006-07-10,3256.23
2006-07-11,3257.139
2006-07-12,3232.725
2006-07-13,3188.577
2006-07-14,3155.19
2006-07-17,3131.165
2006-07-18,3125.932
2006-07-19,3190.962
2006-07-20,3177.933
2006-07-21,3148.414
2006-07-24,3197.512
2006-07-25,3217.824
2006-07-26,3216.721
2006-07-27,3227.336
2006-07-28,3259.342
2006-07-31,3256.207
2006-08-01,3232.012
2006-08-02,3267.31
2006-08-03,3256.671
2006-08-04,3272.023
2006-08-07,3249.987
2006-08-08,3240.518
2006-08-09,3247.906
2006-08-10,3237.86
2006-08-11,3229.626
2006-08-14,3238.427
2006-08-15,3283.833
2006-08-16,3322.709
2006-08-17,3330.323
2006-08-18,3327.054
2006-08-21,3329.79
2006-08-22,3325.027
2006-08-23,3306.007
2006-08-24,3307.335
2006-08-25,3305.834
2006-08-28,3325.285
2006-08-29,3332.028
2006-08-30,3354.048
2006-08-31,3351.076
2006-09-01,3369.941
2006-09-04,3381.999
2006-09-05,3377.918
2006-09-06,3332.351
2006-09-07,3301.986
2006-09-08,3304.136
2006-09-11,3294.771
2006-09-12,3333.078
2006-09-13,3344.767
2006-09-14,3346.682
2006-09-15,3343.93
2006-09-18,3354.747
2006-09-19,3341.292
2006-09-20,3361.705
2006-09-21,3357.607
2006-09-22,3340.748
2006-09-25,3350.24
2006-09-26,3377.616
2006-09-27,3396.181
2006-09-28,3402.461
2006-09-29,3392.782
2006-10-02,3387.553
2006-10-03,3380.09
2006-10-04,3407.94
2006-10-05,3429.328
2006-10-06,3411.277
2006-10-09,3419.119
2006-10-10,3425.961
2006-10-11,3420.161
2006-10-12,3452.105
2006-10-13,3459.337
2006-10-16,3475.155
2006-10-17,3453.721
2006-10-18,3463.165
2006-10-19,3479.789
2006-10-20,3486.852
2006-10-23,3500.432
2006-10-24,3501.131
2006-10-25,3520.995
2006-10-26,3540.911
2006-10-27,3520.279
2006-10-30,3518.56
2006-10-31,3524.617
2006-11-01,3509.338
2006-11-02,3506.104
2006-11-03,3502.009
2006-11-06,3542.764
2006-11-07,3566.032
2006-11-08,3561.328
2006-11-09,3553.133
2006-11-10,3560.976
2006-11-13,3559.953
2006-11-14,3573.936
2006-11-15,3593.141
2006-11-16,3598.699
2006-11-17,3589.171
2006-11-20,3592.555
2006-11-21,3604.513
2006-11-22,3628.704
2006-11-23,3629.047
2006-11-24,3628.88
2006-11-27,3576.748
2006-11-28,3580.788
2006-11-29,3621.388
2006-11-30,3626.806
2006-12-01,3616.887
2006-12-04,3649.829
2006-12-05,3666.155
2006-12-06,3666.186
2006-12-07,3661.511
2006-12-08,3666.619
2006-12-11,3662.859
2006-12-12,3661.113
2006-12-13,3670.355
2006-12-14,3693.982
2006-12-15,3689.311
2006-12-18,3675.559
2006-12-19,3677.902
2006-12-20,3681.438
2006-12-21,3665.509
2006-12-22,3647.221
2006-12-25,3647.221
2006-12-26,3650.193
2006-12-27,3678.895
2006-12-28,3680.88
2006-12-29,3675.979
2007-01-01,3675.979
2007-01-02,3704.681
2007-01-03,3688.667
2007-01-04,3677.42
2007-01-05,3644.111
2007-01-08,3650.686
2007-01-09,3655.982
2007-01-10,3651.61
2007-01-11,3691.57
2007-01-12,3720.172
2007-01-15,3731.714
2007-01-16,3724.662
2007-01-17,3724.354
2007-01-18,3709.264
2007-01-19,3724.442
2007-01-22,3708.46
2007-01-23,3724.592
2007-01-24,3749.612
2007-01-25,3722.873
2007-01-26,3701.624
2007-01-29,3707.212
2007-01-30,3726.8
2007-01-31,3739.166
2007-02-01,3770.772
2007-02-02,3777.918
2007-02-05,3770.185
2007-02-06,3779.284
2007-02-07,3801.407
2007-02-08,3791.231
2007-02-09,3775.78
2007-02-12,3753.083
2007-02-13,3776.891
2007-02-14,3825.502
2007-02-15,3837.316
2007-02-16,3829.764
2007-02-19,3837.278
2007-02-20,3841.096
2007-02-21,3830.01
2007-02-22,3833.803
2007-02-23,3838.742
2007-02-26,3837.726
2007-02-27,3718.467
2007-02-28,3701.94
2007-03-01,3675.984
2007-03-02,3646.133
2007-03-05,3594.372
2007-03-06,3644.971
2007-03-07,3658.626
2007-03-08,3689.346
2007-03-09,3694.347
2007-03-12,3707.668
2007-03-13,3653.595
2007-03-14,3633.904
2007-03-15,3675.532
2007-03-16,3680.269
2007-03-19,3723.879
2007-03-20,3745.818
2007-03-21,3792.67
2007-03-22,3817.13
2007-03-23,3816.784
2007-03-26,3812.949
2007-03-27,3795.926
2007-03-28,3772.097
2007-03-29,3791.016
2007-03-30,3791.102
2007-04-02,3809.116
2007-04-03,3850.568
2007-04-04,3865.327
2007-04-05,3880.925
2007-04-06,3880.925
2007-04-09,3874.494
2007-04-10,3899.832
2007-04-11,3882.157
2007-04-12,3899.573
2007-04-13,3918.884
2007-04-16,3963.871
2007-04-17,3973.881
2007-04-18,3964.554
2007-04-19,3956.745
2007-04-20,3993.692
2007-04-23,3989.018
2007-04-24,3980.998
2007-04-25,4014.617
2007-04-26,4007.925
2007-04-27,4005.891
2007-04-30,3984.645
2007-05-01,3981.475
2007-05-02,4012.428
2007-05-03,4022.08
2007-05-04,4048.088
2007-05-07,4058.992
2007-05-08,4033.819
2007-05-09,4050.777
2007-05-10,4005.189
2007-05-11,4031.368
2007-05-14,4026.7
2007-05-15,4029.635
2007-05-16,4047.109
2007-05-17,4042.398
2007-05-18,4071.288
2007-05-21,4071.918
2007-05-22,4072.722
2007-05-23,4085.629
2007-05-24,4042.54
2007-05-25,4057.558
2007-05-28,4060.013
2007-05-29,4071.447
2007-05-30,4083.163
2007-05-31,4105.964
2007-06-01,4126.201
2007-06-04,4140.541
2007-06-05,4124.819
2007-06-06,4072.437
2007-06-07,4007.417
2007-06-08,4017.292
2007-06-11,4031.928
2007-06-12,4000.888
2007-06-13,4037.764
2007-06-14,4080.427
2007-06-15,4127.085
2007-06-18,4124.766
2007-06-19,4121.862
2007-06-20,4103.143
2007-06-21,4102.108
2007-06-22,4076.974
2007-06-25,4062.486
2007-06-26,4043.087
2007-06-27,4053.378
2007-06-28,4075.945
2007-06-29,4088.785
2007-07-02,4124.521
2007-07-03,4147.123
2007-07-04,4158.385
2007-07-05,4158.586
2007-07-06,4182.525
2007-07-09,4192.95
2007-07-10,4157.789
2007-07-11,4173.281
2007-07-12,4236.314
2007-07-13,4250.772
2007-07-16,4246.018
2007-07-17,4243.889
2007-07-18,4226.812
2007-07-19,4263.609
2007-07-20,4227.897
2007-07-23,4240.412
2007-07-24,4178.127
2007-07-25,4152.959
2007-07-26,4056.066
2007-07-27,3998.88
2007-07-30,4027.483
2007-07-31,4030.432
2007-08-01,4010.997
2007-08-02,4041.443
2007-08-03,3982.493
2007-08-06,4006.291
2007-08-07,4025.34
2007-08-08,4105.007
2007-08-09,4010.919
2007-08-10,3956.563
2007-08-13,3983.307
2007-08-14,3916.531
2007-08-15,3854.27
2007-08-16,3769.911
2007-08-17,3846.349
2007-08-20,3871.534
2007-08-21,3882.896
2007-08-22,3946.209
2007-08-23,3962.926
2007-08-24,4006.208
2007-08-27,3998.217
2007-08-28,3922.621
2007-08-29,3981.632
2007-08-30,4000.718
2007-08-31,4055.544
2007-09-03,4058.109
2007-09-04,4091.799
2007-09-05,4052.48
2007-09-06,4077.421
2007-09-07,4015.184
2007-09-10,3998.192
2007-09-11,4064.692
2007-09-12,4077.808
2007-09-13,4106.606
2007-09-14,4092.141
2007-09-17,4056.051
2007-09-18,4138.365
2007-09-19,4207.344
2007-09-20,4209.892
2007-09-21,4232.876
2007-09-24,4238.305
2007-09-25,4229.816
2007-09-26,4251.922
2007-09-27,4281.717
2007-09-28,4291.79
2007-10-01,4336.648
2007-10-02,4330.065
2007-10-03,4316.227
2007-10-04,4314.318
2007-10-05,4365.309
2007-10-08,4350.362
2007-10-09,4382.224
2007-10-10,4404.389
2007-10-11,4413.182
2007-10-12,4423.797
2007-10-15,4392.599
2007-10-16,4350.91
2007-10-17,4384.659
2007-10-18,4394.059
2007-10-19,4312.431
2007-10-22,4280.29
2007-10-23,4346.311
2007-10-24,4328.939
2007-10-25,4359.497
2007-10-26,4413.682
2007-10-29,4446.68
2007-10-30,4421.485
2007-10-31,4478.584
2007-11-01,4408.427
2007-11-02,4419.078
2007-11-05,4390.888
2007-11-06,4444.456
2007-11-07,4397.001
2007-11-08,4375.235
2007-11-09,4296.443
2007-11-12,4221.994
2007-11-13,4297.37
2007-11-14,4308.709
2007-11-15,4247.284
2007-11-16,4252.304
2007-11-19,4182.41
2007-11-20,4226.767
2007-11-21,4149.753
2007-11-22,4168.435
2007-11-23,4224.226
2007-11-26,4187.541
2007-11-27,4202.993
2007-11-28,4299.562
2007-11-29,4318.422
2007-11-30,4330.756
2007-12-03,4308.993
2007-12-04,4284.819
2007-12-05,4336.669
2007-12-06,4367.77
2007-12-07,4385.514
2007-12-10,4417.052
2007-12-11,4353.913
2007-12-12,4374.295
2007-12-13,4326.119
2007-12-14,4279.866
2007-12-17,4194.748
2007-12-18,4205.157
2007-12-19,4201.284
2007-12-20,4223.015
2007-12-21,4298.807
2007-12-24,4327.81
2007-12-25,4327.81
2007-12-26,4342.916
2007-12-27,4321.607
2007-12-28,4339.312
2007-12-31,4313.713
2008-01-01,4313.713
2008-01-02,4273.672
2008-01-03,4266.333
2008-01-04,4165.516
2008-01-07,4142.01
2008-01-08,4119.921
2008-01-09,4121.457
2008-01-10,4126.856
2008-01-11,4076.52
2008-01-14,4124.779
2008-01-15,4018.71
2008-01-16,3946.029
2008-01-17,3885.005
2008-01-18,3868.546
2008-01-21,3755.008
2008-01-22,3760.993
2008-01-23,3747.422
2008-01-24,3875.657
2008-01-25,3866.847
2008-01-28,3884.643
2008-01-29,3913.007
2008-01-30,3893.569
2008-01-31,3937.612
2008-02-01,4007.722
2008-02-04,3995.339
2008-02-05,3861.646
2008-02-06,3845.419
2008-02-07,3813.664
2008-02-08,3835.598
2008-02-11,3850.319
2008-02-12,3916.835
2008-02-13,3948.229
2008-02-14,3939.562
2008-02-15,3914.558
2008-02-18,3934.197
2008-02-19,3952.782
2008-02-20,3945.929
2008-02-21,3948.478
2008-02-22,3953.182
2008-02-25,4010.942
2008-02-26,4056.236
2008-02-27,4085.609
2008-02-28,4058.601
2008-02-29,3976.745
2008-03-03,3955.718
2008-03-04,3934.185
2008-03-05,3983.64
2008-03-06,3942.773
2008-03-07,3897.358
2008-03-10,3831.442
2008-03-11,3900.108
2008-03-12,3925.132
2008-03-13,3936.89
2008-03-14,3890.923
2008-03-17,3796.582
2008-03-18,3919.845
2008-03-19,3829.94
2008-03-20,3818.768
2008-03-21,3818.768
2008-03-24,3866.998
2008-03-25,3952.966
2008-03-26,3955.599
2008-03-27,3948.969
2008-03-28,3923.492
2008-03-31,3941.219
2008-04-01,4022.798
2008-04-02,4041.598
2008-04-03,4053.662
2008-04-04,4087.321
2008-04-07,4101.633
2008-04-08,4075.862
2008-04-09,4058.02
2008-04-10,4076.394
2008-04-11,4010.986
2008-04-14,3997.276
2008-04-15,4015.161
2008-04-16,4119.615
2008-04-17,4097.019
2008-04-18,4155.924
2008-04-21,4179.856
2008-04-22,4156.174
2008-04-23,4174.179
2008-04-24,4159.026
2008-04-25,4185.417
2008-04-28,4187.05
2008-04-29,4149.253
2008-04-30,4152.192
2008-05-01,4179.817
2008-05-02,4211.693
2008-05-05,4217.461
2008-05-06,4246.274
2008-05-07,4211.043
2008-05-08,4239.183
2008-05-09,4212.916
2008-05-12,4251.969
2008-05-13,4257.731
2008-05-14,4270.661
2008-05-15,4315.777
2008-05-16,4347.291
2008-05-19,4365.758
2008-05-20,4325.035
2008-05-21,4284.617
2008-05-22,4289.691
2008-05-23,4240.899
2008-05-26,4236.277
2008-05-27,4243.502
2008-05-28,4268.906
2008-05-29,4275.864
2008-05-30,4290.241
2008-06-02,4259.268
2008-06-03,4252.983
2008-06-04,4239.654
2008-06-05,4288.698
2008-06-06,4226.463
2008-06-09,4227.892
2008-06-10,4171.403
2008-06-11,4119.267
2008-06-12,4115.311
2008-06-13,4153.261
2008-06-16,4173.175
2008-06-17,4181.861
2008-06-18,4152.739
2008-06-19,4154.912
2008-06-20,4095.565
2008-06-23,4092.365
2008-06-24,4066.687
2008-06-25,4085.034
2008-06-26,4007.981
2008-06-27,4002.356
2008-06-30,4015.952
2008-07-01,3988.779
2008-07-02,3921.35
2008-07-03,3904.656
2008-07-04,3890.805
2008-07-07,3893.982
2008-07-08,3896.876
2008-07-09,3884.156
2008-07-10,3880.898
2008-07-11,3845.501
2008-07-14,3855.458
2008-07-15,3817.887
2008-07-16,3848.35
2008-07-17,3895.629
2008-07-18,3887.828
2008-07-21,3913.957
2008-07-22,3916.863
2008-07-23,3915.538
2008-07-24,3841.658
2008-07-25,3863.245
2008-07-28,3831.061
2008-07-29,3859.105
2008-07-30,3921.175
2008-07-31,3897.1
2008-08-01,3846.645
2008-08-04,3811.153
2008-08-05,3857.877
2008-08-06,3889.722
2008-08-07,3856.084
2008-08-08,3866.477
2008-08-11,3881.527
2008-08-12,3856.427
2008-08-13,3837.759
2008-08-14,3862.519
2008-08-15,3843.755
2008-08-18,3818.759
2008-08-19,3776.546
2008-08-20,3807.584
2008-08-21,3826.73
2008-08-22,3859.139
2008-08-25,3808.73
2008-08-26,3808.274
2008-08-27,3836.839
2008-08-28,3874.666
2008-08-29,3843.184
2008-09-01,3819.836
2008-09-02,3785.643
2008-09-03,3728.329
2008-09-04,3623.929
2008-09-05,3583.576
2008-09-08,3629.518
2008-09-09,3533.004
2008-09-10,3541.126
2008-09-11,3556.361
2008-09-12,3627.922
2008-09-15,3509.16
2008-09-16,3498.873
2008-09-17,3391.802
2008-09-18,3470.227
2008-09-19,3623.442
2008-09-22,3563.225
2008-09-23,3511.279
2008-09-24,3494.886
2008-09-25,3537.891
2008-09-26,3495.002
2008-09-29,3241.84
2008-09-30,3311.345
2008-10-01,3285.246
2008-10-02,3133.175
2008-10-03,3130.946
2008-10-06,2929.708
2008-10-07,2857.859
2008-10-08,2783.015
2008-10-09,2670.155
2008-10-10,2543.301
2008-10-13,2824.088
2008-10-14,2828.351
2008-10-15,2597.947
2008-10-16,2593.031
2008-10-17,2634.821
2008-10-20,2732.4
2008-10-21,2658.158
2008-10-22,2488.55
2008-10-23,2472.997
2008-10-24,2378.714
2008-10-27,2298.557
2008-10-28,2482.432
2008-10-29,2563.306
2008-10-30,2630.361
2008-10-31,2662.708
2008-11-03,2674.173
2008-11-04,2792.788
2008-11-05,2699.054
2008-11-06,2541.165
2008-11-07,2594.483
2008-11-10,2595.855
2008-11-11,2491.932
2008-11-12,2382.527
2008-11-13,2467.97
2008-11-14,2416.277
2008-11-17,2351.215
2008-11-18,2368.204
2008-11-19,2261.434
2008-11-20,2124.112
2008-11-21,2190.118
2008-11-24,2350.695
2008-11-25,2363.702
2008-11-26,2409.242
2008-11-27,2428.644
2008-11-28,2446.816
2008-12-01,2268.093
2008-12-02,2315.134
2008-12-03,2348.864
2008-12-04,2304.843
2008-12-05,2312.203
2008-12-08,2432.851
2008-12-09,2414.901
2008-12-10,2443.725
2008-12-11,2421.115
2008-12-12,2414.726
2008-12-15,2427.808
2008-12-16,2505.659
2008-12-17,2536.342
2008-12-18,2524.034
2008-12-19,2488.206
2008-12-22,2443.985
2008-12-23,2432.847
2008-12-24,2439.332
2008-12-25,2439.332
2008-12-26,2446.927
2008-12-29,2464.785
2008-12-30,2505.919
2008-12-31,2518.371
2009-01-01,2518.371
2009-01-02,2598.82
2009-01-05,2608.782
2009-01-06,2627.553
2009-01-07,2592.063
2009-01-08,2596.006
2009-01-09,2544.068
2009-01-12,2480.265
2009-01-13,2461.173
2009-01-14,2381.058
2009-01-15,2383.313
2009-01-16,2424.484
2009-01-19,2412.206
2009-01-20,2315.268
2009-01-21,2356.849
2009-01-22,2337.233
2009-01-23,2337.251
2009-01-26,2388.475
2009-01-27,2409.128
2009-01-28,2471.795
2009-01-29,2414.07
2009-01-30,2369.572
2009-02-02,2348.575
2009-02-03,2400.167
2009-02-04,2411.779
2009-02-05,2439.767
2009-02-06,2492.02
2009-02-09,2510.154
2009-02-10,2428.647
2009-02-11,2418.934
2009-02-12,2412.048
2009-02-13,2419.274
2009-02-16,2401.801
2009-02-17,2315.698
2009-02-18,2311.227
2009-02-19,2311.544
2009-02-20,2272.383
2009-02-23,2223.609
2009-02-24,2254.912
2009-02-25,2233.116
2009-02-26,2222.903
2009-02-27,2191.739
2009-03-02,2088.372
2009-03-03,2072.741
2009-03-04,2132.528
2009-03-05,2072.228
2009-03-06,2070.096
2009-03-09,2045.74
2009-03-10,2150.375
2009-03-11,2162.819
2009-03-12,2207.283
2009-03-13,2231.399
2009-03-16,2246.837
2009-03-17,2280.817
2009-03-18,2293.984
2009-03-19,2331.411
2009-03-20,2306.439
2009-03-23,2412.37
2009-03-24,2395.363
2009-03-25,2404.235
2009-03-26,2445.518
2009-03-27,2389.13
2009-03-30,2314.924
2009-03-31,2360.769
2009-04-01,2382.787
2009-04-02,2477.234
2009-04-03,2473.66
2009-04-06,2457.464
2009-04-07,2411.313
2009-04-08,2428.7
2009-04-09,2479.84
2009-04-10,2479.84
2009-04-13,2488.759
2009-04-14,2476.428
2009-04-15,2479.065
2009-04-16,2519.246
2009-04-17,2522.397
2009-04-20,2440.173
2009-04-21,2465.956
2009-04-22,2468.145
2009-04-23,2483.622
2009-04-24,2544.36
2009-04-27,2528.723
2009-04-28,2507.833
2009-04-29,2567.305
2009-04-30,2581.245
2009-05-01,2589.309
2009-05-04,2659.713
2009-05-05,2659.391
2009-05-06,2682.876
2009-05-07,2670.128
2009-05-08,2708.674
2009-05-11,2687.97
2009-05-12,2692.661
2009-05-13,2637.603
2009-05-14,2646.685
2009-05-15,2644.929
2009-05-18,2697.325
2009-05-19,2727.98
2009-05-20,2750.434
2009-05-21,2701.088
2009-05-22,2714.065
2009-05-25,2718.884
2009-05-26,2766.265
2009-05-27,2748.189
2009-05-28,2760.0
2009-05-29,2801.112
2009-06-01,2876.664
2009-06-02,2897.036
2009-06-03,2850.53
2009-06-04,2856.285
2009-06-05,2851.899
2009-06-08,2826.981
2009-06-09,2853.128
2009-06-10,2864.359
2009-06-11,2887.727
2009-06-12,2875.771
2009-06-15,2798.421
2009-06-16,2780.768
2009-06-17,2759.699
2009-06-18,2779.455
2009-06-19,2798.956
2009-06-22,2720.082
2009-06-23,2725.31
2009-06-24,2767.35
2009-06-25,2788.202
2009-06-26,2803.025
2009-06-29,2823.945
2009-06-30,2801.155
2009-07-01,2830.001
2009-07-02,2756.29
2009-07-03,2752.577
2009-07-06,2732.479
2009-07-07,2700.561
2009-07-08,2687.775
2009-07-09,2705.481
2009-07-10,2690.804
2009-07-13,2731.207
2009-07-14,2758.54
2009-07-15,2842.449
2009-07-16,2869.615
2009-07-17,2883.091
2009-07-20,2924.242
2009-07-21,2942.989
2009-07-22,2944.461
2009-07-23,3003.389
2009-07-24,3000.752
2009-07-27,3005.577
2009-07-28,2994.016
2009-07-29,2981.253
2009-07-30,3022.874
2009-07-31,3032.564
2009-08-03,3089.011
2009-08-04,3085.962
2009-08-05,3061.405
2009-08-06,3048.337
2009-08-07,3060.163
2009-08-10,3042.785
2009-08-11,3013.366
2009-08-12,3045.338
2009-08-13,3075.888
2009-08-14,3047.294
2009-08-17,2966.4
2009-08-18,3002.608
2009-08-19,3019.104
2009-08-20,3052.76
2009-08-21,3106.582
2009-08-24,3116.495
2009-08-25,3118.07
2009-08-26,3102.908
2009-08-27,3098.344
2009-08-28,3122.019
2009-08-31,3094.657
2009-09-01,3049.072
2009-09-02,3038.973
2009-09-03,3057.191
2009-09-04,3096.204
2009-09-07,3124.678
2009-09-08,3165.588
2009-09-09,3187.413
2009-09-10,3211.164
2009-09-11,3229.608
2009-09-14,3230.389
2009-09-15,3236.234
2009-09-16,3286.287
2009-09-17,3294.349
2009-09-18,3283.183
2009-09-21,3266.88
2009-09-22,3297.526
2009-09-23,3283.324
2009-09-24,3233.662
2009-09-25,3214.359
2009-09-28,3250.687
2009-09-29,3248.718
2009-09-30,3252.692
2009-10-01,3184.473
2009-10-02,3155.084
2009-10-05,3183.905
2009-10-06,3248.605
2009-10-07,3250.227
2009-10-08,3294.433
2009-10-09,3302.071
2009-10-12,3318.757
2009-10-13,3310.947
2009-10-14,3369.594
2009-10-15,3385.202
2009-10-16,3365.538
2009-10-19,3409.246
2009-10-20,3395.206
2009-10-21,3391.834
2009-10-22,3390.688
2009-10-23,3368.03
2009-10-26,3332.121
2009-10-27,3309.995
2009-10-28,3241.564
