Date,KOKUSAI INDEX (WORLD ex JP) GROWTH Standard (Large+Mid Cap)
2002-04-04,2079.306
2002-04-05,2072.201
2002-04-08,2060.057
2002-04-09,2055.07
2002-04-10,2080.0
2002-04-11,2037.896
2002-04-12,2051.722
2002-04-15,2042.827
2002-04-16,2077.377
2002-04-17,2072.296
2002-04-18,2071.33
2002-04-19,2071.08
2002-04-22,2047.357
2002-04-23,2035.961
2002-04-24,2028.607
2002-04-25,2027.949
2002-04-26,2007.616
2002-04-29,1994.026
2002-04-30,2006.125
2002-05-01,2023.828
2002-05-02,2016.444
2002-05-03,2003.379
2002-05-06,1981.311
2002-05-07,1962.205
2002-05-08,2017.796
2002-05-09,1993.16
2002-05-10,1970.655
2002-05-13,1996.232
2002-05-14,2019.837
2002-05-15,2018.324
2002-05-16,2028.945
2002-05-17,2048.543
2002-05-20,2026.717
2002-05-21,2006.957
2002-05-22,2011.061
2002-05-23,2019.622
2002-05-24,2001.086
2002-05-27,2000.484
2002-05-28,1989.809
2002-05-29,1982.725
2002-05-30,1977.765
2002-05-31,1980.631
2002-06-03,1946.07
2002-06-04,1940.313
2002-06-05,1948.675
2002-06-06,1924.99
2002-06-07,1910.936
2002-06-10,1919.382
2002-06-11,1899.763
2002-06-12,1898.794
2002-06-13,1880.267
2002-06-14,1865.518
2002-06-17,1912.851
2002-06-18,1912.304
2002-06-19,1887.421
2002-06-20,1864.423
2002-06-21,1836.424
2002-06-24,1835.404
2002-06-25,1822.144
2002-06-26,1832.707
2002-06-27,1858.857
2002-06-28,1864.109
2002-07-01,1838.157
2002-07-02,1797.086
2002-07-03,1789.561
2002-07-04,1801.997
2002-07-05,1863.799
2002-07-08,1852.713
2002-07-09,1816.339
2002-07-10,1752.29
2002-07-11,1740.14
2002-07-12,1738.634
2002-07-15,1716.335
2002-07-16,1697.454
2002-07-17,1725.845
2002-07-18,1699.322
2002-07-19,1636.596
2002-07-22,1583.459
2002-07-23,1553.825
2002-07-24,1604.327
2002-07-25,1619.86
2002-07-26,1637.905
2002-07-29,1716.335
2002-07-30,1724.137
2002-07-31,1734.776
2002-08-01,1679.514
2002-08-02,1663.146
2002-08-05,1614.265
2002-08-06,1649.872
2002-08-07,1675.753
2002-08-08,1727.451
2002-08-09,1738.749
2002-08-12,1724.326
2002-08-13,1705.118
2002-08-14,1743.232
2002-08-15,1765.984
2002-08-16,1769.709
2002-08-19,1803.022
2002-08-20,1777.628
2002-08-21,1799.795
2002-08-22,1822.408
2002-08-23,1788.327
2002-08-26,1788.095
2002-08-27,1779.813
2002-08-28,1743.254
2002-08-29,1734.429
2002-08-30,1736.198
2002-09-02,1728.968
2002-09-03,1670.849
2002-09-04,1692.18
2002-09-05,1672.978
2002-09-06,1700.863
2002-09-09,1705.67
2002-09-10,1723.727
2002-09-11,1732.285
2002-09-12,1689.232
2002-09-13,1685.85
2002-09-16,1685.134
2002-09-17,1659.49
2002-09-18,1642.223
2002-09-19,1604.722
2002-09-20,1605.579
2002-09-23,1575.368
2002-09-24,1555.508
2002-09-25,1589.5
2002-09-26,1622.768
2002-09-27,1586.478
2002-09-30,1557.22
2002-10-01,1604.087
2002-10-02,1602.189
2002-10-03,1587.658
2002-10-04,1554.522
2002-10-07,1535.54
2002-10-08,1547.84
2002-10-09,1526.969
2002-10-10,1559.828
2002-10-11,1616.855
2002-10-14,1630.95
2002-10-15,1698.179
2002-10-16,1663.031
2002-10-17,1697.069
2002-10-18,1702.391
2002-10-21,1717.48
2002-10-22,1699.003
2002-10-23,1690.246
2002-10-24,1678.326
2002-10-25,1701.803
2002-10-28,1698.057
2002-10-29,1672.266
2002-10-30,1690.322
2002-10-31,1697.973
2002-11-01,1710.032
2002-11-04,1734.797
2002-11-05,1745.75
2002-11-06,1751.649
2002-11-07,1728.782
2002-11-08,1713.344
2002-11-11,1686.504
2002-11-12,1697.667
2002-11-13,1694.446
2002-11-14,1727.887
2002-11-15,1732.414
2002-11-18,1725.38
2002-11-19,1718.655
2002-11-20,1734.828
2002-11-21,1767.303
2002-11-22,1759.24
2002-11-25,1752.54
2002-11-26,1723.513
2002-11-27,1760.151
2002-11-28,1764.602
2002-11-29,1756.429
2002-12-02,1754.499
2002-12-03,1735.187
2002-12-04,1738.734
2002-12-05,1719.665
2002-12-06,1728.046
2002-12-09,1699.931
2002-12-10,1713.952
2002-12-11,1717.882
2002-12-12,1709.765
2002-12-13,1692.983
2002-12-16,1722.38
2002-12-17,1708.192
2002-12-18,1686.055
2002-12-19,1678.39
2002-12-20,1694.746
2002-12-23,1701.105
2002-12-24,1701.295
2002-12-25,1701.295
2002-12-26,1695.158
2002-12-27,1668.212
2002-12-30,1681.717
2002-12-31,1686.483
2003-01-01,1686.483
2003-01-02,1727.44
2003-01-03,1730.03
2003-01-06,1751.511
2003-01-07,1740.311
2003-01-08,1716.813
2003-01-09,1745.791
2003-01-10,1746.952
2003-01-13,1745.016
2003-01-14,1751.908
2003-01-15,1728.449
2003-01-16,1723.42
2003-01-17,1701.936
2003-01-20,1695.499
2003-01-21,1677.363
2003-01-22,1660.46
2003-01-23,1667.957
2003-01-24,1637.482
2003-01-27,1604.163
2003-01-28,1617.828
2003-01-29,1629.514
2003-01-30,1615.538
2003-01-31,1630.231
2003-02-03,1642.306
2003-02-04,1619.509
2003-02-05,1620.193
2003-02-06,1605.343
2003-02-07,1591.669
2003-02-10,1595.379
2003-02-11,1594.849
2003-02-12,1575.954
2003-02-13,1570.866
2003-02-14,1596.216
2003-02-17,1602.645
2003-02-18,1627.047
2003-02-19,1613.479
2003-02-20,1605.445
2003-02-21,1625.731
2003-02-24,1603.081
2003-02-25,1597.174
2003-02-26,1586.355
2003-02-27,1597.026
2003-02-28,1610.502
2003-03-03,1607.49
2003-03-04,1585.49
2003-03-05,1592.149
2003-03-06,1581.897
2003-03-07,1585.795
2003-03-10,1553.614
2003-03-11,1547.74
2003-03-12,1539.774
2003-03-13,1588.459
2003-03-14,1601.793
2003-03-17,1649.747
2003-03-18,1652.688
2003-03-19,1669.368
2003-03-20,1670.398
2003-03-21,1707.288
2003-03-24,1654.818
2003-03-25,1677.112
2003-03-26,1670.665
2003-03-27,1664.173
2003-03-28,1657.864
2003-03-31,1631.671
2003-04-01,1646.313
2003-04-02,1683.608
2003-04-03,1683.228
2003-04-04,1689.953
2003-04-07,1701.572
2003-04-08,1698.525
2003-04-09,1682.317
2003-04-10,1684.14
2003-04-11,1681.246
2003-04-14,1706.5
2003-04-15,1720.305
2003-04-16,1700.92
2003-04-17,1725.191
2003-04-18,1725.191
2003-04-21,1718.122
2003-04-22,1747.294
2003-04-23,1756.379
2003-04-24,1746.97
2003-04-25,1726.681
2003-04-28,1753.92
2003-04-29,1756.491
2003-04-30,1760.402
2003-05-01,1765.115
2003-05-02,1779.457
2003-05-05,1783.285
2003-05-06,1801.933
2003-05-07,1791.482
2003-05-08,1776.911
2003-05-09,1798.947
2003-05-12,1816.575
2003-05-13,1811.168
2003-05-14,1807.622
2003-05-15,1818.559
2003-05-16,1816.838
2003-05-19,1779.401
2003-05-20,1777.719
2003-05-21,1777.13
2003-05-22,1793.425
2003-05-23,1791.178
2003-05-26,1792.836
2003-05-27,1816.621
2003-05-28,1822.289
2003-05-29,1822.664
2003-05-30,1831.152
2003-06-02,1839.765
2003-06-03,1842.305
2003-06-04,1866.508
2003-06-05,1876.591
2003-06-06,1876.936
2003-06-09,1859.671
2003-06-10,1868.883
2003-06-11,1894.459
2003-06-12,1897.021
2003-06-13,1879.282
2003-06-16,1920.746
2003-06-17,1930.956
2003-06-18,1929.226
2003-06-19,1902.836
2003-06-20,1900.834
2003-06-23,1866.095
2003-06-24,1861.701
2003-06-25,1860.185
2003-06-26,1867.485
2003-06-27,1856.637
2003-06-30,1848.41
2003-07-01,1853.966
2003-07-02,1878.178
2003-07-03,1872.375
2003-07-04,1868.24
2003-07-07,1899.352
2003-07-08,1901.238
2003-07-09,1891.48
2003-07-10,1871.904
2003-07-11,1887.62
2003-07-14,1903.863
2003-07-15,1894.671
2003-07-16,1885.716
2003-07-17,1859.687
2003-07-18,1869.512
2003-07-21,1852.021
2003-07-22,1865.948
2003-07-23,1876.631
2003-07-24,1877.326
2003-07-25,1897.102
2003-07-28,1897.395
2003-07-29,1886.637
2003-07-30,1879.403
2003-07-31,1880.018
2003-08-01,1861.988
2003-08-04,1864.342
2003-08-05,1844.611
2003-08-06,1836.104
2003-08-07,1850.541
2003-08-08,1855.458
2003-08-11,1863.859
2003-08-12,1876.56
2003-08-13,1871.104
2003-08-14,1881.093
2003-08-15,1883.359
2003-08-18,1897.851
2003-08-19,1898.084
2003-08-20,1895.212
2003-08-21,1893.992
2003-08-22,1882.384
2003-08-25,1882.283
2003-08-26,1879.912
2003-08-27,1886.693
2003-08-28,1897.87
2003-08-29,1904.345
2003-09-01,1911.205
2003-09-02,1923.346
2003-09-03,1936.103
2003-09-04,1945.667
2003-09-05,1943.429
2003-09-08,1966.233
2003-09-09,1954.155
2003-09-10,1933.023
2003-09-11,1942.125
2003-09-12,1947.118
2003-09-15,1944.249
2003-09-16,1965.551
2003-09-17,1966.01
2003-09-18,1986.039
2003-09-19,1980.421
2003-09-22,1959.667
2003-09-23,1971.359
2003-09-24,1943.319
2003-09-25,1932.475
2003-09-26,1916.195
2003-09-29,1929.961
2003-09-30,1908.748
2003-10-01,1948.083
2003-10-02,1954.463
2003-10-03,1980.618
2003-10-06,1984.494
2003-10-07,1992.676
2003-10-08,1987.807
2003-10-09,2002.027
2003-10-10,2005.007
2003-10-13,2017.555
2003-10-14,2021.48
2003-10-15,2020.631
2003-10-16,2028.642
2003-10-17,2008.886
2003-10-20,2018.313
2003-10-21,2029.326
2003-10-22,2002.026
2003-10-23,1996.151
2003-10-24,1988.656
2003-10-27,1995.127
2003-10-28,2022.606
2003-10-29,2023.214
2003-10-30,2025.006
2003-10-31,2026.083
2003-11-03,2037.845
2003-11-04,2027.018
2003-11-05,2023.397
2003-11-06,2033.122
2003-11-07,2034.545
2003-11-10,2021.356
2003-11-11,2018.877
2003-11-12,2047.414
2003-11-13,2055.73
2003-11-14,2052.629
2003-11-17,2031.715
2003-11-18,2027.533
2003-11-19,2035.615
2003-11-20,2021.654
2003-11-21,2023.676
2003-11-24,2052.477
2003-11-25,2051.209
2003-11-26,2061.492
2003-11-27,2062.819
2003-11-28,2065.208
2003-12-01,2089.604
2003-12-02,2086.129
2003-12-03,2085.677
2003-12-04,2088.716
2003-12-05,2075.136
2003-12-08,2083.069
2003-12-09,2069.15
2003-12-10,2063.767
2003-12-11,2078.184
2003-12-12,2087.06
2003-12-15,2080.651
2003-12-16,2084.293
2003-12-17,2087.533
2003-12-18,2111.223
2003-12-19,2106.353
2003-12-22,2110.51
2003-12-23,2120.368
2003-12-24,2123.685
2003-12-25,2123.685
2003-12-26,2126.263
2003-12-29,2148.504
2003-12-30,2153.209
2003-12-31,2162.353
2004-01-01,2162.353
2004-01-02,2165.591
2004-01-05,2194.039
2004-01-06,2203.613
2004-01-07,2203.581
2004-01-08,2221.233
2004-01-09,2216.287
2004-01-12,2219.864
2004-01-13,2212.813
2004-01-14,2223.371
2004-01-15,2216.296
2004-01-16,2222.826
2004-01-19,2223.867
2004-01-20,2232.62
2004-01-21,2245.404
2004-01-22,2246.266
2004-01-23,2242.74
2004-01-26,2252.408
2004-01-27,2239.978
2004-01-28,2218.911
2004-01-29,2206.098
2004-01-30,2205.328
2004-02-02,2213.866
2004-02-03,2224.251
2004-02-04,2204.98
2004-02-05,2210.92
2004-02-06,2244.039
2004-02-09,2247.737
2004-02-10,2258.222
2004-02-11,2267.793
2004-02-12,2270.412
2004-02-13,2258.232
2004-02-16,2259.078
2004-02-17,2284.076
2004-02-18,2279.16
2004-02-19,2269.032
2004-02-20,2253.764
2004-02-23,2243.092
2004-02-24,2243.725
2004-02-25,2245.75
2004-02-26,2242.043
2004-02-27,2239.047
2004-03-01,2263.422
2004-03-02,2247.261
2004-03-03,2233.263
2004-03-04,2246.612
2004-03-05,2259.904
2004-03-08,2243.081
2004-03-09,2231.04
2004-03-10,2197.163
2004-03-11,2159.604
2004-03-12,2175.821
2004-03-15,2141.586
2004-03-16,2160.293
2004-03-17,2176.75
2004-03-18,2173.435
2004-03-19,2159.565
2004-03-22,2131.844
2004-03-23,2125.951
2004-03-24,2119.136
2004-03-25,2151.984
2004-03-26,2146.237
2004-03-29,2176.621
2004-03-30,2183.606
2004-03-31,2186.326
2004-04-01,2209.039
2004-04-02,2227.032
2004-04-05,2233.555
2004-04-06,2224.949
2004-04-07,2224.361
2004-04-08,2221.556
2004-04-09,2221.556
2004-04-12,2229.105
2004-04-13,2205.946
2004-04-14,2194.772
2004-04-15,2196.045
2004-04-16,2209.277
2004-04-19,2218.065
2004-04-20,2189.2
2004-04-21,2188.088
2004-04-22,2210.052
2004-04-23,2217.236
2004-04-26,2212.861
2004-04-27,2215.455
2004-04-28,2175.689
2004-04-29,2165.218
2004-04-30,2150.633
2004-05-03,2163.707
2004-05-04,2179.757
2004-05-05,2189.49
2004-05-06,2167.844
2004-05-07,2145.582
2004-05-10,2110.807
2004-05-11,2127.826
2004-05-12,2126.07
2004-05-13,2126.252
2004-05-14,2116.524
2004-05-17,2100.431
2004-05-18,2114.481
2004-05-19,2130.298
2004-05-20,2118.63
2004-05-21,2128.993
2004-05-24,2131.584
2004-05-25,2156.944
2004-05-26,2166.041
2004-05-27,2192.041
2004-05-28,2185.617
2004-05-31,2188.176
2004-06-01,2183.052
2004-06-02,2190.761
2004-06-03,2178.643
2004-06-04,2191.792
2004-06-07,2226.185
2004-06-08,2229.543
2004-06-09,2203.038
2004-06-10,2208.053
2004-06-11,2202.677
2004-06-14,2182.543
2004-06-15,2196.206
2004-06-16,2199.904
2004-06-17,2196.914
2004-06-18,2205.036
2004-06-21,2195.145
2004-06-22,2194.778
2004-06-23,2209.138
2004-06-24,2212.909
2004-06-25,2205.129
2004-06-28,2209.502
2004-06-29,2206.397
2004-06-30,2211.236
2004-07-01,2193.684
2004-07-02,2191.822
2004-07-05,2188.968
2004-07-06,2169.459
2004-07-07,2178.494
2004-07-08,2169.303
2004-07-09,2171.445
2004-07-12,2167.541
2004-07-13,2165.1
2004-07-14,2161.025
2004-07-15,2146.207
2004-07-16,2141.408
2004-07-19,2132.782
2004-07-20,2145.055
2004-07-21,2121.841
2004-07-22,2120.546
2004-07-23,2093.274
2004-07-26,2082.453
2004-07-27,2095.314
2004-07-28,2091.963
2004-07-29,2109.78
2004-07-30,2112.727
2004-08-02,2116.857
2004-08-03,2109.273
2004-08-04,2101.048
2004-08-05,2077.619
2004-08-06,2050.766
2004-08-09,2044.019
2004-08-10,2069.024
2004-08-11,2050.245
2004-08-12,2033.616
2004-08-13,2042.549
2004-08-16,2064.765
2004-08-17,2071.645
2004-08-18,2088.617
2004-08-19,2091.189
2004-08-20,2094.584
2004-08-23,2096.379
2004-08-24,2088.857
2004-08-25,2101.897
2004-08-26,2106.27
2004-08-27,2113.213
2004-08-30,2098.354
2004-08-31,2102.561
2004-09-01,2114.001
2004-09-02,2130.43
2004-09-03,2117.951
2004-09-06,2122.906
2004-09-07,2129.817
2004-09-08,2128.435
2004-09-09,2130.714
2004-09-10,2151.607
2004-09-13,2161.297
2004-09-14,2166.599
2004-09-15,2144.863
2004-09-16,2148.341
2004-09-17,2158.342
2004-09-20,2150.061
2004-09-21,2167.274
2004-09-22,2144.129
2004-09-23,2141.337
2004-09-24,2139.64
2004-09-27,2126.603
2004-09-28,2138.241
2004-09-29,2151.655
2004-09-30,2156.458
2004-10-01,2189.512
2004-10-04,2194.826
2004-10-05,2196.582
2004-10-06,2203.17
2004-10-07,2184.128
2004-10-08,2174.853
2004-10-11,2174.738
2004-10-12,2159.737
2004-10-13,2152.778
2004-10-14,2140.934
2004-10-15,2149.582
2004-10-18,2161.407
2004-10-19,2160.145
2004-10-20,2163.195
2004-10-21,2173.35
2004-10-22,2155.071
2004-10-25,2148.864
2004-10-26,2170.021
2004-10-27,2201.902
2004-10-28,2207.792
2004-10-29,2207.534
2004-11-01,2214.037
2004-11-02,2221.437
2004-11-03,2248.362
2004-11-04,2267.907
2004-11-05,2283.499
2004-11-08,2281.707
2004-11-09,2278.289
2004-11-10,2276.149
2004-11-11,2295.279
2004-11-12,2314.904
2004-11-15,2319.505
2004-11-16,2307.296
2004-11-17,2327.785
2004-11-18,2326.804
2004-11-19,2305.699
2004-11-22,2308.328
2004-11-23,2310.519
2004-11-24,2322.933
2004-11-25,2333.591
2004-11-26,2332.778
2004-11-29,2331.591
2004-11-30,2317.138
2004-12-01,2350.564
2004-12-02,2354.813
2004-12-03,2360.145
2004-12-06,2357.434
2004-12-07,2342.863
2004-12-08,2337.055
2004-12-09,2338.362
2004-12-10,2333.54
2004-12-13,2353.066
2004-12-14,2361.306
2004-12-15,2371.382
2004-12-16,2364.11
2004-12-17,2342.431
2004-12-20,2352.178
2004-12-21,2362.531
2004-12-22,2372.739
2004-12-23,2380.992
2004-12-24,2385.729
2004-12-27,2386.115
2004-12-28,2398.235
2004-12-29,2398.035
2004-12-30,2402.802
2004-12-31,2399.676
2005-01-03,2382.973
2005-01-04,2353.712
2005-01-05,2340.171
2005-01-06,2339.405
2005-01-07,2337.993
2005-01-10,2347.704
2005-01-11,2337.539
2005-01-12,2348.064
2005-01-13,2331.302
2005-01-14,2335.542
2005-01-17,2339.266
2005-01-18,2346.395
2005-01-19,2334.647
2005-01-20,2313.362
2005-01-21,2305.865
2005-01-24,2299.7
2005-01-25,2305.968
2005-01-26,2325.024
2005-01-27,2328.342
2005-01-28,2319.878
2005-01-31,2335.726
2005-02-01,2346.216
2005-02-02,2355.54
2005-02-03,2342.824
2005-02-04,2365.073
2005-02-07,2360.995
2005-02-08,2359.963
2005-02-09,2346.32
2005-02-10,2358.207
2005-02-11,2376.372
2005-02-14,2384.96
2005-02-15,2393.334
2005-02-16,2389.887
2005-02-17,2384.676
2005-02-18,2388.843
2005-02-21,2391.484
2005-02-22,2376.367
2005-02-23,2373.39
2005-02-24,2384.555
2005-02-25,2405.941
2005-02-28,2398.133
2005-03-01,2408.33
2005-03-02,2404.413
2005-03-03,2406.449
2005-03-04,2431.581
2005-03-07,2435.435
2005-03-08,2432.986
2005-03-09,2418.767
2005-03-10,2415.577
2005-03-11,2406.293
2005-03-14,2405.406
2005-03-15,2397.625
2005-03-16,2385.316
2005-03-17,2385.517
2005-03-18,2378.26
2005-03-21,2365.035
2005-03-22,2358.386
2005-03-23,2343.298
2005-03-24,2344.186
2005-03-25,2344.186
2005-03-28,2342.562
2005-03-29,2333.721
2005-03-30,2354.936
2005-03-31,2353.455
2005-04-01,2344.089
2005-04-04,2336.884
2005-04-05,2354.077
2005-04-06,2357.987
2005-04-07,2374.342
2005-04-08,2361.829
2005-04-11,2365.047
2005-04-12,2364.471
2005-04-13,2352.875
2005-04-14,2330.75
2005-04-15,2304.278
2005-04-18,2295.847
2005-04-19,2312.763
2005-04-20,2296.233
2005-04-21,2327.877
2005-04-22,2320.077
2005-04-25,2326.91
2005-04-26,2311.826
2005-04-27,2305.974
2005-04-28,2288.725
2005-04-29,2303.987
2005-05-02,2309.515
2005-05-03,2315.856
2005-05-04,2341.5
2005-05-05,2343.542
2005-05-06,2343.002
2005-05-09,2348.029
2005-05-10,2332.402
2005-05-11,2332.684
2005-05-12,2321.285
2005-05-13,2316.315
2005-05-16,2324.822
2005-05-17,2334.803
2005-05-18,2358.248
2005-05-19,2368.355
2005-05-20,2363.765
2005-05-23,2376.525
2005-05-24,2379.082
2005-05-25,2373.256
2005-05-26,2386.147
2005-05-27,2388.865
2005-05-30,2389.642
2005-05-31,2370.823
2005-06-01,2390.234
2005-06-02,2397.337
2005-06-03,2385.933
2005-06-06,2386.588
2005-06-07,2393.459
2005-06-08,2392.207
2005-06-09,2393.049
