Date,EM (EMERGING MARKETS) Standard (Large+Mid Cap)
2005-11-08,215.167
2005-11-09,216.768
2005-11-10,217.126
2005-11-11,218.85
2005-11-14,219.288
2005-11-15,218.493
2005-11-16,219.605
2005-11-17,221.69
2005-11-18,222.663
2005-11-21,223.04
2005-11-22,221.114
2005-11-23,224.796
2005-11-24,225.68
2005-11-25,225.878
2005-11-28,226.244
2005-11-29,225.35
2005-11-30,226.167
2005-12-01,227.654
2005-12-02,229.937
2005-12-05,231.147
2005-12-06,232.809
2005-12-07,233.341
2005-12-08,231.893
2005-12-09,231.553
2005-12-12,233.2
2005-12-13,234.175
2005-12-14,234.432
2005-12-15,233.775
2005-12-16,233.608
2005-12-19,235.06
2005-12-20,234.919
2005-12-21,236.879
2005-12-22,237.244
2005-12-23,238.395
2005-12-26,238.34
2005-12-27,239.257
2005-12-28,237.952
2005-12-29,239.917
2005-12-30,239.535
2006-01-02,239.826
2006-01-03,244.626
2006-01-04,249.317
2006-01-05,250.318
2006-01-06,252.609
2006-01-09,255.145
2006-01-10,254.155
2006-01-11,255.563
2006-01-12,256.967
2006-01-13,256.757
2006-01-16,258.495
2006-01-17,255.087
2006-01-18,250.82
2006-01-19,255.858
2006-01-20,256.092
2006-01-23,255.376
2006-01-24,258.789
2006-01-25,261.511
2006-01-26,262.375
2006-01-27,264.76
2006-01-30,264.411
2006-01-31,266.29
2006-02-01,267.09
2006-02-02,264.623
2006-02-03,260.828
2006-02-06,264.934
2006-02-07,262.827
2006-02-08,258.671
2006-02-09,261.306
2006-02-10,262.102
2006-02-13,258.541
2006-02-14,258.982
2006-02-15,259.091
2006-02-16,261.25
2006-02-17,264.684
2006-02-20,266.997
2006-02-21,266.065
2006-02-22,264.897
2006-02-23,266.875
2006-02-24,267.282
2006-02-27,268.763
2006-02-28,265.974
2006-03-01,267.721
2006-03-02,269.305
2006-03-03,266.926
2006-03-06,265.999
2006-03-07,257.991
2006-03-08,254.978
2006-03-09,255.152
2006-03-10,255.999
2006-03-13,259.368
2006-03-14,259.851
2006-03-15,263.36
2006-03-16,265.019
2006-03-17,266.316
2006-03-20,267.093
2006-03-21,264.304
2006-03-22,262.322
2006-03-23,263.036
2006-03-24,263.57
2006-03-27,264.896
2006-03-28,262.685
2006-03-29,263.014
2006-03-30,266.948
2006-03-31,268.317
2006-04-03,273.146
2006-04-04,275.59
2006-04-05,276.842
2006-04-06,278.662
2006-04-07,277.644
2006-04-10,276.563
2006-04-11,275.516
2006-04-12,274.229
2006-04-13,274.213
2006-04-14,276.068
2006-04-17,278.572
2006-04-18,282.473
2006-04-19,286.052
2006-04-20,286.597
2006-04-21,287.962
2006-04-24,287.06
2006-04-25,285.606
2006-04-26,288.507
2006-04-27,286.692
2006-04-28,287.425
2006-05-01,288.6
2006-05-02,292.69
2006-05-03,293.882
2006-05-04,295.425
2006-05-05,297.456
2006-05-08,301.299
2006-05-09,301.223
2006-05-10,300.655
2006-05-11,298.619
2006-05-12,293.107
2006-05-15,280.597
2006-05-16,279.709
2006-05-17,279.349
2006-05-18,271.023
2006-05-19,269.241
2006-05-22,256.757
2006-05-23,261.289
2006-05-24,256.335
2006-05-25,257.165
2006-05-26,263.583
2006-05-29,265.007
2006-05-30,259.456
2006-05-31,257.306
2006-06-01,257.635
2006-06-02,262.86
2006-06-05,260.3
2006-06-06,254.987
2006-06-07,248.956
2006-06-08,239.054
2006-06-09,242.074
2006-06-12,238.313
2006-06-13,228.133
2006-06-14,230.891
2006-06-15,236.226
2006-06-16,242.383
2006-06-19,240.744
2006-06-20,237.843
2006-06-21,239.728
2006-06-22,241.254
2006-06-23,240.218
2006-06-26,240.259
2006-06-27,242.556
2006-06-28,243.199
2006-06-29,248.415
2006-06-30,256.677
2006-07-03,260.705
2006-07-04,262.03
2006-07-05,256.267
2006-07-06,257.595
2006-07-07,258.269
2006-07-10,259.83
2006-07-11,258.773
2006-07-12,258.751
2006-07-13,252.538
2006-07-14,248.455
2006-07-17,244.217
2006-07-18,244.682
2006-07-19,248.297
2006-07-20,252.775
2006-07-21,251.025
2006-07-24,251.653
2006-07-25,254.484
2006-07-26,254.964
2006-07-27,260.283
2006-07-28,260.128
2006-07-31,260.3
2006-08-01,257.92
2006-08-02,260.563
2006-08-03,260.809
2006-08-04,263.122
2006-08-07,262.266
2006-08-08,263.665
2006-08-09,266.211
2006-08-10,264.842
2006-08-11,265.022
2006-08-14,264.404
2006-08-15,265.363
2006-08-16,269.248
2006-08-17,270.353
2006-08-18,268.196
2006-08-21,266.459
2006-08-22,268.032
2006-08-23,265.764
2006-08-24,264.034
2006-08-25,264.443
2006-08-28,264.321
2006-08-29,266.2
2006-08-30,268.217
2006-08-31,266.931
2006-09-01,268.822
2006-09-04,272.833
2006-09-05,272.641
2006-09-06,269.74
2006-09-07,266.309
2006-09-08,266.107
2006-09-11,260.853
2006-09-12,262.601
2006-09-13,265.239
2006-09-14,265.899
2006-09-15,266.723
2006-09-18,270.492
2006-09-19,270.314
2006-09-20,268.976
2006-09-21,267.852
2006-09-22,264.53
2006-09-25,263.831
2006-09-26,265.658
2006-09-27,268.407
2006-09-28,269.979
2006-09-29,269.154
2006-10-02,270.176
2006-10-03,268.338
2006-10-04,267.869
2006-10-05,271.504
2006-10-06,271.17
2006-10-09,270.747
2006-10-10,272.08
2006-10-11,271.947
2006-10-12,273.561
2006-10-13,278.122
2006-10-16,279.846
2006-10-17,277.949
2006-10-18,278.968
2006-10-19,279.488
2006-10-20,279.373
2006-10-23,278.349
2006-10-24,279.415
2006-10-25,280.944
2006-10-26,282.66
2006-10-27,282.05
2006-10-30,279.071
2006-10-31,281.938
2006-11-01,284.748
2006-11-02,284.451
2006-11-03,286.411
2006-11-06,288.043
2006-11-07,290.267
2006-11-08,289.562
2006-11-09,291.681
2006-11-10,291.888
2006-11-13,291.273
2006-11-14,293.759
2006-11-15,293.896
2006-11-16,294.91
2006-11-17,292.344
2006-11-20,292.471
2006-11-21,294.781
2006-11-22,297.968
2006-11-23,298.53
2006-11-24,299.026
2006-11-27,299.081
2006-11-28,295.583
2006-11-29,300.263
2006-11-30,302.892
2006-12-01,303.462
2006-12-04,304.725
2006-12-05,307.871
2006-12-06,308.876
2006-12-07,308.923
2006-12-08,306.854
2006-12-11,305.579
2006-12-12,303.414
2006-12-13,303.632
2006-12-14,307.376
2006-12-15,309.077
2006-12-18,310.359
2006-12-19,305.576
2006-12-20,309.405
2006-12-21,309.523
2006-12-22,309.59
2006-12-25,309.171
2006-12-26,309.756
2006-12-27,313.912
2006-12-28,315.65
2006-12-29,316.531
2007-01-01,316.637
2007-01-02,321.384
2007-01-03,319.534
2007-01-04,314.655
2007-01-05,310.238
2007-01-08,308.537
2007-01-09,304.584
2007-01-10,300.956
2007-01-11,303.292
2007-01-12,307.042
2007-01-15,311.352
2007-01-16,310.782
2007-01-17,310.325
2007-01-18,311.419
2007-01-19,311.397
2007-01-22,313.806
2007-01-23,314.538
2007-01-24,318.061
2007-01-25,316.984
2007-01-26,313.328
2007-01-29,310.83
2007-01-30,312.474
2007-01-31,313.189
2007-02-01,317.089
2007-02-02,319.505
2007-02-05,320.352
2007-02-06,322.651
2007-02-07,322.633
2007-02-08,321.359
2007-02-09,321.112
2007-02-12,316.85
2007-02-13,318.048
2007-02-14,322.653
2007-02-15,325.01
2007-02-16,325.697
2007-02-19,326.471
2007-02-20,325.504
2007-02-21,325.913
2007-02-22,328.117
2007-02-23,326.85
2007-02-26,326.928
2007-02-27,316.888
2007-02-28,311.33
2007-03-01,306.72
2007-03-02,305.167
2007-03-05,293.562
2007-03-06,300.704
2007-03-07,301.245
2007-03-08,307.152
2007-03-09,309.464
2007-03-12,311.653
2007-03-13,309.402
2007-03-14,303.631
2007-03-15,307.67
2007-03-16,307.387
2007-03-19,311.174
2007-03-20,312.815
2007-03-21,316.605
2007-03-22,320.926
2007-03-23,321.554
2007-03-26,322.253
2007-03-27,321.108
2007-03-28,318.218
2007-03-29,322.033
2007-03-30,323.682
2007-04-02,323.395
2007-04-03,326.614
2007-04-04,330.239
2007-04-05,331.277
2007-04-06,331.332
2007-04-09,333.597
2007-04-10,334.822
2007-04-11,335.992
2007-04-12,335.958
2007-04-13,337.958
2007-04-16,342.078
2007-04-17,341.333
2007-04-18,340.468
2007-04-19,336.53
2007-04-20,341.9
2007-04-23,342.349
2007-04-24,342.127
2007-04-25,343.033
2007-04-26,343.342
2007-04-27,340.688
2007-04-30,339.039
2007-05-01,338.765
2007-05-02,340.527
2007-05-03,344.546
2007-05-04,347.631
2007-05-07,349.14
2007-05-08,347.009
2007-05-09,348.984
2007-05-10,347.542
2007-05-11,346.478
2007-05-14,349.091
2007-05-15,347.283
2007-05-16,351.309
2007-05-17,351.081
2007-05-18,352.016
2007-05-21,354.957
2007-05-22,356.164
2007-05-23,355.719
2007-05-24,351.324
2007-05-25,351.844
2007-05-28,353.013
2007-05-29,352.381
2007-05-30,350.004
2007-05-31,355.496
2007-06-01,361.51
2007-06-04,362.569
2007-06-05,362.961
2007-06-06,358.938
2007-06-07,357.485
2007-06-08,353.21
2007-06-11,355.818
2007-06-12,355.795
2007-06-13,356.206
2007-06-14,363.667
2007-06-15,368.218
2007-06-18,372.597
2007-06-19,372.615
2007-06-20,373.522
2007-06-21,374.55
2007-06-22,373.637
2007-06-25,371.234
2007-06-26,369.067
2007-06-27,366.974
2007-06-28,370.995
2007-06-29,372.161
2007-07-02,376.879
2007-07-03,382.589
2007-07-04,384.912
2007-07-05,385.567
2007-07-06,388.622
2007-07-09,393.314
2007-07-10,392.299
2007-07-11,391.502
2007-07-12,397.295
2007-07-13,402.906
2007-07-16,400.904
2007-07-17,400.88
2007-07-18,398.143
2007-07-19,402.372
2007-07-20,404.823
2007-07-23,409.153
2007-07-24,406.943
2007-07-25,403.787
2007-07-26,394.718
2007-07-27,382.06
2007-07-30,385.363
2007-07-31,391.797
2007-08-01,378.398
2007-08-02,380.691
2007-08-03,380.508
2007-08-06,372.924
2007-08-07,374.589
2007-08-08,385.188
2007-08-09,380.254
2007-08-10,367.691
2007-08-13,371.419
2007-08-14,366.139
2007-08-15,357.375
2007-08-16,337.266
2007-08-17,337.671
2007-08-20,350.422
2007-08-21,349.795
2007-08-22,358.811
2007-08-23,365.13
2007-08-24,366.736
2007-08-27,373.703
2007-08-28,370.534
2007-08-29,369.692
2007-08-30,374.538
2007-08-31,383.471
2007-09-03,385.335
2007-09-04,385.102
2007-09-05,383.148
2007-09-06,386.295
2007-09-07,384.286
2007-09-10,379.777
2007-09-11,384.202
2007-09-12,384.878
2007-09-13,388.986
2007-09-14,391.243
2007-09-17,388.127
2007-09-18,391.444
2007-09-19,404.743
2007-09-20,407.579
2007-09-21,410.229
2007-09-24,415.025
2007-09-25,413.459
2007-09-26,417.504
2007-09-27,425.101
2007-09-28,425.822
2007-10-01,430.477
2007-10-02,439.741
2007-10-03,437.12
2007-10-04,433.338
2007-10-05,440.399
2007-10-08,442.012
2007-10-09,445.666
2007-10-10,449.542
2007-10-11,455.917
2007-10-12,451.334
2007-10-15,456.306
2007-10-16,450.705
2007-10-17,452.564
2007-10-18,452.293
2007-10-19,446.728
2007-10-22,436.502
2007-10-23,448.671
2007-10-24,447.48
2007-10-25,454.087
2007-10-26,463.824
2007-10-29,473.36
2007-10-30,471.09
2007-10-31,473.31
2007-11-01,469.867
2007-11-02,463.592
2007-11-05,455.12
2007-11-06,461.684
2007-11-07,461.177
2007-11-08,453.716
2007-11-09,452.216
2007-11-12,436.052
2007-11-13,439.006
2007-11-14,452.998
2007-11-15,447.66
2007-11-16,440.959
2007-11-19,434.344
2007-11-20,434.876
2007-11-21,420.729
2007-11-22,419.668
2007-11-23,419.91
2007-11-26,425.162
2007-11-27,420.584
2007-11-28,426.145
2007-11-29,434.344
2007-11-30,439.749
2007-12-03,440.162
2007-12-04,441.462
2007-12-05,449.491
2007-12-06,453.417
2007-12-07,454.205
2007-12-10,452.167
2007-12-11,452.98
2007-12-12,450.481
2007-12-13,439.925
2007-12-14,433.68
2007-12-17,419.269
2007-12-18,421.274
2007-12-19,423.945
2007-12-20,423.584
2007-12-21,430.675
2007-12-24,438.358
2007-12-25,438.434
2007-12-26,440.521
2007-12-27,442.254
2007-12-28,441.784
2007-12-31,441.3
2008-01-01,441.427
2008-01-02,437.731
2008-01-03,434.998
2008-01-04,434.121
2008-01-07,427.921
2008-01-08,432.47
2008-01-09,434.842
2008-01-10,432.817
2008-01-11,430.182
2008-01-14,431.776
2008-01-15,424.033
2008-01-16,406.792
2008-01-17,404.416
2008-01-18,402.829
2008-01-21,379.304
2008-01-22,369.107
2008-01-23,374.12
2008-01-24,384.13
2008-01-25,394.006
2008-01-28,385.93
2008-01-29,391.292
2008-01-30,387.237
2008-01-31,386.228
2008-02-01,397.371
2008-02-04,405.403
2008-02-05,400.27
2008-02-06,392.141
2008-02-07,388.821
2008-02-08,388.79
2008-02-11,384.82
2008-02-12,390.907
2008-02-13,394.557
2008-02-14,403.181
2008-02-15,402.493
2008-02-18,405.324
2008-02-19,409.599
2008-02-20,404.562
2008-02-21,409.937
2008-02-22,408.456
2008-02-25,412.496
2008-02-26,416.351
2008-02-27,422.97
2008-02-28,423.393
2008-02-29,414.736
2008-03-03,406.659
2008-03-04,403.593
2008-03-05,405.721
2008-03-06,406.482
2008-03-07,396.985
2008-03-10,388.697
2008-03-11,397.394
2008-03-12,401.933
2008-03-13,390.818
2008-03-14,388.288
2008-03-17,371.287
2008-03-18,378.62
2008-03-19,378.923
2008-03-20,371.841
2008-03-21,373.999
2008-03-24,381.39
2008-03-25,392.683
2008-03-26,393.789
2008-03-27,393.477
2008-03-28,395.671
2008-03-31,392.789
2008-04-01,396.087
2008-04-02,404.603
2008-04-03,406.471
2008-04-04,407.339
2008-04-07,412.99
2008-04-08,410.481
2008-04-09,409.384
2008-04-10,412.424
2008-04-11,413.1
2008-04-14,407.791
2008-04-15,409.826
2008-04-16,414.885
2008-04-17,418.19
2008-04-18,418.777
2008-04-21,422.783
2008-04-22,423.839
2008-04-23,424.703
2008-04-24,422.961
2008-04-25,423.644
2008-04-28,425.611
2008-04-29,420.593
2008-04-30,424.665
2008-05-01,425.169
2008-05-02,430.539
2008-05-05,431.441
2008-05-06,433.537
2008-05-07,430.235
2008-05-08,426.85
2008-05-09,424.091
2008-05-12,426.118
2008-05-13,430.321
2008-05-14,431.043
2008-05-15,436.035
2008-05-16,442.828
2008-05-19,446.277
2008-05-20,440.754
2008-05-21,440.575
2008-05-22,436.61
2008-05-23,431.653
2008-05-26,426.466
2008-05-27,426.017
2008-05-28,427.274
2008-05-29,429.605
2008-05-30,432.544
2008-06-02,431.841
2008-06-03,425.74
2008-06-04,419.652
2008-06-05,423.618
2008-06-06,423.051
2008-06-09,417.598
2008-06-10,407.163
2008-06-11,404.785
2008-06-12,401.864
2008-06-13,400.787
2008-06-16,405.47
2008-06-17,409.417
2008-06-18,407.631
2008-06-19,403.394
2008-06-20,397.584
2008-06-23,393.744
2008-06-24,390.83
2008-06-25,396.138
2008-06-26,393.826
2008-06-27,388.51
2008-06-30,389.396
2008-07-01,382.83
2008-07-02,378.825
2008-07-03,370.38
2008-07-04,369.268
2008-07-07,372.179
2008-07-08,366.651
2008-07-09,371.813
2008-07-10,371.712
2008-07-11,374.045
2008-07-14,374.138
2008-07-15,364.574
2008-07-16,364.796
2008-07-17,370.422
2008-07-18,367.142
2008-07-21,374.115
2008-07-22,372.114
2008-07-23,377.266
2008-07-24,374.838
2008-07-25,368.302
2008-07-28,368.266
2008-07-29,365.212
2008-07-30,373.552
2008-07-31,374.708
2008-08-01,370.389
2008-08-04,362.695
2008-08-05,359.528
2008-08-06,364.145
2008-08-07,362.697
2008-08-08,356.244
2008-08-11,356.482
2008-08-12,353.621
2008-08-13,350.579
2008-08-14,354.275
2008-08-15,349.97
2008-08-18,345.881
2008-08-19,339.721
2008-08-20,346.441
2008-08-21,344.938
2008-08-22,344.616
2008-08-25,342.53
2008-08-26,338.326
2008-08-27,343.832
2008-08-28,345.001
2008-08-29,344.778
2008-09-01,336.999
2008-09-02,334.845
2008-09-03,328.873
2008-09-04,322.154
2008-09-05,315.093
2008-09-08,325.528
2008-09-09,313.361
2008-09-10,309.931
2008-09-11,303.046
2008-09-12,308.825
2008-09-15,298.133
2008-09-16,283.47
2008-09-17,277.817
2008-09-18,277.439
2008-09-19,305.561
2008-09-22,308.799
2008-09-23,300.075
2008-09-24,300.433
2008-09-25,302.967
2008-09-26,297.697
2008-09-29,280.135
2008-09-30,284.441
2008-10-01,284.172
2008-10-02,274.539
2008-10-03,268.118
2008-10-06,242.69
2008-10-07,238.338
2008-10-08,219.093
2008-10-09,223.816
2008-10-10,214.063
2008-10-13,229.911
2008-10-14,243.697
2008-10-15,225.458
2008-10-16,208.542
2008-10-17,205.606
2008-10-20,213.832
2008-10-21,210.07
2008-10-22,193.586
2008-10-23,186.219
2008-10-24,171.413
2008-10-27,164.514
2008-10-28,175.591
2008-10-29,183.79
2008-10-30,203.269
2008-10-31,206.596
2008-11-03,211.61
2008-11-04,218.423
2008-11-05,217.35
2008-11-06,202.017
2008-11-07,204.59
2008-11-10,211.203
2008-11-11,201.284
2008-11-12,193.264
2008-11-13,189.88
2008-11-14,192.124
2008-11-17,188.448
2008-11-18,181.343
2008-11-19,177.4
2008-11-20,168.251
2008-11-21,169.46
2008-11-24,175.979
2008-11-25,181.389
2008-11-26,186.065
2008-11-27,190.669
2008-11-28,191.044
2008-12-01,186.128
2008-12-02,181.724
2008-12-03,182.505
2008-12-04,181.922
2008-12-05,180.383
2008-12-08,194.788
2008-12-09,194.966
2008-12-10,204.002
2008-12-11,206.341
2008-12-12,200.122
2008-12-15,204.11
2008-12-16,207.454
2008-12-17,212.641
2008-12-18,214.157
2008-12-19,211.169
2008-12-22,205.831
2008-12-23,201.663
2008-12-24,200.892
2008-12-25,200.445
2008-12-26,200.129
2008-12-29,202.451
2008-12-30,205.481
2008-12-31,205.944
2009-01-01,206.368
2009-01-02,211.018
2009-01-05,217.57
2009-01-06,220.642
2009-01-07,216.216
2009-01-08,210.11
2009-01-09,207.565
2009-01-12,201.042
2009-01-13,200.2
2009-01-14,197.277
2009-01-15,191.391
2009-01-16,195.496
2009-01-19,194.046
2009-01-20,188.119
2009-01-21,187.257
2009-01-22,186.985
2009-01-23,184.461
2009-01-26,187.584
2009-01-27,188.696
2009-01-28,193.876
2009-01-29,193.593
2009-01-30,192.644
2009-02-02,188.161
2009-02-03,191.151
2009-02-04,195.016
2009-02-05,195.235
2009-02-06,202.861
2009-02-09,205.518
2009-02-10,204.271
2009-02-11,201.419
2009-02-12,197.486
2009-02-13,201.716
2009-02-16,199.266
2009-02-17,189.567
2009-02-18,187.915
2009-02-19,189.764
2009-02-20,182.899
2009-02-23,185.681
2009-02-24,182.987
2009-02-25,183.969
2009-02-26,184.147
2009-02-27,181.777
2009-03-02,172.979
2009-03-03,173.384
2009-03-04,179.688
2009-03-05,177.778
2009-03-06,177.852
2009-03-09,176.8
2009-03-10,183.176
2009-03-11,186.753
2009-03-12,188.024
2009-03-13,192.416
2009-03-16,196.686
2009-03-17,197.518
2009-03-18,198.232
2009-03-19,203.197
2009-03-20,201.583
2009-03-23,211.191
2009-03-24,212.004
2009-03-25,214.169
2009-03-26,218.658
2009-03-27,215.593
2009-03-30,204.785
2009-03-31,207.9
2009-04-01,211.865
2009-04-02,223.663
2009-04-03,225.173
2009-04-06,227.333
2009-04-07,224.733
2009-04-08,222.667
2009-04-09,230.949
2009-04-10,232.211
2009-04-13,233.89
2009-04-14,235.714
2009-04-15,235.14
2009-04-16,236.926
2009-04-17,235.132
2009-04-20,231.553
2009-04-21,229.288
2009-04-22,230.03
2009-04-23,233.935
2009-04-24,236.905
2009-04-27,231.704
2009-04-28,228.152
2009-04-29,236.15
2009-04-30,242.496
2009-05-01,242.534
2009-05-04,256.542
2009-05-05,257.786
2009-05-06,260.697
2009-05-07,261.835
2009-05-08,265.61
2009-05-11,265.061
2009-05-12,264.225
2009-05-13,260.103
2009-05-14,256.295
2009-05-15,259.436
2009-05-18,267.019
2009-05-19,273.469
2009-05-20,277.239
2009-05-21,271.705
2009-05-22,273.72
2009-05-25,274.184
2009-05-26,271.563
2009-05-27,276.963
2009-05-28,279.747
2009-05-29,283.931
2009-06-01,294.627
2009-06-02,292.225
2009-06-03,288.061
2009-06-04,287.209
2009-06-05,289.141
2009-06-08,283.743
2009-06-09,283.359
2009-06-10,289.966
2009-06-11,290.691
2009-06-12,290.414
2009-06-15,282.981
2009-06-16,281.064
2009-06-17,275.394
2009-06-18,273.574
2009-06-19,276.067
2009-06-22,270.928
2009-06-23,266.237
2009-06-24,272.888
2009-06-25,275.993
2009-06-26,280.303
2009-06-29,281.345
2009-06-30,280.106
2009-07-01,284.488
2009-07-02,281.948
2009-07-03,282.02
2009-07-06,276.664
2009-07-07,276.452
2009-07-08,272.286
2009-07-09,273.224
2009-07-10,271.12
2009-07-13,266.378
2009-07-14,272.536
2009-07-15,282.507
2009-07-16,285.247
2009-07-17,288.704
2009-07-20,297.711
2009-07-21,299.037
2009-07-22,297.597
2009-07-23,303.37
2009-07-24,303.998
2009-07-27,307.692
2009-07-28,308.781
2009-07-29,303.565
2009-07-30,307.712
2009-07-31,311.603
2009-08-03,319.362
2009-08-04,317.865
2009-08-05,315.641
2009-08-06,316.032
2009-08-07,315.085
2009-08-10,315.782
2009-08-11,312.146
2009-08-12,310.463
2009-08-13,316.166
2009-08-14,315.117
2009-08-17,303.025
2009-08-18,305.07
2009-08-19,304.221
2009-08-20,309.499
2009-08-21,312.605
2009-08-24,318.539
2009-08-25,317.41
2009-08-26,315.069
2009-08-27,312.153
2009-08-28,314.923
2009-08-31,310.488
2009-09-01,311.479
2009-09-02,307.403
2009-09-03,311.091
2009-09-04,315.655
2009-09-07,320.025
2009-09-08,325.895
2009-09-09,325.635
2009-09-10,328.337
2009-09-11,331.046
2009-09-14,327.643
2009-09-15,331.135
2009-09-16,338.377
2009-09-17,340.728
2009-09-18,340.369
2009-09-21,337.34
2009-09-22,341.664
2009-09-23,340.291
2009-09-24,336.433
2009-09-25,336.419
2009-09-28,335.133
2009-09-29,338.341
2009-09-30,338.671
2009-10-01,337.705
2009-10-02,334.052
2009-10-05,336.145
2009-10-06,343.164
2009-10-07,344.254
2009-10-08,348.343
2009-10-09,350.706
2009-10-12,352.298
2009-10-13,352.546
2009-10-14,360.371
2009-10-15,361.754
2009-10-16,358.159
2009-10-19,362.316
2009-10-20,360.542
2009-10-21,359.091
2009-10-22,356.563
2009-10-23,358.973
2009-10-26,358.404
2009-10-27,351.185
2009-10-28,339.956
2009-10-29,341.702
2009-10-30,339.09
2009-11-02,337.94
2009-11-03,335.101
2009-11-04,343.513
2009-11-05,344.98
2009-11-06,347.311
2009-11-09,355.966
2009-11-10,357.24
2009-11-11,360.58
2009-11-12,355.694
2009-11-13,357.064
2009-11-16,364.457
2009-11-17,363.715
2009-11-18,364.232
2009-11-19,359.288
2009-11-20,358.04
2009-11-23,362.545
2009-11-24,360.686
2009-11-25,363.089
2009-11-26,355.425
2009-11-27,349.128
2009-11-30,353.655
2009-12-01,361.152
2009-12-02,364.233
2009-12-03,365.933
2009-12-04,364.921
2009-12-07,363.959
2009-12-08,359.831
2009-12-09,357.384
2009-12-10,358.375
2009-12-11,361.191
2009-12-14,363.616
2009-12-15,362.057
2009-12-16,361.467
2009-12-17,354.638
2009-12-18,352.895
2009-12-21,351.548
2009-12-22,354.36
2009-12-23,358.257
2009-12-24,361.771
2009-12-25,361.895
2009-12-28,364.476
2009-12-29,364.295
2009-12-30,364.33
2009-12-31,367.622
2010-01-01,367.622
2010-01-04,373.245
2010-01-05,377.241
2010-01-06,379.654
2010-01-07,376.931
2010-01-08,377.671
2010-01-11,382.022
2010-01-12,379.464
2010-01-13,376.089
2010-01-14,376.533
2010-01-15,375.638
2010-01-18,376.306
2010-01-19,376.629
2010-01-20,370.713
2010-01-21,364.681
2010-01-22,358.263
2010-01-25,356.482
2010-01-26,348.681
2010-01-27,345.226
2010-01-28,349.462
2010-01-29,347.119
2010-02-01,347.359
2010-02-02,349.76
2010-02-03,354.179
2010-02-04,344.579
2010-02-05,333.92
2010-02-08,332.572
2010-02-09,338.007
2010-02-10,339.43
2010-02-11,343.32
2010-02-12,342.923
2010-02-15,344.031
2010-02-16,346.95
2010-02-17,351.622
2010-02-18,350.892
2010-02-19,347.263
2010-02-22,351.025
2010-02-23,349.882
2010-02-24,347.301
2010-02-25,343.477
2010-02-26,348.34
2010-03-01,352.817
2010-03-02,357.225
2010-03-03,359.776
2010-03-04,357.909
2010-03-05,362.97
2010-03-08,367.167
2010-03-09,367.207
2010-03-10,369.929
2010-03-11,368.602
2010-03-12,369.683
2010-03-15,366.145
2010-03-16,369.296
2010-03-17,374.621
2010-03-18,373.042
2010-03-19,371.733
2010-03-22,368.759
2010-03-23,370.335
2010-03-24,369.55
2010-03-25,368.791
2010-03-26,369.98
2010-03-29,373.934
2010-03-30,376.08
2010-03-31,376.463
2010-04-01,382.87
2010-04-02,383.344
2010-04-05,386.363
2010-04-06,387.37
2010-04-07,388.764
2010-04-08,386.288
2010-04-09,389.174
2010-04-12,388.237
2010-04-13,385.462
2010-04-14,390.188
2010-04-15,390.672
2010-04-16,384.939
2010-04-19,377.309
2010-04-20,381.644
2010-04-21,383.159
2010-04-22,380.888
2010-04-23,382.28
2010-04-26,386.448
2010-04-27,380.869
2010-04-28,375.325
2010-04-29,378.647
2010-04-30,381.024
2010-05-03,376.8
2010-05-04,370.217
2010-05-05,362.616
2010-05-06,354.653
2010-05-07,346.624
2010-05-10,361.705
2010-05-11,358.797
2010-05-12,362.247
2010-05-13,365.133
2010-05-14,359.249
2010-05-17,351.809
2010-05-18,351.848
2010-05-19,341.093
2010-05-20,330.571
2010-05-21,332.162
2010-05-24,334.107
2010-05-25,320.643
2010-05-26,331.08
2010-05-27,339.09
2010-05-28,343.927
2010-05-31,347.51
2010-06-01,340.291
2010-06-02,340.833
2010-06-03,346.905
2010-06-04,342.731
2010-06-07,333.795
2010-06-08,334.348
2010-06-09,335.921
2010-06-10,340.377
2010-06-11,344.222
2010-06-14,349.159
2010-06-15,351.999
2010-06-16,354.133
2010-06-17,355.613
2010-06-18,357.97
2010-06-21,367.399
2010-06-22,363.287
2010-06-23,360.552
2010-06-24,357.546
2010-06-25,355.835
2010-06-28,357.452
2010-06-29,347.368
2010-06-30,344.956
2010-07-01,341.712
2010-07-02,343.318
2010-07-05,343.194
2010-07-06,349.934
2010-07-07,349.856
2010-07-08,353.95
2010-07-09,358.146
2010-07-12,358.429
2010-07-13,360.235
2010-07-14,361.904
2010-07-15,360.373
2010-07-16,357.286
2010-07-19,355.865
2010-07-20,359.169
2010-07-21,363.308
2010-07-22,366.644
2010-07-23,369.676
2010-07-26,371.243
2010-07-27,373.342
2010-07-28,373.586
2010-07-29,374.59
2010-07-30,373.682
2010-08-02,381.866
2010-08-03,380.702
2010-08-04,381.405
2010-08-05,381.499
2010-08-06,381.277
2010-08-09,383.186
2010-08-10,377.855
2010-08-11,370.633
2010-08-12,368.454
2010-08-13,370.101
2010-08-16,371.941
2010-08-17,375.193
2010-08-18,375.311
2010-08-19,375.394
2010-08-20,373.098
2010-08-23,372.438
2010-08-24,367.675
2010-08-25,363.601
2010-08-26,364.896
2010-08-27,366.407
2010-08-30,367.271
2010-08-31,366.425
2010-09-01,373.931
2010-09-02,376.069
2010-09-03,379.278
2010-09-06,382.36
2010-09-07,380.302
2010-09-08,379.772
2010-09-09,381.628
2010-09-10,383.102
2010-09-13,391.033
2010-09-14,391.768
2010-09-15,392.785
2010-09-16,390.132
2010-09-17,392.023
