Date,SPAIN SMID VALUE SMID (Small+Mid Cap)
2005-11-09,529.637
2005-11-10,529.837
2005-11-11,531.782
2005-11-14,535.422
2005-11-15,530.534
2005-11-16,525.426
2005-11-17,531.289
2005-11-18,535.115
2005-11-21,533.735
2005-11-22,531.312
2005-11-23,538.29
2005-11-24,537.96
2005-11-25,537.462
2005-11-28,541.443
2005-11-29,540.066
2005-11-30,538.822
2005-12-01,540.303
2005-12-02,538.768
2005-12-05,538.091
2005-12-06,538.657
2005-12-07,536.172
2005-12-08,541.97
2005-12-09,541.735
2005-12-12,550.227
2005-12-13,547.255
2005-12-14,551.014
2005-12-15,551.747
2005-12-16,556.342
2005-12-19,554.089
2005-12-20,551.218
2005-12-21,551.444
2005-12-22,554.039
2005-12-23,554.867
2005-12-26,554.867
2005-12-27,555.677
2005-12-28,558.438
2005-12-29,554.292
2005-12-30,551.322
2006-01-02,554.128
2006-01-03,564.268
2006-01-04,576.32
2006-01-05,575.947
2006-01-06,578.519
2006-01-09,577.882
2006-01-10,572.451
2006-01-11,575.513
2006-01-12,574.55
2006-01-13,572.19
2006-01-16,579.372
2006-01-17,572.319
2006-01-18,571.926
2006-01-19,582.988
2006-01-20,582.904
2006-01-23,588.081
2006-01-24,587.861
2006-01-25,593.22
2006-01-26,598.358
2006-01-27,598.32
2006-01-30,598.677
2006-01-31,602.833
2006-02-01,607.189
2006-02-02,600.805
2006-02-03,598.857
2006-02-06,597.987
2006-02-07,597.7
2006-02-08,598.536
2006-02-09,602.899
2006-02-10,599.753
2006-02-13,605.776
2006-02-14,606.557
2006-02-15,611.981
2006-02-16,617.569
2006-02-17,624.25
2006-02-20,626.966
2006-02-21,625.818
2006-02-22,625.784
2006-02-23,627.426
2006-02-24,626.747
2006-02-27,633.227
2006-02-28,628.371
2006-03-01,638.177
2006-03-02,629.803
2006-03-03,627.639
2006-03-06,627.626
2006-03-07,613.644
2006-03-08,615.235
2006-03-09,615.254
2006-03-10,616.055
2006-03-13,623.461
2006-03-14,629.78
2006-03-15,631.265
2006-03-16,641.404
2006-03-17,644.328
2006-03-20,648.193
2006-03-21,646.648
2006-03-22,646.827
2006-03-23,648.099
2006-03-24,649.632
2006-03-27,647.104
2006-03-28,647.247
2006-03-29,646.67
2006-03-30,655.179
2006-03-31,652.66
2006-04-03,658.798
2006-04-04,668.44
2006-04-05,673.257
2006-04-06,672.74
2006-04-07,664.721
2006-04-10,664.156
2006-04-11,659.187
2006-04-12,654.138
2006-04-13,655.38
2006-04-14,655.38
2006-04-17,665.789
2006-04-18,661.439
2006-04-19,671.539
2006-04-20,670.904
2006-04-21,679.75
2006-04-24,682.723
2006-04-25,687.895
2006-04-26,691.678
2006-04-27,693.538
2006-04-28,692.938
2006-05-01,694.148
2006-05-02,698.013
2006-05-03,696.177
2006-05-04,707.42
2006-05-05,717.402
2006-05-08,719.967
2006-05-09,724.438
2006-05-10,726.276
2006-05-11,725.078
2006-05-12,710.493
2006-05-15,698.668
2006-05-16,695.459
2006-05-17,669.968
2006-05-18,668.185
2006-05-19,665.384
2006-05-22,644.564
2006-05-23,656.725
2006-05-24,646.337
2006-05-25,656.044
2006-05-26,663.628
2006-05-29,670.375
2006-05-30,667.173
2006-05-31,667.601
2006-06-01,667.328
2006-06-02,677.332
2006-06-05,673.637
2006-06-06,657.236
2006-06-07,654.583
2006-06-08,639.308
2006-06-09,643.392
2006-06-12,637.46
2006-06-13,624.284
2006-06-14,626.514
2006-06-15,640.429
2006-06-16,639.416
2006-06-19,639.93
2006-06-20,643.533
2006-06-21,649.145
2006-06-22,646.343
2006-06-23,644.816
2006-06-26,650.044
2006-06-27,651.289
2006-06-28,645.862
2006-06-29,652.999
2006-06-30,670.824
2006-07-03,677.679
2006-07-04,681.344
2006-07-05,671.264
2006-07-06,677.176
2006-07-07,676.949
2006-07-10,673.782
2006-07-11,671.152
2006-07-12,672.096
2006-07-13,661.889
2006-07-14,655.95
2006-07-17,643.219
2006-07-18,640.315
2006-07-19,655.771
2006-07-20,660.586
2006-07-21,660.602
2006-07-24,668.924
2006-07-25,672.628
2006-07-26,672.27
2006-07-27,683.82
2006-07-28,693.833
2006-07-31,694.247
2006-08-01,689.244
2006-08-02,703.359
2006-08-03,697.159
2006-08-04,706.282
2006-08-07,700.021
2006-08-08,701.382
2006-08-09,705.534
2006-08-10,695.148
2006-08-11,693.048
2006-08-14,699.127
2006-08-15,704.564
2006-08-16,713.186
2006-08-17,714.434
2006-08-18,711.192
2006-08-21,717.91
2006-08-22,712.814
2006-08-23,712.096
2006-08-24,715.001
2006-08-25,711.037
2006-08-28,716.38
2006-08-29,716.026
2006-08-30,721.312
2006-08-31,718.982
2006-09-01,722.248
2006-09-04,728.853
2006-09-05,724.991
2006-09-06,722.272
2006-09-07,715.173
2006-09-08,714.719
2006-09-11,714.579
2006-09-12,718.931
2006-09-13,720.747
2006-09-14,735.87
2006-09-15,733.991
2006-09-18,735.345
2006-09-19,737.312
2006-09-20,744.683
2006-09-21,748.204
2006-09-22,751.622
2006-09-25,749.387
2006-09-26,752.327
2006-09-27,761.681
2006-09-28,762.986
2006-09-29,761.609
2006-10-02,762.847
2006-10-03,762.82
2006-10-04,767.16
2006-10-05,772.12
2006-10-06,763.099
2006-10-09,762.433
2006-10-10,764.887
2006-10-11,767.406
2006-10-12,773.256
2006-10-13,771.604
2006-10-16,776.462
2006-10-17,768.394
2006-10-18,779.69
2006-10-19,787.434
2006-10-20,794.393
2006-10-23,793.936
2006-10-24,794.982
2006-10-25,805.339
2006-10-26,807.63
2006-10-27,812.8
2006-10-30,812.251
2006-10-31,820.741
2006-11-01,821.473
2006-11-02,820.73
2006-11-03,818.313
2006-11-06,821.568
2006-11-07,830.019
2006-11-08,828.718
2006-11-09,831.213
2006-11-10,837.293
2006-11-13,833.227
2006-11-14,838.054
2006-11-15,841.7
2006-11-16,840.74
2006-11-17,841.669
2006-11-20,844.077
2006-11-21,851.034
2006-11-22,870.679
2006-11-23,871.437
2006-11-24,874.948
2006-11-27,864.445
2006-11-28,862.356
2006-11-29,877.277
2006-11-30,881.712
2006-12-01,879.553
2006-12-04,887.382
2006-12-05,892.344
2006-12-06,899.845
2006-12-07,901.113
2006-12-08,902.748
2006-12-11,893.078
2006-12-12,899.704
2006-12-13,903.123
2006-12-14,911.402
2006-12-15,911.709
2006-12-18,916.124
2006-12-19,918.744
2006-12-20,920.452
2006-12-21,913.678
2006-12-22,910.672
2006-12-25,910.672
2006-12-26,909.253
2006-12-27,911.136
2006-12-28,903.904
2006-12-29,901.954
2007-01-01,901.954
2007-01-02,920.007
2007-01-03,919.278
2007-01-04,911.697
2007-01-05,909.96
2007-01-08,915.826
2007-01-09,923.027
2007-01-10,909.564
2007-01-11,913.711
2007-01-12,920.586
2007-01-15,932.58
2007-01-16,929.236
2007-01-17,938.703
2007-01-18,954.786
2007-01-19,960.85
2007-01-22,954.085
2007-01-23,958.738
2007-01-24,957.25
2007-01-25,949.95
2007-01-26,945.247
2007-01-29,954.408
2007-01-30,958.407
2007-01-31,959.346
2007-02-01,966.922
2007-02-02,969.322
2007-02-05,967.315
2007-02-06,968.927
2007-02-07,981.824
2007-02-08,979.195
2007-02-09,983.481
2007-02-12,979.997
2007-02-13,992.219
2007-02-14,1011.233
2007-02-15,1017.468
2007-02-16,1017.052
2007-02-19,1026.873
2007-02-20,1023.452
2007-02-21,1013.938
2007-02-22,1016.123
2007-02-23,1012.677
2007-02-26,1024.951
2007-02-27,993.573
2007-02-28,983.914
2007-03-01,973.136
2007-03-02,977.895
2007-03-05,951.975
2007-03-06,958.433
2007-03-07,980.045
2007-03-08,991.753
2007-03-09,987.205
2007-03-12,988.648
2007-03-13,980.103
2007-03-14,964.023
2007-03-15,980.939
2007-03-16,987.412
2007-03-19,996.474
2007-03-20,1010.836
2007-03-21,1019.477
2007-03-22,1028.586
2007-03-23,1031.933
2007-03-26,1033.974
2007-03-27,1028.045
2007-03-28,1028.388
2007-03-29,1041.603
2007-03-30,1046.359
2007-04-02,1054.422
2007-04-03,1059.541
2007-04-04,1055.246
2007-04-05,1062.308
2007-04-06,1062.308
2007-04-09,1056.774
2007-04-10,1065.712
2007-04-11,1064.778
2007-04-12,1063.77
2007-04-13,1072.625
2007-04-16,1085.376
2007-04-17,1077.935
2007-04-18,1075.762
2007-04-19,1074.404
2007-04-20,1084.73
2007-04-23,1081.915
2007-04-24,1062.616
2007-04-25,1066.473
2007-04-26,1054.126
2007-04-27,1051.816
2007-04-30,1045.887
2007-05-01,1041.979
2007-05-02,1045.84
2007-05-03,1027.668
2007-05-04,1037.889
2007-05-07,1038.395
2007-05-08,1030.063
2007-05-09,988.809
2007-05-10,980.479
2007-05-11,989.196
2007-05-14,989.318
2007-05-15,990.311
2007-05-16,987.865
2007-05-17,994.753
2007-05-18,999.67
2007-05-21,994.785
2007-05-22,994.652
2007-05-23,996.673
2007-05-24,985.907
2007-05-25,992.71
2007-05-28,993.476
2007-05-29,997.28
2007-05-30,994.11
2007-05-31,1000.0
2007-06-01,997.006
2007-06-04,1000.136
2007-06-05,1004.952
2007-06-06,980.22
2007-06-07,965.689
2007-06-08,963.249
2007-06-11,966.576
2007-06-12,957.549
2007-06-13,956.999
2007-06-14,965.2
2007-06-15,975.585
2007-06-18,978.369
2007-06-19,974.241
2007-06-20,974.46
2007-06-21,972.721
2007-06-22,970.984
2007-06-25,970.051
2007-06-26,960.687
2007-06-27,953.759
2007-06-28,965.367
2007-06-29,973.219
2007-07-02,984.869
2007-07-03,989.503
2007-07-04,998.822
2007-07-05,997.72
2007-07-06,1002.948
2007-07-09,1004.151
2007-07-10,998.3
2007-07-11,1006.878
2007-07-12,1021.787
2007-07-13,1018.35
2007-07-16,1015.479
2007-07-17,1014.753
2007-07-18,1007.476
2007-07-19,1010.071
2007-07-20,1022.134
2007-07-23,1025.603
2007-07-24,1011.401
2007-07-25,999.923
2007-07-26,983.423
2007-07-27,974.879
2007-07-30,975.096
2007-07-31,985.936
2007-08-01,969.768
2007-08-02,969.465
2007-08-03,975.286
2007-08-06,965.752
2007-08-07,959.993
2007-08-08,972.563
2007-08-09,955.171
2007-08-10,944.633
2007-08-13,948.05
2007-08-14,940.505
2007-08-15,932.426
2007-08-16,890.948
2007-08-17,904.697
2007-08-20,912.104
2007-08-21,905.095
2007-08-22,919.157
2007-08-23,921.145
2007-08-24,923.384
2007-08-27,924.495
2007-08-28,913.761
2007-08-29,922.785
2007-08-30,925.882
2007-08-31,940.712
2007-09-03,938.684
2007-09-04,941.131
2007-09-05,934.225
2007-09-06,942.105
2007-09-07,940.081
2007-09-10,933.083
2007-09-11,944.437
2007-09-12,950.861
2007-09-13,954.96
2007-09-14,942.779
2007-09-17,919.015
2007-09-18,930.145
2007-09-19,959.582
2007-09-20,973.286
2007-09-21,979.625
2007-09-24,985.974
2007-09-25,974.669
2007-09-26,978.348
2007-09-27,980.958
2007-09-28,984.266
2007-10-01,987.436
2007-10-02,979.45
2007-10-03,985.523
2007-10-04,987.277
2007-10-05,992.212
2007-10-08,989.901
2007-10-09,999.129
2007-10-10,1006.907
2007-10-11,1021.817
2007-10-12,1036.72
2007-10-15,1036.447
2007-10-16,1027.597
2007-10-17,1037.465
2007-10-18,1043.438
2007-10-19,1034.802
2007-10-22,1013.57
2007-10-23,1025.879
2007-10-24,1017.487
2007-10-25,1047.218
2007-10-26,1060.612
2007-10-29,1068.872
2007-10-30,1060.497
2007-10-31,1073.106
2007-11-01,1064.001
2007-11-02,1068.783
2007-11-05,1064.688
2007-11-06,1070.908
2007-11-07,1079.567
2007-11-08,1071.138
2007-11-09,1067.055
2007-11-12,1055.25
2007-11-13,1049.726
2007-11-14,1061.639
2007-11-15,1051.199
2007-11-16,1055.286
2007-11-19,1036.078
2007-11-20,1035.522
2007-11-21,1020.214
2007-11-22,1027.954
2007-11-23,1021.119
2007-11-26,1022.437
2007-11-27,1029.926
2007-11-28,1031.848
2007-11-29,1037.969
2007-11-30,1062.054
2007-12-03,1061.891
2007-12-04,1056.826
2007-12-05,1065.623
2007-12-06,1062.428
2007-12-07,1067.167
2007-12-10,1077.881
2007-12-11,1075.512
2007-12-12,1075.229
2007-12-13,1048.279
2007-12-14,1040.947
2007-12-17,1018.37
2007-12-18,1011.19
2007-12-19,987.465
2007-12-20,971.18
2007-12-21,976.083
2007-12-24,978.257
2007-12-25,978.257
2007-12-26,984.981
2007-12-27,972.996
2007-12-28,976.251
2007-12-31,970.674
2008-01-01,970.674
2008-01-02,982.918
2008-01-03,964.041
2008-01-04,937.274
2008-01-07,914.615
2008-01-08,914.834
2008-01-09,899.589
2008-01-10,893.552
2008-01-11,903.195
2008-01-14,906.154
2008-01-15,868.246
2008-01-16,845.064
2008-01-17,844.968
2008-01-18,842.183
2008-01-21,792.762
2008-01-22,813.797
2008-01-23,784.541
2008-01-24,828.374
2008-01-25,834.118
2008-01-28,839.454
2008-01-29,863.536
2008-01-30,855.151
2008-01-31,854.241
2008-02-01,874.713
2008-02-04,893.12
2008-02-05,841.343
2008-02-06,852.747
2008-02-07,831.752
2008-02-08,832.214
2008-02-11,827.036
2008-02-12,856.745
2008-02-13,863.066
2008-02-14,871.695
2008-02-15,864.097
2008-02-18,870.402
2008-02-19,873.445
2008-02-20,857.969
2008-02-21,873.044
2008-02-22,860.426
2008-02-25,864.187
2008-02-26,879.231
2008-02-27,900.846
2008-02-28,897.533
2008-02-29,887.216
2008-03-03,871.518
2008-03-04,857.252
2008-03-05,874.742
2008-03-06,874.299
2008-03-07,863.91
2008-03-10,849.029
2008-03-11,866.511
2008-03-12,890.201
2008-03-13,891.512
2008-03-14,899.622
2008-03-17,889.397
2008-03-18,908.607
2008-03-19,897.566
2008-03-20,894.284
2008-03-21,894.284
2008-03-24,893.008
2008-03-25,933.313
2008-03-26,948.234
2008-03-27,968.177
2008-03-28,968.084
2008-03-31,969.876
2008-04-01,980.358
2008-04-02,988.893
2008-04-03,982.839
2008-04-04,991.523
2008-04-07,996.221
2008-04-08,984.148
2008-04-09,978.43
2008-04-10,961.572
2008-04-11,957.121
2008-04-14,954.423
2008-04-15,960.663
2008-04-16,985.477
2008-04-17,979.464
2008-04-18,985.082
2008-04-21,989.285
2008-04-22,986.609
2008-04-23,981.737
2008-04-24,969.689
2008-04-25,972.292
2008-04-28,975.719
2008-04-29,961.564
2008-04-30,965.478
2008-05-01,958.13
2008-05-02,967.277
2008-05-05,966.785
2008-05-06,970.819
2008-05-07,966.362
2008-05-08,968.363
2008-05-09,960.053
2008-05-12,967.848
2008-05-13,965.863
2008-05-14,969.318
2008-05-15,968.869
2008-05-16,972.84
2008-05-19,983.981
2008-05-20,976.164
2008-05-21,975.816
2008-05-22,967.864
2008-05-23,954.223
2008-05-26,954.536
2008-05-27,950.47
2008-05-28,947.006
2008-05-29,943.054
2008-05-30,947.525
2008-06-02,931.659
2008-06-03,934.625
2008-06-04,933.147
2008-06-05,931.561
2008-06-06,918.721
2008-06-09,899.143
2008-06-10,870.675
2008-06-11,860.228
2008-06-12,869.436
2008-06-13,867.192
2008-06-16,865.554
2008-06-17,876.691
2008-06-18,860.218
2008-06-19,852.526
2008-06-20,848.675
2008-06-23,832.566
2008-06-24,832.921
2008-06-25,847.054
2008-06-26,835.337
2008-06-27,835.688
2008-06-30,826.26
2008-07-01,800.892
2008-07-02,799.742
2008-07-03,793.626
2008-07-04,775.441
2008-07-07,784.889
2008-07-08,775.928
2008-07-09,790.034
2008-07-10,781.041
2008-07-11,767.062
2008-07-14,763.839
2008-07-15,744.388
2008-07-16,747.376
2008-07-17,778.086
2008-07-18,795.815
2008-07-21,803.175
2008-07-22,795.247
2008-07-23,812.382
2008-07-24,787.24
2008-07-25,773.129
2008-07-28,766.536
2008-07-29,770.91
2008-07-30,784.034
2008-07-31,777.487
2008-08-01,764.732
2008-08-04,759.194
2008-08-05,780.172
2008-08-06,785.709
2008-08-07,784.624
2008-08-08,777.073
2008-08-11,794.028
2008-08-12,788.805
2008-08-13,769.701
2008-08-14,770.717
2008-08-15,767.624
2008-08-18,767.768
2008-08-19,737.237
2008-08-20,738.307
2008-08-21,738.591
2008-08-22,750.555
2008-08-25,742.284
2008-08-26,738.035
2008-08-27,737.683
2008-08-28,749.335
2008-08-29,748.969
2008-09-01,739.808
2008-09-02,749.669
2008-09-03,739.921
2008-09-04,717.494
2008-09-05,694.665
2008-09-08,714.647
2008-09-09,707.482
2008-09-10,695.311
2008-09-11,681.407
2008-09-12,701.152
2008-09-15,685.705
2008-09-16,684.588
2008-09-17,666.56
2008-09-18,664.144
2008-09-19,722.474
2008-09-22,709.116
2008-09-23,705.027
2008-09-24,701.773
2008-09-25,710.271
2008-09-26,698.588
2008-09-29,664.043
2008-09-30,644.817
2008-10-01,646.613
2008-10-02,630.961
2008-10-03,640.285
2008-10-06,587.516
2008-10-07,587.098
2008-10-08,568.736
2008-10-09,560.315
2008-10-10,527.43
2008-10-13,566.486
2008-10-14,572.508
2008-10-15,556.875
2008-10-16,544.892
2008-10-17,553.44
2008-10-20,559.801
2008-10-21,555.08
2008-10-22,530.881
2008-10-23,521.63
2008-10-24,496.67
2008-10-27,473.788
2008-10-28,481.022
2008-10-29,517.128
2008-10-30,524.678
2008-10-31,529.163
2008-11-03,536.942
2008-11-04,565.439
2008-11-05,565.691
2008-11-06,529.069
2008-11-07,539.468
2008-11-10,541.355
2008-11-11,514.69
2008-11-12,508.199
2008-11-13,507.931
2008-11-14,516.169
2008-11-17,503.844
2008-11-18,502.961
2008-11-19,495.181
2008-11-20,484.329
2008-11-21,488.028
2008-11-24,521.775
2008-11-25,527.252
2008-11-26,524.147
2008-11-27,530.23
2008-11-28,520.021
2008-12-01,504.86
2008-12-02,530.61
2008-12-03,530.812
2008-12-04,532.735
2008-12-05,507.718
2008-12-08,542.528
2008-12-09,541.884
2008-12-10,552.126
2008-12-11,556.733
2008-12-12,549.25
2008-12-15,564.593
2008-12-16,576.026
2008-12-17,595.569
2008-12-18,602.986
2008-12-19,573.337
2008-12-22,561.131
2008-12-23,558.409
2008-12-24,560.192
2008-12-25,560.192
2008-12-26,562.895
2008-12-29,560.664
2008-12-30,558.635
2008-12-31,548.998
2009-01-01,548.998
2009-01-02,567.775
2009-01-05,572.578
2009-01-06,571.767
2009-01-07,580.215
2009-01-08,584.401
2009-01-09,571.347
2009-01-12,557.765
2009-01-13,539.681
2009-01-14,523.477
2009-01-15,517.625
2009-01-16,526.501
2009-01-19,511.002
2009-01-20,484.606
2009-01-21,479.653
2009-01-22,477.244
2009-01-23,462.12
2009-01-26,482.778
2009-01-27,485.131
2009-01-28,498.625
2009-01-29,477.228
2009-01-30,466.438
2009-02-02,456.11
2009-02-03,464.159
2009-02-04,467.985
2009-02-05,461.848
2009-02-06,471.666
2009-02-09,481.82
2009-02-10,478.475
2009-02-11,471.451
2009-02-12,461.11
2009-02-13,468.656
2009-02-16,452.962
2009-02-17,432.585
2009-02-18,429.187
2009-02-19,432.473
2009-02-20,411.658
2009-02-23,409.232
2009-02-24,408.219
2009-02-25,406.215
2009-02-26,418.407
2009-02-27,413.109
2009-03-02,389.381
2009-03-03,381.735
2009-03-04,387.026
2009-03-05,370.147
2009-03-06,370.777
2009-03-09,368.341
2009-03-10,389.888
2009-03-11,396.61
2009-03-12,401.834
2009-03-13,407.235
2009-03-16,418.521
2009-03-17,413.746
2009-03-18,421.146
2009-03-19,443.6
2009-03-20,442.186
2009-03-23,455.369
2009-03-24,457.256
2009-03-25,459.186
2009-03-26,459.809
2009-03-27,447.559
2009-03-30,426.529
2009-03-31,436.879
2009-04-01,443.632
2009-04-02,467.322
2009-04-03,471.068
2009-04-06,471.456
2009-04-07,469.771
2009-04-08,476.107
2009-04-09,492.811
2009-04-10,492.811
2009-04-13,496.99
2009-04-14,513.479
2009-04-15,514.473
2009-04-16,519.806
2009-04-17,519.821
2009-04-20,500.212
2009-04-21,498.699
2009-04-22,513.499
2009-04-23,515.164
2009-04-24,526.329
2009-04-27,517.439
2009-04-28,505.035
2009-04-29,526.109
2009-04-30,531.509
2009-05-01,531.589
2009-05-04,545.509
2009-05-05,554.961
2009-05-06,557.703
2009-05-07,567.013
2009-05-08,583.064
2009-05-11,587.203
2009-05-12,590.536
2009-05-13,570.409
2009-05-14,572.105
2009-05-15,574.33
2009-05-18,575.896
2009-05-19,593.363
2009-05-20,606.041
2009-05-21,592.232
2009-05-22,607.899
2009-05-25,607.507
2009-05-26,609.217
2009-05-27,612.581
2009-05-28,607.618
2009-05-29,611.465
2009-06-01,625.321
2009-06-02,634.379
2009-06-03,620.144
2009-06-04,619.345
2009-06-05,615.236
2009-06-08,597.714
2009-06-09,604.406
2009-06-10,611.696
2009-06-11,619.835
2009-06-12,612.964
2009-06-15,593.906
2009-06-16,593.535
2009-06-17,572.206
2009-06-18,575.758
2009-06-19,581.377
2009-06-22,564.458
2009-06-23,572.036
2009-06-24,587.521
2009-06-25,583.716
2009-06-26,590.708
2009-06-29,598.67
2009-06-30,593.906
2009-07-01,608.233
2009-07-02,596.251
2009-07-03,595.007
2009-07-06,579.801
2009-07-07,579.904
2009-07-08,564.065
2009-07-09,573.93
2009-07-10,566.964
2009-07-13,575.22
2009-07-14,582.016
2009-07-15,596.477
2009-07-16,600.338
2009-07-17,605.085
2009-07-20,610.104
2009-07-21,615.322
2009-07-22,616.784
2009-07-23,627.235
2009-07-24,626.997
2009-07-27,631.163
2009-07-28,626.107
2009-07-29,620.57
2009-07-30,630.848
2009-07-31,633.915
2009-08-03,653.803
2009-08-04,653.147
2009-08-05,652.12
2009-08-06,655.536
2009-08-07,650.589
2009-08-10,651.624
2009-08-11,646.472
2009-08-12,652.284
2009-08-13,664.598
2009-08-14,660.11
2009-08-17,634.938
2009-08-18,643.2
2009-08-19,648.414
2009-08-20,657.59
2009-08-21,674.938
2009-08-24,682.26
2009-08-25,685.422
2009-08-26,680.81
2009-08-27,679.942
2009-08-28,697.39
2009-08-31,691.306
2009-09-01,674.851
2009-09-02,657.466
2009-09-03,662.33
2009-09-04,669.468
2009-09-07,687.315
2009-09-08,697.949
2009-09-09,707.883
2009-09-10,699.457
2009-09-11,709.763
2009-09-14,709.248
2009-09-15,713.606
2009-09-16,732.627
2009-09-17,739.83
2009-09-18,739.704
2009-09-21,729.391
2009-09-22,745.521
2009-09-23,748.493
2009-09-24,734.347
2009-09-25,733.337
2009-09-28,744.833
2009-09-29,743.098
2009-09-30,748.678
2009-10-01,736.546
2009-10-02,722.281
2009-10-05,724.68
2009-10-06,743.594
2009-10-07,735.51
2009-10-08,744.117
2009-10-09,741.134
2009-10-12,750.359
2009-10-13,742.26
2009-10-14,757.798
2009-10-15,753.608
2009-10-16,741.788
2009-10-19,751.803
2009-10-20,743.823
2009-10-21,741.241
2009-10-22,734.78
2009-10-23,733.461
2009-10-26,713.165
2009-10-27,698.237
2009-10-28,674.034
2009-10-29,695.098
2009-10-30,675.975
2009-11-02,679.783
2009-11-03,666.403
2009-11-04,684.421
2009-11-05,691.291
2009-11-06,693.049
2009-11-09,707.562
2009-11-10,702.947
2009-11-11,696.58
2009-11-12,693.979
2009-11-13,694.855
2009-11-16,710.19
2009-11-17,702.154
2009-11-18,709.41
2009-11-19,689.266
2009-11-20,685.971
2009-11-23,699.079
2009-11-24,695.771
2009-11-25,700.395
2009-11-26,677.197
2009-11-27,681.366
2009-11-30,667.375
2009-12-01,678.474
2009-12-02,675.981
2009-12-03,678.083
2009-12-04,669.838
2009-12-07,669.368
2009-12-08,656.182
2009-12-09,646.718
2009-12-10,645.523
2009-12-11,643.061
2009-12-14,646.61
2009-12-15,643.826
2009-12-16,647.965
2009-12-17,634.679
2009-12-18,631.111
2009-12-21,633.898
2009-12-22,632.758
2009-12-23,639.91
2009-12-24,641.004
2009-12-25,641.004
2009-12-28,645.923
2009-12-29,647.35
2009-12-30,640.413
2009-12-31,642.495
2010-01-01,642.495
2010-01-04,658.84
2010-01-05,666.638
2010-01-06,671.861
2010-01-07,671.156
2010-01-08,677.545
2010-01-11,685.331
2010-01-12,680.09
2010-01-13,680.853
2010-01-14,680.459
2010-01-15,665.986
2010-01-18,668.357
2010-01-19,665.236
2010-01-20,646.595
2010-01-21,633.58
2010-01-22,632.365
2010-01-25,633.395
2010-01-26,632.373
2010-01-27,625.088
2010-01-28,616.368
2010-01-29,617.128
2010-02-01,618.202
2010-02-02,626.041
2010-02-03,615.484
2010-02-04,576.167
2010-02-05,560.177
2010-02-08,562.288
2010-02-09,564.264
2010-02-10,571.162
2010-02-11,561.296
2010-02-12,560.388
2010-02-15,559.782
2010-02-16,567.371
2010-02-17,569.05
2010-02-18,570.235
2010-02-19,571.87
2010-02-22,574.521
2010-02-23,564.126
2010-02-24,562.804
2010-02-25,554.094
2010-02-26,563.239
2010-03-01,558.908
2010-03-02,569.851
2010-03-03,585.994
2010-03-04,585.8
2010-03-05,593.125
2010-03-08,600.39
2010-03-09,591.767
2010-03-10,602.547
2010-03-11,601.708
2010-03-12,610.341
2010-03-15,606.414
2010-03-16,617.819
2010-03-17,622.868
2010-03-18,614.439
2010-03-19,610.746
2010-03-22,601.633
2010-03-23,605.695
2010-03-24,591.598
2010-03-25,598.972
2010-03-26,601.909
2010-03-29,605.67
2010-03-30,599.9
2010-03-31,597.854
2010-04-01,604.757
2010-04-02,604.757
2010-04-05,603.372
2010-04-06,603.216
2010-04-07,602.717
2010-04-08,600.143
2010-04-09,616.13
2010-04-12,624.227
2010-04-13,622.802
2010-04-14,629.429
2010-04-15,626.04
2010-04-16,613.724
2010-04-19,607.249
2010-04-20,612.322
2010-04-21,601.115
2010-04-22,585.264
2010-04-23,594.217
2010-04-26,590.95
2010-04-27,569.755
2010-04-28,552.477
2010-04-29,563.59
2010-04-30,566.363
2010-05-03,560.986
2010-05-04,529.915
2010-05-05,516.426
2010-05-06,499.742
2010-05-07,486.137
2010-05-10,527.146
2010-05-11,510.572
2010-05-12,518.12
2010-05-13,508.956
2010-05-14,480.412
2010-05-17,469.184
2010-05-18,478.5
2010-05-19,466.445
2010-05-20,461.11
2010-05-21,477.346
2010-05-24,466.119
2010-05-25,446.564
2010-05-26,446.147
2010-05-27,459.95
2010-05-28,461.684
2010-05-31,460.144
2010-06-01,459.039
2010-06-02,452.457
2010-06-03,453.187
2010-06-04,432.192
2010-06-07,422.369
2010-06-08,416.067
2010-06-09,425.395
2010-06-10,440.918
2010-06-11,458.818
2010-06-14,469.836
2010-06-15,476.229
2010-06-16,472.496
2010-06-17,472.746
2010-06-18,487.528
2010-06-21,490.685
2010-06-22,487.029
2010-06-23,480.62
2010-06-24,472.872
2010-06-25,473.101
2010-06-28,483.116
2010-06-29,457.66
2010-06-30,463.469
2010-07-01,467.083
2010-07-02,478.885
2010-07-05,476.755
2010-07-06,493.326
2010-07-07,509.43
2010-07-08,512.799
2010-07-09,509.878
2010-07-12,504.967
2010-07-13,514.478
2010-07-14,516.967
2010-07-15,521.142
2010-07-16,517.662
2010-07-19,513.196
2010-07-20,512.562
2010-07-21,514.809
2010-07-22,527.92
2010-07-23,525.506
2010-07-26,537.375
2010-07-27,552.302
2010-07-28,552.848
2010-07-29,555.664
2010-07-30,544.492
2010-08-02,564.836
2010-08-03,573.287
2010-08-04,567.585
2010-08-05,568.258
2010-08-06,566.301
2010-08-09,569.655
2010-08-10,555.192
2010-08-11,527.398
2010-08-12,518.616
2010-08-13,512.428
2010-08-16,516.396
2010-08-17,525.552
2010-08-18,523.047
2010-08-19,516.535
2010-08-20,500.954
2010-08-23,503.55
2010-08-24,493.928
2010-08-25,482.568
2010-08-26,492.068
2010-08-27,496.78
2010-08-30,496.377
2010-08-31,498.008
2010-09-01,517.09
2010-09-02,517.882
2010-09-03,522.215
2010-09-06,525.688
2010-09-07,510.512
