Date,DENMARK IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,606.984
2005-11-09,607.049
2005-11-10,608.446
2005-11-11,608.078
2005-11-14,614.359
2005-11-15,612.974
2005-11-16,614.296
2005-11-17,624.436
2005-11-18,622.161
2005-11-21,625.668
2005-11-22,622.34
2005-11-23,629.167
2005-11-24,624.023
2005-11-25,623.024
2005-11-28,621.934
2005-11-29,624.054
2005-11-30,637.403
2005-12-01,637.865
2005-12-02,640.865
2005-12-05,644.777
2005-12-06,650.546
2005-12-07,650.412
2005-12-08,654.03
2005-12-09,655.94
2005-12-12,660.642
2005-12-13,657.361
2005-12-14,663.821
2005-12-15,659.139
2005-12-16,664.995
2005-12-19,667.917
2005-12-20,661.265
2005-12-21,659.936
2005-12-22,664.523
2005-12-23,671.568
2005-12-26,671.568
2005-12-27,671.381
2005-12-28,674.193
2005-12-29,673.061
2005-12-30,671.681
2006-01-02,677.445
2006-01-03,685.848
2006-01-04,693.308
2006-01-05,689.329
2006-01-06,692.289
2006-01-09,686.282
2006-01-10,685.643
2006-01-11,693.038
2006-01-12,697.16
2006-01-13,692.881
2006-01-16,698.951
2006-01-17,692.739
2006-01-18,689.804
2006-01-19,695.756
2006-01-20,697.035
2006-01-23,703.684
2006-01-24,705.508
2006-01-25,706.423
2006-01-26,708.298
2006-01-27,698.47
2006-01-30,692.729
2006-01-31,695.462
2006-02-01,700.353
2006-02-02,703.647
2006-02-03,698.736
2006-02-06,698.2
2006-02-07,690.257
2006-02-08,692.158
2006-02-09,690.77
2006-02-10,686.996
2006-02-13,693.201
2006-02-14,691.009
2006-02-15,690.738
2006-02-16,690.571
2006-02-17,695.652
2006-02-20,697.434
2006-02-21,695.939
2006-02-22,696.611
2006-02-23,697.466
2006-02-24,700.244
2006-02-27,701.557
2006-02-28,700.501
2006-03-01,707.11
2006-03-02,707.815
2006-03-03,712.055
2006-03-06,718.298
2006-03-07,703.987
2006-03-08,705.96
2006-03-09,711.53
2006-03-10,713.412
2006-03-13,724.081
2006-03-14,730.25
2006-03-15,732.625
2006-03-16,738.693
2006-03-17,739.393
2006-03-20,745.621
2006-03-21,741.896
2006-03-22,739.301
2006-03-23,733.388
2006-03-24,735.987
2006-03-27,743.349
2006-03-28,745.197
2006-03-29,739.772
2006-03-30,751.48
2006-03-31,751.376
2006-04-03,757.653
2006-04-04,764.609
2006-04-05,765.95
2006-04-06,777.23
2006-04-07,777.337
2006-04-10,778.268
2006-04-11,783.062
2006-04-12,767.742
2006-04-13,766.324
2006-04-14,766.324
2006-04-17,778.519
2006-04-18,779.567
2006-04-19,783.24
2006-04-20,788.428
2006-04-21,795.401
2006-04-24,796.077
2006-04-25,803.035
2006-04-26,808.902
2006-04-27,811.526
2006-04-28,814.86
2006-05-01,819.436
2006-05-02,825.01
2006-05-03,824.788
2006-05-04,831.658
2006-05-05,837.767
2006-05-08,843.027
2006-05-09,860.046
2006-05-10,868.008
2006-05-11,870.649
2006-05-12,875.231
2006-05-15,836.773
2006-05-16,837.824
2006-05-17,815.652
2006-05-18,797.903
2006-05-19,796.616
2006-05-22,778.448
2006-05-23,798.309
2006-05-24,780.256
2006-05-25,781.293
2006-05-26,785.432
2006-05-29,803.529
2006-05-30,794.742
2006-05-31,792.332
2006-06-01,790.805
2006-06-02,807.359
2006-06-05,808.031
2006-06-06,778.561
2006-06-07,778.825
2006-06-08,748.707
2006-06-09,756.136
2006-06-12,748.313
2006-06-13,711.025
2006-06-14,713.926
2006-06-15,735.631
2006-06-16,729.785
2006-06-19,743.578
2006-06-20,736.215
2006-06-21,737.16
2006-06-22,741.485
2006-06-23,737.646
2006-06-26,746.853
2006-06-27,749.979
2006-06-28,738.529
2006-06-29,749.791
2006-06-30,780.299
2006-07-03,780.183
2006-07-04,787.822
2006-07-05,772.854
2006-07-06,781.048
2006-07-07,782.626
2006-07-10,777.774
2006-07-11,776.857
2006-07-12,767.421
2006-07-13,759.293
2006-07-14,750.588
2006-07-17,733.966
2006-07-18,731.518
2006-07-19,743.721
2006-07-20,763.947
2006-07-21,764.823
2006-07-24,770.72
2006-07-25,771.004
2006-07-26,767.659
2006-07-27,785.141
2006-07-28,790.053
2006-07-31,784.411
2006-08-01,778.255
2006-08-02,796.375
2006-08-03,799.462
2006-08-04,811.362
2006-08-07,802.903
2006-08-08,799.525
2006-08-09,798.419
2006-08-10,792.943
2006-08-11,785.455
2006-08-14,789.059
2006-08-15,802.136
2006-08-16,804.11
2006-08-17,806.586
2006-08-18,804.283
2006-08-21,804.358
2006-08-22,800.144
2006-08-23,794.634
2006-08-24,789.837
2006-08-25,788.887
2006-08-28,788.901
2006-08-29,793.146
2006-08-30,801.092
2006-08-31,797.716
2006-09-01,793.527
2006-09-04,798.276
2006-09-05,793.786
2006-09-06,790.905
2006-09-07,784.239
2006-09-08,781.2
2006-09-11,783.307
2006-09-12,786.919
2006-09-13,796.81
2006-09-14,801.314
2006-09-15,796.245
2006-09-18,800.301
2006-09-19,798.694
2006-09-20,804.725
2006-09-21,814.929
2006-09-22,810.508
2006-09-25,805.497
2006-09-26,808.193
2006-09-27,811.149
2006-09-28,809.382
2006-09-29,811.973
2006-10-02,817.301
2006-10-03,811.171
2006-10-04,812.284
2006-10-05,820.38
2006-10-06,822.677
2006-10-09,826.227
2006-10-10,828.804
2006-10-11,831.894
2006-10-12,831.886
2006-10-13,831.451
2006-10-16,836.458
2006-10-17,830.031
2006-10-18,833.123
2006-10-19,843.363
2006-10-20,850.339
2006-10-23,857.15
2006-10-24,850.403
2006-10-25,859.143
2006-10-26,867.532
2006-10-27,860.97
2006-10-30,851.29
2006-10-31,867.442
2006-11-01,879.758
2006-11-02,871.697
2006-11-03,870.394
2006-11-06,890.865
2006-11-07,897.416
2006-11-08,913.296
2006-11-09,894.914
2006-11-10,900.068
2006-11-13,887.309
2006-11-14,884.555
2006-11-15,891.404
2006-11-16,888.295
2006-11-17,888.219
2006-11-20,886.583
2006-11-21,902.791
2006-11-22,910.893
2006-11-23,907.759
2006-11-24,913.439
2006-11-27,908.852
2006-11-28,894.239
2006-11-29,914.845
2006-11-30,932.629
2006-12-01,924.638
2006-12-04,926.335
2006-12-05,926.469
2006-12-06,934.522
2006-12-07,929.97
2006-12-08,930.715
2006-12-11,929.401
2006-12-12,928.288
2006-12-13,930.608
2006-12-14,933.177
2006-12-15,928.422
2006-12-18,932.447
2006-12-19,935.283
2006-12-20,939.213
2006-12-21,940.31
2006-12-22,940.278
2006-12-25,940.278
2006-12-26,938.72
2006-12-27,945.825
2006-12-28,946.555
2006-12-29,952.957
2007-01-01,952.957
2007-01-02,970.464
2007-01-03,965.521
2007-01-04,946.682
2007-01-05,942.1
2007-01-08,939.811
2007-01-09,941.306
2007-01-10,930.495
2007-01-11,929.372
2007-01-12,933.038
2007-01-15,943.469
2007-01-16,942.461
2007-01-17,948.952
2007-01-18,954.136
2007-01-19,957.812
2007-01-22,956.735
2007-01-23,962.464
2007-01-24,969.371
2007-01-25,970.704
2007-01-26,971.744
2007-01-29,971.148
2007-01-30,978.194
2007-01-31,981.71
2007-02-01,984.763
2007-02-02,984.165
2007-02-05,979.642
2007-02-06,994.495
2007-02-07,1013.888
2007-02-08,1002.062
2007-02-09,1002.346
2007-02-12,991.704
2007-02-13,995.297
2007-02-14,1011.016
2007-02-15,1016.953
2007-02-16,1019.895
2007-02-19,1029.611
2007-02-20,1018.23
2007-02-21,1014.374
2007-02-22,1010.661
2007-02-23,1022.959
2007-02-26,1017.869
2007-02-27,1007.399
2007-02-28,985.71
2007-03-01,969.87
2007-03-02,979.642
2007-03-05,955.439
2007-03-06,962.683
2007-03-07,963.843
2007-03-08,976.388
2007-03-09,977.352
2007-03-12,987.115
2007-03-13,980.32
2007-03-14,955.01
2007-03-15,959.115
2007-03-16,963.054
2007-03-19,973.363
2007-03-20,973.443
2007-03-21,981.652
2007-03-22,995.953
2007-03-23,987.729
2007-03-26,1000.807
2007-03-27,1016.967
2007-03-28,1007.566
2007-03-29,1012.074
2007-03-30,1016.803
2007-04-02,1014.532
2007-04-03,1017.15
2007-04-04,1013.92
2007-04-05,1018.571
2007-04-06,1018.571
2007-04-09,1013.192
2007-04-10,1012.277
2007-04-11,1003.08
2007-04-12,1009.438
2007-04-13,1020.187
2007-04-16,1034.359
2007-04-17,1034.766
2007-04-18,1038.924
2007-04-19,1042.505
2007-04-20,1052.126
2007-04-23,1053.089
2007-04-24,1041.898
2007-04-25,1054.523
2007-04-26,1059.027
2007-04-27,1054.205
2007-04-30,1052.331
2007-05-01,1031.708
2007-05-02,1029.017
2007-05-03,1030.24
2007-05-04,1031.894
2007-05-07,1038.779
2007-05-08,1021.032
2007-05-09,1014.405
2007-05-10,1008.168
2007-05-11,1005.436
2007-05-14,1004.553
2007-05-15,1003.186
2007-05-16,1005.696
2007-05-17,999.634
2007-05-18,1009.353
2007-05-21,1003.177
2007-05-22,1007.646
2007-05-23,1013.586
2007-05-24,1004.235
2007-05-25,1004.518
2007-05-28,1004.518
2007-05-29,1007.738
2007-05-30,998.968
2007-05-31,1000.0
2007-06-01,997.669
2007-06-04,999.952
2007-06-05,1002.848
2007-06-06,983.646
2007-06-07,957.584
2007-06-08,945.327
2007-06-11,952.914
2007-06-12,941.183
2007-06-13,937.279
2007-06-14,946.373
2007-06-15,951.791
2007-06-18,953.004
2007-06-19,959.658
2007-06-20,957.291
2007-06-21,946.276
2007-06-22,940.368
2007-06-25,937.012
2007-06-26,933.011
2007-06-27,921.746
2007-06-28,933.272
2007-06-29,946.042
2007-07-02,960.53
2007-07-03,968.593
2007-07-04,989.694
2007-07-05,984.593
2007-07-06,985.412
2007-07-09,981.776
2007-07-10,980.16
2007-07-11,989.797
2007-07-12,995.972
2007-07-13,997.805
2007-07-16,1003.59
2007-07-17,1005.119
2007-07-18,1001.459
2007-07-19,1011.775
2007-07-20,1008.112
2007-07-23,1005.456
2007-07-24,1003.584
2007-07-25,995.315
2007-07-26,985.288
2007-07-27,965.652
2007-07-30,965.648
2007-07-31,977.503
2007-08-01,967.962
2007-08-02,969.6
2007-08-03,962.915
2007-08-06,957.78
2007-08-07,964.476
2007-08-08,983.83
2007-08-09,949.356
2007-08-10,927.681
2007-08-13,941.375
2007-08-14,927.183
2007-08-15,909.26
2007-08-16,877.635
2007-08-17,907.911
2007-08-20,920.291
2007-08-21,913.183
2007-08-22,930.574
2007-08-23,948.079
2007-08-24,945.477
2007-08-27,948.584
2007-08-28,929.509
2007-08-29,929.752
2007-08-30,937.617
2007-08-31,945.422
2007-09-03,943.011
2007-09-04,947.058
2007-09-05,938.06
2007-09-06,933.033
2007-09-07,914.582
2007-09-10,896.596
2007-09-11,916.243
2007-09-12,922.589
2007-09-13,920.356
2007-09-14,906.743
2007-09-17,894.625
2007-09-18,897.299
2007-09-19,933.1
2007-09-20,937.628
2007-09-21,934.332
2007-09-24,930.275
2007-09-25,925.363
2007-09-26,936.654
2007-09-27,949.537
2007-09-28,949.756
2007-10-01,960.831
2007-10-02,965.725
2007-10-03,963.779
2007-10-04,963.38
2007-10-05,963.574
2007-10-08,956.391
2007-10-09,972.461
2007-10-10,986.263
2007-10-11,1001.281
2007-10-12,987.041
2007-10-15,990.644
2007-10-16,968.187
2007-10-17,969.154
2007-10-18,964.819
2007-10-19,954.914
2007-10-22,937.086
2007-10-23,957.486
2007-10-24,944.71
2007-10-25,948.518
2007-10-26,969.623
2007-10-29,978.385
2007-10-30,992.144
2007-10-31,1009.085
2007-11-01,984.355
2007-11-02,983.036
2007-11-05,978.278
2007-11-06,976.054
2007-11-07,976.562
2007-11-08,966.516
2007-11-09,946.405
2007-11-12,941.899
2007-11-13,944.762
2007-11-14,950.854
2007-11-15,934.152
2007-11-16,917.863
2007-11-19,899.973
2007-11-20,898.548
2007-11-21,869.369
2007-11-22,862.939
2007-11-23,893.094
2007-11-26,899.473
2007-11-27,897.064
2007-11-28,908.944
2007-11-29,907.061
2007-11-30,912.046
2007-12-03,911.015
2007-12-04,906.085
2007-12-05,903.577
2007-12-06,908.241
2007-12-07,923.355
2007-12-10,935.576
2007-12-11,930.36
2007-12-12,930.754
2007-12-13,913.323
2007-12-14,896.068
2007-12-17,873.329
2007-12-18,871.965
2007-12-19,866.881
2007-12-20,859.738
2007-12-21,867.1
2007-12-24,869.134
2007-12-25,869.134
2007-12-26,875.267
2007-12-27,878.727
2007-12-28,885.261
2007-12-31,880.314
2008-01-01,880.314
2008-01-02,891.919
2008-01-03,883.896
2008-01-04,870.123
2008-01-07,865.159
2008-01-08,868.899
2008-01-09,845.926
2008-01-10,839.367
2008-01-11,826.08
2008-01-14,843.032
2008-01-15,811.173
2008-01-16,786.242
2008-01-17,786.948
2008-01-18,778.89
2008-01-21,723.328
2008-01-22,752.239
2008-01-23,742.111
2008-01-24,767.515
2008-01-25,773.131
2008-01-28,762.138
2008-01-29,765.994
2008-01-30,771.33
2008-01-31,779.051
2008-02-01,804.375
2008-02-04,810.174
2008-02-05,775.409
2008-02-06,773.009
2008-02-07,766.058
2008-02-08,758.198
2008-02-11,752.937
2008-02-12,770.258
2008-02-13,780.308
2008-02-14,789.411
2008-02-15,779.823
2008-02-18,789.801
2008-02-19,803.698
2008-02-20,788.299
2008-02-21,801.486
2008-02-22,798.611
2008-02-25,814.369
2008-02-26,835.07
2008-02-27,858.176
2008-02-28,857.338
2008-02-29,845.713
2008-03-03,835.119
2008-03-04,839.355
2008-03-05,845.827
2008-03-06,848.235
2008-03-07,829.556
2008-03-10,811.432
2008-03-11,829.253
2008-03-12,850.874
2008-03-13,834.918
2008-03-14,827.983
2008-03-17,807.597
2008-03-18,843.974
2008-03-19,817.787
2008-03-20,805.948
2008-03-21,805.948
2008-03-24,804.8
2008-03-25,844.731
2008-03-26,850.675
2008-03-27,863.665
2008-03-28,862.013
2008-03-31,861.376
2008-04-01,865.624
2008-04-02,876.514
2008-04-03,860.563
2008-04-04,865.396
2008-04-07,874.389
2008-04-08,866.58
2008-04-09,859.522
2008-04-10,849.529
2008-04-11,841.085
2008-04-14,836.245
2008-04-15,842.525
2008-04-16,862.132
2008-04-17,867.851
2008-04-18,858.402
2008-04-21,862.587
2008-04-22,862.218
2008-04-23,851.46
2008-04-24,838.209
2008-04-25,848.734
2008-04-28,844.427
2008-04-29,819.412
2008-04-30,827.444
2008-05-01,821.182
2008-05-02,835.045
2008-05-05,840.839
2008-05-06,842.3
2008-05-07,836.834
2008-05-08,832.55
2008-05-09,825.707
2008-05-12,829.335
2008-05-13,835.277
2008-05-14,831.002
2008-05-15,840.202
2008-05-16,854.924
2008-05-19,854.383
2008-05-20,846.427
2008-05-21,844.99
2008-05-22,833.764
2008-05-23,832.449
2008-05-26,833.602
2008-05-27,825.501
2008-05-28,829.329
2008-05-29,823.688
2008-05-30,830.462
2008-06-02,823.216
2008-06-03,814.438
2008-06-04,803.503
2008-06-05,808.064
2008-06-06,795.497
2008-06-09,787.824
2008-06-10,769.461
2008-06-11,762.732
2008-06-12,763.847
2008-06-13,767.934
2008-06-16,767.48
2008-06-17,781.122
2008-06-18,763.64
2008-06-19,750.457
2008-06-20,743.868
2008-06-23,727.27
2008-06-24,720.277
2008-06-25,737.659
2008-06-26,726.915
2008-06-27,718.28
2008-06-30,712.565
2008-07-01,696.625
2008-07-02,710.678
2008-07-03,698.379
2008-07-04,689.128
2008-07-07,689.288
2008-07-08,673.054
2008-07-09,687.492
2008-07-10,683.267
2008-07-11,660.756
2008-07-14,659.545
2008-07-15,649.58
2008-07-16,638.424
2008-07-17,677.586
2008-07-18,690.132
2008-07-21,708.302
2008-07-22,698.525
2008-07-23,721.064
2008-07-24,716.368
2008-07-25,707.002
2008-07-28,704.468
2008-07-29,690.361
2008-07-30,705.276
2008-07-31,699.803
2008-08-01,698.191
2008-08-04,695.928
2008-08-05,713.855
2008-08-06,732.661
2008-08-07,719.476
2008-08-08,708.3
2008-08-11,722.774
2008-08-12,714.974
2008-08-13,701.404
2008-08-14,701.713
2008-08-15,700.709
2008-08-18,700.84
2008-08-19,682.039
2008-08-20,674.166
2008-08-21,680.092
2008-08-22,681.389
2008-08-25,673.394
2008-08-26,664.482
2008-08-27,664.892
2008-08-28,674.527
2008-08-29,681.764
2008-09-01,675.975
2008-09-02,681.56
2008-09-03,673.866
2008-09-04,648.819
2008-09-05,626.295
2008-09-08,641.177
2008-09-09,641.724
2008-09-10,625.78
2008-09-11,605.761
2008-09-12,624.732
2008-09-15,612.462
2008-09-16,601.019
2008-09-17,585.009
2008-09-18,611.07
2008-09-19,651.046
2008-09-22,660.657
2008-09-23,642.573
2008-09-24,643.636
2008-09-25,648.643
2008-09-26,628.109
2008-09-29,584.241
2008-09-30,551.853
2008-10-01,550.123
2008-10-02,536.945
2008-10-03,555.289
2008-10-06,475.487
2008-10-07,448.555
2008-10-08,415.596
2008-10-09,427.411
2008-10-10,395.508
2008-10-13,434.753
2008-10-14,480.595
2008-10-15,460.875
2008-10-16,433.595
2008-10-17,458.383
2008-10-20,466.164
2008-10-21,453.401
2008-10-22,419.149
2008-10-23,397.033
2008-10-24,359.053
2008-10-27,330.997
2008-10-28,331.479
2008-10-29,358.511
2008-10-30,372.567
2008-10-31,375.179
2008-11-03,388.608
2008-11-04,418.286
2008-11-05,426.858
2008-11-06,401.596
2008-11-07,396.91
2008-11-10,398.236
2008-11-11,368.683
2008-11-12,358.923
2008-11-13,354.477
2008-11-14,349.919
2008-11-17,342.589
2008-11-18,338.788
2008-11-19,324.364
2008-11-20,298.79
2008-11-21,300.833
2008-11-24,322.768
2008-11-25,331.82
2008-11-26,326.264
2008-11-27,338.384
2008-11-28,327.377
2008-12-01,319.787
2008-12-02,322.328
2008-12-03,319.33
2008-12-04,326.765
2008-12-05,306.194
2008-12-08,327.288
2008-12-09,331.752
2008-12-10,329.97
2008-12-11,333.006
2008-12-12,331.114
2008-12-15,338.738
2008-12-16,333.421
2008-12-17,341.307
2008-12-18,333.174
2008-12-19,313.706
2008-12-22,303.081
2008-12-23,304.545
2008-12-24,305.62
2008-12-25,305.62
2008-12-26,307.069
2008-12-29,317.705
2008-12-30,315.677
2008-12-31,310.625
2009-01-01,310.625
2009-01-02,329.028
2009-01-05,334.541
2009-01-06,340.324
2009-01-07,338.114
2009-01-08,345.609
2009-01-09,351.63
2009-01-12,347.561
2009-01-13,335.269
2009-01-14,323.728
2009-01-15,317.888
2009-01-16,318.296
2009-01-19,309.419
2009-01-20,298.678
2009-01-21,299.715
2009-01-22,303.333
2009-01-23,295.841
2009-01-26,320.362
2009-01-27,316.748
2009-01-28,330.554
2009-01-29,318.84
2009-01-30,313.723
2009-02-02,305.724
2009-02-03,307.377
2009-02-04,313.459
2009-02-05,302.958
2009-02-06,306.096
2009-02-09,310.681
2009-02-10,303.059
2009-02-11,300.702
2009-02-12,296.023
2009-02-13,301.148
2009-02-16,294.996
2009-02-17,280.119
2009-02-18,276.758
2009-02-19,280.907
2009-02-20,271.912
2009-02-23,271.826
2009-02-24,262.416
2009-02-25,257.031
2009-02-26,263.487
2009-02-27,256.741
2009-03-02,243.964
2009-03-03,238.72
2009-03-04,246.977
2009-03-05,237.185
2009-03-06,232.321
2009-03-09,229.087
2009-03-10,242.826
2009-03-11,253.363
2009-03-12,256.81
2009-03-13,260.641
2009-03-16,273.59
2009-03-17,274.44
2009-03-18,274.139
2009-03-19,294.011
2009-03-20,290.996
2009-03-23,297.736
2009-03-24,291.741
2009-03-25,291.658
2009-03-26,302.236
2009-03-27,292.31
2009-03-30,274.269
2009-03-31,287.506
2009-04-01,295.421
2009-04-02,311.673
2009-04-03,318.164
2009-04-06,323.388
2009-04-07,306.097
2009-04-08,307.813
2009-04-09,307.311
2009-04-10,307.311
2009-04-13,309.929
2009-04-14,320.564
2009-04-15,316.029
2009-04-16,334.129
2009-04-17,343.773
2009-04-20,325.512
2009-04-21,322.215
2009-04-22,331.89
2009-04-23,334.442
2009-04-24,344.032
2009-04-27,333.85
2009-04-28,326.633
2009-04-29,340.249
2009-04-30,353.491
2009-05-01,358.899
2009-05-04,375.19
2009-05-05,376.833
2009-05-06,411.564
2009-05-07,436.395
2009-05-08,438.725
2009-05-11,451.541
2009-05-12,440.378
2009-05-13,428.513
2009-05-14,427.879
2009-05-15,442.605
2009-05-18,451.966
2009-05-19,469.081
2009-05-20,475.635
2009-05-21,475.116
2009-05-22,482.758
2009-05-25,476.781
2009-05-26,465.191
2009-05-27,469.605
2009-05-28,456.587
2009-05-29,469.941
2009-06-01,470.004
2009-06-02,488.522
2009-06-03,474.392
2009-06-04,478.716
2009-06-05,472.642
2009-06-08,461.327
2009-06-09,474.202
2009-06-10,485.636
2009-06-11,494.48
2009-06-12,493.883
2009-06-15,478.606
2009-06-16,476.246
2009-06-17,458.143
2009-06-18,464.634
2009-06-19,468.667
2009-06-22,452.758
2009-06-23,443.885
2009-06-24,456.43
2009-06-25,450.405
2009-06-26,456.123
2009-06-29,467.927
2009-06-30,466.827
2009-07-01,477.763
2009-07-02,466.255
2009-07-03,462.687
2009-07-06,455.507
2009-07-07,455.223
2009-07-08,447.087
2009-07-09,449.251
2009-07-10,444.522
2009-07-13,440.902
2009-07-14,452.102
2009-07-15,462.664
2009-07-16,471.907
2009-07-17,478.035
2009-07-20,488.574
2009-07-21,505.084
2009-07-22,511.264
2009-07-23,526.991
2009-07-24,518.391
2009-07-27,524.263
2009-07-28,525.733
2009-07-29,515.79
2009-07-30,526.295
2009-07-31,533.689
2009-08-03,564.911
2009-08-04,559.191
2009-08-05,567.052
2009-08-06,572.885
2009-08-07,567.765
2009-08-10,568.531
2009-08-11,558.804
2009-08-12,566.13
2009-08-13,580.667
2009-08-14,580.369
2009-08-17,560.022
2009-08-18,567.596
2009-08-19,570.71
2009-08-20,588.306
2009-08-21,602.0
2009-08-24,607.997
2009-08-25,612.278
2009-08-26,609.833
2009-08-27,606.726
2009-08-28,613.598
2009-08-31,609.492
2009-09-01,601.282
2009-09-02,575.83
2009-09-03,578.306
2009-09-04,589.163
2009-09-07,597.119
2009-09-08,609.581
2009-09-09,612.518
2009-09-10,608.675
2009-09-11,611.026
2009-09-14,609.711
2009-09-15,597.483
2009-09-16,614.295
2009-09-17,631.551
2009-09-18,634.371
2009-09-21,628.484
2009-09-22,635.638
2009-09-23,632.478
2009-09-24,619.697
2009-09-25,620.09
2009-09-28,620.502
2009-09-29,610.583
2009-09-30,621.175
2009-10-01,617.115
2009-10-02,594.466
2009-10-05,599.345
2009-10-06,613.326
2009-10-07,604.782
2009-10-08,610.548
2009-10-09,609.532
2009-10-12,612.18
2009-10-13,605.36
2009-10-14,623.708
2009-10-15,631.699
2009-10-16,630.027
2009-10-19,635.014
2009-10-20,638.329
2009-10-21,643.172
2009-10-22,630.34
2009-10-23,632.953
2009-10-26,619.599
2009-10-27,602.574
2009-10-28,575.231
2009-10-29,595.93
2009-10-30,586.347
2009-11-02,595.645
2009-11-03,581.011
2009-11-04,579.342
2009-11-05,589.269
2009-11-06,594.199
2009-11-09,599.529
2009-11-10,593.272
2009-11-11,596.002
2009-11-12,592.447
2009-11-13,590.27
2009-11-16,606.602
2009-11-17,596.934
2009-11-18,600.459
2009-11-19,586.943
2009-11-20,579.16
2009-11-23,591.536
2009-11-24,583.426
2009-11-25,581.931
2009-11-26,568.958
2009-11-27,572.879
2009-11-30,567.415
2009-12-01,586.028
2009-12-02,595.446
2009-12-03,605.747
2009-12-04,600.096
2009-12-07,597.835
2009-12-08,586.648
2009-12-09,587.45
2009-12-10,588.463
2009-12-11,584.827
2009-12-14,593.392
2009-12-15,590.776
2009-12-16,593.086
2009-12-17,587.439
2009-12-18,578.043
2009-12-21,571.195
2009-12-22,572.831
2009-12-23,577.272
2009-12-24,578.247
2009-12-25,578.247
2009-12-28,582.615
2009-12-29,586.729
2009-12-30,583.991
2009-12-31,585.934
2010-01-01,585.934
2010-01-04,606.285
2010-01-05,605.22
2010-01-06,603.057
2010-01-07,611.486
2010-01-08,616.029
2010-01-11,635.007
2010-01-12,626.882
2010-01-13,623.093
2010-01-14,628.618
2010-01-15,623.454
2010-01-18,628.041
2010-01-19,623.44
2010-01-20,611.179
2010-01-21,603.632
2010-01-22,603.51
2010-01-25,607.88
2010-01-26,596.363
2010-01-27,594.011
2010-01-28,591.743
2010-01-29,600.92
2010-02-01,599.159
2010-02-02,602.927
2010-02-03,603.551
2010-02-04,588.51
2010-02-05,573.037
2010-02-08,560.833
2010-02-09,561.916
2010-02-10,559.333
2010-02-11,560.255
2010-02-12,562.467
2010-02-15,557.342
2010-02-16,569.717
2010-02-17,574.4
2010-02-18,573.218
2010-02-19,575.951
2010-02-22,581.06
2010-02-23,592.006
2010-02-24,589.977
2010-02-25,580.457
2010-02-26,594.654
2010-03-01,598.026
2010-03-02,608.162
2010-03-03,614.644
2010-03-04,607.114
2010-03-05,616.991
2010-03-08,619.281
2010-03-09,615.88
2010-03-10,620.207
2010-03-11,621.394
2010-03-12,625.219
2010-03-15,620.882
2010-03-16,630.709
2010-03-17,637.037
2010-03-18,635.894
2010-03-19,630.35
2010-03-22,631.202
2010-03-23,641.842
2010-03-24,631.531
2010-03-25,634.21
2010-03-26,637.688
2010-03-29,641.335
2010-03-30,636.836
2010-03-31,642.038
2010-04-01,642.271
2010-04-02,642.271
2010-04-05,640.722
2010-04-06,644.866
2010-04-07,649.107
2010-04-08,643.164
2010-04-09,649.454
2010-04-12,662.887
2010-04-13,650.618
2010-04-14,657.363
2010-04-15,654.543
2010-04-16,644.519
2010-04-19,633.341
2010-04-20,645.61
2010-04-21,648.941
2010-04-22,637.576
2010-04-23,647.004
2010-04-26,648.414
2010-04-27,639.348
2010-04-28,622.615
2010-04-29,634.505
2010-04-30,637.004
2010-05-03,628.693
2010-05-04,604.382
2010-05-05,584.148
2010-05-06,577.566
2010-05-07,544.166
2010-05-10,595.041
2010-05-11,586.734
2010-05-12,606.019
2010-05-13,600.727
2010-05-14,593.959
2010-05-17,577.284
2010-05-18,594.105
2010-05-19,580.601
2010-05-20,558.098
2010-05-21,567.437
2010-05-24,559.381
2010-05-25,532.298
2010-05-26,545.54
2010-05-27,561.31
2010-05-28,556.112
2010-05-31,557.403
2010-06-01,556.257
2010-06-02,557.176
2010-06-03,571.114
2010-06-04,557.588
2010-06-07,549.361
2010-06-08,544.575
2010-06-09,563.902
2010-06-10,581.479
2010-06-11,572.91
2010-06-14,590.726
2010-06-15,591.253
2010-06-16,590.531
2010-06-17,591.597
2010-06-18,596.901
2010-06-21,596.654
2010-06-22,589.794
2010-06-23,587.827
2010-06-24,581.723
2010-06-25,577.279
2010-06-28,579.605
2010-06-29,548.758
2010-06-30,556.836
2010-07-01,549.279
2010-07-02,568.669
2010-07-05,563.702
2010-07-06,587.124
2010-07-07,590.875
2010-07-08,594.845
2010-07-09,595.35
2010-07-12,595.648
2010-07-13,605.181
2010-07-14,603.6
2010-07-15,613.84
2010-07-16,607.302
2010-07-19,605.154
2010-07-20,597.273
2010-07-21,601.716
2010-07-22,614.289
2010-07-23,621.808
2010-07-26,625.935
2010-07-27,634.004
2010-07-28,632.785
2010-07-29,639.546
2010-07-30,632.164
2010-08-02,653.915
2010-08-03,661.206
2010-08-04,657.955
2010-08-05,656.744
2010-08-06,643.527
2010-08-09,650.357
2010-08-10,634.954
2010-08-11,619.663
2010-08-12,620.741
2010-08-13,615.589
2010-08-16,620.51
2010-08-17,629.441
2010-08-18,627.428
2010-08-19,634.21
2010-08-20,621.246
2010-08-23,621.69
2010-08-24,614.545
2010-08-25,609.849
2010-08-26,627.851
2010-08-27,632.105
2010-08-30,626.193
2010-08-31,634.258
2010-09-01,656.691
2010-09-02,652.888
2010-09-03,667.537
2010-09-06,674.305
2010-09-07,660.205
2010-09-08,664.7
2010-09-09,669.427
