Date,KOKUSAI INDEX (WORLD ex JP) SMID GROWTH SMID (Small+Mid Cap)
2005-11-04,669.401
2005-11-07,669.864
2005-11-08,666.978
2005-11-09,667.804
2005-11-10,670.273
2005-11-11,672.277
2005-11-14,672.078
2005-11-15,669.326
2005-11-16,669.38
2005-11-17,678.22
2005-11-18,680.427
2005-11-21,686.325
2005-11-22,689.575
2005-11-23,692.832
2005-11-24,692.876
2005-11-25,693.335
2005-11-28,686.327
2005-11-29,687.664
2005-11-30,688.54
2005-12-01,697.824
2005-12-02,700.327
2005-12-05,699.671
2005-12-06,702.047
2005-12-07,699.201
2005-12-08,702.463
2005-12-09,705.064
2005-12-12,708.433
2005-12-13,708.627
2005-12-14,711.024
2005-12-15,707.431
2005-12-16,708.081
2005-12-19,702.723
2005-12-20,702.258
2005-12-21,705.063
2005-12-22,709.342
2005-12-23,710.881
2005-12-26,710.881
2005-12-27,705.837
2005-12-28,709.334
2005-12-29,708.684
2005-12-30,705.129
2006-01-02,706.013
2006-01-03,718.956
2006-01-04,728.065
2006-01-05,727.459
2006-01-06,735.755
2006-01-09,739.074
2006-01-10,739.373
2006-01-11,743.398
2006-01-12,740.933
2006-01-13,741.342
2006-01-16,743.557
2006-01-17,739.192
2006-01-18,736.232
2006-01-19,746.011
2006-01-20,738.707
2006-01-23,742.767
2006-01-24,747.217
2006-01-25,747.595
2006-01-26,754.579
2006-01-27,759.298
2006-01-30,759.673
2006-01-31,761.579
2006-02-01,763.881
2006-02-02,758.153
2006-02-03,753.947
2006-02-06,757.854
2006-02-07,748.421
2006-02-08,749.396
2006-02-09,750.372
2006-02-10,747.547
2006-02-13,743.145
2006-02-14,745.368
2006-02-15,748.727
2006-02-16,754.366
2006-02-17,756.336
2006-02-20,758.68
2006-02-21,757.418
2006-02-22,760.449
2006-02-23,760.575
2006-02-24,762.152
2006-02-27,764.276
2006-02-28,758.681
2006-03-01,768.015
2006-03-02,769.616
2006-03-03,769.097
2006-03-06,764.485
2006-03-07,753.022
2006-03-08,749.537
2006-03-09,750.05
2006-03-10,754.105
2006-03-13,759.087
2006-03-14,767.671
2006-03-15,772.984
2006-03-16,776.322
2006-03-17,778.129
2006-03-20,777.392
2006-03-21,771.55
2006-03-22,775.81
2006-03-23,775.832
2006-03-24,780.975
2006-03-27,780.839
2006-03-28,780.034
2006-03-29,785.193
2006-03-30,790.888
2006-03-31,789.157
2006-04-03,790.541
2006-04-04,795.794
2006-04-05,801.462
2006-04-06,803.919
2006-04-07,795.01
2006-04-10,794.451
2006-04-11,786.648
2006-04-12,786.453
2006-04-13,789.124
2006-04-14,789.124
2006-04-17,793.54
2006-04-18,804.531
2006-04-19,814.838
2006-04-20,813.056
2006-04-21,815.619
2006-04-24,813.867
2006-04-25,812.418
2006-04-26,814.417
2006-04-27,811.697
2006-04-28,813.678
2006-05-01,814.885
2006-05-02,821.04
2006-05-03,819.942
2006-05-04,827.5
2006-05-05,837.295
2006-05-08,839.115
2006-05-09,840.873
2006-05-10,840.061
2006-05-11,832.185
2006-05-12,817.706
2006-05-15,801.968
2006-05-16,799.648
2006-05-17,783.172
2006-05-18,773.734
2006-05-19,773.334
2006-05-22,757.158
2006-05-23,766.456
2006-05-24,757.15
2006-05-25,768.478
2006-05-26,778.785
2006-05-29,781.673
2006-05-30,769.188
2006-05-31,776.711
2006-06-01,784.554
2006-06-02,790.331
2006-06-05,776.146
2006-06-06,761.891
2006-06-07,755.509
2006-06-08,741.885
2006-06-09,744.963
2006-06-12,729.276
2006-06-13,711.889
2006-06-14,717.7
2006-06-15,742.869
2006-06-16,740.134
2006-06-19,731.803
2006-06-20,730.39
2006-06-21,741.395
2006-06-22,740.041
2006-06-23,742.962
2006-06-26,746.624
2006-06-27,740.684
2006-06-28,739.715
2006-06-29,758.895
2006-06-30,771.957
2006-07-03,777.448
2006-07-04,779.205
2006-07-05,767.275
2006-07-06,770.195
2006-07-07,764.611
2006-07-10,760.462
2006-07-11,761.398
2006-07-12,755.682
2006-07-13,742.568
2006-07-14,734.269
2006-07-17,724.59
2006-07-18,722.345
2006-07-19,740.533
2006-07-20,732.279
2006-07-21,721.629
2006-07-24,734.422
2006-07-25,742.261
2006-07-26,741.845
2006-07-27,742.967
2006-07-28,751.183
2006-07-31,753.755
2006-08-01,748.204
2006-08-02,756.884
2006-08-03,757.56
2006-08-04,758.865
2006-08-07,754.225
2006-08-08,750.554
2006-08-09,748.761
2006-08-10,746.614
2006-08-11,743.393
2006-08-14,744.062
2006-08-15,756.006
2006-08-16,768.196
2006-08-17,769.818
2006-08-18,769.114
2006-08-21,768.201
2006-08-22,767.686
2006-08-23,762.781
2006-08-24,761.403
2006-08-25,761.286
2006-08-28,765.691
2006-08-29,768.717
2006-08-30,773.583
2006-08-31,774.844
2006-09-01,780.044
2006-09-04,783.126
2006-09-05,783.771
2006-09-06,772.236
2006-09-07,764.926
2006-09-08,765.075
2006-09-11,760.355
2006-09-12,770.809
2006-09-13,776.637
2006-09-14,776.586
2006-09-15,775.996
2006-09-18,779.169
2006-09-19,775.651
2006-09-20,779.318
2006-09-21,777.888
2006-09-22,772.627
2006-09-25,775.566
2006-09-26,781.237
2006-09-27,785.819
2006-09-28,786.418
2006-09-29,784.568
2006-10-02,782.566
2006-10-03,776.979
2006-10-04,784.628
2006-10-05,793.802
2006-10-06,789.3
2006-10-09,792.419
2006-10-10,795.417
2006-10-11,793.028
2006-10-12,802.006
2006-10-13,805.433
2006-10-16,812.339
2006-10-17,805.392
2006-10-18,806.081
2006-10-19,810.814
2006-10-20,809.312
2006-10-23,810.516
2006-10-24,812.704
2006-10-25,817.801
2006-10-26,824.609
2006-10-27,819.931
2006-10-30,819.636
2006-10-31,821.356
2006-11-01,815.676
2006-11-02,814.657
2006-11-03,815.593
2006-11-06,824.855
2006-11-07,830.817
2006-11-08,831.6
2006-11-09,829.746
2006-11-10,834.16
2006-11-13,835.166
2006-11-14,839.474
2006-11-15,844.741
2006-11-16,844.55
2006-11-17,842.778
2006-11-20,843.654
2006-11-21,848.906
2006-11-22,855.496
2006-11-23,855.837
2006-11-24,856.687
2006-11-27,843.279
2006-11-28,842.226
2006-11-29,854.194
2006-11-30,858.536
2006-12-01,858.347
2006-12-04,866.329
2006-12-05,869.44
2006-12-06,870.666
2006-12-07,869.987
2006-12-08,871.254
2006-12-11,870.259
2006-12-12,867.808
2006-12-13,870.116
2006-12-14,874.995
2006-12-15,873.174
2006-12-18,867.986
2006-12-19,869.13
2006-12-20,872.04
2006-12-21,868.111
2006-12-22,865.106
2006-12-25,865.108
2006-12-26,865.935
2006-12-27,873.391
2006-12-28,873.499
2006-12-29,871.753
2007-01-01,871.753
2007-01-02,877.783
2007-01-03,872.586
2007-01-04,867.286
2007-01-05,859.767
2007-01-08,862.82
2007-01-09,864.499
2007-01-10,863.309
2007-01-11,871.515
2007-01-12,878.813
2007-01-15,882.505
2007-01-16,880.201
2007-01-17,880.696
2007-01-18,875.402
2007-01-19,880.157
2007-01-22,878.326
2007-01-23,884.6
2007-01-24,890.689
2007-01-25,883.755
2007-01-26,880.834
2007-01-29,882.29
2007-01-30,886.82
2007-01-31,890.754
2007-02-01,900.012
2007-02-02,902.495
2007-02-05,902.283
2007-02-06,905.842
2007-02-07,911.601
2007-02-08,910.525
2007-02-09,906.286
2007-02-12,900.651
2007-02-13,906.676
2007-02-14,917.809
2007-02-15,921.661
2007-02-16,921.383
2007-02-19,923.461
2007-02-20,926.104
2007-02-21,926.481
2007-02-22,929.042
2007-02-23,930.459
2007-02-26,930.27
2007-02-27,899.264
2007-02-28,895.236
2007-03-01,888.406
2007-03-02,878.838
2007-03-05,861.122
2007-03-06,875.81
2007-03-07,880.785
2007-03-08,890.425
2007-03-09,892.533
2007-03-12,896.906
2007-03-13,882.948
2007-03-14,876.986
2007-03-15,888.097
2007-03-16,888.783
2007-03-19,899.253
2007-03-20,905.044
2007-03-21,916.791
2007-03-22,923.75
2007-03-23,924.994
2007-03-26,924.886
2007-03-27,920.982
2007-03-28,916.322
2007-03-29,919.786
2007-03-30,920.841
2007-04-02,926.843
2007-04-03,935.407
2007-04-04,938.259
2007-04-05,942.163
2007-04-06,942.163
2007-04-09,940.534
2007-04-10,946.836
2007-04-11,942.669
2007-04-12,947.661
2007-04-13,951.863
2007-04-16,962.021
2007-04-17,961.245
2007-04-18,959.145
2007-04-19,954.483
2007-04-20,963.28
2007-04-23,965.033
2007-04-24,962.294
2007-04-25,970.733
2007-04-26,971.071
2007-04-27,970.486
2007-04-30,963.586
2007-05-01,962.307
2007-05-02,972.559
2007-05-03,973.084
2007-05-04,979.978
2007-05-07,981.906
2007-05-08,976.425
2007-05-09,981.241
2007-05-10,970.239
2007-05-11,976.853
2007-05-14,974.358
2007-05-15,973.44
2007-05-16,975.457
2007-05-17,974.552
2007-05-18,982.117
2007-05-21,986.603
2007-05-22,988.881
2007-05-23,992.136
2007-05-24,978.886
2007-05-25,982.89
2007-05-28,983.804
2007-05-29,987.481
2007-05-30,990.356
2007-05-31,1000.0
2007-06-01,1005.233
2007-06-04,1009.254
2007-06-05,1005.732
2007-06-06,991.396
2007-06-07,973.41
2007-06-08,976.476
2007-06-11,980.756
2007-06-12,972.488
2007-06-13,980.599
2007-06-14,990.859
2007-06-15,1001.896
2007-06-18,1001.868
2007-06-19,1001.847
2007-06-20,997.423
2007-06-21,997.91
2007-06-22,992.943
2007-06-25,986.325
2007-06-26,981.41
2007-06-27,985.473
2007-06-28,991.871
2007-06-29,994.433
2007-07-02,1005.845
2007-07-03,1011.281
2007-07-04,1014.334
2007-07-05,1015.171
2007-07-06,1022.179
2007-07-09,1025.199
2007-07-10,1016.543
2007-07-11,1019.55
2007-07-12,1034.142
2007-07-13,1038.216
2007-07-16,1034.215
2007-07-17,1032.906
2007-07-18,1030.215
2007-07-19,1038.555
2007-07-20,1030.293
2007-07-23,1030.331
2007-07-24,1011.561
2007-07-25,1002.515
2007-07-26,977.414
2007-07-27,961.857
2007-07-30,969.453
2007-07-31,971.394
2007-08-01,964.406
2007-08-02,971.199
2007-08-03,954.471
2007-08-06,954.444
2007-08-07,961.358
2007-08-08,981.151
2007-08-09,960.41
2007-08-10,947.784
2007-08-13,952.597
2007-08-14,935.612
2007-08-15,915.557
2007-08-16,892.647
2007-08-17,910.7
2007-08-20,919.306
2007-08-21,921.247
2007-08-22,940.648
2007-08-23,942.086
2007-08-24,952.467
2007-08-27,949.706
2007-08-28,928.957
2007-08-29,943.282
2007-08-30,945.965
2007-08-31,960.802
2007-09-03,962.596
2007-09-04,972.182
2007-09-05,962.906
2007-09-06,968.19
2007-09-07,952.129
2007-09-10,943.64
2007-09-11,959.43
2007-09-12,960.828
2007-09-13,963.44
2007-09-14,960.223
2007-09-17,949.749
2007-09-18,970.701
2007-09-19,987.321
2007-09-20,986.226
2007-09-21,991.877
2007-09-24,989.823
2007-09-25,985.978
2007-09-26,992.795
2007-09-27,1001.887
2007-09-28,1002.706
2007-10-01,1015.488
2007-10-02,1018.169
2007-10-03,1016.046
2007-10-04,1016.962
2007-10-05,1031.293
2007-10-08,1028.364
2007-10-09,1035.579
2007-10-10,1040.476
2007-10-11,1038.585
2007-10-12,1041.204
2007-10-15,1036.284
2007-10-16,1025.417
2007-10-17,1033.164
2007-10-18,1034.338
2007-10-19,1013.376
2007-10-22,1006.56
2007-10-23,1023.108
2007-10-24,1017.862
2007-10-25,1022.144
2007-10-26,1032.23
2007-10-29,1040.794
2007-10-30,1033.263
2007-10-31,1049.049
2007-11-01,1029.923
2007-11-02,1030.709
2007-11-05,1021.227
2007-11-06,1034.808
2007-11-07,1019.855
2007-11-08,1015.668
2007-11-09,997.991
2007-11-12,975.455
2007-11-13,989.959
2007-11-14,993.946
2007-11-15,976.862
2007-11-16,973.492
2007-11-19,951.177
2007-11-20,955.912
2007-11-21,936.496
2007-11-22,938.037
2007-11-23,951.673
2007-11-26,946.273
2007-11-27,947.64
2007-11-28,972.458
2007-11-29,975.949
2007-11-30,980.885
2007-12-03,976.941
2007-12-04,968.295
2007-12-05,980.07
2007-12-06,990.465
2007-12-07,997.477
2007-12-10,1003.551
2007-12-11,987.508
2007-12-12,991.601
2007-12-13,979.501
2007-12-14,968.469
2007-12-17,945.7
2007-12-18,950.802
2007-12-19,951.967
2007-12-20,958.684
2007-12-21,975.207
2007-12-24,982.098
2007-12-25,982.098
2007-12-26,986.24
2007-12-27,978.979
2007-12-28,984.108
2007-12-31,980.374
2008-01-01,980.374
2008-01-02,971.683
2008-01-03,966.822
2008-01-04,942.047
2008-01-07,929.496
2008-01-08,921.213
2008-01-09,915.124
2008-01-10,915.071
2008-01-11,904.078
2008-01-14,916.294
2008-01-15,890.631
2008-01-16,873.897
2008-01-17,857.783
2008-01-18,853.507
2008-01-21,831.991
2008-01-22,835.253
2008-01-23,838.433
2008-01-24,864.423
2008-01-25,865.976
2008-01-28,873.359
2008-01-29,883.137
2008-01-30,877.358
2008-01-31,885.594
2008-02-01,907.674
2008-02-04,908.643
2008-02-05,876.39
2008-02-06,868.564
2008-02-07,864.415
2008-02-08,869.191
2008-02-11,872.278
2008-02-12,884.414
2008-02-13,896.471
2008-02-14,893.192
2008-02-15,886.984
2008-02-18,890.712
2008-02-19,897.016
2008-02-20,897.19
2008-02-21,896.021
2008-02-22,896.158
2008-02-25,912.239
2008-02-26,922.923
2008-02-27,926.439
2008-02-28,918.366
2008-02-29,898.248
2008-03-03,892.896
2008-03-04,886.029
2008-03-05,898.617
2008-03-06,884.997
2008-03-07,872.083
2008-03-10,851.218
2008-03-11,870.908
2008-03-12,876.311
2008-03-13,878.956
2008-03-14,867.446
2008-03-17,840.316
2008-03-18,867.803
2008-03-19,845.859
2008-03-20,845.417
2008-03-21,845.417
2008-03-24,860.877
2008-03-25,881.922
2008-03-26,883.82
2008-03-27,883.639
2008-03-28,877.325
2008-03-31,882.586
2008-04-01,901.176
2008-04-02,907.533
2008-04-03,909.071
2008-04-04,917.49
2008-04-07,919.988
2008-04-08,913.984
2008-04-09,907.225
2008-04-10,911.685
2008-04-11,897.26
2008-04-14,894.531
2008-04-15,898.267
2008-04-16,924.454
2008-04-17,920.191
2008-04-18,932.796
2008-04-21,936.156
2008-04-22,929.087
2008-04-23,931.643
2008-04-24,928.34
2008-04-25,938.815
2008-04-28,942.232
2008-04-29,932.521
2008-04-30,936.185
2008-05-01,939.568
2008-05-02,947.256
2008-05-05,950.051
2008-05-06,958.506
2008-05-07,950.71
2008-05-08,957.923
2008-05-09,954.177
2008-05-12,963.023
2008-05-13,967.053
2008-05-14,968.31
2008-05-15,979.392
2008-05-16,987.518
2008-05-19,989.655
2008-05-20,982.528
2008-05-21,974.603
2008-05-22,974.91
2008-05-23,964.535
2008-05-26,962.813
2008-05-27,963.488
2008-05-28,971.636
2008-05-29,970.891
2008-05-30,978.917
2008-06-02,972.118
2008-06-03,970.955
2008-06-04,969.862
2008-06-05,983.581
2008-06-06,970.14
2008-06-09,966.109
2008-06-10,950.391
2008-06-11,938.561
2008-06-12,936.612
2008-06-13,947.327
2008-06-16,956.136
2008-06-17,960.353
2008-06-18,951.52
2008-06-19,951.973
2008-06-20,939.978
2008-06-23,937.474
2008-06-24,927.32
2008-06-25,933.049
2008-06-26,916.324
2008-06-27,917.147
2008-06-30,915.253
2008-07-01,907.441
2008-07-02,886.185
2008-07-03,874.815
2008-07-04,872.719
2008-07-07,870.18
2008-07-08,870.406
2008-07-09,868.061
2008-07-10,868.623
2008-07-11,863.397
2008-07-14,863.797
2008-07-15,852.483
2008-07-16,862.075
2008-07-17,871.858
2008-07-18,872.016
2008-07-21,882.352
2008-07-22,881.916
2008-07-23,881.012
2008-07-24,859.19
2008-07-25,862.395
2008-07-28,854.642
2008-07-29,859.379
2008-07-30,872.897
2008-07-31,866.694
2008-08-01,858.458
2008-08-04,843.262
2008-08-05,850.937
2008-08-06,861.154
2008-08-07,853.498
2008-08-08,855.537
2008-08-11,861.585
2008-08-12,853.834
2008-08-13,852.251
2008-08-14,858.792
2008-08-15,855.477
2008-08-18,848.166
2008-08-19,837.911
2008-08-20,844.997
2008-08-21,849.624
2008-08-22,855.917
2008-08-25,844.82
2008-08-26,844.639
2008-08-27,852.48
2008-08-28,862.537
2008-08-29,859.248
2008-09-01,853.877
2008-09-02,844.364
2008-09-03,830.891
2008-09-04,806.363
2008-09-05,798.304
2008-09-08,805.836
2008-09-09,775.923
2008-09-10,779.314
2008-09-11,778.727
2008-09-12,795.287
2008-09-15,762.447
2008-09-16,759.745
2008-09-17,736.827
2008-09-18,756.676
2008-09-19,798.58
2008-09-22,783.511
2008-09-23,769.295
2008-09-24,762.284
2008-09-25,767.423
2008-09-26,754.279
2008-09-29,697.009
2008-09-30,711.345
2008-10-01,702.423
2008-10-02,664.292
2008-10-03,656.08
2008-10-06,611.096
2008-10-07,588.81
2008-10-08,573.54
2008-10-09,550.416
2008-10-10,529.518
2008-10-13,585.203
2008-10-14,585.992
2008-10-15,533.753
2008-10-16,535.74
2008-10-17,539.661
2008-10-20,561.091
2008-10-21,547.199
2008-10-22,510.101
2008-10-23,497.813
2008-10-24,475.429
2008-10-27,453.139
2008-10-28,479.885
2008-10-29,504.223
2008-10-30,524.542
2008-10-31,534.818
2008-11-03,539.536
2008-11-04,565.378
2008-11-05,544.623
2008-11-06,511.447
2008-11-07,520.616
2008-11-10,518.749
2008-11-11,497.282
2008-11-12,471.209
2008-11-13,491.068
2008-11-14,476.315
2008-11-17,465.807
2008-11-18,463.24
2008-11-19,436.793
2008-11-20,407.502
2008-11-21,421.623
2008-11-24,454.16
2008-11-25,461.833
2008-11-26,477.653
2008-11-27,481.95
2008-11-28,485.036
2008-12-01,444.464
2008-12-02,456.636
2008-12-03,462.727
2008-12-04,450.389
2008-12-05,455.814
2008-12-08,479.995
2008-12-09,476.468
2008-12-10,487.175
2008-12-11,478.079
2008-12-12,481.832
2008-12-15,479.368
2008-12-16,497.432
2008-12-17,506.81
2008-12-18,502.228
2008-12-19,497.71
2008-12-22,485.583
2008-12-23,483.564
2008-12-24,485.454
2008-12-25,485.454
2008-12-26,489.132
2008-12-29,490.476
2008-12-30,501.169
2008-12-31,507.522
2009-01-01,507.522
2009-01-02,524.129
2009-01-05,527.569
2009-01-06,535.043
2009-01-07,524.729
2009-01-08,526.87
2009-01-09,514.374
2009-01-12,499.044
2009-01-13,496.75
2009-01-14,479.01
2009-01-15,482.865
2009-01-16,491.337
2009-01-19,488.072
2009-01-20,463.601
2009-01-21,475.251
2009-01-22,469.805
2009-01-23,469.766
2009-01-26,479.146
2009-01-27,484.314
2009-01-28,500.251
2009-01-29,487.006
2009-01-30,478.794
2009-02-02,473.933
2009-02-03,482.417
2009-02-04,486.144
2009-02-05,493.2
2009-02-06,506.275
2009-02-09,509.982
2009-02-10,492.616
2009-02-11,490.381
2009-02-12,490.418
2009-02-13,493.072
2009-02-16,489.852
2009-02-17,470.214
2009-02-18,465.184
2009-02-19,463.436
2009-02-20,456.026
2009-02-23,444.073
2009-02-24,453.372
2009-02-25,449.303
2009-02-26,447.213
2009-02-27,442.865
2009-03-02,419.056
2009-03-03,415.875
2009-03-04,429.672
2009-03-05,414.957
2009-03-06,413.767
2009-03-09,408.039
2009-03-10,430.503
2009-03-11,432.004
2009-03-12,444.781
2009-03-13,450.069
2009-03-16,450.448
2009-03-17,459.081
2009-03-18,466.72
2009-03-19,475.114
2009-03-20,465.463
2009-03-23,488.342
2009-03-24,482.153
2009-03-25,486.297
2009-03-26,498.735
2009-03-27,486.089
2009-03-30,470.514
2009-03-31,479.214
2009-04-01,484.686
2009-04-02,508.163
2009-04-03,512.104
2009-04-06,507.458
2009-04-07,493.609
2009-04-08,499.741
2009-04-09,518.442
2009-04-10,518.442
2009-04-13,519.48
2009-04-14,517.375
2009-04-15,518.812
2009-04-16,529.391
2009-04-17,533.312
2009-04-20,510.103
2009-04-21,517.673
2009-04-22,523.635
2009-04-23,526.149
2009-04-24,539.554
2009-04-27,533.38
2009-04-28,529.995
2009-04-29,546.466
2009-04-30,550.043
2009-05-01,552.27
2009-05-04,571.571
2009-05-05,572.889
2009-05-06,575.931
2009-05-07,568.666
2009-05-08,580.186
2009-05-11,573.218
2009-05-12,570.89
2009-05-13,551.338
2009-05-14,556.004
2009-05-15,557.012
2009-05-18,570.592
2009-05-19,579.152
2009-05-20,582.626
2009-05-21,571.032
2009-05-22,573.635
2009-05-25,574.383
2009-05-26,586.338
2009-05-27,583.867
2009-05-28,585.415
2009-05-29,595.397
2009-06-01,615.635
2009-06-02,620.294
2009-06-03,608.297
2009-06-04,611.341
2009-06-05,608.893
2009-06-08,601.741
2009-06-09,610.898
2009-06-10,613.004
2009-06-11,619.141
2009-06-12,615.267
2009-06-15,597.59
2009-06-16,591.02
2009-06-17,585.314
2009-06-18,587.594
2009-06-19,592.363
2009-06-22,571.108
2009-06-23,570.998
2009-06-24,581.663
2009-06-25,589.016
2009-06-26,594.085
2009-06-29,597.265
2009-06-30,594.502
2009-07-01,601.0
2009-07-02,584.517
2009-07-03,583.644
2009-07-06,575.096
2009-07-07,567.755
2009-07-08,561.13
2009-07-09,566.031
2009-07-10,563.525
2009-07-13,571.395
2009-07-14,578.89
2009-07-15,597.5
2009-07-16,603.576
2009-07-17,604.339
2009-07-20,615.259
2009-07-21,618.669
2009-07-22,620.906
2009-07-23,634.987
2009-07-24,636.483
2009-07-27,637.97
2009-07-28,634.527
2009-07-29,630.597
2009-07-30,640.045
2009-07-31,643.692
2009-08-03,659.153
2009-08-04,660.849
2009-08-05,658.106
2009-08-06,654.244
2009-08-07,659.739
2009-08-10,657.793
2009-08-11,649.516
2009-08-12,657.609
2009-08-13,666.581
2009-08-14,659.214
2009-08-17,639.305
2009-08-18,647.988
2009-08-19,651.959
2009-08-20,659.997
2009-08-21,672.594
2009-08-24,674.712
2009-08-25,676.193
2009-08-26,672.09
2009-08-27,671.319
2009-08-28,677.248
2009-08-31,668.944
2009-09-01,656.664
2009-09-02,652.379
2009-09-03,660.245
2009-09-04,670.423
2009-09-07,676.898
2009-09-08,688.316
2009-09-09,696.172
2009-09-10,703.07
2009-09-11,705.69
2009-09-14,706.48
2009-09-15,710.914
2009-09-16,724.789
2009-09-17,725.788
2009-09-18,723.385
2009-09-21,719.423
2009-09-22,727.855
2009-09-23,723.401
2009-09-24,708.558
2009-09-25,704.524
2009-09-28,714.214
2009-09-29,714.383
2009-09-30,715.498
2009-10-01,697.087
2009-10-02,688.181
2009-10-05,698.952
2009-10-06,714.767
2009-10-07,714.582
2009-10-08,726.596
2009-10-09,729.83
2009-10-12,733.814
2009-10-13,731.67
2009-10-14,745.81
2009-10-15,748.303
2009-10-16,742.352
2009-10-19,751.176
2009-10-20,745.874
2009-10-21,742.239
2009-10-22,742.804
2009-10-23,735.091
2009-10-26,725.17
2009-10-27,716.025
2009-10-28,693.151
2009-10-29,708.957
2009-10-30,692.764
2009-11-02,694.752
2009-11-03,696.998
2009-11-04,705.235
2009-11-05,716.903
2009-11-06,718.679
2009-11-09,735.912
2009-11-10,733.241
2009-11-11,737.459
2009-11-12,729.499
2009-11-13,734.979
2009-11-16,749.903
2009-11-17,745.109
2009-11-18,744.301
2009-11-19,728.292
2009-11-20,723.959
2009-11-23,735.991
2009-11-24,732.433
2009-11-25,738.908
2009-11-26,728.893
2009-11-27,723.044
2009-11-30,721.273
2009-12-01,738.461
2009-12-02,743.246
2009-12-03,738.183
2009-12-04,741.343
2009-12-07,739.942
2009-12-08,730.086
2009-12-09,728.224
2009-12-10,732.143
2009-12-11,733.935
2009-12-14,743.576
2009-12-15,741.806
2009-12-16,748.215
2009-12-17,735.554
2009-12-18,737.143
2009-12-21,745.845
2009-12-22,749.712
2009-12-23,757.108
2009-12-24,760.252
2009-12-25,760.252
2009-12-28,761.662
2009-12-29,763.109
2009-12-30,760.649
2009-12-31,758.714
2010-01-01,758.714
2010-01-04,776.086
2010-01-05,780.043
2010-01-06,783.786
2010-01-07,785.043
2010-01-08,789.231
2010-01-11,794.323
2010-01-12,782.308
2010-01-13,787.476
2010-01-14,790.537
2010-01-15,780.309
2010-01-18,781.587
2010-01-19,785.973
2010-01-20,773.609
2010-01-21,760.704
2010-01-22,748.345
2010-01-25,749.439
2010-01-26,744.642
2010-01-27,743.131
2010-01-28,734.201
2010-01-29,727.118
2010-02-01,737.511
2010-02-02,748.649
2010-02-03,744.614
2010-02-04,717.82
2010-02-05,710.512
2010-02-08,707.624
2010-02-09,716.737
2010-02-10,717.505
2010-02-11,726.672
2010-02-12,727.59
2010-02-15,727.704
2010-02-16,740.376
2010-02-17,746.408
2010-02-18,749.665
2010-02-19,749.314
2010-02-22,751.626
2010-02-23,741.503
2010-02-24,745.554
2010-02-25,740.21
2010-02-26,746.678
2010-03-01,757.86
2010-03-02,765.694
2010-03-03,771.109
2010-03-04,770.863
2010-03-05,783.459
2010-03-08,784.368
2010-03-09,783.66
2010-03-10,791.59
2010-03-11,792.997
2010-03-12,797.404
2010-03-15,790.816
2010-03-16,800.481
2010-03-17,806.914
2010-03-18,800.905
2010-03-19,793.414
2010-03-22,798.446
2010-03-23,806.206
2010-03-24,798.683
2010-03-25,797.673
2010-03-26,798.476
2010-03-29,804.887
2010-03-30,803.827
2010-03-31,803.738
2010-04-01,813.979
2010-04-02,813.979
2010-04-05,822.556
2010-04-06,824.877
2010-04-07,821.605
2010-04-08,819.641
2010-04-09,829.677
2010-04-12,833.079
2010-04-13,831.027
2010-04-14,844.01
2010-04-15,845.703
2010-04-16,832.743
2010-04-19,825.401
2010-04-20,837.969
2010-04-21,838.062
2010-04-22,840.305
2010-04-23,850.061
2010-04-26,851.518
2010-04-27,830.544
2010-04-28,823.922
2010-04-29,837.905
2010-04-30,827.07
2010-05-03,833.053
2010-05-04,806.732
2010-05-05,792.828
2010-05-06,771.094
2010-05-07,745.082
2010-05-10,790.195
2010-05-11,786.437
2010-05-12,805.165
2010-05-13,799.165
2010-05-14,777.035
2010-05-17,771.181
2010-05-18,765.934
2010-05-19,749.239
2010-05-20,719.725
2010-05-21,732.41
2010-05-24,726.447
2010-05-25,715.191
2010-05-26,724.548
2010-05-27,751.532
2010-05-28,747.03
2010-05-31,747.371
2010-06-01,735.284
2010-06-02,747.599
2010-06-03,758.322
2010-06-04,731.195
2010-06-07,714.675
2010-06-08,713.964
2010-06-09,723.101
2010-06-10,744.828
2010-06-11,750.609
2010-06-14,760.102
2010-06-15,774.289
2010-06-16,773.56
2010-06-17,773.147
2010-06-18,775.564
2010-06-21,775.774
2010-06-22,762.287
2010-06-23,757.714
2010-06-24,745.95
2010-06-25,749.553
2010-06-28,750.956
2010-06-29,721.214
2010-06-30,716.615
2010-07-01,712.53
2010-07-02,712.622
2010-07-05,710.73
2010-07-06,718.728
2010-07-07,734.532
2010-07-08,743.739
2010-07-09,749.959
2010-07-12,746.706
2010-07-13,763.385
2010-07-14,765.263
2010-07-15,764.729
2010-07-16,746.635
2010-07-19,745.783
2010-07-20,752.321
2010-07-21,750.153
2010-07-22,768.845
2010-07-23,778.114
2010-07-26,789.128
2010-07-27,784.242
2010-07-28,778.003
2010-07-29,777.349
2010-07-30,777.287
2010-08-02,796.29
2010-08-03,794.542
2010-08-04,799.12
2010-08-05,797.142
2010-08-06,795.89
2010-08-09,802.056
2010-08-10,788.005
2010-08-11,762.019
2010-08-12,757.367
2010-08-13,755.437
2010-08-16,758.894
2010-08-17,772.115
2010-08-18,773.376
2010-08-19,764.397
2010-08-20,757.361
2010-08-23,753.7
2010-08-24,741.55
2010-08-25,740.863
2010-08-26,743.668
2010-08-27,754.632
2010-08-30,747.521
2010-08-31,746.641
2010-09-01,771.918
2010-09-02,780.71
2010-09-03,790.362
2010-09-06,792.506
2010-09-07,781.316
