Date,NEW ZEALAND SMID CAP SMID (Small+Mid Cap)
2005-11-08,630.48
2005-11-09,631.327
2005-11-10,632.433
2005-11-11,628.135
2005-11-14,623.476
2005-11-15,629.449
2005-11-16,632.141
2005-11-17,633.425
2005-11-18,634.916
2005-11-21,636.695
2005-11-22,634.48
2005-11-23,634.544
2005-11-24,641.259
2005-11-25,645.494
2005-11-28,645.785
2005-11-29,640.654
2005-11-30,647.697
2005-12-01,646.461
2005-12-02,652.673
2005-12-05,654.127
2005-12-06,642.81
2005-12-07,633.846
2005-12-08,629.628
2005-12-09,623.948
2005-12-12,629.807
2005-12-13,627.845
2005-12-14,632.521
2005-12-15,624.246
2005-12-16,630.685
2005-12-19,636.138
2005-12-20,631.597
2005-12-21,624.817
2005-12-22,618.823
2005-12-23,617.522
2005-12-26,617.522
2005-12-27,619.864
2005-12-28,631.893
2005-12-29,633.375
2005-12-30,638.025
2006-01-02,638.025
2006-01-03,638.306
2006-01-04,642.615
2006-01-05,636.937
2006-01-06,641.028
2006-01-09,642.875
2006-01-10,650.741
2006-01-11,654.331
2006-01-12,652.101
2006-01-13,652.656
2006-01-16,653.982
2006-01-17,643.657
2006-01-18,635.842
2006-01-19,631.265
2006-01-20,631.517
2006-01-23,630.898
2006-01-24,629.561
2006-01-25,632.611
2006-01-26,633.975
2006-01-27,633.768
2006-01-30,632.28
2006-01-31,639.592
2006-02-01,643.104
2006-02-02,649.964
2006-02-03,646.954
2006-02-06,643.09
2006-02-07,639.711
2006-02-08,634.461
2006-02-09,635.319
2006-02-10,637.046
2006-02-13,640.538
2006-02-14,635.149
2006-02-15,634.686
2006-02-16,625.797
2006-02-17,627.486
2006-02-20,635.028
2006-02-21,628.612
2006-02-22,633.905
2006-02-23,635.94
2006-02-24,636.081
2006-02-27,633.371
2006-02-28,639.204
2006-03-01,641.927
2006-03-02,646.115
2006-03-03,642.384
2006-03-06,636.259
2006-03-07,631.327
2006-03-08,632.693
2006-03-09,634.182
2006-03-10,629.37
2006-03-13,635.319
2006-03-14,645.269
2006-03-15,648.62
2006-03-16,639.699
2006-03-17,639.915
2006-03-20,630.238
2006-03-21,628.966
2006-03-22,638.102
2006-03-23,638.956
2006-03-24,627.968
2006-03-27,634.262
2006-03-28,639.604
2006-03-29,638.101
2006-03-30,651.915
2006-03-31,651.045
2006-04-03,654.877
2006-04-04,653.554
2006-04-05,661.202
2006-04-06,665.169
2006-04-07,661.031
2006-04-10,655.053
2006-04-11,658.076
2006-04-12,663.231
2006-04-13,663.496
2006-04-14,663.496
2006-04-17,669.395
2006-04-18,672.832
2006-04-19,675.902
2006-04-20,665.305
2006-04-21,679.302
2006-04-24,676.158
2006-04-25,669.304
2006-04-26,683.194
2006-04-27,687.435
2006-04-28,688.943
2006-05-01,688.05
2006-05-02,689.027
2006-05-03,693.24
2006-05-04,701.166
2006-05-05,702.064
2006-05-08,695.109
2006-05-09,700.04
2006-05-10,704.467
2006-05-11,706.045
2006-05-12,698.771
2006-05-15,680.783
2006-05-16,685.413
2006-05-17,685.864
2006-05-18,682.061
2006-05-19,679.007
2006-05-22,674.527
2006-05-23,675.146
2006-05-24,680.91
2006-05-25,683.071
2006-05-26,682.54
2006-05-29,686.888
2006-05-30,695.919
2006-05-31,693.424
2006-06-01,685.109
2006-06-02,689.514
2006-06-05,689.677
2006-06-06,683.249
2006-06-07,692.129
2006-06-08,692.716
2006-06-09,694.258
2006-06-12,691.038
2006-06-13,680.989
2006-06-14,675.177
2006-06-15,667.333
2006-06-16,673.201
2006-06-19,674.373
2006-06-20,675.006
2006-06-21,677.044
2006-06-22,674.185
2006-06-23,668.288
2006-06-26,667.534
2006-06-27,676.778
2006-06-28,657.038
2006-06-29,659.638
2006-06-30,675.252
2006-07-03,673.32
2006-07-04,677.997
2006-07-05,672.809
2006-07-06,675.861
2006-07-07,690.521
2006-07-10,692.488
2006-07-11,694.807
2006-07-12,693.534
2006-07-13,699.123
2006-07-14,690.726
2006-07-17,686.319
2006-07-18,688.18
2006-07-19,678.48
2006-07-20,679.733
2006-07-21,681.478
2006-07-24,675.844
2006-07-25,681.557
2006-07-26,680.172
2006-07-27,678.11
2006-07-28,675.614
2006-07-31,678.502
2006-08-01,678.606
2006-08-02,675.36
2006-08-03,677.392
2006-08-04,685.876
2006-08-07,678.415
2006-08-08,685.29
2006-08-09,680.712
2006-08-10,681.306
2006-08-11,679.885
2006-08-14,671.19
2006-08-15,674.552
2006-08-16,681.384
2006-08-17,681.669
2006-08-18,674.438
2006-08-21,667.476
2006-08-22,662.15
2006-08-23,670.245
2006-08-24,669.817
2006-08-25,668.653
2006-08-28,670.018
2006-08-29,677.219
2006-08-30,685.682
2006-08-31,690.328
2006-09-01,688.949
2006-09-04,688.046
2006-09-05,683.857
2006-09-06,687.638
2006-09-07,683.919
2006-09-08,673.138
2006-09-11,675.7
2006-09-12,675.428
2006-09-13,679.54
2006-09-14,693.638
2006-09-15,703.498
2006-09-18,704.877
2006-09-19,708.631
2006-09-20,700.195
2006-09-21,706.741
2006-09-22,701.32
2006-09-25,707.647
2006-09-26,707.913
2006-09-27,706.033
2006-09-28,710.764
2006-09-29,711.235
2006-10-02,716.696
2006-10-03,724.643
2006-10-04,727.26
2006-10-05,729.149
2006-10-06,725.836
2006-10-09,724.577
2006-10-10,730.756
2006-10-11,733.044
2006-10-12,733.391
2006-10-13,733.973
2006-10-16,738.297
2006-10-17,748.176
2006-10-18,749.11
2006-10-19,751.294
2006-10-20,747.624
2006-10-23,743.533
2006-10-24,743.166
2006-10-25,741.483
2006-10-26,736.986
2006-10-27,742.898
2006-10-30,754.393
2006-10-31,764.257
2006-11-01,773.754
2006-11-02,769.754
2006-11-03,762.987
2006-11-06,764.42
2006-11-07,773.613
2006-11-08,771.721
2006-11-09,772.644
2006-11-10,785.116
2006-11-13,773.578
2006-11-14,775.166
2006-11-15,774.184
2006-11-16,774.826
2006-11-17,775.776
2006-11-20,780.288
2006-11-21,784.505
2006-11-22,785.464
2006-11-23,791.291
2006-11-24,791.845
2006-11-27,786.408
2006-11-28,794.341
2006-11-29,801.649
2006-11-30,810.435
2006-12-01,811.256
2006-12-04,812.009
2006-12-05,811.936
2006-12-06,813.027
2006-12-07,817.195
2006-12-08,823.773
2006-12-11,816.603
2006-12-12,829.485
2006-12-13,831.754
2006-12-14,842.42
2006-12-15,844.851
2006-12-18,845.102
2006-12-19,847.301
2006-12-20,855.888
2006-12-21,857.093
2006-12-22,866.947
2006-12-25,866.947
2006-12-26,866.637
2006-12-27,873.734
2006-12-28,874.052
2006-12-29,878.954
2007-01-01,878.954
2007-01-02,882.195
2007-01-03,880.445
2007-01-04,869.031
2007-01-05,858.003
2007-01-08,860.459
2007-01-09,867.647
2007-01-10,855.644
2007-01-11,858.341
2007-01-12,855.635
2007-01-15,863.379
2007-01-16,861.732
2007-01-17,861.722
2007-01-18,868.983
2007-01-19,866.895
2007-01-22,877.246
2007-01-23,882.104
2007-01-24,879.179
2007-01-25,885.732
2007-01-26,877.713
2007-01-29,879.78
2007-01-30,871.085
2007-01-31,881.049
2007-02-01,874.309
2007-02-02,873.451
2007-02-05,881.968
2007-02-06,876.801
2007-02-07,894.005
2007-02-08,888.647
2007-02-09,885.704
2007-02-12,884.783
2007-02-13,887.211
2007-02-14,891.803
2007-02-15,894.102
2007-02-16,892.133
2007-02-19,893.189
2007-02-20,886.133
2007-02-21,887.401
2007-02-22,888.402
2007-02-23,890.414
2007-02-26,894.554
2007-02-27,892.816
2007-02-28,872.262
2007-03-01,872.975
2007-03-02,871.824
2007-03-05,841.203
2007-03-06,847.393
2007-03-07,864.982
2007-03-08,862.947
2007-03-09,872.555
2007-03-12,877.15
2007-03-13,888.43
2007-03-14,870.633
2007-03-15,878.399
2007-03-16,880.059
2007-03-19,888.573
2007-03-20,891.373
2007-03-21,893.27
2007-03-22,906.396
2007-03-23,903.039
2007-03-26,916.126
2007-03-27,927.765
2007-03-28,912.135
2007-03-29,918.993
2007-03-30,917.928
2007-04-02,930.274
2007-04-03,935.427
2007-04-04,941.764
2007-04-05,947.372
2007-04-06,947.372
2007-04-09,942.659
2007-04-10,955.763
2007-04-11,952.842
2007-04-12,951.397
2007-04-13,969.797
2007-04-16,969.681
2007-04-17,975.995
2007-04-18,973.811
2007-04-19,972.563
2007-04-20,971.792
2007-04-23,975.258
2007-04-24,966.47
2007-04-25,970.895
2007-04-26,968.465
2007-04-27,973.72
2007-04-30,975.738
2007-05-01,968.634
2007-05-02,967.685
2007-05-03,968.82
2007-05-04,970.373
2007-05-07,978.742
2007-05-08,981.812
2007-05-09,983.741
2007-05-10,981.181
2007-05-11,973.461
2007-05-14,986.102
2007-05-15,981.453
2007-05-16,980.466
2007-05-17,990.697
2007-05-18,985.004
2007-05-21,990.821
2007-05-22,993.593
2007-05-23,998.444
2007-05-24,1000.247
2007-05-25,991.949
2007-05-28,989.725
2007-05-29,989.914
2007-05-30,987.673
2007-05-31,1000.0
2007-06-01,1008.363
2007-06-04,1013.521
2007-06-05,1026.471
2007-06-06,1020.216
2007-06-07,1015.559
2007-06-08,1003.849
2007-06-11,1003.799
2007-06-12,1012.057
2007-06-13,1002.518
2007-06-14,1002.726
2007-06-15,1015.885
2007-06-18,1046.706
2007-06-19,1059.001
2007-06-20,1065.142
2007-06-21,1056.454
2007-06-22,1060.31
2007-06-25,1055.362
2007-06-26,1053.569
2007-06-27,1029.446
2007-06-28,1038.657
2007-06-29,1052.123
2007-07-02,1064.294
2007-07-03,1059.732
2007-07-04,1065.812
2007-07-05,1063.099
2007-07-06,1056.218
2007-07-09,1053.605
2007-07-10,1050.075
2007-07-11,1050.308
2007-07-12,1059.21
2007-07-13,1065.465
2007-07-16,1069.349
2007-07-17,1073.18
2007-07-18,1071.934
2007-07-19,1080.218
2007-07-20,1097.588
2007-07-23,1106.551
2007-07-24,1119.861
2007-07-25,1110.357
2007-07-26,1097.244
2007-07-27,1044.739
2007-07-30,1034.911
2007-07-31,1043.738
2007-08-01,1022.557
2007-08-02,1021.396
2007-08-03,1024.645
2007-08-06,1000.785
2007-08-07,1023.098
2007-08-08,1018.674
2007-08-09,1019.586
2007-08-10,988.743
2007-08-13,970.445
2007-08-14,954.896
2007-08-15,921.145
2007-08-16,863.714
2007-08-17,856.704
2007-08-20,892.597
2007-08-21,898.178
2007-08-22,901.948
2007-08-23,936.466
2007-08-24,929.029
2007-08-27,941.866
2007-08-28,925.95
2007-08-29,912.155
2007-08-30,922.374
2007-08-31,913.031
2007-09-03,914.645
2007-09-04,914.157
2007-09-05,902.097
2007-09-06,900.079
2007-09-07,905.274
2007-09-10,902.615
2007-09-11,920.608
2007-09-12,934.12
2007-09-13,942.393
2007-09-14,942.094
2007-09-17,941.288
2007-09-18,931.77
2007-09-19,981.385
2007-09-20,1002.734
2007-09-21,1027.277
2007-09-24,1027.807
2007-09-25,1014.518
2007-09-26,1030.264
2007-09-27,1035.964
2007-09-28,1041.788
2007-10-01,1061.825
2007-10-02,1060.696
2007-10-03,1061.584
2007-10-04,1045.399
2007-10-05,1046.011
2007-10-08,1049.275
2007-10-09,1046.795
2007-10-10,1046.956
2007-10-11,1069.914
2007-10-12,1080.594
2007-10-15,1079.632
2007-10-16,1039.432
2007-10-17,1049.724
2007-10-18,1046.763
2007-10-19,1043.396
2007-10-22,1032.049
2007-10-23,1039.785
2007-10-24,1041.812
2007-10-25,1052.068
2007-10-26,1049.352
2007-10-29,1049.283
2007-10-30,1047.364
2007-10-31,1037.529
2007-11-01,1032.703
2007-11-02,1017.593
2007-11-05,1022.008
2007-11-06,1030.527
2007-11-07,1067.522
2007-11-08,1048.305
2007-11-09,1022.08
2007-11-12,986.955
2007-11-13,1000.798
2007-11-14,1022.965
2007-11-15,1007.805
2007-11-16,1005.233
2007-11-19,1006.978
2007-11-20,1003.742
2007-11-21,997.659
2007-11-22,990.793
2007-11-23,991.515
2007-11-26,995.173
2007-11-27,1010.879
2007-11-28,1012.908
2007-11-29,1012.829
2007-11-30,999.605
2007-12-03,1000.902
2007-12-04,992.382
2007-12-05,989.887
2007-12-06,1002.811
2007-12-07,1027.875
2007-12-10,1019.697
2007-12-11,1015.726
2007-12-12,1018.383
2007-12-13,1007.33
2007-12-14,995.056
2007-12-17,965.099
2007-12-18,956.554
2007-12-19,961.725
2007-12-20,964.273
2007-12-21,988.328
2007-12-24,999.586
2007-12-25,999.586
2007-12-26,1003.171
2007-12-27,1007.518
2007-12-28,1005.451
2007-12-31,1000.866
2008-01-01,1000.866
2008-01-02,1004.052
2008-01-03,1007.624
2008-01-04,993.809
2008-01-07,971.669
2008-01-08,974.567
2008-01-09,968.562
2008-01-10,979.651
2008-01-11,978.111
2008-01-14,972.387
2008-01-15,963.463
2008-01-16,931.898
2008-01-17,929.679
2008-01-18,900.501
2008-01-21,878.279
2008-01-22,888.282
2008-01-23,885.036
2008-01-24,912.481
2008-01-25,928.855
2008-01-28,928.359
2008-01-29,927.956
2008-01-30,929.742
2008-01-31,927.946
2008-02-01,948.435
2008-02-04,949.048
2008-02-05,930.001
2008-02-06,930.357
2008-02-07,926.612
2008-02-08,914.371
2008-02-11,901.933
2008-02-12,909.121
2008-02-13,888.649
2008-02-14,901.244
2008-02-15,892.074
2008-02-18,923.822
2008-02-19,932.428
2008-02-20,923.378
2008-02-21,924.692
2008-02-22,927.854
2008-02-25,933.18
2008-02-26,924.211
2008-02-27,932.956
2008-02-28,930.778
2008-02-29,914.728
2008-03-03,918.018
2008-03-04,916.946
2008-03-05,929.175
2008-03-06,923.289
2008-03-07,904.549
2008-03-10,899.488
2008-03-11,903.334
2008-03-12,913.435
2008-03-13,929.847
2008-03-14,910.972
2008-03-17,879.097
2008-03-18,887.77
2008-03-19,890.628
2008-03-20,860.969
2008-03-21,860.969
2008-03-24,870.53
2008-03-25,875.36
2008-03-26,875.142
2008-03-27,867.938
2008-03-28,871.287
2008-03-31,863.816
2008-04-01,873.746
2008-04-02,897.558
2008-04-03,899.425
2008-04-04,903.131
2008-04-07,921.505
2008-04-08,908.23
2008-04-09,897.676
2008-04-10,889.62
2008-04-11,871.273
2008-04-14,862.056
2008-04-15,867.66
2008-04-16,876.278
2008-04-17,881.529
2008-04-18,878.824
2008-04-21,895.524
2008-04-22,898.059
2008-04-23,904.872
2008-04-24,895.419
2008-04-25,890.478
2008-04-28,900.391
2008-04-29,872.79
2008-04-30,885.62
2008-05-01,883.423
2008-05-02,898.527
2008-05-05,908.996
2008-05-06,907.681
2008-05-07,884.1
2008-05-08,878.226
2008-05-09,861.878
2008-05-12,870.4
2008-05-13,872.699
2008-05-14,861.979
2008-05-15,851.234
2008-05-16,881.059
2008-05-19,885.471
2008-05-20,881.857
2008-05-21,876.015
2008-05-22,878.703
2008-05-23,881.303
2008-05-26,880.372
2008-05-27,874.538
2008-05-28,866.591
2008-05-29,866.282
2008-05-30,885.856
2008-06-02,887.214
2008-06-03,863.484
2008-06-04,869.516
2008-06-05,848.618
2008-06-06,846.626
2008-06-09,829.428
2008-06-10,818.175
2008-06-11,816.994
2008-06-12,799.054
2008-06-13,794.591
2008-06-16,794.809
2008-06-17,799.019
2008-06-18,798.36
2008-06-19,792.255
2008-06-20,777.854
2008-06-23,777.08
2008-06-24,780.899
2008-06-25,773.734
2008-06-26,776.185
2008-06-27,762.796
2008-06-30,758.498
2008-07-01,746.652
2008-07-02,746.105
2008-07-03,723.973
2008-07-04,744.319
2008-07-07,728.499
2008-07-08,739.37
2008-07-09,754.871
2008-07-10,736.405
2008-07-11,739.978
2008-07-14,729.276
2008-07-15,730.964
2008-07-16,732.993
2008-07-17,739.98
2008-07-18,741.359
2008-07-21,742.399
2008-07-22,744.399
2008-07-23,748.881
2008-07-24,761.47
2008-07-25,754.88
2008-07-28,759.821
2008-07-29,747.832
2008-07-30,759.535
2008-07-31,769.21
2008-08-01,753.355
2008-08-04,763.206
2008-08-05,750.525
2008-08-06,756.11
2008-08-07,756.488
2008-08-08,733.008
2008-08-11,732.994
2008-08-12,723.095
2008-08-13,721.881
2008-08-14,725.126
2008-08-15,730.154
2008-08-18,737.406
2008-08-19,734.31
2008-08-20,737.874
2008-08-21,747.77
2008-08-22,736.568
2008-08-25,738.774
2008-08-26,723.214
2008-08-27,728.089
2008-08-28,732.929
2008-08-29,739.702
2008-09-01,731.244
2008-09-02,724.601
2008-09-03,720.574
2008-09-04,714.939
2008-09-05,696.856
2008-09-08,712.368
2008-09-09,709.546
2008-09-10,700.508
2008-09-11,675.511
2008-09-12,699.652
2008-09-15,687.109
2008-09-16,661.833
2008-09-17,677.612
2008-09-18,668.375
2008-09-19,684.159
2008-09-22,706.302
2008-09-23,694.67
2008-09-24,699.605
2008-09-25,692.88
2008-09-26,682.951
2008-09-29,676.651
2008-09-30,647.784
2008-10-01,676.538
2008-10-02,676.049
2008-10-03,663.455
2008-10-06,606.377
2008-10-07,601.005
2008-10-08,558.214
2008-10-09,573.509
2008-10-10,524.38
2008-10-13,526.423
2008-10-14,579.437
2008-10-15,563.274
2008-10-16,521.975
2008-10-17,545.578
2008-10-20,567.846
2008-10-21,575.711
2008-10-22,546.524
2008-10-23,525.304
2008-10-24,486.738
2008-10-27,473.648
2008-10-28,467.884
2008-10-29,502.619
2008-10-30,508.418
2008-10-31,515.767
2008-11-03,531.797
2008-11-04,542.251
2008-11-05,549.541
2008-11-06,528.116
2008-11-07,512.665
2008-11-10,527.34
2008-11-11,503.42
2008-11-12,489.237
2008-11-13,480.348
2008-11-14,492.363
2008-11-17,482.549
2008-11-18,476.229
2008-11-19,473.218
2008-11-20,444.308
2008-11-21,429.569
2008-11-24,446.134
2008-11-25,453.509
2008-11-26,458.645
2008-11-27,469.073
2008-11-28,472.327
2008-12-01,454.507
2008-12-02,443.967
2008-12-03,456.987
2008-12-04,460.134
2008-12-05,446.852
2008-12-08,458.822
2008-12-09,465.439
2008-12-10,469.271
2008-12-11,476.564
2008-12-12,461.908
2008-12-15,470.67
2008-12-16,483.28
2008-12-17,505.002
2008-12-18,517.306
2008-12-19,488.368
2008-12-22,487.472
2008-12-23,480.191
2008-12-24,485.989
2008-12-25,485.989
2008-12-26,486.919
2008-12-29,492.89
2008-12-30,486.662
2008-12-31,500.828
2009-01-01,500.828
2009-01-02,501.385
2009-01-05,512.151
2009-01-06,519.245
2009-01-07,520.821
2009-01-08,519.263
2009-01-09,519.55
2009-01-12,510.714
2009-01-13,488.147
2009-01-14,477.959
2009-01-15,462.295
2009-01-16,476.024
2009-01-19,474.439
2009-01-20,455.313
2009-01-21,449.207
2009-01-22,458.883
2009-01-23,455.326
2009-01-26,459.671
2009-01-27,464.459
2009-01-28,472.081
2009-01-29,460.613
2009-01-30,453.088
2009-02-02,448.505
2009-02-03,454.387
2009-02-04,457.016
2009-02-05,459.434
2009-02-06,470.565
2009-02-09,485.392
2009-02-10,474.704
2009-02-11,460.101
2009-02-12,459.299
2009-02-13,469.109
2009-02-16,442.92
2009-02-17,436.532
2009-02-18,427.891
2009-02-19,430.835
2009-02-20,419.302
2009-02-23,414.522
2009-02-24,407.62
2009-02-25,412.969
2009-02-26,411.668
2009-02-27,407.479
2009-03-02,395.279
2009-03-03,388.938
2009-03-04,402.853
2009-03-05,408.349
2009-03-06,404.635
2009-03-09,396.3
2009-03-10,403.373
2009-03-11,412.086
2009-03-12,416.633
2009-03-13,428.423
2009-03-16,437.535
2009-03-17,438.348
2009-03-18,446.663
2009-03-19,478.991
2009-03-20,470.672
2009-03-23,475.235
2009-03-24,481.019
2009-03-25,479.677
2009-03-26,486.338
2009-03-27,486.962
2009-03-30,480.054
2009-03-31,475.154
2009-04-01,465.434
2009-04-02,480.734
2009-04-03,484.546
2009-04-06,496.933
2009-04-07,485.216
2009-04-08,476.06
2009-04-09,481.836
2009-04-10,481.836
2009-04-13,485.229
2009-04-14,490.08
2009-04-15,482.483
2009-04-16,490.396
2009-04-17,497.187
2009-04-20,483.025
2009-04-21,477.286
2009-04-22,476.19
2009-04-23,477.115
2009-04-24,487.087
2009-04-27,486.173
2009-04-28,483.562
2009-04-29,499.026
2009-04-30,504.999
2009-05-01,497.123
2009-05-04,513.862
2009-05-05,527.789
2009-05-06,529.052
2009-05-07,547.517
2009-05-08,550.173
2009-05-11,549.744
2009-05-12,546.023
2009-05-13,537.575
2009-05-14,526.098
2009-05-15,526.741
2009-05-18,522.844
2009-05-19,536.673
2009-05-20,545.434
2009-05-21,536.58
2009-05-22,547.688
2009-05-25,539.992
2009-05-26,542.233
2009-05-27,552.308
2009-05-28,542.471
2009-05-29,564.532
2009-06-01,571.187
2009-06-02,590.599
2009-06-03,581.608
2009-06-04,568.606
2009-06-05,574.058
2009-06-08,553.286
2009-06-09,562.142
2009-06-10,566.53
2009-06-11,571.834
2009-06-12,570.708
2009-06-15,567.134
2009-06-16,562.185
2009-06-17,553.486
2009-06-18,572.198
2009-06-19,570.414
2009-06-22,565.027
2009-06-23,557.753
2009-06-24,564.083
2009-06-25,565.778
2009-06-26,570.518
2009-06-29,575.402
2009-06-30,579.008
2009-07-01,570.457
2009-07-02,554.553
2009-07-03,556.264
2009-07-06,551.316
2009-07-07,559.519
2009-07-08,555.66
2009-07-09,553.709
2009-07-10,551.718
2009-07-13,550.624
2009-07-14,558.018
2009-07-15,572.195
2009-07-16,578.616
2009-07-17,579.702
2009-07-20,591.029
2009-07-21,607.977
2009-07-22,613.535
2009-07-23,623.382
2009-07-24,625.441
2009-07-27,633.105
2009-07-28,640.965
2009-07-29,629.788
2009-07-30,627.616
2009-07-31,635.785
2009-08-03,653.994
2009-08-04,663.249
2009-08-05,665.826
2009-08-06,655.992
2009-08-07,662.134
2009-08-10,663.885
2009-08-11,651.011
2009-08-12,662.776
2009-08-13,683.815
2009-08-14,687.54
2009-08-17,656.27
2009-08-18,661.753
2009-08-19,664.459
2009-08-20,660.968
2009-08-21,667.247
2009-08-24,677.598
2009-08-25,680.078
2009-08-26,676.67
2009-08-27,669.582
2009-08-28,686.405
2009-08-31,676.816
2009-09-01,669.342
2009-09-02,656.424
2009-09-03,667.303
2009-09-04,677.629
2009-09-07,693.725
2009-09-08,694.709
2009-09-09,693.385
2009-09-10,695.961
2009-09-11,709.214
2009-09-14,699.785
2009-09-15,693.632
2009-09-16,706.965
2009-09-17,718.887
2009-09-18,713.901
2009-09-21,706.609
2009-09-22,722.645
2009-09-23,726.165
2009-09-24,718.766
2009-09-25,709.825
2009-09-28,717.354
2009-09-29,719.775
2009-09-30,729.006
2009-10-01,733.487
2009-10-02,720.766
2009-10-05,723.953
2009-10-06,741.403
2009-10-07,732.102
2009-10-08,745.097
2009-10-09,736.011
2009-10-12,738.087
2009-10-13,733.844
2009-10-14,741.534
2009-10-15,748.443
2009-10-16,747.933
2009-10-19,765.279
2009-10-20,772.684
2009-10-21,771.068
2009-10-22,764.242
2009-10-23,767.103
2009-10-26,761.313
2009-10-27,751.895
2009-10-28,742.279
2009-10-29,741.624
2009-10-30,737.223
2009-11-02,726.683
2009-11-03,719.064
2009-11-04,726.804
2009-11-05,716.155
2009-11-06,725.615
2009-11-09,741.38
2009-11-10,740.279
2009-11-11,738.873
2009-11-12,738.014
2009-11-13,740.541
2009-11-16,750.982
2009-11-17,736.214
2009-11-18,740.316
2009-11-19,725.145
2009-11-20,714.818
2009-11-23,724.275
2009-11-24,712.345
2009-11-25,715.432
2009-11-26,704.961
2009-11-27,694.474
2009-11-30,707.824
2009-12-01,725.05
2009-12-02,724.106
2009-12-03,720.683
2009-12-04,712.771
2009-12-07,705.565
2009-12-08,703.364
2009-12-09,703.877
2009-12-10,724.562
2009-12-11,716.292
2009-12-14,712.316
2009-12-15,713.347
2009-12-16,715.9
2009-12-17,705.418
2009-12-18,708.766
2009-12-21,707.987
2009-12-22,708.242
2009-12-23,718.089
2009-12-24,716.294
2009-12-25,716.294
2009-12-28,720.058
2009-12-29,736.897
2009-12-30,734.994
2009-12-31,743.34
2010-01-01,743.34
2010-01-04,749.725
2010-01-05,762.601
2010-01-06,760.054
2010-01-07,763.535
2010-01-08,770.748
2010-01-11,777.629
2010-01-12,774.406
2010-01-13,769.036
2010-01-14,771.149
2010-01-15,761.995
2010-01-18,759.541
2010-01-19,751.698
2010-01-20,733.586
2010-01-21,727.876
2010-01-22,716.094
2010-01-25,718.993
2010-01-26,717.782
2010-01-27,714.4
2010-01-28,713.085
2010-01-29,705.09
2010-02-01,701.973
2010-02-02,706.972
2010-02-03,701.848
2010-02-04,689.321
2010-02-05,675.182
2010-02-08,673.843
2010-02-09,671.132
2010-02-10,674.559
2010-02-11,674.292
2010-02-12,674.804
2010-02-15,672.796
2010-02-16,685.225
2010-02-17,692.713
2010-02-18,692.753
2010-02-19,683.494
2010-02-22,693.796
2010-02-23,689.257
2010-02-24,685.786
2010-02-25,684.486
2010-02-26,695.959
2010-03-01,694.004
2010-03-02,694.033
2010-03-03,694.91
2010-03-04,692.902
2010-03-05,701.573
2010-03-08,708.464
2010-03-09,704.958
2010-03-10,715.867
2010-03-11,705.342
2010-03-12,707.267
2010-03-15,707.889
2010-03-16,708.624
2010-03-17,716.093
2010-03-18,719.058
2010-03-19,716.346
2010-03-22,714.696
2010-03-23,713.777
2010-03-24,709.15
2010-03-25,717.64
2010-03-26,712.872
2010-03-29,721.274
2010-03-30,721.916
2010-03-31,725.154
2010-04-01,725.549
2010-04-02,725.549
2010-04-05,722.932
2010-04-06,728.707
2010-04-07,739.605
2010-04-08,732.896
2010-04-09,743.871
2010-04-12,742.163
2010-04-13,737.363
2010-04-14,746.99
2010-04-15,741.556
2010-04-16,737.482
2010-04-19,728.279
2010-04-20,733.642
2010-04-21,733.864
2010-04-22,732.454
2010-04-23,740.037
2010-04-26,750.346
2010-04-27,743.817
2010-04-28,739.858
2010-04-29,746.942
2010-04-30,755.638
2010-05-03,753.046
2010-05-04,749.285
2010-05-05,734.195
2010-05-06,729.969
2010-05-07,709.434
2010-05-10,722.636
2010-05-11,716.626
2010-05-12,713.211
2010-05-13,721.241
2010-05-14,719.33
2010-05-17,701.9
2010-05-18,698.424
2010-05-19,665.122
2010-05-20,656.449
2010-05-21,653.494
2010-05-24,652.345
2010-05-25,629.723
2010-05-26,637.044
2010-05-27,652.536
2010-05-28,653.452
2010-05-31,653.309
2010-06-01,660.404
2010-06-02,647.318
2010-06-03,650.89
2010-06-04,645.102
2010-06-07,632.663
2010-06-08,623.806
2010-06-09,637.974
2010-06-10,650.677
2010-06-11,662.576
2010-06-14,674.337
2010-06-15,669.222
2010-06-16,677.502
2010-06-17,675.598
2010-06-18,681.0
2010-06-21,692.327
2010-06-22,685.463
2010-06-23,689.376
2010-06-24,682.974
2010-06-25,681.724
2010-06-28,676.318
2010-06-29,659.315
2010-06-30,649.45
2010-07-01,638.978
2010-07-02,645.052
2010-07-05,642.001
2010-07-06,651.79
2010-07-07,657.161
2010-07-08,668.566
2010-07-09,673.115
2010-07-12,678.078
2010-07-13,681.849
2010-07-14,692.323
2010-07-15,685.916
2010-07-16,673.633
2010-07-19,659.953
2010-07-20,675.075
2010-07-21,684.506
2010-07-22,685.384
2010-07-23,690.22
2010-07-26,698.801
2010-07-27,698.896
2010-07-28,695.45
2010-07-29,695.962
2010-07-30,695.541
2010-08-02,706.344
2010-08-03,708.824
2010-08-04,706.215
2010-08-05,699.116
2010-08-06,702.201
2010-08-09,705.435
2010-08-10,696.077
2010-08-11,688.225
2010-08-12,675.303
2010-08-13,677.523
2010-08-16,674.168
2010-08-17,672.413
2010-08-18,682.588
2010-08-19,681.609
2010-08-20,664.606
2010-08-23,676.439
2010-08-24,676.888
2010-08-25,662.663
2010-08-26,676.404
2010-08-27,676.959
2010-08-30,686.384
2010-08-31,675.063
2010-09-01,695.462
2010-09-02,703.582
2010-09-03,711.496
