Date,NORWAY IMI GROWTH IMI (Large+Mid+Small Cap)
2008-09-30,633.338
2008-10-01,611.742
2008-10-02,557.503
2008-10-03,589.733
2008-10-06,511.838
2008-10-07,507.783
2008-10-08,466.836
2008-10-09,487.644
2008-10-10,446.973
2008-10-13,475.301
2008-10-14,492.54
2008-10-15,442.463
2008-10-16,384.832
2008-10-17,392.176
2008-10-20,418.828
2008-10-21,423.699
2008-10-22,385.614
2008-10-23,385.73
2008-10-24,358.015
2008-10-27,333.838
2008-10-28,346.177
2008-10-29,360.373
2008-10-30,384.107
2008-10-31,403.302
2008-11-03,419.871
2008-11-04,458.239
2008-11-05,452.688
2008-11-06,396.976
2008-11-07,406.1
2008-11-10,414.573
2008-11-11,378.428
2008-11-12,345.543
2008-11-13,347.645
2008-11-14,356.148
2008-11-17,342.706
2008-11-18,338.443
2008-11-19,315.25
2008-11-20,296.315
2008-11-21,286.968
2008-11-24,330.763
2008-11-25,333.599
2008-11-26,337.038
2008-11-27,367.605
2008-11-28,365.326
2008-12-01,330.001
2008-12-02,340.543
2008-12-03,344.13
2008-12-04,340.458
2008-12-05,309.798
2008-12-08,349.903
2008-12-09,350.769
2008-12-10,371.568
2008-12-11,373.399
2008-12-12,355.905
2008-12-15,369.059
2008-12-16,379.236
2008-12-17,403.335
2008-12-18,393.453
2008-12-19,371.775
2008-12-22,356.681
2008-12-23,367.589
2008-12-24,366.005
2008-12-25,366.005
2008-12-26,364.223
2008-12-29,378.784
2008-12-30,389.803
2008-12-31,389.739
2009-01-01,389.739
2009-01-02,425.246
2009-01-05,424.586
2009-01-06,433.146
2009-01-07,417.232
2009-01-08,420.364
2009-01-09,420.054
2009-01-12,402.691
2009-01-13,396.578
2009-01-14,373.856
2009-01-15,373.98
2009-01-16,400.183
2009-01-19,384.805
2009-01-20,369.838
2009-01-21,378.896
2009-01-22,381.574
2009-01-23,378.936
2009-01-26,412.684
2009-01-27,406.439
2009-01-28,418.128
2009-01-29,401.27
2009-01-30,390.889
2009-02-02,365.714
2009-02-03,380.477
2009-02-04,391.421
2009-02-05,393.426
2009-02-06,415.213
2009-02-09,437.737
2009-02-10,428.02
2009-02-11,421.308
2009-02-12,402.342
2009-02-13,413.747
2009-02-16,400.828
2009-02-17,381.541
2009-02-18,371.008
2009-02-19,382.434
2009-02-20,361.205
2009-02-23,353.09
2009-02-24,355.031
2009-02-25,357.363
2009-02-26,364.01
2009-02-27,350.613
2009-03-02,331.32
2009-03-03,316.21
2009-03-04,338.759
2009-03-05,322.651
2009-03-06,319.304
2009-03-09,325.77
2009-03-10,347.315
2009-03-11,347.257
2009-03-12,342.068
2009-03-13,350.413
2009-03-16,362.91
2009-03-17,361.642
2009-03-18,358.561
2009-03-19,395.179
2009-03-20,397.039
2009-03-23,418.674
2009-03-24,409.841
2009-03-25,412.507
2009-03-26,423.443
2009-03-27,410.422
2009-03-30,383.825
2009-03-31,394.423
2009-04-01,395.845
2009-04-02,424.771
2009-04-03,413.388
2009-04-06,407.987
2009-04-07,391.742
2009-04-08,386.304
2009-04-09,390.3
2009-04-10,390.3
2009-04-13,392.938
2009-04-14,409.537
2009-04-15,407.834
2009-04-16,420.075
2009-04-17,430.963
2009-04-20,399.744
2009-04-21,408.603
2009-04-22,413.291
2009-04-23,411.831
2009-04-24,424.476
2009-04-27,416.91
2009-04-28,418.677
2009-04-29,441.611
2009-04-30,445.201
2009-05-01,446.651
2009-05-04,476.693
2009-05-05,472.21
2009-05-06,481.842
2009-05-07,501.46
2009-05-08,518.019
2009-05-11,504.861
2009-05-12,514.096
2009-05-13,492.333
2009-05-14,499.471
2009-05-15,510.006
2009-05-18,515.409
2009-05-19,533.151
2009-05-20,553.763
2009-05-21,550.588
2009-05-22,548.074
2009-05-25,552.218
2009-05-26,535.835
2009-05-27,548.362
2009-05-28,543.463
2009-05-29,571.319
2009-06-01,578.697
2009-06-02,608.13
2009-06-03,570.719
2009-06-04,579.852
2009-06-05,576.216
2009-06-08,558.293
2009-06-09,572.344
2009-06-10,586.692
2009-06-11,601.482
2009-06-12,591.852
2009-06-15,565.894
2009-06-16,574.338
2009-06-17,542.954
2009-06-18,554.587
2009-06-19,552.112
2009-06-22,503.355
2009-06-23,506.251
2009-06-24,532.791
2009-06-25,518.38
2009-06-26,532.438
2009-06-29,543.333
2009-06-30,540.022
2009-07-01,560.446
2009-07-02,542.58
2009-07-03,539.992
2009-07-06,511.35
2009-07-07,513.555
2009-07-08,497.932
2009-07-09,505.631
2009-07-10,491.885
2009-07-13,503.155
2009-07-14,515.286
2009-07-15,542.469
2009-07-16,538.612
2009-07-17,540.441
2009-07-20,556.68
2009-07-21,570.714
2009-07-22,565.836
2009-07-23,579.764
2009-07-24,576.781
2009-07-27,589.332
2009-07-28,573.027
2009-07-29,562.872
2009-07-30,582.95
2009-07-31,591.544
2009-08-03,619.917
2009-08-04,609.184
2009-08-05,609.915
2009-08-06,604.773
2009-08-07,599.819
2009-08-10,589.207
2009-08-11,575.399
2009-08-12,596.192
2009-08-13,603.894
2009-08-14,598.377
2009-08-17,569.43
2009-08-18,580.452
2009-08-19,582.355
2009-08-20,595.189
2009-08-21,609.109
2009-08-24,623.707
2009-08-25,627.715
2009-08-26,606.845
2009-08-27,595.838
2009-08-28,615.508
2009-08-31,596.065
2009-09-01,590.409
2009-09-02,574.899
2009-09-03,587.324
2009-09-04,595.903
2009-09-07,615.321
2009-09-08,627.896
2009-09-09,639.039
2009-09-10,632.321
2009-09-11,639.026
2009-09-14,631.032
2009-09-15,644.851
2009-09-16,668.298
2009-09-17,672.011
2009-09-18,669.134
2009-09-21,654.038
2009-09-22,676.197
2009-09-23,672.784
2009-09-24,653.541
2009-09-25,654.402
2009-09-28,661.085
2009-09-29,657.679
2009-09-30,668.766
2009-10-01,659.61
2009-10-02,643.46
2009-10-05,666.402
2009-10-06,697.652
2009-10-07,688.107
2009-10-08,711.397
2009-10-09,717.031
2009-10-12,719.771
2009-10-13,714.664
2009-10-14,738.39
2009-10-15,736.644
2009-10-16,726.475
2009-10-19,747.134
2009-10-20,749.719
2009-10-21,754.601
2009-10-22,743.972
2009-10-23,745.784
2009-10-26,726.408
2009-10-27,716.022
2009-10-28,688.351
2009-10-29,717.725
2009-10-30,696.485
2009-11-02,695.216
2009-11-03,675.195
2009-11-04,708.614
2009-11-05,713.483
2009-11-06,704.272
2009-11-09,736.893
2009-11-10,730.334
2009-11-11,743.569
2009-11-12,735.101
2009-11-13,736.488
2009-11-16,766.12
2009-11-17,755.087
2009-11-18,764.796
2009-11-19,738.203
2009-11-20,737.958
2009-11-23,773.151
2009-11-24,762.982
2009-11-25,771.06
2009-11-26,738.972
2009-11-27,753.644
2009-11-30,741.96
2009-12-01,771.629
2009-12-02,783.059
2009-12-03,780.454
2009-12-04,783.694
2009-12-07,778.26
2009-12-08,763.166
2009-12-09,757.365
2009-12-10,769.938
2009-12-11,771.619
2009-12-14,777.627
2009-12-15,777.994
2009-12-16,795.612
2009-12-17,767.967
2009-12-18,766.068
2009-12-21,784.213
2009-12-22,774.859
2009-12-23,787.465
2009-12-24,787.797
2009-12-25,787.797
2009-12-28,799.822
2009-12-29,805.263
2009-12-30,795.851
2009-12-31,800.404
2010-01-01,800.404
2010-01-04,831.468
2010-01-05,836.642
2010-01-06,830.533
2010-01-07,832.321
2010-01-08,835.583
2010-01-11,844.756
2010-01-12,823.467
2010-01-13,817.955
2010-01-14,825.764
2010-01-15,810.554
2010-01-18,819.068
2010-01-19,812.807
2010-01-20,778.169
2010-01-21,760.346
2010-01-22,749.343
2010-01-25,755.364
2010-01-26,745.59
2010-01-27,751.006
2010-01-28,743.821
2010-01-29,762.839
2010-02-01,766.6
2010-02-02,788.074
2010-02-03,784.053
2010-02-04,751.97
2010-02-05,731.783
2010-02-08,724.026
2010-02-09,740.498
2010-02-10,727.747
2010-02-11,729.848
2010-02-12,723.896
2010-02-15,709.097
2010-02-16,732.496
2010-02-17,742.479
2010-02-18,740.336
2010-02-19,742.596
2010-02-22,754.41
2010-02-23,738.229
2010-02-24,737.701
2010-02-25,712.508
2010-02-26,737.595
2010-03-01,749.481
2010-03-02,752.564
2010-03-03,766.182
2010-03-04,761.308
2010-03-05,776.434
2010-03-08,774.035
2010-03-09,770.621
2010-03-10,786.826
2010-03-11,784.25
2010-03-12,796.469
2010-03-15,778.545
2010-03-16,797.406
2010-03-17,804.862
2010-03-18,786.556
2010-03-19,783.748
2010-03-22,778.439
2010-03-23,795.265
2010-03-24,779.537
2010-03-25,780.159
2010-03-26,774.51
2010-03-29,782.233
2010-03-30,780.446
2010-03-31,795.247
2010-04-01,797.201
2010-04-02,797.201
2010-04-05,795.073
2010-04-06,805.625
2010-04-07,809.819
2010-04-08,804.31
2010-04-09,817.572
2010-04-12,823.316
2010-04-13,809.601
2010-04-14,826.281
2010-04-15,833.57
2010-04-16,813.358
2010-04-19,799.258
2010-04-20,819.748
2010-04-21,818.78
2010-04-22,814.401
2010-04-23,825.463
2010-04-26,828.529
2010-04-27,813.596
2010-04-28,789.279
2010-04-29,807.207
2010-04-30,792.202
2010-05-03,792.94
2010-05-04,757.177
2010-05-05,742.461
2010-05-06,713.942
2010-05-07,677.926
2010-05-10,744.943
2010-05-11,731.174
2010-05-12,751.828
2010-05-13,748.004
2010-05-14,714.08
2010-05-17,709.746
2010-05-18,708.751
2010-05-19,655.684
2010-05-20,619.04
2010-05-21,644.646
2010-05-24,643.133
2010-05-25,603.942
2010-05-26,647.674
2010-05-27,663.233
2010-05-28,654.995
2010-05-31,641.218
2010-06-01,644.603
2010-06-02,641.831
2010-06-03,659.588
2010-06-04,635.756
2010-06-07,611.691
2010-06-08,599.763
2010-06-09,628.684
2010-06-10,647.676
2010-06-11,656.71
2010-06-14,682.834
2010-06-15,686.726
2010-06-16,672.163
2010-06-17,673.02
2010-06-18,677.91
2010-06-21,695.909
2010-06-22,677.741
2010-06-23,666.995
2010-06-24,650.168
2010-06-25,636.379
2010-06-28,641.899
2010-06-29,597.339
2010-06-30,599.714
2010-07-01,579.522
2010-07-02,603.939
2010-07-05,599.419
2010-07-06,634.674
2010-07-07,639.647
2010-07-08,649.254
2010-07-09,658.89
2010-07-12,657.827
2010-07-13,680.429
2010-07-14,674.248
2010-07-15,667.597
2010-07-16,665.284
2010-07-19,659.036
2010-07-20,649.796
2010-07-21,672.979
2010-07-22,694.475
2010-07-23,692.073
2010-07-26,707.946
2010-07-27,706.327
2010-07-28,706.402
2010-07-29,711.504
2010-07-30,712.871
2010-08-02,751.584
2010-08-03,750.82
2010-08-04,754.616
2010-08-05,757.845
2010-08-06,766.529
2010-08-09,765.229
2010-08-10,742.281
2010-08-11,711.933
2010-08-12,706.073
2010-08-13,706.533
2010-08-16,712.744
2010-08-17,733.688
2010-08-18,733.042
2010-08-19,714.193
2010-08-20,696.682
2010-08-23,701.14
2010-08-24,679.601
2010-08-25,664.237
2010-08-26,680.545
2010-08-27,686.375
2010-08-30,688.652
2010-08-31,691.029
2010-09-01,728.749
2010-09-02,727.348
2010-09-03,742.843
2010-09-06,745.137
2010-09-07,724.842
2010-09-08,735.358
2010-09-09,737.271
2010-09-10,740.618
2010-09-13,757.141
2010-09-14,763.476
2010-09-15,761.379
2010-09-16,757.662
2010-09-17,760.915
2010-09-20,774.876
2010-09-21,783.945
2010-09-22,793.288
2010-09-23,791.312
2010-09-24,802.874
2010-09-27,804.939
2010-09-28,804.866
2010-09-29,811.472
2010-09-30,810.053
2010-10-01,814.101
2010-10-04,801.523
2010-10-05,819.156
2010-10-06,831.06
2010-10-07,822.941
2010-10-08,833.137
2010-10-11,833.886
2010-10-12,822.91
2010-10-13,855.535
2010-10-14,867.817
2010-10-15,859.976
2010-10-18,855.146
2010-10-19,830.424
2010-10-20,850.696
2010-10-21,864.24
2010-10-22,860.661
2010-10-25,874.263
2010-10-26,865.217
2010-10-27,846.261
2010-10-28,858.843
2010-10-29,865.393
2010-11-01,882.219
2010-11-02,895.736
2010-11-03,884.366
2010-11-04,926.907
2010-11-05,922.651
2010-11-08,912.696
2010-11-09,929.764
2010-11-10,897.605
2010-11-11,900.757
2010-11-12,884.731
2010-11-15,881.602
2010-11-16,842.851
2010-11-17,849.159
2010-11-18,866.896
2010-11-19,870.322
2010-11-22,867.051
2010-11-23,832.284
2010-11-24,844.815
2010-11-25,847.458
2010-11-26,829.975
2010-11-29,813.599
2010-11-30,811.146
2010-12-01,840.599
2010-12-02,879.54
2010-12-03,896.451
2010-12-06,898.92
2010-12-07,899.952
2010-12-08,894.223
2010-12-09,885.085
2010-12-10,884.495
2010-12-13,901.599
2010-12-14,900.642
2010-12-15,902.939
2010-12-16,905.932
2010-12-17,910.806
2010-12-20,918.719
2010-12-21,935.803
2010-12-22,937.789
2010-12-23,944.432
2010-12-24,947.096
2010-12-27,945.77
2010-12-28,955.553
2010-12-29,956.442
2010-12-30,965.871
2010-12-31,978.616
2011-01-03,983.964
2011-01-04,971.156
2011-01-05,963.291
2011-01-06,963.333
2011-01-07,957.444
2011-01-10,953.355
2011-01-11,961.618
2011-01-12,980.531
2011-01-13,985.48
2011-01-14,984.817
2011-01-17,977.388
2011-01-18,989.059
2011-01-19,975.931
2011-01-20,929.669
2011-01-21,954.847
2011-01-24,953.516
2011-01-25,946.091
2011-01-26,963.432
2011-01-27,972.277
2011-01-28,962.22
2011-01-31,967.408
2011-02-01,1000.729
2011-02-02,1006.419
2011-02-03,999.267
2011-02-04,993.047
2011-02-07,995.38
2011-02-08,996.104
2011-02-09,994.216
2011-02-10,969.931
2011-02-11,980.126
2011-02-14,990.207
2011-02-15,988.624
2011-02-16,989.915
2011-02-17,988.574
2011-02-18,995.492
2011-02-21,973.765
2011-02-22,974.51
2011-02-23,969.837
2011-02-24,978.236
2011-02-25,991.073
2011-02-28,1011.159
2011-03-01,1010.147
2011-03-02,1008.981
2011-03-03,1007.806
2011-03-04,1012.869
2011-03-07,1012.085
2011-03-08,1005.976
2011-03-09,1002.343
2011-03-10,962.479
2011-03-11,948.464
2011-03-14,949.952
2011-03-15,923.19
2011-03-16,912.452
2011-03-17,939.636
2011-03-18,960.694
2011-03-21,978.809
2011-03-22,975.8
2011-03-23,967.597
2011-03-24,989.668
2011-03-25,993.349
2011-03-28,991.761
2011-03-29,989.286
2011-03-30,999.592
2011-03-31,1009.987
2011-04-01,1030.06
2011-04-04,1038.837
2011-04-05,1041.215
2011-04-06,1050.802
2011-04-07,1033.346
2011-04-08,1050.224
2011-04-11,1044.485
2011-04-12,1018.214
2011-04-13,1028.494
2011-04-14,1011.613
2011-04-15,1011.289
2011-04-18,965.705
2011-04-19,991.165
2011-04-20,1030.328
2011-04-21,1031.127
2011-04-22,1031.127
2011-04-25,1029.339
2011-04-26,1043.29
2011-04-27,1038.349
2011-04-28,1056.644
2011-04-29,1075.731
2011-05-02,1075.393
2011-05-03,1052.312
2011-05-04,1014.183
2011-05-05,991.097
2011-05-06,1011.775
2011-05-09,1000.095
2011-05-10,1027.643
2011-05-11,1018.821
2011-05-12,994.185
2011-05-13,1003.556
2011-05-16,1010.035
2011-05-17,996.386
2011-05-18,1004.435
2011-05-19,1014.254
2011-05-20,1006.209
2011-05-23,976.575
2011-05-24,988.053
2011-05-25,995.916
2011-05-26,998.804
2011-05-27,1030.384
2011-05-30,1032.756
2011-05-31,1053.163
2011-06-01,1047.101
2011-06-02,1044.953
2011-06-03,1038.493
2011-06-06,1042.113
2011-06-07,1044.28
2011-06-08,1014.977
2011-06-09,1015.213
2011-06-10,987.752
2011-06-13,995.192
2011-06-14,1013.955
2011-06-15,969.356
2011-06-16,947.186
2011-06-17,944.883
2011-06-20,933.914
2011-06-21,967.579
2011-06-22,973.834
2011-06-23,930.237
2011-06-24,933.516
2011-06-27,938.922
2011-06-28,956.992
2011-06-29,990.275
2011-06-30,1001.129
2011-07-01,1004.339
2011-07-04,1017.296
2011-07-05,1020.546
2011-07-06,998.24
2011-07-07,1021.043
2011-07-08,994.606
2011-07-11,958.823
2011-07-12,944.789
2011-07-13,967.894
2011-07-14,950.806
2011-07-15,957.858
2011-07-18,935.173
2011-07-19,958.187
2011-07-20,979.97
2011-07-21,1005.137
2011-07-22,1006.034
2011-07-25,1012.731
2011-07-26,1022.472
2011-07-27,1000.813
2011-07-28,998.176
2011-07-29,994.068
2011-08-01,976.118
2011-08-02,947.891
2011-08-03,932.055
2011-08-04,860.787
2011-08-05,836.166
2011-08-08,782.471
2011-08-09,787.772
2011-08-10,779.568
2011-08-11,815.125
2011-08-12,834.035
2011-08-15,867.601
2011-08-16,863.669
2011-08-17,883.15
2011-08-18,810.461
2011-08-19,803.562
2011-08-22,806.17
2011-08-23,809.627
2011-08-24,841.319
2011-08-25,826.21
2011-08-26,841.048
2011-08-29,881.274
2011-08-30,879.843
2011-08-31,904.786
2011-09-01,897.132
2011-09-02,868.795
2011-09-05,827.836
2011-09-06,834.778
2011-09-07,861.199
2011-09-08,868.451
2011-09-09,830.026
2011-09-12,789.444
2011-09-13,786.484
2011-09-14,794.45
2011-09-15,819.279
2011-09-16,820.649
2011-09-19,780.779
2011-09-20,806.819
2011-09-21,787.615
2011-09-22,721.962
2011-09-23,710.68
2011-09-26,708.03
2011-09-27,747.077
2011-09-28,730.258
2011-09-29,736.003
2011-09-30,704.882
2011-10-03,668.185
2011-10-04,636.215
2011-10-05,668.179
2011-10-06,696.837
2011-10-07,695.947
2011-10-10,749.865
2011-10-11,740.028
2011-10-12,772.331
2011-10-13,756.271
2011-10-14,789.61
2011-10-17,776.415
2011-10-18,773.62
2011-10-19,779.781
2011-10-20,768.934
2011-10-21,813.309
2011-10-24,838.566
2011-10-25,830.802
2011-10-26,835.578
2011-10-27,882.791
2011-10-28,868.928
2011-10-31,833.525
2011-11-01,770.179
2011-11-02,783.786
2011-11-03,815.844
2011-11-04,804.427
2011-11-07,818.655
2011-11-08,821.666
2011-11-09,786.546
2011-11-10,778.403
2011-11-11,809.026
2011-11-14,794.075
2011-11-15,782.412
2011-11-16,786.348
2011-11-17,753.363
2011-11-18,747.968
2011-11-21,717.157
2011-11-22,714.053
2011-11-23,685.412
2011-11-24,681.605
2011-11-25,687.547
2011-11-28,721.999
2011-11-29,724.692
2011-11-30,758.248
2011-12-01,752.119
2011-12-02,750.165
2011-12-05,760.423
2011-12-06,765.562
2011-12-07,759.473
2011-12-08,737.346
2011-12-09,745.533
2011-12-12,719.075
2011-12-13,713.312
2011-12-14,680.7
2011-12-15,686.231
2011-12-16,697.541
2011-12-19,695.606
2011-12-20,726.838
2011-12-21,717.525
2011-12-22,725.783
2011-12-23,730.636
2011-12-26,730.636
2011-12-27,734.75
2011-12-28,719.279
2011-12-29,726.992
2011-12-30,737.636
2012-01-02,748.091
2012-01-03,764.54
2012-01-04,755.97
2012-01-05,755.399
2012-01-06,751.694
2012-01-09,745.787
2012-01-10,763.087
2012-01-11,756.047
2012-01-12,768.67
2012-01-13,754.179
2012-01-16,761.845
2012-01-17,769.169
2012-01-18,771.716
2012-01-19,788.023
2012-01-20,778.109
2012-01-23,792.149
2012-01-24,776.475
2012-01-25,776.632
2012-01-26,806.143
2012-01-27,803.766
2012-01-30,791.333
2012-01-31,794.526
2012-02-01,822.088
2012-02-02,816.893
2012-02-03,826.978
2012-02-06,826.801
2012-02-07,833.434
2012-02-08,840.7
2012-02-09,841.916
2012-02-10,840.775
2012-02-13,844.543
2012-02-14,839.887
2012-02-15,844.56
2012-02-16,851.181
2012-02-17,869.229
2012-02-20,896.226
2012-02-21,890.291
2012-02-22,896.232
2012-02-23,896.673
2012-02-24,916.434
2012-02-27,909.68
2012-02-28,918.7
2012-02-29,917.869
2012-03-01,911.416
2012-03-02,904.873
2012-03-05,894.779
2012-03-06,849.32
2012-03-07,864.766
2012-03-08,895.545
2012-03-09,884.351
2012-03-12,876.935
2012-03-13,889.239
2012-03-14,873.033
2012-03-15,881.567
2012-03-16,894.978
2012-03-19,902.174
2012-03-20,878.896
2012-03-21,876.969
2012-03-22,868.105
2012-03-23,883.74
2012-03-26,908.657
2012-03-27,896.174
2012-03-28,881.636
2012-03-29,873.899
2012-03-30,895.585
2012-04-02,909.803
2012-04-03,902.368
2012-04-04,876.505
2012-04-05,875.224
2012-04-06,875.224
2012-04-09,871.832
2012-04-10,845.026
2012-04-11,850.578
2012-04-12,872.425
2012-04-13,860.774
2012-04-16,859.74
2012-04-17,885.572
2012-04-18,876.635
2012-04-19,874.409
2012-04-20,880.256
2012-04-23,850.628
2012-04-24,865.993
2012-04-25,875.637
2012-04-26,875.877
2012-04-27,881.815
2012-04-30,890.71
2012-05-01,891.799
2012-05-02,882.035
2012-05-03,892.887
2012-05-04,861.985
2012-05-07,858.702
2012-05-08,826.832
2012-05-09,825.448
2012-05-10,834.044
2012-05-11,831.915
2012-05-14,802.217
2012-05-15,802.335
2012-05-16,803.228
2012-05-17,799.649
2012-05-18,770.272
2012-05-21,792.122
2012-05-22,812.047
2012-05-23,770.137
2012-05-24,774.408
2012-05-25,768.886
2012-05-28,771.415
2012-05-29,782.638
2012-05-30,760.225
2012-05-31,740.934
2012-06-01,722.361
2012-06-04,717.947
2012-06-05,723.784
2012-06-06,745.232
2012-06-07,755.54
2012-06-08,749.84
2012-06-11,752.064
2012-06-12,752.697
2012-06-13,747.165
2012-06-14,754.178
2012-06-15,773.874
2012-06-18,764.913
2012-06-19,783.549
2012-06-20,792.13
2012-06-21,770.702
2012-06-22,755.271
2012-06-25,740.708
2012-06-26,738.936
2012-06-27,758.834
2012-06-28,758.171
2012-06-29,799.976
2012-07-02,805.046
2012-07-03,825.098
2012-07-04,809.255
2012-07-05,799.481
2012-07-06,778.024
2012-07-09,776.637
2012-07-10,792.702
2012-07-11,789.79
2012-07-12,774.171
2012-07-13,796.826
2012-07-16,800.223
2012-07-17,801.449
2012-07-18,811.137
2012-07-19,821.531
2012-07-20,819.055
2012-07-23,796.949
2012-07-24,794.981
2012-07-25,800.792
2012-07-26,824.896
2012-07-27,830.172
2012-07-30,829.672
2012-07-31,826.079
2012-08-01,826.93
2012-08-02,811.967
2012-08-03,840.363
2012-08-06,848.461
2012-08-07,863.983
2012-08-08,855.222
2012-08-09,861.082
2012-08-10,858.842
2012-08-13,854.953
2012-08-14,861.606
2012-08-15,863.021
2012-08-16,865.982
2012-08-17,870.644
2012-08-20,869.143
2012-08-21,882.726
2012-08-22,875.181
2012-08-23,872.413
2012-08-24,872.062
2012-08-27,879.535
2012-08-28,877.698
2012-08-29,879.706
2012-08-30,872.395
2012-08-31,886.872
2012-09-03,893.29
2012-09-04,885.445
2012-09-05,883.726
2012-09-06,890.703
2012-09-07,905.119
2012-09-10,903.52
2012-09-11,902.173
2012-09-12,908.738
2012-09-13,907.764
2012-09-14,947.896
2012-09-17,939.609
2012-09-18,927.24
2012-09-19,923.116
2012-09-20,913.581
2012-09-21,926.241
2012-09-24,920.522
2012-09-25,934.302
2012-09-26,902.512
2012-09-27,911.91
2012-09-28,908.041
2012-10-01,922.353
2012-10-02,923.788
2012-10-03,908.964
2012-10-04,907.74
2012-10-05,925.552
2012-10-08,911.913
2012-10-09,909.514
2012-10-10,903.91
2012-10-11,913.899
2012-10-12,908.703
2012-10-15,905.711
2012-10-16,918.692
2012-10-17,922.774
2012-10-18,923.176
2012-10-19,917.135
2012-10-22,911.278
2012-10-23,875.49
2012-10-24,887.707
2012-10-25,890.76
2012-10-26,882.368
2012-10-29,885.038
2012-10-30,894.452
2012-10-31,893.701
2012-11-01,906.116
2012-11-02,896.145
2012-11-05,887.256
2012-11-06,891.066
2012-11-07,881.321
2012-11-08,878.358
2012-11-09,876.083
2012-11-12,872.61
2012-11-13,861.857
2012-11-14,864.626
2012-11-15,861.642
2012-11-16,849.889
2012-11-19,879.773
2012-11-20,879.811
2012-11-21,882.184
2012-11-22,897.303
2012-11-23,899.284
2012-11-26,894.211
2012-11-27,887.857
2012-11-28,875.027
2012-11-29,889.898
2012-11-30,891.434
2012-12-03,898.782
2012-12-04,898.452
2012-12-05,896.842
2012-12-06,900.357
2012-12-07,898.555
2012-12-10,893.605
2012-12-11,904.565
2012-12-12,914.246
2012-12-13,912.185
2012-12-14,905.247
2012-12-17,912.139
2012-12-18,920.018
2012-12-19,935.956
2012-12-20,930.883
2012-12-21,927.27
2012-12-24,921.048
2012-12-25,921.048
2012-12-26,922.547
2012-12-27,920.399
2012-12-28,910.38
2012-12-31,913.832
2013-01-01,913.832
2013-01-02,946.886
2013-01-03,940.018
2013-01-04,935.792
2013-01-07,930.862
2013-01-08,935.484
2013-01-09,937.562
2013-01-10,952.56
2013-01-11,951.432
2013-01-14,957.561
2013-01-15,944.269
2013-01-16,946.41
2013-01-17,956.243
2013-01-18,952.368
2013-01-21,955.307
2013-01-22,954.731
2013-01-23,963.466
2013-01-24,969.169
2013-01-25,977.09
2013-01-28,969.993
2013-01-29,977.142
2013-01-30,967.365
2013-01-31,967.227
2013-02-01,982.053
2013-02-04,972.198
2013-02-05,962.198
2013-02-06,958.845
2013-02-07,958.898
2013-02-08,962.605
2013-02-11,958.879
2013-02-12,968.849
2013-02-13,969.579
2013-02-14,963.433
2013-02-15,957.372
2013-02-18,953.71
2013-02-19,966.142
2013-02-20,968.501
2013-02-21,942.006
2013-02-22,945.2
2013-02-25,951.35
2013-02-26,942.932
2013-02-27,954.732
2013-02-28,950.582
2013-03-01,941.977
2013-03-04,949.674
2013-03-05,966.52
2013-03-06,964.68
2013-03-07,964.333
2013-03-08,957.285
2013-03-11,962.778
2013-03-12,968.696
2013-03-13,960.915
2013-03-14,955.852
2013-03-15,961.483
2013-03-18,959.388
2013-03-19,947.246
2013-03-20,937.676
2013-03-21,938.51
2013-03-22,939.927
2013-03-25,932.783
2013-03-26,931.091
2013-03-27,929.323
2013-03-28,933.099
2013-03-29,933.099
2013-04-01,935.473
2013-04-02,941.878
2013-04-03,948.379
2013-04-04,932.943
2013-04-05,926.032
2013-04-08,935.276
2013-04-09,943.0
2013-04-10,944.848
2013-04-11,954.976
2013-04-12,944.657
2013-04-15,919.657
2013-04-16,915.492
2013-04-17,895.784
2013-04-18,905.581
2013-04-19,913.346
2013-04-22,904.601
2013-04-23,911.92
2013-04-24,918.076
2013-04-25,936.321
2013-04-26,934.803
2013-04-29,916.784
2013-04-30,925.266
2013-05-01,924.447
2013-05-02,921.489
2013-05-03,930.602
2013-05-06,932.562
2013-05-07,939.816
2013-05-08,958.97
2013-05-09,956.315
2013-05-10,947.347
2013-05-13,951.88
2013-05-14,951.68
2013-05-15,942.596
2013-05-16,950.738
2013-05-17,943.044
2013-05-20,947.756
2013-05-21,967.571
2013-05-22,966.605
2013-05-23,941.391
2013-05-24,944.797
2013-05-27,955.932
2013-05-28,965.582
2013-05-29,959.75
2013-05-30,971.295
2013-05-31,958.43
2013-06-03,969.056
2013-06-04,970.972
2013-06-05,958.894
2013-06-06,956.537
2013-06-07,964.244
2013-06-10,960.867
2013-06-11,941.681
2013-06-12,954.925
2013-06-13,951.675
2013-06-14,967.587
2013-06-17,971.894
2013-06-18,966.949
2013-06-19,971.063
2013-06-20,910.09
2013-06-21,901.917
2013-06-24,865.763
2013-06-25,877.674
2013-06-26,889.446
2013-06-27,877.203
2013-06-28,866.799
2013-07-01,879.055
2013-07-02,891.922
2013-07-03,877.167
2013-07-04,888.706
2013-07-05,873.564
2013-07-08,877.994
2013-07-09,865.161
2013-07-10,886.734
2013-07-11,903.711
2013-07-12,912.503
2013-07-15,913.661
2013-07-16,928.056
2013-07-17,919.225
2013-07-18,918.484
2013-07-19,942.804
2013-07-22,950.713
2013-07-23,960.609
2013-07-24,957.547
2013-07-25,946.238
2013-07-26,945.538
2013-07-29,941.259
2013-07-30,940.423
2013-07-31,942.485
2013-08-01,944.537
