Date,UNITED KINGDOM SMID GROWTH SMID (Small+Mid Cap)
2010-09-14,766.8
2010-09-15,775.808
2010-09-16,773.416
2010-09-17,773.012
2010-09-20,779.109
2010-09-21,777.847
2010-09-22,778.387
2010-09-23,779.769
2010-09-24,793.929
2010-09-27,794.217
2010-09-28,794.432
2010-09-29,796.638
2010-09-30,792.331
2010-10-01,798.17
2010-10-04,795.447
2010-10-05,807.553
2010-10-06,812.848
2010-10-07,811.097
2010-10-08,808.594
2010-10-11,813.078
2010-10-12,803.878
2010-10-13,819.698
2010-10-14,827.286
2010-10-15,824.393
2010-10-18,821.171
2010-10-19,805.471
2010-10-20,814.77
2010-10-21,815.818
2010-10-22,810.062
2010-10-25,817.651
2010-10-26,819.302
2010-10-27,805.0
2010-10-28,814.908
2010-10-29,817.273
2010-11-01,821.398
2010-11-02,824.445
2010-11-03,822.187
2010-11-04,844.603
2010-11-05,846.348
2010-11-08,841.66
2010-11-09,845.947
2010-11-10,830.244
2010-11-11,832.734
2010-11-12,830.265
2010-11-15,832.674
2010-11-16,806.828
2010-11-17,810.233
2010-11-18,823.958
2010-11-19,819.56
2010-11-22,814.739
2010-11-23,798.632
2010-11-24,805.377
2010-11-25,812.156
2010-11-26,803.783
2010-11-29,784.57
2010-11-30,782.43
2010-12-01,798.575
2010-12-02,818.746
2010-12-03,826.278
2010-12-06,827.579
2010-12-07,842.194
2010-12-08,836.84
2010-12-09,830.631
2010-12-10,835.506
2010-12-13,846.152
2010-12-14,843.475
2010-12-15,835.71
2010-12-16,834.874
2010-12-17,833.347
2010-12-20,836.552
2010-12-21,840.265
2010-12-22,841.968
2010-12-23,842.028
2010-12-24,843.16
2010-12-27,839.776
2010-12-28,839.367
2010-12-29,845.822
2010-12-30,841.655
2010-12-31,852.165
2011-01-03,841.797
2011-01-04,859.914
2011-01-05,854.485
2011-01-06,852.075
2011-01-07,855.117
2011-01-10,851.58
2011-01-11,866.194
2011-01-12,874.536
2011-01-13,881.29
2011-01-14,881.611
2011-01-17,882.872
2011-01-18,896.876
2011-01-19,885.235
2011-01-20,857.151
2011-01-21,868.329
2011-01-24,870.313
2011-01-25,856.413
2011-01-26,870.969
2011-01-27,875.85
2011-01-28,861.362
2011-01-31,864.144
2011-02-01,886.832
2011-02-02,888.887
2011-02-03,885.305
2011-02-04,884.746
2011-02-07,900.565
2011-02-08,901.001
2011-02-09,899.988
2011-02-10,894.363
2011-02-11,894.852
2011-02-14,899.953
2011-02-15,900.094
2011-02-16,897.893
2011-02-17,900.577
2011-02-18,903.432
2011-02-21,895.23
2011-02-22,886.419
2011-02-23,876.478
2011-02-24,866.291
2011-02-25,881.705
2011-02-28,894.707
2011-03-01,894.638
2011-03-02,892.027
2011-03-03,901.488
2011-03-04,902.764
2011-03-07,899.974
2011-03-08,893.871
2011-03-09,895.776
2011-03-10,867.615
2011-03-11,858.699
2011-03-14,862.592
2011-03-15,842.363
2011-03-16,829.222
2011-03-17,850.258
2011-03-18,860.765
2011-03-21,878.031
2011-03-22,877.786
2011-03-23,874.731
2011-03-24,879.859
2011-03-25,877.139
2011-03-28,872.854
2011-03-29,873.266
2011-03-30,881.032
2011-03-31,876.674
2011-04-01,886.784
2011-04-04,896.498
2011-04-05,904.662
2011-04-06,909.196
2011-04-07,899.837
2011-04-08,907.559
2011-04-11,907.912
2011-04-12,886.103
2011-04-13,896.053
2011-04-14,897.848
2011-04-15,899.334
2011-04-18,877.296
2011-04-19,890.875
2011-04-20,914.671
2011-04-21,929.165
2011-04-22,929.165
2011-04-25,923.586
2011-04-26,927.171
2011-04-27,934.04
2011-04-28,945.505
2011-04-29,947.351
2011-05-02,948.743
2011-05-03,934.144
2011-05-04,923.552
2011-05-05,907.768
2011-05-06,915.552
2011-05-09,909.008
2011-05-10,924.152
2011-05-11,928.608
2011-05-12,910.713
2011-05-13,909.023
2011-05-16,904.72
2011-05-17,891.091
2011-05-18,894.917
2011-05-19,902.585
2011-05-20,902.033
2011-05-23,880.374
2011-05-24,889.432
2011-05-25,896.554
2011-05-26,900.83
2011-05-27,918.102
2011-05-30,917.767
2011-05-31,929.136
2011-06-01,920.94
2011-06-02,909.443
2011-06-03,911.232
2011-06-06,913.518
2011-06-07,917.88
2011-06-08,901.938
2011-06-09,909.471
2011-06-10,889.561
2011-06-13,893.498
2011-06-14,906.637
2011-06-15,890.766
2011-06-16,870.765
2011-06-17,876.112
2011-06-20,869.373
2011-06-21,883.81
2011-06-22,877.902
2011-06-23,853.722
2011-06-24,857.102
2011-06-27,858.329
2011-06-28,866.559
2011-06-29,886.049
2011-06-30,897.029
2011-07-01,904.951
2011-07-04,911.256
2011-07-05,915.703
2011-07-06,908.791
2011-07-07,917.842
2011-07-08,912.754
2011-07-11,889.082
2011-07-12,882.983
2011-07-13,901.368
2011-07-14,894.858
2011-07-15,893.193
2011-07-18,871.093
2011-07-19,887.842
2011-07-20,895.488
2011-07-21,906.03
2011-07-22,913.671
2011-07-25,912.118
2011-07-26,914.85
2011-07-27,901.433
2011-07-28,894.863
2011-07-29,894.712
2011-08-01,877.273
2011-08-02,860.113
2011-08-03,847.783
2011-08-04,804.279
2011-08-05,788.997
2011-08-08,746.279
2011-08-09,767.141
2011-08-10,750.839
2011-08-11,773.612
2011-08-12,799.179
2011-08-15,813.65
2011-08-16,809.305
2011-08-17,812.535
2011-08-18,764.691
2011-08-19,770.61
2011-08-22,772.628
2011-08-23,782.018
2011-08-24,786.888
2011-08-25,774.87
2011-08-26,774.65
2011-08-29,783.124
2011-08-30,801.584
2011-08-31,826.563
2011-09-01,823.146
2011-09-02,810.219
2011-09-05,781.379
2011-09-06,777.359
2011-09-07,800.066
2011-09-08,814.235
2011-09-09,789.877
2011-09-12,773.647
2011-09-13,774.472
2011-09-14,783.286
2011-09-15,803.866
2011-09-16,805.733
2011-09-19,782.074
2011-09-20,798.698
2011-09-21,788.74
2011-09-22,739.511
2011-09-23,738.713
2011-09-26,743.709
2011-09-27,779.028
2011-09-28,763.487
2011-09-29,759.548
2011-09-30,740.861
2011-10-03,724.22
2011-10-04,697.516
2011-10-05,715.2
2011-10-06,736.813
2011-10-07,754.263
2011-10-10,772.221
2011-10-11,768.436
2011-10-12,788.266
2011-10-13,776.978
2011-10-14,790.46
2011-10-17,777.684
2011-10-18,768.694
2011-10-19,781.738
2011-10-20,764.037
2011-10-21,792.677
2011-10-24,805.853
2011-10-25,806.667
2011-10-26,803.447
2011-10-27,837.314
2011-10-28,845.232
2011-10-31,819.85
2011-11-01,783.382
2011-11-02,797.369
2011-11-03,810.999
2011-11-04,814.305
2011-11-07,808.033
2011-11-08,818.364
2011-11-09,797.887
2011-11-10,790.322
2011-11-11,818.568
2011-11-14,805.906
2011-11-15,797.591
2011-11-16,796.439
2011-11-17,781.026
2011-11-18,771.264
2011-11-21,739.662
2011-11-22,736.785
2011-11-23,717.956
2011-11-24,721.996
2011-11-25,723.232
2011-11-28,745.962
2011-11-29,760.395
2011-11-30,790.691
2011-12-01,783.911
2011-12-02,789.25
2011-12-05,795.071
2011-12-06,785.688
2011-12-07,786.531
2011-12-08,770.567
2011-12-09,773.391
2011-12-12,756.203
2011-12-13,759.351
2011-12-14,733.874
2011-12-15,742.278
2011-12-16,744.849
2011-12-19,742.268
2011-12-20,764.967
2011-12-21,758.671
2011-12-22,764.865
2011-12-23,769.799
2011-12-26,769.799
2011-12-27,771.177
2011-12-28,762.745
2011-12-29,764.443
2011-12-30,776.172
2012-01-02,776.172
2012-01-03,799.281
2012-01-04,791.935
2012-01-05,780.064
2012-01-06,782.887
2012-01-09,785.359
2012-01-10,798.523
2012-01-11,790.988
2012-01-12,794.654
2012-01-13,791.016
2012-01-16,792.249
2012-01-17,798.745
2012-01-18,806.702
2012-01-19,818.521
2012-01-20,820.104
2012-01-23,826.251
2012-01-24,817.03
2012-01-25,818.457
2012-01-26,837.253
2012-01-27,829.041
2012-01-30,817.775
2012-01-31,828.191
2012-02-01,849.421
2012-02-02,853.068
2012-02-03,867.549
2012-02-06,866.314
2012-02-07,866.083
2012-02-08,860.931
2012-02-09,867.376
2012-02-10,861.208
2012-02-13,868.642
2012-02-14,862.431
2012-02-15,869.276
2012-02-16,868.012
2012-02-17,879.231
2012-02-20,891.595
2012-02-21,883.846
2012-02-22,878.157
2012-02-23,885.583
2012-02-24,898.474
2012-02-27,894.005
2012-02-28,895.663
2012-02-29,898.901
2012-03-01,904.709
2012-03-02,894.463
2012-03-05,885.188
2012-03-06,852.301
2012-03-07,864.741
2012-03-08,888.289
2012-03-09,887.81
2012-03-12,883.346
2012-03-13,901.756
2012-03-14,896.52
2012-03-15,895.375
2012-03-16,910.733
2012-03-19,911.427
2012-03-20,899.345
2012-03-21,901.062
2012-03-22,889.728
2012-03-23,894.396
2012-03-26,910.325
2012-03-27,909.395
2012-03-28,893.66
2012-03-29,885.289
2012-03-30,899.434
2012-04-02,915.33
2012-04-03,909.781
2012-04-04,879.591
2012-04-05,881.582
2012-04-06,881.582
2012-04-09,883.197
2012-04-10,864.452
2012-04-11,876.124
2012-04-12,896.265
2012-04-13,882.483
2012-04-16,879.628
2012-04-17,896.622
2012-04-18,904.58
2012-04-19,908.871
2012-04-20,913.018
2012-04-23,888.476
2012-04-24,894.145
2012-04-25,900.1
2012-04-26,906.523
2012-04-27,917.605
2012-04-30,910.253
2012-05-01,916.51
2012-05-02,914.995
2012-05-03,916.292
2012-05-04,889.182
2012-05-07,890.448
2012-05-08,865.535
2012-05-09,858.738
2012-05-10,870.395
2012-05-11,872.959
2012-05-14,857.221
2012-05-15,848.974
2012-05-16,838.913
2012-05-17,825.226
2012-05-18,809.814
2012-05-21,816.698
2012-05-22,832.657
2012-05-23,809.911
2012-05-24,818.491
2012-05-25,815.56
2012-05-28,826.405
2012-05-29,836.099
2012-05-30,815.986
2012-05-31,810.121
2012-06-01,788.752
2012-06-04,791.118
2012-06-05,790.552
2012-06-06,812.369
2012-06-07,829.291
2012-06-08,817.838
2012-06-11,820.927
2012-06-12,820.279
2012-06-13,818.066
2012-06-14,814.082
2012-06-15,823.04
2012-06-18,826.377
2012-06-19,841.5
2012-06-20,855.053
2012-06-21,844.054
2012-06-22,825.823
2012-06-25,815.361
2012-06-26,815.072
2012-06-27,820.528
2012-06-28,815.163
2012-06-29,843.174
2012-07-02,852.916
2012-07-03,860.727
2012-07-04,855.671
2012-07-05,852.415
2012-07-06,844.829
2012-07-09,838.803
2012-07-10,845.348
2012-07-11,840.191
2012-07-12,825.512
2012-07-13,843.565
2012-07-16,845.688
2012-07-17,836.568
2012-07-18,848.2
2012-07-19,863.711
2012-07-20,853.867
2012-07-23,826.15
2012-07-24,826.317
2012-07-25,829.542
2012-07-26,855.726
2012-07-27,864.988
2012-07-30,870.586
2012-07-31,859.452
2012-08-01,863.266
2012-08-02,850.445
2012-08-03,875.695
2012-08-06,885.681
2012-08-07,892.891
2012-08-08,892.293
2012-08-09,893.221
2012-08-10,896.09
2012-08-13,891.731
2012-08-14,896.346
2012-08-15,897.703
2012-08-16,900.924
2012-08-17,905.781
2012-08-20,902.013
2012-08-21,913.133
2012-08-22,901.074
2012-08-23,905.753
2012-08-24,899.949
2012-08-27,899.067
2012-08-28,895.382
2012-08-29,896.93
2012-08-30,891.78
2012-08-31,903.489
2012-09-03,909.174
2012-09-04,896.782
2012-09-05,903.778
2012-09-06,921.968
2012-09-07,936.122
2012-09-10,936.562
2012-09-11,929.634
2012-09-12,934.583
2012-09-13,935.358
2012-09-14,966.084
2012-09-17,966.146
2012-09-18,957.316
2012-09-19,960.352
2012-09-20,954.736
2012-09-21,960.296
2012-09-24,951.344
2012-09-25,957.007
2012-09-26,935.008
2012-09-27,940.152
2012-09-28,937.201
2012-10-01,948.769
2012-10-02,948.147
2012-10-03,943.545
2012-10-04,954.573
2012-10-05,963.866
2012-10-08,945.955
2012-10-09,938.338
2012-10-10,931.108
2012-10-11,940.892
2012-10-12,936.853
2012-10-15,938.493
2012-10-16,950.919
2012-10-17,958.485
2012-10-18,958.403
2012-10-19,946.804
2012-10-22,944.593
2012-10-23,927.042
2012-10-24,933.671
2012-10-25,944.18
2012-10-26,938.935
2012-10-29,934.829
2012-10-30,943.521
2012-10-31,943.223
2012-11-01,957.812
2012-11-02,953.528
2012-11-05,943.418
2012-11-06,950.648
2012-11-07,939.796
2012-11-08,935.683
2012-11-09,929.935
2012-11-12,925.983
2012-11-13,930.137
2012-11-14,920.944
2012-11-15,914.702
2012-11-16,904.523
2012-11-19,925.108
2012-11-20,931.081
2012-11-21,930.081
2012-11-22,938.812
2012-11-23,947.317
2012-11-26,941.961
2012-11-27,945.87
2012-11-28,946.044
2012-11-29,959.258
2012-11-30,959.5
2012-12-03,964.522
2012-12-04,963.936
2012-12-05,966.029
2012-12-06,966.06
2012-12-07,965.277
2012-12-10,968.303
2012-12-11,969.93
2012-12-12,972.976
2012-12-13,968.701
2012-12-14,968.486
2012-12-17,966.071
2012-12-18,975.559
2012-12-19,984.895
2012-12-20,985.125
2012-12-21,976.752
2012-12-24,976.202
2012-12-25,976.202
2012-12-26,976.323
2012-12-27,977.137
2012-12-28,974.545
2012-12-31,980.051
2013-01-01,980.051
2013-01-02,1005.134
2013-01-03,999.316
2013-01-04,993.523
2013-01-07,994.345
2013-01-08,985.4
2013-01-09,988.603
2013-01-10,997.162
2013-01-11,1003.467
2013-01-14,997.124
2013-01-15,1001.073
2013-01-16,996.036
2013-01-17,998.947
2013-01-18,998.12
2013-01-21,999.35
2013-01-22,1001.802
2013-01-23,1002.314
2013-01-24,1006.472
2013-01-25,1012.98
2013-01-28,1004.107
2013-01-29,1004.241
2013-01-30,1002.741
2013-01-31,1003.831
2013-02-01,1015.548
2013-02-04,1006.206
2013-02-05,1005.113
2013-02-06,1010.965
2013-02-07,1008.579
2013-02-08,1022.711
2013-02-11,1008.67
2013-02-12,1014.83
2013-02-13,1017.464
2013-02-14,1008.965
2013-02-15,1012.538
2013-02-18,1005.667
2013-02-19,1015.387
2013-02-20,1012.373
2013-02-21,993.491
2013-02-22,1002.854
2013-02-25,990.406
2013-02-26,983.603
2013-02-27,991.554
2013-02-28,1000.224
2013-03-01,994.336
2013-03-04,996.555
2013-03-05,1014.837
2013-03-06,1015.223
2013-03-07,1019.832
2013-03-08,1013.281
2013-03-11,1012.574
2013-03-12,1014.489
2013-03-13,1014.6
2013-03-14,1031.831
2013-03-15,1036.132
2013-03-18,1033.999
2013-03-19,1029.54
2013-03-20,1031.521
2013-03-21,1027.542
2013-03-22,1026.582
2013-03-25,1021.923
2013-03-26,1023.418
2013-03-27,1017.127
2013-03-28,1027.678
2013-03-29,1027.678
2013-04-01,1030.927
2013-04-02,1032.369
2013-04-03,1026.377
2013-04-04,1012.233
2013-04-05,1001.901
2013-04-08,1004.396
2013-04-09,1004.361
2013-04-10,1021.353
2013-04-11,1037.407
2013-04-12,1030.049
2013-04-15,1013.196
2013-04-16,1004.94
2013-04-17,992.844
2013-04-18,996.543
2013-04-19,997.975
2013-04-22,991.433
2013-04-23,1015.009
2013-04-24,1018.852
2013-04-25,1038.251
2013-04-26,1039.452
2013-04-29,1043.734
2013-04-30,1044.273
2013-05-01,1048.404
2013-05-02,1041.405
2013-05-03,1058.237
2013-05-06,1055.688
2013-05-07,1046.413
2013-05-08,1062.754
2013-05-09,1067.366
2013-05-10,1061.734
2013-05-13,1063.015
2013-05-14,1063.911
2013-05-15,1066.986
2013-05-16,1076.614
2013-05-17,1070.486
2013-05-20,1078.885
2013-05-21,1082.852
2013-05-22,1078.556
2013-05-23,1058.633
2013-05-24,1057.797
2013-05-27,1055.177
2013-05-28,1068.402
2013-05-29,1056.566
2013-05-30,1070.236
2013-05-31,1057.887
2013-06-03,1059.137
2013-06-04,1059.811
2013-06-05,1049.022
2013-06-06,1047.939
2013-06-07,1057.423
2013-06-10,1060.073
2013-06-11,1048.815
2013-06-12,1053.865
2013-06-13,1049.427
2013-06-14,1056.936
2013-06-17,1065.695
2013-06-18,1064.759
2013-06-19,1068.001
2013-06-20,1025.494
2013-06-21,1009.723
2013-06-24,991.098
2013-06-25,1008.081
2013-06-26,1013.138
2013-06-27,1019.53
2013-06-28,1015.572
2013-07-01,1040.039
2013-07-02,1035.672
2013-07-03,1038.202
2013-07-04,1053.091
2013-07-05,1036.14
2013-07-08,1054.705
2013-07-09,1057.019
2013-07-10,1062.123
2013-07-11,1080.742
2013-07-12,1085.117
2013-07-15,1088.21
2013-07-16,1080.261
2013-07-17,1086.418
2013-07-18,1099.33
2013-07-19,1103.448
2013-07-22,1111.535
2013-07-23,1104.911
2013-07-24,1107.613
2013-07-25,1099.067
2013-07-26,1099.677
2013-07-29,1100.016
2013-07-30,1104.434
2013-07-31,1100.061
2013-08-01,1112.012
2013-08-02,1118.106
2013-08-05,1127.435
2013-08-06,1129.11
2013-08-07,1128.019
2013-08-08,1135.733
2013-08-09,1136.402
2013-08-12,1127.434
2013-08-13,1129.876
2013-08-14,1137.183
2013-08-15,1111.95
2013-08-16,1124.045
2013-08-19,1130.024
2013-08-20,1126.715
2013-08-21,1124.11
2013-08-22,1125.414
2013-08-23,1133.72
2013-08-26,1132.629
2013-08-27,1114.539
2013-08-28,1104.547
2013-08-29,1113.207
2013-08-30,1101.946
2013-09-02,1129.288
2013-09-03,1125.067
2013-09-04,1132.471
2013-09-05,1139.87
2013-09-06,1147.122
2013-09-09,1154.807
2013-09-10,1168.948
2013-09-11,1173.777
2013-09-12,1169.507
2013-09-13,1175.424
2013-09-16,1187.083
2013-09-17,1174.21
2013-09-18,1173.781
2013-09-19,1189.498
2013-09-20,1180.912
2013-09-23,1175.728
2013-09-24,1177.283
2013-09-25,1178.681
2013-09-26,1173.967
2013-09-27,1178.1
2013-09-30,1178.804
2013-10-01,1187.001
2013-10-02,1179.043
2013-10-03,1170.345
2013-10-04,1162.606
2013-10-07,1157.132
2013-10-08,1148.83
2013-10-09,1131.576
2013-10-10,1156.171
2013-10-11,1164.144
2013-10-14,1175.861
2013-10-15,1177.216
2013-10-16,1177.828
2013-10-17,1192.353
2013-10-18,1209.667
2013-10-21,1218.106
2013-10-22,1222.641
2013-10-23,1220.032
2013-10-24,1223.229
2013-10-25,1221.329
2013-10-28,1216.682
2013-10-29,1216.854
2013-10-30,1223.047
2013-10-31,1218.095
2013-11-01,1201.305
2013-11-04,1203.809
2013-11-05,1203.778
2013-11-06,1211.001
2013-11-07,1206.775
2013-11-08,1198.83
2013-11-11,1200.332
2013-11-12,1194.758
2013-11-13,1185.603
2013-11-14,1201.068
2013-11-15,1200.457
2013-11-18,1204.561
2013-11-19,1201.759
2013-11-20,1201.411
2013-11-21,1198.549
2013-11-22,1205.036
2013-11-25,1209.639
2013-11-26,1213.475
2013-11-27,1227.333
2013-11-28,1233.639
2013-11-29,1238.675
2013-12-02,1229.41
2013-12-03,1217.568
2013-12-04,1209.142
2013-12-05,1211.307
2013-12-06,1222.985
2013-12-09,1231.011
2013-12-10,1234.938
2013-12-11,1230.664
2013-12-12,1211.841
2013-12-13,1210.542
2013-12-16,1224.933
2013-12-17,1215.909
2013-12-18,1227.941
2013-12-19,1243.528
2013-12-20,1247.816
2013-12-23,1260.731
2013-12-24,1266.102
2013-12-25,1266.102
2013-12-26,1270.006
2013-12-27,1284.121
2013-12-30,1286.936
2013-12-31,1295.412
2014-01-01,1295.412
2014-01-02,1286.473
2014-01-03,1297.803
2014-01-06,1299.554
2014-01-07,1297.909
2014-01-08,1297.042
2014-01-09,1290.619
2014-01-10,1311.549
2014-01-13,1308.137
2014-01-14,1313.879
2014-01-15,1311.785
2014-01-16,1303.112
2014-01-17,1311.449
2014-01-20,1313.174
2014-01-21,1316.632
2014-01-22,1327.191
2014-01-23,1315.623
2014-01-24,1281.349
2014-01-27,1271.343
2014-01-28,1287.508
2014-01-29,1282.599
2014-01-30,1276.343
2014-01-31,1265.824
2014-02-03,1251.629
2014-02-04,1248.044
2014-02-05,1247.736
2014-02-06,1266.975
2014-02-07,1280.115
2014-02-10,1282.511
2014-02-11,1306.698
2014-02-12,1316.128
2014-02-13,1315.827
2014-02-14,1328.569
2014-02-17,1338.287
2014-02-18,1344.644
2014-02-19,1346.834
2014-02-20,1343.959
2014-02-21,1349.384
2014-02-24,1356.253
2014-02-25,1360.896
2014-02-26,1351.615
2014-02-27,1359.84
2014-02-28,1377.19
2014-03-03,1345.77
2014-03-04,1371.496
2014-03-05,1368.308
2014-03-06,1368.588
2014-03-07,1358.594
2014-03-10,1340.987
2014-03-11,1343.167
2014-03-12,1327.554
2014-03-13,1317.998
2014-03-14,1310.817
2014-03-17,1327.695
2014-03-18,1327.217
2014-03-19,1332.778
2014-03-20,1314.909
2014-03-21,1309.176
2014-03-24,1294.877
2014-03-25,1311.245
2014-03-26,1327.02
2014-03-27,1320.077
2014-03-28,1321.9
2014-03-31,1325.669
2014-04-01,1335.161
2014-04-02,1336.462
2014-04-03,1330.494
2014-04-04,1336.934
2014-04-07,1318.605
2014-04-08,1306.227
2014-04-09,1321.719
2014-04-10,1321.087
2014-04-11,1292.579
2014-04-14,1277.98
2014-04-15,1268.269
2014-04-16,1289.557
2014-04-17,1306.952
2014-04-18,1306.952
2014-04-21,1306.525
2014-04-22,1321.636
2014-04-23,1313.537
2014-04-24,1316.281
2014-04-25,1312.386
2014-04-28,1305.011
2014-04-29,1313.985
2014-04-30,1321.083
2014-05-01,1328.538
2014-05-02,1332.073
2014-05-05,1331.678
2014-05-06,1342.184
2014-05-07,1337.343
2014-05-08,1339.7
2014-05-09,1324.371
2014-05-12,1335.917
2014-05-13,1339.566
2014-05-14,1328.991
2014-05-15,1301.322
2014-05-16,1285.855
2014-05-19,1289.612
2014-05-20,1296.795
2014-05-21,1312.795
2014-05-22,1319.179
2014-05-23,1317.323
2014-05-26,1317.675
2014-05-27,1328.642
2014-05-28,1328.17
2014-05-29,1329.706
2014-05-30,1337.043
2014-06-02,1339.75
2014-06-03,1329.559
2014-06-04,1337.066
2014-06-05,1336.398
2014-06-06,1352.318
2014-06-09,1351.139
2014-06-10,1347.487
2014-06-11,1337.996
2014-06-12,1342.804
2014-06-13,1326.619
2014-06-16,1320.326
2014-06-17,1313.388
2014-06-18,1309.476
2014-06-19,1326.568
2014-06-20,1330.923
2014-06-23,1321.063
2014-06-24,1306.025
2014-06-25,1298.433
2014-06-26,1316.736
2014-06-27,1322.942
2014-06-30,1331.088
2014-07-01,1344.068
2014-07-02,1349.347
2014-07-03,1361.087
2014-07-04,1359.353
2014-07-07,1345.793
2014-07-08,1322.165
2014-07-09,1319.086
2014-07-10,1304.619
2014-07-11,1305.301
2014-07-14,1317.661
2014-07-15,1311.047
2014-07-16,1328.889
2014-07-17,1319.511
2014-07-18,1318.759
2014-07-21,1311.727
2014-07-22,1326.374
2014-07-23,1329.668
2014-07-24,1326.235
2014-07-25,1317.927
2014-07-28,1312.977
2014-07-29,1315.854
2014-07-30,1305.598
2014-07-31,1290.579
2014-08-01,1280.77
2014-08-04,1273.812
2014-08-05,1276.206
2014-08-06,1266.282
2014-08-07,1265.638
2014-08-08,1260.968
2014-08-11,1280.114
2014-08-12,1281.378
2014-08-13,1281.641
2014-08-14,1288.876
2014-08-15,1289.259
2014-08-18,1304.606
2014-08-19,1307.85
2014-08-20,1303.042
2014-08-21,1305.109
2014-08-22,1305.272
2014-08-25,1306.217
2014-08-26,1315.038
2014-08-27,1319.115
2014-08-28,1310.324
2014-08-29,1310.535
2014-09-01,1316.356
2014-09-02,1308.235
2014-09-03,1307.851
2014-09-04,1303.419
2014-09-05,1290.021
2014-09-08,1267.056
2014-09-09,1264.812
2014-09-10,1261.233
2014-09-11,1262.484
2014-09-12,1266.384
2014-09-15,1260.94
2014-09-16,1250.132
2014-09-17,1257.632
2014-09-18,1272.041
2014-09-19,1274.386
2014-09-22,1268.115
2014-09-23,1248.567
2014-09-24,1246.635
2014-09-25,1235.618
2014-09-26,1228.587
2014-09-29,1232.907
2014-09-30,1226.688
2014-10-01,1212.524
2014-10-02,1185.823
2014-10-03,1194.322
2014-10-06,1200.501
2014-10-07,1188.028
2014-10-08,1176.934
2014-10-09,1175.135
2014-10-10,1152.072
2014-10-13,1148.736
2014-10-14,1148.755
2014-10-15,1128.011
2014-10-16,1143.712
2014-10-17,1173.045
2014-10-20,1172.061
2014-10-21,1195.685
2014-10-22,1199.993
2014-10-23,1199.425
2014-10-24,1195.743
2014-10-27,1193.337
2014-10-28,1203.861
2014-10-29,1210.438
2014-10-30,1206.683
2014-10-31,1221.257
2014-11-03,1215.904
2014-11-04,1210.567
2014-11-05,1222.191
2014-11-06,1219.052
2014-11-07,1215.111
2014-11-10,1229.283
2014-11-11,1231.899
2014-11-12,1221.001
2014-11-13,1220.025
2014-11-14,1215.601
2014-11-17,1215.446
2014-11-18,1220.594
2014-11-19,1214.33
2014-11-20,1221.76
2014-11-21,1230.1
2014-11-24,1230.877
2014-11-25,1240.382
2014-11-26,1241.754
2014-11-27,1243.619
2014-11-28,1233.635
2014-12-01,1227.96
2014-12-02,1230.066
2014-12-03,1234.153
2014-12-04,1238.254
2014-12-05,1242.665
2014-12-08,1238.133
2014-12-09,1220.54
2014-12-10,1223.003
2014-12-11,1217.608
2014-12-12,1193.667
2014-12-15,1175.17
2014-12-16,1205.791
2014-12-17,1198.125
2014-12-18,1227.345
2014-12-19,1236.236
2014-12-22,1242.632
2014-12-23,1240.464
2014-12-24,1245.844
2014-12-25,1245.844
2014-12-26,1246.805
2014-12-29,1244.432
2014-12-30,1239.284
2014-12-31,1248.525
2015-01-01,1248.525
2015-01-02,1229.75
2015-01-05,1208.232
2015-01-06,1189.423
2015-01-07,1187.272
2015-01-08,1208.281
2015-01-09,1206.961
2015-01-12,1203.762
2015-01-13,1214.632
2015-01-14,1196.563
2015-01-15,1201.88
2015-01-16,1197.872
2015-01-19,1216.037
2015-01-20,1223.423
2015-01-21,1226.456
2015-01-22,1235.267
2015-01-23,1234.036
2015-01-26,1239.393
2015-01-27,1241.144
2015-01-28,1242.153
2015-01-29,1230.193
2015-01-30,1222.0
2015-02-02,1222.974
2015-02-03,1241.518
2015-02-04,1251.841
2015-02-05,1264.83
2015-02-06,1263.893
2015-02-09,1253.662
2015-02-10,1263.977
2015-02-11,1263.681
2015-02-12,1286.029
2015-02-13,1286.824
2015-02-16,1284.417
2015-02-17,1282.213
2015-02-18,1303.124
2015-02-19,1304.525
2015-02-20,1303.203
2015-02-23,1313.648
2015-02-24,1313.76
2015-02-25,1314.4
2015-02-26,1311.927
2015-02-27,1315.816
2015-03-02,1309.081
2015-03-03,1294.09
2015-03-04,1289.332
2015-03-05,1301.373
2015-03-06,1283.599
2015-03-09,1278.665
2015-03-10,1255.79
2015-03-11,1253.025
2015-03-12,1258.375
2015-03-13,1248.157
2015-03-16,1262.652
2015-03-17,1257.037
2015-03-18,1265.272
2015-03-19,1272.718
2015-03-20,1293.445
2015-03-23,1292.265
2015-03-24,1288.814
2015-03-25,1284.895
2015-03-26,1262.223
2015-03-27,1257.066
2015-03-30,1256.486
2015-03-31,1250.804
2015-04-01,1249.525
2015-04-02,1260.012
2015-04-03,1260.012
2015-04-06,1272.545
2015-04-07,1282.161
2015-04-08,1286.737
2015-04-09,1285.91
2015-04-10,1292.043
2015-04-13,1287.418
2015-04-14,1301.552
2015-04-15,1301.674
2015-04-16,1304.429
2015-04-17,1297.674
2015-04-20,1297.751
2015-04-21,1310.312
2015-04-22,1314.587
2015-04-23,1318.993
2015-04-24,1328.584
2015-04-27,1337.321
2015-04-28,1333.314
2015-04-29,1333.181
2015-04-30,1331.742
2015-05-01,1314.841
2015-05-04,1309.6
2015-05-05,1308.224
2015-05-06,1313.856
2015-05-07,1313.027
2015-05-08,1371.117
2015-05-11,1383.12
