Date,SWEDEN VALUE Standard (Large+Mid Cap)
2005-06-08,8385.572
2005-06-09,8266.57
2005-06-10,8216.382
2005-06-13,8154.637
2005-06-14,8239.24
2005-06-15,8239.261
2005-06-16,8276.407
2005-06-17,8442.586
2005-06-20,8341.745
2005-06-21,8341.836
2005-06-22,8309.774
2005-06-23,8249.409
2005-06-24,8257.008
2005-06-27,8131.862
2005-06-28,8121.447
2005-06-29,8157.304
2005-06-30,8200.764
2005-07-01,8166.008
2005-07-04,8132.298
2005-07-05,8183.034
2005-07-06,8210.428
2005-07-07,8088.106
2005-07-08,8173.287
2005-07-11,8351.274
2005-07-12,8449.064
2005-07-13,8515.657
2005-07-14,8519.965
2005-07-15,8473.414
2005-07-18,8498.83
2005-07-19,8501.589
2005-07-20,8430.576
2005-07-21,8562.221
2005-07-22,8615.68
2005-07-25,8525.389
2005-07-26,8529.282
2005-07-27,8627.949
2005-07-28,8657.897
2005-07-29,8684.342
2005-08-01,8735.342
2005-08-02,8885.366
2005-08-03,8923.772
2005-08-04,8993.978
2005-08-05,8944.937
2005-08-08,8992.662
2005-08-09,8988.394
2005-08-10,9111.654
2005-08-11,9116.219
2005-08-12,9072.503
2005-08-15,9031.602
2005-08-16,8978.705
2005-08-17,8935.377
2005-08-18,8861.886
2005-08-19,8880.95
2005-08-22,8956.815
2005-08-23,8852.798
2005-08-24,8788.687
2005-08-25,8739.853
2005-08-26,8693.994
2005-08-29,8702.832
2005-08-30,8608.754
2005-08-31,8793.883
2005-09-01,8943.41
2005-09-02,9081.567
2005-09-05,9065.462
2005-09-06,9073.617
2005-09-07,9078.056
2005-09-08,8981.271
2005-09-09,9045.737
2005-09-12,8973.455
2005-09-13,8931.923
2005-09-14,9020.609
2005-09-15,8947.544
2005-09-16,8996.344
2005-09-19,8944.319
2005-09-20,8995.526
2005-09-21,8923.7
2005-09-22,8880.824
2005-09-23,8819.058
2005-09-26,8915.102
2005-09-27,8912.232
2005-09-28,9009.703
2005-09-29,9044.408
2005-09-30,9170.554
2005-10-03,9134.841
2005-10-04,9101.392
2005-10-05,9059.156
2005-10-06,9070.503
2005-10-07,9034.431
2005-10-10,9035.81
2005-10-11,9014.177
2005-10-12,8962.54
2005-10-13,8733.427
2005-10-14,8805.053
2005-10-17,8727.352
2005-10-18,8669.072
2005-10-19,8533.087
2005-10-20,8574.026
2005-10-21,8525.316
2005-10-24,8596.717
2005-10-25,8846.837
2005-10-26,8864.49
2005-10-27,8847.596
2005-10-28,8799.994
2005-10-31,8915.414
2005-11-01,8933.884
2005-11-02,8962.443
2005-11-03,9001.28
2005-11-04,8849.144
2005-11-07,8889.556
2005-11-08,8923.243
2005-11-09,8888.298
2005-11-10,8857.524
2005-11-11,9067.627
2005-11-14,9042.582
2005-11-15,8930.339
2005-11-16,8924.494
2005-11-17,9027.868
2005-11-18,9034.584
2005-11-21,9152.85
2005-11-22,9122.583
2005-11-23,9230.409
2005-11-24,9179.049
2005-11-25,9179.12
2005-11-28,9250.489
2005-11-29,9150.018
2005-11-30,9069.748
2005-12-01,9183.075
2005-12-02,9302.187
2005-12-05,9289.382
2005-12-06,9414.167
2005-12-07,9333.003
2005-12-08,9431.248
2005-12-09,9466.814
2005-12-12,9538.102
2005-12-13,9552.094
2005-12-14,9578.567
2005-12-15,9437.186
2005-12-16,9552.714
2005-12-19,9586.863
2005-12-20,9552.019
2005-12-21,9552.5
2005-12-22,9576.067
2005-12-23,9681.112
2005-12-26,9681.112
2005-12-27,9736.485
2005-12-28,9810.537
2005-12-29,9802.409
2005-12-30,9702.927
2006-01-02,9735.285
2006-01-03,9947.15
2006-01-04,10105.676
2006-01-05,10125.676
2006-01-06,10182.327
2006-01-09,10168.099
2006-01-10,10046.454
2006-01-11,10171.863
2006-01-12,10166.55
2006-01-13,10113.921
2006-01-16,10147.789
2006-01-17,10041.568
2006-01-18,9866.833
2006-01-19,9874.873
2006-01-20,9841.33
2006-01-23,10038.238
2006-01-24,9998.131
2006-01-25,10078.529
2006-01-26,10107.038
2006-01-27,10152.814
2006-01-30,10109.03
2006-01-31,10188.187
2006-02-01,10225.592
2006-02-02,10237.399
2006-02-03,10030.926
2006-02-06,10074.754
2006-02-07,10000.055
2006-02-08,10181.58
2006-02-09,10280.637
2006-02-10,10143.821
2006-02-13,10113.638
2006-02-14,10110.428
2006-02-15,10104.131
2006-02-16,10114.327
2006-02-17,10195.235
2006-02-20,10273.561
2006-02-21,10311.104
2006-02-22,10409.454
2006-02-23,10449.214
2006-02-24,10519.555
2006-02-27,10516.854
2006-02-28,10351.668
2006-03-01,10477.344
2006-03-02,10490.095
2006-03-03,10578.703
2006-03-06,10640.558
2006-03-07,10413.291
2006-03-08,10347.181
2006-03-09,10478.588
2006-03-10,10546.786
2006-03-13,10634.188
2006-03-14,10731.773
2006-03-15,10791.301
2006-03-16,10981.004
2006-03-17,11075.613
2006-03-20,11116.957
2006-03-21,11045.129
2006-03-22,11014.707
2006-03-23,11041.946
2006-03-24,11154.777
2006-03-27,11192.194
2006-03-28,11180.429
2006-03-29,11160.702
2006-03-30,11374.521
2006-03-31,11284.834
2006-04-03,11547.689
2006-04-04,11675.996
2006-04-05,11785.738
2006-04-06,11722.449
2006-04-07,11516.986
2006-04-10,11470.224
2006-04-11,11415.412
2006-04-12,11348.72
2006-04-13,11362.864
2006-04-14,11362.864
2006-04-17,11566.244
2006-04-18,11542.292
2006-04-19,11826.902
2006-04-20,11861.495
2006-04-21,12029.778
2006-04-24,11995.911
2006-04-25,12033.664
2006-04-26,12101.433
2006-04-27,12079.868
2006-04-28,12042.491
2006-05-01,12089.222
2006-05-02,12235.92
2006-05-03,12172.88
2006-05-04,12349.157
2006-05-05,12498.252
2006-05-08,12470.842
2006-05-09,12516.261
2006-05-10,12599.571
2006-05-11,12457.498
2006-05-12,12149.854
2006-05-15,11878.744
2006-05-16,11849.511
2006-05-17,11312.97
2006-05-18,11221.713
2006-05-19,11207.671
2006-05-22,10650.963
2006-05-23,11363.626
2006-05-24,11061.035
2006-05-25,11075.766
2006-05-26,11501.61
2006-05-29,11515.925
2006-05-30,11248.277
2006-05-31,11311.364
2006-06-01,11497.463
2006-06-02,11543.38
2006-06-05,11560.504
2006-06-06,11425.051
2006-06-07,11116.968
2006-06-08,10488.37
2006-06-09,10754.767
2006-06-12,10511.512
2006-06-13,10026.919
2006-06-14,10242.915
2006-06-15,10610.028
2006-06-16,10439.504
2006-06-19,10530.707
2006-06-20,10548.231
2006-06-21,10655.661
2006-06-22,10616.059
2006-06-23,10577.013
2006-06-26,10655.126
2006-06-27,10497.813
2006-06-28,10434.119
2006-06-29,10738.03
2006-06-30,11161.829
2006-07-03,11226.606
2006-07-04,11354.375
2006-07-05,11141.858
2006-07-06,11274.587
2006-07-07,11276.02
2006-07-10,11208.884
2006-07-11,11156.407
2006-07-12,11116.462
2006-07-13,10895.349
2006-07-14,10682.342
2006-07-17,10409.428
2006-07-18,10235.925
2006-07-19,10720.167
2006-07-20,10799.498
2006-07-21,10666.089
2006-07-24,10785.439
2006-07-25,10768.191
2006-07-26,10903.109
2006-07-27,11202.85
2006-07-28,11261.66
2006-07-31,11261.045
2006-08-01,11079.094
2006-08-02,11290.841
2006-08-03,11225.592
2006-08-04,11393.961
2006-08-07,11242.008
2006-08-08,11280.62
2006-08-09,11426.076
2006-08-10,11179.255
2006-08-11,11238.46
2006-08-14,11264.628
2006-08-15,11419.58
2006-08-16,11582.044
2006-08-17,11751.038
2006-08-18,11686.202
2006-08-21,11802.34
2006-08-22,11783.132
2006-08-23,11670.564
2006-08-24,11628.561
2006-08-25,11541.868
2006-08-28,11632.307
2006-08-29,11671.432
2006-08-30,11742.582
2006-08-31,11668.768
2006-09-01,11634.57
2006-09-04,11934.54
2006-09-05,11851.456
2006-09-06,11794.962
2006-09-07,11584.773
2006-09-08,11721.31
2006-09-11,11672.114
2006-09-12,11911.018
2006-09-13,12062.561
2006-09-14,12296.807
2006-09-15,12154.18
2006-09-18,12354.058
2006-09-19,12328.756
2006-09-20,12396.75
2006-09-21,12436.499
2006-09-22,12284.437
2006-09-25,12068.937
2006-09-26,12049.053
2006-09-27,12285.17
2006-09-28,12303.07
2006-09-29,12241.852
2006-10-02,12299.641
2006-10-03,12181.866
2006-10-04,12289.411
2006-10-05,12557.512
2006-10-06,12475.193
2006-10-09,12461.31
2006-10-10,12544.593
2006-10-11,12555.632
2006-10-12,12795.615
2006-10-13,12698.636
2006-10-16,12794.746
2006-10-17,12598.509
2006-10-18,12763.787
2006-10-19,12793.431
2006-10-20,12894.715
2006-10-23,12890.172
2006-10-24,12881.532
2006-10-25,12856.016
2006-10-26,12920.933
2006-10-27,12935.271
2006-10-30,12805.578
2006-10-31,12900.032
2006-11-01,13038.937
2006-11-02,12892.029
2006-11-03,12896.759
2006-11-06,13138.309
2006-11-07,13293.229
2006-11-08,13270.008
2006-11-09,13335.584
2006-11-10,13381.919
2006-11-13,13395.732
2006-11-14,13404.387
2006-11-15,13525.515
2006-11-16,13460.011
2006-11-17,13335.565
2006-11-20,13321.048
2006-11-21,13361.357
2006-11-22,13517.262
2006-11-23,13539.031
2006-11-24,13523.752
2006-11-27,13191.291
2006-11-28,13168.832
2006-11-29,13424.819
2006-11-30,13372.372
2006-12-01,13429.266
2006-12-04,13602.355
2006-12-05,13771.496
2006-12-06,13712.533
2006-12-07,13853.532
2006-12-08,13834.419
2006-12-11,13897.709
2006-12-12,14336.821
2006-12-13,14235.894
2006-12-14,14199.187
2006-12-15,14258.354
2006-12-18,14243.336
2006-12-19,14270.031
2006-12-20,14453.859
2006-12-21,14545.468
2006-12-22,14545.619
2006-12-25,14545.619
2006-12-26,14481.566
2006-12-27,14568.541
2006-12-28,14582.872
2006-12-29,14594.648
2007-01-01,14594.648
2007-01-02,14920.135
2007-01-03,14705.947
2007-01-04,14317.73
2007-01-05,14224.418
2007-01-08,14177.798
2007-01-09,14173.325
2007-01-10,13928.977
2007-01-11,14260.569
2007-01-12,14378.024
2007-01-15,14586.223
2007-01-16,14571.634
2007-01-17,14639.659
2007-01-18,14631.494
2007-01-19,14777.139
2007-01-22,14819.418
2007-01-23,14872.167
2007-01-24,14856.957
2007-01-25,14909.046
2007-01-26,14657.316
2007-01-29,14866.824
2007-01-30,15075.22
2007-01-31,15041.902
2007-02-01,15183.437
2007-02-02,15216.618
2007-02-05,15117.362
2007-02-06,15271.405
2007-02-07,15444.611
2007-02-08,15363.051
2007-02-09,15487.689
2007-02-12,15196.554
2007-02-13,15260.157
2007-02-14,15783.194
2007-02-15,15734.781
2007-02-16,15675.78
2007-02-19,15835.079
2007-02-20,15673.232
2007-02-21,15562.737
2007-02-22,15564.824
2007-02-23,15718.104
2007-02-26,15997.252
2007-02-27,15479.224
2007-02-28,14981.731
2007-03-01,14792.447
2007-03-02,15004.652
2007-03-05,14697.318
2007-03-06,14793.413
2007-03-07,15109.962
2007-03-08,15279.069
2007-03-09,15293.712
2007-03-12,15405.687
2007-03-13,15275.627
2007-03-14,14746.97
2007-03-15,15271.39
2007-03-16,15306.721
2007-03-19,15540.316
2007-03-20,15658.928
2007-03-21,15800.729
2007-03-22,16071.951
2007-03-23,16001.229
2007-03-26,15841.602
2007-03-27,15927.054
2007-03-28,15792.97
2007-03-29,15999.089
2007-03-30,16014.193
2007-04-02,16230.537
2007-04-03,16511.818
2007-04-04,16468.924
2007-04-05,16635.382
2007-04-06,16635.382
2007-04-09,16524.691
2007-04-10,16844.528
2007-04-11,16764.909
2007-04-12,16924.419
2007-04-13,16989.541
2007-04-16,17342.022
2007-04-17,17443.406
2007-04-18,17290.42
2007-04-19,17201.702
2007-04-20,17593.311
2007-04-23,17571.163
2007-04-24,17396.242
2007-04-25,17680.176
2007-04-26,17840.439
2007-04-27,17845.164
2007-04-30,17909.51
2007-05-01,17893.505
2007-05-02,17930.86
2007-05-03,17669.283
2007-05-04,17781.888
2007-05-07,17984.605
2007-05-08,17238.846
2007-05-09,17226.443
2007-05-10,16860.39
2007-05-11,17260.248
2007-05-14,17485.007
2007-05-15,17697.418
2007-05-16,17656.981
2007-05-17,17486.576
2007-05-18,17617.307
2007-05-21,17516.967
2007-05-22,17520.595
2007-05-23,17864.769
2007-05-24,17708.85
2007-05-25,17573.207
2007-05-28,17711.378
2007-05-29,17544.374
2007-05-30,17278.807
2007-05-31,17614.24
2007-06-01,17741.247
2007-06-04,17724.102
2007-06-05,17771.352
2007-06-06,17695.873
2007-06-07,16998.72
2007-06-08,16874.607
2007-06-11,16903.782
2007-06-12,16512.506
2007-06-13,16602.24
2007-06-14,16859.179
2007-06-15,17049.794
2007-06-18,17195.602
2007-06-19,17105.181
2007-06-20,17514.181
2007-06-21,17161.872
2007-06-22,17244.682
2007-06-25,17122.219
2007-06-26,16918.913
2007-06-27,16835.458
2007-06-28,17181.813
2007-06-29,17136.437
2007-07-02,17313.377
2007-07-03,17647.027
2007-07-04,17818.397
2007-07-05,17678.796
2007-07-06,17811.885
2007-07-09,17926.418
2007-07-10,17950.021
2007-07-11,18042.109
2007-07-12,18345.353
2007-07-13,18410.12
2007-07-16,18518.084
2007-07-17,18295.132
2007-07-18,18303.595
2007-07-19,18410.75
2007-07-20,18160.282
2007-07-23,18248.057
2007-07-24,18003.586
2007-07-25,17501.618
2007-07-26,16925.492
2007-07-27,16906.546
2007-07-30,17103.575
2007-07-31,17297.224
2007-08-01,16877.786
2007-08-02,17129.873
2007-08-03,16995.608
2007-08-06,16707.097
2007-08-07,16844.877
2007-08-08,17258.325
2007-08-09,16609.809
2007-08-10,16014.105
2007-08-13,16365.099
2007-08-14,16080.614
2007-08-15,15744.625
2007-08-16,15148.021
2007-08-17,15811.434
2007-08-20,15801.497
2007-08-21,15663.083
2007-08-22,15981.974
2007-08-23,16160.437
2007-08-24,16418.8
2007-08-27,16287.375
2007-08-28,15835.049
2007-08-29,16034.959
2007-08-30,16158.964
2007-08-31,16279.554
2007-09-03,16433.506
2007-09-04,16449.105
2007-09-05,16169.051
2007-09-06,16246.599
2007-09-07,15882.831
2007-09-10,15742.417
2007-09-11,16186.101
2007-09-12,16427.339
2007-09-13,16624.517
2007-09-14,16297.897
2007-09-17,16035.411
2007-09-18,16272.329
2007-09-19,17067.697
2007-09-20,17015.532
2007-09-21,17146.47
2007-09-24,16978.578
2007-09-25,16681.881
2007-09-26,16761.521
2007-09-27,17214.946
2007-09-28,17388.673
2007-10-01,17552.082
2007-10-02,17493.26
2007-10-03,17635.773
2007-10-04,17642.726
2007-10-05,17883.432
2007-10-08,17685.894
2007-10-09,17865.436
2007-10-10,17947.375
2007-10-11,18269.288
2007-10-12,18074.615
2007-10-15,17933.76
2007-10-16,17163.493
2007-10-17,17185.989
2007-10-18,16956.168
2007-10-19,16673.249
2007-10-22,16118.304
2007-10-23,16592.18
2007-10-24,16399.279
2007-10-25,16702.116
2007-10-26,16882.654
2007-10-29,16949.345
2007-10-30,16944.559
2007-10-31,17156.19
2007-11-01,16737.894
2007-11-02,16505.49
2007-11-05,16451.3
2007-11-06,16630.28
2007-11-07,16574.147
2007-11-08,16562.974
2007-11-09,16135.481
2007-11-12,16121.018
2007-11-13,16267.798
2007-11-14,16400.26
2007-11-15,15986.416
2007-11-16,15793.242
2007-11-19,15383.763
2007-11-20,15630.256
2007-11-21,15286.787
2007-11-22,15275.98
2007-11-23,15272.892
2007-11-26,15485.587
2007-11-27,15371.076
2007-11-28,15796.289
2007-11-29,15801.761
2007-11-30,15833.131
2007-12-03,15716.404
2007-12-04,15541.757
2007-12-05,15696.074
2007-12-06,15698.926
2007-12-07,15945.317
2007-12-10,16155.185
2007-12-11,16038.032
2007-12-12,15993.733
2007-12-13,15531.857
2007-12-14,15345.971
2007-12-17,14905.636
2007-12-18,14904.48
2007-12-19,14870.327
2007-12-20,14733.554
2007-12-21,15010.54
2007-12-24,14994.702
2007-12-25,14994.702
2007-12-26,15168.21
2007-12-27,15132.584
2007-12-28,15468.638
2007-12-31,15384.991
2008-01-01,15384.991
2008-01-02,15245.965
2008-01-03,15275.699
2008-01-04,14940.967
2008-01-07,14884.416
2008-01-08,14964.922
2008-01-09,14695.448
2008-01-10,14585.887
2008-01-11,14452.119
2008-01-14,14678.011
2008-01-15,14140.337
2008-01-16,13744.676
2008-01-17,13666.823
2008-01-18,13429.787
2008-01-21,12633.838
2008-01-22,13249.564
2008-01-23,12693.562
2008-01-24,13413.485
2008-01-25,13349.3
2008-01-28,13190.845
2008-01-29,13407.191
2008-01-30,13501.608
2008-01-31,13317.13
2008-02-01,13741.409
2008-02-04,13863.03
2008-02-05,13273.255
2008-02-06,13313.878
2008-02-07,12967.525
2008-02-08,12831.47
2008-02-11,12593.731
2008-02-12,13231.523
2008-02-13,13356.949
2008-02-14,13436.113
2008-02-15,13335.191
2008-02-18,13613.598
2008-02-19,13859.156
2008-02-20,13571.262
2008-02-21,13813.551
2008-02-22,13613.12
2008-02-25,13937.122
2008-02-26,14282.585
2008-02-27,14396.497
2008-02-28,14226.498
2008-02-29,14179.669
2008-03-03,14152.495
2008-03-04,13829.851
2008-03-05,14155.718
2008-03-06,13990.421
2008-03-07,13733.483
2008-03-10,13597.512
2008-03-11,13875.673
2008-03-12,14284.447
2008-03-13,14120.072
2008-03-14,13826.576
2008-03-17,13402.325
2008-03-18,14009.486
2008-03-19,13898.267
2008-03-20,13418.048
2008-03-21,13418.048
2008-03-24,13390.924
2008-03-25,14348.353
2008-03-26,14417.851
2008-03-27,14789.245
2008-03-28,14760.702
2008-03-31,14778.613
2008-04-01,15074.259
2008-04-02,15447.572
2008-04-03,15317.49
2008-04-04,15242.546
2008-04-07,15522.745
2008-04-08,15349.581
2008-04-09,15337.626
2008-04-10,15251.329
2008-04-11,15116.789
2008-04-14,14959.357
2008-04-15,14918.319
2008-04-16,15565.694
2008-04-17,15299.638
2008-04-18,15431.213
2008-04-21,15499.985
2008-04-22,15401.205
2008-04-23,15463.496
2008-04-24,15035.86
2008-04-25,15314.722
2008-04-28,15374.999
2008-04-29,15169.232
2008-04-30,15060.304
2008-05-01,14921.393
2008-05-02,15315.446
2008-05-05,15434.092
2008-05-06,15505.927
2008-05-07,15499.681
2008-05-08,15478.028
2008-05-09,15292.98
2008-05-12,15535.411
2008-05-13,15439.321
2008-05-14,15265.841
2008-05-15,15193.963
2008-05-16,15342.541
2008-05-19,15516.855
2008-05-20,15310.043
2008-05-21,15262.129
2008-05-22,15386.56
2008-05-23,15160.543
2008-05-26,15180.265
2008-05-27,15066.516
2008-05-28,14986.01
2008-05-29,14906.003
2008-05-30,14967.82
2008-06-02,14712.376
2008-06-03,14719.428
2008-06-04,14426.331
2008-06-05,14525.924
2008-06-06,14711.759
2008-06-09,14199.698
2008-06-10,13876.563
2008-06-11,13729.729
2008-06-12,13713.459
2008-06-13,13719.449
2008-06-16,13853.601
2008-06-17,13997.332
2008-06-18,13611.283
2008-06-19,13311.671
2008-06-20,13412.269
2008-06-23,12940.722
2008-06-24,12846.133
2008-06-25,13059.437
2008-06-26,12792.315
2008-06-27,12399.301
2008-06-30,12296.371
2008-07-01,12168.838
2008-07-02,12458.323
2008-07-03,12359.75
2008-07-04,12181.202
2008-07-07,12304.365
2008-07-08,12047.505
2008-07-09,12337.5
2008-07-10,12248.38
2008-07-11,11985.673
2008-07-14,12101.945
2008-07-15,11939.967
2008-07-16,11989.069
2008-07-17,12736.583
2008-07-18,13187.067
2008-07-21,13329.476
2008-07-22,12672.927
2008-07-23,12799.745
2008-07-24,12484.13
2008-07-25,12545.397
2008-07-28,12403.355
2008-07-29,12247.802
2008-07-30,12400.339
2008-07-31,12440.402
2008-08-01,12282.694
2008-08-04,12274.838
2008-08-05,12779.234
2008-08-06,12990.176
2008-08-07,12765.066
2008-08-08,12631.691
2008-08-11,12930.089
2008-08-12,12797.502
2008-08-13,12433.21
2008-08-14,12438.1
2008-08-15,12182.226
2008-08-18,12224.592
2008-08-19,11594.377
2008-08-20,11658.443
2008-08-21,11768.689
2008-08-22,12120.033
2008-08-25,11938.611
2008-08-26,11930.966
2008-08-27,11999.235
2008-08-28,12171.239
2008-08-29,12062.55
2008-09-01,11995.013
2008-09-02,12221.498
2008-09-03,12071.829
2008-09-04,11587.016
2008-09-05,11155.042
2008-09-08,11646.817
2008-09-09,11526.086
2008-09-10,11375.161
2008-09-11,11036.02
2008-09-12,11602.775
2008-09-15,11140.668
2008-09-16,10747.309
2008-09-17,10392.655
2008-09-18,10557.985
2008-09-19,11625.337
2008-09-22,11565.073
2008-09-23,11287.609
2008-09-24,11199.601
2008-09-25,11463.309
2008-09-26,11268.843
2008-09-29,10451.261
2008-09-30,10052.647
2008-10-01,10159.372
2008-10-02,9953.2
2008-10-03,10192.408
2008-10-06,9165.279
2008-10-07,9043.194
2008-10-08,8371.458
2008-10-09,8243.585
2008-10-10,7724.722
2008-10-13,8340.369
2008-10-14,8505.455
2008-10-15,7867.888
2008-10-16,7502.523
2008-10-17,7635.897
2008-10-20,8126.94
2008-10-21,7964.252
2008-10-22,7477.226
2008-10-23,7511.203
2008-10-24,6950.483
2008-10-27,6495.263
2008-10-28,6548.322
2008-10-29,7249.264
2008-10-30,7567.048
2008-10-31,7346.972
2008-11-03,7694.689
2008-11-04,8462.723
2008-11-05,8363.058
2008-11-06,7638.057
2008-11-07,7908.893
2008-11-10,7979.588
2008-11-11,7273.155
2008-11-12,7081.521
2008-11-13,7290.804
2008-11-14,7349.068
2008-11-17,7217.422
2008-11-18,7073.701
2008-11-19,6699.058
2008-11-20,6439.913
2008-11-21,6062.164
2008-11-24,6947.607
2008-11-25,7157.334
2008-11-26,7016.956
2008-11-27,7247.633
2008-11-28,7073.813
2008-12-01,6451.997
2008-12-02,6940.191
2008-12-03,7015.34
2008-12-04,6898.99
2008-12-05,6447.687
2008-12-08,7465.001
2008-12-09,7568.321
2008-12-10,7677.777
2008-12-11,7589.768
2008-12-12,7338.083
2008-12-15,7232.005
2008-12-16,7340.113
2008-12-17,7758.169
2008-12-18,8019.678
2008-12-19,7635.433
2008-12-22,7419.554
2008-12-23,7321.481
2008-12-24,7260.089
2008-12-25,7260.089
2008-12-26,7293.07
2008-12-29,7527.762
2008-12-30,7625.223
2008-12-31,7466.508
2009-01-01,7466.508
2009-01-02,7951.106
2009-01-05,7858.713
2009-01-06,7846.739
2009-01-07,8118.896
2009-01-08,7942.229
2009-01-09,7679.262
2009-01-12,7328.446
2009-01-13,7001.396
2009-01-14,6429.943
2009-01-15,6393.614
2009-01-16,6648.002
2009-01-19,6468.297
2009-01-20,6053.016
2009-01-21,6374.451
2009-01-22,6378.444
2009-01-23,6246.698
2009-01-26,6804.652
2009-01-27,6708.491
2009-01-28,7000.138
2009-01-29,6645.652
2009-01-30,6419.837
2009-02-02,6158.228
2009-02-03,6432.232
2009-02-04,6753.833
2009-02-05,6704.949
2009-02-06,7168.269
2009-02-09,7650.332
2009-02-10,7352.754
2009-02-11,7068.695
2009-02-12,7009.831
2009-02-13,7215.111
2009-02-16,7109.429
2009-02-17,6501.87
2009-02-18,6560.475
2009-02-19,6721.676
2009-02-20,6303.922
2009-02-23,6134.765
2009-02-24,6010.119
2009-02-25,5977.91
2009-02-26,6307.91
2009-02-27,6240.575
2009-03-02,5862.948
2009-03-03,5697.463
2009-03-04,6026.887
2009-03-05,5723.985
2009-03-06,5755.011
2009-03-09,5927.33
2009-03-10,6493.549
2009-03-11,6797.734
2009-03-12,6883.727
2009-03-13,6827.028
2009-03-16,7162.24
2009-03-17,6975.949
2009-03-18,7100.088
2009-03-19,7752.415
2009-03-20,7251.303
2009-03-23,7404.515
2009-03-24,7145.067
2009-03-25,7318.749
2009-03-26,7450.822
2009-03-27,7211.764
2009-03-30,6746.705
2009-03-31,7025.356
2009-04-01,7416.66
2009-04-02,8045.845
2009-04-03,8103.298
2009-04-06,8112.899
2009-04-07,7886.644
2009-04-08,7799.709
2009-04-09,7957.156
2009-04-10,7957.156
2009-04-13,8027.531
2009-04-14,8474.339
2009-04-15,8122.032
2009-04-16,8287.377
2009-04-17,8504.948
2009-04-20,7820.045
2009-04-21,8050.676
2009-04-22,8536.7
2009-04-23,8699.183
2009-04-24,8999.981
2009-04-27,8978.16
2009-04-28,8561.849
2009-04-29,8962.337
2009-04-30,8834.368
2009-05-01,8829.106
2009-05-04,9148.376
2009-05-05,9209.053
2009-05-06,9436.562
2009-05-07,9486.981
2009-05-08,9669.41
2009-05-11,9408.381
2009-05-12,9139.752
2009-05-13,8765.294
2009-05-14,8887.15
2009-05-15,9108.245
2009-05-18,9274.065
2009-05-19,9600.445
2009-05-20,9693.799
2009-05-21,9604.114
2009-05-22,9577.375
2009-05-25,9564.211
2009-05-26,9481.658
2009-05-27,9363.16
2009-05-28,9271.345
2009-05-29,9514.422
2009-06-01,9955.367
2009-06-02,9747.506
2009-06-03,9141.144
2009-06-04,9189.931
2009-06-05,9050.563
2009-06-08,9052.252
2009-06-09,9104.83
2009-06-10,9461.676
2009-06-11,9651.097
2009-06-12,9536.38
2009-06-15,9147.754
2009-06-16,9247.21
2009-06-17,8946.746
2009-06-18,9071.743
2009-06-19,9036.187
2009-06-22,8592.722
2009-06-23,8632.171
2009-06-24,9157.956
2009-06-25,8915.763
2009-06-26,9212.685
2009-06-29,9490.381
2009-06-30,9409.436
2009-07-01,9865.11
2009-07-02,9358.814
2009-07-03,9351.319
2009-07-06,9145.729
2009-07-07,9137.321
2009-07-08,8990.839
2009-07-09,9051.651
2009-07-10,8989.006
2009-07-13,9115.608
2009-07-14,9210.366
2009-07-15,9770.643
2009-07-16,9704.729
2009-07-17,9885.655
2009-07-20,10034.174
2009-07-21,10303.619
2009-07-22,10302.451
2009-07-23,10828.626
2009-07-24,10907.622
2009-07-27,10747.137
2009-07-28,10681.723
2009-07-29,10725.405
2009-07-30,11103.731
2009-07-31,11326.956
2009-08-03,11903.724
2009-08-04,11485.147
2009-08-05,11415.943
2009-08-06,11410.554
2009-08-07,11631.742
2009-08-10,11411.97
2009-08-11,10925.476
2009-08-12,11354.003
2009-08-13,11554.142
2009-08-14,11364.656
2009-08-17,10945.765
2009-08-18,11290.871
2009-08-19,11298.733
2009-08-20,11646.993
2009-08-21,12235.08
2009-08-24,12367.354
2009-08-25,12291.892
2009-08-26,12076.343
2009-08-27,12051.272
2009-08-28,12489.117
2009-08-31,12166.948
2009-09-01,11802.108
2009-09-02,11396.905
2009-09-03,11543.403
2009-09-04,11700.906
2009-09-07,12073.04
2009-09-08,12241.733
2009-09-09,12520.1
2009-09-10,12347.934
2009-09-11,12395.697
2009-09-14,12306.657
2009-09-15,12328.223
2009-09-16,12519.111
2009-09-17,12629.545
2009-09-18,12604.359
2009-09-21,12307.333
2009-09-22,12679.966
2009-09-23,12708.305
2009-09-24,12315.744
2009-09-25,12170.399
2009-09-28,12339.119
2009-09-29,12050.663
2009-09-30,12053.728
2009-10-01,11735.397
2009-10-02,11575.109
2009-10-05,11675.852
2009-10-06,12150.856
2009-10-07,11806.407
2009-10-08,12001.234
2009-10-09,12118.396
2009-10-12,12248.032
2009-10-13,12102.171
2009-10-14,12576.905
2009-10-15,12554.295
2009-10-16,12445.971
2009-10-19,12633.237
2009-10-20,12788.408
2009-10-21,12994.071
2009-10-22,12794.481
2009-10-23,12879.837
2009-10-26,12575.68
2009-10-27,12513.104
2009-10-28,12424.541
2009-10-29,12730.044
2009-10-30,12700.1
2009-11-02,12608.003
2009-11-03,12124.492
2009-11-04,12432.241
2009-11-05,12599.746
2009-11-06,12582.01
2009-11-09,13149.535
2009-11-10,13113.509
2009-11-11,13301.897
2009-11-12,13253.282
2009-11-13,13202.813
2009-11-16,13502.073
2009-11-17,13179.785
2009-11-18,13335.321
2009-11-19,12985.907
2009-11-20,12893.689
2009-11-23,13465.683
