Date,SINGAPORE SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,531.47
2005-11-09,531.736
2005-11-10,529.476
2005-11-11,530.005
2005-11-14,525.849
2005-11-15,524.665
2005-11-16,528.159
2005-11-17,530.92
2005-11-18,539.647
2005-11-21,535.616
2005-11-22,534.272
2005-11-23,540.817
2005-11-24,543.134
2005-11-25,540.052
2005-11-28,541.813
2005-11-29,540.194
2005-11-30,542.812
2005-12-01,541.955
2005-12-02,549.432
2005-12-05,550.994
2005-12-06,544.825
2005-12-07,545.581
2005-12-08,546.372
2005-12-09,550.963
2005-12-12,553.117
2005-12-13,553.826
2005-12-14,555.79
2005-12-15,558.807
2005-12-16,558.577
2005-12-19,561.478
2005-12-20,558.593
2005-12-21,559.669
2005-12-22,553.488
2005-12-23,558.152
2005-12-26,558.152
2005-12-27,559.572
2005-12-28,561.392
2005-12-29,565.442
2005-12-30,568.045
2006-01-02,568.045
2006-01-03,580.789
2006-01-04,589.872
2006-01-05,593.079
2006-01-06,595.625
2006-01-09,600.876
2006-01-10,601.503
2006-01-11,603.106
2006-01-12,600.976
2006-01-13,597.932
2006-01-16,596.614
2006-01-17,593.357
2006-01-18,591.248
2006-01-19,599.119
2006-01-20,599.486
2006-01-23,597.038
2006-01-24,600.08
2006-01-25,604.853
2006-01-26,605.25
2006-01-27,613.557
2006-01-30,611.414
2006-01-31,614.257
2006-02-01,616.792
2006-02-02,622.894
2006-02-03,619.265
2006-02-06,627.291
2006-02-07,631.158
2006-02-08,624.848
2006-02-09,631.717
2006-02-10,632.742
2006-02-13,633.453
2006-02-14,633.642
2006-02-15,626.979
2006-02-16,623.841
2006-02-17,625.517
2006-02-20,627.774
2006-02-21,628.995
2006-02-22,623.512
2006-02-23,630.73
2006-02-24,635.38
2006-02-27,643.309
2006-02-28,646.5
2006-03-01,653.082
2006-03-02,656.181
2006-03-03,655.677
2006-03-06,656.709
2006-03-07,647.013
2006-03-08,644.796
2006-03-09,644.552
2006-03-10,644.372
2006-03-13,649.571
2006-03-14,653.923
2006-03-15,658.166
2006-03-16,658.425
2006-03-17,658.677
2006-03-20,662.928
2006-03-21,657.832
2006-03-22,656.807
2006-03-23,659.785
2006-03-24,662.871
2006-03-27,669.598
2006-03-28,678.721
2006-03-29,682.267
2006-03-30,683.383
2006-03-31,689.87
2006-04-03,692.317
2006-04-04,692.087
2006-04-05,697.158
2006-04-06,699.191
2006-04-07,695.402
2006-04-10,688.895
2006-04-11,689.246
2006-04-12,690.252
2006-04-13,693.771
2006-04-14,693.771
2006-04-17,700.91
2006-04-18,702.125
2006-04-19,711.438
2006-04-20,711.96
2006-04-21,716.97
2006-04-24,717.352
2006-04-25,715.761
2006-04-26,716.82
2006-04-27,719.744
2006-04-28,715.593
2006-05-01,717.116
2006-05-02,721.215
2006-05-03,726.62
2006-05-04,724.397
2006-05-05,725.374
2006-05-08,732.733
2006-05-09,731.628
2006-05-10,734.452
2006-05-11,726.857
2006-05-12,725.481
2006-05-15,695.222
2006-05-16,685.291
2006-05-17,699.087
2006-05-18,684.348
2006-05-19,678.519
2006-05-22,648.115
2006-05-23,661.893
2006-05-24,658.008
2006-05-25,648.265
2006-05-26,659.091
2006-05-29,652.327
2006-05-30,658.825
2006-05-31,642.522
2006-06-01,640.333
2006-06-02,650.636
2006-06-05,648.023
2006-06-06,636.692
2006-06-07,626.426
2006-06-08,599.036
2006-06-09,607.42
2006-06-12,604.208
2006-06-13,592.516
2006-06-14,592.304
2006-06-15,600.565
2006-06-16,621.837
2006-06-19,614.152
2006-06-20,605.881
2006-06-21,606.367
2006-06-22,613.924
2006-06-23,610.709
2006-06-26,616.729
2006-06-27,618.048
2006-06-28,616.819
2006-06-29,628.509
2006-06-30,646.101
2006-07-03,648.643
2006-07-04,652.655
2006-07-05,643.309
2006-07-06,651.938
2006-07-07,654.352
2006-07-10,652.946
2006-07-11,645.44
2006-07-12,641.637
2006-07-13,637.281
2006-07-14,622.11
2006-07-17,602.23
2006-07-18,607.686
2006-07-19,607.498
2006-07-20,620.026
2006-07-21,616.923
2006-07-24,613.532
2006-07-25,622.329
2006-07-26,624.629
2006-07-27,637.868
2006-07-28,637.025
2006-07-31,649.731
2006-08-01,648.952
2006-08-02,650.224
2006-08-03,653.049
2006-08-04,656.072
2006-08-07,655.362
2006-08-08,658.235
2006-08-09,658.719
2006-08-10,651.042
2006-08-11,650.918
2006-08-14,654.711
2006-08-15,652.993
2006-08-16,662.933
2006-08-17,667.212
2006-08-18,669.654
2006-08-21,666.229
2006-08-22,668.455
2006-08-23,667.357
2006-08-24,659.162
2006-08-25,657.452
2006-08-28,651.817
2006-08-29,661.75
2006-08-30,665.056
2006-08-31,674.753
2006-09-01,673.596
2006-09-04,685.867
2006-09-05,685.005
2006-09-06,687.432
2006-09-07,676.786
2006-09-08,679.094
2006-09-11,671.003
2006-09-12,670.258
2006-09-13,676.549
2006-09-14,681.472
2006-09-15,680.693
2006-09-18,684.836
2006-09-19,680.768
2006-09-20,682.291
2006-09-21,682.523
2006-09-22,677.098
2006-09-25,675.674
2006-09-26,676.207
2006-09-27,685.981
2006-09-28,687.851
2006-09-29,690.503
2006-10-02,695.527
2006-10-03,692.462
2006-10-04,692.394
2006-10-05,701.912
2006-10-06,707.164
2006-10-09,702.147
2006-10-10,711.089
2006-10-11,710.018
2006-10-12,712.44
2006-10-13,713.747
2006-10-16,715.752
2006-10-17,711.24
2006-10-18,714.207
2006-10-19,718.892
2006-10-20,722.551
2006-10-23,722.628
2006-10-24,722.914
2006-10-25,728.051
2006-10-26,736.851
2006-10-27,735.366
2006-10-30,728.567
2006-10-31,733.489
2006-11-01,742.777
2006-11-02,742.19
2006-11-03,743.085
2006-11-06,745.945
2006-11-07,753.014
2006-11-08,745.555
2006-11-09,750.303
2006-11-10,756.301
2006-11-13,754.983
2006-11-14,758.211
2006-11-15,748.921
2006-11-16,753.577
2006-11-17,758.185
2006-11-20,753.781
2006-11-21,759.815
2006-11-22,774.125
2006-11-23,777.08
2006-11-24,771.614
2006-11-27,776.661
2006-11-28,761.87
2006-11-29,772.497
2006-11-30,779.364
2006-12-01,781.223
2006-12-04,777.562
2006-12-05,797.34
2006-12-06,793.56
2006-12-07,795.035
2006-12-08,779.508
2006-12-11,781.622
2006-12-12,781.775
2006-12-13,782.396
2006-12-14,788.211
2006-12-15,791.071
2006-12-18,787.61
2006-12-19,776.811
2006-12-20,786.175
2006-12-21,782.785
2006-12-22,791.143
2006-12-25,791.143
2006-12-26,790.682
2006-12-27,797.591
2006-12-28,806.618
2006-12-29,814.34
2007-01-01,814.34
2007-01-02,816.466
2007-01-03,831.471
2007-01-04,819.056
2007-01-05,823.962
2007-01-08,816.653
2007-01-09,819.541
2007-01-10,801.603
2007-01-11,806.303
2007-01-12,819.103
2007-01-15,829.413
2007-01-16,829.423
2007-01-17,831.803
2007-01-18,848.02
2007-01-19,858.384
2007-01-22,874.577
2007-01-23,879.164
2007-01-24,888.79
2007-01-25,877.504
2007-01-26,873.813
2007-01-29,880.626
2007-01-30,885.817
2007-01-31,879.318
2007-02-01,887.737
2007-02-02,893.561
2007-02-05,899.77
2007-02-06,909.263
2007-02-07,913.246
2007-02-08,914.149
2007-02-09,905.664
2007-02-12,893.368
2007-02-13,886.77
2007-02-14,894.289
2007-02-15,907.357
2007-02-16,901.223
2007-02-19,900.763
2007-02-20,899.499
2007-02-21,917.224
2007-02-22,921.16
2007-02-23,934.291
2007-02-26,942.55
2007-02-27,929.148
2007-02-28,888.971
2007-03-01,895.131
2007-03-02,889.072
2007-03-05,844.302
2007-03-06,868.187
2007-03-07,865.601
2007-03-08,884.064
2007-03-09,892.939
2007-03-12,908.17
2007-03-13,898.629
2007-03-14,866.892
2007-03-15,884.347
2007-03-16,892.735
2007-03-19,901.069
2007-03-20,907.292
2007-03-21,917.661
2007-03-22,931.722
2007-03-23,929.356
2007-03-26,929.317
2007-03-27,942.321
2007-03-28,932.364
2007-03-29,940.526
2007-03-30,943.185
2007-04-02,949.219
2007-04-03,961.475
2007-04-04,970.021
2007-04-05,972.85
2007-04-06,972.85
2007-04-09,985.549
2007-04-10,984.479
2007-04-11,990.866
2007-04-12,978.281
2007-04-13,976.383
2007-04-16,982.664
2007-04-17,978.822
2007-04-18,974.392
2007-04-19,948.554
2007-04-20,966.946
2007-04-23,972.535
2007-04-24,974.896
2007-04-25,980.586
2007-04-26,992.436
2007-04-27,989.955
2007-04-30,989.203
2007-05-01,988.347
2007-05-02,999.36
2007-05-03,1001.004
2007-05-04,1005.675
2007-05-07,1002.774
2007-05-08,996.45
2007-05-09,1002.142
2007-05-10,1004.824
2007-05-11,994.682
2007-05-14,1010.676
2007-05-15,1005.001
2007-05-16,1006.183
2007-05-17,1008.15
2007-05-18,1010.007
2007-05-21,1012.925
2007-05-22,1011.277
2007-05-23,1020.144
2007-05-24,1015.871
2007-05-25,1007.198
2007-05-28,1012.518
2007-05-29,1007.79
2007-05-30,998.448
2007-05-31,1000.0
2007-06-01,1013.25
2007-06-04,1036.168
2007-06-05,1042.602
2007-06-06,1041.683
2007-06-07,1045.229
2007-06-08,1030.753
2007-06-11,1050.887
2007-06-12,1065.09
2007-06-13,1060.077
2007-06-14,1074.866
2007-06-15,1082.408
2007-06-18,1095.142
2007-06-19,1097.892
2007-06-20,1111.625
2007-06-21,1119.673
2007-06-22,1114.113
2007-06-25,1103.25
2007-06-26,1082.198
2007-06-27,1075.835
2007-06-28,1086.758
2007-06-29,1098.865
2007-07-02,1094.937
2007-07-03,1101.847
2007-07-04,1109.166
2007-07-05,1109.76
2007-07-06,1112.01
2007-07-09,1125.244
2007-07-10,1130.547
2007-07-11,1121.62
2007-07-12,1132.882
2007-07-13,1144.666
2007-07-16,1133.86
2007-07-17,1135.273
2007-07-18,1112.8
2007-07-19,1117.625
2007-07-20,1143.772
2007-07-23,1143.605
2007-07-24,1157.076
2007-07-25,1143.251
2007-07-26,1123.135
2007-07-27,1092.978
2007-07-30,1098.219
2007-07-31,1090.361
2007-08-01,1046.375
2007-08-02,1050.187
2007-08-03,1065.696
2007-08-06,1034.025
2007-08-07,1032.73
2007-08-08,1063.078
2007-08-09,1058.963
2007-08-10,1035.185
2007-08-13,1043.724
2007-08-14,1038.204
2007-08-15,998.339
2007-08-16,942.237
2007-08-17,926.198
2007-08-20,988.353
2007-08-21,966.444
2007-08-22,1006.438
2007-08-23,1036.312
2007-08-24,1030.386
2007-08-27,1050.896
2007-08-28,1035.04
2007-08-29,1028.57
2007-08-30,1025.055
2007-08-31,1047.575
2007-09-03,1047.806
2007-09-04,1043.992
2007-09-05,1055.521
2007-09-06,1069.864
2007-09-07,1077.284
2007-09-10,1073.016
2007-09-11,1094.536
2007-09-12,1103.14
2007-09-13,1106.141
2007-09-14,1114.626
2007-09-17,1086.55
2007-09-18,1083.039
2007-09-19,1125.08
2007-09-20,1119.757
2007-09-21,1120.427
2007-09-24,1174.856
2007-09-25,1166.374
2007-09-26,1186.084
2007-09-27,1194.677
2007-09-28,1200.402
2007-10-01,1252.246
2007-10-02,1271.247
2007-10-03,1277.125
2007-10-04,1268.584
2007-10-05,1295.187
2007-10-08,1316.476
2007-10-09,1323.395
2007-10-10,1313.664
2007-10-11,1344.887
2007-10-12,1343.128
2007-10-15,1340.344
2007-10-16,1310.982
2007-10-17,1336.496
2007-10-18,1332.885
2007-10-19,1310.455
2007-10-22,1270.15
2007-10-23,1279.762
2007-10-24,1264.282
2007-10-25,1295.952
2007-10-26,1323.25
2007-10-29,1339.142
2007-10-30,1338.829
2007-10-31,1338.454
2007-11-01,1349.639
2007-11-02,1323.417
2007-11-05,1306.397
2007-11-06,1310.524
2007-11-07,1311.308
2007-11-08,1311.444
2007-11-09,1282.113
2007-11-12,1241.254
2007-11-13,1229.001
2007-11-14,1247.351
2007-11-15,1233.538
2007-11-16,1218.653
2007-11-19,1213.802
2007-11-20,1208.224
2007-11-21,1165.441
2007-11-22,1150.056
2007-11-23,1165.694
2007-11-26,1203.0
2007-11-27,1187.955
2007-11-28,1184.119
2007-11-29,1215.651
2007-11-30,1239.339
2007-12-03,1228.741
2007-12-04,1248.711
2007-12-05,1260.371
2007-12-06,1252.219
2007-12-07,1249.283
2007-12-10,1237.537
2007-12-11,1249.598
2007-12-12,1236.07
2007-12-13,1213.91
2007-12-14,1204.906
2007-12-17,1158.212
2007-12-18,1165.119
2007-12-19,1168.837
2007-12-20,1168.403
2007-12-21,1191.847
2007-12-24,1203.086
2007-12-25,1203.086
2007-12-26,1215.128
2007-12-27,1216.322
2007-12-28,1218.533
2007-12-31,1242.663
2008-01-01,1242.663
2008-01-02,1234.947
2008-01-03,1216.405
2008-01-04,1227.753
2008-01-07,1201.618
2008-01-08,1205.479
2008-01-09,1195.108
2008-01-10,1181.445
2008-01-11,1172.909
2008-01-14,1153.722
2008-01-15,1131.27
2008-01-16,1083.369
2008-01-17,1098.204
2008-01-18,1080.105
2008-01-21,1010.698
2008-01-22,945.106
2008-01-23,1001.521
2008-01-24,1024.745
2008-01-25,1079.989
2008-01-28,1041.905
2008-01-29,1049.162
2008-01-30,1030.103
2008-01-31,1039.635
2008-02-01,1059.633
2008-02-04,1095.272
2008-02-05,1080.303
2008-02-06,1056.63
2008-02-07,1055.341
2008-02-08,1054.752
2008-02-11,1031.231
2008-02-12,1044.852
2008-02-13,1045.744
2008-02-14,1073.483
2008-02-15,1090.616
2008-02-18,1089.191
2008-02-19,1104.013
2008-02-20,1082.287
2008-02-21,1085.353
2008-02-22,1080.029
2008-02-25,1080.98
2008-02-26,1085.735
2008-02-27,1108.439
2008-02-28,1100.644
2008-02-29,1086.344
2008-03-03,1049.432
2008-03-04,1044.792
2008-03-05,1025.901
2008-03-06,1038.411
2008-03-07,1011.69
2008-03-10,988.145
2008-03-11,996.499
2008-03-12,1018.395
2008-03-13,973.728
2008-03-14,985.484
2008-03-17,959.422
2008-03-18,964.549
2008-03-19,950.109
2008-03-20,919.031
2008-03-21,919.031
2008-03-24,961.878
2008-03-25,999.977
2008-03-26,1004.786
2008-03-27,1022.054
2008-03-28,1034.769
2008-03-31,1020.273
2008-04-01,1019.331
2008-04-02,1036.754
2008-04-03,1043.497
2008-04-04,1050.019
2008-04-07,1065.502
2008-04-08,1051.215
2008-04-09,1035.155
2008-04-10,1047.055
2008-04-11,1064.493
2008-04-14,1036.487
2008-04-15,1057.74
2008-04-16,1075.112
2008-04-17,1086.384
2008-04-18,1077.807
2008-04-21,1102.315
2008-04-22,1109.044
2008-04-23,1116.091
2008-04-24,1115.699
2008-04-25,1112.915
2008-04-28,1107.496
2008-04-29,1104.135
2008-04-30,1101.598
2008-05-01,1099.032
2008-05-02,1124.894
2008-05-05,1136.898
2008-05-06,1153.255
2008-05-07,1149.521
2008-05-08,1133.938
2008-05-09,1136.028
2008-05-12,1150.045
2008-05-13,1149.44
2008-05-14,1140.779
2008-05-15,1145.515
2008-05-16,1165.693
2008-05-19,1164.894
2008-05-20,1159.919
2008-05-21,1165.377
2008-05-22,1155.928
2008-05-23,1141.889
2008-05-26,1122.692
2008-05-27,1125.739
2008-05-28,1131.582
2008-05-29,1147.395
2008-05-30,1155.754
2008-06-02,1153.843
2008-06-03,1140.941
2008-06-04,1137.722
2008-06-05,1130.673
2008-06-06,1140.108
2008-06-09,1118.779
2008-06-10,1091.196
2008-06-11,1097.038
2008-06-12,1083.872
2008-06-13,1072.785
2008-06-16,1087.344
2008-06-17,1093.283
2008-06-18,1097.827
2008-06-19,1083.574
2008-06-20,1087.512
2008-06-23,1079.803
2008-06-24,1079.047
2008-06-25,1076.55
2008-06-26,1079.759
2008-06-27,1064.257
2008-06-30,1063.341
2008-07-01,1046.353
2008-07-02,1052.097
2008-07-03,1024.446
2008-07-04,1020.156
2008-07-07,1036.308
2008-07-08,1015.238
2008-07-09,1025.016
2008-07-10,1017.722
2008-07-11,1029.9
2008-07-14,1027.047
2008-07-15,1013.562
2008-07-16,1013.79
2008-07-17,1012.997
2008-07-18,989.814
2008-07-21,1004.703
2008-07-22,1000.066
2008-07-23,1011.186
2008-07-24,1007.403
2008-07-25,993.493
2008-07-28,989.752
2008-07-29,976.538
2008-07-30,983.886
2008-07-31,989.97
2008-08-01,981.26
2008-08-04,967.121
2008-08-05,942.238
2008-08-06,944.276
2008-08-07,919.838
2008-08-08,914.884
2008-08-11,906.98
2008-08-12,898.056
2008-08-13,899.939
2008-08-14,910.445
2008-08-15,893.467
2008-08-18,889.41
2008-08-19,876.012
2008-08-20,892.069
2008-08-21,878.208
2008-08-22,886.361
2008-08-25,880.351
2008-08-26,859.927
2008-08-27,861.779
2008-08-28,854.711
2008-08-29,870.383
2008-09-01,854.256
2008-09-02,854.758
2008-09-03,826.163
2008-09-04,800.062
2008-09-05,782.97
2008-09-08,814.57
2008-09-09,798.131
2008-09-10,784.637
2008-09-11,751.822
2008-09-12,769.791
2008-09-15,741.554
2008-09-16,722.71
2008-09-17,715.861
2008-09-18,711.682
2008-09-19,754.227
2008-09-22,769.678
2008-09-23,750.259
2008-09-24,751.283
2008-09-25,743.898
2008-09-26,727.608
2008-09-29,701.184
2008-09-30,706.75
2008-10-01,703.033
2008-10-02,694.27
2008-10-03,671.236
2008-10-06,620.411
2008-10-07,622.797
2008-10-08,579.972
2008-10-09,585.794
2008-10-10,526.88
2008-10-13,557.553
2008-10-14,562.828
2008-10-15,530.615
2008-10-16,496.664
2008-10-17,478.031
2008-10-20,487.727
2008-10-21,491.994
2008-10-22,467.243
2008-10-23,453.411
2008-10-24,424.612
2008-10-27,422.575
2008-10-28,432.461
2008-10-29,430.729
2008-10-30,472.777
2008-10-31,479.863
2008-11-03,512.42
2008-11-04,512.733
2008-11-05,528.413
2008-11-06,506.521
2008-11-07,514.359
2008-11-10,531.1
2008-11-11,500.894
2008-11-12,499.597
2008-11-13,479.331
2008-11-14,479.476
2008-11-17,475.91
2008-11-18,451.502
2008-11-19,441.136
2008-11-20,424.765
2008-11-21,436.665
2008-11-24,430.871
2008-11-25,435.209
2008-11-26,444.354
2008-11-27,450.801
2008-11-28,445.761
2008-12-01,431.442
2008-12-02,421.578
2008-12-03,428.425
2008-12-04,433.194
2008-12-05,435.439
2008-12-08,440.627
2008-12-09,465.033
2008-12-10,487.035
2008-12-11,485.765
2008-12-12,477.596
2008-12-15,494.937
2008-12-16,496.446
2008-12-17,505.469
2008-12-18,522.518
2008-12-19,515.584
2008-12-22,506.007
2008-12-23,496.883
2008-12-24,500.102
2008-12-25,500.102
2008-12-26,501.692
2008-12-29,523.733
2008-12-30,514.988
2008-12-31,510.34
2009-01-01,510.34
2009-01-02,525.145
2009-01-05,549.83
2009-01-06,544.109
2009-01-07,540.647
2009-01-08,534.301
2009-01-09,533.454
2009-01-12,517.71
2009-01-13,508.386
2009-01-14,506.079
2009-01-15,489.999
2009-01-16,497.178
2009-01-19,490.689
2009-01-20,477.866
2009-01-21,479.876
2009-01-22,482.88
2009-01-23,470.882
2009-01-26,473.438
2009-01-27,471.741
2009-01-28,494.214
2009-01-29,487.203
2009-01-30,487.692
2009-02-02,477.689
2009-02-03,479.784
2009-02-04,478.126
2009-02-05,477.729
2009-02-06,488.503
2009-02-09,483.421
2009-02-10,484.658
2009-02-11,485.418
2009-02-12,476.834
2009-02-13,486.849
2009-02-16,479.061
2009-02-17,457.78
2009-02-18,459.814
2009-02-19,458.53
2009-02-20,444.646
2009-02-23,453.469
2009-02-24,443.413
2009-02-25,445.219
2009-02-26,444.405
2009-02-27,436.42
2009-03-02,416.386
2009-03-03,424.17
2009-03-04,429.597
2009-03-05,423.668
2009-03-06,424.031
2009-03-09,411.923
2009-03-10,416.993
2009-03-11,418.456
2009-03-12,414.817
2009-03-13,431.557
2009-03-16,436.323
2009-03-17,435.68
2009-03-18,445.268
2009-03-19,448.764
2009-03-20,449.286
2009-03-23,470.979
2009-03-24,476.78
2009-03-25,474.719
2009-03-26,496.956
2009-03-27,497.071
2009-03-30,472.529
2009-03-31,486.274
2009-04-01,482.218
2009-04-02,519.854
2009-04-03,517.993
2009-04-06,533.388
2009-04-07,513.933
2009-04-08,507.214
2009-04-09,521.381
2009-04-10,521.381
2009-04-13,534.927
2009-04-14,552.095
2009-04-15,559.756
2009-04-16,554.287
2009-04-17,558.608
2009-04-20,552.825
2009-04-21,549.873
2009-04-22,541.271
2009-04-23,549.769
2009-04-24,551.917
2009-04-27,536.338
2009-04-28,531.023
2009-04-29,553.836
2009-04-30,566.939
2009-05-01,565.198
2009-05-04,600.395
2009-05-05,620.68
2009-05-06,642.895
2009-05-07,675.343
2009-05-08,695.589
2009-05-11,677.012
2009-05-12,690.399
2009-05-13,688.197
2009-05-14,665.042
2009-05-15,653.597
2009-05-18,648.919
2009-05-19,681.417
2009-05-20,693.064
2009-05-21,676.342
2009-05-22,695.981
2009-05-25,715.448
2009-05-26,702.857
2009-05-27,720.977
2009-05-28,730.591
2009-05-29,750.275
2009-06-01,781.875
2009-06-02,785.454
2009-06-03,787.224
2009-06-04,779.366
2009-06-05,778.665
2009-06-08,747.187
2009-06-09,752.825
2009-06-10,778.808
2009-06-11,778.804
2009-06-12,770.07
2009-06-15,746.983
2009-06-16,736.437
2009-06-17,736.52
2009-06-18,727.555
2009-06-19,742.628
2009-06-22,738.127
2009-06-23,727.162
2009-06-24,744.218
2009-06-25,748.587
2009-06-26,759.001
2009-06-29,759.015
2009-06-30,754.728
2009-07-01,768.44
2009-07-02,753.84
2009-07-03,748.635
2009-07-06,735.413
2009-07-07,735.609
2009-07-08,727.629
2009-07-09,739.344
2009-07-10,731.035
2009-07-13,714.67
2009-07-14,729.24
2009-07-15,757.591
2009-07-16,761.899
2009-07-17,776.537
2009-07-20,801.306
2009-07-21,801.383
2009-07-22,800.734
2009-07-23,818.74
2009-07-24,836.077
2009-07-27,845.286
2009-07-28,859.685
2009-07-29,847.484
2009-07-30,862.032
2009-07-31,870.645
2009-08-03,888.153
2009-08-04,876.985
2009-08-05,874.717
2009-08-06,881.399
2009-08-07,863.618
2009-08-10,862.336
2009-08-11,879.675
2009-08-12,876.761
2009-08-13,892.425
2009-08-14,892.94
2009-08-17,856.673
2009-08-18,865.242
2009-08-19,854.271
2009-08-20,874.666
2009-08-21,876.164
2009-08-24,899.893
2009-08-25,905.467
2009-08-26,903.464
2009-08-27,907.195
2009-08-28,913.648
2009-08-31,901.031
2009-09-01,900.95
2009-09-02,899.138
2009-09-03,910.079
2009-09-04,918.577
2009-09-07,933.307
2009-09-08,951.008
2009-09-09,947.666
2009-09-10,952.568
2009-09-11,946.543
2009-09-14,926.228
2009-09-15,929.773
2009-09-16,944.552
2009-09-17,940.143
2009-09-18,936.885
2009-09-21,936.425
2009-09-22,959.388
2009-09-23,963.77
2009-09-24,954.243
2009-09-25,952.319
2009-09-28,939.19
2009-09-29,951.656
2009-09-30,961.154
2009-10-01,949.017
2009-10-02,930.024
2009-10-05,919.209
2009-10-06,944.667
2009-10-07,959.432
2009-10-08,979.242
2009-10-09,972.784
2009-10-12,982.352
2009-10-13,983.614
2009-10-14,1002.588
2009-10-15,1009.116
2009-10-16,1002.27
2009-10-19,1004.587
2009-10-20,1003.126
2009-10-21,999.313
2009-10-22,996.853
2009-10-23,1006.163
2009-10-26,1005.891
2009-10-27,995.681
2009-10-28,976.95
2009-10-29,973.411
2009-10-30,982.719
2009-11-02,976.524
2009-11-03,962.829
2009-11-04,975.376
2009-11-05,965.166
2009-11-06,974.952
2009-11-09,994.396
2009-11-10,994.95
2009-11-11,999.99
2009-11-12,995.314
2009-11-13,1000.305
2009-11-16,1015.718
2009-11-17,1006.252
2009-11-18,1004.478
2009-11-19,998.193
2009-11-20,1001.136
2009-11-23,1015.991
2009-11-24,1013.934
2009-11-25,1023.098
2009-11-26,1017.899
2009-11-27,1016.108
2009-11-30,1002.982
2009-12-01,1027.798
2009-12-02,1030.816
2009-12-03,1042.84
2009-12-04,1039.719
2009-12-07,1040.774
2009-12-08,1039.026
2009-12-09,1034.556
2009-12-10,1030.735
2009-12-11,1030.202
2009-12-14,1026.703
2009-12-15,1029.469
2009-12-16,1034.001
2009-12-17,1022.331
2009-12-18,1024.393
2009-12-21,1022.375
2009-12-22,1030.432
2009-12-23,1030.47
2009-12-24,1036.395
2009-12-25,1036.395
2009-12-28,1047.506
2009-12-29,1063.08
2009-12-30,1064.213
2009-12-31,1067.009
2010-01-01,1067.009
2010-01-04,1081.45
2010-01-05,1100.641
2010-01-06,1105.489
2010-01-07,1099.422
2010-01-08,1105.839
2010-01-11,1128.672
2010-01-12,1120.856
2010-01-13,1106.026
2010-01-14,1120.796
2010-01-15,1110.605
2010-01-18,1112.894
2010-01-19,1112.986
2010-01-20,1093.596
2010-01-21,1074.022
2010-01-22,1069.725
2010-01-25,1062.899
2010-01-26,1024.05
2010-01-27,1008.26
2010-01-28,1033.188
2010-01-29,1023.445
2010-02-01,1017.83
2010-02-02,1018.129
2010-02-03,1034.396
2010-02-04,1021.278
2010-02-05,992.541
2010-02-08,991.054
2010-02-09,1003.646
2010-02-10,1003.577
2010-02-11,1014.228
2010-02-12,1026.717
2010-02-15,1028.166
2010-02-16,1032.757
2010-02-17,1047.214
2010-02-18,1033.085
2010-02-19,1021.589
2010-02-22,1030.793
2010-02-23,1043.749
2010-02-24,1042.656
2010-02-25,1036.435
2010-02-26,1035.242
2010-03-01,1048.086
2010-03-02,1052.432
2010-03-03,1054.65
2010-03-04,1049.7
2010-03-05,1060.909
2010-03-08,1071.453
2010-03-09,1072.857
2010-03-10,1086.724
2010-03-11,1089.202
2010-03-12,1089.125
2010-03-15,1085.193
2010-03-16,1094.23
2010-03-17,1104.421
2010-03-18,1099.181
2010-03-19,1094.963
2010-03-22,1081.562
2010-03-23,1087.364
2010-03-24,1084.014
2010-03-25,1085.935
2010-03-26,1097.708
2010-03-29,1105.312
2010-03-30,1111.101
2010-03-31,1101.144
2010-04-01,1114.323
2010-04-02,1114.323
2010-04-05,1128.694
2010-04-06,1129.681
2010-04-07,1137.917
2010-04-08,1133.437
2010-04-09,1153.712
2010-04-12,1153.583
2010-04-13,1147.711
2010-04-14,1180.501
2010-04-15,1181.286
2010-04-16,1181.543
2010-04-19,1159.328
2010-04-20,1170.778
2010-04-21,1170.855
2010-04-22,1168.216
2010-04-23,1172.414
2010-04-26,1184.118
2010-04-27,1181.982
2010-04-28,1157.476
2010-04-29,1170.268
2010-04-30,1169.869
2010-05-03,1151.601
2010-05-04,1128.226
2010-05-05,1105.949
2010-05-06,1097.344
2010-05-07,1079.005
2010-05-10,1121.587
2010-05-11,1103.461
2010-05-12,1124.619
2010-05-13,1121.918
2010-05-14,1115.267
2010-05-17,1094.41
2010-05-18,1104.912
2010-05-19,1071.115
2010-05-20,1049.921
2010-05-21,1034.662
2010-05-24,1042.324
2010-05-25,992.71
2010-05-26,1013.607
2010-05-27,1029.67
2010-05-28,1031.716
2010-05-31,1045.798
2010-06-01,1019.497
2010-06-02,1025.603
2010-06-03,1058.589
2010-06-04,1061.205
2010-06-07,1036.205
2010-06-08,1041.33
2010-06-09,1044.03
2010-06-10,1062.526
2010-06-11,1067.86
2010-06-14,1087.586
2010-06-15,1091.59
2010-06-16,1107.181
2010-06-17,1108.228
2010-06-18,1120.595
2010-06-21,1146.478
2010-06-22,1133.188
2010-06-23,1122.785
2010-06-24,1108.585
2010-06-25,1112.782
2010-06-28,1123.045
2010-06-29,1094.093
2010-06-30,1098.242
2010-07-01,1084.131
2010-07-02,1100.568
2010-07-05,1100.145
2010-07-06,1118.339
2010-07-07,1110.156
2010-07-08,1129.938
2010-07-09,1137.742
2010-07-12,1136.563
2010-07-13,1142.767
2010-07-14,1155.119
2010-07-15,1150.87
2010-07-16,1157.837
2010-07-19,1153.211
2010-07-20,1169.477
