Date,KOKUSAI INDEX (WORLD ex JP) IMI IMI (Large+Mid+Small Cap)
2005-11-04,707.506
2005-11-07,708.67
2005-11-08,706.624
2005-11-09,706.883
2005-11-10,710.38
2005-11-11,713.547
2005-11-14,713.091
2005-11-15,709.91
2005-11-16,709.146
2005-11-17,716.32
2005-11-18,719.274
2005-11-21,723.72
2005-11-22,725.987
2005-11-23,730.378
2005-11-24,730.431
2005-11-25,730.677
2005-11-28,725.965
2005-11-29,726.006
2005-11-30,723.256
2005-12-01,731.316
2005-12-02,733.478
2005-12-05,732.977
2005-12-06,735.263
2005-12-07,731.861
2005-12-08,733.852
2005-12-09,735.294
2005-12-12,738.373
2005-12-13,740.341
2005-12-14,743.421
2005-12-15,739.982
2005-12-16,741.457
2005-12-19,737.85
2005-12-20,736.408
2005-12-21,737.904
2005-12-22,740.668
2005-12-23,741.319
2005-12-26,741.319
2005-12-27,737.189
2005-12-28,739.424
2005-12-29,738.286
2005-12-30,733.746
2006-01-02,734.588
2006-01-03,747.968
2006-01-04,755.504
2006-01-05,754.775
2006-01-06,762.24
2006-01-09,763.318
2006-01-10,762.143
2006-01-11,765.845
2006-01-12,762.532
2006-01-13,762.547
2006-01-16,764.404
2006-01-17,759.548
2006-01-18,755.574
2006-01-19,761.104
2006-01-20,751.586
2006-01-23,756.093
2006-01-24,757.072
2006-01-25,758.955
2006-01-26,764.763
2006-01-27,769.202
2006-01-30,769.012
2006-01-31,769.407
2006-02-01,771.965
2006-02-02,765.141
2006-02-03,760.62
2006-02-06,761.692
2006-02-07,755.255
2006-02-08,757.573
2006-02-09,759.944
2006-02-10,758.675
2006-02-13,757.153
2006-02-14,760.805
2006-02-15,763.37
2006-02-16,767.952
2006-02-17,769.269
2006-02-20,771.179
2006-02-21,769.634
2006-02-22,773.756
2006-02-23,772.986
2006-02-24,773.696
2006-02-27,776.13
2006-02-28,769.455
2006-03-01,776.25
2006-03-02,775.377
2006-03-03,775.206
2006-03-06,772.914
2006-03-07,766.153
2006-03-08,765.372
2006-03-09,765.377
2006-03-10,769.601
2006-03-13,774.099
2006-03-14,781.695
2006-03-15,785.476
2006-03-16,789.169
2006-03-17,790.014
2006-03-20,789.665
2006-03-21,784.826
2006-03-22,788.763
2006-03-23,785.659
2006-03-24,788.906
2006-03-27,786.942
2006-03-28,784.128
2006-03-29,787.11
2006-03-30,792.267
2006-03-31,788.16
2006-04-03,791.644
2006-04-04,796.409
2006-04-05,800.555
2006-04-06,800.577
2006-04-07,792.071
2006-04-10,793.115
2006-04-11,786.983
2006-04-12,786.385
2006-04-13,787.464
2006-04-14,787.464
2006-04-17,791.056
2006-04-18,800.199
2006-04-19,806.734
2006-04-20,806.268
2006-04-21,809.303
2006-04-24,807.045
2006-04-25,805.816
2006-04-26,808.882
2006-04-27,810.502
2006-04-28,811.317
2006-05-01,811.379
2006-05-02,817.192
2006-05-03,812.932
2006-05-04,817.587
2006-05-05,827.14
2006-05-08,827.145
2006-05-09,829.866
2006-05-10,828.724
2006-05-11,821.882
2006-05-12,810.804
2006-05-15,803.887
2006-05-16,803.886
2006-05-17,787.02
2006-05-18,781.645
2006-05-19,780.812
2006-05-22,772.582
2006-05-23,778.266
2006-05-24,772.514
2006-05-25,782.64
2006-05-26,790.074
2006-05-29,791.514
2006-05-30,780.905
2006-05-31,785.879
2006-06-01,792.598
2006-06-02,797.528
2006-06-05,786.953
2006-06-06,776.611
2006-06-07,773.797
2006-06-08,762.914
2006-06-09,766.533
2006-06-12,756.251
2006-06-13,742.974
2006-06-14,746.785
2006-06-15,764.116
2006-06-16,761.543
2006-06-19,756.249
2006-06-20,757.395
2006-06-21,764.558
2006-06-22,762.283
2006-06-23,761.66
2006-06-26,764.438
2006-06-27,759.538
2006-06-28,760.377
2006-06-29,776.517
2006-06-30,786.519
2006-07-03,791.967
2006-07-04,793.219
2006-07-05,783.762
2006-07-06,788.302
2006-07-07,786.186
2006-07-10,785.229
2006-07-11,785.048
2006-07-12,779.294
2006-07-13,768.878
2006-07-14,761.6
2006-07-17,756.112
2006-07-18,755.777
2006-07-19,771.894
2006-07-20,769.477
2006-07-21,763.697
2006-07-24,775.179
2006-07-25,779.595
2006-07-26,780.481
2006-07-27,783.792
2006-07-28,791.86
2006-07-31,790.651
2006-08-01,785.794
2006-08-02,793.352
2006-08-03,791.935
2006-08-04,796.513
2006-08-07,791.617
2006-08-08,789.697
2006-08-09,790.471
2006-08-10,787.724
2006-08-11,786.004
2006-08-14,787.943
2006-08-15,798.042
2006-08-16,805.598
2006-08-17,807.176
2006-08-18,806.931
2006-08-21,807.603
2006-08-22,806.945
2006-08-23,803.12
2006-08-24,803.871
2006-08-25,802.86
2006-08-28,807.633
2006-08-29,808.853
2006-08-30,812.909
2006-08-31,812.134
2006-09-01,816.373
2006-09-04,819.327
2006-09-05,818.32
2006-09-06,809.046
2006-09-07,802.137
2006-09-08,802.876
2006-09-11,800.52
2006-09-12,809.325
2006-09-13,812.524
2006-09-14,813.361
2006-09-15,812.874
2006-09-18,814.844
2006-09-19,812.373
2006-09-20,817.088
2006-09-21,816.27
2006-09-22,812.979
2006-09-25,815.463
2006-09-26,821.277
2006-09-27,825.16
2006-09-28,826.103
2006-09-29,823.967
2006-10-02,823.939
2006-10-03,822.811
2006-10-04,829.533
2006-10-05,834.18
2006-10-06,830.62
2006-10-09,832.169
2006-10-10,833.988
2006-10-11,832.744
2006-10-12,840.196
2006-10-13,842.08
2006-10-16,845.629
2006-10-17,840.662
2006-10-18,843.287
2006-10-19,846.212
2006-10-20,847.654
2006-10-23,850.262
2006-10-24,850.629
2006-10-25,855.338
2006-10-26,860.18
2006-10-27,856.444
2006-10-30,855.885
2006-10-31,857.211
2006-11-01,854.053
2006-11-02,852.779
2006-11-03,852.091
2006-11-06,861.422
2006-11-07,866.365
2006-11-08,866.569
2006-11-09,864.183
2006-11-10,866.707
2006-11-13,866.969
2006-11-14,869.913
2006-11-15,873.519
2006-11-16,874.822
2006-11-17,873.403
2006-11-20,873.735
2006-11-21,876.31
2006-11-22,880.825
2006-11-23,880.862
2006-11-24,880.708
2006-11-27,869.369
2006-11-28,870.137
2006-11-29,879.955
2006-11-30,881.75
2006-12-01,879.983
2006-12-04,886.573
2006-12-05,890.459
2006-12-06,890.61
2006-12-07,889.862
2006-12-08,891.114
2006-12-11,891.359
2006-12-12,891.952
2006-12-13,894.153
2006-12-14,899.627
2006-12-15,899.279
2006-12-18,896.061
2006-12-19,897.345
2006-12-20,898.998
2006-12-21,895.764
2006-12-22,891.888
2006-12-25,891.888
2006-12-26,893.485
2006-12-27,900.907
2006-12-28,901.26
2006-12-29,899.024
2007-01-01,899.024
2007-01-02,905.678
2007-01-03,902.305
2007-01-04,898.063
2007-01-05,889.256
2007-01-08,890.507
2007-01-09,891.245
2007-01-10,888.552
2007-01-11,896.497
2007-01-12,902.904
2007-01-15,905.837
2007-01-16,903.809
2007-01-17,903.685
2007-01-18,901.499
2007-01-19,905.772
2007-01-22,902.727
2007-01-23,907.161
2007-01-24,912.725
2007-01-25,906.164
2007-01-26,901.85
2007-01-29,903.242
2007-01-30,908.313
2007-01-31,910.999
2007-02-01,919.277
2007-02-02,920.854
2007-02-05,919.605
2007-02-06,922.437
2007-02-07,926.463
2007-02-08,923.861
2007-02-09,920.602
2007-02-12,915.766
2007-02-13,922.117
2007-02-14,931.943
2007-02-15,933.576
2007-02-16,932.478
2007-02-19,934.345
2007-02-20,935.676
2007-02-21,932.94
2007-02-22,933.62
2007-02-23,934.459
2007-02-26,935.536
2007-02-27,907.634
2007-02-28,902.933
2007-03-01,897.122
2007-03-02,889.596
2007-03-05,876.245
2007-03-06,888.839
2007-03-07,891.794
2007-03-08,899.631
2007-03-09,901.27
2007-03-12,903.75
2007-03-13,889.855
2007-03-14,884.169
2007-03-15,894.026
2007-03-16,893.526
2007-03-19,904.338
2007-03-20,910.273
2007-03-21,921.484
2007-03-22,928.375
2007-03-23,929.231
2007-03-26,928.342
2007-03-27,924.834
2007-03-28,919.322
2007-03-29,924.291
2007-03-30,923.599
2007-04-02,928.062
2007-04-03,936.996
2007-04-04,939.079
2007-04-05,942.837
2007-04-06,942.837
2007-04-09,941.27
2007-04-10,947.509
2007-04-11,943.949
2007-04-12,947.946
2007-04-13,952.849
2007-04-16,964.09
2007-04-17,965.679
2007-04-18,964.73
2007-04-19,961.93
2007-04-20,971.504
2007-04-23,969.762
2007-04-24,967.382
2007-04-25,976.546
2007-04-26,975.33
2007-04-27,974.648
2007-04-30,970.089
2007-05-01,969.465
2007-05-02,976.554
2007-05-03,979.521
2007-05-04,984.941
2007-05-07,988.063
2007-05-08,982.065
2007-05-09,985.87
2007-05-10,974.924
2007-05-11,982.003
2007-05-14,980.882
2007-05-15,982.332
2007-05-16,985.574
2007-05-17,984.648
2007-05-18,991.664
2007-05-21,992.863
2007-05-22,993.151
2007-05-23,996.378
2007-05-24,985.492
2007-05-25,989.085
2007-05-28,989.795
2007-05-29,992.618
2007-05-30,995.034
2007-05-31,1000.0
2007-06-01,1005.333
2007-06-04,1008.144
2007-06-05,1003.935
2007-06-06,991.83
2007-06-07,976.083
2007-06-08,978.732
2007-06-11,982.227
2007-06-12,973.533
2007-06-13,982.172
2007-06-14,991.305
2007-06-15,1001.991
2007-06-18,1001.376
2007-06-19,1001.857
2007-06-20,995.838
2007-06-21,995.067
2007-06-22,988.097
2007-06-25,985.019
2007-06-26,980.601
2007-06-27,982.5
2007-06-28,988.217
2007-06-29,991.057
2007-07-02,1000.044
2007-07-03,1005.178
2007-07-04,1007.57
2007-07-05,1005.573
2007-07-06,1011.354
2007-07-09,1013.722
2007-07-10,1003.83
2007-07-11,1006.656
2007-07-12,1022.104
2007-07-13,1026.386
2007-07-16,1025.06
2007-07-17,1023.905
2007-07-18,1019.605
2007-07-19,1026.784
2007-07-20,1016.708
2007-07-23,1019.887
2007-07-24,1002.363
2007-07-25,997.133
2007-07-26,972.767
2007-07-27,958.244
2007-07-30,963.736
2007-07-31,965.55
2007-08-01,960.988
2007-08-02,967.307
2007-08-03,950.242
2007-08-06,957.549
2007-08-07,964.831
2007-08-08,983.435
2007-08-09,958.427
2007-08-10,945.492
2007-08-13,951.383
2007-08-14,935.236
2007-08-15,921.522
2007-08-16,906.586
2007-08-17,929.072
2007-08-20,933.602
2007-08-21,935.217
2007-08-22,949.394
2007-08-23,952.601
2007-08-24,961.618
2007-08-27,958.663
2007-08-28,938.723
2007-08-29,952.147
2007-08-30,954.271
2007-08-31,966.354
2007-09-03,967.451
2007-09-04,975.589
2007-09-05,965.14
2007-09-06,969.9
2007-09-07,954.98
2007-09-10,950.446
2007-09-11,965.581
2007-09-12,968.596
2007-09-13,975.701
2007-09-14,972.331
2007-09-17,963.385
2007-09-18,984.289
2007-09-19,1001.547
2007-09-20,999.76
2007-09-21,1004.329
2007-09-24,1002.272
2007-09-25,998.868
2007-09-26,1004.667
2007-09-27,1012.082
2007-09-28,1012.73
2007-10-01,1024.362
2007-10-02,1024.36
2007-10-03,1021.996
2007-10-04,1023.043
2007-10-05,1034.217
2007-10-08,1029.346
2007-10-09,1036.959
2007-10-10,1039.452
2007-10-11,1041.39
2007-10-12,1042.51
2007-10-15,1035.577
2007-10-16,1025.26
2007-10-17,1030.637
2007-10-18,1030.43
2007-10-19,1011.866
2007-10-22,1004.498
2007-10-23,1017.896
2007-10-24,1013.713
2007-10-25,1019.929
2007-10-26,1033.756
2007-10-29,1041.12
2007-10-30,1035.4
2007-10-31,1048.754
2007-11-01,1026.853
2007-11-02,1025.273
2007-11-05,1017.93
2007-11-06,1029.697
2007-11-07,1014.933
2007-11-08,1011.417
2007-11-09,995.4
2007-11-12,981.218
2007-11-13,999.493
2007-11-14,1001.946
2007-11-15,985.916
2007-11-16,984.465
2007-11-19,966.877
2007-11-20,975.358
2007-11-21,956.794
2007-11-22,959.904
2007-11-23,973.319
2007-11-26,962.23
2007-11-27,967.534
2007-11-28,990.777
2007-11-29,993.888
2007-11-30,1000.642
2007-12-03,995.396
2007-12-04,987.83
2007-12-05,999.863
2007-12-06,1008.815
2007-12-07,1012.695
2007-12-10,1020.552
2007-12-11,1004.556
2007-12-12,1008.053
2007-12-13,996.197
2007-12-14,984.713
2007-12-17,965.871
2007-12-18,969.445
2007-12-19,967.627
2007-12-20,970.71
2007-12-21,987.253
2007-12-24,994.045
2007-12-25,994.045
2007-12-26,996.989
2007-12-27,991.552
2007-12-28,995.389
2007-12-31,990.148
2008-01-01,990.148
2008-01-02,981.125
2008-01-03,978.873
2008-01-04,958.855
2008-01-07,955.865
2008-01-08,948.515
2008-01-09,948.121
2008-01-10,950.059
2008-01-11,941.476
2008-01-14,950.433
2008-01-15,926.499
2008-01-16,913.46
2008-01-17,897.413
2008-01-18,888.982
2008-01-21,863.033
2008-01-22,866.869
2008-01-23,868.789
2008-01-24,895.435
2008-01-25,891.638
2008-01-28,898.719
2008-01-29,906.784
2008-01-30,901.553
2008-01-31,911.021
2008-02-01,927.172
2008-02-04,923.787
2008-02-05,891.762
2008-02-06,887.849
2008-02-07,882.05
2008-02-08,882.942
2008-02-11,882.319
2008-02-12,898.769
2008-02-13,905.298
2008-02-14,901.859
2008-02-15,896.706
2008-02-18,901.508
2008-02-19,905.366
2008-02-20,902.675
2008-02-21,902.363
2008-02-22,903.828
2008-02-25,918.496
2008-02-26,929.303
2008-02-27,934.43
2008-02-28,925.782
2008-02-29,905.885
2008-03-03,899.932
2008-03-04,893.653
2008-03-05,903.56
2008-03-06,890.101
2008-03-07,880.51
2008-03-10,866.426
2008-03-11,887.465
2008-03-12,892.484
2008-03-13,892.905
2008-03-14,880.001
2008-03-17,859.845
2008-03-18,891.38
2008-03-19,873.056
2008-03-20,875.493
2008-03-21,875.493
2008-03-24,884.856
2008-03-25,904.123
2008-03-26,902.698
2008-03-27,902.42
2008-03-28,895.275
2008-03-31,899.176
2008-04-01,920.927
2008-04-02,926.818
2008-04-03,927.936
2008-04-04,932.92
2008-04-07,936.473
2008-04-08,930.361
2008-04-09,924.446
2008-04-10,926.532
2008-04-11,911.691
2008-04-14,907.028
2008-04-15,911.007
2008-04-16,934.09
2008-04-17,931.102
2008-04-18,943.658
2008-04-21,945.505
2008-04-22,940.307
2008-04-23,941.522
2008-04-24,940.446
2008-04-25,948.067
2008-04-28,949.796
2008-04-29,943.019
2008-04-30,944.064
2008-05-01,949.635
2008-05-02,958.143
2008-05-05,957.957
2008-05-06,962.829
2008-05-07,953.064
2008-05-08,956.216
2008-05-09,949.635
2008-05-12,959.269
2008-05-13,958.916
2008-05-14,962.14
2008-05-15,970.598
2008-05-16,976.579
2008-05-19,980.193
2008-05-20,971.67
2008-05-21,963.191
2008-05-22,964.682
2008-05-23,953.114
2008-05-26,951.95
2008-05-27,952.071
2008-05-28,956.087
2008-05-29,958.179
2008-05-30,960.621
2008-06-02,951.634
2008-06-03,949.158
2008-06-04,944.886
2008-06-05,956.882
2008-06-06,940.193
2008-06-09,937.509
2008-06-10,925.779
2008-06-11,913.544
2008-06-12,912.833
2008-06-13,921.205
2008-06-16,925.047
2008-06-17,925.695
2008-06-18,916.476
2008-06-19,915.043
2008-06-20,902.315
2008-06-23,898.717
2008-06-24,895.275
2008-06-25,901.517
2008-06-26,883.501
2008-06-27,880.399
2008-06-30,882.518
2008-07-01,876.01
2008-07-02,864.599
2008-07-03,862.428
2008-07-04,858.71
2008-07-07,856.437
2008-07-08,859.803
2008-07-09,856.327
2008-07-10,854.799
2008-07-11,845.227
2008-07-14,842.876
2008-07-15,831.406
2008-07-16,842.209
2008-07-17,857.552
2008-07-18,860.925
2008-07-21,866.119
2008-07-22,869.881
2008-07-23,874.938
2008-07-24,857.325
2008-07-25,857.883
2008-07-28,847.111
2008-07-29,854.707
2008-07-30,868.122
2008-07-31,862.685
2008-08-01,854.883
2008-08-04,847.367
2008-08-05,862.486
2008-08-06,867.789
2008-08-07,857.492
2008-08-08,862.368
2008-08-11,869.462
2008-08-12,860.948
2008-08-13,851.864
2008-08-14,857.424
2008-08-15,854.837
2008-08-18,848.031
2008-08-19,834.948
2008-08-20,840.997
2008-08-21,843.716
2008-08-22,852.833
2008-08-25,841.324
2008-08-26,840.717
2008-08-27,847.397
2008-08-28,859.503
2008-08-29,854.707
2008-09-01,849.868
2008-09-02,846.883
2008-09-03,839.255
2008-09-04,814.982
2008-09-05,807.129
2008-09-08,824.542
2008-09-09,802.388
2008-09-10,802.491
2008-09-11,802.644
2008-09-12,816.118
2008-09-15,783.007
2008-09-16,781.041
2008-09-17,754.834
2008-09-18,776.275
2008-09-19,821.674
2008-09-22,804.078
2008-09-23,792.358
2008-09-24,788.211
2008-09-25,800.876
2008-09-26,793.255
2008-09-29,733.526
2008-09-30,750.617
2008-10-01,749.784
2008-10-02,720.65
2008-10-03,719.946
2008-10-06,674.175
2008-10-07,652.807
2008-10-08,632.196
2008-10-09,600.025
2008-10-10,573.678
2008-10-13,634.144
2008-10-14,642.784
2008-10-15,591.419
2008-10-16,590.03
2008-10-17,597.078
2008-10-20,621.059
2008-10-21,606.007
2008-10-22,566.877
2008-10-23,566.178
2008-10-24,541.316
2008-10-27,519.735
2008-10-28,557.835
2008-10-29,577.805
2008-10-30,592.356
2008-10-31,600.671
2008-11-03,604.47
2008-11-04,632.593
2008-11-05,610.524
2008-11-06,574.838
2008-11-07,587.058
2008-11-10,584.795
2008-11-11,562.443
2008-11-12,536.776
2008-11-13,557.756
2008-11-14,546.175
2008-11-17,531.86
2008-11-18,534.949
2008-11-19,506.957
2008-11-20,474.56
2008-11-21,489.189
2008-11-24,527.944
2008-11-25,534.772
2008-11-26,546.26
2008-11-27,551.057
2008-11-28,555.938
2008-12-01,511.017
2008-12-02,526.289
2008-12-03,534.706
2008-12-04,524.265
2008-12-05,527.571
2008-12-08,558.053
2008-12-09,551.731
2008-12-10,558.965
2008-12-11,551.221
2008-12-12,550.477
2008-12-15,550.191
2008-12-16,570.139
2008-12-17,575.546
2008-12-18,570.476
2008-12-19,562.864
2008-12-22,552.21
2008-12-23,549.243
2008-12-24,551.186
2008-12-25,551.186
2008-12-26,553.671
2008-12-29,557.331
2008-12-30,567.994
2008-12-31,572.19
2009-01-01,572.19
2009-01-02,590.298
2009-01-05,590.17
2009-01-06,594.945
2009-01-07,585.078
2009-01-08,585.844
2009-01-09,573.88
2009-01-12,558.761
2009-01-13,553.987
2009-01-14,533.764
2009-01-15,531.221
2009-01-16,538.98
2009-01-19,534.492
2009-01-20,508.703
2009-01-21,520.173
2009-01-22,514.234
2009-01-23,513.389
2009-01-26,525.36
2009-01-27,530.2
2009-01-28,548.363
2009-01-29,532.189
2009-01-30,521.162
2009-02-02,516.144
2009-02-03,525.866
2009-02-04,527.718
2009-02-05,532.331
2009-02-06,545.924
2009-02-09,551.168
2009-02-10,529.436
2009-02-11,527.974
2009-02-12,525.044
2009-02-13,525.295
2009-02-16,520.847
2009-02-17,498.296
2009-02-18,495.773
2009-02-19,494.771
2009-02-20,483.89
2009-02-23,473.187
2009-02-24,482.774
2009-02-25,478.643
2009-02-26,479.382
2009-02-27,469.341
2009-03-02,444.928
2009-03-03,439.95
2009-03-04,452.416
2009-03-05,435.163
2009-03-06,434.46
2009-03-09,429.469
2009-03-10,455.57
2009-03-11,457.703
2009-03-12,470.585
2009-03-13,476.29
2009-03-16,480.76
2009-03-17,489.341
2009-03-18,496.406
2009-03-19,503.682
2009-03-20,495.501
2009-03-23,522.885
2009-03-24,516.671
2009-03-25,520.473
2009-03-26,529.655
2009-03-27,517.369
2009-03-30,497.189
2009-03-31,508.51
2009-04-01,515.734
2009-04-02,538.72
2009-04-03,540.674
2009-04-06,536.671
2009-04-07,524.9
2009-04-08,528.393
2009-04-09,545.83
2009-04-10,545.835
2009-04-13,548.793
2009-04-14,545.084
2009-04-15,547.615
2009-04-16,556.745
2009-04-17,559.722
2009-04-20,535.548
2009-04-21,543.009
2009-04-22,544.164
2009-04-23,547.889
2009-04-24,561.702
2009-04-27,556.363
2009-04-28,551.42
2009-04-29,566.755
2009-04-30,570.436
2009-05-01,572.476
2009-05-04,591.503
2009-05-05,592.061
2009-05-06,600.576
2009-05-07,596.392
2009-05-08,610.264
2009-05-11,601.526
2009-05-12,600.515
2009-05-13,583.411
2009-05-14,586.866
2009-05-15,585.028
2009-05-18,599.118
2009-05-19,606.001
2009-05-20,609.167
2009-05-21,597.837
2009-05-22,600.849
2009-05-25,601.602
2009-05-26,613.106
2009-05-27,608.131
2009-05-28,611.114
2009-05-29,620.769
2009-06-01,638.629
2009-06-02,642.505
2009-06-03,630.525
2009-06-04,633.989
2009-06-05,632.063
2009-06-08,626.34
2009-06-09,631.821
2009-06-10,634.255
2009-06-11,640.621
2009-06-12,638.254
2009-06-15,619.829
2009-06-16,614.974
2009-06-17,608.084
2009-06-18,613.782
2009-06-19,617.851
2009-06-22,598.204
2009-06-23,598.595
2009-06-24,608.055
2009-06-25,612.653
2009-06-26,616.275
2009-06-29,622.261
2009-06-30,617.049
2009-07-01,624.072
2009-07-02,605.724
2009-07-03,605.342
2009-07-06,600.387
2009-07-07,593.051
2009-07-08,587.465
2009-07-09,591.525
2009-07-10,587.689
2009-07-13,599.178
2009-07-14,606.151
2009-07-15,626.398
2009-07-16,631.779
2009-07-17,632.714
2009-07-20,642.814
2009-07-21,646.332
2009-07-22,646.685
2009-07-23,661.649
2009-07-24,662.691
2009-07-27,665.987
2009-07-28,662.281
2009-07-29,659.184
2009-07-30,670.211
2009-07-31,673.16
2009-08-03,687.977
2009-08-04,689.221
2009-08-05,686.595
2009-08-06,684.462
2009-08-07,689.492
2009-08-10,686.415
2009-08-11,677.021
2009-08-12,685.533
2009-08-13,693.445
2009-08-14,686.927
2009-08-17,667.218
2009-08-18,675.6
2009-08-19,679.489
2009-08-20,687.941
2009-08-21,701.921
2009-08-24,705.468
2009-08-25,707.673
2009-08-26,704.009
2009-08-27,703.719
2009-08-28,709.401
2009-08-31,702.701
2009-09-01,688.742
2009-09-02,684.144
2009-09-03,689.315
2009-09-04,698.581
2009-09-07,705.002
2009-09-08,714.063
2009-09-09,720.475
2009-09-10,725.34
2009-09-11,728.221
2009-09-14,729.4
2009-09-15,731.756
2009-09-16,745.356
2009-09-17,747.324
2009-09-18,745.417
2009-09-21,740.042
2009-09-22,748.326
2009-09-23,744.334
2009-09-24,731.785
2009-09-25,727.671
2009-09-28,738.348
2009-09-29,737.621
2009-09-30,737.374
2009-10-01,720.198
2009-10-02,712.111
2009-10-05,721.286
2009-10-06,736.337
2009-10-07,736.537
2009-10-08,746.596
2009-10-09,748.559
2009-10-12,753.056
2009-10-13,749.978
2009-10-14,765.312
2009-10-15,768.107
2009-10-16,761.122
2009-10-19,770.757
2009-10-20,766.583
2009-10-21,764.766
2009-10-22,765.86
2009-10-23,759.177
2009-10-26,748.426
2009-10-27,743.036
2009-10-28,725.375
2009-10-29,740.473
2009-10-30,722.798
2009-11-02,725.957
2009-11-03,722.832
2009-11-04,731.18
2009-11-05,741.695
2009-11-06,743.701
2009-11-09,762.551
2009-11-10,761.406
2009-11-11,765.759
2009-11-12,759.175
2009-11-13,763.195
2009-11-16,776.486
2009-11-17,772.476
2009-11-18,774.451
2009-11-19,760.508
2009-11-20,756.112
2009-11-23,770.58
2009-11-24,766.788
2009-11-25,773.013
2009-11-26,761.192
2009-11-27,755.437
2009-11-30,755.226
2009-12-01,770.89
2009-12-02,773.423
2009-12-03,768.811
2009-12-04,769.731
2009-12-07,766.209
2009-12-08,755.26
2009-12-09,754.082
2009-12-10,758.879
2009-12-11,759.981
2009-12-14,766.492
2009-12-15,762.809
2009-12-16,767.303
2009-12-17,753.574
2009-12-18,753.819
2009-12-21,762.59
2009-12-22,765.02
2009-12-23,770.267
2009-12-24,773.732
2009-12-25,773.732
2009-12-28,776.452
2009-12-29,777.871
2009-12-30,774.677
2009-12-31,772.766
2010-01-01,772.766
2010-01-04,787.108
2010-01-05,788.74
2010-01-06,789.65
2010-01-07,790.101
2010-01-08,793.05
2010-01-11,798.528
2010-01-12,790.089
2010-01-13,793.485
2010-01-14,796.579
2010-01-15,786.763
2010-01-18,789.274
2010-01-19,794.339
2010-01-20,781.284
2010-01-21,767.431
2010-01-22,755.26
2010-01-25,755.439
2010-01-26,752.22
2010-01-27,751.015
2010-01-28,742.338
2010-01-29,737.568
2010-02-01,745.166
2010-02-02,754.959
2010-02-03,751.124
2010-02-04,726.955
2010-02-05,720.076
2010-02-08,718.298
2010-02-09,725.004
2010-02-10,725.751
2010-02-11,731.303
2010-02-12,730.557
2010-02-15,731.458
2010-02-16,744.303
2010-02-17,749.781
2010-02-18,753.698
2010-02-19,752.973
2010-02-22,754.383
2010-02-23,745.364
2010-02-24,749.723
2010-02-25,742.822
2010-02-26,749.071
2010-03-01,755.205
2010-03-02,761.43
2010-03-03,766.609
2010-03-04,766.793
2010-03-05,778.283
2010-03-08,779.686
2010-03-09,779.117
2010-03-10,785.131
2010-03-11,786.237
2010-03-12,789.395
2010-03-15,784.958
2010-03-16,793.657
2010-03-17,799.518
2010-03-18,795.846
2010-03-19,790.314
2010-03-22,792.372
2010-03-23,798.465
2010-03-24,791.812
2010-03-25,793.234
2010-03-26,793.109
2010-03-29,798.675
2010-03-30,798.302
2010-03-31,798.174
2010-04-01,806.912
2010-04-02,806.912
2010-04-05,811.121
2010-04-06,812.198
2010-04-07,808.369
2010-04-08,807.297
2010-04-09,816.148
2010-04-12,820.006
2010-04-13,818.075
2010-04-14,828.608
2010-04-15,829.541
2010-04-16,815.572
2010-04-19,813.27
2010-04-20,822.4
2010-04-21,819.989
2010-04-22,816.77
2010-04-23,823.438
2010-04-26,823.969
2010-04-27,803.87
2010-04-28,799.955
2010-04-29,811.173
2010-04-30,802.466
2010-05-03,806.535
2010-05-04,783.311
2010-05-05,772.936
2010-05-06,750.675
2010-05-07,730.749
2010-05-10,772.338
2010-05-11,767.535
2010-05-12,779.339
2010-05-13,773.088
2010-05-14,752.29
2010-05-17,748.27
2010-05-18,745.257
2010-05-19,732.092
2010-05-20,706.9
2010-05-21,716.701
2010-05-24,710.319
2010-05-25,699.961
2010-05-26,704.838
2010-05-27,728.22
2010-05-28,724.266
2010-05-31,724.058
2010-06-01,715.734
2010-06-02,725.518
2010-06-03,732.692
2010-06-04,708.736
2010-06-07,696.778
2010-06-08,698.859
2010-06-09,704.014
2010-06-10,722.215
2010-06-11,726.187
2010-06-14,733.385
2010-06-15,745.93
2010-06-16,746.487
2010-06-17,747.483
2010-06-18,749.795
2010-06-21,751.774
2010-06-22,740.482
2010-06-23,734.539
2010-06-24,723.89
2010-06-25,723.863
2010-06-28,726.452
2010-06-29,700.484
2010-06-30,696.424
2010-07-01,692.289
2010-07-02,692.921
2010-07-05,690.44
2010-07-06,701.299
2010-07-07,717.049
2010-07-08,726.24
2010-07-09,731.452
2010-07-12,731.201
2010-07-13,744.789
2010-07-14,746.313
2010-07-15,746.509
2010-07-16,729.454
2010-07-19,729.212
2010-07-20,733.873
2010-07-21,730.468
2010-07-22,747.417
2010-07-23,752.368
2010-07-26,761.801
2010-07-27,762.777
2010-07-28,758.781
2010-07-29,758.207
2010-07-30,756.547
2010-08-02,776.205
2010-08-03,775.024
2010-08-04,777.147
2010-08-05,775.692
2010-08-06,774.049
2010-08-09,779.817
2010-08-10,769.881
2010-08-11,746.868
2010-08-12,742.927
2010-08-13,740.973
2010-08-16,742.648
2010-08-17,753.002
2010-08-18,752.839
2010-08-19,741.892
2010-08-20,734.418
2010-08-23,733.506
2010-08-24,722.525
2010-08-25,721.002
2010-08-26,723.049
2010-08-27,732.153
2010-08-30,726.441
2010-08-31,726.069
2010-09-01,749.17
2010-09-02,754.255
2010-09-03,763.335
2010-09-06,765.33
