Date,SPAIN GROWTH Standard (Large+Mid Cap)
2007-03-30,1297.838
2007-04-02,1316.081
2007-04-03,1337.969
2007-04-04,1335.966
2007-04-05,1344.334
2007-04-06,1344.334
2007-04-09,1337.33
2007-04-10,1348.688
2007-04-11,1345.623
2007-04-12,1340.837
2007-04-13,1351.281
2007-04-16,1357.871
2007-04-17,1356.3
2007-04-18,1349.798
2007-04-19,1349.727
2007-04-20,1377.06
2007-04-23,1362.211
2007-04-24,1335.859
2007-04-25,1341.202
2007-04-26,1335.947
2007-04-27,1325.319
2007-04-30,1321.435
2007-05-01,1316.497
2007-05-02,1321.032
2007-05-03,1315.768
2007-05-04,1338.163
2007-05-07,1350.465
2007-05-08,1327.741
2007-05-09,1332.844
2007-05-10,1325.84
2007-05-11,1340.272
2007-05-14,1339.104
2007-05-15,1356.122
2007-05-16,1363.878
2007-05-17,1367.255
2007-05-18,1371.135
2007-05-21,1369.174
2007-05-22,1372.983
2007-05-23,1393.154
2007-05-24,1377.312
2007-05-25,1373.679
2007-05-28,1380.521
2007-05-29,1386.906
2007-05-30,1377.334
2007-05-31,1393.575
2007-06-01,1398.514
2007-06-04,1398.07
2007-06-05,1395.65
2007-06-06,1356.369
2007-06-07,1333.504
2007-06-08,1328.474
2007-06-11,1332.992
2007-06-12,1315.688
2007-06-13,1319.307
2007-06-14,1344.567
2007-06-15,1365.864
2007-06-18,1353.012
2007-06-19,1343.243
2007-06-20,1349.648
2007-06-21,1334.712
2007-06-22,1325.839
2007-06-25,1332.4
2007-06-26,1330.194
2007-06-27,1324.529
2007-06-28,1340.407
2007-06-29,1350.181
2007-07-02,1359.501
2007-07-03,1359.382
2007-07-04,1373.065
2007-07-05,1366.594
2007-07-06,1379.533
2007-07-09,1373.963
2007-07-10,1371.673
2007-07-11,1376.009
2007-07-12,1393.132
2007-07-13,1402.142
2007-07-16,1412.819
2007-07-17,1418.193
2007-07-18,1414.295
2007-07-19,1428.105
2007-07-20,1401.227
2007-07-23,1410.697
2007-07-24,1399.935
2007-07-25,1392.85
2007-07-26,1358.854
2007-07-27,1356.701
2007-07-30,1352.099
2007-07-31,1378.928
2007-08-01,1365.756
2007-08-02,1377.543
2007-08-03,1374.737
2007-08-06,1366.794
2007-08-07,1382.971
2007-08-08,1418.826
2007-08-09,1396.992
2007-08-10,1358.018
2007-08-13,1376.805
2007-08-14,1358.571
2007-08-15,1345.451
2007-08-16,1288.656
2007-08-17,1317.99
2007-08-20,1320.819
2007-08-21,1322.664
2007-08-22,1336.99
2007-08-23,1338.89
2007-08-24,1349.528
2007-08-27,1350.154
2007-08-28,1333.616
2007-08-29,1338.556
2007-08-30,1349.358
2007-08-31,1367.984
2007-09-03,1375.237
2007-09-04,1377.239
2007-09-05,1348.921
2007-09-06,1350.432
2007-09-07,1331.28
2007-09-10,1322.488
2007-09-11,1352.658
2007-09-12,1368.888
2007-09-13,1383.368
2007-09-14,1356.042
2007-09-17,1339.103
2007-09-18,1374.712
2007-09-19,1424.398
2007-09-20,1429.391
2007-09-21,1431.928
2007-09-24,1435.499
2007-09-25,1416.179
2007-09-26,1438.979
2007-09-27,1446.552
2007-09-28,1456.395
2007-10-01,1460.109
2007-10-02,1466.943
2007-10-03,1464.373
2007-10-04,1450.829
2007-10-05,1473.366
2007-10-08,1456.015
2007-10-09,1461.941
2007-10-10,1475.653
2007-10-11,1531.013
2007-10-12,1551.704
2007-10-15,1548.374
2007-10-16,1556.294
2007-10-17,1576.308
2007-10-18,1587.586
2007-10-19,1582.829
2007-10-22,1556.775
2007-10-23,1576.775
2007-10-24,1556.856
2007-10-25,1575.396
2007-10-26,1610.289
2007-10-29,1622.365
2007-10-30,1622.506
2007-10-31,1639.941
2007-11-01,1626.334
2007-11-02,1643.456
2007-11-05,1644.043
2007-11-06,1660.377
2007-11-07,1663.51
2007-11-08,1661.32
2007-11-09,1627.31
2007-11-12,1623.15
2007-11-13,1645.129
2007-11-14,1663.104
2007-11-15,1644.757
2007-11-16,1648.04
2007-11-19,1626.802
2007-11-20,1658.507
2007-11-21,1627.14
2007-11-22,1620.3
2007-11-23,1621.712
2007-11-26,1622.674
2007-11-27,1625.084
2007-11-28,1649.686
2007-11-29,1661.432
2007-11-30,1656.84
2007-12-03,1653.225
2007-12-04,1669.566
2007-12-05,1662.764
2007-12-06,1640.772
2007-12-07,1654.339
2007-12-10,1666.272
2007-12-11,1672.482
2007-12-12,1666.147
2007-12-13,1618.15
2007-12-14,1603.424
2007-12-17,1573.021
2007-12-18,1575.681
2007-12-19,1557.936
2007-12-20,1550.933
2007-12-21,1575.147
2007-12-24,1578.654
2007-12-25,1578.654
2007-12-26,1589.505
2007-12-27,1589.139
2007-12-28,1589.72
2007-12-31,1580.639
2008-01-01,1580.639
2008-01-02,1575.483
2008-01-03,1555.191
2008-01-04,1536.052
2008-01-07,1551.789
2008-01-08,1568.484
2008-01-09,1558.968
2008-01-10,1568.024
2008-01-11,1553.904
2008-01-14,1566.364
2008-01-15,1521.442
2008-01-16,1490.586
2008-01-17,1490.058
2008-01-18,1481.989
2008-01-21,1368.259
2008-01-22,1391.291
2008-01-23,1320.282
2008-01-24,1408.436
2008-01-25,1405.017
2008-01-28,1400.089
2008-01-29,1421.53
2008-01-30,1412.305
2008-01-31,1423.532
2008-02-01,1447.795
2008-02-04,1452.707
2008-02-05,1364.242
2008-02-06,1392.988
2008-02-07,1365.698
2008-02-08,1369.356
2008-02-11,1353.963
2008-02-12,1408.373
2008-02-13,1397.769
2008-02-14,1406.394
2008-02-15,1387.711
2008-02-18,1405.705
2008-02-19,1409.459
2008-02-20,1381.256
2008-02-21,1411.148
2008-02-22,1395.651
2008-02-25,1409.369
2008-02-26,1438.349
2008-02-27,1463.788
2008-02-28,1449.992
2008-02-29,1443.66
2008-03-03,1413.481
2008-03-04,1389.011
2008-03-05,1424.651
2008-03-06,1422.674
2008-03-07,1412.059
2008-03-10,1410.118
2008-03-11,1438.47
2008-03-12,1457.582
2008-03-13,1458.344
2008-03-14,1456.701
2008-03-17,1434.694
2008-03-18,1467.698
2008-03-19,1438.104
2008-03-20,1408.31
2008-03-21,1408.31
2008-03-24,1406.3
2008-03-25,1476.773
2008-03-26,1486.603
2008-03-27,1506.567
2008-03-28,1492.442
2008-03-31,1477.734
2008-04-01,1497.054
2008-04-02,1506.47
2008-04-03,1497.989
2008-04-04,1525.999
2008-04-07,1533.03
2008-04-08,1509.496
2008-04-09,1508.843
2008-04-10,1504.139
2008-04-11,1480.002
2008-04-14,1466.941
2008-04-15,1481.848
2008-04-16,1521.849
2008-04-17,1502.618
2008-04-18,1519.987
2008-04-21,1518.042
2008-04-22,1508.866
2008-04-23,1513.954
2008-04-24,1487.664
2008-04-25,1501.025
2008-04-28,1505.938
2008-04-29,1475.884
2008-04-30,1482.816
2008-05-01,1471.53
2008-05-02,1498.486
2008-05-05,1510.499
2008-05-06,1504.909
2008-05-07,1492.222
2008-05-08,1500.489
2008-05-09,1490.141
2008-05-12,1511.979
2008-05-13,1519.276
2008-05-14,1531.887
2008-05-15,1529.822
2008-05-16,1527.726
2008-05-19,1536.257
2008-05-20,1518.68
2008-05-21,1517.972
2008-05-22,1520.568
2008-05-23,1498.111
2008-05-26,1505.733
2008-05-27,1483.272
2008-05-28,1479.49
2008-05-29,1478.331
2008-05-30,1485.854
2008-06-02,1450.903
2008-06-03,1463.829
2008-06-04,1452.047
2008-06-05,1451.382
2008-06-06,1434.836
2008-06-09,1426.272
2008-06-10,1389.621
2008-06-11,1385.403
2008-06-12,1399.312
2008-06-13,1404.898
2008-06-16,1402.716
2008-06-17,1410.203
2008-06-18,1389.222
2008-06-19,1381.077
2008-06-20,1367.782
2008-06-23,1357.061
2008-06-24,1345.148
2008-06-25,1367.48
2008-06-26,1349.733
2008-06-27,1354.158
2008-06-30,1355.172
2008-07-01,1332.964
2008-07-02,1353.285
2008-07-03,1358.612
2008-07-04,1347.598
2008-07-07,1380.614
2008-07-08,1357.412
2008-07-09,1381.131
2008-07-10,1359.584
2008-07-11,1330.304
2008-07-14,1338.757
2008-07-15,1314.311
2008-07-16,1320.546
2008-07-17,1365.403
2008-07-18,1382.737
2008-07-21,1365.791
2008-07-22,1326.871
2008-07-23,1333.298
2008-07-24,1301.358
2008-07-25,1293.544
2008-07-28,1289.085
2008-07-29,1303.297
2008-07-30,1321.397
2008-07-31,1337.669
2008-08-01,1307.298
2008-08-04,1307.192
2008-08-05,1323.756
2008-08-06,1316.493
2008-08-07,1309.029
2008-08-08,1286.41
2008-08-11,1306.338
2008-08-12,1291.097
2008-08-13,1265.823
2008-08-14,1260.325
2008-08-15,1250.032
2008-08-18,1253.87
2008-08-19,1222.587
2008-08-20,1234.875
2008-08-21,1233.767
2008-08-22,1252.824
2008-08-25,1236.263
2008-08-26,1236.837
2008-08-27,1250.352
2008-08-28,1266.918
2008-08-29,1269.833
2008-09-01,1258.273
2008-09-02,1272.653
2008-09-03,1260.756
2008-09-04,1219.768
2008-09-05,1173.72
2008-09-08,1204.311
2008-09-09,1175.25
2008-09-10,1155.967
2008-09-11,1145.485
2008-09-12,1195.335
2008-09-15,1157.791
2008-09-16,1151.907
2008-09-17,1146.302
2008-09-18,1161.385
2008-09-19,1239.434
2008-09-22,1236.833
2008-09-23,1224.087
2008-09-24,1200.458
2008-09-25,1236.35
2008-09-26,1222.023
2008-09-29,1167.29
2008-09-30,1136.463
2008-10-01,1150.073
2008-10-02,1116.065
2008-10-03,1137.827
2008-10-06,1044.553
2008-10-07,1065.888
2008-10-08,1014.673
2008-10-09,975.17
2008-10-10,884.772
2008-10-13,987.439
2008-10-14,1018.472
2008-10-15,966.922
2008-10-16,921.65
2008-10-17,966.441
2008-10-20,987.277
2008-10-21,962.815
2008-10-22,871.962
2008-10-23,862.201
2008-10-24,822.351
2008-10-27,769.56
2008-10-28,771.151
2008-10-29,856.082
2008-10-30,865.447
2008-10-31,875.916
2008-11-03,897.147
2008-11-04,958.656
2008-11-05,965.073
2008-11-06,888.371
2008-11-07,911.685
2008-11-10,920.656
2008-11-11,884.506
2008-11-12,874.191
2008-11-13,882.534
2008-11-14,907.657
2008-11-17,880.384
2008-11-18,889.188
2008-11-19,872.65
2008-11-20,848.586
2008-11-21,836.779
2008-11-24,925.844
2008-11-25,942.047
2008-11-26,930.772
2008-11-27,938.123
2008-11-28,931.797
2008-12-01,893.551
2008-12-02,925.951
2008-12-03,931.972
2008-12-04,934.376
2008-12-05,893.89
2008-12-08,959.298
2008-12-09,954.938
2008-12-10,970.082
2008-12-11,993.133
2008-12-12,989.087
2008-12-15,1017.752
2008-12-16,1036.749
2008-12-17,1088.015
2008-12-18,1105.807
2008-12-19,1061.425
2008-12-22,1042.32
2008-12-23,1040.037
2008-12-24,1043.356
2008-12-25,1043.356
2008-12-26,1048.392
2008-12-29,1059.382
2008-12-30,1071.589
2008-12-31,1053.104
2009-01-01,1053.104
2009-01-02,1086.838
2009-01-05,1077.57
2009-01-06,1061.39
2009-01-07,1065.642
2009-01-08,1061.703
2009-01-09,1034.258
2009-01-12,1008.775
2009-01-13,988.331
2009-01-14,956.243
2009-01-15,942.326
2009-01-16,961.705
2009-01-19,953.723
2009-01-20,931.607
2009-01-21,923.305
2009-01-22,920.155
2009-01-23,914.406
2009-01-26,948.312
2009-01-27,936.969
2009-01-28,956.114
2009-01-29,920.414
2009-01-30,900.685
2009-02-02,886.636
2009-02-03,913.617
2009-02-04,919.398
2009-02-05,913.259
2009-02-06,928.484
2009-02-09,947.307
2009-02-10,926.799
2009-02-11,914.021
2009-02-12,892.397
2009-02-13,916.006
2009-02-16,896.61
2009-02-17,871.5
2009-02-18,863.165
2009-02-19,878.321
2009-02-20,854.918
2009-02-23,862.734
2009-02-24,862.632
2009-02-25,858.082
2009-02-26,893.435
2009-02-27,878.499
2009-03-02,845.745
2009-03-03,842.154
2009-03-04,851.214
2009-03-05,821.899
2009-03-06,822.565
2009-03-09,803.162
2009-03-10,833.697
2009-03-11,833.098
2009-03-12,849.889
2009-03-13,865.928
2009-03-16,896.098
2009-03-17,899.056
2009-03-18,909.629
2009-03-19,949.226
2009-03-20,937.593
2009-03-23,956.864
2009-03-24,954.78
2009-03-25,964.709
2009-03-26,963.998
2009-03-27,932.362
2009-03-30,898.126
2009-03-31,924.966
2009-04-01,930.953
2009-04-02,970.606
2009-04-03,962.493
2009-04-06,961.815
2009-04-07,955.889
2009-04-08,953.335
2009-04-09,960.125
2009-04-10,960.125
2009-04-13,968.267
2009-04-14,966.911
2009-04-15,955.4
2009-04-16,968.988
2009-04-17,973.846
2009-04-20,938.276
2009-04-21,932.194
2009-04-22,950.692
2009-04-23,951.647
2009-04-24,970.3
2009-04-27,949.535
2009-04-28,937.125
2009-04-29,962.764
2009-04-30,963.488
2009-05-01,963.633
2009-05-04,988.775
2009-05-05,989.957
2009-05-06,998.611
2009-05-07,1009.539
2009-05-08,1018.731
2009-05-11,1020.767
2009-05-12,1034.264
2009-05-13,1015.564
2009-05-14,1010.995
2009-05-15,1009.482
2009-05-18,1012.862
2009-05-19,1033.253
2009-05-20,1053.491
2009-05-21,1043.167
2009-05-22,1063.746
2009-05-25,1069.128
2009-05-26,1072.664
2009-05-27,1074.676
2009-05-28,1073.223
2009-05-29,1088.291
2009-06-01,1098.414
2009-06-02,1112.436
2009-06-03,1091.242
2009-06-04,1090.272
2009-06-05,1078.428
2009-06-08,1058.995
2009-06-09,1079.918
2009-06-10,1086.845
2009-06-11,1098.862
2009-06-12,1092.357
2009-06-15,1064.562
2009-06-16,1068.54
2009-06-17,1056.135
2009-06-18,1073.207
2009-06-19,1077.681
2009-06-22,1057.81
2009-06-23,1075.883
2009-06-24,1101.267
2009-06-25,1101.741
2009-06-26,1114.902
2009-06-29,1121.105
2009-06-30,1113.393
2009-07-01,1137.365
2009-07-02,1105.326
2009-07-03,1103.18
2009-07-06,1088.184
2009-07-07,1089.537
2009-07-08,1071.947
2009-07-09,1086.451
2009-07-10,1070.77
2009-07-13,1091.769
2009-07-14,1090.822
2009-07-15,1121.498
2009-07-16,1134.258
2009-07-17,1142.248
2009-07-20,1156.539
2009-07-21,1158.881
2009-07-22,1161.736
2009-07-23,1188.319
2009-07-24,1188.564
2009-07-27,1198.505
2009-07-28,1201.297
2009-07-29,1191.654
2009-07-30,1215.729
2009-07-31,1209.485
2009-08-03,1236.387
2009-08-04,1232.796
2009-08-05,1210.481
2009-08-06,1206.362
2009-08-07,1215.134
2009-08-10,1207.99
2009-08-11,1201.026
2009-08-12,1209.956
2009-08-13,1225.473
2009-08-14,1199.813
2009-08-17,1155.825
2009-08-18,1168.739
2009-08-19,1176.424
2009-08-20,1199.663
2009-08-21,1228.735
2009-08-24,1238.596
2009-08-25,1246.743
2009-08-26,1234.413
2009-08-27,1229.223
2009-08-28,1248.601
2009-08-31,1239.961
2009-09-01,1221.159
2009-09-02,1205.073
2009-09-03,1203.415
2009-09-04,1212.124
2009-09-07,1244.182
2009-09-08,1264.968
2009-09-09,1285.232
2009-09-10,1277.852
2009-09-11,1294.822
2009-09-14,1303.62
2009-09-15,1313.274
2009-09-16,1338.393
2009-09-17,1341.42
2009-09-18,1331.893
2009-09-21,1330.6
2009-09-22,1350.783
2009-09-23,1350.564
2009-09-24,1329.308
2009-09-25,1321.016
2009-09-28,1344.093
2009-09-29,1331.079
2009-09-30,1329.476
2009-10-01,1306.229
2009-10-02,1298.13
2009-10-05,1331.177
2009-10-06,1360.535
2009-10-07,1337.989
2009-10-08,1357.566
2009-10-09,1351.051
2009-10-12,1346.806
2009-10-13,1335.891
2009-10-14,1364.588
2009-10-15,1363.751
2009-10-16,1339.234
2009-10-19,1359.569
2009-10-20,1351.769
2009-10-21,1361.15
2009-10-22,1365.809
2009-10-23,1357.245
2009-10-26,1337.344
2009-10-27,1329.498
2009-10-28,1319.185
2009-10-29,1340.737
2009-10-30,1315.474
2009-11-02,1326.614
2009-11-03,1297.545
2009-11-04,1323.187
2009-11-05,1348.523
2009-11-06,1346.049
2009-11-09,1386.18
2009-11-10,1380.841
2009-11-11,1382.436
2009-11-12,1381.14
2009-11-13,1384.867
2009-11-16,1400.774
2009-11-17,1389.521
2009-11-18,1414.28
2009-11-19,1384.25
2009-11-20,1368.48
2009-11-23,1398.445
2009-11-24,1393.394
2009-11-25,1411.619
2009-11-26,1378.855
2009-11-27,1388.41
2009-11-30,1378.854
2009-12-01,1412.772
2009-12-02,1414.984
2009-12-03,1415.369
2009-12-04,1405.772
2009-12-07,1396.258
2009-12-08,1369.25
2009-12-09,1349.092
2009-12-10,1358.446
2009-12-11,1359.372
2009-12-14,1366.014
2009-12-15,1362.105
2009-12-16,1366.689
2009-12-17,1326.879
2009-12-18,1318.539
2009-12-21,1341.479
2009-12-22,1341.493
2009-12-23,1356.987
2009-12-24,1359.306
2009-12-25,1359.306
2009-12-28,1365.985
2009-12-29,1369.549
2009-12-30,1349.638
2009-12-31,1354.026
2010-01-01,1354.026
2010-01-04,1385.068
2010-01-05,1384.112
2010-01-06,1376.47
2010-01-07,1358.587
2010-01-08,1347.161
2010-01-11,1342.447
2010-01-12,1336.417
2010-01-13,1341.337
2010-01-14,1339.54
2010-01-15,1320.084
2010-01-18,1324.668
2010-01-19,1331.351
2010-01-20,1285.711
2010-01-21,1266.337
2010-01-22,1265.274
2010-01-25,1255.913
2010-01-26,1259.66
2010-01-27,1241.982
2010-01-28,1209.061
2010-01-29,1209.357
2010-02-01,1211.777
2010-02-02,1226.959
2010-02-03,1208.8
2010-02-04,1146.636
2010-02-05,1123.3
2010-02-08,1137.806
2010-02-09,1140.258
2010-02-10,1152.063
2010-02-11,1127.346
2010-02-12,1126.237
2010-02-15,1132.375
2010-02-16,1150.407
2010-02-17,1158.594
2010-02-18,1166.616
2010-02-19,1166.143
2010-02-22,1163.054
2010-02-23,1140.767
2010-02-24,1145.752
2010-02-25,1128.53
2010-02-26,1158.788
2010-03-01,1157.766
2010-03-02,1172.658
2010-03-03,1191.584
2010-03-04,1188.346
2010-03-05,1210.517
2010-03-08,1217.211
2010-03-09,1204.284
2010-03-10,1221.014
2010-03-11,1214.471
2010-03-12,1224.2
2010-03-15,1201.463
2010-03-16,1220.705
2010-03-17,1230.567
2010-03-18,1213.715
2010-03-19,1202.581
2010-03-22,1191.962
2010-03-23,1200.259
2010-03-24,1176.481
2010-03-25,1197.015
2010-03-26,1198.322
2010-03-29,1207.344
2010-03-30,1191.828
2010-03-31,1189.798
2010-04-01,1204.419
2010-04-02,1204.419
2010-04-05,1201.661
2010-04-06,1197.14
2010-04-07,1188.286
2010-04-08,1179.596
2010-04-09,1213.004
2010-04-12,1232.53
2010-04-13,1227.823
2010-04-14,1239.004
2010-04-15,1230.822
2010-04-16,1198.324
2010-04-19,1190.053
2010-04-20,1193.286
2010-04-21,1167.236
2010-04-22,1140.682
2010-04-23,1160.351
2010-04-26,1152.662
2010-04-27,1114.269
2010-04-28,1082.769
2010-04-29,1108.461
2010-04-30,1120.568
2010-05-03,1114.666
2010-05-04,1057.749
2010-05-05,1025.224
2010-05-06,991.785
2010-05-07,961.369
2010-05-10,1079.984
2010-05-11,1041.338
2010-05-12,1047.6
2010-05-13,1022.009
2010-05-14,955.756
2010-05-17,954.428
2010-05-18,986.056
2010-05-19,964.805
2010-05-20,958.348
2010-05-21,984.139
2010-05-24,961.468
2010-05-25,929.367
2010-05-26,929.988
2010-05-27,967.738
2010-05-28,982.333
2010-05-31,974.69
2010-06-01,975.787
2010-06-02,972.839
2010-06-03,973.198
2010-06-04,939.757
2010-06-07,917.453
2010-06-08,906.371
2010-06-09,946.382
2010-06-10,967.715
2010-06-11,994.804
2010-06-14,1007.252
2010-06-15,1023.45
2010-06-16,1020.685
2010-06-17,1024.045
2010-06-18,1039.802
2010-06-21,1047.111
2010-06-22,1041.614
2010-06-23,1029.909
2010-06-24,1010.86
2010-06-25,998.539
2010-06-28,1010.889
2010-06-29,959.265
2010-06-30,962.045
2010-07-01,970.862
2010-07-02,999.461
2010-07-05,1024.928
2010-07-06,1062.591
2010-07-07,1072.81
2010-07-08,1081.383
2010-07-09,1080.038
2010-07-12,1067.167
2010-07-13,1094.009
2010-07-14,1103.938
2010-07-15,1122.155
2010-07-16,1115.035
2010-07-19,1104.351
2010-07-20,1107.612
2010-07-21,1104.915
2010-07-22,1137.878
2010-07-23,1139.773
2010-07-26,1159.114
2010-07-27,1160.383
2010-07-28,1161.281
2010-07-29,1161.333
2010-07-30,1142.076
2010-08-02,1178.366
2010-08-03,1190.266
2010-08-04,1176.312
2010-08-05,1175.791
2010-08-06,1168.932
2010-08-09,1183.587
2010-08-10,1157.11
2010-08-11,1112.422
2010-08-12,1103.72
2010-08-13,1095.471
2010-08-16,1113.051
2010-08-17,1133.416
2010-08-18,1138.232
2010-08-19,1124.196
2010-08-20,1093.0
2010-08-23,1101.647
2010-08-24,1091.925
2010-08-25,1077.946
2010-08-26,1093.836
2010-08-27,1108.34
2010-08-30,1105.444
2010-08-31,1109.71
2010-09-01,1157.294
2010-09-02,1163.777
2010-09-03,1165.563
2010-09-06,1173.364
2010-09-07,1148.698
2010-09-08,1162.605
2010-09-09,1179.95
2010-09-10,1172.983
2010-09-13,1196.066
2010-09-14,1214.978
2010-09-15,1210.452
2010-09-16,1217.515
2010-09-17,1210.59
2010-09-20,1227.926
2010-09-21,1234.166
2010-09-22,1239.215
2010-09-23,1232.942
2010-09-24,1273.523
2010-09-27,1258.764
2010-09-28,1265.916
2010-09-29,1264.685
2010-09-30,1269.663
2010-10-01,1266.006
2010-10-04,1253.953
2010-10-05,1292.061
2010-10-06,1303.182
2010-10-07,1312.152
2010-10-08,1312.698
2010-10-11,1302.872
2010-10-12,1294.396
2010-10-13,1323.882
2010-10-14,1338.372
2010-10-15,1339.487
2010-10-18,1332.79
2010-10-19,1312.771
2010-10-20,1327.596
2010-10-21,1353.944
2010-10-22,1346.968
2010-10-25,1355.234
2010-10-26,1338.929
2010-10-27,1322.369
2010-10-28,1337.665
2010-10-29,1346.04
2010-11-01,1331.958
2010-11-02,1351.652
2010-11-03,1338.954
2010-11-04,1358.957
2010-11-05,1315.269
2010-11-08,1300.109
2010-11-09,1314.067
2010-11-10,1282.677
2010-11-11,1271.814
2010-11-12,1271.989
2010-11-15,1283.667
2010-11-16,1249.292
2010-11-17,1262.664
2010-11-18,1284.407
2010-11-19,1292.925
2010-11-22,1260.967
2010-11-23,1228.856
2010-11-24,1240.441
2010-11-25,1225.56
2010-11-26,1199.049
2010-11-29,1163.486
2010-11-30,1156.422
2010-12-01,1196.418
2010-12-02,1232.274
2010-12-03,1268.985
2010-12-06,1251.484
2010-12-07,1266.135
2010-12-08,1269.362
2010-12-09,1266.749
2010-12-10,1274.508
2010-12-13,1295.459
2010-12-14,1295.556
2010-12-15,1265.553
2010-12-16,1252.777
2010-12-17,1233.109
2010-12-20,1227.717
2010-12-21,1256.2
2010-12-22,1255.691
2010-12-23,1240.971
2010-12-24,1245.861
2010-12-27,1222.311
2010-12-28,1223.498
2010-12-29,1231.769
2010-12-30,1228.526
2010-12-31,1240.874
2011-01-03,1237.52
2011-01-04,1234.325
2011-01-05,1210.446
2011-01-06,1193.49
2011-01-07,1182.837
2011-01-10,1178.094
2011-01-11,1196.509
2011-01-12,1240.488
2011-01-13,1280.968
2011-01-14,1287.552
2011-01-17,1272.568
2011-01-18,1309.59
2011-01-19,1317.735
2011-01-20,1312.553
2011-01-21,1327.854
2011-01-24,1329.111
2011-01-25,1323.218
2011-01-26,1333.168
2011-01-27,1338.016
2011-01-28,1319.377
2011-01-31,1334.831
2011-02-01,1355.817
2011-02-02,1361.767
2011-02-03,1328.376
2011-02-04,1326.811
2011-02-07,1335.155
2011-02-08,1355.543
2011-02-09,1356.94
2011-02-10,1330.629
2011-02-11,1315.657
2011-02-14,1310.489
2011-02-15,1312.035
2011-02-16,1326.576
2011-02-17,1340.571
2011-02-18,1336.111
2011-02-21,1310.226
2011-02-22,1303.846
2011-02-23,1304.656
2011-02-24,1310.387
2011-02-25,1319.915
2011-02-28,1324.63
2011-03-01,1324.576
2011-03-02,1319.966
2011-03-03,1323.136
2011-03-04,1330.481
2011-03-07,1346.932
2011-03-08,1340.405
2011-03-09,1350.252
2011-03-10,1326.397
2011-03-11,1322.304
2011-03-14,1323.396
2011-03-15,1305.374
2011-03-16,1280.909
2011-03-17,1307.919
2011-03-18,1331.227
2011-03-21,1358.533
2011-03-22,1368.711
2011-03-23,1383.176
2011-03-24,1406.398
2011-03-25,1394.969
2011-03-28,1394.633
2011-03-29,1400.693
2011-03-30,1407.191
2011-03-31,1401.86
2011-04-01,1412.017
2011-04-04,1431.54
2011-04-05,1422.213
2011-04-06,1455.764
2011-04-07,1441.913
2011-04-08,1458.399
2011-04-11,1454.097
2011-04-12,1446.289
2011-04-13,1458.923
2011-04-14,1440.552
2011-04-15,1439.74
2011-04-18,1388.718
2011-04-19,1407.434
2011-04-20,1456.216
2011-04-21,1470.234
2011-04-22,1470.234
2011-04-25,1469.174
2011-04-26,1483.544
2011-04-27,1492.835
2011-04-28,1523.873
2011-04-29,1524.906
2011-05-02,1546.456
2011-05-03,1527.378
2011-05-04,1518.738
2011-05-05,1487.267
2011-05-06,1488.22
2011-05-09,1440.086
2011-05-10,1454.19
2011-05-11,1467.072
2011-05-12,1449.872
2011-05-13,1440.939
2011-05-16,1448.034
2011-05-17,1428.012
2011-05-18,1441.418
2011-05-19,1454.292
2011-05-20,1425.108
2011-05-23,1395.797
2011-05-24,1409.359
2011-05-25,1420.916
2011-05-26,1424.256
2011-05-27,1448.802
2011-05-30,1453.033
2011-05-31,1484.663
2011-06-01,1474.939
2011-06-02,1463.788
2011-06-03,1476.805
2011-06-06,1470.369
2011-06-07,1472.092
2011-06-08,1452.322
2011-06-09,1451.026
2011-06-10,1417.526
2011-06-13,1424.18
2011-06-14,1455.685
2011-06-15,1415.961
2011-06-16,1393.373
2011-06-17,1418.724
2011-06-20,1406.607
2011-06-21,1442.428
2011-06-22,1447.665
2011-06-23,1399.104
2011-06-24,1385.013
2011-06-27,1406.163
2011-06-28,1418.776
2011-06-29,1451.376
2011-06-30,1488.778
2011-07-01,1489.386
2011-07-04,1506.129
2011-07-05,1488.024
2011-07-06,1467.724
2011-07-07,1479.219
2011-07-08,1457.056
2011-07-11,1403.503
2011-07-12,1384.582
2011-07-13,1417.494
2011-07-14,1401.034
2011-07-15,1385.807
2011-07-18,1368.589
2011-07-19,1396.974
2011-07-20,1424.773
2011-07-21,1455.57
2011-07-22,1470.809
2011-07-25,1464.736
2011-07-26,1469.957
2011-07-27,1442.062
2011-07-28,1437.236
2011-07-29,1443.02
2011-08-01,1391.398
2011-08-02,1360.325
2011-08-03,1353.144
2011-08-04,1286.768
2011-08-05,1278.675
2011-08-08,1242.924
2011-08-09,1246.557
2011-08-10,1209.804
2011-08-11,1261.57
2011-08-12,1301.075
2011-08-15,1321.66
2011-08-16,1309.708
2011-08-17,1328.216
2011-08-18,1259.07
2011-08-19,1241.778
2011-08-22,1261.393
2011-08-23,1257.286
2011-08-24,1278.3
2011-08-25,1266.431
2011-08-26,1253.052
2011-08-29,1298.404
2011-08-30,1317.06
2011-08-31,1355.647
2011-09-01,1357.174
2011-09-02,1325.03
2011-09-05,1273.948
2011-09-06,1255.963
2011-09-07,1293.556
2011-09-08,1305.348
2011-09-09,1248.485
2011-09-12,1217.814
2011-09-13,1227.727
2011-09-14,1252.503
2011-09-15,1296.044
2011-09-16,1302.256
2011-09-19,1263.645
2011-09-20,1296.326
2011-09-21,1285.486
2011-09-22,1217.721
2011-09-23,1227.121
2011-09-26,1245.126
2011-09-27,1298.494
2011-09-28,1288.177
2011-09-29,1302.227
2011-09-30,1274.209
2011-10-03,1236.659
