date,price
2023-04-28,100.0
2023-04-29,100.0
2023-04-30,100.0
2023-05-01,100.0
2023-05-02,99.8947368421053
2023-05-03,99.7894736842105
2023-05-04,99.7894736842105
2023-05-05,100.105263157895
2023-05-06,100.105263157895
2023-05-07,100.105263157895
2023-05-08,100.421052631579
2023-05-09,100.421052631579
2023-05-10,100.631578947368
2023-05-11,100.526315789474
2023-05-12,100.631578947368
2023-05-13,100.631578947368
2023-05-14,100.631578947368
2023-05-15,100.421052631579
2023-05-16,100.421052631579
2023-05-17,100.306315789474
2023-05-18,100.306315789474
2023-05-19,101.472668294737
2023-05-20,101.472668294737
2023-05-21,101.472668294737
2023-05-22,101.366636252632
2023-05-23,101.366636252632
2023-05-24,100.518379884211
2023-05-25,100.730443978947
2023-05-26,101.048540115789
2023-05-27,101.048540115789
2023-05-28,101.048540115789
2023-05-29,101.048540115789
2023-05-30,101.684732389474
2023-05-31,101.366636252632
2023-06-01,101.366636252632
2023-06-02,101.366636252632
2023-06-03,101.366636252632
2023-06-04,101.366636252632
2023-06-05,102.851084905263
2023-06-06,102.851084905263
2023-06-07,103.275213084211
2023-06-08,102.532988757895
2023-06-09,103.275213084211
2023-06-10,103.275213084211
2023-06-11,103.275213084211
2023-06-12,103.275213084211
2023-06-13,103.911405368421
2023-06-14,104.123469452632
2023-06-15,104.123469452632
2023-06-16,104.759661736842
2023-06-17,104.759661736842
2023-06-18,104.759661736842
2023-06-19,104.746937884211
2023-06-20,104.319835189474
2023-06-21,103.999508157895
2023-06-22,103.679181126316
2023-06-23,103.679181126316
2023-06-24,103.679181126316
2023-06-25,103.679181126316
2023-06-26,103.572405452632
2023-06-27,103.252078431579
2023-06-28,103.785956810526
2023-06-29,103.785956810526
2023-06-30,104.640162210526
2023-07-01,104.640162210526
2023-07-02,104.640162210526
2023-07-03,104.853713568421
2023-07-04,104.853713568421
2023-07-05,104.746937884211
2023-07-06,103.892732484211
2023-07-07,103.999508157895
2023-07-08,103.999508157895
2023-07-09,103.999508157895
2023-07-10,103.999508157895
2023-07-11,104.426610863158
2023-07-12,105.387591947368
2023-07-13,106.028246
2023-07-14,106.455348694737
2023-07-15,106.455348694737
2023-07-16,106.455348694737
2023-07-17,106.135021673684
2023-07-18,106.455348694737
2023-07-19,107.082121915789
2023-07-20,106.544561063158
2023-07-21,106.114512378947
2023-07-22,106.114512378947
2023-07-23,106.114512378947
2023-07-24,106.114512378947
2023-07-25,106.329536726316
2023-07-26,106.437048894737
2023-07-27,107.082121915789
2023-07-28,106.7595854
2023-07-29,106.7595854
2023-07-30,106.7595854
2023-07-31,106.974609747368
2023-08-01,106.7595854
2023-08-02,106.007000210526
2023-08-03,105.254415021053
2023-08-04,105.361927189474
2023-08-05,105.361927189474
2023-08-06,105.361927189474
2023-08-07,105.254415021053
2023-08-08,105.039390673684
2023-08-09,105.039390673684
2023-08-10,105.684463694737
2023-08-11,104.716854157895
2023-08-12,104.716854157895
2023-08-13,104.716854157895
2023-08-14,104.716854157895
2023-08-15,104.716854157895
2023-08-16,104.394317652632
2023-08-17,103.849230947368
2023-08-18,102.983820684211
2023-08-19,102.983820684211
2023-08-20,102.983820684211
2023-08-21,103.416525821053
2023-08-22,103.524702094737
2023-08-23,103.741054663158
2023-08-24,104.281936073684
2023-08-25,103.524702094737
2023-08-26,103.524702094737
2023-08-27,103.524702094737
2023-08-28,104.065583515789
2023-08-29,104.281936073684
2023-08-30,105.255522610526
2023-08-31,105.580051463158
2023-09-01,105.580051463158
2023-09-02,105.580051463158
2023-09-03,105.580051463158
2023-09-04,105.688227747368
2023-09-05,105.255522610526
2023-09-06,105.147346336842
2023-09-07,104.390112357895
2023-09-08,104.498288642105
2023-09-09,104.498288642105
2023-09-10,104.498288642105
2023-09-11,104.7146412
2023-09-12,104.822817484211
2023-09-13,104.606464926316
2023-09-14,104.822817484211
2023-09-15,104.822817484211
2023-09-16,104.822817484211
2023-09-17,104.822817484211
2023-09-18,104.281936073684
2023-09-19,104.058011168421
2023-09-20,104.275705757895
2023-09-21,102.969538252632
2023-09-22,102.534149084211
2023-09-23,102.534149084211
2023-09-24,102.534149084211
2023-09-25,102.207607210526
2023-09-26,101.989912621053
2023-09-27,101.772218042105
2023-09-28,101.554523452632
2023-09-29,102.534149084211
