Date,JAPAN SMID GROWTH SMID (Small+Mid Cap)
2024-02-08,1506.887
2024-02-09,1507.826
2024-02-12,1506.514
2024-02-13,1514.127
2024-02-14,1503.683
2024-02-15,1516.352
2024-02-16,1527.877
2024-02-19,1533.426
2024-02-20,1535.211
2024-02-21,1525.118
2024-02-22,1542.153
2024-02-23,1541.846
2024-02-26,1546.021
2024-02-27,1553.27
2024-02-28,1550.641
2024-02-29,1564.772
2024-03-01,1572.896
2024-03-04,1565.949
2024-03-05,1570.43
2024-03-06,1584.808
2024-03-07,1592.483
2024-03-08,1599.594
2024-03-11,1579.245
2024-03-12,1577.208
2024-03-13,1567.045
2024-03-14,1573.469
2024-03-15,1558.985
2024-03-18,1590.999
2024-03-19,1584.282
2024-03-20,1574.462
2024-03-21,1589.721
2024-03-22,1597.125
2024-03-25,1579.374
2024-03-26,1577.745
2024-03-27,1589.053
2024-03-28,1573.484
2024-03-29,1586.449
2024-04-01,1564.492
2024-04-02,1552.145
2024-04-03,1542.514
2024-04-04,1559.254
2024-04-05,1548.254
2024-04-08,1557.609
2024-04-09,1569.817
2024-04-10,1555.848
2024-04-11,1548.839
2024-04-12,1560.725
2024-04-15,1536.198
2024-04-16,1505.724
2024-04-17,1486.555
2024-04-18,1495.368
2024-04-19,1460.368
2024-04-22,1480.921
2024-04-23,1480.802
2024-04-24,1497.616
2024-04-25,1467.276
2024-04-26,1466.546
2024-04-29,1472.068
2024-04-30,1478.026
2024-05-01,1471.565
2024-05-02,1502.943
2024-05-03,1514.494
2024-05-06,1504.017
2024-05-07,1519.573
2024-05-08,1497.512
2024-05-09,1502.093
2024-05-10,1502.385
2024-05-13,1505.563
2024-05-14,1498.448
2024-05-15,1491.247
2024-05-16,1499.815
2024-05-17,1498.387
2024-05-20,1501.136
2024-05-21,1494.245
2024-05-22,1473.387
2024-05-23,1479.968
2024-05-24,1469.399
2024-05-27,1482.211
2024-05-28,1477.231
2024-05-29,1451.158
2024-05-30,1456.183
2024-05-31,1474.451
2024-06-03,1493.12
2024-06-04,1506.3
2024-06-05,1477.183
2024-06-06,1477.824
2024-06-07,1476.648
2024-06-10,1487.123
2024-06-11,1483.216
2024-06-12,1492.799
2024-06-13,1473.721
2024-06-14,1481.3
2024-06-17,1458.175
2024-06-18,1468.451
2024-06-19,1468.073
2024-06-20,1463.786
2024-06-21,1453.603
2024-06-24,1461.662
2024-06-25,1473.7
2024-06-26,1475.164
2024-06-27,1472.958
2024-06-28,1470.685
2024-07-01,1459.47
2024-07-02,1470.422
2024-07-03,1483.531
2024-07-04,1491.82
2024-07-05,1487.885
2024-07-08,1487.524
2024-07-09,1496.24
2024-07-10,1494.314
2024-07-11,1534.166
2024-07-12,1543.398
2024-07-15,1541.883
2024-07-16,1537.256
2024-07-17,1562.9
2024-07-18,1541.223
2024-07-19,1536.121
2024-07-22,1521.485
2024-07-23,1532.576
2024-07-24,1538.506
2024-07-25,1500.037
2024-07-26,1496.797
2024-07-29,1525.218
2024-07-30,1517.401
2024-07-31,1582.166
2024-08-01,1538.656
2024-08-02,1481.625
2024-08-05,1356.969
2024-08-06,1464.362
2024-08-07,1458.296
2024-08-08,1461.723
2024-08-09,1476.228
2024-08-12,1463.252
2024-08-13,1513.175
2024-08-14,1528.592
2024-08-15,1514.334
2024-08-16,1565.382
2024-08-19,1562.29
2024-08-20,1603.706
2024-08-21,1596.595
2024-08-22,1601.291
2024-08-23,1620.551
2024-08-26,1627.689
2024-08-27,1637.599
2024-08-28,1635.186
2024-08-29,1622.784
2024-08-30,1632.815
2024-09-02,1613.948
2024-09-03,1642.998
2024-09-04,1611.825
2024-09-05,1605.784
2024-09-06,1615.768
2024-09-09,1603.966
2024-09-10,1612.992
2024-09-11,1597.39
2024-09-12,1625.854
2024-09-13,1634.881
2024-09-16,1637.384
2024-09-17,1625.168
2024-09-18,1625.18
2024-09-19,1636.879
2024-09-20,1634.233
2024-09-23,1642.077
2024-09-24,1647.975
2024-09-25,1638.477
2024-09-26,1677.999
2024-09-27,1727.197
2024-09-30,1675.36
2024-10-01,1690.994
2024-10-02,1625.817
2024-10-03,1639.815
2024-10-04,1627.038
2024-10-07,1650.621
2024-10-08,1628.639
2024-10-09,1632.295
2024-10-10,1628.659
2024-10-11,1619.122
2024-10-14,1612.748
2024-10-15,1633.653
2024-10-16,1604.06
2024-10-17,1587.102
2024-10-18,1591.376
2024-10-21,1581.454
2024-10-22,1551.655
2024-10-23,1517.076
2024-10-24,1528.156
2024-10-25,1515.464
2024-10-28,1525.993
2024-10-29,1537.145
2024-10-30,1550.23
2024-10-31,1562.603
2024-11-01,1525.071
2024-11-04,1534.702
2024-11-05,1549.431
2024-11-06,1547.898
2024-11-07,1566.445
2024-11-08,1579.889
2024-11-11,1565.235
2024-11-12,1552.677
2024-11-13,1532.676
2024-11-14,1508.411
2024-11-15,1514.125
2024-11-18,1502.185
2024-11-19,1522.055
2024-11-20,1505.532
2024-11-21,1512.984
2024-11-22,1518.691
2024-11-25,1530.064
2024-11-26,1530.607
2024-11-27,1546.355
2024-11-28,1554.257
2024-11-29,1566.534
2024-12-02,1583.133
2024-12-03,1613.041
2024-12-04,1596.472
2024-12-05,1600.513
2024-12-06,1594.656
2024-12-09,1589.216
2024-12-10,1578.305
2024-12-11,1579.727
2024-12-12,1591.462
2024-12-13,1566.695
2024-12-16,1555.829
2024-12-17,1564.366
2024-12-18,1557.757
2024-12-19,1516.488
2024-12-20,1524.28
2024-12-23,1527.927
2024-12-24,1519.994
2024-12-25,1517.026
2024-12-26,1525.993
2024-12-27,1552.26
2024-12-30,1544.707
2024-12-31,1545.1
2025-01-01,1545.1
2025-01-02,1545.149
2025-01-03,1542.744
2025-01-06,1518.94
2025-01-07,1526.448
2025-01-08,1510.946
2025-01-09,1502.867
2025-01-10,1500.84
2025-01-13,1501.364
2025-01-14,1478.261
2025-01-15,1493.846
2025-01-16,1506.028
2025-01-17,1497.312
2025-01-20,1512.268
2025-01-21,1521.425
2025-01-22,1524.383
2025-01-23,1530.96
2025-01-24,1540.437
2025-01-27,1553.183
2025-01-28,1544.923
2025-01-29,1564.197
2025-01-30,1574.254
2025-01-31,1565.948
2025-02-03,1531.029
2025-02-04,1538.433
2025-02-05,1564.056
2025-02-06,1581.694
2025-02-07,1578.449
2025-02-10,1583.673
2025-02-11,1574.328
2025-02-12,1559.59
2025-02-13,1585.299
2025-02-14,1583.214
2025-02-17,1590.232
2025-02-18,1591.79
2025-02-19,1598.538
2025-02-20,1600.248
2025-02-21,1605.903
2025-02-24,1608.699
2025-02-25,1597.568
2025-02-26,1590.364
2025-02-27,1592.605
2025-02-28,1553.963
2025-03-03,1577.766
2025-03-04,1589.645
2025-03-05,1591.393
2025-03-06,1616.003
2025-03-07,1599.497
2025-03-10,1599.553
2025-03-11,1584.573
2025-03-12,1590.756
2025-03-13,1599.269
2025-03-14,1605.402
2025-03-17,1621.199
2025-03-18,1623.818
2025-03-19,1617.746
2025-03-20,1630.46
2025-03-21,1624.623
2025-03-24,1600.819
2025-03-25,1618.112
2025-03-26,1612.096
2025-03-27,1611.637
2025-03-28,1606.758
2025-03-31,1567.661
2025-04-01,1567.846
2025-04-02,1557.467
2025-04-03,1569.401
2025-04-04,1532.323
2025-04-07,1401.949
2025-04-08,1479.825
2025-04-09,1469.458
2025-04-10,1580.086
2025-04-11,1568.771
2025-04-14,1588.768
2025-04-15,1597.942
2025-04-16,1596.194
2025-04-17,1617.964
2025-04-18,1635.813
2025-04-21,1642.601
2025-04-22,1643.392
2025-04-23,1640.89
2025-04-24,1631.113
2025-04-25,1630.635
2025-04-28,1651.452
2025-04-29,1657.078
2025-04-30,1670.302
2025-05-01,1646.031
2025-05-02,1667.458
2025-05-05,1670.125
2025-05-06,1680.999
2025-05-07,1679.485
2025-05-08,1672.766
2025-05-09,1693.925
2025-05-12,1664.191
2025-05-13,1675.051
2025-05-14,1683.326
2025-05-15,1679.153
2025-05-16,1682.855
2025-05-19,1691.975
2025-05-20,1688.687
2025-05-21,1695.434
2025-05-22,1692.915
2025-05-23,1714.037
2025-05-26,1727.062
2025-05-27,1718.934
2025-05-28,1709.628
2025-05-29,1727.744
2025-05-30,1728.842
2025-06-02,1745.372
2025-06-03,1733.68
2025-06-04,1751.961
2025-06-05,1739.616
2025-06-06,1726.399
2025-06-09,1741.088
2025-06-10,1740.492
2025-06-11,1747.035
2025-06-12,1759.01
2025-06-13,1744.005
2025-06-16,1759.661
2025-06-17,1753.831
2025-06-18,1771.201
2025-06-19,1756.476
2025-06-20,1747.171
2025-06-23,1735.706
2025-06-24,1770.926
2025-06-25,1758.929
2025-06-26,1785.175
2025-06-27,1798.008
2025-06-30,1812.08
