Date,JAPAN SMID CAP SMID (Small+Mid Cap)
2005-11-09,931.065
2005-11-10,922.204
2005-11-11,931.161
2005-11-14,916.67
2005-11-15,906.043
2005-11-16,911.441
2005-11-17,931.388
2005-11-18,935.406
2005-11-21,939.411
2005-11-22,938.643
2005-11-23,942.836
2005-11-24,936.093
2005-11-25,933.234
2005-11-28,945.351
2005-11-29,947.876
2005-11-30,949.446
2005-12-01,958.355
2005-12-02,970.429
2005-12-05,981.978
2005-12-06,976.216
2005-12-07,980.07
2005-12-08,965.751
2005-12-09,979.346
2005-12-12,1003.792
2005-12-13,1007.872
2005-12-14,1022.601
2005-12-15,1016.692
2005-12-16,1020.107
2005-12-19,1021.787
2005-12-20,1031.337
2005-12-21,1043.695
2005-12-22,1051.487
2005-12-23,1054.335
2005-12-26,1063.057
2005-12-27,1050.153
2005-12-28,1059.487
2005-12-29,1062.862
2005-12-30,1052.489
2006-01-02,1052.489
2006-01-03,1064.986
2006-01-04,1085.261
2006-01-05,1098.129
2006-01-06,1114.983
2006-01-09,1118.104
2006-01-10,1106.983
2006-01-11,1112.891
2006-01-12,1124.401
2006-01-13,1125.954
2006-01-16,1120.682
2006-01-17,1076.368
2006-01-18,1030.015
2006-01-19,1067.59
2006-01-20,1061.383
2006-01-23,1033.845
2006-01-24,1054.991
2006-01-25,1056.031
2006-01-26,1068.252
2006-01-27,1085.01
2006-01-30,1086.571
2006-01-31,1093.598
2006-02-01,1079.954
2006-02-02,1082.965
2006-02-03,1076.827
2006-02-06,1087.885
2006-02-07,1098.801
2006-02-08,1067.326
2006-02-09,1070.277
2006-02-10,1059.799
2006-02-13,1017.271
2006-02-14,1028.263
2006-02-15,1022.439
2006-02-16,1014.493
2006-02-17,985.746
2006-02-20,957.821
2006-02-21,985.735
2006-02-22,991.769
2006-02-23,1029.816
2006-02-24,1036.414
2006-02-27,1044.494
2006-02-28,1044.514
2006-03-01,1024.135
2006-03-02,1014.627
2006-03-03,996.778
2006-03-06,999.42
2006-03-07,989.219
2006-03-08,980.738
2006-03-09,1009.118
2006-03-10,1006.024
2006-03-13,1024.843
2006-03-14,1034.712
2006-03-15,1035.415
2006-03-16,1025.075
2006-03-17,1044.471
2006-03-20,1059.202
2006-03-21,1052.324
2006-03-22,1060.164
2006-03-23,1049.829
2006-03-24,1053.261
2006-03-27,1068.877
2006-03-28,1073.911
2006-03-29,1076.144
2006-03-30,1090.075
2006-03-31,1084.613
2006-04-03,1101.079
2006-04-04,1103.486
2006-04-05,1091.521
2006-04-06,1105.074
2006-04-07,1107.69
2006-04-10,1103.468
2006-04-11,1096.453
2006-04-12,1083.448
2006-04-13,1082.87
2006-04-14,1081.935
2006-04-17,1069.642
2006-04-18,1083.923
2006-04-19,1085.168
2006-04-20,1083.245
2006-04-21,1086.146
2006-04-24,1074.955
2006-04-25,1087.214
2006-04-26,1091.947
2006-04-27,1105.178
2006-04-28,1097.04
2006-05-01,1109.656
2006-05-02,1118.333
2006-05-03,1114.199
2006-05-04,1115.033
2006-05-05,1126.894
2006-05-08,1148.068
2006-05-09,1144.0
2006-05-10,1134.75
2006-05-11,1122.634
2006-05-12,1111.272
2006-05-15,1106.377
2006-05-16,1080.006
2006-05-17,1088.684
2006-05-18,1070.246
2006-05-19,1063.728
2006-05-22,1048.74
2006-05-23,1032.416
2006-05-24,1033.889
2006-05-25,1032.872
2006-05-26,1042.327
2006-05-29,1042.13
2006-05-30,1043.596
2006-05-31,1024.937
2006-06-01,1016.418
2006-06-02,1035.802
2006-06-05,1028.987
2006-06-06,993.69
2006-06-07,969.1
2006-06-08,929.407
2006-06-09,947.785
2006-06-12,957.132
2006-06-13,919.23
2006-06-14,928.581
2006-06-15,945.085
2006-06-16,973.116
2006-06-19,963.553
2006-06-20,954.023
2006-06-21,949.407
2006-06-22,969.276
2006-06-23,962.177
2006-06-26,962.568
2006-06-27,966.64
2006-06-28,951.775
2006-06-29,961.688
2006-06-30,998.409
2006-07-03,1001.568
2006-07-04,1007.671
2006-07-05,990.21
2006-07-06,983.813
2006-07-07,989.188
2006-07-10,994.564
2006-07-11,984.999
2006-07-12,958.206
2006-07-13,951.136
2006-07-14,926.403
2006-07-17,920.076
2006-07-18,882.882
2006-07-19,883.456
2006-07-20,919.985
2006-07-21,914.127
2006-07-24,904.906
2006-07-25,913.246
2006-07-26,904.099
2006-07-27,926.632
2006-07-28,945.176
2006-07-31,962.185
2006-08-01,957.682
2006-08-02,968.02
2006-08-03,962.46
2006-08-04,969.416
2006-08-07,942.065
2006-08-08,953.167
2006-08-09,961.261
2006-08-10,963.431
2006-08-11,959.286
2006-08-14,969.201
2006-08-15,977.345
2006-08-16,993.292
2006-08-17,995.682
2006-08-18,1000.121
2006-08-21,989.989
2006-08-22,995.066
2006-08-23,994.745
2006-08-24,987.298
2006-08-25,976.879
2006-08-28,963.573
2006-08-29,972.739
2006-08-30,970.095
2006-08-31,980.66
2006-09-01,981.749
2006-09-04,1003.655
2006-09-05,1006.247
2006-09-06,997.103
2006-09-07,982.501
2006-09-08,985.856
2006-09-11,963.145
2006-09-12,952.582
2006-09-13,948.038
2006-09-14,956.035
2006-09-15,952.692
2006-09-18,949.301
2006-09-19,956.953
2006-09-20,946.209
2006-09-21,955.738
2006-09-22,949.261
2006-09-25,946.938
2006-09-26,941.567
2006-09-27,961.075
2006-09-28,966.857
2006-09-29,970.184
2006-10-02,979.534
2006-10-03,972.749
2006-10-04,955.69
2006-10-05,973.31
2006-10-06,957.201
2006-10-09,955.915
2006-10-10,946.009
2006-10-11,929.921
2006-10-12,928.917
2006-10-13,940.227
2006-10-16,959.851
2006-10-17,963.194
2006-10-18,963.183
2006-10-19,972.481
2006-10-20,971.993
2006-10-23,974.687
2006-10-24,973.856
2006-10-25,970.932
2006-10-26,980.496
2006-10-27,981.285
2006-10-30,963.988
2006-10-31,970.301
2006-11-01,972.826
2006-11-02,969.719
2006-11-03,961.835
2006-11-06,958.603
2006-11-07,964.592
2006-11-08,945.086
2006-11-09,937.669
2006-11-10,939.908
2006-11-13,924.285
2006-11-14,945.492
2006-11-15,938.696
2006-11-16,934.244
2006-11-17,928.737
2006-11-20,895.758
2006-11-21,895.738
2006-11-22,924.418
2006-11-23,928.161
2006-11-24,925.809
2006-11-27,934.488
2006-11-28,937.592
2006-11-29,952.399
2006-11-30,968.948
2006-12-01,976.089
2006-12-04,980.331
2006-12-05,976.86
2006-12-06,986.94
2006-12-07,987.303
2006-12-08,980.694
2006-12-11,974.802
2006-12-12,975.789
2006-12-13,977.551
2006-12-14,980.954
2006-12-15,982.391
2006-12-18,979.649
2006-12-19,966.233
2006-12-20,976.632
2006-12-21,976.69
2006-12-22,972.463
2006-12-25,966.276
2006-12-26,973.317
2006-12-27,977.606
2006-12-28,975.269
2006-12-29,974.592
2007-01-01,974.592
2007-01-02,977.298
2007-01-03,972.877
2007-01-04,982.504
2007-01-05,972.684
2007-01-08,973.832
2007-01-09,975.477
2007-01-10,958.628
2007-01-11,950.855
2007-01-12,965.035
2007-01-15,976.346
2007-01-16,977.511
2007-01-17,983.796
2007-01-18,983.26
2007-01-19,985.527
2007-01-22,990.134
2007-01-23,991.873
2007-01-24,997.935
2007-01-25,991.339
2007-01-26,987.018
2007-01-29,990.884
2007-01-30,991.243
2007-01-31,990.044
2007-02-01,1005.394
2007-02-02,1004.553
2007-02-05,1000.667
2007-02-06,1005.492
2007-02-07,996.617
2007-02-08,987.613
2007-02-09,993.091
2007-02-12,992.194
2007-02-13,1000.376
2007-02-14,1013.136
2007-02-15,1030.454
2007-02-16,1029.354
2007-02-19,1031.221
2007-02-20,1028.656
2007-02-21,1027.104
2007-02-22,1036.138
2007-02-23,1049.04
2007-02-26,1057.364
2007-02-27,1065.542
2007-02-28,1033.016
2007-03-01,1035.695
2007-03-02,1033.384
2007-03-05,998.817
2007-03-06,1016.784
2007-03-07,1013.461
2007-03-08,1023.95
2007-03-09,1021.526
2007-03-12,1037.073
2007-03-13,1032.019
2007-03-14,1006.348
2007-03-15,1008.044
2007-03-16,1001.655
2007-03-19,1002.883
2007-03-20,1014.429
2007-03-21,1010.081
2007-03-22,1024.662
2007-03-23,1025.066
2007-03-26,1027.383
2007-03-27,1023.772
2007-03-28,1033.598
2007-03-29,1020.606
2007-03-30,1024.265
2007-04-02,1006.546
2007-04-03,1005.451
2007-04-04,1022.828
2007-04-05,1020.365
2007-04-06,1018.788
2007-04-09,1026.016
2007-04-10,1025.302
2007-04-11,1022.238
2007-04-12,1020.648
2007-04-13,1005.835
2007-04-16,1012.038
2007-04-17,1010.1
2007-04-18,1030.177
2007-04-19,1016.952
2007-04-20,1010.391
2007-04-23,1008.361
2007-04-24,1012.96
2007-04-25,1003.813
2007-04-26,1008.713
2007-04-27,1009.592
2007-04-30,1009.391
2007-05-01,1003.879
2007-05-02,1007.596
2007-05-03,1005.755
2007-05-04,1006.675
2007-05-07,1022.72
2007-05-08,1020.564
2007-05-09,1028.707
2007-05-10,1020.65
2007-05-11,1013.521
2007-05-14,1008.457
2007-05-15,994.499
2007-05-16,987.247
2007-05-17,981.768
2007-05-18,971.547
2007-05-21,976.289
2007-05-22,990.207
2007-05-23,992.112
2007-05-24,988.827
2007-05-25,975.956
2007-05-28,983.628
2007-05-29,989.978
2007-05-30,989.829
2007-05-31,1000.0
2007-06-01,1003.987
2007-06-04,1007.888
2007-06-05,1010.35
2007-06-06,1015.974
2007-06-07,1012.417
2007-06-08,996.066
2007-06-11,994.331
2007-06-12,988.264
2007-06-13,979.312
2007-06-14,984.03
2007-06-15,989.34
2007-06-18,998.551
2007-06-19,994.943
2007-06-20,996.995
2007-06-21,999.098
2007-06-22,991.546
2007-06-25,983.516
2007-06-26,988.405
2007-06-27,981.834
2007-06-28,989.144
2007-06-29,996.192
2007-07-02,1009.775
2007-07-03,1008.338
2007-07-04,1005.168
2007-07-05,1005.571
2007-07-06,998.721
2007-07-09,1005.012
2007-07-10,1012.721
2007-07-11,1005.684
2007-07-12,995.246
2007-07-13,1004.391
2007-07-16,1005.79
2007-07-17,1002.577
2007-07-18,995.178
2007-07-19,999.081
2007-07-20,1006.978
2007-07-23,994.642
2007-07-24,1003.749
2007-07-25,1001.664
2007-07-26,997.381
2007-07-27,981.125
2007-07-30,990.933
2007-07-31,988.683
2007-08-01,976.084
2007-08-02,975.03
2007-08-03,978.937
2007-08-06,983.148
2007-08-07,974.106
2007-08-08,964.428
2007-08-09,983.37
2007-08-10,963.093
2007-08-13,956.61
2007-08-14,963.393
2007-08-15,944.72
2007-08-16,950.742
2007-08-17,903.416
2007-08-20,915.436
2007-08-21,935.505
2007-08-22,926.839
2007-08-23,941.879
2007-08-24,940.54
2007-08-27,941.32
2007-08-28,948.665
2007-08-29,930.279
2007-08-30,931.895
2007-08-31,953.935
2007-09-03,954.51
2007-09-04,948.614
2007-09-05,935.248
2007-09-06,931.416
2007-09-07,943.799
2007-09-10,925.502
2007-09-11,923.03
2007-09-12,919.987
2007-09-13,907.705
2007-09-14,918.705
2007-09-17,919.104
2007-09-18,893.423
2007-09-19,918.154
2007-09-20,930.36
2007-09-21,913.43
2007-09-24,916.925
2007-09-25,933.153
2007-09-26,937.941
2007-09-27,962.439
2007-09-28,969.597
2007-10-01,961.459
2007-10-02,970.003
2007-10-03,975.497
2007-10-04,971.031
2007-10-05,971.074
2007-10-08,963.806
2007-10-09,974.663
2007-10-10,971.895
2007-10-11,978.873
2007-10-12,972.338
2007-10-15,973.42
2007-10-16,961.352
2007-10-17,948.596
2007-10-18,970.145
2007-10-19,963.453
2007-10-22,953.964
2007-10-23,953.116
2007-10-24,954.719
2007-10-25,947.386
2007-10-26,957.659
2007-10-29,967.098
2007-10-30,972.418
2007-10-31,978.597
2007-11-01,985.126
2007-11-02,969.366
2007-11-05,953.731
2007-11-06,957.334
2007-11-07,950.939
2007-11-08,932.099
2007-11-09,940.09
2007-11-12,926.691
2007-11-13,919.928
2007-11-14,935.772
2007-11-15,939.329
2007-11-16,926.555
2007-11-19,914.643
2007-11-20,919.057
2007-11-21,919.135
2007-11-22,916.218
2007-11-23,920.927
2007-11-26,934.136
2007-11-27,940.864
2007-11-28,929.272
2007-11-29,952.382
2007-11-30,951.116
2007-12-03,958.91
2007-12-04,954.015
2007-12-05,950.346
2007-12-06,956.898
2007-12-07,962.2
2007-12-10,956.747
2007-12-11,962.776
2007-12-12,955.09
2007-12-13,934.63
2007-12-14,918.639
2007-12-17,896.157
2007-12-18,897.062
2007-12-19,887.832
2007-12-20,885.16
2007-12-21,885.461
2007-12-24,881.822
2007-12-25,893.667
2007-12-26,907.281
2007-12-27,901.327
2007-12-28,893.48
2007-12-31,904.677
2008-01-01,904.677
2008-01-02,920.832
2008-01-03,922.85
2008-01-04,895.732
2008-01-07,879.865
2008-01-08,874.033
2008-01-09,885.818
2008-01-10,874.418
2008-01-11,858.59
2008-01-14,866.619
2008-01-15,850.772
2008-01-16,818.2
2008-01-17,837.009
2008-01-18,853.279
2008-01-21,832.554
2008-01-22,779.723
2008-01-23,803.595
2008-01-24,821.541
2008-01-25,850.569
2008-01-28,825.84
2008-01-29,845.189
2008-01-30,836.396
2008-01-31,865.945
2008-02-01,861.637
2008-02-04,874.29
2008-02-05,868.388
2008-02-06,831.278
2008-02-07,834.012
2008-02-08,816.702
2008-02-11,822.019
2008-02-12,808.331
2008-02-13,800.318
2008-02-14,830.641
2008-02-15,839.682
2008-02-18,837.532
2008-02-19,847.471
2008-02-20,818.622
2008-02-21,844.956
2008-02-22,843.675
2008-02-25,854.193
2008-02-26,846.587
2008-02-27,868.438
2008-02-28,871.905
2008-02-29,872.168
2008-03-03,843.961
2008-03-04,842.022
2008-03-05,827.427
2008-03-06,852.876
2008-03-07,833.054
2008-03-10,824.296
2008-03-11,823.877
2008-03-12,838.789
2008-03-13,834.489
2008-03-14,821.178
2008-03-17,823.697
2008-03-18,824.603
2008-03-19,837.041
2008-03-20,841.829
2008-03-21,862.556
2008-03-24,847.633
2008-03-25,865.499
2008-03-26,879.717
2008-03-27,869.239
2008-03-28,879.93
2008-03-31,868.006
2008-04-01,856.331
2008-04-02,875.463
2008-04-03,888.163
2008-04-04,886.481
2008-04-07,888.881
2008-04-08,873.471
2008-04-09,860.267
2008-04-10,854.777
2008-04-11,877.105
2008-04-14,863.031
2008-04-15,862.643
2008-04-16,874.037
2008-04-17,877.068
2008-04-18,863.096
2008-04-21,881.403
2008-04-22,874.235
2008-04-23,873.351
2008-04-24,865.796
2008-04-25,879.685
2008-04-28,888.555
2008-04-29,898.183
2008-04-30,890.447
2008-05-01,885.288
2008-05-02,894.284
2008-05-05,895.474
2008-05-06,901.819
2008-05-07,903.351
2008-05-08,914.284
2008-05-09,895.997
2008-05-12,892.959
2008-05-13,894.649
2008-05-14,902.582
2008-05-15,916.783
2008-05-16,919.92
2008-05-19,916.104
2008-05-20,919.316
2008-05-21,909.871
2008-05-22,912.614
2008-05-23,919.024
2008-05-26,896.826
2008-05-27,902.465
2008-05-28,883.537
2008-05-29,897.732
2008-05-30,911.617
2008-06-02,926.577
2008-06-03,906.526
2008-06-04,921.64
2008-06-05,915.053
2008-06-06,919.405
2008-06-09,896.797
2008-06-10,878.674
2008-06-11,881.813
2008-06-12,858.468
2008-06-13,858.266
2008-06-16,869.806
2008-06-17,872.792
2008-06-18,878.916
2008-06-19,860.078
2008-06-20,853.142
2008-06-23,845.544
2008-06-24,848.459
2008-06-25,845.186
2008-06-26,850.492
2008-06-27,848.028
2008-06-30,849.925
2008-07-01,851.226
2008-07-02,833.539
2008-07-03,825.429
2008-07-04,825.089
2008-07-07,826.641
2008-07-08,809.83
2008-07-09,809.532
2008-07-10,813.187
2008-07-11,817.316
2008-07-14,812.023
2008-07-15,815.466
2008-07-16,810.156
2008-07-17,811.7
2008-07-18,795.132
2008-07-21,794.239
2008-07-22,812.096
2008-07-23,816.203
2008-07-24,835.826
2008-07-25,819.552
2008-07-28,821.315
2008-07-29,804.869
2008-07-30,819.94
2008-07-31,822.106
2008-08-01,805.122
2008-08-04,783.811
2008-08-05,783.067
2008-08-06,798.047
2008-08-07,781.99
2008-08-08,778.312
2008-08-11,790.015
2008-08-12,781.64
2008-08-13,774.954
2008-08-14,762.189
2008-08-15,763.562
2008-08-18,773.347
2008-08-19,762.434
2008-08-20,764.531
2008-08-21,771.434
2008-08-22,753.968
2008-08-25,767.936
2008-08-26,761.433
2008-08-27,759.366
2008-08-28,760.329
2008-08-29,788.063
2008-09-01,775.658
2008-09-02,755.326
2008-09-03,762.637
2008-09-04,751.733
2008-09-05,747.91
2008-09-08,763.228
2008-09-09,753.343
2008-09-10,754.019
2008-09-11,745.599
2008-09-12,751.952
2008-09-15,759.101
2008-09-16,744.897
2008-09-17,744.041
2008-09-18,741.522
2008-09-19,745.709
2008-09-22,750.637
2008-09-23,758.091
2008-09-24,754.528
2008-09-25,750.764
2008-09-26,743.953
2008-09-29,741.316
2008-09-30,715.259
2008-10-01,721.686
2008-10-02,704.048
2008-10-03,681.039
2008-10-06,676.775
2008-10-07,653.856
2008-10-08,614.613
2008-10-09,611.702
2008-10-10,577.273
2008-10-13,571.345
2008-10-14,634.236
2008-10-15,643.836
2008-10-16,594.397
2008-10-17,612.411
2008-10-20,631.331
2008-10-21,647.934
2008-10-22,618.515
2008-10-23,617.36
2008-10-24,600.768
2008-10-27,555.909
2008-10-28,578.987
2008-10-29,600.014
2008-10-30,642.831
2008-10-31,619.845
2008-11-03,616.1
2008-11-04,646.139
2008-11-05,678.108
2008-11-06,653.692
2008-11-07,632.964
2008-11-10,657.922
2008-11-11,651.165
2008-11-12,656.822
2008-11-13,635.159
2008-11-14,632.524
2008-11-17,635.543
2008-11-18,627.264
2008-11-19,627.301
2008-11-20,611.99
2008-11-21,627.026
2008-11-24,617.626
2008-11-25,641.147
2008-11-26,634.321
2008-11-27,637.533
2008-11-28,647.455
2008-12-01,648.732
2008-12-02,622.114
2008-12-03,635.454
2008-12-04,636.356
2008-12-05,638.393
2008-12-08,652.376
2008-12-09,658.99
2008-12-10,668.89
2008-12-11,688.244
2008-12-12,667.384
2008-12-15,700.305
2008-12-16,689.428
2008-12-17,709.836
2008-12-18,699.516
2008-12-19,689.158
2008-12-22,692.529
2008-12-23,691.114
2008-12-24,676.41
2008-12-25,683.18
2008-12-26,690.977
2008-12-29,702.679
2008-12-30,706.52
2008-12-31,702.857
2009-01-01,702.857
2009-01-02,700.346
2009-01-05,688.101
2009-01-06,678.039
2009-01-07,691.435
2009-01-08,683.216
2009-01-09,686.458
2009-01-12,694.19
2009-01-13,662.185
2009-01-14,671.687
2009-01-15,651.542
2009-01-16,660.873
2009-01-19,661.349
2009-01-20,652.238
2009-01-21,661.042
2009-01-22,662.799
2009-01-23,642.587
2009-01-26,637.517
2009-01-27,666.661
2009-01-28,659.011
2009-01-29,663.817
2009-01-30,652.882
2009-02-02,642.572
2009-02-03,641.968
2009-02-04,650.785
2009-02-05,641.03
2009-02-06,634.698
2009-02-09,621.074
2009-02-10,624.332
2009-02-11,630.485
2009-02-12,616.42
2009-02-13,613.089
2009-02-16,617.546
2009-02-17,604.129
2009-02-18,594.071
2009-02-19,589.778
2009-02-20,578.707
2009-02-23,574.046
2009-02-24,554.895
2009-02-25,559.524
2009-02-26,551.762
2009-02-27,563.357
2009-03-02,552.078
2009-03-03,542.682
2009-03-04,547.724
2009-03-05,564.448
2009-03-06,552.885
2009-03-09,541.784
2009-03-10,538.81
2009-03-11,554.724
2009-03-12,542.475
2009-03-13,554.91
2009-03-16,569.622
2009-03-17,575.208
2009-03-18,578.824
2009-03-19,604.484
2009-03-20,589.81
2009-03-23,601.096
2009-03-24,613.062
2009-03-25,617.887
2009-03-26,625.309
2009-03-27,630.904
2009-03-30,613.28
2009-03-31,592.682
2009-04-01,604.48
2009-04-02,620.069
2009-04-03,616.211
2009-04-06,609.0
2009-04-07,613.664
2009-04-08,603.073
2009-04-09,618.67
2009-04-10,621.574
2009-04-13,626.232
2009-04-14,631.006
2009-04-15,625.126
2009-04-16,625.371
2009-04-17,632.888
2009-04-20,640.793
2009-04-21,629.701
2009-04-22,630.152
2009-04-23,638.87
2009-04-24,635.043
2009-04-27,640.618
2009-04-28,624.967
2009-04-29,622.422
2009-04-30,628.796
2009-05-01,626.456
2009-05-04,626.078
2009-05-05,629.402
2009-05-06,630.359
2009-05-07,651.342
2009-05-08,658.445
2009-05-11,672.301
2009-05-12,672.77
2009-05-13,678.274
2009-05-14,666.139
2009-05-15,681.981
2009-05-18,666.394
2009-05-19,675.505
2009-05-20,688.395
2009-05-21,691.543
2009-05-22,688.067
2009-05-25,692.089
2009-05-26,696.689
2009-05-27,698.217
2009-05-28,689.006
2009-05-29,701.059
2009-06-01,702.999
2009-06-02,709.474
2009-06-03,714.462
2009-06-04,708.808
2009-06-05,699.311
2009-06-08,700.197
2009-06-09,704.971
2009-06-10,713.396
2009-06-11,717.681
2009-06-12,722.926
2009-06-15,728.465
2009-06-16,713.878
2009-06-17,734.25
2009-06-18,723.116
2009-06-19,718.968
2009-06-22,733.514
2009-06-23,722.984
2009-06-24,723.001
2009-06-25,730.117
2009-06-26,746.512
2009-06-29,737.711
2009-06-30,742.992
2009-07-01,742.221
2009-07-02,745.565
2009-07-03,740.673
2009-07-06,744.88
2009-07-07,741.197
2009-07-08,734.391
2009-07-09,731.357
2009-07-10,736.189
2009-07-13,708.696
2009-07-14,719.028
2009-07-15,712.997
2009-07-16,718.851
2009-07-17,720.16
2009-07-20,716.618
2009-07-21,744.671
2009-07-22,749.015
2009-07-23,740.705
2009-07-24,749.912
2009-07-27,749.244
2009-07-28,755.027
2009-07-29,752.015
2009-07-30,747.149
2009-07-31,760.442
2009-08-03,765.68
2009-08-04,766.826
2009-08-05,761.33
2009-08-06,759.346
2009-08-07,743.948
2009-08-10,753.594
2009-08-11,772.897
2009-08-12,761.678
2009-08-13,775.482
2009-08-14,788.551
2009-08-17,773.624
2009-08-18,771.231
2009-08-19,774.649
2009-08-20,782.395
2009-08-21,773.091
2009-08-24,787.547
2009-08-25,788.9
2009-08-26,797.578
2009-08-27,796.574
2009-08-28,801.027
2009-08-31,803.997
2009-09-01,804.965
2009-09-02,795.159
2009-09-03,789.228
2009-09-04,778.231
2009-09-07,781.714
2009-09-08,792.032
2009-09-09,792.744
2009-09-10,805.614
2009-09-11,809.513
2009-09-14,795.249
2009-09-15,789.402
2009-09-16,787.655
2009-09-17,793.252
2009-09-18,786.101
2009-09-21,778.305
2009-09-22,787.613
2009-09-23,785.544
2009-09-24,800.188
2009-09-25,799.23
2009-09-28,789.305
2009-09-29,781.952
2009-09-30,794.222
2009-10-01,779.502
2009-10-02,764.856
2009-10-05,753.31
2009-10-06,761.231
2009-10-07,771.403
2009-10-08,777.176
2009-10-09,775.603
2009-10-12,773.058
2009-10-13,777.706
2009-10-14,774.012
2009-10-15,772.757
2009-10-16,766.767
2009-10-19,772.53
2009-10-20,776.561
2009-10-21,773.285
2009-10-22,766.4
2009-10-23,761.563
2009-10-26,767.925
2009-10-27,754.745
2009-10-28,756.764
2009-10-29,743.739
2009-10-30,762.169
2009-11-02,755.983
2009-11-03,757.353
2009-11-04,752.625
2009-11-05,747.642
2009-11-06,751.444
2009-11-09,749.042
2009-11-10,750.176
2009-11-11,745.764
2009-11-12,731.05
2009-11-13,736.361
2009-11-16,733.096
2009-11-17,723.672
2009-11-18,719.543
2009-11-19,717.582
2009-11-20,720.178
2009-11-23,720.138
2009-11-24,712.683
2009-11-25,719.118
2009-11-26,727.423
2009-11-27,712.392
2009-11-30,738.639
2009-12-01,752.87
2009-12-02,745.935
2009-12-03,762.009
2009-12-04,744.927
2009-12-07,755.441
2009-12-08,762.013
2009-12-09,758.045
2009-12-10,746.597
2009-12-11,747.147
2009-12-14,755.092
2009-12-15,744.771
2009-12-16,752.694
2009-12-17,746.099
2009-12-18,741.351
2009-12-21,739.093
2009-12-22,739.306
2009-12-23,742.217
2009-12-24,744.795
2009-12-25,742.72
2009-12-28,749.648
2009-12-29,748.08
2009-12-30,734.41
2009-12-31,731.136
2010-01-01,731.136
2010-01-04,744.508
2010-01-05,753.275
2010-01-06,749.57
2010-01-07,745.521
2010-01-08,754.84
2010-01-11,763.215
2010-01-12,778.229
2010-01-13,769.977
2010-01-14,780.624
2010-01-15,785.741
2010-01-18,781.344
2010-01-19,775.941
2010-01-20,773.362
2010-01-21,779.459
2010-01-22,777.055
2010-01-25,771.633
2010-01-26,763.833
2010-01-27,755.298
2010-01-28,758.548
2010-01-29,743.367
2010-02-01,737.737
2010-02-02,751.736
2010-02-03,753.33
2010-02-04,758.107
2010-02-05,750.393
2010-02-08,744.535
2010-02-09,740.152
2010-02-10,738.546
2010-02-11,739.04
2010-02-12,742.491
2010-02-15,737.964
2010-02-16,735.833
2010-02-17,744.591
2010-02-18,746.325
2010-02-19,726.798
2010-02-22,747.657
2010-02-23,754.308
2010-02-24,748.62
2010-02-25,754.702
2010-02-26,757.87
2010-03-01,757.454
2010-03-02,762.802
2010-03-03,768.592
2010-03-04,759.963
2010-03-05,758.216
2010-03-08,770.62
2010-03-09,773.622
2010-03-10,765.372
2010-03-11,772.354
2010-03-12,775.098
2010-03-15,780.073
2010-03-16,779.801
2010-03-17,787.901
2010-03-18,783.391
2010-03-19,788.28
2010-03-22,792.438
2010-03-23,788.847
2010-03-24,777.252
2010-03-25,769.236
2010-03-26,781.966
2010-03-29,787.766
2010-03-30,797.472
2010-03-31,794.372
2010-04-01,794.88
2010-04-02,796.906
2010-04-05,799.398
2010-04-06,799.814
2010-04-07,806.532
2010-04-08,804.875
2010-04-09,805.872
2010-04-12,811.348
2010-04-13,807.1
2010-04-14,806.172
2010-04-15,814.97
2010-04-16,814.622
2010-04-19,801.249
2010-04-20,794.867
2010-04-21,808.424
2010-04-22,807.333
2010-04-23,801.083
2010-04-26,816.277
2010-04-27,821.27
2010-04-28,800.763
2010-04-29,799.446
2010-04-30,811.65
2010-05-03,807.356
2010-05-04,807.314
2010-05-05,808.511
2010-05-06,796.189
2010-05-07,795.205
2010-05-10,786.787
2010-05-11,783.913
2010-05-12,779.934
2010-05-13,796.241
2010-05-14,796.439
2010-05-17,775.822
2010-05-18,766.405
2010-05-19,773.771
2010-05-20,780.292
2010-05-21,759.768
2010-05-24,755.659
2010-05-25,743.506
2010-05-26,734.977
2010-05-27,740.37
2010-05-28,748.058
2010-05-31,753.369
2010-06-01,750.204
2010-06-02,734.434
2010-06-03,749.875
2010-06-04,754.523
2010-06-07,732.337
2010-06-08,739.2
2010-06-09,729.074
2010-06-10,737.902
2010-06-11,744.64
2010-06-14,755.399
2010-06-15,758.701
2010-06-16,767.008
2010-06-17,767.477
2010-06-18,768.017
2010-06-21,779.519
2010-06-22,779.814
2010-06-23,771.982
2010-06-24,778.991
2010-06-25,768.698
2010-06-28,763.366
2010-06-29,762.384
2010-06-30,752.303
2010-07-01,752.58
2010-07-02,750.739
2010-07-05,757.062
2010-07-06,766.631
2010-07-07,761.334
2010-07-08,764.523
2010-07-09,765.961
2010-07-12,762.12
2010-07-13,760.475
2010-07-14,770.445
2010-07-15,769.664
2010-07-16,765.212
2010-07-19,762.917
2010-07-20,756.441
2010-07-21,751.826
2010-07-22,748.167
2010-07-23,758.506
2010-07-26,765.134
2010-07-27,759.269
2010-07-28,774.962
2010-07-29,773.965
2010-07-30,764.477
2010-08-02,765.031
2010-08-03,777.249
2010-08-04,760.566
2010-08-05,773.667
2010-08-06,783.715
2010-08-09,776.937
2010-08-10,770.959
2010-08-11,757.734
2010-08-12,746.264
2010-08-13,747.296
2010-08-16,753.3
2010-08-17,750.08
2010-08-18,758.126
2010-08-19,766.867
2010-08-20,747.157
2010-08-23,746.989
2010-08-24,751.365
2010-08-25,740.008
