Date,WORLD LARGE CAP Large Cap
2011-10-12,799.431
2011-10-13,794.727
2011-10-14,806.47
2011-10-17,796.875
2011-10-18,800.423
2011-10-19,799.126
2011-10-20,793.545
2011-10-21,811.69
2011-10-24,822.547
2011-10-25,811.888
2011-10-26,815.133
2011-10-27,849.272
2011-10-28,851.637
2011-10-31,826.578
2011-11-01,797.709
2011-11-02,807.659
2011-11-03,819.331
2011-11-04,816.382
2011-11-07,818.397
2011-11-08,826.301
2011-11-09,802.868
2011-11-10,802.217
2011-11-11,820.031
2011-11-14,812.864
2011-11-15,810.605
2011-11-16,802.635
2011-11-17,792.05
2011-11-18,788.547
2011-11-21,770.373
2011-11-22,767.835
2011-11-23,751.524
2011-11-24,749.27
2011-11-25,748.023
2011-11-28,771.537
2011-11-29,776.575
2011-11-30,807.058
2011-12-01,807.054
2011-12-02,809.255
2011-12-05,817.099
2011-12-06,813.728
2011-12-07,816.679
2011-12-08,801.553
2011-12-09,810.278
2011-12-12,797.805
2011-12-13,792.005
2011-12-14,778.623
2011-12-15,781.078
2011-12-16,783.047
2011-12-19,775.831
2011-12-20,794.753
2011-12-21,795.024
2011-12-22,801.516
2011-12-23,807.708
2011-12-26,808.106
2011-12-27,808.518
2011-12-28,798.101
2011-12-29,804.749
2011-12-30,808.114
2012-01-02,810.559
2012-01-03,824.538
2012-01-04,822.982
2012-01-05,818.245
2012-01-06,814.583
2012-01-09,815.05
2012-01-10,825.134
2012-01-11,822.722
2012-01-12,824.483
2012-01-13,820.276
2012-01-16,821.38
2012-01-17,827.662
2012-01-18,834.407
2012-01-19,841.813
2012-01-20,844.08
2012-01-23,848.773
2012-01-24,845.048
2012-01-25,848.938
2012-01-26,853.972
2012-01-27,850.418
2012-01-30,845.867
2012-01-31,846.845
2012-02-01,857.802
2012-02-02,859.196
2012-02-03,868.746
2012-02-06,868.739
2012-02-07,872.341
2012-02-08,874.324
2012-02-09,876.322
2012-02-10,866.442
2012-02-13,873.222
2012-02-14,869.597
2012-02-15,870.301
2012-02-16,874.074
2012-02-17,879.634
2012-02-20,885.433
2012-02-21,884.704
2012-02-22,880.899
2012-02-23,884.321
2012-02-24,888.577
2012-02-27,887.434
2012-02-28,891.215
2012-02-29,888.354
2012-03-01,892.378
2012-03-02,888.297
2012-03-05,884.425
2012-03-06,866.531
2012-03-07,869.983
2012-03-08,883.314
2012-03-09,884.017
2012-03-12,882.838
2012-03-13,896.145
2012-03-14,894.837
2012-03-15,900.797
2012-03-16,905.454
2012-03-19,908.936
2012-03-20,903.086
2012-03-21,899.737
2012-03-22,894.487
2012-03-23,896.983
2012-03-26,907.326
2012-03-27,906.665
2012-03-28,901.183
2012-03-29,895.963
2012-03-30,900.312
2012-04-02,909.074
2012-04-03,903.882
2012-04-04,887.214
2012-04-05,886.194
2012-04-06,885.449
2012-04-09,879.574
2012-04-10,865.464
2012-04-11,870.104
2012-04-12,881.793
2012-04-13,870.812
2012-04-16,870.184
2012-04-17,884.216
2012-04-18,882.236
2012-04-19,877.775
2012-04-20,880.846
2012-04-23,869.418
2012-04-24,874.97
2012-04-25,884.168
2012-04-26,889.425
2012-04-27,892.996
2012-04-30,890.005
2012-05-01,891.975
2012-05-02,888.045
2012-05-03,883.709
2012-05-04,870.744
2012-05-07,868.158
2012-05-08,861.386
2012-05-09,855.092
2012-05-10,858.331
2012-05-11,856.568
2012-05-14,844.581
2012-05-15,837.831
2012-05-16,832.019
2012-05-17,823.782
2012-05-18,815.283
2012-05-21,823.699
2012-05-22,829.447
2012-05-23,820.541
2012-05-24,823.637
2012-05-25,821.394
2012-05-28,822.386
2012-05-29,830.119
2012-05-30,816.915
2012-05-31,814.807
2012-06-01,798.462
2012-06-04,797.526
2012-06-05,801.801
2012-06-06,819.631
2012-06-07,824.909
2012-06-08,823.686
2012-06-11,820.931
2012-06-12,826.479
2012-06-13,826.109
2012-06-14,830.393
2012-06-15,838.923
2012-06-18,840.69
2012-06-19,851.169
2012-06-20,852.8
2012-06-21,837.604
2012-06-22,836.982
2012-06-25,825.073
2012-06-26,826.666
2012-06-27,834.809
2012-06-28,833.52
2012-06-29,858.025
2012-07-02,861.415
2012-07-03,868.738
2012-07-04,867.795
2012-07-05,862.206
2012-07-06,853.667
2012-07-09,850.407
2012-07-10,846.791
2012-07-11,847.341
2012-07-12,839.295
2012-07-13,851.881
2012-07-16,851.883
2012-07-17,854.528
2012-07-18,861.52
2012-07-19,867.226
2012-07-20,855.953
2012-07-23,842.877
2012-07-24,836.578
2012-07-25,835.534
2012-07-26,853.274
2012-07-27,868.815
2012-07-30,871.716
2012-07-31,869.792
2012-08-01,868.613
2012-08-02,859.543
2012-08-03,876.748
2012-08-06,882.212
2012-08-07,887.826
2012-08-08,888.101
2012-08-09,889.25
2012-08-10,889.621
2012-08-13,888.498
2012-08-14,889.506
2012-08-15,888.905
2012-08-16,896.257
2012-08-17,897.787
2012-08-20,898.022
2012-08-21,900.391
2012-08-22,896.596
2012-08-23,894.742
2012-08-24,895.434
2012-08-27,896.238
2012-08-28,894.68
2012-08-29,893.851
2012-08-30,886.162
2012-08-31,890.994
2012-09-03,892.313
2012-09-04,887.827
2012-09-05,887.056
2012-09-06,904.268
2012-09-07,913.923
2012-09-10,909.912
2012-09-11,913.953
2012-09-12,917.129
2012-09-13,926.5
2012-09-14,938.504
2012-09-17,935.394
2012-09-18,932.159
2012-09-19,935.087
2012-09-20,930.474
2012-09-21,932.87
2012-09-24,928.962
2012-09-25,926.146
2012-09-26,914.467
2012-09-27,921.882
2012-09-28,915.274
2012-10-01,920.841
2012-10-02,921.251
2012-10-03,921.077
2012-10-04,927.993
2012-10-05,931.948
2012-10-08,926.228
2012-10-09,917.434
2012-10-10,911.821
2012-10-11,914.119
2012-10-12,912.226
2012-10-15,917.076
2012-10-16,928.817
2012-10-17,936.117
2012-10-18,935.912
2012-10-19,923.689
2012-10-22,922.928
2012-10-23,907.969
2012-10-24,907.414
2012-10-25,910.013
2012-10-26,908.293
2012-10-29,905.872
2012-10-30,909.737
2012-10-31,908.767
2012-11-01,916.336
2012-11-02,911.362
2012-11-05,909.539
2012-11-06,915.1
2012-11-07,899.543
2012-11-08,891.212
2012-11-09,891.056
2012-11-12,890.045
2012-11-13,888.284
2012-11-14,878.24
2012-11-15,876.105
2012-11-16,875.573
2012-11-19,895.32
2012-11-20,895.555
2012-11-21,897.78
2012-11-22,901.951
2012-11-23,912.152
2012-11-26,910.711
2012-11-27,908.238
2012-11-28,911.638
2012-11-29,919.345
2012-11-30,919.734
2012-12-03,918.912
2012-12-04,918.65
2012-12-05,919.639
2012-12-06,922.188
2012-12-07,923.29
2012-12-10,923.954
2012-12-11,929.732
2012-12-12,931.54
2012-12-13,928.526
2012-12-14,926.746
2012-12-17,933.628
2012-12-18,942.371
2012-12-19,942.544
2012-12-20,944.37
2012-12-21,936.843
2012-12-24,935.052
2012-12-25,935.547
2012-12-26,933.632
2012-12-27,933.756
2012-12-28,927.011
2012-12-31,935.135
2013-01-01,935.161
2013-01-02,955.697
2013-01-03,953.459
2013-01-04,957.39
2013-01-07,955.202
2013-01-08,952.107
2013-01-09,955.466
2013-01-10,963.668
2013-01-11,966.254
2013-01-14,964.897
2013-01-15,966.29
2013-01-16,963.85
2013-01-17,968.688
2013-01-18,969.887
2013-01-21,970.874
2013-01-22,973.483
2013-01-23,973.596
2013-01-24,975.643
2013-01-25,981.903
2013-01-28,980.426
2013-01-29,986.378
2013-01-30,985.642
2013-01-31,982.463
2013-02-01,990.434
2013-02-04,978.075
2013-02-05,982.268
2013-02-06,984.015
2013-02-07,979.549
2013-02-08,985.532
2013-02-11,982.381
2013-02-12,988.054
2013-02-13,988.501
2013-02-14,986.6
2013-02-15,983.22
2013-02-18,984.544
2013-02-19,992.737
2013-02-20,986.416
2013-02-21,973.92
2013-02-22,980.768
2013-02-25,973.554
2013-02-26,969.838
2013-02-27,979.069
2013-02-28,982.92
2013-03-01,980.543
2013-03-04,982.862
2013-03-05,993.723
2013-03-06,995.267
2013-03-07,997.442
2013-03-08,1000.128
2013-03-11,1004.626
2013-03-12,1003.598
2013-03-13,1001.189
2013-03-14,1008.495
2013-03-15,1011.555
2013-03-18,1001.9
2013-03-19,998.989
2013-03-20,1004.416
2013-03-21,998.95
2013-03-22,1003.446
2013-03-25,999.496
2013-03-26,1003.805
2013-03-27,1001.721
2013-03-28,1005.056
2013-03-29,1004.778
2013-04-01,1001.072
2013-04-02,1007.178
2013-04-03,1000.508
2013-04-04,998.243
2013-04-05,995.841
2013-04-08,1001.009
2013-04-09,1005.782
2013-04-10,1019.304
2013-04-11,1026.801
2013-04-12,1022.387
2013-04-15,1005.639
2013-04-16,1010.792
2013-04-17,998.146
2013-04-18,993.322
2013-04-19,999.006
2013-04-22,1002.307
2013-04-23,1013.875
2013-04-24,1018.703
2013-04-25,1024.311
2013-04-26,1023.868
2013-04-29,1031.993
2013-04-30,1036.872
2013-05-01,1030.332
2013-05-02,1032.886
2013-05-03,1041.888
2013-05-06,1041.235
2013-05-07,1048.321
2013-05-08,1056.809
2013-05-09,1051.378
2013-05-10,1051.161
2013-05-13,1052.792
2013-05-14,1058.943
2013-05-15,1062.87
2013-05-16,1060.952
2013-05-17,1064.572
2013-05-20,1068.401
2013-05-21,1069.964
2013-05-22,1065.567
2013-05-23,1052.177
2013-05-24,1051.798
2013-05-27,1049.692
2013-05-28,1055.39
2013-05-29,1049.63
2013-05-30,1051.47
2013-05-31,1037.016
2013-06-03,1038.289
2013-06-04,1039.023
2013-06-05,1023.298
2013-06-06,1025.999
2013-06-07,1036.968
2013-06-10,1038.922
2013-06-11,1032.43
2013-06-12,1028.59
2013-06-13,1033.129
2013-06-14,1032.405
2013-06-17,1041.434
2013-06-18,1045.619
2013-06-19,1039.685
2013-06-20,1004.051
2013-06-21,1002.574
2013-06-24,988.464
2013-06-25,996.446
2013-06-26,1006.276
2013-06-27,1013.166
2013-06-28,1011.09
2013-07-01,1018.255
2013-07-02,1018.686
2013-07-03,1015.583
2013-07-04,1021.215
2013-07-05,1021.465
2013-07-08,1027.905
2013-07-09,1035.657
2013-07-10,1038.806
2013-07-11,1055.241
2013-07-12,1056.326
2013-07-15,1058.282
2013-07-16,1058.041
2013-07-17,1060.421
2013-07-18,1065.593
2013-07-19,1067.306
2013-07-22,1072.332
2013-07-23,1071.97
2013-07-24,1071.557
2013-07-25,1070.675
2013-07-26,1069.865
2013-07-29,1064.895
2013-07-30,1065.228
2013-07-31,1063.384
2013-08-01,1074.701
2013-08-02,1081.238
2013-08-05,1078.735
2013-08-06,1076.936
2013-08-07,1071.567
2013-08-08,1077.284
2013-08-09,1076.41
2013-08-12,1074.516
2013-08-13,1077.146
2013-08-14,1077.497
2013-08-15,1064.644
2013-08-16,1065.151
2013-08-19,1060.209
2013-08-20,1058.875
2013-08-21,1051.464
2013-08-22,1056.978
2013-08-23,1064.895
2013-08-26,1062.014
2013-08-27,1048.253
2013-08-28,1045.626
2013-08-29,1046.218
2013-08-30,1040.455
2013-09-02,1046.621
2013-09-03,1049.956
2013-09-04,1057.193
2013-09-05,1058.05
2013-09-06,1061.709
2013-09-09,1070.616
2013-09-10,1079.749
2013-09-11,1084.562
2013-09-12,1082.949
2013-09-13,1083.522
2013-09-16,1092.335
2013-09-17,1092.741
2013-09-18,1103.049
2013-09-19,1111.328
2013-09-20,1104.571
2013-09-23,1100.882
2013-09-24,1098.956
2013-09-25,1097.737
2013-09-26,1100.626
2013-09-27,1099.227
2013-09-30,1090.558
2013-10-01,1097.311
2013-10-02,1095.786
2013-10-03,1090.139
2013-10-04,1093.426
2013-10-07,1086.0
2013-10-08,1076.908
2013-10-09,1074.867
2013-10-10,1093.663
2013-10-11,1101.701
2013-10-14,1105.544
2013-10-15,1102.672
2013-10-16,1111.317
2013-10-17,1122.656
2013-10-18,1130.72
2013-10-21,1131.732
2013-10-22,1139.996
2013-10-23,1133.883
2013-10-24,1138.431
2013-10-25,1138.711
2013-10-28,1140.679
2013-10-29,1143.8
2013-10-30,1142.354
2013-10-31,1135.516
2013-11-01,1132.589
2013-11-04,1136.4
2013-11-05,1133.754
2013-11-06,1140.592
2013-11-07,1127.525
2013-11-08,1133.342
2013-11-11,1136.425
2013-11-12,1134.782
2013-11-13,1137.266
2013-11-14,1145.477
2013-11-15,1151.705
2013-11-18,1153.545
2013-11-19,1149.55
2013-11-20,1146.231
2013-11-21,1149.555
2013-11-22,1154.645
2013-11-25,1155.1
2013-11-26,1153.545
2013-11-27,1155.827
2013-11-28,1158.787
2013-11-29,1158.625
2013-12-02,1153.486
2013-12-03,1147.731
2013-12-04,1141.825
2013-12-05,1137.331
2013-12-06,1147.681
2013-12-09,1151.188
2013-12-10,1148.297
2013-12-11,1138.635
2013-12-12,1130.473
2013-12-13,1129.392
2013-12-16,1137.024
2013-12-17,1132.495
2013-12-18,1148.172
2013-12-19,1151.993
2013-12-20,1157.251
2013-12-23,1164.994
2013-12-24,1166.514
2013-12-25,1166.578
2013-12-26,1171.586
2013-12-27,1177.659
2013-12-30,1178.696
2013-12-31,1182.148
2014-01-01,1182.164
2014-01-02,1170.814
2014-01-03,1171.146
2014-01-06,1167.666
2014-01-07,1172.554
2014-01-08,1173.925
2014-01-09,1171.086
2014-01-10,1177.071
2014-01-13,1170.189
2014-01-14,1174.669
2014-01-15,1180.862
2014-01-16,1180.324
2014-01-17,1178.743
2014-01-20,1178.709
2014-01-21,1180.197
2014-01-22,1181.432
2014-01-23,1173.379
2014-01-24,1150.741
2014-01-27,1141.233
2014-01-28,1145.104
2014-01-29,1139.191
2014-01-30,1142.347
2014-01-31,1135.655
2014-02-03,1116.915
2014-02-04,1115.419
2014-02-05,1117.456
2014-02-06,1132.107
2014-02-07,1145.708
2014-02-10,1149.19
2014-02-11,1162.019
2014-02-12,1164.401
2014-02-13,1168.266
2014-02-14,1173.424
2014-02-17,1175.769
2014-02-18,1180.487
2014-02-19,1176.416
2014-02-20,1177.073
2014-02-21,1179.48
2014-02-24,1185.453
2014-02-25,1186.032
2014-02-26,1182.736
2014-02-27,1185.449
2014-02-28,1190.427
2014-03-03,1176.248
2014-03-04,1192.411
2014-03-05,1193.561
2014-03-06,1198.779
2014-03-07,1195.158
2014-03-10,1192.349
2014-03-11,1189.31
2014-03-12,1185.23
2014-03-13,1175.208
2014-03-14,1167.404
2014-03-17,1176.759
2014-03-18,1184.869
2014-03-19,1179.598
2014-03-20,1177.762
2014-03-21,1177.263
2014-03-24,1172.574
2014-03-25,1180.006
2014-03-26,1179.332
2014-03-27,1179.274
2014-03-28,1185.604
2014-03-31,1193.723
2014-04-01,1200.362
2014-04-02,1203.149
2014-04-03,1202.142
2014-04-04,1195.961
2014-04-07,1184.455
2014-04-08,1187.94
2014-04-09,1196.087
2014-04-10,1182.732
2014-04-11,1170.784
2014-04-14,1176.086
2014-04-15,1177.855
2014-04-16,1190.569
2014-04-17,1193.804
2014-04-18,1194.294
2014-04-21,1195.798
2014-04-22,1202.458
2014-04-23,1200.529
2014-04-24,1202.164
2014-04-25,1195.201
2014-04-28,1197.6
2014-04-29,1204.718
2014-04-30,1208.312
2014-05-01,1210.045
2014-05-02,1208.684
2014-05-05,1209.646
2014-05-06,1204.87
2014-05-07,1206.244
2014-05-08,1208.847
2014-05-09,1206.482
2014-05-12,1214.6
2014-05-13,1217.37
2014-05-14,1216.103
2014-05-15,1207.661
2014-05-16,1209.253
2014-05-19,1210.502
2014-05-20,1205.059
2014-05-21,1211.635
2014-05-22,1215.465
2014-05-23,1219.349
2014-05-26,1223.085
2014-05-27,1226.11
2014-05-28,1224.833
2014-05-29,1230.161
2014-05-30,1231.584
2014-06-02,1232.93
2014-06-03,1232.115
2014-06-04,1233.206
2014-06-05,1238.71
2014-06-06,1244.787
2014-06-09,1246.085
2014-06-10,1246.066
2014-06-11,1243.494
2014-06-12,1239.335
2014-06-13,1240.891
2014-06-16,1240.785
2014-06-17,1241.635
2014-06-18,1248.48
2014-06-19,1256.47
2014-06-20,1255.593
2014-06-23,1254.884
2014-06-24,1248.804
2014-06-25,1249.436
2014-06-26,1248.4
2014-06-27,1251.022
2014-06-30,1252.301
2014-07-01,1260.534
2014-07-02,1262.54
2014-07-03,1267.732
2014-07-04,1267.306
2014-07-07,1261.633
2014-07-08,1252.398
2014-07-09,1255.714
2014-07-10,1247.64
2014-07-11,1249.132
2014-07-14,1257.308
2014-07-15,1253.451
2014-07-16,1260.921
2014-07-17,1249.093
2014-07-18,1255.747
2014-07-21,1252.786
2014-07-22,1260.342
2014-07-23,1263.091
2014-07-24,1264.585
2014-07-25,1258.715
2014-07-28,1258.906
2014-07-29,1256.168
2014-07-30,1253.612
2014-07-31,1234.713
2014-08-01,1228.287
2014-08-04,1231.556
2014-08-05,1223.028
2014-08-06,1219.924
2014-08-07,1213.771
2014-08-08,1218.075
2014-08-11,1225.605
2014-08-12,1223.921
2014-08-13,1231.371
2014-08-14,1236.327
2014-08-15,1235.268
2014-08-18,1244.73
2014-08-19,1250.466
2014-08-20,1251.196
2014-08-21,1256.073
2014-08-22,1251.503
2014-08-25,1258.434
2014-08-26,1261.247
2014-08-27,1262.383
2014-08-28,1257.841
2014-08-29,1261.06
2014-09-01,1260.865
2014-09-02,1259.992
2014-09-03,1263.878
2014-09-04,1261.764
2014-09-05,1263.33
2014-09-08,1259.074
2014-09-09,1251.433
2014-09-10,1253.888
2014-09-11,1254.847
2014-09-12,1249.718
2014-09-15,1248.607
2014-09-16,1253.339
2014-09-17,1255.485
2014-09-18,1261.245
2014-09-19,1259.833
2014-09-22,1250.067
2014-09-23,1243.118
2014-09-24,1248.858
2014-09-25,1233.339
2014-09-26,1237.817
2014-09-29,1233.256
2014-09-30,1231.081
2014-10-01,1217.54
2014-10-02,1209.295
2014-10-03,1214.745
2014-10-06,1218.103
2014-10-07,1204.794
2014-10-08,1214.182
2014-10-09,1199.739
2014-10-10,1181.229
2014-10-13,1172.178
2014-10-14,1169.221
2014-10-15,1156.757
2014-10-16,1154.139
2014-10-17,1169.837
2014-10-20,1178.201
2014-10-21,1195.971
2014-10-22,1193.278
2014-10-23,1202.739
2014-10-24,1208.278
2014-10-27,1207.424
2014-10-28,1219.903
2014-10-29,1221.666
2014-10-30,1223.998
2014-10-31,1237.855
2014-11-03,1231.068
2014-11-04,1230.583
2014-11-05,1236.881
2014-11-06,1237.859
2014-11-07,1237.381
2014-11-10,1243.14
2014-11-11,1244.743
2014-11-12,1243.252
2014-11-13,1244.826
2014-11-14,1245.349
2014-11-17,1244.082
2014-11-18,1253.386
2014-11-19,1251.099
2014-11-20,1251.289
2014-11-21,1260.119
2014-11-24,1262.077
2014-11-25,1264.03
2014-11-26,1268.366
2014-11-27,1266.211
2014-11-28,1262.806
2014-12-01,1256.071
2014-12-02,1260.863
2014-12-03,1262.872
2014-12-04,1260.663
2014-12-05,1262.216
2014-12-08,1253.743
2014-12-09,1249.925
2014-12-10,1233.076
2014-12-11,1233.888
2014-12-12,1215.796
2014-12-15,1200.416
2014-12-16,1200.755
2014-12-17,1212.93
2014-12-18,1238.129
2014-12-19,1245.623
2014-12-22,1250.436
2014-12-23,1250.651
2014-12-24,1252.081
2014-12-25,1251.803
2014-12-26,1254.594
2014-12-29,1256.498
2014-12-30,1248.564
2014-12-31,1240.064
2015-01-01,1240.07
2015-01-02,1236.356
2015-01-05,1211.486
2015-01-06,1199.705
2015-01-07,1205.912
2015-01-08,1229.641
2015-01-09,1221.341
2015-01-12,1216.558
2015-01-13,1217.605
2015-01-14,1207.812
2015-01-15,1206.104
2015-01-16,1215.927
2015-01-19,1220.41
2015-01-20,1223.354
2015-01-21,1229.825
2015-01-22,1242.064
2015-01-23,1239.945
2015-01-26,1242.727
2015-01-27,1236.391
2015-01-28,1224.113
2015-01-29,1227.729
2015-01-30,1215.484
2015-02-02,1228.472
2015-02-03,1243.636
2015-02-04,1243.798
2015-02-05,1252.459
2015-02-06,1247.829
2015-02-09,1243.33
2015-02-10,1251.606
2015-02-11,1248.843
2015-02-12,1262.847
2015-02-13,1271.176
2015-02-16,1271.758
2015-02-17,1273.342
2015-02-18,1275.54
2015-02-19,1276.886
2015-02-20,1282.295
2015-02-23,1283.85
2015-02-24,1287.769
2015-02-25,1288.864
2015-02-26,1287.343
2015-02-27,1286.231
2015-03-02,1288.996
2015-03-03,1283.181
2015-03-04,1278.262
2015-03-05,1280.235
2015-03-06,1264.324
2015-03-09,1264.681
2015-03-10,1242.804
2015-03-11,1241.063
2015-03-12,1254.228
2015-03-13,1247.725
2015-03-16,1262.852
2015-03-17,1260.294
2015-03-18,1273.124
2015-03-19,1270.975
2015-03-20,1288.239
2015-03-23,1290.822
2015-03-24,1286.526
2015-03-25,1274.893
2015-03-26,1266.957
2015-03-27,1267.313
2015-03-30,1276.683
2015-03-31,1264.095
2015-04-01,1262.316
2015-04-02,1270.231
2015-04-03,1270.865
2015-04-06,1281.043
2015-04-07,1281.349
2015-04-08,1282.631
2015-04-09,1286.875
2015-04-10,1293.127
2015-04-13,1287.937
2015-04-14,1293.269
2015-04-15,1296.296
2015-04-16,1298.435
2015-04-17,1285.845
2015-04-20,1294.165
2015-04-21,1295.532
2015-04-22,1299.637
2015-04-23,1303.95
2015-04-24,1310.146
2015-04-27,1311.737
2015-04-28,1313.557
2015-04-29,1308.041
2015-04-30,1295.035
2015-05-01,1301.905
2015-05-04,1304.417
2015-05-05,1291.845
2015-05-06,1291.532
2015-05-07,1289.294
2015-05-08,1308.592
2015-05-11,1304.144
2015-05-12,1301.18
2015-05-13,1304.739
2015-05-14,1315.45
2015-05-15,1317.817
2015-05-18,1318.865
2015-05-19,1315.602
2015-05-20,1315.778
2015-05-21,1321.21
2015-05-22,1315.985
2015-05-25,1316.275
2015-05-26,1299.768
2015-05-27,1309.594
2015-05-28,1308.28
2015-05-29,1299.187
2015-06-01,1298.534
2015-06-02,1301.219
2015-06-03,1307.029
2015-06-04,1296.747
2015-06-05,1285.294
2015-06-08,1279.352
2015-06-09,1279.069
2015-06-10,1297.773
2015-06-11,1299.994
2015-06-12,1292.859
2015-06-15,1283.608
2015-06-16,1288.409
2015-06-17,1287.417
2015-06-18,1301.032
2015-06-19,1296.167
2015-06-22,1312.285
2015-06-23,1312.442
2015-06-24,1305.311
2015-06-25,1302.44
2015-06-26,1298.84
2015-06-29,1270.486
2015-06-30,1268.798
2015-07-01,1277.462
2015-07-02,1277.755
2015-07-03,1275.546
2015-07-06,1264.747
2015-07-07,1261.281
2015-07-08,1248.83
2015-07-09,1256.784
2015-07-10,1276.219
2015-07-13,1287.482
2015-07-14,1295.407
2015-07-15,1295.169
2015-07-16,1305.771
2015-07-17,1305.867
2015-07-20,1307.414
2015-07-21,1304.13
2015-07-22,1295.389
2015-07-23,1292.457
2015-07-24,1279.542
2015-07-27,1271.37
2015-07-28,1281.253
2015-07-29,1291.116
2015-07-30,1290.507
2015-07-31,1293.857
2015-08-03,1290.923
2015-08-04,1288.689
2015-08-05,1292.027
2015-08-06,1284.892
2015-08-07,1280.794
2015-08-10,1294.52
2015-08-11,1281.932
2015-08-12,1276.379
2015-08-13,1276.058
2015-08-14,1277.678
2015-08-17,1281.393
2015-08-18,1277.886
2015-08-19,1264.532
2015-08-20,1243.603
2015-08-21,1208.791
2015-08-24,1163.432
2015-08-25,1159.461
2015-08-26,1184.468
2015-08-27,1209.674
2015-08-28,1214.785
2015-08-31,1205.379
2015-09-01,1172.27
2015-09-02,1183.714
2015-09-03,1188.871
2015-09-04,1168.611
2015-09-07,1170.853
2015-09-08,1191.955
2015-09-09,1192.582
2015-09-10,1190.566
2015-09-11,1192.07
2015-09-14,1186.975
2015-09-15,1197.594
2015-09-16,1212.532
2015-09-17,1211.661
2015-09-18,1194.976
2015-09-21,1194.217
2015-09-22,1173.773
2015-09-23,1171.009
2015-09-24,1164.301
2015-09-25,1169.622
2015-09-28,1144.872
2015-09-29,1138.803
2015-09-30,1161.712
2015-10-01,1166.164
2015-10-02,1180.401
2015-10-05,1202.741
2015-10-06,1205.432
2015-10-07,1214.816
2015-10-08,1222.22
2015-10-09,1229.667
2015-10-12,1230.498
2015-10-13,1220.994
2015-10-14,1214.733
2015-10-15,1231.906
2015-10-16,1238.596
2015-10-19,1235.964
2015-10-20,1233.563
2015-10-21,1230.257
2015-10-22,1243.452
2015-10-23,1257.336
2015-10-26,1256.114
2015-10-27,1250.154
2015-10-28,1263.443
2015-10-29,1258.203
2015-10-30,1256.188
2015-11-02,1263.446
2015-11-03,1265.676
2015-11-04,1263.303
2015-11-05,1261.303
2015-11-06,1256.807
2015-11-09,1247.454
2015-11-10,1246.855
2015-11-11,1248.009
2015-11-12,1233.274
2015-11-13,1220.419
2015-11-16,1230.507
2015-11-17,1237.017
2015-11-18,1248.709
2015-11-19,1255.067
2015-11-20,1256.972
2015-11-23,1252.478
2015-11-24,1250.992
2015-11-25,1252.306
2015-11-26,1256.675
2015-11-27,1254.117
2015-11-30,1249.173
2015-12-01,1261.036
2015-12-02,1251.17
2015-12-03,1237.426
2015-12-04,1250.423
2015-12-07,1244.467
2015-12-08,1232.739
2015-12-09,1228.213
2015-12-10,1228.239
2015-12-11,1208.776
2015-12-14,1205.659
2015-12-15,1216.606
2015-12-16,1233.247
2015-12-17,1223.389
2015-12-18,1206.598
2015-12-21,1210.567
2015-12-22,1218.942
2015-12-23,1234.764
2015-12-24,1236.581
2015-12-25,1236.145
2015-12-28,1233.907
2015-12-29,1245.559
2015-12-30,1238.697
2015-12-31,1228.153
2016-01-01,1228.153
2016-01-04,1204.26
2016-01-05,1204.361
2016-01-06,1190.057
2016-01-07,1164.48
2016-01-08,1153.511
2016-01-11,1151.283
2016-01-12,1155.215
2016-01-13,1142.086
2016-01-14,1147.376
2016-01-15,1125.958
2016-01-18,1121.253
2016-01-19,1126.773
2016-01-20,1105.06
2016-01-21,1109.996
2016-01-22,1138.592
2016-01-25,1127.05
2016-01-26,1137.711
2016-01-27,1134.301
2016-01-28,1136.266
2016-01-29,1157.798
2016-02-01,1160.299
2016-02-02,1140.092
2016-02-03,1141.223
2016-02-04,1146.841
2016-02-05,1128.521
2016-02-08,1111.16
2016-02-09,1104.009
2016-02-10,1102.486
2016-02-11,1089.304
2016-02-12,1102.992
2016-02-15,1115.417
2016-02-16,1127.254
2016-02-17,1145.161
2016-02-18,1144.268
2016-02-19,1140.109
2016-02-22,1154.851
2016-02-23,1141.559
2016-02-24,1136.79
2016-02-25,1151.508
2016-02-26,1151.525
2016-02-29,1145.809
2016-03-01,1166.918
2016-03-02,1176.482
2016-03-03,1183.483
2016-03-04,1190.71
2016-03-07,1189.967
2016-03-08,1180.798
2016-03-09,1184.877
2016-03-10,1183.83
2016-03-11,1205.107
2016-03-14,1205.914
2016-03-15,1200.48
2016-03-16,1201.582
2016-03-17,1216.767
2016-03-18,1218.676
2016-03-21,1217.676
2016-03-22,1217.247
2016-03-23,1208.847
2016-03-24,1202.026
2016-03-25,1203.195
2016-03-28,1205.756
2016-03-29,1212.242
2016-03-30,1224.649
2016-03-31,1220.383
2016-04-01,1215.266
2016-04-04,1216.311
2016-04-05,1199.792
2016-04-06,1211.3
2016-04-07,1202.772
2016-04-08,1210.33
2016-04-11,1210.004
2016-04-12,1219.581
2016-04-13,1235.996
2016-04-14,1241.177
2016-04-15,1239.959
2016-04-18,1243.758
2016-04-19,1256.545
2016-04-20,1258.363
2016-04-21,1255.239
2016-04-22,1251.693
2016-04-25,1249.089
2016-04-26,1250.604
2016-04-27,1250.077
2016-04-28,1244.008
2016-04-29,1238.608
2016-05-02,1242.859
2016-05-03,1230.598
2016-05-04,1219.872
2016-05-05,1218.307
2016-05-06,1220.031
2016-05-09,1220.343
2016-05-10,1234.979
2016-05-11,1228.405
