Date,AUSTRIA IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,614.763
2005-11-09,612.626
2005-11-10,616.736
2005-11-11,617.165
2005-11-14,612.898
2005-11-15,609.793
2005-11-16,611.396
2005-11-17,624.519
2005-11-18,626.259
2005-11-21,622.377
2005-11-22,623.668
2005-11-23,636.439
2005-11-24,639.804
2005-11-25,638.007
2005-11-28,645.029
2005-11-29,644.64
2005-11-30,644.893
2005-12-01,650.875
2005-12-02,652.487
2005-12-05,655.274
2005-12-06,659.919
2005-12-07,664.539
2005-12-08,670.378
2005-12-09,664.59
2005-12-12,663.269
2005-12-13,668.308
2005-12-14,674.546
2005-12-15,669.929
2005-12-16,675.627
2005-12-19,671.705
2005-12-20,667.518
2005-12-21,663.967
2005-12-22,672.916
2005-12-23,671.161
2005-12-26,671.161
2005-12-27,674.725
2005-12-28,679.421
2005-12-29,676.823
2005-12-30,674.052
2006-01-02,677.289
2006-01-03,693.611
2006-01-04,707.863
2006-01-05,709.527
2006-01-06,712.696
2006-01-09,715.658
2006-01-10,708.812
2006-01-11,714.075
2006-01-12,719.474
2006-01-13,714.173
2006-01-16,723.311
2006-01-17,716.004
2006-01-18,712.774
2006-01-19,724.804
2006-01-20,726.482
2006-01-23,745.524
2006-01-24,747.992
2006-01-25,746.432
2006-01-26,744.154
2006-01-27,746.168
2006-01-30,752.987
2006-01-31,749.868
2006-02-01,757.855
2006-02-02,745.511
2006-02-03,733.344
2006-02-06,747.205
2006-02-07,745.208
2006-02-08,738.875
2006-02-09,749.267
2006-02-10,743.955
2006-02-13,736.592
2006-02-14,726.305
2006-02-15,729.609
2006-02-16,742.664
2006-02-17,750.015
2006-02-20,760.76
2006-02-21,761.126
2006-02-22,752.872
2006-02-23,759.448
2006-02-24,754.457
2006-02-27,754.98
2006-02-28,742.664
2006-03-01,741.631
2006-03-02,740.145
2006-03-03,745.393
2006-03-06,754.019
2006-03-07,730.478
2006-03-08,715.722
2006-03-09,720.952
2006-03-10,718.611
2006-03-13,730.614
2006-03-14,730.8
2006-03-15,743.979
2006-03-16,752.821
2006-03-17,759.657
2006-03-20,751.194
2006-03-21,744.841
2006-03-22,746.12
2006-03-23,743.966
2006-03-24,741.539
2006-03-27,739.721
2006-03-28,740.268
2006-03-29,736.319
2006-03-30,755.281
2006-03-31,757.91
2006-04-03,754.4
2006-04-04,762.627
2006-04-05,760.755
2006-04-06,765.654
2006-04-07,752.285
2006-04-10,755.897
2006-04-11,758.797
2006-04-12,754.245
2006-04-13,754.189
2006-04-14,754.189
2006-04-17,766.167
2006-04-18,772.72
2006-04-19,788.207
2006-04-20,789.398
2006-04-21,791.181
2006-04-24,791.932
2006-04-25,804.506
2006-04-26,808.764
2006-04-27,799.654
2006-04-28,796.319
2006-05-01,797.71
2006-05-02,804.036
2006-05-03,807.621
2006-05-04,812.616
2006-05-05,827.761
2006-05-08,824.614
2006-05-09,811.067
2006-05-10,819.934
2006-05-11,824.243
2006-05-12,812.307
2006-05-15,787.133
2006-05-16,776.866
2006-05-17,752.614
2006-05-18,744.677
2006-05-19,741.497
2006-05-22,699.637
2006-05-23,730.639
2006-05-24,713.026
2006-05-25,714.032
2006-05-26,738.842
2006-05-29,744.45
2006-05-30,740.836
2006-05-31,736.52
2006-06-01,745.974
2006-06-02,768.242
2006-06-05,768.895
2006-06-06,727.512
2006-06-07,725.731
2006-06-08,692.961
2006-06-09,689.63
2006-06-12,685.442
2006-06-13,655.102
2006-06-14,669.313
2006-06-15,669.578
2006-06-16,679.182
2006-06-19,685.063
2006-06-20,688.236
2006-06-21,693.692
2006-06-22,693.419
2006-06-23,698.915
2006-06-26,703.975
2006-06-27,705.702
2006-06-28,694.468
2006-06-29,700.85
2006-06-30,737.013
2006-07-03,750.359
2006-07-04,749.896
2006-07-05,741.068
2006-07-06,755.963
2006-07-07,752.793
2006-07-10,746.819
2006-07-11,738.101
2006-07-12,740.798
2006-07-13,728.246
2006-07-14,712.818
2006-07-17,700.039
2006-07-18,690.939
2006-07-19,705.789
2006-07-20,714.84
2006-07-21,705.79
2006-07-24,710.419
2006-07-25,716.303
2006-07-26,723.949
2006-07-27,731.219
2006-07-28,733.952
2006-07-31,734.586
2006-08-01,734.384
2006-08-02,744.52
2006-08-03,737.965
2006-08-04,752.68
2006-08-07,746.31
2006-08-08,744.558
2006-08-09,745.025
2006-08-10,736.685
2006-08-11,730.821
2006-08-14,737.5
2006-08-15,739.93
2006-08-16,754.783
2006-08-17,752.401
2006-08-18,748.855
2006-08-21,751.658
2006-08-22,743.556
2006-08-23,744.641
2006-08-24,741.006
2006-08-25,745.253
2006-08-28,751.991
2006-08-29,746.484
2006-08-30,754.141
2006-08-31,749.882
2006-09-01,759.288
2006-09-04,762.594
2006-09-05,758.276
2006-09-06,748.609
2006-09-07,737.097
2006-09-08,738.196
2006-09-11,733.059
2006-09-12,734.789
2006-09-13,736.88
2006-09-14,747.47
2006-09-15,741.671
2006-09-18,748.978
2006-09-19,743.884
2006-09-20,744.821
2006-09-21,744.086
2006-09-22,740.398
2006-09-25,733.239
2006-09-26,742.825
2006-09-27,762.305
2006-09-28,768.378
2006-09-29,768.19
2006-10-02,751.86
2006-10-03,747.936
2006-10-04,750.038
2006-10-05,760.899
2006-10-06,751.834
2006-10-09,754.413
2006-10-10,763.545
2006-10-11,766.272
2006-10-12,769.509
2006-10-13,778.048
2006-10-16,786.84
2006-10-17,784.812
2006-10-18,787.002
2006-10-19,788.748
2006-10-20,793.082
2006-10-23,788.631
2006-10-24,791.803
2006-10-25,801.603
2006-10-26,806.825
2006-10-27,809.842
2006-10-30,805.875
2006-10-31,808.497
2006-11-01,809.067
2006-11-02,803.877
2006-11-03,799.402
2006-11-06,810.12
2006-11-07,805.883
2006-11-08,810.218
2006-11-09,812.848
2006-11-10,814.935
2006-11-13,814.434
2006-11-14,814.46
2006-11-15,817.842
2006-11-16,826.613
2006-11-17,828.451
2006-11-20,823.892
2006-11-21,827.105
2006-11-22,838.639
2006-11-23,834.771
2006-11-24,839.907
2006-11-27,832.224
2006-11-28,824.508
2006-11-29,844.095
2006-11-30,850.461
2006-12-01,863.122
2006-12-04,873.821
2006-12-05,875.487
2006-12-06,886.189
2006-12-07,891.411
2006-12-08,892.819
2006-12-11,885.084
2006-12-12,885.161
2006-12-13,892.938
2006-12-14,895.254
2006-12-15,903.517
2006-12-18,904.777
2006-12-19,904.312
2006-12-20,912.645
2006-12-21,909.812
2006-12-22,905.584
2006-12-25,905.584
2006-12-26,904.173
2006-12-27,911.111
2006-12-28,913.614
2006-12-29,916.603
2007-01-01,916.603
2007-01-02,939.888
2007-01-03,938.554
2007-01-04,929.408
2007-01-05,910.204
2007-01-08,907.346
2007-01-09,912.954
2007-01-10,894.921
2007-01-11,903.48
2007-01-12,912.16
2007-01-15,916.055
2007-01-16,907.54
2007-01-17,904.408
2007-01-18,899.777
2007-01-19,906.697
2007-01-22,914.715
2007-01-23,924.374
2007-01-24,924.84
2007-01-25,928.819
2007-01-26,911.548
2007-01-29,916.702
2007-01-30,921.445
2007-01-31,927.919
2007-02-01,936.089
2007-02-02,935.471
2007-02-05,932.349
2007-02-06,932.668
2007-02-07,941.273
2007-02-08,936.531
2007-02-09,934.506
2007-02-12,927.699
2007-02-13,932.755
2007-02-14,943.93
2007-02-15,948.0
2007-02-16,936.683
2007-02-19,952.506
2007-02-20,948.282
2007-02-21,938.803
2007-02-22,941.623
2007-02-23,948.243
2007-02-26,949.295
2007-02-27,914.753
2007-02-28,904.265
2007-03-01,896.442
2007-03-02,904.995
2007-03-05,891.69
2007-03-06,895.777
2007-03-07,908.007
2007-03-08,928.714
2007-03-09,935.807
2007-03-12,933.975
2007-03-13,929.984
2007-03-14,905.084
2007-03-15,917.579
2007-03-16,920.787
2007-03-19,942.819
2007-03-20,942.284
2007-03-21,950.502
2007-03-22,967.053
2007-03-23,962.803
2007-03-26,965.863
2007-03-27,953.528
2007-03-28,949.799
2007-03-29,956.927
2007-03-30,955.835
2007-04-02,966.832
2007-04-03,970.396
2007-04-04,975.601
2007-04-05,979.743
2007-04-06,979.743
2007-04-09,974.639
2007-04-10,987.351
2007-04-11,986.461
2007-04-12,981.12
2007-04-13,988.543
2007-04-16,994.139
2007-04-17,991.783
2007-04-18,985.041
2007-04-19,987.651
2007-04-20,996.78
2007-04-23,997.801
2007-04-24,996.592
2007-04-25,1003.218
2007-04-26,1007.902
2007-04-27,1007.914
2007-04-30,994.344
2007-05-01,990.629
2007-05-02,986.791
2007-05-03,979.696
2007-05-04,977.672
2007-05-07,981.159
2007-05-08,967.248
2007-05-09,975.942
2007-05-10,966.141
2007-05-11,962.954
2007-05-14,966.056
2007-05-15,971.245
2007-05-16,977.706
2007-05-17,971.8
2007-05-18,979.396
2007-05-21,972.411
2007-05-22,975.165
2007-05-23,988.451
2007-05-24,989.066
2007-05-25,986.056
2007-05-28,986.056
2007-05-29,993.121
2007-05-30,985.286
2007-05-31,1000.0
2007-06-01,1006.319
2007-06-04,1014.265
2007-06-05,1007.12
2007-06-06,991.436
2007-06-07,988.938
2007-06-08,971.482
2007-06-11,985.362
2007-06-12,977.302
2007-06-13,972.077
2007-06-14,989.832
2007-06-15,1002.183
2007-06-18,1000.101
2007-06-19,993.621
2007-06-20,996.788
2007-06-21,979.826
2007-06-22,989.355
2007-06-25,978.967
2007-06-26,977.456
2007-06-27,970.033
2007-06-28,977.303
2007-06-29,989.414
2007-07-02,998.066
2007-07-03,1002.622
2007-07-04,1007.956
2007-07-05,999.617
2007-07-06,1006.612
2007-07-09,1011.288
2007-07-10,1010.446
2007-07-11,1003.91
2007-07-12,1009.754
2007-07-13,1016.798
2007-07-16,1015.54
2007-07-17,1004.891
2007-07-18,997.043
2007-07-19,1005.756
2007-07-20,998.89
2007-07-23,1003.203
2007-07-24,990.925
2007-07-25,978.351
2007-07-26,946.913
2007-07-27,925.595
2007-07-30,902.348
2007-07-31,944.962
2007-08-01,921.494
2007-08-02,936.948
2007-08-03,934.142
2007-08-06,920.243
2007-08-07,932.756
2007-08-08,955.369
2007-08-09,928.777
2007-08-10,895.721
2007-08-13,905.483
2007-08-14,893.538
2007-08-15,886.822
2007-08-16,831.366
2007-08-17,832.684
2007-08-20,849.666
2007-08-21,848.842
2007-08-22,883.809
2007-08-23,875.56
2007-08-24,883.207
2007-08-27,893.38
2007-08-28,877.801
2007-08-29,876.795
2007-08-30,880.596
2007-08-31,899.743
2007-09-03,906.65
2007-09-04,920.642
2007-09-05,894.097
2007-09-06,887.13
2007-09-07,867.336
2007-09-10,850.745
2007-09-11,875.78
2007-09-12,869.986
2007-09-13,882.714
2007-09-14,873.372
2007-09-17,855.045
2007-09-18,867.927
2007-09-19,901.747
2007-09-20,901.797
2007-09-21,903.449
2007-09-24,899.732
2007-09-25,893.032
2007-09-26,896.489
2007-09-27,902.228
2007-09-28,898.625
2007-10-01,907.992
2007-10-02,916.636
2007-10-03,919.962
2007-10-04,936.021
2007-10-05,951.504
2007-10-08,937.267
2007-10-09,940.524
2007-10-10,943.028
2007-10-11,956.179
2007-10-12,954.689
2007-10-15,953.886
2007-10-16,940.253
2007-10-17,955.603
2007-10-18,949.487
2007-10-19,945.656
2007-10-22,916.82
2007-10-23,935.75
2007-10-24,930.167
2007-10-25,948.137
2007-10-26,953.439
2007-10-29,970.973
2007-10-30,961.824
2007-10-31,967.532
2007-11-01,965.325
2007-11-02,945.147
2007-11-05,932.804
2007-11-06,935.232
2007-11-07,923.655
2007-11-08,916.458
2007-11-09,905.595
2007-11-12,894.43
2007-11-13,890.559
2007-11-14,879.675
2007-11-15,860.365
2007-11-16,857.164
2007-11-19,830.315
2007-11-20,849.98
2007-11-21,823.922
2007-11-22,834.309
2007-11-23,843.823
2007-11-26,855.383
2007-11-27,845.371
2007-11-28,877.513
2007-11-29,883.742
2007-11-30,894.279
2007-12-03,888.531
2007-12-04,876.6
2007-12-05,885.24
2007-12-06,887.441
2007-12-07,899.889
2007-12-10,905.947
2007-12-11,900.556
2007-12-12,894.447
2007-12-13,863.891
2007-12-14,861.638
2007-12-17,835.967
2007-12-18,851.43
2007-12-19,844.065
2007-12-20,838.177
2007-12-21,850.185
2007-12-24,852.078
2007-12-25,852.078
2007-12-26,857.935
2007-12-27,874.442
2007-12-28,878.796
2007-12-31,873.776
2008-01-01,873.776
2008-01-02,875.835
2008-01-03,867.502
2008-01-04,849.552
2008-01-07,833.184
2008-01-08,839.528
2008-01-09,816.167
2008-01-10,806.355
2008-01-11,805.257
2008-01-14,813.572
2008-01-15,784.786
2008-01-16,755.519
2008-01-17,756.182
2008-01-18,757.089
2008-01-21,713.734
2008-01-22,738.131
2008-01-23,719.661
2008-01-24,761.051
2008-01-25,763.658
2008-01-28,746.914
2008-01-29,758.941
2008-01-30,752.729
2008-01-31,751.141
2008-02-01,764.471
2008-02-04,770.592
2008-02-05,738.647
2008-02-06,749.114
2008-02-07,721.637
2008-02-08,719.184
2008-02-11,716.414
2008-02-12,746.343
2008-02-13,754.12
2008-02-14,758.785
2008-02-15,750.434
2008-02-18,755.274
2008-02-19,773.043
2008-02-20,761.478
2008-02-21,765.925
2008-02-22,769.484
2008-02-25,780.961
2008-02-26,794.763
2008-02-27,788.415
2008-02-28,775.961
2008-02-29,773.938
2008-03-03,749.852
2008-03-04,740.081
2008-03-05,762.265
2008-03-06,762.602
2008-03-07,752.696
2008-03-10,747.864
2008-03-11,761.64
2008-03-12,781.171
2008-03-13,774.262
2008-03-14,775.976
2008-03-17,743.526
2008-03-18,761.916
2008-03-19,751.998
2008-03-20,733.372
2008-03-21,733.372
2008-03-24,732.325
2008-03-25,770.523
2008-03-26,772.274
2008-03-27,793.879
2008-03-28,806.731
2008-03-31,799.924
2008-04-01,812.98
2008-04-02,826.7
2008-04-03,819.302
2008-04-04,827.891
2008-04-07,843.51
2008-04-08,831.091
2008-04-09,830.572
2008-04-10,816.253
2008-04-11,815.671
2008-04-14,810.323
2008-04-15,819.424
2008-04-16,843.827
2008-04-17,840.486
2008-04-18,850.361
2008-04-21,849.192
2008-04-22,846.474
2008-04-23,853.984
2008-04-24,849.451
2008-04-25,857.804
2008-04-28,869.721
2008-04-29,871.67
2008-04-30,888.522
2008-05-01,881.759
2008-05-02,896.407
2008-05-05,896.091
2008-05-06,891.52
2008-05-07,897.076
2008-05-08,879.486
2008-05-09,874.172
2008-05-12,878.08
2008-05-13,895.439
2008-05-14,909.72
2008-05-15,913.866
2008-05-16,929.491
2008-05-19,937.657
2008-05-20,921.032
2008-05-21,921.416
2008-05-22,918.377
2008-05-23,914.026
2008-05-26,914.938
2008-05-27,908.428
2008-05-28,918.551
2008-05-29,915.109
2008-05-30,917.334
2008-06-02,914.119
2008-06-03,911.49
2008-06-04,898.477
2008-06-05,910.395
2008-06-06,908.04
2008-06-09,899.305
2008-06-10,875.001
2008-06-11,862.237
2008-06-12,868.903
2008-06-13,872.13
2008-06-16,884.216
2008-06-17,899.518
2008-06-18,892.948
2008-06-19,885.805
2008-06-20,877.946
2008-06-23,871.58
2008-06-24,867.031
2008-06-25,875.326
2008-06-26,859.533
2008-06-27,858.891
2008-06-30,863.919
2008-07-01,840.37
2008-07-02,838.478
2008-07-03,836.987
2008-07-04,813.853
2008-07-07,830.091
2008-07-08,819.13
2008-07-09,833.021
2008-07-10,806.503
2008-07-11,787.546
2008-07-14,790.213
2008-07-15,761.472
2008-07-16,762.123
2008-07-17,774.924
2008-07-18,790.317
2008-07-21,806.111
2008-07-22,808.03
2008-07-23,807.405
2008-07-24,780.16
2008-07-25,772.868
2008-07-28,769.07
2008-07-29,771.161
2008-07-30,781.917
2008-07-31,786.95
2008-08-01,774.294
2008-08-04,773.082
2008-08-05,768.48
2008-08-06,772.404
2008-08-07,778.882
2008-08-08,753.288
2008-08-11,747.116
2008-08-12,737.107
2008-08-13,725.59
2008-08-14,729.814
2008-08-15,719.624
2008-08-18,722.998
2008-08-19,701.714
2008-08-20,714.206
2008-08-21,719.655
2008-08-22,725.825
2008-08-25,725.583
2008-08-26,726.408
2008-08-27,726.889
2008-08-28,725.541
2008-08-29,737.853
2008-09-01,724.219
2008-09-02,721.922
2008-09-03,717.446
2008-09-04,692.673
2008-09-05,668.58
2008-09-08,682.61
2008-09-09,665.396
2008-09-10,646.211
2008-09-11,626.452
2008-09-12,651.438
2008-09-15,634.431
2008-09-16,608.395
2008-09-17,585.196
2008-09-18,566.359
2008-09-19,625.136
2008-09-22,635.234
2008-09-23,613.414
2008-09-24,613.473
2008-09-25,618.246
2008-09-26,595.986
2008-09-29,545.104
2008-09-30,535.501
2008-10-01,526.795
2008-10-02,499.634
2008-10-03,526.842
2008-10-06,471.891
2008-10-07,458.71
2008-10-08,421.74
2008-10-09,406.572
2008-10-10,368.545
2008-10-13,417.473
2008-10-14,426.624
2008-10-15,399.729
2008-10-16,376.808
2008-10-17,372.572
2008-10-20,389.039
2008-10-21,387.284
2008-10-22,363.367
2008-10-23,350.958
2008-10-24,332.201
2008-10-27,289.52
2008-10-28,299.229
2008-10-29,323.325
2008-10-30,333.537
2008-10-31,342.636
2008-11-03,357.885
2008-11-04,395.133
2008-11-05,378.933
2008-11-06,356.52
2008-11-07,377.536
2008-11-10,364.643
2008-11-11,353.228
2008-11-12,332.481
2008-11-13,323.878
2008-11-14,331.912
2008-11-17,325.121
2008-11-18,316.056
2008-11-19,306.725
2008-11-20,286.049
2008-11-21,275.159
2008-11-24,307.907
2008-11-25,335.516
2008-11-26,326.619
2008-11-27,335.505
2008-11-28,329.154
2008-12-01,310.407
2008-12-02,322.167
2008-12-03,321.259
2008-12-04,328.731
2008-12-05,310.799
2008-12-08,316.99
2008-12-09,327.207
2008-12-10,328.702
2008-12-11,331.686
2008-12-12,332.641
2008-12-15,352.94
2008-12-16,354.077
2008-12-17,374.976
2008-12-18,372.728
2008-12-19,345.593
2008-12-22,354.575
2008-12-23,355.916
2008-12-24,357.052
2008-12-25,357.052
2008-12-26,358.775
2008-12-29,365.082
2008-12-30,366.682
2008-12-31,360.357
2009-01-01,360.357
2009-01-02,381.882
2009-01-05,379.419
2009-01-06,372.434
2009-01-07,395.642
2009-01-08,392.585
2009-01-09,379.83
2009-01-12,365.109
2009-01-13,352.914
2009-01-14,340.652
2009-01-15,336.302
2009-01-16,348.185
2009-01-19,338.277
2009-01-20,328.989
2009-01-21,320.211
2009-01-22,325.931
2009-01-23,318.916
2009-01-26,336.18
2009-01-27,342.357
2009-01-28,346.941
2009-01-29,342.813
2009-01-30,340.126
2009-02-02,327.652
2009-02-03,336.549
2009-02-04,340.77
2009-02-05,339.365
2009-02-06,344.267
2009-02-09,349.94
2009-02-10,346.681
2009-02-11,339.454
2009-02-12,326.048
2009-02-13,331.782
2009-02-16,320.834
2009-02-17,298.958
2009-02-18,295.497
2009-02-19,309.015
2009-02-20,302.637
2009-02-23,305.893
2009-02-24,299.202
2009-02-25,298.886
2009-02-26,302.235
2009-02-27,297.705
2009-03-02,285.134
2009-03-03,284.388
2009-03-04,295.187
2009-03-05,285.23
2009-03-06,279.567
2009-03-09,275.816
2009-03-10,290.42
2009-03-11,288.285
2009-03-12,291.781
2009-03-13,300.66
2009-03-16,309.302
2009-03-17,307.795
2009-03-18,315.014
2009-03-19,337.068
2009-03-20,345.551
2009-03-23,351.697
2009-03-24,337.424
2009-03-25,344.835
2009-03-26,345.651
2009-03-27,340.063
2009-03-30,325.846
2009-03-31,348.974
2009-04-01,349.045
2009-04-02,364.464
2009-04-03,369.706
2009-04-06,365.939
2009-04-07,353.421
2009-04-08,346.272
2009-04-09,355.632
2009-04-10,355.632
2009-04-13,358.647
2009-04-14,363.921
2009-04-15,358.592
2009-04-16,359.425
2009-04-17,365.874
2009-04-20,353.704
2009-04-21,347.793
2009-04-22,348.698
2009-04-23,349.628
2009-04-24,368.627
2009-04-27,356.564
2009-04-28,352.702
2009-04-29,370.316
2009-04-30,383.354
2009-05-01,383.412
2009-05-04,397.395
2009-05-05,396.04
2009-05-06,402.496
2009-05-07,414.48
2009-05-08,428.973
2009-05-11,426.675
2009-05-12,426.181
2009-05-13,420.058
2009-05-14,410.219
2009-05-15,418.488
2009-05-18,419.609
2009-05-19,428.024
2009-05-20,443.01
2009-05-21,442.56
2009-05-22,442.259
2009-05-25,445.812
2009-05-26,440.13
2009-05-27,443.849
2009-05-28,433.186
2009-05-29,457.905
2009-06-01,457.986
2009-06-02,473.325
2009-06-03,464.948
2009-06-04,460.252
2009-06-05,450.075
2009-06-08,445.848
2009-06-09,455.126
2009-06-10,458.12
2009-06-11,460.246
2009-06-12,457.966
2009-06-15,442.325
2009-06-16,446.303
2009-06-17,433.913
2009-06-18,437.475
2009-06-19,445.846
2009-06-22,427.041
2009-06-23,431.088
2009-06-24,445.145
2009-06-25,445.455
2009-06-26,452.92
2009-06-29,462.428
2009-06-30,461.674
2009-07-01,473.062
2009-07-02,464.394
2009-07-03,455.583
2009-07-06,441.46
2009-07-07,445.331
2009-07-08,437.639
2009-07-09,435.683
2009-07-10,430.328
2009-07-13,437.011
2009-07-14,441.093
2009-07-15,454.647
2009-07-16,457.241
2009-07-17,453.984
2009-07-20,464.308
2009-07-21,462.116
2009-07-22,463.055
2009-07-23,468.829
2009-07-24,469.332
2009-07-27,471.248
2009-07-28,464.529
2009-07-29,459.979
2009-07-30,460.343
2009-07-31,461.502
2009-08-03,471.025
2009-08-04,471.978
2009-08-05,476.041
2009-08-06,475.091
2009-08-07,477.595
2009-08-10,472.051
2009-08-11,466.639
2009-08-12,475.59
2009-08-13,487.829
2009-08-14,481.141
2009-08-17,461.999
2009-08-18,466.276
2009-08-19,471.461
2009-08-20,480.411
2009-08-21,489.4
2009-08-24,501.867
2009-08-25,501.615
2009-08-26,488.218
2009-08-27,484.995
2009-08-28,496.666
2009-08-31,488.572
2009-09-01,483.856
2009-09-02,475.323
2009-09-03,480.253
2009-09-04,482.251
2009-09-07,494.084
2009-09-08,496.864
2009-09-09,501.84
2009-09-10,504.737
2009-09-11,510.616
2009-09-14,508.9
2009-09-15,506.228
2009-09-16,521.62
2009-09-17,532.336
2009-09-18,526.703
2009-09-21,520.616
2009-09-22,538.714
2009-09-23,537.834
2009-09-24,527.572
2009-09-25,524.948
2009-09-28,526.091
2009-09-29,519.533
2009-09-30,523.625
2009-10-01,516.165
2009-10-02,502.721
2009-10-05,504.845
2009-10-06,520.786
2009-10-07,519.863
2009-10-08,532.91
2009-10-09,535.152
2009-10-12,540.02
2009-10-13,538.752
2009-10-14,548.137
2009-10-15,550.423
2009-10-16,545.249
2009-10-19,551.657
2009-10-20,553.028
2009-10-21,549.131
2009-10-22,543.694
2009-10-23,548.895
2009-10-26,546.099
2009-10-27,530.588
2009-10-28,507.733
2009-10-29,518.468
2009-10-30,509.59
2009-11-02,513.252
2009-11-03,500.96
2009-11-04,515.723
2009-11-05,525.381
2009-11-06,524.508
2009-11-09,527.078
2009-11-10,521.728
2009-11-11,521.563
2009-11-12,524.016
2009-11-13,525.599
2009-11-16,536.573
2009-11-17,528.595
2009-11-18,536.259
2009-11-19,525.874
2009-11-20,527.04
2009-11-23,536.462
2009-11-24,533.477
2009-11-25,536.776
2009-11-26,519.667
2009-11-27,522.996
2009-11-30,516.777
2009-12-01,529.967
2009-12-02,535.917
2009-12-03,536.143
2009-12-04,533.883
2009-12-07,527.939
2009-12-08,524.61
2009-12-09,511.154
2009-12-10,512.804
2009-12-11,512.451
2009-12-14,520.35
2009-12-15,510.437
2009-12-16,507.974
2009-12-17,492.211
2009-12-18,485.973
2009-12-21,490.767
2009-12-22,483.521
2009-12-23,488.27
2009-12-24,489.105
2009-12-25,489.105
2009-12-28,493.33
2009-12-29,496.914
2009-12-30,494.059
2009-12-31,495.666
2010-01-01,495.666
2010-01-04,510.084
2010-01-05,517.102
2010-01-06,516.062
2010-01-07,519.698
2010-01-08,517.747
2010-01-11,534.717
2010-01-12,531.126
2010-01-13,527.348
2010-01-14,528.216
2010-01-15,521.345
2010-01-18,524.294
2010-01-19,521.326
2010-01-20,504.454
2010-01-21,495.513
2010-01-22,496.91
2010-01-25,493.204
2010-01-26,485.308
2010-01-27,479.322
2010-01-28,473.125
2010-01-29,472.044
2010-02-01,476.161
2010-02-02,484.855
2010-02-03,481.396
2010-02-04,466.552
2010-02-05,447.589
2010-02-08,449.377
2010-02-09,453.485
2010-02-10,460.354
2010-02-11,460.574
2010-02-12,456.507
2010-02-15,457.402
2010-02-16,466.305
2010-02-17,473.573
2010-02-18,473.755
2010-02-19,468.795
2010-02-22,470.798
2010-02-23,456.038
2010-02-24,456.768
2010-02-25,444.85
2010-02-26,451.709
2010-03-01,449.343
2010-03-02,449.178
2010-03-03,452.922
2010-03-04,441.353
2010-03-05,447.131
2010-03-08,450.822
2010-03-09,448.871
2010-03-10,454.448
2010-03-11,456.277
2010-03-12,464.79
2010-03-15,463.767
2010-03-16,473.05
2010-03-17,481.854
2010-03-18,476.839
2010-03-19,473.901
2010-03-22,471.718
2010-03-23,474.877
2010-03-24,470.609
2010-03-25,478.88
2010-03-26,480.775
2010-03-29,486.757
2010-03-30,478.473
2010-03-31,480.661
2010-04-01,487.39
2010-04-02,487.39
2010-04-05,486.274
2010-04-06,488.449
2010-04-07,490.193
2010-04-08,490.182
2010-04-09,501.046
2010-04-12,507.612
2010-04-13,501.604
2010-04-14,509.428
2010-04-15,508.658
2010-04-16,503.499
2010-04-19,492.765
2010-04-20,503.77
2010-04-21,497.98
2010-04-22,494.445
2010-04-23,506.847
2010-04-26,510.672
2010-04-27,503.407
2010-04-28,483.997
2010-04-29,486.261
2010-04-30,490.243
2010-05-03,491.204
2010-05-04,470.938
2010-05-05,450.873
2010-05-06,434.037
2010-05-07,415.083
2010-05-10,453.581
2010-05-11,444.461
2010-05-12,452.51
2010-05-13,448.424
2010-05-14,433.27
2010-05-17,427.799
2010-05-18,432.854
2010-05-19,426.466
2010-05-20,416.242
2010-05-21,417.778
2010-05-24,411.823
2010-05-25,392.471
2010-05-26,397.003
2010-05-27,413.719
2010-05-28,417.974
2010-05-31,415.781
2010-06-01,413.7
2010-06-02,407.069
2010-06-03,407.169
2010-06-04,390.153
2010-06-07,381.174
2010-06-08,375.893
2010-06-09,389.174
2010-06-10,399.339
2010-06-11,404.014
2010-06-14,418.514
2010-06-15,420.464
2010-06-16,417.08
2010-06-17,418.417
2010-06-18,420.772
2010-06-21,426.895
2010-06-22,423.892
2010-06-23,420.17
2010-06-24,414.289
2010-06-25,411.216
2010-06-28,416.114
2010-06-29,398.383
2010-06-30,391.116
2010-07-01,387.851
2010-07-02,392.045
2010-07-05,388.947
2010-07-06,399.519
2010-07-07,406.072
2010-07-08,414.589
2010-07-09,412.448
2010-07-12,409.548
2010-07-13,420.664
2010-07-14,424.95
2010-07-15,424.995
2010-07-16,421.798
2010-07-19,419.17
2010-07-20,416.517
2010-07-21,421.34
2010-07-22,435.919
2010-07-23,429.961
2010-07-26,441.253
2010-07-27,446.5
2010-07-28,445.978
2010-07-29,457.365
2010-07-30,456.653
2010-08-02,472.152
2010-08-03,474.995
2010-08-04,473.676
2010-08-05,470.835
2010-08-06,471.333
2010-08-09,475.685
2010-08-10,464.225
2010-08-11,446.262
2010-08-12,436.448
2010-08-13,436.88
2010-08-16,442.318
2010-08-17,455.098
2010-08-18,455.466
2010-08-19,452.462
2010-08-20,443.007
2010-08-23,443.5
2010-08-24,437.7
2010-08-25,430.397
2010-08-26,436.702
2010-08-27,437.502
2010-08-30,436.804
2010-08-31,437.262
2010-09-01,450.169
2010-09-02,453.523
2010-09-03,458.617
2010-09-06,464.411
2010-09-07,452.812
2010-09-08,458.019
2010-09-09,461.148
2010-09-10,458.673
2010-09-13,470.241
2010-09-14,474.555
2010-09-15,478.175
