Date,UNITED KINGDOM Standard (Large+Mid Cap)
2005-06-15,5020.741
2005-06-16,5047.775
2005-06-17,5091.743
2005-06-20,5086.077
2005-06-21,5100.212
2005-06-22,5111.148
2005-06-23,5116.35
2005-06-24,5085.751
2005-06-27,5063.883
2005-06-28,5083.801
2005-06-29,5066.924
2005-06-30,5036.763
2005-07-01,5025.821
2005-07-04,5018.052
2005-07-05,5002.321
2005-07-06,5054.391
2005-07-07,4938.026
2005-07-08,4994.853
2005-07-11,5060.674
2005-07-12,5084.711
2005-07-13,5057.923
2005-07-14,5086.367
2005-07-15,5037.781
2005-07-18,5010.966
2005-07-19,4958.413
2005-07-20,4948.259
2005-07-21,5001.841
2005-07-22,5011.639
2005-07-25,5040.665
2005-07-26,5020.252
2005-07-27,5033.698
2005-07-28,5066.606
2005-07-29,5102.939
2005-08-01,5139.599
2005-08-02,5174.66
2005-08-03,5218.083
2005-08-04,5198.014
2005-08-05,5185.717
2005-08-08,5246.637
2005-08-09,5255.34
2005-08-10,5317.504
2005-08-11,5331.784
2005-08-12,5337.117
2005-08-15,5317.972
2005-08-16,5302.092
2005-08-17,5281.972
2005-08-18,5211.888
2005-08-19,5246.406
2005-08-22,5283.867
2005-08-23,5255.046
2005-08-24,5231.966
2005-08-25,5222.967
2005-08-26,5214.613
2005-08-29,5197.743
2005-08-30,5173.938
2005-08-31,5255.769
2005-09-01,5376.344
2005-09-02,5409.476
2005-09-05,5426.114
2005-09-06,5445.028
2005-09-07,5446.965
2005-09-08,5425.956
2005-09-09,5443.363
2005-09-12,5408.091
2005-09-13,5371.623
2005-09-14,5398.517
2005-09-15,5366.03
2005-09-16,5388.944
2005-09-19,5411.883
2005-09-20,5396.051
2005-09-21,5374.953
2005-09-22,5323.871
2005-09-23,5311.238
2005-09-26,5339.119
2005-09-27,5309.19
2005-09-28,5341.072
2005-09-29,5325.16
2005-09-30,5348.647
2005-10-03,5326.434
2005-10-04,5338.292
2005-10-05,5275.106
2005-10-06,5256.262
2005-10-07,5206.678
2005-10-10,5195.845
2005-10-11,5185.877
2005-10-12,5165.449
2005-10-13,5082.779
2005-10-14,5143.672
2005-10-17,5116.846
2005-10-18,5078.441
2005-10-19,5027.095
2005-10-20,5050.709
2005-10-21,5039.813
2005-10-24,5085.982
2005-10-25,5108.449
2005-10-26,5126.011
2005-10-27,5104.055
2005-10-28,5111.412
2005-10-31,5185.766
2005-11-01,5186.353
2005-11-02,5253.596
2005-11-03,5327.259
2005-11-04,5239.382
2005-11-07,5256.742
2005-11-08,5248.784
2005-11-09,5236.046
2005-11-10,5240.074
2005-11-11,5258.696
2005-11-14,5258.497
2005-11-15,5213.205
2005-11-16,5150.808
2005-11-17,5195.301
2005-11-18,5210.327
2005-11-21,5227.171
2005-11-22,5222.147
2005-11-23,5276.748
2005-11-24,5266.478
2005-11-25,5254.324
2005-11-28,5223.12
2005-11-29,5228.723
2005-11-30,5209.151
2005-12-01,5268.338
2005-12-02,5309.089
2005-12-05,5313.614
2005-12-06,5345.063
2005-12-07,5321.557
2005-12-08,5371.985
2005-12-09,5377.444
2005-12-12,5414.367
2005-12-13,5412.126
2005-12-14,5436.856
2005-12-15,5380.934
2005-12-16,5442.335
2005-12-19,5420.36
2005-12-20,5418.997
2005-12-21,5395.455
2005-12-22,5397.849
2005-12-23,5384.403
2005-12-26,5384.403
2005-12-27,5382.849
2005-12-28,5393.235
2005-12-29,5407.094
2005-12-30,5359.2
2006-01-02,5359.2
2006-01-03,5487.773
2006-01-04,5583.895
2006-01-05,5547.692
2006-01-06,5637.014
2006-01-09,5611.941
2006-01-10,5576.483
2006-01-11,5603.907
2006-01-12,5609.267
2006-01-13,5611.827
2006-01-16,5624.418
2006-01-17,5559.774
2006-01-18,5536.639
2006-01-19,5562.104
2006-01-20,5542.766
2006-01-23,5602.33
2006-01-24,5575.599
2006-01-25,5653.876
2006-01-26,5671.04
2006-01-27,5691.749
2006-01-30,5669.228
2006-01-31,5678.62
2006-02-01,5727.476
2006-02-02,5672.946
2006-02-03,5624.573
2006-02-06,5606.639
2006-02-07,5549.082
2006-02-08,5542.851
2006-02-09,5616.797
2006-02-10,5591.542
2006-02-13,5611.102
2006-02-14,5564.675
2006-02-15,5614.744
2006-02-16,5622.598
2006-02-17,5654.214
2006-02-20,5682.328
2006-02-21,5670.219
2006-02-22,5680.593
2006-02-23,5682.726
2006-02-24,5683.748
2006-02-27,5683.524
2006-02-28,5641.919
2006-03-01,5702.294
2006-03-02,5667.666
2006-03-03,5710.821
2006-03-06,5747.752
2006-03-07,5661.304
2006-03-08,5638.465
2006-03-09,5687.6
2006-03-10,5697.339
2006-03-13,5759.198
2006-03-14,5811.591
2006-03-15,5828.654
2006-03-16,5890.382
2006-03-17,5889.469
2006-03-20,5886.822
2006-03-21,5859.428
2006-03-22,5885.509
2006-03-23,5828.448
2006-03-24,5892.558
2006-03-27,5855.408
2006-03-28,5826.388
2006-03-29,5799.207
2006-03-30,5889.009
2006-03-31,5803.713
2006-04-03,5865.176
2006-04-04,5906.291
2006-04-05,5925.486
2006-04-06,5934.781
2006-04-07,5883.501
2006-04-10,5927.089
2006-04-11,5888.369
2006-04-12,5886.918
2006-04-13,5917.811
2006-04-14,5917.811
2006-04-17,5989.424
2006-04-18,6017.842
2006-04-19,6107.802
2006-04-20,6062.817
2006-04-21,6129.648
2006-04-24,6097.244
2006-04-25,6106.172
2006-04-26,6127.144
2006-04-27,6138.386
2006-04-28,6148.039
2006-05-01,6196.069
2006-05-02,6277.279
2006-05-03,6211.681
2006-05-04,6267.793
2006-05-05,6358.894
2006-05-08,6331.187
2006-05-09,6392.756
2006-05-10,6375.234
2006-05-11,6383.239
2006-05-12,6282.847
2006-05-15,6182.827
2006-05-16,6202.176
2006-05-17,6026.735
2006-05-18,6033.647
2006-05-19,5960.651
2006-05-22,5856.966
2006-05-23,6020.606
2006-05-24,5876.326
2006-05-25,5981.983
2006-05-26,6051.247
2006-05-29,6063.806
2006-05-30,6003.367
2006-05-31,6029.86
2006-06-01,6046.081
2006-06-02,6124.559
2006-06-05,6090.086
2006-06-06,5934.006
2006-06-07,5966.279
2006-06-08,5765.616
2006-06-09,5876.97
2006-06-12,5840.041
2006-06-13,5717.791
2006-06-14,5738.187
2006-06-15,5866.58
2006-06-16,5843.392
2006-06-19,5832.294
2006-06-20,5876.507
2006-06-21,5887.423
2006-06-22,5863.186
2006-06-23,5843.167
2006-06-26,5827.962
2006-06-27,5818.851
2006-06-28,5824.151
2006-06-29,5924.285
2006-06-30,6090.126
2006-07-03,6123.944
2006-07-04,6131.936
2006-07-05,6033.893
2006-07-06,6105.202
2006-07-07,6148.288
2006-07-10,6122.845
2006-07-11,6087.811
2006-07-12,6056.238
2006-07-13,5989.947
2006-07-14,5903.293
2006-07-17,5844.206
2006-07-18,5840.914
2006-07-19,5985.981
2006-07-20,6018.971
2006-07-21,5991.802
2006-07-24,6079.014
2006-07-25,6084.98
2006-07-26,6109.491
2006-07-27,6221.795
2006-07-28,6268.915
2006-07-31,6229.628
2006-08-01,6184.499
2006-08-02,6282.815
2006-08-03,6220.381
2006-08-04,6347.625
2006-08-07,6280.613
2006-08-08,6263.414
2006-08-09,6324.942
2006-08-10,6227.42
2006-08-11,6237.389
2006-08-14,6274.575
2006-08-15,6317.014
2006-08-16,6349.852
2006-08-17,6334.469
2006-08-18,6294.975
2006-08-21,6365.33
2006-08-22,6323.971
2006-08-23,6301.749
2006-08-24,6303.797
2006-08-25,6295.099
2006-08-28,6331.813
2006-08-29,6329.276
2006-08-30,6416.696
2006-08-31,6381.202
2006-09-01,6431.28
2006-09-04,6475.216
2006-09-05,6428.657
2006-09-06,6335.994
2006-09-07,6235.988
2006-09-08,6230.386
2006-09-11,6192.69
2006-09-12,6283.679
2006-09-13,6284.176
2006-09-14,6325.53
2006-09-15,6285.352
2006-09-18,6291.374
2006-09-19,6266.628
2006-09-20,6311.925
2006-09-21,6369.264
2006-09-22,6312.239
2006-09-25,6276.496
2006-09-26,6342.064
2006-09-27,6381.298
2006-09-28,6375.076
2006-09-29,6349.198
2006-10-02,6402.736
2006-10-03,6394.319
2006-10-04,6412.876
2006-10-05,6429.506
2006-10-06,6403.563
2006-10-09,6412.083
2006-10-10,6422.458
2006-10-11,6430.473
2006-10-12,6481.988
2006-10-13,6514.286
2006-10-16,6547.454
2006-10-17,6509.406
2006-10-18,6548.385
2006-10-19,6583.596
2006-10-20,6601.097
2006-10-23,6580.234
2006-10-24,6599.737
2006-10-25,6651.81
2006-10-26,6659.59
2006-10-27,6662.192
2006-10-30,6644.984
2006-10-31,6666.198
2006-11-01,6691.717
2006-11-02,6690.338
2006-11-03,6665.523
2006-11-06,6732.834
2006-11-07,6801.963
2006-11-08,6779.938
2006-11-09,6757.188
2006-11-10,6783.41
2006-11-13,6741.391
2006-11-14,6701.643
2006-11-15,6729.097
2006-11-16,6760.599
2006-11-17,6712.527
2006-11-20,6734.249
2006-11-21,6741.615
2006-11-22,6755.012
2006-11-23,6737.947
2006-11-24,6775.024
2006-11-27,6715.704
2006-11-28,6727.36
2006-11-29,6805.306
2006-11-30,6829.163
2006-12-01,6845.693
2006-12-04,6870.561
2006-12-05,6886.353
2006-12-06,6889.767
2006-12-07,6915.927
2006-12-08,6949.521
2006-12-11,6914.339
2006-12-12,6952.804
2006-12-13,6996.942
2006-12-14,7019.365
2006-12-15,7014.24
2006-12-18,6979.913
2006-12-19,6995.831
2006-12-20,7000.707
2006-12-21,6973.717
2006-12-22,6975.909
2006-12-25,6975.909
2006-12-26,6964.519
2006-12-27,7020.425
2006-12-28,7034.438
2006-12-29,7002.593
2007-01-01,7002.593
2007-01-02,7160.296
2007-01-03,7098.694
2007-01-04,7036.219
2007-01-05,6902.244
2007-01-08,6899.599
2007-01-09,6922.905
2007-01-10,6862.289
2007-01-11,6958.827
2007-01-12,7035.992
2007-01-15,7088.106
2007-01-16,7017.434
2007-01-17,7043.441
2007-01-18,7053.263
2007-01-19,7090.606
2007-01-22,7077.296
2007-01-23,7120.896
2007-01-24,7138.477
2007-01-25,7109.863
2007-01-26,7024.462
2007-01-29,7031.675
2007-01-30,7047.186
2007-01-31,6991.664
2007-02-01,7128.396
2007-02-02,7152.858
2007-02-05,7132.681
2007-02-06,7195.243
2007-02-07,7234.987
2007-02-08,7166.484
2007-02-09,7170.492
2007-02-12,7133.716
2007-02-13,7148.961
2007-02-14,7261.877
2007-02-15,7251.624
2007-02-16,7221.582
2007-02-19,7242.941
2007-02-20,7240.923
2007-02-21,7166.087
2007-02-22,7192.27
2007-02-23,7251.176
2007-02-26,7288.42
2007-02-27,7127.023
2007-02-28,6982.167
2007-03-01,6913.566
2007-03-02,6868.531
2007-03-05,6737.899
2007-03-06,6826.584
2007-03-07,6898.247
2007-03-08,6977.199
2007-03-09,7003.28
2007-03-12,6980.658
2007-03-13,6912.251
2007-03-14,6745.205
2007-03-15,6903.867
2007-03-16,6922.431
2007-03-19,7003.776
2007-03-20,7083.399
2007-03-21,7144.36
2007-03-22,7240.832
2007-03-23,7248.602
2007-03-26,7217.573
2007-03-27,7207.366
2007-03-28,7181.903
2007-03-29,7236.001
2007-03-30,7213.819
2007-04-02,7288.286
2007-04-03,7349.555
2007-04-04,7344.979
2007-04-05,7361.933
2007-04-06,7361.933
2007-04-09,7324.785
2007-04-10,7389.085
2007-04-11,7408.429
2007-04-12,7411.352
2007-04-13,7475.965
2007-04-16,7563.945
2007-04-17,7600.215
2007-04-18,7550.956
2007-04-19,7529.038
2007-04-20,7582.151
2007-04-23,7564.618
2007-04-24,7511.78
2007-04-25,7569.029
2007-04-26,7524.655
2007-04-27,7506.109
2007-04-30,7533.507
2007-05-01,7499.071
2007-05-02,7542.085
2007-05-03,7594.967
2007-05-04,7690.508
2007-05-07,7705.371
2007-05-08,7620.132
2007-05-09,7654.667
2007-05-10,7573.419
2007-05-11,7611.246
2007-05-14,7594.052
2007-05-15,7624.25
2007-05-16,7613.097
2007-05-17,7610.739
2007-05-18,7676.036
2007-05-21,7652.04
2007-05-22,7633.68
2007-05-23,7705.495
2007-05-24,7634.574
2007-05-25,7633.822
2007-05-28,7633.822
2007-05-29,7660.879
2007-05-30,7628.335
2007-05-31,7662.132
2007-06-01,7729.706
2007-06-04,7760.377
2007-06-05,7730.907
2007-06-06,7611.554
2007-06-07,7546.675
2007-06-08,7495.046
2007-06-11,7560.806
2007-06-12,7533.896
2007-06-13,7576.244
2007-06-14,7668.922
2007-06-15,7790.889
2007-06-18,7772.527
2007-06-19,7734.482
2007-06-20,7754.228
2007-06-21,7686.017
2007-06-22,7668.214
2007-06-25,7694.843
2007-06-26,7672.083
2007-06-27,7632.398
2007-06-28,7707.301
2007-06-29,7761.584
2007-07-02,7771.696
2007-07-03,7844.597
2007-07-04,7881.151
2007-07-05,7817.788
2007-07-06,7890.186
2007-07-09,7921.471
2007-07-10,7860.056
2007-07-11,7880.226
2007-07-12,7952.74
2007-07-13,7989.217
2007-07-16,7983.607
2007-07-17,7968.141
2007-07-18,7892.315
2007-07-19,7971.079
2007-07-20,7929.822
2007-07-23,7981.215
2007-07-24,7842.684
2007-07-25,7740.873
2007-07-26,7485.801
2007-07-27,7391.536
2007-07-30,7359.074
2007-07-31,7567.209
2007-08-01,7441.777
2007-08-02,7511.227
2007-08-03,7449.321
2007-08-06,7377.916
2007-08-07,7481.058
2007-08-08,7662.642
2007-08-09,7480.644
2007-08-10,7173.934
2007-08-13,7356.818
2007-08-14,7224.746
2007-08-15,7168.764
2007-08-16,6845.182
2007-08-17,7092.954
2007-08-20,7108.307
2007-08-21,7105.001
2007-08-22,7270.742
2007-08-23,7323.424
2007-08-24,7371.726
2007-08-27,7389.334
2007-08-28,7232.179
2007-08-29,7288.683
2007-08-30,7387.322
2007-08-31,7504.028
2007-09-03,7520.298
2007-09-04,7568.192
2007-09-05,7479.116
2007-09-06,7538.426
2007-09-07,7406.012
2007-09-10,7349.612
2007-09-11,7526.217
2007-09-12,7565.018
2007-09-13,7617.672
2007-09-14,7472.661
2007-09-17,7311.022
2007-09-18,7406.345
2007-09-19,7623.201
2007-09-20,7644.229
2007-09-21,7704.106
2007-09-24,7713.348
2007-09-25,7606.826
2007-09-26,7647.02
2007-09-27,7748.114
2007-09-28,7775.066
2007-10-01,7846.831
2007-10-02,7836.598
2007-10-03,7865.088
2007-10-04,7897.245
2007-10-05,7952.292
2007-10-08,7871.372
2007-10-09,7941.922
2007-10-10,8002.764
2007-10-11,8088.609
2007-10-12,8079.764
2007-10-15,8009.508
2007-10-16,7933.505
2007-10-17,8031.891
2007-10-18,7981.473
2007-10-19,7884.748
2007-10-22,7735.198
2007-10-23,7881.049
2007-10-24,7835.749
2007-10-25,7957.86
2007-10-26,8062.098
2007-10-29,8148.621
2007-10-30,8115.011
2007-10-31,8243.386
2007-11-01,8100.305
2007-11-02,8031.722
2007-11-05,7948.774
2007-11-06,7988.565
2007-11-07,7946.58
2007-11-08,7955.564
2007-11-09,7809.438
2007-11-12,7715.991
2007-11-13,7798.091
2007-11-14,7855.665
2007-11-15,7688.068
2007-11-16,7607.317
2007-11-19,7419.643
2007-11-20,7592.54
2007-11-21,7383.911
2007-11-22,7507.328
2007-11-23,7611.416
2007-11-26,7560.673
2007-11-27,7509.467
2007-11-28,7719.801
2007-11-29,7737.136
2007-11-30,7800.15
2007-12-03,7784.154
2007-12-04,7657.504
2007-12-05,7757.468
2007-12-06,7738.899
2007-12-07,7839.17
2007-12-10,7914.161
2007-12-11,7855.934
2007-12-12,7908.03
2007-12-13,7642.12
2007-12-14,7615.193
2007-12-17,7456.726
2007-12-18,7471.625
2007-12-19,7425.195
2007-12-20,7418.838
2007-12-21,7533.501
2007-12-24,7561.373
2007-12-25,7561.373
2007-12-26,7586.43
2007-12-27,7627.188
2007-12-28,7621.824
2007-12-31,7589.994
2008-01-01,7589.994
2008-01-02,7502.434
2008-01-03,7535.523
2008-01-04,7389.894
2008-01-07,7373.818
2008-01-08,7389.489
2008-01-09,7232.846
2008-01-10,7170.424
2008-01-11,7152.131
2008-01-14,7177.242
2008-01-15,7002.767
2008-01-16,6888.932
2008-01-17,6889.2
2008-01-18,6809.074
2008-01-21,6410.875
2008-01-22,6655.211
2008-01-23,6466.863
2008-01-24,6848.195
2008-01-25,6874.67
2008-01-28,6797.667
2008-01-29,6913.905
2008-01-30,6866.765
2008-01-31,6912.165
2008-02-01,7021.033
2008-02-04,7043.897
2008-02-05,6816.267
2008-02-06,6819.049
2008-02-07,6582.825
2008-02-08,6665.196
2008-02-11,6583.896
2008-02-12,6860.309
2008-02-13,6839.9
2008-02-14,6870.354
2008-02-15,6730.523
2008-02-18,6873.49
2008-02-19,6900.294
2008-02-20,6785.171
2008-02-21,6897.046
2008-02-22,6867.077
2008-02-25,7007.574
2008-02-26,7123.287
2008-02-27,7172.656
2008-02-28,7043.356
2008-02-29,6940.989
2008-03-03,6845.108
2008-03-04,6799.288
2008-03-05,6945.058
2008-03-06,6907.076
2008-03-07,6844.808
2008-03-10,6768.097
2008-03-11,6797.386
2008-03-12,6968.568
2008-03-13,6897.506
2008-03-14,6816.277
2008-03-17,6462.921
2008-03-18,6758.302
2008-03-19,6582.338
2008-03-20,6512.442
2008-03-21,6512.442
2008-03-24,6522.298
2008-03-25,6805.499
2008-03-26,6781.996
2008-03-27,6881.127
2008-03-28,6783.598
2008-03-31,6791.795
2008-04-01,6933.753
2008-04-02,7029.404
2008-04-03,7043.519
2008-04-04,7104.108
2008-04-07,7165.298
2008-04-08,7055.509
2008-04-09,7073.308
2008-04-10,7067.085
2008-04-11,6957.112
2008-04-14,6925.931
2008-04-15,6938.02
2008-04-16,7154.982
2008-04-17,7116.233
2008-04-18,7251.135
2008-04-21,7185.556
2008-04-22,7206.806
2008-04-23,7215.834
2008-04-24,7146.293
2008-04-25,7256.213
2008-04-28,7281.95
2008-04-29,7193.875
2008-04-30,7231.357
2008-05-01,7207.729
2008-05-02,7358.812
2008-05-05,7337.014
2008-05-06,7362.48
2008-05-07,7330.674
2008-05-08,7367.407
2008-05-09,7251.517
2008-05-12,7328.191
2008-05-13,7259.381
2008-05-14,7255.773
2008-05-15,7313.136
2008-05-16,7403.089
2008-05-19,7466.794
2008-05-20,7319.087
2008-05-21,7318.165
2008-05-22,7363.755
2008-05-23,7254.704
2008-05-26,7255.253
2008-05-27,7190.198
2008-05-28,7227.799
2008-05-29,7209.883
2008-05-30,7188.592
2008-06-02,7086.122
2008-06-03,7153.943
2008-06-04,7023.734
2008-06-05,7058.515
2008-06-06,7005.959
2008-06-09,6991.691
2008-06-10,6847.339
2008-06-11,6760.255
2008-06-12,6780.159
2008-06-13,6793.035
2008-06-16,6850.4
2008-06-17,6889.808
2008-06-18,6786.496
2008-06-19,6771.28
2008-06-20,6681.751
2008-06-23,6679.858
2008-06-24,6679.916
2008-06-25,6710.93
2008-06-26,6607.628
2008-06-27,6630.662
2008-06-30,6738.117
2008-07-01,6566.729
2008-07-02,6501.275
2008-07-03,6530.901
2008-07-04,6452.133
2008-07-07,6527.799
2008-07-08,6450.093
2008-07-09,6581.981
2008-07-10,6434.799
2008-07-11,6291.693
2008-07-14,6350.693
2008-07-15,6235.077
2008-07-16,6190.784
2008-07-17,6396.238
2008-07-18,6479.208
2008-07-21,6511.83
2008-07-22,6461.22
2008-07-23,6570.433
2008-07-24,6420.473
2008-07-25,6420.073
2008-07-28,6379.456
2008-07-29,6350.836
2008-07-30,6468.329
2008-07-31,6461.851
2008-08-01,6372.892
2008-08-04,6309.033
2008-08-05,6440.583
2008-08-06,6478.49
2008-08-07,6447.624
2008-08-08,6370.173
2008-08-11,6443.706
2008-08-12,6379.603
2008-08-13,6167.348
2008-08-14,6255.668
2008-08-15,6171.586
2008-08-18,6172.324
2008-08-19,6009.918
2008-08-20,6072.166
2008-08-21,6125.778
2008-08-22,6222.999
2008-08-25,6204.749
2008-08-26,6119.146
2008-08-27,6179.57
2008-08-28,6232.907
2008-08-29,6253.981
2008-09-01,6133.294
2008-09-02,6113.645
2008-09-03,5955.649
2008-09-04,5792.6
2008-09-05,5644.022
2008-09-08,5856.031
2008-09-09,5824.368
2008-09-10,5742.411
2008-09-11,5673.649
2008-09-12,5891.942
2008-09-15,5685.415
2008-09-16,5433.677
2008-09-17,5375.285
2008-09-18,5412.147
2008-09-19,5935.194
2008-09-22,5884.802
2008-09-23,5802.699
2008-09-24,5751.78
2008-09-25,5850.398
2008-09-26,5717.771
2008-09-29,5314.28
2008-09-30,5325.425
2008-10-01,5352.831
2008-10-02,5225.028
2008-10-03,5396.132
2008-10-06,4861.617
2008-10-07,4948.118
2008-10-08,4629.224
2008-10-09,4546.217
2008-10-10,4095.909
2008-10-13,4531.388
2008-10-14,4707.273
2008-10-15,4353.156
2008-10-16,4063.308
2008-10-17,4274.37
2008-10-20,4470.072
2008-10-21,4371.078
2008-10-22,4027.797
2008-10-23,4037.777
2008-10-24,3746.836
2008-10-27,3635.533
2008-10-28,3731.955
2008-10-29,4218.113
2008-10-30,4261.163
2008-10-31,4315.692
2008-11-03,4299.543
2008-11-04,4554.749
2008-11-05,4483.119
2008-11-06,4158.646
2008-11-07,4213.479
2008-11-10,4231.169
2008-11-11,4007.703
2008-11-12,3857.222
2008-11-13,3781.999
2008-11-14,3842.662
2008-11-17,3788.264
2008-11-18,3865.13
2008-11-19,3708.407
2008-11-20,3514.462
2008-11-21,3431.563
2008-11-24,3839.913
2008-11-25,3911.452
2008-11-26,3923.697
2008-11-27,3997.325
2008-11-28,4038.324
2008-12-01,3704.917
2008-12-02,3781.003
2008-12-03,3795.238
2008-12-04,3754.479
2008-12-05,3624.777
2008-12-08,3926.926
2008-12-09,3986.813
2008-12-10,3979.71
2008-12-11,4030.858
2008-12-12,3926.708
2008-12-15,4039.183
2008-12-16,4048.585
2008-12-17,4100.947
2008-12-18,4083.833
2008-12-19,3932.354
2008-12-22,3849.642
2008-12-23,3845.41
2008-12-24,3818.019
2008-12-25,3818.019
2008-12-26,3814.776
2008-12-29,3868.8
2008-12-30,3899.536
2008-12-31,3922.249
2009-01-01,3922.249
2009-01-02,4071.889
2009-01-05,4109.399
2009-01-06,4198.747
2009-01-07,4210.049
2009-01-08,4215.633
2009-01-09,4170.858
2009-01-12,4046.278
2009-01-13,3944.737
2009-01-14,3744.322
2009-01-15,3691.294
2009-01-16,3781.006
2009-01-19,3667.802
2009-01-20,3510.452
2009-01-21,3427.807
2009-01-22,3424.374
2009-01-23,3403.672
2009-01-26,3607.08
2009-01-27,3654.468
2009-01-28,3780.967
2009-01-29,3690.057
2009-01-30,3678.291
2009-02-02,3549.869
2009-02-03,3674.006
2009-02-04,3794.338
2009-02-05,3818.332
2009-02-06,3904.105
2009-02-09,3965.551
2009-02-10,3819.451
2009-02-11,3752.431
2009-02-12,3698.463
2009-02-13,3732.307
2009-02-16,3634.68
2009-02-17,3546.787
2009-02-18,3516.411
2009-02-19,3555.539
2009-02-20,3442.802
2009-02-23,3463.656
2009-02-24,3401.523
2009-02-25,3391.009
2009-02-26,3481.49
2009-02-27,3377.624
2009-03-02,3139.607
2009-03-03,3050.325
2009-03-04,3183.904
2009-03-05,3083.67
2009-03-06,3090.111
2009-03-09,3015.163
2009-03-10,3183.843
2009-03-11,3155.893
2009-03-12,3179.485
2009-03-13,3253.182
2009-03-16,3377.095
2009-03-17,3354.796
2009-03-18,3302.278
2009-03-19,3461.084
2009-03-20,3449.741
2009-03-23,3565.106
2009-03-24,3583.47
2009-03-25,3540.289
2009-03-26,3541.694
2009-03-27,3477.032
2009-03-30,3323.783
2009-03-31,3503.354
2009-04-01,3542.216
2009-04-02,3789.71
2009-04-03,3723.388
2009-04-06,3688.736
2009-04-07,3614.854
2009-04-08,3585.739
2009-04-09,3646.564
2009-04-10,3646.564
2009-04-13,3680.768
2009-04-14,3715.06
2009-04-15,3717.099
2009-04-16,3779.455
2009-04-17,3792.014
2009-04-20,3629.451
2009-04-21,3645.764
2009-04-22,3670.229
2009-04-23,3676.318
2009-04-24,3829.327
2009-04-27,3824.017
2009-04-28,3757.196
2009-04-29,3877.681
2009-04-30,3945.008
2009-05-01,3954.452
2009-05-04,3984.265
2009-05-05,4104.975
2009-05-06,4162.117
2009-05-07,4158.383
2009-05-08,4222.183
2009-05-11,4208.501
2009-05-12,4241.295
2009-05-13,4126.938
2009-05-14,4151.43
2009-05-15,4169.77
2009-05-18,4279.208
2009-05-19,4369.281
2009-05-20,4410.4
2009-05-21,4306.526
2009-05-22,4370.66
2009-05-25,4376.578
2009-05-26,4433.151
2009-05-27,4465.209
2009-05-28,4415.524
2009-05-29,4492.222
2009-06-01,4668.783
2009-06-02,4674.294
2009-06-03,4543.155
2009-06-04,4498.825
2009-06-05,4496.615
2009-06-08,4454.543
2009-06-09,4534.582
2009-06-10,4592.814
2009-06-11,4665.35
2009-06-12,4626.909
2009-06-15,4474.012
2009-06-16,4504.495
2009-06-17,4415.965
2009-06-18,4434.257
2009-06-19,4526.241
2009-06-22,4399.623
2009-06-23,4372.3
2009-06-24,4472.79
2009-06-25,4391.331
2009-06-26,4438.803
2009-06-29,4503.489
2009-06-30,4435.034
2009-07-01,4534.624
2009-07-02,4393.607
2009-07-03,4389.394
2009-07-06,4308.223
2009-07-07,4296.804
2009-07-08,4223.322
2009-07-09,4280.038
2009-07-10,4240.195
2009-07-13,4292.274
2009-07-14,4372.898
2009-07-15,4524.605
2009-07-16,4544.182
2009-07-17,4541.151
2009-07-20,4640.095
2009-07-21,4674.408
2009-07-22,4681.404
2009-07-23,4777.011
2009-07-24,4761.916
2009-07-27,4795.412
2009-07-28,4728.182
2009-07-29,4733.444
2009-07-30,4844.432
2009-07-31,4846.037
2009-08-03,5026.785
2009-08-04,5009.473
2009-08-05,5014.015
2009-08-06,5014.483
2009-08-07,5022.621
2009-08-10,4969.939
2009-08-11,4905.675
2009-08-12,4973.832
2009-08-13,5032.094
2009-08-14,4970.925
2009-08-17,4832.224
2009-08-18,4940.084
2009-08-19,4946.226
2009-08-20,5011.951
2009-08-21,5117.7
2009-08-24,5134.889
2009-08-25,5145.045
2009-08-26,5068.25
2009-08-27,5034.031
2009-08-28,5118.322
2009-08-31,5114.242
2009-09-01,4998.548
2009-09-02,5005.914
2009-09-03,5010.613
2009-09-04,5070.17
2009-09-07,5166.157
2009-09-08,5240.251
2009-09-09,5303.435
2009-09-10,5319.602
2009-09-11,5355.196
2009-09-14,5333.367
2009-09-15,5298.532
2009-09-16,5408.634
2009-09-17,5462.426
2009-09-18,5392.688
2009-09-21,5316.548
2009-09-22,5388.093
2009-09-23,5402.086
2009-09-24,5224.516
2009-09-25,5187.903
2009-09-28,5251.796
2009-09-29,5263.777
2009-09-30,5256.779
2009-10-01,5167.966
2009-10-02,5076.195
2009-10-05,5128.148
2009-10-06,5238.727
2009-10-07,5203.164
2009-10-08,5310.022
2009-10-09,5262.753
2009-10-12,5263.126
2009-10-13,5226.729
2009-10-14,5366.229
2009-10-15,5436.006
2009-10-16,5429.218
2009-10-19,5539.01
2009-10-20,5517.458
2009-10-21,5594.003
2009-10-22,5525.004
2009-10-23,5483.195
2009-10-26,5433.478
2009-10-27,5439.402
2009-10-28,5326.14
2009-10-29,5446.039
2009-10-30,5324.425
2009-11-02,5352.844
2009-11-03,5287.166
2009-11-04,5430.829
2009-11-05,5456.372
2009-11-06,5476.632
2009-11-09,5620.534
2009-11-10,5608.791
2009-11-11,5605.112
2009-11-12,5603.409
2009-11-13,5669.197
2009-11-16,5794.302
2009-11-17,5762.663
2009-11-18,5758.185
2009-11-19,5631.157
2009-11-20,5577.391
2009-11-23,5723.223
2009-11-24,5677.973
2009-11-25,5746.13
2009-11-26,5509.932
2009-11-27,5564.528
2009-11-30,5479.248
