Date,UNITED KINGDOM LARGE CAP Large Cap
2005-11-10,706.743
2005-11-11,709.478
2005-11-14,709.688
2005-11-15,702.531
2005-11-16,694.249
2005-11-17,700.306
2005-11-18,702.535
2005-11-21,704.154
2005-11-22,703.629
2005-11-23,710.579
2005-11-24,708.774
2005-11-25,706.966
2005-11-28,701.984
2005-11-29,702.414
2005-11-30,698.811
2005-12-01,706.968
2005-12-02,711.629
2005-12-05,712.377
2005-12-06,716.609
2005-12-07,712.853
2005-12-08,720.454
2005-12-09,720.596
2005-12-12,724.764
2005-12-13,724.474
2005-12-14,728.161
2005-12-15,719.756
2005-12-16,727.899
2005-12-19,725.098
2005-12-20,724.805
2005-12-21,721.663
2005-12-22,721.728
2005-12-23,719.552
2005-12-26,719.552
2005-12-27,719.344
2005-12-28,721.094
2005-12-29,722.654
2005-12-30,716.284
2006-01-02,716.284
2006-01-03,733.962
2006-01-04,746.291
2006-01-05,741.682
2006-01-06,754.483
2006-01-09,751.708
2006-01-10,746.497
2006-01-11,749.608
2006-01-12,750.515
2006-01-13,751.016
2006-01-16,753.641
2006-01-17,744.73
2006-01-18,741.63
2006-01-19,744.539
2006-01-20,741.05
2006-01-23,749.387
2006-01-24,744.246
2006-01-25,753.585
2006-01-26,755.56
2006-01-27,758.284
2006-01-30,756.097
2006-01-31,757.155
2006-02-01,763.378
2006-02-02,754.701
2006-02-03,748.342
2006-02-06,745.9
2006-02-07,737.871
2006-02-08,736.941
2006-02-09,747.876
2006-02-10,743.891
2006-02-13,747.245
2006-02-14,741.35
2006-02-15,747.759
2006-02-16,748.967
2006-02-17,753.433
2006-02-20,757.434
2006-02-21,755.214
2006-02-22,756.237
2006-02-23,756.496
2006-02-24,757.348
2006-02-27,756.59
2006-02-28,751.051
2006-03-01,759.512
2006-03-02,755.261
2006-03-03,761.873
2006-03-06,766.632
2006-03-07,755.164
2006-03-08,753.662
2006-03-09,759.324
2006-03-10,760.712
2006-03-13,767.881
2006-03-14,773.791
2006-03-15,775.737
2006-03-16,783.259
2006-03-17,783.181
2006-03-20,782.982
2006-03-21,778.932
2006-03-22,781.282
2006-03-23,773.847
2006-03-24,782.341
2006-03-27,777.364
2006-03-28,773.562
2006-03-29,770.302
2006-03-30,782.936
2006-03-31,770.806
2006-04-03,780.223
2006-04-04,785.363
2006-04-05,788.351
2006-04-06,789.482
2006-04-07,783.311
2006-04-10,790.413
2006-04-11,786.303
2006-04-12,786.274
2006-04-13,789.675
2006-04-14,789.675
2006-04-17,799.231
2006-04-18,803.313
2006-04-19,814.546
2006-04-20,807.886
2006-04-21,817.193
2006-04-24,812.606
2006-04-25,812.96
2006-04-26,815.264
2006-04-27,817.454
2006-04-28,819.756
2006-05-01,826.16
2006-05-02,838.092
2006-05-03,827.876
2006-05-04,834.511
2006-05-05,846.272
2006-05-08,841.474
2006-05-09,851.079
2006-05-10,848.19
2006-05-11,849.31
2006-05-12,835.982
2006-05-15,823.842
2006-05-16,827.561
2006-05-17,804.283
2006-05-18,806.75
2006-05-19,795.856
2006-05-22,783.227
2006-05-23,803.416
2006-05-24,784.542
2006-05-25,798.669
2006-05-26,807.326
2006-05-29,809.001
2006-05-30,801.235
2006-05-31,805.121
2006-06-01,807.542
2006-06-02,816.655
2006-06-05,813.013
2006-06-06,793.528
2006-06-07,798.808
2006-06-08,772.122
2006-06-09,786.609
2006-06-12,781.405
2006-06-13,765.448
2006-06-14,767.444
2006-06-15,783.457
2006-06-16,780.924
2006-06-19,778.94
2006-06-20,785.812
2006-06-21,787.354
2006-06-22,783.107
2006-06-23,780.616
2006-06-26,778.189
2006-06-27,776.916
2006-06-28,777.649
2006-06-29,791.523
2006-06-30,813.017
2006-07-03,817.547
2006-07-04,818.178
2006-07-05,805.494
2006-07-06,816.031
2006-07-07,822.183
2006-07-10,819.068
2006-07-11,814.756
2006-07-12,809.526
2006-07-13,801.608
2006-07-14,790.773
2006-07-17,784.006
2006-07-18,784.165
2006-07-19,802.033
2006-07-20,805.194
2006-07-21,801.963
2006-07-24,813.862
2006-07-25,814.191
2006-07-26,817.365
2006-07-27,831.928
2006-07-28,838.941
2006-07-31,832.856
2006-08-01,826.316
2006-08-02,839.687
2006-08-03,831.388
2006-08-04,848.548
2006-08-07,839.507
2006-08-08,836.537
2006-08-09,845.667
2006-08-10,832.872
2006-08-11,833.83
2006-08-14,839.206
2006-08-15,844.412
2006-08-16,847.959
2006-08-17,844.508
2006-08-18,839.445
2006-08-21,849.284
2006-08-22,843.722
2006-08-23,840.479
2006-08-24,840.501
2006-08-25,839.412
2006-08-28,844.307
2006-08-29,842.764
2006-08-30,854.435
2006-08-31,848.97
2006-09-01,855.092
2006-09-04,860.713
2006-09-05,855.014
2006-09-06,842.548
2006-09-07,829.443
2006-09-08,828.504
2006-09-11,823.246
2006-09-12,835.35
2006-09-13,834.207
2006-09-14,838.77
2006-09-15,832.724
2006-09-18,834.154
2006-09-19,830.609
2006-09-20,836.29
2006-09-21,843.637
2006-09-22,835.615
2006-09-25,830.22
2006-09-26,839.047
2006-09-27,844.243
2006-09-28,843.821
2006-09-29,839.734
2006-10-02,847.219
2006-10-03,846.395
2006-10-04,848.419
2006-10-05,850.132
2006-10-06,846.297
2006-10-09,848.514
2006-10-10,849.673
2006-10-11,850.5
2006-10-12,856.924
2006-10-13,862.345
2006-10-16,867.335
2006-10-17,863.207
2006-10-18,867.379
2006-10-19,872.298
2006-10-20,874.121
2006-10-23,872.029
2006-10-24,874.589
2006-10-25,882.145
2006-10-26,881.93
2006-10-27,882.715
2006-10-30,880.179
2006-10-31,881.731
2006-11-01,886.328
2006-11-02,886.595
2006-11-03,883.657
2006-11-06,892.707
2006-11-07,901.326
2006-11-08,898.388
2006-11-09,894.901
2006-11-10,897.176
2006-11-13,889.88
2006-11-14,884.519
2006-11-15,887.856
2006-11-16,891.963
2006-11-17,885.073
2006-11-20,887.421
2006-11-21,887.59
2006-11-22,889.695
2006-11-23,887.352
2006-11-24,892.717
2006-11-27,885.181
2006-11-28,886.509
2006-11-29,896.178
2006-11-30,898.504
2006-12-01,899.748
2006-12-04,903.142
2006-12-05,904.79
2006-12-06,905.614
2006-12-07,908.558
2006-12-08,912.988
2006-12-11,906.98
2006-12-12,912.654
2006-12-13,917.867
2006-12-14,920.942
2006-12-15,921.119
2006-12-18,915.877
2006-12-19,917.766
2006-12-20,917.914
2006-12-21,913.263
2006-12-22,913.797
2006-12-25,913.797
2006-12-26,912.305
2006-12-27,919.728
2006-12-28,920.957
2006-12-29,916.398
2007-01-01,916.398
2007-01-02,937.465
2007-01-03,929.732
2007-01-04,921.784
2007-01-05,903.654
2007-01-08,902.947
2007-01-09,905.473
2007-01-10,897.578
2007-01-11,910.904
2007-01-12,921.119
2007-01-15,927.121
2007-01-16,917.368
2007-01-17,920.876
2007-01-18,921.758
2007-01-19,926.913
2007-01-22,924.953
2007-01-23,932.139
2007-01-24,935.14
2007-01-25,930.614
2007-01-26,919.528
2007-01-29,920.429
2007-01-30,922.454
2007-01-31,914.732
2007-02-01,932.407
2007-02-02,934.709
2007-02-05,932.057
2007-02-06,939.874
2007-02-07,945.187
2007-02-08,936.524
2007-02-09,936.989
2007-02-12,932.53
2007-02-13,935.426
2007-02-14,950.153
2007-02-15,948.68
2007-02-16,944.414
2007-02-19,947.189
2007-02-20,947.244
2007-02-21,936.459
2007-02-22,940.405
2007-02-23,948.617
2007-02-26,954.128
2007-02-27,934.828
2007-02-28,914.037
2007-03-01,904.815
2007-03-02,898.637
2007-03-05,882.702
2007-03-06,893.635
2007-03-07,902.219
2007-03-08,912.329
2007-03-09,915.534
2007-03-12,912.415
2007-03-13,903.403
2007-03-14,881.643
2007-03-15,902.094
2007-03-16,903.883
2007-03-19,914.026
2007-03-20,924.156
2007-03-21,931.252
2007-03-22,944.543
2007-03-23,945.925
2007-03-26,941.21
2007-03-27,940.199
2007-03-28,937.066
2007-03-29,944.154
2007-03-30,940.361
2007-04-02,948.59
2007-04-03,956.253
2007-04-04,955.549
2007-04-05,958.139
2007-04-06,958.139
2007-04-09,953.305
2007-04-10,961.152
2007-04-11,964.903
2007-04-12,966.614
2007-04-13,976.539
2007-04-16,988.258
2007-04-17,993.505
2007-04-18,986.987
2007-04-19,984.895
2007-04-20,992.638
2007-04-23,989.341
2007-04-24,983.218
2007-04-25,990.343
2007-04-26,984.324
2007-04-27,980.827
2007-04-30,984.0
2007-05-01,978.604
2007-05-02,984.624
2007-05-03,991.701
2007-05-04,1001.545
2007-05-07,1003.481
2007-05-08,992.413
2007-05-09,997.752
2007-05-10,985.854
2007-05-11,992.013
2007-05-14,989.378
2007-05-15,992.346
2007-05-16,990.86
2007-05-17,990.451
2007-05-18,1000.178
2007-05-21,997.156
2007-05-22,994.756
2007-05-23,1003.862
2007-05-24,995.084
2007-05-25,995.923
2007-05-28,995.923
2007-05-29,999.996
2007-05-30,996.347
2007-05-31,1000.0
2007-06-01,1009.112
2007-06-04,1013.874
2007-06-05,1010.726
2007-06-06,996.515
2007-06-07,990.075
2007-06-08,983.882
2007-06-11,992.915
2007-06-12,988.586
2007-06-13,994.286
2007-06-14,1006.191
2007-06-15,1022.355
2007-06-18,1019.918
2007-06-19,1014.876
2007-06-20,1017.522
2007-06-21,1010.043
2007-06-22,1007.496
2007-06-25,1011.73
2007-06-26,1008.505
2007-06-27,1003.68
2007-06-28,1013.203
2007-06-29,1021.364
2007-07-02,1022.696
2007-07-03,1031.312
2007-07-04,1035.8
2007-07-05,1026.996
2007-07-06,1037.701
2007-07-09,1042.542
2007-07-10,1034.295
2007-07-11,1037.479
2007-07-12,1047.123
2007-07-13,1051.811
2007-07-16,1050.705
2007-07-17,1049.814
2007-07-18,1038.761
2007-07-19,1049.273
2007-07-20,1043.082
2007-07-23,1051.108
2007-07-24,1033.067
2007-07-25,1020.647
2007-07-26,987.117
2007-07-27,973.836
2007-07-30,968.899
2007-07-31,996.973
2007-08-01,980.327
2007-08-02,989.782
2007-08-03,980.41
2007-08-06,971.037
2007-08-07,984.956
2007-08-08,1008.221
2007-08-09,983.757
2007-08-10,942.507
2007-08-13,967.456
2007-08-14,950.143
2007-08-15,942.904
2007-08-16,900.495
2007-08-17,935.437
2007-08-20,936.688
2007-08-21,937.302
2007-08-22,957.577
2007-08-23,964.507
2007-08-24,970.667
2007-08-27,972.985
2007-08-28,952.189
2007-08-29,958.518
2007-08-30,971.81
2007-08-31,987.587
2007-09-03,989.494
2007-09-04,995.903
2007-09-05,984.344
2007-09-06,992.611
2007-09-07,975.764
2007-09-10,968.491
2007-09-11,992.73
2007-09-12,997.875
2007-09-13,1006.545
2007-09-14,988.991
2007-09-17,968.493
2007-09-18,982.035
2007-09-19,1011.004
2007-09-20,1014.372
2007-09-21,1021.913
2007-09-24,1024.635
2007-09-25,1011.564
2007-09-26,1016.418
2007-09-27,1028.748
2007-09-28,1032.5
2007-10-01,1041.524
2007-10-02,1038.073
2007-10-03,1041.089
2007-10-04,1045.119
2007-10-05,1053.6
2007-10-08,1042.367
2007-10-09,1052.268
2007-10-10,1059.795
2007-10-11,1073.257
2007-10-12,1073.554
2007-10-15,1064.575
2007-10-16,1054.995
2007-10-17,1066.546
2007-10-18,1060.296
2007-10-19,1046.827
2007-10-22,1026.988
2007-10-23,1045.238
2007-10-24,1040.066
2007-10-25,1056.627
2007-10-26,1072.66
2007-10-29,1084.757
2007-10-30,1079.095
2007-10-31,1094.948
2007-11-01,1075.074
2007-11-02,1066.361
2007-11-05,1054.879
2007-11-06,1061.009
2007-11-07,1056.527
2007-11-08,1058.522
2007-11-09,1039.831
2007-11-12,1028.086
2007-11-13,1039.479
2007-11-14,1047.821
2007-11-15,1026.23
2007-11-16,1015.615
2007-11-19,991.986
2007-11-20,1015.103
2007-11-21,988.326
2007-11-22,1005.292
2007-11-23,1018.865
2007-11-26,1011.248
2007-11-27,1006.652
2007-11-28,1033.864
2007-11-29,1036.645
2007-11-30,1047.618
2007-12-03,1045.731
2007-12-04,1031.116
2007-12-05,1045.529
2007-12-06,1043.797
2007-12-07,1056.068
2007-12-10,1066.039
2007-12-11,1057.479
2007-12-12,1065.364
2007-12-13,1030.148
2007-12-14,1026.744
2007-12-17,1006.054
2007-12-18,1007.772
2007-12-19,1000.882
2007-12-20,1000.192
2007-12-21,1015.827
2007-12-24,1019.212
2007-12-25,1019.212
2007-12-26,1022.589
2007-12-27,1028.768
2007-12-28,1027.206
2007-12-31,1022.044
2008-01-01,1022.044
2008-01-02,1009.997
2008-01-03,1017.978
2008-01-04,999.748
2008-01-07,1000.272
2008-01-08,1002.221
2008-01-09,982.578
2008-01-10,974.313
2008-01-11,969.973
2008-01-14,971.245
2008-01-15,947.495
2008-01-16,930.66
2008-01-17,928.961
2008-01-18,916.998
2008-01-21,860.458
2008-01-22,891.404
2008-01-23,865.04
2008-01-24,917.26
2008-01-25,922.474
2008-01-28,911.42
2008-01-29,926.263
2008-01-30,919.633
2008-01-31,925.754
2008-02-01,940.812
2008-02-04,943.485
2008-02-05,914.784
2008-02-06,914.852
2008-02-07,881.911
2008-02-08,893.716
2008-02-11,882.541
2008-02-12,920.512
2008-02-13,916.655
2008-02-14,921.081
2008-02-15,902.246
2008-02-18,922.852
2008-02-19,925.858
2008-02-20,910.101
2008-02-21,925.713
2008-02-22,922.713
2008-02-25,940.959
2008-02-26,957.334
2008-02-27,963.266
2008-02-28,946.911
2008-02-29,934.118
2008-03-03,920.944
2008-03-04,914.394
2008-03-05,933.736
2008-03-06,928.239
2008-03-07,919.647
2008-03-10,910.132
2008-03-11,914.615
2008-03-12,937.523
2008-03-13,928.75
2008-03-14,917.228
2008-03-17,869.526
2008-03-18,909.697
2008-03-19,886.674
2008-03-20,876.676
2008-03-21,876.676
2008-03-24,878.003
2008-03-25,914.717
2008-03-26,911.381
2008-03-27,924.207
2008-03-28,911.428
2008-03-31,912.776
2008-04-01,931.186
2008-04-02,944.811
2008-04-03,948.734
2008-04-04,957.469
2008-04-07,966.108
2008-04-08,952.813
2008-04-09,956.176
2008-04-10,955.479
2008-04-11,939.699
2008-04-14,935.557
2008-04-15,938.769
2008-04-16,967.905
2008-04-17,961.699
2008-04-18,979.51
2008-04-21,971.664
2008-04-22,975.847
2008-04-23,977.66
2008-04-24,969.07
2008-04-25,983.318
2008-04-28,985.846
2008-04-29,975.383
2008-04-30,979.832
2008-05-01,977.492
2008-05-02,997.834
2008-05-05,994.878
2008-05-06,998.628
2008-05-07,992.916
2008-05-08,996.673
2008-05-09,981.328
2008-05-12,991.445
2008-05-13,984.094
2008-05-14,984.824
2008-05-15,992.756
2008-05-16,1004.123
2008-05-19,1013.08
2008-05-20,993.765
2008-05-21,995.113
2008-05-22,1000.897
2008-05-23,985.617
2008-05-26,985.691
2008-05-27,976.085
2008-05-28,980.51
2008-05-29,978.832
2008-05-30,974.864
2008-06-02,961.632
2008-06-03,970.822
2008-06-04,951.281
2008-06-05,956.679
2008-06-06,950.129
2008-06-09,948.948
2008-06-10,928.815
2008-06-11,917.5
2008-06-12,920.105
2008-06-13,921.696
2008-06-16,929.329
2008-06-17,935.008
2008-06-18,921.719
2008-06-19,919.897
2008-06-20,906.385
2008-06-23,907.218
2008-06-24,908.342
2008-06-25,911.278
2008-06-26,898.203
2008-06-27,901.129
2008-06-30,917.465
2008-07-01,894.833
2008-07-02,887.962
2008-07-03,892.237
2008-07-04,882.386
2008-07-07,892.627
2008-07-08,881.904
2008-07-09,899.482
2008-07-10,879.288
2008-07-11,860.02
2008-07-14,866.81
2008-07-15,851.201
2008-07-16,842.383
2008-07-17,869.586
2008-07-18,879.88
2008-07-21,884.326
2008-07-22,876.413
2008-07-23,890.731
2008-07-24,870.815
2008-07-25,872.187
2008-07-28,867.459
2008-07-29,863.284
2008-07-30,879.378
2008-07-31,878.412
2008-08-01,865.593
2008-08-04,856.056
2008-08-05,872.294
2008-08-06,877.048
2008-08-07,873.071
2008-08-08,860.86
2008-08-11,869.481
2008-08-12,861.693
2008-08-13,834.828
2008-08-14,847.224
2008-08-15,833.912
2008-08-18,834.858
2008-08-19,813.408
2008-08-20,822.224
2008-08-21,829.012
2008-08-22,841.913
2008-08-25,839.444
2008-08-26,827.718
2008-08-27,837.036
2008-08-28,843.454
2008-08-29,845.924
2008-09-01,828.928
2008-09-02,824.947
2008-09-03,803.537
2008-09-04,781.075
2008-09-05,760.874
2008-09-08,789.344
2008-09-09,785.755
2008-09-10,775.342
2008-09-11,765.935
2008-09-12,795.662
2008-09-15,767.393
2008-09-16,732.765
2008-09-17,724.361
2008-09-18,728.128
2008-09-19,800.285
2008-09-22,794.338
2008-09-23,784.723
2008-09-24,777.699
2008-09-25,791.945
2008-09-26,774.184
2008-09-29,719.446
2008-09-30,720.085
2008-10-01,725.447
2008-10-02,708.093
2008-10-03,733.764
2008-10-06,660.066
2008-10-07,671.261
2008-10-08,627.064
2008-10-09,614.789
2008-10-10,552.268
2008-10-13,611.576
2008-10-14,636.232
2008-10-15,587.953
2008-10-16,549.559
2008-10-17,581.429
2008-10-20,610.896
2008-10-21,595.55
2008-10-22,547.914
2008-10-23,551.191
2008-10-24,511.044
2008-10-27,496.621
2008-10-28,510.566
2008-10-29,579.219
2008-10-30,583.235
2008-10-31,590.565
2008-11-03,587.099
2008-11-04,621.488
2008-11-05,611.09
2008-11-06,565.709
2008-11-07,573.597
2008-11-10,576.336
2008-11-11,546.537
2008-11-12,526.728
2008-11-13,517.038
2008-11-14,526.315
2008-11-17,518.957
2008-11-18,530.183
2008-11-19,507.338
2008-11-20,480.098
2008-11-21,467.892
2008-11-24,525.144
2008-11-25,534.504
2008-11-26,536.102
2008-11-27,545.735
2008-11-28,550.632
2008-12-01,505.108
2008-12-02,515.371
2008-12-03,517.572
2008-12-04,512.621
2008-12-05,494.839
2008-12-08,536.238
2008-12-09,543.84
2008-12-10,542.612
2008-12-11,550.162
2008-12-12,535.258
2008-12-15,550.593
2008-12-16,551.807
2008-12-17,558.574
2008-12-18,555.992
2008-12-19,534.364
2008-12-22,523.838
2008-12-23,523.108
2008-12-24,519.354
2008-12-25,519.354
2008-12-26,518.913
2008-12-29,527.056
2008-12-30,531.628
2008-12-31,535.443
2009-01-01,535.443
2009-01-02,555.775
2009-01-05,560.277
2009-01-06,570.595
2009-01-07,571.192
2009-01-08,572.825
2009-01-09,566.509
2009-01-12,550.067
2009-01-13,537.176
2009-01-14,509.136
2009-01-15,501.694
2009-01-16,514.065
2009-01-19,498.224
2009-01-20,477.988
2009-01-21,465.884
2009-01-22,465.17
2009-01-23,463.293
2009-01-26,492.392
2009-01-27,498.289
2009-01-28,514.998
2009-01-29,502.941
2009-01-30,500.488
2009-02-02,484.027
2009-02-03,501.229
2009-02-04,516.608
2009-02-05,519.524
2009-02-06,530.715
2009-02-09,538.451
2009-02-10,519.42
2009-02-11,510.197
2009-02-12,502.683
2009-02-13,506.446
2009-02-16,493.159
2009-02-17,481.426
2009-02-18,477.085
2009-02-19,483.523
2009-02-20,468.254
2009-02-23,470.973
2009-02-24,461.861
2009-02-25,460.023
2009-02-26,471.71
2009-02-27,457.269
2009-03-02,423.786
2009-03-03,411.208
2009-03-04,429.527
2009-03-05,415.662
2009-03-06,417.517
2009-03-09,407.864
2009-03-10,430.695
2009-03-11,426.391
2009-03-12,429.824
2009-03-13,439.407
2009-03-16,456.39
2009-03-17,453.323
2009-03-18,445.37
2009-03-19,466.054
2009-03-20,464.279
2009-03-23,480.609
2009-03-24,482.125
2009-03-25,477.361
2009-03-26,478.566
2009-03-27,469.943
2009-03-30,448.938
2009-03-31,473.151
2009-04-01,477.563
2009-04-02,510.782
2009-04-03,499.568
2009-04-06,495.045
2009-04-07,486.042
2009-04-08,481.536
2009-04-09,488.558
2009-04-10,488.558
2009-04-13,493.141
2009-04-14,497.057
2009-04-15,498.098
2009-04-16,506.985
2009-04-17,508.037
2009-04-20,487.432
2009-04-21,489.755
2009-04-22,492.197
2009-04-23,491.837
2009-04-24,512.915
2009-04-27,513.336
2009-04-28,504.855
2009-04-29,520.701
2009-04-30,529.905
2009-05-01,531.044
2009-05-04,535.047
2009-05-05,550.746
2009-05-06,558.753
2009-05-07,559.406
2009-05-08,569.017
2009-05-11,567.803
2009-05-12,572.003
2009-05-13,557.753
2009-05-14,560.589
2009-05-15,562.431
2009-05-18,577.276
2009-05-19,589.239
2009-05-20,594.572
2009-05-21,580.804
2009-05-22,589.969
2009-05-25,590.767
2009-05-26,598.947
2009-05-27,602.501
2009-05-28,596.447
2009-05-29,607.254
2009-06-01,629.885
2009-06-02,630.206
2009-06-03,612.377
2009-06-04,606.604
2009-06-05,606.471
2009-06-08,601.046
2009-06-09,611.217
2009-06-10,619.324
2009-06-11,629.412
2009-06-12,624.533
2009-06-15,604.174
2009-06-16,608.237
2009-06-17,597.15
2009-06-18,599.863
2009-06-19,611.89
2009-06-22,595.205
2009-06-23,591.332
2009-06-24,604.697
2009-06-25,592.662
2009-06-26,598.662
2009-06-29,607.57
2009-06-30,597.768
2009-07-01,611.652
2009-07-02,592.152
2009-07-03,591.839
2009-07-06,580.915
2009-07-07,579.679
2009-07-08,570.554
2009-07-09,578.1
2009-07-10,572.293
2009-07-13,579.104
2009-07-14,589.448
2009-07-15,610.07
2009-07-16,612.958
2009-07-17,612.591
2009-07-20,625.977
2009-07-21,630.547
2009-07-22,630.901
2009-07-23,644.396
2009-07-24,642.561
2009-07-27,647.29
2009-07-28,638.295
2009-07-29,638.648
2009-07-30,653.602
2009-07-31,653.455
2009-08-03,678.496
2009-08-04,675.835
2009-08-05,675.372
2009-08-06,675.576
2009-08-07,677.491
2009-08-10,669.715
2009-08-11,661.869
2009-08-12,671.193
2009-08-13,678.382
2009-08-14,669.188
2009-08-17,651.17
2009-08-18,665.813
2009-08-19,666.977
2009-08-20,675.351
2009-08-21,689.818
2009-08-24,691.58
2009-08-25,693.043
2009-08-26,683.103
2009-08-27,678.589
2009-08-28,690.116
2009-08-31,689.566
2009-09-01,674.152
2009-09-02,676.162
2009-09-03,676.039
2009-09-04,683.366
2009-09-07,695.746
2009-09-08,705.29
2009-09-09,713.852
2009-09-10,715.938
2009-09-11,720.269
2009-09-14,718.152
2009-09-15,713.734
2009-09-16,727.404
2009-09-17,734.786
2009-09-18,726.207
2009-09-21,716.064
2009-09-22,725.457
2009-09-23,727.685
2009-09-24,704.176
2009-09-25,699.809
2009-09-28,708.693
2009-09-29,710.025
2009-09-30,708.267
2009-10-01,695.838
2009-10-02,684.058
2009-10-05,690.635
2009-10-06,705.238
2009-10-07,699.984
2009-10-08,713.668
2009-10-09,707.335
2009-10-12,707.082
2009-10-13,701.969
2009-10-14,721.075
2009-10-15,729.713
2009-10-16,728.654
2009-10-19,743.992
2009-10-20,740.734
2009-10-21,751.093
2009-10-22,742.376
2009-10-23,736.827
2009-10-26,730.434
2009-10-27,732.61
2009-10-28,718.916
2009-10-29,734.237
2009-10-30,717.433
2009-11-02,721.882
2009-11-03,712.71
2009-11-04,730.37
2009-11-05,733.966
2009-11-06,736.39
2009-11-09,755.536
2009-11-10,754.808
2009-11-11,753.491
2009-11-12,753.048
2009-11-13,761.901
2009-11-16,779.031
2009-11-17,775.013
2009-11-18,773.891
2009-11-19,757.518
2009-11-20,750.538
2009-11-23,771.02
2009-11-24,764.725
2009-11-25,774.346
2009-11-26,742.288
2009-11-27,749.111
2009-11-30,737.556
2009-12-01,764.616
2009-12-02,768.408
2009-12-03,762.571
2009-12-04,762.336
2009-12-07,755.409
2009-12-08,736.89
2009-12-09,731.338
2009-12-10,738.445
2009-12-11,739.171
2009-12-14,748.757
2009-12-15,744.064
2009-12-16,754.737
2009-12-17,727.517
2009-12-18,722.629
2009-12-21,736.157
2009-12-22,735.04
2009-12-23,743.533
2009-12-24,746.106
2009-12-25,746.106
2009-12-28,749.525
2009-12-29,751.765
2009-12-30,748.123
2009-12-31,755.902
2010-01-01,755.902
2010-01-04,767.307
2010-01-05,766.99
2010-01-06,766.562
2010-01-07,763.134
2010-01-08,765.249
2010-01-11,775.52
2010-01-12,771.339
2010-01-13,770.803
2010-01-14,776.817
2010-01-15,767.896
2010-01-18,777.431
2010-01-19,782.108
2010-01-20,764.326
2010-01-21,747.046
2010-01-22,740.752
2010-01-25,737.88
2010-01-26,737.55
2010-01-27,730.968
2010-01-28,717.958
2010-01-29,719.067
2010-02-01,721.766
2010-02-02,728.818
2010-02-03,724.261
2010-02-04,701.889
2010-02-05,685.697
2010-02-08,690.222
2010-02-09,691.17
2010-02-10,694.581
2010-02-11,699.69
2010-02-12,698.588
2010-02-15,702.875
2010-02-16,714.818
2010-02-17,721.358
2010-02-18,724.733
2010-02-19,718.913
2010-02-22,721.484
2010-02-23,714.263
2010-02-24,719.345
2010-02-25,701.713
2010-02-26,710.408
2010-03-01,702.673
2010-03-02,712.321
2010-03-03,726.182
2010-03-04,724.815
2010-03-05,736.6
2010-03-08,735.989
2010-03-09,731.241
2010-03-10,736.659
2010-03-11,736.568
2010-03-12,743.549
2010-03-15,732.795
2010-03-16,743.406
2010-03-17,752.792
2010-03-18,749.847
2010-03-19,739.48
2010-03-22,741.473
2010-03-23,744.595
2010-03-24,737.924
2010-03-25,742.325
2010-03-26,739.609
2010-03-29,744.493
2010-03-30,745.938
2010-03-31,750.378
2010-04-01,764.23
2010-04-02,764.23
2010-04-05,764.78
2010-04-06,764.219
2010-04-07,762.373
2010-04-08,758.077
2010-04-09,771.133
2010-04-12,774.374
2010-04-13,771.077
2010-04-14,780.897
2010-04-15,787.074
2010-04-16,771.371
2010-04-19,764.516
2010-04-20,774.43
2010-04-21,768.344
2010-04-22,759.283
2010-04-23,764.608
2010-04-26,773.361
2010-04-27,747.409
2010-04-28,740.912
2010-04-29,746.596
2010-04-30,738.682
2010-05-03,734.845
2010-05-04,709.999
2010-05-05,704.784
2010-05-06,686.372
2010-05-07,657.089
2010-05-10,704.75
2010-05-11,692.265
2010-05-12,696.044
2010-05-13,694.08
2010-05-14,666.55
2010-05-17,661.368
2010-05-18,666.637
2010-05-19,646.103
2010-05-20,633.544
2010-05-21,637.812
2010-05-24,637.23
2010-05-25,618.536
2010-05-26,633.982
2010-05-27,656.095
2010-05-28,653.515
2010-05-31,656.724
2010-06-01,659.77
2010-06-02,654.27
2010-06-03,663.993
2010-06-04,650.834
2010-06-07,640.797
2010-06-08,629.972
2010-06-09,646.274
2010-06-10,654.143
2010-06-11,653.828
2010-06-14,668.175
2010-06-15,670.897
2010-06-16,675.054
2010-06-17,675.833
2010-06-18,674.206
2010-06-21,681.549
2010-06-22,673.402
2010-06-23,669.407
2010-06-24,662.078
2010-06-25,655.088
2010-06-28,664.079
2010-06-29,641.335
2010-06-30,638.675
2010-07-01,630.761
2010-07-02,638.124
2010-07-05,632.64
2010-07-06,656.478
2010-07-07,662.672
2010-07-08,672.588
2010-07-09,674.108
2010-07-12,677.795
2010-07-13,695.598
2010-07-14,698.05
2010-07-15,697.124
2010-07-16,688.759
2010-07-19,681.282
2010-07-20,681.911
2010-07-21,690.413
2010-07-22,705.713
2010-07-23,711.225
2010-07-26,719.879
2010-07-27,726.595
2010-07-28,724.289
2010-07-29,722.91
2010-07-30,717.344
2010-08-02,747.829
2010-08-03,750.922
2010-08-04,748.523
2010-08-05,743.519
2010-08-06,745.65
2010-08-09,756.293
2010-08-10,741.726
2010-08-11,720.825
2010-08-12,721.188
2010-08-13,723.0
2010-08-16,726.734
2010-08-17,731.937
2010-08-18,726.312
2010-08-19,714.764
2010-08-20,707.692
2010-08-23,713.047
2010-08-24,699.752
2010-08-25,692.492
2010-08-26,705.483
2010-08-27,706.44
2010-08-30,706.508
2010-08-31,704.991
2010-09-01,727.989
2010-09-02,725.364
2010-09-03,734.957
2010-09-06,735.372
2010-09-07,726.585
