Date,JAPAN SMALL VALUE Small Cap
2005-12-21,1019.243
2005-12-22,1026.329
2005-12-23,1029.112
2005-12-26,1036.76
2005-12-27,1025.449
2005-12-28,1033.97
2005-12-29,1036.404
2005-12-30,1027.248
2006-01-02,1027.248
2006-01-03,1039.445
2006-01-04,1055.635
2006-01-05,1068.728
2006-01-06,1087.855
2006-01-09,1090.901
2006-01-10,1082.731
2006-01-11,1088.065
2006-01-12,1099.187
2006-01-13,1099.376
2006-01-16,1096.967
2006-01-17,1060.04
2006-01-18,1014.055
2006-01-19,1052.59
2006-01-20,1045.818
2006-01-23,1025.853
2006-01-24,1045.805
2006-01-25,1044.747
2006-01-26,1055.874
2006-01-27,1070.59
2006-01-30,1073.078
2006-01-31,1079.378
2006-02-01,1065.938
2006-02-02,1069.527
2006-02-03,1061.52
2006-02-06,1072.719
2006-02-07,1083.675
2006-02-08,1055.382
2006-02-09,1060.149
2006-02-10,1051.727
2006-02-13,1015.528
2006-02-14,1022.808
2006-02-15,1017.336
2006-02-16,1010.879
2006-02-17,986.212
2006-02-20,960.743
2006-02-21,980.035
2006-02-22,986.08
2006-02-23,1021.748
2006-02-24,1028.85
2006-02-27,1036.002
2006-02-28,1039.301
2006-03-01,1021.214
2006-03-02,1013.389
2006-03-03,998.275
2006-03-06,998.296
2006-03-07,991.88
2006-03-08,982.034
2006-03-09,1007.681
2006-03-10,1000.382
2006-03-13,1018.282
2006-03-14,1030.736
2006-03-15,1030.011
2006-03-16,1023.764
2006-03-17,1044.097
2006-03-20,1057.924
2006-03-21,1051.055
2006-03-22,1059.38
2006-03-23,1049.276
2006-03-24,1050.306
2006-03-27,1067.29
2006-03-28,1070.789
2006-03-29,1069.498
2006-03-30,1080.538
2006-03-31,1073.711
2006-04-03,1087.623
2006-04-04,1089.871
2006-04-05,1079.886
2006-04-06,1091.446
2006-04-07,1094.048
2006-04-10,1091.696
2006-04-11,1084.666
2006-04-12,1072.543
2006-04-13,1073.54
2006-04-14,1071.752
2006-04-17,1061.971
2006-04-18,1073.719
2006-04-19,1072.828
2006-04-20,1070.827
2006-04-21,1077.84
2006-04-24,1069.401
2006-04-25,1081.913
2006-04-26,1087.526
2006-04-27,1098.838
2006-04-28,1092.331
2006-05-01,1104.992
2006-05-02,1111.801
2006-05-03,1107.691
2006-05-04,1108.521
2006-05-05,1120.312
2006-05-08,1136.868
2006-05-09,1132.612
2006-05-10,1122.458
2006-05-11,1111.515
2006-05-12,1099.955
2006-05-15,1096.8
2006-05-16,1076.025
2006-05-17,1085.527
2006-05-18,1067.15
2006-05-19,1058.483
2006-05-22,1048.359
2006-05-23,1036.259
2006-05-24,1032.967
2006-05-25,1035.783
2006-05-26,1046.18
2006-05-29,1046.158
2006-05-30,1047.289
2006-05-31,1028.651
2006-06-01,1026.114
2006-06-02,1039.962
2006-06-05,1031.605
2006-06-06,999.125
2006-06-07,980.22
2006-06-08,937.734
2006-06-09,952.669
2006-06-12,964.496
2006-06-13,931.998
2006-06-14,941.199
2006-06-15,954.198
2006-06-16,979.467
2006-06-19,973.236
2006-06-20,966.094
2006-06-21,961.218
2006-06-22,978.794
2006-06-23,968.17
2006-06-26,967.886
2006-06-27,969.928
2006-06-28,956.11
2006-06-29,962.754
2006-06-30,997.208
2006-07-03,998.478
2006-07-04,1004.619
2006-07-05,989.747
2006-07-06,985.453
2006-07-07,992.766
2006-07-10,996.486
2006-07-11,988.975
2006-07-12,964.411
2006-07-13,958.959
2006-07-14,936.06
2006-07-17,929.667
2006-07-18,897.202
2006-07-19,895.539
2006-07-20,928.065
2006-07-21,922.895
2006-07-24,914.625
2006-07-25,921.887
2006-07-26,912.711
2006-07-27,932.691
2006-07-28,946.989
2006-07-31,962.816
2006-08-01,957.677
2006-08-02,969.258
2006-08-03,962.812
2006-08-04,970.294
2006-08-07,945.481
2006-08-08,955.248
2006-08-09,962.492
2006-08-10,964.228
2006-08-11,959.115
2006-08-14,967.745
2006-08-15,975.355
2006-08-16,989.767
2006-08-17,991.53
2006-08-18,997.13
2006-08-21,989.552
2006-08-22,991.377
2006-08-23,989.944
2006-08-24,983.511
2006-08-25,974.559
2006-08-28,962.132
2006-08-29,969.995
2006-08-30,967.998
2006-08-31,977.458
2006-09-01,978.339
2006-09-04,997.886
2006-09-05,998.295
2006-09-06,990.843
2006-09-07,978.527
2006-09-08,980.064
2006-09-11,959.854
2006-09-12,951.654
2006-09-13,945.421
2006-09-14,953.432
2006-09-15,951.002
2006-09-18,947.617
2006-09-19,955.341
2006-09-20,945.946
2006-09-21,954.479
2006-09-22,948.891
2006-09-25,948.852
2006-09-26,943.309
2006-09-27,960.051
2006-09-28,962.131
2006-09-29,963.866
2006-10-02,972.75
2006-10-03,965.564
2006-10-04,949.248
2006-10-05,964.238
2006-10-06,947.343
2006-10-09,946.07
2006-10-10,935.657
2006-10-11,919.866
2006-10-12,916.976
2006-10-13,926.923
2006-10-16,943.571
2006-10-17,944.859
2006-10-18,942.784
2006-10-19,953.233
2006-10-20,952.261
2006-10-23,953.402
2006-10-24,951.926
2006-10-25,948.913
2006-10-26,956.012
2006-10-27,957.738
2006-10-30,943.496
2006-10-31,950.124
2006-11-01,955.158
2006-11-02,954.511
2006-11-03,946.75
2006-11-06,942.402
2006-11-07,947.719
2006-11-08,929.841
2006-11-09,922.3
2006-11-10,922.476
2006-11-13,907.09
2006-11-14,927.845
2006-11-15,921.597
2006-11-16,916.913
2006-11-17,915.432
2006-11-20,886.162
2006-11-21,884.166
2006-11-22,910.113
2006-11-23,913.797
2006-11-24,912.575
2006-11-27,922.367
2006-11-28,925.404
2006-11-29,937.799
2006-11-30,952.721
2006-12-01,959.663
2006-12-04,963.107
2006-12-05,961.353
2006-12-06,973.073
2006-12-07,974.325
2006-12-08,970.878
2006-12-11,966.672
2006-12-12,967.36
2006-12-13,971.028
2006-12-14,971.393
2006-12-15,972.639
2006-12-18,969.613
2006-12-19,958.568
2006-12-20,968.71
2006-12-21,966.86
2006-12-22,962.145
2006-12-25,954.969
2006-12-26,960.454
2006-12-27,966.528
2006-12-28,965.182
2006-12-29,964.196
2007-01-01,964.196
2007-01-02,966.874
2007-01-03,962.5
2007-01-04,974.628
2007-01-05,969.812
2007-01-08,970.957
2007-01-09,973.072
2007-01-10,956.791
2007-01-11,951.341
2007-01-12,964.819
2007-01-15,975.872
2007-01-16,976.561
2007-01-17,981.223
2007-01-18,979.001
2007-01-19,982.561
2007-01-22,989.208
2007-01-23,990.76
2007-01-24,995.999
2007-01-25,987.905
2007-01-26,983.2
2007-01-29,986.115
2007-01-30,987.521
2007-01-31,985.809
2007-02-01,1002.616
2007-02-02,999.376
2007-02-05,997.535
2007-02-06,1001.787
2007-02-07,995.209
2007-02-08,987.311
2007-02-09,993.913
2007-02-12,993.015
2007-02-13,1000.728
2007-02-14,1009.212
2007-02-15,1026.375
2007-02-16,1027.669
2007-02-19,1028.409
2007-02-20,1025.844
2007-02-21,1024.899
2007-02-22,1032.959
2007-02-23,1046.824
2007-02-26,1055.623
2007-02-27,1064.69
2007-02-28,1035.247
2007-03-01,1037.301
2007-03-02,1033.865
2007-03-05,1004.765
2007-03-06,1020.899
2007-03-07,1017.643
2007-03-08,1026.249
2007-03-09,1024.685
2007-03-12,1040.634
2007-03-13,1037.957
2007-03-14,1014.427
2007-03-15,1014.884
2007-03-16,1009.795
2007-03-19,1008.083
2007-03-20,1017.819
2007-03-21,1013.457
2007-03-22,1024.916
2007-03-23,1025.673
2007-03-26,1027.104
2007-03-27,1020.611
2007-03-28,1032.63
2007-03-29,1020.257
2007-03-30,1026.185
2007-04-02,1011.661
2007-04-03,1007.207
2007-04-04,1021.939
2007-04-05,1021.783
2007-04-06,1020.903
2007-04-09,1027.547
2007-04-10,1027.322
2007-04-11,1024.018
2007-04-12,1022.96
2007-04-13,1007.546
2007-04-16,1013.789
2007-04-17,1011.296
2007-04-18,1032.174
2007-04-19,1019.789
2007-04-20,1012.704
2007-04-23,1010.786
2007-04-24,1018.101
2007-04-25,1012.063
2007-04-26,1015.931
2007-04-27,1019.464
2007-04-30,1019.241
2007-05-01,1014.76
2007-05-02,1018.283
2007-05-03,1016.425
2007-05-04,1017.355
2007-05-07,1030.454
2007-05-08,1026.532
2007-05-09,1032.641
2007-05-10,1023.829
2007-05-11,1020.307
2007-05-14,1016.74
2007-05-15,1004.761
2007-05-16,996.79
2007-05-17,989.71
2007-05-18,980.911
2007-05-21,981.804
2007-05-22,994.577
2007-05-23,997.35
2007-05-24,993.921
2007-05-25,979.127
2007-05-28,986.047
2007-05-29,990.222
2007-05-30,991.574
2007-05-31,1000.0
2007-06-01,1000.634
2007-06-04,1004.201
2007-06-05,1005.868
2007-06-06,1009.64
2007-06-07,1005.753
2007-06-08,993.141
2007-06-11,993.248
2007-06-12,989.358
2007-06-13,979.843
2007-06-14,983.84
2007-06-15,989.036
2007-06-18,995.594
2007-06-19,990.346
2007-06-20,991.937
2007-06-21,992.399
2007-06-22,983.614
2007-06-25,976.656
2007-06-26,983.746
2007-06-27,977.54
2007-06-28,988.436
2007-06-29,994.41
2007-07-02,1007.234
2007-07-03,1005.705
2007-07-04,1000.78
2007-07-05,1001.149
2007-07-06,993.324
2007-07-09,998.31
2007-07-10,1007.697
2007-07-11,999.773
2007-07-12,990.616
2007-07-13,997.668
2007-07-16,999.058
2007-07-17,995.351
2007-07-18,987.566
2007-07-19,991.951
2007-07-20,1000.377
2007-07-23,986.428
2007-07-24,995.603
2007-07-25,993.212
2007-07-26,989.489
2007-07-27,975.146
2007-07-30,986.991
2007-07-31,987.788
2007-08-01,976.893
2007-08-02,972.875
2007-08-03,975.441
2007-08-06,981.697
2007-08-07,972.17
2007-08-08,960.581
2007-08-09,970.635
2007-08-10,946.446
2007-08-13,947.779
2007-08-14,954.375
2007-08-15,939.874
2007-08-16,945.596
2007-08-17,903.082
2007-08-20,907.571
2007-08-21,929.498
2007-08-22,924.776
2007-08-23,938.933
2007-08-24,938.733
2007-08-27,941.858
2007-08-28,950.048
2007-08-29,931.466
2007-08-30,934.576
2007-08-31,956.599
2007-09-03,957.419
2007-09-04,952.284
2007-09-05,937.746
2007-09-06,930.585
2007-09-07,947.395
2007-09-10,933.108
2007-09-11,928.031
2007-09-12,929.16
2007-09-13,915.226
2007-09-14,921.359
2007-09-17,921.76
2007-09-18,897.829
2007-09-19,919.735
2007-09-20,929.011
2007-09-21,911.198
2007-09-24,914.685
2007-09-25,924.535
2007-09-26,929.046
2007-09-27,951.258
2007-09-28,957.923
2007-10-01,950.666
2007-10-02,960.947
2007-10-03,965.635
2007-10-04,958.322
2007-10-05,957.603
2007-10-08,950.435
2007-10-09,959.715
2007-10-10,956.23
2007-10-11,962.402
2007-10-12,952.681
2007-10-15,952.803
2007-10-16,941.589
2007-10-17,928.752
2007-10-18,947.873
2007-10-19,938.796
2007-10-22,930.756
2007-10-23,930.774
2007-10-24,931.417
2007-10-25,924.796
2007-10-26,930.129
2007-10-29,937.01
2007-10-30,941.909
2007-10-31,955.565
2007-11-01,962.77
2007-11-02,947.115
2007-11-05,931.203
2007-11-06,939.285
2007-11-07,931.113
2007-11-08,912.298
2007-11-09,922.695
2007-11-12,911.568
2007-11-13,902.42
2007-11-14,916.315
2007-11-15,926.669
2007-11-16,915.291
2007-11-19,907.706
2007-11-20,907.217
2007-11-21,910.544
2007-11-22,907.886
2007-11-23,912.552
2007-11-26,925.228
2007-11-27,932.802
2007-11-28,920.74
2007-11-29,939.45
2007-11-30,937.507
2007-12-03,947.436
2007-12-04,945.469
2007-12-05,943.475
2007-12-06,948.094
2007-12-07,952.839
2007-12-10,948.969
2007-12-11,954.648
2007-12-12,949.176
2007-12-13,929.984
2007-12-14,912.03
2007-12-17,892.165
2007-12-18,895.025
2007-12-19,885.025
2007-12-20,880.918
2007-12-21,878.523
2007-12-24,874.913
2007-12-25,881.94
2007-12-26,897.181
2007-12-27,893.607
2007-12-28,886.193
2007-12-31,897.299
2008-01-01,897.299
2008-01-02,913.323
2008-01-03,915.324
2008-01-04,883.776
2008-01-07,874.869
2008-01-08,866.96
2008-01-09,878.481
2008-01-10,866.457
2008-01-11,853.697
2008-01-14,861.68
2008-01-15,842.774
2008-01-16,812.165
2008-01-17,830.486
2008-01-18,846.452
2008-01-21,828.825
2008-01-22,777.975
2008-01-23,802.77
2008-01-24,821.706
2008-01-25,847.378
2008-01-28,828.206
2008-01-29,847.188
2008-01-30,837.714
2008-01-31,871.222
2008-02-01,867.25
2008-02-04,877.631
2008-02-05,871.981
2008-02-06,838.65
2008-02-07,841.479
2008-02-08,830.167
2008-02-11,835.571
2008-02-12,822.168
2008-02-13,810.772
2008-02-14,836.01
2008-02-15,843.011
2008-02-18,838.809
2008-02-19,849.39
2008-02-20,823.741
2008-02-21,847.432
2008-02-22,846.787
2008-02-25,854.373
2008-02-26,840.717
2008-02-27,863.8
2008-02-28,866.032
2008-02-29,869.158
2008-03-03,846.153
2008-03-04,840.971
2008-03-05,823.838
2008-03-06,848.548
2008-03-07,830.827
2008-03-10,828.708
2008-03-11,824.171
2008-03-12,838.318
2008-03-13,833.355
2008-03-14,818.384
2008-03-17,822.829
2008-03-18,826.069
2008-03-19,837.22
2008-03-20,842.009
2008-03-21,868.372
2008-03-24,849.322
2008-03-25,865.652
2008-03-26,877.911
2008-03-27,869.551
2008-03-28,881.504
2008-03-31,872.362
2008-04-01,862.71
2008-04-02,878.086
2008-04-03,886.506
2008-04-04,883.47
2008-04-07,884.501
2008-04-08,870.896
2008-04-09,859.061
2008-04-10,851.959
2008-04-11,874.66
2008-04-14,861.25
2008-04-15,861.626
2008-04-16,871.521
2008-04-17,872.757
2008-04-18,858.397
2008-04-21,874.383
2008-04-22,868.813
2008-04-23,867.301
2008-04-24,857.371
2008-04-25,870.458
2008-04-28,878.353
2008-04-29,887.87
2008-04-30,882.37
2008-05-01,877.629
2008-05-02,883.769
2008-05-05,884.945
2008-05-06,891.216
2008-05-07,894.431
2008-05-08,910.88
2008-05-09,895.758
2008-05-12,893.633
2008-05-13,894.397
2008-05-14,903.756
2008-05-15,923.274
2008-05-16,926.065
2008-05-19,920.697
2008-05-20,926.019
2008-05-21,915.96
2008-05-22,914.614
2008-05-23,920.358
2008-05-26,900.271
2008-05-27,907.03
2008-05-28,888.461
2008-05-29,902.312
2008-05-30,911.835
2008-06-02,926.156
2008-06-03,904.1
2008-06-04,918.757
2008-06-05,915.27
2008-06-06,916.13
2008-06-09,892.172
2008-06-10,876.481
2008-06-11,878.213
2008-06-12,859.337
2008-06-13,857.021
2008-06-16,865.561
2008-06-17,867.895
2008-06-18,872.566
2008-06-19,855.541
2008-06-20,852.025
2008-06-23,844.58
2008-06-24,849.914
2008-06-25,850.304
2008-06-26,855.472
2008-06-27,852.703
2008-06-30,857.169
2008-07-01,857.689
2008-07-02,837.077
2008-07-03,826.448
2008-07-04,826.117
2008-07-07,826.757
2008-07-08,810.892
2008-07-09,811.504
2008-07-10,815.861
2008-07-11,819.498
2008-07-14,813.128
2008-07-15,821.764
2008-07-16,812.707
2008-07-17,813.057
2008-07-18,797.22
2008-07-21,796.324
2008-07-22,813.178
2008-07-23,816.331
2008-07-24,836.463
2008-07-25,822.513
2008-07-28,822.785
2008-07-29,807.384
2008-07-30,824.871
2008-07-31,829.295
2008-08-01,815.591
2008-08-04,792.84
2008-08-05,789.438
2008-08-06,804.699
2008-08-07,787.755
2008-08-08,784.022
2008-08-11,794.272
2008-08-12,784.406
2008-08-13,778.713
2008-08-14,764.975
2008-08-15,768.832
2008-08-18,779.308
2008-08-19,766.762
2008-08-20,769.417
2008-08-21,774.709
2008-08-22,757.56
2008-08-25,773.178
2008-08-26,767.878
2008-08-27,763.125
2008-08-28,762.665
2008-08-29,793.614
2008-09-01,780.131
2008-09-02,757.511
2008-09-03,766.815
2008-09-04,758.655
2008-09-05,755.636
2008-09-08,771.693
2008-09-09,765.096
2008-09-10,767.31
2008-09-11,760.691
2008-09-12,768.305
2008-09-15,775.612
2008-09-16,758.856
2008-09-17,761.424
2008-09-18,760.764
2008-09-19,758.182
2008-09-22,757.594
2008-09-23,765.118
2008-09-24,762.459
2008-09-25,758.508
2008-09-26,750.768
2008-09-29,748.674
2008-09-30,725.518
2008-10-01,731.405
2008-10-02,709.684
2008-10-03,686.579
2008-10-06,677.957
2008-10-07,653.683
2008-10-08,616.898
2008-10-09,617.875
2008-10-10,584.338
2008-10-13,578.338
2008-10-14,638.292
2008-10-15,651.043
2008-10-16,605.431
2008-10-17,631.827
2008-10-20,651.516
2008-10-21,665.945
2008-10-22,637.758
2008-10-23,643.598
2008-10-24,632.431
2008-10-27,584.584
2008-10-28,607.694
2008-10-29,627.012
2008-10-30,667.707
2008-10-31,656.977
2008-11-03,653.035
2008-11-04,674.754
2008-11-05,706.04
2008-11-06,689.614
2008-11-07,666.458
2008-11-10,687.965
2008-11-11,680.092
2008-11-12,687.901
2008-11-13,666.651
2008-11-14,662.648
2008-11-17,667.215
2008-11-18,660.665
2008-11-19,662.238
2008-11-20,652.574
2008-11-21,668.503
2008-11-24,658.48
2008-11-25,675.638
2008-11-26,666.976
2008-11-27,670.968
2008-11-28,684.457
2008-12-01,684.549
2008-12-02,657.265
2008-12-03,670.101
2008-12-04,669.083
2008-12-05,671.339
2008-12-08,683.7
2008-12-09,690.662
2008-12-10,701.615
2008-12-11,721.978
2008-12-12,704.391
2008-12-15,738.96
2008-12-16,728.94
2008-12-17,744.985
2008-12-18,731.54
2008-12-19,718.82
2008-12-22,720.715
2008-12-23,719.243
2008-12-24,705.129
2008-12-25,712.521
2008-12-26,721.981
2008-12-29,735.615
2008-12-30,741.971
2008-12-31,738.124
2009-01-01,738.124
2009-01-02,735.487
2009-01-05,721.304
2009-01-06,709.975
2009-01-07,730.037
2009-01-08,721.489
2009-01-09,724.036
2009-01-12,732.187
2009-01-13,697.952
2009-01-14,711.871
2009-01-15,696.921
2009-01-16,706.944
2009-01-19,710.685
2009-01-20,701.006
2009-01-21,710.198
2009-01-22,712.679
2009-01-23,692.586
2009-01-26,685.739
2009-01-27,718.153
2009-01-28,710.458
2009-01-29,714.401
2009-01-30,703.152
2009-02-02,693.747
2009-02-03,689.916
2009-02-04,699.064
2009-02-05,689.546
2009-02-06,679.622
2009-02-09,664.718
2009-02-10,669.366
2009-02-11,675.963
2009-02-12,662.418
2009-02-13,658.991
2009-02-16,665.961
2009-02-17,653.524
2009-02-18,642.302
2009-02-19,636.826
2009-02-20,625.845
2009-02-23,620.566
2009-02-24,603.436
2009-02-25,606.622
2009-02-26,598.831
2009-02-27,608.265
2009-03-02,600.731
2009-03-03,590.535
2009-03-04,595.817
2009-03-05,612.673
2009-03-06,603.192
2009-03-09,589.376
2009-03-10,584.833
2009-03-11,597.638
2009-03-12,586.889
2009-03-13,595.922
2009-03-16,612.79
2009-03-17,617.699
2009-03-18,622.168
2009-03-19,650.535
2009-03-20,634.743
2009-03-23,646.719
2009-03-24,658.305
2009-03-25,664.35
2009-03-26,674.378
2009-03-27,681.046
2009-03-30,661.81
2009-03-31,639.367
2009-04-01,650.928
2009-04-02,666.269
2009-04-03,663.738
2009-04-06,656.174
2009-04-07,662.321
2009-04-08,652.958
2009-04-09,671.357
2009-04-10,673.894
2009-04-13,682.488
2009-04-14,688.678
2009-04-15,682.388
2009-04-16,680.104
2009-04-17,689.028
2009-04-20,699.515
2009-04-21,687.016
2009-04-22,686.238
2009-04-23,697.911
2009-04-24,692.271
2009-04-27,698.374
2009-04-28,681.49
2009-04-29,678.714
2009-04-30,685.157
2009-05-01,681.926
2009-05-04,681.515
2009-05-05,685.134
2009-05-06,686.175
2009-05-07,707.967
2009-05-08,715.237
2009-05-11,730.937
2009-05-12,731.594
2009-05-13,736.555
2009-05-14,722.738
2009-05-15,738.732
2009-05-18,724.188
2009-05-19,732.941
2009-05-20,749.403
2009-05-21,753.508
2009-05-22,750.616
2009-05-25,757.228
2009-05-26,764.978
2009-05-27,764.519
2009-05-28,757.561
2009-05-29,768.887
2009-06-01,769.364
2009-06-02,777.158
2009-06-03,784.782
2009-06-04,781.65
2009-06-05,769.086
2009-06-08,770.297
2009-06-09,776.351
2009-06-10,785.007
2009-06-11,789.213
2009-06-12,793.404
2009-06-15,804.732
2009-06-16,786.046
2009-06-17,807.147
2009-06-18,797.02
2009-06-19,790.344
2009-06-22,807.046
2009-06-23,797.782
2009-06-24,797.432
2009-06-25,807.569
2009-06-26,826.654
2009-06-29,818.0
2009-06-30,821.803
2009-07-01,821.782
2009-07-02,828.24
2009-07-03,823.432
2009-07-06,828.411
2009-07-07,825.52
2009-07-08,822.389
2009-07-09,816.064
2009-07-10,823.266
2009-07-13,792.075
2009-07-14,801.993
2009-07-15,793.305
2009-07-16,800.12
2009-07-17,800.187
2009-07-20,796.252
2009-07-21,824.627
2009-07-22,831.073
2009-07-23,819.266
2009-07-24,830.588
2009-07-27,830.986
2009-07-28,836.374
2009-07-29,833.47
2009-07-30,827.252
2009-07-31,837.573
2009-08-03,844.89
2009-08-04,843.387
2009-08-05,839.132
2009-08-06,836.219
2009-08-07,818.94
2009-08-10,828.715
2009-08-11,849.917
2009-08-12,837.386
2009-08-13,852.055
2009-08-14,866.45
2009-08-17,852.696
2009-08-18,850.781
2009-08-19,855.214
2009-08-20,861.334
2009-08-21,852.202
2009-08-24,866.925
2009-08-25,867.785
2009-08-26,877.824
2009-08-27,879.101
2009-08-28,884.092
2009-08-31,886.549
2009-09-01,888.585
2009-09-02,878.695
2009-09-03,871.981
2009-09-04,859.867
2009-09-07,859.7
2009-09-08,871.998
2009-09-09,873.642
2009-09-10,886.661
2009-09-11,891.426
2009-09-14,878.13
2009-09-15,871.488
2009-09-16,865.631
2009-09-17,869.79
2009-09-18,862.227
2009-09-21,853.674
2009-09-22,863.883
2009-09-23,861.614
2009-09-24,878.478
2009-09-25,879.237
2009-09-28,871.433
2009-09-29,862.732
2009-09-30,877.147
2009-10-01,863.609
2009-10-02,848.641
2009-10-05,838.022
2009-10-06,844.743
2009-10-07,855.661
2009-10-08,857.727
2009-10-09,855.97
2009-10-12,853.177
2009-10-13,858.744
2009-10-14,853.024
2009-10-15,850.288
2009-10-16,842.43
2009-10-19,850.24
2009-10-20,854.097
2009-10-21,851.237
2009-10-22,842.86
2009-10-23,835.37
2009-10-26,841.566
2009-10-27,828.568
2009-10-28,834.047
2009-10-29,821.191
2009-10-30,840.789
2009-11-02,840.504
2009-11-03,841.986
2009-11-04,835.546
2009-11-05,829.991
2009-11-06,830.01
2009-11-09,827.457
2009-11-10,828.149
2009-11-11,823.891
2009-11-12,804.576
2009-11-13,811.487
2009-11-16,806.194
2009-11-17,793.539
2009-11-18,789.061
2009-11-19,787.121
2009-11-20,792.964
2009-11-23,792.919
2009-11-24,782.341
2009-11-25,789.195
2009-11-26,797.677
2009-11-27,783.507
2009-11-30,806.67
2009-12-01,823.48
2009-12-02,816.431
2009-12-03,830.865
2009-12-04,808.405
2009-12-07,816.87
2009-12-08,822.391
2009-12-09,820.788
2009-12-10,809.953
2009-12-11,806.414
2009-12-14,813.774
2009-12-15,803.703
2009-12-16,813.65
2009-12-17,807.793
2009-12-18,802.955
2009-12-21,798.894
2009-12-22,795.807
2009-12-23,798.94
2009-12-24,801.931
2009-12-25,801.783
2009-12-28,808.614
2009-12-29,808.555
2009-12-30,793.689
2009-12-31,790.151
2010-01-01,790.151
2010-01-04,804.07
2010-01-05,812.995
2010-01-06,809.804
2010-01-07,807.117
2010-01-08,815.764
2010-01-11,824.815
2010-01-12,841.488
2010-01-13,834.814
2010-01-14,843.548
2010-01-15,848.16
2010-01-18,843.598
2010-01-19,840.446
2010-01-20,836.581
2010-01-21,842.637
2010-01-22,841.59
2010-01-25,837.075
2010-01-26,830.109
2010-01-27,821.844
2010-01-28,822.884
2010-01-29,806.755
2010-02-01,800.15
2010-02-02,812.399
2010-02-03,813.232
2010-02-04,820.519
2010-02-05,814.147
2010-02-08,808.473
2010-02-09,803.578
2010-02-10,799.251
2010-02-11,799.785
2010-02-12,804.15
2010-02-15,799.235
2010-02-16,796.979
2010-02-17,804.222
2010-02-18,805.431
2010-02-19,785.871
2010-02-22,808.022
2010-02-23,815.974
2010-02-24,810.615
2010-02-25,820.489
2010-02-26,825.152
2010-03-01,824.994
2010-03-02,830.59
2010-03-03,838.505
2010-03-04,827.161
2010-03-05,823.638
2010-03-08,831.973
2010-03-09,835.678
2010-03-10,828.704
2010-03-11,836.565
2010-03-12,838.919
2010-03-15,845.831
2010-03-16,846.468
2010-03-17,854.465
2010-03-18,851.411
2010-03-19,856.208
2010-03-22,860.725
2010-03-23,856.796
2010-03-24,844.52
2010-03-25,835.3
2010-03-26,848.372
2010-03-29,853.108
2010-03-30,865.975
2010-03-31,862.957
2010-04-01,862.613
2010-04-02,864.598
2010-04-05,869.661
2010-04-06,871.065
2010-04-07,879.38
2010-04-08,880.1
2010-04-09,882.054
2010-04-12,889.859
2010-04-13,886.162
2010-04-14,885.2
2010-04-15,894.663
2010-04-16,895.45
2010-04-19,882.572
2010-04-20,875.525
2010-04-21,889.951
2010-04-22,890.635
2010-04-23,885.903
2010-04-26,901.475
2010-04-27,904.231
2010-04-28,881.482
2010-04-29,880.032
2010-04-30,892.185
2010-05-03,887.465
2010-05-04,887.418
2010-05-05,888.735
2010-05-06,877.578
2010-05-07,874.116
2010-05-10,866.194
2010-05-11,866.129
2010-05-12,860.947
2010-05-13,876.593
2010-05-14,880.157
2010-05-17,856.53
2010-05-18,845.513
2010-05-19,851.303
2010-05-20,862.174
2010-05-21,838.058
2010-05-24,831.789
2010-05-25,822.704
2010-05-26,809.871
2010-05-27,810.885
2010-05-28,817.052
2010-05-31,825.015
2010-06-01,825.056
2010-06-02,809.151
2010-06-03,822.648
2010-06-04,826.951
2010-06-07,803.982
2010-06-08,810.865
2010-06-09,802.568
2010-06-10,809.907
2010-06-11,814.767
2010-06-14,823.17
2010-06-15,825.577
2010-06-16,834.526
2010-06-17,837.174
2010-06-18,840.133
2010-06-21,848.737
2010-06-22,854.712
2010-06-23,847.87
2010-06-24,854.358
2010-06-25,843.617
2010-06-28,840.396
2010-06-29,841.88
2010-06-30,833.459
2010-07-01,834.739
2010-07-02,833.532
2010-07-05,839.906
2010-07-06,847.646
2010-07-07,841.875
2010-07-08,843.229
2010-07-09,844.366
2010-07-12,839.599
2010-07-13,836.822
2010-07-14,844.049
2010-07-15,842.794
2010-07-16,841.096
2010-07-19,838.573
2010-07-20,832.163
2010-07-21,828.884
2010-07-22,827.345
2010-07-23,833.411
2010-07-26,841.013
2010-07-27,838.964
2010-07-28,853.806
2010-07-29,851.375
2010-07-30,843.411
2010-08-02,843.991
2010-08-03,855.093
2010-08-04,837.303
2010-08-05,850.605
2010-08-06,863.154
2010-08-09,855.812
2010-08-10,847.717
2010-08-11,834.231
2010-08-12,820.311
2010-08-13,821.714
2010-08-16,828.576
2010-08-17,825.421
2010-08-18,834.235
2010-08-19,841.446
2010-08-20,820.617
2010-08-23,821.168
2010-08-24,828.484
2010-08-25,817.164
2010-08-26,819.505
2010-08-27,827.79
2010-08-30,841.286
2010-08-31,826.093
2010-09-01,823.985
2010-09-02,833.023
2010-09-03,835.59
2010-09-06,850.691
2010-09-07,851.566
2010-09-08,835.533
2010-09-09,841.55
2010-09-10,840.0
2010-09-13,846.719
2010-09-14,852.062
2010-09-15,833.919
2010-09-16,829.054
2010-09-17,836.289
2010-09-20,837.313
2010-09-21,840.826
2010-09-22,847.11
2010-09-23,848.969
2010-09-24,842.811
2010-09-27,852.984
2010-09-28,856.524
2010-09-29,869.741
2010-09-30,853.999
2010-10-01,856.432
2010-10-04,843.857
2010-10-05,855.286
2010-10-06,862.886
2010-10-07,872.38
2010-10-08,870.144
