Date,FINLAND SMALL GROWTH Small Cap
2005-11-10,539.684
2005-11-11,538.966
2005-11-14,529.701
2005-11-15,510.415
2005-11-16,502.917
2005-11-17,514.651
2005-11-18,516.175
2005-11-21,513.957
2005-11-22,512.443
2005-11-23,525.418
2005-11-24,532.276
2005-11-25,527.393
2005-11-28,529.205
2005-11-29,524.884
2005-11-30,527.633
2005-12-01,531.537
2005-12-02,532.285
2005-12-05,535.663
2005-12-06,536.415
2005-12-07,538.888
2005-12-08,540.979
2005-12-09,544.426
2005-12-12,554.475
2005-12-13,548.592
2005-12-14,557.032
2005-12-15,550.808
2005-12-16,555.547
2005-12-19,550.066
2005-12-20,546.058
2005-12-21,544.221
2005-12-22,546.017
2005-12-23,553.713
2005-12-26,553.713
2005-12-27,553.828
2005-12-28,553.915
2005-12-29,554.537
2005-12-30,551.084
2006-01-02,555.91
2006-01-03,570.463
2006-01-04,588.576
2006-01-05,589.564
2006-01-06,592.197
2006-01-09,591.581
2006-01-10,588.515
2006-01-11,588.981
2006-01-12,586.149
2006-01-13,586.9
2006-01-16,591.593
2006-01-17,584.703
2006-01-18,583.194
2006-01-19,585.202
2006-01-20,583.365
2006-01-23,592.2
2006-01-24,594.524
2006-01-25,603.175
2006-01-26,609.275
2006-01-27,609.749
2006-01-30,607.446
2006-01-31,608.691
2006-02-01,609.766
2006-02-02,606.793
2006-02-03,605.059
2006-02-06,605.481
2006-02-07,600.773
2006-02-08,595.144
2006-02-09,601.823
2006-02-10,597.838
2006-02-13,594.064
2006-02-14,597.689
2006-02-15,600.925
2006-02-16,605.158
2006-02-17,613.851
2006-02-20,618.196
2006-02-21,623.895
2006-02-22,624.446
2006-02-23,626.829
2006-02-24,623.204
2006-02-27,628.24
2006-02-28,624.522
2006-03-01,630.456
2006-03-02,628.402
2006-03-03,626.475
2006-03-06,629.905
2006-03-07,626.976
2006-03-08,623.311
2006-03-09,631.412
2006-03-10,629.367
2006-03-13,633.671
2006-03-14,640.437
2006-03-15,643.808
2006-03-16,653.273
2006-03-17,656.963
2006-03-20,667.191
2006-03-21,668.254
2006-03-22,664.245
2006-03-23,658.323
2006-03-24,664.6
2006-03-27,668.058
2006-03-28,664.246
2006-03-29,666.077
2006-03-30,679.473
2006-03-31,676.622
2006-04-03,680.22
2006-04-04,688.35
2006-04-05,694.423
2006-04-06,694.792
2006-04-07,683.05
2006-04-10,680.234
2006-04-11,675.2
2006-04-12,664.804
2006-04-13,658.908
2006-04-14,658.908
2006-04-17,669.373
2006-04-18,664.661
2006-04-19,672.604
2006-04-20,675.191
2006-04-21,679.294
2006-04-24,682.903
2006-04-25,684.594
2006-04-26,681.253
2006-04-27,683.872
2006-04-28,678.495
2006-05-01,679.68
2006-05-02,683.72
2006-05-03,686.314
2006-05-04,694.642
2006-05-05,703.453
2006-05-08,706.531
2006-05-09,708.381
2006-05-10,716.048
2006-05-11,710.217
2006-05-12,697.392
2006-05-15,676.003
2006-05-16,672.642
2006-05-17,652.263
2006-05-18,628.568
2006-05-19,625.018
2006-05-22,597.454
2006-05-23,624.792
2006-05-24,612.375
2006-05-25,613.239
2006-05-26,633.579
2006-05-29,637.981
2006-05-30,628.489
2006-05-31,629.221
2006-06-01,628.386
2006-06-02,639.75
2006-06-05,634.732
2006-06-06,605.428
2006-06-07,596.671
2006-06-08,573.01
2006-06-09,584.583
2006-06-12,572.692
2006-06-13,554.436
2006-06-14,555.916
2006-06-15,580.475
2006-06-16,576.874
2006-06-19,577.837
2006-06-20,582.049
2006-06-21,589.171
2006-06-22,595.037
2006-06-23,592.292
2006-06-26,592.708
2006-06-27,588.985
2006-06-28,582.991
2006-06-29,589.318
2006-06-30,610.105
2006-07-03,621.812
2006-07-04,620.701
2006-07-05,615.775
2006-07-06,615.394
2006-07-07,615.725
2006-07-10,608.457
2006-07-11,602.606
2006-07-12,601.178
2006-07-13,586.403
2006-07-14,571.887
2006-07-17,554.689
2006-07-18,550.486
2006-07-19,566.305
2006-07-20,572.527
2006-07-21,555.988
2006-07-24,554.031
2006-07-25,555.531
2006-07-26,557.973
2006-07-27,572.065
2006-07-28,565.282
2006-07-31,566.609
2006-08-01,562.66
2006-08-02,565.031
2006-08-03,559.652
2006-08-04,565.597
2006-08-07,556.819
2006-08-08,574.206
2006-08-09,581.992
2006-08-10,571.545
2006-08-11,576.167
2006-08-14,583.087
2006-08-15,589.779
2006-08-16,610.696
2006-08-17,615.233
2006-08-18,612.278
2006-08-21,617.623
2006-08-22,612.038
2006-08-23,609.983
2006-08-24,605.606
2006-08-25,602.516
2006-08-28,605.12
2006-08-29,611.578
2006-08-30,618.725
2006-08-31,614.641
2006-09-01,618.099
2006-09-04,622.936
2006-09-05,617.787
2006-09-06,611.714
2006-09-07,601.922
2006-09-08,598.92
2006-09-11,594.164
2006-09-12,600.057
2006-09-13,610.654
2006-09-14,615.304
2006-09-15,612.958
2006-09-18,610.188
2006-09-19,614.603
2006-09-20,617.464
2006-09-21,620.475
2006-09-22,617.894
2006-09-25,607.395
2006-09-26,608.271
2006-09-27,618.244
2006-09-28,620.758
2006-09-29,621.921
2006-10-02,620.558
2006-10-03,616.548
2006-10-04,617.857
2006-10-05,627.516
2006-10-06,628.603
2006-10-09,629.534
2006-10-10,642.557
2006-10-11,640.716
2006-10-12,647.198
2006-10-13,647.256
2006-10-16,656.807
2006-10-17,647.529
2006-10-18,652.758
2006-10-19,657.829
2006-10-20,652.488
2006-10-23,653.839
2006-10-24,653.759
2006-10-25,659.372
2006-10-26,663.862
2006-10-27,663.902
2006-10-30,655.48
2006-10-31,653.135
2006-11-01,656.031
2006-11-02,650.173
2006-11-03,652.296
2006-11-06,658.741
2006-11-07,677.583
2006-11-08,673.27
2006-11-09,677.134
2006-11-10,678.225
2006-11-13,680.713
2006-11-14,686.915
2006-11-15,695.105
2006-11-16,698.266
2006-11-17,688.274
2006-11-20,682.83
2006-11-21,689.912
2006-11-22,698.924
2006-11-23,696.13
2006-11-24,698.702
2006-11-27,683.163
2006-11-28,684.075
2006-11-29,697.792
2006-11-30,700.074
2006-12-01,702.056
2006-12-04,700.085
2006-12-05,705.262
2006-12-06,705.74
2006-12-07,714.243
2006-12-08,718.492
2006-12-11,719.113
2006-12-12,723.951
2006-12-13,725.965
2006-12-14,728.019
2006-12-15,737.226
2006-12-18,738.589
2006-12-19,735.616
2006-12-20,745.241
2006-12-21,742.819
2006-12-22,742.704
2006-12-25,742.704
2006-12-26,741.547
2006-12-27,743.856
2006-12-28,745.445
2006-12-29,753.317
2007-01-01,753.317
2007-01-02,767.134
2007-01-03,753.609
2007-01-04,738.495
2007-01-05,733.873
2007-01-08,741.01
2007-01-09,747.338
2007-01-10,743.884
2007-01-11,748.383
2007-01-12,749.793
2007-01-15,759.046
2007-01-16,755.633
2007-01-17,774.946
2007-01-18,771.569
2007-01-19,777.072
2007-01-22,784.254
2007-01-23,786.52
2007-01-24,789.068
2007-01-25,787.811
2007-01-26,777.435
2007-01-29,782.773
2007-01-30,778.486
2007-01-31,774.336
2007-02-01,781.386
2007-02-02,782.119
2007-02-05,783.214
2007-02-06,788.364
2007-02-07,789.256
2007-02-08,786.046
2007-02-09,795.433
2007-02-12,794.154
2007-02-13,802.504
2007-02-14,816.294
2007-02-15,839.544
2007-02-16,837.447
2007-02-19,847.268
2007-02-20,875.247
2007-02-21,867.293
2007-02-22,874.898
2007-02-23,875.315
2007-02-26,875.277
2007-02-27,845.141
2007-02-28,826.85
2007-03-01,814.39
2007-03-02,819.631
2007-03-05,803.82
2007-03-06,810.825
2007-03-07,828.825
2007-03-08,838.377
2007-03-09,832.35
2007-03-12,835.177
2007-03-13,830.863
2007-03-14,807.574
2007-03-15,828.776
2007-03-16,839.151
2007-03-19,842.054
2007-03-20,843.593
2007-03-21,854.454
2007-03-22,867.179
2007-03-23,866.275
2007-03-26,869.466
2007-03-27,872.16
2007-03-28,873.284
2007-03-29,874.466
2007-03-30,877.669
2007-04-02,881.607
2007-04-03,896.311
2007-04-04,895.662
2007-04-05,900.488
2007-04-06,900.488
2007-04-09,895.796
2007-04-10,910.813
2007-04-11,915.457
2007-04-12,908.896
2007-04-13,911.708
2007-04-16,917.969
2007-04-17,925.087
2007-04-18,926.302
2007-04-19,922.766
2007-04-20,947.499
2007-04-23,961.567
2007-04-24,955.521
2007-04-25,964.133
2007-04-26,961.293
2007-04-27,955.865
2007-04-30,955.48
2007-05-01,951.91
2007-05-02,969.564
2007-05-03,967.505
2007-05-04,978.337
2007-05-07,984.857
2007-05-08,954.715
2007-05-09,952.539
2007-05-10,947.131
2007-05-11,961.288
2007-05-14,979.969
2007-05-15,989.646
2007-05-16,989.3
2007-05-17,983.324
2007-05-18,979.526
2007-05-21,979.042
2007-05-22,982.253
2007-05-23,986.647
2007-05-24,979.37
2007-05-25,983.83
2007-05-28,992.491
2007-05-29,989.707
2007-05-30,980.839
2007-05-31,1000.0
2007-06-01,1007.787
2007-06-04,1002.901
2007-06-05,1007.234
2007-06-06,980.306
2007-06-07,961.854
2007-06-08,961.634
2007-06-11,973.083
2007-06-12,959.651
2007-06-13,958.081
2007-06-14,984.638
2007-06-15,1004.908
2007-06-18,1008.83
2007-06-19,1016.449
2007-06-20,1026.337
2007-06-21,1015.145
2007-06-22,1017.418
2007-06-25,1020.005
2007-06-26,1013.149
2007-06-27,996.349
2007-06-28,1011.953
2007-06-29,1018.276
2007-07-02,1051.435
2007-07-03,1058.516
2007-07-04,1065.463
2007-07-05,1056.771
2007-07-06,1059.775
2007-07-09,1063.475
2007-07-10,1074.785
2007-07-11,1085.049
2007-07-12,1101.646
2007-07-13,1098.204
2007-07-16,1090.225
2007-07-17,1089.531
2007-07-18,1089.3
2007-07-19,1079.811
2007-07-20,1091.749
2007-07-23,1072.732
2007-07-24,1063.383
2007-07-25,1038.844
2007-07-26,1010.32
2007-07-27,994.951
2007-07-30,1001.152
2007-07-31,1025.505
2007-08-01,1007.181
2007-08-02,1017.049
2007-08-03,1002.925
2007-08-06,981.627
2007-08-07,986.034
2007-08-08,999.057
2007-08-09,942.543
2007-08-10,906.025
2007-08-13,944.263
2007-08-14,952.438
2007-08-15,917.099
2007-08-16,867.974
2007-08-17,881.746
2007-08-20,892.339
2007-08-21,894.435
2007-08-22,935.566
2007-08-23,941.285
2007-08-24,960.029
2007-08-27,961.531
2007-08-28,940.677
2007-08-29,946.204
2007-08-30,954.268
2007-08-31,966.356
2007-09-03,978.426
2007-09-04,1004.277
2007-09-05,1007.731
2007-09-06,1012.901
2007-09-07,996.183
2007-09-10,974.931
2007-09-11,1012.659
2007-09-12,1013.194
2007-09-13,1003.485
2007-09-14,1005.775
2007-09-17,967.915
2007-09-18,961.473
2007-09-19,1012.13
2007-09-20,1017.18
2007-09-21,1009.598
2007-09-24,1022.469
2007-09-25,1003.314
2007-09-26,1007.787
2007-09-27,1021.631
2007-09-28,1024.811
2007-10-01,1038.107
2007-10-02,1045.796
2007-10-03,1050.096
2007-10-04,1042.726
2007-10-05,1055.854
2007-10-08,1061.31
2007-10-09,1058.233
2007-10-10,1069.406
2007-10-11,1080.468
2007-10-12,1072.821
2007-10-15,1061.613
2007-10-16,1047.589
2007-10-17,1052.933
2007-10-18,1074.226
2007-10-19,1073.32
2007-10-22,1037.012
2007-10-23,1055.105
2007-10-24,1046.906
2007-10-25,1033.4
2007-10-26,1033.479
2007-10-29,1042.26
2007-10-30,1047.815
2007-10-31,1099.557
2007-11-01,1101.419
2007-11-02,1089.222
2007-11-05,1086.26
2007-11-06,1098.767
2007-11-07,1090.928
2007-11-08,1083.913
2007-11-09,1050.831
2007-11-12,1026.422
2007-11-13,1017.446
2007-11-14,1034.088
2007-11-15,1001.396
2007-11-16,974.786
2007-11-19,911.699
2007-11-20,944.182
2007-11-21,902.471
2007-11-22,891.337
2007-11-23,906.809
2007-11-26,916.712
2007-11-27,895.484
2007-11-28,913.565
2007-11-29,926.389
2007-11-30,927.263
2007-12-03,918.643
2007-12-04,885.683
2007-12-05,888.352
2007-12-06,886.201
2007-12-07,909.152
2007-12-10,925.734
2007-12-11,935.553
2007-12-12,922.598
2007-12-13,887.852
2007-12-14,867.881
2007-12-17,838.469
2007-12-18,838.695
2007-12-19,828.657
2007-12-20,829.071
2007-12-21,855.127
2007-12-24,857.031
2007-12-25,857.031
2007-12-26,862.921
2007-12-27,862.946
2007-12-28,874.133
2007-12-31,869.139
2008-01-01,869.139
2008-01-02,870.082
2008-01-03,847.235
2008-01-04,829.825
2008-01-07,792.847
2008-01-08,803.391
2008-01-09,778.513
2008-01-10,762.702
2008-01-11,765.043
2008-01-14,786.071
2008-01-15,751.418
2008-01-16,712.421
2008-01-17,721.078
2008-01-18,719.62
2008-01-21,682.649
2008-01-22,723.341
2008-01-23,710.628
2008-01-24,749.849
2008-01-25,774.796
2008-01-28,769.906
2008-01-29,791.086
2008-01-30,784.433
2008-01-31,780.277
2008-02-01,796.89
2008-02-04,823.259
2008-02-05,775.604
2008-02-06,778.378
2008-02-07,757.679
2008-02-08,757.926
2008-02-11,755.561
2008-02-12,795.749
2008-02-13,800.394
2008-02-14,813.361
2008-02-15,807.505
2008-02-18,836.306
2008-02-19,846.536
2008-02-20,846.179
2008-02-21,864.858
2008-02-22,864.874
2008-02-25,879.427
2008-02-26,888.514
2008-02-27,899.938
2008-02-28,887.058
2008-02-29,872.124
2008-03-03,870.246
2008-03-04,860.326
2008-03-05,876.837
2008-03-06,886.298
2008-03-07,878.52
2008-03-10,849.295
2008-03-11,864.237
2008-03-12,884.486
2008-03-13,878.696
2008-03-14,867.721
2008-03-17,855.628
2008-03-18,874.405
2008-03-19,848.115
2008-03-20,843.243
2008-03-21,843.243
2008-03-24,842.04
2008-03-25,876.514
2008-03-26,883.937
2008-03-27,896.974
2008-03-28,899.774
2008-03-31,906.23
2008-04-01,903.614
2008-04-02,905.938
2008-04-03,898.707
2008-04-04,915.079
2008-04-07,923.621
2008-04-08,905.46
2008-04-09,908.096
2008-04-10,905.502
2008-04-11,901.971
2008-04-14,882.284
2008-04-15,891.259
2008-04-16,921.618
2008-04-17,918.485
2008-04-18,921.214
2008-04-21,926.122
2008-04-22,931.994
2008-04-23,952.293
2008-04-24,928.575
2008-04-25,938.307
2008-04-28,949.148
2008-04-29,937.938
2008-04-30,942.512
2008-05-01,935.338
2008-05-02,956.261
2008-05-05,973.699
2008-05-06,970.156
2008-05-07,967.528
2008-05-08,967.234
2008-05-09,925.678
2008-05-12,936.48
2008-05-13,949.371
2008-05-14,967.175
2008-05-15,956.62
2008-05-16,976.347
2008-05-19,985.095
2008-05-20,965.103
2008-05-21,972.171
2008-05-22,947.299
2008-05-23,947.367
2008-05-26,929.33
2008-05-27,916.535
2008-05-28,920.746
2008-05-29,931.288
2008-05-30,944.218
2008-06-02,932.661
2008-06-03,945.015
2008-06-04,937.448
2008-06-05,930.936
2008-06-06,927.601
2008-06-09,920.724
2008-06-10,878.883
2008-06-11,870.798
2008-06-12,860.095
2008-06-13,851.123
2008-06-16,882.89
2008-06-17,896.152
2008-06-18,869.816
2008-06-19,865.388
2008-06-20,873.434
2008-06-23,831.781
2008-06-24,837.843
2008-06-25,870.631
2008-06-26,861.05
2008-06-27,858.944
2008-06-30,868.858
2008-07-01,840.519
2008-07-02,835.608
2008-07-03,811.911
2008-07-04,801.286
2008-07-07,816.395
2008-07-08,800.317
2008-07-09,828.978
2008-07-10,818.044
2008-07-11,807.807
2008-07-14,808.606
2008-07-15,787.298
2008-07-16,793.651
2008-07-17,831.193
2008-07-18,819.06
2008-07-21,849.335
2008-07-22,844.384
2008-07-23,813.515
2008-07-24,777.679
2008-07-25,770.673
2008-07-28,763.479
2008-07-29,743.162
2008-07-30,787.371
2008-07-31,772.389
2008-08-01,743.074
2008-08-04,725.81
2008-08-05,734.996
2008-08-06,742.114
2008-08-07,735.008
2008-08-08,722.327
2008-08-11,725.684
2008-08-12,728.443
2008-08-13,699.438
2008-08-14,710.853
2008-08-15,706.091
2008-08-18,704.328
2008-08-19,686.756
2008-08-20,696.903
2008-08-21,694.099
2008-08-22,709.094
2008-08-25,706.628
2008-08-26,686.208
2008-08-27,686.31
2008-08-28,688.309
2008-08-29,699.31
2008-09-01,694.766
2008-09-02,698.137
2008-09-03,681.5
2008-09-04,652.295
2008-09-05,621.359
2008-09-08,626.297
2008-09-09,613.972
2008-09-10,595.473
2008-09-11,596.283
2008-09-12,610.895
2008-09-15,587.074
2008-09-16,574.644
2008-09-17,561.749
2008-09-18,558.003
2008-09-19,612.456
2008-09-22,596.174
2008-09-23,584.388
2008-09-24,582.047
2008-09-25,576.396
2008-09-26,558.534
2008-09-29,525.761
2008-09-30,513.916
2008-10-01,504.378
2008-10-02,480.468
2008-10-03,482.696
2008-10-06,436.087
2008-10-07,437.169
2008-10-08,417.907
2008-10-09,431.337
2008-10-10,401.005
2008-10-13,453.427
2008-10-14,453.502
2008-10-15,428.042
2008-10-16,408.122
2008-10-17,405.621
2008-10-20,406.835
2008-10-21,403.772
2008-10-22,386.933
2008-10-23,361.677
2008-10-24,339.651
2008-10-27,319.653
2008-10-28,314.799
2008-10-29,348.453
2008-10-30,362.283
2008-10-31,363.349
2008-11-03,380.182
2008-11-04,405.959
2008-11-05,405.87
2008-11-06,372.719
2008-11-07,364.597
2008-11-10,376.421
2008-11-11,356.011
2008-11-12,345.742
2008-11-13,343.82
2008-11-14,349.76
2008-11-17,340.672
2008-11-18,336.164
2008-11-19,326.178
2008-11-20,306.133
2008-11-21,299.744
2008-11-24,327.002
2008-11-25,332.494
2008-11-26,329.099
2008-11-27,342.15
2008-11-28,327.374
2008-12-01,311.224
2008-12-02,324.491
2008-12-03,326.069
2008-12-04,328.78
2008-12-05,313.15
2008-12-08,333.371
2008-12-09,333.751
2008-12-10,341.954
2008-12-11,344.303
2008-12-12,333.698
2008-12-15,338.099
2008-12-16,334.4
2008-12-17,354.189
2008-12-18,352.372
2008-12-19,335.916
2008-12-22,335.75
2008-12-23,334.912
2008-12-24,335.981
2008-12-25,335.981
2008-12-26,337.603
2008-12-29,344.652
2008-12-30,349.052
2008-12-31,343.031
2009-01-01,343.031
2009-01-02,361.396
2009-01-05,373.963
2009-01-06,367.078
2009-01-07,366.311
2009-01-08,358.895
2009-01-09,350.387
2009-01-12,343.767
2009-01-13,332.207
2009-01-14,315.755
2009-01-15,317.637
2009-01-16,322.235
2009-01-19,318.348
2009-01-20,307.652
2009-01-21,305.028
2009-01-22,307.905
2009-01-23,303.864
2009-01-26,317.208
2009-01-27,317.003
2009-01-28,327.814
2009-01-29,321.492
2009-01-30,322.51
2009-02-02,316.715
2009-02-03,326.621
2009-02-04,349.655
2009-02-05,353.039
2009-02-06,363.096
2009-02-09,379.561
2009-02-10,369.146
2009-02-11,368.052
2009-02-12,351.598
2009-02-13,359.947
2009-02-16,359.401
2009-02-17,341.521
2009-02-18,335.669
2009-02-19,337.586
2009-02-20,327.693
2009-02-23,325.497
2009-02-24,329.011
2009-02-25,324.084
2009-02-26,336.639
2009-02-27,337.533
2009-03-02,323.688
2009-03-03,317.6
2009-03-04,335.972
2009-03-05,327.23
2009-03-06,327.25
2009-03-09,319.525
2009-03-10,338.286
2009-03-11,347.924
2009-03-12,340.144
2009-03-13,349.47
2009-03-16,359.104
2009-03-17,355.574
2009-03-18,348.412
2009-03-19,375.15
2009-03-20,370.18
2009-03-23,382.146
2009-03-24,377.588
2009-03-25,382.176
2009-03-26,382.978
2009-03-27,375.222
2009-03-30,359.817
2009-03-31,365.691
2009-04-01,368.575
2009-04-02,401.678
2009-04-03,405.486
2009-04-06,402.616
2009-04-07,389.806
2009-04-08,391.58
2009-04-09,406.264
2009-04-10,406.264
2009-04-13,409.709
2009-04-14,422.149
2009-04-15,410.069
2009-04-16,407.548
2009-04-17,410.587
2009-04-20,388.728
2009-04-21,389.384
2009-04-22,404.715
2009-04-23,404.287
2009-04-24,418.53
2009-04-27,409.791
2009-04-28,397.337
2009-04-29,421.937
2009-04-30,434.627
2009-05-01,434.693
2009-05-04,470.101
2009-05-05,472.537
2009-05-06,478.142
2009-05-07,473.628
2009-05-08,481.723
2009-05-11,462.503
2009-05-12,460.279
2009-05-13,438.015
2009-05-14,443.134
2009-05-15,450.666
2009-05-18,460.354
2009-05-19,470.606
2009-05-20,483.146
2009-05-21,482.655
2009-05-22,485.035
2009-05-25,488.607
2009-05-26,485.547
2009-05-27,483.502
2009-05-28,490.125
2009-05-29,491.423
2009-06-01,507.946
2009-06-02,522.538
2009-06-03,504.229
2009-06-04,496.725
2009-06-05,497.46
2009-06-08,482.346
2009-06-09,491.905
2009-06-10,499.062
2009-06-11,510.066
2009-06-12,504.581
2009-06-15,487.382
2009-06-16,492.873
2009-06-17,472.87
2009-06-18,484.381
2009-06-19,483.167
2009-06-22,468.501
2009-06-23,469.037
2009-06-24,487.705
2009-06-25,488.074
2009-06-26,498.552
2009-06-29,506.164
2009-06-30,496.548
2009-07-01,509.551
2009-07-02,502.11
2009-07-03,492.746
2009-07-06,479.334
2009-07-07,482.183
2009-07-08,468.119
2009-07-09,468.125
2009-07-10,462.951
2009-07-13,465.902
2009-07-14,473.833
2009-07-15,492.73
2009-07-16,492.783
2009-07-17,498.811
2009-07-20,504.991
2009-07-21,514.384
2009-07-22,515.971
2009-07-23,518.519
2009-07-24,515.724
2009-07-27,530.629
2009-07-28,527.498
2009-07-29,512.726
2009-07-30,524.465
2009-07-31,539.608
2009-08-03,572.171
2009-08-04,571.765
2009-08-05,577.501
2009-08-06,577.404
2009-08-07,564.91
2009-08-10,557.471
2009-08-11,548.229
2009-08-12,564.03
2009-08-13,585.15
2009-08-14,588.966
2009-08-17,564.603
2009-08-18,570.505
2009-08-19,564.349
2009-08-20,584.847
2009-08-21,599.088
2009-08-24,611.211
2009-08-25,611.676
2009-08-26,593.949
2009-08-27,593.076
2009-08-28,607.724
2009-08-31,594.583
2009-09-01,581.028
2009-09-02,563.945
2009-09-03,576.299
2009-09-04,585.203
2009-09-07,601.681
2009-09-08,617.847
2009-09-09,628.096
2009-09-10,625.98
2009-09-11,640.795
2009-09-14,640.427
2009-09-15,649.865
2009-09-16,660.761
2009-09-17,665.773
2009-09-18,660.685
2009-09-21,651.176
2009-09-22,661.78
2009-09-23,661.107
2009-09-24,644.14
2009-09-25,640.496
2009-09-28,642.361
2009-09-29,635.309
2009-09-30,634.963
2009-10-01,620.119
2009-10-02,601.722
2009-10-05,615.043
2009-10-06,639.731
2009-10-07,636.205
2009-10-08,651.683
2009-10-09,656.82
2009-10-12,663.008
2009-10-13,659.474
2009-10-14,671.952
2009-10-15,672.524
2009-10-16,669.013
2009-10-19,678.867
2009-10-20,679.144
2009-10-21,670.107
2009-10-22,652.818
2009-10-23,647.788
2009-10-26,638.191
2009-10-27,625.479
2009-10-28,593.15
2009-10-29,603.78
2009-10-30,610.69
2009-11-02,615.446
2009-11-03,603.85
2009-11-04,627.268
2009-11-05,635.097
2009-11-06,635.114
2009-11-09,651.069
2009-11-10,656.362
2009-11-11,660.787
2009-11-12,660.957
2009-11-13,655.198
2009-11-16,672.855
2009-11-17,659.289
2009-11-18,669.143
2009-11-19,652.705
2009-11-20,651.919
2009-11-23,669.701
2009-11-24,662.174
2009-11-25,665.122
2009-11-26,643.992
2009-11-27,646.759
2009-11-30,639.436
2009-12-01,658.073
2009-12-02,659.67
2009-12-03,662.623
2009-12-04,656.512
2009-12-07,645.32
2009-12-08,635.805
2009-12-09,637.217
2009-12-10,637.1
2009-12-11,627.804
2009-12-14,628.646
2009-12-15,619.579
2009-12-16,616.96
2009-12-17,606.05
2009-12-18,603.843
2009-12-21,613.723
2009-12-22,616.447
2009-12-23,621.202
2009-12-24,622.264
2009-12-25,622.264
2009-12-28,622.091
2009-12-29,631.903
2009-12-30,633.46
2009-12-31,635.52
2010-01-01,635.52
2010-01-04,651.748
2010-01-05,653.086
2010-01-06,651.772
2010-01-07,654.877
2010-01-08,675.717
2010-01-11,680.433
2010-01-12,668.692
2010-01-13,678.678
2010-01-14,678.341
2010-01-15,673.999
2010-01-18,678.836
2010-01-19,673.453
2010-01-20,661.774
2010-01-21,654.489
2010-01-22,646.587
2010-01-25,655.201
2010-01-26,640.266
2010-01-27,638.646
2010-01-28,632.466
2010-01-29,635.095
2010-02-01,640.557
2010-02-02,642.009
2010-02-03,639.038
2010-02-04,612.713
2010-02-05,591.575
2010-02-08,579.854
2010-02-09,574.596
2010-02-10,575.486
2010-02-11,580.462
2010-02-12,572.469
2010-02-15,573.924
2010-02-16,580.267
2010-02-17,585.574
2010-02-18,592.565
2010-02-19,589.718
2010-02-22,592.971
2010-02-23,589.072
2010-02-24,582.799
2010-02-25,572.943
2010-02-26,582.233
2010-03-01,588.69
2010-03-02,597.944
2010-03-03,614.614
2010-03-04,612.403
2010-03-05,621.823
2010-03-08,636.185
2010-03-09,644.076
2010-03-10,653.53
2010-03-11,653.702
2010-03-12,668.794
2010-03-15,660.071
2010-03-16,669.626
2010-03-17,673.36
2010-03-18,661.176
2010-03-19,644.458
2010-03-22,651.46
2010-03-23,659.274
2010-03-24,649.127
2010-03-25,660.04
2010-03-26,662.956
2010-03-29,660.806
2010-03-30,654.858
2010-03-31,658.548
2010-04-01,672.677
2010-04-02,672.677
2010-04-05,671.137
2010-04-06,673.008
2010-04-07,674.813
2010-04-08,675.583
2010-04-09,687.327
2010-04-12,700.795
2010-04-13,696.099
2010-04-14,703.933
2010-04-15,697.936
2010-04-16,681.143
2010-04-19,676.805
2010-04-20,694.952
2010-04-21,690.012
2010-04-22,684.173
2010-04-23,697.283
2010-04-26,711.139
2010-04-27,695.272
2010-04-28,668.358
2010-04-29,684.183
2010-04-30,687.312
2010-05-03,678.334
2010-05-04,638.136
2010-05-05,619.433
2010-05-06,604.447
2010-05-07,580.475
2010-05-10,638.491
2010-05-11,617.839
2010-05-12,633.326
2010-05-13,627.607
2010-05-14,603.994
2010-05-17,590.176
2010-05-18,597.785
2010-05-19,576.021
2010-05-20,561.322
2010-05-21,574.272
2010-05-24,563.542
2010-05-25,535.619
2010-05-26,544.305
2010-05-27,566.304
2010-05-28,566.884
2010-05-31,567.452
2010-06-01,565.461
2010-06-02,562.656
2010-06-03,572.641
2010-06-04,555.525
2010-06-07,541.188
2010-06-08,543.684
2010-06-09,559.59
2010-06-10,579.495
2010-06-11,579.763
2010-06-14,598.687
2010-06-15,603.147
2010-06-16,602.116
2010-06-17,606.605
2010-06-18,617.465
2010-06-21,620.9
2010-06-22,614.202
2010-06-23,606.073
2010-06-24,598.098
2010-06-25,596.933
2010-06-28,599.943
2010-06-29,566.563
2010-06-30,567.597
2010-07-01,564.236
2010-07-02,574.84
2010-07-05,569.78
2010-07-06,590.233
2010-07-07,590.62
2010-07-08,595.914
2010-07-09,601.63
2010-07-12,600.081
2010-07-13,616.159
2010-07-14,619.673
2010-07-15,618.509
2010-07-16,611.189
2010-07-19,612.088
2010-07-20,602.629
2010-07-21,616.415
2010-07-22,632.938
2010-07-23,647.416
2010-07-26,666.019
2010-07-27,660.786
2010-07-28,659.069
2010-07-29,663.838
2010-07-30,652.52
2010-08-02,677.689
2010-08-03,676.797
2010-08-04,672.675
2010-08-05,682.992
2010-08-06,690.235
2010-08-09,693.279
2010-08-10,675.543
2010-08-11,646.083
2010-08-12,637.843
2010-08-13,638.352
2010-08-16,644.97
2010-08-17,660.68
2010-08-18,657.901
2010-08-19,644.554
2010-08-20,621.583
2010-08-23,618.077
2010-08-24,608.141
2010-08-25,602.862
2010-08-26,611.416
2010-08-27,614.344
2010-08-30,611.953
2010-08-31,622.104
2010-09-01,648.096
2010-09-02,648.51
2010-09-03,657.357
2010-09-06,655.674
2010-09-07,642.883
2010-09-08,647.25
2010-09-09,651.3
2010-09-10,648.578
