Date,SWEDEN MID GROWTH Mid Cap
2005-11-10,530.879
2005-11-11,541.877
2005-11-14,540.937
2005-11-15,538.431
2005-11-16,542.904
2005-11-17,545.178
2005-11-18,548.256
2005-11-21,550.901
2005-11-22,550.281
2005-11-23,558.582
2005-11-24,559.579
2005-11-25,563.066
2005-11-28,569.801
2005-11-29,563.842
2005-11-30,559.846
2005-12-01,570.729
2005-12-02,580.068
2005-12-05,582.286
2005-12-06,584.856
2005-12-07,578.175
2005-12-08,584.564
2005-12-09,589.704
2005-12-12,588.521
2005-12-13,593.477
2005-12-14,591.57
2005-12-15,580.196
2005-12-16,589.775
2005-12-19,593.629
2005-12-20,588.837
2005-12-21,589.074
2005-12-22,593.193
2005-12-23,597.609
2005-12-26,597.609
2005-12-27,600.526
2005-12-28,605.877
2005-12-29,605.61
2005-12-30,603.441
2006-01-02,600.917
2006-01-03,610.506
2006-01-04,620.329
2006-01-05,623.608
2006-01-06,627.097
2006-01-09,630.347
2006-01-10,623.259
2006-01-11,631.327
2006-01-12,640.123
2006-01-13,638.916
2006-01-16,640.911
2006-01-17,633.067
2006-01-18,621.101
2006-01-19,623.106
2006-01-20,617.42
2006-01-23,629.761
2006-01-24,625.504
2006-01-25,634.905
2006-01-26,638.338
2006-01-27,647.804
2006-01-30,645.346
2006-01-31,645.925
2006-02-01,649.661
2006-02-02,659.53
2006-02-03,654.161
2006-02-06,651.819
2006-02-07,641.768
2006-02-08,646.357
2006-02-09,666.491
2006-02-10,652.921
2006-02-13,648.678
2006-02-14,651.887
2006-02-15,665.435
2006-02-16,662.699
2006-02-17,670.085
2006-02-20,670.483
2006-02-21,665.345
2006-02-22,667.168
2006-02-23,672.461
2006-02-24,678.766
2006-02-27,677.16
2006-02-28,663.921
2006-03-01,672.353
2006-03-02,686.663
2006-03-03,698.294
2006-03-06,701.588
2006-03-07,678.831
2006-03-08,668.631
2006-03-09,679.978
2006-03-10,682.381
2006-03-13,689.112
2006-03-14,691.801
2006-03-15,691.326
2006-03-16,703.411
2006-03-17,706.332
2006-03-20,710.616
2006-03-21,699.836
2006-03-22,706.623
2006-03-23,708.972
2006-03-24,713.509
2006-03-27,710.662
2006-03-28,710.545
2006-03-29,710.079
2006-03-30,735.686
2006-03-31,735.13
2006-04-03,759.004
2006-04-04,766.352
2006-04-05,767.212
2006-04-06,761.922
2006-04-07,748.32
2006-04-10,750.057
2006-04-11,752.265
2006-04-12,742.972
2006-04-13,747.119
2006-04-14,747.119
2006-04-17,760.492
2006-04-18,759.217
2006-04-19,781.164
2006-04-20,782.849
2006-04-21,801.088
2006-04-24,794.971
2006-04-25,779.532
2006-04-26,792.062
2006-04-27,801.862
2006-04-28,794.37
2006-05-01,797.453
2006-05-02,801.184
2006-05-03,814.445
2006-05-04,829.271
2006-05-05,840.033
2006-05-08,831.975
2006-05-09,824.944
2006-05-10,830.908
2006-05-11,819.71
2006-05-12,794.178
2006-05-15,766.051
2006-05-16,764.662
2006-05-17,724.313
2006-05-18,724.375
2006-05-19,723.245
2006-05-22,681.833
2006-05-23,745.591
2006-05-24,714.203
2006-05-25,715.154
2006-05-26,748.302
2006-05-29,750.175
2006-05-30,726.382
2006-05-31,734.047
2006-06-01,734.716
2006-06-02,739.99
2006-06-05,741.73
2006-06-06,733.04
2006-06-07,708.867
2006-06-08,659.545
2006-06-09,682.281
2006-06-12,666.178
2006-06-13,632.5
2006-06-14,640.591
2006-06-15,674.181
2006-06-16,664.637
2006-06-19,668.407
2006-06-20,672.924
2006-06-21,684.028
2006-06-22,676.576
2006-06-23,674.088
2006-06-26,679.013
2006-06-27,672.842
2006-06-28,668.652
2006-06-29,695.184
2006-06-30,726.867
2006-07-03,734.083
2006-07-04,739.042
2006-07-05,720.487
2006-07-06,737.883
2006-07-07,737.308
2006-07-10,730.527
2006-07-11,729.154
2006-07-12,734.124
2006-07-13,717.158
2006-07-14,701.934
2006-07-17,684.777
2006-07-18,661.684
2006-07-19,695.677
2006-07-20,692.902
2006-07-21,679.003
2006-07-24,684.267
2006-07-25,697.802
2006-07-26,711.395
2006-07-27,732.564
2006-07-28,728.238
2006-07-31,724.902
2006-08-01,716.591
2006-08-02,728.717
2006-08-03,723.188
2006-08-04,736.775
2006-08-07,721.972
2006-08-08,727.491
2006-08-09,732.729
2006-08-10,708.85
2006-08-11,714.668
2006-08-14,721.67
2006-08-15,726.008
2006-08-16,732.15
2006-08-17,740.482
2006-08-18,734.969
2006-08-21,751.916
2006-08-22,746.966
2006-08-23,738.151
2006-08-24,734.628
2006-08-25,725.6
2006-08-28,734.096
2006-08-29,739.889
2006-08-30,746.291
2006-08-31,737.849
2006-09-01,734.586
2006-09-04,751.14
2006-09-05,752.368
2006-09-06,747.47
2006-09-07,733.691
2006-09-08,733.136
2006-09-11,720.369
2006-09-12,743.655
2006-09-13,739.848
2006-09-14,754.106
2006-09-15,744.72
2006-09-18,752.79
2006-09-19,748.856
2006-09-20,748.542
2006-09-21,750.18
2006-09-22,741.412
2006-09-25,719.477
2006-09-26,725.016
2006-09-27,741.639
2006-09-28,744.133
2006-09-29,738.559
2006-10-02,745.854
2006-10-03,731.205
2006-10-04,733.714
2006-10-05,742.876
2006-10-06,743.167
2006-10-09,761.26
2006-10-10,770.176
2006-10-11,767.88
2006-10-12,781.121
2006-10-13,774.12
2006-10-16,787.724
2006-10-17,766.603
2006-10-18,787.568
2006-10-19,784.509
2006-10-20,791.728
2006-10-23,793.435
2006-10-24,796.901
2006-10-25,815.469
2006-10-26,817.588
2006-10-27,811.665
2006-10-30,803.892
2006-10-31,799.113
2006-11-01,817.34
2006-11-02,812.882
2006-11-03,814.236
2006-11-06,833.015
2006-11-07,840.158
2006-11-08,843.436
2006-11-09,847.817
2006-11-10,849.939
2006-11-13,836.985
2006-11-14,836.669
2006-11-15,838.974
2006-11-16,837.013
2006-11-17,814.881
2006-11-20,829.125
2006-11-21,832.832
2006-11-22,849.524
2006-11-23,851.705
2006-11-24,852.443
2006-11-27,827.452
2006-11-28,820.572
2006-11-29,853.776
2006-11-30,856.402
2006-12-01,856.307
2006-12-04,866.281
2006-12-05,878.954
2006-12-06,872.583
2006-12-07,875.515
2006-12-08,875.544
2006-12-11,881.642
2006-12-12,893.757
2006-12-13,893.137
2006-12-14,890.192
2006-12-15,897.507
2006-12-18,892.161
2006-12-19,895.439
2006-12-20,909.623
2006-12-21,906.739
2006-12-22,901.235
2006-12-25,901.235
2006-12-26,897.267
2006-12-27,907.238
2006-12-28,911.27
2006-12-29,921.358
2007-01-01,921.358
2007-01-02,931.959
2007-01-03,909.136
2007-01-04,876.213
2007-01-05,873.473
2007-01-08,874.681
2007-01-09,864.505
2007-01-10,852.007
2007-01-11,860.781
2007-01-12,866.804
2007-01-15,867.255
2007-01-16,863.982
2007-01-17,857.406
2007-01-18,854.559
2007-01-19,861.649
2007-01-22,865.594
2007-01-23,883.102
2007-01-24,887.149
2007-01-25,886.291
2007-01-26,871.483
2007-01-29,878.19
2007-01-30,888.396
2007-01-31,891.433
2007-02-01,911.069
2007-02-02,896.83
2007-02-05,893.732
2007-02-06,900.284
2007-02-07,917.648
2007-02-08,904.628
2007-02-09,904.765
2007-02-12,885.904
2007-02-13,890.03
2007-02-14,904.343
2007-02-15,897.238
2007-02-16,895.891
2007-02-19,905.113
2007-02-20,898.475
2007-02-21,892.801
2007-02-22,905.006
2007-02-23,912.688
2007-02-26,931.455
2007-02-27,894.476
2007-02-28,881.353
2007-03-01,871.641
2007-03-02,871.509
2007-03-05,851.557
2007-03-06,860.25
2007-03-07,867.154
2007-03-08,881.629
2007-03-09,877.792
2007-03-12,887.983
2007-03-13,883.918
2007-03-14,848.25
2007-03-15,890.716
2007-03-16,891.589
2007-03-19,899.402
2007-03-20,902.827
2007-03-21,907.013
2007-03-22,920.424
2007-03-23,919.921
2007-03-26,916.418
2007-03-27,925.997
2007-03-28,923.458
2007-03-29,939.138
2007-03-30,940.457
2007-04-02,954.622
2007-04-03,964.795
2007-04-04,963.598
2007-04-05,960.91
2007-04-06,960.91
2007-04-09,954.516
2007-04-10,981.18
2007-04-11,975.725
2007-04-12,986.319
2007-04-13,986.307
2007-04-16,1002.759
2007-04-17,1006.639
2007-04-18,996.568
2007-04-19,989.828
2007-04-20,1012.528
2007-04-23,1005.846
2007-04-24,997.929
2007-04-25,1000.418
2007-04-26,1008.138
2007-04-27,1016.022
2007-04-30,1020.266
2007-05-01,1019.355
2007-05-02,1018.202
2007-05-03,978.255
2007-05-04,1004.559
2007-05-07,1018.534
2007-05-08,987.331
2007-05-09,992.302
2007-05-10,971.188
2007-05-11,981.641
2007-05-14,977.872
2007-05-15,984.32
2007-05-16,987.233
2007-05-17,977.705
2007-05-18,984.202
2007-05-21,986.68
2007-05-22,1001.074
2007-05-23,1015.549
2007-05-24,1009.132
2007-05-25,1008.025
2007-05-28,1013.987
2007-05-29,1004.611
2007-05-30,989.591
2007-05-31,1000.0
2007-06-01,1001.691
2007-06-04,1001.198
2007-06-05,1010.242
2007-06-06,1005.951
2007-06-07,969.394
2007-06-08,963.701
2007-06-11,972.364
2007-06-12,951.406
2007-06-13,955.339
2007-06-14,967.477
2007-06-15,981.796
2007-06-18,985.392
2007-06-19,985.944
2007-06-20,1008.258
2007-06-21,991.318
2007-06-22,996.101
2007-06-25,996.619
2007-06-26,988.886
2007-06-27,985.413
2007-06-28,1008.028
2007-06-29,1011.824
2007-07-02,1026.205
2007-07-03,1040.262
2007-07-04,1051.825
2007-07-05,1040.681
2007-07-06,1051.868
2007-07-09,1060.212
2007-07-10,1061.274
2007-07-11,1071.866
2007-07-12,1083.425
2007-07-13,1086.393
2007-07-16,1090.392
2007-07-17,1060.696
2007-07-18,1060.18
2007-07-19,1069.969
2007-07-20,1072.888
2007-07-23,1083.378
2007-07-24,1058.581
2007-07-25,1040.615
2007-07-26,998.946
2007-07-27,991.765
2007-07-30,1010.184
2007-07-31,1024.231
2007-08-01,998.495
2007-08-02,1009.662
2007-08-03,1000.952
2007-08-06,981.132
2007-08-07,984.59
2007-08-08,1007.124
2007-08-09,970.979
2007-08-10,933.557
2007-08-13,948.614
2007-08-14,936.03
2007-08-15,914.767
2007-08-16,865.216
2007-08-17,887.916
2007-08-20,899.374
2007-08-21,902.669
2007-08-22,925.653
2007-08-23,931.93
2007-08-24,952.232
2007-08-27,948.811
2007-08-28,931.348
2007-08-29,945.123
2007-08-30,953.43
2007-08-31,967.214
2007-09-03,964.138
2007-09-04,967.241
2007-09-05,944.987
2007-09-06,954.952
2007-09-07,935.452
2007-09-10,919.262
2007-09-11,939.3
2007-09-12,952.203
2007-09-13,970.483
2007-09-14,959.576
2007-09-17,936.841
2007-09-18,955.397
2007-09-19,995.932
2007-09-20,1003.026
2007-09-21,1013.526
2007-09-24,1011.629
2007-09-25,991.498
2007-09-26,1004.644
2007-09-27,1018.313
2007-09-28,1026.988
2007-10-01,1038.738
2007-10-02,1028.022
2007-10-03,1030.383
2007-10-04,1034.76
2007-10-05,1050.698
2007-10-08,1050.226
2007-10-09,1050.579
2007-10-10,1067.061
2007-10-11,1081.978
2007-10-12,1071.535
2007-10-15,1071.914
2007-10-16,1046.851
2007-10-17,1049.239
2007-10-18,1038.032
2007-10-19,1014.259
2007-10-22,976.155
2007-10-23,1038.445
2007-10-24,1021.16
2007-10-25,1053.409
2007-10-26,1059.792
2007-10-29,1064.879
2007-10-30,1049.657
2007-10-31,1060.527
2007-11-01,1046.754
2007-11-02,1038.393
2007-11-05,1039.317
2007-11-06,1056.201
2007-11-07,1052.306
2007-11-08,1056.382
2007-11-09,1022.768
2007-11-12,1007.719
2007-11-13,987.589
2007-11-14,1007.797
2007-11-15,979.124
2007-11-16,973.073
2007-11-19,943.486
2007-11-20,974.863
2007-11-21,945.429
2007-11-22,949.177
2007-11-23,964.47
2007-11-26,981.005
2007-11-27,967.051
2007-11-28,993.156
2007-11-29,997.472
2007-11-30,993.347
2007-12-03,987.797
2007-12-04,973.424
2007-12-05,988.595
2007-12-06,994.149
2007-12-07,1014.025
2007-12-10,1018.514
2007-12-11,1017.224
2007-12-12,1017.489
2007-12-13,970.046
2007-12-14,967.668
2007-12-17,935.769
2007-12-18,931.247
2007-12-19,929.544
2007-12-20,926.198
2007-12-21,946.279
2007-12-24,945.281
2007-12-25,945.281
2007-12-26,956.219
2007-12-27,958.668
2007-12-28,974.25
2007-12-31,968.981
2008-01-01,968.981
2008-01-02,958.208
2008-01-03,954.77
2008-01-04,931.777
2008-01-07,922.338
2008-01-08,929.388
2008-01-09,908.034
2008-01-10,905.844
2008-01-11,897.645
2008-01-14,916.198
2008-01-15,876.848
2008-01-16,857.14
2008-01-17,856.404
2008-01-18,840.286
2008-01-21,804.424
2008-01-22,843.671
2008-01-23,816.819
2008-01-24,874.79
2008-01-25,876.657
2008-01-28,865.298
2008-01-29,888.17
2008-01-30,887.998
2008-01-31,887.427
2008-02-01,922.68
2008-02-04,935.66
2008-02-05,893.005
2008-02-06,903.849
2008-02-07,858.461
2008-02-08,860.608
2008-02-11,858.171
2008-02-12,892.084
2008-02-13,888.52
2008-02-14,897.811
2008-02-15,892.792
2008-02-18,910.858
2008-02-19,916.636
2008-02-20,896.918
2008-02-21,925.631
2008-02-22,918.691
2008-02-25,934.758
2008-02-26,951.901
2008-02-27,968.152
2008-02-28,946.784
2008-02-29,941.449
2008-03-03,935.381
2008-03-04,916.033
2008-03-05,944.71
2008-03-06,947.734
2008-03-07,932.362
2008-03-10,914.018
2008-03-11,926.614
2008-03-12,948.533
2008-03-13,941.621
2008-03-14,945.303
2008-03-17,908.608
2008-03-18,936.224
2008-03-19,919.954
2008-03-20,890.515
2008-03-21,890.515
2008-03-24,888.715
2008-03-25,927.135
2008-03-26,939.432
2008-03-27,958.699
2008-03-28,953.521
2008-03-31,956.412
2008-04-01,971.75
2008-04-02,975.761
2008-04-03,972.088
2008-04-04,973.169
2008-04-07,990.314
2008-04-08,971.553
2008-04-09,974.723
2008-04-10,973.514
2008-04-11,955.705
2008-04-14,950.849
2008-04-15,953.09
2008-04-16,983.931
2008-04-17,972.388
2008-04-18,971.172
2008-04-21,977.21
2008-04-22,1002.667
2008-04-23,1014.877
2008-04-24,1008.622
2008-04-25,1012.567
2008-04-28,1021.649
2008-04-29,1002.66
2008-04-30,1000.71
2008-05-01,991.48
2008-05-02,1014.163
2008-05-05,1023.997
2008-05-06,1042.693
2008-05-07,1046.492
2008-05-08,1044.862
2008-05-09,1030.766
2008-05-12,1048.473
2008-05-13,1044.74
2008-05-14,1049.773
2008-05-15,1042.601
2008-05-16,1060.065
2008-05-19,1072.902
2008-05-20,1052.556
2008-05-21,1060.176
2008-05-22,1062.128
2008-05-23,1046.656
2008-05-26,1056.111
2008-05-27,1043.449
2008-05-28,1043.987
2008-05-29,1040.864
2008-05-30,1043.252
2008-06-02,1027.514
2008-06-03,1035.798
2008-06-04,1022.099
2008-06-05,1028.799
2008-06-06,1041.96
2008-06-09,1021.189
2008-06-10,990.714
2008-06-11,980.146
2008-06-12,982.004
2008-06-13,981.15
2008-06-16,1006.543
2008-06-17,1016.793
2008-06-18,985.876
2008-06-19,982.43
2008-06-20,989.854
2008-06-23,975.224
2008-06-24,964.758
2008-06-25,963.157
2008-06-26,949.105
2008-06-27,947.246
2008-06-30,939.238
2008-07-01,911.428
2008-07-02,904.604
2008-07-03,895.218
2008-07-04,883.878
2008-07-07,901.853
2008-07-08,877.551
2008-07-09,896.594
2008-07-10,879.161
2008-07-11,868.816
2008-07-14,873.313
2008-07-15,859.251
2008-07-16,856.526
2008-07-17,888.56
2008-07-18,900.425
2008-07-21,911.557
2008-07-22,876.375
2008-07-23,884.128
2008-07-24,849.22
2008-07-25,849.694
2008-07-28,856.16
2008-07-29,846.442
2008-07-30,867.419
2008-07-31,859.193
2008-08-01,843.27
2008-08-04,835.262
2008-08-05,847.643
2008-08-06,858.679
2008-08-07,860.284
2008-08-08,844.379
2008-08-11,850.264
2008-08-12,840.64
2008-08-13,831.509
2008-08-14,838.748
2008-08-15,825.875
2008-08-18,829.772
2008-08-19,799.788
2008-08-20,803.208
2008-08-21,807.248
2008-08-22,830.332
2008-08-25,816.914
2008-08-26,815.078
2008-08-27,817.485
2008-08-28,830.558
2008-08-29,821.726
2008-09-01,819.613
2008-09-02,815.519
2008-09-03,800.766
2008-09-04,770.839
2008-09-05,744.767
2008-09-08,768.112
2008-09-09,740.636
2008-09-10,732.569
2008-09-11,713.058
2008-09-12,733.098
2008-09-15,708.933
2008-09-16,683.182
2008-09-17,667.251
2008-09-18,671.486
2008-09-19,726.26
2008-09-22,735.122
2008-09-23,727.532
2008-09-24,715.266
2008-09-25,727.24
2008-09-26,711.498
2008-09-29,663.242
2008-09-30,641.493
2008-10-01,643.714
2008-10-02,622.714
2008-10-03,634.952
2008-10-06,564.697
2008-10-07,574.746
2008-10-08,542.768
2008-10-09,541.945
2008-10-10,516.887
2008-10-13,557.922
2008-10-14,570.561
2008-10-15,520.441
2008-10-16,485.604
2008-10-17,489.571
2008-10-20,504.815
2008-10-21,492.021
2008-10-22,456.805
2008-10-23,445.565
2008-10-24,413.617
2008-10-27,390.313
2008-10-28,404.347
2008-10-29,456.525
2008-10-30,476.387
2008-10-31,463.681
2008-11-03,500.27
2008-11-04,544.158
2008-11-05,529.231
2008-11-06,489.618
2008-11-07,504.294
2008-11-10,517.278
2008-11-11,469.495
2008-11-12,452.286
2008-11-13,454.465
2008-11-14,456.548
2008-11-17,442.805
2008-11-18,436.931
2008-11-19,411.592
2008-11-20,395.92
2008-11-21,381.955
2008-11-24,431.195
2008-11-25,449.309
2008-11-26,435.43
2008-11-27,450.382
2008-11-28,443.873
2008-12-01,412.427
2008-12-02,431.681
2008-12-03,434.658
2008-12-04,427.476
2008-12-05,403.523
2008-12-08,456.471
2008-12-09,465.149
2008-12-10,475.99
2008-12-11,474.439
2008-12-12,464.031
2008-12-15,456.712
2008-12-16,463.211
2008-12-17,482.202
2008-12-18,495.31
2008-12-19,472.35
2008-12-22,462.008
2008-12-23,457.83
2008-12-24,453.991
2008-12-25,453.991
2008-12-26,456.054
2008-12-29,473.196
2008-12-30,481.031
2008-12-31,471.018
2009-01-01,471.018
2009-01-02,501.078
2009-01-05,491.369
2009-01-06,490.62
2009-01-07,500.375
2009-01-08,495.051
2009-01-09,480.393
2009-01-12,463.192
2009-01-13,450.801
2009-01-14,420.983
2009-01-15,428.187
2009-01-16,443.721
2009-01-19,433.798
2009-01-20,420.492
2009-01-21,429.348
2009-01-22,430.244
2009-01-23,427.818
2009-01-26,456.419
2009-01-27,455.519
2009-01-28,470.723
2009-01-29,454.546
2009-01-30,441.457
2009-02-02,429.531
2009-02-03,444.965
2009-02-04,454.671
2009-02-05,454.264
2009-02-06,473.152
2009-02-09,492.264
2009-02-10,481.392
2009-02-11,472.168
2009-02-12,462.447
2009-02-13,470.826
2009-02-16,453.256
2009-02-17,425.11
2009-02-18,430.878
2009-02-19,437.725
2009-02-20,417.395
2009-02-23,408.049
2009-02-24,402.305
2009-02-25,398.656
2009-02-26,411.186
2009-02-27,407.249
2009-03-02,379.931
2009-03-03,372.719
2009-03-04,397.526
2009-03-05,377.842
2009-03-06,382.295
2009-03-09,389.026
2009-03-10,414.845
2009-03-11,417.04
2009-03-12,421.076
2009-03-13,427.576
2009-03-16,446.282
2009-03-17,436.129
2009-03-18,437.632
2009-03-19,462.935
2009-03-20,448.169
2009-03-23,462.674
2009-03-24,440.907
2009-03-25,446.028
2009-03-26,448.503
2009-03-27,431.011
2009-03-30,413.622
2009-03-31,424.899
2009-04-01,436.609
2009-04-02,467.022
2009-04-03,467.89
2009-04-06,461.578
2009-04-07,450.039
2009-04-08,447.57
2009-04-09,455.81
2009-04-10,455.81
2009-04-13,459.841
2009-04-14,467.651
2009-04-15,464.636
2009-04-16,469.943
2009-04-17,472.271
2009-04-20,443.408
2009-04-21,453.419
2009-04-22,475.676
2009-04-23,484.645
2009-04-24,509.269
2009-04-27,503.447
2009-04-28,494.188
2009-04-29,509.528
2009-04-30,509.968
2009-05-01,509.664
2009-05-04,527.634
2009-05-05,529.276
2009-05-06,542.363
2009-05-07,538.89
2009-05-08,553.69
2009-05-11,545.89
2009-05-12,536.296
2009-05-13,519.132
2009-05-14,526.903
2009-05-15,541.992
2009-05-18,549.749
2009-05-19,569.111
2009-05-20,584.634
2009-05-21,579.225
2009-05-22,573.729
2009-05-25,574.661
2009-05-26,570.237
2009-05-27,566.636
2009-05-28,563.911
2009-05-29,575.938
2009-06-01,608.922
2009-06-02,602.155
2009-06-03,571.826
2009-06-04,573.163
2009-06-05,568.039
2009-06-08,560.378
2009-06-09,569.024
2009-06-10,584.456
2009-06-11,594.043
2009-06-12,590.169
2009-06-15,561.742
2009-06-16,565.769
2009-06-17,543.043
2009-06-18,552.478
2009-06-19,550.313
2009-06-22,527.496
2009-06-23,531.969
2009-06-24,559.551
2009-06-25,547.5
2009-06-26,566.78
2009-06-29,585.165
2009-06-30,574.635
2009-07-01,594.655
2009-07-02,572.763
2009-07-03,572.389
2009-07-06,560.13
2009-07-07,557.773
2009-07-08,551.519
2009-07-09,558.046
2009-07-10,551.64
2009-07-13,559.872
2009-07-14,562.795
2009-07-15,596.016
2009-07-16,599.606
2009-07-17,606.735
2009-07-20,610.516
2009-07-21,634.067
2009-07-22,641.71
2009-07-23,665.888
2009-07-24,671.481
2009-07-27,664.18
2009-07-28,660.63
2009-07-29,659.518
2009-07-30,678.758
2009-07-31,693.36
2009-08-03,720.541
2009-08-04,706.068
2009-08-05,702.726
2009-08-06,702.878
2009-08-07,717.23
2009-08-10,710.233
2009-08-11,684.487
2009-08-12,702.723
2009-08-13,721.355
2009-08-14,709.686
2009-08-17,684.901
2009-08-18,699.903
2009-08-19,703.212
2009-08-20,722.559
2009-08-21,752.892
2009-08-24,759.782
2009-08-25,758.195
2009-08-26,737.522
2009-08-27,731.824
2009-08-28,756.59
2009-08-31,738.498
2009-09-01,717.676
2009-09-02,702.254
2009-09-03,702.628
2009-09-04,714.614
2009-09-07,737.841
2009-09-08,750.501
2009-09-09,762.841
2009-09-10,762.74
2009-09-11,765.647
2009-09-14,758.201
2009-09-15,762.704
2009-09-16,780.931
2009-09-17,788.714
2009-09-18,784.507
2009-09-21,771.953
2009-09-22,792.283
2009-09-23,783.875
2009-09-24,759.528
2009-09-25,753.663
2009-09-28,763.973
2009-09-29,749.556
2009-09-30,747.02
2009-10-01,730.863
2009-10-02,720.351
2009-10-05,721.706
2009-10-06,747.688
2009-10-07,734.473
2009-10-08,752.671
2009-10-09,753.165
2009-10-12,767.797
2009-10-13,759.621
2009-10-14,783.316
2009-10-15,780.538
2009-10-16,782.809
2009-10-19,801.502
2009-10-20,790.456
2009-10-21,792.98
2009-10-22,782.635
2009-10-23,782.803
2009-10-26,775.395
2009-10-27,759.96
2009-10-28,739.409
2009-10-29,764.606
2009-10-30,763.601
2009-11-02,761.138
2009-11-03,742.294
2009-11-04,768.734
2009-11-05,782.092
2009-11-06,777.779
2009-11-09,809.419
2009-11-10,810.24
2009-11-11,819.564
2009-11-12,816.21
2009-11-13,818.7
2009-11-16,835.39
2009-11-17,812.887
2009-11-18,823.206
2009-11-19,801.524
2009-11-20,800.231
2009-11-23,837.117
2009-11-24,818.943
2009-11-25,823.309
2009-11-26,785.806
2009-11-27,804.446
2009-11-30,790.93
2009-12-01,817.719
2009-12-02,830.069
2009-12-03,827.386
2009-12-04,824.175
2009-12-07,817.713
2009-12-08,799.004
2009-12-09,794.651
2009-12-10,794.816
2009-12-11,802.991
2009-12-14,809.047
2009-12-15,793.753
2009-12-16,798.126
2009-12-17,778.791
2009-12-18,771.376
2009-12-21,782.754
2009-12-22,780.16
2009-12-23,788.486
2009-12-24,785.727
2009-12-25,785.727
2009-12-28,799.098
2009-12-29,804.548
2009-12-30,796.271
2009-12-31,800.319
2010-01-01,800.319
2010-01-04,827.245
2010-01-05,826.506
2010-01-06,825.142
2010-01-07,826.016
2010-01-08,830.839
2010-01-11,846.697
2010-01-12,834.878
2010-01-13,840.191
2010-01-14,847.307
2010-01-15,839.713
2010-01-18,850.78
2010-01-19,846.235
2010-01-20,818.454
2010-01-21,808.69
2010-01-22,803.458
2010-01-25,802.528
2010-01-26,788.488
2010-01-27,789.529
2010-01-28,767.668
2010-01-29,779.228
2010-02-01,793.587
2010-02-02,804.994
2010-02-03,788.527
2010-02-04,760.284
2010-02-05,745.458
2010-02-08,752.526
2010-02-09,761.933
2010-02-10,766.347
2010-02-11,775.878
2010-02-12,769.878
2010-02-15,766.019
2010-02-16,776.912
2010-02-17,789.254
2010-02-18,793.468
2010-02-19,794.746
2010-02-22,800.418
2010-02-23,790.501
2010-02-24,796.227
2010-02-25,786.744
2010-02-26,806.397
2010-03-01,812.271
2010-03-02,821.532
2010-03-03,829.119
2010-03-04,831.313
2010-03-05,839.329
2010-03-08,845.564
2010-03-09,835.611
2010-03-10,849.021
2010-03-11,851.26
2010-03-12,856.114
2010-03-15,845.452
2010-03-16,864.113
2010-03-17,867.975
2010-03-18,854.966
2010-03-19,852.612
2010-03-22,849.747
2010-03-23,863.073
2010-03-24,851.12
2010-03-25,862.412
2010-03-26,858.048
2010-03-29,855.29
2010-03-30,852.235
2010-03-31,862.273
2010-04-01,869.556
2010-04-02,869.556
2010-04-05,871.286
2010-04-06,874.165
2010-04-07,868.951
2010-04-08,861.131
2010-04-09,873.476
2010-04-12,882.072
2010-04-13,875.795
2010-04-14,886.662
2010-04-15,889.635
2010-04-16,883.833
2010-04-19,878.786
2010-04-20,898.863
2010-04-21,884.764
2010-04-22,875.331
2010-04-23,899.179
2010-04-26,899.717
2010-04-27,881.105
2010-04-28,869.569
2010-04-29,902.443
2010-04-30,901.473
2010-05-03,901.026
2010-05-04,866.605
2010-05-05,828.089
2010-05-06,798.47
2010-05-07,759.096
2010-05-10,830.585
2010-05-11,817.979
2010-05-12,844.897
2010-05-13,837.241
2010-05-14,807.734
2010-05-17,809.79
2010-05-18,822.967
2010-05-19,783.751
2010-05-20,750.017
2010-05-21,766.979
2010-05-24,763.341
2010-05-25,725.706
2010-05-26,753.825
2010-05-27,777.826
2010-05-28,781.673
2010-05-31,780.695
2010-06-01,786.999
2010-06-02,787.485
2010-06-03,801.863
2010-06-04,773.389
2010-06-07,755.899
2010-06-08,751.434
2010-06-09,781.812
2010-06-10,810.828
2010-06-11,805.214
2010-06-14,831.341
2010-06-15,842.478
2010-06-16,836.679
2010-06-17,839.034
2010-06-18,847.9
2010-06-21,855.588
2010-06-22,842.143
2010-06-23,827.478
2010-06-24,812.411
2010-06-25,813.121
2010-06-28,826.596
2010-06-29,788.954
2010-06-30,795.343
2010-07-01,779.128
2010-07-02,791.02
2010-07-05,784.799
2010-07-06,810.449
2010-07-07,816.049
2010-07-08,822.456
2010-07-09,837.079
2010-07-12,838.852
2010-07-13,869.864
2010-07-14,878.199
2010-07-15,871.024
2010-07-16,855.486
2010-07-19,845.299
2010-07-20,847.824
2010-07-21,866.443
2010-07-22,888.231
2010-07-23,879.746
2010-07-26,885.483
2010-07-27,880.273
2010-07-28,872.163
2010-07-29,876.497
2010-07-30,878.038
2010-08-02,913.852
2010-08-03,913.143
2010-08-04,910.327
2010-08-05,909.834
2010-08-06,910.059
2010-08-09,913.891
2010-08-10,890.3
2010-08-11,851.496
2010-08-12,843.367
2010-08-13,837.703
2010-08-16,853.326
2010-08-17,870.59
2010-08-18,865.944
2010-08-19,854.403
2010-08-20,834.619
2010-08-23,836.073
2010-08-24,816.881
2010-08-25,807.652
2010-08-26,829.526
2010-08-27,838.231
2010-08-30,831.357
2010-08-31,831.616
2010-09-01,877.795
2010-09-02,873.648
2010-09-03,887.709
2010-09-06,894.078
2010-09-07,880.386
