Date,SPAIN MID VALUE Mid Cap
2002-08-13,2833.803
2002-08-14,2881.43
2002-08-15,2859.969
2002-08-16,2867.842
2002-08-19,2940.931
2002-08-20,2857.559
2002-08-21,2891.517
2002-08-22,2892.203
2002-08-23,2887.889
2002-08-26,2853.835
2002-08-27,2899.299
2002-08-28,2834.193
2002-08-29,2803.124
2002-08-30,2777.399
2002-09-02,2737.146
2002-09-03,2755.087
2002-09-04,2746.015
2002-09-05,2650.866
2002-09-06,2705.274
2002-09-09,2645.553
2002-09-10,2656.986
2002-09-11,2702.275
2002-09-12,2647.172
2002-09-13,2610.853
2002-09-16,2587.704
2002-09-17,2513.173
2002-09-18,2476.52
2002-09-19,2443.056
2002-09-20,2499.401
2002-09-23,2420.839
2002-09-24,2357.374
2002-09-25,2401.685
2002-09-26,2458.555
2002-09-27,2506.654
2002-09-30,2468.311
2002-10-01,2390.054
2002-10-02,2477.9
2002-10-03,2398.008
2002-10-04,2433.631
2002-10-07,2458.224
2002-10-08,2472.41
2002-10-09,2421.235
2002-10-10,2472.407
2002-10-11,2594.554
2002-10-14,2627.929
2002-10-15,2637.885
2002-10-16,2561.849
2002-10-17,2601.183
2002-10-18,2664.707
2002-10-21,2717.74
2002-10-22,2770.201
2002-10-23,2690.963
2002-10-24,2719.171
2002-10-25,2734.121
2002-10-28,2785.998
2002-10-29,2751.076
2002-10-30,2736.274
2002-10-31,2842.997
2002-11-01,2860.652
2002-11-04,2979.323
2002-11-05,2949.167
2002-11-06,2895.747
2002-11-07,2757.183
2002-11-08,2798.935
2002-11-11,2739.849
2002-11-12,2786.796
2002-11-13,2766.822
2002-11-14,2778.14
2002-11-15,2802.524
2002-11-18,2851.435
2002-11-19,2824.71
2002-11-20,2817.987
2002-11-21,2919.648
2002-11-22,2873.534
2002-11-25,2929.677
2002-11-26,2865.412
2002-11-27,2952.618
2002-11-28,2983.74
2002-11-29,2899.535
2002-12-02,2873.566
2002-12-03,2831.175
2002-12-04,2868.132
2002-12-05,2815.287
2002-12-06,2835.968
2002-12-09,2770.232
2002-12-10,2826.636
2002-12-11,2819.282
2002-12-12,2787.405
2002-12-13,2764.852
2002-12-16,2796.833
2002-12-17,2800.701
2002-12-18,2763.907
2002-12-19,2776.454
2002-12-20,2754.889
2002-12-23,2739.942
2002-12-24,2751.283
2002-12-25,2751.283
2002-12-26,2758.221
2002-12-27,2712.616
2002-12-30,2709.39
2002-12-31,2720.017
2003-01-01,2720.017
2003-01-02,2780.64
2003-01-03,2807.28
2003-01-06,2824.529
2003-01-07,2835.126
2003-01-08,2807.838
2003-01-09,2870.921
2003-01-10,2873.693
2003-01-13,2897.184
2003-01-14,2919.643
2003-01-15,2880.416
2003-01-16,2911.869
2003-01-17,2910.589
2003-01-20,2858.732
2003-01-21,2828.663
2003-01-22,2756.264
2003-01-23,2850.055
2003-01-24,2855.793
2003-01-27,2736.173
2003-01-28,2753.401
2003-01-29,2769.31
2003-01-30,2797.284
2003-01-31,2779.708
2003-02-03,2771.595
2003-02-04,2799.561
2003-02-05,2822.762
2003-02-06,2781.071
2003-02-07,2776.803
2003-02-10,2772.476
2003-02-11,2811.956
2003-02-12,2772.697
2003-02-13,2795.361
2003-02-14,2825.976
2003-02-17,2830.178
2003-02-18,2867.764
2003-02-19,2847.69
2003-02-20,2843.735
2003-02-21,2828.784
2003-02-24,2837.758
2003-02-25,2812.919
2003-02-26,2725.623
2003-02-27,2697.766
2003-02-28,2784.44
2003-03-03,2841.383
2003-03-04,2783.337
2003-03-05,2765.896
2003-03-06,2778.982
2003-03-07,2817.256
2003-03-10,2804.132
2003-03-11,2799.54
2003-03-12,2758.613
2003-03-13,2757.641
2003-03-14,2808.903
2003-03-17,2824.152
2003-03-18,2870.275
2003-03-19,2905.582
2003-03-20,2820.227
2003-03-21,2880.807
2003-03-24,2813.382
2003-03-25,2918.523
2003-03-26,2956.843
2003-03-27,2890.161
2003-03-28,2881.157
2003-03-31,2889.748
2003-04-01,2921.513
2003-04-02,2955.351
2003-04-03,2979.942
2003-04-04,2980.551
2003-04-07,2955.087
2003-04-08,2990.235
2003-04-09,3004.413
2003-04-10,3031.25
2003-04-11,3011.76
2003-04-14,3017.661
2003-04-15,3095.236
2003-04-16,3085.543
2003-04-17,3103.637
2003-04-18,3103.637
2003-04-21,3090.259
2003-04-22,3122.462
2003-04-23,3132.244
2003-04-24,3106.637
2003-04-25,3124.517
2003-04-28,3167.226
2003-04-29,3144.41
2003-04-30,3241.049
2003-05-01,3270.817
2003-05-02,3259.117
2003-05-05,3268.954
2003-05-06,3338.419
2003-05-07,3310.663
2003-05-08,3313.727
2003-05-09,3371.668
2003-05-12,3386.071
2003-05-13,3376.868
2003-05-14,3345.368
2003-05-15,3349.741
2003-05-16,3345.846
2003-05-19,3311.24
2003-05-20,3357.929
2003-05-21,3331.424
2003-05-22,3362.047
2003-05-23,3397.291
2003-05-26,3438.507
2003-05-27,3449.14
2003-05-28,3558.87
2003-05-29,3584.643
2003-05-30,3594.175
2003-06-02,3616.695
2003-06-03,3644.922
2003-06-04,3642.348
2003-06-05,3722.529
2003-06-06,3742.096
2003-06-09,3774.789
2003-06-10,3722.141
2003-06-11,3748.24
2003-06-12,3744.009
2003-06-13,3754.628
2003-06-16,3786.532
2003-06-17,3807.292
2003-06-18,3774.683
2003-06-19,3742.875
2003-06-20,3770.43
2003-06-23,3702.04
2003-06-24,3677.767
2003-06-25,3698.32
2003-06-26,3651.484
2003-06-27,3658.819
2003-06-30,3671.316
2003-07-01,3690.796
2003-07-02,3675.727
2003-07-03,3635.012
2003-07-04,3649.103
2003-07-07,3612.478
2003-07-08,3596.39
2003-07-09,3604.014
2003-07-10,3640.257
2003-07-11,3628.701
2003-07-14,3628.478
2003-07-15,3580.634
2003-07-16,3562.501
2003-07-17,3569.658
2003-07-18,3571.861
2003-07-21,3595.27
2003-07-22,3634.087
2003-07-23,3655.634
2003-07-24,3675.275
2003-07-25,3683.422
2003-07-28,3685.565
2003-07-29,3701.625
2003-07-30,3685.389
2003-07-31,3654.316
2003-08-01,3628.08
2003-08-04,3641.755
2003-08-05,3668.97
2003-08-06,3660.316
2003-08-07,3673.505
2003-08-08,3644.739
2003-08-11,3647.49
2003-08-12,3652.174
2003-08-13,3645.998
2003-08-14,3628.524
2003-08-15,3625.947
2003-08-18,3598.379
2003-08-19,3586.769
2003-08-20,3595.024
2003-08-21,3568.013
2003-08-22,3563.6
2003-08-25,3564.554
2003-08-26,3562.768
2003-08-27,3555.854
2003-08-28,3597.651
2003-08-29,3594.794
2003-09-01,3601.958
2003-09-02,3570.587
2003-09-03,3580.716
2003-09-04,3626.385
2003-09-05,3691.969
2003-09-08,3725.625
2003-09-09,3745.63
2003-09-10,3757.007
2003-09-11,3747.631
2003-09-12,3805.704
2003-09-15,3800.938
2003-09-16,3847.554
2003-09-17,3874.622
2003-09-18,3848.226
2003-09-19,3852.47
2003-09-22,3824.016
2003-09-23,3839.63
2003-09-24,3840.288
2003-09-25,3854.867
2003-09-26,3798.732
2003-09-29,3821.781
2003-09-30,3844.934
2003-10-01,3850.605
2003-10-02,3847.519
2003-10-03,3844.824
2003-10-06,3881.007
2003-10-07,3917.949
2003-10-08,3961.42
2003-10-09,3940.562
2003-10-10,3962.226
2003-10-13,3934.217
2003-10-14,3923.246
2003-10-15,3918.903
2003-10-16,3938.566
2003-10-17,3939.597
2003-10-20,3952.765
2003-10-21,3958.475
2003-10-22,3986.754
2003-10-23,3954.931
2003-10-24,3959.491
2003-10-27,3933.851
2003-10-28,3919.544
2003-10-29,3917.593
2003-10-30,3952.318
2003-10-31,3935.15
2003-11-03,3911.253
2003-11-04,3944.94
2003-11-05,3925.826
2003-11-06,3908.639
2003-11-07,3943.658
2003-11-10,3953.457
2003-11-11,3952.41
2003-11-12,4005.325
2003-11-13,4016.586
2003-11-14,4044.717
2003-11-17,4010.709
2003-11-18,4043.385
2003-11-19,4067.957
2003-11-20,4059.479
2003-11-21,4069.907
2003-11-24,4027.959
2003-11-25,4043.945
2003-11-26,4084.24
2003-11-27,4089.465
2003-11-28,4099.733
2003-12-01,4120.348
2003-12-02,4159.372
2003-12-03,4170.695
2003-12-04,4160.607
2003-12-05,4184.64
2003-12-08,4211.007
2003-12-09,4232.468
2003-12-10,4232.323
2003-12-11,4219.076
2003-12-12,4266.919
2003-12-15,4307.537
2003-12-16,4327.055
2003-12-17,4366.437
2003-12-18,4362.426
2003-12-19,4362.392
2003-12-22,4350.494
2003-12-23,4331.414
2003-12-24,4343.621
2003-12-25,4343.621
2003-12-26,4341.877
2003-12-29,4314.53
2003-12-30,4340.686
2003-12-31,4369.438
2004-01-01,4369.438
2004-01-02,4400.2
2004-01-05,4424.821
2004-01-06,4451.36
2004-01-07,4442.992
2004-01-08,4431.256
2004-01-09,4507.303
2004-01-12,4502.832
2004-01-13,4500.089
2004-01-14,4483.261
2004-01-15,4456.007
2004-01-16,4398.084
2004-01-19,4407.149
2004-01-20,4465.019
2004-01-21,4502.496
2004-01-22,4562.116
2004-01-23,4599.238
2004-01-26,4532.854
2004-01-27,4615.391
2004-01-28,4668.433
2004-01-29,4594.622
2004-01-30,4601.658
2004-02-02,4607.2
2004-02-03,4672.391
2004-02-04,4613.981
2004-02-05,4666.929
2004-02-06,4719.406
2004-02-09,4685.098
2004-02-10,4713.27
2004-02-11,4728.39
2004-02-12,4802.779
2004-02-13,4798.476
2004-02-16,4748.87
2004-02-17,4790.358
2004-02-18,4709.648
2004-02-19,4718.646
2004-02-20,4669.1
2004-02-23,4680.144
2004-02-24,4686.45
2004-02-25,4660.464
2004-02-26,4639.129
2004-02-27,4602.942
2004-03-01,4599.085
2004-03-02,4586.986
2004-03-03,4556.106
2004-03-04,4576.987
2004-03-05,4675.192
2004-03-08,4657.937
2004-03-09,4721.403
2004-03-10,4638.371
2004-03-11,4601.336
2004-03-12,4547.978
2004-03-15,4461.453
2004-03-16,4517.587
2004-03-17,4528.204
2004-03-18,4586.612
2004-03-19,4580.062
2004-03-22,4572.394
2004-03-23,4574.327
2004-03-24,4532.524
2004-03-25,4544.855
2004-03-26,4518.838
2004-03-29,4573.246
2004-03-30,4589.93
2004-03-31,4690.233
2004-04-01,4748.96
2004-04-02,4714.467
2004-04-05,4616.937
2004-04-06,4626.056
2004-04-07,4692.569
2004-04-08,4718.852
2004-04-09,4718.852
2004-04-12,4705.597
2004-04-13,4693.896
2004-04-14,4655.91
2004-04-15,4652.231
2004-04-16,4734.594
2004-04-19,4761.631
2004-04-20,4715.166
2004-04-21,4665.456
2004-04-22,4766.83
2004-04-23,4732.132
2004-04-26,4802.695
2004-04-27,4796.894
2004-04-28,4739.995
2004-04-29,4772.035
2004-04-30,4773.421
2004-05-03,4790.626
2004-05-04,4869.218
2004-05-05,4957.802
2004-05-06,4880.359
2004-05-07,4855.532
2004-05-10,4698.506
2004-05-11,4677.459
2004-05-12,4687.144
2004-05-13,4671.201
2004-05-14,4630.194
2004-05-17,4595.674
2004-05-18,4595.754
2004-05-19,4712.047
2004-05-20,4644.549
2004-05-21,4686.915
2004-05-24,4688.064
2004-05-25,4728.327
2004-05-26,4754.327
2004-05-27,4827.297
2004-05-28,4831.671
2004-05-31,4801.715
2004-06-01,4758.328
2004-06-02,4829.998
2004-06-03,4820.644
2004-06-04,4894.509
2004-06-07,4950.234
2004-06-08,4958.54
2004-06-09,4966.806
2004-06-10,4955.572
2004-06-11,4865.055
2004-06-14,4838.501
2004-06-15,4853.434
2004-06-16,4885.162
2004-06-17,4889.952
2004-06-18,4959.217
2004-06-21,4931.296
2004-06-22,4894.31
2004-06-23,4909.131
2004-06-24,4975.499
2004-06-25,4945.562
2004-06-28,4996.983
2004-06-29,4939.879
2004-06-30,5030.773
2004-07-01,5030.098
2004-07-02,5052.055
2004-07-05,5024.209
2004-07-06,5013.282
2004-07-07,5039.826
2004-07-08,5057.352
2004-07-09,5011.798
2004-07-12,5028.187
2004-07-13,4962.365
2004-07-14,4897.236
2004-07-15,4863.007
2004-07-16,4894.817
2004-07-19,4879.277
2004-07-20,4855.022
2004-07-21,4804.368
2004-07-22,4772.001
2004-07-23,4674.876
2004-07-26,4672.951
2004-07-27,4638.115
2004-07-28,4585.667
2004-07-29,4624.873
2004-07-30,4625.484
2004-08-02,4635.951
2004-08-03,4698.197
2004-08-04,4683.001
2004-08-05,4733.365
2004-08-06,4745.409
2004-08-09,4719.392
2004-08-10,4763.515
2004-08-11,4700.596
2004-08-12,4709.006
2004-08-13,4726.313
2004-08-16,4722.87
2004-08-17,4695.181
2004-08-18,4683.513
2004-08-19,4737.882
2004-08-20,4717.816
2004-08-23,4727.868
2004-08-24,4703.257
2004-08-25,4688.08
2004-08-26,4710.279
2004-08-27,4716.957
2004-08-30,4713.185
2004-08-31,4776.834
2004-09-01,4840.115
2004-09-02,4883.862
2004-09-03,4882.118
2004-09-06,4923.562
2004-09-07,4908.761
2004-09-08,4890.604
2004-09-09,4858.828
2004-09-10,4887.694
2004-09-13,4892.558
2004-09-14,4914.05
2004-09-15,4863.842
2004-09-16,4856.179
2004-09-17,4873.841
2004-09-20,4851.221
2004-09-21,4934.227
2004-09-22,4905.079
2004-09-23,4922.893
2004-09-24,4909.651
2004-09-27,4884.573
2004-09-28,4906.138
2004-09-29,5018.46
2004-09-30,5053.98
2004-10-01,5110.719
2004-10-04,5065.592
2004-10-05,5055.301
2004-10-06,5014.72
2004-10-07,4997.754
2004-10-08,5079.042
2004-10-11,5087.58
2004-10-12,5057.787
2004-10-13,5072.081
2004-10-14,5088.742
2004-10-15,5073.594
2004-10-18,5079.159
2004-10-19,5111.336
2004-10-20,5145.523
2004-10-21,5117.287
2004-10-22,5114.229
2004-10-25,5088.082
2004-10-26,5080.039
2004-10-27,5115.672
2004-10-28,5178.277
2004-10-29,5165.25
2004-11-01,5175.198
2004-11-02,5192.05
2004-11-03,5224.923
2004-11-04,5276.681
2004-11-05,5311.64
2004-11-08,5367.872
2004-11-09,5333.501
2004-11-10,5317.023
2004-11-11,5311.536
2004-11-12,5322.905
2004-11-15,5297.929
2004-11-16,5329.485
2004-11-17,5379.701
2004-11-18,5389.839
2004-11-19,5406.87
2004-11-22,5411.58
2004-11-23,5397.256
2004-11-24,5468.76
2004-11-25,5499.973
2004-11-26,5486.843
2004-11-29,5498.436
2004-11-30,5487.936
2004-12-01,5559.385
2004-12-02,5541.454
2004-12-03,5576.234
2004-12-06,5599.589
2004-12-07,5599.871
2004-12-08,5532.936
2004-12-09,5521.174
2004-12-10,5512.491
2004-12-13,5575.786
2004-12-14,5592.099
2004-12-15,5677.712
2004-12-16,5683.574
2004-12-17,5652.484
2004-12-20,5700.492
2004-12-21,5702.854
2004-12-22,5793.832
2004-12-23,5840.166
2004-12-24,5855.304
2004-12-27,5886.942
2004-12-28,5893.158
2004-12-29,5894.467
2004-12-30,5914.766
2004-12-31,5898.493
2005-01-03,5903.47
2005-01-04,5832.966
2005-01-05,5802.246
2005-01-06,5756.576
2005-01-07,5655.686
2005-01-10,5674.066
2005-01-11,5714.475
2005-01-12,5912.94
2005-01-13,5944.97
2005-01-14,5961.282
2005-01-17,5966.779
2005-01-18,5937.416
2005-01-19,6022.621
2005-01-20,6016.249
2005-01-21,6074.873
2005-01-24,6107.195
2005-01-25,6241.664
2005-01-26,6269.831
2005-01-27,6245.702
2005-01-28,6260.585
2005-01-31,6343.261
2005-02-01,6297.863
2005-02-02,6287.588
2005-02-03,6237.808
2005-02-04,6291.142
2005-02-07,6197.052
2005-02-08,6154.705
2005-02-09,6147.545
2005-02-10,6222.91
2005-02-11,6230.352
2005-02-14,6215.807
2005-02-15,6271.904
2005-02-16,6246.112
2005-02-17,6322.008
2005-02-18,6345.573
2005-02-21,6315.987
2005-02-22,6307.883
2005-02-23,6308.699
2005-02-24,6353.666
2005-02-25,6409.429
2005-02-28,6447.86
2005-03-01,6511.519
2005-03-02,6415.287
2005-03-03,6410.436
2005-03-04,6591.546
2005-03-07,6574.83
2005-03-08,6548.391
2005-03-09,6512.078
2005-03-10,6526.713
2005-03-11,6563.926
2005-03-14,6464.229
2005-03-15,6475.682
2005-03-16,6471.295
2005-03-17,6467.975
2005-03-18,6389.763
2005-03-21,6368.097
2005-03-22,6388.875
2005-03-23,6315.969
2005-03-24,6301.44
2005-03-25,6301.44
2005-03-28,6257.216
2005-03-29,6330.206
2005-03-30,6371.807
2005-03-31,6347.086
2005-04-01,6392.187
2005-04-04,6247.76
2005-04-05,6314.732
2005-04-06,6376.328
2005-04-07,6404.044
2005-04-08,6412.587
2005-04-11,6451.075
2005-04-12,6428.146
2005-04-13,6494.825
2005-04-14,6453.817
2005-04-15,6429.155
2005-04-18,6386.821
2005-04-19,6450.33
2005-04-20,6421.825
2005-04-21,6435.855
2005-04-22,6476.42
2005-04-25,6518.047
2005-04-26,6547.168
2005-04-27,6451.955
2005-04-28,6454.922
2005-04-29,6474.232
2005-05-02,6526.009
2005-05-03,6593.944
2005-05-04,6612.375
2005-05-05,6594.996
2005-05-06,6718.565
2005-05-09,6673.66
2005-05-10,6689.038
2005-05-11,6732.401
2005-05-12,6739.984
2005-05-13,6786.924
2005-05-16,6723.387
2005-05-17,6700.459
2005-05-18,6851.997
2005-05-19,6876.992
2005-05-20,6849.736
2005-05-23,6917.306
2005-05-24,6916.065
2005-05-25,6910.822
2005-05-26,6923.746
2005-05-27,6873.793
2005-05-30,6926.809
2005-05-31,6770.958
2005-06-01,6799.896
2005-06-02,6732.394
2005-06-03,6692.713
2005-06-06,6683.079
2005-06-07,6691.827
2005-06-08,6694.11
2005-06-09,6630.121
2005-06-10,6702.347
2005-06-13,6648.625
2005-06-14,6641.045
2005-06-15,6659.433
