Date,SWITZERLAND LARGE VALUE Large Cap
2007-01-01,884.975
2007-01-02,890.189
2007-01-03,893.567
2007-01-04,888.917
2007-01-05,878.012
2007-01-08,873.186
2007-01-09,873.557
2007-01-10,866.95
2007-01-11,871.44
2007-01-12,877.813
2007-01-15,884.842
2007-01-16,878.883
2007-01-17,882.748
2007-01-18,881.823
2007-01-19,885.045
2007-01-22,888.452
2007-01-23,897.412
2007-01-24,894.916
2007-01-25,895.726
2007-01-26,877.403
2007-01-29,883.471
2007-01-30,884.439
2007-01-31,883.745
2007-02-01,892.297
2007-02-02,892.775
2007-02-05,886.37
2007-02-06,889.774
2007-02-07,902.381
2007-02-08,897.648
2007-02-09,899.93
2007-02-12,891.159
2007-02-13,894.196
2007-02-14,904.083
2007-02-15,925.989
2007-02-16,935.997
2007-02-19,944.817
2007-02-20,942.072
2007-02-21,929.475
2007-02-22,933.759
2007-02-23,940.422
2007-02-26,943.174
2007-02-27,914.54
2007-02-28,895.153
2007-03-01,897.516
2007-03-02,896.105
2007-03-05,884.601
2007-03-06,890.816
2007-03-07,901.742
2007-03-08,910.508
2007-03-09,910.558
2007-03-12,909.362
2007-03-13,899.657
2007-03-14,871.865
2007-03-15,888.204
2007-03-16,890.457
2007-03-19,903.634
2007-03-20,913.209
2007-03-21,915.428
2007-03-22,941.664
2007-03-23,944.325
2007-03-26,934.252
2007-03-27,927.987
2007-03-28,921.925
2007-03-29,925.927
2007-03-30,920.405
2007-04-02,933.863
2007-04-03,937.096
2007-04-04,932.718
2007-04-05,933.741
2007-04-06,933.741
2007-04-09,925.086
2007-04-10,940.517
2007-04-11,940.082
2007-04-12,947.468
2007-04-13,948.361
2007-04-16,966.993
2007-04-17,965.904
2007-04-18,967.305
2007-04-19,965.238
2007-04-20,981.102
2007-04-23,984.502
2007-04-24,983.298
2007-04-25,999.979
2007-04-26,998.741
2007-04-27,994.084
2007-04-30,996.356
2007-05-01,990.121
2007-05-02,991.556
2007-05-03,986.933
2007-05-04,999.493
2007-05-07,998.604
2007-05-08,984.1
2007-05-09,993.612
2007-05-10,994.037
2007-05-11,1006.587
2007-05-14,1002.716
2007-05-15,1006.483
2007-05-16,1004.361
2007-05-17,997.81
2007-05-18,999.351
2007-05-21,996.448
2007-05-22,997.511
2007-05-23,1007.104
2007-05-24,990.769
2007-05-25,987.287
2007-05-28,987.287
2007-05-29,990.325
2007-05-30,985.755
2007-05-31,1000.0
2007-06-01,1001.102
2007-06-04,1004.053
2007-06-05,994.893
2007-06-06,979.382
2007-06-07,958.445
2007-06-08,947.178
2007-06-11,953.299
2007-06-12,946.708
2007-06-13,946.354
2007-06-14,962.619
2007-06-15,977.394
2007-06-18,975.099
2007-06-19,974.889
2007-06-20,980.265
2007-06-21,962.38
2007-06-22,959.122
2007-06-25,957.431
2007-06-26,945.77
2007-06-27,935.15
2007-06-28,939.333
2007-06-29,945.883
2007-07-02,954.496
2007-07-03,958.734
2007-07-04,960.672
2007-07-05,952.63
2007-07-06,958.578
2007-07-09,965.083
2007-07-10,958.691
2007-07-11,956.517
2007-07-12,957.044
2007-07-13,964.243
2007-07-16,975.612
2007-07-17,966.728
2007-07-18,952.919
2007-07-19,948.531
2007-07-20,931.6
2007-07-23,925.61
2007-07-24,921.071
2007-07-25,893.892
2007-07-26,869.712
2007-07-27,868.48
2007-07-30,869.852
2007-07-31,890.839
2007-08-01,892.62
2007-08-02,877.119
2007-08-03,874.372
2007-08-06,875.659
2007-08-07,890.014
2007-08-08,914.571
2007-08-09,893.413
2007-08-10,869.028
2007-08-13,873.997
2007-08-14,844.698
2007-08-15,832.953
2007-08-16,815.301
2007-08-17,844.867
2007-08-20,845.111
2007-08-21,842.665
2007-08-22,854.92
2007-08-23,853.51
2007-08-24,858.387
2007-08-27,859.764
2007-08-28,848.731
2007-08-29,849.061
2007-08-30,848.054
2007-08-31,850.658
2007-09-03,854.165
2007-09-04,864.931
2007-09-05,858.034
2007-09-06,856.917
2007-09-07,846.152
2007-09-10,839.503
2007-09-11,848.765
2007-09-12,853.139
2007-09-13,858.741
2007-09-14,848.134
2007-09-17,839.492
2007-09-18,851.625
2007-09-19,884.337
2007-09-20,887.699
2007-09-21,879.911
2007-09-24,873.862
2007-09-25,868.594
2007-09-26,868.133
2007-09-27,871.734
2007-09-28,879.63
2007-10-01,898.866
2007-10-02,912.396
2007-10-03,919.759
2007-10-04,922.083
2007-10-05,923.926
2007-10-08,918.738
2007-10-09,922.876
2007-10-10,929.878
2007-10-11,930.681
2007-10-12,926.209
2007-10-15,919.905
2007-10-16,907.27
2007-10-17,906.902
2007-10-18,906.742
2007-10-19,894.121
2007-10-22,877.53
2007-10-23,882.355
2007-10-24,870.389
2007-10-25,874.623
2007-10-26,877.55
2007-10-29,880.177
2007-10-30,875.863
2007-10-31,887.929
2007-11-01,858.605
2007-11-02,833.468
2007-11-05,812.741
2007-11-06,823.242
2007-11-07,819.147
2007-11-08,811.114
2007-11-09,788.949
2007-11-12,803.635
2007-11-13,812.809
2007-11-14,832.071
2007-11-15,820.725
2007-11-16,805.728
2007-11-19,769.413
2007-11-20,768.863
2007-11-21,742.08
2007-11-22,745.832
2007-11-23,763.218
2007-11-26,761.33
2007-11-27,775.576
2007-11-28,802.595
2007-11-29,812.404
2007-11-30,820.797
2007-12-03,813.192
2007-12-04,807.363
2007-12-05,813.242
2007-12-06,818.169
2007-12-07,830.412
2007-12-10,848.619
2007-12-11,837.628
2007-12-12,830.283
2007-12-13,803.179
2007-12-14,801.067
2007-12-17,782.88
2007-12-18,779.397
2007-12-19,768.853
2007-12-20,766.155
2007-12-21,768.64
2007-12-24,767.612
2007-12-25,767.612
2007-12-26,772.65
2007-12-27,783.067
2007-12-28,789.763
2007-12-31,787.566
2008-01-01,787.566
2008-01-02,797.57
2008-01-03,782.66
2008-01-04,769.523
2008-01-07,749.521
2008-01-08,753.297
2008-01-09,750.42
2008-01-10,757.614
2008-01-11,765.151
2008-01-14,781.416
2008-01-15,767.562
2008-01-16,742.017
2008-01-17,724.805
2008-01-18,692.356
2008-01-21,639.478
2008-01-22,684.78
2008-01-23,690.724
2008-01-24,749.823
2008-01-25,733.166
2008-01-28,728.965
2008-01-29,746.025
2008-01-30,742.231
2008-01-31,734.062
2008-02-01,746.581
2008-02-04,735.639
2008-02-05,699.575
2008-02-06,699.043
2008-02-07,678.619
2008-02-08,677.444
2008-02-11,661.559
2008-02-12,682.537
2008-02-13,678.669
2008-02-14,665.169
2008-02-15,651.685
2008-02-18,656.909
2008-02-19,649.504
2008-02-20,647.073
2008-02-21,654.642
2008-02-22,648.306
2008-02-25,664.939
2008-02-26,680.221
2008-02-27,695.992
2008-02-28,684.382
2008-02-29,679.367
2008-03-03,662.428
2008-03-04,653.027
2008-03-05,657.874
2008-03-06,639.226
2008-03-07,634.033
2008-03-10,620.757
2008-03-11,635.069
2008-03-12,669.853
2008-03-13,657.69
2008-03-14,639.318
2008-03-17,595.033
2008-03-18,643.156
2008-03-19,646.559
2008-03-20,628.667
2008-03-21,628.667
2008-03-24,621.26
2008-03-25,667.668
2008-03-26,664.989
2008-03-27,671.036
2008-03-28,660.337
2008-03-31,664.345
2008-04-01,702.583
2008-04-02,725.586
2008-04-03,706.063
2008-04-04,724.036
2008-04-07,736.105
2008-04-08,736.037
2008-04-09,722.552
2008-04-10,719.246
2008-04-11,714.496
2008-04-14,700.968
2008-04-15,699.182
2008-04-16,711.612
2008-04-17,706.116
2008-04-18,721.115
2008-04-21,727.305
2008-04-22,722.827
2008-04-23,705.751
2008-04-24,706.701
2008-04-25,724.599
2008-04-28,739.456
2008-04-29,730.003
2008-04-30,724.605
2008-05-01,720.042
2008-05-02,742.435
2008-05-05,744.121
2008-05-06,724.347
2008-05-07,719.479
2008-05-08,706.766
2008-05-09,700.864
2008-05-12,699.859
2008-05-13,698.145
2008-05-14,695.721
2008-05-15,703.11
2008-05-16,698.705
2008-05-19,699.816
2008-05-20,696.559
2008-05-21,687.496
2008-05-22,683.827
2008-05-23,676.8
2008-05-26,657.924
2008-05-27,653.848
2008-05-28,649.275
2008-05-29,645.09
2008-05-30,642.08
2008-06-02,634.181
2008-06-03,635.911
2008-06-04,636.567
2008-06-05,646.954
2008-06-06,634.284
2008-06-09,620.863
2008-06-10,612.613
2008-06-11,605.039
2008-06-12,605.128
2008-06-13,616.374
2008-06-16,619.766
2008-06-17,622.088
2008-06-18,609.297
2008-06-19,590.899
2008-06-20,585.211
2008-06-23,564.566
2008-06-24,573.644
2008-06-25,589.762
2008-06-26,577.032
2008-06-27,574.223
2008-06-30,567.783
2008-07-01,547.447
2008-07-02,548.268
2008-07-03,550.12
2008-07-04,539.889
2008-07-07,529.998
2008-07-08,522.936
2008-07-09,541.138
2008-07-10,534.993
2008-07-11,525.849
2008-07-14,526.504
2008-07-15,512.299
2008-07-16,511.758
2008-07-17,538.897
2008-07-18,561.551
2008-07-21,569.822
2008-07-22,565.68
2008-07-23,586.832
2008-07-24,592.715
2008-07-25,566.925
2008-07-28,552.578
2008-07-29,544.404
2008-07-30,555.486
2008-07-31,559.359
2008-08-01,559.039
2008-08-04,547.086
2008-08-05,569.386
2008-08-06,580.969
2008-08-07,578.131
2008-08-08,567.755
2008-08-11,584.883
2008-08-12,575.977
2008-08-13,548.809
2008-08-14,554.416
2008-08-15,553.698
2008-08-18,553.818
2008-08-19,533.933
2008-08-20,539.249
2008-08-21,540.264
2008-08-22,550.886
2008-08-25,550.171
2008-08-26,548.324
2008-08-27,544.171
2008-08-28,563.516
2008-08-29,568.458
2008-09-01,564.015
2008-09-02,571.613
2008-09-03,570.471
2008-09-04,551.332
2008-09-05,536.965
2008-09-08,564.248
2008-09-09,565.044
2008-09-10,548.287
2008-09-11,535.467
2008-09-12,550.693
2008-09-15,512.097
2008-09-16,472.232
2008-09-17,466.351
2008-09-18,481.447
2008-09-19,568.022
2008-09-22,559.363
2008-09-23,542.498
2008-09-24,552.274
2008-09-25,575.259
2008-09-26,559.492
2008-09-29,511.196
2008-09-30,509.833
2008-10-01,521.797
2008-10-02,526.522
2008-10-03,564.177
2008-10-06,505.844
2008-10-07,485.528
2008-10-08,446.146
2008-10-09,434.467
2008-10-10,388.979
2008-10-13,444.172
2008-10-14,494.557
2008-10-15,455.789
2008-10-16,436.003
2008-10-17,440.619
2008-10-20,436.333
2008-10-21,439.94
2008-10-22,417.142
2008-10-23,401.852
2008-10-24,387.768
2008-10-27,354.236
2008-10-28,351.817
2008-10-29,406.351
2008-10-30,418.627
2008-10-31,434.567
2008-11-03,435.874
2008-11-04,457.234
2008-11-05,441.541
2008-11-06,403.022
2008-11-07,401.588
2008-11-10,406.377
2008-11-11,376.36
2008-11-12,357.205
2008-11-13,348.13
2008-11-14,352.404
2008-11-17,335.52
2008-11-18,328.065
2008-11-19,300.019
2008-11-20,280.504
2008-11-21,280.9
2008-11-24,324.631
2008-11-25,343.858
2008-11-26,342.102
2008-11-27,363.055
2008-11-28,371.036
2008-12-01,336.163
2008-12-02,342.04
2008-12-03,331.609
2008-12-04,352.499
2008-12-05,336.858
2008-12-08,375.27
2008-12-09,377.145
2008-12-10,379.977
2008-12-11,374.914
2008-12-12,362.392
2008-12-15,363.347
2008-12-16,368.917
2008-12-17,393.142
2008-12-18,403.661
2008-12-19,375.747
2008-12-22,368.302
2008-12-23,373.803
2008-12-24,377.49
2008-12-25,377.49
2008-12-26,379.077
2008-12-29,391.608
2008-12-30,397.191
2008-12-31,392.694
2009-01-01,392.694
2009-01-02,390.256
2009-01-05,405.706
2009-01-06,400.754
2009-01-07,403.691
2009-01-08,399.106
2009-01-09,394.226
2009-01-12,384.012
2009-01-13,368.196
2009-01-14,352.316
2009-01-15,348.869
2009-01-16,356.559
2009-01-19,331.04
2009-01-20,307.456
2009-01-21,304.098
2009-01-22,307.402
2009-01-23,298.902
2009-01-26,323.119
2009-01-27,321.693
2009-01-28,348.181
2009-01-29,337.579
2009-01-30,323.983
2009-02-02,315.714
2009-02-03,320.818
2009-02-04,339.872
2009-02-05,318.517
2009-02-06,312.004
2009-02-09,315.814
2009-02-10,313.711
2009-02-11,311.621
2009-02-12,308.639
2009-02-13,317.375
2009-02-16,303.732
2009-02-17,281.97
2009-02-18,281.11
2009-02-19,279.878
2009-02-20,260.777
2009-02-23,253.428
2009-02-24,248.954
2009-02-25,250.074
2009-02-26,271.953
2009-02-27,269.381
2009-03-02,248.74
2009-03-03,242.227
2009-03-04,250.354
2009-03-05,231.956
2009-03-06,224.193
2009-03-09,213.223
2009-03-10,236.932
2009-03-11,249.46
2009-03-12,250.059
2009-03-13,258.708
2009-03-16,270.165
2009-03-17,270.46
2009-03-18,280.592
2009-03-19,302.758
2009-03-20,308.737
2009-03-23,327.045
2009-03-24,316.457
2009-03-25,326.143
2009-03-26,326.018
2009-03-27,307.677
2009-03-30,288.644
2009-03-31,311.108
2009-04-01,320.112
2009-04-02,349.569
2009-04-03,342.328
2009-04-06,331.587
2009-04-07,325.022
2009-04-08,328.922
2009-04-09,344.326
2009-04-10,344.326
2009-04-13,348.423
2009-04-14,354.813
2009-04-15,345.725
2009-04-16,365.093
2009-04-17,358.209
2009-04-20,338.884
2009-04-21,342.638
2009-04-22,356.202
2009-04-23,367.305
2009-04-24,380.486
2009-04-27,382.912
2009-04-28,371.642
2009-04-29,392.856
2009-04-30,401.537
2009-05-01,402.208
2009-05-04,408.853
2009-05-05,402.921
2009-05-06,401.582
2009-05-07,400.49
2009-05-08,425.459
2009-05-11,429.036
2009-05-12,424.78
2009-05-13,396.92
2009-05-14,409.046
2009-05-15,411.494
2009-05-18,420.041
2009-05-19,435.226
2009-05-20,439.037
2009-05-21,437.048
2009-05-22,431.622
2009-05-25,432.098
2009-05-26,436.476
2009-05-27,441.817
2009-05-28,433.484
2009-05-29,444.008
2009-06-01,441.792
2009-06-02,459.993
2009-06-03,448.891
2009-06-04,456.727
2009-06-05,456.477
2009-06-08,447.185
2009-06-09,447.89
2009-06-10,455.457
2009-06-11,464.73
2009-06-12,459.535
2009-06-15,444.17
2009-06-16,441.555
2009-06-17,432.288
2009-06-18,439.586
2009-06-19,439.331
2009-06-22,427.455
2009-06-23,427.131
2009-06-24,434.433
2009-06-25,426.37
2009-06-26,431.43
2009-06-29,442.542
2009-06-30,434.368
2009-07-01,444.096
2009-07-02,428.666
2009-07-03,427.867
2009-07-06,421.574
2009-07-07,415.622
2009-07-08,405.426
2009-07-09,408.415
2009-07-10,405.207
2009-07-13,415.287
2009-07-14,420.598
2009-07-15,436.702
2009-07-16,441.773
2009-07-17,442.228
2009-07-20,453.442
2009-07-21,460.273
2009-07-22,455.802
2009-07-23,464.299
2009-07-24,467.453
2009-07-27,468.51
2009-07-28,457.103
2009-07-29,462.994
2009-07-30,474.174
2009-07-31,483.186
2009-08-03,502.436
2009-08-04,502.508
2009-08-05,501.257
2009-08-06,507.729
2009-08-07,509.101
2009-08-10,511.383
2009-08-11,500.174
2009-08-12,514.034
2009-08-13,519.512
2009-08-14,514.974
2009-08-17,501.008
2009-08-18,510.838
2009-08-19,520.583
2009-08-20,520.365
2009-08-21,534.215
2009-08-24,544.447
2009-08-25,550.891
2009-08-26,547.02
2009-08-27,538.222
2009-08-28,556.156
2009-08-31,551.016
2009-09-01,543.359
2009-09-02,532.804
2009-09-03,530.851
2009-09-04,531.484
2009-09-07,542.98
2009-09-08,553.528
2009-09-09,559.849
2009-09-10,564.008
2009-09-11,564.573
2009-09-14,561.752
2009-09-15,557.299
2009-09-16,566.844
2009-09-17,573.269
2009-09-18,578.334
2009-09-21,568.965
2009-09-22,577.636
2009-09-23,581.133
2009-09-24,570.691
2009-09-25,565.558
2009-09-28,571.229
2009-09-29,569.269
2009-09-30,574.689
2009-10-01,570.395
2009-10-02,564.822
2009-10-05,569.867
2009-10-06,589.442
2009-10-07,583.709
2009-10-08,589.072
2009-10-09,594.388
2009-10-12,608.418
2009-10-13,599.06
2009-10-14,605.121
2009-10-15,601.844
2009-10-16,593.176
2009-10-19,596.149
2009-10-20,594.292
2009-10-21,599.204
2009-10-22,603.329
2009-10-23,604.97
2009-10-26,582.963
2009-10-27,573.503
2009-10-28,552.992
2009-10-29,565.553
2009-10-30,551.912
2009-11-02,552.33
2009-11-03,551.309
2009-11-04,572.478
2009-11-05,563.732
2009-11-06,559.414
2009-11-09,574.369
2009-11-10,567.529
2009-11-11,577.136
2009-11-12,574.941
2009-11-13,574.969
2009-11-16,593.639
2009-11-17,581.568
2009-11-18,581.474
2009-11-19,564.681
2009-11-20,558.254
2009-11-23,575.367
2009-11-24,575.174
2009-11-25,581.803
2009-11-26,561.594
2009-11-27,568.471
2009-11-30,558.869
2009-12-01,575.132
2009-12-02,573.698
2009-12-03,578.128
2009-12-04,574.213
2009-12-07,566.573
2009-12-08,558.712
2009-12-09,549.599
2009-12-10,555.869
2009-12-11,550.328
2009-12-14,553.345
2009-12-15,548.689
2009-12-16,555.834
2009-12-17,545.736
2009-12-18,542.258
2009-12-21,547.857
2009-12-22,551.403
2009-12-23,561.789
2009-12-24,562.141
2009-12-25,562.141
2009-12-28,569.55
2009-12-29,570.421
2009-12-30,562.433
2009-12-31,566.378
2010-01-01,566.378
2010-01-04,578.721
2010-01-05,586.014
2010-01-06,586.332
2010-01-07,579.317
2010-01-08,582.766
2010-01-11,588.277
2010-01-12,586.301
2010-01-13,586.635
2010-01-14,588.118
2010-01-15,582.367
2010-01-18,587.473
2010-01-19,582.339
2010-01-20,567.412
2010-01-21,560.189
2010-01-22,557.333
2010-01-25,554.199
2010-01-26,557.144
2010-01-27,557.761
2010-01-28,553.669
2010-01-29,553.781
2010-02-01,562.202
2010-02-02,566.64
2010-02-03,560.78
2010-02-04,568.181
2010-02-05,551.566
2010-02-08,556.978
2010-02-09,556.656
2010-02-10,561.601
2010-02-11,559.752
2010-02-12,556.397
2010-02-15,564.581
2010-02-16,573.666
2010-02-17,574.298
2010-02-18,577.662
2010-02-19,580.092
2010-02-22,584.228
2010-02-23,579.393
2010-02-24,582.444
2010-02-25,576.518
2010-02-26,587.91
2010-03-01,587.617
2010-03-02,591.019
2010-03-03,602.523
2010-03-04,600.09
2010-03-05,604.905
2010-03-08,611.43
2010-03-09,605.418
2010-03-10,611.851
2010-03-11,610.905
2010-03-12,620.284
2010-03-15,615.476
2010-03-16,623.936
2010-03-17,628.12
2010-03-18,622.476
2010-03-19,623.849
2010-03-22,619.67
2010-03-23,624.279
2010-03-24,615.486
2010-03-25,615.615
2010-03-26,619.385
2010-03-29,625.814
2010-03-30,624.964
2010-03-31,632.723
2010-04-01,644.414
2010-04-02,644.414
2010-04-05,636.06
2010-04-06,636.246
2010-04-07,633.801
2010-04-08,623.86
2010-04-09,631.712
2010-04-12,646.433
2010-04-13,644.853
2010-04-14,645.58
2010-04-15,644.005
2010-04-16,637.44
2010-04-19,624.373
2010-04-20,624.046
2010-04-21,619.019
2010-04-22,608.732
2010-04-23,613.151
2010-04-26,616.049
2010-04-27,597.664
2010-04-28,583.838
2010-04-29,596.244
2010-04-30,590.026
2010-05-03,582.414
2010-05-04,567.938
2010-05-05,556.004
2010-05-06,559.856
2010-05-07,539.948
2010-05-10,577.6
2010-05-11,580.25
2010-05-12,587.6
2010-05-13,584.015
2010-05-14,562.836
2010-05-17,554.624
2010-05-18,561.313
2010-05-19,539.757
2010-05-20,533.124
2010-05-21,533.742
2010-05-24,529.271
2010-05-25,516.226
2010-05-26,525.853
2010-05-27,537.775
2010-05-28,540.48
2010-05-31,539.896
2010-06-01,537.873
2010-06-02,535.815
2010-06-03,543.04
2010-06-04,524.975
2010-06-07,525.859
2010-06-08,523.582
2010-06-09,536.037
2010-06-10,541.029
2010-06-11,548.572
2010-06-14,562.503
2010-06-15,565.921
2010-06-16,568.712
2010-06-17,576.405
2010-06-18,582.993
2010-06-21,588.648
2010-06-22,578.509
2010-06-23,568.793
2010-06-24,558.475
2010-06-25,557.366
2010-06-28,569.271
2010-06-29,552.646
2010-06-30,552.57
2010-07-01,551.342
2010-07-02,553.788
2010-07-05,554.402
2010-07-06,572.14
2010-07-07,583.214
2010-07-08,595.099
2010-07-09,596.472
2010-07-12,596.481
2010-07-13,607.828
2010-07-14,606.502
2010-07-15,605.04
2010-07-16,588.156
2010-07-19,586.089
2010-07-20,586.495
2010-07-21,592.103
2010-07-22,599.486
2010-07-23,594.406
2010-07-26,602.519
2010-07-27,616.944
2010-07-28,621.808
2010-07-29,627.749
2010-07-30,621.669
2010-08-02,644.92
2010-08-03,644.939
2010-08-04,639.245
2010-08-05,634.09
2010-08-06,634.62
2010-08-09,634.102
2010-08-10,618.358
2010-08-11,603.434
2010-08-12,603.256
2010-08-13,600.345
2010-08-16,601.926
2010-08-17,610.554
2010-08-18,609.414
2010-08-19,606.018
2010-08-20,592.38
2010-08-23,593.86
2010-08-24,592.346
2010-08-25,587.275
2010-08-26,594.097
2010-08-27,595.712
2010-08-30,597.621
2010-08-31,600.847
2010-09-01,616.499
2010-09-02,617.318
2010-09-03,627.747
2010-09-06,625.514
2010-09-07,615.844
2010-09-08,617.306
2010-09-09,624.427
2010-09-10,616.596
2010-09-13,636.275
2010-09-14,643.111
2010-09-15,635.814
2010-09-16,629.334
2010-09-17,624.02
2010-09-20,633.651
2010-09-21,627.406
2010-09-22,628.275
2010-09-23,616.102
2010-09-24,622.946
2010-09-27,619.369
2010-09-28,618.277
2010-09-29,620.135
2010-09-30,611.003
2010-10-01,610.677
2010-10-04,611.708
2010-10-05,624.287
2010-10-06,627.49
2010-10-07,630.983
2010-10-08,628.727
2010-10-11,629.397
2010-10-12,627.885
2010-10-13,637.228
2010-10-14,641.082
2010-10-15,634.537
2010-10-18,644.201
2010-10-19,635.398
2010-10-20,644.266
2010-10-21,629.309
2010-10-22,618.065
2010-10-25,619.378
2010-10-26,611.894
2010-10-27,609.639
2010-10-28,620.056
2010-10-29,615.135
2010-11-01,611.403
2010-11-02,626.746
2010-11-03,619.253
2010-11-04,637.119
2010-11-05,639.616
2010-11-08,638.203
2010-11-09,641.981
2010-11-10,629.052
2010-11-11,625.127
2010-11-12,622.465
2010-11-15,619.429
2010-11-16,609.407
2010-11-17,612.499
2010-11-18,613.88
2010-11-19,610.149
2010-11-22,606.756
2010-11-23,593.113
2010-11-24,593.327
2010-11-25,590.358
2010-11-26,580.407
2010-11-29,575.075
2010-11-30,565.656
2010-12-01,571.813
2010-12-02,584.642
2010-12-03,590.569
2010-12-06,583.299
2010-12-07,588.704
2010-12-08,589.123
2010-12-09,595.508
2010-12-10,594.074
2010-12-13,602.124
2010-12-14,607.92
2010-12-15,618.973
2010-12-16,612.888
2010-12-17,610.963
2010-12-20,614.036
2010-12-21,620.761
2010-12-22,623.086
2010-12-23,621.779
2010-12-24,621.133
2010-12-27,617.335
2010-12-28,624.804
2010-12-29,625.903
2010-12-30,622.031
2010-12-31,625.168
2011-01-03,630.37
2011-01-04,624.868
2011-01-05,620.458
2011-01-06,626.771
2011-01-07,622.311
2011-01-10,612.992
2011-01-11,617.749
2011-01-12,629.614
2011-01-13,631.397
2011-01-14,630.878
2011-01-17,632.611
2011-01-18,639.591
2011-01-19,633.582
2011-01-20,623.519
2011-01-21,634.493
2011-01-24,644.407
2011-01-25,641.953
2011-01-26,644.207
2011-01-27,638.052
2011-01-28,637.389
2011-01-31,634.386
2011-02-01,640.482
2011-02-02,643.023
2011-02-03,637.392
2011-02-04,638.898
2011-02-07,642.118
2011-02-08,642.991
2011-02-09,639.587
2011-02-10,627.711
2011-02-11,628.193
2011-02-14,630.918
2011-02-15,634.326
2011-02-16,640.426
2011-02-17,654.376
2011-02-18,659.367
2011-02-21,656.69
2011-02-22,652.781
2011-02-23,656.97
2011-02-24,652.264
2011-02-25,654.835
2011-02-28,661.628
2011-03-01,665.534
2011-03-02,668.073
2011-03-03,664.289
2011-03-04,662.388
2011-03-07,658.234
2011-03-08,652.178
2011-03-09,645.482
2011-03-10,638.377
2011-03-11,635.695
2011-03-14,626.904
2011-03-15,618.819
2011-03-16,611.158
2011-03-17,624.817
2011-03-18,627.468
2011-03-21,635.121
2011-03-22,639.259
2011-03-23,637.138
2011-03-24,643.764
2011-03-25,642.467
2011-03-28,641.322
2011-03-29,637.423
2011-03-30,635.975
2011-03-31,637.847
2011-04-01,636.825
2011-04-04,641.572
2011-04-05,643.668
2011-04-06,652.612
2011-04-07,657.665
2011-04-08,660.277
2011-04-11,658.27
2011-04-12,656.331
2011-04-13,658.528
2011-04-14,656.21
2011-04-15,652.741
2011-04-18,635.073
2011-04-19,645.407
2011-04-20,661.28
2011-04-21,666.473
2011-04-22,666.473
2011-04-25,666.7
2011-04-26,667.803
2011-04-27,665.023
2011-04-28,676.703
2011-04-29,681.156
2011-05-02,685.269
2011-05-03,683.62
2011-05-04,681.658
2011-05-05,673.99
2011-05-06,675.099
2011-05-09,668.2
2011-05-10,671.874
2011-05-11,671.552
2011-05-12,669.441
2011-05-13,668.934
2011-05-16,672.821
2011-05-17,662.422
2011-05-18,670.68
2011-05-19,671.242
2011-05-20,674.05
2011-05-23,658.233
2011-05-24,662.632
2011-05-25,669.258
2011-05-26,675.328
2011-05-27,688.031
2011-05-30,689.046
2011-05-31,696.355
2011-06-01,697.927
2011-06-02,695.941
2011-06-03,691.994
2011-06-06,688.065
2011-06-07,683.949
2011-06-08,677.206
2011-06-09,674.234
2011-06-10,665.413
2011-06-13,669.867
2011-06-14,671.729
2011-06-15,663.749
2011-06-16,659.004
2011-06-17,658.219
2011-06-20,658.633
2011-06-21,660.106
2011-06-22,659.207
2011-06-23,644.597
2011-06-24,643.642
2011-06-27,645.039
2011-06-28,648.317
2011-06-29,653.252
2011-06-30,659.289
2011-07-01,659.258
2011-07-04,658.6
2011-07-05,661.932
2011-07-06,660.734
2011-07-07,659.32
2011-07-08,660.041
2011-07-11,652.451
2011-07-12,647.625
2011-07-13,654.847
2011-07-14,653.837
2011-07-15,652.492
2011-07-18,637.736
2011-07-19,646.59
2011-07-20,653.082
2011-07-21,662.772
2011-07-22,661.282
2011-07-25,665.479
2011-07-26,667.262
2011-07-27,659.536
2011-07-28,652.092
2011-07-29,652.978
2011-08-01,658.955
2011-08-02,641.189
2011-08-03,636.023
2011-08-04,613.33
2011-08-05,604.776
2011-08-08,582.925
2011-08-09,598.289
2011-08-10,584.566
2011-08-11,584.422
2011-08-12,600.335
2011-08-15,603.44
2011-08-16,602.388
2011-08-17,607.688
2011-08-18,584.952
2011-08-19,577.963
2011-08-22,583.956
2011-08-23,592.476
2011-08-24,599.363
2011-08-25,591.422
2011-08-26,584.458
2011-08-29,590.566
2011-08-30,591.426
2011-08-31,607.93
2011-09-01,615.963
2011-09-02,606.081
2011-09-05,580.134
2011-09-06,559.484
2011-09-07,571.957
2011-09-08,569.62
2011-09-09,552.376
2011-09-12,537.843
2011-09-13,548.038
2011-09-14,552.629
2011-09-15,565.553
2011-09-16,566.157
2011-09-19,550.319
2011-09-20,560.789
2011-09-21,556.648
2011-09-22,535.503
2011-09-23,536.381
2011-09-26,547.228
2011-09-27,568.628
2011-09-28,567.371
2011-09-29,577.772
2011-09-30,564.215
2011-10-03,555.991
2011-10-04,545.719
2011-10-05,551.025
2011-10-06,565.258
2011-10-07,568.934
2011-10-10,581.291
2011-10-11,579.621
2011-10-12,592.179
2011-10-13,584.298
2011-10-14,593.92
2011-10-17,588.268
2011-10-18,577.24
2011-10-19,582.485
2011-10-20,579.256
2011-10-21,597.194
2011-10-24,599.537
2011-10-25,589.802
2011-10-26,585.832
2011-10-27,612.771
2011-10-28,615.199
2011-10-31,598.041
2011-11-01,571.047
2011-11-02,577.585
2011-11-03,579.788
2011-11-04,576.443
2011-11-07,569.215
2011-11-08,574.057
2011-11-09,561.217
2011-11-10,557.116
