Date,EUROPE SMID CAP SMID (Small+Mid Cap)
2005-11-09,553.152
2005-11-10,554.532
2005-11-11,556.359
2005-11-14,556.59
2005-11-15,554.585
2005-11-16,550.579
2005-11-17,556.447
2005-11-18,558.141
2005-11-21,561.056
2005-11-22,561.02
2005-11-23,567.377
2005-11-24,566.377
2005-11-25,565.961
2005-11-28,566.862
2005-11-29,566.388
2005-11-30,567.217
2005-12-01,570.331
2005-12-02,574.798
2005-12-05,576.972
2005-12-06,579.746
2005-12-07,577.961
2005-12-08,582.57
2005-12-09,584.758
2005-12-12,590.895
2005-12-13,590.126
2005-12-14,593.287
2005-12-15,589.259
2005-12-16,595.487
2005-12-19,594.63
2005-12-20,591.59
2005-12-21,590.032
2005-12-22,592.375
2005-12-23,593.692
2005-12-26,593.692
2005-12-27,595.014
2005-12-28,596.737
2005-12-29,596.92
2005-12-30,593.263
2006-01-02,595.212
2006-01-03,608.951
2006-01-04,621.157
2006-01-05,619.477
2006-01-06,625.241
2006-01-09,622.835
2006-01-10,619.634
2006-01-11,625.57
2006-01-12,626.038
2006-01-13,625.789
2006-01-16,629.246
2006-01-17,623.17
2006-01-18,620.712
2006-01-19,626.687
2006-01-20,625.83
2006-01-23,632.604
2006-01-24,633.908
2006-01-25,641.137
2006-01-26,644.515
2006-01-27,645.235
2006-01-30,642.16
2006-01-31,645.093
2006-02-01,650.406
2006-02-02,648.188
2006-02-03,642.894
2006-02-06,644.15
2006-02-07,640.545
2006-02-08,639.911
2006-02-09,646.153
2006-02-10,643.866
2006-02-13,644.476
2006-02-14,640.835
2006-02-15,645.132
2006-02-16,646.343
2006-02-17,651.788
2006-02-20,655.18
2006-02-21,654.671
2006-02-22,655.923
2006-02-23,658.954
2006-02-24,658.187
2006-02-27,660.593
2006-02-28,657.248
2006-03-01,662.915
2006-03-02,661.783
2006-03-03,663.191
2006-03-06,666.772
2006-03-07,654.064
2006-03-08,647.902
2006-03-09,654.059
2006-03-10,655.074
2006-03-13,663.001
2006-03-14,670.747
2006-03-15,674.846
2006-03-16,684.054
2006-03-17,687.244
2006-03-20,689.663
2006-03-21,685.57
2006-03-22,687.936
2006-03-23,682.878
2006-03-24,687.976
2006-03-27,686.271
2006-03-28,685.41
2006-03-29,681.43
2006-03-30,693.041
2006-03-31,689.07
2006-04-03,694.58
2006-04-04,702.108
2006-04-05,704.791
2006-04-06,706.152
2006-04-07,697.324
2006-04-10,697.413
2006-04-11,690.902
2006-04-12,687.256
2006-04-13,689.977
2006-04-14,689.977
2006-04-17,700.229
2006-04-18,701.31
2006-04-19,712.82
2006-04-20,713.464
2006-04-21,720.986
2006-04-24,722.142
2006-04-25,724.325
2006-04-26,728.183
2006-04-27,728.297
2006-04-28,728.631
2006-05-01,731.691
2006-05-02,739.155
2006-05-03,736.764
2006-05-04,746.852
2006-05-05,758.582
2006-05-08,760.735
2006-05-09,764.165
2006-05-10,764.622
2006-05-11,765.495
2006-05-12,752.88
2006-05-15,731.929
2006-05-16,729.743
2006-05-17,708.732
2006-05-18,699.673
2006-05-19,694.431
2006-05-22,671.624
2006-05-23,697.269
2006-05-24,681.828
2006-05-25,689.94
2006-05-26,704.331
2006-05-29,708.569
2006-05-30,700.407
2006-05-31,704.161
2006-06-01,704.663
2006-06-02,717.777
2006-06-05,713.642
2006-06-06,688.83
2006-06-07,685.382
2006-06-08,658.356
2006-06-09,669.986
2006-06-12,661.752
2006-06-13,641.594
2006-06-14,646.892
2006-06-15,669.373
2006-06-16,666.427
2006-06-19,667.265
2006-06-20,668.456
2006-06-21,671.63
2006-06-22,672.261
2006-06-23,670.388
2006-06-26,672.456
2006-06-27,672.341
2006-06-28,668.673
2006-06-29,678.122
2006-06-30,701.796
2006-07-03,707.295
2006-07-04,709.342
2006-07-05,696.922
2006-07-06,702.736
2006-07-07,704.545
2006-07-10,701.056
2006-07-11,695.999
2006-07-12,696.034
2006-07-13,685.253
2006-07-14,674.081
2006-07-17,660.329
2006-07-18,656.351
2006-07-19,675.574
2006-07-20,682.875
2006-07-21,677.687
2006-07-24,683.697
2006-07-25,686.78
2006-07-26,689.262
2006-07-27,702.899
2006-07-28,706.406
2006-07-31,706.187
2006-08-01,703.05
2006-08-02,712.878
2006-08-03,706.393
2006-08-04,718.675
2006-08-07,711.258
2006-08-08,710.509
2006-08-09,714.875
2006-08-10,702.834
2006-08-11,704.782
2006-08-14,707.901
2006-08-15,713.873
2006-08-16,722.887
2006-08-17,725.792
2006-08-18,722.82
2006-08-21,728.174
2006-08-22,724.029
2006-08-23,722.019
2006-08-24,722.377
2006-08-25,720.816
2006-08-28,725.357
2006-08-29,726.341
2006-08-30,735.245
2006-08-31,733.945
2006-09-01,739.795
2006-09-04,746.873
2006-09-05,741.061
2006-09-06,733.939
2006-09-07,723.044
2006-09-08,722.574
2006-09-11,718.855
2006-09-12,726.578
2006-09-13,729.792
2006-09-14,736.965
2006-09-15,733.98
2006-09-18,735.701
2006-09-19,734.52
2006-09-20,739.353
2006-09-21,744.249
2006-09-22,742.115
2006-09-25,737.574
2006-09-26,742.361
2006-09-27,748.667
2006-09-28,748.932
2006-09-29,748.623
2006-10-02,753.408
2006-10-03,750.106
2006-10-04,751.623
2006-10-05,757.597
2006-10-06,752.924
2006-10-09,754.146
2006-10-10,756.008
2006-10-11,756.722
2006-10-12,762.066
2006-10-13,761.923
2006-10-16,765.31
2006-10-17,757.736
2006-10-18,763.646
2006-10-19,769.711
2006-10-20,773.466
2006-10-23,771.352
2006-10-24,772.623
2006-10-25,778.217
2006-10-26,783.784
2006-10-27,784.371
2006-10-30,781.617
2006-10-31,787.704
2006-11-01,791.178
2006-11-02,788.575
2006-11-03,786.493
2006-11-06,793.998
2006-11-07,802.891
2006-11-08,800.658
2006-11-09,803.355
2006-11-10,809.257
2006-11-13,809.074
2006-11-14,807.771
2006-11-15,811.456
2006-11-16,814.181
2006-11-17,809.57
2006-11-20,810.891
2006-11-21,814.913
2006-11-22,823.065
2006-11-23,822.572
2006-11-24,826.566
2006-11-27,816.904
2006-11-28,814.142
2006-11-29,827.273
2006-11-30,831.955
2006-12-01,836.691
2006-12-04,839.874
2006-12-05,843.486
2006-12-06,845.668
2006-12-07,849.638
2006-12-08,852.653
2006-12-11,851.938
2006-12-12,854.861
2006-12-13,859.457
2006-12-14,860.248
2006-12-15,859.53
2006-12-18,858.772
2006-12-19,860.331
2006-12-20,865.602
2006-12-21,865.663
2006-12-22,862.992
2006-12-25,862.992
2006-12-26,861.52
2006-12-27,867.488
2006-12-28,870.296
2006-12-29,872.52
2007-01-01,872.52
2007-01-02,888.36
2007-01-03,881.787
2007-01-04,869.31
2007-01-05,859.49
2007-01-08,862.302
2007-01-09,864.645
2007-01-10,856.58
2007-01-11,864.139
2007-01-12,870.628
2007-01-15,878.163
2007-01-16,873.593
2007-01-17,875.606
2007-01-18,876.711
2007-01-19,880.409
2007-01-22,881.47
2007-01-23,884.078
2007-01-24,886.664
2007-01-25,884.964
2007-01-26,875.401
2007-01-29,879.193
2007-01-30,882.049
2007-01-31,882.792
2007-02-01,894.752
2007-02-02,898.617
2007-02-05,897.188
2007-02-06,903.146
2007-02-07,911.733
2007-02-08,905.977
2007-02-09,907.801
2007-02-12,900.404
2007-02-13,904.165
2007-02-14,920.234
2007-02-15,921.646
2007-02-16,919.575
2007-02-19,924.861
2007-02-20,923.38
2007-02-21,918.268
2007-02-22,920.017
2007-02-23,924.297
2007-02-26,926.903
2007-02-27,897.293
2007-02-28,886.155
2007-03-01,874.618
2007-03-02,875.153
2007-03-05,854.905
2007-03-06,864.912
2007-03-07,876.513
2007-03-08,889.465
2007-03-09,891.041
2007-03-12,893.467
2007-03-13,885.597
2007-03-14,864.833
2007-03-15,883.103
2007-03-16,889.792
2007-03-19,901.995
2007-03-20,907.585
2007-03-21,916.297
2007-03-22,929.375
2007-03-23,928.576
2007-03-26,927.412
2007-03-27,925.837
2007-03-28,922.598
2007-03-29,930.158
2007-03-30,930.706
2007-04-02,940.357
2007-04-03,949.261
2007-04-04,950.714
2007-04-05,955.457
2007-04-06,955.457
2007-04-09,950.198
2007-04-10,962.628
2007-04-11,961.089
2007-04-12,959.685
2007-04-13,964.861
2007-04-16,976.287
2007-04-17,977.315
2007-04-18,973.523
2007-04-19,970.063
2007-04-20,978.696
2007-04-23,978.569
2007-04-24,972.267
2007-04-25,982.043
2007-04-26,979.408
2007-04-27,979.957
2007-04-30,981.69
2007-05-01,978.633
2007-05-02,983.674
2007-05-03,981.263
2007-05-04,993.676
2007-05-07,997.873
2007-05-08,982.845
2007-05-09,984.408
2007-05-10,978.443
2007-05-11,980.456
2007-05-14,980.313
2007-05-15,987.101
2007-05-16,986.012
2007-05-17,983.02
2007-05-18,989.672
2007-05-21,988.216
2007-05-22,990.952
2007-05-23,1000.466
2007-05-24,991.441
2007-05-25,990.49
2007-05-28,992.076
2007-05-29,994.66
2007-05-30,987.038
2007-05-31,1000.0
2007-06-01,1003.716
2007-06-04,1005.466
2007-06-05,1003.18
2007-06-06,981.995
2007-06-07,964.239
2007-06-08,955.202
2007-06-11,964.17
2007-06-12,957.974
2007-06-13,958.567
2007-06-14,972.852
2007-06-15,987.025
2007-06-18,988.319
2007-06-19,985.798
2007-06-20,989.971
2007-06-21,977.545
2007-06-22,977.307
2007-06-25,974.768
2007-06-26,970.92
2007-06-27,963.732
2007-06-28,977.012
2007-06-29,983.783
2007-07-02,992.215
2007-07-03,1000.729
2007-07-04,1007.598
2007-07-05,1001.93
2007-07-06,1007.197
2007-07-09,1010.176
2007-07-10,1008.731
2007-07-11,1009.566
2007-07-12,1019.042
2007-07-13,1024.006
2007-07-16,1023.802
2007-07-17,1018.804
2007-07-18,1013.42
2007-07-19,1022.987
2007-07-20,1018.78
2007-07-23,1019.775
2007-07-24,1004.96
2007-07-25,986.114
2007-07-26,959.897
2007-07-27,947.363
2007-07-30,950.037
2007-07-31,969.757
2007-08-01,953.523
2007-08-02,958.358
2007-08-03,954.881
2007-08-06,941.852
2007-08-07,949.191
2007-08-08,971.644
2007-08-09,947.835
2007-08-10,918.029
2007-08-13,930.207
2007-08-14,918.27
2007-08-15,905.019
2007-08-16,861.809
2007-08-17,880.486
2007-08-20,887.095
2007-08-21,885.958
2007-08-22,909.834
2007-08-23,917.585
2007-08-24,924.18
2007-08-27,927.017
2007-08-28,911.628
2007-08-29,918.321
2007-08-30,928.134
2007-08-31,941.941
2007-09-03,945.327
2007-09-04,950.145
2007-09-05,938.515
2007-09-06,942.559
2007-09-07,927.536
2007-09-10,917.364
2007-09-11,934.324
2007-09-12,937.897
2007-09-13,937.926
2007-09-14,921.378
2007-09-17,902.321
2007-09-18,911.911
2007-09-19,940.946
2007-09-20,941.548
2007-09-21,949.689
2007-09-24,948.698
2007-09-25,936.235
2007-09-26,942.645
2007-09-27,953.619
2007-09-28,958.345
2007-10-01,966.724
2007-10-02,970.545
2007-10-03,974.957
2007-10-04,976.437
2007-10-05,982.923
2007-10-08,978.472
2007-10-09,984.647
2007-10-10,993.375
2007-10-11,1002.072
2007-10-12,994.869
2007-10-15,991.95
2007-10-16,977.964
2007-10-17,992.128
2007-10-18,986.966
2007-10-19,978.087
2007-10-22,954.497
2007-10-23,977.865
2007-10-24,970.239
2007-10-25,986.642
2007-10-26,992.02
2007-10-29,999.188
2007-10-30,995.069
2007-10-31,1010.85
2007-11-01,997.676
2007-11-02,993.725
2007-11-05,983.978
2007-11-06,994.781
2007-11-07,990.797
2007-11-08,984.789
2007-11-09,966.467
2007-11-12,952.392
2007-11-13,953.109
2007-11-14,964.106
2007-11-15,942.11
2007-11-16,930.04
2007-11-19,902.593
2007-11-20,917.78
2007-11-21,890.777
2007-11-22,896.648
2007-11-23,910.697
2007-11-26,913.379
2007-11-27,906.051
2007-11-28,925.984
2007-11-29,930.558
2007-11-30,936.833
2007-12-03,931.869
2007-12-04,917.327
2007-12-05,925.998
2007-12-06,922.768
2007-12-07,935.632
2007-12-10,944.621
2007-12-11,942.817
2007-12-12,942.861
2007-12-13,915.229
2007-12-14,908.336
2007-12-17,883.427
2007-12-18,884.795
2007-12-19,880.011
2007-12-20,878.056
2007-12-21,889.853
2007-12-24,893.007
2007-12-25,893.007
2007-12-26,898.331
2007-12-27,903.223
2007-12-28,913.339
2007-12-31,911.093
2008-01-01,911.093
2008-01-02,910.185
2008-01-03,900.442
2008-01-04,882.927
2008-01-07,865.047
2008-01-08,869.551
2008-01-09,846.661
2008-01-10,835.466
2008-01-11,835.8
2008-01-14,849.049
2008-01-15,822.742
2008-01-16,802.283
2008-01-17,804.358
2008-01-18,795.717
2008-01-21,752.176
2008-01-22,780.406
2008-01-23,763.696
2008-01-24,803.709
2008-01-25,809.814
2008-01-28,804.708
2008-01-29,824.034
2008-01-30,820.717
2008-01-31,819.218
2008-02-01,838.419
2008-02-04,846.563
2008-02-05,810.74
2008-02-06,813.743
2008-02-07,790.082
2008-02-08,792.942
2008-02-11,785.963
2008-02-12,815.841
2008-02-13,819.23
2008-02-14,827.183
2008-02-15,817.987
2008-02-18,827.61
2008-02-19,837.309
2008-02-20,825.216
2008-02-21,839.089
2008-02-22,833.586
2008-02-25,847.02
2008-02-26,860.494
2008-02-27,870.78
2008-02-28,858.739
2008-02-29,848.272
2008-03-03,836.86
2008-03-04,830.715
2008-03-05,849.001
2008-03-06,846.418
2008-03-07,833.75
2008-03-10,820.445
2008-03-11,827.015
2008-03-12,846.455
2008-03-13,836.67
2008-03-14,834.491
2008-03-17,806.191
2008-03-18,827.371
2008-03-19,810.259
2008-03-20,796.733
2008-03-21,796.733
2008-03-24,795.761
2008-03-25,832.144
2008-03-26,839.002
2008-03-27,856.52
2008-03-28,851.244
2008-03-31,857.307
2008-04-01,867.602
2008-04-02,873.67
2008-04-03,867.065
2008-04-04,875.232
2008-04-07,881.91
2008-04-08,867.809
2008-04-09,867.608
2008-04-10,864.319
2008-04-11,857.859
2008-04-14,852.6
2008-04-15,852.49
2008-04-16,877.474
2008-04-17,873.467
2008-04-18,881.399
2008-04-21,881.7
2008-04-22,884.152
2008-04-23,883.76
2008-04-24,870.154
2008-04-25,878.518
2008-04-28,885.443
2008-04-29,873.929
2008-04-30,880.972
2008-05-01,874.243
2008-05-02,886.466
2008-05-05,889.852
2008-05-06,892.892
2008-05-07,894.188
2008-05-08,900.243
2008-05-09,890.975
2008-05-12,899.929
2008-05-13,894.819
2008-05-14,896.18
2008-05-15,900.316
2008-05-16,911.911
2008-05-19,919.87
2008-05-20,906.343
2008-05-21,907.741
2008-05-22,908.227
2008-05-23,899.585
2008-05-26,897.097
2008-05-27,889.801
2008-05-28,892.919
2008-05-29,889.475
2008-05-30,894.995
2008-06-02,886.019
2008-06-03,890.764
2008-06-04,884.961
2008-06-05,890.854
2008-06-06,887.588
2008-06-09,876.799
2008-06-10,855.114
2008-06-11,845.311
2008-06-12,843.578
2008-06-13,843.874
2008-06-16,853.527
2008-06-17,860.378
2008-06-18,843.741
2008-06-19,836.964
2008-06-20,834.089
2008-06-23,820.961
2008-06-24,815.732
2008-06-25,825.811
2008-06-26,814.974
2008-06-27,812.342
2008-06-30,811.812
2008-07-01,790.373
2008-07-02,781.777
2008-07-03,773.802
2008-07-04,766.035
2008-07-07,773.444
2008-07-08,759.822
2008-07-09,776.738
2008-07-10,763.94
2008-07-11,750.292
2008-07-14,754.56
2008-07-15,740.217
2008-07-16,741.783
2008-07-17,768.879
2008-07-18,779.422
2008-07-21,790.134
2008-07-22,783.672
2008-07-23,793.23
2008-07-24,772.522
2008-07-25,767.116
2008-07-28,761.905
2008-07-29,755.847
2008-07-30,766.721
2008-07-31,766.944
2008-08-01,757.359
2008-08-04,753.199
2008-08-05,765.874
2008-08-06,773.903
2008-08-07,770.292
2008-08-08,762.061
2008-08-11,772.514
2008-08-12,764.099
2008-08-13,743.4
2008-08-14,748.027
2008-08-15,745.329
2008-08-18,744.36
2008-08-19,725.413
2008-08-20,727.921
2008-08-21,733.689
2008-08-22,743.932
2008-08-25,739.636
2008-08-26,734.529
2008-08-27,736.636
2008-08-28,746.365
2008-08-29,752.107
2008-09-01,743.211
2008-09-02,747.759
2008-09-03,733.47
2008-09-04,712.244
2008-09-05,692.201
2008-09-08,708.915
2008-09-09,696.237
2008-09-10,685.347
2008-09-11,673.271
2008-09-12,694.271
2008-09-15,675.845
2008-09-16,656.312
2008-09-17,647.905
2008-09-18,652.807
2008-09-19,697.939
2008-09-22,697.249
2008-09-23,683.199
2008-09-24,676.262
2008-09-25,680.386
2008-09-26,663.454
2008-09-29,616.073
2008-09-30,612.556
2008-10-01,608.072
2008-10-02,592.823
2008-10-03,597.928
2008-10-06,541.573
2008-10-07,539.04
2008-10-08,511.472
2008-10-09,509.546
2008-10-10,474.971
2008-10-13,516.994
2008-10-14,531.32
2008-10-15,498.06
2008-10-16,468.121
2008-10-17,473.355
2008-10-20,478.848
2008-10-21,477.075
2008-10-22,447.156
2008-10-23,437.794
2008-10-24,411.816
2008-10-27,389.873
2008-10-28,394.577
2008-10-29,431.49
2008-10-30,443.093
2008-10-31,447.469
2008-11-03,458.593
2008-11-04,489.166
2008-11-05,484.112
2008-11-06,450.833
2008-11-07,455.324
2008-11-10,460.996
2008-11-11,435.162
2008-11-12,419.485
2008-11-13,414.417
2008-11-14,417.653
2008-11-17,408.847
2008-11-18,406.596
2008-11-19,392.731
2008-11-20,375.232
2008-11-21,370.123
2008-11-24,401.385
2008-11-25,409.529
2008-11-26,407.557
2008-11-27,418.569
2008-11-28,416.516
2008-12-01,391.865
2008-12-02,400.017
2008-12-03,398.728
2008-12-04,397.531
2008-12-05,382.756
2008-12-08,409.177
2008-12-09,413.916
2008-12-10,420.909
2008-12-11,425.331
2008-12-12,419.926
2008-12-15,429.376
2008-12-16,433.101
2008-12-17,447.394
2008-12-18,452.658
2008-12-19,434.511
2008-12-22,427.826
2008-12-23,429.616
2008-12-24,429.912
2008-12-25,429.912
2008-12-26,431.136
2008-12-29,438.693
2008-12-30,441.686
2008-12-31,436.101
2009-01-01,436.101
2009-01-02,452.24
2009-01-05,454.68
2009-01-06,458.58
2009-01-07,465.201
2009-01-08,462.009
2009-01-09,455.305
2009-01-12,443.374
2009-01-13,430.732
2009-01-14,414.536
2009-01-15,409.443
2009-01-16,419.219
2009-01-19,408.324
2009-01-20,391.313
2009-01-21,390.304
2009-01-22,390.935
2009-01-23,382.412
2009-01-26,400.377
2009-01-27,404.474
2009-01-28,419.186
2009-01-29,408.588
2009-01-30,404.359
2009-02-02,391.646
2009-02-03,401.353
2009-02-04,411.162
2009-02-05,411.676
2009-02-06,423.04
2009-02-09,434.437
2009-02-10,422.479
2009-02-11,415.663
2009-02-12,407.582
2009-02-13,414.507
2009-02-16,406.46
2009-02-17,389.522
2009-02-18,385.336
2009-02-19,388.573
2009-02-20,374.922
2009-02-23,372.744
2009-02-24,368.684
2009-02-25,368.363
2009-02-26,376.125
2009-02-27,370.772
2009-03-02,353.186
2009-03-03,346.649
2009-03-04,358.443
2009-03-05,346.583
2009-03-06,344.136
2009-03-09,339.219
2009-03-10,357.007
2009-03-11,358.193
2009-03-12,360.38
2009-03-13,366.25
2009-03-16,377.609
2009-03-17,374.567
2009-03-18,376.665
2009-03-19,398.806
2009-03-20,396.194
2009-03-23,404.578
2009-03-24,405.304
2009-03-25,406.19
2009-03-26,406.987
2009-03-27,396.306
2009-03-30,381.283
2009-03-31,395.278
2009-04-01,401.458
2009-04-02,427.216
2009-04-03,430.875
2009-04-06,429.402
2009-04-07,419.172
2009-04-08,419.379
2009-04-09,430.835
2009-04-10,430.835
2009-04-13,434.727
2009-04-14,442.393
2009-04-15,440.934
2009-04-16,447.295
2009-04-17,450.937
2009-04-20,429.231
2009-04-21,431.483
2009-04-22,442.317
2009-04-23,447.108
2009-04-24,462.646
2009-04-27,457.352
2009-04-28,448.628
2009-04-29,464.881
2009-04-30,471.609
2009-05-01,473.139
2009-05-04,486.981
2009-05-05,493.853
2009-05-06,499.366
2009-05-07,500.276
2009-05-08,507.605
2009-05-11,501.623
2009-05-12,502.317
2009-05-13,483.569
2009-05-14,486.979
2009-05-15,494.452
2009-05-18,501.895
2009-05-19,515.972
2009-05-20,527.818
2009-05-21,518.097
2009-05-22,524.111
2009-05-25,524.971
2009-05-26,523.513
2009-05-27,527.85
2009-05-28,522.338
2009-05-29,530.73
2009-06-01,547.074
2009-06-02,554.98
2009-06-03,541.673
2009-06-04,538.271
2009-06-05,534.048
2009-06-08,524.198
2009-06-09,533.114
2009-06-10,540.7
2009-06-11,547.631
2009-06-12,543.231
2009-06-15,524.956
2009-06-16,525.622
2009-06-17,508.78
2009-06-18,511.639
2009-06-19,517.165
2009-06-22,499.957
2009-06-23,502.026
2009-06-24,516.013
2009-06-25,510.144
2009-06-26,518.353
2009-06-29,525.146
2009-06-30,521.732
2009-07-01,533.896
2009-07-02,520.313
2009-07-03,517.986
2009-07-06,507.596
2009-07-07,507.85
2009-07-08,496.391
2009-07-09,502.052
2009-07-10,495.96
2009-07-13,502.34
2009-07-14,510.228
2009-07-15,528.148
2009-07-16,530.331
2009-07-17,531.346
2009-07-20,541.824
2009-07-21,548.257
2009-07-22,550.049
2009-07-23,559.506
2009-07-24,558.178
2009-07-27,560.71
2009-07-28,553.121
2009-07-29,552.725
2009-07-30,564.981
2009-07-31,572.448
2009-08-03,593.189
2009-08-04,591.277
2009-08-05,594.117
2009-08-06,595.869
2009-08-07,593.254
2009-08-10,591.154
2009-08-11,580.682
2009-08-12,589.096
2009-08-13,599.793
2009-08-14,597.925
2009-08-17,577.794
2009-08-18,587.007
2009-08-19,589.156
2009-08-20,600.158
2009-08-21,613.946
2009-08-24,622.569
2009-08-25,625.125
2009-08-26,617.339
2009-08-27,612.926
2009-08-28,626.523
2009-08-31,619.963
2009-09-01,607.672
2009-09-02,597.091
2009-09-03,602.721
2009-09-04,611.24
2009-09-07,627.469
2009-09-08,640.362
2009-09-09,649.75
2009-09-10,651.363
2009-09-11,658.038
2009-09-14,653.941
2009-09-15,656.041
2009-09-16,671.311
2009-09-17,677.759
2009-09-18,672.054
2009-09-21,661.931
2009-09-22,673.318
2009-09-23,673.772
2009-09-24,657.234
2009-09-25,652.464
2009-09-28,658.871
2009-09-29,657.128
2009-09-30,659.964
2009-10-01,648.97
2009-10-02,636.029
2009-10-05,642.443
2009-10-06,663.25
2009-10-07,660.342
2009-10-08,674.697
2009-10-09,674.031
2009-10-12,681.754
2009-10-13,676.912
2009-10-14,692.813
2009-10-15,695.878
2009-10-16,690.227
2009-10-19,700.29
2009-10-20,697.821
2009-10-21,699.036
2009-10-22,689.2
2009-10-23,686.633
2009-10-26,673.71
2009-10-27,662.32
2009-10-28,639.65
2009-10-29,656.978
2009-10-30,645.171
2009-11-02,646.55
2009-11-03,634.088
2009-11-04,657.859
2009-11-05,663.063
2009-11-06,665.345
2009-11-09,682.534
2009-11-10,677.153
2009-11-11,681.687
2009-11-12,679.804
2009-11-13,683.636
2009-11-16,696.975
2009-11-17,688.165
2009-11-18,693.153
2009-11-19,674.435
2009-11-20,668.431
2009-11-23,684.464
2009-11-24,678.14
2009-11-25,682.684
2009-11-26,657.433
2009-11-27,666.573
2009-11-30,658.633
2009-12-01,680.365
2009-12-02,683.652
2009-12-03,683.076
2009-12-04,679.596
2009-12-07,675.667
2009-12-08,661.856
2009-12-09,653.183
2009-12-10,657.586
2009-12-11,657.508
2009-12-14,663.114
2009-12-15,659.283
2009-12-16,668.225
2009-12-17,651.914
2009-12-18,646.746
2009-12-21,653.505
2009-12-22,652.991
2009-12-23,658.191
2009-12-24,658.419
2009-12-25,658.419
2009-12-28,662.786
2009-12-29,667.58
2009-12-30,663.629
2009-12-31,668.227
2010-01-01,668.227
2010-01-04,684.119
2010-01-05,686.727
2010-01-06,687.586
2010-01-07,687.376
2010-01-08,690.448
2010-01-11,701.387
2010-01-12,692.656
2010-01-13,694.028
2010-01-14,697.821
2010-01-15,689.759
2010-01-18,693.319
2010-01-19,691.508
2010-01-20,677.102
2010-01-21,667.556
2010-01-22,661.779
2010-01-25,662.921
2010-01-26,658.763
2010-01-27,654.523
2010-01-28,647.697
2010-01-29,649.48
2010-02-01,653.428
2010-02-02,664.207
2010-02-03,658.965
2010-02-04,636.552
2010-02-05,617.831
2010-02-08,616.598
2010-02-09,620.304
2010-02-10,622.943
2010-02-11,622.211
2010-02-12,618.941
2010-02-15,618.894
2010-02-16,628.066
2010-02-17,636.105
2010-02-18,637.3
2010-02-19,633.947
2010-02-22,638.699
2010-02-23,631.877
2010-02-24,632.674
2010-02-25,619.349
2010-02-26,631.016
2010-03-01,631.129
2010-03-02,640.825
2010-03-03,651.509
2010-03-04,650.619
2010-03-05,659.131
2010-03-08,660.588
2010-03-09,656.311
2010-03-10,665.118
2010-03-11,665.601
2010-03-12,673.669
2010-03-15,664.535
2010-03-16,675.382
2010-03-17,680.671
2010-03-18,673.578
2010-03-19,667.792
2010-03-22,667.818
2010-03-23,673.927
2010-03-24,667.139
2010-03-25,674.064
2010-03-26,676.969
2010-03-29,680.446
2010-03-30,677.246
2010-03-31,682.113
2010-04-01,692.91
2010-04-02,692.91
2010-04-05,691.636
2010-04-06,693.351
2010-04-07,690.607
2010-04-08,686.442
2010-04-09,699.013
2010-04-12,705.395
2010-04-13,701.014
2010-04-14,709.922
2010-04-15,711.552
2010-04-16,700.154
2010-04-19,691.493
2010-04-20,702.098
2010-04-21,698.291
2010-04-22,688.579
2010-04-23,699.318
2010-04-26,703.549
2010-04-27,684.027
2010-04-28,665.809
2010-04-29,680.642
2010-04-30,681.867
2010-05-03,678.652
2010-05-04,652.994
2010-05-05,634.023
2010-05-06,620.491
2010-05-07,590.61
2010-05-10,638.199
2010-05-11,627.58
2010-05-12,642.11
2010-05-13,637.645
2010-05-14,613.271
2010-05-17,604.448
2010-05-18,612.225
2010-05-19,590.85
2010-05-20,574.389
2010-05-21,583.936
2010-05-24,578.889
2010-05-25,554.452
2010-05-26,570.18
2010-05-27,588.798
2010-05-28,590.912
2010-05-31,591.343
2010-06-01,593.665
2010-06-02,590.277
2010-06-03,600.165
2010-06-04,582.589
2010-06-07,571.239
2010-06-08,564.437
2010-06-09,582.007
2010-06-10,595.72
2010-06-11,596.193
2010-06-14,614.688
2010-06-15,620.576
2010-06-16,619.37
2010-06-17,620.208
2010-06-18,624.786
2010-06-21,630.112
2010-06-22,623.526
2010-06-23,616.97
2010-06-24,609.245
2010-06-25,604.993
2010-06-28,612.899
2010-06-29,588.178
2010-06-30,588.472
2010-07-01,583.418
2010-07-02,592.323
2010-07-05,589.211
2010-07-06,608.722
2010-07-07,612.793
2010-07-08,621.887
2010-07-09,622.884
2010-07-12,622.211
2010-07-13,638.149
2010-07-14,640.655
2010-07-15,642.532
2010-07-16,635.802
2010-07-19,630.792
2010-07-20,625.68
2010-07-21,633.3
2010-07-22,649.041
2010-07-23,650.836
2010-07-26,660.118
2010-07-27,663.261
2010-07-28,661.489
2010-07-29,664.543
2010-07-30,659.487
2010-08-02,683.246
2010-08-03,685.183
2010-08-04,680.887
2010-08-05,681.15
2010-08-06,682.177
2010-08-09,686.848
2010-08-10,670.464
2010-08-11,647.055
2010-08-12,640.778
2010-08-13,638.579
2010-08-16,643.809
2010-08-17,654.115
2010-08-18,652.849
2010-08-19,647.307
2010-08-20,632.174
2010-08-23,634.127
2010-08-24,623.999
2010-08-25,616.17
2010-08-26,627.751
2010-08-27,630.555
2010-08-30,629.738
2010-08-31,630.659
2010-09-01,652.366
2010-09-02,654.934
2010-09-03,661.28
2010-09-06,663.898
2010-09-07,652.12
2010-09-08,659.863
2010-09-09,666.205
2010-09-10,665.982
2010-09-13,677.856
2010-09-14,683.201
2010-09-15,686.011
2010-09-16,684.983
2010-09-17,683.615
