Date,EM (EMERGING MARKETS) IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-07,598.262
2005-11-08,597.507
2005-11-09,602.069
2005-11-10,602.71
2005-11-11,607.18
2005-11-14,607.789
2005-11-15,605.438
2005-11-16,608.631
2005-11-17,614.188
2005-11-18,616.178
2005-11-21,616.803
2005-11-22,612.348
2005-11-23,622.687
2005-11-24,626.371
2005-11-25,626.397
2005-11-28,626.693
2005-11-29,625.658
2005-11-30,628.708
2005-12-01,632.189
2005-12-02,637.348
2005-12-05,640.562
2005-12-06,645.306
2005-12-07,646.569
2005-12-08,642.673
2005-12-09,642.155
2005-12-12,647.427
2005-12-13,650.889
2005-12-14,653.016
2005-12-15,651.744
2005-12-16,650.334
2005-12-19,653.779
2005-12-20,653.704
2005-12-21,658.204
2005-12-22,658.675
2005-12-23,661.196
2005-12-26,661.679
2005-12-27,664.27
2005-12-28,661.055
2005-12-29,666.116
2005-12-30,666.034
2006-01-02,666.987
2006-01-03,679.212
2006-01-04,690.096
2006-01-05,694.014
2006-01-06,701.066
2006-01-09,707.275
2006-01-10,704.05
2006-01-11,710.179
2006-01-12,714.424
2006-01-13,714.291
2006-01-16,718.313
2006-01-17,708.717
2006-01-18,697.794
2006-01-19,711.758
2006-01-20,710.967
2006-01-23,707.855
2006-01-24,716.684
2006-01-25,724.238
2006-01-26,726.47
2006-01-27,732.902
2006-01-30,733.139
2006-01-31,736.937
2006-02-01,738.383
2006-02-02,731.706
2006-02-03,722.822
2006-02-06,734.576
2006-02-07,728.123
2006-02-08,716.523
2006-02-09,722.05
2006-02-10,725.251
2006-02-13,715.487
2006-02-14,718.197
2006-02-15,720.095
2006-02-16,725.73
2006-02-17,735.651
2006-02-20,740.828
2006-02-21,738.475
2006-02-22,734.783
2006-02-23,739.832
2006-02-24,741.218
2006-02-27,744.565
2006-02-28,737.764
2006-03-01,742.524
2006-03-02,746.64
2006-03-03,740.805
2006-03-06,738.019
2006-03-07,717.747
2006-03-08,711.071
2006-03-09,712.016
2006-03-10,714.225
2006-03-13,721.512
2006-03-14,723.254
2006-03-15,732.593
2006-03-16,736.938
2006-03-17,739.289
2006-03-20,741.572
2006-03-21,733.812
2006-03-22,729.096
2006-03-23,731.87
2006-03-24,733.311
2006-03-27,735.93
2006-03-28,728.34
2006-03-29,729.381
2006-03-30,740.227
2006-03-31,744.006
2006-04-03,755.334
2006-04-04,762.867
2006-04-05,767.666
2006-04-06,772.677
2006-04-07,770.419
2006-04-10,769.31
2006-04-11,767.126
2006-04-12,764.753
2006-04-13,766.116
2006-04-14,771.723
2006-04-17,778.619
2006-04-18,789.416
2006-04-19,799.156
2006-04-20,800.287
2006-04-21,801.899
2006-04-24,799.592
2006-04-25,796.437
2006-04-26,802.628
2006-04-27,799.041
2006-04-28,801.213
2006-05-01,804.239
2006-05-02,816.09
2006-05-03,819.969
2006-05-04,822.453
2006-05-05,828.536
2006-05-08,838.604
2006-05-09,837.241
2006-05-10,838.736
2006-05-11,833.698
2006-05-12,820.908
2006-05-15,787.793
2006-05-16,783.813
2006-05-17,783.402
2006-05-18,760.701
2006-05-19,754.729
2006-05-22,721.455
2006-05-23,733.525
2006-05-24,721.221
2006-05-25,722.292
2006-05-26,740.703
2006-05-29,744.854
2006-05-30,729.306
2006-05-31,724.478
2006-06-01,723.318
2006-06-02,735.799
2006-06-05,728.277
2006-06-06,715.44
2006-06-07,698.354
2006-06-08,671.228
2006-06-09,679.941
2006-06-12,669.841
2006-06-13,643.343
2006-06-14,651.181
2006-06-15,664.872
2006-06-16,681.72
2006-06-19,679.014
2006-06-20,670.384
2006-06-21,674.341
2006-06-22,678.652
2006-06-23,675.064
2006-06-26,673.835
2006-06-27,681.161
2006-06-28,683.955
2006-06-29,697.245
2006-06-30,718.905
2006-07-03,729.616
2006-07-04,732.804
2006-07-05,718.237
2006-07-06,720.843
2006-07-07,722.671
2006-07-10,727.539
2006-07-11,725.615
2006-07-12,725.348
2006-07-13,709.833
2006-07-14,699.446
2006-07-17,687.784
2006-07-18,688.069
2006-07-19,696.735
2006-07-20,708.324
2006-07-21,704.718
2006-07-24,707.178
2006-07-25,713.819
2006-07-26,714.628
2006-07-27,728.282
2006-07-28,728.286
2006-07-31,727.514
2006-08-01,721.754
2006-08-02,728.868
2006-08-03,729.531
2006-08-04,735.082
2006-08-07,732.379
2006-08-08,735.708
2006-08-09,742.241
2006-08-10,737.249
2006-08-11,737.544
2006-08-14,735.01
2006-08-15,737.571
2006-08-16,746.293
2006-08-17,746.639
2006-08-18,740.854
2006-08-21,736.266
2006-08-22,741.23
2006-08-23,735.408
2006-08-24,731.798
2006-08-25,732.946
2006-08-28,731.878
2006-08-29,735.458
2006-08-30,740.949
2006-08-31,737.593
2006-09-01,743.546
2006-09-04,753.746
2006-09-05,752.806
2006-09-06,745.375
2006-09-07,737.042
2006-09-08,735.381
2006-09-11,722.52
2006-09-12,726.014
2006-09-13,732.007
2006-09-14,733.054
2006-09-15,734.889
2006-09-18,745.988
2006-09-19,745.831
2006-09-20,742.066
2006-09-21,740.719
2006-09-22,732.027
2006-09-25,731.721
2006-09-26,735.252
2006-09-27,742.245
2006-09-28,746.061
2006-09-29,745.045
2006-10-02,747.347
2006-10-03,742.247
2006-10-04,738.346
2006-10-05,747.646
2006-10-06,747.029
2006-10-09,743.946
2006-10-10,748.096
2006-10-11,748.379
2006-10-12,754.559
2006-10-13,765.329
2006-10-16,771.037
2006-10-17,766.156
2006-10-18,768.85
2006-10-19,770.233
2006-10-20,771.082
2006-10-23,768.164
2006-10-24,771.735
2006-10-25,777.166
2006-10-26,782.031
2006-10-27,781.06
2006-10-30,774.707
2006-10-31,782.885
2006-11-01,789.995
2006-11-02,789.258
2006-11-03,795.2
2006-11-06,798.9
2006-11-07,805.995
2006-11-08,805.26
2006-11-09,812.11
2006-11-10,813.346
2006-11-13,811.677
2006-11-14,817.593
2006-11-15,817.543
2006-11-16,820.933
2006-11-17,815.041
2006-11-20,813.87
2006-11-21,820.122
2006-11-22,829.311
2006-11-23,831.556
2006-11-24,834.416
2006-11-27,834.929
2006-11-28,825.155
2006-11-29,837.909
2006-11-30,845.08
2006-12-01,847.395
2006-12-04,851.109
2006-12-05,858.371
2006-12-06,860.912
2006-12-07,861.657
2006-12-08,856.71
2006-12-11,853.523
2006-12-12,848.305
2006-12-13,848.275
2006-12-14,858.55
2006-12-15,863.412
2006-12-18,866.09
2006-12-19,854.491
2006-12-20,864.583
2006-12-21,863.898
2006-12-22,863.773
2006-12-25,862.926
2006-12-26,864.894
2006-12-27,872.96
2006-12-28,877.853
2006-12-29,880.502
2007-01-01,880.729
2007-01-02,891.883
2007-01-03,885.653
2007-01-04,872.668
2007-01-05,862.416
2007-01-08,857.894
2007-01-09,848.671
2007-01-10,837.406
2007-01-11,841.628
2007-01-12,850.946
2007-01-15,860.175
2007-01-16,857.305
2007-01-17,855.823
2007-01-18,860.481
2007-01-19,861.341
2007-01-22,867.859
2007-01-23,869.054
2007-01-24,877.98
2007-01-25,875.439
2007-01-26,867.875
2007-01-29,862.045
2007-01-30,866.539
2007-01-31,868.319
2007-02-01,879.886
2007-02-02,886.274
2007-02-05,889.411
2007-02-06,895.754
2007-02-07,894.515
2007-02-08,890.483
2007-02-09,890.676
2007-02-12,879.16
2007-02-13,883.085
2007-02-14,894.676
2007-02-15,900.967
2007-02-16,902.749
2007-02-19,905.127
2007-02-20,902.745
2007-02-21,904.141
2007-02-22,911.093
2007-02-23,908.421
2007-02-26,910.024
2007-02-27,883.59
2007-02-28,867.527
2007-03-01,855.806
2007-03-02,852.814
2007-03-05,820.958
2007-03-06,838.579
2007-03-07,839.626
2007-03-08,855.259
2007-03-09,860.836
2007-03-12,865.469
2007-03-13,860.179
2007-03-14,844.732
2007-03-15,855.481
2007-03-16,854.997
2007-03-19,863.359
2007-03-20,868.392
2007-03-21,878.61
2007-03-22,891.114
2007-03-23,893.729
2007-03-26,895.534
2007-03-27,893.917
2007-03-28,888.101
2007-03-29,899.196
2007-03-30,904.972
2007-04-02,903.329
2007-04-03,910.707
2007-04-04,919.442
2007-04-05,922.754
2007-04-06,922.627
2007-04-09,928.872
2007-04-10,934.194
2007-04-11,936.177
2007-04-12,936.167
2007-04-13,940.018
2007-04-16,951.958
2007-04-17,948.457
2007-04-18,947.6
2007-04-19,937.481
2007-04-20,950.675
2007-04-23,952.428
2007-04-24,952.395
2007-04-25,955.366
2007-04-26,954.269
2007-04-27,946.903
2007-04-30,942.784
2007-05-01,942.165
2007-05-02,945.879
2007-05-03,955.327
2007-05-04,964.292
2007-05-07,967.798
2007-05-08,963.592
2007-05-09,969.593
2007-05-10,968.352
2007-05-11,966.464
2007-05-14,975.497
2007-05-15,971.652
2007-05-16,983.012
2007-05-17,983.555
2007-05-18,986.071
2007-05-21,996.3
2007-05-22,998.941
2007-05-23,999.004
2007-05-24,988.015
2007-05-25,989.492
2007-05-28,993.865
2007-05-29,992.247
2007-05-30,985.008
2007-05-31,1000.0
2007-06-01,1014.922
2007-06-04,1017.909
2007-06-05,1020.496
2007-06-06,1009.478
2007-06-07,1005.508
2007-06-08,995.264
2007-06-11,1003.443
2007-06-12,1004.135
2007-06-13,1005.945
2007-06-14,1025.653
2007-06-15,1038.468
2007-06-18,1049.704
2007-06-19,1050.277
2007-06-20,1054.392
2007-06-21,1055.705
2007-06-22,1053.892
2007-06-25,1047.583
2007-06-26,1043.321
2007-06-27,1036.088
2007-06-28,1047.297
2007-06-29,1050.161
2007-07-02,1062.983
2007-07-03,1079.347
2007-07-04,1084.697
2007-07-05,1085.27
2007-07-06,1093.064
2007-07-09,1104.355
2007-07-10,1101.651
2007-07-11,1100.512
2007-07-12,1117.633
2007-07-13,1133.564
2007-07-16,1131.29
2007-07-17,1131.438
2007-07-18,1125.117
2007-07-19,1137.258
2007-07-20,1143.18
2007-07-23,1156.617
2007-07-24,1149.848
2007-07-25,1145.912
2007-07-26,1121.153
2007-07-27,1086.221
2007-07-30,1094.141
2007-07-31,1110.256
2007-08-01,1073.215
2007-08-02,1077.059
2007-08-03,1077.586
2007-08-06,1057.653
2007-08-07,1062.286
2007-08-08,1090.55
2007-08-09,1076.836
2007-08-10,1041.722
2007-08-13,1054.131
2007-08-14,1040.943
2007-08-15,1017.35
2007-08-16,960.353
2007-08-17,958.226
2007-08-20,995.058
2007-08-21,992.28
2007-08-22,1017.692
2007-08-23,1034.789
2007-08-24,1040.065
2007-08-27,1058.841
2007-08-28,1049.205
2007-08-29,1047.876
2007-08-30,1061.966
2007-08-31,1088.237
2007-09-03,1094.136
2007-09-04,1091.772
2007-09-05,1086.3
2007-09-06,1093.953
2007-09-07,1086.963
2007-09-10,1075.85
2007-09-11,1088.551
2007-09-12,1089.492
2007-09-13,1098.926
2007-09-14,1105.058
2007-09-17,1097.498
2007-09-18,1105.127
2007-09-19,1141.865
2007-09-20,1148.733
2007-09-21,1157.598
2007-09-24,1173.564
2007-09-25,1169.178
2007-09-26,1180.777
2007-09-27,1200.719
2007-09-28,1202.805
2007-10-01,1216.496
2007-10-02,1242.613
2007-10-03,1233.009
2007-10-04,1226.66
2007-10-05,1244.822
2007-10-08,1243.852
2007-10-09,1254.239
2007-10-10,1264.184
2007-10-11,1282.305
2007-10-12,1270.969
2007-10-15,1289.217
2007-10-16,1275.954
2007-10-17,1281.077
2007-10-18,1277.018
2007-10-19,1260.595
2007-10-22,1232.779
2007-10-23,1266.772
2007-10-24,1266.094
2007-10-25,1285.678
2007-10-26,1312.765
2007-10-29,1338.022
2007-10-30,1329.509
2007-10-31,1333.78
2007-11-01,1323.244
2007-11-02,1306.85
2007-11-05,1280.484
2007-11-06,1296.064
2007-11-07,1295.733
2007-11-08,1279.886
2007-11-09,1278.111
2007-11-12,1231.257
2007-11-13,1240.825
2007-11-14,1280.751
2007-11-15,1265.392
2007-11-16,1248.106
2007-11-19,1232.796
2007-11-20,1235.358
2007-11-21,1197.418
2007-11-22,1194.622
2007-11-23,1196.016
2007-11-26,1210.649
2007-11-27,1197.856
2007-11-28,1208.126
2007-11-29,1229.958
2007-11-30,1246.807
2007-12-03,1246.299
2007-12-04,1249.222
2007-12-05,1271.518
2007-12-06,1283.368
2007-12-07,1286.491
2007-12-10,1283.063
2007-12-11,1288.953
2007-12-12,1283.3
2007-12-13,1254.525
2007-12-14,1239.215
2007-12-17,1199.987
2007-12-18,1204.218
2007-12-19,1211.363
2007-12-20,1209.333
2007-12-21,1226.906
2007-12-24,1246.674
2007-12-25,1247.142
2007-12-26,1253.452
2007-12-27,1257.051
2007-12-28,1256.277
2007-12-31,1256.691
2008-01-01,1257.725
2008-01-02,1247.499
2008-01-03,1239.877
2008-01-04,1240.145
2008-01-07,1224.274
2008-01-08,1237.318
2008-01-09,1244.779
2008-01-10,1237.553
2008-01-11,1232.777
2008-01-14,1239.519
2008-01-15,1218.617
2008-01-16,1174.986
2008-01-17,1169.218
2008-01-18,1164.097
2008-01-21,1100.929
2008-01-22,1069.603
2008-01-23,1087.371
2008-01-24,1111.233
2008-01-25,1138.767
2008-01-28,1117.429
2008-01-29,1133.031
2008-01-30,1124.526
2008-01-31,1122.195
2008-02-01,1149.848
2008-02-04,1169.687
2008-02-05,1156.937
2008-02-06,1134.591
2008-02-07,1126.938
2008-02-08,1125.886
2008-02-11,1110.997
2008-02-12,1127.335
2008-02-13,1137.768
2008-02-14,1161.9
2008-02-15,1158.763
2008-02-18,1165.639
2008-02-19,1177.153
2008-02-20,1161.52
2008-02-21,1177.856
2008-02-22,1172.686
2008-02-25,1183.942
2008-02-26,1194.106
2008-02-27,1213.376
2008-02-28,1213.246
2008-02-29,1191.858
2008-03-03,1170.323
2008-03-04,1163.526
2008-03-05,1171.033
2008-03-06,1172.853
2008-03-07,1144.839
2008-03-10,1126.224
2008-03-11,1149.036
2008-03-12,1161.28
2008-03-13,1129.96
2008-03-14,1123.746
2008-03-17,1077.412
2008-03-18,1096.18
2008-03-19,1097.42
2008-03-20,1079.714
2008-03-21,1085.602
2008-03-24,1106.013
2008-03-25,1135.886
2008-03-26,1138.346
2008-03-27,1136.388
2008-03-28,1141.762
2008-03-31,1133.893
2008-04-01,1143.539
2008-04-02,1168.958
2008-04-03,1172.649
2008-04-04,1173.279
2008-04-07,1187.972
2008-04-08,1181.862
2008-04-09,1180.866
2008-04-10,1191.582
2008-04-11,1196.064
2008-04-14,1186.035
2008-04-15,1191.106
2008-04-16,1205.45
2008-04-17,1215.3
2008-04-18,1218.271
2008-04-21,1227.868
2008-04-22,1227.914
2008-04-23,1228.589
2008-04-24,1222.681
2008-04-25,1227.681
2008-04-28,1234.276
2008-04-29,1220.312
2008-04-30,1229.29
2008-05-01,1230.796
2008-05-02,1246.845
2008-05-05,1248.136
2008-05-06,1252.962
2008-05-07,1244.35
2008-05-08,1234.959
2008-05-09,1227.896
2008-05-12,1232.069
2008-05-13,1245.32
2008-05-14,1247.028
2008-05-15,1260.544
2008-05-16,1278.475
2008-05-19,1286.332
2008-05-20,1269.518
2008-05-21,1272.399
2008-05-22,1261.826
2008-05-23,1247.138
2008-05-26,1232.545
2008-05-27,1230.828
2008-05-28,1233.163
2008-05-29,1238.336
2008-05-30,1245.576
2008-06-02,1244.503
2008-06-03,1228.317
2008-06-04,1211.938
2008-06-05,1223.158
2008-06-06,1223.621
2008-06-09,1208.594
2008-06-10,1179.532
2008-06-11,1173.179
2008-06-12,1163.507
2008-06-13,1160.642
2008-06-16,1174.77
2008-06-17,1184.68
2008-06-18,1178.605
2008-06-19,1165.791
2008-06-20,1151.431
2008-06-23,1138.806
2008-06-24,1128.736
2008-06-25,1142.856
2008-06-26,1138.966
2008-06-27,1123.58
2008-06-30,1126.405
2008-07-01,1108.06
2008-07-02,1099.676
2008-07-03,1076.024
2008-07-04,1071.957
2008-07-07,1080.156
2008-07-08,1062.477
2008-07-09,1077.688
2008-07-10,1078.542
2008-07-11,1084.837
2008-07-14,1083.285
2008-07-15,1057.294
2008-07-16,1059.747
2008-07-17,1075.307
2008-07-18,1065.47
2008-07-21,1085.098
2008-07-22,1082.011
2008-07-23,1098.469
2008-07-24,1091.521
2008-07-25,1073.114
2008-07-28,1071.589
2008-07-29,1063.5
2008-07-30,1085.817
2008-07-31,1088.531
2008-08-01,1079.231
2008-08-04,1062.619
2008-08-05,1054.341
2008-08-06,1065.538
2008-08-07,1061.044
2008-08-08,1043.414
2008-08-11,1042.934
2008-08-12,1034.598
2008-08-13,1025.938
2008-08-14,1035.309
2008-08-15,1024.364
2008-08-18,1012.763
2008-08-19,994.718
2008-08-20,1011.083
2008-08-21,1007.978
2008-08-22,1006.738
2008-08-25,1001.533
2008-08-26,990.212
2008-08-27,1005.372
2008-08-28,1009.087
2008-08-29,1010.429
2008-09-01,989.586
2008-09-02,982.793
2008-09-03,964.141
2008-09-04,948.353
2008-09-05,928.096
2008-09-08,957.21
2008-09-09,925.065
2008-09-10,914.94
2008-09-11,894.969
2008-09-12,910.235
2008-09-15,880.577
2008-09-16,837.264
2008-09-17,821.983
2008-09-18,816.201
2008-09-19,892.446
2008-09-22,904.707
2008-09-23,881.863
2008-09-24,882.307
2008-09-25,888.694
2008-09-26,875.51
2008-09-29,828.219
2008-09-30,837.31
2008-10-01,838.55
2008-10-02,814.15
2008-10-03,796.106
2008-10-06,723.426
2008-10-07,710.044
2008-10-08,651.858
2008-10-09,664.331
2008-10-10,634.453
2008-10-13,677.18
2008-10-14,717.39
2008-10-15,668.024
2008-10-16,617.956
2008-10-17,607.986
2008-10-20,629.748
2008-10-21,620.412
2008-10-22,575.545
2008-10-23,555.131
2008-10-24,515.932
2008-10-27,494.702
2008-10-28,522.801
2008-10-29,544.361
2008-10-30,598.762
2008-10-31,608.436
2008-11-03,622.614
2008-11-04,640.851
2008-11-05,642.658
2008-11-06,599.564
2008-11-07,607.014
2008-11-10,626.11
2008-11-11,598.838
2008-11-12,574.478
2008-11-13,563.197
2008-11-14,570.191
2008-11-17,560.062
2008-11-18,540.414
2008-11-19,531.706
2008-11-20,505.613
2008-11-21,508.753
2008-11-24,524.609
2008-11-25,541.402
2008-11-26,555.844
2008-11-27,570.537
2008-11-28,572.154
2008-12-01,558.024
2008-12-02,545.536
2008-12-03,549.571
2008-12-04,548.506
2008-12-05,545.073
2008-12-08,585.117
2008-12-09,586.861
2008-12-10,613.38
2008-12-11,620.187
2008-12-12,601.367
2008-12-15,614.77
2008-12-16,624.165
2008-12-17,640.193
2008-12-18,647.09
2008-12-19,638.481
2008-12-22,622.619
2008-12-23,609.332
2008-12-24,606.865
2008-12-25,605.666
2008-12-26,604.178
2008-12-29,610.635
2008-12-30,620.097
2008-12-31,621.71
2009-01-01,623.461
2009-01-02,635.739
2009-01-05,654.987
2009-01-06,664.029
2009-01-07,653.358
2009-01-08,633.607
2009-01-09,627.079
2009-01-12,608.002
2009-01-13,603.863
2009-01-14,596.592
2009-01-15,577.787
2009-01-16,590.075
2009-01-19,585.31
2009-01-20,567.288
2009-01-21,564.418
2009-01-22,563.278
2009-01-23,554.966
2009-01-26,563.469
2009-01-27,566.501
2009-01-28,580.811
2009-01-29,579.915
2009-01-30,577.485
2009-02-02,563.431
2009-02-03,572.035
2009-02-04,582.81
2009-02-05,582.909
2009-02-06,603.588
2009-02-09,613.077
2009-02-10,609.916
2009-02-11,600.593
2009-02-12,589.129
2009-02-13,601.856
2009-02-16,594.12
2009-02-17,565.395
2009-02-18,559.755
2009-02-19,564.217
2009-02-20,544.505
2009-02-23,551.954
2009-02-24,543.639
2009-02-25,546.913
2009-02-26,547.65
2009-02-27,540.496
2009-03-02,514.463
2009-03-03,514.792
2009-03-04,532.14
2009-03-05,526.65
2009-03-06,526.375
2009-03-09,523.559
2009-03-10,544.069
2009-03-11,553.769
2009-03-12,556.411
2009-03-13,569.235
2009-03-16,582.241
2009-03-17,585.8
2009-03-18,588.083
2009-03-19,602.905
2009-03-20,599.447
2009-03-23,627.948
2009-03-24,631.964
2009-03-25,638.739
2009-03-26,652.891
2009-03-27,644.715
2009-03-30,611.187
2009-03-31,621.326
2009-04-01,635.467
2009-04-02,670.421
2009-04-03,676.027
2009-04-06,684.882
2009-04-07,677.39
2009-04-08,671.589
2009-04-09,697.352
2009-04-10,701.892
2009-04-13,707.992
2009-04-14,715.085
2009-04-15,714.703
2009-04-16,719.885
2009-04-17,713.27
2009-04-20,701.754
2009-04-21,695.62
2009-04-22,697.897
2009-04-23,707.661
2009-04-24,716.449
2009-04-27,699.836
2009-04-28,687.121
2009-04-29,710.777
2009-04-30,732.885
2009-05-01,732.89
2009-05-04,774.122
2009-05-05,778.971
2009-05-06,790.341
2009-05-07,798.12
2009-05-08,809.908
2009-05-11,808.718
2009-05-12,805.308
2009-05-13,794.573
2009-05-14,782.456
2009-05-15,793.41
2009-05-18,815.057
2009-05-19,835.981
2009-05-20,848.407
2009-05-21,834.435
2009-05-22,838.742
2009-05-25,840.85
2009-05-26,831.168
2009-05-27,848.669
2009-05-28,855.286
2009-05-29,869.48
2009-06-01,902.254
2009-06-02,895.373
2009-06-03,884.432
2009-06-04,881.507
2009-06-05,887.544
2009-06-08,869.601
2009-06-09,867.903
2009-06-10,887.422
2009-06-11,890.478
2009-06-12,891.451
2009-06-15,868.329
2009-06-16,862.404
2009-06-17,845.793
2009-06-18,838.629
2009-06-19,846.99
2009-06-22,832.531
2009-06-23,817.949
2009-06-24,837.588
2009-06-25,846.449
2009-06-26,859.453
2009-06-29,863.72
2009-06-30,860.563
2009-07-01,873.95
2009-07-02,866.843
2009-07-03,866.784
2009-07-06,848.414
2009-07-07,847.666
2009-07-08,833.93
2009-07-09,838.38
2009-07-10,832.417
2009-07-13,816.601
2009-07-14,835.253
2009-07-15,865.079
2009-07-16,873.122
2009-07-17,884.784
2009-07-20,911.451
2009-07-21,916.136
2009-07-22,913.542
2009-07-23,931.993
2009-07-24,934.711
2009-07-27,945.922
2009-07-28,950.439
2009-07-29,935.592
2009-07-30,947.692
2009-07-31,960.592
2009-08-03,985.521
2009-08-04,980.65
2009-08-05,973.27
2009-08-06,976.955
2009-08-07,973.892
2009-08-10,976.313
2009-08-11,964.765
2009-08-12,959.152
2009-08-13,977.324
2009-08-14,974.205
2009-08-17,936.948
2009-08-18,942.18
2009-08-19,938.396
2009-08-20,955.934
2009-08-21,965.436
2009-08-24,984.571
2009-08-25,980.781
2009-08-26,974.483
2009-08-27,965.759
2009-08-28,973.804
2009-08-31,960.521
2009-09-01,962.859
2009-09-02,950.711
2009-09-03,962.931
2009-09-04,976.439
2009-09-07,989.036
2009-09-08,1005.946
2009-09-09,1005.12
2009-09-10,1013.736
2009-09-11,1023.756
2009-09-14,1014.571
2009-09-15,1025.38
2009-09-16,1048.692
2009-09-17,1055.271
2009-09-18,1055.126
2009-09-21,1045.897
2009-09-22,1057.347
2009-09-23,1052.292
2009-09-24,1041.216
2009-09-25,1040.694
2009-09-28,1036.443
2009-09-29,1045.725
2009-09-30,1047.697
2009-10-01,1045.599
2009-10-02,1033.678
2009-10-05,1041.555
2009-10-06,1061.929
2009-10-07,1067.566
2009-10-08,1079.299
2009-10-09,1085.751
2009-10-12,1091.208
2009-10-13,1093.111
2009-10-14,1117.344
2009-10-15,1122.976
2009-10-16,1113.854
2009-10-19,1125.595
2009-10-20,1120.976
2009-10-21,1117.167
2009-10-22,1107.888
2009-10-23,1115.837
2009-10-26,1113.541
2009-10-27,1090.727
2009-10-28,1055.851
2009-10-29,1058.167
2009-10-30,1051.705
2009-11-02,1045.921
2009-11-03,1034.494
2009-11-04,1060.421
2009-11-05,1065.603
2009-11-06,1073.444
2009-11-09,1100.244
2009-11-10,1104.464
2009-11-11,1115.266
2009-11-12,1101.353
2009-11-13,1105.986
2009-11-16,1126.85
2009-11-17,1124.677
2009-11-18,1126.251
2009-11-19,1110.998
2009-11-20,1107.406
2009-11-23,1119.97
2009-11-24,1115.243
2009-11-25,1122.13
2009-11-26,1098.178
2009-11-27,1077.459
2009-11-30,1092.579
2009-12-01,1115.479
2009-12-02,1125.064
2009-12-03,1130.791
2009-12-04,1125.948
2009-12-07,1122.701
2009-12-08,1110.672
2009-12-09,1103.627
2009-12-10,1106.805
2009-12-11,1116.137
2009-12-14,1122.979
2009-12-15,1118.905
2009-12-16,1116.397
2009-12-17,1097.36
2009-12-18,1092.015
2009-12-21,1089.296
2009-12-22,1097.502
2009-12-23,1108.831
2009-12-24,1120.159
2009-12-25,1120.967
2009-12-28,1128.643
2009-12-29,1128.541
2009-12-30,1128.384
2009-12-31,1137.897
2010-01-01,1137.897
2010-01-04,1155.54
2010-01-05,1167.839
2010-01-06,1176.076
2010-01-07,1168.847
2010-01-08,1171.051
2010-01-11,1184.46
2010-01-12,1174.437
2010-01-13,1162.523
2010-01-14,1164.395
2010-01-15,1162.588
2010-01-18,1165.458
2010-01-19,1167.68
2010-01-20,1150.598
2010-01-21,1133.883
2010-01-22,1116.378
2010-01-25,1109.101
2010-01-26,1085.328
2010-01-27,1074.553
2010-01-28,1089.207
2010-01-29,1081.936
2010-02-01,1082.808
2010-02-02,1087.742
2010-02-03,1101.244
2010-02-04,1074.715
2010-02-05,1040.18
2010-02-08,1035.591
2010-02-09,1052.574
2010-02-10,1057.787
2010-02-11,1068.98
2010-02-12,1068.878
2010-02-15,1072.142
2010-02-16,1080.257
2010-02-17,1093.462
2010-02-18,1090.353
2010-02-19,1078.924
2010-02-22,1091.997
2010-02-23,1088.685
2010-02-24,1080.272
2010-02-25,1069.222
2010-02-26,1084.953
2010-03-01,1098.464
2010-03-02,1110.389
2010-03-03,1119.195
2010-03-04,1113.946
2010-03-05,1128.422
2010-03-08,1140.857
2010-03-09,1138.818
2010-03-10,1148.03
2010-03-11,1143.59
2010-03-12,1147.882
2010-03-15,1136.922
2010-03-16,1146.052
2010-03-17,1163.158
2010-03-18,1158.924
2010-03-19,1155.986
2010-03-22,1146.859
2010-03-23,1150.716
2010-03-24,1147.855
2010-03-25,1144.412
2010-03-26,1147.62
2010-03-29,1159.381
2010-03-30,1166.837
2010-03-31,1169.279
2010-04-01,1187.056
2010-04-02,1188.789
2010-04-05,1198.69
2010-04-06,1201.509
2010-04-07,1207.174
2010-04-08,1198.953
2010-04-09,1207.466
2010-04-12,1205.644
2010-04-13,1196.364
2010-04-14,1209.615
2010-04-15,1210.274
2010-04-16,1194.478
2010-04-19,1170.958
2010-04-20,1185.679
2010-04-21,1191.667
2010-04-22,1184.67
2010-04-23,1189.078
2010-04-26,1201.126
2010-04-27,1185.168
2010-04-28,1168.667
2010-04-29,1178.763
2010-04-30,1186.811
2010-05-03,1173.869
2010-05-04,1154.594
2010-05-05,1129.419
2010-05-06,1105.893
2010-05-07,1081.265
2010-05-10,1127.217
2010-05-11,1117.337
2010-05-12,1127.626
2010-05-13,1137.104
2010-05-14,1121.132
2010-05-17,1097.888
2010-05-18,1098.318
2010-05-19,1065.473
2010-05-20,1033.643
2010-05-21,1035.741
2010-05-24,1041.961
2010-05-25,998.188
2010-05-26,1027.202
2010-05-27,1052.436
2010-05-28,1068.682
2010-05-31,1080.676
2010-06-01,1058.353
2010-06-02,1060.338
2010-06-03,1079.28
2010-06-04,1067.768
2010-06-07,1040.964
2010-06-08,1043.34
2010-06-09,1048.728
2010-06-10,1063.058
2010-06-11,1073.312
2010-06-14,1088.419
2010-06-15,1096.748
2010-06-16,1102.629
2010-06-17,1106.113
2010-06-18,1113.043
2010-06-21,1141.022
2010-06-22,1129.551
2010-06-23,1122.032
2010-06-24,1113.563
2010-06-25,1108.571
2010-06-28,1114.447
2010-06-29,1084.88
2010-06-30,1078.895
2010-07-01,1069.221
2010-07-02,1075.23
2010-07-05,1074.192
2010-07-06,1093.548
2010-07-07,1092.107
2010-07-08,1105.302
2010-07-09,1117.739
