Date,SWEDEN Standard (Large+Mid Cap)
2005-06-03,13124.493
2005-06-06,13134.991
2005-06-07,13231.17
2005-06-08,13284.143
2005-06-09,13090.043
2005-06-10,13072.349
2005-06-13,12913.473
2005-06-14,13059.093
2005-06-15,13069.112
2005-06-16,13134.01
2005-06-17,13389.282
2005-06-20,13294.921
2005-06-21,13391.686
2005-06-22,13339.364
2005-06-23,13310.036
2005-06-24,13322.296
2005-06-27,13104.651
2005-06-28,13059.308
2005-06-29,13088.722
2005-06-30,13131.95
2005-07-01,13067.619
2005-07-04,13067.77
2005-07-05,13136.611
2005-07-06,13222.577
2005-07-07,13006.979
2005-07-08,13145.652
2005-07-11,13474.155
2005-07-12,13655.121
2005-07-13,13726.647
2005-07-14,13714.34
2005-07-15,13613.46
2005-07-18,13658.927
2005-07-19,13609.383
2005-07-20,13489.594
2005-07-21,13769.631
2005-07-22,13775.116
2005-07-25,13712.772
2005-07-26,13627.034
2005-07-27,13755.683
2005-07-28,13855.127
2005-07-29,13869.453
2005-08-01,13948.311
2005-08-02,14141.151
2005-08-03,14226.104
2005-08-04,14281.025
2005-08-05,14192.38
2005-08-08,14235.763
2005-08-09,14245.91
2005-08-10,14500.937
2005-08-11,14553.685
2005-08-12,14489.743
2005-08-15,14435.05
2005-08-16,14327.439
2005-08-17,14224.74
2005-08-18,14054.082
2005-08-19,14041.194
2005-08-22,14156.46
2005-08-23,14030.047
2005-08-24,13926.475
2005-08-25,13794.083
2005-08-26,13783.6
2005-08-29,13795.045
2005-08-30,13657.489
2005-08-31,13959.098
2005-09-01,14216.958
2005-09-02,14381.459
2005-09-05,14368.172
2005-09-06,14394.863
2005-09-07,14420.102
2005-09-08,14295.794
2005-09-09,14488.688
2005-09-12,14386.449
2005-09-13,14303.778
2005-09-14,14394.634
2005-09-15,14243.049
2005-09-16,14285.31
2005-09-19,14221.717
2005-09-20,14280.549
2005-09-21,14194.353
2005-09-22,14144.558
2005-09-23,14040.934
2005-09-26,14197.961
2005-09-27,14167.492
2005-09-28,14315.669
2005-09-29,14403.195
2005-09-30,14564.831
2005-10-03,14525.822
2005-10-04,14536.44
2005-10-05,14448.133
2005-10-06,14455.107
2005-10-07,14375.555
2005-10-10,14336.162
2005-10-11,14290.315
2005-10-12,14158.432
2005-10-13,13798.914
2005-10-14,13927.826
2005-10-17,13807.064
2005-10-18,13668.053
2005-10-19,13483.225
2005-10-20,13486.397
2005-10-21,13398.28
2005-10-24,13451.371
2005-10-25,13781.705
2005-10-26,13776.936
2005-10-27,13673.243
2005-10-28,13587.056
2005-10-31,13747.397
2005-11-01,13734.676
2005-11-02,13808.124
2005-11-03,13937.055
2005-11-04,13728.598
2005-11-07,13721.517
2005-11-08,13737.613
2005-11-09,13667.849
2005-11-10,13639.563
2005-11-11,13873.187
2005-11-14,13862.778
2005-11-15,13707.41
2005-11-16,13728.021
2005-11-17,13848.893
2005-11-18,13899.044
2005-11-21,14055.37
2005-11-22,13989.523
2005-11-23,14163.886
2005-11-24,14113.607
2005-11-25,14118.731
2005-11-28,14243.557
2005-11-29,14079.492
2005-11-30,13963.4
2005-12-01,14155.456
2005-12-02,14339.075
2005-12-05,14296.371
2005-12-06,14575.439
2005-12-07,14469.47
2005-12-08,14612.407
2005-12-09,14658.646
2005-12-12,14721.116
2005-12-13,14730.813
2005-12-14,14771.549
2005-12-15,14581.722
2005-12-16,14808.832
2005-12-19,14840.003
2005-12-20,14723.749
2005-12-21,14718.859
2005-12-22,14748.27
2005-12-23,14862.084
2005-12-26,14862.084
2005-12-27,14935.716
2005-12-28,15041.397
2005-12-29,15020.157
2005-12-30,14923.488
2006-01-02,14966.468
2006-01-03,15313.526
2006-01-04,15563.334
2006-01-05,15571.98
2006-01-06,15659.102
2006-01-09,15738.847
2006-01-10,15555.581
2006-01-11,15693.556
2006-01-12,15615.143
2006-01-13,15531.663
2006-01-16,15604.871
2006-01-17,15423.106
2006-01-18,15166.691
2006-01-19,15222.159
2006-01-20,15118.576
2006-01-23,15431.011
2006-01-24,15318.779
2006-01-25,15459.48
2006-01-26,15590.023
2006-01-27,15673.779
2006-01-30,15654.015
2006-01-31,15762.379
2006-02-01,15836.533
2006-02-02,15789.093
2006-02-03,15560.671
2006-02-06,15567.282
2006-02-07,15395.247
2006-02-08,15501.806
2006-02-09,15677.611
2006-02-10,15487.062
2006-02-13,15473.362
2006-02-14,15522.772
2006-02-15,15610.057
2006-02-16,15634.88
2006-02-17,15687.231
2006-02-20,15785.157
2006-02-21,15790.951
2006-02-22,15863.319
2006-02-23,15869.982
2006-02-24,15933.323
2006-02-27,15944.287
2006-02-28,15698.062
2006-03-01,15879.564
2006-03-02,15927.296
2006-03-03,16072.701
2006-03-06,16154.488
2006-03-07,15835.865
2006-03-08,15732.422
2006-03-09,15923.695
2006-03-10,15936.751
2006-03-13,16061.703
2006-03-14,16249.058
2006-03-15,16378.706
2006-03-16,16690.936
2006-03-17,16820.876
2006-03-20,16988.851
2006-03-21,16868.182
2006-03-22,16916.231
2006-03-23,16932.971
2006-03-24,17061.541
2006-03-27,17005.027
2006-03-28,16985.142
2006-03-29,16878.589
2006-03-30,17281.777
2006-03-31,17058.258
2006-04-03,17420.675
2006-04-04,17524.845
2006-04-05,17702.393
2006-04-06,17639.295
2006-04-07,17364.456
2006-04-10,17344.368
2006-04-11,17282.815
2006-04-12,17291.295
2006-04-13,17325.475
2006-04-14,17325.475
2006-04-17,17635.578
2006-04-18,17577.267
2006-04-19,17881.864
2006-04-20,17908.257
2006-04-21,17825.759
2006-04-24,17748.746
2006-04-25,17793.939
2006-04-26,17977.342
2006-04-27,17962.335
2006-04-28,17944.882
2006-05-01,18014.518
2006-05-02,18140.871
2006-05-03,18112.189
2006-05-04,18347.638
2006-05-05,18610.817
2006-05-08,18539.944
2006-05-09,18583.817
2006-05-10,18485.38
2006-05-11,18420.796
2006-05-12,17959.246
2006-05-15,17494.761
2006-05-16,17541.961
2006-05-17,16714.996
2006-05-18,16563.68
2006-05-19,16480.131
2006-05-22,15811.133
2006-05-23,16784.086
2006-05-24,16328.52
2006-05-25,16350.266
2006-05-26,16988.384
2006-05-29,17087.289
2006-05-30,16708.431
2006-05-31,16792.296
2006-06-01,17017.626
2006-06-02,17124.418
2006-06-05,17118.322
2006-06-06,16917.748
2006-06-07,16508.592
2006-06-08,15490.734
2006-06-09,15919.975
2006-06-12,15576.114
2006-06-13,14958.558
2006-06-14,15383.108
2006-06-15,15944.629
2006-06-16,15672.382
2006-06-19,15783.443
2006-06-20,15884.048
2006-06-21,16113.265
2006-06-22,16029.532
2006-06-23,15970.577
2006-06-26,16014.665
2006-06-27,15769.753
2006-06-28,15709.98
2006-06-29,16170.647
2006-06-30,16846.976
2006-07-03,16924.657
2006-07-04,17099.305
2006-07-05,16745.21
2006-07-06,16952.02
2006-07-07,16884.416
2006-07-10,16784.268
2006-07-11,16587.805
2006-07-12,16466.422
2006-07-13,16147.742
2006-07-14,15784.973
2006-07-17,15428.25
2006-07-18,15220.492
2006-07-19,15992.724
2006-07-20,16052.583
2006-07-21,15844.46
2006-07-24,15981.783
2006-07-25,15962.626
2006-07-26,16197.522
2006-07-27,16581.372
2006-07-28,16670.067
2006-07-31,16573.234
2006-08-01,16308.51
2006-08-02,16640.798
2006-08-03,16478.497
2006-08-04,16686.45
2006-08-07,16433.704
2006-08-08,16436.094
2006-08-09,16659.214
2006-08-10,16251.715
2006-08-11,16319.685
2006-08-14,16384.991
2006-08-15,16706.941
2006-08-16,16974.897
2006-08-17,17266.937
2006-08-18,17122.052
2006-08-21,17247.599
2006-08-22,17201.304
2006-08-23,17000.044
2006-08-24,16985.654
2006-08-25,16841.01
2006-08-28,16983.351
2006-08-29,17089.225
2006-08-30,17295.603
2006-08-31,17204.586
2006-09-01,17175.436
2006-09-04,17596.713
2006-09-05,17484.084
2006-09-06,17332.106
2006-09-07,17008.869
2006-09-08,17173.667
2006-09-11,17167.735
2006-09-12,17519.253
2006-09-13,17734.606
2006-09-14,17948.304
2006-09-15,17850.423
2006-09-18,18065.355
2006-09-19,17989.002
2006-09-20,18106.892
2006-09-21,18143.459
2006-09-22,17971.184
2006-09-25,17633.834
2006-09-26,17692.483
2006-09-27,18072.625
2006-09-28,18059.524
2006-09-29,18006.349
2006-10-02,18061.751
2006-10-03,17905.467
2006-10-04,18026.676
2006-10-05,18386.271
2006-10-06,18262.562
2006-10-09,18332.323
2006-10-10,18399.855
2006-10-11,18581.555
2006-10-12,18864.501
2006-10-13,18695.363
2006-10-16,18785.543
2006-10-17,18531.314
2006-10-18,18701.494
2006-10-19,18804.914
2006-10-20,19038.499
2006-10-23,19036.987
2006-10-24,19029.76
2006-10-25,19137.528
2006-10-26,19163.644
2006-10-27,19150.591
2006-10-30,19011.854
2006-10-31,19154.094
2006-11-01,19356.197
2006-11-02,19192.233
2006-11-03,19160.1
2006-11-06,19492.788
2006-11-07,19770.763
2006-11-08,19730.338
2006-11-09,19848.443
2006-11-10,19872.993
2006-11-13,19896.628
2006-11-14,19900.747
2006-11-15,20158.369
2006-11-16,20105.718
2006-11-17,19856.867
2006-11-20,19937.397
2006-11-21,19949.336
2006-11-22,20183.517
2006-11-23,20277.66
2006-11-24,20214.361
2006-11-27,19686.68
2006-11-28,19629.298
2006-11-29,20010.818
2006-11-30,19927.569
2006-12-01,19974.747
2006-12-04,20288.918
2006-12-05,20483.28
2006-12-06,20408.705
2006-12-07,20628.981
2006-12-08,20623.434
2006-12-11,20733.374
2006-12-12,21238.747
2006-12-13,21112.456
2006-12-14,21001.063
2006-12-15,21102.024
2006-12-18,21055.518
2006-12-19,21114.61
2006-12-20,21386.041
2006-12-21,21505.482
2006-12-22,21453.387
2006-12-25,21453.387
2006-12-26,21358.915
2006-12-27,21472.481
2006-12-28,21491.572
2006-12-29,21585.616
2007-01-01,21585.616
2007-01-02,22047.06
2007-01-03,21769.588
2007-01-04,21211.861
2007-01-05,21069.22
2007-01-08,21002.422
2007-01-09,20937.946
2007-01-10,20615.307
2007-01-11,20976.836
2007-01-12,21140.562
2007-01-15,21464.897
2007-01-16,21451.74
2007-01-17,21471.376
2007-01-18,21371.223
2007-01-19,21466.503
2007-01-22,21498.862
2007-01-23,21622.346
2007-01-24,21633.585
2007-01-25,21776.0
2007-01-26,21453.484
2007-01-29,21602.601
2007-01-30,21897.573
2007-01-31,21855.817
2007-02-01,21963.961
2007-02-02,21709.396
2007-02-05,21602.574
2007-02-06,21758.299
2007-02-07,22051.07
2007-02-08,21917.664
2007-02-09,21967.702
2007-02-12,21548.836
2007-02-13,21605.708
2007-02-14,22254.709
2007-02-15,22169.687
2007-02-16,21999.396
2007-02-19,22232.891
2007-02-20,22002.647
2007-02-21,21820.514
2007-02-22,21856.78
2007-02-23,22086.088
2007-02-26,22424.732
2007-02-27,21772.944
2007-02-28,21186.594
2007-03-01,20903.688
2007-03-02,21112.729
2007-03-05,20719.881
2007-03-06,20821.918
2007-03-07,21179.702
2007-03-08,21442.713
2007-03-09,21430.157
2007-03-12,21657.804
2007-03-13,21447.328
2007-03-14,20769.608
2007-03-15,21441.432
2007-03-16,21483.848
2007-03-19,21849.731
2007-03-20,22029.161
2007-03-21,22206.016
2007-03-22,22632.699
2007-03-23,22545.383
2007-03-26,22309.221
2007-03-27,22406.119
2007-03-28,22186.771
2007-03-29,22478.425
2007-03-30,22471.99
2007-04-02,22748.453
2007-04-03,23089.146
2007-04-04,23157.568
2007-04-05,23430.865
2007-04-06,23430.865
2007-04-09,23274.957
2007-04-10,23749.675
2007-04-11,23627.436
2007-04-12,23846.356
2007-04-13,23980.881
2007-04-16,24565.909
2007-04-17,24633.351
2007-04-18,24499.779
2007-04-19,24461.112
2007-04-20,24777.784
2007-04-23,24770.132
2007-04-24,24541.395
2007-04-25,24950.348
2007-04-26,25028.911
2007-04-27,25054.064
2007-04-30,25168.321
2007-05-01,25145.831
2007-05-02,25161.146
2007-05-03,24858.158
2007-05-04,25088.873
2007-05-07,25317.721
2007-05-08,24446.713
2007-05-09,24414.898
2007-05-10,23958.684
2007-05-11,24334.558
2007-05-14,24689.441
2007-05-15,24913.429
2007-05-16,24903.92
2007-05-17,24663.575
2007-05-18,24886.111
2007-05-21,24735.715
2007-05-22,24747.371
2007-05-23,25220.624
2007-05-24,25000.793
2007-05-25,24961.26
2007-05-28,25096.831
2007-05-29,24841.757
2007-05-30,24497.259
2007-05-31,24873.211
2007-06-01,25003.893
2007-06-04,24944.036
2007-06-05,25030.702
2007-06-06,24924.392
2007-06-07,23949.602
2007-06-08,23830.611
2007-06-11,23938.095
2007-06-12,23429.489
2007-06-13,23569.456
2007-06-14,23942.164
2007-06-15,24239.215
2007-06-18,24489.566
2007-06-19,24368.978
2007-06-20,24881.262
2007-06-21,24344.451
2007-06-22,24461.919
2007-06-25,24361.014
2007-06-26,24174.049
2007-06-27,24075.779
2007-06-28,24579.539
2007-06-29,24519.676
2007-07-02,24753.16
2007-07-03,25253.072
2007-07-04,25494.521
2007-07-05,25336.942
2007-07-06,25496.838
2007-07-09,25701.301
2007-07-10,25735.979
2007-07-11,25873.752
2007-07-12,26295.68
2007-07-13,26342.431
2007-07-16,26468.916
2007-07-17,26163.042
2007-07-18,26039.696
2007-07-19,26265.211
2007-07-20,25858.941
2007-07-23,25994.307
2007-07-24,25552.679
2007-07-25,24933.627
2007-07-26,24042.243
2007-07-27,24070.759
2007-07-30,24407.849
2007-07-31,24598.173
2007-08-01,24040.652
2007-08-02,24420.029
2007-08-03,24272.178
2007-08-06,23922.664
2007-08-07,24079.084
2007-08-08,24672.41
2007-08-09,23841.889
2007-08-10,22978.964
2007-08-13,23421.234
2007-08-14,23119.466
2007-08-15,22643.171
2007-08-16,21711.76
2007-08-17,22415.207
2007-08-20,22519.123
2007-08-21,22366.013
2007-08-22,22864.834
2007-08-23,23063.898
2007-08-24,23469.683
2007-08-27,23291.16
2007-08-28,22680.574
2007-08-29,22994.668
2007-08-30,23228.591
2007-08-31,23475.641
2007-09-03,23615.434
2007-09-04,23640.376
2007-09-05,23164.972
2007-09-06,23277.327
2007-09-07,22768.369
2007-09-10,22524.223
2007-09-11,23207.018
2007-09-12,23603.117
2007-09-13,23953.386
2007-09-14,23586.311
2007-09-17,23166.642
2007-09-18,23541.798
2007-09-19,24652.311
2007-09-20,24628.212
2007-09-21,24792.886
2007-09-24,24571.97
2007-09-25,24209.336
2007-09-26,24374.259
2007-09-27,24832.861
2007-09-28,25105.781
2007-10-01,25344.962
2007-10-02,25190.228
2007-10-03,25412.628
2007-10-04,25399.998
2007-10-05,25818.331
2007-10-08,25605.615
2007-10-09,25773.342
2007-10-10,26000.635
2007-10-11,26429.533
2007-10-12,26164.662
2007-10-15,26045.427
2007-10-16,24631.208
2007-10-17,24742.518
2007-10-18,24417.075
2007-10-19,23982.634
2007-10-22,23164.37
2007-10-23,23967.728
2007-10-24,23607.833
2007-10-25,24070.98
2007-10-26,24296.549
2007-10-29,24349.331
2007-10-30,24233.776
2007-10-31,24495.866
2007-11-01,23986.264
2007-11-02,23689.451
2007-11-05,23761.718
2007-11-06,24074.239
2007-11-07,24066.673
2007-11-08,23994.199
2007-11-09,23257.496
2007-11-12,23183.919
2007-11-13,23214.043
2007-11-14,23536.023
2007-11-15,22960.144
2007-11-16,22779.026
2007-11-19,22144.196
2007-11-20,22473.041
2007-11-21,21998.696
2007-11-22,21954.156
2007-11-23,21959.411
2007-11-26,22232.791
2007-11-27,21994.669
2007-11-28,22522.192
2007-11-29,22543.933
2007-11-30,22516.009
2007-12-03,22400.582
2007-12-04,22045.432
2007-12-05,22417.232
2007-12-06,22434.441
2007-12-07,22843.045
2007-12-10,23147.093
2007-12-11,23127.897
2007-12-12,23040.885
2007-12-13,22277.128
2007-12-14,22044.39
2007-12-17,21268.094
2007-12-18,21176.972
2007-12-19,21115.984
2007-12-20,21009.805
2007-12-21,21451.037
2007-12-24,21428.404
2007-12-25,21428.404
2007-12-26,21676.359
2007-12-27,21618.561
2007-12-28,22023.582
2007-12-31,21904.488
2008-01-01,21904.488
2008-01-02,21604.964
2008-01-03,21543.412
2008-01-04,20874.228
2008-01-07,20687.426
2008-01-08,20871.441
2008-01-09,20282.986
2008-01-10,20193.751
2008-01-11,20175.855
2008-01-14,20702.527
2008-01-15,19896.992
2008-01-16,19517.781
2008-01-17,19583.31
2008-01-18,19242.026
2008-01-21,18222.455
2008-01-22,19142.832
2008-01-23,18338.402
2008-01-24,19382.402
2008-01-25,19466.585
2008-01-28,19296.104
2008-01-29,19488.096
2008-01-30,19475.774
2008-01-31,19339.282
2008-02-01,19953.324
2008-02-04,20115.841
2008-02-05,19151.357
2008-02-06,19267.914
2008-02-07,18543.106
2008-02-08,18596.842
2008-02-11,18366.651
2008-02-12,19303.003
2008-02-13,19490.106
2008-02-14,19642.353
2008-02-15,19522.229
2008-02-18,19974.646
2008-02-19,20254.33
2008-02-20,19794.537
2008-02-21,20142.384
2008-02-22,19859.762
2008-02-25,20300.964
2008-02-26,20776.933
2008-02-27,21138.906
2008-02-28,20823.929
2008-02-29,20688.726
2008-03-03,20504.726
2008-03-04,20026.366
2008-03-05,20503.271
2008-03-06,20331.549
2008-03-07,20020.62
2008-03-10,19747.791
2008-03-11,20028.992
2008-03-12,20589.32
2008-03-13,20401.775
2008-03-14,20169.906
2008-03-17,19507.166
2008-03-18,20156.344
2008-03-19,19842.243
2008-03-20,19245.801
2008-03-21,19245.801
2008-03-24,19206.896
2008-03-25,20341.474
2008-03-26,20536.727
2008-03-27,21065.472
2008-03-28,21012.489
2008-03-31,21157.866
2008-04-01,21533.774
2008-04-02,21998.774
2008-04-03,21836.296
2008-04-04,21813.094
2008-04-07,22181.911
2008-04-08,21878.212
2008-04-09,21955.517
2008-04-10,21914.02
2008-04-11,21592.598
2008-04-14,21449.08
2008-04-15,21390.895
2008-04-16,22182.963
2008-04-17,21768.973
2008-04-18,21867.658
2008-04-21,21983.809
2008-04-22,22016.956
2008-04-23,22224.945
2008-04-24,21868.587
2008-04-25,22516.5
2008-04-28,22681.498
2008-04-29,22266.304
2008-04-30,22225.771
2008-05-01,22020.768
2008-05-02,22389.581
2008-05-05,22559.484
2008-05-06,22760.74
2008-05-07,22897.054
2008-05-08,22911.789
2008-05-09,22709.334
2008-05-12,22977.999
2008-05-13,22988.983
2008-05-14,22919.897
2008-05-15,23015.76
2008-05-16,23296.685
2008-05-19,23625.468
2008-05-20,23216.538
2008-05-21,23180.101
2008-05-22,23364.557
2008-05-23,22997.275
2008-05-26,23038.994
2008-05-27,22879.416
2008-05-28,22867.493
2008-05-29,22719.328
2008-05-30,22751.22
2008-06-02,22414.748
2008-06-03,22484.463
2008-06-04,22098.827
2008-06-05,22182.814
2008-06-06,22466.606
2008-06-09,21826.236
2008-06-10,21301.268
2008-06-11,21003.065
2008-06-12,21032.255
2008-06-13,20976.231
2008-06-16,21250.952
2008-06-17,21497.682
2008-06-18,21022.685
2008-06-19,20787.736
2008-06-20,20944.831
2008-06-23,20334.486
2008-06-24,20066.597
2008-06-25,20324.03
2008-06-26,19861.923
2008-06-27,19425.099
2008-06-30,19247.039
2008-07-01,18899.534
2008-07-02,19122.479
2008-07-03,19076.8
2008-07-04,18825.285
2008-07-07,19094.598
2008-07-08,18641.463
2008-07-09,19041.361
2008-07-10,18738.788
2008-07-11,18379.626
2008-07-14,18590.755
2008-07-15,18391.576
2008-07-16,18470.599
2008-07-17,19432.778
2008-07-18,19941.552
2008-07-21,20111.561
2008-07-22,19389.939
2008-07-23,19572.244
2008-07-24,18994.078
2008-07-25,18989.352
2008-07-28,18975.832
2008-07-29,18717.515
2008-07-30,19079.854
2008-07-31,19082.823
2008-08-01,18741.158
2008-08-04,18627.687
2008-08-05,19244.676
2008-08-06,19502.077
2008-08-07,19341.729
2008-08-08,18994.405
2008-08-11,19333.878
2008-08-12,19139.754
2008-08-13,18610.716
2008-08-14,18727.44
2008-08-15,18452.75
2008-08-18,18515.191
2008-08-19,17632.647
2008-08-20,17748.444
2008-08-21,17881.503
2008-08-22,18449.223
2008-08-25,18134.065
2008-08-26,18113.384
2008-08-27,18158.245
2008-08-28,18453.406
2008-08-29,18243.323
2008-09-01,18136.484
2008-09-02,18379.065
2008-09-03,18067.353
2008-09-04,17357.528
2008-09-05,16712.809
2008-09-08,17333.939
2008-09-09,16972.092
2008-09-10,16755.111
2008-09-11,16297.637
2008-09-12,17018.989
2008-09-15,16452.947
2008-09-16,15959.568
2008-09-17,15460.971
2008-09-18,15751.556
2008-09-19,17283.923
2008-09-22,17273.92
2008-09-23,16928.694
2008-09-24,16711.133
2008-09-25,17143.152
2008-09-26,16716.202
2008-09-29,15517.446
2008-09-30,14860.843
2008-10-01,14887.181
2008-10-02,14490.654
2008-10-03,14847.09
2008-10-06,13362.709
2008-10-07,13350.477
2008-10-08,12454.595
2008-10-09,12383.386
2008-10-10,11680.563
2008-10-13,12655.764
2008-10-14,12809.693
2008-10-15,11786.222
2008-10-16,11179.517
2008-10-17,11320.404
2008-10-20,11782.726
2008-10-21,11632.444
2008-10-22,10899.677
2008-10-23,10789.793
2008-10-24,10012.31
2008-10-27,9428.936
2008-10-28,9603.255
2008-10-29,10660.139
2008-10-30,11156.981
2008-10-31,10899.603
2008-11-03,11504.487
2008-11-04,12485.68
2008-11-05,12222.988
2008-11-06,11172.682
2008-11-07,11567.93
2008-11-10,11729.04
2008-11-11,10690.051
2008-11-12,10344.817
2008-11-13,10532.62
2008-11-14,10624.039
2008-11-17,10448.156
2008-11-18,10283.584
2008-11-19,9709.207
2008-11-20,9364.756
2008-11-21,8906.858
2008-11-24,10215.046
2008-11-25,10664.573
2008-11-26,10385.972
2008-11-27,10726.379
2008-11-28,10502.96
2008-12-01,9626.034
2008-12-02,10290.719
2008-12-03,10398.116
2008-12-04,10257.419
2008-12-05,9582.231
2008-12-08,11027.961
2008-12-09,11179.928
2008-12-10,11351.811
2008-12-11,11278.435
2008-12-12,10937.714
2008-12-15,10754.834
2008-12-16,10915.971
2008-12-17,11511.29
2008-12-18,11892.767
2008-12-19,11357.825
2008-12-22,11072.862
2008-12-23,10940.313
2008-12-24,10848.576
2008-12-25,10848.576
2008-12-26,10897.859
2008-12-29,11251.891
2008-12-30,11371.164
2008-12-31,11134.479
2009-01-01,11134.479
2009-01-02,11852.138
2009-01-05,11712.102
2009-01-06,11694.256
2009-01-07,12057.714
2009-01-08,11812.365
2009-01-09,11471.333
2009-01-12,10979.818
2009-01-13,10528.269
2009-01-14,9758.241
2009-01-15,9737.016
2009-01-16,10136.637
2009-01-19,9894.3
2009-01-20,9329.236
2009-01-21,9717.767
2009-01-22,9757.871
2009-01-23,9590.573
2009-01-26,10345.075
2009-01-27,10241.725
2009-01-28,10663.132
2009-01-29,10188.788
2009-01-30,9880.878
2009-02-02,9534.65
2009-02-03,9936.562
2009-02-04,10372.528
2009-02-05,10329.362
2009-02-06,10955.23
2009-02-09,11556.071
2009-02-10,11158.919
2009-02-11,10772.869
2009-02-12,10615.435
2009-02-13,10869.832
2009-02-16,10706.025
2009-02-17,9868.763
2009-02-18,9948.944
2009-02-19,10201.483
2009-02-20,9611.518
2009-02-23,9390.162
2009-02-24,9210.95
2009-02-25,9178.838
2009-02-26,9608.079
2009-02-27,9536.3
2009-03-02,8979.863
2009-03-03,8745.626
2009-03-04,9207.473
2009-03-05,8735.768
2009-03-06,8779.389
2009-03-09,9005.668
2009-03-10,9765.262
2009-03-11,10137.383
2009-03-12,10237.806
2009-03-13,10230.039
2009-03-16,10712.065
2009-03-17,10442.332
2009-03-18,10600.505
2009-03-19,11480.637
2009-03-20,10798.119
2009-03-23,11068.045
2009-03-24,10723.133
2009-03-25,10955.134
2009-03-26,11060.186
2009-03-27,10685.639
2009-03-30,10057.03
2009-03-31,10438.629
2009-04-01,10954.487
2009-04-02,11877.219
2009-04-03,11955.784
2009-04-06,11948.722
2009-04-07,11620.22
2009-04-08,11524.272
2009-04-09,11737.912
2009-04-10,11737.912
2009-04-13,11841.726
2009-04-14,12395.046
2009-04-15,11935.03
2009-04-16,12142.328
2009-04-17,12357.736
2009-04-20,11434.029
2009-04-21,11764.02
2009-04-22,12454.257
2009-04-23,12700.39
2009-04-24,13202.367
2009-04-27,13219.68
2009-04-28,12647.719
2009-04-29,13219.989
2009-04-30,13099.34
2009-05-01,13091.538
2009-05-04,13590.195
2009-05-05,13693.658
2009-05-06,14020.278
2009-05-07,14069.601
2009-05-08,14346.167
2009-05-11,14018.124
2009-05-12,13652.108
2009-05-13,13133.658
2009-05-14,13309.032
2009-05-15,13611.689
2009-05-18,13846.405
2009-05-19,14297.948
2009-05-20,14448.496
2009-05-21,14314.821
2009-05-22,14266.416
2009-05-25,14266.463
2009-05-26,14169.777
2009-05-27,14017.049
2009-05-28,13888.888
2009-05-29,14236.092
2009-06-01,15001.892
2009-06-02,14810.74
2009-06-03,13993.908
2009-06-04,14000.103
2009-06-05,13814.15
2009-06-08,13674.778
2009-06-09,13834.087
2009-06-10,14318.068
2009-06-11,14583.728
2009-06-12,14455.258
2009-06-15,13817.323
2009-06-16,13959.456
2009-06-17,13507.726
2009-06-18,13666.708
2009-06-19,13613.142
2009-06-22,13024.018
2009-06-23,13091.106
2009-06-24,13829.019
2009-06-25,13485.996
2009-06-26,13997.511
2009-06-29,14413.161
2009-06-30,14213.405
2009-07-01,14871.67
2009-07-02,14131.115
2009-07-03,14085.774
2009-07-06,13772.146
2009-07-07,13748.822
2009-07-08,13530.252
2009-07-09,13636.842
2009-07-10,13526.727
2009-07-13,13731.363
2009-07-14,13874.564
2009-07-15,14595.573
2009-07-16,14577.088
2009-07-17,14891.894
2009-07-20,15050.47
2009-07-21,15515.875
2009-07-22,15531.97
2009-07-23,16156.602
2009-07-24,16129.396
2009-07-27,15891.576
2009-07-28,15801.439
2009-07-29,15850.647
2009-07-30,16399.253
2009-07-31,16761.655
2009-08-03,17492.499
2009-08-04,17034.947
2009-08-05,16923.731
2009-08-06,16879.568
2009-08-07,17233.446
2009-08-10,16942.873
2009-08-11,16285.76
2009-08-12,16869.295
2009-08-13,17254.021
2009-08-14,16886.773
2009-08-17,16285.331
2009-08-18,16682.328
2009-08-19,16699.761
2009-08-20,17192.071
2009-08-21,18077.807
2009-08-24,18185.311
2009-08-25,18089.283
2009-08-26,17601.888
2009-08-27,17459.226
2009-08-28,18099.125
2009-08-31,17666.578
2009-09-01,17186.17
2009-09-02,16753.335
2009-09-03,16845.917
2009-09-04,17102.038
2009-09-07,17640.542
2009-09-08,17954.495
2009-09-09,18317.778
2009-09-10,18140.635
2009-09-11,18291.154
2009-09-14,18152.648
2009-09-15,18220.346
2009-09-16,18528.853
2009-09-17,18757.504
2009-09-18,18696.119
2009-09-21,18325.343
2009-09-22,18854.157
2009-09-23,18841.085
2009-09-24,18207.462
2009-09-25,18045.353
2009-09-28,18212.26
2009-09-29,17843.386
2009-09-30,17821.827
2009-10-01,17403.489
2009-10-02,17163.78
2009-10-05,17263.368
2009-10-06,17916.745
2009-10-07,17504.636
2009-10-08,17851.783
2009-10-09,17904.884
2009-10-12,18158.489
2009-10-13,17961.007
2009-10-14,18672.963
2009-10-15,18608.42
2009-10-16,18524.006
2009-10-19,18851.768
2009-10-20,18860.425
2009-10-21,19089.108
2009-10-22,18753.05
2009-10-23,19007.425
2009-10-26,18646.974
2009-10-27,18480.011
2009-10-28,18160.961
2009-10-29,18671.911
2009-10-30,18642.878
2009-11-02,18534.162
2009-11-03,17941.729
2009-11-04,18520.297
2009-11-05,18794.286
2009-11-06,18650.222
2009-11-09,19513.14
2009-11-10,19470.343
2009-11-11,19719.886
2009-11-12,19645.936
2009-11-13,19660.509
2009-11-16,19987.655
2009-11-17,19500.585
2009-11-18,19700.722
