Date,ITALY LARGE GROWTH Large Cap
2005-11-10,648.808
2005-11-11,652.935
2005-11-14,651.75
2005-11-15,644.618
2005-11-16,642.462
2005-11-17,647.308
2005-11-18,650.497
2005-11-21,653.874
2005-11-22,652.355
2005-11-23,662.184
2005-11-24,661.717
2005-11-25,659.315
2005-11-28,661.518
2005-11-29,664.371
2005-11-30,661.12
2005-12-01,666.426
2005-12-02,676.919
2005-12-05,676.832
2005-12-06,682.071
2005-12-07,675.953
2005-12-08,683.601
2005-12-09,681.621
2005-12-12,691.227
2005-12-13,691.933
2005-12-14,706.141
2005-12-15,707.134
2005-12-16,716.19
2005-12-19,718.452
2005-12-20,718.828
2005-12-21,722.695
2005-12-22,719.997
2005-12-23,721.938
2005-12-26,721.938
2005-12-27,725.526
2005-12-28,729.02
2005-12-29,727.001
2005-12-30,719.587
2006-01-02,720.959
2006-01-03,735.612
2006-01-04,743.281
2006-01-05,736.008
2006-01-06,743.438
2006-01-09,731.824
2006-01-10,725.062
2006-01-11,727.689
2006-01-12,724.722
2006-01-13,721.897
2006-01-16,731.502
2006-01-17,721.336
2006-01-18,714.409
2006-01-19,722.22
2006-01-20,711.676
2006-01-23,729.268
2006-01-24,729.783
2006-01-25,733.096
2006-01-26,742.321
2006-01-27,738.63
2006-01-30,731.903
2006-01-31,734.742
2006-02-01,735.726
2006-02-02,726.079
2006-02-03,720.996
2006-02-06,733.103
2006-02-07,733.377
2006-02-08,731.903
2006-02-09,739.655
2006-02-10,741.926
2006-02-13,749.709
2006-02-14,746.661
2006-02-15,753.284
2006-02-16,756.323
2006-02-17,764.675
2006-02-20,771.044
2006-02-21,758.991
2006-02-22,762.489
2006-02-23,765.887
2006-02-24,768.095
2006-02-27,772.685
2006-02-28,758.372
2006-03-01,760.703
2006-03-02,753.206
2006-03-03,754.667
2006-03-06,789.823
2006-03-07,781.74
2006-03-08,777.449
2006-03-09,781.466
2006-03-10,776.142
2006-03-13,790.616
2006-03-14,797.723
2006-03-15,797.211
2006-03-16,804.989
2006-03-17,804.623
2006-03-20,808.202
2006-03-21,797.42
2006-03-22,802.774
2006-03-23,789.804
2006-03-24,782.57
2006-03-27,775.918
2006-03-28,770.721
2006-03-29,762.968
2006-03-30,787.792
2006-03-31,779.261
2006-04-03,782.285
2006-04-04,787.313
2006-04-05,796.073
2006-04-06,794.611
2006-04-07,775.967
2006-04-10,784.288
2006-04-11,769.216
2006-04-12,771.214
2006-04-13,768.643
2006-04-14,768.643
2006-04-17,780.852
2006-04-18,777.082
2006-04-19,793.076
2006-04-20,796.574
2006-04-21,809.157
2006-04-24,803.118
2006-04-25,802.192
2006-04-26,808.82
2006-04-27,816.865
2006-04-28,811.91
2006-05-01,813.328
2006-05-02,817.771
2006-05-03,809.318
2006-05-04,817.08
2006-05-05,828.239
2006-05-08,834.873
2006-05-09,838.782
2006-05-10,828.879
2006-05-11,826.165
2006-05-12,814.273
2006-05-15,802.56
2006-05-16,808.456
2006-05-17,785.045
2006-05-18,780.848
2006-05-19,774.585
2006-05-22,764.95
2006-05-23,775.566
2006-05-24,766.656
2006-05-25,785.675
2006-05-26,789.545
2006-05-29,792.563
2006-05-30,783.059
2006-05-31,794.505
2006-06-01,794.196
2006-06-02,794.703
2006-06-05,795.59
2006-06-06,769.763
2006-06-07,772.453
2006-06-08,748.077
2006-06-09,762.666
2006-06-12,747.99
2006-06-13,734.753
2006-06-14,745.668
2006-06-15,760.181
2006-06-16,754.923
2006-06-19,760.529
2006-06-20,761.395
2006-06-21,768.561
2006-06-22,761.672
2006-06-23,756.299
2006-06-26,752.702
2006-06-27,761.121
2006-06-28,765.783
2006-06-29,771.211
2006-06-30,791.212
2006-07-03,796.773
2006-07-04,794.346
2006-07-05,780.576
2006-07-06,790.098
2006-07-07,789.019
2006-07-10,788.175
2006-07-11,781.418
2006-07-12,779.883
2006-07-13,769.492
2006-07-14,759.939
2006-07-17,748.086
2006-07-18,745.59
2006-07-19,766.603
2006-07-20,772.888
2006-07-21,766.954
2006-07-24,772.826
2006-07-25,767.702
2006-07-26,772.421
2006-07-27,782.693
2006-07-28,786.909
2006-07-31,784.354
2006-08-01,777.674
2006-08-02,788.889
2006-08-03,781.77
2006-08-04,796.898
2006-08-07,784.363
2006-08-08,784.367
2006-08-09,791.855
2006-08-10,779.263
2006-08-11,776.389
2006-08-14,779.262
2006-08-15,781.83
2006-08-16,794.678
2006-08-17,805.376
2006-08-18,805.112
2006-08-21,808.552
2006-08-22,805.172
2006-08-23,797.138
2006-08-24,811.881
2006-08-25,817.569
2006-08-28,820.612
2006-08-29,817.281
2006-08-30,823.885
2006-08-31,815.873
2006-09-01,822.711
2006-09-04,828.596
2006-09-05,822.061
2006-09-06,808.822
2006-09-07,800.647
2006-09-08,801.547
2006-09-11,800.858
2006-09-12,809.296
2006-09-13,803.887
2006-09-14,806.383
2006-09-15,800.854
2006-09-18,803.723
2006-09-19,795.762
2006-09-20,804.803
2006-09-21,809.422
2006-09-22,805.889
2006-09-25,802.815
2006-09-26,804.318
2006-09-27,807.129
2006-09-28,802.626
2006-09-29,802.516
2006-10-02,804.306
2006-10-03,804.197
2006-10-04,809.478
2006-10-05,814.407
2006-10-06,807.557
2006-10-09,807.981
2006-10-10,810.67
2006-10-11,812.801
2006-10-12,817.955
2006-10-13,820.222
2006-10-16,822.112
2006-10-17,808.346
2006-10-18,817.847
2006-10-19,822.699
2006-10-20,824.437
2006-10-23,825.292
2006-10-24,820.158
2006-10-25,822.45
2006-10-26,824.278
2006-10-27,826.758
2006-10-30,833.128
2006-10-31,842.854
2006-11-01,851.029
2006-11-02,843.942
2006-11-03,849.761
2006-11-06,860.953
2006-11-07,870.654
2006-11-08,870.328
2006-11-09,865.003
2006-11-10,864.265
2006-11-13,864.47
2006-11-14,859.201
2006-11-15,861.229
2006-11-16,860.23
2006-11-17,860.688
2006-11-20,865.477
2006-11-21,868.93
2006-11-22,876.403
2006-11-23,880.546
2006-11-24,883.814
2006-11-27,875.712
2006-11-28,891.241
2006-11-29,893.992
2006-11-30,904.028
2006-12-01,901.619
2006-12-04,906.771
2006-12-05,907.611
2006-12-06,908.778
2006-12-07,923.885
2006-12-08,926.634
2006-12-11,929.066
2006-12-12,920.614
2006-12-13,919.762
2006-12-14,906.767
2006-12-15,914.303
2006-12-18,910.6
2006-12-19,915.113
2006-12-20,912.492
2006-12-21,906.659
2006-12-22,898.529
2006-12-25,898.529
2006-12-26,897.129
2006-12-27,906.412
2006-12-28,907.083
2006-12-29,908.311
2007-01-01,908.311
2007-01-02,921.927
2007-01-03,915.561
2007-01-04,902.583
2007-01-05,890.89
2007-01-08,887.741
2007-01-09,888.233
2007-01-10,881.45
2007-01-11,892.412
2007-01-12,900.318
2007-01-15,904.262
2007-01-16,897.466
2007-01-17,892.283
2007-01-18,887.004
2007-01-19,894.61
2007-01-22,894.335
2007-01-23,900.917
2007-01-24,904.109
2007-01-25,902.418
2007-01-26,890.198
2007-01-29,897.47
2007-01-30,899.105
2007-01-31,898.962
2007-02-01,907.724
2007-02-02,908.192
2007-02-05,898.815
2007-02-06,899.378
2007-02-07,905.183
2007-02-08,901.479
2007-02-09,909.882
2007-02-12,897.116
2007-02-13,902.938
2007-02-14,918.593
2007-02-15,919.883
2007-02-16,919.801
2007-02-19,922.867
2007-02-20,916.26
2007-02-21,905.213
2007-02-22,911.838
2007-02-23,917.841
2007-02-26,922.652
2007-02-27,898.57
2007-02-28,890.878
2007-03-01,876.691
2007-03-02,872.31
2007-03-05,858.039
2007-03-06,864.121
2007-03-07,862.599
2007-03-08,871.822
2007-03-09,871.317
2007-03-12,870.025
2007-03-13,864.012
2007-03-14,845.344
2007-03-15,860.357
2007-03-16,857.641
2007-03-19,876.534
2007-03-20,880.797
2007-03-21,892.347
2007-03-22,911.851
2007-03-23,918.702
2007-03-26,907.967
2007-03-27,906.913
2007-03-28,900.974
2007-03-29,910.695
2007-03-30,908.088
2007-04-02,913.434
2007-04-03,922.907
2007-04-04,925.255
2007-04-05,928.846
2007-04-06,928.846
2007-04-09,924.007
2007-04-10,945.4
2007-04-11,947.64
2007-04-12,948.121
2007-04-13,952.796
2007-04-16,968.097
2007-04-17,970.495
2007-04-18,966.799
2007-04-19,961.758
2007-04-20,972.726
2007-04-23,975.906
2007-04-24,979.452
2007-04-25,997.152
2007-04-26,994.373
2007-04-27,998.348
2007-04-30,1002.005
2007-05-01,998.261
2007-05-02,999.9
2007-05-03,993.113
2007-05-04,1002.934
2007-05-07,1009.952
2007-05-08,992.012
2007-05-09,1003.047
2007-05-10,992.841
2007-05-11,994.168
2007-05-14,997.634
2007-05-15,1015.459
2007-05-16,1010.848
2007-05-17,1006.256
2007-05-18,1014.505
2007-05-21,1016.633
2007-05-22,1007.863
2007-05-23,1012.529
2007-05-24,992.733
2007-05-25,995.038
2007-05-28,1001.017
2007-05-29,1000.481
2007-05-30,995.647
2007-05-31,1000.0
2007-06-01,998.052
2007-06-04,996.909
2007-06-05,998.19
2007-06-06,976.539
2007-06-07,965.215
2007-06-08,952.979
2007-06-11,958.424
2007-06-12,955.333
2007-06-13,958.904
2007-06-14,976.678
2007-06-15,996.512
2007-06-18,999.224
2007-06-19,1001.573
2007-06-20,1001.184
2007-06-21,995.937
2007-06-22,993.261
2007-06-25,996.056
2007-06-26,982.706
2007-06-27,981.607
2007-06-28,988.004
2007-06-29,996.559
2007-07-02,1006.124
2007-07-03,1016.693
2007-07-04,1023.392
2007-07-05,1010.71
2007-07-06,1021.364
2007-07-09,1029.52
2007-07-10,1026.586
2007-07-11,1025.325
2007-07-12,1035.151
2007-07-13,1041.475
2007-07-16,1040.471
2007-07-17,1040.123
2007-07-18,1029.74
2007-07-19,1042.972
2007-07-20,1029.406
2007-07-23,1038.502
2007-07-24,1014.157
2007-07-25,995.123
2007-07-26,969.999
2007-07-27,970.311
2007-07-30,981.759
2007-07-31,995.822
2007-08-01,977.482
2007-08-02,984.671
2007-08-03,981.69
2007-08-06,982.648
2007-08-07,990.673
2007-08-08,1014.303
2007-08-09,991.068
2007-08-10,967.206
2007-08-13,981.274
2007-08-14,969.735
2007-08-15,962.447
2007-08-16,918.902
2007-08-17,936.339
2007-08-20,937.977
2007-08-21,941.474
2007-08-22,957.171
2007-08-23,962.822
2007-08-24,972.393
2007-08-27,975.273
2007-08-28,960.818
2007-08-29,967.567
2007-08-30,973.036
2007-08-31,981.593
2007-09-03,989.531
2007-09-04,988.96
2007-09-05,969.241
2007-09-06,974.666
2007-09-07,956.683
2007-09-10,949.935
2007-09-11,968.648
2007-09-12,974.985
2007-09-13,981.69
2007-09-14,978.512
2007-09-17,967.424
2007-09-18,984.176
2007-09-19,1007.97
2007-09-20,1008.681
2007-09-21,1021.433
2007-09-24,1029.481
2007-09-25,1027.474
2007-09-26,1036.136
2007-09-27,1038.474
2007-09-28,1040.777
2007-10-01,1054.738
2007-10-02,1041.56
2007-10-03,1039.893
2007-10-04,1049.198
2007-10-05,1054.459
2007-10-08,1046.387
2007-10-09,1059.478
2007-10-10,1066.056
2007-10-11,1075.752
2007-10-12,1075.35
2007-10-15,1068.646
2007-10-16,1059.112
2007-10-17,1059.195
2007-10-18,1060.995
2007-10-19,1063.656
2007-10-22,1040.408
2007-10-23,1058.579
2007-10-24,1055.321
2007-10-25,1089.697
2007-10-26,1102.752
2007-10-29,1100.175
2007-10-30,1095.117
2007-10-31,1108.25
2007-11-01,1089.77
2007-11-02,1096.933
2007-11-05,1086.26
2007-11-06,1090.504
2007-11-07,1092.086
2007-11-08,1079.518
2007-11-09,1060.475
2007-11-12,1055.311
2007-11-13,1054.403
2007-11-14,1071.672
2007-11-15,1060.229
2007-11-16,1055.867
2007-11-19,1032.185
2007-11-20,1048.849
2007-11-21,1022.964
2007-11-22,1024.955
2007-11-23,1039.148
2007-11-26,1039.379
2007-11-27,1037.247
2007-11-28,1057.697
2007-11-29,1060.869
2007-11-30,1058.898
2007-12-03,1052.708
2007-12-04,1047.895
2007-12-05,1053.633
2007-12-06,1042.659
2007-12-07,1052.583
2007-12-10,1069.411
2007-12-11,1066.29
2007-12-12,1064.668
2007-12-13,1049.401
2007-12-14,1037.344
2007-12-17,1016.998
2007-12-18,1019.669
2007-12-19,1010.11
2007-12-20,1003.763
2007-12-21,1014.539
2007-12-24,1016.798
2007-12-25,1016.798
2007-12-26,1023.787
2007-12-27,1032.137
2007-12-28,1048.186
2007-12-31,1042.198
2008-01-01,1042.198
2008-01-02,1032.657
2008-01-03,1027.928
2008-01-04,1013.814
2008-01-07,1015.192
2008-01-08,1019.513
2008-01-09,1005.64
2008-01-10,1010.186
2008-01-11,1017.649
2008-01-14,1035.314
2008-01-15,1008.5
2008-01-16,993.784
2008-01-17,983.279
2008-01-18,959.458
2008-01-21,903.909
2008-01-22,928.368
2008-01-23,886.87
2008-01-24,927.13
2008-01-25,928.709
2008-01-28,938.542
2008-01-29,952.371
2008-01-30,939.393
2008-01-31,939.665
2008-02-01,947.425
2008-02-04,951.961
2008-02-05,909.837
2008-02-06,917.848
2008-02-07,890.974
2008-02-08,886.785
2008-02-11,874.544
2008-02-12,905.674
2008-02-13,906.487
2008-02-14,913.259
2008-02-15,910.091
2008-02-18,919.582
2008-02-19,930.141
2008-02-20,917.394
2008-02-21,929.444
2008-02-22,915.294
2008-02-25,927.067
2008-02-26,946.831
2008-02-27,968.179
2008-02-28,958.591
2008-02-29,945.014
2008-03-03,936.257
2008-03-04,916.597
2008-03-05,944.769
2008-03-06,933.828
2008-03-07,922.375
2008-03-10,910.261
2008-03-11,926.518
2008-03-12,941.416
2008-03-13,933.487
2008-03-14,934.425
2008-03-17,916.438
2008-03-18,942.201
2008-03-19,922.523
2008-03-20,909.192
2008-03-21,909.192
2008-03-24,907.895
2008-03-25,950.509
2008-03-26,955.067
2008-03-27,964.874
2008-03-28,970.576
2008-03-31,979.749
2008-04-01,979.547
2008-04-02,991.741
2008-04-03,993.956
2008-04-04,1005.992
2008-04-07,1010.75
2008-04-08,1011.077
2008-04-09,1013.927
2008-04-10,1009.647
2008-04-11,1000.604
2008-04-14,991.357
2008-04-15,992.028
2008-04-16,1013.132
2008-04-17,1009.925
2008-04-18,1016.224
2008-04-21,1025.886
2008-04-22,1023.999
2008-04-23,1013.159
2008-04-24,1004.751
2008-04-25,1011.557
2008-04-28,1007.846
2008-04-29,1000.364
2008-04-30,1002.538
2008-05-01,994.907
2008-05-02,1002.219
2008-05-05,1004.722
2008-05-06,1007.046
2008-05-07,1002.457
2008-05-08,995.011
2008-05-09,982.925
2008-05-12,984.244
2008-05-13,980.119
2008-05-14,989.191
2008-05-15,988.566
2008-05-16,993.102
2008-05-19,1005.232
2008-05-20,992.89
2008-05-21,998.15
2008-05-22,989.246
2008-05-23,981.685
2008-05-26,979.917
2008-05-27,972.987
2008-05-28,977.084
2008-05-29,969.453
2008-05-30,979.72
2008-06-02,965.221
2008-06-03,963.5
2008-06-04,956.936
2008-06-05,955.873
2008-06-06,944.131
2008-06-09,944.09
2008-06-10,920.724
2008-06-11,904.848
2008-06-12,903.196
2008-06-13,900.188
2008-06-16,901.952
2008-06-17,904.786
2008-06-18,893.366
2008-06-19,888.23
2008-06-20,875.409
2008-06-23,866.389
2008-06-24,861.865
2008-06-25,875.734
2008-06-26,868.473
2008-06-27,865.763
2008-06-30,867.92
2008-07-01,854.54
2008-07-02,868.88
2008-07-03,861.066
2008-07-04,845.043
2008-07-07,849.006
2008-07-08,834.58
2008-07-09,849.725
2008-07-10,843.809
2008-07-11,820.976
2008-07-14,823.109
2008-07-15,807.453
2008-07-16,803.568
2008-07-17,819.812
2008-07-18,828.458
2008-07-21,831.058
2008-07-22,828.631
2008-07-23,849.394
2008-07-24,843.069
2008-07-25,839.406
2008-07-28,835.941
2008-07-29,828.18
2008-07-30,829.391
2008-07-31,827.894
2008-08-01,819.032
2008-08-04,812.008
2008-08-05,836.001
2008-08-06,840.811
2008-08-07,842.105
2008-08-08,824.809
2008-08-11,843.576
2008-08-12,831.936
2008-08-13,809.425
2008-08-14,808.599
2008-08-15,797.31
2008-08-18,803.061
2008-08-19,784.099
2008-08-20,775.655
2008-08-21,768.95
2008-08-22,778.892
2008-08-25,767.661
2008-08-26,764.254
2008-08-27,765.527
2008-08-28,789.24
2008-08-29,793.819
2008-09-01,790.234
2008-09-02,802.67
2008-09-03,798.842
2008-09-04,771.114
2008-09-05,744.557
2008-09-08,765.816
2008-09-09,761.37
2008-09-10,754.993
2008-09-11,742.904
2008-09-12,763.403
2008-09-15,733.083
2008-09-16,715.029
2008-09-17,701.363
2008-09-18,713.374
2008-09-19,772.046
2008-09-22,777.078
2008-09-23,776.364
2008-09-24,772.294
2008-09-25,794.224
2008-09-26,783.679
2008-09-29,744.322
2008-09-30,725.671
2008-10-01,715.635
2008-10-02,690.905
2008-10-03,699.667
2008-10-06,626.517
2008-10-07,629.168
2008-10-08,611.548
2008-10-09,587.046
2008-10-10,561.254
2008-10-13,620.148
2008-10-14,634.27
2008-10-15,610.262
2008-10-16,560.912
2008-10-17,571.882
2008-10-20,581.571
2008-10-21,572.698
2008-10-22,540.584
2008-10-23,532.854
2008-10-24,492.366
2008-10-27,456.579
2008-10-28,441.516
2008-10-29,496.313
2008-10-30,505.911
2008-10-31,512.157
2008-11-03,526.243
2008-11-04,564.598
2008-11-05,559.571
2008-11-06,529.734
2008-11-07,531.164
2008-11-10,534.923
2008-11-11,481.946
2008-11-12,467.234
2008-11-13,474.379
2008-11-14,478.976
2008-11-17,457.315
2008-11-18,456.737
2008-11-19,442.035
2008-11-20,429.375
2008-11-21,412.85
2008-11-24,453.275
2008-11-25,461.952
2008-11-26,461.518
2008-11-27,474.408
2008-11-28,473.084
2008-12-01,448.728
2008-12-02,456.85
2008-12-03,454.454
2008-12-04,451.791
2008-12-05,434.677
2008-12-08,465.585
2008-12-09,478.654
2008-12-10,485.994
2008-12-11,502.362
2008-12-12,499.157
2008-12-15,516.182
2008-12-16,521.545
2008-12-17,542.043
2008-12-18,543.709
2008-12-19,528.765
2008-12-22,514.209
2008-12-23,512.362
2008-12-24,513.997
2008-12-25,513.997
2008-12-26,516.478
2008-12-29,521.034
2008-12-30,526.399
2008-12-31,517.318
2009-01-01,517.318
2009-01-02,525.828
2009-01-05,521.094
2009-01-06,521.652
2009-01-07,529.108
2009-01-08,533.957
2009-01-09,504.085
2009-01-12,495.392
2009-01-13,476.7
2009-01-14,458.803
2009-01-15,442.594
2009-01-16,465.452
2009-01-19,450.748
2009-01-20,435.699
2009-01-21,427.7
2009-01-22,423.946
2009-01-23,405.223
2009-01-26,433.803
2009-01-27,431.776
2009-01-28,452.201
2009-01-29,435.399
2009-01-30,417.625
2009-02-02,407.052
2009-02-03,413.457
2009-02-04,421.297
2009-02-05,421.911
2009-02-06,429.946
2009-02-09,445.338
2009-02-10,426.379
2009-02-11,418.976
2009-02-12,405.288
2009-02-13,411.046
2009-02-16,400.16
2009-02-17,375.029
2009-02-18,369.373
2009-02-19,379.032
2009-02-20,356.721
2009-02-23,355.915
2009-02-24,354.618
2009-02-25,344.366
2009-02-26,351.378
2009-02-27,335.623
2009-03-02,319.733
2009-03-03,314.376
2009-03-04,327.048
2009-03-05,311.485
2009-03-06,302.04
2009-03-09,296.45
2009-03-10,312.8
2009-03-11,315.021
2009-03-12,316.89
2009-03-13,318.814
2009-03-16,330.125
2009-03-17,329.694
2009-03-18,335.159
2009-03-19,365.776
2009-03-20,363.483
2009-03-23,380.137
2009-03-24,380.602
2009-03-25,394.827
2009-03-26,404.338
2009-03-27,395.032
2009-03-30,370.173
2009-03-31,381.497
2009-04-01,378.324
2009-04-02,398.855
2009-04-03,397.775
2009-04-06,395.155
2009-04-07,384.052
2009-04-08,388.618
2009-04-09,397.64
2009-04-10,397.64
2009-04-13,401.012
2009-04-14,411.238
2009-04-15,416.178
2009-04-16,429.807
2009-04-17,438.053
2009-04-20,420.6
2009-04-21,418.167
2009-04-22,430.999
2009-04-23,431.267
2009-04-24,452.261
2009-04-27,445.753
2009-04-28,435.296
2009-04-29,445.939
2009-04-30,453.239
2009-05-01,453.307
2009-05-04,472.329
2009-05-05,470.247
2009-05-06,481.001
2009-05-07,487.708
2009-05-08,501.58
2009-05-11,501.962
2009-05-12,508.53
2009-05-13,486.785
2009-05-14,483.802
2009-05-15,488.198
2009-05-18,496.737
2009-05-19,508.228
2009-05-20,523.152
2009-05-21,508.549
2009-05-22,517.593
2009-05-25,519.194
2009-05-26,525.598
2009-05-27,522.8
2009-05-28,520.379
2009-05-29,522.611
2009-06-01,536.814
2009-06-02,548.531
2009-06-03,532.007
2009-06-04,530.691
2009-06-05,527.565
2009-06-08,513.701
2009-06-09,520.357
2009-06-10,530.746
2009-06-11,539.151
2009-06-12,531.129
2009-06-15,508.867
2009-06-16,507.635
2009-06-17,484.805
2009-06-18,487.464
2009-06-19,491.82
2009-06-22,471.962
2009-06-23,475.898
2009-06-24,493.061
2009-06-25,487.826
2009-06-26,493.958
2009-06-29,501.093
2009-06-30,501.71
2009-07-01,512.438
2009-07-02,496.982
2009-07-03,492.837
2009-07-06,482.059
2009-07-07,481.117
2009-07-08,468.071
2009-07-09,477.847
2009-07-10,469.46
2009-07-13,480.413
2009-07-14,487.898
2009-07-15,507.653
2009-07-16,513.08
2009-07-17,517.185
2009-07-20,524.527
2009-07-21,532.975
2009-07-22,532.873
2009-07-23,541.974
2009-07-24,537.341
2009-07-27,540.874
2009-07-28,533.34
2009-07-29,532.931
2009-07-30,542.218
2009-07-31,549.403
2009-08-03,569.182
2009-08-04,567.031
2009-08-05,562.696
2009-08-06,563.407
2009-08-07,559.947
2009-08-10,557.182
2009-08-11,551.421
2009-08-12,556.047
2009-08-13,570.358
2009-08-14,561.085
2009-08-17,541.01
2009-08-18,546.398
2009-08-19,550.144
2009-08-20,553.801
2009-08-21,564.469
2009-08-24,570.87
2009-08-25,570.25
2009-08-26,565.013
2009-08-27,562.788
2009-08-28,571.564
2009-08-31,563.362
2009-09-01,552.333
2009-09-02,545.496
2009-09-03,550.22
2009-09-04,556.22
2009-09-07,565.169
2009-09-08,576.319
2009-09-09,586.546
2009-09-10,588.342
2009-09-11,595.692
2009-09-14,597.052
2009-09-15,597.469
2009-09-16,612.524
2009-09-17,618.628
2009-09-18,620.225
2009-09-21,607.583
2009-09-22,616.229
2009-09-23,613.034
2009-09-24,606.485
2009-09-25,608.751
2009-09-28,614.317
2009-09-29,611.094
2009-09-30,614.065
2009-10-01,610.531
2009-10-02,599.529
2009-10-05,605.503
2009-10-06,625.318
2009-10-07,622.251
2009-10-08,634.053
2009-10-09,643.253
2009-10-12,658.636
2009-10-13,655.339
2009-10-14,665.307
2009-10-15,666.831
2009-10-16,662.162
2009-10-19,671.969
2009-10-20,670.834
2009-10-21,671.174
2009-10-22,665.323
2009-10-23,662.956
2009-10-26,651.729
2009-10-27,641.099
2009-10-28,617.047
2009-10-29,634.965
2009-10-30,615.084
2009-11-02,625.156
2009-11-03,619.065
2009-11-04,643.774
2009-11-05,646.195
2009-11-06,643.634
2009-11-09,663.639
2009-11-10,660.509
2009-11-11,664.566
2009-11-12,659.591
2009-11-13,658.463
2009-11-16,675.431
2009-11-17,664.815
2009-11-18,672.448
2009-11-19,655.953
2009-11-20,648.725
2009-11-23,668.331
2009-11-24,661.118
2009-11-25,662.99
2009-11-26,639.236
2009-11-27,645.739
2009-11-30,639.415
2009-12-01,662.19
2009-12-02,663.582
2009-12-03,665.478
2009-12-04,666.085
2009-12-07,658.872
2009-12-08,644.698
2009-12-09,640.173
2009-12-10,641.65
2009-12-11,639.732
2009-12-14,651.457
2009-12-15,648.662
2009-12-16,659.146
2009-12-17,647.153
2009-12-18,636.152
2009-12-21,646.918
2009-12-22,648.999
2009-12-23,658.118
2009-12-24,659.243
2009-12-25,659.243
2009-12-28,668.213
2009-12-29,672.291
2009-12-30,664.09
2009-12-31,666.249
2010-01-01,666.249
2010-01-04,679.403
2010-01-05,685.119
2010-01-06,683.552
2010-01-07,681.145
2010-01-08,682.539
2010-01-11,691.574
2010-01-12,682.589
2010-01-13,688.466
2010-01-14,694.063
2010-01-15,682.846
2010-01-18,686.973
2010-01-19,688.557
2010-01-20,663.782
2010-01-21,651.9
2010-01-22,647.603
2010-01-25,640.499
2010-01-26,637.118
2010-01-27,626.416
2010-01-28,613.423
2010-01-29,619.073
2010-02-01,617.06
2010-02-02,632.554
2010-02-03,625.676
2010-02-04,597.242
2010-02-05,575.221
2010-02-08,578.28
2010-02-09,577.268
2010-02-10,586.312
2010-02-11,582.877
2010-02-12,579.47
2010-02-15,584.122
2010-02-16,592.49
2010-02-17,598.941
2010-02-18,599.701
2010-02-19,597.086
2010-02-22,602.898
2010-02-23,587.501
2010-02-24,594.406
2010-02-25,570.079
2010-02-26,582.136
2010-03-01,581.637
2010-03-02,589.516
2010-03-03,602.649
2010-03-04,602.707
2010-03-05,610.348
2010-03-08,617.093
2010-03-09,614.787
2010-03-10,627.796
2010-03-11,626.33
2010-03-12,634.372
2010-03-15,625.418
2010-03-16,637.258
2010-03-17,637.538
2010-03-18,627.302
2010-03-19,626.338
2010-03-22,621.372
2010-03-23,630.309
2010-03-24,622.435
2010-03-25,625.884
2010-03-26,624.272
2010-03-29,628.458
2010-03-30,623.862
2010-03-31,627.537
2010-04-01,639.232
2010-04-02,639.232
2010-04-05,637.768
2010-04-06,640.516
2010-04-07,632.977
2010-04-08,623.295
2010-04-09,632.114
2010-04-12,642.467
2010-04-13,634.474
2010-04-14,638.655
2010-04-15,637.888
2010-04-16,618.115
2010-04-19,610.862
2010-04-20,628.271
2010-04-21,619.145
2010-04-22,599.726
2010-04-23,608.767
2010-04-26,614.262
2010-04-27,596.895
2010-04-28,577.137
2010-04-29,585.786
2010-04-30,581.868
2010-05-03,579.706
2010-05-04,548.839
2010-05-05,534.776
2010-05-06,510.678
2010-05-07,492.608
2010-05-10,550.491
2010-05-11,543.641
2010-05-12,546.06
2010-05-13,541.248
2010-05-14,506.727
2010-05-17,503.844
2010-05-18,518.384
2010-05-19,498.342
2010-05-20,489.479
2010-05-21,507.426
2010-05-24,493.985
2010-05-25,474.243
2010-05-26,488.683
2010-05-27,514.886
2010-05-28,510.171
2010-05-31,510.437
2010-06-01,504.592
2010-06-02,497.325
2010-06-03,507.155
2010-06-04,484.751
2010-06-07,475.741
2010-06-08,469.917
2010-06-09,482.726
2010-06-10,497.123
2010-06-11,498.381
2010-06-14,521.066
2010-06-15,528.765
2010-06-16,531.617
2010-06-17,531.925
2010-06-18,533.487
2010-06-21,542.029
2010-06-22,535.154
2010-06-23,523.789
2010-06-24,515.682
2010-06-25,510.321
2010-06-28,520.15
2010-06-29,492.056
2010-06-30,494.072
2010-07-01,490.16
2010-07-02,504.031
2010-07-05,492.223
2010-07-06,512.72
2010-07-07,521.267
2010-07-08,531.652
2010-07-09,534.867
2010-07-12,534.695
2010-07-13,548.321
2010-07-14,549.623
2010-07-15,548.479
2010-07-16,543.857
2010-07-19,544.999
2010-07-20,536.189
2010-07-21,543.502
2010-07-22,559.726
2010-07-23,556.425
2010-07-26,565.365
2010-07-27,568.749
2010-07-28,566.345
2010-07-29,571.618
2010-07-30,566.629
2010-08-02,586.376
2010-08-03,589.089
2010-08-04,586.713
2010-08-05,581.16
2010-08-06,577.33
2010-08-09,578.297
2010-08-10,566.159
2010-08-11,540.578
2010-08-12,536.392
2010-08-13,532.59
2010-08-16,535.551
2010-08-17,543.962
2010-08-18,541.212
2010-08-19,531.575
2010-08-20,515.421
2010-08-23,515.626
2010-08-24,508.564
2010-08-25,501.101
2010-08-26,512.832
2010-08-27,517.907
2010-08-30,513.913
2010-08-31,515.38
2010-09-01,535.65
2010-09-02,536.596
2010-09-03,542.932
