Date,CANADA MID VALUE Mid Cap
2005-11-11,653.766
2005-11-14,650.418
2005-11-15,647.071
2005-11-16,649.221
2005-11-17,661.734
2005-11-18,658.852
2005-11-21,670.841
2005-11-22,671.101
2005-11-23,688.129
2005-11-24,688.806
2005-11-25,684.277
2005-11-28,693.494
2005-11-29,693.793
2005-11-30,683.001
2005-12-01,695.29
2005-12-02,692.725
2005-12-05,695.606
2005-12-06,703.372
2005-12-07,701.994
2005-12-08,702.031
2005-12-09,700.718
2005-12-12,697.752
2005-12-13,703.573
2005-12-14,698.688
2005-12-15,697.343
2005-12-16,698.738
2005-12-19,696.336
2005-12-20,684.972
2005-12-21,694.076
2005-12-22,700.252
2005-12-23,701.533
2005-12-26,701.533
2005-12-27,697.795
2005-12-28,709.285
2005-12-29,710.141
2005-12-30,705.711
2006-01-02,705.711
2006-01-03,715.241
2006-01-04,719.719
2006-01-05,717.176
2006-01-06,725.071
2006-01-09,724.69
2006-01-10,728.062
2006-01-11,733.06
2006-01-12,719.624
2006-01-13,715.148
2006-01-16,721.554
2006-01-17,716.128
2006-01-18,704.731
2006-01-19,716.513
2006-01-20,720.947
2006-01-23,727.279
2006-01-24,725.916
2006-01-25,735.229
2006-01-26,739.063
2006-01-27,746.824
2006-01-30,749.584
2006-01-31,751.239
2006-02-01,751.616
2006-02-02,752.955
2006-02-03,747.733
2006-02-06,748.539
2006-02-07,732.904
2006-02-08,732.609
2006-02-09,741.158
2006-02-10,729.152
2006-02-13,717.655
2006-02-14,728.846
2006-02-15,729.019
2006-02-16,730.699
2006-02-17,742.566
2006-02-20,746.525
2006-02-21,748.967
2006-02-22,756.287
2006-02-23,746.422
2006-02-24,745.872
2006-02-27,747.259
2006-02-28,746.338
2006-03-01,757.292
2006-03-02,765.781
2006-03-03,761.897
2006-03-06,753.894
2006-03-07,742.343
2006-03-08,737.281
2006-03-09,732.577
2006-03-10,736.324
2006-03-13,735.622
2006-03-14,743.411
2006-03-15,754.495
2006-03-16,756.538
2006-03-17,750.915
2006-03-20,747.594
2006-03-21,744.711
2006-03-22,745.249
2006-03-23,745.094
2006-03-24,748.683
2006-03-27,745.891
2006-03-28,736.075
2006-03-29,752.159
2006-03-30,768.313
2006-03-31,762.67
2006-04-03,768.866
2006-04-04,772.194
2006-04-05,783.49
2006-04-06,797.706
2006-04-07,792.198
2006-04-10,795.377
2006-04-11,789.487
2006-04-12,790.17
2006-04-13,794.006
2006-04-14,794.006
2006-04-17,805.248
2006-04-18,817.584
2006-04-19,822.147
2006-04-20,808.308
2006-04-21,819.267
2006-04-24,816.483
2006-04-25,819.616
2006-04-26,827.901
2006-04-27,823.958
2006-04-28,828.423
2006-05-01,836.863
2006-05-02,843.89
2006-05-03,840.003
2006-05-04,844.569
2006-05-05,854.479
2006-05-08,863.238
2006-05-09,876.37
2006-05-10,875.24
2006-05-11,869.412
2006-05-12,853.621
2006-05-15,841.538
2006-05-16,844.775
2006-05-17,839.778
2006-05-18,824.227
2006-05-19,821.265
2006-05-22,826.03
2006-05-23,824.659
2006-05-24,811.718
2006-05-25,841.514
2006-05-26,845.411
2006-05-29,850.045
2006-05-30,835.04
2006-05-31,824.828
2006-06-01,834.494
2006-06-02,839.777
2006-06-05,827.314
2006-06-06,814.684
2006-06-07,811.247
2006-06-08,800.063
2006-06-09,807.135
2006-06-12,800.831
2006-06-13,782.026
2006-06-14,781.337
2006-06-15,794.335
2006-06-16,787.318
2006-06-19,780.392
2006-06-20,778.174
2006-06-21,793.232
2006-06-22,784.56
2006-06-23,786.141
2006-06-26,792.658
2006-06-27,786.596
2006-06-28,782.969
2006-06-29,800.261
2006-06-30,806.102
2006-07-03,806.538
2006-07-04,823.214
2006-07-05,805.375
2006-07-06,807.1
2006-07-07,806.822
2006-07-10,799.129
2006-07-11,804.0
2006-07-12,794.08
2006-07-13,787.007
2006-07-14,787.335
2006-07-17,780.72
2006-07-18,783.521
2006-07-19,803.057
2006-07-20,789.265
2006-07-21,783.012
2006-07-24,794.412
2006-07-25,805.19
2006-07-26,806.605
2006-07-27,807.189
2006-07-28,808.449
2006-07-31,800.532
2006-08-01,797.429
2006-08-02,798.805
2006-08-03,803.271
2006-08-04,802.689
2006-08-07,808.603
2006-08-08,808.106
2006-08-09,794.73
2006-08-10,789.889
2006-08-11,793.418
2006-08-14,789.573
2006-08-15,800.281
2006-08-16,816.862
2006-08-17,816.426
2006-08-18,806.861
2006-08-21,808.775
2006-08-22,810.964
2006-08-23,808.771
2006-08-24,797.943
2006-08-25,802.297
2006-08-28,806.066
2006-08-29,796.589
2006-08-30,802.673
2006-08-31,803.257
2006-09-01,811.15
2006-09-04,810.71
2006-09-05,809.962
2006-09-06,804.084
2006-09-07,791.883
2006-09-08,785.945
2006-09-11,763.996
2006-09-12,771.023
2006-09-13,779.647
2006-09-14,777.917
2006-09-15,770.217
2006-09-18,779.801
2006-09-19,774.058
2006-09-20,764.582
2006-09-21,763.4
2006-09-22,759.454
2006-09-25,754.922
2006-09-26,764.836
2006-09-27,773.84
2006-09-28,784.672
2006-09-29,775.534
2006-10-02,775.199
2006-10-03,759.025
2006-10-04,758.218
2006-10-05,777.968
2006-10-06,771.179
2006-10-09,774.581
2006-10-10,774.851
2006-10-11,770.606
2006-10-12,779.688
2006-10-13,787.151
2006-10-16,797.341
2006-10-17,792.0
2006-10-18,795.093
2006-10-19,799.173
2006-10-20,810.177
2006-10-23,809.321
2006-10-24,820.858
2006-10-25,828.847
2006-10-26,827.283
2006-10-27,828.659
2006-10-30,821.959
2006-10-31,823.588
2006-11-01,776.435
2006-11-02,765.966
2006-11-03,778.179
2006-11-06,786.783
2006-11-07,784.955
2006-11-08,782.456
2006-11-09,777.38
2006-11-10,774.782
2006-11-13,768.137
2006-11-14,758.836
2006-11-15,766.059
2006-11-16,766.874
2006-11-17,764.791
2006-11-20,769.84
2006-11-21,786.201
2006-11-22,789.906
2006-11-23,793.749
2006-11-24,799.059
2006-11-27,797.709
2006-11-28,795.792
2006-11-29,805.433
2006-11-30,807.176
2006-12-01,806.902
2006-12-04,808.421
2006-12-05,814.841
2006-12-06,817.293
2006-12-07,821.128
2006-12-08,825.396
2006-12-11,822.271
2006-12-12,812.921
2006-12-13,814.218
2006-12-14,819.0
2006-12-15,811.964
2006-12-18,808.646
2006-12-19,805.18
2006-12-20,811.5
2006-12-21,805.057
2006-12-22,803.295
2006-12-25,803.295
2006-12-26,801.529
2006-12-27,807.801
2006-12-28,807.17
2006-12-29,805.597
2007-01-01,805.597
2007-01-02,804.793
2007-01-03,794.164
2007-01-04,782.445
2007-01-05,776.565
2007-01-08,776.059
2007-01-09,774.991
2007-01-10,775.808
2007-01-11,780.193
2007-01-12,793.245
2007-01-15,797.974
2007-01-16,795.148
2007-01-17,794.854
2007-01-18,792.536
2007-01-19,792.821
2007-01-22,791.021
2007-01-23,793.252
2007-01-24,794.743
2007-01-25,800.602
2007-01-26,800.098
2007-01-29,802.401
2007-01-30,807.954
2007-01-31,810.798
2007-02-01,819.137
2007-02-02,818.068
2007-02-05,821.106
2007-02-06,817.999
2007-02-07,815.595
2007-02-08,812.806
2007-02-09,813.124
2007-02-12,812.53
2007-02-13,820.052
2007-02-14,829.003
2007-02-15,838.013
2007-02-16,837.789
2007-02-19,838.973
2007-02-20,841.237
2007-02-21,847.818
2007-02-22,846.926
2007-02-23,855.898
2007-02-26,856.26
2007-02-27,826.695
2007-02-28,825.53
2007-03-01,819.769
2007-03-02,813.67
2007-03-05,799.459
2007-03-06,810.295
2007-03-07,812.401
2007-03-08,813.056
2007-03-09,818.631
2007-03-12,823.134
2007-03-13,810.532
2007-03-14,808.3
2007-03-15,810.448
2007-03-16,809.627
2007-03-19,822.913
2007-03-20,830.185
2007-03-21,845.449
2007-03-22,846.453
2007-03-23,848.962
2007-03-26,850.466
2007-03-27,848.722
2007-03-28,845.936
2007-03-29,847.772
2007-03-30,848.543
2007-04-02,852.744
2007-04-03,855.954
2007-04-04,855.157
2007-04-05,860.465
2007-04-06,860.465
2007-04-09,864.505
2007-04-10,866.054
2007-04-11,863.117
2007-04-12,877.323
2007-04-13,877.887
2007-04-16,888.259
2007-04-17,887.1
2007-04-18,892.839
2007-04-19,895.979
2007-04-20,906.649
2007-04-23,907.927
2007-04-24,908.043
2007-04-25,915.951
2007-04-26,909.505
2007-04-27,917.833
2007-04-30,912.371
2007-05-01,914.118
2007-05-02,923.145
2007-05-03,933.427
2007-05-04,932.838
2007-05-07,939.68
2007-05-08,942.57
2007-05-09,943.452
2007-05-10,947.905
2007-05-11,947.403
2007-05-14,948.579
2007-05-15,954.464
2007-05-16,960.369
2007-05-17,969.601
2007-05-18,976.015
2007-05-21,981.236
2007-05-22,986.662
2007-05-23,990.914
2007-05-24,979.15
2007-05-25,985.207
2007-05-28,985.595
2007-05-29,996.275
2007-05-30,998.384
2007-05-31,1000.0
2007-06-01,1012.225
2007-06-04,1031.381
2007-06-05,1028.353
2007-06-06,1020.6
2007-06-07,998.081
2007-06-08,1003.228
2007-06-11,1010.043
2007-06-12,996.091
2007-06-13,1002.215
2007-06-14,1011.672
2007-06-15,1022.735
2007-06-18,1017.685
2007-06-19,1027.689
2007-06-20,1013.04
2007-06-21,1011.393
2007-06-22,1008.854
2007-06-25,998.597
2007-06-26,992.0
2007-06-27,989.876
2007-06-28,1000.869
2007-06-29,1007.037
2007-07-02,1016.883
2007-07-03,1024.544
2007-07-04,1030.644
2007-07-05,1033.776
2007-07-06,1047.934
2007-07-09,1054.015
2007-07-10,1049.896
2007-07-11,1041.521
2007-07-12,1063.737
2007-07-13,1067.293
2007-07-16,1067.442
2007-07-17,1067.229
2007-07-18,1079.373
2007-07-19,1078.766
2007-07-20,1062.286
2007-07-23,1048.918
2007-07-24,1020.806
2007-07-25,1021.185
2007-07-26,997.431
2007-07-27,987.941
2007-07-30,984.822
2007-07-31,985.548
2007-08-01,976.841
2007-08-02,983.162
2007-08-03,965.261
2007-08-06,966.27
2007-08-07,950.78
2007-08-08,964.848
2007-08-09,936.429
2007-08-10,945.631
2007-08-13,950.193
2007-08-14,924.673
2007-08-15,896.589
2007-08-16,875.666
2007-08-17,903.015
2007-08-20,908.552
2007-08-21,906.662
2007-08-22,925.921
2007-08-23,934.308
2007-08-24,942.926
2007-08-27,948.133
2007-08-28,922.858
2007-08-29,943.059
2007-08-30,944.995
2007-08-31,963.733
2007-09-03,968.954
2007-09-04,980.865
2007-09-05,976.356
2007-09-06,977.037
2007-09-07,963.818
2007-09-10,958.75
2007-09-11,971.318
2007-09-12,982.757
2007-09-13,996.519
2007-09-14,996.537
2007-09-17,994.912
2007-09-18,1001.759
2007-09-19,1012.314
2007-09-20,1014.595
2007-09-21,1020.959
2007-09-24,1040.538
2007-09-25,1045.772
2007-09-26,1044.638
2007-09-27,1051.292
2007-09-28,1058.189
2007-10-01,1063.306
2007-10-02,1060.138
2007-10-03,1053.13
2007-10-04,1053.959
2007-10-05,1078.312
2007-10-08,1073.388
2007-10-09,1077.046
2007-10-10,1081.868
2007-10-11,1084.236
2007-10-12,1084.444
2007-10-15,1082.031
2007-10-16,1071.725
2007-10-17,1082.004
2007-10-18,1084.59
2007-10-19,1077.532
2007-10-22,1063.611
2007-10-23,1075.794
2007-10-24,1075.558
2007-10-25,1083.252
2007-10-26,1101.859
2007-10-29,1113.972
2007-10-30,1096.282
2007-10-31,1124.5
2007-11-01,1115.989
2007-11-02,1118.489
2007-11-05,1115.668
2007-11-06,1118.286
2007-11-07,1104.84
2007-11-08,1091.534
2007-11-09,1059.34
2007-11-12,1013.513
2007-11-13,1019.742
2007-11-14,1039.927
2007-11-15,1003.685
2007-11-16,1005.811
2007-11-19,991.365
2007-11-20,988.194
2007-11-21,973.634
2007-11-22,979.868
2007-11-23,987.989
2007-11-26,984.156
2007-11-27,979.385
2007-11-28,994.91
2007-11-29,996.67
2007-11-30,995.909
2007-12-03,984.912
2007-12-04,975.754
2007-12-05,981.753
2007-12-06,994.991
2007-12-07,1004.362
2007-12-10,1000.634
2007-12-11,992.598
2007-12-12,997.406
2007-12-13,986.736
2007-12-14,982.285
2007-12-17,974.617
2007-12-18,968.483
2007-12-19,977.9
2007-12-20,980.009
2007-12-21,989.888
2007-12-24,998.396
2007-12-25,998.396
2007-12-26,1003.321
2007-12-27,1006.532
2007-12-28,1017.137
2007-12-31,1007.941
2008-01-01,1007.941
2008-01-02,999.887
2008-01-03,1003.352
2008-01-04,983.549
2008-01-07,973.244
2008-01-08,982.171
2008-01-09,965.56
2008-01-10,961.673
2008-01-11,950.083
2008-01-14,960.549
2008-01-15,950.767
2008-01-16,933.023
2008-01-17,914.529
2008-01-18,906.006
2008-01-21,860.526
2008-01-22,892.007
2008-01-23,892.107
2008-01-24,920.56
2008-01-25,934.093
2008-01-28,941.013
2008-01-29,954.602
2008-01-30,956.431
2008-01-31,960.105
2008-02-01,993.464
2008-02-04,994.113
2008-02-05,961.199
2008-02-06,963.687
2008-02-07,961.193
2008-02-08,977.768
2008-02-11,978.484
2008-02-12,987.566
2008-02-13,1002.176
2008-02-14,1002.681
2008-02-15,1004.028
2008-02-18,998.746
2008-02-19,1007.84
2008-02-20,1002.159
2008-02-21,998.944
2008-02-22,998.276
2008-02-25,1024.819
2008-02-26,1032.525
2008-02-27,1040.811
2008-02-28,1056.91
2008-02-29,1033.034
2008-03-03,1015.787
2008-03-04,1006.803
2008-03-05,1008.442
2008-03-06,1007.214
2008-03-07,1004.45
2008-03-10,975.498
2008-03-11,992.273
2008-03-12,993.206
2008-03-13,1006.926
2008-03-14,991.856
2008-03-17,960.948
2008-03-18,978.04
2008-03-19,940.517
2008-03-20,921.483
2008-03-21,921.483
2008-03-24,944.931
2008-03-25,962.83
2008-03-26,968.377
2008-03-27,976.48
2008-03-28,965.772
2008-03-31,971.109
2008-04-01,974.482
2008-04-02,995.106
2008-04-03,1007.091
2008-04-04,1018.755
2008-04-07,1032.766
2008-04-08,1030.189
2008-04-09,1014.648
2008-04-10,1032.502
2008-04-11,1011.335
2008-04-14,1016.698
2008-04-15,1023.682
2008-04-16,1045.43
2008-04-17,1040.06
2008-04-18,1042.692
2008-04-21,1055.18
2008-04-22,1044.405
2008-04-23,1026.809
2008-04-24,1021.475
2008-04-25,1032.664
2008-04-28,1034.755
2008-04-29,1014.606
2008-04-30,1025.301
2008-05-01,1020.96
2008-05-02,1037.458
2008-05-05,1046.306
2008-05-06,1065.37
2008-05-07,1065.963
2008-05-08,1069.995
2008-05-09,1076.744
2008-05-12,1072.988
2008-05-13,1080.301
2008-05-14,1082.249
2008-05-15,1101.237
2008-05-16,1112.324
2008-05-19,1118.208
2008-05-20,1117.627
2008-05-21,1115.411
2008-05-22,1123.571
2008-05-23,1118.066
2008-05-26,1118.187
2008-05-27,1101.503
2008-05-28,1109.366
2008-05-29,1115.41
2008-05-30,1115.483
2008-06-02,1112.534
2008-06-03,1103.354
2008-06-04,1090.402
2008-06-05,1100.603
2008-06-06,1096.099
2008-06-09,1087.885
2008-06-10,1076.652
2008-06-11,1085.534
2008-06-12,1083.015
2008-06-13,1091.342
2008-06-16,1106.006
2008-06-17,1120.978
2008-06-18,1115.338
2008-06-19,1104.625
2008-06-20,1081.719
2008-06-23,1092.554
2008-06-24,1079.266
2008-06-25,1082.771
2008-06-26,1078.982
2008-06-27,1077.832
2008-06-30,1086.098
2008-07-01,1077.074
2008-07-02,1047.623
2008-07-03,1033.029
2008-07-04,1028.635
2008-07-07,1005.52
2008-07-08,997.881
2008-07-09,1001.876
2008-07-10,1014.308
2008-07-11,1013.749
2008-07-14,1007.649
2008-07-15,985.462
2008-07-16,994.792
2008-07-17,992.3
2008-07-18,987.926
2008-07-21,1017.529
2008-07-22,1018.272
2008-07-23,1009.185
2008-07-24,994.096
2008-07-25,997.117
2008-07-28,989.219
2008-07-29,991.256
2008-07-30,1011.529
2008-07-31,1006.396
2008-08-01,998.752
2008-08-04,995.073
2008-08-05,970.193
2008-08-06,978.97
2008-08-07,967.781
2008-08-08,948.815
2008-08-11,939.364
2008-08-12,940.88
2008-08-13,953.265
2008-08-14,964.032
2008-08-15,952.439
2008-08-18,957.659
2008-08-19,950.376
2008-08-20,963.581
2008-08-21,987.609
2008-08-22,984.6
2008-08-25,977.583
2008-08-26,977.897
2008-08-27,990.503
2008-08-28,999.412
2008-08-29,1003.016
2008-09-01,994.524
2008-09-02,960.107
2008-09-03,953.794
2008-09-04,934.936
2008-09-05,929.283
2008-09-08,920.996
2008-09-09,888.946
2008-09-10,903.49
2008-09-11,899.376
2008-09-12,921.115
2008-09-15,879.381
2008-09-16,867.709
2008-09-17,809.181
2008-09-18,837.153
2008-09-19,904.929
2008-09-22,901.453
2008-09-23,893.812
2008-09-24,886.969
2008-09-25,889.447
2008-09-26,882.478
2008-09-29,823.537
2008-09-30,838.571
2008-10-01,843.686
2008-10-02,799.231
2008-10-03,780.028
2008-10-06,720.398
2008-10-07,695.995
2008-10-08,686.143
2008-10-09,649.525
2008-10-10,599.148
2008-10-13,614.774
2008-10-14,668.373
2008-10-15,627.254
2008-10-16,632.344
2008-10-17,657.585
2008-10-20,684.393
2008-10-21,657.099
2008-10-22,609.097
2008-10-23,600.105
2008-10-24,590.3
2008-10-27,547.458
2008-10-28,567.929
2008-10-29,618.104
2008-10-30,632.434
2008-10-31,647.099
2008-11-03,662.304
2008-11-04,696.444
2008-11-05,686.895
2008-11-06,657.964
2008-11-07,655.82
2008-11-10,641.433
2008-11-11,623.207
2008-11-12,594.099
2008-11-13,622.587
2008-11-14,609.558
2008-11-17,591.914
2008-11-18,585.622
2008-11-19,562.695
2008-11-20,513.593
2008-11-21,523.681
2008-11-24,560.383
2008-11-25,565.235
2008-11-26,584.446
2008-11-27,593.172
2008-11-28,619.113
2008-12-01,566.702
2008-12-02,563.841
2008-12-03,550.566
2008-12-04,530.207
2008-12-05,514.138
2008-12-08,552.403
2008-12-09,550.651
2008-12-10,565.053
2008-12-11,570.062
2008-12-12,567.651
2008-12-15,572.112
2008-12-16,590.758
2008-12-17,598.152
2008-12-18,584.012
2008-12-19,582.026
2008-12-22,562.9
2008-12-23,567.795
2008-12-24,569.804
2008-12-25,569.804
2008-12-26,567.167
2008-12-29,591.434
2008-12-30,605.447
2008-12-31,612.85
2009-01-01,612.85
2009-01-02,642.348
2009-01-05,653.719
2009-01-06,684.904
2009-01-07,646.625
2009-01-08,647.354
2009-01-09,637.592
2009-01-12,614.352
2009-01-13,617.744
2009-01-14,590.731
2009-01-15,590.025
2009-01-16,605.331
2009-01-19,607.212
2009-01-20,585.325
2009-01-21,593.039
2009-01-22,583.394
2009-01-23,598.596
2009-01-26,617.594
2009-01-27,616.098
2009-01-28,628.696
2009-01-29,621.354
2009-01-30,603.355
2009-02-02,598.278
2009-02-03,596.751
2009-02-04,604.646
2009-02-05,614.494
2009-02-06,618.937
2009-02-09,631.901
2009-02-10,617.142
2009-02-11,607.222
2009-02-12,613.081
2009-02-13,616.557
2009-02-16,614.995
2009-02-17,595.075
2009-02-18,583.172
2009-02-19,581.829
2009-02-20,564.75
2009-02-23,550.678
2009-02-24,568.212
2009-02-25,561.42
2009-02-26,579.03
2009-02-27,566.985
2009-03-02,532.644
2009-03-03,519.246
2009-03-04,529.66
2009-03-05,517.79
2009-03-06,513.343
2009-03-09,504.345
2009-03-10,523.11
2009-03-11,530.429
2009-03-12,546.245
2009-03-13,550.082
2009-03-16,560.917
2009-03-17,567.546
2009-03-18,579.174
2009-03-19,604.169
2009-03-20,593.165
2009-03-23,618.961
2009-03-24,620.618
2009-03-25,621.442
2009-03-26,626.898
2009-03-27,613.915
2009-03-30,587.008
2009-03-31,598.636
2009-04-01,605.497
2009-04-02,622.873
2009-04-03,631.271
2009-04-06,624.756
2009-04-07,607.66
2009-04-08,618.003
2009-04-09,639.472
2009-04-10,639.472
2009-04-13,652.361
2009-04-14,657.084
2009-04-15,663.871
2009-04-16,673.022
2009-04-17,669.688
2009-04-20,636.213
2009-04-21,650.701
2009-04-22,658.536
2009-04-23,666.722
2009-04-24,689.337
2009-04-27,676.58
2009-04-28,666.337
2009-04-29,686.698
2009-04-30,692.494
2009-05-01,705.998
2009-05-04,742.922
2009-05-05,741.715
2009-05-06,757.546
2009-05-07,751.872
2009-05-08,778.434
2009-05-11,766.285
2009-05-12,762.461
2009-05-13,721.828
2009-05-14,725.776
2009-05-15,721.479
2009-05-18,723.583
2009-05-19,757.662
2009-05-20,772.748
2009-05-21,751.188
2009-05-22,772.78
2009-05-25,772.28
2009-05-26,778.875
2009-05-27,781.112
2009-05-28,791.655
2009-05-29,809.247
2009-06-01,834.121
2009-06-02,837.939
2009-06-03,804.106
2009-06-04,819.754
2009-06-05,820.033
2009-06-08,811.004
2009-06-09,825.47
2009-06-10,827.237
2009-06-11,848.849
2009-06-12,830.57
2009-06-15,798.879
2009-06-16,796.225
2009-06-17,769.565
2009-06-18,786.394
2009-06-19,798.636
2009-06-22,752.115
2009-06-23,759.128
2009-06-24,782.271
2009-06-25,783.814
2009-06-26,793.221
2009-06-29,789.979
2009-06-30,783.771
2009-07-01,792.851
2009-07-02,779.946
2009-07-03,791.602
2009-07-06,771.736
2009-07-07,758.054
2009-07-08,737.011
2009-07-09,749.748
2009-07-10,743.556
2009-07-13,757.951
2009-07-14,780.04
2009-07-15,810.357
2009-07-16,824.168
2009-07-17,833.385
2009-07-20,849.75
2009-07-21,852.37
2009-07-22,850.378
2009-07-23,873.109
2009-07-24,882.678
2009-07-27,883.071
2009-07-28,870.786
2009-07-29,861.093
2009-07-30,887.406
2009-07-31,905.067
2009-08-03,918.232
2009-08-04,935.206
2009-08-05,933.343
2009-08-06,919.91
2009-08-07,921.929
2009-08-10,914.53
2009-08-11,890.038
2009-08-12,912.49
2009-08-13,927.172
2009-08-14,921.611
2009-08-17,879.468
2009-08-18,890.355
2009-08-19,888.045
2009-08-20,898.122
2009-08-21,921.827
2009-08-24,922.837
2009-08-25,921.031
2009-08-26,906.203
2009-08-27,905.585
2009-08-28,926.876
2009-08-31,901.021
2009-09-01,888.265
2009-09-02,880.404
2009-09-03,897.27
2009-09-04,916.455
2009-09-07,928.846
2009-09-08,936.309
2009-09-09,929.597
2009-09-10,938.54
2009-09-11,948.718
2009-09-14,946.744
2009-09-15,965.223
2009-09-16,980.294
2009-09-17,985.006
2009-09-18,974.131
2009-09-21,958.912
2009-09-22,986.83
2009-09-23,983.784
2009-09-24,953.909
2009-09-25,952.451
2009-09-28,968.362
2009-09-29,974.618
2009-09-30,989.06
2009-10-01,959.378
2009-10-02,950.859
2009-10-05,969.442
2009-10-06,1002.349
2009-10-07,1003.316
2009-10-08,1023.634
2009-10-09,1033.934
2009-10-12,1041.778
2009-10-13,1043.51
2009-10-14,1055.604
2009-10-15,1049.473
2009-10-16,1044.675
2009-10-19,1048.583
2009-10-20,1031.867
2009-10-21,1027.837
2009-10-22,1037.569
2009-10-23,1025.369
2009-10-26,999.401
2009-10-27,986.073
2009-10-28,948.233
2009-10-29,974.329
2009-10-30,956.897
2009-11-02,958.48
2009-11-03,974.193
2009-11-04,996.182
2009-11-05,1005.013
2009-11-06,1008.595
2009-11-09,1034.694
2009-11-10,1033.866
2009-11-11,1040.108
2009-11-12,1033.004
2009-11-13,1039.182
2009-11-16,1052.476
2009-11-17,1047.135
2009-11-18,1065.127
2009-11-19,1042.496
2009-11-20,1039.626
2009-11-23,1061.134
2009-11-24,1046.991
2009-11-25,1061.672
2009-11-26,1039.849
2009-11-27,1036.327
2009-11-30,1042.497
2009-12-01,1066.306
2009-12-02,1061.916
2009-12-03,1043.347
2009-12-04,1044.812
2009-12-07,1041.663
2009-12-08,1022.69
2009-12-09,1027.024
2009-12-10,1035.173
2009-12-11,1033.535
2009-12-14,1041.189
2009-12-15,1046.856
2009-12-16,1057.28
2009-12-17,1041.138
2009-12-18,1043.444
2009-12-21,1054.363
2009-12-22,1061.655
2009-12-23,1078.581
2009-12-24,1087.628
2009-12-25,1087.628
2009-12-28,1092.996
2009-12-29,1092.466
2009-12-30,1079.14
2009-12-31,1085.93
2010-01-01,1085.93
2010-01-04,1109.205
2010-01-05,1108.513
2010-01-06,1123.155
2010-01-07,1118.621
2010-01-08,1122.736
2010-01-11,1135.055
2010-01-12,1121.165
2010-01-13,1119.794
2010-01-14,1129.751
2010-01-15,1124.252
2010-01-18,1129.25
2010-01-19,1126.238
2010-01-20,1101.396
2010-01-21,1078.402
2010-01-22,1068.719
2010-01-25,1062.314
2010-01-26,1054.378
2010-01-27,1047.822
2010-01-28,1043.477
2010-01-29,1033.264
2010-02-01,1050.106
2010-02-02,1069.035
2010-02-03,1064.69
2010-02-04,1036.582
2010-02-05,1045.684
2010-02-08,1036.651
2010-02-09,1038.907
2010-02-10,1046.19
2010-02-11,1063.43
2010-02-12,1069.87
2010-02-15,1075.116
2010-02-16,1093.647
2010-02-17,1089.934
2010-02-18,1104.616
2010-02-19,1099.834
2010-02-22,1103.133
2010-02-23,1090.012
2010-02-24,1088.343
2010-02-25,1080.175
2010-02-26,1090.886
2010-03-01,1108.498
2010-03-02,1128.487
2010-03-03,1135.733
2010-03-04,1125.599
2010-03-05,1140.721
2010-03-08,1134.563
2010-03-09,1133.715
2010-03-10,1142.776
2010-03-11,1137.66
2010-03-12,1153.694
2010-03-15,1145.603
2010-03-16,1155.084
2010-03-17,1160.817
2010-03-18,1157.078
2010-03-19,1147.724
2010-03-22,1146.236
2010-03-23,1157.766
2010-03-24,1142.279
2010-03-25,1152.677
2010-03-26,1138.371
2010-03-29,1154.537
2010-03-30,1151.874
2010-03-31,1161.351
2010-04-01,1179.196
2010-04-02,1179.196
2010-04-05,1193.662
2010-04-06,1196.411
2010-04-07,1187.049
2010-04-08,1178.237
2010-04-09,1182.54
2010-04-12,1181.566
2010-04-13,1171.062
2010-04-14,1181.748
2010-04-15,1175.932
2010-04-16,1153.018
2010-04-19,1153.312
2010-04-20,1176.355
2010-04-21,1182.656
2010-04-22,1186.957
2010-04-23,1191.853
2010-04-26,1195.295
2010-04-27,1174.342
2010-04-28,1162.28
2010-04-29,1177.147
2010-04-30,1176.615
2010-05-03,1171.428
2010-05-04,1145.661
2010-05-05,1130.128
2010-05-06,1118.392
2010-05-07,1089.833
2010-05-10,1138.46
2010-05-11,1152.01
2010-05-12,1177.947
2010-05-13,1175.039
2010-05-14,1146.375
2010-05-17,1128.662
2010-05-18,1123.725
2010-05-19,1097.082
2010-05-20,1056.387
2010-05-21,1073.443
2010-05-24,1075.467
2010-05-25,1050.613
2010-05-26,1070.276
2010-05-27,1101.903
2010-05-28,1104.247
2010-05-31,1113.477
2010-06-01,1097.938
2010-06-02,1121.948
2010-06-03,1128.444
2010-06-04,1098.718
2010-06-07,1090.181
2010-06-08,1088.038
2010-06-09,1103.161
2010-06-10,1119.67
2010-06-11,1116.838
2010-06-14,1132.312
2010-06-15,1143.397
2010-06-16,1144.86
2010-06-17,1142.317
2010-06-18,1150.124
2010-06-21,1162.69
2010-06-22,1151.226
2010-06-23,1121.618
2010-06-24,1114.291
2010-06-25,1128.148
2010-06-28,1127.697
2010-06-29,1080.868
2010-06-30,1075.946
2010-07-01,1074.783
2010-07-02,1073.038
2010-07-05,1057.965
2010-07-06,1086.42
2010-07-07,1097.34
2010-07-08,1110.948
2010-07-09,1131.568
2010-07-12,1124.249
2010-07-13,1140.599
2010-07-14,1136.365
2010-07-15,1132.645
2010-07-16,1110.564
2010-07-19,1112.802
2010-07-20,1122.841
2010-07-21,1134.523
2010-07-22,1151.219
2010-07-23,1152.107
2010-07-26,1164.631
2010-07-27,1157.81
2010-07-28,1152.23
2010-07-29,1157.44
2010-07-30,1154.969
2010-08-02,1164.01
2010-08-03,1171.777
2010-08-04,1178.829
2010-08-05,1183.173
