Date,FRANCE VALUE Standard (Large+Mid Cap)
2005-06-15,4870.723
2005-06-16,4890.798
2005-06-17,4987.167
2005-06-20,4911.354
2005-06-21,4943.008
2005-06-22,4956.249
2005-06-23,4941.951
2005-06-24,4914.168
2005-06-27,4886.768
2005-06-28,4898.084
2005-06-29,4913.689
2005-06-30,4931.243
2005-07-01,4916.559
2005-07-04,4890.461
2005-07-05,4877.85
2005-07-06,4926.434
2005-07-07,4856.909
2005-07-08,4935.79
2005-07-11,5031.49
2005-07-12,5067.185
2005-07-13,5067.087
2005-07-14,5115.4
2005-07-15,5080.875
2005-07-18,5087.262
2005-07-19,5129.187
2005-07-20,5124.555
2005-07-21,5187.129
2005-07-22,5181.124
2005-07-25,5177.166
2005-07-26,5142.121
2005-07-27,5165.017
2005-07-28,5208.511
2005-07-29,5220.538
2005-08-01,5250.416
2005-08-02,5309.504
2005-08-03,5365.406
2005-08-04,5333.744
2005-08-05,5279.679
2005-08-08,5309.05
2005-08-09,5366.13
2005-08-10,5436.032
2005-08-11,5453.179
2005-08-12,5412.905
2005-08-15,5375.551
2005-08-16,5320.814
2005-08-17,5301.356
2005-08-18,5205.968
2005-08-19,5246.021
2005-08-22,5291.02
2005-08-23,5221.815
2005-08-24,5237.735
2005-08-25,5185.875
2005-08-26,5161.428
2005-08-29,5154.707
2005-08-30,5119.836
2005-08-31,5235.417
2005-09-01,5354.269
2005-09-02,5368.913
2005-09-05,5376.833
2005-09-06,5435.342
2005-09-07,5449.848
2005-09-08,5422.505
2005-09-09,5459.925
2005-09-12,5396.729
2005-09-13,5344.227
2005-09-14,5371.761
2005-09-15,5335.895
2005-09-16,5367.521
2005-09-19,5335.181
2005-09-20,5373.836
2005-09-21,5326.87
2005-09-22,5263.844
2005-09-23,5259.281
2005-09-26,5360.199
2005-09-27,5333.03
2005-09-28,5416.964
2005-09-29,5397.938
2005-09-30,5446.168
2005-10-03,5407.664
2005-10-04,5457.106
2005-10-05,5382.072
2005-10-06,5385.31
2005-10-07,5370.825
2005-10-10,5343.552
2005-10-11,5351.033
2005-10-12,5335.329
2005-10-13,5232.918
2005-10-14,5301.759
2005-10-17,5305.895
2005-10-18,5231.137
2005-10-19,5132.026
2005-10-20,5159.478
2005-10-21,5146.253
2005-10-24,5208.563
2005-10-25,5227.755
2005-10-26,5247.651
2005-10-27,5204.726
2005-10-28,5169.914
2005-10-31,5254.935
2005-11-01,5270.48
2005-11-02,5298.89
2005-11-03,5378.198
2005-11-04,5286.653
2005-11-07,5280.038
2005-11-08,5247.979
2005-11-09,5221.111
2005-11-10,5233.329
2005-11-11,5288.733
2005-11-14,5309.178
2005-11-15,5313.538
2005-11-16,5266.569
2005-11-17,5307.868
2005-11-18,5343.76
2005-11-21,5404.623
2005-11-22,5401.27
2005-11-23,5453.674
2005-11-24,5427.93
2005-11-25,5416.853
2005-11-28,5424.7
2005-11-29,5429.976
2005-11-30,5411.282
2005-12-01,5462.662
2005-12-02,5479.857
2005-12-05,5498.695
2005-12-06,5550.084
2005-12-07,5495.16
2005-12-08,5542.233
2005-12-09,5537.064
2005-12-12,5596.598
2005-12-13,5607.187
2005-12-14,5648.687
2005-12-15,5606.403
2005-12-16,5664.147
2005-12-19,5628.835
2005-12-20,5599.582
2005-12-21,5620.383
2005-12-22,5645.509
2005-12-23,5652.188
2005-12-26,5652.188
2005-12-27,5660.865
2005-12-28,5677.297
2005-12-29,5662.386
2005-12-30,5576.074
2006-01-02,5617.219
2006-01-03,5739.79
2006-01-04,5874.226
2006-01-05,5861.057
2006-01-06,5926.345
2006-01-09,5902.511
2006-01-10,5887.482
2006-01-11,5938.56
2006-01-12,5932.463
2006-01-13,5901.513
2006-01-16,5920.89
2006-01-17,5838.733
2006-01-18,5798.379
2006-01-19,5867.909
2006-01-20,5802.141
2006-01-23,5871.616
2006-01-24,5881.121
2006-01-25,5951.049
2006-01-26,6077.459
2006-01-27,6142.043
2006-01-30,6110.968
2006-01-31,6158.032
2006-02-01,6198.742
2006-02-02,6107.217
2006-02-03,6069.886
2006-02-06,6065.875
2006-02-07,6056.191
2006-02-08,5979.694
2006-02-09,6078.745
2006-02-10,6015.169
2006-02-13,6103.475
2006-02-14,6080.099
2006-02-15,6041.174
2006-02-16,6092.378
2006-02-17,6147.014
2006-02-20,6153.656
2006-02-21,6151.753
2006-02-22,6212.373
2006-02-23,6219.473
2006-02-24,6241.339
2006-02-27,6234.93
2006-02-28,6181.531
2006-03-01,6265.551
2006-03-02,6223.734
2006-03-03,6205.205
2006-03-06,6218.264
2006-03-07,6116.254
2006-03-08,6095.676
2006-03-09,6130.374
2006-03-10,6183.535
2006-03-13,6260.608
2006-03-14,6333.109
2006-03-15,6366.817
2006-03-16,6427.979
2006-03-17,6462.603
2006-03-20,6467.082
2006-03-21,6448.737
2006-03-22,6440.986
2006-03-23,6386.072
2006-03-24,6422.319
2006-03-27,6368.593
2006-03-28,6375.778
2006-03-29,6361.569
2006-03-30,6516.309
2006-03-31,6471.658
2006-04-03,6530.104
2006-04-04,6546.639
2006-04-05,6582.177
2006-04-06,6573.282
2006-04-07,6453.104
2006-04-10,6460.662
2006-04-11,6359.317
2006-04-12,6313.111
2006-04-13,6322.321
2006-04-14,6322.321
2006-04-17,6422.738
2006-04-18,6413.571
2006-04-19,6534.565
2006-04-20,6568.292
2006-04-21,6652.226
2006-04-24,6625.86
2006-04-25,6674.11
2006-04-26,6729.767
2006-04-27,6745.303
2006-04-28,6733.766
2006-05-01,6745.526
2006-05-02,6843.726
2006-05-03,6768.178
2006-05-04,6865.444
2006-05-05,6985.257
2006-05-08,6995.589
2006-05-09,7065.996
2006-05-10,7050.821
2006-05-11,7053.054
2006-05-12,6920.711
2006-05-15,6767.842
2006-05-16,6802.91
2006-05-17,6522.448
2006-05-18,6532.324
2006-05-19,6567.047
2006-05-22,6418.262
2006-05-23,6602.673
2006-05-24,6465.918
2006-05-25,6582.617
2006-05-26,6677.427
2006-05-29,6670.127
2006-05-30,6576.699
2006-05-31,6630.352
2006-06-01,6645.484
2006-06-02,6717.088
2006-06-05,6654.367
2006-06-06,6435.486
2006-06-07,6462.198
2006-06-08,6200.751
2006-06-09,6327.234
2006-06-12,6224.513
2006-06-13,6047.548
2006-06-14,6081.669
2006-06-15,6241.403
2006-06-16,6227.839
2006-06-19,6236.374
2006-06-20,6302.742
2006-06-21,6332.814
2006-06-22,6331.706
2006-06-23,6299.083
2006-06-26,6309.193
2006-06-27,6289.974
2006-06-28,6267.931
2006-06-29,6412.964
2006-06-30,6658.842
2006-07-03,6680.017
2006-07-04,6685.898
2006-07-05,6561.989
2006-07-06,6642.206
2006-07-07,6661.244
2006-07-10,6660.016
2006-07-11,6569.993
2006-07-12,6581.394
2006-07-13,6457.06
2006-07-14,6321.17
2006-07-17,6224.062
2006-07-18,6201.081
2006-07-19,6402.268
2006-07-20,6459.499
2006-07-21,6400.722
2006-07-24,6498.156
2006-07-25,6516.209
2006-07-26,6518.192
2006-07-27,6694.32
2006-07-28,6760.549
2006-07-31,6731.126
2006-08-01,6641.355
2006-08-02,6803.672
2006-08-03,6736.972
2006-08-04,6909.274
2006-08-07,6769.246
2006-08-08,6786.922
2006-08-09,6903.487
2006-08-10,6782.347
2006-08-11,6787.795
2006-08-14,6863.577
2006-08-15,6968.891
2006-08-16,7045.815
2006-08-17,7075.465
2006-08-18,7039.357
2006-08-21,7052.296
2006-08-22,7016.507
2006-08-23,6931.802
2006-08-24,6980.508
2006-08-25,6962.145
2006-08-28,7037.623
2006-08-29,7025.491
2006-08-30,7091.714
2006-08-31,7043.456
2006-09-01,7085.055
2006-09-04,7168.197
2006-09-05,7096.543
2006-09-06,7020.347
2006-09-07,6903.748
2006-09-08,6897.118
2006-09-11,6895.692
2006-09-12,6984.959
2006-09-13,7000.383
2006-09-14,7032.318
2006-09-15,7015.13
2006-09-18,7027.886
2006-09-19,6984.134
2006-09-20,7112.707
2006-09-21,7146.667
2006-09-22,7087.933
2006-09-25,7063.92
2006-09-26,7129.919
2006-09-27,7188.193
2006-09-28,7165.783
2006-09-29,7153.822
2006-10-02,7189.439
2006-10-03,7157.972
2006-10-04,7202.977
2006-10-05,7257.701
2006-10-06,7201.617
2006-10-09,7203.885
2006-10-10,7213.774
2006-10-11,7222.716
2006-10-12,7308.945
2006-10-13,7264.992
2006-10-16,7273.763
2006-10-17,7176.422
2006-10-18,7247.816
2006-10-19,7304.362
2006-10-20,7324.911
2006-10-23,7352.288
2006-10-24,7333.872
2006-10-25,7382.372
2006-10-26,7466.278
2006-10-27,7470.507
2006-10-30,7398.968
2006-10-31,7428.649
2006-11-01,7464.139
2006-11-02,7368.927
2006-11-03,7376.561
2006-11-06,7463.727
2006-11-07,7569.032
2006-11-08,7538.282
2006-11-09,7564.002
2006-11-10,7610.364
2006-11-13,7625.502
2006-11-14,7602.807
2006-11-15,7647.59
2006-11-16,7631.177
2006-11-17,7560.964
2006-11-20,7574.451
2006-11-21,7573.044
2006-11-22,7620.899
2006-11-23,7582.842
2006-11-24,7615.163
2006-11-27,7499.845
2006-11-28,7506.788
2006-11-29,7614.878
2006-11-30,7610.684
2006-12-01,7553.235
2006-12-04,7599.815
2006-12-05,7682.144
2006-12-06,7676.588
2006-12-07,7709.556
2006-12-08,7710.363
2006-12-11,7733.043
2006-12-12,7735.854
2006-12-13,7786.243
2006-12-14,7812.647
2006-12-15,7812.58
2006-12-18,7791.871
2006-12-19,7780.177
2006-12-20,7841.743
2006-12-21,7816.304
2006-12-22,7736.906
2006-12-25,7736.906
2006-12-26,7724.85
2006-12-27,7851.258
2006-12-28,7873.719
2006-12-29,7878.434
2007-01-01,7878.434
2007-01-02,8074.242
2007-01-03,8040.975
2007-01-04,7943.049
2007-01-05,7828.007
2007-01-08,7831.447
2007-01-09,7879.231
2007-01-10,7789.839
2007-01-11,7921.869
2007-01-12,7971.33
2007-01-15,8013.23
2007-01-16,7948.895
2007-01-17,7905.38
2007-01-18,7902.584
2007-01-19,7988.908
2007-01-22,7919.867
2007-01-23,7947.982
2007-01-24,8000.563
2007-01-25,7962.308
2007-01-26,7859.07
2007-01-29,7909.621
2007-01-30,7965.156
2007-01-31,7930.97
2007-02-01,8024.292
2007-02-02,8002.705
2007-02-05,7979.122
2007-02-06,7996.389
2007-02-07,8058.571
2007-02-08,8021.24
2007-02-09,8030.061
2007-02-12,7939.169
2007-02-13,8004.3
2007-02-14,8106.456
2007-02-15,8053.406
2007-02-16,8032.011
2007-02-19,8057.994
2007-02-20,8030.754
2007-02-21,8006.897
2007-02-22,7981.725
2007-02-23,8042.991
2007-02-26,8099.436
2007-02-27,7918.837
2007-02-28,7775.309
2007-03-01,7673.928
2007-03-02,7606.397
2007-03-05,7511.972
2007-03-06,7578.441
2007-03-07,7616.388
2007-03-08,7719.031
2007-03-09,7723.112
2007-03-12,7693.247
2007-03-13,7603.395
2007-03-14,7377.116
2007-03-15,7518.72
2007-03-16,7523.673
2007-03-19,7630.376
2007-03-20,7681.72
2007-03-21,7695.9
2007-03-22,7873.54
2007-03-23,7878.279
2007-03-26,7813.194
2007-03-27,7829.926
2007-03-28,7765.172
2007-03-29,7844.03
2007-03-30,7842.591
2007-04-02,7880.957
2007-04-03,7971.559
2007-04-04,8021.556
2007-04-05,8075.912
2007-04-06,8075.912
2007-04-09,8033.839
2007-04-10,8133.471
2007-04-11,8115.24
2007-04-12,8150.024
2007-04-13,8235.432
2007-04-16,8390.123
2007-04-17,8399.85
2007-04-18,8397.221
2007-04-19,8376.352
2007-04-20,8571.509
2007-04-23,8487.323
2007-04-24,8493.348
2007-04-25,8598.938
2007-04-26,8594.843
2007-04-27,8611.124
2007-04-30,8643.156
2007-05-01,8610.857
2007-05-02,8648.811
2007-05-03,8629.986
2007-05-04,8768.983
2007-05-07,8788.714
2007-05-08,8690.128
2007-05-09,8754.296
2007-05-10,8669.59
2007-05-11,8764.507
2007-05-14,8732.967
2007-05-15,8842.046
2007-05-16,8757.056
2007-05-17,8691.309
2007-05-18,8823.547
2007-05-21,8814.922
2007-05-22,8821.237
2007-05-23,8893.184
2007-05-24,8745.003
2007-05-25,8791.873
2007-05-28,8826.019
2007-05-29,8832.25
2007-05-30,8770.585
2007-05-31,8871.604
2007-06-01,8961.623
2007-06-04,8936.131
2007-06-05,8896.318
2007-06-06,8736.99
2007-06-07,8630.211
2007-06-08,8563.895
2007-06-11,8644.778
2007-06-12,8551.584
2007-06-13,8597.813
2007-06-14,8791.816
2007-06-15,8914.467
2007-06-18,8929.378
2007-06-19,8940.802
2007-06-20,8981.182
2007-06-21,8874.467
2007-06-22,8857.742
2007-06-25,8832.097
2007-06-26,8753.613
2007-06-27,8696.516
2007-06-28,8824.39
2007-06-29,8922.315
2007-07-02,8961.054
2007-07-03,9017.279
2007-07-04,9052.157
2007-07-05,8976.206
2007-07-06,9108.596
2007-07-09,9136.707
2007-07-10,9041.442
2007-07-11,9008.407
2007-07-12,9151.252
2007-07-13,9219.532
2007-07-16,9241.402
2007-07-17,9197.89
2007-07-18,9044.947
2007-07-19,9145.904
2007-07-20,8969.571
2007-07-23,9049.218
2007-07-24,8884.238
2007-07-25,8687.232
2007-07-26,8451.833
2007-07-27,8370.014
2007-07-30,8382.126
2007-07-31,8550.173
2007-08-01,8389.648
2007-08-02,8438.515
2007-08-03,8345.161
2007-08-06,8261.376
2007-08-07,8411.719
2007-08-08,8626.966
2007-08-09,8334.982
2007-08-10,8009.035
2007-08-13,8193.045
2007-08-14,8014.545
2007-08-15,7900.734
2007-08-16,7606.186
2007-08-17,7881.636
2007-08-20,7894.151
2007-08-21,7914.049
2007-08-22,8049.863
2007-08-23,8092.243
2007-08-24,8179.161
2007-08-27,8213.471
2007-08-28,8017.093
2007-08-29,8057.576
2007-08-30,8142.879
2007-08-31,8241.487
2007-09-03,8229.474
2007-09-04,8269.065
2007-09-05,8121.181
2007-09-06,8193.745
2007-09-07,8022.173
2007-09-10,7980.491
2007-09-11,8139.268
2007-09-12,8199.089
2007-09-13,8264.155
2007-09-14,8192.211
2007-09-17,8038.272
2007-09-18,8210.763
2007-09-19,8566.243
2007-09-20,8588.729
2007-09-21,8607.12
2007-09-24,8579.637
2007-09-25,8511.835
2007-09-26,8579.671
2007-09-27,8678.42
2007-09-28,8706.256
2007-10-01,8773.655
2007-10-02,8771.877
2007-10-03,8776.754
2007-10-04,8778.061
2007-10-05,8848.724
2007-10-08,8759.267
2007-10-09,8814.07
2007-10-10,8824.45
2007-10-11,8910.939
2007-10-12,8853.712
2007-10-15,8802.171
2007-10-16,8729.001
2007-10-17,8771.22
2007-10-18,8733.686
2007-10-19,8644.826
2007-10-22,8450.109
2007-10-23,8541.185
2007-10-24,8464.541
2007-10-25,8628.729
2007-10-26,8764.584
2007-10-29,8854.304
2007-10-30,8818.192
2007-10-31,8927.942
2007-11-01,8685.556
2007-11-02,8650.5
2007-11-05,8554.08
2007-11-06,8630.575
2007-11-07,8724.47
2007-11-08,8666.611
2007-11-09,8465.531
2007-11-12,8429.702
2007-11-13,8478.123
2007-11-14,8642.052
2007-11-15,8497.644
2007-11-16,8446.231
2007-11-19,8327.899
2007-11-20,8514.261
2007-11-21,8329.925
2007-11-22,8331.189
2007-11-23,8495.879
2007-11-26,8424.512
2007-11-27,8434.983
2007-11-28,8588.352
2007-11-29,8664.437
2007-11-30,8746.043
2007-12-03,8668.659
2007-12-04,8604.296
2007-12-05,8712.4
2007-12-06,8711.263
2007-12-07,8800.137
2007-12-10,8897.728
2007-12-11,8845.514
2007-12-12,8867.393
2007-12-13,8592.36
2007-12-14,8505.737
2007-12-17,8324.75
2007-12-18,8331.972
2007-12-19,8291.682
2007-12-20,8297.224
2007-12-21,8430.713
2007-12-24,8451.627
2007-12-25,8451.627
2007-12-26,8509.718
2007-12-27,8559.464
2007-12-28,8630.769
2007-12-31,8564.882
2008-01-01,8564.882
2008-01-02,8525.702
2008-01-03,8523.64
2008-01-04,8416.554
2008-01-07,8421.942
2008-01-08,8491.195
2008-01-09,8399.381
2008-01-10,8405.741
2008-01-11,8435.658
2008-01-14,8541.528
2008-01-15,8295.343
2008-01-16,8172.622
2008-01-17,8064.115
2008-01-18,7878.212
2008-01-21,7293.558
2008-01-22,7503.268
2008-01-23,7149.248
2008-01-24,7609.991
2008-01-25,7520.948
2008-01-28,7525.959
2008-01-29,7654.143
2008-01-30,7557.603
2008-01-31,7555.753
2008-02-01,7717.915
2008-02-04,7709.174
2008-02-05,7310.677
2008-02-06,7351.344
2008-02-07,7152.598
2008-02-08,7105.557
2008-02-11,7053.346
2008-02-12,7313.603
2008-02-13,7348.226
2008-02-14,7363.469
2008-02-15,7239.92
2008-02-18,7361.762
2008-02-19,7442.781
2008-02-20,7293.893
2008-02-21,7424.646
2008-02-22,7373.49
2008-02-25,7542.168
2008-02-26,7672.148
2008-02-27,7757.409
2008-02-28,7642.726
2008-02-29,7529.984
2008-03-03,7479.075
2008-03-04,7359.932
2008-03-05,7519.191
2008-03-06,7389.601
2008-03-07,7306.519
2008-03-10,7230.775
2008-03-11,7322.1
2008-03-12,7501.858
2008-03-13,7405.26
2008-03-14,7315.788
2008-03-17,7112.222
2008-03-18,7413.739
2008-03-19,7291.552
2008-03-20,7171.6
2008-03-21,7171.6
2008-03-24,7161.365
2008-03-25,7520.005
2008-03-26,7558.226
2008-03-27,7657.878
2008-03-28,7613.388
2008-03-31,7651.902
2008-04-01,7820.112
2008-04-02,7950.96
2008-04-03,7894.49
2008-04-04,7955.649
2008-04-07,8009.257
2008-04-08,7965.067
2008-04-09,7937.308
2008-04-10,7919.453
2008-04-11,7833.397
2008-04-14,7788.806
2008-04-15,7780.237
2008-04-16,7982.35
2008-04-17,7970.304
2008-04-18,8064.47
2008-04-21,8081.457
2008-04-22,8050.04
2008-04-23,8076.278
2008-04-24,7978.352
2008-04-25,8064.162
2008-04-28,8110.196
2008-04-29,8057.74
2008-04-30,8065.052
2008-05-01,8003.667
2008-05-02,8129.286
2008-05-05,8152.496
2008-05-06,8142.533
2008-05-07,8109.634
2008-05-08,8062.809
2008-05-09,7922.145
2008-05-12,7983.617
2008-05-13,8006.631
2008-05-14,8087.808
2008-05-15,8100.578
2008-05-16,8201.799
2008-05-19,8259.859
2008-05-20,8209.324
2008-05-21,8216.583
2008-05-22,8209.76
2008-05-23,8088.449
2008-05-26,8106.968
2008-05-27,8048.594
2008-05-28,8078.305
2008-05-29,8036.244
2008-05-30,8109.847
2008-06-02,7987.538
2008-06-03,8009.078
2008-06-04,7869.968
2008-06-05,7888.35
2008-06-06,7794.038
2008-06-09,7779.252
2008-06-10,7600.829
2008-06-11,7482.488
2008-06-12,7465.967
2008-06-13,7449.368
2008-06-16,7483.883
2008-06-17,7560.96
2008-06-18,7433.17
2008-06-19,7380.383
2008-06-20,7345.205
2008-06-23,7271.133
2008-06-24,7303.34
2008-06-25,7408.232
2008-06-26,7319.745
2008-06-27,7282.809
2008-06-30,7353.863
2008-07-01,7186.44
2008-07-02,7188.532
2008-07-03,7208.538
2008-07-04,7089.07
2008-07-07,7189.319
2008-07-08,7088.487
2008-07-09,7226.227
2008-07-10,7119.168
2008-07-11,6955.996
2008-07-14,7012.247
2008-07-15,6892.242
2008-07-16,6868.849
2008-07-17,7097.359
2008-07-18,7246.185
2008-07-21,7288.489
2008-07-22,7282.407
2008-07-23,7364.49
2008-07-24,7255.48
2008-07-25,7269.726
2008-07-28,7211.36
2008-07-29,7132.224
2008-07-30,7255.194
2008-07-31,7269.102
2008-08-01,7145.163
2008-08-04,7099.722
2008-08-05,7227.34
2008-08-06,7312.584
2008-08-07,7295.225
2008-08-08,7183.617
2008-08-11,7260.905
2008-08-12,7180.959
2008-08-13,6951.196
2008-08-14,7019.183
2008-08-15,6964.294
2008-08-18,6969.817
2008-08-19,6768.647
2008-08-20,6832.866
2008-08-21,6808.287
2008-08-22,6935.57
2008-08-25,6845.739
2008-08-26,6794.167
2008-08-27,6834.957
2008-08-28,6988.728
2008-08-29,7027.417
2008-09-01,6935.254
2008-09-02,6999.686
2008-09-03,6841.863
2008-09-04,6581.268
2008-09-05,6358.472
2008-09-08,6578.164
2008-09-09,6501.243
2008-09-10,6460.367
2008-09-11,6339.984
2008-09-12,6569.437
2008-09-15,6283.13
2008-09-16,6117.922
2008-09-17,6018.69
2008-09-18,6032.296
2008-09-19,6658.679
2008-09-22,6602.609
2008-09-23,6516.337
2008-09-24,6454.648
2008-09-25,6635.171
2008-09-26,6516.252
2008-09-29,6096.576
2008-09-30,6067.553
2008-10-01,6084.232
2008-10-02,5888.68
2008-10-03,6097.362
2008-10-06,5419.316
2008-10-07,5513.087
2008-10-08,5147.647
2008-10-09,5115.497
2008-10-10,4630.225
2008-10-13,5145.053
2008-10-14,5333.199
2008-10-15,4973.5
2008-10-16,4605.249
2008-10-17,4854.101
2008-10-20,4965.711
2008-10-21,4987.973
2008-10-22,4661.357
2008-10-23,4663.385
2008-10-24,4418.602
2008-10-27,4142.016
2008-10-28,4184.987
2008-10-29,4726.985
2008-10-30,4737.163
2008-10-31,4797.441
2008-11-03,4861.884
2008-11-04,5185.528
2008-11-05,5103.24
2008-11-06,4678.502
2008-11-07,4784.856
2008-11-10,4835.753
2008-11-11,4502.299
2008-11-12,4346.103
2008-11-13,4404.849
2008-11-14,4500.668
2008-11-17,4314.477
2008-11-18,4370.4
2008-11-19,4175.257
2008-11-20,3996.597
2008-11-21,3851.107
2008-11-24,4365.385
2008-11-25,4463.604
2008-11-26,4404.861
2008-11-27,4520.945
2008-11-28,4489.153
2008-12-01,4214.699
2008-12-02,4356.892
2008-12-03,4375.371
2008-12-04,4399.186
2008-12-05,4169.016
2008-12-08,4619.315
2008-12-09,4693.45
2008-12-10,4762.376
2008-12-11,4815.269
2008-12-12,4720.512
2008-12-15,4763.286
2008-12-16,4890.779
2008-12-17,5046.181
2008-12-18,5091.061
2008-12-19,4888.163
2008-12-22,4770.021
2008-12-23,4731.782
2008-12-24,4716.198
2008-12-25,4716.198
2008-12-26,4738.959
2008-12-29,4831.031
2008-12-30,4930.05
2008-12-31,4846.348
2009-01-01,4846.348
2009-01-02,5077.584
2009-01-05,4972.514
2009-01-06,4979.757
2009-01-07,5023.246
2009-01-08,5000.817
2009-01-09,4901.58
2009-01-12,4755.627
2009-01-13,4622.622
2009-01-14,4409.81
2009-01-15,4285.733
2009-01-16,4400.878
2009-01-19,4313.234
2009-01-20,4120.154
2009-01-21,4089.925
2009-01-22,4074.896
2009-01-23,3960.196
2009-01-26,4217.393
2009-01-27,4218.991
2009-01-28,4447.501
2009-01-29,4303.044
2009-01-30,4168.061
2009-02-02,4089.747
2009-02-03,4218.005
2009-02-04,4314.002
2009-02-05,4309.822
2009-02-06,4394.743
2009-02-09,4491.724
2009-02-10,4314.624
2009-02-11,4295.265
2009-02-12,4160.353
2009-02-13,4243.471
2009-02-16,4145.63
2009-02-17,3935.948
2009-02-18,3918.745
2009-02-19,3953.726
2009-02-20,3742.505
2009-02-23,3743.902
2009-02-24,3711.02
2009-02-25,3687.127
2009-02-26,3780.63
2009-02-27,3696.012
2009-03-02,3515.393
2009-03-03,3476.467
2009-03-04,3623.616
2009-03-05,3468.429
2009-03-06,3433.789
2009-03-09,3397.439
2009-03-10,3643.838
2009-03-11,3667.462
2009-03-12,3706.954
2009-03-13,3757.747
2009-03-16,3916.68
2009-03-17,3885.876
2009-03-18,3932.678
2009-03-19,4156.552
2009-03-20,4115.486
2009-03-23,4242.973
2009-03-24,4231.243
2009-03-25,4255.023
2009-03-26,4265.075
2009-03-27,4111.863
2009-03-30,3888.576
2009-03-31,4060.002
2009-04-01,4115.2
2009-04-02,4428.383
2009-04-03,4394.52
2009-04-06,4342.805
2009-04-07,4242.788
2009-04-08,4275.015
2009-04-09,4365.557
2009-04-10,4366.832
2009-04-13,4403.863
2009-04-14,4451.895
2009-04-15,4392.299
2009-04-16,4476.832
2009-04-17,4539.389
2009-04-20,4292.254
2009-04-21,4284.461
2009-04-22,4412.719
2009-04-23,4401.184
2009-04-24,4593.35
2009-04-27,4540.448
2009-04-28,4430.469
2009-04-29,4605.301
2009-04-30,4700.918
2009-05-01,4701.627
2009-05-04,4860.305
2009-05-05,4869.985
2009-05-06,4953.561
2009-05-07,4928.132
2009-05-08,5035.72
2009-05-11,4986.38
2009-05-12,4953.169
2009-05-13,4792.218
2009-05-14,4800.293
2009-05-15,4821.757
2009-05-18,4895.942
2009-05-19,5019.936
2009-05-20,5138.068
2009-05-21,5004.506
2009-05-22,5109.144
2009-05-25,5133.493
2009-05-26,5185.997
2009-05-27,5233.355
2009-05-28,5194.96
2009-05-29,5300.133
2009-06-01,5486.163
2009-06-02,5539.067
2009-06-03,5384.644
2009-06-04,5397.961
2009-06-05,5374.148
2009-06-08,5227.113
2009-06-09,5292.307
2009-06-10,5323.752
2009-06-11,5394.513
2009-06-12,5371.537
2009-06-15,5133.477
2009-06-16,5130.772
2009-06-17,5032.45
2009-06-18,5126.778
2009-06-19,5165.39
2009-06-22,4977.571
2009-06-23,5002.559
2009-06-24,5116.769
2009-06-25,5034.293
2009-06-26,5031.804
2009-06-29,5133.907
2009-06-30,5040.517
2009-07-01,5200.796
2009-07-02,4996.142
2009-07-03,4998.073
2009-07-06,4914.294
2009-07-07,4897.448
2009-07-08,4787.622
2009-07-09,4839.656
2009-07-10,4748.04
2009-07-13,4867.797
2009-07-14,4923.417
2009-07-15,5121.891
2009-07-16,5187.831
2009-07-17,5217.608
2009-07-20,5345.796
2009-07-21,5392.603
2009-07-22,5382.435
2009-07-23,5515.984
2009-07-24,5490.107
2009-07-27,5524.534
2009-07-28,5435.787
2009-07-29,5437.388
2009-07-30,5557.43
2009-07-31,5596.662
2009-08-03,5804.797
2009-08-04,5807.483
2009-08-05,5786.007
2009-08-06,5818.585
2009-08-07,5842.686
2009-08-10,5800.631
2009-08-11,5701.37
2009-08-12,5808.454
2009-08-13,5882.664
2009-08-14,5806.606
2009-08-17,5614.332
2009-08-18,5680.228
2009-08-19,5724.825
2009-08-20,5823.401
2009-08-21,6046.79
2009-08-24,6127.711
2009-08-25,6173.821
2009-08-26,6100.632
2009-08-27,6074.528
2009-08-28,6215.681
2009-08-31,6127.724
2009-09-01,5982.715
2009-09-02,5924.389
2009-09-03,5920.447
2009-09-04,5996.94
2009-09-07,6132.914
2009-09-08,6212.886
2009-09-09,6322.955
2009-09-10,6304.549
2009-09-11,6379.254
2009-09-14,6369.79
2009-09-15,6393.261
2009-09-16,6565.039
2009-09-17,6643.493
2009-09-18,6636.068
2009-09-21,6561.271
2009-09-22,6648.129
2009-09-23,6637.492
2009-09-24,6501.202
2009-09-25,6460.189
2009-09-28,6582.977
2009-09-29,6532.247
2009-09-30,6525.655
2009-10-01,6369.027
2009-10-02,6264.112
2009-10-05,6329.815
2009-10-06,6554.832
2009-10-07,6504.048
2009-10-08,6617.307
2009-10-09,6595.422
2009-10-12,6704.804
2009-10-13,6633.213
2009-10-14,6822.297
2009-10-15,6837.064
2009-10-16,6684.537
2009-10-19,6826.337
2009-10-20,6788.808
2009-10-21,6812.017
2009-10-22,6715.11
2009-10-23,6709.485
2009-10-26,6536.446
2009-10-27,6451.562
2009-10-28,6272.417
2009-10-29,6400.937
2009-10-30,6185.19
2009-11-02,6266.257
2009-11-03,6101.542
2009-11-04,6336.977
2009-11-05,6426.115
2009-11-06,6418.945
2009-11-09,6627.196
2009-11-10,6606.372
2009-11-11,6670.6
2009-11-12,6613.791
2009-11-13,6625.44
2009-11-16,6760.595
2009-11-17,6639.387
2009-11-18,6709.872
2009-11-19,6536.793
2009-11-20,6472.058
2009-11-23,6681.245
2009-11-24,6599.295
2009-11-25,6705.099
2009-11-26,6429.74
2009-11-27,6504.77
2009-11-30,6447.173
