Date,AUSTRALIA SMALL VALUE Small Cap
2005-11-10,593.697
2005-11-11,595.321
2005-11-14,593.55
2005-11-15,596.2
2005-11-16,597.193
2005-11-17,603.509
2005-11-18,605.536
2005-11-21,608.008
2005-11-22,606.947
2005-11-23,612.378
2005-11-24,618.069
2005-11-25,614.467
2005-11-28,617.681
2005-11-29,618.848
2005-11-30,622.811
2005-12-01,616.265
2005-12-02,623.69
2005-12-05,627.371
2005-12-06,630.093
2005-12-07,628.052
2005-12-08,623.426
2005-12-09,624.709
2005-12-12,630.555
2005-12-13,627.644
2005-12-14,634.051
2005-12-15,628.29
2005-12-16,626.97
2005-12-19,622.759
2005-12-20,617.384
2005-12-21,620.099
2005-12-22,619.955
2005-12-23,618.692
2005-12-26,618.692
2005-12-27,617.163
2005-12-28,625.86
2005-12-29,627.103
2005-12-30,629.2
2006-01-02,629.2
2006-01-03,631.817
2006-01-04,644.058
2006-01-05,645.307
2006-01-06,648.184
2006-01-09,650.198
2006-01-10,647.718
2006-01-11,652.567
2006-01-12,646.566
2006-01-13,647.261
2006-01-16,646.046
2006-01-17,645.242
2006-01-18,634.108
2006-01-19,636.409
2006-01-20,638.092
2006-01-23,635.481
2006-01-24,635.352
2006-01-25,641.34
2006-01-26,643.173
2006-01-27,643.017
2006-01-30,640.915
2006-01-31,649.229
2006-02-01,652.809
2006-02-02,643.864
2006-02-03,638.344
2006-02-06,636.366
2006-02-07,635.248
2006-02-08,629.087
2006-02-09,635.185
2006-02-10,632.256
2006-02-13,630.428
2006-02-14,635.041
2006-02-15,638.274
2006-02-16,633.848
2006-02-17,630.883
2006-02-20,636.729
2006-02-21,638.542
2006-02-22,635.222
2006-02-23,641.673
2006-02-24,643.819
2006-02-27,645.513
2006-02-28,650.203
2006-03-01,644.87
2006-03-02,656.126
2006-03-03,652.39
2006-03-06,653.839
2006-03-07,647.083
2006-03-08,646.481
2006-03-09,649.973
2006-03-10,642.787
2006-03-13,649.921
2006-03-14,651.965
2006-03-15,656.852
2006-03-16,656.287
2006-03-17,650.629
2006-03-20,648.339
2006-03-21,641.846
2006-03-22,648.257
2006-03-23,645.314
2006-03-24,644.093
2006-03-27,646.61
2006-03-28,648.631
2006-03-29,644.518
2006-03-30,654.163
2006-03-31,653.962
2006-04-03,663.065
2006-04-04,659.891
2006-04-05,669.568
2006-04-06,677.786
2006-04-07,674.054
2006-04-10,666.39
2006-04-11,668.766
2006-04-12,662.214
2006-04-13,654.59
2006-04-14,654.59
2006-04-17,666.045
2006-04-18,672.521
2006-04-19,678.807
2006-04-20,670.285
2006-04-21,674.519
2006-04-24,674.236
2006-04-25,676.413
2006-04-26,689.524
2006-04-27,688.107
2006-04-28,687.525
2006-05-01,693.479
2006-05-02,689.005
2006-05-03,692.323
2006-05-04,691.54
2006-05-05,698.204
2006-05-08,703.429
2006-05-09,712.388
2006-05-10,715.969
2006-05-11,718.277
2006-05-12,711.051
2006-05-15,691.75
2006-05-16,694.497
2006-05-17,690.933
2006-05-18,684.488
2006-05-19,668.517
2006-05-22,657.062
2006-05-23,660.578
2006-05-24,656.465
2006-05-25,654.89
2006-05-26,658.94
2006-05-29,666.096
2006-05-30,669.474
2006-05-31,656.817
2006-06-01,661.058
2006-06-02,666.743
2006-06-05,671.814
2006-06-06,654.217
2006-06-07,652.795
2006-06-08,645.837
2006-06-09,656.935
2006-06-12,654.658
2006-06-13,640.239
2006-06-14,637.747
2006-06-15,641.02
2006-06-16,649.376
2006-06-19,641.849
2006-06-20,641.582
2006-06-21,641.509
2006-06-22,644.573
2006-06-23,639.637
2006-06-26,642.528
2006-06-27,648.986
2006-06-28,639.629
2006-06-29,643.782
2006-06-30,658.269
2006-07-03,658.828
2006-07-04,662.715
2006-07-05,658.61
2006-07-06,668.065
2006-07-07,675.233
2006-07-10,669.628
2006-07-11,670.708
2006-07-12,674.646
2006-07-13,670.961
2006-07-14,659.595
2006-07-17,653.626
2006-07-18,653.247
2006-07-19,653.555
2006-07-20,660.34
2006-07-21,661.626
2006-07-24,657.709
2006-07-25,661.053
2006-07-26,659.707
2006-07-27,674.499
2006-07-28,672.706
2006-07-31,677.416
2006-08-01,671.997
2006-08-02,667.847
2006-08-03,671.392
2006-08-04,670.295
2006-08-07,668.969
2006-08-08,669.863
2006-08-09,665.629
2006-08-10,667.661
2006-08-11,669.529
2006-08-14,667.513
2006-08-15,667.887
2006-08-16,671.65
2006-08-17,679.911
2006-08-18,672.304
2006-08-21,681.016
2006-08-22,682.985
2006-08-23,685.74
2006-08-24,676.506
2006-08-25,675.1
2006-08-28,677.704
2006-08-29,684.66
2006-08-30,690.481
2006-08-31,696.769
2006-09-01,697.349
2006-09-04,708.234
2006-09-05,709.59
2006-09-06,701.709
2006-09-07,695.225
2006-09-08,689.255
2006-09-11,678.236
2006-09-12,679.039
2006-09-13,684.023
2006-09-14,692.198
2006-09-15,690.781
2006-09-18,695.329
2006-09-19,699.071
2006-09-20,694.454
2006-09-21,698.701
2006-09-22,691.509
2006-09-25,696.133
2006-09-26,698.604
2006-09-27,710.141
2006-09-28,709.749
2006-09-29,711.558
2006-10-02,717.754
2006-10-03,714.982
2006-10-04,711.144
2006-10-05,722.743
2006-10-06,720.85
2006-10-09,721.384
2006-10-10,725.006
2006-10-11,729.277
2006-10-12,728.038
2006-10-13,731.697
2006-10-16,738.535
2006-10-17,735.558
2006-10-18,743.141
2006-10-19,745.689
2006-10-20,748.678
2006-10-23,747.337
2006-10-24,744.572
2006-10-25,751.526
2006-10-26,753.858
2006-10-27,755.257
2006-10-30,756.353
2006-10-31,760.221
2006-11-01,765.174
2006-11-02,766.245
2006-11-03,761.977
2006-11-06,763.205
2006-11-07,770.824
2006-11-08,758.394
2006-11-09,753.483
2006-11-10,761.26
2006-11-13,753.497
2006-11-14,759.598
2006-11-15,756.207
2006-11-16,756.304
2006-11-17,760.02
2006-11-20,747.193
2006-11-21,761.058
2006-11-22,778.697
2006-11-23,779.413
2006-11-24,782.399
2006-11-27,786.338
2006-11-28,780.044
2006-11-29,787.822
2006-11-30,794.426
2006-12-01,789.324
2006-12-04,784.742
2006-12-05,782.1
2006-12-06,789.864
2006-12-07,790.532
2006-12-08,787.297
2006-12-11,784.878
2006-12-12,787.118
2006-12-13,791.844
2006-12-14,792.527
2006-12-15,792.001
2006-12-18,792.497
2006-12-19,796.779
2006-12-20,806.772
2006-12-21,802.552
2006-12-22,809.988
2006-12-25,809.988
2006-12-26,808.284
2006-12-27,816.275
2006-12-28,822.725
2006-12-29,822.907
2007-01-01,822.907
2007-01-02,827.769
2007-01-03,821.896
2007-01-04,808.917
2007-01-05,799.473
2007-01-08,796.267
2007-01-09,805.774
2007-01-10,795.037
2007-01-11,802.821
2007-01-12,810.187
2007-01-15,816.337
2007-01-16,819.487
2007-01-17,824.588
2007-01-18,829.917
2007-01-19,830.845
2007-01-22,834.725
2007-01-23,838.64
2007-01-24,830.441
2007-01-25,831.803
2007-01-26,825.819
2007-01-29,822.652
2007-01-30,830.889
2007-01-31,828.022
2007-02-01,834.671
2007-02-02,836.58
2007-02-05,837.946
2007-02-06,840.879
2007-02-07,842.605
2007-02-08,849.234
2007-02-09,844.597
2007-02-12,839.17
2007-02-13,845.886
2007-02-14,857.511
2007-02-15,859.238
2007-02-16,858.209
2007-02-19,864.27
2007-02-20,861.95
2007-02-21,865.281
2007-02-22,871.978
2007-02-23,872.631
2007-02-26,871.615
2007-02-27,866.302
2007-02-28,843.653
2007-03-01,841.822
2007-03-02,836.598
2007-03-05,808.343
2007-03-06,823.612
2007-03-07,835.216
2007-03-08,833.702
2007-03-09,842.272
2007-03-12,853.812
2007-03-13,855.446
2007-03-14,838.353
2007-03-15,853.885
2007-03-16,856.453
2007-03-19,868.848
2007-03-20,873.533
2007-03-21,869.867
2007-03-22,887.629
2007-03-23,882.792
2007-03-26,892.826
2007-03-27,888.066
2007-03-28,878.053
2007-03-29,882.977
2007-03-30,886.686
2007-04-02,890.131
2007-04-03,900.267
2007-04-04,915.841
2007-04-05,912.775
2007-04-06,912.775
2007-04-09,909.545
2007-04-10,930.221
2007-04-11,937.333
2007-04-12,943.501
2007-04-13,947.771
2007-04-16,957.55
2007-04-17,965.313
2007-04-18,968.889
2007-04-19,956.8
2007-04-20,958.228
2007-04-23,959.923
2007-04-24,948.845
2007-04-25,955.606
2007-04-26,952.016
2007-04-27,953.147
2007-04-30,958.61
2007-05-01,950.821
2007-05-02,960.718
2007-05-03,959.138
2007-05-04,960.737
2007-05-07,968.718
2007-05-08,967.166
2007-05-09,970.511
2007-05-10,979.948
2007-05-11,974.259
2007-05-14,983.821
2007-05-15,981.881
2007-05-16,973.686
2007-05-17,976.109
2007-05-18,971.264
2007-05-21,977.237
2007-05-22,974.488
2007-05-23,984.297
2007-05-24,966.456
2007-05-25,966.013
2007-05-28,965.084
2007-05-29,972.19
2007-05-30,968.136
2007-05-31,1000.0
2007-06-01,1007.327
2007-06-04,1018.095
2007-06-05,1019.059
2007-06-06,1019.32
2007-06-07,1018.664
2007-06-08,1003.169
2007-06-11,1000.731
2007-06-12,1005.085
2007-06-13,990.303
2007-06-14,988.464
2007-06-15,995.447
2007-06-18,996.48
2007-06-19,1001.923
2007-06-20,1013.8
2007-06-21,1014.438
2007-06-22,1020.098
2007-06-25,1016.277
2007-06-26,1018.066
2007-06-27,990.515
2007-06-28,1017.485
2007-06-29,1021.124
2007-07-02,1032.349
2007-07-03,1030.297
2007-07-04,1032.724
2007-07-05,1032.719
2007-07-06,1031.226
2007-07-09,1031.669
2007-07-10,1028.392
2007-07-11,1025.663
2007-07-12,1035.305
2007-07-13,1044.433
2007-07-16,1052.884
2007-07-17,1049.813
2007-07-18,1046.759
2007-07-19,1056.864
2007-07-20,1068.185
2007-07-23,1068.835
2007-07-24,1077.26
2007-07-25,1063.728
2007-07-26,1048.205
2007-07-27,997.898
2007-07-30,990.412
2007-07-31,1001.795
2007-08-01,966.987
2007-08-02,972.467
2007-08-03,973.895
2007-08-06,953.008
2007-08-07,966.159
2007-08-08,986.151
2007-08-09,989.433
2007-08-10,947.735
2007-08-13,953.005
2007-08-14,938.571
2007-08-15,895.985
2007-08-16,839.817
2007-08-17,836.094
2007-08-20,880.596
2007-08-21,884.704
2007-08-22,896.474
2007-08-23,933.284
2007-08-24,930.02
2007-08-27,954.047
2007-08-28,946.507
2007-08-29,924.229
2007-08-30,936.193
2007-08-31,946.644
2007-09-03,957.349
2007-09-04,966.985
2007-09-05,965.715
2007-09-06,963.1
2007-09-07,966.098
2007-09-10,953.056
2007-09-11,962.224
2007-09-12,970.525
2007-09-13,967.89
2007-09-14,980.098
2007-09-17,972.554
2007-09-18,954.163
2007-09-19,995.471
2007-09-20,1010.222
2007-09-21,1004.683
2007-09-24,1016.839
2007-09-25,1019.731
2007-09-26,1027.788
2007-09-27,1033.403
2007-09-28,1036.665
2007-10-01,1042.079
2007-10-02,1039.904
2007-10-03,1043.057
2007-10-04,1041.883
2007-10-05,1056.576
2007-10-08,1055.051
2007-10-09,1055.25
2007-10-10,1064.632
2007-10-11,1071.191
2007-10-12,1069.062
2007-10-15,1071.372
2007-10-16,1044.497
2007-10-17,1052.041
2007-10-18,1059.161
2007-10-19,1048.17
2007-10-22,1015.29
2007-10-23,1044.499
2007-10-24,1050.084
2007-10-25,1060.052
2007-10-26,1075.762
2007-10-29,1084.455
2007-10-30,1078.282
2007-10-31,1094.871
2007-11-01,1095.482
2007-11-02,1069.369
2007-11-05,1058.925
2007-11-06,1075.887
2007-11-07,1090.471
2007-11-08,1061.383
2007-11-09,1045.258
2007-11-12,986.678
2007-11-13,1006.528
2007-11-14,1030.78
2007-11-15,1021.258
2007-11-16,1011.364
2007-11-19,1020.391
2007-11-20,1010.289
2007-11-21,979.472
2007-11-22,976.46
2007-11-23,977.216
2007-11-26,997.78
2007-11-27,986.008
2007-11-28,984.756
2007-11-29,991.749
2007-11-30,1005.105
2007-12-03,1006.783
2007-12-04,997.703
2007-12-05,983.334
2007-12-06,1003.03
2007-12-07,1020.541
2007-12-10,1021.891
2007-12-11,1035.775
2007-12-12,1025.005
2007-12-13,1012.457
2007-12-14,976.456
2007-12-17,929.909
2007-12-18,924.389
2007-12-19,927.753
2007-12-20,929.362
2007-12-21,955.009
2007-12-24,971.519
2007-12-25,971.519
2007-12-26,974.14
2007-12-27,978.459
2007-12-28,972.291
2007-12-31,976.55
2008-01-01,976.55
2008-01-02,982.66
2008-01-03,972.995
2008-01-04,965.274
2008-01-07,940.976
2008-01-08,954.593
2008-01-09,941.244
2008-01-10,949.349
2008-01-11,938.577
2008-01-14,945.07
2008-01-15,922.019
2008-01-16,891.885
2008-01-17,913.777
2008-01-18,880.861
2008-01-21,844.712
2008-01-22,796.831
2008-01-23,814.993
2008-01-24,842.638
2008-01-25,884.951
2008-01-28,886.605
2008-01-29,879.262
2008-01-30,864.049
2008-01-31,869.038
2008-02-01,900.6
2008-02-04,916.988
2008-02-05,887.449
2008-02-06,861.305
2008-02-07,854.677
2008-02-08,873.406
2008-02-11,867.703
2008-02-12,886.769
2008-02-13,873.742
2008-02-14,896.241
2008-02-15,880.789
2008-02-18,884.893
2008-02-19,901.883
2008-02-20,881.51
2008-02-21,896.663
2008-02-22,888.163
2008-02-25,885.808
2008-02-26,904.954
2008-02-27,924.782
2008-02-28,922.649
2008-02-29,905.281
2008-03-03,879.776
2008-03-04,863.537
2008-03-05,856.071
2008-03-06,862.234
2008-03-07,838.683
2008-03-10,812.881
2008-03-11,816.807
2008-03-12,836.141
2008-03-13,829.604
2008-03-14,833.32
2008-03-17,801.146
2008-03-18,809.252
2008-03-19,823.894
2008-03-20,783.1
2008-03-21,783.1
2008-03-24,792.191
2008-03-25,831.692
2008-03-26,853.263
2008-03-27,855.556
2008-03-28,853.975
2008-03-31,859.855
2008-04-01,851.618
2008-04-02,868.777
2008-04-03,883.781
2008-04-04,890.269
2008-04-07,902.352
2008-04-08,900.975
2008-04-09,887.01
2008-04-10,871.51
2008-04-11,864.093
2008-04-14,840.892
2008-04-15,851.256
2008-04-16,876.78
2008-04-17,882.149
2008-04-18,866.993
2008-04-21,902.963
2008-04-22,898.329
2008-04-23,913.059
2008-04-24,897.584
2008-04-25,891.479
2008-04-28,900.359
2008-04-29,902.017
2008-04-30,912.293
2008-05-01,895.603
2008-05-02,914.894
2008-05-05,921.795
2008-05-06,914.395
2008-05-07,905.772
2008-05-08,912.183
2008-05-09,910.345
2008-05-12,908.23
2008-05-13,901.458
2008-05-14,895.521
2008-05-15,903.981
2008-05-16,915.08
2008-05-19,910.107
2008-05-20,916.378
2008-05-21,914.968
2008-05-22,908.966
2008-05-23,904.979
2008-05-26,892.866
2008-05-27,895.248
2008-05-28,887.881
2008-05-29,894.046
2008-05-30,889.861
2008-06-02,884.844
2008-06-03,877.305
2008-06-04,884.483
2008-06-05,871.071
2008-06-06,881.566
2008-06-09,873.998
2008-06-10,836.366
2008-06-11,830.97
2008-06-12,796.338
2008-06-13,800.453
2008-06-16,797.353
2008-06-17,799.255
2008-06-18,799.926
2008-06-19,797.214
2008-06-20,798.214
2008-06-23,780.875
2008-06-24,787.598
2008-06-25,784.129
2008-06-26,793.754
2008-06-27,776.241
2008-06-30,760.067
2008-07-01,756.702
2008-07-02,762.954
2008-07-03,756.894
2008-07-04,765.671
2008-07-07,758.641
2008-07-08,746.605
2008-07-09,756.646
2008-07-10,751.768
2008-07-11,755.865
2008-07-14,751.014
2008-07-15,750.624
2008-07-16,742.186
2008-07-17,756.168
2008-07-18,753.16
2008-07-21,776.014
2008-07-22,781.007
2008-07-23,792.742
2008-07-24,798.415
2008-07-25,779.298
2008-07-28,776.505
2008-07-29,758.985
2008-07-30,763.582
2008-07-31,763.835
2008-08-01,750.228
2008-08-04,748.033
2008-08-05,740.525
2008-08-06,753.935
2008-08-07,751.369
2008-08-08,737.378
2008-08-11,755.366
2008-08-12,742.933
2008-08-13,715.613
2008-08-14,722.971
2008-08-15,714.515
2008-08-18,716.679
2008-08-19,694.616
2008-08-20,695.932
2008-08-21,693.793
2008-08-22,694.875
2008-08-25,714.319
2008-08-26,707.434
2008-08-27,703.608
2008-08-28,713.233
2008-08-29,719.32
2008-09-01,706.667
2008-09-02,708.741
2008-09-03,708.16
2008-09-04,697.346
2008-09-05,665.856
2008-09-08,691.847
2008-09-09,674.561
2008-09-10,664.601
2008-09-11,647.388
2008-09-12,669.471
2008-09-15,641.074
2008-09-16,614.406
2008-09-17,614.118
2008-09-18,599.589
2008-09-19,635.864
2008-09-22,657.952
2008-09-23,638.409
2008-09-24,651.429
2008-09-25,652.781
2008-09-26,641.358
2008-09-29,621.967
2008-09-30,586.055
2008-10-01,605.704
2008-10-02,581.528
2008-10-03,578.903
2008-10-06,507.813
2008-10-07,513.535
2008-10-08,454.743
2008-10-09,467.929
2008-10-10,398.804
2008-10-13,427.933
2008-10-14,461.224
2008-10-15,453.242
2008-10-16,410.369
2008-10-17,427.986
2008-10-20,438.508
2008-10-21,443.191
2008-10-22,415.024
2008-10-23,392.485
2008-10-24,347.04
2008-10-27,331.706
2008-10-28,323.071
2008-10-29,346.512
2008-10-30,360.874
2008-10-31,367.057
2008-11-03,399.575
2008-11-04,408.272
2008-11-05,424.302
2008-11-06,391.565
2008-11-07,380.926
2008-11-10,397.455
2008-11-11,365.526
2008-11-12,356.017
2008-11-13,340.625
2008-11-14,354.833
2008-11-17,336.86
2008-11-18,327.71
2008-11-19,322.403
2008-11-20,294.145
2008-11-21,292.655
2008-11-24,307.066
2008-11-25,307.131
2008-11-26,298.62
2008-11-27,306.448
2008-11-28,314.542
2008-12-01,306.154
2008-12-02,294.333
2008-12-03,296.404
2008-12-04,292.36
2008-12-05,280.949
2008-12-08,299.592
2008-12-09,296.419
2008-12-10,306.223
2008-12-11,302.663
2008-12-12,287.86
2008-12-15,301.627
2008-12-16,296.267
2008-12-17,307.952
2008-12-18,315.507
2008-12-19,300.616
2008-12-22,299.499
2008-12-23,303.764
2008-12-24,310.266
2008-12-25,310.266
2008-12-26,309.245
2008-12-29,319.25
2008-12-30,322.212
2008-12-31,333.969
2009-01-01,333.969
2009-01-02,339.193
2009-01-05,343.711
2009-01-06,346.351
2009-01-07,351.007
2009-01-08,342.17
2009-01-09,342.043
2009-01-12,327.945
2009-01-13,316.325
2009-01-14,313.672
2009-01-15,296.181
2009-01-16,304.82
2009-01-19,304.652
2009-01-20,290.709
2009-01-21,282.862
2009-01-22,286.258
2009-01-23,275.172
2009-01-26,278.724
2009-01-27,280.92
2009-01-28,285.22
2009-01-29,282.049
2009-01-30,272.323
2009-02-02,267.174
2009-02-03,266.747
2009-02-04,260.836
2009-02-05,254.442
2009-02-06,263.32
2009-02-09,271.838
2009-02-10,262.536
2009-02-11,253.943
2009-02-12,254.537
2009-02-13,263.615
2009-02-16,258.119
2009-02-17,253.079
2009-02-18,243.963
2009-02-19,252.343
2009-02-20,246.598
2009-02-23,241.795
2009-02-24,238.762
2009-02-25,240.175
2009-02-26,244.432
2009-02-27,238.622
2009-03-02,230.01
2009-03-03,231.479
2009-03-04,226.433
2009-03-05,225.341
2009-03-06,220.544
2009-03-09,216.293
2009-03-10,220.677
2009-03-11,227.797
2009-03-12,227.066
2009-03-13,241.255
2009-03-16,249.593
2009-03-17,260.245
2009-03-18,265.447
2009-03-19,283.01
2009-03-20,277.681
2009-03-23,287.242
2009-03-24,291.754
2009-03-25,300.854
2009-03-26,304.756
2009-03-27,305.552
2009-03-30,299.397
2009-03-31,305.862
2009-04-01,305.623
2009-04-02,326.123
2009-04-03,327.089
2009-04-06,334.043
2009-04-07,331.678
2009-04-08,318.909
2009-04-09,331.531
2009-04-10,331.531
2009-04-13,336.224
2009-04-14,344.423
2009-04-15,344.169
2009-04-16,348.171
2009-04-17,347.886
2009-04-20,344.735
2009-04-21,333.676
2009-04-22,331.664
2009-04-23,336.231
2009-04-24,336.026
2009-04-27,338.157
2009-04-28,337.137
2009-04-29,350.5
2009-04-30,362.546
2009-05-01,361.688
2009-05-04,376.858
2009-05-05,382.665
2009-05-06,382.828
2009-05-07,394.58
2009-05-08,400.055
2009-05-11,403.509
2009-05-12,398.997
2009-05-13,391.82
2009-05-14,373.834
2009-05-15,374.962
2009-05-18,369.533
2009-05-19,385.394
2009-05-20,386.544
2009-05-21,384.776
2009-05-22,387.231
2009-05-25,388.162
2009-05-26,392.597
2009-05-27,402.884
2009-05-28,400.098
2009-05-29,408.801
2009-06-01,419.427
2009-06-02,435.662
2009-06-03,446.468
2009-06-04,436.132
2009-06-05,436.127
2009-06-08,427.71
2009-06-09,429.578
2009-06-10,441.525
2009-06-11,456.614
2009-06-12,457.029
2009-06-15,448.635
2009-06-16,441.258
2009-06-17,425.635
2009-06-18,433.445
2009-06-19,437.123
2009-06-22,433.96
2009-06-23,420.656
2009-06-24,431.318
2009-06-25,432.588
2009-06-26,440.453
2009-06-29,434.197
2009-06-30,444.601
2009-07-01,434.099
2009-07-02,429.739
2009-07-03,428.231
2009-07-06,420.282
2009-07-07,425.743
2009-07-08,412.726
2009-07-09,411.817
2009-07-10,413.097
2009-07-13,410.587
2009-07-14,427.967
2009-07-15,444.21
2009-07-16,453.002
2009-07-17,450.654
2009-07-20,459.759
2009-07-21,465.073
2009-07-22,469.96
2009-07-23,480.405
2009-07-24,477.143
2009-07-27,485.198
2009-07-28,492.529
2009-07-29,491.699
2009-07-30,501.757
2009-07-31,510.773
2009-08-03,518.159
2009-08-04,515.581
2009-08-05,510.106
2009-08-06,515.452
2009-08-07,510.68
2009-08-10,515.445
2009-08-11,518.969
2009-08-12,518.914
2009-08-13,540.219
2009-08-14,541.086
2009-08-17,527.712
2009-08-18,528.047
2009-08-19,532.583
2009-08-20,535.937
2009-08-21,526.455
2009-08-24,542.319
2009-08-25,546.798
2009-08-26,546.6
2009-08-27,548.772
2009-08-28,570.76
2009-08-31,573.712
2009-09-01,565.277
2009-09-02,552.352
2009-09-03,555.318
2009-09-04,562.634
2009-09-07,573.394
2009-09-08,584.517
2009-09-09,584.695
2009-09-10,590.634
2009-09-11,600.587
2009-09-14,591.432
2009-09-15,595.945
2009-09-16,611.373
2009-09-17,623.139
2009-09-18,621.021
2009-09-21,615.73
2009-09-22,620.999
2009-09-23,629.425
2009-09-24,621.605
2009-09-25,616.57
2009-09-28,610.291
2009-09-29,620.352
2009-09-30,631.733
2009-10-01,628.513
2009-10-02,610.162
2009-10-05,613.555
2009-10-06,625.562
2009-10-07,634.438
2009-10-08,651.276
2009-10-09,653.883
2009-10-12,655.569
2009-10-13,663.768
2009-10-14,672.97
2009-10-15,682.432
2009-10-16,677.473
2009-10-19,680.08
2009-10-20,688.437
2009-10-21,694.776
2009-10-22,687.737
2009-10-23,692.447
2009-10-26,683.349
2009-10-27,667.372
2009-10-28,647.572
2009-10-29,638.895
2009-10-30,643.279
2009-11-02,629.566
2009-11-03,628.205
2009-11-04,631.532
2009-11-05,628.124
2009-11-06,644.182
2009-11-09,665.317
2009-11-10,674.435
2009-11-11,681.838
2009-11-12,676.597
2009-11-13,678.731
2009-11-16,694.403
2009-11-17,679.45
2009-11-18,681.805
2009-11-19,666.293
2009-11-20,658.57
2009-11-23,671.153
2009-11-24,663.992
2009-11-25,668.476
2009-11-26,655.966
2009-11-27,637.767
2009-11-30,649.829
2009-12-01,656.556
2009-12-02,664.646
2009-12-03,667.926
2009-12-04,652.242
2009-12-07,645.785
2009-12-08,638.187
2009-12-09,634.737
2009-12-10,634.106
2009-12-11,636.762
2009-12-14,642.751
2009-12-15,641.074
2009-12-16,630.296
2009-12-17,630.994
2009-12-18,627.896
2009-12-21,628.454
2009-12-22,627.595
2009-12-23,638.208
2009-12-24,646.228
2009-12-25,646.228
2009-12-28,649.927
2009-12-29,666.534
2009-12-30,661.853
2009-12-31,669.032
2010-01-01,669.032
2010-01-04,682.216
2010-01-05,690.171
2010-01-06,693.613
2010-01-07,692.189
2010-01-08,692.424
2010-01-11,702.998
2010-01-12,693.16
2010-01-13,689.216
2010-01-14,692.042
2010-01-15,688.173
2010-01-18,687.897
2010-01-19,676.342
2010-01-20,669.818
2010-01-21,658.248
2010-01-22,648.38
2010-01-25,642.405
2010-01-26,638.993
2010-01-27,629.572
2010-01-28,636.547
2010-01-29,621.255
2010-02-01,609.104
2010-02-02,618.805
2010-02-03,620.504
2010-02-04,608.387
2010-02-05,592.445
2010-02-08,592.413
2010-02-09,592.361
2010-02-10,599.337
2010-02-11,614.241
2010-02-12,612.825
2010-02-15,613.085
2010-02-16,616.854
2010-02-17,623.737
2010-02-18,626.164
2010-02-19,619.784
2010-02-22,631.512
2010-02-23,627.01
2010-02-24,624.379
2010-02-25,610.212
2010-02-26,619.254
2010-03-01,628.93
2010-03-02,634.812
2010-03-03,640.869
2010-03-04,635.737
2010-03-05,644.578
2010-03-08,651.501
2010-03-09,653.781
2010-03-10,652.964
2010-03-11,647.413
2010-03-12,648.868
2010-03-15,639.935
2010-03-16,643.384
2010-03-17,652.186
2010-03-18,651.818
2010-03-19,649.862
2010-03-22,644.354
2010-03-23,649.432
2010-03-24,644.123
2010-03-25,643.271
2010-03-26,636.679
2010-03-29,647.435
2010-03-30,652.559
2010-03-31,645.883
2010-04-01,646.4
2010-04-02,646.4
2010-04-05,646.014
2010-04-06,656.564
2010-04-07,661.841
2010-04-08,661.28
2010-04-09,668.597
2010-04-12,671.706
2010-04-13,663.103
2010-04-14,674.085
2010-04-15,673.705
2010-04-16,669.116
2010-04-19,654.504
2010-04-20,663.291
2010-04-21,669.159
2010-04-22,666.369
2010-04-23,663.856
2010-04-26,667.745
2010-04-27,667.799
2010-04-28,654.998
2010-04-29,655.936
2010-04-30,658.949
2010-05-03,651.304
2010-05-04,636.199
2010-05-05,623.026
2010-05-06,613.185
2010-05-07,590.118
2010-05-10,609.974
2010-05-11,605.644
2010-05-12,610.562
2010-05-13,622.85
2010-05-14,616.797
2010-05-17,590.469
2010-05-18,587.954
2010-05-19,554.762
2010-05-20,529.843
2010-05-21,529.335
2010-05-24,536.614
2010-05-25,513.204
2010-05-26,523.795
2010-05-27,536.189
2010-05-28,548.891
2010-05-31,543.382
2010-06-01,537.11
2010-06-02,525.508
2010-06-03,541.233
2010-06-04,528.163
2010-06-07,503.467
2010-06-08,510.29
2010-06-09,519.368
2010-06-10,533.34
2010-06-11,541.305
2010-06-14,551.314
2010-06-15,551.773
2010-06-16,563.421
2010-06-17,561.788
2010-06-18,567.945
2010-06-21,579.795
2010-06-22,571.45
2010-06-23,554.712
2010-06-24,554.671
2010-06-25,548.375
2010-06-28,548.144
2010-06-29,529.634
2010-06-30,520.346
2010-07-01,508.147
2010-07-02,519.781
2010-07-05,510.879
2010-07-06,525.738
2010-07-07,523.018
2010-07-08,545.535
2010-07-09,551.263
2010-07-12,552.695
2010-07-13,555.691
2010-07-14,567.899
2010-07-15,562.814
2010-07-16,556.283
2010-07-19,543.474
2010-07-20,555.237
2010-07-21,561.891
2010-07-22,564.944
2010-07-23,575.795
2010-07-26,584.01
2010-07-27,586.642
2010-07-28,582.297
2010-07-29,585.285
2010-07-30,584.449
2010-08-02,595.653
2010-08-03,599.699
2010-08-04,596.358
2010-08-05,601.704
2010-08-06,605.505
2010-08-09,607.838
2010-08-10,599.908
2010-08-11,584.639
2010-08-12,574.0
2010-08-13,581.092
2010-08-16,582.261
2010-08-17,596.691
2010-08-18,594.526
2010-08-19,592.579
2010-08-20,578.493
2010-08-23,586.923
2010-08-24,579.553
2010-08-25,568.884
2010-08-26,577.604
2010-08-27,582.82
2010-08-30,596.423
2010-08-31,587.317
2010-09-01,611.855
2010-09-02,617.767
2010-09-03,626.533
2010-09-06,636.403
2010-09-07,632.467
2010-09-08,631.288
2010-09-09,643.257
2010-09-10,641.755
