Date,WORLD IMI IMI (Large+Mid+Small Cap)
2005-11-09,721.737
2005-11-10,724.316
2005-11-11,727.751
2005-11-14,725.99
2005-11-15,722.502
2005-11-16,722.425
2005-11-17,730.691
2005-11-18,734.087
2005-11-21,738.441
2005-11-22,740.067
2005-11-23,744.413
2005-11-24,743.938
2005-11-25,744.166
2005-11-28,741.027
2005-11-29,740.853
2005-11-30,737.889
2005-12-01,745.907
2005-12-02,749.018
2005-12-05,749.127
2005-12-06,750.801
2005-12-07,748.233
2005-12-08,748.676
2005-12-09,751.17
2005-12-12,755.797
2005-12-13,758.026
2005-12-14,761.71
2005-12-15,757.895
2005-12-16,759.657
2005-12-19,756.705
2005-12-20,756.109
2005-12-21,758.324
2005-12-22,761.553
2005-12-23,762.39
2005-12-26,762.978
2005-12-27,758.028
2005-12-28,760.77
2005-12-29,759.922
2005-12-30,754.88
2006-01-02,755.642
2006-01-03,768.831
2006-01-04,777.236
2006-01-05,777.59
2006-01-06,785.328
2006-01-09,786.571
2006-01-10,783.919
2006-01-11,788.201
2006-01-12,786.048
2006-01-13,785.735
2006-01-16,786.32
2006-01-17,778.967
2006-01-18,772.636
2006-01-19,780.279
2006-01-20,771.725
2006-01-23,774.264
2006-01-24,776.509
2006-01-25,777.707
2006-01-26,784.076
2006-01-27,790.086
2006-01-30,790.122
2006-01-31,791.299
2006-02-01,792.155
2006-02-02,786.413
2006-02-03,781.573
2006-02-06,783.08
2006-02-07,777.873
2006-02-08,777.236
2006-02-09,780.013
2006-02-10,778.316
2006-02-13,774.507
2006-02-14,779.074
2006-02-15,780.73
2006-02-16,785.045
2006-02-17,784.314
2006-02-20,784.363
2006-02-21,784.729
2006-02-22,788.565
2006-02-23,790.756
2006-02-24,792.019
2006-02-27,795.532
2006-02-28,789.793
2006-03-01,794.344
2006-03-02,793.219
2006-03-03,791.661
2006-03-06,789.64
2006-03-07,782.807
2006-03-08,781.393
2006-03-09,783.53
2006-03-10,786.58
2006-03-13,792.15
2006-03-14,799.791
2006-03-15,803.214
2006-03-16,805.687
2006-03-17,808.293
2006-03-20,809.244
2006-03-21,804.249
2006-03-22,807.847
2006-03-23,804.023
2006-03-24,807.444
2006-03-27,806.891
2006-03-28,804.561
2006-03-29,807.278
2006-03-30,813.464
2006-03-31,809.32
2006-04-03,813.928
2006-04-04,818.354
2006-04-05,821.77
2006-04-06,823.425
2006-04-07,815.916
2006-04-10,816.233
2006-04-11,810.092
2006-04-12,808.22
2006-04-13,809.257
2006-04-14,809.283
2006-04-17,811.777
2006-04-18,821.268
2006-04-19,827.386
2006-04-20,827.223
2006-04-21,830.903
2006-04-24,827.96
2006-04-25,827.489
2006-04-26,830.398
2006-04-27,832.976
2006-04-28,832.758
2006-05-01,833.962
2006-05-02,840.198
2006-05-03,835.973
2006-05-04,840.252
2006-05-05,849.962
2006-05-08,851.865
2006-05-09,854.175
2006-05-10,852.304
2006-05-11,845.148
2006-05-12,833.965
2006-05-15,827.482
2006-05-16,825.371
2006-05-17,811.167
2006-05-18,804.044
2006-05-19,802.339
2006-05-22,793.568
2006-05-23,797.207
2006-05-24,792.53
2006-05-25,800.931
2006-05-26,808.806
2006-05-29,810.282
2006-05-30,801.107
2006-05-31,803.439
2006-06-01,809.489
2006-06-02,816.064
2006-06-05,805.615
2006-06-06,793.205
2006-06-07,788.53
2006-06-08,775.162
2006-06-09,779.822
2006-06-12,770.826
2006-06-13,755.077
2006-06-14,759.257
2006-06-15,776.019
2006-06-16,776.531
2006-06-19,770.903
2006-06-20,771.297
2006-06-21,777.473
2006-06-22,777.333
2006-06-23,776.232
2006-06-26,778.838
2006-06-27,774.604
2006-06-28,773.993
2006-06-29,789.857
2006-06-30,802.646
2006-07-03,807.629
2006-07-04,809.359
2006-07-05,799.184
2006-07-06,802.725
2006-07-07,801.777
2006-07-10,801.981
2006-07-11,801.118
2006-07-12,793.589
2006-07-13,783.691
2006-07-14,774.62
2006-07-17,769.071
2006-07-18,765.891
2006-07-19,780.654
2006-07-20,781.799
2006-07-21,776.327
2006-07-24,786.118
2006-07-25,791.181
2006-07-26,791.162
2006-07-27,796.445
2006-07-28,805.379
2006-07-31,805.276
2006-08-01,800.076
2006-08-02,807.555
2006-08-03,805.912
2006-08-04,810.835
2006-08-07,803.916
2006-08-08,803.461
2006-08-09,805.011
2006-08-10,802.571
2006-08-11,800.247
2006-08-14,802.997
2006-08-15,812.694
2006-08-16,821.142
2006-08-17,822.891
2006-08-18,823.064
2006-08-21,822.543
2006-08-22,822.506
2006-08-23,818.939
2006-08-24,818.767
2006-08-25,816.867
2006-08-28,820.147
2006-08-29,822.363
2006-08-30,825.696
2006-08-31,826.061
2006-09-01,829.806
2006-09-04,834.545
2006-09-05,833.63
2006-09-06,824.33
2006-09-07,816.564
2006-09-08,817.384
2006-09-11,813.11
2006-09-12,820.369
2006-09-13,823.21
2006-09-14,824.97
2006-09-15,824.133
2006-09-18,825.574
2006-09-19,823.939
2006-09-20,826.875
2006-09-21,827.1
2006-09-22,823.492
2006-09-25,825.353
2006-09-26,829.969
2006-09-27,835.578
2006-09-28,836.755
2006-09-29,835.134
2006-10-02,836.203
2006-10-03,834.647
2006-10-04,839.677
2006-10-05,845.909
2006-10-06,841.721
2006-10-09,842.988
2006-10-10,844.213
2006-10-11,842.367
2006-10-12,848.726
2006-10-13,851.033
2006-10-16,855.784
2006-10-17,851.318
2006-10-18,853.457
2006-10-19,856.518
2006-10-20,857.977
2006-10-23,860.743
2006-10-24,861.148
2006-10-25,865.146
2006-10-26,870.586
2006-10-27,867.25
2006-10-30,865.093
2006-10-31,866.429
2006-11-01,864.006
2006-11-02,862.574
2006-11-03,861.18
2006-11-06,869.196
2006-11-07,874.442
2006-11-08,873.175
2006-11-09,870.257
2006-11-10,872.733
2006-11-13,871.761
2006-11-14,876.335
2006-11-15,879.022
2006-11-16,879.585
2006-11-17,878.16
2006-11-20,875.738
2006-11-21,878.23
2006-11-22,884.48
2006-11-23,884.887
2006-11-24,884.145
2006-11-27,874.634
2006-11-28,875.297
2006-11-29,885.656
2006-11-30,889.057
2006-12-01,887.959
2006-12-04,893.859
2006-12-05,897.159
2006-12-06,898.423
2006-12-07,897.984
2006-12-08,898.463
2006-12-11,898.096
2006-12-12,899.08
2006-12-13,901.086
2006-12-14,906.448
2006-12-15,906.423
2006-12-18,903.626
2006-12-19,903.615
2006-12-20,906.175
2006-12-21,903.5
2006-12-22,899.814
2006-12-25,899.4
2006-12-26,901.213
2006-12-27,908.389
2006-12-28,908.59
2006-12-29,906.58
2007-01-01,906.58
2007-01-02,912.836
2007-01-03,909.358
2007-01-04,906.681
2007-01-05,897.754
2007-01-08,898.994
2007-01-09,899.884
2007-01-10,895.582
2007-01-11,901.72
2007-01-12,909.158
2007-01-15,912.755
2007-01-16,910.734
2007-01-17,911.029
2007-01-18,908.951
2007-01-19,912.732
2007-01-22,910.702
2007-01-23,914.888
2007-01-24,920.674
2007-01-25,914.269
2007-01-26,909.872
2007-01-29,911.184
2007-01-30,915.914
2007-01-31,918.271
2007-02-01,927.036
2007-02-02,928.156
2007-02-05,926.231
2007-02-06,929.556
2007-02-07,932.754
2007-02-08,929.554
2007-02-09,927.545
2007-02-12,923.109
2007-02-13,929.874
2007-02-14,939.708
2007-02-15,942.924
2007-02-16,941.918
2007-02-19,943.575
2007-02-20,944.594
2007-02-21,941.619
2007-02-22,942.799
2007-02-23,944.625
2007-02-26,946.213
2007-02-27,922.391
2007-02-28,914.908
2007-03-01,909.642
2007-03-02,902.312
2007-03-05,887.626
2007-03-06,900.579
2007-03-07,902.768
2007-03-08,910.995
2007-03-09,912.317
2007-03-12,915.754
2007-03-13,902.817
2007-03-14,895.214
2007-03-15,904.432
2007-03-16,903.379
2007-03-19,913.442
2007-03-20,919.859
2007-03-21,929.489
2007-03-22,937.137
2007-03-23,938.426
2007-03-26,937.552
2007-03-27,933.892
2007-03-28,929.469
2007-03-29,932.68
2007-03-30,932.098
2007-04-02,934.503
2007-04-03,942.926
2007-04-04,946.478
2007-04-05,949.334
2007-04-06,949.106
2007-04-09,948.329
2007-04-10,953.944
2007-04-11,950.683
2007-04-12,953.833
2007-04-13,956.692
2007-04-16,967.579
2007-04-17,968.928
2007-04-18,969.842
2007-04-19,965.929
2007-04-20,974.147
2007-04-23,972.499
2007-04-24,970.644
2007-04-25,977.708
2007-04-26,976.843
2007-04-27,976.077
2007-04-30,971.961
2007-05-01,970.756
2007-05-02,977.462
2007-05-03,979.943
2007-05-04,984.902
2007-05-07,989.623
2007-05-08,984.2
2007-05-09,988.475
2007-05-10,977.556
2007-05-11,983.392
2007-05-14,982.62
2007-05-15,982.971
2007-05-16,985.489
2007-05-17,983.932
2007-05-18,989.622
2007-05-21,991.218
2007-05-22,992.795
2007-05-23,996.1
2007-05-24,986.235
2007-05-25,988.017
2007-05-28,989.201
2007-05-29,992.409
2007-05-30,994.501
2007-05-31,1000.0
2007-06-01,1005.333
2007-06-04,1008.386
2007-06-05,1004.919
2007-06-06,994.648
2007-06-07,980.148
2007-06-08,980.974
2007-06-11,984.253
2007-06-12,975.928
2007-06-13,982.853
2007-06-14,991.242
2007-06-15,1001.291
2007-06-18,1001.538
2007-06-19,1001.788
2007-06-20,996.381
2007-06-21,995.958
2007-06-22,988.746
2007-06-25,985.506
2007-06-26,982.101
2007-06-27,982.839
2007-06-28,988.184
2007-06-29,991.706
2007-07-02,1001.122
2007-07-03,1005.811
2007-07-04,1007.75
2007-07-05,1006.075
2007-07-06,1010.542
2007-07-09,1013.314
2007-07-10,1005.249
2007-07-11,1006.777
2007-07-12,1019.849
2007-07-13,1025.056
2007-07-16,1024.007
2007-07-17,1022.531
2007-07-18,1017.882
2007-07-19,1024.683
2007-07-20,1016.81
2007-07-23,1018.465
2007-07-24,1003.76
2007-07-25,998.706
2007-07-26,976.62
2007-07-27,961.802
2007-07-30,967.453
2007-07-31,968.59
2007-08-01,962.774
2007-08-02,968.126
2007-08-03,953.579
2007-08-06,960.357
2007-08-07,965.989
2007-08-08,982.127
2007-08-09,961.327
2007-08-10,947.458
2007-08-13,952.177
2007-08-14,938.362
2007-08-15,924.026
2007-08-16,911.416
2007-08-17,926.398
2007-08-20,932.342
2007-08-21,935.858
2007-08-22,947.76
2007-08-23,952.501
2007-08-24,960.467
2007-08-27,957.865
2007-08-28,940.678
2007-08-29,950.943
2007-08-30,952.938
2007-08-31,966.149
2007-09-03,966.992
2007-09-04,973.484
2007-09-05,963.139
2007-09-06,967.428
2007-09-07,954.855
2007-09-10,948.907
2007-09-11,962.247
2007-09-12,964.692
2007-09-13,969.743
2007-09-14,968.342
2007-09-17,960.351
2007-09-18,976.423
2007-09-19,995.032
2007-09-20,994.844
2007-09-21,997.354
2007-09-24,995.874
2007-09-25,994.759
2007-09-26,999.461
2007-09-27,1008.584
2007-09-28,1009.87
2007-10-01,1019.707
2007-10-02,1020.934
2007-10-03,1019.489
2007-10-04,1020.104
2007-10-05,1030.012
2007-10-08,1024.88
2007-10-09,1032.417
2007-10-10,1034.462
2007-10-11,1036.977
2007-10-12,1037.064
2007-10-15,1030.684
2007-10-16,1020.246
2007-10-17,1023.506
2007-10-18,1025.271
2007-10-19,1007.631
2007-10-22,999.955
2007-10-23,1011.897
2007-10-24,1008.281
2007-10-25,1012.644
2007-10-26,1026.846
2007-10-29,1035.027
2007-10-30,1029.843
2007-10-31,1042.151
2007-11-01,1023.843
2007-11-02,1020.36
2007-11-05,1012.369
2007-11-06,1023.018
2007-11-07,1009.607
2007-11-08,1004.377
2007-11-09,990.4
2007-11-12,976.363
2007-11-13,991.846
2007-11-14,995.804
2007-11-15,981.862
2007-11-16,979.054
2007-11-19,962.645
2007-11-20,971.118
2007-11-21,953.949
2007-11-22,956.537
2007-11-23,969.044
2007-11-26,960.838
2007-11-27,966.028
2007-11-28,985.442
2007-11-29,991.022
2007-11-30,997.119
2007-12-03,992.807
2007-12-04,985.662
2007-12-05,995.976
2007-12-06,1005.252
2007-12-07,1009.106
2007-12-10,1015.846
2007-12-11,1002.193
2007-12-12,1004.118
2007-12-13,991.01
2007-12-14,978.74
2007-12-17,960.05
2007-12-18,963.1
2007-12-19,960.569
2007-12-20,963.704
2007-12-21,978.539
2007-12-24,984.244
2007-12-25,986.0
2007-12-26,989.668
2007-12-27,984.202
2007-12-28,987.018
2007-12-31,983.504
2008-01-01,983.504
2008-01-02,977.125
2008-01-03,975.319
2008-01-04,954.291
2008-01-07,949.88
2008-01-08,943.081
2008-01-09,944.242
2008-01-10,944.473
2008-01-11,935.534
2008-01-14,944.419
2008-01-15,922.085
2008-01-16,907.083
2008-01-17,894.387
2008-01-18,887.695
2008-01-21,862.235
2008-01-22,859.813
2008-01-23,864.429
2008-01-24,889.9
2008-01-25,890.021
2008-01-28,893.242
2008-01-29,902.743
2008-01-30,897.094
2008-01-31,908.21
2008-02-01,922.148
2008-02-04,920.546
2008-02-05,891.108
2008-02-06,883.877
2008-02-07,879.225
2008-02-08,878.094
2008-02-11,878.099
2008-02-12,892.259
2008-02-13,897.431
2008-02-14,897.559
2008-02-15,893.636
2008-02-18,897.419
2008-02-19,902.254
2008-02-20,896.57
2008-02-21,898.874
2008-02-22,899.799
2008-02-25,914.216
2008-02-26,923.784
2008-02-27,930.474
2008-02-28,922.574
2008-02-29,904.249
2008-03-03,895.741
2008-03-04,890.238
2008-03-05,897.965
2008-03-06,888.294
2008-03-07,876.954
2008-03-10,863.595
2008-03-11,882.342
2008-03-12,888.636
2008-03-13,887.831
2008-03-14,874.946
2008-03-17,856.531
2008-03-18,884.623
2008-03-19,869.638
2008-03-20,872.321
2008-03-21,874.025
2008-03-24,880.926
2008-03-25,900.239
2008-03-26,900.242
2008-03-27,898.494
2008-03-28,893.517
2008-03-31,894.998
2008-04-01,913.644
2008-04-02,921.883
2008-04-03,924.473
2008-04-04,928.773
2008-04-07,932.328
2008-04-08,925.224
2008-04-09,918.707
2008-04-10,920.656
2008-04-11,909.486
2008-04-14,903.31
2008-04-15,907.065
2008-04-16,928.917
2008-04-17,926.83
2008-04-18,936.99
2008-04-21,941.761
2008-04-22,935.667
2008-04-23,936.609
2008-04-24,934.776
2008-04-25,943.679
2008-04-28,946.365
2008-04-29,941.319
2008-04-30,941.002
2008-05-01,945.585
2008-05-02,954.254
2008-05-05,954.215
2008-05-06,959.258
2008-05-07,950.813
2008-05-08,953.888
2008-05-09,946.138
2008-05-12,954.42
2008-05-13,954.61
2008-05-14,957.624
2008-05-15,966.956
2008-05-16,973.214
2008-05-19,976.654
2008-05-20,969.349
2008-05-21,960.235
2008-05-22,961.563
2008-05-23,951.505
2008-05-26,948.092
2008-05-27,949.284
2008-05-28,950.937
2008-05-29,954.475
2008-05-30,958.341
2008-06-02,952.39
2008-06-03,948.284
2008-06-04,946.24
2008-06-05,955.527
2008-06-06,941.609
2008-06-09,936.387
2008-06-10,923.851
2008-06-11,913.735
2008-06-12,910.129
2008-06-13,918.228
2008-06-16,923.481
2008-06-17,924.212
2008-06-18,916.711
2008-06-19,913.03
2008-06-20,900.859
2008-06-23,896.559
2008-06-24,893.735
2008-06-25,898.757
2008-06-26,883.33
2008-06-27,879.788
2008-06-30,881.792
2008-07-01,875.985
2008-07-02,864.325
2008-07-03,861.661
2008-07-04,858.295
2008-07-07,856.616
2008-07-08,857.866
2008-07-09,854.949
2008-07-10,854.115
2008-07-11,845.906
2008-07-14,843.08
2008-07-15,832.628
2008-07-16,841.674
2008-07-17,855.681
2008-07-18,856.995
2008-07-21,861.55
2008-07-22,867.346
2008-07-23,872.188
2008-07-24,858.538
2008-07-25,856.535
2008-07-28,847.253
2008-07-29,852.27
2008-07-30,865.69
2008-07-31,860.931
2008-08-01,852.324
2008-08-04,843.512
2008-08-05,856.966
2008-08-06,862.884
2008-08-07,852.162
2008-08-08,856.165
2008-08-11,864.089
2008-08-12,856.04
2008-08-13,847.107
2008-08-14,850.854
2008-08-15,848.436
2008-08-18,843.518
2008-08-19,830.343
2008-08-20,835.464
2008-08-21,838.558
2008-08-22,844.88
2008-08-25,836.373
2008-08-26,834.976
2008-08-27,840.632
2008-08-28,851.426
2008-08-29,850.224
2008-09-01,844.56
2008-09-02,840.041
2008-09-03,834.021
2008-09-04,811.304
2008-09-05,803.411
2008-09-08,820.946
2008-09-09,799.811
2008-09-10,799.827
2008-09-11,798.756
2008-09-12,811.246
2008-09-15,782.387
2008-09-16,777.531
2008-09-17,754.469
2008-09-18,771.792
2008-09-19,814.58
2008-09-22,800.251
2008-09-23,790.569
2008-09-24,786.535
2008-09-25,797.179
2008-09-26,790.212
2008-09-29,736.162
2008-09-30,747.66
2008-10-01,748.28
2008-10-02,720.612
2008-10-03,717.49
2008-10-06,676.326
2008-10-07,654.646
2008-10-08,632.073
2008-10-09,603.255
2008-10-10,575.524
2008-10-13,629.029
2008-10-14,644.078
2008-10-15,598.745
2008-10-16,591.403
2008-10-17,599.236
2008-10-20,623.037
2008-10-21,612.127
2008-10-22,573.503
2008-10-23,572.5
2008-10-24,548.121
2008-10-27,523.995
2008-10-28,559.611
2008-10-29,579.974
2008-10-30,598.313
2008-10-31,602.634
2008-11-03,605.634
2008-11-04,633.662
2008-11-05,618.235
2008-11-06,582.831
2008-11-07,591.352
2008-11-10,591.878
2008-11-11,570.639
2008-11-12,547.885
2008-11-13,563.54
2008-11-14,553.339
2008-11-17,540.945
2008-11-18,541.977
2008-11-19,516.616
2008-11-20,485.365
2008-11-21,500.157
2008-11-24,533.893
2008-11-25,542.703
2008-11-26,552.194
2008-11-27,557.095
2008-11-28,562.232
2008-12-01,522.38
2008-12-02,533.022
2008-12-03,541.629
2008-12-04,531.749
2008-12-05,534.958
2008-12-08,563.697
2008-12-09,558.857
2008-12-10,566.643
2008-12-11,561.633
2008-12-12,558.296
2008-12-15,561.431
2008-12-16,578.106
2008-12-17,585.416
2008-12-18,579.867
2008-12-19,572.446
2008-12-22,563.395
2008-12-23,560.6
2008-12-24,560.578
2008-12-25,561.387
2008-12-26,564.401
2008-12-29,568.735
2008-12-30,578.624
2008-12-31,582.011
2009-01-01,582.011
2009-01-02,597.958
2009-01-05,597.58
2009-01-06,600.918
2009-01-07,594.37
2009-01-08,593.973
2009-01-09,583.622
2009-01-12,570.894
2009-01-13,562.933
2009-01-14,545.815
2009-01-15,540.951
2009-01-16,548.958
2009-01-19,545.135
2009-01-20,521.216
2009-01-21,531.869
2009-01-22,526.523
2009-01-23,523.366
2009-01-26,533.486
2009-01-27,541.461
2009-01-28,557.02
2009-01-29,543.593
2009-01-30,531.752
2009-02-02,525.889
2009-02-03,534.801
2009-02-04,537.619
2009-02-05,540.836
2009-02-06,552.454
2009-02-09,556.125
2009-02-10,536.943
2009-02-11,536.262
2009-02-12,531.921
2009-02-13,531.621
2009-02-16,528.07
2009-02-17,506.463
2009-02-18,502.856
2009-02-19,501.765
2009-02-20,491.028
2009-02-23,480.914
2009-02-24,487.795
2009-02-25,485.124
2009-02-26,484.738
2009-02-27,477.206
2009-03-02,453.789
2009-03-03,448.233
2009-03-04,459.272
2009-03-05,445.221
2009-03-06,443.292
2009-03-09,437.39
2009-03-10,460.473
2009-03-11,464.224
2009-03-12,474.032
2009-03-13,480.901
2009-03-16,486.094
2009-03-17,494.845
2009-03-18,501.886
2009-03-19,510.987
2009-03-20,502.198
2009-03-23,528.021
2009-03-24,523.798
2009-03-25,527.682
2009-03-26,536.617
2009-03-27,525.839
2009-03-30,505.745
2009-03-31,513.554
2009-04-01,521.522
2009-04-02,544.211
2009-04-03,546.195
2009-04-06,541.962
2009-04-07,531.716
2009-04-08,533.839
2009-04-09,551.266
2009-04-10,551.614
2009-04-13,554.476
2009-04-14,551.414
2009-04-15,552.91
2009-04-16,560.991
2009-04-17,564.864
2009-04-20,543.881
2009-04-21,549.184
2009-04-22,550.352
2009-04-23,554.527
2009-04-24,566.508
2009-04-27,562.437
2009-04-28,556.36
2009-04-29,569.815
2009-04-30,574.222
2009-05-01,576.177
2009-05-04,593.151
2009-05-05,593.991
2009-05-06,601.703
2009-05-07,600.803
2009-05-08,613.871
2009-05-11,607.372
2009-05-12,606.07
2009-05-13,591.324
2009-05-14,592.67
2009-05-15,592.749
2009-05-18,603.307
2009-05-19,610.791
2009-05-20,614.74
2009-05-21,604.788
2009-05-22,606.969
2009-05-25,607.918
2009-05-26,618.45
2009-05-27,614.496
2009-05-28,616.221
2009-05-29,626.008
2009-06-01,642.24
2009-06-02,646.265
2009-06-03,635.815
2009-06-04,638.163
2009-06-05,635.698
2009-06-08,630.86
2009-06-09,635.945
2009-06-10,639.059
2009-06-11,645.159
2009-06-12,643.523
2009-06-15,626.926
2009-06-16,621.112
2009-06-17,616.373
2009-06-18,620.033
2009-06-19,624.002
2009-06-22,607.27
2009-06-23,606.447
2009-06-24,614.943
2009-06-25,619.714
2009-06-26,624.274
2009-06-29,628.486
2009-06-30,624.356
2009-07-01,630.433
2009-07-02,614.231
2009-07-03,613.568
2009-07-06,609.434
2009-07-07,602.357
2009-07-08,596.479
2009-07-09,599.926
2009-07-10,596.847
2009-07-13,605.237
2009-07-14,612.5
2009-07-15,629.827
2009-07-16,635.318
2009-07-17,636.289
2009-07-20,644.981
2009-07-21,650.679
2009-07-22,651.356
2009-07-23,664.066
2009-07-24,666.038
2009-07-27,669.127
2009-07-28,666.571
2009-07-29,663.469
2009-07-30,673.426
2009-07-31,677.476
2009-08-03,691.288
2009-08-04,692.42
2009-08-05,689.575
2009-08-06,687.818
2009-08-07,690.823
2009-08-10,689.085
2009-08-11,682.16
2009-08-12,688.441
2009-08-13,696.779
2009-08-14,692.156
2009-08-17,672.674
2009-08-18,679.939
2009-08-19,683.694
2009-08-20,692.005
2009-08-21,703.393
2009-08-24,708.154
2009-08-25,710.167
2009-08-26,707.712
2009-08-27,707.195
2009-08-28,712.741
2009-08-31,707.041
2009-09-01,694.542
2009-09-02,689.423
2009-09-03,693.439
2009-09-04,700.832
2009-09-07,707.204
2009-09-08,716.202
2009-09-09,721.76
2009-09-10,727.611
2009-09-11,730.551
2009-09-14,730.126
2009-09-15,731.658
2009-09-16,743.929
2009-09-17,746.319
2009-09-18,744.446
2009-09-21,738.868
2009-09-22,747.197
2009-09-23,743.422
2009-09-24,733.299
2009-09-25,728.924
2009-09-28,737.149
2009-09-29,735.939
2009-09-30,736.863
2009-10-01,720.248
2009-10-02,711.524
2009-10-05,718.761
2009-10-06,733.342
2009-10-07,734.444
2009-10-08,744.189
2009-10-09,745.969
2009-10-12,749.746
2009-10-13,747.392
2009-10-14,760.795
2009-10-15,763.287
2009-10-16,756.355
2009-10-19,765.625
2009-10-20,762.361
2009-10-21,760.405
2009-10-22,760.647
2009-10-23,753.829
2009-10-26,744.897
2009-10-27,738.748
2009-10-28,723.151
2009-10-29,735.752
2009-10-30,721.778
2009-11-02,723.425
2009-11-03,720.761
2009-11-04,727.937
2009-11-05,736.939
2009-11-06,739.293
2009-11-09,755.921
2009-11-10,755.079
2009-11-11,758.903
2009-11-12,752.108
2009-11-13,756.284
2009-11-16,767.966
2009-11-17,763.992
2009-11-18,765.312
2009-11-19,752.153
2009-11-20,748.192
2009-11-23,761.13
2009-11-24,757.29
2009-11-25,763.9
2009-11-26,753.912
2009-11-27,746.978
2009-11-30,749.755
2009-12-01,764.924
2009-12-02,766.727
2009-12-03,764.421
2009-12-04,763.891
2009-12-07,761.79
2009-12-08,752.878
2009-12-09,751.234
2009-12-10,754.234
2009-12-11,755.435
2009-12-14,761.902
2009-12-15,757.532
2009-12-16,762.761
2009-12-17,749.827
2009-12-18,749.322
2009-12-21,756.882
2009-12-22,759.341
2009-12-23,764.327
2009-12-24,768.073
2009-12-25,767.712
2009-12-28,770.785
2009-12-29,771.959
2009-12-30,767.785
2009-12-31,765.741
2010-01-01,765.741
2010-01-04,779.865
2010-01-05,782.297
2010-01-06,783.078
2010-01-07,783.051
2010-01-08,786.685
2010-01-11,792.445
2010-01-12,786.894
2010-01-13,788.805
2010-01-14,792.977
2010-01-15,785.045
2010-01-18,786.591
2010-01-19,790.137
2010-01-20,778.053
2010-01-21,766.623
2010-01-22,755.439
2010-01-25,755.026
2010-01-26,751.137
2010-01-27,749.337
2010-01-28,741.715
2010-01-29,735.726
2010-02-01,742.183
2010-02-02,752.567
2010-02-03,748.798
2010-02-04,727.352
2010-02-05,720.384
2010-02-08,718.103
2010-02-09,723.844
2010-02-10,724.341
2010-02-11,729.351
2010-02-12,729.263
2010-02-15,729.282
2010-02-16,740.683
2010-02-17,746.736
2010-02-18,750.162
2010-02-19,747.344
2010-02-22,751.023
2010-02-23,743.598
2010-02-24,746.746
2010-02-25,741.055
2010-02-26,746.938
2010-03-01,752.373
2010-03-02,758.581
2010-03-03,763.916
2010-03-04,762.999
2010-03-05,773.0
2010-03-08,775.834
2010-03-09,775.609
2010-03-10,780.064
2010-03-11,781.831
2010-03-12,784.976
2010-03-15,781.466
2010-03-16,789.178
2010-03-17,795.219
2010-03-18,791.331
2010-03-19,787.073
2010-03-22,789.339
2010-03-23,794.477
2010-03-24,787.453
2010-03-25,788.037
2010-03-26,789.243
2010-03-29,794.712
2010-03-30,795.199
2010-03-31,794.637
2010-04-01,802.534
2010-04-02,802.917
2010-04-05,806.763
2010-04-06,807.75
2010-04-07,804.957
2010-04-08,803.633
2010-04-09,811.555
2010-04-12,815.553
2010-04-13,813.42
2010-04-14,822.798
2010-04-15,824.539
2010-04-16,811.985
2010-04-19,808.438
2010-04-20,815.882
2010-04-21,814.899
2010-04-22,811.425
2010-04-23,816.357
2010-04-26,818.487
2010-04-27,801.181
2010-04-28,795.549
2010-04-29,805.437
2010-04-30,798.661
2010-05-03,801.862
2010-05-04,781.115
2010-05-05,771.968
2010-05-06,750.44
2010-05-07,732.617
2010-05-10,768.869
2010-05-11,764.01
2010-05-12,774.275
2010-05-13,770.38
2010-05-14,751.381
2010-05-17,746.001
2010-05-18,742.696
2010-05-19,731.67
2010-05-20,709.626
2010-05-21,716.477
2010-05-24,710.299
2010-05-25,699.914
2010-05-26,703.571
2010-05-27,725.182
2010-05-28,722.248
2010-05-31,722.135
2010-06-01,714.46
2010-06-02,721.533
2010-06-03,729.604
2010-06-04,708.562
2010-06-07,695.422
2010-06-08,697.779
2010-06-09,701.307
2010-06-10,718.301
2010-06-11,722.386
2010-06-14,729.766
2010-06-15,741.421
2010-06-16,742.944
2010-06-17,743.872
2010-06-18,745.652
2010-06-21,748.672
2010-06-22,738.335
2010-06-23,732.285
2010-06-24,723.342
2010-06-25,722.27
2010-06-28,724.081
2010-06-29,700.771
2010-06-30,696.18
2010-07-01,692.515
2010-07-02,692.777
2010-07-05,691.039
2010-07-06,701.927
2010-07-07,715.635
2010-07-08,724.465
2010-07-09,729.208
2010-07-12,728.659
2010-07-13,740.903
2010-07-14,743.385
2010-07-15,743.204
2010-07-16,727.427
2010-07-19,726.985
2010-07-20,730.123
2010-07-21,726.693
2010-07-22,741.601
2010-07-23,747.254
2010-07-26,756.13
2010-07-27,756.477
2010-07-28,754.899
2010-07-29,754.451
2010-07-30,752.305
2010-08-02,770.178
2010-08-03,770.439
2010-08-04,770.685
2010-08-05,770.779
2010-08-06,770.346
2010-08-09,774.558
2010-08-10,765.362
2010-08-11,743.468
2010-08-12,738.771
2010-08-13,736.988
2010-08-16,739.116
2010-08-17,747.977
2010-08-18,748.8
2010-08-19,740.119
2010-08-20,731.506
2010-08-23,730.751
2010-08-24,721.348
2010-08-25,718.47
2010-08-26,720.68
2010-08-27,729.239
2010-08-30,725.25
2010-08-31,723.356
2010-09-01,744.122
2010-09-02,749.617
2010-09-03,758.067
2010-09-06,761.352
2010-09-07,752.659
2010-09-08,756.135
2010-09-09,761.351
2010-09-10,762.951
2010-09-13,773.927
