Date,PACIFIC IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,757.252
2005-11-09,751.905
2005-11-10,747.173
2005-11-11,751.928
2005-11-14,740.652
2005-11-15,736.369
2005-11-16,742.361
2005-11-17,756.282
2005-11-18,761.213
2005-11-21,762.349
2005-11-22,758.88
2005-11-23,763.091
2005-11-24,759.13
2005-11-25,759.307
2005-11-28,767.665
2005-11-29,766.069
2005-11-30,762.958
2005-12-01,766.201
2005-12-02,776.142
2005-12-05,778.587
2005-12-06,775.661
2005-12-07,778.419
2005-12-08,768.528
2005-12-09,774.179
2005-12-12,788.079
2005-12-13,790.988
2005-12-14,799.257
2005-12-15,792.514
2005-12-16,795.626
2005-12-19,797.011
2005-12-20,799.303
2005-12-21,805.443
2005-12-22,810.148
2005-12-23,812.02
2005-12-26,813.594
2005-12-27,804.834
2005-12-28,811.117
2005-12-29,811.597
2005-12-30,805.83
2006-01-02,805.833
2006-01-03,813.856
2006-01-04,826.819
2006-01-05,835.685
2006-01-06,842.851
2006-01-09,845.822
2006-01-10,835.332
2006-01-11,842.892
2006-01-12,846.163
2006-01-13,841.346
2006-01-16,832.917
2006-01-17,816.584
2006-01-18,798.34
2006-01-19,815.458
2006-01-20,818.021
2006-01-23,809.779
2006-01-24,817.123
2006-01-25,813.672
2006-01-26,820.692
2006-01-27,831.911
2006-01-30,832.827
2006-01-31,840.731
2006-02-01,832.087
2006-02-02,832.622
2006-02-03,823.12
2006-02-06,828.1
2006-02-07,832.874
2006-02-08,814.506
2006-02-09,819.644
2006-02-10,816.98
2006-02-13,804.221
2006-02-14,813.008
2006-02-15,810.222
2006-02-16,811.475
2006-02-17,801.261
2006-02-20,795.634
2006-02-21,803.611
2006-02-22,803.293
2006-02-23,824.454
2006-02-24,827.553
2006-02-27,836.801
2006-02-28,841.285
2006-03-01,829.831
2006-03-02,831.588
2006-03-03,822.276
2006-03-06,822.269
2006-03-07,816.538
2006-03-08,812.225
2006-03-09,825.687
2006-03-10,817.565
2006-03-13,827.999
2006-03-14,834.969
2006-03-15,837.228
2006-03-16,832.709
2006-03-17,843.934
2006-03-20,851.919
2006-03-21,846.312
2006-03-22,848.027
2006-03-23,840.206
2006-03-24,842.989
2006-03-27,852.157
2006-03-28,854.014
2006-03-29,850.284
2006-03-30,861.495
2006-03-31,856.571
2006-04-03,867.141
2006-04-04,867.885
2006-04-05,869.131
2006-04-06,882.064
2006-04-07,883.156
2006-04-10,878.92
2006-04-11,876.682
2006-04-12,867.321
2006-04-13,866.276
2006-04-14,866.113
2006-04-17,864.694
2006-04-18,873.671
2006-04-19,877.146
2006-04-20,879.144
2006-04-21,889.797
2006-04-24,882.932
2006-04-25,886.242
2006-04-26,890.761
2006-04-27,900.005
2006-04-28,894.42
2006-05-01,906.014
2006-05-02,913.075
2006-05-03,911.972
2006-05-04,911.019
2006-05-05,919.329
2006-05-08,933.158
2006-05-09,932.27
2006-05-10,926.584
2006-05-11,920.782
2006-05-12,910.995
2006-05-15,904.875
2006-05-16,894.203
2006-05-17,900.662
2006-05-18,881.723
2006-05-19,871.092
2006-05-22,860.1
2006-05-23,853.159
2006-05-24,855.317
2006-05-25,849.455
2006-05-26,860.937
2006-05-29,864.355
2006-05-30,868.692
2006-05-31,849.43
2006-06-01,852.231
2006-06-02,869.335
2006-06-05,862.999
2006-06-06,840.132
2006-06-07,826.013
2006-06-08,797.547
2006-06-09,809.721
2006-06-12,810.585
2006-06-13,780.768
2006-06-14,786.102
2006-06-15,791.593
2006-06-16,812.386
2006-06-19,806.173
2006-06-20,802.475
2006-06-21,801.679
2006-06-22,816.077
2006-06-23,809.228
2006-06-26,809.762
2006-06-27,812.1
2006-06-28,800.306
2006-06-29,811.355
2006-06-30,842.009
2006-07-03,841.121
2006-07-04,846.517
2006-07-05,833.886
2006-07-06,834.031
2006-07-07,843.215
2006-07-10,850.086
2006-07-11,845.545
2006-07-12,830.319
2006-07-13,827.008
2006-07-14,806.986
2006-07-17,800.914
2006-07-18,783.438
2006-07-19,784.266
2006-07-20,809.869
2006-07-21,808.003
2006-07-24,805.171
2006-07-25,815.109
2006-07-26,810.04
2006-07-27,829.328
2006-07-28,837.496
2006-07-31,843.592
2006-08-01,838.501
2006-08-02,843.15
2006-08-03,842.482
2006-08-04,847.395
2006-08-07,831.917
2006-08-08,842.461
2006-08-09,848.891
2006-08-10,848.252
2006-08-11,842.957
2006-08-14,848.104
2006-08-15,851.716
2006-08-16,864.877
2006-08-17,867.629
2006-08-18,868.855
2006-08-21,861.957
2006-08-22,865.741
2006-08-23,864.286
2006-08-24,855.964
2006-08-25,849.56
2006-08-28,843.853
2006-08-29,853.58
2006-08-30,854.246
2006-08-31,863.128
2006-09-01,861.337
2006-09-04,878.046
2006-09-05,877.101
2006-09-06,869.985
2006-09-07,857.263
2006-09-08,857.445
2006-09-11,841.07
2006-09-12,838.296
2006-09-13,839.719
2006-09-14,850.089
2006-09-15,846.078
2006-09-18,845.948
2006-09-19,848.694
2006-09-20,839.576
2006-09-21,846.669
2006-09-22,839.581
2006-09-25,838.682
2006-09-26,834.62
2006-09-27,851.211
2006-09-28,852.423
2006-09-29,854.228
2006-10-02,864.178
2006-10-03,861.066
2006-10-04,855.124
2006-10-05,873.651
2006-10-06,866.109
2006-10-09,864.123
2006-10-10,863.125
2006-10-11,862.334
2006-10-12,860.855
2006-10-13,864.036
2006-10-16,872.223
2006-10-17,869.652
2006-10-18,869.181
2006-10-19,873.407
2006-10-20,877.83
2006-10-23,879.683
2006-10-24,879.735
2006-10-25,880.047
2006-10-26,888.618
2006-10-27,889.945
2006-10-30,879.189
2006-10-31,881.012
2006-11-01,885.589
2006-11-02,884.597
2006-11-03,879.656
2006-11-06,878.505
2006-11-07,887.765
2006-11-08,879.01
2006-11-09,873.422
2006-11-10,875.205
2006-11-13,866.438
2006-11-14,879.013
2006-11-15,875.174
2006-11-16,872.117
2006-11-17,873.955
2006-11-20,853.229
2006-11-21,856.26
2006-11-22,872.874
2006-11-23,876.827
2006-11-24,873.806
2006-11-27,877.735
2006-11-28,873.343
2006-11-29,886.924
2006-11-30,901.441
2006-12-01,902.095
2006-12-04,901.147
2006-12-05,901.314
2006-12-06,912.076
2006-12-07,913.834
2006-12-08,908.063
2006-12-11,905.923
2006-12-12,909.843
2006-12-13,910.682
2006-12-14,915.46
2006-12-15,917.021
2006-12-18,919.257
2006-12-19,912.134
2006-12-20,923.654
2006-12-21,925.871
2006-12-22,927.603
2006-12-25,924.525
2006-12-26,926.496
2006-12-27,932.901
2006-12-28,935.093
2006-12-29,936.516
2007-01-01,936.516
2007-01-02,940.432
2007-01-03,935.999
2007-01-04,940.874
2007-01-05,931.516
2007-01-08,931.318
2007-01-09,935.488
2007-01-10,917.587
2007-01-11,913.242
2007-01-12,927.743
2007-01-15,936.325
2007-01-16,934.01
2007-01-17,935.893
2007-01-18,938.158
2007-01-19,939.369
2007-01-22,947.324
2007-01-23,950.161
2007-01-24,955.487
2007-01-25,949.31
2007-01-26,945.418
2007-01-29,946.966
2007-01-30,950.719
2007-01-31,948.176
2007-02-01,961.671
2007-02-02,961.731
2007-02-05,955.641
2007-02-06,966.684
2007-02-07,967.089
2007-02-08,961.392
2007-02-09,968.371
2007-02-12,965.599
2007-02-13,973.063
2007-02-14,980.662
2007-02-15,994.635
2007-02-16,993.195
2007-02-19,994.144
2007-02-20,993.627
2007-02-21,989.503
2007-02-22,994.616
2007-02-23,1002.628
2007-02-26,1009.011
2007-02-27,1016.16
2007-02-28,985.221
2007-03-01,983.229
2007-03-02,977.836
2007-03-05,951.487
2007-03-06,968.655
2007-03-07,968.375
2007-03-08,978.619
2007-03-09,977.904
2007-03-12,989.825
2007-03-13,986.159
2007-03-14,963.015
2007-03-15,971.513
2007-03-16,968.069
2007-03-19,974.262
2007-03-20,980.964
2007-03-21,978.087
2007-03-22,993.836
2007-03-23,997.821
2007-03-26,997.9
2007-03-27,993.568
2007-03-28,995.398
2007-03-29,989.213
2007-03-30,988.934
2007-04-02,978.271
2007-04-03,983.222
2007-04-04,998.347
2007-04-05,993.695
2007-04-06,991.242
2007-04-09,995.386
2007-04-10,1000.327
2007-04-11,1000.387
2007-04-12,997.739
2007-04-13,985.368
2007-04-16,994.979
2007-04-17,997.315
2007-04-18,1011.451
2007-04-19,998.019
2007-04-20,998.359
2007-04-23,997.901
2007-04-24,997.878
2007-04-25,990.597
2007-04-26,989.868
2007-04-27,989.341
2007-04-30,988.941
2007-05-01,983.806
2007-05-02,989.262
2007-05-03,989.273
2007-05-04,991.96
2007-05-07,1005.836
2007-05-08,1001.818
2007-05-09,1008.941
2007-05-10,1001.264
2007-05-11,996.442
2007-05-14,1003.321
2007-05-15,996.216
2007-05-16,993.328
2007-05-17,988.595
2007-05-18,983.726
2007-05-21,987.389
2007-05-22,992.366
2007-05-23,995.844
2007-05-24,991.964
2007-05-25,979.287
2007-05-28,983.518
2007-05-29,989.666
2007-05-30,988.089
2007-05-31,1000.0
2007-06-01,1005.437
2007-06-04,1011.73
2007-06-05,1014.717
2007-06-06,1019.633
2007-06-07,1016.317
2007-06-08,999.877
2007-06-11,1001.096
2007-06-12,997.577
2007-06-13,988.19
2007-06-14,990.031
2007-06-15,995.785
2007-06-18,1002.061
2007-06-19,1001.004
2007-06-20,1003.937
2007-06-21,1005.076
2007-06-22,997.452
2007-06-25,992.72
2007-06-26,996.021
2007-06-27,983.262
2007-06-28,991.303
2007-06-29,998.956
2007-07-02,1009.728
2007-07-03,1011.282
2007-07-04,1008.701
2007-07-05,1011.37
2007-07-06,1006.792
2007-07-09,1014.795
2007-07-10,1020.497
2007-07-11,1011.595
2007-07-12,1007.46
2007-07-13,1018.779
2007-07-16,1020.714
2007-07-17,1018.784
2007-07-18,1012.096
2007-07-19,1016.624
2007-07-20,1026.397
2007-07-23,1016.095
2007-07-24,1024.856
2007-07-25,1019.178
2007-07-26,1012.511
2007-07-27,988.936
2007-07-30,991.077
2007-07-31,991.124
2007-08-01,971.054
2007-08-02,970.847
2007-08-03,974.747
2007-08-06,971.109
2007-08-07,967.191
2007-08-08,970.053
2007-08-09,979.918
2007-08-10,952.862
2007-08-13,954.122
2007-08-14,957.356
2007-08-15,933.089
2007-08-16,925.894
2007-08-17,891.056
2007-08-20,918.047
2007-08-21,932.679
2007-08-22,928.782
2007-08-23,949.267
2007-08-24,946.288
2007-08-27,952.666
2007-08-28,954.673
2007-08-29,938.251
2007-08-30,939.697
2007-08-31,959.319
2007-09-03,960.587
2007-09-04,957.865
2007-09-05,950.96
2007-09-06,950.624
2007-09-07,957.573
2007-09-10,943.03
2007-09-11,944.141
2007-09-12,946.666
2007-09-13,940.329
2007-09-14,953.634
2007-09-17,949.953
2007-09-18,927.301
2007-09-19,959.168
2007-09-20,973.251
2007-09-21,960.156
2007-09-24,966.034
2007-09-25,979.39
2007-09-26,976.135
2007-09-27,994.249
2007-09-28,1000.861
2007-10-01,1000.21
2007-10-02,1009.562
2007-10-03,1013.746
2007-10-04,1008.134
2007-10-05,1013.113
2007-10-08,1008.134
2007-10-09,1014.407
2007-10-10,1014.687
2007-10-11,1023.691
2007-10-12,1017.088
2007-10-15,1012.662
2007-10-16,995.597
2007-10-17,987.254
2007-10-18,1002.447
2007-10-19,992.628
2007-10-22,977.667
2007-10-23,985.276
2007-10-24,985.209
2007-10-25,981.637
2007-10-26,1000.357
2007-10-29,1019.934
2007-10-30,1016.442
2007-10-31,1022.837
2007-11-01,1032.674
2007-11-02,1010.41
2007-11-05,995.781
2007-11-06,1002.042
2007-11-07,1007.061
2007-11-08,983.648
2007-11-09,982.045
2007-11-12,960.349
2007-11-13,958.977
2007-11-14,977.297
2007-11-15,975.786
2007-11-16,961.111
2007-11-19,958.784
2007-11-20,960.919
2007-11-21,948.886
2007-11-22,945.353
2007-11-23,948.716
2007-11-26,967.702
2007-11-27,968.345
2007-11-28,958.571
2007-11-29,980.969
2007-11-30,985.853
2007-12-03,990.08
2007-12-04,987.975
2007-12-05,985.173
2007-12-06,998.556
2007-12-07,1002.631
2007-12-10,1000.923
2007-12-11,1009.521
2007-12-12,997.953
2007-12-13,975.285
2007-12-14,953.976
2007-12-17,928.943
2007-12-18,930.498
2007-12-19,924.429
2007-12-20,926.54
2007-12-21,932.54
2007-12-24,933.277
2007-12-25,942.949
2007-12-26,950.46
2007-12-27,946.047
2007-12-28,940.467
2007-12-31,951.322
2008-01-01,951.322
2008-01-02,962.713
2008-01-03,960.374
2008-01-04,940.812
2008-01-07,925.742
2008-01-08,926.234
2008-01-09,936.188
2008-01-10,925.104
2008-01-11,916.303
2008-01-14,922.973
2008-01-15,914.171
2008-01-16,884.367
2008-01-17,897.885
2008-01-18,899.168
2008-01-21,871.068
2008-01-22,818.265
2008-01-23,848.395
2008-01-24,865.785
2008-01-25,905.001
2008-01-28,884.987
2008-01-29,895.733
2008-01-30,884.945
2008-01-31,905.193
2008-02-01,908.636
2008-02-04,921.86
2008-02-05,911.005
2008-02-06,879.532
2008-02-07,882.558
2008-02-08,876.149
2008-02-11,874.687
2008-02-12,875.537
2008-02-13,861.961
2008-02-14,889.604
2008-02-15,893.423
2008-02-18,886.96
2008-02-19,901.636
2008-02-20,871.922
2008-02-21,889.731
2008-02-22,884.636
2008-02-25,894.653
2008-02-26,897.101
2008-02-27,918.618
2008-02-28,913.774
2008-02-29,904.768
2008-03-03,878.432
2008-03-04,875.869
2008-03-05,867.492
2008-03-06,883.143
2008-03-07,857.379
2008-03-10,852.696
2008-03-11,853.815
2008-03-12,873.938
2008-03-13,860.822
2008-03-14,852.21
2008-03-17,837.698
2008-03-18,842.256
2008-03-19,858.75
2008-03-20,853.494
2008-03-21,867.007
2008-03-24,860.423
2008-03-25,884.951
2008-03-26,896.868
2008-03-27,885.556
2008-03-28,893.069
2008-03-31,877.649
2008-04-01,870.268
2008-04-02,898.588
2008-04-03,913.192
2008-04-04,912.101
2008-04-07,911.143
2008-04-08,899.902
2008-04-09,888.209
2008-04-10,886.291
2008-04-11,900.037
2008-04-14,880.429
2008-04-15,886.393
2008-04-16,897.996
2008-04-17,902.301
2008-04-18,890.035
2008-04-21,919.742
2008-04-22,911.338
2008-04-23,912.387
2008-04-24,901.859
2008-04-25,914.989
2008-04-28,929.691
2008-04-29,936.753
2008-04-30,929.334
2008-05-01,921.27
2008-05-02,933.87
2008-05-05,937.589
2008-05-06,940.443
2008-05-07,940.816
2008-05-08,944.963
2008-05-09,932.95
2008-05-12,932.649
2008-05-13,933.883
2008-05-14,932.743
2008-05-15,946.332
2008-05-16,958.287
2008-05-19,958.133
2008-05-20,956.903
2008-05-21,944.534
2008-05-22,941.849
2008-05-23,942.297
2008-05-26,923.565
2008-05-27,931.859
2008-05-28,918.654
2008-05-29,930.239
2008-05-30,943.728
2008-06-02,954.385
2008-06-03,936.45
2008-06-04,952.644
2008-06-05,945.873
2008-06-06,954.631
2008-06-09,932.911
2008-06-10,909.747
2008-06-11,917.613
2008-06-12,888.333
2008-06-13,892.083
2008-06-16,903.678
2008-06-17,906.53
2008-06-18,911.566
2008-06-19,889.205
2008-06-20,883.418
2008-06-23,874.114
2008-06-24,874.215
2008-06-25,871.712
2008-06-26,880.232
2008-06-27,872.736
2008-06-30,872.064
2008-07-01,867.707
2008-07-02,859.578
2008-07-03,853.34
2008-07-04,858.051
2008-07-07,856.903
2008-07-08,840.949
2008-07-09,848.426
2008-07-10,849.471
2008-07-11,851.43
2008-07-14,841.919
2008-07-15,835.592
2008-07-16,833.934
2008-07-17,841.0
2008-07-18,829.334
2008-07-21,838.515
2008-07-22,852.967
2008-07-23,860.874
2008-07-24,881.905
2008-07-25,856.025
2008-07-28,852.905
2008-07-29,833.096
2008-07-30,847.332
2008-07-31,849.347
2008-08-01,835.124
2008-08-04,820.973
2008-08-05,818.836
2008-08-06,832.432
2008-08-07,822.788
2008-08-08,816.404
2008-08-11,831.104
2008-08-12,828.047
2008-08-13,817.973
2008-08-14,808.064
2008-08-15,807.389
2008-08-18,815.196
2008-08-19,798.308
2008-08-20,796.716
2008-08-21,798.152
2008-08-22,784.805
2008-08-25,802.177
2008-08-26,793.886
2008-08-27,791.579
2008-08-28,794.861
2008-08-29,818.603
2008-09-01,805.77
2008-09-02,795.061
2008-09-03,802.033
2008-09-04,794.068
2008-09-05,779.688
2008-09-08,803.911
2008-09-09,791.724
2008-09-10,791.035
2008-09-11,775.047
2008-09-12,783.026
2008-09-15,781.065
2008-09-16,752.665
2008-09-17,751.268
2008-09-18,734.661
2008-09-19,764.018
2008-09-22,784.265
2008-09-23,783.133
2008-09-24,784.101
2008-09-25,778.953
2008-09-26,777.652
2008-09-29,764.804
2008-09-30,730.603
2008-10-01,746.7
2008-10-02,734.204
2008-10-03,714.152
2008-10-06,693.77
2008-10-07,678.217
2008-10-08,632.691
2008-10-09,635.062
2008-10-10,580.873
2008-10-13,590.727
2008-10-14,649.257
2008-10-15,650.159
2008-10-16,597.877
2008-10-17,614.495
2008-10-20,638.402
2008-10-21,658.024
2008-10-22,625.332
2008-10-23,617.365
2008-10-24,590.602
2008-10-27,549.969
2008-10-28,567.213
2008-10-29,593.336
2008-10-30,637.444
2008-10-31,610.11
2008-11-03,618.923
2008-11-04,642.047
2008-11-05,674.418
2008-11-06,639.616
2008-11-07,620.325
2008-11-10,640.198
2008-11-11,618.992
2008-11-12,618.026
2008-11-13,589.086
2008-11-14,594.103
2008-11-17,593.519
2008-11-18,579.27
2008-11-19,580.394
2008-11-20,557.623
2008-11-21,570.285
2008-11-24,566.744
2008-11-25,591.764
2008-11-26,585.829
2008-11-27,592.025
2008-11-28,603.753
2008-12-01,602.963
2008-12-02,574.156
2008-12-03,579.817
2008-12-04,575.837
2008-12-05,574.197
2008-12-08,594.361
2008-12-09,599.776
2008-12-10,614.192
2008-12-11,631.777
2008-12-12,605.015
2008-12-15,634.628
2008-12-16,625.294
2008-12-17,643.814
2008-12-18,638.743
2008-12-19,631.978
2008-12-22,632.225
2008-12-23,630.833
2008-12-24,618.347
2008-12-25,625.74
2008-12-26,631.348
2008-12-29,644.166
2008-12-30,646.404
2008-12-31,646.604
2009-01-01,646.604
2009-01-02,647.443
2009-01-05,648.138
2009-01-06,645.458
2009-01-07,667.151
2009-01-08,654.912
2009-01-09,656.57
2009-01-12,656.72
2009-01-13,624.063
2009-01-14,631.779
2009-01-15,606.972
2009-01-16,618.951
2009-01-19,621.913
2009-01-20,611.915
2009-01-21,610.437
2009-01-22,609.977
2009-01-23,589.087
2009-01-26,586.018
2009-01-27,615.096
2009-01-28,615.034
2009-01-29,622.962
2009-01-30,606.06
2009-02-02,595.302
2009-02-03,598.82
2009-02-04,607.743
2009-02-05,600.804
2009-02-06,601.234
2009-02-09,598.645
2009-02-10,597.281
2009-02-11,598.633
2009-02-12,584.801
2009-02-13,585.052
2009-02-16,583.437
2009-02-17,569.481
2009-02-18,559.52
2009-02-19,561.929
2009-02-20,552.821
2009-02-23,548.084
2009-02-24,535.11
2009-02-25,543.876
2009-02-26,537.384
2009-02-27,544.807
2009-03-02,528.029
2009-03-03,520.651
2009-03-04,518.551
2009-03-05,527.945
2009-03-06,514.979
2009-03-09,500.971
2009-03-10,503.063
2009-03-11,518.646
2009-03-12,506.817
2009-03-13,527.352
2009-03-16,538.791
2009-03-17,549.437
2009-03-18,556.364
2009-03-19,580.826
2009-03-20,567.75
2009-03-23,584.135
2009-03-24,596.644
2009-03-25,601.241
2009-03-26,608.531
2009-03-27,610.088
2009-03-30,588.707
2009-03-31,574.649
2009-04-01,587.698
2009-04-02,614.403
2009-04-03,620.023
2009-04-06,618.246
2009-04-07,618.949
2009-04-08,606.63
2009-04-09,625.344
2009-04-10,630.602
2009-04-13,637.033
2009-04-14,642.984
2009-04-15,635.517
2009-04-16,635.115
2009-04-17,647.154
2009-04-20,651.01
2009-04-21,634.827
2009-04-22,634.87
2009-04-23,645.395
2009-04-24,643.316
2009-04-27,646.209
2009-04-28,628.801
2009-04-29,630.565
2009-04-30,646.26
2009-05-01,645.73
2009-05-04,654.4
2009-05-05,658.396
2009-05-06,661.87
2009-05-07,690.11
2009-05-08,693.457
2009-05-11,700.209
2009-05-12,694.964
2009-05-13,696.457
2009-05-14,676.113
2009-05-15,690.996
2009-05-18,677.502
2009-05-19,695.272
2009-05-20,705.686
2009-05-21,703.61
2009-05-22,701.546
2009-05-25,702.166
2009-05-26,706.107
2009-05-27,714.62
2009-05-28,707.146
2009-05-29,721.953
2009-06-01,731.452
2009-06-02,739.502
2009-06-03,742.901
2009-06-04,732.547
2009-06-05,727.844
2009-06-08,726.084
2009-06-09,728.189
2009-06-10,741.55
2009-06-11,746.372
2009-06-12,749.409
2009-06-15,743.331
2009-06-16,727.876
2009-06-17,732.799
2009-06-18,724.511
2009-06-19,730.338
2009-06-22,734.083
2009-06-23,719.176
2009-06-24,725.505
2009-06-25,731.249
2009-06-26,745.391
2009-06-29,735.325
2009-06-30,742.098
2009-07-01,736.948
2009-07-02,734.962
2009-07-03,731.481
2009-07-06,730.671
2009-07-07,727.489
2009-07-08,718.121
2009-07-09,715.048
2009-07-10,718.464
2009-07-13,702.299
2009-07-14,718.901
2009-07-15,719.51
2009-07-16,727.602
2009-07-17,729.762
2009-07-20,732.685
2009-07-21,751.444
2009-07-22,753.781
2009-07-23,751.024
2009-07-24,758.881
2009-07-27,765.125
2009-07-28,775.936
2009-07-29,769.16
2009-07-30,775.252
2009-07-31,789.777
2009-08-03,798.354
2009-08-04,799.749
2009-08-05,792.547
2009-08-06,796.332
2009-08-07,782.99
2009-08-10,792.352
2009-08-11,803.727
2009-08-12,792.73
2009-08-13,810.135
2009-08-14,818.662
2009-08-17,796.984
2009-08-18,796.518
2009-08-19,798.579
2009-08-20,805.782
2009-08-21,793.927
2009-08-24,813.52
2009-08-25,812.695
2009-08-26,818.47
2009-08-27,816.762
2009-08-28,825.271
2009-08-31,825.456
2009-09-01,825.705
2009-09-02,812.795
2009-09-03,809.131
2009-09-04,806.065
2009-09-07,814.488
2009-09-08,825.464
2009-09-09,823.331
2009-09-10,836.33
2009-09-11,841.316
2009-09-14,825.939
2009-09-15,822.005
2009-09-16,830.762
2009-09-17,839.449
2009-09-18,836.215
2009-09-21,828.534
2009-09-22,838.335
2009-09-23,839.441
2009-09-24,841.64
2009-09-25,836.55
2009-09-28,825.556
2009-09-29,826.607
2009-09-30,837.861
2009-10-01,825.71
2009-10-02,807.167
2009-10-05,801.574
2009-10-06,814.236
2009-10-07,826.719
2009-10-08,841.369
2009-10-09,840.961
2009-10-12,838.773
2009-10-13,844.329
2009-10-14,845.744
2009-10-15,847.634
2009-10-16,839.764
2009-10-19,843.923
2009-10-20,850.562
2009-10-21,848.719
2009-10-22,840.192
2009-10-23,837.563
2009-10-26,840.035
2009-10-27,826.176
2009-10-28,819.459
2009-10-29,810.915
2009-10-30,826.387
2009-11-02,814.107
2009-11-03,812.355
2009-11-04,813.184
2009-11-05,808.876
2009-11-06,818.155
2009-11-09,824.807
2009-11-10,828.503
2009-11-11,831.117
2009-11-12,823.756
2009-11-13,827.401
2009-11-16,829.699
2009-11-17,822.441
2009-11-18,820.212
2009-11-19,811.29
2009-11-20,808.554
2009-11-23,813.358
2009-11-24,805.714
2009-11-25,816.258
2009-11-26,814.755
2009-11-27,794.004
2009-11-30,824.129
2009-12-01,835.379
2009-12-02,834.944
2009-12-03,846.917
2009-12-04,831.326
2009-12-07,835.513
2009-12-08,839.326
2009-12-09,833.376
2009-12-10,826.012
2009-12-11,826.301
2009-12-14,830.854
2009-12-15,822.377
2009-12-16,830.746
2009-12-17,822.476
2009-12-18,815.332
2009-12-21,810.78
2009-12-22,813.553
2009-12-23,819.375
2009-12-24,826.316
2009-12-25,823.395
2009-12-28,828.519
2009-12-29,833.873
2009-12-30,824.495
2009-12-31,826.082
2010-01-01,826.082
2010-01-04,837.981
2010-01-05,849.485
2010-01-06,851.313
2010-01-07,848.463
2010-01-08,857.332
2010-01-11,868.019
2010-01-12,878.585
2010-01-13,868.055
2010-01-14,881.504
2010-01-15,887.13
2010-01-18,883.685
2010-01-19,874.037
2010-01-20,867.808
2010-01-21,870.511
2010-01-22,864.78
2010-01-25,858.857
2010-01-26,848.647
2010-01-27,839.738
2010-01-28,841.002
2010-01-29,822.869
2010-02-01,818.799
2010-02-02,832.456
2010-02-03,830.475
2010-02-04,826.298
2010-02-05,814.915
2010-02-08,811.956
2010-02-09,811.68
2010-02-10,809.972
2010-02-11,815.427
2010-02-12,819.288
2010-02-15,813.655
2010-02-16,816.482
2010-02-17,828.212
2010-02-18,827.357
2010-02-19,808.954
2010-02-22,830.554
2010-02-23,835.939
2010-02-24,828.152
2010-02-25,827.294
2010-02-26,834.756
2010-03-01,838.988
2010-03-02,844.88
2010-03-03,851.812
2010-03-04,843.523
2010-03-05,843.42
2010-03-08,856.01
2010-03-09,858.903
2010-03-10,854.149
2010-03-11,859.211
2010-03-12,861.957
2010-03-15,862.746
2010-03-16,864.388
2010-03-17,873.945
2010-03-18,870.825
2010-03-19,875.422
2010-03-22,875.578
2010-03-23,877.042
2010-03-24,868.276
2010-03-25,863.632
2010-03-26,872.554
2010-03-29,879.77
2010-03-30,886.341
2010-03-31,880.392
2010-04-01,883.147
2010-04-02,886.491
2010-04-05,886.365
2010-04-06,889.912
2010-04-07,896.942
2010-04-08,894.32
2010-04-09,896.319
2010-04-12,902.929
2010-04-13,898.985
2010-04-14,904.963
2010-04-15,911.641
2010-04-16,909.414
2010-04-19,891.611
2010-04-20,890.558
2010-04-21,899.394
2010-04-22,892.776
2010-04-23,883.316
2010-04-26,896.347
2010-04-27,897.519
2010-04-28,879.041
2010-04-29,878.208
2010-04-30,886.154
2010-05-03,881.341
2010-05-04,875.663
2010-05-05,870.22
2010-05-06,851.32
2010-05-07,841.622
2010-05-10,846.458
2010-05-11,838.812
2010-05-12,838.683
2010-05-13,853.691
2010-05-14,846.66
2010-05-17,826.631
2010-05-18,821.074
2010-05-19,813.836
2010-05-20,809.575
2010-05-21,797.196
2010-05-24,798.961
2010-05-25,782.054
2010-05-26,782.596
2010-05-27,791.95
2010-05-28,800.827
2010-05-31,798.8
2010-06-01,796.884
2010-06-02,782.058
2010-06-03,799.778
2010-06-04,798.083
2010-06-07,772.416
2010-06-08,777.509
2010-06-09,774.815
2010-06-10,784.425
2010-06-11,791.359
2010-06-14,800.483
2010-06-15,803.168
2010-06-16,812.307
2010-06-17,812.558
2010-06-18,813.022
2010-06-21,827.757
2010-06-22,824.042
2010-06-23,814.811
2010-06-24,816.868
2010-06-25,808.348
2010-06-28,805.757
2010-06-29,798.635
2010-06-30,789.416
2010-07-01,786.493
2010-07-02,786.994
2010-07-05,787.13
2010-07-06,802.12
2010-07-07,799.393
2010-07-08,811.465
2010-07-09,814.191
2010-07-12,810.238
2010-07-13,811.929
2010-07-14,823.684
2010-07-15,818.127
2010-07-16,815.147
2010-07-19,808.873
2010-07-20,806.185
2010-07-21,804.768
2010-07-22,804.519
2010-07-23,816.041
2010-07-26,820.494
2010-07-27,819.148
2010-07-28,832.143
2010-07-29,832.795
2010-07-30,828.92
2010-08-02,836.402
2010-08-03,846.982
2010-08-04,837.233
2010-08-05,845.576
2010-08-06,854.427
2010-08-09,850.1
2010-08-10,844.349
2010-08-11,830.09
2010-08-12,817.827
2010-08-13,820.286
2010-08-16,824.571
2010-08-17,826.227
2010-08-18,833.626
2010-08-19,839.759
2010-08-20,822.156
2010-08-23,825.699
2010-08-24,825.961
2010-08-25,811.486
2010-08-26,817.217
2010-08-27,821.644
2010-08-30,832.736
2010-08-31,820.342
2010-09-01,829.667
2010-09-02,837.451
2010-09-03,840.972
2010-09-06,855.49
2010-09-07,855.988
2010-09-08,845.309
2010-09-09,854.481
