Date,FRANCE SMALL GROWTH Small Cap
2005-11-10,585.011
2005-11-11,585.902
2005-11-14,586.475
2005-11-15,585.212
2005-11-16,583.007
2005-11-17,588.655
2005-11-18,588.683
2005-11-21,590.499
2005-11-22,588.258
2005-11-23,597.529
2005-11-24,593.697
2005-11-25,597.397
2005-11-28,601.592
2005-11-29,600.249
2005-11-30,604.548
2005-12-01,604.51
2005-12-02,609.251
2005-12-05,613.558
2005-12-06,616.508
2005-12-07,617.3
2005-12-08,622.509
2005-12-09,626.017
2005-12-12,633.66
2005-12-13,632.234
2005-12-14,636.431
2005-12-15,633.389
2005-12-16,639.812
2005-12-19,639.158
2005-12-20,630.955
2005-12-21,628.632
2005-12-22,632.485
2005-12-23,635.641
2005-12-26,635.641
2005-12-27,638.19
2005-12-28,640.784
2005-12-29,640.019
2005-12-30,637.173
2006-01-02,639.314
2006-01-03,655.581
2006-01-04,668.484
2006-01-05,671.325
2006-01-06,678.918
2006-01-09,676.148
2006-01-10,673.314
2006-01-11,677.781
2006-01-12,680.114
2006-01-13,677.833
2006-01-16,683.065
2006-01-17,678.144
2006-01-18,676.647
2006-01-19,683.483
2006-01-20,682.395
2006-01-23,692.192
2006-01-24,692.124
2006-01-25,695.587
2006-01-26,696.92
2006-01-27,699.927
2006-01-30,695.633
2006-01-31,698.343
2006-02-01,705.189
2006-02-02,698.571
2006-02-03,689.564
2006-02-06,693.232
2006-02-07,689.933
2006-02-08,684.455
2006-02-09,690.904
2006-02-10,687.902
2006-02-13,689.106
2006-02-14,683.937
2006-02-15,690.053
2006-02-16,691.381
2006-02-17,697.489
2006-02-20,700.205
2006-02-21,696.383
2006-02-22,695.565
2006-02-23,699.379
2006-02-24,701.171
2006-02-27,705.114
2006-02-28,703.486
2006-03-01,715.668
2006-03-02,715.923
2006-03-03,719.118
2006-03-06,725.711
2006-03-07,712.552
2006-03-08,710.481
2006-03-09,717.484
2006-03-10,723.299
2006-03-13,729.122
2006-03-14,738.893
2006-03-15,744.917
2006-03-16,761.332
2006-03-17,765.186
2006-03-20,764.048
2006-03-21,756.3
2006-03-22,760.177
2006-03-23,756.187
2006-03-24,761.074
2006-03-27,757.963
2006-03-28,761.716
2006-03-29,760.105
2006-03-30,771.422
2006-03-31,770.991
2006-04-03,782.022
2006-04-04,789.065
2006-04-05,788.369
2006-04-06,780.266
2006-04-07,764.541
2006-04-10,767.905
2006-04-11,760.095
2006-04-12,752.861
2006-04-13,753.532
2006-04-14,753.532
2006-04-17,765.5
2006-04-18,767.136
2006-04-19,777.708
2006-04-20,783.956
2006-04-21,796.312
2006-04-24,804.709
2006-04-25,809.559
2006-04-26,811.858
2006-04-27,803.936
2006-04-28,801.632
2006-05-01,803.032
2006-05-02,804.795
2006-05-03,800.315
2006-05-04,814.628
2006-05-05,827.433
2006-05-08,829.167
2006-05-09,830.122
2006-05-10,837.056
2006-05-11,843.42
2006-05-12,826.384
2006-05-15,801.59
2006-05-16,796.575
2006-05-17,773.006
2006-05-18,761.993
2006-05-19,758.935
2006-05-22,728.966
2006-05-23,756.619
2006-05-24,736.607
2006-05-25,745.909
2006-05-26,766.248
2006-05-29,775.593
2006-05-30,762.975
2006-05-31,765.185
2006-06-01,765.002
2006-06-02,778.248
2006-06-05,779.028
2006-06-06,747.843
2006-06-07,741.15
2006-06-08,709.035
2006-06-09,718.591
2006-06-12,707.38
2006-06-13,680.014
2006-06-14,680.898
2006-06-15,708.393
2006-06-16,702.405
2006-06-19,704.407
2006-06-20,702.978
2006-06-21,705.94
2006-06-22,708.125
2006-06-23,708.073
2006-06-26,713.807
2006-06-27,715.905
2006-06-28,709.899
2006-06-29,719.615
2006-06-30,748.61
2006-07-03,754.26
2006-07-04,752.79
2006-07-05,739.736
2006-07-06,743.842
2006-07-07,741.582
2006-07-10,733.314
2006-07-11,723.665
2006-07-12,723.3
2006-07-13,706.962
2006-07-14,696.493
2006-07-17,677.85
2006-07-18,668.171
2006-07-19,684.641
2006-07-20,692.569
2006-07-21,684.981
2006-07-24,688.045
2006-07-25,693.197
2006-07-26,697.622
2006-07-27,714.714
2006-07-28,716.608
2006-07-31,720.33
2006-08-01,714.845
2006-08-02,724.981
2006-08-03,717.575
2006-08-04,727.918
2006-08-07,720.5
2006-08-08,717.273
2006-08-09,721.757
2006-08-10,707.563
2006-08-11,708.541
2006-08-14,712.116
2006-08-15,718.772
2006-08-16,732.062
2006-08-17,739.857
2006-08-18,740.096
2006-08-21,743.998
2006-08-22,739.217
2006-08-23,736.05
2006-08-24,740.032
2006-08-25,740.63
2006-08-28,749.712
2006-08-29,750.192
2006-08-30,758.419
2006-08-31,754.063
2006-09-01,758.995
2006-09-04,765.197
2006-09-05,755.36
2006-09-06,748.85
2006-09-07,736.46
2006-09-08,735.892
2006-09-11,727.713
2006-09-12,735.741
2006-09-13,734.063
2006-09-14,736.152
2006-09-15,732.574
2006-09-18,736.066
2006-09-19,738.969
2006-09-20,739.41
2006-09-21,740.835
2006-09-22,741.517
2006-09-25,733.403
2006-09-26,735.257
2006-09-27,741.902
2006-09-28,743.999
2006-09-29,744.362
2006-10-02,748.536
2006-10-03,743.344
2006-10-04,745.383
2006-10-05,748.95
2006-10-06,738.158
2006-10-09,740.554
2006-10-10,740.067
2006-10-11,740.973
2006-10-12,742.5
2006-10-13,744.038
2006-10-16,749.34
2006-10-17,744.054
2006-10-18,748.677
2006-10-19,753.373
2006-10-20,758.581
2006-10-23,757.931
2006-10-24,757.479
2006-10-25,765.977
2006-10-26,775.639
2006-10-27,780.971
2006-10-30,778.816
2006-10-31,784.722
2006-11-01,787.8
2006-11-02,781.238
2006-11-03,782.422
2006-11-06,791.811
2006-11-07,800.506
2006-11-08,797.626
2006-11-09,802.666
2006-11-10,806.045
2006-11-13,807.181
2006-11-14,810.062
2006-11-15,821.735
2006-11-16,821.504
2006-11-17,813.024
2006-11-20,815.661
2006-11-21,820.484
2006-11-22,825.779
2006-11-23,828.164
2006-11-24,833.5
2006-11-27,826.471
2006-11-28,822.392
2006-11-29,835.633
2006-11-30,841.804
2006-12-01,846.632
2006-12-04,848.257
2006-12-05,846.991
2006-12-06,846.89
2006-12-07,850.226
2006-12-08,853.203
2006-12-11,853.832
2006-12-12,857.409
2006-12-13,858.917
2006-12-14,857.968
2006-12-15,855.2
2006-12-18,855.507
2006-12-19,853.191
2006-12-20,857.964
2006-12-21,858.754
2006-12-22,855.964
2006-12-25,855.964
2006-12-26,854.63
2006-12-27,859.541
2006-12-28,862.659
2006-12-29,867.152
2007-01-01,867.152
2007-01-02,880.716
2007-01-03,876.653
2007-01-04,864.864
2007-01-05,856.542
2007-01-08,860.911
2007-01-09,862.745
2007-01-10,853.862
2007-01-11,858.075
2007-01-12,858.627
2007-01-15,866.191
2007-01-16,859.489
2007-01-17,862.627
2007-01-18,860.339
2007-01-19,865.987
2007-01-22,864.228
2007-01-23,864.859
2007-01-24,867.45
2007-01-25,864.641
2007-01-26,860.537
2007-01-29,868.385
2007-01-30,868.411
2007-01-31,872.499
2007-02-01,887.258
2007-02-02,888.236
2007-02-05,886.464
2007-02-06,893.629
2007-02-07,903.462
2007-02-08,901.998
2007-02-09,901.499
2007-02-12,894.803
2007-02-13,900.997
2007-02-14,916.499
2007-02-15,917.864
2007-02-16,915.677
2007-02-19,918.3
2007-02-20,917.257
2007-02-21,914.651
2007-02-22,914.733
2007-02-23,918.083
2007-02-26,918.013
2007-02-27,891.237
2007-02-28,884.017
2007-03-01,868.448
2007-03-02,868.709
2007-03-05,850.437
2007-03-06,862.181
2007-03-07,869.123
2007-03-08,882.584
2007-03-09,878.932
2007-03-12,883.924
2007-03-13,880.372
2007-03-14,865.072
2007-03-15,876.214
2007-03-16,883.181
2007-03-19,889.946
2007-03-20,889.261
2007-03-21,898.486
2007-03-22,910.413
2007-03-23,911.397
2007-03-26,912.95
2007-03-27,916.254
2007-03-28,920.272
2007-03-29,926.112
2007-03-30,929.699
2007-04-02,938.479
2007-04-03,943.801
2007-04-04,945.956
2007-04-05,953.436
2007-04-06,953.436
2007-04-09,948.469
2007-04-10,955.664
2007-04-11,952.076
2007-04-12,952.918
2007-04-13,956.211
2007-04-16,963.824
2007-04-17,964.728
2007-04-18,965.442
2007-04-19,965.678
2007-04-20,972.629
2007-04-23,967.796
2007-04-24,966.191
2007-04-25,974.897
2007-04-26,973.154
2007-04-27,978.006
2007-04-30,979.467
2007-05-01,975.807
2007-05-02,981.932
2007-05-03,975.91
2007-05-04,989.934
2007-05-07,994.105
2007-05-08,988.019
2007-05-09,991.646
2007-05-10,982.663
2007-05-11,981.564
2007-05-14,981.215
2007-05-15,989.967
2007-05-16,988.03
2007-05-17,983.174
2007-05-18,989.075
2007-05-21,988.183
2007-05-22,991.63
2007-05-23,997.865
2007-05-24,987.147
2007-05-25,987.831
2007-05-28,993.662
2007-05-29,998.914
2007-05-30,988.001
2007-05-31,1000.0
2007-06-01,1003.288
2007-06-04,1010.07
2007-06-05,1010.534
2007-06-06,988.832
2007-06-07,964.316
2007-06-08,952.492
2007-06-11,962.014
2007-06-12,950.966
2007-06-13,961.408
2007-06-14,967.445
2007-06-15,981.805
2007-06-18,979.849
2007-06-19,978.967
2007-06-20,983.327
2007-06-21,972.53
2007-06-22,972.324
2007-06-25,967.552
2007-06-26,965.53
2007-06-27,964.119
2007-06-28,981.673
2007-06-29,987.779
2007-07-02,994.177
2007-07-03,992.583
2007-07-04,995.89
2007-07-05,988.423
2007-07-06,995.656
2007-07-09,998.7
2007-07-10,1000.34
2007-07-11,999.884
2007-07-12,1017.345
2007-07-13,1019.731
2007-07-16,1021.159
2007-07-17,1023.436
2007-07-18,1017.948
2007-07-19,1028.242
2007-07-20,1023.271
2007-07-23,1023.421
2007-07-24,1015.626
2007-07-25,995.259
2007-07-26,975.762
2007-07-27,958.927
2007-07-30,965.825
2007-07-31,978.277
2007-08-01,963.368
2007-08-02,965.955
2007-08-03,966.096
2007-08-06,949.403
2007-08-07,945.783
2007-08-08,971.738
2007-08-09,952.821
2007-08-10,930.39
2007-08-13,935.652
2007-08-14,925.171
2007-08-15,911.018
2007-08-16,873.592
2007-08-17,890.729
2007-08-20,896.956
2007-08-21,895.143
2007-08-22,914.275
2007-08-23,924.043
2007-08-24,932.114
2007-08-27,941.236
2007-08-28,925.327
2007-08-29,927.634
2007-08-30,934.389
2007-08-31,945.307
2007-09-03,946.759
2007-09-04,951.317
2007-09-05,942.377
2007-09-06,946.013
2007-09-07,930.738
2007-09-10,915.421
2007-09-11,934.37
2007-09-12,936.767
2007-09-13,936.622
2007-09-14,928.271
2007-09-17,913.531
2007-09-18,926.072
2007-09-19,949.955
2007-09-20,951.651
2007-09-21,958.74
2007-09-24,956.552
2007-09-25,956.456
2007-09-26,957.075
2007-09-27,965.709
2007-09-28,970.66
2007-10-01,975.248
2007-10-02,980.532
2007-10-03,978.908
2007-10-04,979.428
2007-10-05,986.16
2007-10-08,990.341
2007-10-09,1000.275
2007-10-10,1003.308
2007-10-11,1015.21
2007-10-12,1005.743
2007-10-15,1013.488
2007-10-16,1004.337
2007-10-17,1016.264
2007-10-18,1010.448
2007-10-19,1004.057
2007-10-22,978.405
2007-10-23,996.355
2007-10-24,992.433
2007-10-25,1006.527
2007-10-26,1015.789
2007-10-29,1022.398
2007-10-30,1014.226
2007-10-31,1032.817
2007-11-01,1022.437
2007-11-02,1024.537
2007-11-05,1013.217
2007-11-06,1034.414
2007-11-07,1036.686
2007-11-08,1022.897
2007-11-09,1000.664
2007-11-12,986.928
2007-11-13,977.976
2007-11-14,999.159
2007-11-15,983.543
2007-11-16,965.398
2007-11-19,941.482
2007-11-20,951.423
2007-11-21,928.358
2007-11-22,924.933
2007-11-23,939.947
2007-11-26,944.845
2007-11-27,939.457
2007-11-28,951.411
2007-11-29,964.092
2007-11-30,974.669
2007-12-03,970.871
2007-12-04,964.677
2007-12-05,970.543
2007-12-06,965.403
2007-12-07,975.284
2007-12-10,981.573
2007-12-11,983.324
2007-12-12,981.718
2007-12-13,957.799
2007-12-14,948.432
2007-12-17,921.119
2007-12-18,918.634
2007-12-19,912.796
2007-12-20,912.734
2007-12-21,922.885
2007-12-24,928.942
2007-12-25,928.942
2007-12-26,935.327
2007-12-27,944.677
2007-12-28,960.009
2007-12-31,963.493
2008-01-01,963.493
2008-01-02,960.49
2008-01-03,949.812
2008-01-04,926.125
2008-01-07,894.884
2008-01-08,900.981
2008-01-09,875.261
2008-01-10,859.269
2008-01-11,850.422
2008-01-14,863.205
2008-01-15,836.822
2008-01-16,797.108
2008-01-17,792.731
2008-01-18,772.896
2008-01-21,711.565
2008-01-22,738.137
2008-01-23,722.452
2008-01-24,766.604
2008-01-25,784.332
2008-01-28,780.505
2008-01-29,798.898
2008-01-30,794.145
2008-01-31,794.957
2008-02-01,817.208
2008-02-04,827.436
2008-02-05,791.001
2008-02-06,791.625
2008-02-07,767.238
2008-02-08,769.277
2008-02-11,754.432
2008-02-12,784.484
2008-02-13,790.712
2008-02-14,799.163
2008-02-15,794.046
2008-02-18,802.936
2008-02-19,814.44
2008-02-20,802.089
2008-02-21,821.067
2008-02-22,819.91
2008-02-25,833.308
2008-02-26,849.752
2008-02-27,859.267
2008-02-28,839.268
2008-02-29,826.468
2008-03-03,814.418
2008-03-04,804.246
2008-03-05,816.352
2008-03-06,811.454
2008-03-07,799.095
2008-03-10,789.739
2008-03-11,792.857
2008-03-12,818.424
2008-03-13,811.391
2008-03-14,814.371
2008-03-17,791.477
2008-03-18,807.059
2008-03-19,783.917
2008-03-20,769.394
2008-03-21,769.394
2008-03-24,768.296
2008-03-25,805.998
2008-03-26,813.454
2008-03-27,828.935
2008-03-28,827.844
2008-03-31,842.087
2008-04-01,850.865
2008-04-02,855.194
2008-04-03,855.805
2008-04-04,869.315
2008-04-07,883.312
2008-04-08,872.781
2008-04-09,873.697
2008-04-10,872.564
2008-04-11,864.767
2008-04-14,854.534
2008-04-15,860.564
2008-04-16,879.216
2008-04-17,876.148
2008-04-18,879.447
2008-04-21,883.666
2008-04-22,886.977
2008-04-23,889.938
2008-04-24,878.893
2008-04-25,888.125
2008-04-28,896.212
2008-04-29,891.788
2008-04-30,895.611
2008-05-01,888.794
2008-05-02,891.128
2008-05-05,895.627
2008-05-06,893.575
2008-05-07,895.915
2008-05-08,901.827
2008-05-09,896.81
2008-05-12,908.951
2008-05-13,911.565
2008-05-14,919.965
2008-05-15,922.442
2008-05-16,933.755
2008-05-19,952.403
2008-05-20,943.051
2008-05-21,948.837
2008-05-22,937.535
2008-05-23,929.114
2008-05-26,928.996
2008-05-27,918.584
2008-05-28,919.099
2008-05-29,915.319
2008-05-30,921.321
2008-06-02,914.87
2008-06-03,915.277
2008-06-04,911.811
2008-06-05,922.045
2008-06-06,921.094
2008-06-09,905.454
2008-06-10,885.986
2008-06-11,874.953
2008-06-12,865.344
2008-06-13,865.335
2008-06-16,874.153
2008-06-17,885.437
2008-06-18,869.478
2008-06-19,861.197
2008-06-20,860.829
2008-06-23,842.642
2008-06-24,839.953
2008-06-25,853.963
2008-06-26,846.198
2008-06-27,840.977
2008-06-30,842.481
2008-07-01,831.423
2008-07-02,824.461
2008-07-03,820.978
2008-07-04,818.136
2008-07-07,828.097
2008-07-08,820.335
2008-07-09,835.328
2008-07-10,825.065
2008-07-11,813.374
2008-07-14,818.738
2008-07-15,803.514
2008-07-16,810.72
2008-07-17,838.47
2008-07-18,841.024
2008-07-21,857.423
2008-07-22,849.376
2008-07-23,854.264
2008-07-24,842.997
2008-07-25,841.398
2008-07-28,838.332
2008-07-29,825.862
2008-07-30,837.514
2008-07-31,832.85
2008-08-01,827.002
2008-08-04,824.657
2008-08-05,829.901
2008-08-06,837.045
2008-08-07,827.704
2008-08-08,810.074
2008-08-11,814.807
2008-08-12,813.166
2008-08-13,797.76
2008-08-14,800.997
2008-08-15,794.109
2008-08-18,788.507
2008-08-19,775.819
2008-08-20,778.903
2008-08-21,787.881
2008-08-22,794.88
2008-08-25,789.696
2008-08-26,787.726
2008-08-27,795.245
2008-08-28,807.376
2008-08-29,813.302
2008-09-01,799.843
2008-09-02,803.445
2008-09-03,788.916
2008-09-04,769.496
2008-09-05,745.414
2008-09-08,753.654
2008-09-09,735.671
2008-09-10,719.599
2008-09-11,704.498
2008-09-12,724.522
2008-09-15,714.089
2008-09-16,705.247
2008-09-17,695.148
2008-09-18,691.89
2008-09-19,720.707
2008-09-22,730.143
2008-09-23,725.351
2008-09-24,715.808
2008-09-25,716.13
2008-09-26,695.72
2008-09-29,650.08
2008-09-30,643.448
2008-10-01,633.547
2008-10-02,608.335
2008-10-03,600.509
2008-10-06,538.24
2008-10-07,526.058
2008-10-08,501.481
2008-10-09,508.291
2008-10-10,475.43
2008-10-13,522.251
2008-10-14,547.727
2008-10-15,510.465
2008-10-16,480.153
2008-10-17,484.963
2008-10-20,491.962
2008-10-21,490.341
2008-10-22,463.913
2008-10-23,453.869
2008-10-24,428.64
2008-10-27,397.798
2008-10-28,401.481
2008-10-29,434.094
2008-10-30,447.997
2008-10-31,454.531
2008-11-03,470.22
2008-11-04,501.75
2008-11-05,498.973
2008-11-06,460.487
2008-11-07,462.435
2008-11-10,476.386
2008-11-11,456.84
2008-11-12,439.689
2008-11-13,439.65
2008-11-14,446.193
2008-11-17,437.972
2008-11-18,433.604
2008-11-19,419.916
2008-11-20,395.196
2008-11-21,388.095
2008-11-24,417.972
2008-11-25,424.626
2008-11-26,421.437
2008-11-27,428.858
2008-11-28,420.055
2008-12-01,405.368
2008-12-02,415.304
2008-12-03,413.616
2008-12-04,414.631
2008-12-05,403.033
2008-12-08,425.201
2008-12-09,424.658
2008-12-10,428.507
2008-12-11,433.813
2008-12-12,427.601
2008-12-15,438.484
2008-12-16,439.041
2008-12-17,444.898
2008-12-18,446.987
2008-12-19,427.945
2008-12-22,418.651
2008-12-23,419.683
2008-12-24,422.758
2008-12-25,422.758
2008-12-26,424.798
2008-12-29,433.148
2008-12-30,439.735
2008-12-31,434.266
2009-01-01,434.266
2009-01-02,449.685
2009-01-05,449.162
2009-01-06,445.61
2009-01-07,451.187
2009-01-08,452.004
2009-01-09,449.292
2009-01-12,437.576
2009-01-13,425.548
2009-01-14,414.065
2009-01-15,408.157
2009-01-16,418.99
2009-01-19,411.981
2009-01-20,397.565
2009-01-21,397.433
2009-01-22,400.377
2009-01-23,385.547
2009-01-26,403.776
2009-01-27,410.764
2009-01-28,422.165
2009-01-29,416.051
2009-01-30,409.151
2009-02-02,401.891
2009-02-03,413.125
2009-02-04,417.382
2009-02-05,418.063
2009-02-06,424.877
2009-02-09,439.062
2009-02-10,430.907
2009-02-11,425.095
2009-02-12,417.929
2009-02-13,423.862
2009-02-16,419.905
2009-02-17,404.997
2009-02-18,403.177
2009-02-19,408.89
2009-02-20,395.991
2009-02-23,392.731
2009-02-24,385.941
2009-02-25,387.875
2009-02-26,390.006
2009-02-27,391.026
2009-03-02,372.295
2009-03-03,366.644
2009-03-04,381.94
2009-03-05,371.812
2009-03-06,365.936
2009-03-09,361.184
2009-03-10,374.336
2009-03-11,376.313
2009-03-12,383.072
2009-03-13,388.402
2009-03-16,398.05
2009-03-17,396.389
2009-03-18,400.277
2009-03-19,424.863
2009-03-20,424.993
2009-03-23,430.842
2009-03-24,432.721
2009-03-25,436.922
2009-03-26,442.338
2009-03-27,427.048
2009-03-30,412.24
2009-03-31,425.211
2009-04-01,434.11
2009-04-02,450.521
2009-04-03,450.016
2009-04-06,450.957
2009-04-07,439.904
2009-04-08,439.698
2009-04-09,447.12
2009-04-10,447.12
2009-04-13,450.912
2009-04-14,456.278
2009-04-15,458.523
2009-04-16,464.13
2009-04-17,465.845
2009-04-20,448.03
2009-04-21,451.822
2009-04-22,461.364
2009-04-23,466.455
2009-04-24,478.95
2009-04-27,473.069
2009-04-28,465.183
2009-04-29,478.394
2009-04-30,479.68
2009-05-01,479.753
2009-05-04,491.827
2009-05-05,496.201
2009-05-06,500.029
2009-05-07,504.074
2009-05-08,506.318
2009-05-11,502.428
2009-05-12,501.838
2009-05-13,485.575
2009-05-14,481.864
2009-05-15,490.254
2009-05-18,491.436
2009-05-19,497.777
2009-05-20,510.747
2009-05-21,502.185
2009-05-22,506.83
2009-05-25,509.921
2009-05-26,509.007
2009-05-27,511.981
2009-05-28,506.621
2009-05-29,514.18
2009-06-01,524.813
2009-06-02,538.98
2009-06-03,532.417
2009-06-04,530.093
2009-06-05,523.23
2009-06-08,513.354
2009-06-09,521.459
2009-06-10,526.271
2009-06-11,534.365
2009-06-12,531.51
2009-06-15,515.223
2009-06-16,514.097
2009-06-17,501.457
2009-06-18,501.919
2009-06-19,505.829
2009-06-22,490.746
2009-06-23,495.281
2009-06-24,507.935
2009-06-25,504.882
2009-06-26,514.342
2009-06-29,519.573
2009-06-30,517.372
2009-07-01,529.45
2009-07-02,517.827
2009-07-03,515.024
2009-07-06,505.834
2009-07-07,506.982
2009-07-08,494.108
2009-07-09,498.246
2009-07-10,493.901
2009-07-13,498.845
2009-07-14,505.269
2009-07-15,521.107
2009-07-16,522.956
2009-07-17,529.62
2009-07-20,536.172
2009-07-21,539.154
2009-07-22,539.138
2009-07-23,546.565
2009-07-24,545.906
2009-07-27,548.119
2009-07-28,536.648
2009-07-29,536.333
2009-07-30,547.362
2009-07-31,558.552
2009-08-03,578.747
2009-08-04,578.948
2009-08-05,577.739
2009-08-06,579.761
2009-08-07,574.42
2009-08-10,575.965
2009-08-11,568.899
2009-08-12,574.978
2009-08-13,583.975
2009-08-14,583.247
2009-08-17,565.076
2009-08-18,569.962
2009-08-19,571.285
2009-08-20,578.891
2009-08-21,588.567
2009-08-24,598.854
2009-08-25,606.315
2009-08-26,600.189
2009-08-27,598.165
2009-08-28,610.418
2009-08-31,601.823
2009-09-01,589.214
2009-09-02,578.843
2009-09-03,585.986
2009-09-04,593.207
2009-09-07,610.796
2009-09-08,624.559
2009-09-09,633.168
2009-09-10,631.633
2009-09-11,637.881
2009-09-14,639.908
2009-09-15,647.85
2009-09-16,665.609
2009-09-17,674.121
2009-09-18,673.61
2009-09-21,667.198
2009-09-22,678.536
2009-09-23,678.554
2009-09-24,666.142
2009-09-25,664.596
2009-09-28,672.213
2009-09-29,670.462
2009-09-30,679.994
2009-10-01,669.976
2009-10-02,653.001
2009-10-05,657.834
2009-10-06,681.033
2009-10-07,682.563
2009-10-08,698.459
2009-10-09,700.389
2009-10-12,717.111
2009-10-13,712.705
2009-10-14,730.346
2009-10-15,730.921
2009-10-16,723.088
2009-10-19,733.686
2009-10-20,726.984
2009-10-21,725.467
2009-10-22,706.553
2009-10-23,708.471
2009-10-26,684.299
2009-10-27,669.327
2009-10-28,642.805
2009-10-29,663.396
2009-10-30,646.234
2009-11-02,649.975
2009-11-03,636.719
2009-11-04,663.337
2009-11-05,668.866
2009-11-06,672.879
2009-11-09,687.711
2009-11-10,676.094
2009-11-11,679.964
2009-11-12,674.26
2009-11-13,672.742
2009-11-16,691.246
2009-11-17,680.677
2009-11-18,685.069
2009-11-19,671.052
2009-11-20,665.187
2009-11-23,674.969
2009-11-24,674.15
2009-11-25,680.06
2009-11-26,654.242
2009-11-27,661.525
2009-11-30,653.117
2009-12-01,669.854
2009-12-02,673.138
2009-12-03,671.752
2009-12-04,666.133
2009-12-07,666.679
2009-12-08,655.234
2009-12-09,647.709
2009-12-10,645.752
2009-12-11,646.53
2009-12-14,652.518
2009-12-15,651.107
2009-12-16,658.204
2009-12-17,645.163
2009-12-18,638.883
2009-12-21,647.814
2009-12-22,646.861
2009-12-23,652.778
2009-12-24,652.494
2009-12-25,652.494
2009-12-28,653.499
2009-12-29,658.159
2009-12-30,654.36
2009-12-31,659.275
2010-01-01,659.275
2010-01-04,678.551
2010-01-05,689.059
2010-01-06,689.597
2010-01-07,688.794
2010-01-08,691.23
2010-01-11,701.368
2010-01-12,692.307
2010-01-13,691.259
2010-01-14,692.311
2010-01-15,682.283
2010-01-18,683.848
2010-01-19,679.062
2010-01-20,667.025
2010-01-21,656.338
2010-01-22,653.618
2010-01-25,652.904
2010-01-26,652.797
2010-01-27,647.103
2010-01-28,639.856
2010-01-29,644.309
2010-02-01,652.298
2010-02-02,663.252
2010-02-03,660.167
2010-02-04,635.414
2010-02-05,612.102
2010-02-08,606.596
2010-02-09,608.855
2010-02-10,610.722
2010-02-11,601.26
2010-02-12,589.602
2010-02-15,585.46
2010-02-16,598.977
2010-02-17,613.108
2010-02-18,614.077
2010-02-19,611.519
2010-02-22,612.548
2010-02-23,606.787
2010-02-24,607.477
2010-02-25,597.855
2010-02-26,612.787
2010-03-01,613.528
2010-03-02,623.791
2010-03-03,636.495
2010-03-04,628.838
2010-03-05,638.298
2010-03-08,640.929
2010-03-09,635.85
2010-03-10,651.089
2010-03-11,650.291
2010-03-12,651.713
2010-03-15,643.243
2010-03-16,656.32
2010-03-17,661.891
2010-03-18,653.337
2010-03-19,650.098
2010-03-22,654.131
2010-03-23,660.025
2010-03-24,651.459
2010-03-25,657.421
2010-03-26,662.934
2010-03-29,666.656
2010-03-30,657.056
2010-03-31,663.091
2010-04-01,674.721
2010-04-02,674.721
2010-04-05,673.176
2010-04-06,677.011
2010-04-07,672.969
2010-04-08,667.331
2010-04-09,678.472
2010-04-12,686.273
2010-04-13,681.109
2010-04-14,686.967
2010-04-15,689.834
2010-04-16,681.121
2010-04-19,671.008
2010-04-20,682.273
2010-04-21,678.56
2010-04-22,669.86
2010-04-23,684.093
2010-04-26,685.76
2010-04-27,675.543
2010-04-28,652.668
2010-04-29,670.184
2010-04-30,672.325
2010-05-03,671.07
2010-05-04,638.324
2010-05-05,615.883
2010-05-06,601.854
2010-05-07,569.977
2010-05-10,620.033
2010-05-11,606.844
2010-05-12,620.234
2010-05-13,615.237
2010-05-14,585.59
2010-05-17,573.305
2010-05-18,582.875
2010-05-19,562.239
2010-05-20,545.021
2010-05-21,556.379
2010-05-24,546.982
2010-05-25,517.026
2010-05-26,529.239
2010-05-27,550.633
2010-05-28,553.11
2010-05-31,552.261
2010-06-01,548.717
2010-06-02,541.952
2010-06-03,556.337
2010-06-04,539.935
2010-06-07,525.252
2010-06-08,518.791
2010-06-09,531.0
2010-06-10,543.563
2010-06-11,547.871
2010-06-14,567.682
2010-06-15,573.008
2010-06-16,574.888
2010-06-17,576.524
2010-06-18,576.729
2010-06-21,582.853
2010-06-22,573.284
2010-06-23,564.251
2010-06-24,557.039
2010-06-25,551.044
2010-06-28,559.269
2010-06-29,533.673
2010-06-30,539.158
2010-07-01,536.298
2010-07-02,546.191
2010-07-05,543.903
2010-07-06,562.499
2010-07-07,564.698
2010-07-08,573.557
2010-07-09,570.99
2010-07-12,572.603
2010-07-13,585.967
2010-07-14,592.744
2010-07-15,594.36
2010-07-16,588.561
2010-07-19,584.371
2010-07-20,575.037
2010-07-21,580.166
2010-07-22,592.675
2010-07-23,589.693
2010-07-26,600.588
2010-07-27,608.942
2010-07-28,608.905
2010-07-29,613.034
2010-07-30,608.156
2010-08-02,626.094
2010-08-03,631.874
2010-08-04,626.426
2010-08-05,628.636
2010-08-06,629.709
2010-08-09,633.484
2010-08-10,620.427
2010-08-11,593.889
2010-08-12,585.175
2010-08-13,580.582
2010-08-16,587.099
2010-08-17,599.441
2010-08-18,600.404
2010-08-19,596.349
2010-08-20,577.855
2010-08-23,581.132
2010-08-24,571.047
2010-08-25,562.81
2010-08-26,571.023
2010-08-27,571.233
2010-08-30,568.745
2010-08-31,568.206
2010-09-01,590.605
2010-09-02,596.942
2010-09-03,604.279
2010-09-06,608.367
2010-09-07,594.321
2010-09-08,599.796
2010-09-09,606.589
2010-09-10,609.443
2010-09-13,626.476
2010-09-14,631.914
2010-09-15,630.725
2010-09-16,636.116
2010-09-17,633.961
