Date,EUROPE MID VALUE Mid Cap
2005-11-10,560.253
2005-11-11,564.219
2005-11-14,563.331
2005-11-15,561.259
2005-11-16,558.243
2005-11-17,565.042
2005-11-18,567.435
2005-11-21,570.019
2005-11-22,570.527
2005-11-23,577.193
2005-11-24,575.162
2005-11-25,575.634
2005-11-28,576.25
2005-11-29,574.99
2005-11-30,574.595
2005-12-01,578.909
2005-12-02,584.276
2005-12-05,585.947
2005-12-06,590.312
2005-12-07,588.232
2005-12-08,592.94
2005-12-09,595.104
2005-12-12,602.004
2005-12-13,601.574
2005-12-14,605.393
2005-12-15,601.325
2005-12-16,609.248
2005-12-19,607.501
2005-12-20,604.608
2005-12-21,602.789
2005-12-22,604.125
2005-12-23,604.703
2005-12-26,604.703
2005-12-27,605.898
2005-12-28,609.365
2005-12-29,608.442
2005-12-30,604.15
2006-01-02,605.445
2006-01-03,618.439
2006-01-04,629.94
2006-01-05,626.805
2006-01-06,633.524
2006-01-09,630.723
2006-01-10,628.07
2006-01-11,634.781
2006-01-12,633.494
2006-01-13,631.618
2006-01-16,634.409
2006-01-17,627.279
2006-01-18,625.153
2006-01-19,629.097
2006-01-20,627.953
2006-01-23,635.245
2006-01-24,638.343
2006-01-25,647.464
2006-01-26,650.759
2006-01-27,651.228
2006-01-30,647.651
2006-01-31,650.325
2006-02-01,654.905
2006-02-02,652.849
2006-02-03,648.432
2006-02-06,649.018
2006-02-07,646.285
2006-02-08,646.038
2006-02-09,650.768
2006-02-10,649.454
2006-02-13,651.967
2006-02-14,648.015
2006-02-15,650.885
2006-02-16,650.867
2006-02-17,654.582
2006-02-20,657.237
2006-02-21,657.575
2006-02-22,659.822
2006-02-23,661.978
2006-02-24,661.72
2006-02-27,664.232
2006-02-28,658.965
2006-03-01,664.27
2006-03-02,662.462
2006-03-03,663.217
2006-03-06,668.642
2006-03-07,656.232
2006-03-08,650.637
2006-03-09,656.396
2006-03-10,657.611
2006-03-13,664.859
2006-03-14,673.735
2006-03-15,676.861
2006-03-16,686.676
2006-03-17,690.711
2006-03-20,693.719
2006-03-21,691.344
2006-03-22,694.86
2006-03-23,690.608
2006-03-24,695.723
2006-03-27,693.342
2006-03-28,689.674
2006-03-29,685.61
2006-03-30,697.466
2006-03-31,690.843
2006-04-03,696.667
2006-04-04,703.333
2006-04-05,704.849
2006-04-06,704.887
2006-04-07,696.4
2006-04-10,697.903
2006-04-11,689.797
2006-04-12,686.586
2006-04-13,689.28
2006-04-14,689.28
2006-04-17,699.297
2006-04-18,699.902
2006-04-19,711.719
2006-04-20,712.025
2006-04-21,718.196
2006-04-24,716.507
2006-04-25,720.73
2006-04-26,723.181
2006-04-27,723.898
2006-04-28,723.201
2006-05-01,726.672
2006-05-02,732.443
2006-05-03,729.896
2006-05-04,738.875
2006-05-05,752.954
2006-05-08,753.213
2006-05-09,757.162
2006-05-10,757.166
2006-05-11,756.613
2006-05-12,744.07
2006-05-15,728.094
2006-05-16,728.513
2006-05-17,706.25
2006-05-18,702.187
2006-05-19,695.531
2006-05-22,680.804
2006-05-23,704.802
2006-05-24,692.51
2006-05-25,699.798
2006-05-26,710.855
2006-05-29,710.923
2006-05-30,704.221
2006-05-31,707.229
2006-06-01,710.201
2006-06-02,721.616
2006-06-05,716.84
2006-06-06,697.929
2006-06-07,695.223
2006-06-08,671.833
2006-06-09,682.74
2006-06-12,674.717
2006-06-13,658.288
2006-06-14,663.401
2006-06-15,681.75
2006-06-16,678.262
2006-06-19,678.692
2006-06-20,680.715
2006-06-21,686.471
2006-06-22,686.051
2006-06-23,683.107
2006-06-26,683.111
2006-06-27,680.649
2006-06-28,679.363
2006-06-29,689.911
2006-06-30,712.181
2006-07-03,716.75
2006-07-04,718.823
2006-07-05,705.407
2006-07-06,709.445
2006-07-07,712.476
2006-07-10,711.214
2006-07-11,705.332
2006-07-12,704.023
2006-07-13,694.206
2006-07-14,682.234
2006-07-17,671.467
2006-07-18,669.26
2006-07-19,689.525
2006-07-20,696.501
2006-07-21,692.339
2006-07-24,698.855
2006-07-25,701.475
2006-07-26,704.432
2006-07-27,717.214
2006-07-28,722.804
2006-07-31,720.22
2006-08-01,716.084
2006-08-02,726.056
2006-08-03,719.008
2006-08-04,732.777
2006-08-07,724.504
2006-08-08,723.446
2006-08-09,729.151
2006-08-10,717.901
2006-08-11,721.551
2006-08-14,725.109
2006-08-15,731.772
2006-08-16,739.162
2006-08-17,742.639
2006-08-18,739.37
2006-08-21,744.54
2006-08-22,740.342
2006-08-23,738.565
2006-08-24,740.044
2006-08-25,737.318
2006-08-28,742.617
2006-08-29,745.05
2006-08-30,754.525
2006-08-31,752.854
2006-09-01,757.441
2006-09-04,765.666
2006-09-05,758.354
2006-09-06,749.531
2006-09-07,739.781
2006-09-08,740.704
2006-09-11,739.558
2006-09-12,750.168
2006-09-13,754.401
2006-09-14,761.645
2006-09-15,759.003
2006-09-18,760.643
2006-09-19,757.965
2006-09-20,764.002
2006-09-21,771.754
2006-09-22,767.073
2006-09-25,764.185
2006-09-26,769.407
2006-09-27,775.505
2006-09-28,774.717
2006-09-29,773.12
2006-10-02,779.529
2006-10-03,777.464
2006-10-04,780.97
2006-10-05,788.017
2006-10-06,783.229
2006-10-09,780.312
2006-10-10,780.019
2006-10-11,780.887
2006-10-12,788.74
2006-10-13,786.476
2006-10-16,787.888
2006-10-17,779.793
2006-10-18,786.792
2006-10-19,792.942
2006-10-20,794.682
2006-10-23,793.135
2006-10-24,794.652
2006-10-25,800.499
2006-10-26,804.966
2006-10-27,805.68
2006-10-30,802.927
2006-10-31,809.745
2006-11-01,813.518
2006-11-02,812.457
2006-11-03,808.48
2006-11-06,818.045
2006-11-07,824.028
2006-11-08,823.413
2006-11-09,825.498
2006-11-10,831.49
2006-11-13,832.065
2006-11-14,827.959
2006-11-15,831.988
2006-11-16,833.863
2006-11-17,830.65
2006-11-20,832.081
2006-11-21,833.413
2006-11-22,840.516
2006-11-23,838.833
2006-11-24,844.228
2006-11-27,832.45
2006-11-28,831.505
2006-11-29,844.14
2006-11-30,847.874
2006-12-01,853.225
2006-12-04,856.793
2006-12-05,860.033
2006-12-06,859.513
2006-12-07,862.886
2006-12-08,865.459
2006-12-11,863.381
2006-12-12,868.758
2006-12-13,872.573
2006-12-14,873.946
2006-12-15,871.497
2006-12-18,870.538
2006-12-19,871.193
2006-12-20,876.414
2006-12-21,875.845
2006-12-22,872.385
2006-12-25,872.385
2006-12-26,870.83
2006-12-27,878.249
2006-12-28,880.682
2006-12-29,880.973
2007-01-01,880.973
2007-01-02,898.356
2007-01-03,891.805
2007-01-04,881.298
2007-01-05,870.051
2007-01-08,871.082
2007-01-09,874.798
2007-01-10,867.879
2007-01-11,877.062
2007-01-12,885.271
2007-01-15,891.2
2007-01-16,886.788
2007-01-17,888.648
2007-01-18,889.202
2007-01-19,893.531
2007-01-22,892.666
2007-01-23,893.402
2007-01-24,896.283
2007-01-25,892.449
2007-01-26,882.262
2007-01-29,887.003
2007-01-30,890.472
2007-01-31,890.282
2007-02-01,901.519
2007-02-02,907.424
2007-02-05,904.22
2007-02-06,912.007
2007-02-07,919.985
2007-02-08,913.323
2007-02-09,914.912
2007-02-12,907.02
2007-02-13,912.155
2007-02-14,928.73
2007-02-15,927.873
2007-02-16,925.648
2007-02-19,930.653
2007-02-20,927.579
2007-02-21,923.108
2007-02-22,923.937
2007-02-23,928.864
2007-02-26,932.138
2007-02-27,906.199
2007-02-28,891.371
2007-03-01,881.453
2007-03-02,880.255
2007-03-05,863.572
2007-03-06,871.72
2007-03-07,884.84
2007-03-08,895.068
2007-03-09,898.999
2007-03-12,899.34
2007-03-13,890.421
2007-03-14,869.059
2007-03-15,887.838
2007-03-16,892.134
2007-03-19,905.574
2007-03-20,912.35
2007-03-21,918.447
2007-03-22,931.788
2007-03-23,931.055
2007-03-26,926.688
2007-03-27,925.054
2007-03-28,920.331
2007-03-29,931.459
2007-03-30,931.151
2007-04-02,941.799
2007-04-03,951.838
2007-04-04,952.473
2007-04-05,957.45
2007-04-06,957.45
2007-04-09,952.222
2007-04-10,964.722
2007-04-11,964.89
2007-04-12,964.45
2007-04-13,968.664
2007-04-16,982.876
2007-04-17,983.403
2007-04-18,979.236
2007-04-19,976.727
2007-04-20,984.702
2007-04-23,985.417
2007-04-24,976.31
2007-04-25,984.653
2007-04-26,979.747
2007-04-27,981.646
2007-04-30,983.229
2007-05-01,979.028
2007-05-02,983.871
2007-05-03,988.5
2007-05-04,999.482
2007-05-07,1004.009
2007-05-08,985.828
2007-05-09,987.197
2007-05-10,979.112
2007-05-11,984.141
2007-05-14,983.9
2007-05-15,991.478
2007-05-16,991.052
2007-05-17,986.934
2007-05-18,993.736
2007-05-21,991.329
2007-05-22,994.405
2007-05-23,1006.133
2007-05-24,995.326
2007-05-25,994.429
2007-05-28,995.799
2007-05-29,996.48
2007-05-30,988.94
2007-05-31,1000.0
2007-06-01,1002.751
2007-06-04,1005.498
2007-06-05,1000.915
2007-06-06,980.124
2007-06-07,961.979
2007-06-08,952.624
2007-06-11,959.842
2007-06-12,956.642
2007-06-13,956.458
2007-06-14,970.893
2007-06-15,984.682
2007-06-18,984.795
2007-06-19,982.355
2007-06-20,985.529
2007-06-21,971.9
2007-06-22,969.008
2007-06-25,967.795
2007-06-26,961.886
2007-06-27,951.993
2007-06-28,962.364
2007-06-29,967.776
2007-07-02,970.934
2007-07-03,980.038
2007-07-04,985.926
2007-07-05,977.207
2007-07-06,982.548
2007-07-09,983.607
2007-07-10,978.301
2007-07-11,978.673
2007-07-12,987.535
2007-07-13,992.135
2007-07-16,992.84
2007-07-17,988.269
2007-07-18,982.646
2007-07-19,990.774
2007-07-20,988.544
2007-07-23,990.422
2007-07-24,973.611
2007-07-25,955.414
2007-07-26,929.284
2007-07-27,922.345
2007-07-30,922.036
2007-07-31,942.585
2007-08-01,925.828
2007-08-02,935.27
2007-08-03,929.464
2007-08-06,921.47
2007-08-07,930.182
2007-08-08,950.564
2007-08-09,927.769
2007-08-10,898.317
2007-08-13,913.051
2007-08-14,900.921
2007-08-15,894.134
2007-08-16,855.478
2007-08-17,877.108
2007-08-20,882.427
2007-08-21,880.39
2007-08-22,902.427
2007-08-23,909.601
2007-08-24,913.631
2007-08-27,915.976
2007-08-28,900.109
2007-08-29,909.461
2007-08-30,917.799
2007-08-31,929.495
2007-09-03,932.328
2007-09-04,934.575
2007-09-05,923.089
2007-09-06,924.474
2007-09-07,905.954
2007-09-10,898.666
2007-09-11,912.673
2007-09-12,916.407
2007-09-13,917.755
2007-09-14,895.109
2007-09-17,867.745
2007-09-18,881.396
2007-09-19,907.334
2007-09-20,902.95
2007-09-21,912.184
2007-09-24,907.779
2007-09-25,895.041
2007-09-26,903.503
2007-09-27,917.472
2007-09-28,919.382
2007-10-01,929.1
2007-10-02,935.587
2007-10-03,941.621
2007-10-04,941.73
2007-10-05,944.374
2007-10-08,937.266
2007-10-09,947.135
2007-10-10,956.104
2007-10-11,958.891
2007-10-12,952.149
2007-10-15,942.482
2007-10-16,930.005
2007-10-17,945.293
2007-10-18,938.783
2007-10-19,930.615
2007-10-22,907.354
2007-10-23,927.243
2007-10-24,920.063
2007-10-25,933.033
2007-10-26,936.928
2007-10-29,943.418
2007-10-30,944.04
2007-10-31,960.509
2007-11-01,943.674
2007-11-02,938.75
2007-11-05,929.257
2007-11-06,935.682
2007-11-07,925.4
2007-11-08,917.847
2007-11-09,898.243
2007-11-12,890.384
2007-11-13,897.096
2007-11-14,905.515
2007-11-15,887.265
2007-11-16,875.479
2007-11-19,851.915
2007-11-20,869.381
2007-11-21,843.774
2007-11-22,851.158
2007-11-23,865.057
2007-11-26,866.668
2007-11-27,860.457
2007-11-28,879.746
2007-11-29,880.782
2007-11-30,886.392
2007-12-03,881.599
2007-12-04,866.105
2007-12-05,876.063
2007-12-06,871.553
2007-12-07,888.535
2007-12-10,900.141
2007-12-11,894.316
2007-12-12,894.373
2007-12-13,862.914
2007-12-14,856.452
2007-12-17,832.509
2007-12-18,831.842
2007-12-19,824.457
2007-12-20,819.649
2007-12-21,830.945
2007-12-24,835.408
2007-12-25,835.408
2007-12-26,840.205
2007-12-27,841.839
2007-12-28,850.296
2007-12-31,848.041
2008-01-01,848.041
2008-01-02,846.16
2008-01-03,834.92
2008-01-04,818.118
2008-01-07,805.022
2008-01-08,808.698
2008-01-09,786.778
2008-01-10,779.281
2008-01-11,786.245
2008-01-14,800.091
2008-01-15,772.579
2008-01-16,763.976
2008-01-17,767.465
2008-01-18,759.265
2008-01-21,723.643
2008-01-22,754.182
2008-01-23,736.75
2008-01-24,775.087
2008-01-25,775.997
2008-01-28,769.866
2008-01-29,787.939
2008-01-30,782.632
2008-01-31,781.195
2008-02-01,798.223
2008-02-04,801.484
2008-02-05,762.43
2008-02-06,769.119
2008-02-07,744.294
2008-02-08,743.886
2008-02-11,734.05
2008-02-12,761.094
2008-02-13,764.394
2008-02-14,765.446
2008-02-15,756.508
2008-02-18,766.728
2008-02-19,776.977
2008-02-20,764.954
2008-02-21,776.355
2008-02-22,770.154
2008-02-25,787.008
2008-02-26,803.529
2008-02-27,813.845
2008-02-28,798.671
2008-02-29,788.782
2008-03-03,775.635
2008-03-04,767.977
2008-03-05,787.418
2008-03-06,782.532
2008-03-07,773.557
2008-03-10,760.215
2008-03-11,766.562
2008-03-12,785.045
2008-03-13,774.862
2008-03-14,772.791
2008-03-17,746.474
2008-03-18,771.549
2008-03-19,754.849
2008-03-20,745.37
2008-03-21,745.37
2008-03-24,744.888
2008-03-25,788.089
2008-03-26,792.714
2008-03-27,808.598
2008-03-28,800.411
2008-03-31,803.786
2008-04-01,818.285
2008-04-02,825.43
2008-04-03,817.881
2008-04-04,823.325
2008-04-07,828.946
2008-04-08,815.263
2008-04-09,814.415
2008-04-10,811.451
2008-04-11,805.126
2008-04-14,799.189
2008-04-15,793.762
2008-04-16,822.256
2008-04-17,818.206
2008-04-18,830.217
2008-04-21,830.46
2008-04-22,828.099
2008-04-23,826.927
2008-04-24,813.964
2008-04-25,823.521
2008-04-28,829.888
2008-04-29,818.409
2008-04-30,822.353
2008-05-01,816.17
2008-05-02,829.4
2008-05-05,832.771
2008-05-06,832.4
2008-05-07,833.728
2008-05-08,836.958
2008-05-09,825.484
2008-05-12,835.101
2008-05-13,826.369
2008-05-14,823.917
2008-05-15,827.164
2008-05-16,839.693
2008-05-19,841.091
2008-05-20,828.359
2008-05-21,824.244
2008-05-22,825.082
2008-05-23,816.947
2008-05-26,816.098
2008-05-27,810.722
2008-05-28,814.811
2008-05-29,808.611
2008-05-30,815.639
2008-06-02,803.464
2008-06-03,807.664
2008-06-04,802.041
2008-06-05,808.498
2008-06-06,800.731
2008-06-09,788.24
2008-06-10,768.519
2008-06-11,755.009
2008-06-12,754.441
2008-06-13,758.292
2008-06-16,764.867
2008-06-17,767.11
2008-06-18,747.966
2008-06-19,738.163
2008-06-20,735.421
2008-06-23,719.663
2008-06-24,715.728
2008-06-25,727.86
2008-06-26,714.203
2008-06-27,709.124
2008-06-30,706.21
2008-07-01,684.779
2008-07-02,678.542
2008-07-03,675.155
2008-07-04,665.242
2008-07-07,669.344
2008-07-08,657.489
2008-07-09,676.757
2008-07-10,664.381
2008-07-11,647.099
2008-07-14,655.167
2008-07-15,639.544
2008-07-16,646.037
2008-07-17,675.749
2008-07-18,693.685
2008-07-21,703.499
2008-07-22,695.601
2008-07-23,707.839
2008-07-24,687.104
2008-07-25,680.377
2008-07-28,671.338
2008-07-29,666.484
2008-07-30,678.571
2008-07-31,674.25
2008-08-01,668.539
2008-08-04,668.944
2008-08-05,691.996
2008-08-06,697.155
2008-08-07,690.087
2008-08-08,690.526
2008-08-11,705.561
2008-08-12,698.543
2008-08-13,670.791
2008-08-14,674.495
2008-08-15,674.035
2008-08-18,671.569
2008-08-19,648.051
2008-08-20,648.436
2008-08-21,651.451
2008-08-22,664.315
2008-08-25,660.035
2008-08-26,655.134
2008-08-27,654.395
2008-08-28,667.636
2008-08-29,672.928
2008-09-01,668.907
2008-09-02,677.694
2008-09-03,665.215
2008-09-04,642.703
2008-09-05,625.865
2008-09-08,646.444
2008-09-09,641.449
2008-09-10,633.352
2008-09-11,620.512
2008-09-12,638.522
2008-09-15,620.161
2008-09-16,605.407
2008-09-17,592.677
2008-09-18,597.007
2008-09-19,646.884
2008-09-22,643.556
2008-09-23,625.369
2008-09-24,619.693
2008-09-25,627.471
2008-09-26,611.527
2008-09-29,564.433
2008-09-30,565.758
2008-10-01,562.377
2008-10-02,552.892
2008-10-03,563.457
2008-10-06,510.529
2008-10-07,507.174
2008-10-08,481.703
2008-10-09,478.393
2008-10-10,444.445
2008-10-13,488.05
2008-10-14,500.385
2008-10-15,469.887
2008-10-16,441.077
2008-10-17,447.939
2008-10-20,454.656
2008-10-21,453.257
2008-10-22,424.012
2008-10-23,417.661
2008-10-24,394.618
2008-10-27,374.13
2008-10-28,380.067
2008-10-29,414.856
2008-10-30,427.736
2008-10-31,431.083
2008-11-03,442.283
2008-11-04,471.006
2008-11-05,468.932
2008-11-06,436.444
2008-11-07,441.141
2008-11-10,444.321
2008-11-11,418.31
2008-11-12,404.66
2008-11-13,399.096
2008-11-14,401.587
2008-11-17,392.815
2008-11-18,392.766
2008-11-19,378.523
2008-11-20,365.17
2008-11-21,358.213
2008-11-24,390.524
2008-11-25,398.072
2008-11-26,397.498
2008-11-27,409.161
2008-11-28,405.795
2008-12-01,379.473
2008-12-02,390.052
2008-12-03,390.02
2008-12-04,387.857
2008-12-05,372.193
2008-12-08,401.557
2008-12-09,409.668
2008-12-10,415.882
2008-12-11,417.711
2008-12-12,409.946
2008-12-15,417.675
2008-12-16,420.28
2008-12-17,434.905
2008-12-18,440.889
2008-12-19,422.952
2008-12-22,414.597
2008-12-23,417.592
2008-12-24,415.822
2008-12-25,415.822
2008-12-26,417.144
2008-12-29,423.459
2008-12-30,425.623
2008-12-31,419.611
2009-01-01,419.611
2009-01-02,437.671
2009-01-05,437.787
2009-01-06,443.149
2009-01-07,450.468
2009-01-08,444.499
2009-01-09,438.215
2009-01-12,427.063
2009-01-13,414.127
2009-01-14,395.252
2009-01-15,389.035
2009-01-16,397.857
2009-01-19,385.557
2009-01-20,368.747
2009-01-21,368.94
2009-01-22,369.021
2009-01-23,359.954
2009-01-26,379.281
2009-01-27,382.604
2009-01-28,400.216
2009-01-29,386.5
2009-01-30,380.968
2009-02-02,368.924
2009-02-03,377.911
2009-02-04,389.304
2009-02-05,387.863
2009-02-06,401.31
2009-02-09,411.344
2009-02-10,398.021
2009-02-11,391.312
2009-02-12,381.581
2009-02-13,386.673
2009-02-16,378.672
2009-02-17,359.906
2009-02-18,356.179
2009-02-19,358.458
2009-02-20,343.923
2009-02-23,340.623
2009-02-24,336.079
2009-02-25,335.682
2009-02-26,346.636
2009-02-27,339.883
2009-03-02,322.422
2009-03-03,316.945
2009-03-04,327.693
2009-03-05,313.895
2009-03-06,310.425
2009-03-09,306.16
2009-03-10,326.501
2009-03-11,329.205
2009-03-12,331.347
2009-03-13,334.859
2009-03-16,346.601
2009-03-17,344.34
2009-03-18,348.134
2009-03-19,371.477
2009-03-20,367.442
2009-03-23,376.717
2009-03-24,376.8
2009-03-25,377.307
2009-03-26,378.568
2009-03-27,368.154
2009-03-30,351.264
2009-03-31,366.138
2009-04-01,372.73
2009-04-02,400.163
2009-04-03,405.885
2009-04-06,403.011
2009-04-07,391.166
2009-04-08,392.536
2009-04-09,404.791
2009-04-10,404.791
2009-04-13,408.37
2009-04-14,417.473
2009-04-15,413.723
2009-04-16,421.615
2009-04-17,427.727
2009-04-20,403.019
2009-04-21,405.157
2009-04-22,419.454
2009-04-23,422.821
2009-04-24,439.843
2009-04-27,433.629
2009-04-28,423.258
2009-04-29,438.39
2009-04-30,444.138
2009-05-01,444.439
2009-05-04,459.76
2009-05-05,465.875
2009-05-06,473.589
2009-05-07,474.717
2009-05-08,483.263
2009-05-11,475.705
2009-05-12,472.385
2009-05-13,450.532
2009-05-14,453.641
2009-05-15,459.601
2009-05-18,468.485
2009-05-19,481.936
2009-05-20,491.949
2009-05-21,481.15
2009-05-22,485.655
2009-05-25,486.19
2009-05-26,485.661
2009-05-27,490.507
2009-05-28,483.246
2009-05-29,492.018
2009-06-01,509.826
2009-06-02,514.154
2009-06-03,498.297
2009-06-04,494.944
2009-06-05,491.293
2009-06-08,481.259
2009-06-09,488.637
2009-06-10,495.899
2009-06-11,500.935
2009-06-12,498.318
2009-06-15,480.058
2009-06-16,480.729
2009-06-17,463.912
2009-06-18,467.371
2009-06-19,474.281
2009-06-22,457.355
2009-06-23,458.125
2009-06-24,471.164
2009-06-25,465.19
2009-06-26,471.673
2009-06-29,478.973
2009-06-30,475.981
2009-07-01,489.003
2009-07-02,474.059
2009-07-03,472.59
2009-07-06,462.732
2009-07-07,462.475
2009-07-08,449.612
2009-07-09,455.947
2009-07-10,449.971
2009-07-13,459.778
2009-07-14,466.63
2009-07-15,485.965
2009-07-16,489.466
2009-07-17,490.782
2009-07-20,501.973
2009-07-21,507.887
2009-07-22,510.222
2009-07-23,520.275
2009-07-24,518.826
2009-07-27,522.913
2009-07-28,514.66
2009-07-29,514.992
2009-07-30,527.852
2009-07-31,532.625
2009-08-03,553.306
2009-08-04,550.365
2009-08-05,554.448
2009-08-06,555.831
2009-08-07,553.694
2009-08-10,552.045
2009-08-11,538.999
2009-08-12,549.0
2009-08-13,558.722
2009-08-14,556.238
2009-08-17,537.298
2009-08-18,546.365
2009-08-19,548.447
2009-08-20,558.565
2009-08-21,573.965
2009-08-24,584.098
2009-08-25,587.274
2009-08-26,580.671
2009-08-27,576.125
2009-08-28,589.69
2009-08-31,582.399
2009-09-01,569.762
2009-09-02,557.009
2009-09-03,561.377
2009-09-04,569.212
2009-09-07,586.588
2009-09-08,597.52
2009-09-09,608.141
2009-09-10,607.142
2009-09-11,613.156
2009-09-14,608.661
2009-09-15,610.296
2009-09-16,625.584
2009-09-17,630.301
2009-09-18,626.992
2009-09-21,615.691
2009-09-22,626.53
2009-09-23,626.792
2009-09-24,613.197
2009-09-25,607.925
2009-09-28,616.29
2009-09-29,613.689
2009-09-30,617.019
2009-10-01,605.624
2009-10-02,593.006
2009-10-05,599.681
2009-10-06,619.948
2009-10-07,617.331
2009-10-08,630.066
2009-10-09,630.302
2009-10-12,639.055
2009-10-13,634.907
2009-10-14,649.751
2009-10-15,653.348
2009-10-16,647.047
2009-10-19,657.531
2009-10-20,656.172
2009-10-21,657.875
2009-10-22,647.067
2009-10-23,645.296
2009-10-26,631.441
2009-10-27,617.146
2009-10-28,594.112
2009-10-29,612.888
2009-10-30,601.007
2009-11-02,603.521
2009-11-03,590.794
2009-11-04,613.158
2009-11-05,616.879
2009-11-06,619.467
2009-11-09,636.734
2009-11-10,631.407
2009-11-11,637.28
2009-11-12,636.489
2009-11-13,638.664
2009-11-16,649.342
2009-11-17,640.646
2009-11-18,645.609
2009-11-19,627.882
2009-11-20,620.489
2009-11-23,637.571
2009-11-24,630.41
2009-11-25,633.614
2009-11-26,607.451
2009-11-27,615.368
2009-11-30,607.594
2009-12-01,628.602
2009-12-02,631.984
2009-12-03,632.328
2009-12-04,627.3
2009-12-07,623.33
2009-12-08,610.325
2009-12-09,600.18
2009-12-10,605.045
2009-12-11,604.366
2009-12-14,609.749
2009-12-15,606.556
2009-12-16,615.27
2009-12-17,598.551
2009-12-18,591.26
2009-12-21,598.561
2009-12-22,598.751
2009-12-23,603.044
2009-12-24,603.228
2009-12-25,603.228
2009-12-28,608.034
2009-12-29,612.718
2009-12-30,608.257
2009-12-31,613.571
2010-01-01,613.571
2010-01-04,624.793
2010-01-05,627.429
2010-01-06,625.111
2010-01-07,623.462
2010-01-08,627.429
2010-01-11,636.058
2010-01-12,629.216
2010-01-13,631.108
2010-01-14,633.508
2010-01-15,623.759
2010-01-18,628.84
2010-01-19,627.676
2010-01-20,613.489
2010-01-21,605.656
2010-01-22,600.906
2010-01-25,602.229
2010-01-26,599.673
2010-01-27,594.721
2010-01-28,587.559
2010-01-29,588.733
2010-02-01,593.305
2010-02-02,601.868
2010-02-03,595.901
2010-02-04,574.83
2010-02-05,558.547
2010-02-08,558.039
2010-02-09,560.887
2010-02-10,565.355
2010-02-11,561.216
2010-02-12,558.542
2010-02-15,559.632
2010-02-16,569.203
2010-02-17,576.524
2010-02-18,575.541
2010-02-19,572.058
2010-02-22,575.709
2010-02-23,568.647
2010-02-24,570.714
2010-02-25,559.075
2010-02-26,569.455
2010-03-01,568.107
2010-03-02,576.916
2010-03-03,587.503
2010-03-04,587.389
2010-03-05,594.119
2010-03-08,596.797
2010-03-09,593.485
2010-03-10,602.444
2010-03-11,601.333
2010-03-12,608.602
2010-03-15,600.03
2010-03-16,610.266
2010-03-17,614.832
2010-03-18,608.36
2010-03-19,602.515
2010-03-22,601.498
2010-03-23,607.397
2010-03-24,599.905
2010-03-25,606.948
2010-03-26,610.242
2010-03-29,614.659
2010-03-30,612.597
2010-03-31,615.87
2010-04-01,624.995
2010-04-02,624.995
2010-04-05,624.174
2010-04-06,624.713
2010-04-07,621.477
2010-04-08,616.018
2010-04-09,628.403
2010-04-12,634.739
2010-04-13,631.918
2010-04-14,639.897
2010-04-15,639.263
2010-04-16,627.83
2010-04-19,619.194
2010-04-20,628.102
2010-04-21,622.609
2010-04-22,611.954
2010-04-23,620.27
2010-04-26,623.024
2010-04-27,603.034
2010-04-28,588.251
2010-04-29,602.705
2010-04-30,604.69
2010-05-03,601.587
2010-05-04,577.559
2010-05-05,558.811
2010-05-06,543.32
2010-05-07,517.766
2010-05-10,563.62
2010-05-11,552.481
2010-05-12,565.069
2010-05-13,560.658
2010-05-14,536.815
2010-05-17,529.921
2010-05-18,539.173
2010-05-19,521.368
2010-05-20,508.71
2010-05-21,517.643
2010-05-24,512.266
2010-05-25,490.549
2010-05-26,502.8
2010-05-27,520.435
2010-05-28,522.958
2010-05-31,522.574
2010-06-01,525.791
2010-06-02,522.993
2010-06-03,529.85
2010-06-04,512.036
2010-06-07,501.23
2010-06-08,495.165
2010-06-09,509.756
2010-06-10,522.781
2010-06-11,525.055
2010-06-14,541.669
2010-06-15,547.491
2010-06-16,546.667
2010-06-17,546.422
2010-06-18,552.897
2010-06-21,557.114
2010-06-22,549.635
2010-06-23,542.368
2010-06-24,535.595
2010-06-25,532.624
2010-06-28,539.317
2010-06-29,517.781
2010-06-30,518.333
2010-07-01,515.602
2010-07-02,522.267
2010-07-05,517.859
2010-07-06,535.54
2010-07-07,542.499
2010-07-08,551.107
2010-07-09,552.171
2010-07-12,550.948
2010-07-13,566.968
2010-07-14,568.927
2010-07-15,570.249
2010-07-16,563.953
2010-07-19,562.271
2010-07-20,557.108
2010-07-21,563.697
2010-07-22,580.726
2010-07-23,581.029
2010-07-26,591.537
2010-07-27,600.589
2010-07-28,598.261
2010-07-29,601.835
2010-07-30,596.509
2010-08-02,619.644
2010-08-03,622.041
2010-08-04,617.075
2010-08-05,618.16
2010-08-06,617.101
2010-08-09,621.134
2010-08-10,605.513
2010-08-11,582.732
2010-08-12,577.321
2010-08-13,573.216
2010-08-16,576.062
2010-08-17,586.189
2010-08-18,584.954
2010-08-19,577.369
2010-08-20,562.762
2010-08-23,565.732
2010-08-24,556.998
2010-08-25,549.991
2010-08-26,560.097
2010-08-27,563.872
2010-08-30,561.875
2010-08-31,562.464
2010-09-01,583.664
2010-09-02,586.963
2010-09-03,593.448
2010-09-06,595.536
2010-09-07,583.555
2010-09-08,589.665
2010-09-09,595.741
2010-09-10,594.917
2010-09-13,606.24
2010-09-14,610.911
2010-09-15,612.31
2010-09-16,611.288
2010-09-17,607.189
2010-09-20,616.055
2010-09-21,617.315
2010-09-22,621.009
