Date,EM (EMERGING MARKETS) LARGE CAP Large Cap
2005-11-09,630.842
2005-11-10,631.619
2005-11-11,636.74
2005-11-14,638.992
2005-11-15,636.106
2005-11-16,639.744
2005-11-17,645.222
2005-11-18,647.71
2005-11-21,648.999
2005-11-22,643.013
2005-11-23,653.436
2005-11-24,655.645
2005-11-25,655.843
2005-11-28,656.907
2005-11-29,653.728
2005-11-30,655.489
2005-12-01,660.242
2005-12-02,667.172
2005-12-05,670.59
2005-12-06,675.613
2005-12-07,677.822
2005-12-08,672.803
2005-12-09,671.78
2005-12-12,677.023
2005-12-13,679.941
2005-12-14,680.673
2005-12-15,679.237
2005-12-16,678.574
2005-12-19,683.046
2005-12-20,682.294
2005-12-21,688.4
2005-12-22,689.829
2005-12-23,692.979
2005-12-26,693.005
2005-12-27,695.69
2005-12-28,690.983
2005-12-29,696.561
2005-12-30,695.033
2006-01-02,696.408
2006-01-03,710.827
2006-01-04,724.177
2006-01-05,725.915
2006-01-06,732.612
2006-01-09,739.738
2006-01-10,737.292
2006-01-11,741.599
2006-01-12,745.605
2006-01-13,744.447
2006-01-16,749.727
2006-01-17,739.881
2006-01-18,727.243
2006-01-19,743.178
2006-01-20,745.012
2006-01-23,743.153
2006-01-24,753.094
2006-01-25,761.522
2006-01-26,763.432
2006-01-27,770.732
2006-01-30,768.994
2006-01-31,775.418
2006-02-01,777.909
2006-02-02,770.396
2006-02-03,758.06
2006-02-06,770.517
2006-02-07,763.546
2006-02-08,750.888
2006-02-09,758.602
2006-02-10,760.312
2006-02-13,750.011
2006-02-14,751.01
2006-02-15,750.163
2006-02-16,757.038
2006-02-17,768.378
2006-02-20,775.753
2006-02-21,772.839
2006-02-22,769.111
2006-02-23,774.877
2006-02-24,775.45
2006-02-27,780.445
2006-02-28,771.832
2006-03-01,775.989
2006-03-02,781.257
2006-03-03,774.151
2006-03-06,770.744
2006-03-07,746.374
2006-03-08,737.271
2006-03-09,737.144
2006-03-10,739.212
2006-03-13,749.642
2006-03-14,751.402
2006-03-15,761.983
2006-03-16,765.997
2006-03-17,770.333
2006-03-20,772.547
2006-03-21,764.512
2006-03-22,758.271
2006-03-23,760.82
2006-03-24,761.914
2006-03-27,766.162
2006-03-28,759.84
2006-03-29,760.293
2006-03-30,772.245
2006-03-31,775.57
2006-04-03,790.03
2006-04-04,796.664
2006-04-05,800.317
2006-04-06,805.682
2006-04-07,802.541
2006-04-10,799.014
2006-04-11,795.939
2006-04-12,791.768
2006-04-13,791.869
2006-04-14,797.489
2006-04-17,804.954
2006-04-18,816.647
2006-04-19,827.899
2006-04-20,829.531
2006-04-21,833.428
2006-04-24,831.367
2006-04-25,826.691
2006-04-26,834.64
2006-04-27,828.677
2006-04-28,831.046
2006-05-01,834.1
2006-05-02,846.21
2006-05-03,849.088
2006-05-04,853.761
2006-05-05,859.79
2006-05-08,871.455
2006-05-09,871.807
2006-05-10,869.373
2006-05-11,863.614
2006-05-12,848.28
2006-05-15,812.068
2006-05-16,809.507
2006-05-17,809.386
2006-05-18,785.539
2006-05-19,779.969
2006-05-22,743.197
2006-05-23,757.23
2006-05-24,742.222
2006-05-25,744.596
2006-05-26,764.232
2006-05-29,769.004
2006-05-30,752.761
2006-05-31,746.748
2006-06-01,747.896
2006-06-02,764.488
2006-06-05,757.979
2006-06-06,741.655
2006-06-07,724.237
2006-06-08,693.904
2006-06-09,702.688
2006-06-12,691.389
2006-06-13,660.779
2006-06-14,669.924
2006-06-15,686.487
2006-06-16,704.071
2006-06-19,699.045
2006-06-20,691.449
2006-06-21,697.853
2006-06-22,702.145
2006-06-23,699.524
2006-06-26,700.335
2006-06-27,707.617
2006-06-28,709.646
2006-06-29,725.092
2006-06-30,749.25
2006-07-03,761.404
2006-07-04,765.031
2006-07-05,747.795
2006-07-06,752.03
2006-07-07,753.976
2006-07-10,758.502
2006-07-11,755.139
2006-07-12,755.777
2006-07-13,737.182
2006-07-14,725.442
2006-07-17,713.07
2006-07-18,714.527
2006-07-19,725.499
2006-07-20,738.248
2006-07-21,732.813
2006-07-24,734.294
2006-07-25,742.645
2006-07-26,744.17
2006-07-27,759.86
2006-07-28,759.497
2006-07-31,759.96
2006-08-01,753.215
2006-08-02,761.517
2006-08-03,762.38
2006-08-04,769.296
2006-08-07,766.703
2006-08-08,770.764
2006-08-09,779.026
2006-08-10,774.643
2006-08-11,775.754
2006-08-14,773.281
2006-08-15,775.516
2006-08-16,786.923
2006-08-17,789.81
2006-08-18,782.688
2006-08-21,778.278
2006-08-22,783.658
2006-08-23,776.869
2006-08-24,771.621
2006-08-25,772.775
2006-08-28,772.712
2006-08-29,777.581
2006-08-30,782.856
2006-08-31,778.534
2006-09-01,784.241
2006-09-04,796.097
2006-09-05,795.578
2006-09-06,786.488
2006-09-07,775.49
2006-09-08,774.098
2006-09-11,757.366
2006-09-12,762.836
2006-09-13,771.289
2006-09-14,772.881
2006-09-15,774.779
2006-09-18,786.145
2006-09-19,785.63
2006-09-20,781.337
2006-09-21,777.539
2006-09-22,767.704
2006-09-25,764.898
2006-09-26,770.651
2006-09-27,778.814
2006-09-28,783.902
2006-09-29,781.263
2006-10-02,784.012
2006-10-03,777.359
2006-10-04,775.757
2006-10-05,787.238
2006-10-06,785.903
2006-10-09,785.805
2006-10-10,789.233
2006-10-11,789.096
2006-10-12,793.44
2006-10-13,807.324
2006-10-16,812.236
2006-10-17,806.58
2006-10-18,808.936
2006-10-19,810.381
2006-10-20,809.391
2006-10-23,805.679
2006-10-24,808.862
2006-10-25,813.481
2006-10-26,818.207
2006-10-27,816.245
2006-10-30,806.679
2006-10-31,814.297
2006-11-01,822.385
2006-11-02,821.122
2006-11-03,826.266
2006-11-06,831.482
2006-11-07,838.434
2006-11-08,836.714
2006-11-09,842.996
2006-11-10,844.042
2006-11-13,842.522
2006-11-14,849.102
2006-11-15,849.386
2006-11-16,852.03
2006-11-17,844.009
2006-11-20,844.91
2006-11-21,851.88
2006-11-22,860.523
2006-11-23,861.55
2006-11-24,863.026
2006-11-27,863.113
2006-11-28,852.781
2006-11-29,867.165
2006-11-30,874.702
2006-12-01,875.848
2006-12-04,879.857
2006-12-05,889.408
2006-12-06,892.254
2006-12-07,892.166
2006-12-08,885.535
2006-12-11,882.395
2006-12-12,875.866
2006-12-13,875.998
2006-12-14,886.916
2006-12-15,892.029
2006-12-18,895.942
2006-12-19,881.575
2006-12-20,893.192
2006-12-21,894.23
2006-12-22,894.183
2006-12-25,892.625
2006-12-26,894.509
2006-12-27,907.81
2006-12-28,912.283
2006-12-29,914.237
2007-01-01,914.302
2007-01-02,928.748
2007-01-03,922.841
2007-01-04,908.194
2007-01-05,895.334
2007-01-08,890.346
2007-01-09,877.202
2007-01-10,866.516
2007-01-11,873.125
2007-01-12,883.812
2007-01-15,896.678
2007-01-16,894.272
2007-01-17,892.401
2007-01-18,895.727
2007-01-19,896.14
2007-01-22,903.801
2007-01-23,906.303
2007-01-24,916.997
2007-01-25,913.9
2007-01-26,902.876
2007-01-29,895.434
2007-01-30,900.218
2007-01-31,902.428
2007-02-01,913.746
2007-02-02,920.429
2007-02-05,922.397
2007-02-06,929.23
2007-02-07,928.421
2007-02-08,923.709
2007-02-09,922.659
2007-02-12,909.356
2007-02-13,912.619
2007-02-14,925.715
2007-02-15,932.525
2007-02-16,934.163
2007-02-19,936.187
2007-02-20,933.841
2007-02-21,934.67
2007-02-22,941.14
2007-02-23,937.169
2007-02-26,937.589
2007-02-27,908.554
2007-02-28,892.569
2007-03-01,878.492
2007-03-02,874.569
2007-03-05,842.703
2007-03-06,863.553
2007-03-07,864.806
2007-03-08,881.006
2007-03-09,888.208
2007-03-12,893.904
2007-03-13,887.614
2007-03-14,870.353
2007-03-15,881.944
2007-03-16,880.871
2007-03-19,892.512
2007-03-20,896.279
2007-03-21,907.189
2007-03-22,919.463
2007-03-23,921.188
2007-03-26,922.823
2007-03-27,919.474
2007-03-28,911.685
2007-03-29,922.483
2007-03-30,927.138
2007-04-02,924.905
2007-04-03,933.995
2007-04-04,944.014
2007-04-05,946.698
2007-04-06,946.673
2007-04-09,952.452
2007-04-10,955.891
2007-04-11,960.013
2007-04-12,959.817
2007-04-13,965.913
2007-04-16,977.425
2007-04-17,975.071
2007-04-18,971.845
2007-04-19,959.658
2007-04-20,974.391
2007-04-23,975.055
2007-04-24,973.65
2007-04-25,976.151
2007-04-26,976.208
2007-04-27,968.54
2007-04-30,964.247
2007-05-01,963.468
2007-05-02,967.87
2007-05-03,978.889
2007-05-04,987.315
2007-05-07,990.839
2007-05-08,984.895
2007-05-09,990.496
2007-05-10,985.429
2007-05-11,981.105
2007-05-14,988.328
2007-05-15,983.503
2007-05-16,994.739
2007-05-17,993.08
2007-05-18,995.444
2007-05-21,1003.159
2007-05-22,1005.546
2007-05-23,1003.796
2007-05-24,991.765
2007-05-25,992.847
2007-05-28,995.582
2007-05-29,992.608
2007-05-30,984.044
2007-05-31,1000.0
2007-06-01,1019.048
2007-06-04,1021.997
2007-06-05,1023.363
2007-06-06,1011.633
2007-06-07,1007.028
2007-06-08,995.094
2007-06-11,1003.624
2007-06-12,1002.577
2007-06-13,1003.989
2007-06-14,1025.942
2007-06-15,1038.86
2007-06-18,1050.958
2007-06-19,1050.751
2007-06-20,1054.513
2007-06-21,1057.162
2007-06-22,1054.405
2007-06-25,1047.326
2007-06-26,1041.681
2007-06-27,1036.431
2007-06-28,1047.373
2007-06-29,1049.384
2007-07-02,1062.012
2007-07-03,1078.026
2007-07-04,1084.171
2007-07-05,1086.529
2007-07-06,1096.143
2007-07-09,1109.564
2007-07-10,1106.976
2007-07-11,1105.662
2007-07-12,1122.685
2007-07-13,1138.539
2007-07-16,1132.378
2007-07-17,1132.322
2007-07-18,1124.287
2007-07-19,1136.597
2007-07-20,1142.327
2007-07-23,1154.67
2007-07-24,1148.525
2007-07-25,1138.345
2007-07-26,1112.211
2007-07-27,1076.537
2007-07-30,1086.935
2007-07-31,1104.242
2007-08-01,1066.121
2007-08-02,1073.655
2007-08-03,1072.476
2007-08-06,1051.265
2007-08-07,1055.695
2007-08-08,1086.033
2007-08-09,1071.429
2007-08-10,1035.793
2007-08-13,1047.62
2007-08-14,1033.146
2007-08-15,1009.017
2007-08-16,955.05
2007-08-17,957.916
2007-08-20,992.276
2007-08-21,990.028
2007-08-22,1016.092
2007-08-23,1033.265
2007-08-24,1037.641
2007-08-27,1057.372
2007-08-28,1046.25
2007-08-29,1043.76
2007-08-30,1057.717
2007-08-31,1083.502
2007-09-03,1088.136
2007-09-04,1087.428
2007-09-05,1081.909
2007-09-06,1090.679
2007-09-07,1084.2
2007-09-10,1071.944
2007-09-11,1085.212
2007-09-12,1087.815
2007-09-13,1099.7
2007-09-14,1105.891
2007-09-17,1095.931
2007-09-18,1106.721
2007-09-19,1145.116
2007-09-20,1152.856
2007-09-21,1159.597
2007-09-24,1174.765
2007-09-25,1170.298
2007-09-26,1182.239
2007-09-27,1204.314
2007-09-28,1206.769
2007-10-01,1219.365
2007-10-02,1247.714
2007-10-03,1239.171
2007-10-04,1227.63
2007-10-05,1249.342
2007-10-08,1253.035
2007-10-09,1264.625
2007-10-10,1275.039
2007-10-11,1293.311
2007-10-12,1280.898
2007-10-15,1296.11
2007-10-16,1278.537
2007-10-17,1284.927
2007-10-18,1282.991
2007-10-19,1267.146
2007-10-22,1237.784
2007-10-23,1273.737
2007-10-24,1269.152
2007-10-25,1287.774
2007-10-26,1316.5
2007-10-29,1345.965
2007-10-30,1339.141
2007-10-31,1344.462
2007-11-01,1335.165
2007-11-02,1316.02
2007-11-05,1288.628
2007-11-06,1308.052
2007-11-07,1307.548
2007-11-08,1288.758
2007-11-09,1283.864
2007-11-12,1238.522
2007-11-13,1248.032
2007-11-14,1289.053
2007-11-15,1274.74
2007-11-16,1255.007
2007-11-19,1235.371
2007-11-20,1238.127
2007-11-21,1197.739
2007-11-22,1196.054
2007-11-23,1198.996
2007-11-26,1213.364
2007-11-27,1199.624
2007-11-28,1216.693
2007-11-29,1241.322
2007-11-30,1258.615
2007-12-03,1258.366
2007-12-04,1261.578
2007-12-05,1285.072
2007-12-06,1297.623
2007-12-07,1300.513
2007-12-10,1295.429
2007-12-11,1297.724
2007-12-12,1290.006
2007-12-13,1258.12
2007-12-14,1238.999
2007-12-17,1198.186
2007-12-18,1204.672
2007-12-19,1213.039
2007-12-20,1213.345
2007-12-21,1234.071
2007-12-24,1255.805
2007-12-25,1255.645
2007-12-26,1261.599
2007-12-27,1265.678
2007-12-28,1262.792
2007-12-31,1260.309
2008-01-01,1260.552
2008-01-02,1249.511
2008-01-03,1240.762
2008-01-04,1238.093
2008-01-07,1220.48
2008-01-08,1234.319
2008-01-09,1241.769
2008-01-10,1237.124
2008-01-11,1229.536
2008-01-14,1234.222
2008-01-15,1210.671
2008-01-16,1159.759
2008-01-17,1153.959
2008-01-18,1149.82
2008-01-21,1081.625
2008-01-22,1053.579
2008-01-23,1069.239
2008-01-24,1099.153
2008-01-25,1127.814
2008-01-28,1104.838
2008-01-29,1120.963
2008-01-30,1109.619
2008-01-31,1105.222
2008-02-01,1139.442
2008-02-04,1162.193
2008-02-05,1146.264
2008-02-06,1121.565
2008-02-07,1112.0
2008-02-08,1111.946
2008-02-11,1101.267
2008-02-12,1119.956
2008-02-13,1131.706
2008-02-14,1156.135
2008-02-15,1153.674
2008-02-18,1161.501
2008-02-19,1173.795
2008-02-20,1159.808
2008-02-21,1176.188
2008-02-22,1171.672
2008-02-25,1183.16
2008-02-26,1194.511
2008-02-27,1213.663
2008-02-28,1214.556
2008-02-29,1187.888
2008-03-03,1164.688
2008-03-04,1154.902
2008-03-05,1161.866
2008-03-06,1163.915
2008-03-07,1136.297
2008-03-10,1113.808
2008-03-11,1139.143
2008-03-12,1152.478
2008-03-13,1120.448
2008-03-14,1113.828
2008-03-17,1064.659
2008-03-18,1086.452
2008-03-19,1086.608
2008-03-20,1064.306
2008-03-21,1070.593
2008-03-24,1092.477
2008-03-25,1125.958
2008-03-26,1129.602
2008-03-27,1128.627
2008-03-28,1135.313
2008-03-31,1126.607
2008-04-01,1137.299
2008-04-02,1162.803
2008-04-03,1168.698
2008-04-04,1171.005
2008-04-07,1187.451
2008-04-08,1180.377
2008-04-09,1177.158
2008-04-10,1186.138
2008-04-11,1188.528
2008-04-14,1173.484
2008-04-15,1179.773
2008-04-16,1194.184
2008-04-17,1204.225
2008-04-18,1206.117
2008-04-21,1217.427
2008-04-22,1220.286
2008-04-23,1221.823
2008-04-24,1216.222
2008-04-25,1218.382
2008-04-28,1224.805
2008-04-29,1210.115
2008-04-30,1222.06
2008-05-01,1223.689
2008-05-02,1239.189
2008-05-05,1241.914
2008-05-06,1249.349
2008-05-07,1239.998
2008-05-08,1231.471
2008-05-09,1223.743
2008-05-12,1230.667
2008-05-13,1243.502
2008-05-14,1246.071
2008-05-15,1259.934
2008-05-16,1280.562
2008-05-19,1290.468
2008-05-20,1274.986
2008-05-21,1275.348
2008-05-22,1263.229
2008-05-23,1248.635
2008-05-26,1234.126
2008-05-27,1231.509
2008-05-28,1235.442
2008-05-29,1241.98
2008-05-30,1251.646
2008-06-02,1250.474
2008-06-03,1232.025
2008-06-04,1212.821
2008-06-05,1224.805
2008-06-06,1223.643
2008-06-09,1207.627
2008-06-10,1177.227
2008-06-11,1171.349
2008-06-12,1163.911
2008-06-13,1161.098
2008-06-16,1175.142
2008-06-17,1186.825
2008-06-18,1181.254
2008-06-19,1169.01
2008-06-20,1151.816
2008-06-23,1141.671
2008-06-24,1133.68
2008-06-25,1149.52
2008-06-26,1143.024
2008-06-27,1128.605
2008-06-30,1132.156
2008-07-01,1113.135
2008-07-02,1101.052
2008-07-03,1075.879
2008-07-04,1073.423
2008-07-07,1082.242
2008-07-08,1065.951
2008-07-09,1080.779
2008-07-10,1078.845
2008-07-11,1085.347
2008-07-14,1085.981
2008-07-15,1058.357
2008-07-16,1058.213
2008-07-17,1074.373
2008-07-18,1064.438
2008-07-21,1085.092
2008-07-22,1078.351
2008-07-23,1091.509
2008-07-24,1082.74
2008-07-25,1062.679
2008-07-28,1062.663
2008-07-29,1053.833
2008-07-30,1079.277
2008-07-31,1082.855
2008-08-01,1069.856
2008-08-04,1046.395
2008-08-05,1037.113
2008-08-06,1050.746
2008-08-07,1047.118
2008-08-08,1026.974
2008-08-11,1027.81
2008-08-12,1020.031
2008-08-13,1011.581
2008-08-14,1022.57
2008-08-15,1009.86
2008-08-18,998.16
2008-08-19,979.912
2008-08-20,1000.747
2008-08-21,996.855
2008-08-22,995.848
2008-08-25,989.635
2008-08-26,977.408
2008-08-27,993.923
2008-08-28,997.044
2008-08-29,995.758
2008-09-01,973.746
2008-09-02,967.965
2008-09-03,949.718
2008-09-04,929.489
2008-09-05,909.323
2008-09-08,939.163
2008-09-09,902.199
2008-09-10,891.578
2008-09-11,873.167
2008-09-12,890.511
2008-09-15,858.918
2008-09-16,817.105
2008-09-17,799.35
2008-09-18,801.522
2008-09-19,886.433
2008-09-22,895.655
2008-09-23,869.28
2008-09-24,870.571
2008-09-25,878.375
2008-09-26,862.929
2008-09-29,810.085
2008-09-30,824.219
2008-10-01,822.443
2008-10-02,793.462
2008-10-03,773.494
2008-10-06,699.106
2008-10-07,686.568
2008-10-08,631.696
2008-10-09,647.145
2008-10-10,619.244
2008-10-13,665.691
2008-10-14,705.306
2008-10-15,650.914
2008-10-16,602.078
2008-10-17,593.048
2008-10-20,618.377
2008-10-21,606.927
2008-10-22,558.239
2008-10-23,537.097
2008-10-24,493.458
2008-10-27,474.414
2008-10-28,507.798
2008-10-29,533.159
2008-10-30,590.967
2008-10-31,599.784
2008-11-03,613.373
2008-11-04,633.533
2008-11-05,629.695
2008-11-06,584.706
2008-11-07,592.083
2008-11-10,612.433
2008-11-11,582.599
2008-11-12,559.031
2008-11-13,550.079
2008-11-14,556.914
2008-11-17,546.336
2008-11-18,525.64
2008-11-19,513.842
2008-11-20,487.442
2008-11-21,491.007
2008-11-24,511.627
2008-11-25,527.754
2008-11-26,541.496
2008-11-27,555.152
2008-11-28,556.133
2008-12-01,540.704
2008-12-02,527.576
2008-12-03,529.829
2008-12-04,528.39
2008-12-05,523.586
2008-12-08,566.869
2008-12-09,566.963
2008-12-10,594.015
2008-12-11,600.454
2008-12-12,581.908
2008-12-15,593.497
2008-12-16,603.223
2008-12-17,618.745
2008-12-18,621.528
2008-12-19,611.866
2008-12-22,596.045
2008-12-23,584.36
2008-12-24,581.751
2008-12-25,580.104
2008-12-26,579.335
2008-12-29,586.059
2008-12-30,594.39
2008-12-31,595.55
2009-01-01,596.7
2009-01-02,611.458
2009-01-05,631.046
2009-01-06,639.761
2009-01-07,625.715
2009-01-08,608.227
2009-01-09,600.645
2009-01-12,581.358
2009-01-13,578.701
2009-01-14,569.213
2009-01-15,552.527
2009-01-16,564.068
2009-01-19,559.814
2009-01-20,542.354
2009-01-21,540.227
2009-01-22,539.186
2009-01-23,531.999
2009-01-26,541.766
2009-01-27,544.921
2009-01-28,560.394
2009-01-29,559.8
2009-01-30,557.105
2009-02-02,543.879
2009-02-03,552.667
2009-02-04,564.311
2009-02-05,565.208
2009-02-06,588.48
2009-02-09,596.462
2009-02-10,592.582
2009-02-11,584.207
2009-02-12,572.416
2009-02-13,584.948
2009-02-16,577.719
2009-02-17,548.729
2009-02-18,543.632
2009-02-19,549.097
2009-02-20,529.014
2009-02-23,537.404
2009-02-24,529.933
2009-02-25,533.185
2009-02-26,533.744
2009-02-27,526.795
2009-03-02,501.039
2009-03-03,502.454
2009-03-04,521.391
2009-03-05,515.615
2009-03-06,515.549
2009-03-09,512.537
2009-03-10,531.629
2009-03-11,541.97
2009-03-12,546.025
2009-03-13,559.027
2009-03-16,571.157
2009-03-17,573.005
2009-03-18,574.833
2009-03-19,589.632
2009-03-20,584.591
2009-03-23,613.019
2009-03-24,614.843
2009-03-25,620.818
2009-03-26,634.255
2009-03-27,624.731
2009-03-30,592.717
2009-03-31,601.2
2009-04-01,611.932
2009-04-02,646.281
2009-04-03,650.576
2009-04-06,656.644
2009-04-07,649.035
2009-04-08,643.089
2009-04-09,666.953
2009-04-10,670.552
2009-04-13,674.938
2009-04-14,679.793
2009-04-15,678.03
2009-04-16,682.831
2009-04-17,678.564
2009-04-20,667.883
2009-04-21,660.422
2009-04-22,661.593
2009-04-23,672.971
2009-04-24,681.172
2009-04-27,666.373
2009-04-28,656.39
2009-04-29,679.682
2009-04-30,696.677
2009-05-01,696.709
2009-05-04,738.244
2009-05-05,741.925
2009-05-06,749.618
2009-05-07,752.597
2009-05-08,763.549
2009-05-11,761.642
2009-05-12,759.96
2009-05-13,747.117
2009-05-14,736.013
2009-05-15,744.3
2009-05-18,766.836
2009-05-19,785.553
2009-05-20,796.092
2009-05-21,779.291
2009-05-22,784.943
2009-05-25,785.557
2009-05-26,778.391
2009-05-27,794.496
2009-05-28,802.857
2009-05-29,815.813
2009-06-01,846.678
2009-06-02,839.674
2009-06-03,826.513
2009-06-04,824.671
2009-06-05,830.564
2009-06-08,815.131
2009-06-09,814.54
2009-06-10,834.046
2009-06-11,835.434
2009-06-12,834.809
2009-06-15,813.233
2009-06-16,807.745
2009-06-17,790.657
2009-06-18,785.581
2009-06-19,792.536
2009-06-22,776.602
2009-06-23,763.231
2009-06-24,782.116
2009-06-25,790.963
2009-06-26,803.505
2009-06-29,806.749
2009-06-30,802.977
2009-07-01,815.671
2009-07-02,807.439
2009-07-03,807.01
2009-07-06,790.608
2009-07-07,789.572
2009-07-08,777.574
2009-07-09,780.0
2009-07-10,773.766
2009-07-13,760.954
2009-07-14,778.716
2009-07-15,807.511
2009-07-16,815.258
2009-07-17,825.453
2009-07-20,851.927
2009-07-21,855.725
2009-07-22,851.058
2009-07-23,868.451
2009-07-24,869.834
2009-07-27,880.011
2009-07-28,882.411
2009-07-29,866.976
2009-07-30,880.084
2009-07-31,891.027
2009-08-03,913.46
2009-08-04,909.276
2009-08-05,903.408
2009-08-06,904.931
2009-08-07,902.571
2009-08-10,904.643
2009-08-11,893.248
2009-08-12,888.465
2009-08-13,905.138
2009-08-14,902.455
2009-08-17,867.315
2009-08-18,873.631
2009-08-19,871.491
2009-08-20,886.825
2009-08-21,896.042
2009-08-24,912.06
2009-08-25,909.201
2009-08-26,902.107
2009-08-27,893.994
2009-08-28,901.627
2009-08-31,887.924
2009-09-01,890.516
2009-09-02,878.824
2009-09-03,889.012
2009-09-04,902.154
2009-09-07,914.751
2009-09-08,932.721
2009-09-09,931.715
2009-09-10,939.799
2009-09-11,947.198
2009-09-14,937.563
2009-09-15,947.968
2009-09-16,969.257
2009-09-17,975.579
2009-09-18,973.699
2009-09-21,964.581
2009-09-22,977.485
2009-09-23,973.9
2009-09-24,961.419
2009-09-25,960.755
2009-09-28,957.93
2009-09-29,967.845
2009-09-30,969.335
2009-10-01,966.394
2009-10-02,955.604
2009-10-05,961.578
2009-10-06,981.753
2009-10-07,984.691
2009-10-08,996.707
2009-10-09,1003.816
2009-10-12,1008.282
2009-10-13,1009.328
2009-10-14,1032.631
2009-10-15,1036.504
2009-10-16,1025.748
2009-10-19,1038.341
2009-10-20,1032.904
2009-10-21,1029.363
2009-10-22,1022.348
2009-10-23,1029.056
2009-10-26,1027.491
2009-10-27,1006.238
2009-10-28,973.295
2009-10-29,979.562
2009-10-30,971.105
2009-11-02,968.545
2009-11-03,960.437
2009-11-04,984.176
2009-11-05,988.942
2009-11-06,995.147
2009-11-09,1020.515
2009-11-10,1024.331
2009-11-11,1033.485
2009-11-12,1018.355
2009-11-13,1022.425
2009-11-16,1044.378
2009-11-17,1042.743
2009-11-18,1044.097
2009-11-19,1029.238
2009-11-20,1025.643
2009-11-23,1039.12
2009-11-24,1032.979
2009-11-25,1039.711
2009-11-26,1016.739
2009-11-27,999.306
2009-11-30,1011.612
2009-12-01,1033.483
2009-12-02,1041.748
2009-12-03,1045.817
2009-12-04,1042.597
2009-12-07,1039.184
2009-12-08,1025.966
2009-12-09,1019.092
2009-12-10,1022.276
2009-12-11,1030.105
2009-12-14,1036.67
2009-12-15,1032.843
2009-12-16,1031.751
2009-12-17,1011.731
2009-12-18,1006.995
2009-12-21,1002.885
2009-12-22,1010.958
2009-12-23,1022.415
2009-12-24,1032.523
2009-12-25,1032.886
2009-12-28,1039.786
2009-12-29,1038.909
2009-12-30,1038.284
2009-12-31,1047.716
2010-01-01,1047.716
2010-01-04,1063.917
2010-01-05,1075.505
2010-01-06,1082.468
2010-01-07,1074.489
2010-01-08,1076.134
2010-01-11,1088.844
2010-01-12,1080.811
2010-01-13,1071.447
2010-01-14,1072.142
2010-01-15,1068.96
2010-01-18,1071.175
2010-01-19,1072.328
2010-01-20,1054.525
2010-01-21,1037.576
2010-01-22,1020.001
2010-01-25,1015.812
2010-01-26,993.64
2010-01-27,984.474
2010-01-28,996.739
2010-01-29,989.389
2010-02-01,990.387
2010-02-02,997.689
2010-02-03,1009.976
2010-02-04,981.61
2010-02-05,951.726
2010-02-08,948.193
2010-02-09,963.883
2010-02-10,967.374
2010-02-11,978.506
2010-02-12,977.064
2010-02-15,980.38
2010-02-16,989.009
2010-02-17,1002.382
2010-02-18,1000.201
2010-02-19,989.903
2010-02-22,1000.747
2010-02-23,996.915
2010-02-24,988.886
2010-02-25,978.067
2010-02-26,991.965
2010-03-01,1004.714
2010-03-02,1017.492
2010-03-03,1024.556
2010-03-04,1019.031
2010-03-05,1033.929
2010-03-08,1045.514
2010-03-09,1045.732
2010-03-10,1053.202
2010-03-11,1049.307
2010-03-12,1052.759
2010-03-15,1042.886
2010-03-16,1052.37
2010-03-17,1067.457
2010-03-18,1062.109
2010-03-19,1058.216
2010-03-22,1049.636
2010-03-23,1054.687
2010-03-24,1052.561
2010-03-25,1049.617
2010-03-26,1052.869
2010-03-29,1064.671
2010-03-30,1071.469
2010-03-31,1072.856
2010-04-01,1091.502
2010-04-02,1093.053
2010-04-05,1102.063
2010-04-06,1104.579
2010-04-07,1107.76
2010-04-08,1100.962
2010-04-09,1109.976
2010-04-12,1107.051
2010-04-13,1099.261
2010-04-14,1113.038
2010-04-15,1113.979
2010-04-16,1097.197
2010-04-19,1075.996
2010-04-20,1087.924
2010-04-21,1091.472
2010-04-22,1085.037
2010-04-23,1088.997
2010-04-26,1100.736
2010-04-27,1084.483
2010-04-28,1068.647
2010-04-29,1078.679
2010-04-30,1085.216
2010-05-03,1072.2
2010-05-04,1053.062
2010-05-05,1031.946
2010-05-06,1010.342
2010-05-07,987.405
2010-05-10,1029.564
2010-05-11,1021.686
2010-05-12,1031.877
2010-05-13,1040.037
2010-05-14,1022.815
2010-05-17,1001.719
2010-05-18,1002.062
2010-05-19,971.766
2010-05-20,942.048
2010-05-21,947.162
2010-05-24,952.592
2010-05-25,914.615
2010-05-26,944.419
2010-05-27,966.797
2010-05-28,979.871
2010-05-31,990.144
2010-06-01,969.547
2010-06-02,971.294
2010-06-03,988.583
2010-06-04,976.264
2010-06-07,950.661
2010-06-08,951.884
2010-06-09,956.656
2010-06-10,969.648
2010-06-11,980.775
2010-06-14,994.44
2010-06-15,1002.734
2010-06-16,1008.833
2010-06-17,1012.383
2010-06-18,1018.968
2010-06-21,1045.721
2010-06-22,1033.191
2010-06-23,1024.797
2010-06-24,1015.727
2010-06-25,1011.341
2010-06-28,1015.88
2010-06-29,986.707
2010-06-30,979.038
2010-07-01,969.456
2010-07-02,974.671
2010-07-05,974.405
2010-07-06,993.727
2010-07-07,993.521
2010-07-08,1004.874
2010-07-09,1016.994
2010-07-12,1018.076
2010-07-13,1023.009
2010-07-14,1027.121
2010-07-15,1021.951
2010-07-16,1012.72
2010-07-19,1008.719
2010-07-20,1018.663
2010-07-21,1030.492
2010-07-22,1040.454
