Date,BELGIUM SMALL GROWTH Small Cap
2005-11-10,603.527
2005-11-11,601.159
2005-11-14,603.263
2005-11-15,597.775
2005-11-16,589.251
2005-11-17,560.91
2005-11-18,565.386
2005-11-21,563.095
2005-11-22,562.467
2005-11-23,566.717
2005-11-24,566.334
2005-11-25,565.843
2005-11-28,564.9
2005-11-29,560.442
2005-11-30,563.83
2005-12-01,564.074
2005-12-02,567.518
2005-12-05,569.01
2005-12-06,570.709
2005-12-07,570.033
2005-12-08,574.618
2005-12-09,574.063
2005-12-12,580.936
2005-12-13,579.4
2005-12-14,586.532
2005-12-15,581.081
2005-12-16,591.23
2005-12-19,592.21
2005-12-20,590.386
2005-12-21,590.419
2005-12-22,595.252
2005-12-23,597.511
2005-12-26,597.511
2005-12-27,601.435
2005-12-28,606.805
2005-12-29,604.812
2005-12-30,601.532
2006-01-02,605.665
2006-01-03,636.513
2006-01-04,644.079
2006-01-05,644.274
2006-01-06,650.043
2006-01-09,645.367
2006-01-10,641.206
2006-01-11,646.356
2006-01-12,649.337
2006-01-13,654.927
2006-01-16,651.272
2006-01-17,636.022
2006-01-18,633.919
2006-01-19,649.341
2006-01-20,649.273
2006-01-23,651.247
2006-01-24,658.515
2006-01-25,656.146
2006-01-26,659.295
2006-01-27,655.113
2006-01-30,653.549
2006-01-31,659.767
2006-02-01,659.529
2006-02-02,665.705
2006-02-03,660.964
2006-02-06,663.501
2006-02-07,659.716
2006-02-08,655.527
2006-02-09,657.066
2006-02-10,655.198
2006-02-13,653.711
2006-02-14,653.97
2006-02-15,659.981
2006-02-16,672.569
2006-02-17,681.227
2006-02-20,691.421
2006-02-21,693.9
2006-02-22,698.615
2006-02-23,701.29
2006-02-24,701.952
2006-02-27,698.06
2006-02-28,694.857
2006-03-01,697.804
2006-03-02,700.245
2006-03-03,701.85
2006-03-06,703.163
2006-03-07,688.395
2006-03-08,684.325
2006-03-09,690.101
2006-03-10,687.374
2006-03-13,690.041
2006-03-14,693.473
2006-03-15,696.5
2006-03-16,704.38
2006-03-17,714.094
2006-03-20,718.195
2006-03-21,709.122
2006-03-22,714.64
2006-03-23,711.717
2006-03-24,719.939
2006-03-27,714.147
2006-03-28,715.503
2006-03-29,705.24
2006-03-30,715.147
2006-03-31,710.754
2006-04-03,715.79
2006-04-04,730.579
2006-04-05,738.759
2006-04-06,742.37
2006-04-07,733.541
2006-04-10,739.277
2006-04-11,738.633
2006-04-12,730.364
2006-04-13,735.515
2006-04-14,735.515
2006-04-17,747.197
2006-04-18,752.999
2006-04-19,758.72
2006-04-20,757.27
2006-04-21,767.333
2006-04-24,781.868
2006-04-25,784.026
2006-04-26,798.458
2006-04-27,800.094
2006-04-28,809.278
2006-05-01,810.692
2006-05-02,824.573
2006-05-03,822.355
2006-05-04,829.242
2006-05-05,837.295
2006-05-08,832.412
2006-05-09,838.747
2006-05-10,839.598
2006-05-11,836.398
2006-05-12,820.694
2006-05-15,791.237
2006-05-16,787.888
2006-05-17,765.381
2006-05-18,752.806
2006-05-19,748.646
2006-05-22,714.426
2006-05-23,748.089
2006-05-24,732.963
2006-05-25,747.198
2006-05-26,768.664
2006-05-29,776.228
2006-05-30,758.463
2006-05-31,764.524
2006-06-01,762.312
2006-06-02,776.457
2006-06-05,772.553
2006-06-06,749.435
2006-06-07,742.898
2006-06-08,714.136
2006-06-09,721.134
2006-06-12,711.015
2006-06-13,681.168
2006-06-14,689.888
2006-06-15,717.933
2006-06-16,712.574
2006-06-19,715.494
2006-06-20,716.469
2006-06-21,717.621
2006-06-22,722.303
2006-06-23,723.6
2006-06-26,725.856
2006-06-27,731.046
2006-06-28,724.027
2006-06-29,734.892
2006-06-30,762.585
2006-07-03,774.088
2006-07-04,772.92
2006-07-05,757.645
2006-07-06,763.4
2006-07-07,769.0
2006-07-10,764.382
2006-07-11,760.54
2006-07-12,759.094
2006-07-13,736.614
2006-07-14,722.447
2006-07-17,704.455
2006-07-18,703.591
2006-07-19,709.277
2006-07-20,716.209
2006-07-21,710.659
2006-07-24,711.506
2006-07-25,712.481
2006-07-26,712.776
2006-07-27,722.779
2006-07-28,722.5
2006-07-31,724.166
2006-08-01,719.799
2006-08-02,721.184
2006-08-03,722.81
2006-08-04,733.12
2006-08-07,724.287
2006-08-08,727.663
2006-08-09,729.581
2006-08-10,716.854
2006-08-11,720.984
2006-08-14,724.622
2006-08-15,737.3
2006-08-16,746.377
2006-08-17,754.432
2006-08-18,748.751
2006-08-21,750.379
2006-08-22,744.432
2006-08-23,738.438
2006-08-24,756.725
2006-08-25,752.119
2006-08-28,762.734
2006-08-29,752.554
2006-08-30,762.817
2006-08-31,760.316
2006-09-01,764.683
2006-09-04,770.475
2006-09-05,767.732
2006-09-06,765.963
2006-09-07,754.4
2006-09-08,752.291
2006-09-11,748.263
2006-09-12,755.183
2006-09-13,761.799
2006-09-14,771.544
2006-09-15,762.322
2006-09-18,764.259
2006-09-19,764.124
2006-09-20,767.103
2006-09-21,771.79
2006-09-22,772.982
2006-09-25,770.503
2006-09-26,773.555
2006-09-27,780.278
2006-09-28,761.845
2006-09-29,759.758
2006-10-02,767.33
2006-10-03,757.749
2006-10-04,755.868
2006-10-05,762.99
2006-10-06,739.9
2006-10-09,740.582
2006-10-10,744.602
2006-10-11,751.182
2006-10-12,763.0
2006-10-13,759.773
2006-10-16,762.893
2006-10-17,756.06
2006-10-18,762.906
2006-10-19,766.798
2006-10-20,772.738
2006-10-23,770.065
2006-10-24,773.142
2006-10-25,783.214
2006-10-26,788.255
2006-10-27,787.078
2006-10-30,788.377
2006-10-31,789.201
2006-11-01,790.378
2006-11-02,787.513
2006-11-03,784.413
2006-11-06,786.912
2006-11-07,789.016
2006-11-08,794.46
2006-11-09,799.816
2006-11-10,809.68
2006-11-13,802.201
2006-11-14,802.89
2006-11-15,809.742
2006-11-16,801.169
2006-11-17,788.28
2006-11-20,782.708
2006-11-21,790.438
2006-11-22,795.8
2006-11-23,793.925
2006-11-24,799.703
2006-11-27,786.217
2006-11-28,775.369
2006-11-29,791.457
2006-11-30,788.202
2006-12-01,790.819
2006-12-04,798.654
2006-12-05,802.838
2006-12-06,801.64
2006-12-07,804.161
2006-12-08,805.868
2006-12-11,801.838
2006-12-12,822.457
2006-12-13,833.75
2006-12-14,831.434
2006-12-15,836.89
2006-12-18,837.905
2006-12-19,839.26
2006-12-20,841.038
2006-12-21,840.627
2006-12-22,840.573
2006-12-25,840.573
2006-12-26,839.263
2006-12-27,839.974
2006-12-28,838.656
2006-12-29,845.232
2007-01-01,845.232
2007-01-02,855.624
2007-01-03,854.556
2007-01-04,830.483
2007-01-05,821.714
2007-01-08,830.978
2007-01-09,829.778
2007-01-10,827.288
2007-01-11,839.242
2007-01-12,841.227
2007-01-15,841.017
2007-01-16,842.227
2007-01-17,843.387
2007-01-18,850.118
2007-01-19,852.627
2007-01-22,858.721
2007-01-23,855.675
2007-01-24,857.79
2007-01-25,873.14
2007-01-26,862.079
2007-01-29,870.568
2007-01-30,872.216
2007-01-31,879.344
2007-02-01,886.459
2007-02-02,888.468
2007-02-05,885.252
2007-02-06,900.116
2007-02-07,916.862
2007-02-08,903.322
2007-02-09,899.93
2007-02-12,894.652
2007-02-13,896.303
2007-02-14,912.866
2007-02-15,907.884
2007-02-16,903.624
2007-02-19,913.304
2007-02-20,907.556
2007-02-21,909.036
2007-02-22,908.273
2007-02-23,905.283
2007-02-26,912.006
2007-02-27,888.641
2007-02-28,877.448
2007-03-01,859.663
2007-03-02,872.371
2007-03-05,844.899
2007-03-06,852.424
2007-03-07,865.415
2007-03-08,881.358
2007-03-09,872.599
2007-03-12,874.801
2007-03-13,872.147
2007-03-14,847.845
2007-03-15,863.931
2007-03-16,869.364
2007-03-19,877.163
2007-03-20,883.93
2007-03-21,889.625
2007-03-22,900.98
2007-03-23,895.405
2007-03-26,894.483
2007-03-27,902.568
2007-03-28,899.569
2007-03-29,904.311
2007-03-30,900.377
2007-04-02,911.882
2007-04-03,924.511
2007-04-04,925.079
2007-04-05,930.192
2007-04-06,930.192
2007-04-09,925.346
2007-04-10,940.744
2007-04-11,938.701
2007-04-12,939.99
2007-04-13,939.703
2007-04-16,947.715
2007-04-17,946.134
2007-04-18,940.179
2007-04-19,938.073
2007-04-20,948.805
2007-04-23,941.608
2007-04-24,949.146
2007-04-25,957.609
2007-04-26,970.591
2007-04-27,969.003
2007-04-30,975.05
2007-05-01,971.406
2007-05-02,979.712
2007-05-03,978.732
2007-05-04,986.856
2007-05-07,988.661
2007-05-08,973.584
2007-05-09,982.966
2007-05-10,992.091
2007-05-11,983.831
2007-05-14,987.221
2007-05-15,992.244
2007-05-16,990.319
2007-05-17,986.214
2007-05-18,993.142
2007-05-21,987.248
2007-05-22,1000.847
2007-05-23,1003.904
2007-05-24,992.333
2007-05-25,989.563
2007-05-28,989.689
2007-05-29,994.572
2007-05-30,986.413
2007-05-31,1000.0
2007-06-01,1004.935
2007-06-04,1006.319
2007-06-05,1014.517
2007-06-06,1011.061
2007-06-07,1009.402
2007-06-08,994.646
2007-06-11,1010.872
2007-06-12,1008.046
2007-06-13,1000.827
2007-06-14,1002.089
2007-06-15,1011.294
2007-06-18,1014.021
2007-06-19,1015.811
2007-06-20,1021.232
2007-06-21,1021.289
2007-06-22,1025.565
2007-06-25,1024.381
2007-06-26,1035.607
2007-06-27,1031.428
2007-06-28,1038.229
2007-06-29,1051.256
2007-07-02,1060.002
2007-07-03,1062.097
2007-07-04,1064.044
2007-07-05,1048.684
2007-07-06,1056.027
2007-07-09,1060.003
2007-07-10,1059.42
2007-07-11,1057.349
2007-07-12,1059.498
2007-07-13,1078.197
2007-07-16,1078.09
2007-07-17,1072.13
2007-07-18,1070.233
2007-07-19,1068.594
2007-07-20,1063.29
2007-07-23,1062.475
2007-07-24,1054.875
2007-07-25,1041.917
2007-07-26,1002.623
2007-07-27,988.767
2007-07-30,1009.07
2007-07-31,1028.514
2007-08-01,1014.493
2007-08-02,1015.83
2007-08-03,1020.468
2007-08-06,1004.756
2007-08-07,1009.186
2007-08-08,1025.856
2007-08-09,1000.471
2007-08-10,991.058
2007-08-13,998.425
2007-08-14,986.544
2007-08-15,972.838
2007-08-16,935.154
2007-08-17,949.6
2007-08-20,955.339
2007-08-21,951.487
2007-08-22,965.333
2007-08-23,974.914
2007-08-24,985.211
2007-08-27,986.892
2007-08-28,971.351
2007-08-29,970.588
2007-08-30,994.922
2007-08-31,1008.673
2007-09-03,1005.429
2007-09-04,1004.31
2007-09-05,1003.981
2007-09-06,999.9
2007-09-07,1000.023
2007-09-10,983.026
2007-09-11,994.876
2007-09-12,1005.132
2007-09-13,1004.642
2007-09-14,998.657
2007-09-17,986.673
2007-09-18,996.331
2007-09-19,1012.993
2007-09-20,1014.759
2007-09-21,1008.812
2007-09-24,998.874
2007-09-25,993.42
2007-09-26,999.219
2007-09-27,1007.96
2007-09-28,1014.939
2007-10-01,1018.561
2007-10-02,1022.816
2007-10-03,1022.833
2007-10-04,1024.096
2007-10-05,1027.734
2007-10-08,1023.241
2007-10-09,1023.613
2007-10-10,1042.582
2007-10-11,1053.665
2007-10-12,1043.116
2007-10-15,1054.164
2007-10-16,1039.577
2007-10-17,1045.201
2007-10-18,1037.361
2007-10-19,987.921
2007-10-22,977.118
2007-10-23,985.732
2007-10-24,971.76
2007-10-25,965.131
2007-10-26,961.373
2007-10-29,961.504
2007-10-30,957.962
2007-10-31,976.679
2007-11-01,964.809
2007-11-02,980.13
2007-11-05,978.567
2007-11-06,993.961
2007-11-07,994.12
2007-11-08,986.217
2007-11-09,972.79
2007-11-12,954.679
2007-11-13,962.28
2007-11-14,974.427
2007-11-15,956.059
2007-11-16,951.215
2007-11-19,927.631
2007-11-20,927.885
2007-11-21,901.698
2007-11-22,913.661
2007-11-23,937.163
2007-11-26,943.953
2007-11-27,955.685
2007-11-28,966.656
2007-11-29,976.101
2007-11-30,980.161
2007-12-03,977.663
2007-12-04,964.704
2007-12-05,960.556
2007-12-06,955.956
2007-12-07,961.417
2007-12-10,967.157
2007-12-11,965.845
2007-12-12,962.789
2007-12-13,935.397
2007-12-14,932.453
2007-12-17,919.321
2007-12-18,925.418
2007-12-19,923.927
2007-12-20,918.42
2007-12-21,926.168
2007-12-24,933.31
2007-12-25,933.31
2007-12-26,939.725
2007-12-27,950.584
2007-12-28,961.976
2007-12-31,959.696
2008-01-01,959.696
2008-01-02,960.872
2008-01-03,969.137
2008-01-04,952.727
2008-01-07,943.126
2008-01-08,945.592
2008-01-09,921.107
2008-01-10,921.317
2008-01-11,897.284
2008-01-14,912.826
2008-01-15,880.097
2008-01-16,854.631
2008-01-17,850.954
2008-01-18,808.108
2008-01-21,768.506
2008-01-22,785.657
2008-01-23,780.288
2008-01-24,817.685
2008-01-25,823.497
2008-01-28,824.314
2008-01-29,846.759
2008-01-30,849.702
2008-01-31,841.196
2008-02-01,850.829
2008-02-04,852.659
2008-02-05,825.637
2008-02-06,826.831
2008-02-07,806.802
2008-02-08,802.887
2008-02-11,805.311
2008-02-12,829.991
2008-02-13,827.235
2008-02-14,844.443
2008-02-15,833.276
2008-02-18,838.266
2008-02-19,836.447
2008-02-20,827.17
2008-02-21,853.231
2008-02-22,852.593
2008-02-25,855.967
2008-02-26,863.295
2008-02-27,870.072
2008-02-28,870.003
2008-02-29,857.92
2008-03-03,854.146
2008-03-04,850.164
2008-03-05,861.246
2008-03-06,855.568
2008-03-07,834.276
2008-03-10,833.553
2008-03-11,838.919
2008-03-12,848.662
2008-03-13,843.446
2008-03-14,829.239
2008-03-17,826.766
2008-03-18,841.537
2008-03-19,826.844
2008-03-20,816.609
2008-03-21,816.609
2008-03-24,815.444
2008-03-25,834.395
2008-03-26,847.208
2008-03-27,859.304
2008-03-28,861.152
2008-03-31,873.34
2008-04-01,874.417
2008-04-02,877.554
2008-04-03,878.014
2008-04-04,885.458
2008-04-07,891.055
2008-04-08,884.606
2008-04-09,885.492
2008-04-10,877.371
2008-04-11,871.813
2008-04-14,861.234
2008-04-15,853.546
2008-04-16,867.41
2008-04-17,860.697
2008-04-18,858.964
2008-04-21,869.417
2008-04-22,865.457
2008-04-23,864.29
2008-04-24,854.254
2008-04-25,871.76
2008-04-28,876.527
2008-04-29,874.152
2008-04-30,872.924
2008-05-01,866.28
2008-05-02,872.98
2008-05-05,878.007
2008-05-06,885.362
2008-05-07,878.288
2008-05-08,878.941
2008-05-09,877.528
2008-05-12,887.572
2008-05-13,898.537
2008-05-14,903.903
2008-05-15,898.976
2008-05-16,911.635
2008-05-19,917.981
2008-05-20,908.777
2008-05-21,915.277
2008-05-22,903.552
2008-05-23,898.087
2008-05-26,898.027
2008-05-27,899.335
2008-05-28,903.651
2008-05-29,898.013
2008-05-30,905.392
2008-06-02,899.901
2008-06-03,903.918
2008-06-04,900.314
2008-06-05,919.467
2008-06-06,921.045
2008-06-09,913.861
2008-06-10,894.053
2008-06-11,886.91
2008-06-12,877.571
2008-06-13,878.557
2008-06-16,884.302
2008-06-17,891.441
2008-06-18,865.592
2008-06-19,840.946
2008-06-20,829.127
2008-06-23,829.908
2008-06-24,824.425
2008-06-25,832.383
2008-06-26,830.987
2008-06-27,824.506
2008-06-30,827.26
2008-07-01,808.505
2008-07-02,807.006
2008-07-03,792.269
2008-07-04,785.033
2008-07-07,799.287
2008-07-08,781.503
2008-07-09,797.132
2008-07-10,787.57
2008-07-11,778.08
2008-07-14,775.82
2008-07-15,762.863
2008-07-16,759.045
2008-07-17,785.319
2008-07-18,797.768
2008-07-21,813.342
2008-07-22,810.643
2008-07-23,816.835
2008-07-24,806.493
2008-07-25,807.125
2008-07-28,799.683
2008-07-29,794.304
2008-07-30,811.616
2008-07-31,807.906
2008-08-01,798.39
2008-08-04,801.834
2008-08-05,804.948
2008-08-06,826.966
2008-08-07,816.852
2008-08-08,795.055
2008-08-11,805.184
2008-08-12,803.765
2008-08-13,789.161
2008-08-14,787.987
2008-08-15,781.435
2008-08-18,776.878
2008-08-19,773.262
2008-08-20,769.454
2008-08-21,770.513
2008-08-22,780.757
2008-08-25,778.046
2008-08-26,769.495
2008-08-27,776.36
2008-08-28,786.499
2008-08-29,802.508
2008-09-01,787.441
2008-09-02,790.215
2008-09-03,783.68
2008-09-04,770.795
2008-09-05,749.545
2008-09-08,763.853
2008-09-09,751.517
2008-09-10,743.334
2008-09-11,729.473
2008-09-12,747.719
2008-09-15,738.506
2008-09-16,736.517
2008-09-17,723.951
2008-09-18,726.963
2008-09-19,761.181
2008-09-22,779.086
2008-09-23,758.667
2008-09-24,748.114
2008-09-25,754.717
2008-09-26,742.785
2008-09-29,699.956
2008-09-30,684.023
2008-10-01,686.434
2008-10-02,684.023
2008-10-03,677.613
2008-10-06,620.632
2008-10-07,611.119
2008-10-08,574.415
2008-10-09,570.233
2008-10-10,523.109
2008-10-13,581.269
2008-10-14,601.286
2008-10-15,583.82
2008-10-16,547.584
2008-10-17,544.534
2008-10-20,536.411
2008-10-21,534.779
2008-10-22,512.631
2008-10-23,504.012
2008-10-24,463.073
2008-10-27,434.459
2008-10-28,439.201
2008-10-29,479.663
2008-10-30,501.587
2008-10-31,499.178
2008-11-03,527.803
2008-11-04,551.021
2008-11-05,547.607
2008-11-06,518.282
2008-11-07,516.054
2008-11-10,528.357
2008-11-11,502.825
2008-11-12,491.051
2008-11-13,462.803
2008-11-14,466.012
2008-11-17,462.817
2008-11-18,464.076
2008-11-19,456.719
2008-11-20,438.503
2008-11-21,416.107
2008-11-24,444.289
2008-11-25,446.506
2008-11-26,439.69
2008-11-27,445.798
2008-11-28,437.949
2008-12-01,426.797
2008-12-02,427.258
2008-12-03,423.759
2008-12-04,424.036
2008-12-05,412.805
2008-12-08,434.723
2008-12-09,432.767
2008-12-10,433.153
2008-12-11,433.56
2008-12-12,426.15
2008-12-15,435.174
2008-12-16,442.48
2008-12-17,447.864
2008-12-18,445.425
2008-12-19,432.439
2008-12-22,425.117
2008-12-23,428.947
2008-12-24,430.434
2008-12-25,430.434
2008-12-26,432.511
2008-12-29,440.577
2008-12-30,446.205
2008-12-31,444.589
2009-01-01,444.589
2009-01-02,465.227
2009-01-05,462.126
2009-01-06,452.237
2009-01-07,458.155
2009-01-08,457.512
2009-01-09,449.972
2009-01-12,442.806
2009-01-13,431.659
2009-01-14,422.689
2009-01-15,416.019
2009-01-16,419.874
2009-01-19,412.796
2009-01-20,403.777
2009-01-21,400.544
2009-01-22,399.748
2009-01-23,383.489
2009-01-26,398.534
2009-01-27,398.969
2009-01-28,406.451
2009-01-29,398.363
2009-01-30,398.926
2009-02-02,391.623
2009-02-03,404.354
2009-02-04,407.188
2009-02-05,408.923
2009-02-06,416.531
2009-02-09,430.708
2009-02-10,431.094
2009-02-11,419.705
2009-02-12,410.868
2009-02-13,422.172
2009-02-16,412.57
2009-02-17,399.156
2009-02-18,396.348
2009-02-19,406.389
2009-02-20,393.557
2009-02-23,397.232
2009-02-24,395.569
2009-02-25,394.998
2009-02-26,400.271
2009-02-27,406.825
2009-03-02,391.693
2009-03-03,377.587
2009-03-04,390.928
2009-03-05,379.057
2009-03-06,374.725
2009-03-09,362.638
2009-03-10,369.729
2009-03-11,379.65
2009-03-12,381.568
2009-03-13,383.11
2009-03-16,391.943
2009-03-17,390.531
2009-03-18,389.619
2009-03-19,413.712
2009-03-20,414.757
2009-03-23,416.641
2009-03-24,413.062
2009-03-25,411.842
2009-03-26,411.315
2009-03-27,400.745
2009-03-30,390.329
2009-03-31,399.25
2009-04-01,404.531
2009-04-02,423.043
2009-04-03,418.888
2009-04-06,419.285
2009-04-07,408.693
2009-04-08,417.31
2009-04-09,423.966
2009-04-10,423.966
2009-04-13,427.562
2009-04-14,433.052
2009-04-15,440.453
2009-04-16,448.676
2009-04-17,463.534
2009-04-20,440.496
2009-04-21,445.595
2009-04-22,458.759
2009-04-23,469.914
2009-04-24,481.49
2009-04-27,476.005
2009-04-28,469.312
2009-04-29,482.67
2009-04-30,487.316
2009-05-01,487.39
2009-05-04,501.226
2009-05-05,497.563
2009-05-06,502.836
2009-05-07,510.703
2009-05-08,514.94
2009-05-11,508.984
2009-05-12,512.333
2009-05-13,501.53
2009-05-14,500.044
2009-05-15,512.568
2009-05-18,513.592
2009-05-19,523.15
2009-05-20,530.303
2009-05-21,525.134
2009-05-22,535.52
2009-05-25,533.47
2009-05-26,533.761
2009-05-27,538.339
2009-05-28,530.913
2009-05-29,536.766
2009-06-01,552.386
2009-06-02,564.54
2009-06-03,550.924
2009-06-04,547.668
2009-06-05,543.128
2009-06-08,540.442
2009-06-09,549.77
2009-06-10,556.255
2009-06-11,561.35
2009-06-12,556.663
2009-06-15,536.937
2009-06-16,538.873
2009-06-17,524.92
2009-06-18,532.089
2009-06-19,537.013
2009-06-22,516.84
2009-06-23,515.718
2009-06-24,528.331
2009-06-25,525.732
2009-06-26,534.182
2009-06-29,548.145
2009-06-30,542.718
2009-07-01,555.321
2009-07-02,542.068
2009-07-03,538.862
2009-07-06,527.55
2009-07-07,533.128
2009-07-08,515.6
2009-07-09,523.987
2009-07-10,517.893
2009-07-13,524.792
2009-07-14,528.007
2009-07-15,543.214
2009-07-16,550.612
2009-07-17,550.826
2009-07-20,563.115
2009-07-21,568.849
2009-07-22,563.856
2009-07-23,569.715
2009-07-24,567.644
2009-07-27,575.017
2009-07-28,562.654
2009-07-29,566.272
2009-07-30,577.007
2009-07-31,582.694
2009-08-03,600.708
2009-08-04,593.68
2009-08-05,592.01
2009-08-06,598.138
2009-08-07,596.696
2009-08-10,597.925
2009-08-11,593.681
2009-08-12,600.082
2009-08-13,606.796
2009-08-14,600.332
2009-08-17,582.086
2009-08-18,587.311
2009-08-19,591.305
2009-08-20,606.678
2009-08-21,619.29
2009-08-24,631.861
2009-08-25,633.33
2009-08-26,625.554
2009-08-27,610.655
2009-08-28,633.235
2009-08-31,627.113
2009-09-01,621.04
2009-09-02,602.578
2009-09-03,605.837
2009-09-04,618.5
2009-09-07,634.86
2009-09-08,649.442
2009-09-09,654.788
2009-09-10,660.376
2009-09-11,665.396
2009-09-14,658.935
2009-09-15,661.43
2009-09-16,671.905
2009-09-17,674.507
2009-09-18,673.15
2009-09-21,661.545
2009-09-22,671.326
2009-09-23,669.593
2009-09-24,657.288
2009-09-25,656.578
2009-09-28,662.3
2009-09-29,673.315
2009-09-30,671.798
2009-10-01,659.723
2009-10-02,646.775
2009-10-05,661.292
2009-10-06,678.926
2009-10-07,671.703
2009-10-08,685.258
2009-10-09,686.066
2009-10-12,703.011
2009-10-13,698.789
2009-10-14,711.758
2009-10-15,714.975
2009-10-16,711.896
2009-10-19,719.004
2009-10-20,715.877
2009-10-21,722.167
2009-10-22,718.956
2009-10-23,718.537
2009-10-26,703.065
2009-10-27,686.81
2009-10-28,660.079
2009-10-29,690.144
2009-10-30,673.96
2009-11-02,673.047
2009-11-03,660.005
2009-11-04,680.313
2009-11-05,683.497
2009-11-06,683.264
2009-11-09,698.476
2009-11-10,700.631
2009-11-11,701.342
2009-11-12,692.574
2009-11-13,698.386
2009-11-16,712.385
2009-11-17,704.854
2009-11-18,713.193
2009-11-19,696.668
2009-11-20,699.763
2009-11-23,711.789
2009-11-24,706.933
2009-11-25,712.11
2009-11-26,691.179
2009-11-27,693.84
2009-11-30,688.966
2009-12-01,708.562
2009-12-02,709.298
2009-12-03,715.054
2009-12-04,702.585
2009-12-07,701.829
2009-12-08,687.376
2009-12-09,678.229
2009-12-10,676.132
2009-12-11,668.868
2009-12-14,673.957
2009-12-15,665.888
2009-12-16,667.394
2009-12-17,653.927
2009-12-18,643.918
2009-12-21,652.628
2009-12-22,652.054
2009-12-23,658.1
2009-12-24,664.73
2009-12-25,664.73
2009-12-28,671.851
2009-12-29,674.208
2009-12-30,668.006
2009-12-31,669.269
2010-01-01,669.269
2010-01-04,691.762
2010-01-05,702.663
2010-01-06,714.69
2010-01-07,716.739
2010-01-08,722.335
2010-01-11,742.905
2010-01-12,739.387
2010-01-13,744.1
2010-01-14,749.123
2010-01-15,744.723
2010-01-18,749.92
2010-01-19,742.253
2010-01-20,724.09
2010-01-21,710.293
2010-01-22,702.436
2010-01-25,707.099
2010-01-26,705.44
2010-01-27,705.324
2010-01-28,701.515
2010-01-29,701.417
2010-02-01,708.246
2010-02-02,722.035
2010-02-03,718.042
2010-02-04,686.286
2010-02-05,657.194
2010-02-08,654.781
2010-02-09,663.173
2010-02-10,666.193
2010-02-11,663.106
2010-02-12,662.265
2010-02-15,661.899
2010-02-16,673.676
2010-02-17,681.047
2010-02-18,678.924
2010-02-19,673.668
2010-02-22,679.816
2010-02-23,669.944
2010-02-24,669.929
2010-02-25,661.365
2010-02-26,674.799
2010-03-01,675.43
2010-03-02,685.988
2010-03-03,699.365
2010-03-04,700.357
2010-03-05,704.792
2010-03-08,703.971
2010-03-09,702.963
2010-03-10,711.612
2010-03-11,708.445
2010-03-12,722.45
2010-03-15,715.906
2010-03-16,726.013
2010-03-17,730.71
2010-03-18,722.528
2010-03-19,716.093
2010-03-22,714.669
2010-03-23,727.489
2010-03-24,716.497
2010-03-25,725.202
2010-03-26,724.877
2010-03-29,732.751
2010-03-30,724.061
2010-03-31,727.76
2010-04-01,740.85
2010-04-02,740.85
2010-04-05,739.154
2010-04-06,742.034
2010-04-07,742.487
2010-04-08,735.191
2010-04-09,749.273
2010-04-12,760.11
2010-04-13,749.639
2010-04-14,760.411
2010-04-15,757.978
2010-04-16,741.653
2010-04-19,729.706
2010-04-20,740.174
2010-04-21,730.7
2010-04-22,715.587
2010-04-23,725.398
2010-04-26,730.026
2010-04-27,708.46
2010-04-28,680.452
2010-04-29,698.689
2010-04-30,698.203
2010-05-03,695.59
2010-05-04,661.744
2010-05-05,633.188
2010-05-06,618.775
2010-05-07,590.61
2010-05-10,651.587
2010-05-11,631.981
2010-05-12,650.379
2010-05-13,645.547
2010-05-14,618.901
2010-05-17,601.783
2010-05-18,616.151
2010-05-19,598.749
2010-05-20,578.687
2010-05-21,595.936
2010-05-24,587.958
2010-05-25,560.701
2010-05-26,578.805
2010-05-27,601.519
2010-05-28,606.882
2010-05-31,606.054
2010-06-01,608.596
2010-06-02,601.804
2010-06-03,612.161
2010-06-04,591.811
2010-06-07,579.15
2010-06-08,578.498
2010-06-09,592.688
2010-06-10,604.235
2010-06-11,606.345
2010-06-14,624.304
2010-06-15,627.995
2010-06-16,625.573
2010-06-17,621.111
2010-06-18,627.289
2010-06-21,627.041
2010-06-22,623.16
2010-06-23,613.76
2010-06-24,606.187
2010-06-25,603.81
2010-06-28,611.9
2010-06-29,585.157
2010-06-30,590.998
2010-07-01,589.65
2010-07-02,601.151
2010-07-05,597.045
2010-07-06,622.768
2010-07-07,623.074
2010-07-08,631.579
2010-07-09,635.853
2010-07-12,632.634
2010-07-13,646.015
2010-07-14,650.54
2010-07-15,654.629
2010-07-16,649.939
2010-07-19,647.409
2010-07-20,632.629
2010-07-21,639.645
2010-07-22,657.12
2010-07-23,650.637
2010-07-26,660.484
2010-07-27,666.36
2010-07-28,669.004
2010-07-29,669.237
2010-07-30,666.732
2010-08-02,690.518
2010-08-03,691.153
2010-08-04,689.526
2010-08-05,690.878
2010-08-06,693.503
2010-08-09,696.419
2010-08-10,684.116
2010-08-11,660.612
2010-08-12,650.269
2010-08-13,649.263
2010-08-16,653.956
2010-08-17,663.447
2010-08-18,666.495
2010-08-19,658.675
2010-08-20,643.943
2010-08-23,649.455
2010-08-24,641.057
2010-08-25,636.005
2010-08-26,646.694
2010-08-27,654.002
2010-08-30,652.718
2010-08-31,652.926
2010-09-01,672.414
2010-09-02,672.618
2010-09-03,678.173
2010-09-06,677.892
2010-09-07,662.466
2010-09-08,667.753
2010-09-09,669.405
2010-09-10,667.669
2010-09-13,681.97
