Date,IRELAND SMID GROWTH SMID (Small+Mid Cap)
2009-05-05,315.739
2009-05-06,315.719
2009-05-07,315.579
2009-05-08,323.992
2009-05-11,320.784
2009-05-12,321.992
2009-05-13,312.663
2009-05-14,316.565
2009-05-15,325.035
2009-05-18,325.783
2009-05-19,337.578
2009-05-20,342.397
2009-05-21,339.534
2009-05-22,337.063
2009-05-25,334.804
2009-05-26,334.42
2009-05-27,343.744
2009-05-28,340.98
2009-05-29,354.728
2009-06-01,354.863
2009-06-02,361.088
2009-06-03,357.902
2009-06-04,366.982
2009-06-05,367.182
2009-06-08,355.981
2009-06-09,359.539
2009-06-10,359.356
2009-06-11,360.014
2009-06-12,358.517
2009-06-15,345.341
2009-06-16,344.892
2009-06-17,339.853
2009-06-18,340.734
2009-06-19,335.912
2009-06-22,327.733
2009-06-23,332.334
2009-06-24,341.734
2009-06-25,337.835
2009-06-26,338.114
2009-06-29,338.664
2009-06-30,333.622
2009-07-01,340.088
2009-07-02,350.776
2009-07-03,353.978
2009-07-06,340.954
2009-07-07,347.071
2009-07-08,343.05
2009-07-09,343.149
2009-07-10,338.315
2009-07-13,336.203
2009-07-14,334.488
2009-07-15,345.791
2009-07-16,351.576
2009-07-17,352.133
2009-07-20,361.846
2009-07-21,360.964
2009-07-22,354.675
2009-07-23,360.674
2009-07-24,357.195
2009-07-27,357.385
2009-07-28,357.693
2009-07-29,351.445
2009-07-30,354.299
2009-07-31,356.558
2009-08-03,366.344
2009-08-04,365.597
2009-08-05,360.254
2009-08-06,362.943
2009-08-07,357.996
2009-08-10,356.122
2009-08-11,355.322
2009-08-12,361.148
2009-08-13,362.158
2009-08-14,361.827
2009-08-17,352.302
2009-08-18,356.202
2009-08-19,356.67
2009-08-20,359.246
2009-08-21,365.933
2009-08-24,371.423
2009-08-25,373.415
2009-08-26,371.567
2009-08-27,373.968
2009-08-28,382.932
2009-08-31,375.814
2009-09-01,373.363
2009-09-02,367.25
2009-09-03,371.675
2009-09-04,373.123
2009-09-07,383.327
2009-09-08,399.096
2009-09-09,404.365
2009-09-10,409.906
2009-09-11,411.295
2009-09-14,410.433
2009-09-15,415.298
2009-09-16,415.087
2009-09-17,414.242
2009-09-18,402.077
2009-09-21,398.927
2009-09-22,410.098
2009-09-23,408.259
2009-09-24,400.672
2009-09-25,398.33
2009-09-28,399.282
2009-09-29,395.489
2009-09-30,398.231
2009-10-01,394.472
2009-10-02,387.772
2009-10-05,387.55
2009-10-06,396.359
2009-10-07,399.963
2009-10-08,401.705
2009-10-09,404.081
2009-10-12,404.897
2009-10-13,398.416
2009-10-14,401.42
2009-10-15,403.925
2009-10-16,400.552
2009-10-19,404.693
2009-10-20,402.746
2009-10-21,401.01
2009-10-22,394.538
2009-10-23,379.546
2009-10-26,380.588
2009-10-27,380.042
2009-10-28,367.358
2009-10-29,373.554
2009-10-30,372.765
2009-11-02,373.319
2009-11-03,371.484
2009-11-04,381.233
2009-11-05,385.781
2009-11-06,388.83
2009-11-09,396.684
2009-11-10,396.414
2009-11-11,395.979
2009-11-12,399.263
2009-11-13,405.57
2009-11-16,408.5
2009-11-17,402.836
2009-11-18,404.345
2009-11-19,396.048
2009-11-20,398.824
2009-11-23,403.436
2009-11-24,400.736
2009-11-25,397.608
2009-11-26,389.614
2009-11-27,392.963
2009-11-30,393.544
2009-12-01,400.217
2009-12-02,404.114
2009-12-03,412.745
2009-12-04,414.803
2009-12-07,412.404
2009-12-08,400.744
2009-12-09,397.112
2009-12-10,398.856
2009-12-11,402.157
2009-12-14,401.953
2009-12-15,399.519
2009-12-16,399.52
2009-12-17,391.605
2009-12-18,391.173
2009-12-21,390.282
2009-12-22,397.847
2009-12-23,400.868
2009-12-24,395.403
2009-12-25,395.403
2009-12-28,396.325
2009-12-29,403.866
2009-12-30,393.501
2009-12-31,384.665
2010-01-01,384.665
2010-01-04,410.889
2010-01-05,415.358
2010-01-06,422.907
2010-01-07,422.623
2010-01-08,421.484
2010-01-11,427.996
2010-01-12,422.627
2010-01-13,426.851
2010-01-14,434.709
2010-01-15,431.258
2010-01-18,430.74
2010-01-19,430.009
2010-01-20,423.235
2010-01-21,414.76
2010-01-22,415.053
2010-01-25,413.879
2010-01-26,408.447
2010-01-27,402.577
2010-01-28,400.309
2010-01-29,400.288
2010-02-01,396.495
2010-02-02,403.681
2010-02-03,406.934
2010-02-04,390.863
2010-02-05,380.232
2010-02-08,382.157
2010-02-09,379.226
2010-02-10,383.098
2010-02-11,381.341
2010-02-12,385.158
2010-02-15,382.236
2010-02-16,384.486
2010-02-17,385.927
2010-02-18,387.253
2010-02-19,387.53
2010-02-22,387.883
2010-02-23,386.395
2010-02-24,386.5
2010-02-25,382.571
2010-02-26,384.474
2010-03-01,388.221
2010-03-02,397.473
2010-03-03,405.392
2010-03-04,402.423
2010-03-05,403.753
2010-03-08,401.221
2010-03-09,398.538
2010-03-10,401.252
2010-03-11,405.916
2010-03-12,411.306
2010-03-15,405.462
2010-03-16,409.226
2010-03-17,414.82
2010-03-18,407.291
2010-03-19,406.96
2010-03-22,406.25
2010-03-23,413.861
2010-03-24,408.303
2010-03-25,410.965
2010-03-26,413.85
2010-03-29,409.608
2010-03-30,406.422
2010-03-31,410.078
2010-04-01,417.553
2010-04-02,417.553
2010-04-05,416.597
2010-04-06,416.309
2010-04-07,418.243
2010-04-08,421.651
2010-04-09,434.709
2010-04-12,438.56
2010-04-13,439.041
2010-04-14,445.874
2010-04-15,440.315
2010-04-16,429.134
2010-04-19,424.644
2010-04-20,428.861
2010-04-21,429.108
2010-04-22,421.352
2010-04-23,427.72
2010-04-26,425.743
2010-04-27,413.148
2010-04-28,401.118
2010-04-29,412.376
2010-04-30,416.759
2010-05-03,412.951
2010-05-04,395.776
2010-05-05,381.892
2010-05-06,376.89
2010-05-07,357.661
2010-05-10,378.483
2010-05-11,372.415
2010-05-12,380.362
2010-05-13,382.94
2010-05-14,369.191
2010-05-17,365.815
2010-05-18,366.169
2010-05-19,352.159
2010-05-20,341.016
2010-05-21,345.095
2010-05-24,342.536
2010-05-25,325.623
2010-05-26,329.827
2010-05-27,344.877
2010-05-28,348.926
2010-05-31,353.07
2010-06-01,351.821
2010-06-02,350.736
2010-06-03,355.221
2010-06-04,346.996
2010-06-07,343.94
2010-06-08,328.472
2010-06-09,341.637
2010-06-10,350.112
2010-06-11,348.079
2010-06-14,346.826
2010-06-15,352.379
2010-06-16,351.999
2010-06-17,351.891
2010-06-18,353.262
2010-06-21,352.15
2010-06-22,353.329
2010-06-23,346.422
2010-06-24,346.91
2010-06-25,342.757
2010-06-28,345.837
2010-06-29,336.922
2010-06-30,335.054
2010-07-01,338.151
2010-07-02,348.612
2010-07-05,342.891
2010-07-06,356.32
2010-07-07,350.829
2010-07-08,363.27
2010-07-09,359.917
2010-07-12,359.992
2010-07-13,364.732
2010-07-14,371.36
2010-07-15,368.471
2010-07-16,367.207
2010-07-19,363.365
2010-07-20,362.104
2010-07-21,367.147
2010-07-22,372.874
2010-07-23,368.268
2010-07-26,373.338
2010-07-27,372.218
2010-07-28,371.69
2010-07-29,373.087
2010-07-30,372.188
2010-08-02,379.546
2010-08-03,383.738
2010-08-04,384.823
2010-08-05,389.04
2010-08-06,390.422
2010-08-09,395.84
2010-08-10,387.038
2010-08-11,372.192
2010-08-12,370.953
2010-08-13,365.277
2010-08-16,366.41
2010-08-17,369.646
2010-08-18,370.722
2010-08-19,369.225
2010-08-20,356.714
2010-08-23,357.971
2010-08-24,352.998
2010-08-25,350.618
2010-08-26,356.941
2010-08-27,357.721
2010-08-30,355.477
2010-08-31,363.404
2010-09-01,373.999
2010-09-02,375.427
2010-09-03,375.314
2010-09-06,375.872
2010-09-07,371.683
2010-09-08,371.836
2010-09-09,377.951
2010-09-10,375.017
2010-09-13,379.798
2010-09-14,384.018
2010-09-15,387.971
2010-09-16,388.106
2010-09-17,384.164
2010-09-20,388.23
2010-09-21,393.07
2010-09-22,396.277
2010-09-23,392.463
2010-09-24,400.472
2010-09-27,400.177
2010-09-28,403.074
2010-09-29,404.592
2010-09-30,411.382
2010-10-01,412.374
2010-10-04,411.454
2010-10-05,417.579
2010-10-06,422.772
2010-10-07,425.739
2010-10-08,426.863
2010-10-11,428.004
2010-10-12,427.36
2010-10-13,434.378
2010-10-14,434.995
2010-10-15,434.076
2010-10-18,435.925
2010-10-19,428.991
2010-10-20,431.561
2010-10-21,436.533
2010-10-22,434.106
2010-10-25,433.925
2010-10-26,428.502
2010-10-27,425.01
2010-10-28,427.624
2010-10-29,432.413
2010-11-01,427.317
2010-11-02,434.168
2010-11-03,433.024
2010-11-04,445.03
2010-11-05,436.574
2010-11-08,434.051
2010-11-09,434.848
2010-11-10,425.731
2010-11-11,422.426
2010-11-12,424.934
2010-11-15,417.354
2010-11-16,408.18
2010-11-17,408.489
2010-11-18,417.137
2010-11-19,418.536
2010-11-22,414.656
2010-11-23,402.651
2010-11-24,405.267
2010-11-25,403.078
2010-11-26,399.708
2010-11-29,391.258
2010-11-30,384.676
2010-12-01,389.606
2010-12-02,394.288
2010-12-03,400.659
2010-12-06,401.836
2010-12-07,407.706
2010-12-08,406.653
2010-12-09,409.532
2010-12-10,412.046
2010-12-13,422.868
2010-12-14,418.288
2010-12-15,416.664
2010-12-16,411.963
2010-12-17,409.155
2010-12-20,407.529
2010-12-21,413.787
2010-12-22,413.736
2010-12-23,417.276
2010-12-24,416.154
2010-12-27,417.137
2010-12-28,416.55
2010-12-29,414.077
2010-12-30,414.332
2010-12-31,417.32
2011-01-03,415.656
2011-01-04,420.163
2011-01-05,423.747
2011-01-06,425.188
2011-01-07,429.914
2011-01-10,427.601
2011-01-11,433.114
2011-01-12,439.864
2011-01-13,436.985
2011-01-14,437.376
2011-01-17,436.218
2011-01-18,441.308
2011-01-19,438.421
2011-01-20,422.649
2011-01-21,424.026
2011-01-24,432.06
2011-01-25,436.961
2011-01-26,438.082
2011-01-27,435.68
2011-01-28,426.37
2011-01-31,423.738
2011-02-01,434.876
2011-02-02,429.018
2011-02-03,429.939
2011-02-04,433.936
2011-02-07,440.888
2011-02-08,443.126
2011-02-09,435.012
2011-02-10,432.934
2011-02-11,434.431
2011-02-14,437.217
2011-02-15,437.991
2011-02-16,438.823
2011-02-17,435.149
2011-02-18,434.792
2011-02-21,431.341
2011-02-22,434.925
2011-02-23,433.341
2011-02-24,432.683
2011-02-25,437.077
2011-02-28,441.155
2011-03-01,443.036
2011-03-02,443.752
2011-03-03,446.522
2011-03-04,446.92
2011-03-07,451.934
2011-03-08,445.012
2011-03-09,446.469
2011-03-10,441.636
2011-03-11,439.283
2011-03-14,440.185
2011-03-15,431.215
2011-03-16,424.702
2011-03-17,436.188
2011-03-18,440.429
2011-03-21,443.769
2011-03-22,441.441
2011-03-23,438.506
2011-03-24,441.204
2011-03-25,446.512
2011-03-28,448.046
2011-03-29,444.611
2011-03-30,448.786
2011-03-31,449.053
2011-04-01,457.76
2011-04-04,461.361
2011-04-05,459.43
2011-04-06,469.928
2011-04-07,468.782
2011-04-08,473.595
2011-04-11,471.328
2011-04-12,473.055
2011-04-13,474.806
2011-04-14,479.25
2011-04-15,481.691
2011-04-18,476.023
2011-04-19,487.567
2011-04-20,489.4
2011-04-21,485.529
2011-04-22,485.529
2011-04-25,485.179
2011-04-26,497.154
2011-04-27,496.219
2011-04-28,500.541
2011-04-29,503.241
2011-05-02,505.123
2011-05-03,499.445
2011-05-04,499.7
2011-05-05,492.641
2011-05-06,499.33
2011-05-09,490.764
2011-05-10,500.439
2011-05-11,504.218
2011-05-12,503.529
2011-05-13,505.398
2011-05-16,505.656
2011-05-17,503.11
2011-05-18,504.162
2011-05-19,509.911
2011-05-20,506.383
2011-05-23,496.648
2011-05-24,499.015
2011-05-25,502.895
2011-05-26,505.944
2011-05-27,521.637
2011-05-30,520.603
2011-05-31,530.267
2011-06-01,533.211
2011-06-02,533.894
2011-06-03,539.541
2011-06-06,540.893
2011-06-07,543.168
2011-06-08,537.071
2011-06-09,541.128
2011-06-10,531.628
2011-06-13,535.558
2011-06-14,538.248
2011-06-15,530.369
2011-06-16,518.826
2011-06-17,525.378
2011-06-20,524.208
2011-06-21,533.672
2011-06-22,531.823
2011-06-23,521.717
2011-06-24,525.09
2011-06-27,531.876
2011-06-28,540.19
2011-06-29,544.719
2011-06-30,552.66
2011-07-01,561.859
2011-07-04,569.248
2011-07-05,567.37
2011-07-06,559.619
2011-07-07,557.97
2011-07-08,552.073
2011-07-11,543.949
2011-07-12,544.859
2011-07-13,548.763
2011-07-14,546.683
2011-07-15,541.046
2011-07-18,538.93
2011-07-19,543.964
2011-07-20,545.587
2011-07-21,555.622
2011-07-22,556.911
2011-07-25,559.916
2011-07-26,556.503
2011-07-27,553.132
2011-07-28,539.795
2011-07-29,530.323
2011-08-01,523.579
2011-08-02,517.187
2011-08-03,499.829
2011-08-04,481.822
2011-08-05,471.738
2011-08-08,445.836
2011-08-09,460.376
2011-08-10,463.571
2011-08-11,471.682
2011-08-12,485.196
2011-08-15,501.626
2011-08-16,497.107
2011-08-17,504.392
2011-08-18,490.879
2011-08-19,491.249
2011-08-22,489.979
2011-08-23,488.956
2011-08-24,496.097
2011-08-25,482.996
2011-08-26,484.303
2011-08-29,497.545
2011-08-30,495.803
2011-08-31,511.809
2011-09-01,516.16
2011-09-02,503.588
2011-09-05,487.314
2011-09-06,486.094
2011-09-07,497.051
2011-09-08,497.912
2011-09-09,475.829
2011-09-12,462.323
2011-09-13,468.996
2011-09-14,475.743
2011-09-15,477.275
2011-09-16,478.234
2011-09-19,470.799
2011-09-20,483.945
2011-09-21,481.737
2011-09-22,463.357
2011-09-23,470.179
2011-09-26,478.428
2011-09-27,497.072
2011-09-28,497.597
2011-09-29,500.036
2011-09-30,493.378
2011-10-03,486.777
2011-10-04,471.448
2011-10-05,475.535
2011-10-06,485.744
2011-10-07,492.849
2011-10-10,498.014
2011-10-11,500.51
2011-10-12,505.388
2011-10-13,496.646
2011-10-14,509.263
2011-10-17,506.174
2011-10-18,508.771
2011-10-19,506.955
2011-10-20,499.386
2011-10-21,516.541
2011-10-24,518.554
2011-10-25,517.825
2011-10-26,512.002
2011-10-27,534.533
2011-10-28,546.422
2011-10-31,538.003
2011-11-01,519.128
2011-11-02,522.52
2011-11-03,523.821
2011-11-04,525.719
2011-11-07,524.746
2011-11-08,521.883
2011-11-09,513.249
2011-11-10,506.122
2011-11-11,513.819
2011-11-14,512.585
2011-11-15,508.232
2011-11-16,514.505
2011-11-17,511.71
2011-11-18,506.426
2011-11-21,493.957
2011-11-22,490.75
2011-11-23,479.08
2011-11-24,477.287
2011-11-25,477.728
2011-11-28,488.836
2011-11-29,490.836
2011-11-30,521.309
2011-12-01,510.663
2011-12-02,514.618
2011-12-05,524.482
2011-12-06,519.47
2011-12-07,534.685
2011-12-08,526.211
2011-12-09,526.348
2011-12-12,521.362
2011-12-13,516.184
2011-12-14,506.124
2011-12-15,514.16
2011-12-16,525.142
2011-12-19,527.236
2011-12-20,540.597
2011-12-21,545.525
2011-12-22,545.657
2011-12-23,544.359
2011-12-26,544.359
2011-12-27,545.487
2011-12-28,550.341
2011-12-29,551.008
2011-12-30,562.346
2012-01-02,562.346
2012-01-03,572.574
2012-01-04,552.382
2012-01-05,552.562
2012-01-06,548.384
2012-01-09,560.61
2012-01-10,564.97
2012-01-11,558.279
2012-01-12,556.432
2012-01-13,554.337
2012-01-16,549.127
2012-01-17,552.137
2012-01-18,550.088
2012-01-19,557.344
2012-01-20,550.364
2012-01-23,555.717
2012-01-24,552.372
2012-01-25,555.901
2012-01-26,565.543
2012-01-27,559.07
2012-01-30,557.912
2012-01-31,558.253
2012-02-01,577.402
2012-02-02,569.668
2012-02-03,573.561
2012-02-06,580.852
2012-02-07,580.874
2012-02-08,577.051
2012-02-09,573.404
2012-02-10,565.57
2012-02-13,566.015
2012-02-14,565.098
2012-02-15,570.847
2012-02-16,570.496
2012-02-17,568.252
2012-02-20,576.208
2012-02-21,564.804
2012-02-22,565.754
2012-02-23,573.593
2012-02-24,586.55
2012-02-27,587.303
2012-02-28,586.488
2012-02-29,587.834
2012-03-01,590.831
2012-03-02,594.498
2012-03-05,589.431
2012-03-06,578.49
2012-03-07,588.602
2012-03-08,608.162
2012-03-09,605.924
2012-03-12,597.088
2012-03-13,600.572
2012-03-14,596.447
2012-03-15,614.506
2012-03-16,636.2
2012-03-19,634.155
2012-03-20,631.473
2012-03-21,635.832
2012-03-22,629.957
2012-03-23,637.264
2012-03-26,640.257
2012-03-27,642.031
2012-03-28,647.715
2012-03-29,638.205
2012-03-30,642.405
2012-04-02,647.694
2012-04-03,648.322
2012-04-04,630.463
2012-04-05,626.405
2012-04-06,626.405
2012-04-09,626.765
2012-04-10,608.822
2012-04-11,612.497
2012-04-12,615.934
2012-04-13,612.285
2012-04-16,610.41
2012-04-17,623.142
2012-04-18,619.195
2012-04-19,623.279
2012-04-20,631.66
2012-04-23,614.435
2012-04-24,614.82
2012-04-25,620.914
2012-04-26,627.226
2012-04-27,634.558
2012-04-30,632.102
2012-05-01,636.354
2012-05-02,633.407
2012-05-03,631.259
2012-05-04,611.639
2012-05-07,608.608
2012-05-08,601.239
2012-05-09,598.107
2012-05-10,597.566
2012-05-11,611.241
2012-05-14,598.844
2012-05-15,596.738
2012-05-16,600.611
2012-05-17,595.534
2012-05-18,594.58
2012-05-21,597.251
2012-05-22,604.126
2012-05-23,591.686
2012-05-24,594.082
2012-05-25,616.266
2012-05-28,615.744
2012-05-29,624.933
2012-05-30,617.472
2012-05-31,617.326
2012-06-01,600.108
2012-06-04,606.563
2012-06-05,594.543
2012-06-06,595.312
2012-06-07,596.484
2012-06-08,600.492
2012-06-11,600.933
2012-06-12,600.865
2012-06-13,608.571
2012-06-14,604.148
2012-06-15,615.894
2012-06-18,615.679
2012-06-19,619.356
2012-06-20,615.752
2012-06-21,610.911
2012-06-22,609.578
2012-06-25,606.856
2012-06-26,610.56
2012-06-27,614.369
2012-06-28,612.909
2012-06-29,626.753
2012-07-02,616.085
2012-07-03,616.685
2012-07-04,625.919
2012-07-05,622.003
2012-07-06,623.547
2012-07-09,622.185
2012-07-10,618.909
2012-07-11,616.04
2012-07-12,609.148
2012-07-13,619.185
2012-07-16,622.239
2012-07-17,626.536
2012-07-18,624.573
2012-07-19,626.716
2012-07-20,610.851
2012-07-23,602.939
2012-07-24,573.944
2012-07-25,568.927
2012-07-26,590.569
2012-07-27,593.386
2012-07-30,589.852
2012-07-31,596.471
2012-08-01,586.073
2012-08-02,584.258
2012-08-03,593.402
2012-08-06,595.941
2012-08-07,578.794
2012-08-08,584.172
2012-08-09,596.72
2012-08-10,600.881
2012-08-13,607.424
2012-08-14,602.198
2012-08-15,602.448
2012-08-16,606.554
2012-08-17,601.409
2012-08-20,601.742
2012-08-21,608.203
2012-08-22,605.264
2012-08-23,611.604
2012-08-24,605.642
2012-08-27,607.991
2012-08-28,606.764
2012-08-29,607.609
2012-08-30,604.205
2012-08-31,616.816
2012-09-03,615.042
2012-09-04,613.453
2012-09-05,615.287
2012-09-06,624.53
2012-09-07,629.848
2012-09-10,624.239
2012-09-11,619.918
2012-09-12,613.91
2012-09-13,618.676
2012-09-14,627.601
2012-09-17,629.902
2012-09-18,627.981
2012-09-19,635.43
2012-09-20,641.114
2012-09-21,647.081
2012-09-24,644.019
2012-09-25,646.395
2012-09-26,632.592
2012-09-27,632.037
2012-09-28,638.183
2012-10-01,645.169
2012-10-02,652.014
2012-10-03,654.115
2012-10-04,659.189
2012-10-05,664.26
2012-10-08,654.533
2012-10-09,649.202
2012-10-10,646.356
2012-10-11,645.263
2012-10-12,648.509
2012-10-15,649.607
2012-10-16,656.604
2012-10-17,660.083
2012-10-18,651.948
2012-10-19,650.552
2012-10-22,653.313
2012-10-23,645.535
2012-10-24,647.001
2012-10-25,652.327
2012-10-26,654.222
2012-10-29,648.266
2012-10-30,658.359
2012-10-31,649.665
2012-11-01,647.92
2012-11-02,645.934
2012-11-05,647.703
2012-11-06,647.813
2012-11-07,638.387
2012-11-08,630.839
2012-11-09,632.645
2012-11-12,626.44
2012-11-13,633.447
2012-11-14,627.969
2012-11-15,622.794
2012-11-16,621.126
2012-11-19,632.719
2012-11-20,633.949
2012-11-21,638.511
2012-11-22,643.871
2012-11-23,650.844
2012-11-26,650.22
2012-11-27,646.751
2012-11-28,645.043
2012-11-29,653.491
2012-11-30,650.295
2012-12-03,655.192
2012-12-04,655.005
2012-12-05,655.002
2012-12-06,655.07
2012-12-07,653.813
2012-12-10,656.788
2012-12-11,663.51
2012-12-12,664.447
2012-12-13,664.49
2012-12-14,663.983
2012-12-17,667.633
2012-12-18,675.83
2012-12-19,684.645
2012-12-20,685.963
2012-12-21,676.263
2012-12-24,671.321
2012-12-25,671.321
2012-12-26,672.694
2012-12-27,675.71
2012-12-28,672.404
2012-12-31,676.186
2013-01-01,676.186
2013-01-02,686.854
2013-01-03,687.325
2013-01-04,690.434
2013-01-07,685.752
2013-01-08,683.696
2013-01-09,675.083
2013-01-10,673.921
2013-01-11,675.499
2013-01-14,671.534
2013-01-15,670.062
2013-01-16,667.737
2013-01-17,674.983
2013-01-18,666.715
2013-01-21,668.453
2013-01-22,665.861
2013-01-23,666.101
2013-01-24,665.605
2013-01-25,679.864
2013-01-28,680.414
2013-01-29,675.025
2013-01-30,688.134
2013-01-31,688.186
2013-02-01,699.984
2013-02-04,693.275
2013-02-05,689.927
2013-02-06,677.125
2013-02-07,679.106
2013-02-08,684.459
2013-02-11,682.975
2013-02-12,699.428
2013-02-13,699.693
2013-02-14,699.247
2013-02-15,701.042
2013-02-18,699.949
2013-02-19,707.816
2013-02-20,706.48
2013-02-21,697.762
2013-02-22,704.053
2013-02-25,716.909
2013-02-26,714.11
2013-02-27,712.867
2013-02-28,720.273
2013-03-01,718.253
2013-03-04,725.047
2013-03-05,738.121
2013-03-06,732.126
2013-03-07,734.179
2013-03-08,719.121
2013-03-11,727.706
2013-03-12,735.522
2013-03-13,730.481
2013-03-14,736.299
2013-03-15,730.792
2013-03-18,734.288
2013-03-19,737.199
2013-03-20,747.134
2013-03-21,742.805
2013-03-22,749.779
2013-03-25,744.759
2013-03-26,748.407
2013-03-27,744.901
2013-03-28,757.105
2013-03-29,757.105
2013-04-01,757.458
2013-04-02,759.801
2013-04-03,750.126
2013-04-04,749.079
2013-04-05,737.51
2013-04-08,738.365
2013-04-09,746.701
2013-04-10,752.247
2013-04-11,754.266
2013-04-12,751.411
2013-04-15,751.722
2013-04-16,751.033
2013-04-17,741.97
2013-04-18,743.194
2013-04-19,751.743
2013-04-22,751.483
2013-04-23,769.153
2013-04-24,756.678
2013-04-25,751.019
2013-04-26,751.373
2013-04-29,752.088
2013-04-30,757.179
2013-05-01,763.529
2013-05-02,757.019
2013-05-03,765.676
2013-05-06,762.173
2013-05-07,765.622
2013-05-08,770.636
2013-05-09,768.245
2013-05-10,769.628
2013-05-13,769.78
2013-05-14,767.204
2013-05-15,760.289
2013-05-16,761.374
2013-05-17,751.999
2013-05-20,760.257
2013-05-21,764.528
2013-05-22,767.131
2013-05-23,769.275
2013-05-24,776.42
2013-05-27,780.315
2013-05-28,776.44
2013-05-29,775.107
2013-05-30,776.029
2013-05-31,766.284
2013-06-03,770.394
2013-06-04,774.685
2013-06-05,770.203
2013-06-06,770.735
2013-06-07,779.519
2013-06-10,772.115
2013-06-11,762.583
2013-06-12,763.436
2013-06-13,749.586
2013-06-14,757.868
2013-06-17,755.311
2013-06-18,768.61
2013-06-19,764.397
2013-06-20,744.366
2013-06-21,730.745
2013-06-24,714.495
2013-06-25,729.423
2013-06-26,741.763
2013-06-27,753.599
2013-06-28,751.481
2013-07-01,762.986
2013-07-02,760.238
2013-07-03,754.823
2013-07-04,772.501
2013-07-05,764.282
2013-07-08,765.534
2013-07-09,767.927
2013-07-10,780.539
2013-07-11,784.748
2013-07-12,785.719
2013-07-15,784.929
2013-07-16,776.164
2013-07-17,775.374
2013-07-18,788.398
2013-07-19,780.938
2013-07-22,780.585
2013-07-23,779.924
2013-07-24,795.265
2013-07-25,802.717
2013-07-26,793.882
2013-07-29,795.613
2013-07-30,793.039
2013-07-31,797.85
2013-08-01,809.996
2013-08-02,817.936
2013-08-05,810.219
2013-08-06,815.935
2013-08-07,813.849
2013-08-08,829.453
2013-08-09,840.134
2013-08-12,836.882
2013-08-13,838.268
2013-08-14,839.937
2013-08-15,824.122
2013-08-16,827.559
2013-08-19,837.822
2013-08-20,847.129
2013-08-21,848.56
2013-08-22,859.979
2013-08-23,865.4
2013-08-26,862.227
2013-08-27,851.995
2013-08-28,844.702
2013-08-29,846.82
2013-08-30,845.005
2013-09-02,853.256
2013-09-03,842.107
2013-09-04,836.163
2013-09-05,844.293
2013-09-06,846.786
2013-09-09,847.258
2013-09-10,842.717
2013-09-11,836.351
2013-09-12,832.117
2013-09-13,816.568
2013-09-16,828.982
2013-09-17,829.436
2013-09-18,833.478
2013-09-19,849.956
2013-09-20,849.809
2013-09-23,844.009
2013-09-24,845.721
2013-09-25,845.656
2013-09-26,836.224
2013-09-27,836.73
2013-09-30,834.274
2013-10-01,838.598
2013-10-02,841.706
2013-10-03,847.507
2013-10-04,850.947
2013-10-07,853.06
2013-10-08,845.464
2013-10-09,838.71
2013-10-10,842.358
2013-10-11,844.546
2013-10-14,841.635
2013-10-15,849.848
2013-10-16,860.63
2013-10-17,884.423
2013-10-18,895.714
2013-10-21,893.459
2013-10-22,905.924
2013-10-23,902.058
2013-10-24,899.421
2013-10-25,897.273
2013-10-28,893.93
2013-10-29,898.879
2013-10-30,910.367
2013-10-31,916.236
2013-11-01,899.281
2013-11-04,903.667
2013-11-05,901.405
2013-11-06,909.271
2013-11-07,901.479
2013-11-08,905.981
2013-11-11,912.156
2013-11-12,921.309
2013-11-13,914.472
2013-11-14,918.581
2013-11-15,923.408
2013-11-18,926.89
2013-11-19,911.134
2013-11-20,906.312
2013-11-21,904.316
2013-11-22,908.745
2013-11-25,911.828
2013-11-26,917.511
2013-11-27,921.35
2013-11-28,928.311
2013-11-29,938.302
2013-12-02,929.506
2013-12-03,920.329
2013-12-04,914.43
2013-12-05,920.37
2013-12-06,930.862
2013-12-09,937.028
2013-12-10,939.996
2013-12-11,937.925
2013-12-12,926.967
2013-12-13,931.174
2013-12-16,929.996
2013-12-17,932.509
2013-12-18,931.616
2013-12-19,935.024
2013-12-20,939.065
2013-12-23,940.034
2013-12-24,933.048
2013-12-25,933.048
2013-12-26,934.789
2013-12-27,950.069
2013-12-30,950.808
2013-12-31,947.46
2014-01-01,947.46
2014-01-02,939.614
2014-01-03,938.194
2014-01-06,945.97
2014-01-07,967.449
2014-01-08,975.136
2014-01-09,985.768
2014-01-10,995.226
2014-01-13,1008.267
2014-01-14,1007.096
2014-01-15,1000.206
2014-01-16,995.784
2014-01-17,990.149
2014-01-20,990.955
2014-01-21,991.664
2014-01-22,986.123
2014-01-23,988.559
2014-01-24,979.093
2014-01-27,953.921
2014-01-28,972.677
2014-01-29,993.125
2014-01-30,977.511
2014-01-31,964.166
2014-02-03,967.873
2014-02-04,969.685
2014-02-05,975.386
2014-02-06,993.501
2014-02-07,999.55
2014-02-10,997.956
2014-02-11,1009.306
2014-02-12,1010.626
2014-02-13,1028.856
2014-02-14,1033.742
2014-02-17,1047.001
2014-02-18,1043.885
2014-02-19,1047.544
2014-02-20,1049.511
2014-02-21,1061.707
2014-02-24,1079.302
2014-02-25,1084.726
2014-02-26,1076.101
2014-02-27,1083.871
2014-02-28,1134.505
2014-03-03,1095.908
2014-03-04,1060.488
2014-03-05,1079.003
2014-03-06,1097.171
2014-03-07,1076.615
2014-03-10,1076.233
2014-03-11,1091.427
2014-03-12,1074.362
