Date,AUSTRALIA GROWTH Standard (Large+Mid Cap)
2005-08-05,2166.55
2005-08-08,2180.608
2005-08-09,2181.368
2005-08-10,2197.606
2005-08-11,2250.703
2005-08-12,2260.461
2005-08-15,2252.385
2005-08-16,2255.093
2005-08-17,2227.709
2005-08-18,2187.779
2005-08-19,2188.032
2005-08-22,2232.837
2005-08-23,2224.936
2005-08-24,2203.86
2005-08-25,2192.173
2005-08-26,2208.578
2005-08-29,2158.897
2005-08-30,2170.266
2005-08-31,2184.406
2005-09-01,2259.171
2005-09-02,2253.214
2005-09-05,2256.367
2005-09-06,2252.138
2005-09-07,2275.966
2005-09-08,2264.124
2005-09-09,2270.605
2005-09-12,2264.885
2005-09-13,2271.989
2005-09-14,2296.008
2005-09-15,2280.582
2005-09-16,2299.907
2005-09-19,2308.697
2005-09-20,2337.849
2005-09-21,2322.187
2005-09-22,2311.327
2005-09-23,2298.351
2005-09-26,2335.22
2005-09-27,2337.154
2005-09-28,2345.66
2005-09-29,2388.118
2005-09-30,2387.867
2005-10-03,2377.537
2005-10-04,2377.28
2005-10-05,2290.338
2005-10-06,2237.427
2005-10-07,2227.83
2005-10-10,2254.589
2005-10-11,2213.595
2005-10-12,2237.891
2005-10-13,2189.007
2005-10-14,2179.167
2005-10-17,2180.693
2005-10-18,2201.393
2005-10-19,2161.163
2005-10-20,2168.14
2005-10-21,2148.85
2005-10-24,2136.64
2005-10-25,2169.101
2005-10-26,2202.198
2005-10-27,2208.722
2005-10-28,2157.489
2005-10-31,2196.656
2005-11-01,2199.081
2005-11-02,2182.027
2005-11-03,2220.324
2005-11-04,2200.19
2005-11-07,2195.11
2005-11-08,2226.383
2005-11-09,2209.684
2005-11-10,2215.51
2005-11-11,2231.194
2005-11-14,2239.56
2005-11-15,2241.077
2005-11-16,2248.566
2005-11-17,2266.819
2005-11-18,2283.186
2005-11-21,2293.731
2005-11-22,2273.751
2005-11-23,2281.545
2005-11-24,2309.532
2005-11-25,2296.727
2005-11-28,2311.958
2005-11-29,2298.832
2005-11-30,2302.767
2005-12-01,2285.74
2005-12-02,2329.954
2005-12-05,2348.055
2005-12-06,2353.448
2005-12-07,2344.2
2005-12-08,2324.292
2005-12-09,2342.166
2005-12-12,2364.247
2005-12-13,2346.381
2005-12-14,2367.499
2005-12-15,2343.154
2005-12-16,2326.862
2005-12-19,2337.191
2005-12-20,2325.676
2005-12-21,2345.977
2005-12-22,2345.294
2005-12-23,2343.199
2005-12-26,2343.199
2005-12-27,2337.409
2005-12-28,2363.008
2005-12-29,2380.946
2005-12-30,2380.366
2006-01-02,2380.366
2006-01-03,2407.343
2006-01-04,2464.882
2006-01-05,2459.516
2006-01-06,2454.335
2006-01-09,2487.36
2006-01-10,2476.779
2006-01-11,2491.172
2006-01-12,2488.266
2006-01-13,2487.194
2006-01-16,2496.879
2006-01-17,2509.965
2006-01-18,2455.145
2006-01-19,2485.075
2006-01-20,2496.052
2006-01-23,2493.195
2006-01-24,2498.58
2006-01-25,2523.471
2006-01-26,2530.683
2006-01-27,2562.565
2006-01-30,2580.713
2006-01-31,2574.17
2006-02-01,2576.021
2006-02-02,2546.231
2006-02-03,2509.956
2006-02-06,2507.381
2006-02-07,2500.91
2006-02-08,2434.653
2006-02-09,2467.206
2006-02-10,2467.712
2006-02-13,2425.473
2006-02-14,2445.46
2006-02-15,2440.54
2006-02-16,2411.661
2006-02-17,2400.649
2006-02-20,2452.226
2006-02-21,2472.563
2006-02-22,2464.441
2006-02-23,2492.179
2006-02-24,2464.448
2006-02-27,2485.434
2006-02-28,2493.672
2006-03-01,2467.53
2006-03-02,2506.78
2006-03-03,2499.054
2006-03-06,2498.084
2006-03-07,2449.813
2006-03-08,2432.967
2006-03-09,2452.303
2006-03-10,2434.069
2006-03-13,2487.595
2006-03-14,2483.719
2006-03-15,2508.132
2006-03-16,2529.336
2006-03-17,2510.957
2006-03-20,2513.012
2006-03-21,2487.258
2006-03-22,2508.231
2006-03-23,2503.649
2006-03-24,2498.345
2006-03-27,2523.992
2006-03-28,2534.664
2006-03-29,2518.17
2006-03-30,2571.887
2006-03-31,2586.944
2006-04-03,2640.84
2006-04-04,2652.636
2006-04-05,2698.938
2006-04-06,2750.281
2006-04-07,2733.513
2006-04-10,2714.106
2006-04-11,2765.512
2006-04-12,2719.811
2006-04-13,2699.831
2006-04-14,2699.831
2006-04-17,2747.076
2006-04-18,2793.964
2006-04-19,2852.839
2006-04-20,2806.147
2006-04-21,2802.701
2006-04-24,2820.995
2006-04-25,2830.102
2006-04-26,2884.265
2006-04-27,2868.345
2006-04-28,2836.781
2006-05-01,2890.272
2006-05-02,2879.983
2006-05-03,2915.67
2006-05-04,2869.552
2006-05-05,2913.28
2006-05-08,2954.604
2006-05-09,2961.854
2006-05-10,3000.851
2006-05-11,3020.074
2006-05-12,2989.041
2006-05-15,2881.361
2006-05-16,2876.029
2006-05-17,2863.437
2006-05-18,2805.025
2006-05-19,2749.21
2006-05-22,2689.328
2006-05-23,2689.066
2006-05-24,2705.989
2006-05-25,2680.879
2006-05-26,2737.32
2006-05-29,2786.409
2006-05-30,2798.015
2006-05-31,2688.981
2006-06-01,2697.89
2006-06-02,2717.505
2006-06-05,2751.428
2006-06-06,2664.758
2006-06-07,2641.997
2006-06-08,2567.297
2006-06-09,2606.358
2006-06-12,2597.322
2006-06-13,2481.748
2006-06-14,2501.515
2006-06-15,2513.723
2006-06-16,2600.4
2006-06-19,2548.207
2006-06-20,2521.964
2006-06-21,2551.915
2006-06-22,2611.025
2006-06-23,2566.132
2006-06-26,2569.262
2006-06-27,2606.907
2006-06-28,2542.651
2006-06-29,2588.826
2006-06-30,2689.204
2006-07-03,2710.208
2006-07-04,2725.928
2006-07-05,2688.618
2006-07-06,2708.116
2006-07-07,2747.248
2006-07-10,2735.558
2006-07-11,2724.622
2006-07-12,2758.832
2006-07-13,2741.501
2006-07-14,2658.414
2006-07-17,2638.796
2006-07-18,2612.786
2006-07-19,2598.484
2006-07-20,2670.69
2006-07-21,2637.451
2006-07-24,2610.985
2006-07-25,2660.829
2006-07-26,2641.16
2006-07-27,2697.83
2006-07-28,2675.997
2006-07-31,2684.782
2006-08-01,2657.194
2006-08-02,2625.443
2006-08-03,2646.15
2006-08-04,2638.882
2006-08-07,2638.03
2006-08-08,2656.326
2006-08-09,2628.575
2006-08-10,2621.983
2006-08-11,2618.697
2006-08-14,2615.046
2006-08-15,2597.906
2006-08-16,2632.254
2006-08-17,2685.798
2006-08-18,2681.671
2006-08-21,2714.843
2006-08-22,2730.719
2006-08-23,2731.402
2006-08-24,2680.761
2006-08-25,2674.556
2006-08-28,2690.784
2006-08-29,2723.214
2006-08-30,2720.699
2006-08-31,2749.735
2006-09-01,2745.593
2006-09-04,2787.017
2006-09-05,2804.908
2006-09-06,2768.665
2006-09-07,2728.877
2006-09-08,2700.144
2006-09-11,2634.07
2006-09-12,2577.675
2006-09-13,2604.635
2006-09-14,2652.817
2006-09-15,2623.06
2006-09-18,2639.617
2006-09-19,2643.687
2006-09-20,2595.048
2006-09-21,2612.963
2006-09-22,2603.093
2006-09-25,2596.462
2006-09-26,2594.946
2006-09-27,2665.317
2006-09-28,2674.957
2006-09-29,2691.343
2006-10-02,2706.703
2006-10-03,2692.951
2006-10-04,2641.984
2006-10-05,2692.627
2006-10-06,2679.26
2006-10-09,2675.565
2006-10-10,2713.879
2006-10-11,2738.369
2006-10-12,2744.609
2006-10-13,2771.491
2006-10-16,2817.038
2006-10-17,2809.079
2006-10-18,2824.702
2006-10-19,2810.478
2006-10-20,2844.357
2006-10-23,2846.935
2006-10-24,2829.875
2006-10-25,2866.392
2006-10-26,2897.727
2006-10-27,2898.072
2006-10-30,2951.734
2006-10-31,2942.867
2006-11-01,2969.41
2006-11-02,2960.145
2006-11-03,2942.414
2006-11-06,2963.954
2006-11-07,3016.473
2006-11-08,2959.017
2006-11-09,2939.418
2006-11-10,2962.88
2006-11-13,2911.166
2006-11-14,2931.241
2006-11-15,2923.935
2006-11-16,2911.774
2006-11-17,2926.297
2006-11-20,2880.952
2006-11-21,2896.802
2006-11-22,2970.488
2006-11-23,2973.307
2006-11-24,2977.886
2006-11-27,2979.829
2006-11-28,2946.549
2006-11-29,2997.441
2006-11-30,3044.074
2006-12-01,3021.394
2006-12-04,3007.801
2006-12-05,3008.465
2006-12-06,3046.19
2006-12-07,3049.518
2006-12-08,3022.342
2006-12-11,3014.371
2006-12-12,3011.844
2006-12-13,3031.97
2006-12-14,3082.824
2006-12-15,3075.025
2006-12-18,3068.468
2006-12-19,3063.851
2006-12-20,3109.03
2006-12-21,3080.71
2006-12-22,3083.27
2006-12-25,3083.27
2006-12-26,3076.784
2006-12-27,3098.58
2006-12-28,3121.862
2006-12-29,3131.421
2007-01-01,3131.421
2007-01-02,3173.681
2007-01-03,3152.397
2007-01-04,3061.467
2007-01-05,3030.248
2007-01-08,2994.07
2007-01-09,3044.078
2007-01-10,2986.711
2007-01-11,3031.958
2007-01-12,3091.712
2007-01-15,3117.813
2007-01-16,3100.826
2007-01-17,3099.686
2007-01-18,3121.634
2007-01-19,3123.322
2007-01-22,3166.322
2007-01-23,3180.546
2007-01-24,3163.889
2007-01-25,3153.327
2007-01-26,3130.643
2007-01-29,3120.503
2007-01-30,3146.958
2007-01-31,3140.145
2007-02-01,3163.182
2007-02-02,3184.551
2007-02-05,3180.378
2007-02-06,3206.555
2007-02-07,3253.269
2007-02-08,3251.988
2007-02-09,3256.989
2007-02-12,3244.305
2007-02-13,3266.837
2007-02-14,3325.942
2007-02-15,3349.801
2007-02-16,3331.944
2007-02-19,3360.066
2007-02-20,3363.028
2007-02-21,3347.499
2007-02-22,3376.263
2007-02-23,3414.01
2007-02-26,3457.373
2007-02-27,3433.776
2007-02-28,3294.872
2007-03-01,3282.84
2007-03-02,3260.84
2007-03-05,3148.954
2007-03-06,3213.245
2007-03-07,3259.324
2007-03-08,3248.569
2007-03-09,3272.337
2007-03-12,3331.106
2007-03-13,3337.279
2007-03-14,3257.549
2007-03-15,3334.752
2007-03-16,3361.941
2007-03-19,3399.023
2007-03-20,3422.61
2007-03-21,3421.404
2007-03-22,3507.192
2007-03-23,3492.555
2007-03-26,3556.083
2007-03-27,3530.984
2007-03-28,3499.818
2007-03-29,3519.679
2007-03-30,3544.047
2007-04-02,3529.411
2007-04-03,3589.416
2007-04-04,3663.249
2007-04-05,3658.006
2007-04-06,3658.006
2007-04-09,3645.061
2007-04-10,3722.349
2007-04-11,3725.305
2007-04-12,3727.347
2007-04-13,3734.719
2007-04-16,3784.971
2007-04-17,3774.466
2007-04-18,3805.141
2007-04-19,3744.784
2007-04-20,3775.382
2007-04-23,3773.659
2007-04-24,3737.649
2007-04-25,3764.28
2007-04-26,3747.781
2007-04-27,3724.253
2007-04-30,3725.78
2007-05-01,3681.569
2007-05-02,3720.547
2007-05-03,3723.414
2007-05-04,3752.703
2007-05-07,3818.12
2007-05-08,3810.134
2007-05-09,3854.787
2007-05-10,3878.058
2007-05-11,3833.758
2007-05-14,3875.043
2007-05-15,3834.962
2007-05-16,3801.722
2007-05-17,3841.559
2007-05-18,3806.271
2007-05-21,3837.807
2007-05-22,3838.407
2007-05-23,3871.011
2007-05-24,3803.413
2007-05-25,3764.845
2007-05-28,3769.331
2007-05-29,3811.042
2007-05-30,3767.966
2007-05-31,3817.911
2007-06-01,3864.03
2007-06-04,3922.017
2007-06-05,3927.243
2007-06-06,3930.49
2007-06-07,3931.413
2007-06-08,3879.312
2007-06-11,3869.885
2007-06-12,3887.025
2007-06-13,3839.642
2007-06-14,3897.126
2007-06-15,3948.065
2007-06-18,4012.062
2007-06-19,4043.528
2007-06-20,4054.515
2007-06-21,4054.778
2007-06-22,4060.24
2007-06-25,4027.556
2007-06-26,4005.212
2007-06-27,3865.522
2007-06-28,3961.39
2007-06-29,3983.206
2007-07-02,4023.699
2007-07-03,4046.367
2007-07-04,4071.26
2007-07-05,4110.142
2007-07-06,4111.953
2007-07-09,4174.644
2007-07-10,4154.797
2007-07-11,4124.083
2007-07-12,4177.633
2007-07-13,4217.803
2007-07-16,4207.483
2007-07-17,4219.048
2007-07-18,4183.163
2007-07-19,4228.832
2007-07-20,4267.245
2007-07-23,4251.289
2007-07-24,4277.415
2007-07-25,4206.374
2007-07-26,4115.766
2007-07-27,3880.934
2007-07-30,3892.908
2007-07-31,3952.264
2007-08-01,3785.504
2007-08-02,3845.272
2007-08-03,3862.784
2007-08-06,3780.282
2007-08-07,3804.297
2007-08-08,3941.626
2007-08-09,3934.302
2007-08-10,3730.533
2007-08-13,3759.324
2007-08-14,3719.457
2007-08-15,3548.168
2007-08-16,3322.623
2007-08-17,3305.208
2007-08-20,3561.046
2007-08-21,3604.411
2007-08-22,3627.304
2007-08-23,3825.604
2007-08-24,3790.608
2007-08-27,3900.36
2007-08-28,3868.636
2007-08-29,3789.312
2007-08-30,3842.527
2007-08-31,3902.727
2007-09-03,3942.51
2007-09-04,3982.855
2007-09-05,3975.028
2007-09-06,4001.863
2007-09-07,4032.704
2007-09-10,3945.748
2007-09-11,4009.93
2007-09-12,4045.436
2007-09-13,4055.62
2007-09-14,4124.097
2007-09-17,4085.263
2007-09-18,4044.719
2007-09-19,4270.282
2007-09-20,4359.771
2007-09-21,4333.629
2007-09-24,4442.045
2007-09-25,4487.166
2007-09-26,4496.971
2007-09-27,4566.361
2007-09-28,4630.076
2007-10-01,4663.014
2007-10-02,4708.625
2007-10-03,4718.194
2007-10-04,4628.08
2007-10-05,4722.369
2007-10-08,4754.302
2007-10-09,4768.872
2007-10-10,4815.091
2007-10-11,4870.287
2007-10-12,4845.471
2007-10-15,4852.533
2007-10-16,4726.611
2007-10-17,4751.235
2007-10-18,4857.994
2007-10-19,4791.842
2007-10-22,4599.578
2007-10-23,4734.747
2007-10-24,4739.96
2007-10-25,4768.23
2007-10-26,4909.809
2007-10-29,5023.802
2007-10-30,4968.771
2007-10-31,4995.914
2007-11-01,5011.53
2007-11-02,4878.275
2007-11-05,4790.001
2007-11-06,4847.571
2007-11-07,4994.137
2007-11-08,4824.041
2007-11-09,4805.079
2007-11-12,4572.545
2007-11-13,4658.023
2007-11-14,4758.011
2007-11-15,4632.955
2007-11-16,4571.338
2007-11-19,4621.894
2007-11-20,4536.681
2007-11-21,4418.484
2007-11-22,4384.685
2007-11-23,4391.516
2007-11-26,4552.701
2007-11-27,4518.079
2007-11-28,4507.393
2007-11-29,4562.772
2007-11-30,4660.688
2007-12-03,4646.222
2007-12-04,4590.841
2007-12-05,4558.753
2007-12-06,4632.08
2007-12-07,4707.701
2007-12-10,4713.877
2007-12-11,4770.455
2007-12-12,4714.645
2007-12-13,4671.077
2007-12-14,4523.713
2007-12-17,4368.272
2007-12-18,4345.944
2007-12-19,4320.49
2007-12-20,4276.368
2007-12-21,4370.145
2007-12-24,4455.359
2007-12-25,4455.359
2007-12-26,4467.378
2007-12-27,4530.43
2007-12-28,4531.535
2007-12-31,4528.703
2008-01-01,4528.703
2008-01-02,4557.176
2008-01-03,4534.199
2008-01-04,4505.935
2008-01-07,4383.676
2008-01-08,4400.564
2008-01-09,4388.043
2008-01-10,4423.274
2008-01-11,4384.084
2008-01-14,4410.38
2008-01-15,4370.107
2008-01-16,4173.226
2008-01-17,4165.345
2008-01-18,4066.354
2008-01-21,3854.754
2008-01-22,3589.879
2008-01-23,3782.107
2008-01-24,3941.929
2008-01-25,4164.975
2008-01-28,4172.762
2008-01-29,4092.115
2008-01-30,4074.332
2008-01-31,4115.272
2008-02-01,4303.335
2008-02-04,4392.504
2008-02-05,4295.417
2008-02-06,4131.326
2008-02-07,4104.353
2008-02-08,4127.419
2008-02-11,4076.729
2008-02-12,4145.118
2008-02-13,4081.493
2008-02-14,4241.282
2008-02-15,4212.586
2008-02-18,4210.181
2008-02-19,4293.532
2008-02-20,4206.504
2008-02-21,4307.279
2008-02-22,4326.555
2008-02-25,4407.092
2008-02-26,4432.162
2008-02-27,4558.153
2008-02-28,4536.344
2008-02-29,4446.991
2008-03-03,4370.895
2008-03-04,4304.383
2008-03-05,4328.983
2008-03-06,4393.275
2008-03-07,4267.733
2008-03-10,4123.51
2008-03-11,4043.415
2008-03-12,4176.495
2008-03-13,4140.132
2008-03-14,4205.839
2008-03-17,4058.218
2008-03-18,4047.397
2008-03-19,4153.891
2008-03-20,3854.845
2008-03-21,3854.845
2008-03-24,3899.596
2008-03-25,4034.348
2008-03-26,4121.188
2008-03-27,4132.764
2008-03-28,4120.45
2008-03-31,4092.732
2008-04-01,4082.042
2008-04-02,4203.401
2008-04-03,4314.747
2008-04-04,4378.66
2008-04-07,4486.289
2008-04-08,4450.283
2008-04-09,4470.005
2008-04-10,4459.951
2008-04-11,4441.381
2008-04-14,4336.968
2008-04-15,4379.011
2008-04-16,4514.79
2008-04-17,4549.404
2008-04-18,4408.772
2008-04-21,4609.553
2008-04-22,4586.455
2008-04-23,4707.722
2008-04-24,4636.202
2008-04-25,4604.672
2008-04-28,4571.946
2008-04-29,4539.162
2008-04-30,4550.296
2008-05-01,4517.432
2008-05-02,4611.213
2008-05-05,4698.496
2008-05-06,4720.678
2008-05-07,4719.203
2008-05-08,4730.794
2008-05-09,4776.517
2008-05-12,4824.326
2008-05-13,4787.493
2008-05-14,4866.8
2008-05-15,4904.103
2008-05-16,4997.012
2008-05-19,5085.5
2008-05-20,5075.341
2008-05-21,5006.79
2008-05-22,5007.112
2008-05-23,4971.006
2008-05-26,4897.025
2008-05-27,4905.617
2008-05-28,4802.609
2008-05-29,4842.114
2008-05-30,4746.174
2008-06-02,4836.267
2008-06-03,4780.751
2008-06-04,4801.104
2008-06-05,4646.511
2008-06-06,4772.569
2008-06-09,4731.599
2008-06-10,4607.496
2008-06-11,4603.299
2008-06-12,4421.455
2008-06-13,4531.264
2008-06-16,4547.434
2008-06-17,4622.641
2008-06-18,4674.21
2008-06-19,4685.243
2008-06-20,4636.887
2008-06-23,4625.173
2008-06-24,4747.725
2008-06-25,4620.927
2008-06-26,4661.611
2008-06-27,4645.559
2008-06-30,4662.566
2008-07-01,4608.881
2008-07-02,4553.653
2008-07-03,4337.285
2008-07-04,4395.158
2008-07-07,4274.984
2008-07-08,4232.891
2008-07-09,4311.455
2008-07-10,4277.833
2008-07-11,4406.982
2008-07-14,4380.83
2008-07-15,4363.179
2008-07-16,4336.449
2008-07-17,4291.882
2008-07-18,4190.19
2008-07-21,4346.386
2008-07-22,4349.267
2008-07-23,4298.091
2008-07-24,4218.189
2008-07-25,4123.99
2008-07-28,4159.663
2008-07-29,4121.21
2008-07-30,4138.133
2008-07-31,4196.643
2008-08-01,4099.152
2008-08-04,4085.16
2008-08-05,3855.417
2008-08-06,3921.616
2008-08-07,3930.217
2008-08-08,3869.026
2008-08-11,3851.053
2008-08-12,3820.755
2008-08-13,3736.987
2008-08-14,3866.934
2008-08-15,3790.834
2008-08-18,3840.034
2008-08-19,3746.989
2008-08-20,3835.342
2008-08-21,3861.598
2008-08-22,3892.17
2008-08-25,3914.118
2008-08-26,3887.562
2008-08-27,3927.769
2008-08-28,4031.066
2008-08-29,4054.767
2008-09-01,3975.52
2008-09-02,3850.824
2008-09-03,3727.49
2008-09-04,3664.589
2008-09-05,3509.507
2008-09-08,3665.436
2008-09-09,3524.134
2008-09-10,3422.646
2008-09-11,3333.74
2008-09-12,3526.98
2008-09-15,3480.611
2008-09-16,3370.158
2008-09-17,3340.377
2008-09-18,3335.872
2008-09-19,3501.069
2008-09-22,3801.867
2008-09-23,3697.14
2008-09-24,3697.995
2008-09-25,3632.698
2008-09-26,3579.922
2008-09-29,3421.019
2008-09-30,3109.462
2008-10-01,3271.763
2008-10-02,3138.745
2008-10-03,3100.413
2008-10-06,2745.651
2008-10-07,2820.559
2008-10-08,2476.724
2008-10-09,2604.503
2008-10-10,2226.072
2008-10-13,2418.252
2008-10-14,2625.326
2008-10-15,2510.377
2008-10-16,2220.183
2008-10-17,2260.483
2008-10-20,2399.83
2008-10-21,2502.375
2008-10-22,2362.272
2008-10-23,2186.513
2008-10-24,1994.03
2008-10-27,1954.931
2008-10-28,2029.494
2008-10-29,2221.227
2008-10-30,2351.673
2008-10-31,2306.56
2008-11-03,2492.194
2008-11-04,2540.977
2008-11-05,2664.812
2008-11-06,2458.726
2008-11-07,2370.485
2008-11-10,2512.629
2008-11-11,2302.861
2008-11-12,2250.856
2008-11-13,2099.496
2008-11-14,2214.462
2008-11-17,2135.548
2008-11-18,2053.218
2008-11-19,1988.136
2008-11-20,1771.422
2008-11-21,1827.458
2008-11-24,1948.086
2008-11-25,2052.598
2008-11-26,1998.449
2008-11-27,2083.772
2008-11-28,2175.706
2008-12-01,2103.327
2008-12-02,1991.113
2008-12-03,2022.702
2008-12-04,2018.436
2008-12-05,1934.217
2008-12-08,2101.164
2008-12-09,2111.87
2008-12-10,2161.664
2008-12-11,2174.807
2008-12-12,2066.549
2008-12-15,2183.804
2008-12-16,2171.009
2008-12-17,2263.959
2008-12-18,2289.291
2008-12-19,2236.278
2008-12-22,2194.18
2008-12-23,2147.484
2008-12-24,2188.145
2008-12-25,2188.145
2008-12-26,2180.943
2008-12-29,2236.368
2008-12-30,2256.517
2008-12-31,2325.409
2009-01-01,2325.409
2009-01-02,2347.793
2009-01-05,2378.056
2009-01-06,2402.469
2009-01-07,2427.33
2009-01-08,2333.174
2009-01-09,2352.993
2009-01-12,2251.949
2009-01-13,2176.376
2009-01-14,2184.891
2009-01-15,2079.153
2009-01-16,2156.269
2009-01-19,2174.659
2009-01-20,2059.733
2009-01-21,2023.857
2009-01-22,2066.361
2009-01-23,1975.468
2009-01-26,2000.966
2009-01-27,2093.144
2009-01-28,2143.264
2009-01-29,2131.886
2009-01-30,2075.178
2009-02-02,2031.93
2009-02-03,2069.261
2009-02-04,2067.938
2009-02-05,2109.437
2009-02-06,2201.32
2009-02-09,2281.742
2009-02-10,2225.117
2009-02-11,2153.199
2009-02-12,2162.375
2009-02-13,2237.759
2009-02-16,2166.88
2009-02-17,2107.322
2009-02-18,2067.76
2009-02-19,2114.383
2009-02-20,2070.061
2009-02-23,2056.995
2009-02-24,2052.701
2009-02-25,2057.062
2009-02-26,2085.957
2009-02-27,2032.625
2009-03-02,1955.302
2009-03-03,1955.852
2009-03-04,1955.077
2009-03-05,1981.295
2009-03-06,1958.86
2009-03-09,1967.357
2009-03-10,2035.373
2009-03-11,2087.901
2009-03-12,2057.088
2009-03-13,2146.941
2009-03-16,2138.468
2009-03-17,2187.592
2009-03-18,2156.027
2009-03-19,2283.769
2009-03-20,2290.604
2009-03-23,2388.956
2009-03-24,2422.779
2009-03-25,2416.566
2009-03-26,2454.713
2009-03-27,2441.902
2009-03-30,2340.633
2009-03-31,2362.874
2009-04-01,2365.368
2009-04-02,2507.077
2009-04-03,2513.741
2009-04-06,2513.763
2009-04-07,2479.032
2009-04-08,2416.12
2009-04-09,2474.141
2009-04-10,2474.141
2009-04-13,2509.161
2009-04-14,2558.699
2009-04-15,2553.052
2009-04-16,2545.712
2009-04-17,2547.814
2009-04-20,2482.168
2009-04-21,2425.38
2009-04-22,2433.071
2009-04-23,2502.7
2009-04-24,2521.606
2009-04-27,2521.681
2009-04-28,2465.357
2009-04-29,2524.198
2009-04-30,2625.375
2009-05-01,2585.936
2009-05-04,2706.181
2009-05-05,2734.553
2009-05-06,2722.973
2009-05-07,2842.845
2009-05-08,2848.037
2009-05-11,2853.36
2009-05-12,2817.9
2009-05-13,2786.002
2009-05-14,2659.21
2009-05-15,2722.666
2009-05-18,2707.226
2009-05-19,2824.355
2009-05-20,2841.509
2009-05-21,2812.893
2009-05-22,2814.535
2009-05-25,2796.552
2009-05-26,2823.224
2009-05-27,2850.955
2009-05-28,2795.167
2009-05-29,2894.9
2009-06-01,2977.001
2009-06-02,3064.142
2009-06-03,3069.801
2009-06-04,2950.531
2009-06-05,3037.25
2009-06-08,2978.637
2009-06-09,2972.1
2009-06-10,3070.968
2009-06-11,3147.182
2009-06-12,3128.077
2009-06-15,3019.74
2009-06-16,2997.809
2009-06-17,2907.881
2009-06-18,2926.252
2009-06-19,2951.497
2009-06-22,2918.062
2009-06-23,2805.294
2009-06-24,2871.187
2009-06-25,2888.627
2009-06-26,2949.616
2009-06-29,2916.809
2009-06-30,2995.065
2009-07-01,2937.03
2009-07-02,2894.613
2009-07-03,2859.785
2009-07-06,2785.112
2009-07-07,2793.905
2009-07-08,2740.259
2009-07-09,2733.446
2009-07-10,2729.545
2009-07-13,2694.34
2009-07-14,2820.878
2009-07-15,2916.036
2009-07-16,2969.314
2009-07-17,2974.178
2009-07-20,3060.487
2009-07-21,3088.459
2009-07-22,3099.704
2009-07-23,3114.291
2009-07-24,3119.242
2009-07-27,3168.408
2009-07-28,3222.221
2009-07-29,3159.12
2009-07-30,3212.647
2009-07-31,3266.685
2009-08-03,3318.206
2009-08-04,3351.858
2009-08-05,3301.983
2009-08-06,3362.807
2009-08-07,3323.532
2009-08-10,3307.681
2009-08-11,3282.108
2009-08-12,3302.171
2009-08-13,3409.381
2009-08-14,3389.3
2009-08-17,3276.181
2009-08-18,3280.152
2009-08-19,3276.768
2009-08-20,3314.661
2009-08-21,3288.225
2009-08-24,3424.455
2009-08-25,3394.687
2009-08-26,3383.1
2009-08-27,3383.689
2009-08-28,3467.959
2009-08-31,3434.86
2009-09-01,3447.928
2009-09-02,3374.92
2009-09-03,3394.555
2009-09-04,3433.71
2009-09-07,3491.741
2009-09-08,3583.556
2009-09-09,3578.01
2009-09-10,3583.748
2009-09-11,3627.154
2009-09-14,3563.854
2009-09-15,3565.681
2009-09-16,3698.363
2009-09-17,3762.865
2009-09-18,3692.201
2009-09-21,3648.363
2009-09-22,3699.703
2009-09-23,3745.137
2009-09-24,3699.257
2009-09-25,3691.113
2009-09-28,3659.898
2009-09-29,3719.435
2009-09-30,3760.596
2009-10-01,3708.859
2009-10-02,3584.089
2009-10-05,3610.587
2009-10-06,3705.839
2009-10-07,3773.094
2009-10-08,3875.291
2009-10-09,3849.804
2009-10-12,3862.911
2009-10-13,3888.813
2009-10-14,3963.985
2009-10-15,4034.042
2009-10-16,4009.454
2009-10-19,4028.537
2009-10-20,4068.991
2009-10-21,4076.403
2009-10-22,4048.121
2009-10-23,4091.175
2009-10-26,4042.902
2009-10-27,3949.819
2009-10-28,3846.22
2009-10-29,3807.843
2009-10-30,3808.002
2009-11-02,3749.43
2009-11-03,3722.55
2009-11-04,3771.576
2009-11-05,3761.355
2009-11-06,3872.971
2009-11-09,3966.37
2009-11-10,4013.498
2009-11-11,4040.907
2009-11-12,4040.996
2009-11-13,4018.82
2009-11-16,4105.842
2009-11-17,4045.708
2009-11-18,4061.501
2009-11-19,4000.645
2009-11-20,3934.797
2009-11-23,4025.806
2009-11-24,3964.304
2009-11-25,4050.635
2009-11-26,3988.78
2009-11-27,3863.156
2009-11-30,3984.93
2009-12-01,4032.684
2009-12-02,4103.098
2009-12-03,4121.853
2009-12-04,4001.545
2009-12-07,3947.685
2009-12-08,3930.444
2009-12-09,3886.065
2009-12-10,3895.107
2009-12-11,3898.073
2009-12-14,3924.392
2009-12-15,3930.311
2009-12-16,3877.272
2009-12-17,3830.057
2009-12-18,3813.815
2009-12-21,3799.218
2009-12-22,3833.83
2009-12-23,3888.645
2009-12-24,3938.563
2009-12-25,3938.563
2009-12-28,3961.107
2009-12-29,4034.699
2009-12-30,4000.175
2009-12-31,4056.299
2010-01-01,4056.299
2010-01-04,4130.375
2010-01-05,4165.455
2010-01-06,4201.541
2010-01-07,4209.955
2010-01-08,4210.898
2010-01-11,4307.826
2010-01-12,4230.146
2010-01-13,4184.653
2010-01-14,4256.927
2010-01-15,4215.967
2010-01-18,4227.675
2010-01-19,4184.738
2010-01-20,4120.092
