Date,PORTUGAL IMI IMI (Large+Mid+Small Cap)
2005-11-09,496.281
2005-11-10,495.302
2005-11-11,498.81
2005-11-14,497.876
2005-11-15,495.705
2005-11-16,496.112
2005-11-17,498.624
2005-11-18,498.986
2005-11-21,500.315
2005-11-22,498.537
2005-11-23,504.343
2005-11-24,508.14
2005-11-25,507.754
2005-11-28,510.285
2005-11-29,510.31
2005-11-30,507.126
2005-12-01,506.373
2005-12-02,505.467
2005-12-05,510.162
2005-12-06,515.931
2005-12-07,516.367
2005-12-08,520.288
2005-12-09,520.169
2005-12-12,525.772
2005-12-13,523.413
2005-12-14,529.604
2005-12-15,532.298
2005-12-16,533.603
2005-12-19,531.889
2005-12-20,525.132
2005-12-21,535.348
2005-12-22,539.582
2005-12-23,544.793
2005-12-26,544.793
2005-12-27,543.874
2005-12-28,545.609
2005-12-29,544.754
2005-12-30,543.151
2006-01-02,541.855
2006-01-03,557.911
2006-01-04,566.232
2006-01-05,566.659
2006-01-06,570.977
2006-01-09,575.694
2006-01-10,572.5
2006-01-11,580.062
2006-01-12,571.544
2006-01-13,574.526
2006-01-16,577.541
2006-01-17,572.435
2006-01-18,570.267
2006-01-19,569.285
2006-01-20,565.967
2006-01-23,574.746
2006-01-24,572.005
2006-01-25,572.672
2006-01-26,573.017
2006-01-27,566.587
2006-01-30,564.26
2006-01-31,566.763
2006-02-01,570.865
2006-02-02,563.736
2006-02-03,561.361
2006-02-06,563.19
2006-02-07,590.941
2006-02-08,593.878
2006-02-09,592.662
2006-02-10,592.65
2006-02-13,593.776
2006-02-14,594.6
2006-02-15,598.818
2006-02-16,600.333
2006-02-17,602.806
2006-02-20,603.725
2006-02-21,604.956
2006-02-22,606.139
2006-02-23,609.304
2006-02-24,609.254
2006-02-27,610.192
2006-02-28,606.607
2006-03-01,611.035
2006-03-02,611.71
2006-03-03,612.401
2006-03-06,620.638
2006-03-07,611.514
2006-03-08,612.612
2006-03-09,614.513
2006-03-10,615.524
2006-03-13,626.074
2006-03-14,635.718
2006-03-15,650.015
2006-03-16,652.801
2006-03-17,653.408
2006-03-20,652.967
2006-03-21,649.651
2006-03-22,652.643
2006-03-23,646.798
2006-03-24,651.158
2006-03-27,651.488
2006-03-28,651.936
2006-03-29,653.669
2006-03-30,666.59
2006-03-31,662.489
2006-04-03,666.247
2006-04-04,673.603
2006-04-05,678.146
2006-04-06,674.17
2006-04-07,671.673
2006-04-10,671.12
2006-04-11,669.242
2006-04-12,666.66
2006-04-13,667.49
2006-04-14,667.49
2006-04-17,678.092
2006-04-18,676.627
2006-04-19,683.194
2006-04-20,679.257
2006-04-21,680.698
2006-04-24,683.883
2006-04-25,683.689
2006-04-26,684.509
2006-04-27,686.587
2006-04-28,686.858
2006-05-01,688.057
2006-05-02,688.739
2006-05-03,686.416
2006-05-04,692.672
2006-05-05,692.691
2006-05-08,694.674
2006-05-09,694.758
2006-05-10,695.401
2006-05-11,695.893
2006-05-12,693.854
2006-05-15,687.696
2006-05-16,688.161
2006-05-17,674.642
2006-05-18,668.952
2006-05-19,657.689
2006-05-22,657.59
2006-05-23,661.948
2006-05-24,658.025
2006-05-25,661.291
2006-05-26,668.943
2006-05-29,670.284
2006-05-30,669.189
2006-05-31,664.41
2006-06-01,662.665
2006-06-02,680.407
2006-06-05,680.526
2006-06-06,672.327
2006-06-07,677.04
2006-06-08,659.479
2006-06-09,663.411
2006-06-12,655.895
2006-06-13,642.413
2006-06-14,641.144
2006-06-15,648.522
2006-06-16,648.484
2006-06-19,646.61
2006-06-20,646.31
2006-06-21,654.893
2006-06-22,654.743
2006-06-23,653.309
2006-06-26,652.862
2006-06-27,655.696
2006-06-28,652.07
2006-06-29,654.896
2006-06-30,671.223
2006-07-03,673.579
2006-07-04,671.774
2006-07-05,664.75
2006-07-06,668.499
2006-07-07,672.989
2006-07-10,670.068
2006-07-11,669.371
2006-07-12,664.885
2006-07-13,663.366
2006-07-14,656.586
2006-07-17,648.9
2006-07-18,645.961
2006-07-19,656.585
2006-07-20,660.921
2006-07-21,662.384
2006-07-24,661.386
2006-07-25,666.013
2006-07-26,667.466
2006-07-27,676.338
2006-07-28,680.116
2006-07-31,679.453
2006-08-01,678.689
2006-08-02,685.131
2006-08-03,686.238
2006-08-04,692.433
2006-08-07,690.043
2006-08-08,691.619
2006-08-09,697.317
2006-08-10,689.377
2006-08-11,688.836
2006-08-14,690.219
2006-08-15,691.895
2006-08-16,700.006
2006-08-17,698.998
2006-08-18,698.832
2006-08-21,701.469
2006-08-22,698.775
2006-08-23,697.842
2006-08-24,697.73
2006-08-25,694.069
2006-08-28,702.956
2006-08-29,699.085
2006-08-30,704.714
2006-08-31,702.19
2006-09-01,703.633
2006-09-04,709.955
2006-09-05,705.767
2006-09-06,703.245
2006-09-07,696.744
2006-09-08,696.244
2006-09-11,694.223
2006-09-12,696.197
2006-09-13,698.681
2006-09-14,700.638
2006-09-15,697.911
2006-09-18,699.304
2006-09-19,701.422
2006-09-20,703.853
2006-09-21,706.52
2006-09-22,711.086
2006-09-25,705.266
2006-09-26,703.267
2006-09-27,715.67
2006-09-28,718.376
2006-09-29,718.966
2006-10-02,727.852
2006-10-03,724.707
2006-10-04,727.134
2006-10-05,724.952
2006-10-06,719.453
2006-10-09,721.896
2006-10-10,719.279
2006-10-11,719.061
2006-10-12,719.659
2006-10-13,717.736
2006-10-16,717.323
2006-10-17,717.791
2006-10-18,718.355
2006-10-19,722.262
2006-10-20,724.276
2006-10-23,723.078
2006-10-24,720.69
2006-10-25,729.183
2006-10-26,733.737
2006-10-27,737.367
2006-10-30,734.869
2006-10-31,735.838
2006-11-01,735.924
2006-11-02,735.626
2006-11-03,731.923
2006-11-06,738.693
2006-11-07,744.441
2006-11-08,741.847
2006-11-09,746.459
2006-11-10,749.682
2006-11-13,746.724
2006-11-14,745.008
2006-11-15,747.921
2006-11-16,746.723
2006-11-17,746.571
2006-11-20,743.871
2006-11-21,747.411
2006-11-22,751.79
2006-11-23,753.368
2006-11-24,760.998
2006-11-27,763.977
2006-11-28,763.163
2006-11-29,765.249
2006-11-30,774.038
2006-12-01,775.763
2006-12-04,777.739
2006-12-05,780.587
2006-12-06,789.405
2006-12-07,787.067
2006-12-08,789.776
2006-12-11,783.535
2006-12-12,788.0
2006-12-13,790.853
2006-12-14,791.272
2006-12-15,794.839
2006-12-18,795.766
2006-12-19,803.132
2006-12-20,800.464
2006-12-21,801.176
2006-12-22,797.716
2006-12-25,797.716
2006-12-26,796.473
2006-12-27,796.981
2006-12-28,801.565
2006-12-29,808.521
2007-01-01,808.521
2007-01-02,816.169
2007-01-03,811.533
2007-01-04,808.818
2007-01-05,802.747
2007-01-08,808.78
2007-01-09,811.935
2007-01-10,811.669
2007-01-11,816.272
2007-01-12,820.874
2007-01-15,821.092
2007-01-16,822.144
2007-01-17,828.014
2007-01-18,828.846
2007-01-19,824.468
2007-01-22,821.315
2007-01-23,825.489
2007-01-24,824.263
2007-01-25,824.459
2007-01-26,820.689
2007-01-29,825.509
2007-01-30,829.656
2007-01-31,827.463
2007-02-01,834.17
2007-02-02,831.133
2007-02-05,830.148
2007-02-06,835.331
2007-02-07,845.267
2007-02-08,849.898
2007-02-09,853.808
2007-02-12,848.304
2007-02-13,847.976
2007-02-14,858.699
2007-02-15,863.754
2007-02-16,876.361
2007-02-19,884.41
2007-02-20,886.111
2007-02-21,876.645
2007-02-22,879.531
2007-02-23,875.744
2007-02-26,874.43
2007-02-27,863.26
2007-02-28,852.035
2007-03-01,849.477
2007-03-02,842.89
2007-03-05,826.541
2007-03-06,834.23
2007-03-07,831.447
2007-03-08,838.338
2007-03-09,837.458
2007-03-12,848.697
2007-03-13,842.098
2007-03-14,829.078
2007-03-15,837.75
2007-03-16,835.033
2007-03-19,844.833
2007-03-20,843.308
2007-03-21,846.645
2007-03-22,857.108
2007-03-23,860.133
2007-03-26,865.942
2007-03-27,863.344
2007-03-28,855.418
2007-03-29,857.765
2007-03-30,854.516
2007-04-02,866.9
2007-04-03,873.245
2007-04-04,874.972
2007-04-05,878.571
2007-04-06,878.571
2007-04-09,873.994
2007-04-10,883.172
2007-04-11,883.196
2007-04-12,883.479
2007-04-13,888.38
2007-04-16,900.088
2007-04-17,900.186
2007-04-18,903.296
2007-04-19,905.746
2007-04-20,913.59
2007-04-23,908.295
2007-04-24,907.924
2007-04-25,921.5
2007-04-26,920.892
2007-04-27,927.959
2007-04-30,930.539
2007-05-01,927.062
2007-05-02,926.13
2007-05-03,923.364
2007-05-04,930.685
2007-05-07,936.483
2007-05-08,926.385
2007-05-09,931.324
2007-05-10,924.794
2007-05-11,922.173
2007-05-14,929.96
2007-05-15,938.26
2007-05-16,937.32
2007-05-17,942.013
2007-05-18,947.868
2007-05-21,946.955
2007-05-22,956.757
2007-05-23,970.641
2007-05-24,971.481
2007-05-25,973.525
2007-05-28,981.015
2007-05-29,988.85
2007-05-30,981.755
2007-05-31,1000.0
2007-06-01,993.127
2007-06-04,989.304
2007-06-05,982.319
2007-06-06,967.993
2007-06-07,957.802
2007-06-08,951.933
2007-06-11,962.032
2007-06-12,964.003
2007-06-13,966.063
2007-06-14,977.239
2007-06-15,985.975
2007-06-18,988.547
2007-06-19,990.75
2007-06-20,1004.289
2007-06-21,998.681
2007-06-22,1000.39
2007-06-25,1009.223
2007-06-26,1014.248
2007-06-27,1000.359
2007-06-28,1009.463
2007-06-29,1013.405
2007-07-02,1023.133
2007-07-03,1020.074
2007-07-04,1030.194
2007-07-05,1020.768
2007-07-06,1025.461
2007-07-09,1024.427
2007-07-10,1030.429
2007-07-11,1027.487
2007-07-12,1031.849
2007-07-13,1036.95
2007-07-16,1045.712
2007-07-17,1049.682
2007-07-18,1046.955
2007-07-19,1048.125
2007-07-20,1049.823
2007-07-23,1048.206
2007-07-24,1033.2
2007-07-25,1025.7
2007-07-26,1008.418
2007-07-27,998.679
2007-07-30,1008.96
2007-07-31,1017.872
2007-08-01,999.293
2007-08-02,1004.137
2007-08-03,1011.158
2007-08-06,1006.256
2007-08-07,1005.532
2007-08-08,1027.077
2007-08-09,1006.541
2007-08-10,977.791
2007-08-13,975.959
2007-08-14,961.808
2007-08-15,950.164
2007-08-16,910.023
2007-08-17,928.783
2007-08-20,936.407
2007-08-21,934.06
2007-08-22,948.794
2007-08-23,957.955
2007-08-24,964.475
2007-08-27,967.815
2007-08-28,955.517
2007-08-29,953.455
2007-08-30,947.218
2007-08-31,958.953
2007-09-03,964.257
2007-09-04,964.292
2007-09-05,964.988
2007-09-06,965.14
2007-09-07,946.168
2007-09-10,935.004
2007-09-11,942.619
2007-09-12,944.989
2007-09-13,940.498
2007-09-14,932.854
2007-09-17,916.413
2007-09-18,916.853
2007-09-19,945.56
2007-09-20,943.722
2007-09-21,947.319
2007-09-24,939.055
2007-09-25,917.014
2007-09-26,919.179
2007-09-27,936.595
2007-09-28,944.762
2007-10-01,952.659
2007-10-02,965.026
2007-10-03,980.038
2007-10-04,977.658
2007-10-05,984.376
2007-10-08,978.274
2007-10-09,983.827
2007-10-10,987.459
2007-10-11,1003.935
2007-10-12,1000.599
2007-10-15,999.175
2007-10-16,986.789
2007-10-17,998.674
2007-10-18,1009.74
2007-10-19,1003.19
2007-10-22,986.66
2007-10-23,1003.728
2007-10-24,994.008
2007-10-25,1006.175
2007-10-26,1027.624
2007-10-29,1038.025
2007-10-30,1041.649
2007-10-31,1046.061
2007-11-01,1036.651
2007-11-02,1031.542
2007-11-05,1025.964
2007-11-06,1049.397
2007-11-07,1055.241
2007-11-08,1061.059
2007-11-09,1061.306
2007-11-12,1056.902
2007-11-13,1054.662
2007-11-14,1061.714
2007-11-15,1050.15
2007-11-16,1046.703
2007-11-19,1032.131
2007-11-20,1039.0
2007-11-21,1031.738
2007-11-22,1048.047
2007-11-23,1057.9
2007-11-26,1052.486
2007-11-27,1044.521
2007-11-28,1051.036
2007-11-29,1049.059
2007-11-30,1045.69
2007-12-03,1049.536
2007-12-04,1052.759
2007-12-05,1044.898
2007-12-06,1040.044
2007-12-07,1042.753
2007-12-10,1041.799
2007-12-11,1044.518
2007-12-12,1035.272
2007-12-13,1010.438
2007-12-14,1012.638
2007-12-17,1009.908
2007-12-18,1010.59
2007-12-19,1002.675
2007-12-20,991.155
2007-12-21,997.542
2007-12-24,1004.236
2007-12-25,1004.236
2007-12-26,1011.139
2007-12-27,1003.429
2007-12-28,1009.755
2007-12-31,1004.527
2008-01-01,1004.527
2008-01-02,1002.433
2008-01-03,994.503
2008-01-04,992.25
2008-01-07,993.33
2008-01-08,1001.274
2008-01-09,984.496
2008-01-10,980.016
2008-01-11,969.242
2008-01-14,973.368
2008-01-15,957.026
2008-01-16,919.745
2008-01-17,918.214
2008-01-18,912.0
2008-01-21,850.854
2008-01-22,858.075
2008-01-23,832.18
2008-01-24,868.291
2008-01-25,878.195
2008-01-28,878.323
2008-01-29,899.394
2008-01-30,894.777
2008-01-31,890.922
2008-02-01,901.36
2008-02-04,906.252
2008-02-05,866.497
2008-02-06,876.767
2008-02-07,860.778
2008-02-08,860.538
2008-02-11,851.785
2008-02-12,871.91
2008-02-13,877.797
2008-02-14,885.232
2008-02-15,879.582
2008-02-18,879.739
2008-02-19,882.86
2008-02-20,866.755
2008-02-21,872.2
2008-02-22,862.351
2008-02-25,869.818
2008-02-26,878.818
2008-02-27,886.845
2008-02-28,881.807
2008-02-29,878.544
2008-03-03,867.723
2008-03-04,862.735
2008-03-05,879.656
2008-03-06,875.921
2008-03-07,872.486
2008-03-10,858.699
2008-03-11,857.027
2008-03-12,863.84
2008-03-13,850.165
2008-03-14,842.406
2008-03-17,826.197
2008-03-18,845.791
2008-03-19,837.187
2008-03-20,824.26
2008-03-21,824.26
2008-03-24,823.084
2008-03-25,864.595
2008-03-26,872.882
2008-03-27,880.228
2008-03-28,886.476
2008-03-31,883.341
2008-04-01,883.254
2008-04-02,902.532
2008-04-03,906.95
2008-04-04,911.341
2008-04-07,921.113
2008-04-08,922.764
2008-04-09,926.126
2008-04-10,925.307
2008-04-11,926.956
2008-04-14,923.645
2008-04-15,924.227
2008-04-16,943.93
2008-04-17,941.101
2008-04-18,938.977
2008-04-21,953.901
2008-04-22,957.54
2008-04-23,942.39
2008-04-24,930.143
2008-04-25,939.806
2008-04-28,942.272
2008-04-29,928.421
2008-04-30,923.581
2008-05-01,916.552
2008-05-02,929.656
2008-05-05,932.41
2008-05-06,945.618
2008-05-07,949.723
2008-05-08,945.364
2008-05-09,940.751
2008-05-12,938.83
2008-05-13,941.799
2008-05-14,938.62
2008-05-15,930.495
2008-05-16,933.654
2008-05-19,935.36
2008-05-20,931.33
2008-05-21,932.536
2008-05-22,931.214
2008-05-23,926.988
2008-05-26,923.021
2008-05-27,915.983
2008-05-28,909.758
2008-05-29,898.245
2008-05-30,900.525
2008-06-02,892.756
2008-06-03,891.05
2008-06-04,877.024
2008-06-05,885.287
2008-06-06,882.411
2008-06-09,874.573
2008-06-10,860.252
2008-06-11,852.538
2008-06-12,851.673
2008-06-13,846.919
2008-06-16,852.068
2008-06-17,859.275
2008-06-18,851.645
2008-06-19,831.752
2008-06-20,822.823
2008-06-23,809.665
2008-06-24,795.978
2008-06-25,806.505
2008-06-26,793.265
2008-06-27,775.149
2008-06-30,765.847
2008-07-01,727.903
2008-07-02,753.12
2008-07-03,745.298
2008-07-04,731.537
2008-07-07,742.618
2008-07-08,748.764
2008-07-09,766.417
2008-07-10,758.504
2008-07-11,745.196
2008-07-14,733.038
2008-07-15,709.879
2008-07-16,718.242
2008-07-17,746.914
2008-07-18,771.763
2008-07-21,782.831
2008-07-22,768.147
2008-07-23,773.303
2008-07-24,762.055
2008-07-25,760.195
2008-07-28,749.913
2008-07-29,737.308
2008-07-30,739.072
2008-07-31,741.898
2008-08-01,731.273
2008-08-04,728.324
2008-08-05,723.206
2008-08-06,708.544
2008-08-07,709.061
2008-08-08,695.346
2008-08-11,712.977
2008-08-12,716.565
2008-08-13,701.157
2008-08-14,704.843
2008-08-15,698.596
2008-08-18,696.128
2008-08-19,680.042
2008-08-20,679.588
2008-08-21,681.827
2008-08-22,689.636
2008-08-25,685.919
2008-08-26,681.826
2008-08-27,683.748
2008-08-28,692.441
2008-08-29,696.758
2008-09-01,694.702
2008-09-02,697.252
2008-09-03,703.45
2008-09-04,686.512
2008-09-05,665.344
2008-09-08,677.921
2008-09-09,664.543
2008-09-10,651.916
2008-09-11,637.285
2008-09-12,656.011
2008-09-15,638.758
2008-09-16,636.989
2008-09-17,629.02
2008-09-18,614.182
2008-09-19,664.729
2008-09-22,671.668
2008-09-23,665.274
2008-09-24,661.224
2008-09-25,665.057
2008-09-26,663.237
2008-09-29,631.943
2008-09-30,627.886
2008-10-01,623.452
2008-10-02,601.001
2008-10-03,593.198
2008-10-06,523.414
2008-10-07,523.373
2008-10-08,505.432
2008-10-09,509.19
2008-10-10,478.976
2008-10-13,532.109
2008-10-14,560.124
2008-10-15,543.869
2008-10-16,510.566
2008-10-17,517.336
2008-10-20,523.316
2008-10-21,507.852
2008-10-22,474.838
2008-10-23,470.777
2008-10-24,440.49
2008-10-27,420.608
2008-10-28,423.636
2008-10-29,469.567
2008-10-30,469.465
2008-10-31,468.265
2008-11-03,485.915
2008-11-04,519.247
2008-11-05,512.774
2008-11-06,482.916
2008-11-07,490.437
2008-11-10,490.604
2008-11-11,472.358
2008-11-12,464.516
2008-11-13,466.225
2008-11-14,473.516
2008-11-17,464.358
2008-11-18,465.841
2008-11-19,454.735
2008-11-20,433.394
2008-11-21,420.525
2008-11-24,448.003
2008-11-25,452.887
2008-11-26,450.6
2008-11-27,455.955
2008-11-28,453.737
2008-12-01,444.04
2008-12-02,444.84
2008-12-03,448.757
2008-12-04,450.33
2008-12-05,431.432
2008-12-08,451.781
2008-12-09,454.524
2008-12-10,455.075
2008-12-11,462.478
2008-12-12,461.382
2008-12-15,475.124
2008-12-16,480.124
2008-12-17,506.794
2008-12-18,516.042
2008-12-19,491.414
2008-12-22,490.047
2008-12-23,491.439
2008-12-24,494.17
2008-12-25,494.17
2008-12-26,496.555
2008-12-29,506.802
2008-12-30,508.339
2008-12-31,498.324
2009-01-01,498.324
2009-01-02,505.711
2009-01-05,505.973
2009-01-06,506.306
2009-01-07,514.739
2009-01-08,511.889
2009-01-09,502.858
2009-01-12,492.366
2009-01-13,484.107
2009-01-14,467.338
2009-01-15,469.64
2009-01-16,484.087
2009-01-19,475.319
2009-01-20,462.422
2009-01-21,455.965
2009-01-22,462.402
2009-01-23,458.63
2009-01-26,475.198
2009-01-27,472.355
2009-01-28,481.278
2009-01-29,475.886
2009-01-30,469.498
2009-02-02,462.138
2009-02-03,470.69
2009-02-04,471.122
2009-02-05,464.704
2009-02-06,472.613
2009-02-09,480.631
2009-02-10,475.476
2009-02-11,473.216
2009-02-12,464.11
2009-02-13,471.918
2009-02-16,461.664
2009-02-17,439.746
2009-02-18,439.692
2009-02-19,443.039
2009-02-20,431.916
2009-02-23,436.339
2009-02-24,429.122
2009-02-25,423.492
2009-02-26,433.003
2009-02-27,433.947
2009-03-02,421.202
2009-03-03,410.7
2009-03-04,417.182
2009-03-05,410.845
2009-03-06,417.482
2009-03-09,415.31
2009-03-10,426.177
2009-03-11,431.013
2009-03-12,435.755
2009-03-13,440.364
2009-03-16,446.379
2009-03-17,445.688
2009-03-18,455.958
2009-03-19,483.891
2009-03-20,475.677
2009-03-23,486.321
2009-03-24,477.585
2009-03-25,478.159
2009-03-26,470.085
2009-03-27,456.783
2009-03-30,448.974
2009-03-31,464.14
2009-04-01,466.605
2009-04-02,491.536
2009-04-03,486.894
2009-04-06,489.855
2009-04-07,485.099
2009-04-08,485.864
2009-04-09,495.549
2009-04-10,495.549
2009-04-13,499.751
2009-04-14,500.939
2009-04-15,495.317
2009-04-16,500.831
2009-04-17,500.748
2009-04-20,490.407
2009-04-21,485.17
2009-04-22,491.647
2009-04-23,491.844
2009-04-24,505.519
2009-04-27,501.039
2009-04-28,493.564
2009-04-29,511.628
2009-04-30,517.706
2009-05-01,517.784
2009-05-04,534.805
2009-05-05,534.959
2009-05-06,545.735
2009-05-07,558.197
2009-05-08,567.587
2009-05-11,569.332
2009-05-12,557.649
2009-05-13,548.901
2009-05-14,556.993
2009-05-15,560.421
2009-05-18,561.027
2009-05-19,575.173
2009-05-20,585.244
2009-05-21,575.87
2009-05-22,589.384
2009-05-25,589.502
2009-05-26,591.357
2009-05-27,592.501
2009-05-28,589.088
2009-05-29,595.691
2009-06-01,601.532
2009-06-02,604.852
2009-06-03,595.949
2009-06-04,593.593
2009-06-05,584.705
2009-06-08,569.158
2009-06-09,585.114
2009-06-10,581.473
2009-06-11,590.147
2009-06-12,586.772
2009-06-15,573.432
2009-06-16,574.031
2009-06-17,559.849
2009-06-18,568.175
2009-06-19,577.718
2009-06-22,566.191
2009-06-23,573.677
2009-06-24,578.995
2009-06-25,575.159
2009-06-26,581.971
2009-06-29,587.928
2009-06-30,589.339
2009-07-01,604.432
2009-07-02,589.919
2009-07-03,592.08
2009-07-06,583.667
2009-07-07,586.227
2009-07-08,577.916
2009-07-09,582.837
2009-07-10,573.36
2009-07-13,582.1
2009-07-14,584.348
2009-07-15,599.722
2009-07-16,597.561
2009-07-17,598.72
2009-07-20,607.457
2009-07-21,608.251
2009-07-22,606.916
2009-07-23,611.694
2009-07-24,607.302
2009-07-27,611.401
2009-07-28,609.641
2009-07-29,607.408
2009-07-30,607.811
2009-07-31,608.86
2009-08-03,628.904
2009-08-04,631.997
2009-08-05,631.175
2009-08-06,628.742
2009-08-07,622.952
2009-08-10,621.097
2009-08-11,618.954
2009-08-12,625.38
2009-08-13,632.8
2009-08-14,632.548
2009-08-17,614.355
2009-08-18,621.867
2009-08-19,629.859
2009-08-20,638.75
2009-08-21,651.362
2009-08-24,659.699
2009-08-25,660.854
2009-08-26,655.895
2009-08-27,651.969
2009-08-28,658.854
2009-08-31,657.366
2009-09-01,650.962
2009-09-02,637.095
2009-09-03,644.679
2009-09-04,650.032
2009-09-07,664.891
2009-09-08,671.798
2009-09-09,679.125
2009-09-10,682.76
2009-09-11,689.631
2009-09-14,691.123
2009-09-15,697.279
2009-09-16,710.308
2009-09-17,724.633
2009-09-18,719.173
2009-09-21,709.503
2009-09-22,720.578
2009-09-23,719.974
2009-09-24,713.431
2009-09-25,710.442
2009-09-28,714.373
2009-09-29,710.708
2009-09-30,716.418
2009-10-01,712.329
2009-10-02,705.949
2009-10-05,713.208
2009-10-06,735.102
2009-10-07,735.801
2009-10-08,746.752
2009-10-09,746.832
2009-10-12,756.764
2009-10-13,748.132
2009-10-14,765.311
2009-10-15,762.596
2009-10-16,755.799
2009-10-19,764.049
2009-10-20,761.4
2009-10-21,761.522
2009-10-22,751.131
2009-10-23,748.182
2009-10-26,734.869
2009-10-27,727.856
2009-10-28,705.781
2009-10-29,727.758
2009-10-30,713.096
2009-11-02,718.846
2009-11-03,703.711
2009-11-04,724.843
2009-11-05,730.813
2009-11-06,729.391
2009-11-09,741.885
2009-11-10,738.374
2009-11-11,740.013
2009-11-12,732.32
2009-11-13,734.279
2009-11-16,744.023
2009-11-17,731.969
2009-11-18,741.456
2009-11-19,726.857
2009-11-20,726.194
2009-11-23,740.565
2009-11-24,734.895
2009-11-25,740.097
2009-11-26,721.939
2009-11-27,728.482
2009-11-30,721.832
2009-12-01,737.195
2009-12-02,735.586
2009-12-03,736.707
2009-12-04,728.767
2009-12-07,723.222
2009-12-08,711.222
2009-12-09,698.977
2009-12-10,702.906
2009-12-11,703.579
2009-12-14,708.573
2009-12-15,703.589
2009-12-16,709.425
2009-12-17,689.384
2009-12-18,689.763
2009-12-21,701.515
2009-12-22,702.355
2009-12-23,709.164
2009-12-24,712.006
2009-12-25,712.006
2009-12-28,711.417
2009-12-29,716.867
2009-12-30,713.579
2009-12-31,712.508
2010-01-01,712.508
2010-01-04,726.758
2010-01-05,729.049
2010-01-06,728.608
2010-01-07,731.618
2010-01-08,737.986
2010-01-11,746.504
2010-01-12,739.447
2010-01-13,738.601
2010-01-14,733.14
2010-01-15,711.039
2010-01-18,714.804
2010-01-19,706.47
2010-01-20,686.119
2010-01-21,676.345
2010-01-22,670.511
2010-01-25,670.718
2010-01-26,665.524
2010-01-27,660.4
2010-01-28,648.255
2010-01-29,643.762
2010-02-01,648.574
2010-02-02,655.021
2010-02-03,635.455
2010-02-04,600.736
2010-02-05,588.998
2010-02-08,596.945
2010-02-09,602.614
2010-02-10,610.843
2010-02-11,602.869
2010-02-12,598.05
2010-02-15,596.505
2010-02-16,604.721
2010-02-17,604.888
2010-02-18,609.695
2010-02-19,611.512
2010-02-22,615.864
2010-02-23,605.432
2010-02-24,602.903
2010-02-25,589.815
2010-02-26,602.312
2010-03-01,603.279
2010-03-02,609.138
2010-03-03,619.162
2010-03-04,618.313
2010-03-05,632.274
2010-03-08,630.528
2010-03-09,623.754
2010-03-10,637.032
2010-03-11,637.887
2010-03-12,642.046
2010-03-15,632.566
2010-03-16,645.378
2010-03-17,655.57
2010-03-18,644.433
2010-03-19,638.662
2010-03-22,631.976
2010-03-23,638.007
2010-03-24,623.104
2010-03-25,628.45
2010-03-26,633.722
2010-03-29,642.329
2010-03-30,638.859
2010-03-31,640.871
2010-04-01,646.956
2010-04-02,646.956
2010-04-05,645.474
2010-04-06,640.454
2010-04-07,634.984
2010-04-08,630.775
2010-04-09,647.204
2010-04-12,659.978
2010-04-13,657.136
2010-04-14,666.423
2010-04-15,660.865
2010-04-16,643.47
2010-04-19,634.811
2010-04-20,642.999
2010-04-21,629.905
2010-04-22,610.769
2010-04-23,617.352
2010-04-26,596.444
2010-04-27,564.991
2010-04-28,550.131
2010-04-29,576.188
2010-04-30,584.377
2010-05-03,579.829
2010-05-04,552.195
2010-05-05,536.492
2010-05-06,518.026
2010-05-07,498.986
2010-05-10,566.859
2010-05-11,556.377
2010-05-12,571.039
2010-05-13,562.971
2010-05-14,534.36
2010-05-17,531.37
2010-05-18,535.367
2010-05-19,521.961
2010-05-20,510.846
2010-05-21,524.116
2010-05-24,517.665
2010-05-25,499.077
2010-05-26,512.279
2010-05-27,532.495
2010-05-28,533.904
2010-05-31,531.339
2010-06-01,534.981
2010-06-02,528.312
2010-06-03,533.848
2010-06-04,515.219
2010-06-07,508.605
2010-06-08,503.77
2010-06-09,510.774
2010-06-10,526.529
2010-06-11,529.547
2010-06-14,541.439
2010-06-15,543.807
2010-06-16,548.471
2010-06-17,548.653
2010-06-18,562.552
2010-06-21,567.699
2010-06-22,561.471
2010-06-23,554.71
2010-06-24,545.505
2010-06-25,543.349
2010-06-28,544.5
2010-06-29,524.071
2010-06-30,530.095
2010-07-01,536.171
2010-07-02,546.565
2010-07-05,545.874
2010-07-06,562.394
2010-07-07,570.247
2010-07-08,577.302
2010-07-09,565.705
2010-07-12,562.579
2010-07-13,566.405
2010-07-14,565.662
2010-07-15,574.111
2010-07-16,566.142
2010-07-19,564.832
2010-07-20,564.288
2010-07-21,559.529
2010-07-22,575.278
2010-07-23,568.502
2010-07-26,576.103
2010-07-27,584.683
2010-07-28,592.107
2010-07-29,592.359
2010-07-30,587.314
2010-08-02,605.253
2010-08-03,607.473
2010-08-04,606.963
2010-08-05,605.286
2010-08-06,601.015
2010-08-09,607.158
2010-08-10,596.678
2010-08-11,575.716
2010-08-12,574.031
2010-08-13,570.854
2010-08-16,577.562
2010-08-17,588.641
2010-08-18,584.932
2010-08-19,580.856
2010-08-20,572.649
2010-08-23,572.193
2010-08-24,569.254
2010-08-25,562.194
2010-08-26,571.955
2010-08-27,574.583
2010-08-30,574.619
2010-08-31,575.728
2010-09-01,585.21
2010-09-02,582.391
2010-09-03,583.101
2010-09-06,588.623
2010-09-07,579.354
2010-09-08,576.51
