Date,WORLD ex USA LARGE VALUE Large Cap
2005-11-10,663.179
2005-11-11,667.626
2005-11-14,664.385
2005-11-15,659.887
2005-11-16,659.142
2005-11-17,667.028
2005-11-18,670.203
2005-11-21,674.491
2005-11-22,673.064
2005-11-23,679.964
2005-11-24,678.877
2005-11-25,677.655
2005-11-28,679.721
2005-11-29,678.907
2005-11-30,675.434
2005-12-01,680.503
2005-12-02,684.886
2005-12-05,686.486
2005-12-06,689.55
2005-12-07,688.088
2005-12-08,689.132
2005-12-09,689.793
2005-12-12,697.94
2005-12-13,698.487
2005-12-14,703.019
2005-12-15,696.469
2005-12-16,703.458
2005-12-19,701.848
2005-12-20,700.613
2005-12-21,702.612
2005-12-22,705.491
2005-12-23,706.181
2005-12-26,706.294
2005-12-27,704.479
2005-12-28,707.912
2005-12-29,707.383
2005-12-30,700.307
2006-01-02,702.26
2006-01-03,715.281
2006-01-04,727.347
2006-01-05,727.501
2006-01-06,734.991
2006-01-09,733.021
2006-01-10,727.26
2006-01-11,733.981
2006-01-12,733.687
2006-01-13,729.719
2006-01-16,729.316
2006-01-17,718.813
2006-01-18,711.203
2006-01-19,717.804
2006-01-20,714.702
2006-01-23,720.028
2006-01-24,718.275
2006-01-25,722.258
2006-01-26,730.127
2006-01-27,735.408
2006-01-30,734.054
2006-01-31,738.918
2006-02-01,740.061
2006-02-02,734.694
2006-02-03,728.141
2006-02-06,730.174
2006-02-07,728.773
2006-02-08,723.299
2006-02-09,731.107
2006-02-10,727.709
2006-02-13,728.546
2006-02-14,729.863
2006-02-15,729.311
2006-02-16,732.419
2006-02-17,733.384
2006-02-20,734.41
2006-02-21,735.98
2006-02-22,738.242
2006-02-23,744.04
2006-02-24,745.173
2006-02-27,748.622
2006-02-28,745.587
2006-03-01,747.602
2006-03-02,745.469
2006-03-03,744.478
2006-03-06,747.266
2006-03-07,738.459
2006-03-08,735.234
2006-03-09,741.254
2006-03-10,741.68
2006-03-13,749.594
2006-03-14,756.234
2006-03-15,758.26
2006-03-16,762.588
2006-03-17,765.285
2006-03-20,768.015
2006-03-21,764.794
2006-03-22,765.702
2006-03-23,758.733
2006-03-24,762.683
2006-03-27,760.824
2006-03-28,759.909
2006-03-29,757.974
2006-03-30,771.43
2006-03-31,763.866
2006-04-03,770.599
2006-04-04,774.238
2006-04-05,777.96
2006-04-06,781.528
2006-04-07,774.725
2006-04-10,775.886
2006-04-11,769.349
2006-04-12,765.145
2006-04-13,765.662
2006-04-14,765.678
2006-04-17,773.061
2006-04-18,775.515
2006-04-19,784.557
2006-04-20,786.317
2006-04-21,794.963
2006-04-24,790.602
2006-04-25,793.647
2006-04-26,798.848
2006-04-27,802.775
2006-04-28,800.933
2006-05-01,806.322
2006-05-02,813.903
2006-05-03,806.688
2006-05-04,811.273
2006-05-05,821.94
2006-05-08,825.198
2006-05-09,829.904
2006-05-10,827.518
2006-05-11,823.199
2006-05-12,811.621
2006-05-15,803.048
2006-05-16,803.344
2006-05-17,786.63
2006-05-18,781.329
2006-05-19,775.577
2006-05-22,765.131
2006-05-23,774.207
2006-05-24,765.223
2006-05-25,772.556
2006-05-26,781.149
2006-05-29,782.928
2006-05-30,778.627
2006-05-31,777.726
2006-06-01,781.131
2006-06-02,791.387
2006-06-05,785.485
2006-06-06,765.519
2006-06-07,764.392
2006-06-08,738.867
2006-06-09,751.482
2006-06-12,744.733
2006-06-13,723.703
2006-06-14,727.201
2006-06-15,738.471
2006-06-16,741.581
2006-06-19,739.722
2006-06-20,742.03
2006-06-21,744.551
2006-06-22,747.602
2006-06-23,743.812
2006-06-26,744.598
2006-06-27,742.794
2006-06-28,738.519
2006-06-29,752.578
2006-06-30,777.157
2006-07-03,780.226
2006-07-04,783.875
2006-07-05,770.163
2006-07-06,776.889
2006-07-07,782.494
2006-07-10,783.343
2006-07-11,778.149
2006-07-12,771.559
2006-07-13,762.901
2006-07-14,749.266
2006-07-17,741.72
2006-07-18,735.241
2006-07-19,750.44
2006-07-20,760.319
2006-07-21,757.507
2006-07-24,764.878
2006-07-25,767.935
2006-07-26,768.978
2006-07-27,785.065
2006-07-28,792.239
2006-07-31,789.678
2006-08-01,782.721
2006-08-02,793.466
2006-08-03,788.987
2006-08-04,800.738
2006-08-07,790.367
2006-08-08,793.89
2006-08-09,802.174
2006-08-10,792.38
2006-08-11,790.803
2006-08-14,795.509
2006-08-15,803.396
2006-08-16,812.293
2006-08-17,814.149
2006-08-18,811.331
2006-08-21,813.648
2006-08-22,812.43
2006-08-23,809.4
2006-08-24,808.72
2006-08-25,805.694
2006-08-28,809.072
2006-08-29,810.083
2006-08-30,815.542
2006-08-31,814.462
2006-09-01,816.875
2006-09-04,826.065
2006-09-05,821.238
2006-09-06,812.669
2006-09-07,801.395
2006-09-08,800.924
2006-09-11,795.48
2006-09-12,801.95
2006-09-13,803.466
2006-09-14,809.358
2006-09-15,806.372
2006-09-18,807.516
2006-09-19,805.53
2006-09-20,809.299
2006-09-21,814.38
2006-09-22,808.74
2006-09-25,806.841
2006-09-26,809.403
2006-09-27,818.277
2006-09-28,818.671
2006-09-29,817.59
2006-10-02,823.897
2006-10-03,821.506
2006-10-04,823.636
2006-10-05,831.4
2006-10-06,826.351
2006-10-09,826.809
2006-10-10,827.955
2006-10-11,828.348
2006-10-12,831.86
2006-10-13,832.247
2006-10-16,836.639
2006-10-17,830.01
2006-10-18,833.125
2006-10-19,836.602
2006-10-20,839.794
2006-10-23,840.883
2006-10-24,841.185
2006-10-25,845.011
2006-10-26,852.514
2006-10-27,854.923
2006-10-30,850.514
2006-10-31,853.499
2006-11-01,856.394
2006-11-02,853.352
2006-11-03,852.243
2006-11-06,859.04
2006-11-07,868.144
2006-11-08,865.296
2006-11-09,864.062
2006-11-10,867.045
2006-11-13,864.019
2006-11-14,865.694
2006-11-15,868.425
2006-11-16,867.835
2006-11-17,865.053
2006-11-20,860.169
2006-11-21,862.404
2006-11-22,870.229
2006-11-23,870.882
2006-11-24,871.211
2006-11-27,864.751
2006-11-28,863.405
2006-11-29,873.661
2006-11-30,877.072
2006-12-01,874.784
2006-12-04,877.727
2006-12-05,882.226
2006-12-06,886.129
2006-12-07,888.853
2006-12-08,889.316
2006-12-11,887.713
2006-12-12,891.535
2006-12-13,894.6
2006-12-14,897.944
2006-12-15,898.119
2006-12-18,897.462
2006-12-19,896.713
2006-12-20,903.441
2006-12-21,902.191
2006-12-22,899.011
2006-12-25,898.4
2006-12-26,897.694
2006-12-27,906.431
2006-12-28,908.122
2006-12-29,907.725
2007-01-01,907.725
2007-01-02,921.632
2007-01-03,916.709
2007-01-04,910.987
2007-01-05,897.02
2007-01-08,896.962
2007-01-09,898.593
2007-01-10,885.925
2007-01-11,892.091
2007-01-12,901.916
2007-01-15,908.058
2007-01-16,902.22
2007-01-17,901.715
2007-01-18,901.805
2007-01-19,907.072
2007-01-22,907.115
2007-01-23,911.81
2007-01-24,916.771
2007-01-25,912.505
2007-01-26,904.293
2007-01-29,906.941
2007-01-30,910.575
2007-01-31,908.267
2007-02-01,919.96
2007-02-02,918.816
2007-02-05,915.041
2007-02-06,921.839
2007-02-07,926.444
2007-02-08,920.752
2007-02-09,923.675
2007-02-12,917.348
2007-02-13,924.158
2007-02-14,934.747
2007-02-15,938.252
2007-02-16,935.942
2007-02-19,938.695
2007-02-20,938.244
2007-02-21,932.67
2007-02-22,934.009
2007-02-23,940.762
2007-02-26,946.884
2007-02-27,935.267
2007-02-28,913.304
2007-03-01,904.325
2007-03-02,899.336
2007-03-05,883.416
2007-03-06,894.241
2007-03-07,899.333
2007-03-08,909.795
2007-03-09,911.124
2007-03-12,914.031
2007-03-13,905.72
2007-03-14,883.346
2007-03-15,897.307
2007-03-16,897.208
2007-03-19,908.265
2007-03-20,914.979
2007-03-21,917.964
2007-03-22,935.334
2007-03-23,939.181
2007-03-26,934.645
2007-03-27,933.869
2007-03-28,931.35
2007-03-29,934.935
2007-03-30,931.694
2007-04-02,933.727
2007-04-03,941.348
2007-04-04,945.88
2007-04-05,948.17
2007-04-06,947.214
2007-04-09,945.114
2007-04-10,953.442
2007-04-11,954.216
2007-04-12,955.76
2007-04-13,958.048
2007-04-16,971.236
2007-04-17,974.776
2007-04-18,976.032
2007-04-19,969.518
2007-04-20,979.089
2007-04-23,976.336
2007-04-24,973.651
2007-04-25,979.396
2007-04-26,977.483
2007-04-27,976.224
2007-04-30,977.611
2007-05-01,972.59
2007-05-02,978.24
2007-05-03,980.495
2007-05-04,986.574
2007-05-07,993.796
2007-05-08,983.174
2007-05-09,986.464
2007-05-10,977.699
2007-05-11,981.994
2007-05-14,984.349
2007-05-15,988.783
2007-05-16,985.241
2007-05-17,983.351
2007-05-18,990.005
2007-05-21,991.009
2007-05-22,992.364
2007-05-23,1000.753
2007-05-24,991.308
2007-05-25,989.215
2007-05-28,991.773
2007-05-29,995.742
2007-05-30,991.529
2007-05-31,1000.0
2007-06-01,1007.126
2007-06-04,1010.157
2007-06-05,1009.188
2007-06-06,999.211
2007-06-07,990.044
2007-06-08,981.803
2007-06-11,986.327
2007-06-12,978.709
2007-06-13,978.664
2007-06-14,989.331
2007-06-15,1002.359
2007-06-18,1002.94
2007-06-19,1002.245
2007-06-20,1005.822
2007-06-21,998.277
2007-06-22,994.993
2007-06-25,994.267
2007-06-26,990.595
2007-06-27,981.801
2007-06-28,992.146
2007-06-29,1000.803
2007-07-02,1007.239
2007-07-03,1012.586
2007-07-04,1015.202
2007-07-05,1009.303
2007-07-06,1016.376
2007-07-09,1020.376
2007-07-10,1017.454
2007-07-11,1012.587
2007-07-12,1021.556
2007-07-13,1029.024
2007-07-16,1030.945
2007-07-17,1028.51
2007-07-18,1019.954
2007-07-19,1026.589
2007-07-20,1020.859
2007-07-23,1021.515
2007-07-24,1012.059
2007-07-25,998.581
2007-07-26,978.035
2007-07-27,964.644
2007-07-30,962.956
2007-07-31,978.057
2007-08-01,961.5
2007-08-02,967.198
2007-08-03,961.913
2007-08-06,956.651
2007-08-07,965.837
2007-08-08,983.953
2007-08-09,965.5
2007-08-10,936.497
2007-08-13,949.007
2007-08-14,937.55
2007-08-15,924.401
2007-08-16,901.434
2007-08-17,916.661
2007-08-20,924.614
2007-08-21,929.036
2007-08-22,937.772
2007-08-23,947.247
2007-08-24,950.47
2007-08-27,952.663
2007-08-28,938.843
2007-08-29,939.077
2007-08-30,944.707
2007-08-31,957.752
2007-09-03,959.717
2007-09-04,962.85
2007-09-05,952.46
2007-09-06,955.843
2007-09-07,945.781
2007-09-10,938.762
2007-09-11,951.543
2007-09-12,956.49
2007-09-13,960.755
2007-09-14,957.381
2007-09-17,947.064
2007-09-18,951.917
2007-09-19,982.767
2007-09-20,988.656
2007-09-21,987.955
2007-09-24,986.804
2007-09-25,985.268
2007-09-26,988.264
2007-09-27,1001.071
2007-09-28,1005.398
2007-10-01,1012.135
2007-10-02,1013.788
2007-10-03,1015.751
2007-10-04,1016.666
2007-10-05,1024.416
2007-10-08,1016.749
2007-10-09,1023.259
2007-10-10,1025.66
2007-10-11,1035.856
2007-10-12,1032.793
2007-10-15,1026.078
2007-10-16,1013.997
2007-10-17,1016.081
2007-10-18,1017.768
2007-10-19,1008.535
2007-10-22,991.753
2007-10-23,1003.228
2007-10-24,998.397
2007-10-25,1007.901
2007-10-26,1024.9
2007-10-29,1038.666
2007-10-30,1036.406
2007-10-31,1048.599
2007-11-01,1034.323
2007-11-02,1023.653
2007-11-05,1013.739
2007-11-06,1020.342
2007-11-07,1021.169
2007-11-08,1006.577
2007-11-09,991.289
2007-11-12,981.539
2007-11-13,988.263
2007-11-14,1001.022
2007-11-15,985.993
2007-11-16,976.154
2007-11-19,963.017
2007-11-20,976.547
2007-11-21,958.23
2007-11-22,962.602
2007-11-23,970.943
2007-11-26,971.789
2007-11-27,972.977
2007-11-28,985.122
2007-11-29,993.267
2007-11-30,1000.259
2007-12-03,997.661
2007-12-04,990.57
2007-12-05,997.852
2007-12-06,1002.166
2007-12-07,1009.548
2007-12-10,1016.59
2007-12-11,1013.192
2007-12-12,1012.279
2007-12-13,984.039
2007-12-14,974.383
2007-12-17,954.77
2007-12-18,955.446
2007-12-19,950.741
2007-12-20,950.978
2007-12-21,961.844
2007-12-24,964.799
2007-12-25,967.732
2007-12-26,973.523
2007-12-27,976.96
2007-12-28,980.94
2007-12-31,979.365
2008-01-01,979.365
2008-01-02,978.732
2008-01-03,978.579
2008-01-04,963.052
2008-01-07,958.447
2008-01-08,958.483
2008-01-09,952.418
2008-01-10,947.081
2008-01-11,945.385
2008-01-14,951.243
2008-01-15,930.589
2008-01-16,909.854
2008-01-17,907.456
2008-01-18,893.014
2008-01-21,840.301
2008-01-22,846.565
2008-01-23,835.395
2008-01-24,878.422
2008-01-25,887.181
2008-01-28,881.017
2008-01-29,891.682
2008-01-30,885.284
2008-01-31,887.943
2008-02-01,900.149
2008-02-04,903.647
2008-02-05,873.559
2008-02-06,867.573
2008-02-07,852.55
2008-02-08,852.274
2008-02-11,844.463
2008-02-12,867.676
2008-02-13,863.951
2008-02-14,871.532
2008-02-15,861.64
2008-02-18,869.793
2008-02-19,878.963
2008-02-20,859.818
2008-02-21,873.127
2008-02-22,868.406
2008-02-25,885.184
2008-02-26,900.397
2008-02-27,911.943
2008-02-28,902.296
2008-02-29,888.842
2008-03-03,872.031
2008-03-04,862.933
2008-03-05,874.081
2008-03-06,867.855
2008-03-07,854.46
2008-03-10,846.94
2008-03-11,858.292
2008-03-12,878.777
2008-03-13,867.81
2008-03-14,856.305
2008-03-17,829.062
2008-03-18,855.797
2008-03-19,849.592
2008-03-20,840.063
2008-03-21,843.417
2008-03-24,843.333
2008-03-25,879.087
2008-03-26,882.404
2008-03-27,887.436
2008-03-28,882.601
2008-03-31,879.699
2008-04-01,891.663
2008-04-02,912.03
2008-04-03,913.248
2008-04-04,918.51
2008-04-07,922.21
2008-04-08,914.457
2008-04-09,908.826
2008-04-10,908.837
2008-04-11,903.765
2008-04-14,893.486
2008-04-15,896.016
2008-04-16,917.779
2008-04-17,916.007
2008-04-18,924.631
2008-04-21,932.904
2008-04-22,927.93
2008-04-23,924.311
2008-04-24,916.678
2008-04-25,928.8
2008-04-28,937.439
2008-04-29,936.176
2008-04-30,936.858
2008-05-01,930.058
2008-05-02,946.422
2008-05-05,947.486
2008-05-06,946.744
2008-05-07,946.056
2008-05-08,943.367
2008-05-09,933.074
2008-05-12,938.746
2008-05-13,936.725
2008-05-14,939.028
2008-05-15,946.425
2008-05-16,956.791
2008-05-19,961.344
2008-05-20,955.895
2008-05-21,951.258
2008-05-22,952.036
2008-05-23,943.776
2008-05-26,937.321
2008-05-27,933.241
2008-05-28,930.653
2008-05-29,932.14
2008-05-30,938.069
2008-06-02,930.992
2008-06-03,927.224
2008-06-04,922.195
2008-06-05,924.937
2008-06-06,920.772
2008-06-09,910.35
2008-06-10,890.488
2008-06-11,884.821
2008-06-12,876.982
2008-06-13,880.402
2008-06-16,887.308
2008-06-17,893.211
2008-06-18,883.551
2008-06-19,870.675
2008-06-20,862.316
2008-06-23,853.705
2008-06-24,854.825
2008-06-25,862.601
2008-06-26,854.627
2008-06-27,849.625
2008-06-30,852.497
2008-07-01,838.421
2008-07-02,838.893
2008-07-03,839.829
2008-07-04,831.212
2008-07-07,835.475
2008-07-08,824.673
2008-07-09,836.998
2008-07-10,829.035
2008-07-11,816.973
2008-07-14,814.691
2008-07-15,799.349
2008-07-16,798.809
2008-07-17,821.439
2008-07-18,830.968
2008-07-21,837.586
2008-07-22,836.755
2008-07-23,850.52
2008-07-24,846.461
2008-07-25,835.483
2008-07-28,826.569
2008-07-29,816.781
2008-07-30,828.541
2008-07-31,830.087
2008-08-01,819.867
2008-08-04,812.333
2008-08-05,824.594
2008-08-06,831.834
2008-08-07,825.156
2008-08-08,814.843
2008-08-11,827.046
2008-08-12,822.988
2008-08-13,800.893
2008-08-14,802.548
2008-08-15,795.684
2008-08-18,798.148
2008-08-19,775.705
2008-08-20,779.156
2008-08-21,780.315
2008-08-22,786.414
2008-08-25,785.683
2008-08-26,778.576
2008-08-27,782.809
2008-08-28,794.749
2008-08-29,802.604
2008-09-01,791.875
2008-09-02,791.713
2008-09-03,786.515
2008-09-04,765.996
2008-09-05,746.034
2008-09-08,771.4
2008-09-09,763.499
2008-09-10,757.591
2008-09-11,743.573
2008-09-12,762.367
2008-09-15,736.527
2008-09-16,708.458
2008-09-17,696.589
2008-09-18,693.88
2008-09-19,759.104
2008-09-22,761.114
2008-09-23,755.854
2008-09-24,752.982
2008-09-25,765.67
2008-09-26,753.67
2008-09-29,711.292
2008-09-30,697.2
2008-10-01,707.043
2008-10-02,691.091
2008-10-03,703.906
2008-10-06,648.023
2008-10-07,640.811
2008-10-08,602.656
2008-10-09,591.188
2008-10-10,534.642
2008-10-13,575.352
2008-10-14,612.491
2008-10-15,581.958
2008-10-16,542.498
2008-10-17,563.631
2008-10-20,585.596
2008-10-21,582.37
2008-10-22,543.132
2008-10-23,542.083
2008-10-24,509.789
2008-10-27,475.148
2008-10-28,484.716
2008-10-29,537.52
2008-10-30,556.499
2008-10-31,551.31
2008-11-03,558.103
2008-11-04,591.044
2008-11-05,594.183
2008-11-06,553.043
2008-11-07,553.777
2008-11-10,560.13
2008-11-11,529.899
2008-11-12,514.883
2008-11-13,508.145
2008-11-14,515.89
2008-11-17,504.48
2008-11-18,503.352
2008-11-19,484.83
2008-11-20,459.353
2008-11-21,456.12
2008-11-24,494.333
2008-11-25,510.619
2008-11-26,507.285
2008-11-27,517.096
2008-11-28,522.232
2008-12-01,494.952
2008-12-02,496.712
2008-12-03,498.355
2008-12-04,496.427
2008-12-05,481.104
2008-12-08,521.382
2008-12-09,525.324
2008-12-10,531.804
2008-12-11,539.874
2008-12-12,523.354
2008-12-15,535.872
2008-12-16,539.844
2008-12-17,555.233
2008-12-18,555.467
2008-12-19,538.472
2008-12-22,531.144
2008-12-23,530.333
2008-12-24,526.253
2008-12-25,528.427
2008-12-26,530.652
2008-12-29,542.62
2008-12-30,549.375
2008-12-31,545.994
2009-01-01,545.994
2009-01-02,561.255
2009-01-05,561.143
2009-01-06,561.508
2009-01-07,567.821
2009-01-08,563.976
2009-01-09,556.348
2009-01-12,546.242
2009-01-13,526.841
2009-01-14,510.129
2009-01-15,494.653
2009-01-16,504.654
2009-01-19,493.792
2009-01-20,474.806
2009-01-21,472.197
2009-01-22,469.44
2009-01-23,459.218
2009-01-26,480.038
2009-01-27,489.091
2009-01-28,507.384
2009-01-29,498.02
2009-01-30,484.451
2009-02-02,473.157
2009-02-03,484.808
2009-02-04,495.095
2009-02-05,491.754
2009-02-06,499.523
2009-02-09,508.072
2009-02-10,494.698
2009-02-11,489.419
2009-02-12,478.068
2009-02-13,481.476
2009-02-16,472.434
2009-02-17,451.679
2009-02-18,446.297
2009-02-19,450.884
2009-02-20,433.659
2009-02-23,431.053
2009-02-24,427.026
2009-02-25,428.516
2009-02-26,439.873
2009-02-27,432.38
2009-03-02,408.068
2009-03-03,400.431
2009-03-04,410.789
2009-03-05,397.919
2009-03-06,392.092
2009-03-09,384.486
2009-03-10,405.379
2009-03-11,411.165
2009-03-12,412.687
2009-03-13,423.093
2009-03-16,437.619
2009-03-17,439.969
2009-03-18,443.757
2009-03-19,467.683
2009-03-20,460.247
2009-03-23,479.528
2009-03-24,480.158
2009-03-25,483.143
2009-03-26,487.861
2009-03-27,478.463
2009-03-30,453.46
2009-03-31,463.375
2009-04-01,473.27
2009-04-02,505.461
2009-04-03,505.001
2009-04-06,501.959
2009-04-07,494.569
2009-04-08,493.088
2009-04-09,508.742
2009-04-10,510.276
2009-04-13,514.922
2009-04-14,521.949
2009-04-15,515.912
2009-04-16,523.801
2009-04-17,531.297
2009-04-20,512.499
2009-04-21,508.346
2009-04-22,516.061
2009-04-23,518.858
2009-04-24,532.995
2009-04-27,531.273
2009-04-28,519.233
2009-04-29,533.871
2009-04-30,545.297
2009-05-01,545.838
2009-05-04,559.07
2009-05-05,564.94
2009-05-06,570.796
2009-05-07,576.691
2009-05-08,589.43
2009-05-11,588.277
2009-05-12,584.831
2009-05-13,569.832
2009-05-14,565.701
2009-05-15,571.288
2009-05-18,576.442
2009-05-19,592.757
2009-05-20,602.0
2009-05-21,590.515
2009-05-22,597.154
2009-05-25,598.172
2009-05-26,604.807
2009-05-27,608.419
2009-05-28,603.373
2009-05-29,614.318
2009-06-01,632.562
2009-06-02,636.885
2009-06-03,623.308
2009-06-04,621.579
2009-06-05,618.469
2009-06-08,610.363
2009-06-09,617.308
2009-06-10,625.422
2009-06-11,633.67
2009-06-12,629.549
2009-06-15,610.283
2009-06-16,606.433
2009-06-17,598.27
2009-06-18,602.652
2009-06-19,609.469
2009-06-22,594.179
2009-06-23,589.816
2009-06-24,602.717
2009-06-25,598.222
2009-06-26,605.725
2009-06-29,611.077
2009-06-30,606.32
2009-07-01,615.133
2009-07-02,598.821
2009-07-03,598.956
2009-07-06,590.052
2009-07-07,586.819
2009-07-08,576.157
2009-07-09,580.59
2009-07-10,576.229
2009-07-13,582.007
2009-07-14,593.506
2009-07-15,610.767
2009-07-16,616.11
2009-07-17,617.729
2009-07-20,628.196
2009-07-21,635.98
2009-07-22,636.123
2009-07-23,647.901
2009-07-24,650.12
2009-07-27,656.188
2009-07-28,651.911
2009-07-29,650.569
2009-07-30,663.218
2009-07-31,669.228
2009-08-03,688.24
2009-08-04,688.801
2009-08-05,685.121
2009-08-06,686.252
2009-08-07,685.539
2009-08-10,684.922
2009-08-11,677.5
2009-08-12,683.059
2009-08-13,695.138
2009-08-14,690.759
2009-08-17,668.99
2009-08-18,676.574
2009-08-19,679.823
2009-08-20,689.08
2009-08-21,700.681
2009-08-24,711.321
2009-08-25,716.307
2009-08-26,710.714
2009-08-27,709.198
2009-08-28,720.983
2009-08-31,716.07
2009-09-01,703.226
2009-09-02,694.272
2009-09-03,695.027
2009-09-04,702.163
2009-09-07,713.825
2009-09-08,722.866
2009-09-09,728.187
2009-09-10,730.755
2009-09-11,735.501
2009-09-14,730.598
2009-09-15,730.337
2009-09-16,744.253
2009-09-17,752.93
2009-09-18,749.62
2009-09-21,740.658
2009-09-22,751.937
2009-09-23,752.164
2009-09-24,738.688
2009-09-25,734.637
2009-09-28,740.805
2009-09-29,739.296
2009-09-30,741.932
2009-10-01,726.486
2009-10-02,712.313
2009-10-05,717.15
2009-10-06,736.874
2009-10-07,736.471
2009-10-08,749.06
2009-10-09,748.057
2009-10-12,752.816
2009-10-13,748.52
2009-10-14,764.213
2009-10-15,765.431
2009-10-16,755.505
2009-10-19,767.581
2009-10-20,764.923
2009-10-21,768.664
2009-10-22,761.576
2009-10-23,757.178
2009-10-26,746.594
2009-10-27,738.627
2009-10-28,724.219
2009-10-29,734.119
2009-10-30,722.547
2009-11-02,723.346
2009-11-03,712.664
2009-11-04,727.024
2009-11-05,731.53
2009-11-06,733.729
2009-11-09,752.671
2009-11-10,751.949
2009-11-11,756.737
2009-11-12,751.859
2009-11-13,755.548
2009-11-16,767.27
2009-11-17,758.173
2009-11-18,762.349
2009-11-19,746.205
2009-11-20,739.756
2009-11-23,757.538
2009-11-24,750.076
2009-11-25,760.564
2009-11-26,738.015
2009-11-27,737.991
2009-11-30,740.526
2009-12-01,759.816
2009-12-02,760.836
2009-12-03,761.628
2009-12-04,757.694
2009-12-07,753.864
2009-12-08,743.561
2009-12-09,737.345
2009-12-10,740.163
2009-12-11,738.498
2009-12-14,745.165
2009-12-15,739.488
2009-12-16,749.622
2009-12-17,731.949
2009-12-18,725.059
2009-12-21,734.149
2009-12-22,736.075
2009-12-23,742.868
2009-12-24,746.373
2009-12-25,745.4
2009-12-28,750.98
2009-12-29,753.873
2009-12-30,745.492
2009-12-31,748.847
2010-01-01,748.847
2010-01-04,763.593
2010-01-05,767.304
2010-01-06,767.215
2010-01-07,763.271
2010-01-08,767.438
2010-01-11,777.592
2010-01-12,775.606
2010-01-13,771.407
2010-01-14,777.028
2010-01-15,768.714
2010-01-18,771.588
2010-01-19,769.383
2010-01-20,752.5
2010-01-21,743.55
2010-01-22,737.9
2010-01-25,733.975
2010-01-26,730.487
2010-01-27,722.433
2010-01-28,713.835
2010-01-29,711.022
2010-02-01,713.894
2010-02-02,723.595
2010-02-03,718.058
2010-02-04,698.254
2010-02-05,683.568
2010-02-08,686.329
2010-02-09,688.179
2010-02-10,691.402
2010-02-11,690.779
2010-02-12,690.764
2010-02-15,691.204
2010-02-16,701.533
2010-02-17,709.45
2010-02-18,710.981
2010-02-19,704.132
2010-02-22,711.427
2010-02-23,705.236
2010-02-24,705.1
2010-02-25,694.767
2010-02-26,705.747
2010-03-01,706.06
2010-03-02,715.068
2010-03-03,725.785
2010-03-04,721.629
2010-03-05,730.54
2010-03-08,735.344
2010-03-09,733.655
2010-03-10,738.939
2010-03-11,739.37
2010-03-12,745.175
2010-03-15,738.604
2010-03-16,747.996
2010-03-17,755.378
2010-03-18,747.932
2010-03-19,744.136
2010-03-22,743.061
2010-03-23,747.245
2010-03-24,738.372
2010-03-25,743.224
2010-03-26,744.758
2010-03-29,750.635
2010-03-30,750.088
2010-03-31,750.982
2010-04-01,759.961
2010-04-02,761.038
2010-04-05,760.143
2010-04-06,760.417
2010-04-07,759.207
2010-04-08,754.6
2010-04-09,765.204
2010-04-12,772.88
2010-04-13,768.291
2010-04-14,777.683
2010-04-15,781.666
2010-04-16,769.024
2010-04-19,760.889
2010-04-20,768.22
2010-04-21,764.518
2010-04-22,752.609
2010-04-23,753.581
2010-04-26,759.914
2010-04-27,743.397
2010-04-28,729.425
2010-04-29,735.789
2010-04-30,735.496
2010-05-03,732.096
2010-05-04,710.918
2010-05-05,700.672
2010-05-06,680.604
2010-05-07,659.866
2010-05-10,700.86
2010-05-11,691.435
2010-05-12,698.124
2010-05-13,698.004
2010-05-14,673.999
2010-05-17,664.923
2010-05-18,671.235
2010-05-19,655.901
2010-05-20,645.496
2010-05-21,648.836
2010-05-24,644.581
2010-05-25,626.011
2010-05-26,634.026
2010-05-27,651.525
2010-05-28,653.725
2010-05-31,652.056
2010-06-01,650.122
2010-06-02,644.375
2010-06-03,654.767
2010-06-04,638.901
2010-06-07,625.217
2010-06-08,622.681
2010-06-09,631.06
2010-06-10,641.279
2010-06-11,646.887
2010-06-14,659.759
2010-06-15,665.711
2010-06-16,668.85
2010-06-17,671.016
2010-06-18,673.336
2010-06-21,681.59
2010-06-22,673.279
2010-06-23,663.614
2010-06-24,657.563
2010-06-25,652.451
2010-06-28,657.882
2010-06-29,635.13
2010-06-30,635.601
2010-07-01,632.514
2010-07-02,636.6
2010-07-05,632.584
2010-07-06,652.3
2010-07-07,659.229
2010-07-08,669.666
2010-07-09,672.767
2010-07-12,672.535
2010-07-13,684.832
2010-07-14,689.164
2010-07-15,687.361
2010-07-16,678.406
2010-07-19,673.594
2010-07-20,670.254
2010-07-21,671.342
2010-07-22,684.651
2010-07-23,686.369
2010-07-26,695.026
2010-07-27,701.265
2010-07-28,704.296
2010-07-29,707.387
2010-07-30,702.478
2010-08-02,723.722
2010-08-03,727.529
2010-08-04,724.545
2010-08-05,725.449
2010-08-06,726.657
2010-08-09,731.185
2010-08-10,719.543
2010-08-11,698.042
2010-08-12,691.835
2010-08-13,690.132
2010-08-16,692.326
2010-08-17,699.56
2010-08-18,699.345
2010-08-19,692.803
2010-08-20,678.919
2010-08-23,682.386
2010-08-24,673.557
2010-08-25,664.726
2010-08-26,673.403
2010-08-27,677.985
2010-08-30,679.503
2010-08-31,676.85
2010-09-01,695.438
2010-09-02,697.961
2010-09-03,705.446
2010-09-06,711.762
2010-09-07,703.507
2010-09-08,705.834
2010-09-09,712.666
2010-09-10,711.866
2010-09-13,724.385
2010-09-14,728.575
