Date,WORLD ex USA LARGE CAP Large Cap
2005-11-10,676.638
2005-11-11,681.511
2005-11-14,678.602
2005-11-15,674.932
2005-11-16,673.216
2005-11-17,681.327
2005-11-18,685.102
2005-11-21,689.238
2005-11-22,687.873
2005-11-23,693.912
2005-11-24,693.094
2005-11-25,692.019
2005-11-28,693.166
2005-11-29,691.924
2005-11-30,688.338
2005-12-01,694.487
2005-12-02,700.251
2005-12-05,702.024
2005-12-06,704.921
2005-12-07,703.322
2005-12-08,704.644
2005-12-09,706.633
2005-12-12,714.757
2005-12-13,715.657
2005-12-14,719.497
2005-12-15,712.971
2005-12-16,719.337
2005-12-19,719.25
2005-12-20,717.662
2005-12-21,719.215
2005-12-22,721.542
2005-12-23,722.111
2005-12-26,723.068
2005-12-27,721.316
2005-12-28,724.878
2005-12-29,725.181
2005-12-30,718.134
2006-01-02,719.776
2006-01-03,733.334
2006-01-04,746.2
2006-01-05,746.32
2006-01-06,753.606
2006-01-09,752.083
2006-01-10,745.318
2006-01-11,751.448
2006-01-12,751.795
2006-01-13,749.543
2006-01-16,750.21
2006-01-17,739.124
2006-01-18,730.833
2006-01-19,739.189
2006-01-20,736.161
2006-01-23,740.938
2006-01-24,740.654
2006-01-25,744.193
2006-01-26,751.044
2006-01-27,757.705
2006-01-30,756.879
2006-01-31,761.346
2006-02-01,761.701
2006-02-02,756.429
2006-02-03,750.914
2006-02-06,751.777
2006-02-07,748.485
2006-02-08,741.161
2006-02-09,748.982
2006-02-10,744.043
2006-02-13,742.301
2006-02-14,743.828
2006-02-15,743.335
2006-02-16,746.765
2006-02-17,746.743
2006-02-20,747.622
2006-02-21,750.077
2006-02-22,751.567
2006-02-23,757.376
2006-02-24,758.231
2006-02-27,762.352
2006-02-28,759.067
2006-03-01,761.098
2006-03-02,759.753
2006-03-03,758.443
2006-03-06,760.314
2006-03-07,750.702
2006-03-08,747.562
2006-03-09,754.985
2006-03-10,755.259
2006-03-13,764.042
2006-03-14,770.295
2006-03-15,772.506
2006-03-16,775.91
2006-03-17,779.085
2006-03-20,781.978
2006-03-21,777.673
2006-03-22,778.905
2006-03-23,772.055
2006-03-24,777.426
2006-03-27,775.891
2006-03-28,775.782
2006-03-29,773.641
2006-03-30,788.086
2006-03-31,781.463
2006-04-03,790.012
2006-04-04,793.385
2006-04-05,797.203
2006-04-06,801.313
2006-04-07,794.777
2006-04-10,795.992
2006-04-11,790.736
2006-04-12,785.877
2006-04-13,786.991
2006-04-14,787.149
2006-04-17,794.565
2006-04-18,798.356
2006-04-19,807.677
2006-04-20,807.489
2006-04-21,815.626
2006-04-24,811.776
2006-04-25,814.115
2006-04-26,817.801
2006-04-27,821.223
2006-04-28,819.504
2006-05-01,824.989
2006-05-02,832.956
2006-05-03,825.977
2006-05-04,830.524
2006-05-05,841.031
2006-05-08,844.21
2006-05-09,849.43
2006-05-10,846.681
2006-05-11,843.421
2006-05-12,831.926
2006-05-15,820.849
2006-05-16,819.895
2006-05-17,804.419
2006-05-18,797.595
2006-05-19,790.685
2006-05-22,779.828
2006-05-23,789.22
2006-05-24,779.687
2006-05-25,786.428
2006-05-26,796.501
2006-05-29,798.977
2006-05-30,794.211
2006-05-31,791.147
2006-06-01,793.631
2006-06-02,804.104
2006-06-05,798.688
2006-06-06,777.272
2006-06-07,774.606
2006-06-08,747.873
2006-06-09,760.316
2006-06-12,753.622
2006-06-13,732.138
2006-06-14,736.121
2006-06-15,749.23
2006-06-16,753.133
2006-06-19,750.345
2006-06-20,752.962
2006-06-21,756.605
2006-06-22,759.868
2006-06-23,757.171
2006-06-26,757.649
2006-06-27,756.266
2006-06-28,751.692
2006-06-29,765.94
2006-06-30,791.785
2006-07-03,795.214
2006-07-04,798.315
2006-07-05,784.686
2006-07-06,790.493
2006-07-07,795.552
2006-07-10,796.125
2006-07-11,790.976
2006-07-12,784.862
2006-07-13,776.35
2006-07-14,762.301
2006-07-17,754.132
2006-07-18,747.372
2006-07-19,761.664
2006-07-20,772.358
2006-07-21,769.038
2006-07-24,775.862
2006-07-25,779.455
2006-07-26,779.881
2006-07-27,795.017
2006-07-28,802.923
2006-07-31,801.703
2006-08-01,794.601
2006-08-02,804.641
2006-08-03,799.3
2006-08-04,810.84
2006-08-07,799.206
2006-08-08,801.994
2006-08-09,810.128
2006-08-10,801.045
2006-08-11,799.523
2006-08-14,804.656
2006-08-15,812.78
2006-08-16,821.91
2006-08-17,823.925
2006-08-18,821.062
2006-08-21,823.544
2006-08-22,822.632
2006-08-23,819.357
2006-08-24,817.722
2006-08-25,814.209
2006-08-28,816.856
2006-08-29,818.447
2006-08-30,824.193
2006-08-31,823.719
2006-09-01,826.301
2006-09-04,835.521
2006-09-05,831.163
2006-09-06,821.21
2006-09-07,809.791
2006-09-08,808.532
2006-09-11,800.907
2006-09-12,806.699
2006-09-13,808.312
2006-09-14,813.004
2006-09-15,809.045
2006-09-18,811.366
2006-09-19,809.772
2006-09-20,811.756
2006-09-21,816.854
2006-09-22,812.115
2006-09-25,808.557
2006-09-26,811.933
2006-09-27,822.272
2006-09-28,822.801
2006-09-29,821.576
2006-10-02,827.365
2006-10-03,823.748
2006-10-04,823.917
2006-10-05,832.15
2006-10-06,826.8
2006-10-09,827.969
2006-10-10,828.709
2006-10-11,828.288
2006-10-12,831.712
2006-10-13,833.301
2006-10-16,839.157
2006-10-17,833.799
2006-10-18,836.956
2006-10-19,841.191
2006-10-20,844.315
2006-10-23,845.681
2006-10-24,845.876
2006-10-25,850.278
2006-10-26,855.552
2006-10-27,856.869
2006-10-30,851.944
2006-10-31,853.695
2006-11-01,856.932
2006-11-02,854.42
2006-11-03,852.808
2006-11-06,859.166
2006-11-07,868.145
2006-11-08,863.305
2006-11-09,861.772
2006-11-10,863.779
2006-11-13,859.761
2006-11-14,862.04
2006-11-15,864.78
2006-11-16,864.208
2006-11-17,860.911
2006-11-20,856.632
2006-11-21,858.972
2006-11-22,867.801
2006-11-23,868.435
2006-11-24,868.823
2006-11-27,862.683
2006-11-28,861.245
2006-11-29,872.381
2006-11-30,876.694
2006-12-01,875.193
2006-12-04,878.38
2006-12-05,882.037
2006-12-06,885.251
2006-12-07,887.991
2006-12-08,887.548
2006-12-11,884.996
2006-12-12,889.334
2006-12-13,892.03
2006-12-14,895.638
2006-12-15,895.117
2006-12-18,893.678
2006-12-19,891.98
2006-12-20,897.274
2006-12-21,895.177
2006-12-22,891.848
2006-12-25,891.233
2006-12-26,890.483
2006-12-27,898.512
2006-12-28,900.178
2006-12-29,900.014
2007-01-01,900.014
2007-01-02,912.964
2007-01-03,907.32
2007-01-04,901.418
2007-01-05,889.037
2007-01-08,888.758
2007-01-09,890.036
2007-01-10,878.883
2007-01-11,885.15
2007-01-12,895.213
2007-01-15,901.675
2007-01-16,896.749
2007-01-17,897.546
2007-01-18,896.942
2007-01-19,901.42
2007-01-22,901.592
2007-01-23,906.462
2007-01-24,910.311
2007-01-25,907.767
2007-01-26,899.12
2007-01-29,901.711
2007-01-30,906.28
2007-01-31,904.424
2007-02-01,916.263
2007-02-02,916.048
2007-02-05,912.319
2007-02-06,917.786
2007-02-07,922.219
2007-02-08,916.585
2007-02-09,919.816
2007-02-12,914.226
2007-02-13,920.888
2007-02-14,933.006
2007-02-15,937.599
2007-02-16,935.675
2007-02-19,938.559
2007-02-20,937.19
2007-02-21,930.819
2007-02-22,932.995
2007-02-23,939.76
2007-02-26,944.446
2007-02-27,930.731
2007-02-28,910.53
2007-03-01,901.989
2007-03-02,897.921
2007-03-05,881.407
2007-03-06,892.029
2007-03-07,897.171
2007-03-08,906.755
2007-03-09,908.303
2007-03-12,911.432
2007-03-13,903.833
2007-03-14,883.383
2007-03-15,897.755
2007-03-16,898.625
2007-03-19,909.141
2007-03-20,915.959
2007-03-21,919.345
2007-03-22,934.975
2007-03-23,937.254
2007-03-26,933.561
2007-03-27,932.359
2007-03-28,929.52
2007-03-29,933.164
2007-03-30,931.627
2007-04-02,933.571
2007-04-03,942.421
2007-04-04,948.231
2007-04-05,950.849
2007-04-06,950.352
2007-04-09,948.153
2007-04-10,956.705
2007-04-11,956.635
2007-04-12,957.238
2007-04-13,960.142
2007-04-16,972.448
2007-04-17,974.237
2007-04-18,975.73
2007-04-19,970.453
2007-04-20,979.071
2007-04-23,976.813
2007-04-24,974.01
2007-04-25,979.032
2007-04-26,977.347
2007-04-27,975.557
2007-04-30,976.018
2007-05-01,970.99
2007-05-02,976.903
2007-05-03,978.517
2007-05-04,985.882
2007-05-07,993.397
2007-05-08,983.783
2007-05-09,989.006
2007-05-10,979.857
2007-05-11,983.173
2007-05-14,984.662
2007-05-15,988.316
2007-05-16,985.635
2007-05-17,983.439
2007-05-18,989.413
2007-05-21,989.469
2007-05-22,991.234
2007-05-23,999.57
2007-05-24,990.624
2007-05-25,989.26
2007-05-28,991.273
2007-05-29,995.099
2007-05-30,991.438
2007-05-31,1000.0
2007-06-01,1007.04
2007-06-04,1010.771
2007-06-05,1009.248
2007-06-06,998.222
2007-06-07,987.995
2007-06-08,979.543
2007-06-11,985.292
2007-06-12,978.847
2007-06-13,979.301
2007-06-14,991.091
2007-06-15,1004.497
2007-06-18,1005.764
2007-06-19,1004.635
2007-06-20,1006.764
2007-06-21,1000.308
2007-06-22,997.122
2007-06-25,995.707
2007-06-26,991.913
2007-06-27,984.054
2007-06-28,994.117
2007-06-29,1003.351
2007-07-02,1010.618
2007-07-03,1016.422
2007-07-04,1020.019
2007-07-05,1015.253
2007-07-06,1021.026
2007-07-09,1025.673
2007-07-10,1023.208
2007-07-11,1020.836
2007-07-12,1029.607
2007-07-13,1036.996
2007-07-16,1037.887
2007-07-17,1035.177
2007-07-18,1027.105
2007-07-19,1036.122
2007-07-20,1031.606
2007-07-23,1032.236
2007-07-24,1023.162
2007-07-25,1009.998
2007-07-26,988.701
2007-07-27,974.728
2007-07-30,976.019
2007-07-31,989.759
2007-08-01,972.866
2007-08-02,978.938
2007-08-03,974.928
2007-08-06,969.92
2007-08-07,975.943
2007-08-08,994.664
2007-08-09,978.742
2007-08-10,950.477
2007-08-13,961.537
2007-08-14,950.762
2007-08-15,937.111
2007-08-16,911.017
2007-08-17,921.089
2007-08-20,931.856
2007-08-21,937.899
2007-08-22,948.811
2007-08-23,959.828
2007-08-24,964.839
2007-08-27,967.409
2007-08-28,955.091
2007-08-29,955.334
2007-08-30,962.942
2007-08-31,977.764
2007-09-03,978.894
2007-09-04,981.464
2007-09-05,971.266
2007-09-06,976.541
2007-09-07,966.879
2007-09-10,958.203
2007-09-11,972.548
2007-09-12,978.053
2007-09-13,982.576
2007-09-14,979.852
2007-09-17,970.087
2007-09-18,975.47
2007-09-19,1006.834
2007-09-20,1012.967
2007-09-21,1013.445
2007-09-24,1015.606
2007-09-25,1014.853
2007-09-26,1017.848
2007-09-27,1030.999
2007-09-28,1036.784
2007-10-01,1043.173
2007-10-02,1044.147
2007-10-03,1045.339
2007-10-04,1044.441
2007-10-05,1053.485
2007-10-08,1045.814
2007-10-09,1052.79
2007-10-10,1057.522
2007-10-11,1069.062
2007-10-12,1064.717
2007-10-15,1059.904
2007-10-16,1046.191
2007-10-17,1050.19
2007-10-18,1054.313
2007-10-19,1044.37
2007-10-22,1025.423
2007-10-23,1039.523
2007-10-24,1035.091
2007-10-25,1045.347
2007-10-26,1062.064
2007-10-29,1075.293
2007-10-30,1071.083
2007-10-31,1082.604
2007-11-01,1071.49
2007-11-02,1063.821
2007-11-05,1053.911
2007-11-06,1063.196
2007-11-07,1065.314
2007-11-08,1055.274
2007-11-09,1040.417
2007-11-12,1024.444
2007-11-13,1030.288
2007-11-14,1044.501
2007-11-15,1029.004
2007-11-16,1020.243
2007-11-19,1006.326
2007-11-20,1021.498
2007-11-21,1001.623
2007-11-22,1007.648
2007-11-23,1017.198
2007-11-26,1020.439
2007-11-27,1019.135
2007-11-28,1031.51
2007-11-29,1042.48
2007-11-30,1047.782
2007-12-03,1044.268
2007-12-04,1037.74
2007-12-05,1044.676
2007-12-06,1047.954
2007-12-07,1055.429
2007-12-10,1062.442
2007-12-11,1059.501
2007-12-12,1058.374
2007-12-13,1030.985
2007-12-14,1020.152
2007-12-17,999.345
2007-12-18,998.906
2007-12-19,994.248
2007-12-20,995.053
2007-12-21,1009.243
2007-12-24,1012.69
2007-12-25,1016.453
2007-12-26,1022.631
2007-12-27,1026.318
2007-12-28,1030.645
2007-12-31,1028.949
2008-01-01,1028.949
2008-01-02,1028.404
2008-01-03,1027.425
2008-01-04,1009.667
2008-01-07,1001.685
2008-01-08,1005.463
2008-01-09,998.755
2008-01-10,992.956
2008-01-11,987.901
2008-01-14,995.13
2008-01-15,973.436
2008-01-16,948.507
2008-01-17,946.765
2008-01-18,937.422
2008-01-21,883.543
2008-01-22,887.578
2008-01-23,875.926
2008-01-24,920.193
2008-01-25,931.75
2008-01-28,922.611
2008-01-29,934.781
2008-01-30,928.183
2008-01-31,934.726
2008-02-01,949.449
2008-02-04,953.547
2008-02-05,922.055
2008-02-06,915.633
2008-02-07,898.807
2008-02-08,899.655
2008-02-11,894.377
2008-02-12,918.568
2008-02-13,915.339
2008-02-14,926.847
2008-02-15,917.714
2008-02-18,925.86
2008-02-19,935.672
2008-02-20,916.024
2008-02-21,931.836
2008-02-22,927.539
2008-02-25,943.803
2008-02-26,957.841
2008-02-27,972.363
2008-02-28,964.089
2008-02-29,950.203
2008-03-03,932.988
2008-03-04,925.102
2008-03-05,936.317
2008-03-06,935.181
2008-03-07,919.835
2008-03-10,908.479
2008-03-11,916.237
2008-03-12,935.975
2008-03-13,928.65
2008-03-14,919.606
2008-03-17,891.209
2008-03-18,915.194
2008-03-19,906.386
2008-03-20,892.491
2008-03-21,895.361
2008-03-24,894.558
2008-03-25,930.437
2008-03-26,936.372
2008-03-27,941.876
2008-03-28,938.567
2008-03-31,935.544
2008-04-01,944.623
2008-04-02,963.414
2008-04-03,967.901
2008-04-04,975.642
2008-04-07,981.315
2008-04-08,971.765
2008-04-09,967.067
2008-04-10,966.925
2008-04-11,961.413
2008-04-14,951.399
2008-04-15,955.313
2008-04-16,978.638
2008-04-17,974.127
2008-04-18,980.376
2008-04-21,992.094
2008-04-22,987.705
2008-04-23,987.111
2008-04-24,978.426
2008-04-25,990.615
2008-04-28,995.991
2008-04-29,990.35
2008-04-30,991.918
2008-05-01,986.355
2008-05-02,1002.131
2008-05-05,1004.8
2008-05-06,1007.134
2008-05-07,1005.276
2008-05-08,1006.209
2008-05-09,995.702
2008-05-12,1002.442
2008-05-13,1002.786
2008-05-14,1005.747
2008-05-15,1014.679
2008-05-16,1026.117
2008-05-19,1033.864
2008-05-20,1027.131
2008-05-21,1022.775
2008-05-22,1022.707
2008-05-23,1012.873
2008-05-26,1006.599
2008-05-27,1002.74
2008-05-28,1001.771
2008-05-29,1003.832
2008-05-30,1008.605
2008-06-02,1005.434
2008-06-03,1001.721
2008-06-04,996.026
2008-06-05,995.88
2008-06-06,995.015
2008-06-09,985.991
2008-06-10,963.808
2008-06-11,958.539
2008-06-12,948.862
2008-06-13,952.034
2008-06-16,960.474
2008-06-17,967.024
2008-06-18,961.135
2008-06-19,950.003
2008-06-20,940.813
2008-06-23,933.93
2008-06-24,933.233
2008-06-25,937.446
2008-06-26,930.758
2008-06-27,925.885
2008-06-30,931.521
2008-07-01,917.293
2008-07-02,912.875
2008-07-03,910.809
2008-07-04,903.204
2008-07-07,907.655
2008-07-08,895.819
2008-07-09,908.418
2008-07-10,900.426
2008-07-11,890.703
2008-07-14,892.464
2008-07-15,879.074
2008-07-16,876.796
2008-07-17,895.792
2008-07-18,899.355
2008-07-21,906.34
2008-07-22,907.259
2008-07-23,914.518
2008-07-24,908.152
2008-07-25,900.248
2008-07-28,895.923
2008-07-29,887.572
2008-07-30,901.226
2008-07-31,901.966
2008-08-01,888.348
2008-08-04,879.933
2008-08-05,885.387
2008-08-06,892.52
2008-08-07,885.668
2008-08-08,873.743
2008-08-11,882.818
2008-08-12,877.004
2008-08-13,859.288
2008-08-14,862.054
2008-08-15,853.015
2008-08-18,856.158
2008-08-19,837.202
2008-08-20,842.841
2008-08-21,846.62
2008-08-22,850.193
2008-08-25,849.332
2008-08-26,843.223
2008-08-27,847.717
2008-08-28,857.054
2008-08-29,864.803
2008-09-01,853.363
2008-09-02,848.907
2008-09-03,838.783
2008-09-04,817.534
2008-09-05,797.6
2008-09-08,818.807
2008-09-09,806.308
2008-09-10,800.305
2008-09-11,788.313
2008-09-12,810.971
2008-09-15,789.932
2008-09-16,764.679
2008-09-17,755.192
2008-09-18,754.682
2008-09-19,812.017
2008-09-22,816.167
2008-09-23,809.856
2008-09-24,804.435
2008-09-25,813.997
2008-09-26,798.919
2008-09-29,757.953
2008-09-30,742.621
2008-10-01,750.203
2008-10-02,727.196
2008-10-03,735.43
2008-10-06,679.533
2008-10-07,677.409
2008-10-08,638.604
2008-10-09,627.386
2008-10-10,573.077
2008-10-13,616.745
2008-10-14,654.21
2008-10-15,620.089
2008-10-16,578.616
2008-10-17,600.373
2008-10-20,621.677
2008-10-21,618.216
2008-10-22,576.29
2008-10-23,572.146
2008-10-24,542.165
2008-10-27,513.335
2008-10-28,529.905
2008-10-29,576.423
2008-10-30,595.261
2008-10-31,592.538
2008-11-03,599.155
2008-11-04,631.857
2008-11-05,634.592
2008-11-06,591.383
2008-11-07,593.015
2008-11-10,602.625
2008-11-11,571.559
2008-11-12,555.479
2008-11-13,548.135
2008-11-14,555.065
2008-11-17,542.914
2008-11-18,541.796
2008-11-19,524.976
2008-11-20,495.931
2008-11-21,494.544
2008-11-24,532.432
2008-11-25,545.754
2008-11-26,543.097
2008-11-27,552.997
2008-11-28,557.992
2008-12-01,529.566
2008-12-02,530.049
2008-12-03,533.108
2008-12-04,530.024
2008-12-05,514.606
2008-12-08,553.384
2008-12-09,557.102
2008-12-10,563.959
2008-12-11,571.991
2008-12-12,558.44
2008-12-15,572.749
2008-12-16,577.45
2008-12-17,596.424
2008-12-18,597.369
2008-12-19,579.243
2008-12-22,571.729
2008-12-23,571.071
2008-12-24,567.863
2008-12-25,569.487
2008-12-26,571.648
2008-12-29,583.705
2008-12-30,589.623
2008-12-31,586.672
2009-01-01,586.672
2009-01-02,601.262
2009-01-05,602.821
2009-01-06,602.915
2009-01-07,608.167
2009-01-08,604.954
2009-01-09,596.713
2009-01-12,584.486
2009-01-13,566.254
2009-01-14,550.178
2009-01-15,537.522
2009-01-16,549.24
2009-01-19,541.3
2009-01-20,523.444
2009-01-21,520.356
2009-01-22,518.404
2009-01-23,509.212
2009-01-26,528.135
2009-01-27,537.974
2009-01-28,551.277
2009-01-29,543.068
2009-01-30,530.332
2009-02-02,518.295
2009-02-03,529.721
2009-02-04,538.746
2009-02-05,536.034
2009-02-06,543.752
2009-02-09,550.968
2009-02-10,538.975
2009-02-11,533.14
2009-02-12,522.429
2009-02-13,526.769
2009-02-16,519.065
2009-02-17,499.416
2009-02-18,493.721
2009-02-19,498.64
2009-02-20,481.899
2009-02-23,480.143
2009-02-24,474.56
2009-02-25,474.87
2009-02-26,482.856
2009-02-27,477.196
2009-03-02,451.943
2009-03-03,443.823
2009-03-04,454.9
2009-03-05,445.954
2009-03-06,441.769
2009-03-09,434.857
2009-03-10,454.083
2009-03-11,460.579
2009-03-12,460.466
2009-03-13,470.922
2009-03-16,484.405
2009-03-17,485.919
2009-03-18,488.466
2009-03-19,512.523
2009-03-20,505.772
2009-03-23,523.172
2009-03-24,525.718
2009-03-25,528.258
2009-03-26,532.551
2009-03-27,521.905
2009-03-30,498.729
2009-03-31,508.448
2009-04-01,516.016
2009-04-02,545.998
2009-04-03,542.56
2009-04-06,538.979
2009-04-07,532.422
2009-04-08,529.9
2009-04-09,542.436
2009-04-10,543.131
2009-04-13,547.359
2009-04-14,552.281
2009-04-15,547.697
2009-04-16,554.486
2009-04-17,558.859
2009-04-20,542.151
2009-04-21,539.972
2009-04-22,545.258
2009-04-23,548.527
2009-04-24,562.867
2009-04-27,561.398
2009-04-28,550.166
2009-04-29,563.774
2009-04-30,573.608
2009-05-01,574.747
2009-05-04,588.432
2009-05-05,592.137
2009-05-06,598.61
2009-05-07,606.201
2009-05-08,617.641
2009-05-11,617.975
2009-05-12,616.648
2009-05-13,605.598
2009-05-14,601.073
2009-05-15,607.029
2009-05-18,609.965
2009-05-19,625.544
2009-05-20,636.021
2009-05-21,625.304
2009-05-22,631.053
2009-05-25,632.919
2009-05-26,638.596
2009-05-27,641.427
2009-05-28,636.403
2009-05-29,647.52
2009-06-01,663.282
2009-06-02,669.286
2009-06-03,656.395
2009-06-04,653.745
2009-06-05,650.732
2009-06-08,642.447
2009-06-09,649.311
2009-06-10,657.635
2009-06-11,665.964
2009-06-12,662.03
2009-06-15,642.867
2009-06-16,640.032
2009-06-17,631.318
2009-06-18,634.786
2009-06-19,641.1
2009-06-22,626.447
2009-06-23,623.894
2009-06-24,636.358
2009-06-25,631.895
2009-06-26,640.2
2009-06-29,644.468
2009-06-30,639.899
2009-07-01,649.142
2009-07-02,633.431
2009-07-03,632.592
2009-07-06,623.943
2009-07-07,621.386
2009-07-08,611.249
2009-07-09,616.303
2009-07-10,611.791
2009-07-13,615.852
2009-07-14,626.688
2009-07-15,643.605
2009-07-16,648.916
2009-07-17,651.621
2009-07-20,661.636
2009-07-21,670.322
2009-07-22,670.907
2009-07-23,681.885
2009-07-24,683.101
2009-07-27,687.912
2009-07-28,684.356
2009-07-29,681.703
2009-07-30,694.385
2009-07-31,701.086
2009-08-03,717.985
2009-08-04,717.585
2009-08-05,712.656
2009-08-06,713.395
2009-08-07,710.261
2009-08-10,708.004
2009-08-11,702.293
2009-08-12,707.025
2009-08-13,718.135
2009-08-14,714.144
2009-08-17,691.995
2009-08-18,699.559
2009-08-19,702.438
2009-08-20,711.408
2009-08-21,722.337
2009-08-24,731.993
2009-08-25,734.488
2009-08-26,729.298
2009-08-27,726.454
2009-08-28,738.432
2009-08-31,733.548
2009-09-01,723.144
2009-09-02,716.09
2009-09-03,716.614
2009-09-04,722.597
2009-09-07,735.069
2009-09-08,745.84
2009-09-09,750.535
2009-09-10,754.35
2009-09-11,760.851
2009-09-14,755.952
2009-09-15,755.473
2009-09-16,768.635
2009-09-17,776.15
2009-09-18,771.358
2009-09-21,762.84
2009-09-22,774.216
2009-09-23,774.484
2009-09-24,761.624
2009-09-25,756.891
2009-09-28,760.716
2009-09-29,759.599
2009-09-30,763.013
2009-10-01,748.484
2009-10-02,734.794
2009-10-05,738.709
2009-10-06,758.028
2009-10-07,757.541
2009-10-08,770.737
2009-10-09,769.703
2009-10-12,774.379
2009-10-13,771.306
2009-10-14,786.141
2009-10-15,788.383
2009-10-16,780.262
2009-10-19,792.786
2009-10-20,791.252
2009-10-21,794.88
2009-10-22,787.816
2009-10-23,783.24
2009-10-26,774.181
2009-10-27,766.832
2009-10-28,752.665
2009-10-29,761.889
2009-10-30,752.551
2009-11-02,752.379
2009-11-03,742.943
2009-11-04,756.46
2009-11-05,760.681
2009-11-06,763.73
2009-11-09,781.82
2009-11-10,781.089
2009-11-11,784.999
2009-11-12,779.919
2009-11-13,783.576
2009-11-16,795.78
2009-11-17,787.568
2009-11-18,790.964
2009-11-19,775.446
2009-11-20,769.584
2009-11-23,786.854
2009-11-24,780.02
2009-11-25,790.956
2009-11-26,770.033
2009-11-27,769.019
2009-11-30,771.915
2009-12-01,792.758
2009-12-02,795.195
2009-12-03,797.032
2009-12-04,791.348
2009-12-07,787.888
2009-12-08,777.053
2009-12-09,771.581
2009-12-10,774.041
2009-12-11,773.189
2009-12-14,779.988
2009-12-15,774.716
2009-12-16,784.111
2009-12-17,765.957
2009-12-18,759.817
2009-12-21,768.039
2009-12-22,770.11
2009-12-23,777.55
2009-12-24,781.639
2009-12-25,780.827
2009-12-28,786.347
2009-12-29,789.357
2009-12-30,780.479
2009-12-31,784.112
2010-01-01,784.112
2010-01-04,799.314
2010-01-05,800.903
2010-01-06,801.034
2010-01-07,797.082
2010-01-08,801.72
2010-01-11,811.835
2010-01-12,809.266
2010-01-13,805.645
2010-01-14,812.163
2010-01-15,804.077
2010-01-18,807.612
2010-01-19,805.139
2010-01-20,787.883
2010-01-21,778.638
2010-01-22,772.753
2010-01-25,768.037
2010-01-26,764.231
2010-01-27,756.925
2010-01-28,749.672
2010-01-29,745.478
2010-02-01,748.121
2010-02-02,758.945
2010-02-03,755.136
2010-02-04,735.007
2010-02-05,719.019
2010-02-08,722.054
2010-02-09,724.12
2010-02-10,726.279
2010-02-11,728.081
2010-02-12,728.965
2010-02-15,729.301
2010-02-16,739.732
2010-02-17,748.393
2010-02-18,750.404
2010-02-19,743.25
2010-02-22,750.827
2010-02-23,744.915
2010-02-24,744.527
2010-02-25,733.864
2010-02-26,745.084
2010-03-01,747.112
2010-03-02,757.001
2010-03-03,767.518
2010-03-04,762.803
2010-03-05,772.094
2010-03-08,777.722
2010-03-09,775.816
2010-03-10,780.598
2010-03-11,780.641
2010-03-12,786.542
2010-03-15,779.477
2010-03-16,788.762
2010-03-17,796.017
2010-03-18,789.081
2010-03-19,785.409
2010-03-22,784.995
2010-03-23,788.912
2010-03-24,779.417
2010-03-25,783.013
2010-03-26,784.245
2010-03-29,790.572
2010-03-30,791.318
2010-03-31,792.819
2010-04-01,802.475
2010-04-02,803.356
2010-04-05,802.723
2010-04-06,802.192
2010-04-07,800.405
2010-04-08,795.33
2010-04-09,805.764
2010-04-12,812.59
2010-04-13,807.842
2010-04-14,816.696
2010-04-15,819.542
2010-04-16,806.494
2010-04-19,797.828
2010-04-20,804.743
2010-04-21,801.735
2010-04-22,790.739
2010-04-23,793.334
2010-04-26,801.289
2010-04-27,785.613
2010-04-28,770.62
2010-04-29,778.453
2010-04-30,778.832
2010-05-03,774.15
2010-05-04,753.274
2010-05-05,742.351
2010-05-06,724.466
2010-05-07,703.202
2010-05-10,742.736
2010-05-11,734.154
2010-05-12,740.71
2010-05-13,742.018
2010-05-14,718.354
2010-05-17,708.086
2010-05-18,713.918
2010-05-19,697.141
2010-05-20,684.565
2010-05-21,687.111
2010-05-24,684.121
2010-05-25,664.23
2010-05-26,673.752
2010-05-27,692.073
2010-05-28,694.952
2010-05-31,694.104
2010-06-01,693.325
2010-06-02,688.31
2010-06-03,700.165
2010-06-04,684.759
2010-06-07,669.883
2010-06-08,668.312
2010-06-09,678.297
2010-06-10,689.922
2010-06-11,693.688
2010-06-14,708.476
2010-06-15,714.086
2010-06-16,718.608
2010-06-17,720.173
2010-06-18,721.935
2010-06-21,731.885
2010-06-22,723.622
2010-06-23,713.477
2010-06-24,708.109
2010-06-25,701.999
2010-06-28,707.836
2010-06-29,684.761
2010-06-30,683.21
2010-07-01,678.372
2010-07-02,682.061
2010-07-05,678.188
2010-07-06,698.36
2010-07-07,703.95
2010-07-08,714.612
2010-07-09,718.162
2010-07-12,718.052
2010-07-13,729.989
2010-07-14,735.496
2010-07-15,734.487
2010-07-16,724.258
2010-07-19,719.307
2010-07-20,716.514
2010-07-21,718.344
2010-07-22,731.201
2010-07-23,734.73
2010-07-26,742.702
2010-07-27,745.758
2010-07-28,749.286
2010-07-29,751.235
2010-07-30,746.655
2010-08-02,767.059
2010-08-03,771.643
2010-08-04,766.825
2010-08-05,768.021
2010-08-06,769.618
2010-08-09,773.728
2010-08-10,762.101
2010-08-11,740.618
2010-08-12,735.835
2010-08-13,735.137
2010-08-16,738.497
2010-08-17,746.047
2010-08-18,745.951
2010-08-19,740.89
2010-08-20,726.679
2010-08-23,729.056
2010-08-24,720.564
2010-08-25,711.417
2010-08-26,721.186
2010-08-27,725.567
2010-08-30,728.441
2010-08-31,724.636
2010-09-01,744.708
2010-09-02,747.853
2010-09-03,754.66
2010-09-06,760.884
2010-09-07,753.066
