Date,DENMARK SMALL VALUE Small Cap
2005-11-10,488.4
2005-11-11,489.693
2005-11-14,496.401
2005-11-15,494.395
2005-11-16,492.947
2005-11-17,497.298
2005-11-18,496.848
2005-11-21,499.899
2005-11-22,499.669
2005-11-23,502.804
2005-11-24,499.702
2005-11-25,507.967
2005-11-28,506.601
2005-11-29,505.803
2005-11-30,510.915
2005-12-01,515.408
2005-12-02,519.62
2005-12-05,525.915
2005-12-06,528.299
2005-12-07,524.619
2005-12-08,528.572
2005-12-09,530.601
2005-12-12,533.172
2005-12-13,533.873
2005-12-14,536.642
2005-12-15,534.053
2005-12-16,540.85
2005-12-19,539.88
2005-12-20,538.091
2005-12-21,535.289
2005-12-22,540.285
2005-12-23,543.453
2005-12-26,543.453
2005-12-27,543.687
2005-12-28,547.121
2005-12-29,546.517
2005-12-30,544.611
2006-01-02,551.265
2006-01-03,564.99
2006-01-04,573.083
2006-01-05,569.982
2006-01-06,570.939
2006-01-09,565.263
2006-01-10,562.171
2006-01-11,565.056
2006-01-12,567.21
2006-01-13,567.091
2006-01-16,570.765
2006-01-17,567.259
2006-01-18,560.669
2006-01-19,567.576
2006-01-20,566.153
2006-01-23,567.599
2006-01-24,570.316
2006-01-25,572.946
2006-01-26,576.198
2006-01-27,573.179
2006-01-30,570.409
2006-01-31,574.031
2006-02-01,577.052
2006-02-02,580.053
2006-02-03,573.972
2006-02-06,572.928
2006-02-07,562.838
2006-02-08,566.981
2006-02-09,569.649
2006-02-10,567.082
2006-02-13,568.765
2006-02-14,573.339
2006-02-15,573.651
2006-02-16,576.571
2006-02-17,579.997
2006-02-20,581.794
2006-02-21,580.444
2006-02-22,581.69
2006-02-23,587.21
2006-02-24,587.852
2006-02-27,594.322
2006-02-28,593.884
2006-03-01,600.389
2006-03-02,602.375
2006-03-03,606.297
2006-03-06,609.52
2006-03-07,601.617
2006-03-08,603.557
2006-03-09,601.572
2006-03-10,603.32
2006-03-13,608.565
2006-03-14,616.59
2006-03-15,623.552
2006-03-16,630.175
2006-03-17,640.522
2006-03-20,646.471
2006-03-21,646.568
2006-03-22,645.68
2006-03-23,637.385
2006-03-24,640.777
2006-03-27,644.287
2006-03-28,649.505
2006-03-29,644.423
2006-03-30,657.947
2006-03-31,661.58
2006-04-03,663.934
2006-04-04,671.248
2006-04-05,672.883
2006-04-06,678.262
2006-04-07,669.679
2006-04-10,667.768
2006-04-11,666.077
2006-04-12,660.708
2006-04-13,659.488
2006-04-14,659.488
2006-04-17,669.982
2006-04-18,670.485
2006-04-19,673.361
2006-04-20,680.344
2006-04-21,689.011
2006-04-24,692.683
2006-04-25,701.573
2006-04-26,709.652
2006-04-27,709.356
2006-04-28,716.36
2006-05-01,717.361
2006-05-02,722.979
2006-05-03,722.169
2006-05-04,730.733
2006-05-05,731.762
2006-05-08,736.655
2006-05-09,740.665
2006-05-10,752.378
2006-05-11,756.782
2006-05-12,760.764
2006-05-15,729.952
2006-05-16,722.472
2006-05-17,704.413
2006-05-18,680.341
2006-05-19,683.854
2006-05-22,657.967
2006-05-23,672.463
2006-05-24,658.359
2006-05-25,659.233
2006-05-26,673.425
2006-05-29,692.01
2006-05-30,686.694
2006-05-31,684.372
2006-06-01,681.07
2006-06-02,692.774
2006-06-05,693.351
2006-06-06,671.215
2006-06-07,664.605
2006-06-08,633.461
2006-06-09,636.144
2006-06-12,628.479
2006-06-13,597.005
2006-06-14,591.718
2006-06-15,617.376
2006-06-16,616.034
2006-06-19,625.17
2006-06-20,620.065
2006-06-21,624.682
2006-06-22,630.134
2006-06-23,627.582
2006-06-26,634.581
2006-06-27,638.073
2006-06-28,629.984
2006-06-29,637.731
2006-06-30,663.631
2006-07-03,671.193
2006-07-04,674.331
2006-07-05,667.715
2006-07-06,674.529
2006-07-07,676.846
2006-07-10,673.106
2006-07-11,672.466
2006-07-12,670.435
2006-07-13,658.119
2006-07-14,651.884
2006-07-17,635.024
2006-07-18,630.519
2006-07-19,642.259
2006-07-20,652.798
2006-07-21,650.703
2006-07-24,653.69
2006-07-25,658.639
2006-07-26,660.977
2006-07-27,671.476
2006-07-28,672.814
2006-07-31,665.291
2006-08-01,664.782
2006-08-02,678.64
2006-08-03,676.749
2006-08-04,689.646
2006-08-07,684.558
2006-08-08,684.856
2006-08-09,686.509
2006-08-10,680.337
2006-08-11,681.85
2006-08-14,687.523
2006-08-15,698.879
2006-08-16,705.855
2006-08-17,704.723
2006-08-18,700.725
2006-08-21,702.182
2006-08-22,696.891
2006-08-23,693.278
2006-08-24,690.747
2006-08-25,685.886
2006-08-28,684.625
2006-08-29,683.083
2006-08-30,692.739
2006-08-31,690.199
2006-09-01,687.587
2006-09-04,694.338
2006-09-05,688.985
2006-09-06,687.557
2006-09-07,680.152
2006-09-08,673.853
2006-09-11,672.968
2006-09-12,679.002
2006-09-13,682.139
2006-09-14,689.044
2006-09-15,684.94
2006-09-18,687.505
2006-09-19,684.82
2006-09-20,685.326
2006-09-21,692.23
2006-09-22,691.811
2006-09-25,686.15
2006-09-26,689.333
2006-09-27,695.098
2006-09-28,694.111
2006-09-29,697.342
2006-10-02,703.791
2006-10-03,702.456
2006-10-04,700.996
2006-10-05,703.401
2006-10-06,698.92
2006-10-09,703.171
2006-10-10,708.53
2006-10-11,712.857
2006-10-12,724.326
2006-10-13,725.709
2006-10-16,734.754
2006-10-17,725.662
2006-10-18,729.963
2006-10-19,738.07
2006-10-20,740.231
2006-10-23,738.104
2006-10-24,733.975
2006-10-25,738.914
2006-10-26,741.873
2006-10-27,743.46
2006-10-30,737.667
2006-10-31,745.848
2006-11-01,751.249
2006-11-02,747.74
2006-11-03,742.996
2006-11-06,756.219
2006-11-07,762.203
2006-11-08,764.181
2006-11-09,768.968
2006-11-10,776.574
2006-11-13,775.837
2006-11-14,777.116
2006-11-15,781.976
2006-11-16,789.926
2006-11-17,787.845
2006-11-20,787.255
2006-11-21,807.227
2006-11-22,812.694
2006-11-23,813.989
2006-11-24,824.981
2006-11-27,818.157
2006-11-28,808.303
2006-11-29,825.055
2006-11-30,838.878
2006-12-01,842.127
2006-12-04,852.856
2006-12-05,847.77
2006-12-06,850.975
2006-12-07,849.702
2006-12-08,851.159
2006-12-11,849.848
2006-12-12,846.914
2006-12-13,844.526
2006-12-14,848.125
2006-12-15,843.977
2006-12-18,847.449
2006-12-19,850.389
2006-12-20,859.866
2006-12-21,858.452
2006-12-22,859.535
2006-12-25,859.535
2006-12-26,858.111
2006-12-27,865.028
2006-12-28,865.041
2006-12-29,869.315
2007-01-01,869.315
2007-01-02,884.708
2007-01-03,881.745
2007-01-04,868.323
2007-01-05,865.023
2007-01-08,863.504
2007-01-09,868.926
2007-01-10,860.362
2007-01-11,859.437
2007-01-12,858.519
2007-01-15,866.261
2007-01-16,863.86
2007-01-17,872.667
2007-01-18,873.241
2007-01-19,877.264
2007-01-22,879.644
2007-01-23,885.299
2007-01-24,889.52
2007-01-25,887.707
2007-01-26,883.069
2007-01-29,884.104
2007-01-30,886.646
2007-01-31,888.001
2007-02-01,892.168
2007-02-02,893.812
2007-02-05,891.607
2007-02-06,901.211
2007-02-07,906.413
2007-02-08,902.355
2007-02-09,905.726
2007-02-12,898.726
2007-02-13,904.977
2007-02-14,925.88
2007-02-15,929.541
2007-02-16,930.13
2007-02-19,933.137
2007-02-20,928.275
2007-02-21,920.632
2007-02-22,920.747
2007-02-23,924.658
2007-02-26,920.387
2007-02-27,897.635
2007-02-28,888.726
2007-03-01,875.715
2007-03-02,883.425
2007-03-05,853.966
2007-03-06,866.488
2007-03-07,874.686
2007-03-08,887.331
2007-03-09,889.031
2007-03-12,895.425
2007-03-13,892.922
2007-03-14,879.173
2007-03-15,887.754
2007-03-16,890.487
2007-03-19,899.897
2007-03-20,897.555
2007-03-21,909.705
2007-03-22,918.385
2007-03-23,918.172
2007-03-26,916.852
2007-03-27,919.281
2007-03-28,924.187
2007-03-29,927.113
2007-03-30,928.917
2007-04-02,931.916
2007-04-03,936.307
2007-04-04,934.855
2007-04-05,939.143
2007-04-06,939.143
2007-04-09,934.184
2007-04-10,943.794
2007-04-11,940.79
2007-04-12,943.021
2007-04-13,947.997
2007-04-16,956.798
2007-04-17,966.201
2007-04-18,972.595
2007-04-19,975.158
2007-04-20,981.434
2007-04-23,980.454
2007-04-24,982.644
2007-04-25,989.625
2007-04-26,995.523
2007-04-27,997.503
2007-04-30,1001.469
2007-05-01,992.756
2007-05-02,996.929
2007-05-03,996.877
2007-05-04,998.476
2007-05-07,1001.556
2007-05-08,991.71
2007-05-09,992.258
2007-05-10,989.482
2007-05-11,989.897
2007-05-14,992.778
2007-05-15,1002.325
2007-05-16,997.395
2007-05-17,991.382
2007-05-18,991.854
2007-05-21,991.064
2007-05-22,993.274
2007-05-23,1008.172
2007-05-24,1002.18
2007-05-25,1005.767
2007-05-28,1005.767
2007-05-29,1008.957
2007-05-30,994.905
2007-05-31,1000.0
2007-06-01,997.924
2007-06-04,996.822
2007-06-05,999.709
2007-06-06,987.834
2007-06-07,953.7
2007-06-08,932.932
2007-06-11,946.94
2007-06-12,939.635
2007-06-13,937.037
2007-06-14,949.001
2007-06-15,955.542
2007-06-18,958.213
2007-06-19,956.298
2007-06-20,954.687
2007-06-21,948.811
2007-06-22,950.633
2007-06-25,945.076
2007-06-26,945.071
2007-06-27,938.931
2007-06-28,960.713
2007-06-29,973.136
2007-07-02,983.323
2007-07-03,989.878
2007-07-04,995.487
2007-07-05,996.247
2007-07-06,1003.666
2007-07-09,1010.963
2007-07-10,1017.023
2007-07-11,1021.327
2007-07-12,1025.397
2007-07-13,1027.432
2007-07-16,1029.409
2007-07-17,1028.225
2007-07-18,1024.508
2007-07-19,1034.122
2007-07-20,1032.142
2007-07-23,1036.155
2007-07-24,1029.306
2007-07-25,1018.007
2007-07-26,1005.275
2007-07-27,988.718
2007-07-30,993.229
2007-07-31,1006.411
2007-08-01,985.4
2007-08-02,988.617
2007-08-03,990.735
2007-08-06,980.701
2007-08-07,978.937
2007-08-08,999.54
2007-08-09,971.221
2007-08-10,947.197
2007-08-13,958.364
2007-08-14,946.62
2007-08-15,924.841
2007-08-16,881.528
2007-08-17,915.035
2007-08-20,923.575
2007-08-21,924.763
2007-08-22,932.177
2007-08-23,948.332
2007-08-24,952.797
2007-08-27,959.175
2007-08-28,948.199
2007-08-29,950.129
2007-08-30,951.973
2007-08-31,967.633
2007-09-03,968.015
2007-09-04,975.318
2007-09-05,968.064
2007-09-06,975.132
2007-09-07,962.016
2007-09-10,946.535
2007-09-11,971.302
2007-09-12,971.42
2007-09-13,974.626
2007-09-14,968.484
2007-09-17,960.517
2007-09-18,967.382
2007-09-19,982.297
2007-09-20,985.308
2007-09-21,991.646
2007-09-24,993.209
2007-09-25,985.684
2007-09-26,990.124
2007-09-27,993.903
2007-09-28,989.513
2007-10-01,995.97
2007-10-02,994.45
2007-10-03,996.726
2007-10-04,1006.422
2007-10-05,1014.252
2007-10-08,1016.348
2007-10-09,1027.389
2007-10-10,1042.374
2007-10-11,1061.963
2007-10-12,1048.629
2007-10-15,1053.141
2007-10-16,1034.162
2007-10-17,1036.512
2007-10-18,1033.075
2007-10-19,1027.007
2007-10-22,1002.912
2007-10-23,1026.356
2007-10-24,1013.62
2007-10-25,1023.463
2007-10-26,1032.946
2007-10-29,1037.754
2007-10-30,1032.815
2007-10-31,1043.343
2007-11-01,1028.227
2007-11-02,1025.082
2007-11-05,1021.715
2007-11-06,1022.06
2007-11-07,1015.149
2007-11-08,1006.909
2007-11-09,993.422
2007-11-12,972.803
2007-11-13,963.422
2007-11-14,964.747
2007-11-15,944.734
2007-11-16,916.487
2007-11-19,890.236
2007-11-20,900.194
2007-11-21,870.735
2007-11-22,877.03
2007-11-23,894.208
2007-11-26,899.383
2007-11-27,887.74
2007-11-28,896.141
2007-11-29,891.875
2007-11-30,902.594
2007-12-03,899.827
2007-12-04,893.954
2007-12-05,888.62
2007-12-06,882.08
2007-12-07,890.232
2007-12-10,899.168
2007-12-11,897.172
2007-12-12,894.298
2007-12-13,881.801
2007-12-14,865.56
2007-12-17,833.842
2007-12-18,834.376
2007-12-19,829.451
2007-12-20,827.382
2007-12-21,837.104
2007-12-24,839.067
2007-12-25,839.067
2007-12-26,844.989
2007-12-27,853.912
2007-12-28,865.704
2007-12-31,860.866
2008-01-01,860.866
2008-01-02,861.875
2008-01-03,853.714
2008-01-04,840.974
2008-01-07,822.287
2008-01-08,817.21
2008-01-09,787.516
2008-01-10,771.613
2008-01-11,757.223
2008-01-14,772.592
2008-01-15,746.211
2008-01-16,729.445
2008-01-17,727.132
2008-01-18,718.495
2008-01-21,669.627
2008-01-22,672.53
2008-01-23,662.478
2008-01-24,689.403
2008-01-25,704.827
2008-01-28,700.526
2008-01-29,716.448
2008-01-30,720.627
2008-01-31,717.738
2008-02-01,732.811
2008-02-04,751.666
2008-02-05,729.352
2008-02-06,735.695
2008-02-07,719.195
2008-02-08,719.008
2008-02-11,715.086
2008-02-12,735.873
2008-02-13,739.284
2008-02-14,751.407
2008-02-15,746.561
2008-02-18,749.935
2008-02-19,756.102
2008-02-20,744.134
2008-02-21,752.491
2008-02-22,746.834
2008-02-25,753.809
2008-02-26,765.513
2008-02-27,774.38
2008-02-28,774.57
2008-02-29,774.041
2008-03-03,766.318
2008-03-04,768.136
2008-03-05,777.429
2008-03-06,782.112
2008-03-07,767.37
2008-03-10,756.602
2008-03-11,759.515
2008-03-12,771.648
2008-03-13,759.642
2008-03-14,755.801
2008-03-17,749.959
2008-03-18,754.855
2008-03-19,744.689
2008-03-20,733.908
2008-03-21,733.908
2008-03-24,732.863
2008-03-25,761.017
2008-03-26,766.148
2008-03-27,783.76
2008-03-28,788.121
2008-03-31,797.713
2008-04-01,792.734
2008-04-02,801.464
2008-04-03,793.775
2008-04-04,804.66
2008-04-07,812.082
2008-04-08,809.278
2008-04-09,814.661
2008-04-10,808.76
2008-04-11,802.553
2008-04-14,794.996
2008-04-15,801.715
2008-04-16,818.804
2008-04-17,816.17
2008-04-18,807.283
2008-04-21,823.443
2008-04-22,835.235
2008-04-23,827.163
2008-04-24,817.095
2008-04-25,822.253
2008-04-28,820.665
2008-04-29,812.181
2008-04-30,811.435
2008-05-01,805.295
2008-05-02,814.07
2008-05-05,821.959
2008-05-06,820.882
2008-05-07,815.933
2008-05-08,818.722
2008-05-09,811.68
2008-05-12,815.246
2008-05-13,815.794
2008-05-14,811.684
2008-05-15,820.484
2008-05-16,829.606
2008-05-19,840.871
2008-05-20,834.095
2008-05-21,838.605
2008-05-22,828.562
2008-05-23,828.955
2008-05-26,822.889
2008-05-27,812.033
2008-05-28,811.577
2008-05-29,806.804
2008-05-30,804.844
2008-06-02,798.569
2008-06-03,791.267
2008-06-04,784.116
2008-06-05,788.566
2008-06-06,784.592
2008-06-09,775.437
2008-06-10,758.598
2008-06-11,748.79
2008-06-12,741.324
2008-06-13,737.454
2008-06-16,737.974
2008-06-17,754.211
2008-06-18,741.68
2008-06-19,732.816
2008-06-20,730.102
2008-06-23,722.65
2008-06-24,719.525
2008-06-25,728.981
2008-06-26,725.317
2008-06-27,720.621
2008-06-30,710.093
2008-07-01,691.379
2008-07-02,700.712
2008-07-03,684.143
2008-07-04,678.006
2008-07-07,680.748
2008-07-08,676.173
2008-07-09,685.631
2008-07-10,680.725
2008-07-11,654.378
2008-07-14,650.461
2008-07-15,646.88
2008-07-16,633.97
2008-07-17,650.982
2008-07-18,655.574
2008-07-21,665.4
2008-07-22,658.402
2008-07-23,671.139
2008-07-24,668.257
2008-07-25,663.586
2008-07-28,665.879
2008-07-29,655.037
2008-07-30,663.729
2008-07-31,663.516
2008-08-01,659.903
2008-08-04,663.45
2008-08-05,664.406
2008-08-06,682.033
2008-08-07,678.292
2008-08-08,668.929
2008-08-11,684.679
2008-08-12,673.176
2008-08-13,667.392
2008-08-14,662.061
2008-08-15,665.145
2008-08-18,665.95
2008-08-19,654.0
2008-08-20,648.443
2008-08-21,653.525
2008-08-22,654.823
2008-08-25,649.546
2008-08-26,635.643
2008-08-27,640.081
2008-08-28,639.015
2008-08-29,632.877
2008-09-01,625.124
2008-09-02,617.569
2008-09-03,609.951
2008-09-04,595.013
2008-09-05,575.939
2008-09-08,584.684
2008-09-09,566.921
2008-09-10,553.891
2008-09-11,539.682
2008-09-12,558.91
2008-09-15,554.971
2008-09-16,537.75
2008-09-17,530.673
2008-09-18,528.534
2008-09-19,547.436
2008-09-22,558.369
2008-09-23,550.804
2008-09-24,543.26
2008-09-25,545.837
2008-09-26,534.688
2008-09-29,494.122
2008-09-30,473.046
2008-10-01,470.028
2008-10-02,456.855
2008-10-03,452.771
2008-10-06,395.469
2008-10-07,384.05
2008-10-08,350.678
2008-10-09,363.356
2008-10-10,333.136
2008-10-13,366.584
2008-10-14,400.121
2008-10-15,374.406
2008-10-16,355.594
2008-10-17,368.043
2008-10-20,366.479
2008-10-21,365.513
2008-10-22,340.545
2008-10-23,321.223
2008-10-24,284.984
2008-10-27,264.011
2008-10-28,265.812
2008-10-29,295.94
2008-10-30,312.247
2008-10-31,311.93
2008-11-03,317.403
2008-11-04,339.006
2008-11-05,338.183
2008-11-06,315.863
2008-11-07,315.575
2008-11-10,321.601
2008-11-11,300.036
2008-11-12,290.727
2008-11-13,290.528
2008-11-14,292.99
2008-11-17,282.975
2008-11-18,276.826
2008-11-19,269.872
2008-11-20,248.016
2008-11-21,254.274
2008-11-24,262.08
2008-11-25,259.397
2008-11-26,258.11
2008-11-27,266.349
2008-11-28,259.479
2008-12-01,251.939
2008-12-02,255.515
2008-12-03,251.352
2008-12-04,255.025
2008-12-05,244.821
2008-12-08,258.968
2008-12-09,261.251
2008-12-10,265.85
2008-12-11,267.136
2008-12-12,264.725
2008-12-15,278.433
2008-12-16,280.235
2008-12-17,291.53
2008-12-18,289.064
2008-12-19,271.264
2008-12-22,265.466
2008-12-23,264.562
2008-12-24,265.496
2008-12-25,265.496
2008-12-26,266.755
2008-12-29,273.663
2008-12-30,275.953
2008-12-31,271.536
2009-01-01,271.536
2009-01-02,291.514
2009-01-05,295.091
2009-01-06,302.223
2009-01-07,298.369
2009-01-08,301.796
2009-01-09,300.223
2009-01-12,297.939
2009-01-13,293.72
2009-01-14,280.804
2009-01-15,276.08
2009-01-16,281.925
2009-01-19,270.999
2009-01-20,266.117
2009-01-21,267.401
2009-01-22,268.921
2009-01-23,261.272
2009-01-26,278.741
2009-01-27,277.199
2009-01-28,287.644
2009-01-29,278.119
2009-01-30,268.329
2009-02-02,263.738
2009-02-03,264.748
2009-02-04,277.603
2009-02-05,280.215
2009-02-06,288.789
2009-02-09,292.449
2009-02-10,280.743
2009-02-11,274.854
2009-02-12,271.049
2009-02-13,282.471
2009-02-16,272.894
2009-02-17,262.338
2009-02-18,262.305
2009-02-19,263.502
2009-02-20,252.194
2009-02-23,245.992
2009-02-24,239.242
2009-02-25,235.931
2009-02-26,235.168
2009-02-27,233.564
2009-03-02,224.543
2009-03-03,218.867
2009-03-04,227.536
2009-03-05,220.028
2009-03-06,213.391
2009-03-09,210.66
2009-03-10,212.053
2009-03-11,215.497
2009-03-12,218.109
2009-03-13,224.105
2009-03-16,232.738
2009-03-17,232.03
2009-03-18,233.993
2009-03-19,247.324
2009-03-20,242.977
2009-03-23,244.969
2009-03-24,240.389
2009-03-25,241.297
2009-03-26,241.554
2009-03-27,237.377
2009-03-30,228.036
2009-03-31,231.973
2009-04-01,233.985
2009-04-02,248.552
2009-04-03,250.088
2009-04-06,252.783
2009-04-07,244.185
2009-04-08,242.529
2009-04-09,242.133
2009-04-10,242.133
2009-04-13,244.196
2009-04-14,252.867
2009-04-15,254.121
2009-04-16,264.914
2009-04-17,270.269
2009-04-20,259.613
2009-04-21,256.295
2009-04-22,263.978
2009-04-23,270.898
2009-04-24,277.611
2009-04-27,271.495
2009-04-28,268.016
2009-04-29,274.894
2009-04-30,285.074
2009-05-01,288.933
2009-05-04,307.582
2009-05-05,312.225
2009-05-06,321.726
2009-05-07,323.776
2009-05-08,325.505
2009-05-11,324.301
2009-05-12,317.985
2009-05-13,312.278
2009-05-14,314.251
2009-05-15,321.524
2009-05-18,327.553
2009-05-19,340.6
2009-05-20,350.853
2009-05-21,350.47
2009-05-22,356.107
2009-05-25,354.666
2009-05-26,346.949
2009-05-27,342.775
2009-05-28,336.064
2009-05-29,344.86
2009-06-01,344.906
2009-06-02,355.69
2009-06-03,347.334
2009-06-04,347.247
2009-06-05,342.841
2009-06-08,341.154
2009-06-09,352.662
2009-06-10,357.16
2009-06-11,363.514
2009-06-12,361.485
2009-06-15,354.319
2009-06-16,359.18
2009-06-17,344.31
2009-06-18,349.857
2009-06-19,351.484
2009-06-22,334.881
2009-06-23,334.566
2009-06-24,337.833
2009-06-25,337.017
2009-06-26,337.901
2009-06-29,340.6
2009-06-30,336.613
2009-07-01,344.339
2009-07-02,335.049
2009-07-03,335.852
2009-07-06,329.243
2009-07-07,333.576
2009-07-08,328.6
2009-07-09,330.81
2009-07-10,326.538
2009-07-13,324.664
2009-07-14,328.359
2009-07-15,340.012
2009-07-16,344.49
2009-07-17,351.4
2009-07-20,362.269
2009-07-21,372.327
2009-07-22,367.704
2009-07-23,373.265
2009-07-24,374.35
2009-07-27,383.334
2009-07-28,389.824
2009-07-29,380.772
2009-07-30,392.126
2009-07-31,394.156
2009-08-03,410.167
2009-08-04,402.713
2009-08-05,408.081
2009-08-06,414.686
2009-08-07,411.961
2009-08-10,411.591
2009-08-11,408.314
2009-08-12,414.016
2009-08-13,419.955
2009-08-14,417.663
2009-08-17,405.631
2009-08-18,407.299
2009-08-19,404.58
2009-08-20,415.681
2009-08-21,423.225
2009-08-24,428.776
2009-08-25,432.418
2009-08-26,433.993
2009-08-27,431.318
2009-08-28,430.678
2009-08-31,423.936
2009-09-01,420.651
2009-09-02,409.155
2009-09-03,412.169
2009-09-04,416.343
2009-09-07,424.548
2009-09-08,434.696
2009-09-09,439.379
2009-09-10,436.274
2009-09-11,432.139
2009-09-14,427.433
2009-09-15,426.928
2009-09-16,446.275
2009-09-17,473.898
2009-09-18,470.002
2009-09-21,471.663
2009-09-22,475.918
2009-09-23,478.096
2009-09-24,467.672
2009-09-25,463.904
2009-09-28,463.716
2009-09-29,456.75
2009-09-30,462.629
2009-10-01,462.205
2009-10-02,454.082
2009-10-05,455.919
2009-10-06,471.886
2009-10-07,469.231
2009-10-08,477.129
2009-10-09,473.972
2009-10-12,475.545
2009-10-13,471.88
2009-10-14,482.014
2009-10-15,485.485
2009-10-16,478.693
2009-10-19,482.247
2009-10-20,482.214
2009-10-21,483.225
2009-10-22,481.4
2009-10-23,486.064
2009-10-26,478.364
2009-10-27,465.044
2009-10-28,450.494
2009-10-29,459.262
2009-10-30,460.701
2009-11-02,458.571
2009-11-03,447.292
2009-11-04,460.735
2009-11-05,466.212
2009-11-06,462.832
2009-11-09,470.182
2009-11-10,464.201
2009-11-11,464.837
2009-11-12,465.799
2009-11-13,467.839
2009-11-16,478.969
2009-11-17,476.697
2009-11-18,480.602
2009-11-19,468.211
2009-11-20,466.166
2009-11-23,470.789
2009-11-24,464.965
2009-11-25,465.009
2009-11-26,456.147
2009-11-27,458.233
2009-11-30,452.385
2009-12-01,466.191
2009-12-02,472.17
2009-12-03,477.601
2009-12-04,473.347
2009-12-07,476.609
2009-12-08,466.017
2009-12-09,465.855
2009-12-10,466.704
2009-12-11,463.567
2009-12-14,471.002
2009-12-15,469.736
2009-12-16,470.036
2009-12-17,473.482
2009-12-18,464.798
2009-12-21,462.459
2009-12-22,461.032
2009-12-23,464.724
2009-12-24,465.508
2009-12-25,465.508
2009-12-28,469.613
2009-12-29,473.735
2009-12-30,474.489
2009-12-31,476.067
2010-01-01,476.067
2010-01-04,491.666
2010-01-05,491.922
2010-01-06,494.163
2010-01-07,502.265
2010-01-08,506.195
2010-01-11,516.889
2010-01-12,512.066
2010-01-13,510.385
2010-01-14,519.351
2010-01-15,512.726
2010-01-18,513.867
2010-01-19,512.743
2010-01-20,501.15
2010-01-21,495.54
2010-01-22,491.662
2010-01-25,492.664
2010-01-26,483.707
2010-01-27,483.46
2010-01-28,483.118
2010-01-29,484.635
2010-02-01,486.004
2010-02-02,490.428
2010-02-03,495.015
2010-02-04,483.863
2010-02-05,476.139
2010-02-08,466.338
2010-02-09,465.941
2010-02-10,462.663
2010-02-11,458.356
2010-02-12,458.772
2010-02-15,457.003
2010-02-16,466.736
2010-02-17,475.291
2010-02-18,476.483
2010-02-19,473.717
2010-02-22,482.745
2010-02-23,471.45
2010-02-24,470.233
2010-02-25,462.389
2010-02-26,468.956
2010-03-01,473.256
2010-03-02,479.637
2010-03-03,489.011
2010-03-04,485.578
2010-03-05,494.08
2010-03-08,498.791
2010-03-09,490.853
2010-03-10,499.232
2010-03-11,499.094
2010-03-12,503.307
2010-03-15,499.683
2010-03-16,507.869
2010-03-17,507.263
2010-03-18,508.519
2010-03-19,503.359
2010-03-22,500.861
2010-03-23,507.143
2010-03-24,500.412
2010-03-25,506.41
2010-03-26,507.491
2010-03-29,506.529
2010-03-30,503.928
2010-03-31,507.456
2010-04-01,507.641
2010-04-02,507.641
2010-04-05,506.416
2010-04-06,508.035
2010-04-07,515.336
2010-04-08,507.999
2010-04-09,514.856
2010-04-12,523.337
2010-04-13,518.967
2010-04-14,526.889
2010-04-15,525.607
2010-04-16,520.622
2010-04-19,513.2
2010-04-20,517.314
2010-04-21,520.945
2010-04-22,513.694
2010-04-23,522.781
2010-04-26,523.287
2010-04-27,518.612
2010-04-28,498.784
2010-04-29,509.747
2010-04-30,511.755
2010-05-03,504.808
2010-05-04,478.873
2010-05-05,458.685
2010-05-06,454.321
2010-05-07,428.667
2010-05-10,470.283
2010-05-11,454.286
2010-05-12,457.487
2010-05-13,453.492
2010-05-14,448.383
2010-05-17,436.414
2010-05-18,444.239
2010-05-19,431.365
2010-05-20,417.993
2010-05-21,425.892
2010-05-24,419.845
2010-05-25,400.512
2010-05-26,411.729
2010-05-27,421.48
2010-05-28,417.559
2010-05-31,419.688
2010-06-01,417.875
2010-06-02,416.318
2010-06-03,426.648
2010-06-04,417.551
2010-06-07,413.372
2010-06-08,410.304
2010-06-09,419.449
2010-06-10,429.709
2010-06-11,426.831
2010-06-14,441.294
2010-06-15,442.182
2010-06-16,444.513
2010-06-17,444.744
2010-06-18,446.774
2010-06-21,449.865
2010-06-22,446.107
2010-06-23,447.357
2010-06-24,440.346
2010-06-25,435.35
2010-06-28,436.199
2010-06-29,412.086
2010-06-30,416.822
2010-07-01,413.931
2010-07-02,424.196
2010-07-05,420.561
2010-07-06,439.314
2010-07-07,443.064
2010-07-08,447.117
2010-07-09,444.475
2010-07-12,444.844
2010-07-13,452.406
2010-07-14,453.163
2010-07-15,461.489
2010-07-16,456.64
2010-07-19,451.776
2010-07-20,443.847
2010-07-21,446.608
2010-07-22,457.601
2010-07-23,455.908
2010-07-26,460.887
2010-07-27,465.632
2010-07-28,464.732
2010-07-29,469.545
2010-07-30,466.14
2010-08-02,480.337
2010-08-03,487.421
2010-08-04,485.372
2010-08-05,489.523
2010-08-06,487.688
2010-08-09,489.029
2010-08-10,478.647
2010-08-11,464.824
2010-08-12,459.717
2010-08-13,457.559
2010-08-16,461.458
2010-08-17,466.078
2010-08-18,460.837
2010-08-19,462.912
2010-08-20,452.002
2010-08-23,452.82
2010-08-24,442.441
2010-08-25,434.205
2010-08-26,443.534
2010-08-27,445.609
2010-08-30,441.26
2010-08-31,446.475
2010-09-01,461.578
2010-09-02,464.731
2010-09-03,481.062
2010-09-06,493.66
2010-09-07,478.105
2010-09-08,476.514
2010-09-09,478.327
2010-09-10,482.87
2010-09-13,494.215
2010-09-14,498.554
2010-09-15,500.867
2010-09-16,498.792
