Date,NEW ZEALAND MID CAP Mid Cap
2002-10-18,281.484
2002-10-21,283.668
2002-10-22,285.912
2002-10-23,286.896
2002-10-24,284.542
2002-10-25,284.314
2002-10-28,285.599
2002-10-29,283.912
2002-10-30,281.477
2002-10-31,284.163
2002-11-01,290.691
2002-11-04,296.392
2002-11-05,279.126
2002-11-06,283.801
2002-11-07,280.221
2002-11-08,282.018
2002-11-11,279.584
2002-11-12,281.519
2002-11-13,283.107
2002-11-14,283.681
2002-11-15,282.352
2002-11-18,283.298
2002-11-19,282.145
2002-11-20,279.949
2002-11-21,281.192
2002-11-22,281.205
2002-11-25,280.618
2002-11-26,279.188
2002-11-27,277.082
2002-11-28,279.708
2002-11-29,283.228
2002-12-02,285.884
2002-12-03,286.224
2002-12-04,288.672
2002-12-05,290.206
2002-12-06,291.182
2002-12-09,291.571
2002-12-10,291.024
2002-12-11,292.853
2002-12-12,296.902
2002-12-13,301.958
2002-12-16,300.328
2002-12-17,304.604
2002-12-18,302.538
2002-12-19,303.652
2002-12-20,301.979
2002-12-23,305.904
2002-12-24,307.74
2002-12-25,307.74
2002-12-26,308.067
2002-12-27,310.458
2002-12-30,314.426
2002-12-31,315.782
2003-01-01,315.782
2003-01-02,316.144
2003-01-03,316.418
2003-01-06,323.207
2003-01-07,325.719
2003-01-08,323.553
2003-01-09,324.155
2003-01-10,330.27
2003-01-13,337.198
2003-01-14,333.435
2003-01-15,336.805
2003-01-16,339.874
2003-01-17,343.325
2003-01-20,341.865
2003-01-21,336.107
2003-01-22,332.946
2003-01-23,338.676
2003-01-24,341.387
2003-01-27,344.086
2003-01-28,342.88
2003-01-29,341.207
2003-01-30,337.432
2003-01-31,336.885
2003-02-03,334.384
2003-02-04,340.262
2003-02-05,339.791
2003-02-06,339.884
2003-02-07,335.755
2003-02-10,342.572
2003-02-11,343.858
2003-02-12,342.91
2003-02-13,343.607
2003-02-14,342.64
2003-02-17,344.649
2003-02-18,345.9
2003-02-19,350.617
2003-02-20,351.959
2003-02-21,347.833
2003-02-24,347.426
2003-02-25,347.233
2003-02-26,351.922
2003-02-27,354.052
2003-02-28,352.173
2003-03-03,354.816
2003-03-04,355.284
2003-03-05,359.298
2003-03-06,360.791
2003-03-07,356.551
2003-03-10,353.777
2003-03-11,347.791
2003-03-12,344.697
2003-03-13,340.904
2003-03-14,348.41
2003-03-17,347.576
2003-03-18,349.026
2003-03-19,343.348
2003-03-20,343.371
2003-03-21,340.505
2003-03-24,341.355
2003-03-25,338.578
2003-03-26,334.903
2003-03-27,336.377
2003-03-28,334.723
2003-03-31,339.925
2003-04-01,338.589
2003-04-02,332.48
2003-04-03,329.267
2003-04-04,329.306
2003-04-07,332.421
2003-04-08,333.85
2003-04-09,336.173
2003-04-10,331.544
2003-04-11,331.435
2003-04-14,336.206
2003-04-15,342.125
2003-04-16,342.804
2003-04-17,339.275
2003-04-18,339.275
2003-04-21,338.179
2003-04-22,338.698
2003-04-23,339.447
2003-04-24,342.546
2003-04-25,341.373
2003-04-28,339.036
2003-04-29,337.414
2003-04-30,341.436
2003-05-01,342.483
2003-05-02,339.099
2003-05-05,341.159
2003-05-06,341.835
2003-05-07,339.631
2003-05-08,347.375
2003-05-09,348.098
2003-05-12,349.176
2003-05-13,352.299
2003-05-14,352.963
2003-05-15,351.826
2003-05-16,357.01
2003-05-19,358.158
2003-05-20,356.643
2003-05-21,355.46
2003-05-22,358.575
2003-05-23,362.969
2003-05-26,367.182
2003-05-27,368.997
2003-05-28,361.77
2003-05-29,362.26
2003-05-30,362.375
2003-06-02,364.289
2003-06-03,367.24
2003-06-04,369.729
2003-06-05,375.919
2003-06-06,374.062
2003-06-09,374.236
2003-06-10,375.0
2003-06-11,375.973
2003-06-12,375.346
2003-06-13,379.942
2003-06-16,390.304
2003-06-17,392.706
2003-06-18,395.146
2003-06-19,395.683
2003-06-20,397.616
2003-06-23,398.271
2003-06-24,396.495
2003-06-25,400.528
2003-06-26,395.258
2003-06-27,396.115
2003-06-30,409.236
2003-07-01,410.693
2003-07-02,411.543
2003-07-03,411.566
2003-07-04,410.092
2003-07-07,407.111
2003-07-08,398.111
2003-07-09,384.526
2003-07-10,385.125
2003-07-11,389.542
2003-07-14,391.764
2003-07-15,382.288
2003-07-16,378.155
2003-07-17,372.932
2003-07-18,366.258
2003-07-21,376.305
2003-07-22,378.103
2003-07-23,385.297
2003-07-24,392.86
2003-07-25,394.201
2003-07-28,394.553
2003-07-29,397.6
2003-07-30,388.924
2003-07-31,387.931
2003-08-01,391.918
2003-08-04,388.895
2003-08-05,387.409
2003-08-06,388.366
2003-08-07,385.463
2003-08-08,392.722
2003-08-11,398.118
2003-08-12,398.184
2003-08-13,403.811
2003-08-14,399.888
2003-08-15,400.318
2003-08-18,402.202
2003-08-19,402.706
2003-08-20,404.433
2003-08-21,398.505
2003-08-22,396.753
2003-08-25,399.441
2003-08-26,393.259
2003-08-27,384.255
2003-08-28,385.233
2003-08-29,395.342
2003-09-01,395.043
2003-09-02,388.773
2003-09-03,385.043
2003-09-04,382.306
2003-09-05,385.822
2003-09-08,387.828
2003-09-09,392.478
2003-09-10,390.902
2003-09-11,391.339
2003-09-12,391.454
2003-09-15,397.561
2003-09-16,395.741
2003-09-17,396.849
2003-09-18,399.956
2003-09-19,405.256
2003-09-22,408.601
2003-09-23,406.539
2003-09-24,408.66
2003-09-25,412.252
2003-09-26,404.643
2003-09-29,406.492
2003-09-30,411.528
2003-10-01,413.527
2003-10-02,413.517
2003-10-03,414.329
2003-10-06,414.161
2003-10-07,418.061
2003-10-08,416.948
2003-10-09,418.796
2003-10-10,415.637
2003-10-13,413.173
2003-10-14,411.851
2003-10-15,414.326
2003-10-16,416.506
2003-10-17,420.644
2003-10-20,420.635
2003-10-21,423.321
2003-10-22,427.479
2003-10-23,425.375
2003-10-24,429.628
2003-10-27,430.155
2003-10-28,433.207
2003-10-29,439.153
2003-10-30,440.228
2003-10-31,438.759
2003-11-03,441.2
2003-11-04,438.309
2003-11-05,445.146
2003-11-06,440.8
2003-11-07,445.327
2003-11-10,451.31
2003-11-11,459.455
2003-11-12,455.989
2003-11-13,457.663
2003-11-14,458.276
2003-11-17,460.2
2003-11-18,471.951
2003-11-19,474.249
2003-11-20,477.553
2003-11-21,471.51
2003-11-24,465.778
2003-11-25,461.627
2003-11-26,468.265
2003-11-27,461.863
2003-11-28,463.487
2003-12-01,473.171
2003-12-02,478.232
2003-12-03,476.978
2003-12-04,474.002
2003-12-05,474.075
2003-12-08,476.282
2003-12-09,479.503
2003-12-10,481.09
2003-12-11,478.57
2003-12-12,483.523
2003-12-15,483.554
2003-12-16,486.218
2003-12-17,482.435
2003-12-18,479.381
2003-12-19,475.84
2003-12-22,477.989
2003-12-23,477.769
2003-12-24,484.246
2003-12-25,484.246
2003-12-26,484.733
2003-12-29,486.465
2003-12-30,492.947
2003-12-31,492.866
2004-01-01,492.866
2004-01-02,494.067
2004-01-05,503.631
2004-01-06,508.959
2004-01-07,510.091
2004-01-08,509.448
2004-01-09,520.203
2004-01-12,522.513
2004-01-13,521.752
2004-01-14,516.407
2004-01-15,509.207
2004-01-16,507.088
2004-01-19,499.924
2004-01-20,513.565
2004-01-21,519.45
2004-01-22,522.955
2004-01-23,527.298
2004-01-26,523.786
2004-01-27,528.595
2004-01-28,525.027
2004-01-29,509.398
2004-01-30,503.434
2004-02-02,502.53
2004-02-03,505.588
2004-02-04,502.378
2004-02-05,505.883
2004-02-06,507.866
2004-02-09,516.042
2004-02-10,518.039
2004-02-11,511.46
2004-02-12,510.173
2004-02-13,516.146
2004-02-16,516.198
2004-02-17,514.862
2004-02-18,517.263
2004-02-19,511.811
2004-02-20,501.773
2004-02-23,499.248
2004-02-24,501.563
2004-02-25,502.922
2004-02-26,497.711
2004-02-27,494.525
2004-03-01,493.754
2004-03-02,496.095
2004-03-03,493.864
2004-03-04,498.108
2004-03-05,504.563
2004-03-08,501.059
2004-03-09,504.162
2004-03-10,488.247
2004-03-11,473.518
2004-03-12,473.891
2004-03-15,464.227
2004-03-16,472.132
2004-03-17,472.982
2004-03-18,477.956
2004-03-19,479.137
2004-03-22,482.697
2004-03-23,487.955
2004-03-24,486.894
2004-03-25,487.133
2004-03-26,498.611
2004-03-29,500.516
2004-03-30,511.942
2004-03-31,518.727
2004-04-01,521.734
2004-04-02,513.438
2004-04-05,504.975
2004-04-06,516.164
2004-04-07,518.451
2004-04-08,514.784
2004-04-09,514.784
2004-04-12,517.599
2004-04-13,506.227
2004-04-14,488.032
2004-04-15,492.313
2004-04-16,496.641
2004-04-19,500.565
2004-04-20,498.105
2004-04-21,492.921
2004-04-22,492.861
2004-04-23,499.414
2004-04-26,495.678
2004-04-27,493.872
2004-04-28,491.615
2004-04-29,487.75
2004-04-30,487.038
2004-05-03,483.507
2004-05-04,494.623
2004-05-05,494.553
2004-05-06,489.94
2004-05-07,477.642
2004-05-10,463.115
2004-05-11,461.939
2004-05-12,468.528
2004-05-13,461.191
2004-05-14,462.173
2004-05-17,466.396
2004-05-18,464.895
2004-05-19,475.616
2004-05-20,468.948
2004-05-21,472.213
2004-05-24,471.259
2004-05-25,474.856
2004-05-26,478.413
2004-05-27,492.86
2004-05-28,487.703
2004-05-31,488.202
2004-06-01,489.42
2004-06-02,488.071
2004-06-03,488.487
2004-06-04,486.904
2004-06-07,494.292
2004-06-08,491.716
2004-06-09,486.084
2004-06-10,492.69
2004-06-11,489.523
2004-06-14,492.064
2004-06-15,489.272
2004-06-16,491.122
2004-06-17,488.736
2004-06-18,488.662
2004-06-21,489.032
2004-06-22,491.407
2004-06-23,490.936
2004-06-24,496.006
2004-06-25,497.038
2004-06-28,501.898
2004-06-29,497.336
2004-06-30,505.72
2004-07-01,510.52
2004-07-02,514.728
2004-07-05,516.402
2004-07-06,513.177
2004-07-07,521.444
2004-07-08,519.445
2004-07-09,520.524
2004-07-12,520.639
2004-07-13,519.408
2004-07-14,516.349
2004-07-15,519.807
2004-07-16,533.404
2004-07-19,537.813
2004-07-20,539.696
2004-07-21,519.052
2004-07-22,525.025
2004-07-23,516.495
2004-07-26,517.78
2004-07-27,509.902
2004-07-28,510.612
2004-07-29,517.87
2004-07-30,524.204
2004-08-02,523.595
2004-08-03,529.034
2004-08-04,530.444
2004-08-05,532.43
2004-08-06,534.576
2004-08-09,532.417
2004-08-10,531.759
2004-08-11,530.665
2004-08-12,536.554
2004-08-13,539.496
2004-08-16,537.9
2004-08-17,536.22
2004-08-18,534.645
2004-08-19,543.612
2004-08-20,543.419
2004-08-23,540.888
2004-08-24,529.527
2004-08-25,526.095
2004-08-26,524.756
2004-08-27,526.02
2004-08-30,525.801
2004-08-31,530.524
2004-09-01,526.078
2004-09-02,508.718
2004-09-03,506.649
2004-09-06,508.607
2004-09-07,509.233
2004-09-08,511.035
2004-09-09,519.195
2004-09-10,527.251
2004-09-13,518.63
2004-09-14,521.221
2004-09-15,516.773
2004-09-16,520.73
2004-09-17,521.872
2004-09-20,527.212
2004-09-21,529.323
2004-09-22,530.878
2004-09-23,531.534
2004-09-24,533.417
2004-09-27,530.887
2004-09-28,538.633
2004-09-29,537.243
2004-09-30,544.138
2004-10-01,546.192
2004-10-04,540.775
2004-10-05,543.21
2004-10-06,543.581
2004-10-07,542.632
2004-10-08,550.51
2004-10-11,548.675
2004-10-12,545.191
2004-10-13,540.744
2004-10-14,552.823
2004-10-15,556.339
2004-10-18,556.857
2004-10-19,557.147
2004-10-20,551.597
2004-10-21,545.734
2004-10-22,544.217
2004-10-25,549.941
2004-10-26,545.046
2004-10-27,548.315
2004-10-28,542.519
2004-10-29,542.762
2004-11-01,546.076
2004-11-02,553.23
2004-11-03,558.24
2004-11-04,563.046
2004-11-05,562.581
2004-11-08,563.069
2004-11-09,565.91
2004-11-10,559.88
2004-11-11,564.411
2004-11-12,571.624
2004-11-15,577.076
2004-11-16,575.573
2004-11-17,579.551
2004-11-18,579.276
2004-11-19,587.108
2004-11-22,589.854
2004-11-23,591.607
2004-11-24,596.688
2004-11-25,610.536
2004-11-26,611.534
2004-11-29,612.796
2004-11-30,611.636
2004-12-01,615.64
2004-12-02,621.52
2004-12-03,619.679
2004-12-06,621.686
2004-12-07,624.102
2004-12-08,605.605
2004-12-09,599.089
2004-12-10,594.683
2004-12-13,597.678
2004-12-14,598.363
2004-12-15,606.417
2004-12-16,599.32
2004-12-17,598.643
2004-12-20,604.803
2004-12-21,600.779
2004-12-22,605.667
2004-12-23,607.683
2004-12-24,612.415
2004-12-27,614.465
2004-12-28,616.386
2004-12-29,617.915
2004-12-30,621.729
2004-12-31,629.283
2005-01-03,621.834
2005-01-04,614.516
2005-01-05,614.357
2005-01-06,617.101
2005-01-07,613.695
2005-01-10,609.191
2005-01-11,615.799
2005-01-12,611.752
2005-01-13,613.632
2005-01-14,604.121
2005-01-17,602.342
2005-01-18,608.1
2005-01-19,612.797
2005-01-20,611.408
2005-01-21,615.197
2005-01-24,617.916
2005-01-25,617.869
2005-01-26,627.525
2005-01-27,621.721
2005-01-28,617.86
2005-01-31,616.97
2005-02-01,627.048
2005-02-02,630.887
2005-02-03,634.801
2005-02-04,640.339
2005-02-07,635.301
2005-02-08,631.189
2005-02-09,634.236
2005-02-10,634.927
2005-02-11,639.472
2005-02-14,644.447
2005-02-15,640.347
2005-02-16,635.09
2005-02-17,648.241
2005-02-18,656.764
2005-02-21,664.749
2005-02-22,658.565
2005-02-23,648.393
2005-02-24,648.746
2005-02-25,651.778
2005-02-28,671.217
2005-03-01,666.191
2005-03-02,667.052
2005-03-03,667.643
2005-03-04,674.303
2005-03-07,676.455
2005-03-08,684.092
2005-03-09,681.861
2005-03-10,679.844
2005-03-11,681.072
2005-03-14,677.312
2005-03-15,680.809
2005-03-16,676.28
2005-03-17,663.151
2005-03-18,665.809
2005-03-21,662.614
2005-03-22,658.966
2005-03-23,635.106
2005-03-24,624.336
2005-03-25,624.336
2005-03-28,618.488
2005-03-29,615.078
2005-03-30,613.459
2005-03-31,611.593
2005-04-01,613.846
2005-04-04,614.273
2005-04-05,615.424
2005-04-06,618.681
2005-04-07,621.14
2005-04-08,623.404
2005-04-11,628.88
2005-04-12,625.692
2005-04-13,633.653
2005-04-14,630.806
2005-04-15,619.344
2005-04-18,601.983
2005-04-19,610.96
2005-04-20,606.089
2005-04-21,597.935
2005-04-22,605.277
2005-04-25,602.383
2005-04-26,595.51
2005-04-27,606.781
2005-04-28,608.507
2005-04-29,616.135
2005-05-02,615.078
2005-05-03,607.667
2005-05-04,611.199
2005-05-05,601.696
2005-05-06,594.073
2005-05-09,582.237
2005-05-10,586.295
2005-05-11,595.862
2005-05-12,592.975
2005-05-13,587.438
2005-05-16,587.119
2005-05-17,593.057
2005-05-18,591.666
2005-05-19,599.93
2005-05-20,604.254
2005-05-23,611.53
2005-05-24,608.55
2005-05-25,610.917
2005-05-26,597.789
2005-05-27,598.796
2005-05-30,595.054
2005-05-31,591.197
2005-06-01,574.598
2005-06-02,586.539
2005-06-03,597.667
2005-06-06,603.583
2005-06-07,611.881
2005-06-08,616.454
2005-06-09,615.953
2005-06-10,614.572
2005-06-13,619.157
2005-06-14,627.042
2005-06-15,631.637
2005-06-16,639.746
2005-06-17,646.389
2005-06-20,639.704
2005-06-21,644.596
2005-06-22,649.175
2005-06-23,642.086
2005-06-24,624.789
2005-06-27,647.151
2005-06-28,648.217
2005-06-29,653.792
2005-06-30,658.536
2005-07-01,642.55
2005-07-04,646.24
2005-07-05,647.145
2005-07-06,653.012
2005-07-07,645.851
2005-07-08,644.878
2005-07-11,660.176
2005-07-12,670.561
2005-07-13,653.251
2005-07-14,658.838
2005-07-15,654.151
2005-07-18,666.174
2005-07-19,654.727
2005-07-20,661.419
2005-07-21,669.621
2005-07-22,668.618
2005-07-25,666.078
2005-07-26,662.159
2005-07-27,657.719
2005-07-28,664.043
2005-07-29,664.958
2005-08-01,668.384
2005-08-02,676.12
2005-08-03,675.914
2005-08-04,670.284
2005-08-05,667.241
2005-08-08,675.857
2005-08-09,669.932
2005-08-10,669.263
2005-08-11,686.091
2005-08-12,691.14
2005-08-15,690.612
2005-08-16,696.003
2005-08-17,692.963
2005-08-18,682.091
2005-08-19,676.461
2005-08-22,685.475
2005-08-23,682.5
2005-08-24,679.718
2005-08-25,675.067
2005-08-26,668.572
2005-08-29,658.522
2005-08-30,653.386
2005-08-31,661.663
2005-09-01,676.777
2005-09-02,684.424
2005-09-05,689.769
2005-09-06,682.468
2005-09-07,682.08
2005-09-08,683.667
2005-09-09,686.772
2005-09-12,684.072
2005-09-13,682.616
2005-09-14,695.994
2005-09-15,692.131
2005-09-16,692.855
2005-09-19,686.674
2005-09-20,682.126
2005-09-21,678.716
2005-09-22,672.702
2005-09-23,665.164
2005-09-26,662.188
2005-09-27,664.286
2005-09-28,671.783
2005-09-29,683.368
2005-09-30,688.802
2005-10-03,686.805
2005-10-04,694.208
2005-10-05,688.203
2005-10-06,682.932
2005-10-07,675.92
2005-10-10,679.179
2005-10-11,667.685
2005-10-12,668.467
2005-10-13,647.081
2005-10-14,654.052
2005-10-17,660.242
2005-10-18,649.874
2005-10-19,639.6
2005-10-20,644.529
2005-10-21,634.017
2005-10-24,634.424
2005-10-25,637.686
2005-10-26,641.395
2005-10-27,648.136
2005-10-28,644.172
2005-10-31,643.717
2005-11-01,644.139
2005-11-02,634.579
2005-11-03,640.307
2005-11-04,628.848
2005-11-07,623.961
2005-11-08,629.861
2005-11-09,631.666
