Date,FINLAND SMID CAP SMID (Small+Mid Cap)
2005-11-09,511.322
2005-11-10,513.722
2005-11-11,512.803
2005-11-14,512.321
2005-11-15,502.906
2005-11-16,500.622
2005-11-17,508.607
2005-11-18,509.232
2005-11-21,512.043
2005-11-22,511.509
2005-11-23,518.885
2005-11-24,519.167
2005-11-25,518.21
2005-11-28,518.495
2005-11-29,513.978
2005-11-30,516.876
2005-12-01,520.617
2005-12-02,523.523
2005-12-05,528.659
2005-12-06,529.401
2005-12-07,535.459
2005-12-08,536.788
2005-12-09,538.991
2005-12-12,541.207
2005-12-13,539.235
2005-12-14,548.223
2005-12-15,542.867
2005-12-16,551.257
2005-12-19,547.888
2005-12-20,542.042
2005-12-21,540.425
2005-12-22,542.629
2005-12-23,546.007
2005-12-26,546.007
2005-12-27,547.055
2005-12-28,548.644
2005-12-29,546.733
2005-12-30,544.315
2006-01-02,548.139
2006-01-03,564.876
2006-01-04,578.472
2006-01-05,577.63
2006-01-06,580.21
2006-01-09,580.549
2006-01-10,577.809
2006-01-11,584.759
2006-01-12,584.117
2006-01-13,582.074
2006-01-16,586.765
2006-01-17,580.874
2006-01-18,577.946
2006-01-19,583.364
2006-01-20,582.557
2006-01-23,587.181
2006-01-24,588.207
2006-01-25,595.518
2006-01-26,597.802
2006-01-27,599.972
2006-01-30,598.839
2006-01-31,601.897
2006-02-01,604.581
2006-02-02,605.525
2006-02-03,598.656
2006-02-06,604.795
2006-02-07,602.582
2006-02-08,598.506
2006-02-09,603.674
2006-02-10,601.007
2006-02-13,601.701
2006-02-14,601.461
2006-02-15,607.407
2006-02-16,607.717
2006-02-17,613.869
2006-02-20,621.757
2006-02-21,625.8
2006-02-22,621.359
2006-02-23,625.556
2006-02-24,624.838
2006-02-27,630.032
2006-02-28,623.75
2006-03-01,628.15
2006-03-02,627.564
2006-03-03,629.897
2006-03-06,630.379
2006-03-07,621.983
2006-03-08,619.888
2006-03-09,627.192
2006-03-10,628.113
2006-03-13,629.774
2006-03-14,641.003
2006-03-15,642.914
2006-03-16,651.503
2006-03-17,655.098
2006-03-20,660.887
2006-03-21,658.56
2006-03-22,655.456
2006-03-23,649.68
2006-03-24,653.861
2006-03-27,654.632
2006-03-28,651.997
2006-03-29,653.279
2006-03-30,669.097
2006-03-31,664.63
2006-04-03,669.927
2006-04-04,675.831
2006-04-05,679.66
2006-04-06,680.478
2006-04-07,673.013
2006-04-10,670.536
2006-04-11,667.914
2006-04-12,660.756
2006-04-13,661.108
2006-04-14,661.108
2006-04-17,671.608
2006-04-18,671.356
2006-04-19,678.713
2006-04-20,681.223
2006-04-21,687.019
2006-04-24,692.904
2006-04-25,694.76
2006-04-26,690.96
2006-04-27,689.787
2006-04-28,686.391
2006-05-01,687.59
2006-05-02,696.373
2006-05-03,693.454
2006-05-04,704.635
2006-05-05,715.968
2006-05-08,712.948
2006-05-09,719.484
2006-05-10,718.974
2006-05-11,719.681
2006-05-12,703.605
2006-05-15,681.905
2006-05-16,680.804
2006-05-17,658.398
2006-05-18,642.124
2006-05-19,635.189
2006-05-22,607.904
2006-05-23,635.305
2006-05-24,622.224
2006-05-25,623.101
2006-05-26,643.91
2006-05-29,649.342
2006-05-30,642.071
2006-05-31,644.904
2006-06-01,647.725
2006-06-02,661.145
2006-06-05,656.435
2006-06-06,628.149
2006-06-07,622.632
2006-06-08,593.471
2006-06-09,603.108
2006-06-12,590.749
2006-06-13,568.644
2006-06-14,576.895
2006-06-15,598.505
2006-06-16,596.705
2006-06-19,598.264
2006-06-20,599.829
2006-06-21,606.281
2006-06-22,608.295
2006-06-23,605.489
2006-06-26,606.135
2006-06-27,606.74
2006-06-28,600.391
2006-06-29,613.129
2006-06-30,638.786
2006-07-03,647.866
2006-07-04,647.086
2006-07-05,637.299
2006-07-06,641.648
2006-07-07,642.555
2006-07-10,638.656
2006-07-11,635.188
2006-07-12,635.091
2006-07-13,617.894
2006-07-14,607.517
2006-07-17,592.466
2006-07-18,586.162
2006-07-19,609.923
2006-07-20,617.308
2006-07-21,608.457
2006-07-24,610.197
2006-07-25,615.947
2006-07-26,614.427
2006-07-27,627.883
2006-07-28,627.013
2006-07-31,628.32
2006-08-01,628.829
2006-08-02,636.556
2006-08-03,628.42
2006-08-04,639.45
2006-08-07,629.447
2006-08-08,634.608
2006-08-09,639.677
2006-08-10,630.666
2006-08-11,633.787
2006-08-14,636.5
2006-08-15,637.819
2006-08-16,653.627
2006-08-17,654.254
2006-08-18,653.007
2006-08-21,659.06
2006-08-22,655.169
2006-08-23,653.818
2006-08-24,652.256
2006-08-25,647.722
2006-08-28,651.9
2006-08-29,652.823
2006-08-30,661.735
2006-08-31,656.501
2006-09-01,658.427
2006-09-04,662.434
2006-09-05,658.47
2006-09-06,654.058
2006-09-07,641.706
2006-09-08,641.342
2006-09-11,636.11
2006-09-12,642.378
2006-09-13,646.894
2006-09-14,652.403
2006-09-15,647.899
2006-09-18,647.684
2006-09-19,648.383
2006-09-20,648.989
2006-09-21,653.787
2006-09-22,650.527
2006-09-25,638.076
2006-09-26,642.883
2006-09-27,654.429
2006-09-28,658.28
2006-09-29,660.732
2006-10-02,665.353
2006-10-03,661.105
2006-10-04,661.248
2006-10-05,671.095
2006-10-06,666.886
2006-10-09,672.992
2006-10-10,679.266
2006-10-11,682.633
2006-10-12,689.38
2006-10-13,688.075
2006-10-16,695.143
2006-10-17,686.76
2006-10-18,694.282
2006-10-19,700.385
2006-10-20,700.713
2006-10-23,698.496
2006-10-24,702.251
2006-10-25,704.95
2006-10-26,712.161
2006-10-27,715.575
2006-10-30,708.713
2006-10-31,713.862
2006-11-01,713.692
2006-11-02,707.518
2006-11-03,707.799
2006-11-06,716.254
2006-11-07,729.223
2006-11-08,727.394
2006-11-09,742.372
2006-11-10,742.477
2006-11-13,739.704
2006-11-14,746.045
2006-11-15,752.135
2006-11-16,752.242
2006-11-17,746.639
2006-11-20,746.783
2006-11-21,753.863
2006-11-22,765.822
2006-11-23,765.642
2006-11-24,769.801
2006-11-27,756.198
2006-11-28,751.778
2006-11-29,770.359
2006-11-30,771.062
2006-12-01,774.917
2006-12-04,772.139
2006-12-05,782.768
2006-12-06,783.297
2006-12-07,793.895
2006-12-08,793.103
2006-12-11,791.82
2006-12-12,797.405
2006-12-13,801.042
2006-12-14,802.101
2006-12-15,804.53
2006-12-18,808.438
2006-12-19,804.766
2006-12-20,815.661
2006-12-21,812.346
2006-12-22,812.153
2006-12-25,812.153
2006-12-26,810.888
2006-12-27,818.628
2006-12-28,820.523
2006-12-29,824.335
2007-01-01,824.335
2007-01-02,839.142
2007-01-03,826.925
2007-01-04,806.188
2007-01-05,793.136
2007-01-08,799.529
2007-01-09,805.264
2007-01-10,797.78
2007-01-11,804.046
2007-01-12,806.88
2007-01-15,819.154
2007-01-16,815.048
2007-01-17,820.951
2007-01-18,817.039
2007-01-19,823.242
2007-01-22,826.229
2007-01-23,831.992
2007-01-24,839.656
2007-01-25,837.035
2007-01-26,826.897
2007-01-29,833.594
2007-01-30,838.713
2007-01-31,840.31
2007-02-01,843.084
2007-02-02,844.572
2007-02-05,844.298
2007-02-06,844.77
2007-02-07,857.089
2007-02-08,850.638
2007-02-09,858.979
2007-02-12,850.053
2007-02-13,853.126
2007-02-14,871.701
2007-02-15,873.67
2007-02-16,876.98
2007-02-19,886.225
2007-02-20,895.162
2007-02-21,886.71
2007-02-22,894.457
2007-02-23,899.747
2007-02-26,904.691
2007-02-27,871.63
2007-02-28,857.661
2007-03-01,845.539
2007-03-02,855.24
2007-03-05,837.076
2007-03-06,845.43
2007-03-07,861.595
2007-03-08,873.168
2007-03-09,871.54
2007-03-12,876.491
2007-03-13,869.279
2007-03-14,843.46
2007-03-15,861.87
2007-03-16,868.459
2007-03-19,879.707
2007-03-20,880.68
2007-03-21,889.249
2007-03-22,904.935
2007-03-23,900.333
2007-03-26,899.275
2007-03-27,899.397
2007-03-28,897.157
2007-03-29,901.076
2007-03-30,904.466
2007-04-02,909.536
2007-04-03,922.448
2007-04-04,927.864
2007-04-05,932.718
2007-04-06,932.718
2007-04-09,927.859
2007-04-10,942.317
2007-04-11,943.736
2007-04-12,945.201
2007-04-13,947.841
2007-04-16,956.055
2007-04-17,960.212
2007-04-18,957.214
2007-04-19,956.547
2007-04-20,977.168
2007-04-23,982.917
2007-04-24,971.397
2007-04-25,982.708
2007-04-26,982.474
2007-04-27,980.909
2007-04-30,977.859
2007-05-01,974.205
2007-05-02,988.152
2007-05-03,987.124
2007-05-04,994.286
2007-05-07,1003.874
2007-05-08,972.017
2007-05-09,969.905
2007-05-10,962.054
2007-05-11,967.437
2007-05-14,976.747
2007-05-15,981.413
2007-05-16,977.753
2007-05-17,971.847
2007-05-18,973.051
2007-05-21,975.876
2007-05-22,980.315
2007-05-23,987.618
2007-05-24,984.89
2007-05-25,984.395
2007-05-28,989.513
2007-05-29,987.438
2007-05-30,979.604
2007-05-31,1000.0
2007-06-01,1004.762
2007-06-04,1005.99
2007-06-05,1003.863
2007-06-06,979.679
2007-06-07,961.061
2007-06-08,956.998
2007-06-11,970.581
2007-06-12,959.391
2007-06-13,956.932
2007-06-14,979.047
2007-06-15,994.522
2007-06-18,1000.117
2007-06-19,1002.058
2007-06-20,1006.869
2007-06-21,996.955
2007-06-22,999.188
2007-06-25,989.271
2007-06-26,988.395
2007-06-27,974.85
2007-06-28,988.959
2007-06-29,995.52
2007-07-02,1018.006
2007-07-03,1023.238
2007-07-04,1032.721
2007-07-05,1022.169
2007-07-06,1028.304
2007-07-09,1033.472
2007-07-10,1034.947
2007-07-11,1039.295
2007-07-12,1047.408
2007-07-13,1054.588
2007-07-16,1050.666
2007-07-17,1044.943
2007-07-18,1031.553
2007-07-19,1031.869
2007-07-20,1029.475
2007-07-23,1029.225
2007-07-24,1010.895
2007-07-25,979.826
2007-07-26,959.171
2007-07-27,953.561
2007-07-30,961.093
2007-07-31,984.55
2007-08-01,959.258
2007-08-02,962.162
2007-08-03,946.13
2007-08-06,933.057
2007-08-07,940.12
2007-08-08,956.812
2007-08-09,926.171
2007-08-10,890.72
2007-08-13,919.314
2007-08-14,914.058
2007-08-15,901.586
2007-08-16,857.161
2007-08-17,871.636
2007-08-20,884.076
2007-08-21,884.246
2007-08-22,913.084
2007-08-23,921.141
2007-08-24,927.875
2007-08-27,931.827
2007-08-28,911.781
2007-08-29,923.322
2007-08-30,933.087
2007-08-31,942.864
2007-09-03,946.998
2007-09-04,953.726
2007-09-05,947.405
2007-09-06,955.096
2007-09-07,934.243
2007-09-10,919.279
2007-09-11,937.323
2007-09-12,943.556
2007-09-13,945.234
2007-09-14,942.18
2007-09-17,921.987
2007-09-18,931.197
2007-09-19,974.799
2007-09-20,978.305
2007-09-21,995.48
2007-09-24,997.972
2007-09-25,977.019
2007-09-26,990.327
2007-09-27,1001.134
2007-09-28,1001.812
2007-10-01,1006.919
2007-10-02,1003.921
2007-10-03,1001.096
2007-10-04,991.896
2007-10-05,1000.641
2007-10-08,994.334
2007-10-09,1004.218
2007-10-10,1005.246
2007-10-11,1018.45
2007-10-12,1007.048
2007-10-15,1000.075
2007-10-16,980.422
2007-10-17,992.392
2007-10-18,994.589
2007-10-19,995.323
2007-10-22,965.135
2007-10-23,989.857
2007-10-24,985.594
2007-10-25,996.605
2007-10-26,994.115
2007-10-29,1004.329
2007-10-30,1006.141
2007-10-31,1019.587
2007-11-01,1011.826
2007-11-02,1013.927
2007-11-05,1006.289
2007-11-06,1029.317
2007-11-07,1025.163
2007-11-08,1013.674
2007-11-09,988.305
2007-11-12,970.644
2007-11-13,957.831
2007-11-14,971.755
2007-11-15,950.243
2007-11-16,932.295
2007-11-19,899.617
2007-11-20,927.442
2007-11-21,901.524
2007-11-22,897.634
2007-11-23,905.222
2007-11-26,915.225
2007-11-27,898.381
2007-11-28,915.361
2007-11-29,920.093
2007-11-30,927.244
2007-12-03,918.775
2007-12-04,898.939
2007-12-05,908.926
2007-12-06,906.725
2007-12-07,932.531
2007-12-10,939.828
2007-12-11,940.313
2007-12-12,936.845
2007-12-13,902.953
2007-12-14,889.236
2007-12-17,857.786
2007-12-18,861.37
2007-12-19,849.437
2007-12-20,850.126
2007-12-21,870.019
2007-12-24,871.957
2007-12-25,871.957
2007-12-26,877.95
2007-12-27,882.133
2007-12-28,896.715
2007-12-31,891.592
2008-01-01,891.592
2008-01-02,892.984
2008-01-03,884.008
2008-01-04,867.313
2008-01-07,839.805
2008-01-08,846.233
2008-01-09,825.7
2008-01-10,803.814
2008-01-11,807.37
2008-01-14,824.988
2008-01-15,793.502
2008-01-16,768.888
2008-01-17,773.008
2008-01-18,757.883
2008-01-21,723.063
2008-01-22,747.976
2008-01-23,732.802
2008-01-24,783.525
2008-01-25,799.456
2008-01-28,793.806
2008-01-29,818.195
2008-01-30,809.517
2008-01-31,805.908
2008-02-01,833.622
2008-02-04,848.32
2008-02-05,795.397
2008-02-06,804.12
2008-02-07,775.39
2008-02-08,772.734
2008-02-11,768.191
2008-02-12,805.67
2008-02-13,808.438
2008-02-14,819.354
2008-02-15,818.368
2008-02-18,835.503
2008-02-19,842.469
2008-02-20,833.044
2008-02-21,850.364
2008-02-22,837.635
2008-02-25,856.119
2008-02-26,871.593
2008-02-27,885.56
2008-02-28,878.64
2008-02-29,867.238
2008-03-03,856.191
2008-03-04,844.503
2008-03-05,867.54
2008-03-06,867.899
2008-03-07,860.39
2008-03-10,841.471
2008-03-11,851.395
2008-03-12,873.583
2008-03-13,866.528
2008-03-14,867.617
2008-03-17,843.926
2008-03-18,866.94
2008-03-19,857.151
2008-03-20,845.513
2008-03-21,845.513
2008-03-24,844.306
2008-03-25,887.157
2008-03-26,907.357
2008-03-27,916.253
2008-03-28,916.857
2008-03-31,926.634
2008-04-01,938.542
2008-04-02,942.732
2008-04-03,921.433
2008-04-04,927.207
2008-04-07,934.447
2008-04-08,920.539
2008-04-09,919.972
2008-04-10,912.441
2008-04-11,908.23
2008-04-14,896.19
2008-04-15,895.202
2008-04-16,928.598
2008-04-17,920.064
2008-04-18,919.773
2008-04-21,924.425
2008-04-22,924.285
2008-04-23,914.577
2008-04-24,889.523
2008-04-25,906.481
2008-04-28,913.129
2008-04-29,900.46
2008-04-30,901.765
2008-05-01,894.901
2008-05-02,912.032
2008-05-05,921.262
2008-05-06,921.803
2008-05-07,934.758
2008-05-08,932.667
2008-05-09,921.732
2008-05-12,934.375
2008-05-13,938.756
2008-05-14,950.955
2008-05-15,946.669
2008-05-16,964.101
2008-05-19,968.738
2008-05-20,949.944
2008-05-21,955.865
2008-05-22,954.414
2008-05-23,938.081
2008-05-26,932.824
2008-05-27,918.577
2008-05-28,923.899
2008-05-29,922.559
2008-05-30,926.077
2008-06-02,921.206
2008-06-03,928.316
2008-06-04,922.276
2008-06-05,926.474
2008-06-06,919.001
2008-06-09,902.806
2008-06-10,873.793
2008-06-11,854.725
2008-06-12,840.028
2008-06-13,846.2
2008-06-16,859.861
2008-06-17,860.356
2008-06-18,833.559
2008-06-19,824.265
2008-06-20,831.928
2008-06-23,796.381
2008-06-24,794.492
2008-06-25,809.368
2008-06-26,802.586
2008-06-27,805.34
2008-06-30,807.999
2008-07-01,783.215
2008-07-02,782.921
2008-07-03,771.591
2008-07-04,761.594
2008-07-07,771.331
2008-07-08,754.156
2008-07-09,779.325
2008-07-10,770.314
2008-07-11,756.289
2008-07-14,757.111
2008-07-15,744.437
2008-07-16,751.071
2008-07-17,775.337
2008-07-18,780.588
2008-07-21,806.671
2008-07-22,790.608
2008-07-23,788.324
2008-07-24,732.062
2008-07-25,729.91
2008-07-28,722.572
2008-07-29,708.025
2008-07-30,725.947
2008-07-31,725.065
2008-08-01,711.399
2008-08-04,702.618
2008-08-05,723.311
2008-08-06,729.055
2008-08-07,727.127
2008-08-08,727.39
2008-08-11,735.66
2008-08-12,731.291
2008-08-13,709.083
2008-08-14,718.394
2008-08-15,720.531
2008-08-18,716.481
2008-08-19,694.319
2008-08-20,698.074
2008-08-21,700.447
2008-08-22,712.014
2008-08-25,707.093
2008-08-26,698.094
2008-08-27,697.097
2008-08-28,708.565
2008-08-29,712.483
2008-09-01,707.553
2008-09-02,712.045
2008-09-03,704.418
2008-09-04,676.096
2008-09-05,649.887
2008-09-08,667.652
2008-09-09,655.68
2008-09-10,654.923
2008-09-11,645.951
2008-09-12,665.007
2008-09-15,649.949
2008-09-16,633.461
2008-09-17,615.149
2008-09-18,612.334
2008-09-19,664.012
2008-09-22,656.525
2008-09-23,635.982
2008-09-24,627.819
2008-09-25,630.215
2008-09-26,610.763
2008-09-29,573.171
2008-09-30,563.58
2008-10-01,556.636
2008-10-02,539.46
2008-10-03,550.646
2008-10-06,495.555
2008-10-07,493.259
2008-10-08,465.219
2008-10-09,468.323
2008-10-10,442.346
2008-10-13,487.368
2008-10-14,498.253
2008-10-15,463.467
2008-10-16,438.571
2008-10-17,448.021
2008-10-20,451.345
2008-10-21,450.924
2008-10-22,424.046
2008-10-23,418.223
2008-10-24,396.268
2008-10-27,382.368
2008-10-28,387.573
2008-10-29,416.874
2008-10-30,432.024
2008-10-31,436.279
2008-11-03,451.748
2008-11-04,484.65
2008-11-05,485.144
2008-11-06,443.957
2008-11-07,445.253
2008-11-10,456.481
2008-11-11,434.445
2008-11-12,425.138
2008-11-13,418.591
2008-11-14,421.271
2008-11-17,410.057
2008-11-18,402.202
2008-11-19,383.994
2008-11-20,370.69
2008-11-21,359.082
2008-11-24,395.785
2008-11-25,404.214
2008-11-26,402.134
2008-11-27,417.818
2008-11-28,408.776
2008-12-01,383.496
2008-12-02,394.14
2008-12-03,395.277
2008-12-04,393.454
2008-12-05,376.638
2008-12-08,399.569
2008-12-09,403.67
2008-12-10,408.703
2008-12-11,404.806
2008-12-12,397.331
2008-12-15,402.88
2008-12-16,405.395
2008-12-17,418.015
2008-12-18,421.944
2008-12-19,405.282
2008-12-22,401.84
2008-12-23,405.147
2008-12-24,406.44
2008-12-25,406.44
2008-12-26,408.402
2008-12-29,419.085
2008-12-30,427.151
2008-12-31,419.782
2009-01-01,419.782
2009-01-02,443.263
2009-01-05,448.601
2009-01-06,440.342
2009-01-07,441.977
2009-01-08,427.739
2009-01-09,422.19
2009-01-12,417.709
2009-01-13,399.662
2009-01-14,383.927
2009-01-15,377.299
2009-01-16,388.105
2009-01-19,378.296
2009-01-20,367.781
2009-01-21,366.702
2009-01-22,369.207
2009-01-23,361.192
2009-01-26,379.672
2009-01-27,382.7
2009-01-28,397.96
2009-01-29,386.698
2009-01-30,379.996
2009-02-02,368.665
2009-02-03,378.515
2009-02-04,394.936
2009-02-05,387.11
2009-02-06,401.645
2009-02-09,414.53
2009-02-10,402.944
2009-02-11,397.532
2009-02-12,387.49
2009-02-13,393.028
2009-02-16,389.112
2009-02-17,369.707
2009-02-18,364.12
2009-02-19,365.867
2009-02-20,351.531
2009-02-23,346.773
2009-02-24,344.103
2009-02-25,337.185
2009-02-26,344.528
2009-02-27,340.236
2009-03-02,326.863
2009-03-03,317.094
2009-03-04,331.829
2009-03-05,323.382
2009-03-06,321.543
2009-03-09,316.612
2009-03-10,336.579
2009-03-11,342.948
2009-03-12,340.992
2009-03-13,342.194
2009-03-16,351.938
2009-03-17,348.123
2009-03-18,346.627
2009-03-19,367.798
2009-03-20,362.121
2009-03-23,367.584
2009-03-24,359.488
2009-03-25,364.073
2009-03-26,362.237
2009-03-27,350.869
2009-03-30,336.099
2009-03-31,342.101
2009-04-01,343.571
2009-04-02,372.882
2009-04-03,381.835
2009-04-06,382.415
2009-04-07,370.824
2009-04-08,370.41
2009-04-09,379.041
2009-04-10,379.041
2009-04-13,382.256
2009-04-14,392.989
2009-04-15,388.082
2009-04-16,397.708
2009-04-17,397.301
2009-04-20,377.467
2009-04-21,379.88
2009-04-22,400.798
2009-04-23,407.937
2009-04-24,428.674
2009-04-27,427.574
2009-04-28,420.343
2009-04-29,440.66
2009-04-30,446.467
2009-05-01,446.534
2009-05-04,478.296
2009-05-05,476.328
2009-05-06,492.914
2009-05-07,492.444
2009-05-08,505.729
2009-05-11,487.031
2009-05-12,477.002
2009-05-13,454.308
2009-05-14,461.633
2009-05-15,470.851
2009-05-18,475.894
2009-05-19,486.855
2009-05-20,504.914
2009-05-21,504.401
2009-05-22,495.878
2009-05-25,500.914
2009-05-26,493.813
2009-05-27,494.455
2009-05-28,492.633
2009-05-29,499.367
2009-06-01,517.366
2009-06-02,524.715
2009-06-03,506.386
2009-06-04,501.234
2009-06-05,494.484
2009-06-08,481.837
2009-06-09,490.746
2009-06-10,500.289
2009-06-11,508.575
2009-06-12,503.329
2009-06-15,485.148
2009-06-16,488.935
2009-06-17,468.576
2009-06-18,468.435
2009-06-19,467.261
2009-06-22,458.637
2009-06-23,458.762
2009-06-24,475.958
2009-06-25,471.44
2009-06-26,481.277
2009-06-29,491.583
2009-06-30,480.795
2009-07-01,497.776
2009-07-02,483.65
2009-07-03,477.4
2009-07-06,465.505
2009-07-07,469.403
2009-07-08,455.81
2009-07-09,459.128
2009-07-10,452.396
2009-07-13,459.104
2009-07-14,465.708
2009-07-15,489.442
2009-07-16,487.16
2009-07-17,489.991
2009-07-20,501.751
2009-07-21,515.112
2009-07-22,521.608
2009-07-23,526.796
2009-07-24,527.757
2009-07-27,532.096
2009-07-28,526.069
2009-07-29,520.626
2009-07-30,536.242
2009-07-31,540.636
2009-08-03,567.615
2009-08-04,561.661
2009-08-05,568.004
2009-08-06,567.327
2009-08-07,564.192
2009-08-10,557.129
2009-08-11,549.59
2009-08-12,559.893
2009-08-13,575.579
2009-08-14,577.808
2009-08-17,555.108
2009-08-18,561.11
2009-08-19,565.353
2009-08-20,577.546
2009-08-21,592.878
2009-08-24,606.455
2009-08-25,609.089
2009-08-26,597.415
2009-08-27,598.225
2009-08-28,613.393
2009-08-31,601.083
2009-09-01,588.57
2009-09-02,571.644
2009-09-03,580.278
2009-09-04,588.272
2009-09-07,608.229
2009-09-08,624.403
2009-09-09,633.212
2009-09-10,632.818
2009-09-11,640.856
2009-09-14,635.169
2009-09-15,638.527
2009-09-16,653.727
2009-09-17,662.037
2009-09-18,659.745
2009-09-21,650.476
2009-09-22,661.275
2009-09-23,661.184
2009-09-24,644.293
2009-09-25,638.319
2009-09-28,646.463
2009-09-29,636.468
2009-09-30,634.89
2009-10-01,618.484
2009-10-02,604.754
2009-10-05,611.985
2009-10-06,636.447
2009-10-07,629.09
2009-10-08,641.388
2009-10-09,643.38
2009-10-12,649.329
2009-10-13,646.593
2009-10-14,660.676
2009-10-15,663.281
2009-10-16,662.148
2009-10-19,671.448
2009-10-20,673.61
2009-10-21,671.97
2009-10-22,663.517
2009-10-23,662.995
2009-10-26,647.347
2009-10-27,634.153
2009-10-28,610.705
2009-10-29,629.991
2009-10-30,622.985
2009-11-02,627.335
2009-11-03,614.035
2009-11-04,636.242
2009-11-05,642.248
2009-11-06,643.814
2009-11-09,660.942
2009-11-10,659.188
2009-11-11,670.293
2009-11-12,669.089
2009-11-13,670.023
2009-11-16,690.771
2009-11-17,675.232
2009-11-18,689.144
2009-11-19,669.591
2009-11-20,667.604
2009-11-23,686.911
2009-11-24,679.712
2009-11-25,684.046
2009-11-26,658.322
2009-11-27,667.997
2009-11-30,658.604
2009-12-01,678.704
2009-12-02,683.009
2009-12-03,680.709
2009-12-04,673.881
2009-12-07,671.337
2009-12-08,661.04
2009-12-09,656.682
2009-12-10,661.642
2009-12-11,664.336
2009-12-14,663.766
2009-12-15,657.613
2009-12-16,657.608
2009-12-17,646.125
2009-12-18,638.81
2009-12-21,647.446
2009-12-22,650.823
2009-12-23,657.166
2009-12-24,658.289
2009-12-25,658.289
2009-12-28,662.425
2009-12-29,670.483
2009-12-30,668.764
2009-12-31,670.939
2010-01-01,670.939
2010-01-04,691.238
2010-01-05,695.379
2010-01-06,693.98
2010-01-07,697.249
2010-01-08,702.499
2010-01-11,709.296
2010-01-12,693.021
2010-01-13,698.626
2010-01-14,698.696
2010-01-15,688.168
2010-01-18,696.264
2010-01-19,696.285
2010-01-20,679.787
2010-01-21,675.165
2010-01-22,668.901
2010-01-25,670.251
2010-01-26,657.069
2010-01-27,662.097
2010-01-28,657.71
2010-01-29,660.646
2010-02-01,668.834
2010-02-02,672.677
2010-02-03,668.388
2010-02-04,647.145
2010-02-05,630.043
2010-02-08,620.297
2010-02-09,626.796
2010-02-10,625.875
2010-02-11,626.071
2010-02-12,616.755
2010-02-15,617.049
2010-02-16,629.856
2010-02-17,638.529
2010-02-18,641.957
2010-02-19,637.576
2010-02-22,645.428
2010-02-23,642.635
2010-02-24,645.64
2010-02-25,633.891
2010-02-26,645.652
2010-03-01,649.829
2010-03-02,661.865
2010-03-03,677.026
2010-03-04,674.312
2010-03-05,678.699
2010-03-08,686.041
2010-03-09,684.636
2010-03-10,694.993
2010-03-11,690.818
2010-03-12,708.746
2010-03-15,696.612
2010-03-16,707.305
2010-03-17,711.15
2010-03-18,699.298
2010-03-19,687.979
2010-03-22,696.779
2010-03-23,703.223
2010-03-24,694.775
2010-03-25,704.944
2010-03-26,714.583
2010-03-29,715.28
2010-03-30,708.218
2010-03-31,714.776
2010-04-01,725.126
2010-04-02,725.126
2010-04-05,723.465
2010-04-06,726.625
2010-04-07,722.69
2010-04-08,718.238
2010-04-09,729.03
2010-04-12,740.571
2010-04-13,736.184
2010-04-14,745.142
2010-04-15,743.771
2010-04-16,730.688
2010-04-19,720.379
2010-04-20,740.484
2010-04-21,730.816
2010-04-22,722.161
2010-04-23,736.406
2010-04-26,744.207
2010-04-27,721.752
2010-04-28,704.036
2010-04-29,719.779
2010-04-30,728.361
2010-05-03,722.558
2010-05-04,684.448
2010-05-05,659.127
2010-05-06,642.924
2010-05-07,611.827
2010-05-10,676.218
2010-05-11,660.542
2010-05-12,680.691
2010-05-13,674.545
2010-05-14,647.401
2010-05-17,640.225
2010-05-18,653.921
2010-05-19,627.78
2010-05-20,613.983
2010-05-21,625.274
2010-05-24,614.727
2010-05-25,586.278
2010-05-26,602.36
2010-05-27,624.68
2010-05-28,628.536
2010-05-31,624.554
2010-06-01,626.755
2010-06-02,628.837
2010-06-03,636.884
2010-06-04,616.116
2010-06-07,604.213
2010-06-08,601.635
2010-06-09,621.573
2010-06-10,641.552
2010-06-11,643.392
2010-06-14,669.068
2010-06-15,675.93
2010-06-16,671.151
2010-06-17,673.666
2010-06-18,679.016
2010-06-21,685.507
2010-06-22,678.85
2010-06-23,668.129
2010-06-24,656.212
2010-06-25,654.934
2010-06-28,661.199
2010-06-29,628.989
2010-06-30,631.074
2010-07-01,626.123
2010-07-02,634.806
2010-07-05,627.903
2010-07-06,652.046
2010-07-07,651.628
2010-07-08,662.601
2010-07-09,667.877
2010-07-12,666.711
2010-07-13,685.621
2010-07-14,687.205
2010-07-15,687.458
2010-07-16,679.745
2010-07-19,680.285
2010-07-20,675.024
2010-07-21,685.452
2010-07-22,702.961
2010-07-23,705.075
2010-07-26,718.678
2010-07-27,724.059
2010-07-28,724.576
2010-07-29,730.28
2010-07-30,722.139
2010-08-02,747.539
2010-08-03,751.14
2010-08-04,745.486
2010-08-05,752.911
2010-08-06,757.331
2010-08-09,764.365
2010-08-10,744.614
2010-08-11,711.483
2010-08-12,705.852
2010-08-13,709.679
2010-08-16,713.404
2010-08-17,729.203
2010-08-18,727.996
2010-08-19,718.406
2010-08-20,693.093
2010-08-23,692.13
2010-08-24,679.145
2010-08-25,670.704
2010-08-26,683.086
2010-08-27,685.875
2010-08-30,685.94
2010-08-31,692.964
2010-09-01,720.752
2010-09-02,726.306
2010-09-03,730.438
2010-09-06,730.109
2010-09-07,713.737
2010-09-08,723.57
2010-09-09,729.936
2010-09-10,733.481
2010-09-13,749.978
2010-09-14,753.124
2010-09-15,757.298
