Date,DENMARK LARGE VALUE Large Cap
2005-11-10,666.275
2005-11-11,673.316
2005-11-14,681.364
2005-11-15,673.134
2005-11-16,673.378
2005-11-17,678.873
2005-11-18,675.745
2005-11-21,683.332
2005-11-22,676.175
2005-11-23,683.856
2005-11-24,684.38
2005-11-25,682.145
2005-11-28,684.284
2005-11-29,680.859
2005-11-30,686.061
2005-12-01,688.313
2005-12-02,693.872
2005-12-05,695.483
2005-12-06,709.184
2005-12-07,716.104
2005-12-08,715.635
2005-12-09,716.959
2005-12-12,723.329
2005-12-13,713.48
2005-12-14,724.349
2005-12-15,718.547
2005-12-16,725.186
2005-12-19,733.751
2005-12-20,721.982
2005-12-21,724.94
2005-12-22,730.724
2005-12-23,745.882
2005-12-26,745.882
2005-12-27,745.432
2005-12-28,747.093
2005-12-29,747.839
2005-12-30,748.253
2006-01-02,755.837
2006-01-03,756.899
2006-01-04,763.099
2006-01-05,754.87
2006-01-06,760.233
2006-01-09,765.143
2006-01-10,763.934
2006-01-11,774.361
2006-01-12,779.833
2006-01-13,765.919
2006-01-16,776.371
2006-01-17,765.957
2006-01-18,763.909
2006-01-19,773.385
2006-01-20,771.18
2006-01-23,767.547
2006-01-24,766.216
2006-01-25,763.545
2006-01-26,766.078
2006-01-27,754.732
2006-01-30,748.741
2006-01-31,748.073
2006-02-01,760.879
2006-02-02,766.08
2006-02-03,763.121
2006-02-06,768.465
2006-02-07,753.835
2006-02-08,754.682
2006-02-09,750.635
2006-02-10,743.904
2006-02-13,754.674
2006-02-14,746.575
2006-02-15,747.261
2006-02-16,741.262
2006-02-17,747.045
2006-02-20,753.188
2006-02-21,752.758
2006-02-22,757.359
2006-02-23,755.994
2006-02-24,760.412
2006-02-27,761.351
2006-02-28,760.275
2006-03-01,766.093
2006-03-02,770.235
2006-03-03,773.655
2006-03-06,777.167
2006-03-07,763.274
2006-03-08,762.063
2006-03-09,767.233
2006-03-10,773.898
2006-03-13,794.736
2006-03-14,805.044
2006-03-15,812.978
2006-03-16,816.577
2006-03-17,814.0
2006-03-20,821.36
2006-03-21,817.686
2006-03-22,812.053
2006-03-23,808.696
2006-03-24,812.499
2006-03-27,825.274
2006-03-28,823.55
2006-03-29,818.624
2006-03-30,831.023
2006-03-31,824.625
2006-04-03,836.367
2006-04-04,840.92
2006-04-05,844.21
2006-04-06,852.467
2006-04-07,857.891
2006-04-10,862.77
2006-04-11,866.191
2006-04-12,841.493
2006-04-13,839.939
2006-04-14,839.939
2006-04-17,853.305
2006-04-18,854.424
2006-04-19,858.083
2006-04-20,862.595
2006-04-21,871.225
2006-04-24,870.531
2006-04-25,875.102
2006-04-26,880.52
2006-04-27,886.518
2006-04-28,884.036
2006-05-01,893.324
2006-05-02,901.798
2006-05-03,901.286
2006-05-04,906.814
2006-05-05,912.347
2006-05-08,920.349
2006-05-09,948.22
2006-05-10,956.609
2006-05-11,960.256
2006-05-12,965.309
2006-05-15,921.258
2006-05-16,926.157
2006-05-17,895.162
2006-05-18,875.962
2006-05-19,873.209
2006-05-22,851.997
2006-05-23,879.246
2006-05-24,856.891
2006-05-25,858.029
2006-05-26,851.18
2006-05-29,878.346
2006-05-30,858.661
2006-05-31,850.912
2006-06-01,850.975
2006-06-02,870.979
2006-06-05,871.704
2006-06-06,837.207
2006-06-07,843.36
2006-06-08,815.418
2006-06-09,826.6
2006-06-12,818.978
2006-06-13,778.303
2006-06-14,788.109
2006-06-15,805.487
2006-06-16,796.027
2006-06-19,813.224
2006-06-20,804.239
2006-06-21,801.992
2006-06-22,805.163
2006-06-23,800.384
2006-06-26,811.091
2006-06-27,813.769
2006-06-28,799.927
2006-06-29,813.721
2006-06-30,846.872
2006-07-03,840.171
2006-07-04,851.343
2006-07-05,829.851
2006-07-06,838.878
2006-07-07,839.753
2006-07-10,834.161
2006-07-11,833.05
2006-07-12,817.565
2006-07-13,813.221
2006-07-14,802.885
2006-07-17,787.058
2006-07-18,786.342
2006-07-19,798.388
2006-07-20,826.229
2006-07-21,829.753
2006-07-24,837.878
2006-07-25,834.162
2006-07-26,825.945
2006-07-27,848.775
2006-07-28,856.554
2006-07-31,852.543
2006-08-01,841.819
2006-08-02,862.589
2006-08-03,869.909
2006-08-04,880.663
2006-08-07,869.673
2006-08-08,863.472
2006-08-09,859.953
2006-08-10,855.397
2006-08-11,840.54
2006-08-14,842.006
2006-08-15,856.203
2006-08-16,853.905
2006-08-17,859.259
2006-08-18,858.425
2006-08-21,857.34
2006-08-22,854.197
2006-08-23,847.242
2006-08-24,840.578
2006-08-25,843.107
2006-08-28,844.119
2006-08-29,853.232
2006-08-30,859.414
2006-08-31,855.418
2006-09-01,849.865
2006-09-04,852.877
2006-09-05,849.063
2006-09-06,844.972
2006-09-07,839.238
2006-09-08,838.905
2006-09-11,843.336
2006-09-12,845.021
2006-09-13,860.339
2006-09-14,862.375
2006-09-15,856.57
2006-09-18,861.731
2006-09-19,861.098
2006-09-20,871.519
2006-09-21,884.189
2006-09-22,876.489
2006-09-25,872.193
2006-09-26,874.446
2006-09-27,874.852
2006-09-28,872.5
2006-09-29,874.194
2006-10-02,878.546
2006-10-03,868.756
2006-10-04,871.85
2006-10-05,884.314
2006-10-06,892.265
2006-10-09,895.202
2006-10-10,895.454
2006-10-11,897.114
2006-10-12,887.819
2006-10-13,885.768
2006-10-16,887.263
2006-10-17,883.29
2006-10-18,885.216
2006-10-19,896.741
2006-10-20,907.641
2006-10-23,921.523
2006-10-24,912.88
2006-10-25,924.449
2006-10-26,937.086
2006-10-27,923.936
2006-10-30,911.226
2006-10-31,933.691
2006-11-01,951.369
2006-11-02,939.552
2006-11-03,941.393
2006-11-06,967.385
2006-11-07,974.086
2006-11-08,1001.362
2006-11-09,963.94
2006-11-10,967.0
2006-11-13,944.385
2006-11-14,938.441
2006-11-15,946.692
2006-11-16,934.273
2006-11-17,935.872
2006-11-20,933.26
2006-11-21,945.636
2006-11-22,955.506
2006-11-23,949.152
2006-11-24,950.827
2006-11-27,948.022
2006-11-28,930.449
2006-11-29,953.259
2006-11-30,973.373
2006-12-01,959.457
2006-12-04,956.312
2006-12-05,959.234
2006-12-06,969.796
2006-12-07,963.537
2006-12-08,963.894
2006-12-11,962.592
2006-12-12,962.463
2006-12-13,967.275
2006-12-14,969.268
2006-12-15,964.237
2006-12-18,968.517
2006-12-19,971.268
2006-12-20,972.196
2006-12-21,974.623
2006-12-22,973.996
2006-12-25,973.996
2006-12-26,972.383
2006-12-27,979.517
2006-12-28,980.622
2006-12-29,988.097
2007-01-01,988.097
2007-01-02,1006.557
2007-01-03,1000.606
2007-01-04,979.063
2007-01-05,973.842
2007-01-08,971.164
2007-01-09,970.546
2007-01-10,958.643
2007-01-11,957.426
2007-01-12,963.504
2007-01-15,975.266
2007-01-16,975.013
2007-01-17,980.201
2007-01-18,987.797
2007-01-19,991.25
2007-01-22,988.338
2007-01-23,994.048
2007-01-24,1002.321
2007-01-25,1005.322
2007-01-26,1009.384
2007-01-29,1007.922
2007-01-30,1017.305
2007-01-31,1021.939
2007-02-01,1024.367
2007-02-02,1022.577
2007-02-05,1016.862
2007-02-06,1034.37
2007-02-07,1061.15
2007-02-08,1045.293
2007-02-09,1043.925
2007-02-12,1031.444
2007-02-13,1033.58
2007-02-14,1046.373
2007-02-15,1053.466
2007-02-16,1057.636
2007-02-19,1070.839
2007-02-20,1056.089
2007-02-21,1054.294
2007-02-22,1048.574
2007-02-23,1065.228
2007-02-26,1059.753
2007-02-27,1055.949
2007-02-28,1027.649
2007-03-01,1010.457
2007-03-02,1021.233
2007-03-05,1000.08
2007-03-06,1004.524
2007-03-07,1010.44
2007-03-08,1022.989
2007-03-09,1023.983
2007-03-12,1035.575
2007-03-13,1026.439
2007-03-14,994.938
2007-03-15,996.583
2007-03-16,1001.177
2007-03-19,1011.961
2007-03-20,1013.367
2007-03-21,1019.404
2007-03-22,1036.759
2007-03-23,1024.16
2007-03-26,1045.105
2007-03-27,1068.829
2007-03-28,1051.951
2007-03-29,1057.405
2007-03-30,1063.734
2007-04-02,1058.573
2007-04-03,1060.214
2007-04-04,1056.011
2007-04-05,1060.855
2007-04-06,1060.855
2007-04-09,1055.254
2007-04-10,1048.561
2007-04-11,1035.975
2007-04-12,1044.591
2007-04-13,1058.594
2007-04-16,1075.902
2007-04-17,1071.38
2007-04-18,1074.711
2007-04-19,1078.846
2007-04-20,1090.291
2007-04-23,1092.314
2007-04-24,1073.817
2007-04-25,1089.558
2007-04-26,1093.64
2007-04-27,1085.112
2007-04-30,1080.055
2007-05-01,1052.939
2007-05-02,1046.507
2007-05-03,1048.426
2007-05-04,1050.108
2007-05-07,1059.068
2007-05-08,1037.014
2007-05-09,1026.476
2007-05-10,1018.353
2007-05-11,1013.905
2007-05-14,1010.971
2007-05-15,1003.655
2007-05-16,1010.221
2007-05-17,1004.131
2007-05-18,1018.89
2007-05-21,1009.779
2007-05-22,1015.48
2007-05-23,1016.537
2007-05-24,1005.356
2007-05-25,1003.837
2007-05-28,1003.837
2007-05-29,1007.073
2007-05-30,1001.183
2007-05-31,1000.0
2007-06-01,1000.263
2007-06-04,1004.222
2007-06-05,1007.13
2007-06-06,981.154
2007-06-07,961.169
2007-06-08,957.229
2007-06-11,960.252
2007-06-12,943.575
2007-06-13,937.852
2007-06-14,943.634
2007-06-15,948.433
2007-06-18,948.673
2007-06-19,961.822
2007-06-20,965.704
2007-06-21,953.076
2007-06-22,943.927
2007-06-25,941.639
2007-06-26,934.878
2007-06-27,919.269
2007-06-28,925.749
2007-06-29,941.106
2007-07-02,960.212
2007-07-03,970.559
2007-07-04,1005.018
2007-07-05,994.886
2007-07-06,994.139
2007-07-09,982.364
2007-07-10,973.235
2007-07-11,987.94
2007-07-12,996.753
2007-07-13,999.2
2007-07-16,1006.595
2007-07-17,1009.607
2007-07-18,1005.942
2007-07-19,1017.654
2007-07-20,1012.182
2007-07-23,1003.475
2007-07-24,1006.11
2007-07-25,1001.654
2007-07-26,994.209
2007-07-27,970.625
2007-07-30,965.24
2007-07-31,976.157
2007-08-01,973.089
2007-08-02,973.856
2007-08-03,962.34
2007-08-06,961.166
2007-08-07,973.813
2007-08-08,988.277
2007-08-09,942.225
2007-08-10,918.258
2007-08-13,940.26
2007-08-14,922.699
2007-08-15,908.525
2007-08-16,882.233
2007-08-17,912.752
2007-08-20,926.939
2007-08-21,915.0
2007-08-22,939.714
2007-08-23,960.553
2007-08-24,952.453
2007-08-27,953.591
2007-08-28,927.239
2007-08-29,926.179
2007-08-30,940.114
2007-08-31,942.695
2007-09-03,938.181
2007-09-04,940.706
2007-09-05,929.265
2007-09-06,914.377
2007-09-07,890.585
2007-09-10,871.192
2007-09-11,888.724
2007-09-12,898.364
2007-09-13,893.786
2007-09-14,873.638
2007-09-17,858.51
2007-09-18,856.366
2007-09-19,906.894
2007-09-20,913.977
2007-09-21,903.511
2007-09-24,894.622
2007-09-25,892.106
2007-09-26,903.948
2007-09-27,923.263
2007-09-28,929.184
2007-10-01,946.829
2007-10-02,958.467
2007-10-03,952.497
2007-10-04,944.384
2007-10-05,937.382
2007-10-08,922.427
2007-10-09,944.612
2007-10-10,957.28
2007-10-11,970.084
2007-10-12,953.616
2007-10-15,959.284
2007-10-16,932.682
2007-10-17,932.966
2007-10-18,927.464
2007-10-19,916.723
2007-10-22,903.409
2007-10-23,922.712
2007-10-24,907.676
2007-10-25,907.137
2007-10-26,939.854
2007-10-29,953.19
2007-10-30,984.456
2007-10-31,1009.907
2007-11-01,974.281
2007-11-02,974.014
2007-11-05,969.851
2007-11-06,965.273
2007-11-07,969.455
2007-11-08,956.279
2007-11-09,930.852
2007-11-12,936.464
2007-11-13,947.622
2007-11-14,953.32
2007-11-15,937.833
2007-11-16,925.703
2007-11-19,914.761
2007-11-20,902.192
2007-11-21,871.472
2007-11-22,856.942
2007-11-23,898.524
2007-11-26,904.247
2007-11-27,904.266
2007-11-28,919.5
2007-11-29,921.501
2007-11-30,923.637
2007-12-03,924.685
2007-12-04,915.868
2007-12-05,909.829
2007-12-06,922.039
2007-12-07,946.513
2007-12-10,964.933
2007-12-11,959.103
2007-12-12,960.426
2007-12-13,939.57
2007-12-14,923.279
2007-12-17,896.326
2007-12-18,896.862
2007-12-19,894.762
2007-12-20,882.171
2007-12-21,890.422
2007-12-24,892.51
2007-12-25,892.51
2007-12-26,898.809
2007-12-27,901.168
2007-12-28,903.74
2007-12-31,898.69
2008-01-01,898.69
2008-01-02,917.847
2008-01-03,904.321
2008-01-04,890.78
2008-01-07,895.387
2008-01-08,904.338
2008-01-09,885.822
2008-01-10,883.095
2008-01-11,869.51
2008-01-14,886.285
2008-01-15,849.231
2008-01-16,813.477
2008-01-17,809.556
2008-01-18,797.016
2008-01-21,731.224
2008-01-22,778.675
2008-01-23,773.149
2008-01-24,797.238
2008-01-25,799.877
2008-01-28,781.412
2008-01-29,782.06
2008-01-30,786.374
2008-01-31,807.787
2008-02-01,844.197
2008-02-04,842.67
2008-02-05,795.592
2008-02-06,785.202
2008-02-07,788.137
2008-02-08,774.394
2008-02-11,765.378
2008-02-12,782.674
2008-02-13,797.979
2008-02-14,809.018
2008-02-15,794.505
2008-02-18,807.098
2008-02-19,827.173
2008-02-20,807.297
2008-02-21,823.928
2008-02-22,819.498
2008-02-25,842.032
2008-02-26,873.684
2008-02-27,905.361
2008-02-28,905.399
2008-02-29,883.616
2008-03-03,871.985
2008-03-04,866.846
2008-03-05,884.201
2008-03-06,879.233
2008-03-07,856.405
2008-03-10,829.596
2008-03-11,862.116
2008-03-12,891.454
2008-03-13,867.442
2008-03-14,857.398
2008-03-17,822.798
2008-03-18,886.139
2008-03-19,850.449
2008-03-20,838.137
2008-03-21,838.137
2008-03-24,836.943
2008-03-25,892.978
2008-03-26,896.103
2008-03-27,909.958
2008-03-28,902.678
2008-03-31,889.792
2008-04-01,904.717
2008-04-02,919.222
2008-04-03,895.496
2008-04-04,900.324
2008-04-07,913.689
2008-04-08,901.977
2008-04-09,888.099
2008-04-10,870.957
2008-04-11,860.053
2008-04-14,851.105
2008-04-15,860.415
2008-04-16,881.104
2008-04-17,900.177
2008-04-18,890.376
2008-04-21,888.281
2008-04-22,881.233
2008-04-23,865.419
2008-04-24,849.412
2008-04-25,866.086
2008-04-28,860.177
2008-04-29,818.109
2008-04-30,831.008
2008-05-01,824.719
2008-05-02,842.077
2008-05-05,846.287
2008-05-06,850.264
2008-05-07,846.749
2008-05-08,838.085
2008-05-09,832.573
2008-05-12,836.232
2008-05-13,847.753
2008-05-14,836.261
2008-05-15,844.812
2008-05-16,857.858
2008-05-19,853.237
2008-05-20,845.259
2008-05-21,840.743
2008-05-22,826.405
2008-05-23,822.833
2008-05-26,829.62
2008-05-27,825.548
2008-05-28,825.696
2008-05-29,818.208
2008-05-30,823.624
2008-06-02,810.491
2008-06-03,800.786
2008-06-04,783.97
2008-06-05,788.42
2008-06-06,765.465
2008-06-09,760.051
2008-06-10,740.768
2008-06-11,739.544
2008-06-12,744.03
2008-06-13,759.06
2008-06-16,753.547
2008-06-17,764.286
2008-06-18,743.612
2008-06-19,727.359
2008-06-20,722.878
2008-06-23,706.032
2008-06-24,698.307
2008-06-25,724.718
2008-06-26,710.347
2008-06-27,700.384
2008-06-30,695.558
2008-07-01,685.382
2008-07-02,705.524
2008-07-03,696.324
2008-07-04,678.871
2008-07-07,680.162
2008-07-08,654.28
2008-07-09,667.634
2008-07-10,665.246
2008-07-11,640.581
2008-07-14,645.19
2008-07-15,626.478
2008-07-16,618.128
2008-07-17,677.997
2008-07-18,699.586
2008-07-21,710.07
2008-07-22,696.271
2008-07-23,721.626
2008-07-24,717.966
2008-07-25,702.81
2008-07-28,694.399
2008-07-29,677.978
2008-07-30,695.234
2008-07-31,687.262
2008-08-01,689.301
2008-08-04,683.757
2008-08-05,717.08
2008-08-06,737.438
2008-08-07,715.682
2008-08-08,704.525
2008-08-11,717.562
2008-08-12,712.102
2008-08-13,692.159
2008-08-14,692.376
2008-08-15,688.679
2008-08-18,688.065
2008-08-19,671.498
2008-08-20,659.621
2008-08-21,666.478
2008-08-22,669.413
2008-08-25,659.423
2008-08-26,649.043
2008-08-27,649.214
2008-08-28,666.522
2008-08-29,679.622
2008-09-01,673.558
2008-09-02,688.054
2008-09-03,680.359
2008-09-04,652.566
2008-09-05,626.433
2008-09-08,650.022
2008-09-09,665.026
2008-09-10,643.21
2008-09-11,621.511
2008-09-12,643.038
2008-09-15,626.543
2008-09-16,614.281
2008-09-17,586.404
2008-09-18,629.845
2008-09-19,683.434
2008-09-22,693.13
2008-09-23,664.15
2008-09-24,669.657
2008-09-25,681.614
2008-09-26,652.77
2008-09-29,605.731
2008-09-30,564.403
2008-10-01,566.049
2008-10-02,555.844
2008-10-03,591.566
2008-10-06,487.073
2008-10-07,446.86
2008-10-08,404.561
2008-10-09,420.195
2008-10-10,382.197
2008-10-13,428.193
2008-10-14,486.768
2008-10-15,466.48
2008-10-16,430.159
2008-10-17,464.073
2008-10-20,472.979
2008-10-21,459.134
2008-10-22,419.289
2008-10-23,390.249
2008-10-24,350.04
2008-10-27,319.079
2008-10-28,313.8
2008-10-29,334.815
2008-10-30,344.233
2008-10-31,351.923
2008-11-03,369.676
2008-11-04,400.928
2008-11-05,415.243
2008-11-06,389.956
2008-11-07,382.728
2008-11-10,378.581
2008-11-11,352.456
2008-11-12,340.52
2008-11-13,331.562
2008-11-14,312.995
2008-11-17,308.969
2008-11-18,305.974
2008-11-19,280.546
2008-11-20,251.396
2008-11-21,250.027
2008-11-24,278.103
2008-11-25,293.135
2008-11-26,285.937
2008-11-27,300.707
2008-11-28,287.775
2008-12-01,279.974
2008-12-02,281.473
2008-12-03,278.895
2008-12-04,288.554
2008-12-05,268.215
2008-12-08,288.309
2008-12-09,293.976
2008-12-10,289.39
2008-12-11,289.63
2008-12-12,287.498
2008-12-15,291.755
2008-12-16,286.204
2008-12-17,291.688
2008-12-18,281.469
2008-12-19,264.236
2008-12-22,250.962
2008-12-23,253.621
2008-12-24,254.516
2008-12-25,254.516
2008-12-26,255.724
2008-12-29,266.096
2008-12-30,263.698
2008-12-31,259.477
2009-01-01,259.477
2009-01-02,275.868
2009-01-05,280.594
2009-01-06,284.848
2009-01-07,285.969
2009-01-08,296.007
2009-01-09,309.311
2009-01-12,307.614
2009-01-13,292.357
2009-01-14,281.814
2009-01-15,274.25
2009-01-16,269.742
2009-01-19,263.019
2009-01-20,250.276
2009-01-21,251.306
2009-01-22,255.69
2009-01-23,248.237
2009-01-26,273.794
2009-01-27,269.198
2009-01-28,285.103
2009-01-29,273.193
2009-01-30,270.858
2009-02-02,261.205
2009-02-03,261.843
2009-02-04,265.413
2009-02-05,247.926
2009-02-06,246.433
2009-02-09,250.013
2009-02-10,244.358
2009-02-11,243.675
2009-02-12,240.239
2009-02-13,240.755
2009-02-16,234.22
2009-02-17,219.02
2009-02-18,214.876
2009-02-19,220.31
2009-02-20,213.954
2009-02-23,215.67
2009-02-24,208.294
2009-02-25,205.628
2009-02-26,215.126
2009-02-27,206.274
2009-03-02,192.137
2009-03-03,194.942
2009-03-04,203.71
2009-03-05,193.93
2009-03-06,192.24
2009-03-09,190.89
2009-03-10,208.413
2009-03-11,222.575
2009-03-12,225.213
2009-03-13,229.275
2009-03-16,243.932
2009-03-17,245.98
2009-03-18,245.205
2009-03-19,262.797
2009-03-20,262.304
2009-03-23,270.525
2009-03-24,264.095
2009-03-25,263.53
2009-03-26,280.244
2009-03-27,268.664
2009-03-30,247.051
2009-03-31,263.486
2009-04-01,274.234
2009-04-02,288.678
2009-04-03,300.02
2009-04-06,307.433
2009-04-07,286.641
2009-04-08,291.86
2009-04-09,291.384
2009-04-10,291.384
2009-04-13,293.866
2009-04-14,307.289
2009-04-15,298.954
2009-04-16,316.375
2009-04-17,325.696
2009-04-20,306.838
2009-04-21,302.37
2009-04-22,311.935
2009-04-23,311.655
2009-04-24,321.298
2009-04-27,311.332
2009-04-28,302.81
2009-04-29,318.874
2009-04-30,333.839
2009-05-01,341.056
2009-05-04,353.708
2009-05-05,354.904
2009-05-06,405.0
2009-05-07,442.834
2009-05-08,445.199
2009-05-11,463.371
2009-05-12,449.018
2009-05-13,432.801
2009-05-14,433.261
2009-05-15,452.921
2009-05-18,464.146
2009-05-19,482.157
2009-05-20,486.165
2009-05-21,485.635
2009-05-22,493.446
2009-05-25,486.284
2009-05-26,474.435
2009-05-27,477.828
2009-05-28,464.318
2009-05-29,477.914
2009-06-01,477.978
2009-06-02,499.57
2009-06-03,481.892
2009-06-04,489.102
2009-06-05,482.896
2009-06-08,474.703
2009-06-09,487.561
2009-06-10,502.848
2009-06-11,512.18
2009-06-12,512.322
2009-06-15,493.364
2009-06-16,487.353
2009-06-17,467.236
2009-06-18,473.824
2009-06-19,478.677
2009-06-22,463.828
2009-06-23,449.203
2009-06-24,467.365
2009-06-25,458.143
2009-06-26,467.297
2009-06-29,483.708
2009-06-30,484.156
2009-07-01,495.918
2009-07-02,483.624
2009-07-03,477.388
2009-07-06,470.824
2009-07-07,467.541
2009-07-08,455.766
2009-07-09,458.895
2009-07-10,454.423
2009-07-13,450.185
2009-07-14,465.245
2009-07-15,474.143
2009-07-16,484.662
2009-07-17,490.493
2009-07-20,500.52
2009-07-21,519.976
2009-07-22,532.099
2009-07-23,553.553
2009-07-24,540.319
2009-07-27,543.248
2009-07-28,542.192
2009-07-29,532.466
2009-07-30,542.973
2009-07-31,553.389
2009-08-03,589.692
2009-08-04,584.58
2009-08-05,594.152
2009-08-06,599.743
2009-08-07,593.538
2009-08-10,595.055
2009-08-11,582.71
2009-08-12,589.946
2009-08-13,608.516
2009-08-14,609.917
2009-08-17,587.264
2009-08-18,599.306
2009-08-19,605.411
2009-08-20,625.913
2009-08-21,643.575
2009-08-24,649.805
2009-08-25,655.118
2009-08-26,650.792
2009-08-27,647.673
2009-08-28,658.19
2009-08-31,656.22
2009-09-01,645.612
2009-09-02,613.514
2009-09-03,615.758
2009-09-04,630.421
2009-09-07,637.618
2009-09-08,650.115
2009-09-09,651.66
2009-09-10,646.53
2009-09-11,651.951
2009-09-14,652.393
2009-09-15,633.411
2009-09-16,646.654
2009-09-17,657.898
2009-09-18,664.267
2009-09-21,654.289
2009-09-22,661.693
2009-09-23,655.996
2009-09-24,641.957
2009-09-25,644.668
2009-09-28,645.277
2009-09-29,633.269
2009-09-30,646.805
2009-10-01,641.332
2009-10-02,611.478
2009-10-05,618.372
2009-10-06,629.883
2009-10-07,618.084
2009-10-08,621.647
2009-10-09,622.048
2009-10-12,624.577
2009-10-13,617.13
2009-10-14,639.497
2009-10-15,650.305
2009-10-16,651.739
2009-10-19,656.942
2009-10-20,662.882
2009-10-21,668.848
2009-10-22,650.811
2009-10-23,652.25
2009-10-26,636.861
2009-10-27,618.092
2009-10-28,584.906
2009-10-29,612.023
2009-10-30,597.566
2009-11-02,612.867
2009-11-03,597.632
2009-11-04,586.869
2009-11-05,598.642
2009-11-06,608.395
2009-11-09,611.676
2009-11-10,606.951
2009-11-11,611.437
2009-11-12,604.754
2009-11-13,600.221
2009-11-16,618.717
2009-11-17,606.939
2009-11-18,609.489
2009-11-19,596.339
2009-11-20,585.208
2009-11-23,600.124
2009-11-24,592.09
2009-11-25,589.048
2009-11-26,574.327
2009-11-27,579.544
2009-11-30,575.131
2009-12-01,596.206
2009-12-02,610.145
2009-12-03,625.48
2009-12-04,619.859
2009-12-07,611.011
2009-12-08,600.331
2009-12-09,602.144
2009-12-10,603.554
2009-12-11,600.162
2009-12-14,607.745
2009-12-15,604.627
2009-12-16,607.687
2009-12-17,594.6
2009-12-18,584.755
2009-12-21,573.63
2009-12-22,579.131
2009-12-23,582.817
2009-12-24,583.801
2009-12-25,583.801
2009-12-28,588.226
2009-12-29,591.638
2009-12-30,585.733
2009-12-31,587.681
2010-01-01,587.681
2010-01-04,610.931
2010-01-05,607.466
2010-01-06,600.407
2010-01-07,607.25
2010-01-08,611.698
2010-01-11,633.782
2010-01-12,623.191
2010-01-13,619.797
2010-01-14,619.616
2010-01-15,617.045
2010-01-18,624.441
2010-01-19,617.442
2010-01-20,605.579
2010-01-21,599.162
2010-01-22,603.237
2010-01-25,610.375
2010-01-26,596.51
2010-01-27,591.915
2010-01-28,588.284
2010-01-29,606.912
2010-02-01,601.358
2010-02-02,603.461
2010-02-03,599.646
2010-02-04,582.771
2010-02-05,562.274
2010-02-08,548.63
2010-02-09,550.782
2010-02-10,550.399
2010-02-11,557.636
2010-02-12,561.311
2010-02-15,553.31
2010-02-16,565.689
2010-02-17,565.671
2010-02-18,561.767
2010-02-19,570.784
2010-02-22,570.333
2010-02-23,606.816
2010-02-24,603.808
2010-02-25,595.052
2010-02-26,616.45
2010-03-01,620.218
2010-03-02,632.62
2010-03-03,634.454
2010-03-04,621.976
2010-03-05,632.743
2010-03-08,631.299
2010-03-09,634.813
2010-03-10,633.465
2010-03-11,634.74
2010-03-12,637.144
2010-03-15,632.578
2010-03-16,642.77
2010-03-17,656.172
2010-03-18,653.579
2010-03-19,648.213
2010-03-22,653.161
2010-03-23,665.924
2010-03-24,652.978
2010-03-25,651.795
2010-03-26,658.675
2010-03-29,666.387
2010-03-30,660.091
2010-03-31,666.388
2010-04-01,666.63
2010-04-02,666.63
2010-04-05,665.022
2010-04-06,672.921
2010-04-07,673.021
2010-04-08,669.746
2010-04-09,674.394
2010-04-12,691.115
2010-04-13,671.191
2010-04-14,675.722
2010-04-15,671.327
2010-04-16,657.844
2010-04-19,644.528
2010-04-20,665.189
2010-04-21,668.534
2010-04-22,654.43
2010-04-23,663.01
2010-04-26,665.931
2010-04-27,653.697
2010-04-28,643.727
2010-04-29,656.81
2010-04-30,659.397
2010-05-03,649.937
2010-05-04,629.883
2010-05-05,612.793
2010-05-06,606.116
2010-05-07,569.727
2010-05-10,623.139
2010-05-11,625.942
2010-05-12,661.127
2010-05-13,655.353
2010-05-14,647.97
2010-05-17,629.545
2010-05-18,655.142
2010-05-19,643.771
2010-05-20,613.372
2010-05-21,623.065
2010-05-24,614.219
2010-05-25,582.458
2010-05-26,596.405
2010-05-27,617.573
2010-05-28,612.351
2010-05-31,611.913
2010-06-01,612.354
2010-06-02,617.837
2010-06-03,634.011
2010-06-04,616.761
2010-06-07,604.487
2010-06-08,597.827
2010-06-09,628.732
2010-06-10,653.412
2010-06-11,637.18
2010-06-14,655.521
2010-06-15,655.188
2010-06-16,649.514
2010-06-17,652.021
2010-06-18,661.334
2010-06-21,655.336
2010-06-22,645.753
2010-06-23,639.149
2010-06-24,636.349
2010-06-25,634.25
2010-06-28,638.445
2010-06-29,605.238
2010-06-30,616.507
2010-07-01,602.823
2010-07-02,632.174
2010-07-05,626.182
2010-07-06,650.661
2010-07-07,653.269
2010-07-08,655.591
2010-07-09,661.345
2010-07-12,661.455
2010-07-13,671.296
2010-07-14,665.861
2010-07-15,676.199
2010-07-16,668.443
2010-07-19,671.778
2010-07-20,666.393
2010-07-21,672.243
2010-07-22,683.201
2010-07-23,704.414
2010-07-26,705.27
2010-07-27,716.356
2010-07-28,715.265
2010-07-29,723.389
2010-07-30,711.803
2010-08-02,738.996
2010-08-03,744.558
2010-08-04,740.158
2010-08-05,730.133
2010-08-06,700.432
2010-08-09,715.152
2010-08-10,695.971
2010-08-11,683.375
2010-08-12,694.888
2010-08-13,686.316
2010-08-16,691.931
2010-08-17,707.493
2010-08-18,712.131
2010-08-19,725.213
2010-08-20,716.394
2010-08-23,715.579
2010-08-24,716.479
2010-08-25,720.317
2010-08-26,747.255
2010-08-27,754.976
2010-08-30,747.703
2010-08-31,758.838
2010-09-01,787.503
2010-09-02,772.764
2010-09-03,780.404
2010-09-06,775.071
2010-09-07,767.308
2010-09-08,780.79
2010-09-09,789.239
