Date,AUSTRIA SMID CAP SMID (Small+Mid Cap)
2005-11-09,545.361
2005-11-10,543.763
2005-11-11,540.6
2005-11-14,545.409
2005-11-15,543.661
2005-11-16,544.25
2005-11-17,555.204
2005-11-18,556.067
2005-11-21,557.457
2005-11-22,562.343
2005-11-23,571.545
2005-11-24,572.57
2005-11-25,573.27
2005-11-28,574.2
2005-11-29,574.479
2005-11-30,575.716
2005-12-01,573.076
2005-12-02,575.259
2005-12-05,579.143
2005-12-06,578.18
2005-12-07,575.976
2005-12-08,581.037
2005-12-09,579.779
2005-12-12,589.403
2005-12-13,591.531
2005-12-14,595.803
2005-12-15,591.704
2005-12-16,595.605
2005-12-19,595.486
2005-12-20,592.83
2005-12-21,590.942
2005-12-22,594.167
2005-12-23,595.775
2005-12-26,595.775
2005-12-27,595.405
2005-12-28,599.094
2005-12-29,599.299
2005-12-30,596.845
2006-01-02,596.857
2006-01-03,611.695
2006-01-04,626.103
2006-01-05,629.307
2006-01-06,632.117
2006-01-09,633.77
2006-01-10,632.698
2006-01-11,636.521
2006-01-12,635.165
2006-01-13,633.339
2006-01-16,636.82
2006-01-17,632.485
2006-01-18,631.148
2006-01-19,638.803
2006-01-20,639.015
2006-01-23,648.374
2006-01-24,650.928
2006-01-25,651.209
2006-01-26,651.917
2006-01-27,654.196
2006-01-30,655.915
2006-01-31,659.974
2006-02-01,664.65
2006-02-02,659.343
2006-02-03,653.697
2006-02-06,654.298
2006-02-07,654.221
2006-02-08,650.781
2006-02-09,656.41
2006-02-10,655.025
2006-02-13,656.188
2006-02-14,654.453
2006-02-15,656.484
2006-02-16,659.238
2006-02-17,660.743
2006-02-20,668.374
2006-02-21,667.512
2006-02-22,666.719
2006-02-23,673.637
2006-02-24,666.834
2006-02-27,667.466
2006-02-28,665.07
2006-03-01,665.114
2006-03-02,665.173
2006-03-03,669.491
2006-03-06,671.106
2006-03-07,659.32
2006-03-08,652.715
2006-03-09,655.414
2006-03-10,655.824
2006-03-13,660.482
2006-03-14,665.498
2006-03-15,672.143
2006-03-16,681.518
2006-03-17,687.582
2006-03-20,688.965
2006-03-21,684.73
2006-03-22,689.648
2006-03-23,682.082
2006-03-24,679.952
2006-03-27,682.991
2006-03-28,682.29
2006-03-29,678.267
2006-03-30,689.4
2006-03-31,690.781
2006-04-03,691.849
2006-04-04,699.879
2006-04-05,699.884
2006-04-06,700.152
2006-04-07,691.537
2006-04-10,690.594
2006-04-11,687.934
2006-04-12,682.343
2006-04-13,683.713
2006-04-14,683.713
2006-04-17,694.573
2006-04-18,693.803
2006-04-19,707.042
2006-04-20,711.231
2006-04-21,720.808
2006-04-24,725.805
2006-04-25,733.102
2006-04-26,736.287
2006-04-27,732.91
2006-04-28,733.816
2006-05-01,735.098
2006-05-02,742.1
2006-05-03,746.278
2006-05-04,756.951
2006-05-05,765.52
2006-05-08,773.967
2006-05-09,771.36
2006-05-10,775.192
2006-05-11,778.992
2006-05-12,773.295
2006-05-15,754.06
2006-05-16,751.28
2006-05-17,732.431
2006-05-18,719.511
2006-05-19,715.978
2006-05-22,679.68
2006-05-23,698.895
2006-05-24,676.351
2006-05-25,677.305
2006-05-26,695.647
2006-05-29,704.699
2006-05-30,700.051
2006-05-31,701.532
2006-06-01,703.95
2006-06-02,724.39
2006-06-05,725.006
2006-06-06,692.336
2006-06-07,691.72
2006-06-08,668.715
2006-06-09,667.332
2006-06-12,658.837
2006-06-13,630.788
2006-06-14,640.367
2006-06-15,640.62
2006-06-16,651.668
2006-06-19,654.478
2006-06-20,654.514
2006-06-21,661.961
2006-06-22,658.751
2006-06-23,662.799
2006-06-26,667.482
2006-06-27,667.872
2006-06-28,661.473
2006-06-29,664.36
2006-06-30,695.004
2006-07-03,706.094
2006-07-04,706.207
2006-07-05,696.165
2006-07-06,704.755
2006-07-07,706.128
2006-07-10,702.77
2006-07-11,697.082
2006-07-12,698.379
2006-07-13,686.408
2006-07-14,671.91
2006-07-17,658.83
2006-07-18,650.68
2006-07-19,662.262
2006-07-20,670.494
2006-07-21,667.176
2006-07-24,667.252
2006-07-25,671.344
2006-07-26,672.765
2006-07-27,681.168
2006-07-28,684.766
2006-07-31,689.536
2006-08-01,688.874
2006-08-02,699.673
2006-08-03,696.648
2006-08-04,708.034
2006-08-07,702.652
2006-08-08,699.128
2006-08-09,698.949
2006-08-10,692.107
2006-08-11,690.639
2006-08-14,697.043
2006-08-15,699.34
2006-08-16,707.204
2006-08-17,709.054
2006-08-18,707.881
2006-08-21,712.628
2006-08-22,705.742
2006-08-23,708.931
2006-08-24,705.956
2006-08-25,706.452
2006-08-28,713.744
2006-08-29,710.424
2006-08-30,715.015
2006-08-31,711.885
2006-09-01,721.273
2006-09-04,723.493
2006-09-05,716.105
2006-09-06,714.215
2006-09-07,706.53
2006-09-08,706.191
2006-09-11,707.417
2006-09-12,707.709
2006-09-13,710.418
2006-09-14,717.258
2006-09-15,715.571
2006-09-18,720.143
2006-09-19,716.724
2006-09-20,718.964
2006-09-21,723.936
2006-09-22,723.137
2006-09-25,716.092
2006-09-26,718.653
2006-09-27,728.145
2006-09-28,730.913
2006-09-29,733.487
2006-10-02,721.056
2006-10-03,719.006
2006-10-04,722.401
2006-10-05,727.508
2006-10-06,723.294
2006-10-09,724.041
2006-10-10,727.403
2006-10-11,732.912
2006-10-12,735.575
2006-10-13,736.894
2006-10-16,746.347
2006-10-17,743.71
2006-10-18,745.627
2006-10-19,748.945
2006-10-20,752.273
2006-10-23,748.379
2006-10-24,750.333
2006-10-25,753.939
2006-10-26,758.851
2006-10-27,768.67
2006-10-30,763.414
2006-10-31,766.581
2006-11-01,767.121
2006-11-02,765.981
2006-11-03,759.067
2006-11-06,769.726
2006-11-07,769.249
2006-11-08,772.827
2006-11-09,772.969
2006-11-10,770.493
2006-11-13,770.256
2006-11-14,769.419
2006-11-15,773.335
2006-11-16,781.466
2006-11-17,779.374
2006-11-20,776.033
2006-11-21,779.513
2006-11-22,790.511
2006-11-23,790.884
2006-11-24,800.22
2006-11-27,795.813
2006-11-28,790.246
2006-11-29,801.874
2006-11-30,809.69
2006-12-01,816.802
2006-12-04,820.069
2006-12-05,821.458
2006-12-06,831.151
2006-12-07,837.561
2006-12-08,838.884
2006-12-11,836.487
2006-12-12,835.968
2006-12-13,840.043
2006-12-14,841.801
2006-12-15,846.503
2006-12-18,851.864
2006-12-19,850.584
2006-12-20,856.662
2006-12-21,856.431
2006-12-22,852.458
2006-12-25,852.458
2006-12-26,851.13
2006-12-27,856.028
2006-12-28,858.693
2006-12-29,861.502
2007-01-01,861.502
2007-01-02,878.155
2007-01-03,873.051
2007-01-04,865.994
2007-01-05,854.467
2007-01-08,853.742
2007-01-09,856.774
2007-01-10,849.048
2007-01-11,854.792
2007-01-12,860.854
2007-01-15,864.401
2007-01-16,858.886
2007-01-17,857.857
2007-01-18,855.801
2007-01-19,864.025
2007-01-22,871.59
2007-01-23,874.428
2007-01-24,876.339
2007-01-25,878.618
2007-01-26,867.963
2007-01-29,872.824
2007-01-30,877.481
2007-01-31,884.216
2007-02-01,889.495
2007-02-02,891.184
2007-02-05,889.754
2007-02-06,889.146
2007-02-07,896.354
2007-02-08,898.098
2007-02-09,897.199
2007-02-12,890.435
2007-02-13,896.66
2007-02-14,905.672
2007-02-15,908.521
2007-02-16,902.849
2007-02-19,914.87
2007-02-20,919.243
2007-02-21,914.4
2007-02-22,919.752
2007-02-23,927.173
2007-02-26,928.941
2007-02-27,896.682
2007-02-28,887.066
2007-03-01,877.742
2007-03-02,881.254
2007-03-05,863.32
2007-03-06,868.198
2007-03-07,883.212
2007-03-08,899.445
2007-03-09,905.686
2007-03-12,909.039
2007-03-13,905.204
2007-03-14,885.4
2007-03-15,896.412
2007-03-16,916.737
2007-03-19,928.965
2007-03-20,927.005
2007-03-21,933.369
2007-03-22,944.943
2007-03-23,939.339
2007-03-26,944.284
2007-03-27,937.818
2007-03-28,939.823
2007-03-29,945.57
2007-03-30,947.264
2007-04-02,960.39
2007-04-03,964.914
2007-04-04,970.511
2007-04-05,974.761
2007-04-06,974.761
2007-04-09,969.682
2007-04-10,983.765
2007-04-11,980.095
2007-04-12,974.708
2007-04-13,980.681
2007-04-16,982.925
2007-04-17,984.042
2007-04-18,978.651
2007-04-19,982.82
2007-04-20,989.79
2007-04-23,987.156
2007-04-24,990.847
2007-04-25,992.724
2007-04-26,997.24
2007-04-27,995.594
2007-04-30,993.697
2007-05-01,989.984
2007-05-02,987.871
2007-05-03,979.889
2007-05-04,980.477
2007-05-07,985.596
2007-05-08,972.276
2007-05-09,975.085
2007-05-10,972.286
2007-05-11,968.694
2007-05-14,970.745
2007-05-15,972.915
2007-05-16,970.321
2007-05-17,964.459
2007-05-18,969.696
2007-05-21,966.759
2007-05-22,973.572
2007-05-23,982.397
2007-05-24,987.524
2007-05-25,983.896
2007-05-28,983.896
2007-05-29,992.973
2007-05-30,983.974
2007-05-31,1000.0
2007-06-01,1007.621
2007-06-04,1012.695
2007-06-05,1003.787
2007-06-06,986.627
2007-06-07,984.141
2007-06-08,960.462
2007-06-11,971.503
2007-06-12,972.806
2007-06-13,964.456
2007-06-14,979.39
2007-06-15,990.493
2007-06-18,987.165
2007-06-19,980.705
2007-06-20,981.334
2007-06-21,959.824
2007-06-22,972.152
2007-06-25,965.674
2007-06-26,964.07
2007-06-27,959.968
2007-06-28,970.85
2007-06-29,984.551
2007-07-02,996.295
2007-07-03,994.219
2007-07-04,1000.701
2007-07-05,990.408
2007-07-06,992.917
2007-07-09,999.757
2007-07-10,1000.435
2007-07-11,990.403
2007-07-12,998.072
2007-07-13,1003.711
2007-07-16,998.876
2007-07-17,987.969
2007-07-18,974.551
2007-07-19,987.455
2007-07-20,984.943
2007-07-23,984.247
2007-07-24,976.016
2007-07-25,956.929
2007-07-26,932.881
2007-07-27,906.79
2007-07-30,876.021
2007-07-31,924.315
2007-08-01,896.809
2007-08-02,913.649
2007-08-03,911.088
2007-08-06,893.328
2007-08-07,902.985
2007-08-08,925.176
2007-08-09,890.91
2007-08-10,859.612
2007-08-13,871.474
2007-08-14,858.358
2007-08-15,851.907
2007-08-16,793.619
2007-08-17,796.544
2007-08-20,812.277
2007-08-21,816.369
2007-08-22,859.112
2007-08-23,838.865
2007-08-24,845.28
2007-08-27,854.815
2007-08-28,836.106
2007-08-29,841.618
2007-08-30,850.35
2007-08-31,870.648
2007-09-03,881.031
2007-09-04,887.157
2007-09-05,858.228
2007-09-06,850.286
2007-09-07,825.351
2007-09-10,803.797
2007-09-11,829.59
2007-09-12,821.991
2007-09-13,837.0
2007-09-14,826.484
2007-09-17,808.032
2007-09-18,823.744
2007-09-19,854.544
2007-09-20,852.799
2007-09-21,865.771
2007-09-24,855.298
2007-09-25,841.825
2007-09-26,840.931
2007-09-27,849.552
2007-09-28,840.796
2007-10-01,848.106
2007-10-02,851.218
2007-10-03,854.919
2007-10-04,863.603
2007-10-05,879.682
2007-10-08,868.948
2007-10-09,874.206
2007-10-10,872.766
2007-10-11,883.806
2007-10-12,879.658
2007-10-15,887.56
2007-10-16,870.281
2007-10-17,886.987
2007-10-18,883.143
2007-10-19,872.954
2007-10-22,842.814
2007-10-23,863.391
2007-10-24,859.357
2007-10-25,873.243
2007-10-26,878.126
2007-10-29,889.688
2007-10-30,880.161
2007-10-31,887.176
2007-11-01,885.152
2007-11-02,862.17
2007-11-05,850.158
2007-11-06,853.993
2007-11-07,836.726
2007-11-08,825.555
2007-11-09,818.045
2007-11-12,804.509
2007-11-13,794.838
2007-11-14,780.622
2007-11-15,763.025
2007-11-16,756.257
2007-11-19,731.057
2007-11-20,748.684
2007-11-21,723.698
2007-11-22,732.722
2007-11-23,742.775
2007-11-26,751.533
2007-11-27,745.441
2007-11-28,770.241
2007-11-29,777.599
2007-11-30,791.374
2007-12-03,779.57
2007-12-04,771.175
2007-12-05,779.435
2007-12-06,772.028
2007-12-07,787.695
2007-12-10,796.287
2007-12-11,793.085
2007-12-12,789.755
2007-12-13,766.054
2007-12-14,762.459
2007-12-17,735.597
2007-12-18,744.946
2007-12-19,735.177
2007-12-20,732.251
2007-12-21,748.927
2007-12-24,750.595
2007-12-25,750.595
2007-12-26,755.754
2007-12-27,769.275
2007-12-28,777.777
2007-12-31,773.334
2008-01-01,773.334
2008-01-02,779.906
2008-01-03,770.185
2008-01-04,757.642
2008-01-07,738.784
2008-01-08,745.705
2008-01-09,723.872
2008-01-10,711.103
2008-01-11,708.472
2008-01-14,718.48
2008-01-15,694.699
2008-01-16,678.41
2008-01-17,673.406
2008-01-18,671.752
2008-01-21,634.838
2008-01-22,659.732
2008-01-23,647.427
2008-01-24,676.101
2008-01-25,680.9
2008-01-28,675.186
2008-01-29,687.102
2008-01-30,690.351
2008-01-31,692.601
2008-02-01,714.326
2008-02-04,719.277
2008-02-05,686.764
2008-02-06,689.296
2008-02-07,672.164
2008-02-08,673.813
2008-02-11,663.183
2008-02-12,688.182
2008-02-13,690.067
2008-02-14,694.812
2008-02-15,685.525
2008-02-18,692.229
2008-02-19,701.171
2008-02-20,692.952
2008-02-21,698.437
2008-02-22,702.124
2008-02-25,709.791
2008-02-26,722.581
2008-02-27,714.033
2008-02-28,708.182
2008-02-29,707.157
2008-03-03,690.921
2008-03-04,683.059
2008-03-05,709.446
2008-03-06,707.964
2008-03-07,694.439
2008-03-10,696.584
2008-03-11,701.832
2008-03-12,712.659
2008-03-13,704.584
2008-03-14,707.378
2008-03-17,681.364
2008-03-18,693.762
2008-03-19,688.236
2008-03-20,664.421
2008-03-21,664.421
2008-03-24,663.473
2008-03-25,699.135
2008-03-26,701.165
2008-03-27,708.774
2008-03-28,710.539
2008-03-31,711.688
2008-04-01,718.388
2008-04-02,723.58
2008-04-03,722.781
2008-04-04,729.929
2008-04-07,738.34
2008-04-08,729.299
2008-04-09,732.896
2008-04-10,725.175
2008-04-11,727.312
2008-04-14,718.909
2008-04-15,726.041
2008-04-16,748.735
2008-04-17,746.91
2008-04-18,750.868
2008-04-21,753.552
2008-04-22,751.231
2008-04-23,753.735
2008-04-24,748.455
2008-04-25,749.989
2008-04-28,758.942
2008-04-29,758.222
2008-04-30,765.434
2008-05-01,759.608
2008-05-02,765.556
2008-05-05,769.232
2008-05-06,767.176
2008-05-07,769.016
2008-05-08,763.159
2008-05-09,760.401
2008-05-12,763.801
2008-05-13,776.187
2008-05-14,783.59
2008-05-15,790.058
2008-05-16,801.545
2008-05-19,807.305
2008-05-20,798.259
2008-05-21,798.865
2008-05-22,796.231
2008-05-23,798.753
2008-05-26,793.95
2008-05-27,788.539
2008-05-28,787.64
2008-05-29,780.821
2008-05-30,790.906
2008-06-02,785.38
2008-06-03,784.399
2008-06-04,775.18
2008-06-05,788.473
2008-06-06,787.551
2008-06-09,771.655
2008-06-10,750.59
2008-06-11,739.549
2008-06-12,741.774
2008-06-13,741.998
2008-06-16,750.381
2008-06-17,761.309
2008-06-18,747.446
2008-06-19,739.255
2008-06-20,735.202
2008-06-23,726.51
2008-06-24,720.844
2008-06-25,730.576
2008-06-26,719.769
2008-06-27,717.317
2008-06-30,724.332
2008-07-01,701.131
2008-07-02,701.156
2008-07-03,694.722
2008-07-04,679.716
2008-07-07,690.153
2008-07-08,680.534
2008-07-09,688.282
2008-07-10,663.453
2008-07-11,651.746
2008-07-14,645.866
2008-07-15,618.343
2008-07-16,610.219
2008-07-17,631.71
2008-07-18,641.909
2008-07-21,654.442
2008-07-22,650.537
2008-07-23,656.393
2008-07-24,637.872
2008-07-25,632.268
2008-07-28,627.466
2008-07-29,628.081
2008-07-30,636.603
2008-07-31,638.376
2008-08-01,629.646
2008-08-04,630.583
2008-08-05,631.882
2008-08-06,636.136
2008-08-07,638.983
2008-08-08,618.691
2008-08-11,622.652
2008-08-12,616.16
2008-08-13,605.762
2008-08-14,604.944
2008-08-15,596.498
2008-08-18,595.987
2008-08-19,580.663
2008-08-20,583.716
2008-08-21,588.541
2008-08-22,591.158
2008-08-25,592.242
2008-08-26,594.087
2008-08-27,592.742
2008-08-28,591.818
2008-08-29,606.529
2008-09-01,599.219
2008-09-02,600.86
2008-09-03,594.483
2008-09-04,574.086
2008-09-05,555.29
2008-09-08,567.684
2008-09-09,557.713
2008-09-10,544.453
2008-09-11,532.368
2008-09-12,547.224
2008-09-15,529.548
2008-09-16,508.682
2008-09-17,482.635
2008-09-18,448.233
2008-09-19,491.481
2008-09-22,502.072
2008-09-23,479.551
2008-09-24,476.52
2008-09-25,481.223
2008-09-26,469.085
2008-09-29,430.329
2008-09-30,421.735
2008-10-01,415.333
2008-10-02,398.545
2008-10-03,414.071
2008-10-06,373.405
2008-10-07,356.78
2008-10-08,328.428
2008-10-09,326.216
2008-10-10,296.916
2008-10-13,336.132
2008-10-14,354.141
2008-10-15,332.452
2008-10-16,309.329
2008-10-17,305.774
2008-10-20,313.191
2008-10-21,314.148
2008-10-22,295.464
2008-10-23,287.236
2008-10-24,268.307
2008-10-27,239.237
2008-10-28,242.226
2008-10-29,260.313
2008-10-30,265.134
2008-10-31,272.668
2008-11-03,286.012
2008-11-04,308.625
2008-11-05,299.137
2008-11-06,282.729
2008-11-07,289.019
2008-11-10,279.959
2008-11-11,269.715
2008-11-12,256.558
2008-11-13,251.619
2008-11-14,252.785
2008-11-17,248.476
2008-11-18,242.74
2008-11-19,233.265
2008-11-20,216.68
2008-11-21,213.996
2008-11-24,238.365
2008-11-25,245.732
2008-11-26,242.621
2008-11-27,251.849
2008-11-28,244.653
2008-12-01,234.3
2008-12-02,241.967
2008-12-03,240.677
2008-12-04,247.942
2008-12-05,240.344
2008-12-08,245.131
2008-12-09,257.597
2008-12-10,266.244
2008-12-11,267.793
2008-12-12,263.317
2008-12-15,276.197
2008-12-16,282.146
2008-12-17,289.262
2008-12-18,288.585
2008-12-19,262.9
2008-12-22,270.858
2008-12-23,273.074
2008-12-24,273.945
2008-12-25,273.945
2008-12-26,275.267
2008-12-29,279.074
2008-12-30,275.844
2008-12-31,271.086
2009-01-01,271.086
2009-01-02,286.683
2009-01-05,285.354
2009-01-06,280.101
2009-01-07,295.004
2009-01-08,292.954
2009-01-09,286.784
2009-01-12,279.882
2009-01-13,272.156
2009-01-14,259.748
2009-01-15,259.549
2009-01-16,271.587
2009-01-19,260.315
2009-01-20,254.565
2009-01-21,250.454
2009-01-22,250.333
2009-01-23,244.264
2009-01-26,256.578
2009-01-27,258.854
2009-01-28,267.712
2009-01-29,264.852
2009-01-30,261.924
2009-02-02,254.97
2009-02-03,261.902
2009-02-04,265.899
2009-02-05,259.029
2009-02-06,264.104
2009-02-09,268.959
2009-02-10,268.309
2009-02-11,263.602
2009-02-12,256.872
2009-02-13,261.512
2009-02-16,252.432
2009-02-17,227.593
2009-02-18,225.146
2009-02-19,230.002
2009-02-20,224.51
2009-02-23,224.215
2009-02-24,219.093
2009-02-25,222.532
2009-02-26,227.875
2009-02-27,227.959
2009-03-02,218.339
2009-03-03,219.123
2009-03-04,225.557
2009-03-05,218.686
2009-03-06,214.205
2009-03-09,209.641
2009-03-10,215.543
2009-03-11,217.38
2009-03-12,220.0
2009-03-13,226.903
2009-03-16,234.671
2009-03-17,233.438
2009-03-18,235.028
2009-03-19,250.85
2009-03-20,248.493
2009-03-23,257.971
2009-03-24,252.022
2009-03-25,256.724
2009-03-26,260.566
2009-03-27,255.047
2009-03-30,245.629
2009-03-31,257.21
2009-04-01,258.418
2009-04-02,272.773
2009-04-03,278.299
2009-04-06,277.097
2009-04-07,265.037
2009-04-08,267.993
2009-04-09,275.394
2009-04-10,275.394
2009-04-13,277.729
2009-04-14,289.899
2009-04-15,282.323
2009-04-16,288.623
2009-04-17,300.898
2009-04-20,283.878
2009-04-21,283.565
2009-04-22,286.036
2009-04-23,285.699
2009-04-24,292.954
2009-04-27,288.063
2009-04-28,283.314
2009-04-29,292.694
2009-04-30,296.671
2009-05-01,296.716
2009-05-04,312.003
2009-05-05,313.96
2009-05-06,317.063
2009-05-07,323.687
2009-05-08,331.824
2009-05-11,327.306
2009-05-12,324.408
2009-05-13,311.077
2009-05-14,310.097
2009-05-15,314.631
2009-05-18,319.825
2009-05-19,329.06
2009-05-20,336.662
2009-05-21,336.32
2009-05-22,334.414
2009-05-25,338.458
2009-05-26,336.064
2009-05-27,336.749
2009-05-28,334.378
2009-05-29,350.894
2009-06-01,350.956
2009-06-02,363.795
2009-06-03,356.62
2009-06-04,354.149
2009-06-05,348.808
2009-06-08,337.977
2009-06-09,345.317
2009-06-10,352.338
2009-06-11,353.973
2009-06-12,353.023
2009-06-15,341.503
2009-06-16,342.511
2009-06-17,332.507
2009-06-18,334.982
2009-06-19,336.294
2009-06-22,325.905
2009-06-23,325.626
2009-06-24,338.712
2009-06-25,337.212
2009-06-26,343.546
2009-06-29,350.234
2009-06-30,346.941
2009-07-01,357.765
2009-07-02,348.868
2009-07-03,347.573
2009-07-06,338.796
2009-07-07,343.85
2009-07-08,336.022
2009-07-09,336.415
2009-07-10,332.686
2009-07-13,337.576
2009-07-14,345.863
2009-07-15,354.355
2009-07-16,358.825
2009-07-17,353.79
2009-07-20,360.913
2009-07-21,361.03
2009-07-22,360.09
2009-07-23,366.759
2009-07-24,365.583
2009-07-27,371.71
2009-07-28,366.382
2009-07-29,364.607
2009-07-30,368.366
2009-07-31,368.665
2009-08-03,382.145
2009-08-04,386.893
2009-08-05,393.213
2009-08-06,395.074
2009-08-07,392.276
2009-08-10,395.856
2009-08-11,388.519
2009-08-12,394.062
2009-08-13,406.518
2009-08-14,405.904
2009-08-17,392.813
2009-08-18,400.133
2009-08-19,403.337
2009-08-20,411.902
2009-08-21,427.589
2009-08-24,444.524
2009-08-25,446.801
2009-08-26,439.85
2009-08-27,435.468
2009-08-28,450.851
2009-08-31,441.574
2009-09-01,431.645
2009-09-02,420.237
2009-09-03,427.0
2009-09-04,429.258
2009-09-07,446.369
2009-09-08,451.115
2009-09-09,457.071
2009-09-10,457.052
2009-09-11,463.42
2009-09-14,466.578
2009-09-15,468.691
2009-09-16,478.014
2009-09-17,483.108
2009-09-18,480.333
2009-09-21,471.428
2009-09-22,484.877
2009-09-23,484.476
2009-09-24,480.243
2009-09-25,478.431
2009-09-28,480.985
2009-09-29,483.038
2009-09-30,490.95
2009-10-01,482.34
2009-10-02,469.907
2009-10-05,473.173
2009-10-06,497.544
2009-10-07,496.645
2009-10-08,510.77
2009-10-09,512.329
2009-10-12,519.088
2009-10-13,517.576
2009-10-14,529.983
2009-10-15,533.327
2009-10-16,528.065
2009-10-19,533.122
2009-10-20,528.477
2009-10-21,525.869
2009-10-22,515.533
2009-10-23,517.65
2009-10-26,515.013
2009-10-27,493.232
2009-10-28,464.495
2009-10-29,481.801
2009-10-30,465.286
2009-11-02,473.797
2009-11-03,455.855
2009-11-04,473.382
2009-11-05,482.202
2009-11-06,482.95
2009-11-09,495.274
2009-11-10,493.217
2009-11-11,489.408
2009-11-12,493.361
2009-11-13,497.074
2009-11-16,503.883
2009-11-17,498.043
2009-11-18,504.823
2009-11-19,491.019
2009-11-20,488.326
2009-11-23,502.224
2009-11-24,499.211
2009-11-25,500.439
2009-11-26,482.368
2009-11-27,484.42
2009-11-30,478.987
2009-12-01,494.637
2009-12-02,498.269
2009-12-03,497.486
2009-12-04,494.155
2009-12-07,488.051
2009-12-08,484.974
2009-12-09,465.77
2009-12-10,471.664
2009-12-11,471.311
2009-12-14,475.522
2009-12-15,465.606
2009-12-16,467.343
2009-12-17,455.188
2009-12-18,449.233
2009-12-21,454.17
2009-12-22,449.482
2009-12-23,451.423
2009-12-24,452.195
2009-12-25,452.195
2009-12-28,456.213
2009-12-29,460.126
2009-12-30,458.575
2009-12-31,460.066
2010-01-01,460.066
2010-01-04,470.974
2010-01-05,480.271
2010-01-06,479.305
2010-01-07,478.394
2010-01-08,477.857
2010-01-11,492.293
2010-01-12,487.967
2010-01-13,488.074
2010-01-14,490.293
2010-01-15,485.406
2010-01-18,488.062
2010-01-19,485.172
2010-01-20,469.647
2010-01-21,463.293
2010-01-22,462.88
2010-01-25,460.858
2010-01-26,452.698
2010-01-27,447.761
2010-01-28,441.069
2010-01-29,440.998
2010-02-01,445.671
2010-02-02,455.362
2010-02-03,449.025
2010-02-04,436.24
2010-02-05,419.334
2010-02-08,421.693
2010-02-09,422.302
2010-02-10,426.966
2010-02-11,429.291
2010-02-12,426.476
2010-02-15,426.862
2010-02-16,435.62
2010-02-17,440.412
2010-02-18,442.06
2010-02-19,438.384
2010-02-22,440.965
2010-02-23,428.764
2010-02-24,429.792
2010-02-25,418.984
2010-02-26,424.432
2010-03-01,422.341
2010-03-02,427.408
2010-03-03,429.947
2010-03-04,422.581
2010-03-05,429.277
2010-03-08,433.727
2010-03-09,431.834
2010-03-10,438.822
2010-03-11,439.92
2010-03-12,447.04
2010-03-15,445.332
2010-03-16,452.949
2010-03-17,457.291
2010-03-18,451.777
2010-03-19,448.516
2010-03-22,448.154
2010-03-23,450.691
2010-03-24,447.306
2010-03-25,454.437
2010-03-26,457.679
2010-03-29,463.823
2010-03-30,459.283
2010-03-31,462.03
2010-04-01,466.799
2010-04-02,466.799
2010-04-05,465.73
2010-04-06,467.672
2010-04-07,469.715
2010-04-08,469.127
2010-04-09,478.213
2010-04-12,485.634
2010-04-13,477.712
2010-04-14,487.308
2010-04-15,487.126
2010-04-16,480.455
2010-04-19,472.57
2010-04-20,480.534
2010-04-21,474.094
2010-04-22,468.098
2010-04-23,477.007
2010-04-26,479.883
2010-04-27,470.186
2010-04-28,453.206
2010-04-29,457.931
2010-04-30,461.682
2010-05-03,460.034
2010-05-04,435.926
2010-05-05,418.061
2010-05-06,402.09
2010-05-07,385.094
2010-05-10,422.029
2010-05-11,410.463
2010-05-12,417.651
2010-05-13,413.879
2010-05-14,398.771
2010-05-17,392.067
2010-05-18,398.155
2010-05-19,387.697
2010-05-20,379.167
2010-05-21,384.726
2010-05-24,379.242
2010-05-25,359.809
2010-05-26,367.656
2010-05-27,383.294
2010-05-28,386.386
2010-05-31,384.691
2010-06-01,381.418
2010-06-02,375.854
2010-06-03,375.946
2010-06-04,360.453
2010-06-07,353.161
2010-06-08,348.895
2010-06-09,358.986
2010-06-10,368.617
2010-06-11,373.384
2010-06-14,385.14
2010-06-15,385.887
2010-06-16,383.55
2010-06-17,385.046
2010-06-18,387.506
2010-06-21,392.822
2010-06-22,390.372
2010-06-23,386.424
2010-06-24,381.486
2010-06-25,378.741
2010-06-28,383.525
2010-06-29,367.758
2010-06-30,364.082
2010-07-01,361.167
2010-07-02,364.895
2010-07-05,362.212
2010-07-06,371.644
2010-07-07,377.446
2010-07-08,384.043
2010-07-09,382.241
2010-07-12,379.653
2010-07-13,389.481
2010-07-14,393.047
2010-07-15,393.155
2010-07-16,390.521
2010-07-19,388.137
2010-07-20,386.14
2010-07-21,389.577
2010-07-22,401.528
2010-07-23,396.818
2010-07-26,406.975
2010-07-27,412.585
2010-07-28,413.383
2010-07-29,422.246
2010-07-30,421.741
2010-08-02,435.311
2010-08-03,437.256
2010-08-04,436.661
2010-08-05,434.097
2010-08-06,434.034
2010-08-09,437.559
2010-08-10,426.822
2010-08-11,410.867
2010-08-12,402.538
2010-08-13,403.561
2010-08-16,407.863
2010-08-17,418.593
2010-08-18,419.362
2010-08-19,416.913
2010-08-20,408.089
2010-08-23,408.581
2010-08-24,402.972
2010-08-25,397.18
2010-08-26,402.729
2010-08-27,403.603
2010-08-30,403.209
2010-08-31,403.026
2010-09-01,414.932
2010-09-02,418.094
2010-09-03,423.215
2010-09-06,427.139
2010-09-07,417.15
2010-09-08,422.459
2010-09-09,426.097
2010-09-10,423.898
2010-09-13,433.708
2010-09-14,438.069
2010-09-15,441.714
2010-09-16,444.843
2010-09-17,443.975
2010-09-20,447.737
