Date,ITALY SMID CAP SMID (Small+Mid Cap)
2005-11-09,569.002
2005-11-10,568.163
2005-11-11,570.162
2005-11-14,569.127
2005-11-15,567.53
2005-11-16,566.772
2005-11-17,574.155
2005-11-18,574.329
2005-11-21,575.312
2005-11-22,575.381
2005-11-23,582.661
2005-11-24,582.553
2005-11-25,580.58
2005-11-28,580.36
2005-11-29,578.572
2005-11-30,579.887
2005-12-01,581.995
2005-12-02,582.881
2005-12-05,586.237
2005-12-06,589.942
2005-12-07,585.783
2005-12-08,592.917
2005-12-09,592.852
2005-12-12,598.582
2005-12-13,595.856
2005-12-14,598.018
2005-12-15,588.865
2005-12-16,594.782
2005-12-19,599.19
2005-12-20,595.889
2005-12-21,595.772
2005-12-22,598.792
2005-12-23,598.639
2005-12-26,598.639
2005-12-27,596.878
2005-12-28,601.369
2005-12-29,598.291
2005-12-30,593.059
2006-01-02,596.179
2006-01-03,611.375
2006-01-04,624.144
2006-01-05,621.73
2006-01-06,627.336
2006-01-09,622.114
2006-01-10,619.845
2006-01-11,627.123
2006-01-12,627.715
2006-01-13,626.01
2006-01-16,632.302
2006-01-17,630.314
2006-01-18,628.679
2006-01-19,634.726
2006-01-20,628.422
2006-01-23,639.271
2006-01-24,641.1
2006-01-25,647.059
2006-01-26,652.284
2006-01-27,646.23
2006-01-30,645.154
2006-01-31,646.119
2006-02-01,648.705
2006-02-02,644.213
2006-02-03,639.834
2006-02-06,650.246
2006-02-07,650.146
2006-02-08,652.574
2006-02-09,657.916
2006-02-10,653.585
2006-02-13,654.532
2006-02-14,652.466
2006-02-15,655.026
2006-02-16,657.663
2006-02-17,665.924
2006-02-20,672.402
2006-02-21,669.763
2006-02-22,673.185
2006-02-23,675.728
2006-02-24,678.579
2006-02-27,685.356
2006-02-28,679.366
2006-03-01,684.73
2006-03-02,682.845
2006-03-03,687.046
2006-03-06,689.669
2006-03-07,676.529
2006-03-08,671.927
2006-03-09,679.358
2006-03-10,683.543
2006-03-13,691.086
2006-03-14,701.691
2006-03-15,704.58
2006-03-16,715.109
2006-03-17,717.523
2006-03-20,720.065
2006-03-21,716.751
2006-03-22,717.491
2006-03-23,706.099
2006-03-24,706.424
2006-03-27,700.896
2006-03-28,694.701
2006-03-29,693.705
2006-03-30,710.604
2006-03-31,705.961
2006-04-03,714.76
2006-04-04,722.245
2006-04-05,726.593
2006-04-06,724.982
2006-04-07,710.688
2006-04-10,716.401
2006-04-11,704.73
2006-04-12,704.547
2006-04-13,704.818
2006-04-14,704.818
2006-04-17,716.012
2006-04-18,714.011
2006-04-19,724.797
2006-04-20,728.14
2006-04-21,733.088
2006-04-24,735.379
2006-04-25,737.242
2006-04-26,744.907
2006-04-27,746.464
2006-04-28,744.359
2006-05-01,745.659
2006-05-02,751.584
2006-05-03,746.343
2006-05-04,758.224
2006-05-05,765.998
2006-05-08,766.378
2006-05-09,772.099
2006-05-10,775.759
2006-05-11,776.374
2006-05-12,765.875
2006-05-15,751.697
2006-05-16,745.628
2006-05-17,727.02
2006-05-18,724.003
2006-05-19,717.144
2006-05-22,705.903
2006-05-23,722.888
2006-05-24,717.144
2006-05-25,724.924
2006-05-26,731.851
2006-05-29,730.679
2006-05-30,726.871
2006-05-31,734.821
2006-06-01,735.614
2006-06-02,747.381
2006-06-05,745.086
2006-06-06,722.517
2006-06-07,721.293
2006-06-08,695.807
2006-06-09,703.776
2006-06-12,691.87
2006-06-13,676.704
2006-06-14,680.848
2006-06-15,698.088
2006-06-16,692.549
2006-06-19,693.189
2006-06-20,694.008
2006-06-21,699.156
2006-06-22,698.138
2006-06-23,696.891
2006-06-26,702.533
2006-06-27,702.62
2006-06-28,700.286
2006-06-29,708.259
2006-06-30,732.212
2006-07-03,738.014
2006-07-04,740.318
2006-07-05,727.494
2006-07-06,732.418
2006-07-07,736.416
2006-07-10,736.35
2006-07-11,728.689
2006-07-12,728.058
2006-07-13,721.144
2006-07-14,717.261
2006-07-17,703.854
2006-07-18,700.273
2006-07-19,718.958
2006-07-20,726.204
2006-07-21,723.547
2006-07-24,729.054
2006-07-25,728.243
2006-07-26,731.69
2006-07-27,744.654
2006-07-28,751.419
2006-07-31,749.578
2006-08-01,747.735
2006-08-02,757.166
2006-08-03,751.27
2006-08-04,761.189
2006-08-07,755.611
2006-08-08,756.041
2006-08-09,757.5
2006-08-10,745.686
2006-08-11,745.008
2006-08-14,747.429
2006-08-15,749.892
2006-08-16,759.595
2006-08-17,761.068
2006-08-18,760.911
2006-08-21,764.729
2006-08-22,759.97
2006-08-23,756.757
2006-08-24,760.861
2006-08-25,759.841
2006-08-28,765.884
2006-08-29,766.01
2006-08-30,776.556
2006-08-31,777.244
2006-09-01,780.291
2006-09-04,788.792
2006-09-05,781.81
2006-09-06,775.852
2006-09-07,767.501
2006-09-08,767.743
2006-09-11,769.261
2006-09-12,771.369
2006-09-13,769.267
2006-09-14,773.875
2006-09-15,768.483
2006-09-18,770.532
2006-09-19,766.286
2006-09-20,771.816
2006-09-21,773.906
2006-09-22,772.88
2006-09-25,768.677
2006-09-26,770.235
2006-09-27,776.214
2006-09-28,775.46
2006-09-29,775.181
2006-10-02,780.028
2006-10-03,781.337
2006-10-04,783.968
2006-10-05,791.446
2006-10-06,785.005
2006-10-09,789.054
2006-10-10,792.038
2006-10-11,791.255
2006-10-12,793.003
2006-10-13,792.001
2006-10-16,792.816
2006-10-17,781.233
2006-10-18,785.527
2006-10-19,792.506
2006-10-20,794.21
2006-10-23,791.446
2006-10-24,793.534
2006-10-25,799.138
2006-10-26,802.413
2006-10-27,805.684
2006-10-30,806.628
2006-10-31,816.557
2006-11-01,822.776
2006-11-02,820.407
2006-11-03,818.1
2006-11-06,824.416
2006-11-07,829.164
2006-11-08,826.438
2006-11-09,828.994
2006-11-10,835.189
2006-11-13,833.963
2006-11-14,826.523
2006-11-15,827.597
2006-11-16,830.571
2006-11-17,829.95
2006-11-20,830.684
2006-11-21,834.762
2006-11-22,845.436
2006-11-23,846.037
2006-11-24,851.228
2006-11-27,841.97
2006-11-28,841.26
2006-11-29,854.277
2006-11-30,855.448
2006-12-01,862.438
2006-12-04,864.826
2006-12-05,869.355
2006-12-06,871.094
2006-12-07,873.373
2006-12-08,878.684
2006-12-11,874.447
2006-12-12,875.782
2006-12-13,877.002
2006-12-14,872.708
2006-12-15,870.033
2006-12-18,870.481
2006-12-19,874.454
2006-12-20,882.604
2006-12-21,882.51
2006-12-22,874.665
2006-12-25,874.665
2006-12-26,873.302
2006-12-27,881.639
2006-12-28,881.921
2006-12-29,885.912
2007-01-01,885.912
2007-01-02,903.54
2007-01-03,900.172
2007-01-04,887.861
2007-01-05,882.499
2007-01-08,884.339
2007-01-09,885.851
2007-01-10,879.875
2007-01-11,883.678
2007-01-12,889.809
2007-01-15,892.108
2007-01-16,890.019
2007-01-17,887.073
2007-01-18,888.393
2007-01-19,893.505
2007-01-22,894.455
2007-01-23,898.819
2007-01-24,904.279
2007-01-25,903.887
2007-01-26,897.232
2007-01-29,900.095
2007-01-30,901.85
2007-01-31,909.494
2007-02-01,917.069
2007-02-02,918.282
2007-02-05,913.732
2007-02-06,914.294
2007-02-07,927.033
2007-02-08,923.288
2007-02-09,926.471
2007-02-12,920.788
2007-02-13,929.366
2007-02-14,943.174
2007-02-15,947.025
2007-02-16,945.624
2007-02-19,954.12
2007-02-20,947.498
2007-02-21,939.033
2007-02-22,940.421
2007-02-23,943.902
2007-02-26,949.644
2007-02-27,920.772
2007-02-28,912.764
2007-03-01,897.13
2007-03-02,899.172
2007-03-05,884.267
2007-03-06,889.577
2007-03-07,896.951
2007-03-08,909.892
2007-03-09,911.681
2007-03-12,915.907
2007-03-13,909.129
2007-03-14,891.094
2007-03-15,906.619
2007-03-16,908.085
2007-03-19,919.371
2007-03-20,919.873
2007-03-21,925.705
2007-03-22,939.457
2007-03-23,940.114
2007-03-26,933.401
2007-03-27,935.404
2007-03-28,933.924
2007-03-29,943.568
2007-03-30,946.788
2007-04-02,953.264
2007-04-03,961.934
2007-04-04,962.934
2007-04-05,968.509
2007-04-06,968.509
2007-04-09,963.464
2007-04-10,976.561
2007-04-11,973.218
2007-04-12,974.224
2007-04-13,982.066
2007-04-16,995.133
2007-04-17,994.408
2007-04-18,993.465
2007-04-19,994.01
2007-04-20,1001.483
2007-04-23,1004.23
2007-04-24,1001.135
2007-04-25,1015.476
2007-04-26,1011.145
2007-04-27,1011.871
2007-04-30,1015.134
2007-05-01,1011.341
2007-05-02,1014.587
2007-05-03,1001.959
2007-05-04,1006.465
2007-05-07,1011.485
2007-05-08,997.02
2007-05-09,1002.56
2007-05-10,995.349
2007-05-11,997.763
2007-05-14,997.316
2007-05-15,1000.484
2007-05-16,996.521
2007-05-17,996.144
2007-05-18,1006.083
2007-05-21,1004.764
2007-05-22,1001.059
2007-05-23,1011.374
2007-05-24,997.452
2007-05-25,997.676
2007-05-28,1000.554
2007-05-29,1002.06
2007-05-30,992.147
2007-05-31,1000.0
2007-06-01,990.701
2007-06-04,986.217
2007-06-05,993.519
2007-06-06,974.567
2007-06-07,958.906
2007-06-08,944.653
2007-06-11,954.298
2007-06-12,948.117
2007-06-13,945.856
2007-06-14,958.015
2007-06-15,968.356
2007-06-18,973.028
2007-06-19,974.389
2007-06-20,974.913
2007-06-21,964.385
2007-06-22,962.328
2007-06-25,961.303
2007-06-26,951.103
2007-06-27,946.207
2007-06-28,955.475
2007-06-29,964.658
2007-07-02,972.777
2007-07-03,975.388
2007-07-04,979.182
2007-07-05,971.072
2007-07-06,976.777
2007-07-09,979.562
2007-07-10,977.129
2007-07-11,978.354
2007-07-12,986.11
2007-07-13,988.958
2007-07-16,989.282
2007-07-17,984.323
2007-07-18,978.166
2007-07-19,983.68
2007-07-20,978.55
2007-07-23,977.399
2007-07-24,963.211
2007-07-25,940.547
2007-07-26,920.838
2007-07-27,912.743
2007-07-30,914.039
2007-07-31,924.652
2007-08-01,906.714
2007-08-02,910.911
2007-08-03,910.726
2007-08-06,899.793
2007-08-07,905.356
2007-08-08,921.802
2007-08-09,903.353
2007-08-10,883.08
2007-08-13,882.852
2007-08-14,878.614
2007-08-15,872.011
2007-08-16,836.469
2007-08-17,848.441
2007-08-20,853.392
2007-08-21,853.385
2007-08-22,872.027
2007-08-23,876.554
2007-08-24,885.027
2007-08-27,888.399
2007-08-28,878.168
2007-08-29,884.805
2007-08-30,893.282
2007-08-31,902.711
2007-09-03,907.165
2007-09-04,910.852
2007-09-05,896.912
2007-09-06,896.822
2007-09-07,886.227
2007-09-10,880.909
2007-09-11,889.211
2007-09-12,888.994
2007-09-13,888.069
2007-09-14,878.376
2007-09-17,863.72
2007-09-18,872.484
2007-09-19,891.883
2007-09-20,893.231
2007-09-21,898.336
2007-09-24,898.435
2007-09-25,891.28
2007-09-26,898.223
2007-09-27,905.451
2007-09-28,907.61
2007-10-01,916.057
2007-10-02,916.51
2007-10-03,919.027
2007-10-04,922.066
2007-10-05,927.228
2007-10-08,923.625
2007-10-09,934.974
2007-10-10,939.195
2007-10-11,947.581
2007-10-12,941.652
2007-10-15,940.607
2007-10-16,930.21
2007-10-17,938.103
2007-10-18,932.517
2007-10-19,926.189
2007-10-22,907.193
2007-10-23,922.984
2007-10-24,912.433
2007-10-25,930.527
2007-10-26,935.301
2007-10-29,941.588
2007-10-30,941.419
2007-10-31,953.102
2007-11-01,938.036
2007-11-02,940.301
2007-11-05,927.539
2007-11-06,933.207
2007-11-07,926.376
2007-11-08,917.373
2007-11-09,896.886
2007-11-12,892.747
2007-11-13,902.083
2007-11-14,917.125
2007-11-15,900.037
2007-11-16,892.75
2007-11-19,864.924
2007-11-20,873.008
2007-11-21,849.695
2007-11-22,853.084
2007-11-23,866.876
2007-11-26,866.449
2007-11-27,870.07
2007-11-28,877.454
2007-11-29,879.373
2007-11-30,884.124
2007-12-03,881.307
2007-12-04,875.066
2007-12-05,881.864
2007-12-06,877.529
2007-12-07,885.191
2007-12-10,896.995
2007-12-11,894.189
2007-12-12,894.333
2007-12-13,872.041
2007-12-14,862.147
2007-12-17,840.675
2007-12-18,842.381
2007-12-19,833.467
2007-12-20,827.774
2007-12-21,835.932
2007-12-24,837.794
2007-12-25,837.794
2007-12-26,843.552
2007-12-27,850.775
2007-12-28,866.644
2007-12-31,861.693
2008-01-01,861.693
2008-01-02,859.988
2008-01-03,852.059
2008-01-04,831.648
2008-01-07,817.288
2008-01-08,816.052
2008-01-09,797.369
2008-01-10,794.844
2008-01-11,798.563
2008-01-14,812.796
2008-01-15,793.029
2008-01-16,781.238
2008-01-17,779.437
2008-01-18,765.753
2008-01-21,729.392
2008-01-22,744.798
2008-01-23,720.468
2008-01-24,746.66
2008-01-25,757.813
2008-01-28,757.108
2008-01-29,772.238
2008-01-30,768.619
2008-01-31,770.892
2008-02-01,786.723
2008-02-04,791.655
2008-02-05,760.048
2008-02-06,765.676
2008-02-07,743.76
2008-02-08,742.837
2008-02-11,732.576
2008-02-12,755.246
2008-02-13,760.255
2008-02-14,761.163
2008-02-15,757.806
2008-02-18,762.796
2008-02-19,772.976
2008-02-20,763.392
2008-02-21,776.109
2008-02-22,771.562
2008-02-25,783.937
2008-02-26,796.493
2008-02-27,806.147
2008-02-28,802.771
2008-02-29,792.058
2008-03-03,783.074
2008-03-04,772.615
2008-03-05,786.959
2008-03-06,780.541
2008-03-07,766.727
2008-03-10,754.887
2008-03-11,760.309
2008-03-12,771.647
2008-03-13,766.376
2008-03-14,761.241
2008-03-17,742.086
2008-03-18,754.664
2008-03-19,732.184
2008-03-20,713.752
2008-03-21,713.752
2008-03-24,712.734
2008-03-25,748.219
2008-03-26,756.124
2008-03-27,776.096
2008-03-28,772.745
2008-03-31,783.133
2008-04-01,789.539
2008-04-02,796.525
2008-04-03,791.088
2008-04-04,799.833
2008-04-07,803.099
2008-04-08,797.107
2008-04-09,799.668
2008-04-10,794.295
2008-04-11,793.766
2008-04-14,791.236
2008-04-15,784.425
2008-04-16,803.907
2008-04-17,796.599
2008-04-18,798.413
2008-04-21,803.464
2008-04-22,798.515
2008-04-23,796.517
2008-04-24,786.005
2008-04-25,787.879
2008-04-28,789.158
2008-04-29,785.546
2008-04-30,791.284
2008-05-01,785.262
2008-05-02,792.536
2008-05-05,801.557
2008-05-06,805.251
2008-05-07,804.553
2008-05-08,800.671
2008-05-09,794.202
2008-05-12,802.611
2008-05-13,802.169
2008-05-14,804.146
2008-05-15,802.123
2008-05-16,807.647
2008-05-19,817.249
2008-05-20,806.972
2008-05-21,810.214
2008-05-22,809.982
2008-05-23,807.546
2008-05-26,806.454
2008-05-27,798.441
2008-05-28,795.888
2008-05-29,792.08
2008-05-30,798.73
2008-06-02,787.468
2008-06-03,791.581
2008-06-04,786.829
2008-06-05,794.17
2008-06-06,788.49
2008-06-09,779.149
2008-06-10,758.124
2008-06-11,750.383
2008-06-12,746.333
2008-06-13,742.84
2008-06-16,750.167
2008-06-17,758.228
2008-06-18,743.811
2008-06-19,736.633
2008-06-20,727.225
2008-06-23,718.247
2008-06-24,714.902
2008-06-25,724.646
2008-06-26,717.934
2008-06-27,712.847
2008-06-30,710.978
2008-07-01,695.596
2008-07-02,705.715
2008-07-03,697.954
2008-07-04,690.264
2008-07-07,695.778
2008-07-08,684.583
2008-07-09,696.683
2008-07-10,688.905
2008-07-11,674.58
2008-07-14,676.749
2008-07-15,663.257
2008-07-16,666.581
2008-07-17,683.575
2008-07-18,697.939
2008-07-21,705.947
2008-07-22,704.754
2008-07-23,711.391
2008-07-24,700.565
2008-07-25,697.739
2008-07-28,692.739
2008-07-29,683.923
2008-07-30,692.746
2008-07-31,692.26
2008-08-01,685.044
2008-08-04,684.415
2008-08-05,698.287
2008-08-06,699.995
2008-08-07,696.844
2008-08-08,689.91
2008-08-11,698.252
2008-08-12,697.496
2008-08-13,684.321
2008-08-14,684.433
2008-08-15,674.877
2008-08-18,680.237
2008-08-19,663.345
2008-08-20,658.925
2008-08-21,660.518
2008-08-22,669.688
2008-08-25,665.595
2008-08-26,663.444
2008-08-27,665.551
2008-08-28,677.268
2008-08-29,684.227
2008-09-01,679.078
2008-09-02,687.669
2008-09-03,682.345
2008-09-04,658.725
2008-09-05,642.479
2008-09-08,652.02
2008-09-09,644.031
2008-09-10,637.79
2008-09-11,624.988
2008-09-12,640.627
2008-09-15,621.036
2008-09-16,609.485
2008-09-17,596.294
2008-09-18,593.975
2008-09-19,623.755
2008-09-22,629.616
2008-09-23,619.533
2008-09-24,613.974
2008-09-25,622.313
2008-09-26,610.479
2008-09-29,579.304
2008-09-30,570.108
2008-10-01,562.504
2008-10-02,548.031
2008-10-03,551.4
2008-10-06,500.073
2008-10-07,489.619
2008-10-08,467.383
2008-10-09,462.582
2008-10-10,437.458
2008-10-13,480.688
2008-10-14,496.115
2008-10-15,479.001
2008-10-16,460.611
2008-10-17,469.155
2008-10-20,474.428
2008-10-21,466.878
2008-10-22,446.531
2008-10-23,438.059
2008-10-24,421.553
2008-10-27,400.561
2008-10-28,403.326
2008-10-29,428.965
2008-10-30,435.407
2008-10-31,438.89
2008-11-03,455.29
2008-11-04,479.169
2008-11-05,480.426
2008-11-06,454.953
2008-11-07,456.966
2008-11-10,460.541
2008-11-11,437.311
2008-11-12,425.974
2008-11-13,425.747
2008-11-14,429.511
2008-11-17,422.017
2008-11-18,420.875
2008-11-19,411.199
2008-11-20,400.99
2008-11-21,392.311
2008-11-24,415.189
2008-11-25,418.091
2008-11-26,417.621
2008-11-27,418.663
2008-11-28,412.304
2008-12-01,395.743
2008-12-02,403.145
2008-12-03,402.49
2008-12-04,404.771
2008-12-05,392.643
2008-12-08,409.429
2008-12-09,411.686
2008-12-10,420.038
2008-12-11,428.965
2008-12-12,425.755
2008-12-15,432.569
2008-12-16,436.335
2008-12-17,452.434
2008-12-18,463.371
2008-12-19,447.728
2008-12-22,445.562
2008-12-23,444.066
2008-12-24,445.483
2008-12-25,445.483
2008-12-26,447.633
2008-12-29,454.755
2008-12-30,454.05
2008-12-31,446.217
2009-01-01,446.217
2009-01-02,456.24
2009-01-05,454.561
2009-01-06,456.357
2009-01-07,460.773
2009-01-08,462.753
2009-01-09,453.037
2009-01-12,445.165
2009-01-13,431.85
2009-01-14,421.366
2009-01-15,414.543
2009-01-16,422.039
2009-01-19,415.299
2009-01-20,404.844
2009-01-21,399.166
2009-01-22,393.67
2009-01-23,384.959
2009-01-26,400.368
2009-01-27,402.957
2009-01-28,412.306
2009-01-29,405.686
2009-01-30,399.055
2009-02-02,388.46
2009-02-03,397.853
2009-02-04,399.6
2009-02-05,400.224
2009-02-06,407.179
2009-02-09,417.088
2009-02-10,411.995
2009-02-11,406.635
2009-02-12,399.67
2009-02-13,401.828
2009-02-16,397.094
2009-02-17,379.974
2009-02-18,375.858
2009-02-19,379.855
2009-02-20,366.562
2009-02-23,362.317
2009-02-24,358.904
2009-02-25,355.117
2009-02-26,361.105
2009-02-27,355.688
2009-03-02,337.605
2009-03-03,332.306
2009-03-04,338.332
2009-03-05,324.42
2009-03-06,320.591
2009-03-09,310.36
2009-03-10,324.847
2009-03-11,323.6
2009-03-12,329.311
2009-03-13,330.647
2009-03-16,343.157
2009-03-17,342.041
2009-03-18,347.189
2009-03-19,368.624
2009-03-20,364.918
2009-03-23,378.214
2009-03-24,379.918
2009-03-25,388.76
2009-03-26,391.591
2009-03-27,383.125
2009-03-30,367.834
2009-03-31,380.061
2009-04-01,385.197
2009-04-02,401.337
2009-04-03,405.463
2009-04-06,400.386
2009-04-07,396.927
2009-04-08,401.308
2009-04-09,408.41
2009-04-10,408.41
2009-04-13,411.873
2009-04-14,413.279
2009-04-15,414.365
2009-04-16,420.829
2009-04-17,421.872
2009-04-20,406.802
2009-04-21,408.296
2009-04-22,419.563
2009-04-23,422.456
2009-04-24,440.315
2009-04-27,437.046
2009-04-28,428.926
2009-04-29,446.302
2009-04-30,447.652
2009-05-01,447.72
2009-05-04,462.1
2009-05-05,464.206
2009-05-06,469.599
2009-05-07,468.399
2009-05-08,479.595
2009-05-11,476.289
2009-05-12,477.417
2009-05-13,458.645
2009-05-14,462.449
2009-05-15,467.694
2009-05-18,476.737
2009-05-19,485.874
2009-05-20,500.22
2009-05-21,491.804
2009-05-22,502.106
2009-05-25,501.315
2009-05-26,503.404
2009-05-27,505.03
2009-05-28,502.543
2009-05-29,504.81
2009-06-01,515.415
2009-06-02,523.499
2009-06-03,511.533
2009-06-04,507.949
2009-06-05,500.979
2009-06-08,488.131
2009-06-09,498.923
2009-06-10,502.82
2009-06-11,508.36
2009-06-12,502.851
2009-06-15,490.203
2009-06-16,488.114
2009-06-17,471.429
2009-06-18,478.024
2009-06-19,476.013
2009-06-22,462.611
2009-06-23,465.277
2009-06-24,476.933
2009-06-25,472.773
2009-06-26,479.404
2009-06-29,485.175
2009-06-30,485.519
2009-07-01,495.437
2009-07-02,481.178
2009-07-03,480.82
2009-07-06,469.179
2009-07-07,469.556
2009-07-08,456.465
2009-07-09,459.496
2009-07-10,452.15
2009-07-13,458.989
2009-07-14,462.985
2009-07-15,481.32
2009-07-16,483.493
2009-07-17,485.564
2009-07-20,494.918
2009-07-21,500.021
2009-07-22,500.749
2009-07-23,509.673
2009-07-24,508.025
2009-07-27,511.969
2009-07-28,505.779
2009-07-29,505.308
2009-07-30,514.159
2009-07-31,516.442
2009-08-03,532.891
2009-08-04,529.537
2009-08-05,528.992
2009-08-06,531.525
2009-08-07,529.067
2009-08-10,531.868
2009-08-11,525.891
2009-08-12,534.088
2009-08-13,542.257
2009-08-14,539.86
2009-08-17,521.524
2009-08-18,529.54
2009-08-19,530.65
2009-08-20,536.698
2009-08-21,548.031
2009-08-24,557.813
2009-08-25,561.039
2009-08-26,562.838
2009-08-27,558.625
2009-08-28,566.249
2009-08-31,560.099
2009-09-01,550.196
2009-09-02,539.594
2009-09-03,542.736
2009-09-04,547.833
2009-09-07,561.396
2009-09-08,569.806
2009-09-09,580.006
2009-09-10,581.6
2009-09-11,584.87
2009-09-14,585.125
2009-09-15,588.895
2009-09-16,601.634
2009-09-17,604.03
2009-09-18,602.341
2009-09-21,589.114
2009-09-22,599.461
2009-09-23,600.047
2009-09-24,592.454
2009-09-25,591.046
2009-09-28,597.923
2009-09-29,593.674
2009-09-30,596.437
2009-10-01,586.78
2009-10-02,580.244
2009-10-05,585.422
2009-10-06,603.456
2009-10-07,600.968
2009-10-08,611.941
2009-10-09,616.229
2009-10-12,630.933
2009-10-13,634.082
2009-10-14,658.556
2009-10-15,650.845
2009-10-16,643.593
2009-10-19,648.348
2009-10-20,644.789
2009-10-21,641.076
2009-10-22,630.166
2009-10-23,621.078
2009-10-26,608.375
2009-10-27,592.492
2009-10-28,572.105
2009-10-29,591.428
2009-10-30,574.022
2009-11-02,575.564
2009-11-03,561.625
2009-11-04,581.189
2009-11-05,586.854
2009-11-06,588.078
2009-11-09,601.118
2009-11-10,596.563
2009-11-11,603.108
2009-11-12,600.014
2009-11-13,601.783
2009-11-16,609.516
2009-11-17,601.13
2009-11-18,606.991
2009-11-19,591.75
2009-11-20,584.329
2009-11-23,602.706
2009-11-24,596.477
2009-11-25,600.236
2009-11-26,579.429
2009-11-27,587.987
2009-11-30,582.598
2009-12-01,601.748
2009-12-02,601.093
2009-12-03,603.456
2009-12-04,599.295
2009-12-07,595.693
2009-12-08,583.703
2009-12-09,579.209
2009-12-10,580.785
2009-12-11,577.939
2009-12-14,583.735
2009-12-15,578.287
2009-12-16,584.669
2009-12-17,570.964
2009-12-18,561.915
2009-12-21,568.073
2009-12-22,569.285
2009-12-23,574.866
2009-12-24,575.849
2009-12-25,575.849
2009-12-28,582.386
2009-12-29,584.857
2009-12-30,579.484
2009-12-31,581.369
2010-01-01,581.369
2010-01-04,594.836
2010-01-05,595.745
2010-01-06,596.163
2010-01-07,594.193
2010-01-08,595.254
2010-01-11,600.152
2010-01-12,598.056
2010-01-13,599.404
2010-01-14,600.815
2010-01-15,591.583
2010-01-18,593.663
2010-01-19,594.497
2010-01-20,577.936
2010-01-21,569.254
2010-01-22,564.375
2010-01-25,566.797
2010-01-26,563.884
2010-01-27,557.69
2010-01-28,549.723
2010-01-29,547.545
2010-02-01,551.307
2010-02-02,559.135
2010-02-03,554.443
2010-02-04,533.672
2010-02-05,514.6
2010-02-08,513.341
2010-02-09,514.689
2010-02-10,519.939
2010-02-11,512.765
2010-02-12,510.468
2010-02-15,511.216
2010-02-16,519.754
2010-02-17,525.148
2010-02-18,524.524
2010-02-19,522.75
2010-02-22,525.277
2010-02-23,517.694
2010-02-24,519.0
2010-02-25,508.41
2010-02-26,520.268
2010-03-01,520.32
2010-03-02,527.217
2010-03-03,537.07
2010-03-04,537.26
2010-03-05,544.58
2010-03-08,548.012
2010-03-09,544.562
2010-03-10,553.844
2010-03-11,553.023
2010-03-12,557.796
2010-03-15,550.423
2010-03-16,559.442
2010-03-17,561.438
2010-03-18,556.108
2010-03-19,553.43
2010-03-22,553.823
2010-03-23,556.565
2010-03-24,553.018
2010-03-25,559.086
2010-03-26,561.66
2010-03-29,566.612
2010-03-30,561.95
2010-03-31,561.816
2010-04-01,567.676
2010-04-02,567.676
2010-04-05,566.376
2010-04-06,564.181
2010-04-07,561.424
2010-04-08,556.079
2010-04-09,565.862
2010-04-12,573.41
2010-04-13,569.809
2010-04-14,578.659
2010-04-15,577.655
2010-04-16,567.77
2010-04-19,558.418
2010-04-20,569.207
2010-04-21,563.636
2010-04-22,550.343
2010-04-23,557.475
2010-04-26,556.269
2010-04-27,541.682
2010-04-28,525.973
2010-04-29,534.878
2010-04-30,535.143
2010-05-03,534.582
2010-05-04,508.194
2010-05-05,490.924
2010-05-06,471.435
2010-05-07,455.13
2010-05-10,495.009
2010-05-11,485.571
2010-05-12,493.46
2010-05-13,485.557
2010-05-14,459.376
2010-05-17,453.589
2010-05-18,462.874
2010-05-19,449.736
2010-05-20,442.223
2010-05-21,454.561
2010-05-24,444.875
2010-05-25,427.777
2010-05-26,436.244
2010-05-27,451.172
2010-05-28,453.662
2010-05-31,454.278
2010-06-01,450.509
2010-06-02,446.394
2010-06-03,450.333
2010-06-04,431.706
2010-06-07,423.783
2010-06-08,420.84
2010-06-09,431.869
2010-06-10,444.048
2010-06-11,448.98
2010-06-14,464.543
2010-06-15,470.382
2010-06-16,467.711
2010-06-17,468.664
2010-06-18,473.733
2010-06-21,474.91
2010-06-22,468.072
2010-06-23,460.549
2010-06-24,453.283
2010-06-25,451.772
2010-06-28,458.908
2010-06-29,436.883
2010-06-30,440.913
2010-07-01,440.502
2010-07-02,446.554
2010-07-05,441.709
2010-07-06,457.325
2010-07-07,467.713
2010-07-08,472.759
2010-07-09,472.231
2010-07-12,469.688
2010-07-13,479.329
2010-07-14,480.383
2010-07-15,482.054
2010-07-16,478.708
2010-07-19,476.334
2010-07-20,470.946
2010-07-21,472.67
2010-07-22,486.293
2010-07-23,481.963
2010-07-26,491.404
2010-07-27,496.343
2010-07-28,495.931
2010-07-29,499.784
2010-07-30,493.689
2010-08-02,508.139
2010-08-03,506.895
2010-08-04,504.585
2010-08-05,503.744
2010-08-06,505.168
2010-08-09,508.307
2010-08-10,498.187
2010-08-11,477.445
2010-08-12,473.869
2010-08-13,469.783
2010-08-16,472.563
2010-08-17,479.393
2010-08-18,476.952
2010-08-19,470.34
2010-08-20,457.311
2010-08-23,458.872
2010-08-24,453.014
2010-08-25,448.15
2010-08-26,456.02
2010-08-27,458.551
2010-08-30,456.796
2010-08-31,457.725
2010-09-01,475.268
2010-09-02,476.022
2010-09-03,478.029
2010-09-06,480.384
2010-09-07,469.868
2010-09-08,474.668
2010-09-09,479.547
2010-09-10,479.021
2010-09-13,487.801
2010-09-14,492.291
2010-09-15,491.969
2010-09-16,492.06
2010-09-17,487.953
