Date,NETHERLANDS MID VALUE Mid Cap
2005-11-10,589.464
2005-11-11,590.785
2005-11-14,591.578
2005-11-15,591.502
2005-11-16,587.765
2005-11-17,598.056
2005-11-18,598.558
2005-11-21,598.248
2005-11-22,599.969
2005-11-23,600.991
2005-11-24,596.231
2005-11-25,595.274
2005-11-28,597.137
2005-11-29,598.433
2005-11-30,601.829
2005-12-01,605.888
2005-12-02,612.13
2005-12-05,613.097
2005-12-06,618.333
2005-12-07,615.535
2005-12-08,623.697
2005-12-09,637.285
2005-12-12,646.925
2005-12-13,646.696
2005-12-14,652.881
2005-12-15,650.043
2005-12-16,653.59
2005-12-19,652.846
2005-12-20,641.685
2005-12-21,639.099
2005-12-22,640.796
2005-12-23,642.16
2005-12-26,642.16
2005-12-27,642.774
2005-12-28,645.57
2005-12-29,641.275
2005-12-30,638.355
2006-01-02,641.236
2006-01-03,650.552
2006-01-04,657.221
2006-01-05,653.507
2006-01-06,661.334
2006-01-09,655.459
2006-01-10,653.4
2006-01-11,659.488
2006-01-12,659.045
2006-01-13,660.222
2006-01-16,668.517
2006-01-17,661.037
2006-01-18,662.386
2006-01-19,660.113
2006-01-20,659.706
2006-01-23,666.563
2006-01-24,664.489
2006-01-25,666.808
2006-01-26,669.015
2006-01-27,669.322
2006-01-30,668.744
2006-01-31,673.691
2006-02-01,679.395
2006-02-02,673.462
2006-02-03,669.327
2006-02-06,671.277
2006-02-07,667.591
2006-02-08,662.513
2006-02-09,652.556
2006-02-10,648.384
2006-02-13,650.221
2006-02-14,655.763
2006-02-15,656.229
2006-02-16,652.611
2006-02-17,653.521
2006-02-20,656.91
2006-02-21,655.675
2006-02-22,658.822
2006-02-23,658.154
2006-02-24,655.487
2006-02-27,658.845
2006-02-28,657.914
2006-03-01,665.321
2006-03-02,671.092
2006-03-03,670.452
2006-03-06,675.813
2006-03-07,669.091
2006-03-08,668.504
2006-03-09,670.904
2006-03-10,673.852
2006-03-13,682.185
2006-03-14,687.191
2006-03-15,688.05
2006-03-16,694.528
2006-03-17,698.758
2006-03-20,702.096
2006-03-21,702.568
2006-03-22,706.663
2006-03-23,700.86
2006-03-24,709.94
2006-03-27,710.929
2006-03-28,708.896
2006-03-29,701.792
2006-03-30,710.681
2006-03-31,705.655
2006-04-03,706.251
2006-04-04,722.54
2006-04-05,722.481
2006-04-06,725.491
2006-04-07,715.632
2006-04-10,716.253
2006-04-11,705.91
2006-04-12,697.345
2006-04-13,699.159
2006-04-14,699.159
2006-04-17,710.264
2006-04-18,713.863
2006-04-19,723.219
2006-04-20,729.419
2006-04-21,739.533
2006-04-24,740.389
2006-04-25,734.814
2006-04-26,740.829
2006-04-27,747.924
2006-04-28,740.625
2006-05-01,741.919
2006-05-02,743.294
2006-05-03,744.291
2006-05-04,752.395
2006-05-05,770.507
2006-05-08,767.969
2006-05-09,771.054
2006-05-10,773.932
2006-05-11,773.898
2006-05-12,766.516
2006-05-15,753.161
2006-05-16,753.721
2006-05-17,740.104
2006-05-18,733.121
2006-05-19,723.572
2006-05-22,704.677
2006-05-23,719.877
2006-05-24,719.184
2006-05-25,720.028
2006-05-26,731.351
2006-05-29,729.957
2006-05-30,726.067
2006-05-31,729.732
2006-06-01,730.635
2006-06-02,735.819
2006-06-05,736.349
2006-06-06,719.241
2006-06-07,725.821
2006-06-08,704.219
2006-06-09,701.928
2006-06-12,695.105
2006-06-13,677.979
2006-06-14,680.833
2006-06-15,696.178
2006-06-16,690.303
2006-06-19,693.643
2006-06-20,689.201
2006-06-21,697.866
2006-06-22,695.81
2006-06-23,696.884
2006-06-26,696.966
2006-06-27,696.131
2006-06-28,695.108
2006-06-29,706.271
2006-06-30,728.798
2006-07-03,734.123
2006-07-04,739.014
2006-07-05,730.551
2006-07-06,729.294
2006-07-07,729.25
2006-07-10,726.363
2006-07-11,723.735
2006-07-12,723.677
2006-07-13,716.641
2006-07-14,704.505
2006-07-17,692.579
2006-07-18,695.474
2006-07-19,708.563
2006-07-20,717.811
2006-07-21,716.037
2006-07-24,722.673
2006-07-25,724.049
2006-07-26,729.685
2006-07-27,726.456
2006-07-28,730.152
2006-07-31,727.12
2006-08-01,717.1
2006-08-02,718.078
2006-08-03,718.23
2006-08-04,729.386
2006-08-07,719.757
2006-08-08,719.037
2006-08-09,720.413
2006-08-10,717.08
2006-08-11,729.104
2006-08-14,732.197
2006-08-15,738.3
2006-08-16,746.93
2006-08-17,748.148
2006-08-18,747.213
2006-08-21,750.045
2006-08-22,747.874
2006-08-23,743.159
2006-08-24,745.419
2006-08-25,743.245
2006-08-28,748.065
2006-08-29,751.208
2006-08-30,758.443
2006-08-31,761.424
2006-09-01,763.145
2006-09-04,772.59
2006-09-05,767.39
2006-09-06,760.659
2006-09-07,757.098
2006-09-08,755.326
2006-09-11,755.378
2006-09-12,768.04
2006-09-13,771.47
2006-09-14,778.788
2006-09-15,777.032
2006-09-18,781.906
2006-09-19,773.252
2006-09-20,780.685
2006-09-21,788.553
2006-09-22,791.099
2006-09-25,785.821
2006-09-26,791.107
2006-09-27,801.048
2006-09-28,808.946
2006-09-29,809.822
2006-10-02,823.153
2006-10-03,826.471
2006-10-04,828.246
2006-10-05,828.798
2006-10-06,826.896
2006-10-09,825.188
2006-10-10,816.487
2006-10-11,816.491
2006-10-12,818.744
2006-10-13,815.403
2006-10-16,818.182
2006-10-17,813.651
2006-10-18,816.822
2006-10-19,824.789
2006-10-20,823.99
2006-10-23,823.819
2006-10-24,832.547
2006-10-25,838.852
2006-10-26,840.781
2006-10-27,838.477
2006-10-30,830.63
2006-10-31,838.549
2006-11-01,841.36
2006-11-02,839.641
2006-11-03,836.995
2006-11-06,839.429
2006-11-07,848.534
2006-11-08,851.263
2006-11-09,853.802
2006-11-10,858.039
2006-11-13,859.192
2006-11-14,858.55
2006-11-15,865.462
2006-11-16,856.255
2006-11-17,849.945
2006-11-20,852.442
2006-11-21,856.593
2006-11-22,860.203
2006-11-23,860.125
2006-11-24,867.115
2006-11-27,853.312
2006-11-28,853.953
2006-11-29,861.207
2006-11-30,856.753
2006-12-01,856.812
2006-12-04,859.595
2006-12-05,864.747
2006-12-06,863.852
2006-12-07,864.454
2006-12-08,866.21
2006-12-11,867.499
2006-12-12,874.822
2006-12-13,881.627
2006-12-14,882.705
2006-12-15,880.759
2006-12-18,884.298
2006-12-19,882.717
2006-12-20,890.582
2006-12-21,892.957
2006-12-22,888.186
2006-12-25,888.186
2006-12-26,886.802
2006-12-27,902.202
2006-12-28,907.817
2006-12-29,917.748
2007-01-01,917.748
2007-01-02,931.56
2007-01-03,912.999
2007-01-04,904.028
2007-01-05,888.523
2007-01-08,886.154
2007-01-09,895.097
2007-01-10,884.039
2007-01-11,894.394
2007-01-12,901.364
2007-01-15,908.029
2007-01-16,908.627
2007-01-17,909.087
2007-01-18,918.263
2007-01-19,934.199
2007-01-22,938.159
2007-01-23,941.757
2007-01-24,947.543
2007-01-25,939.243
2007-01-26,926.398
2007-01-29,935.942
2007-01-30,934.235
2007-01-31,930.717
2007-02-01,943.976
2007-02-02,953.087
2007-02-05,952.446
2007-02-06,962.881
2007-02-07,981.394
2007-02-08,959.687
2007-02-09,964.951
2007-02-12,957.404
2007-02-13,960.297
2007-02-14,934.023
2007-02-15,946.835
2007-02-16,942.752
2007-02-19,964.165
2007-02-20,962.64
2007-02-21,973.972
2007-02-22,967.495
2007-02-23,970.192
2007-02-26,945.184
2007-02-27,908.192
2007-02-28,906.339
2007-03-01,879.416
2007-03-02,887.759
2007-03-05,865.279
2007-03-06,856.923
2007-03-07,882.959
2007-03-08,891.053
2007-03-09,901.407
2007-03-12,903.016
2007-03-13,887.915
2007-03-14,869.514
2007-03-15,892.855
2007-03-16,895.941
2007-03-19,916.3
2007-03-20,923.351
2007-03-21,940.199
2007-03-22,952.358
2007-03-23,941.875
2007-03-26,934.053
2007-03-27,922.761
2007-03-28,907.95
2007-03-29,918.558
2007-03-30,921.922
2007-04-02,930.3
2007-04-03,932.398
2007-04-04,929.663
2007-04-05,952.937
2007-04-06,952.937
2007-04-09,947.973
2007-04-10,996.701
2007-04-11,981.334
2007-04-12,966.918
2007-04-13,969.147
2007-04-16,984.255
2007-04-17,983.9
2007-04-18,984.604
2007-04-19,986.788
2007-04-20,1004.233
2007-04-23,1000.821
2007-04-24,994.633
2007-04-25,994.167
2007-04-26,981.763
2007-04-27,980.653
2007-04-30,977.98
2007-05-01,974.326
2007-05-02,980.931
2007-05-03,980.823
2007-05-04,981.588
2007-05-07,983.06
2007-05-08,954.461
2007-05-09,949.842
2007-05-10,956.369
2007-05-11,965.221
2007-05-14,953.37
2007-05-15,956.857
2007-05-16,939.606
2007-05-17,937.775
2007-05-18,954.811
2007-05-21,958.331
2007-05-22,980.9
2007-05-23,984.01
2007-05-24,973.171
2007-05-25,970.886
2007-05-28,968.139
2007-05-29,974.492
2007-05-30,968.099
2007-05-31,1000.0
2007-06-01,1004.523
2007-06-04,1024.942
2007-06-05,1027.845
2007-06-06,994.256
2007-06-07,978.712
2007-06-08,982.375
2007-06-11,991.054
2007-06-12,978.541
2007-06-13,981.953
2007-06-14,995.165
2007-06-15,981.579
2007-06-18,989.965
2007-06-19,988.145
2007-06-20,985.647
2007-06-21,969.918
2007-06-22,968.629
2007-06-25,965.366
2007-06-26,952.335
2007-06-27,943.351
2007-06-28,966.391
2007-06-29,963.39
2007-07-02,967.192
2007-07-03,968.518
2007-07-04,976.431
2007-07-05,973.094
2007-07-06,983.02
2007-07-09,984.156
2007-07-10,984.122
2007-07-11,990.364
2007-07-12,993.955
2007-07-13,1003.737
2007-07-16,1002.706
2007-07-17,994.089
2007-07-18,991.062
2007-07-19,1001.115
2007-07-20,1002.981
2007-07-23,1000.997
2007-07-24,979.236
2007-07-25,966.476
2007-07-26,969.814
2007-07-27,943.675
2007-07-30,957.83
2007-07-31,983.139
2007-08-01,971.965
2007-08-02,976.549
2007-08-03,976.996
2007-08-06,966.764
2007-08-07,975.297
2007-08-08,991.67
2007-08-09,953.59
2007-08-10,949.05
2007-08-13,957.214
2007-08-14,949.783
2007-08-15,940.813
2007-08-16,905.688
2007-08-17,916.21
2007-08-20,934.164
2007-08-21,954.164
2007-08-22,965.471
2007-08-23,973.157
2007-08-24,982.485
2007-08-27,986.236
2007-08-28,968.766
2007-08-29,980.205
2007-08-30,981.585
2007-08-31,991.904
2007-09-03,991.45
2007-09-04,992.134
2007-09-05,981.565
2007-09-06,991.192
2007-09-07,964.01
2007-09-10,962.589
2007-09-11,964.865
2007-09-12,966.224
2007-09-13,974.562
2007-09-14,967.85
2007-09-17,953.129
2007-09-18,971.186
2007-09-19,999.097
2007-09-20,1004.88
2007-09-21,1012.251
2007-09-24,1006.035
2007-09-25,1004.178
2007-09-26,1022.033
2007-09-27,1056.155
2007-09-28,1055.528
2007-10-01,1081.471
2007-10-02,1085.9
2007-10-03,1078.468
2007-10-04,1073.826
2007-10-05,1091.245
2007-10-08,1082.186
2007-10-09,1086.724
2007-10-10,1094.537
2007-10-11,1097.403
2007-10-12,1095.704
2007-10-15,1089.198
2007-10-16,1076.339
2007-10-17,1084.227
2007-10-18,1087.894
2007-10-19,1076.205
2007-10-22,1044.903
2007-10-23,1069.868
2007-10-24,1074.115
2007-10-25,1071.385
2007-10-26,1074.144
2007-10-29,1080.358
2007-10-30,1081.01
2007-10-31,1102.536
2007-11-01,1081.636
2007-11-02,1075.13
2007-11-05,1067.375
2007-11-06,1078.99
2007-11-07,1073.144
2007-11-08,1050.641
2007-11-09,1026.258
2007-11-12,1012.778
2007-11-13,1007.838
2007-11-14,1011.993
2007-11-15,993.577
2007-11-16,981.099
2007-11-19,957.821
2007-11-20,977.166
2007-11-21,954.592
2007-11-22,965.74
2007-11-23,986.116
2007-11-26,962.099
2007-11-27,979.024
2007-11-28,988.623
2007-11-29,999.551
2007-11-30,1001.657
2007-12-03,1008.455
2007-12-04,1000.207
2007-12-05,1013.632
2007-12-06,1016.812
2007-12-07,1024.393
2007-12-10,1039.404
2007-12-11,1041.509
2007-12-12,1049.512
2007-12-13,1022.531
2007-12-14,1006.176
2007-12-17,987.488
2007-12-18,974.679
2007-12-19,964.481
2007-12-20,959.769
2007-12-21,957.269
2007-12-24,963.398
2007-12-25,963.398
2007-12-26,970.02
2007-12-27,970.13
2007-12-28,977.362
2007-12-31,981.899
2008-01-01,981.899
2008-01-02,982.38
2008-01-03,981.11
2008-01-04,964.287
2008-01-07,943.413
2008-01-08,939.265
2008-01-09,932.157
2008-01-10,922.526
2008-01-11,920.497
2008-01-14,939.655
2008-01-15,899.52
2008-01-16,880.041
2008-01-17,883.745
2008-01-18,871.288
2008-01-21,803.151
2008-01-22,835.071
2008-01-23,822.469
2008-01-24,871.044
2008-01-25,873.494
2008-01-28,862.634
2008-01-29,892.58
2008-01-30,875.635
2008-01-31,887.334
2008-02-01,905.38
2008-02-04,909.091
2008-02-05,867.686
2008-02-06,890.19
2008-02-07,853.362
2008-02-08,835.109
2008-02-11,829.112
2008-02-12,865.963
2008-02-13,881.514
2008-02-14,873.335
2008-02-15,884.176
2008-02-18,890.922
2008-02-19,920.089
2008-02-20,907.766
2008-02-21,916.611
2008-02-22,928.731
2008-02-25,939.316
2008-02-26,952.563
2008-02-27,943.535
2008-02-28,923.549
2008-02-29,920.354
2008-03-03,904.364
2008-03-04,881.115
2008-03-05,916.65
2008-03-06,912.348
2008-03-07,895.548
2008-03-10,872.4
2008-03-11,892.892
2008-03-12,913.148
2008-03-13,919.154
2008-03-14,901.993
2008-03-17,884.493
2008-03-18,908.216
2008-03-19,884.294
2008-03-20,855.251
2008-03-21,855.251
2008-03-24,854.031
2008-03-25,893.432
2008-03-26,941.508
2008-03-27,946.16
2008-03-28,953.924
2008-03-31,961.519
2008-04-01,969.854
2008-04-02,984.163
2008-04-03,981.951
2008-04-04,998.79
2008-04-07,1006.766
2008-04-08,1011.833
2008-04-09,1022.984
2008-04-10,1017.982
2008-04-11,1019.566
2008-04-14,1016.711
2008-04-15,1011.994
2008-04-16,1029.49
2008-04-17,1016.756
2008-04-18,1029.14
2008-04-21,1039.25
2008-04-22,1043.044
2008-04-23,1034.061
2008-04-24,1015.443
2008-04-25,1019.677
2008-04-28,1022.783
2008-04-29,1034.521
2008-04-30,1041.212
2008-05-01,1033.287
2008-05-02,1047.218
2008-05-05,1058.523
2008-05-06,1065.235
2008-05-07,1064.401
2008-05-08,1068.114
2008-05-09,1058.891
2008-05-12,1066.22
2008-05-13,1066.762
2008-05-14,1074.972
2008-05-15,1075.528
2008-05-16,1085.362
2008-05-19,1096.084
2008-05-20,1094.896
2008-05-21,1107.376
2008-05-22,1104.084
2008-05-23,1102.005
2008-05-26,1093.797
2008-05-27,1078.445
2008-05-28,1102.519
2008-05-29,1109.494
2008-05-30,1119.148
2008-06-02,1100.382
2008-06-03,1117.27
2008-06-04,1109.699
2008-06-05,1117.605
2008-06-06,1098.415
2008-06-09,1090.972
2008-06-10,1071.879
2008-06-11,1057.904
2008-06-12,1076.394
2008-06-13,1083.533
2008-06-16,1096.282
2008-06-17,1108.782
2008-06-18,1072.903
2008-06-19,1052.614
2008-06-20,1038.413
2008-06-23,1016.318
2008-06-24,1017.927
2008-06-25,1029.015
2008-06-26,1018.658
2008-06-27,1024.65
2008-06-30,1016.069
2008-07-01,990.075
2008-07-02,990.612
2008-07-03,978.342
2008-07-04,983.858
2008-07-07,983.64
2008-07-08,952.531
2008-07-09,964.864
2008-07-10,942.9
2008-07-11,915.011
2008-07-14,914.363
2008-07-15,896.591
2008-07-16,881.932
2008-07-17,934.958
2008-07-18,936.135
2008-07-21,973.302
2008-07-22,960.06
2008-07-23,949.656
2008-07-24,921.053
2008-07-25,924.376
2008-07-28,937.614
2008-07-29,967.4
2008-07-30,990.481
2008-07-31,995.383
2008-08-01,987.358
2008-08-04,988.121
2008-08-05,1020.707
2008-08-06,1031.063
2008-08-07,1001.044
2008-08-08,985.826
2008-08-11,997.645
2008-08-12,982.388
2008-08-13,950.147
2008-08-14,952.661
2008-08-15,944.926
2008-08-18,945.071
2008-08-19,910.611
2008-08-20,920.457
2008-08-21,920.474
2008-08-22,945.328
2008-08-25,931.522
2008-08-26,923.398
2008-08-27,934.875
2008-08-28,964.399
2008-08-29,975.813
2008-09-01,972.198
2008-09-02,984.852
2008-09-03,967.476
2008-09-04,925.19
2008-09-05,913.658
2008-09-08,928.739
2008-09-09,922.186
2008-09-10,923.693
2008-09-11,903.365
2008-09-12,920.258
2008-09-15,909.753
2008-09-16,891.248
2008-09-17,871.821
2008-09-18,869.206
2008-09-19,918.335
2008-09-22,905.109
2008-09-23,892.948
2008-09-24,891.394
2008-09-25,907.66
2008-09-26,876.46
2008-09-29,797.853
2008-09-30,805.834
2008-10-01,793.007
2008-10-02,771.566
2008-10-03,790.586
2008-10-06,724.639
2008-10-07,712.213
2008-10-08,661.278
2008-10-09,648.699
2008-10-10,613.704
2008-10-13,667.788
2008-10-14,686.444
2008-10-15,642.521
2008-10-16,612.661
2008-10-17,625.052
2008-10-20,631.468
2008-10-21,637.227
2008-10-22,586.937
2008-10-23,578.527
2008-10-24,546.971
2008-10-27,479.556
2008-10-28,477.067
2008-10-29,521.821
2008-10-30,530.038
2008-10-31,535.301
2008-11-03,540.23
2008-11-04,583.811
2008-11-05,579.723
2008-11-06,531.74
2008-11-07,535.141
2008-11-10,538.141
2008-11-11,506.994
2008-11-12,492.738
2008-11-13,492.888
2008-11-14,496.807
2008-11-17,482.502
2008-11-18,482.423
2008-11-19,445.852
2008-11-20,419.093
2008-11-21,407.812
2008-11-24,443.597
2008-11-25,458.679
2008-11-26,459.454
2008-11-27,469.422
2008-11-28,460.846
2008-12-01,424.373
2008-12-02,435.623
2008-12-03,438.15
2008-12-04,424.594
2008-12-05,402.845
2008-12-08,431.898
2008-12-09,438.802
2008-12-10,445.366
2008-12-11,450.04
2008-12-12,449.788
2008-12-15,469.042
2008-12-16,469.756
2008-12-17,486.854
2008-12-18,494.652
2008-12-19,472.58
2008-12-22,458.18
2008-12-23,466.704
2008-12-24,465.672
2008-12-25,465.672
2008-12-26,467.92
2008-12-29,467.46
2008-12-30,475.421
2008-12-31,470.895
2009-01-01,470.895
2009-01-02,498.042
2009-01-05,493.303
2009-01-06,489.166
2009-01-07,500.517
2009-01-08,502.949
2009-01-09,499.758
2009-01-12,488.156
2009-01-13,480.528
2009-01-14,458.365
2009-01-15,448.045
2009-01-16,461.743
2009-01-19,454.899
2009-01-20,439.931
2009-01-21,433.719
2009-01-22,445.923
2009-01-23,432.952
2009-01-26,464.821
2009-01-27,464.789
2009-01-28,477.299
2009-01-29,462.812
2009-01-30,444.847
2009-02-02,433.098
2009-02-03,443.389
2009-02-04,452.592
2009-02-05,448.847
2009-02-06,470.165
2009-02-09,483.044
2009-02-10,464.386
2009-02-11,464.176
2009-02-12,451.834
2009-02-13,456.802
2009-02-16,448.884
2009-02-17,418.949
2009-02-18,417.084
2009-02-19,427.72
2009-02-20,412.13
2009-02-23,405.597
2009-02-24,407.219
2009-02-25,405.759
2009-02-26,406.296
2009-02-27,403.066
2009-03-02,377.181
2009-03-03,368.97
2009-03-04,379.856
2009-03-05,354.551
2009-03-06,356.661
2009-03-09,353.778
2009-03-10,376.554
2009-03-11,373.877
2009-03-12,383.377
2009-03-13,385.887
2009-03-16,399.264
2009-03-17,396.523
2009-03-18,402.203
2009-03-19,428.084
2009-03-20,426.505
2009-03-23,438.862
2009-03-24,436.104
2009-03-25,448.932
2009-03-26,453.087
2009-03-27,432.869
2009-03-30,412.243
2009-03-31,427.427
2009-04-01,430.297
2009-04-02,461.261
2009-04-03,455.457
2009-04-06,454.996
2009-04-07,442.085
2009-04-08,445.434
2009-04-09,454.361
2009-04-10,454.361
2009-04-13,458.214
2009-04-14,461.428
2009-04-15,462.282
2009-04-16,476.809
2009-04-17,491.13
2009-04-20,465.664
2009-04-21,474.637
2009-04-22,484.32
2009-04-23,482.219
2009-04-24,501.854
2009-04-27,495.336
2009-04-28,488.409
2009-04-29,503.843
2009-04-30,512.786
2009-05-01,512.864
2009-05-04,538.216
2009-05-05,541.97
2009-05-06,554.879
2009-05-07,565.545
2009-05-08,577.521
2009-05-11,572.608
2009-05-12,567.635
2009-05-13,548.243
2009-05-14,538.481
2009-05-15,550.649
2009-05-18,566.241
2009-05-19,583.363
2009-05-20,597.022
2009-05-21,584.754
2009-05-22,591.114
2009-05-25,596.181
2009-05-26,594.685
2009-05-27,594.73
2009-05-28,585.307
2009-05-29,591.026
2009-06-01,611.734
2009-06-02,621.605
2009-06-03,603.064
2009-06-04,596.342
2009-06-05,592.392
2009-06-08,569.958
2009-06-09,577.229
2009-06-10,582.382
2009-06-11,584.287
2009-06-12,583.798
2009-06-15,563.416
2009-06-16,561.063
2009-06-17,547.575
2009-06-18,549.45
2009-06-19,557.393
2009-06-22,540.38
2009-06-23,545.512
2009-06-24,562.63
2009-06-25,557.258
2009-06-26,564.972
2009-06-29,573.975
2009-06-30,571.074
2009-07-01,587.738
2009-07-02,578.099
2009-07-03,580.85
2009-07-06,565.971
2009-07-07,566.307
2009-07-08,551.805
2009-07-09,559.158
2009-07-10,551.198
2009-07-13,563.536
2009-07-14,564.577
2009-07-15,586.417
2009-07-16,590.794
2009-07-17,598.963
2009-07-20,605.151
2009-07-21,608.885
2009-07-22,612.871
2009-07-23,619.583
2009-07-24,615.762
2009-07-27,618.676
2009-07-28,615.039
2009-07-29,622.38
2009-07-30,636.337
2009-07-31,648.862
2009-08-03,668.467
2009-08-04,661.176
2009-08-05,654.585
2009-08-06,655.182
2009-08-07,653.809
2009-08-10,649.093
2009-08-11,637.318
2009-08-12,649.917
2009-08-13,654.148
2009-08-14,649.631
2009-08-17,632.993
2009-08-18,639.501
2009-08-19,649.65
2009-08-20,664.995
2009-08-21,677.614
2009-08-24,696.334
2009-08-25,702.636
2009-08-26,693.014
2009-08-27,691.605
2009-08-28,707.863
2009-08-31,696.407
2009-09-01,684.5
2009-09-02,668.732
2009-09-03,670.954
2009-09-04,676.759
2009-09-07,696.204
2009-09-08,709.671
2009-09-09,719.578
2009-09-10,727.792
2009-09-11,730.898
2009-09-14,735.045
2009-09-15,745.281
2009-09-16,760.3
2009-09-17,764.773
2009-09-18,769.869
2009-09-21,761.5
2009-09-22,769.135
2009-09-23,765.371
2009-09-24,761.223
2009-09-25,756.057
2009-09-28,762.998
2009-09-29,757.998
2009-09-30,763.844
2009-10-01,745.401
2009-10-02,734.474
2009-10-05,743.767
2009-10-06,771.755
2009-10-07,768.308
2009-10-08,778.822
2009-10-09,784.755
2009-10-12,795.808
2009-10-13,795.07
2009-10-14,808.877
2009-10-15,809.21
2009-10-16,805.13
2009-10-19,823.541
2009-10-20,822.873
2009-10-21,834.306
2009-10-22,825.615
2009-10-23,818.939
2009-10-26,807.985
2009-10-27,796.853
2009-10-28,756.816
2009-10-29,781.798
2009-10-30,758.73
2009-11-02,769.293
2009-11-03,760.421
2009-11-04,782.134
2009-11-05,786.24
2009-11-06,787.835
2009-11-09,806.504
2009-11-10,800.059
2009-11-11,811.643
2009-11-12,814.91
2009-11-13,814.562
2009-11-16,834.415
2009-11-17,827.341
2009-11-18,837.559
2009-11-19,806.352
2009-11-20,800.173
2009-11-23,827.017
2009-11-24,826.877
2009-11-25,834.86
2009-11-26,802.397
2009-11-27,811.354
2009-11-30,806.063
2009-12-01,838.745
2009-12-02,842.66
2009-12-03,839.206
2009-12-04,833.887
2009-12-07,834.866
2009-12-08,816.863
2009-12-09,809.127
2009-12-10,805.971
2009-12-11,808.866
2009-12-14,816.954
2009-12-15,812.133
2009-12-16,824.8
2009-12-17,807.395
2009-12-18,798.272
2009-12-21,811.149
2009-12-22,808.976
2009-12-23,815.894
2009-12-24,816.721
2009-12-25,816.721
2009-12-28,822.546
2009-12-29,824.021
2009-12-30,817.086
2009-12-31,822.091
2010-01-01,822.091
2010-01-04,839.514
2010-01-05,837.965
2010-01-06,834.194
2010-01-07,824.065
2010-01-08,829.017
2010-01-11,837.657
2010-01-12,828.879
2010-01-13,834.634
2010-01-14,837.691
2010-01-15,828.631
2010-01-18,830.683
2010-01-19,828.551
2010-01-20,814.78
2010-01-21,803.6
2010-01-22,797.006
2010-01-25,797.289
2010-01-26,796.448
2010-01-27,788.349
2010-01-28,782.347
2010-01-29,784.804
2010-02-01,792.998
2010-02-02,800.137
2010-02-03,796.991
2010-02-04,772.133
2010-02-05,749.177
2010-02-08,750.925
2010-02-09,750.384
2010-02-10,749.715
2010-02-11,745.924
2010-02-12,747.352
2010-02-15,742.349
2010-02-16,748.0
2010-02-17,753.867
2010-02-18,744.549
2010-02-19,744.851
2010-02-22,746.892
2010-02-23,744.433
2010-02-24,732.354
2010-02-25,722.957
2010-02-26,729.805
2010-03-01,731.097
2010-03-02,743.547
2010-03-03,757.095
2010-03-04,755.581
2010-03-05,768.136
2010-03-08,768.184
2010-03-09,767.722
2010-03-10,777.237
2010-03-11,773.971
2010-03-12,777.726
2010-03-15,768.518
2010-03-16,781.852
2010-03-17,787.619
2010-03-18,775.171
2010-03-19,762.541
2010-03-22,760.387
2010-03-23,768.729
2010-03-24,757.602
2010-03-25,764.95
2010-03-26,772.079
2010-03-29,782.381
2010-03-30,784.603
2010-03-31,793.281
2010-04-01,805.56
2010-04-02,805.56
2010-04-05,803.716
2010-04-06,805.087
2010-04-07,804.379
2010-04-08,798.577
2010-04-09,823.177
2010-04-12,829.088
2010-04-13,831.018
2010-04-14,834.509
2010-04-15,833.861
2010-04-16,822.739
2010-04-19,813.465
2010-04-20,823.654
2010-04-21,820.033
2010-04-22,811.192
2010-04-23,830.358
2010-04-26,829.997
2010-04-27,813.733
2010-04-28,794.107
2010-04-29,804.228
2010-04-30,806.527
2010-05-03,805.573
2010-05-04,775.504
2010-05-05,754.434
2010-05-06,740.996
2010-05-07,703.447
2010-05-10,747.834
2010-05-11,734.667
2010-05-12,754.793
2010-05-13,750.064
2010-05-14,721.525
2010-05-17,716.183
2010-05-18,720.406
2010-05-19,697.554
2010-05-20,676.711
2010-05-21,688.699
2010-05-24,680.116
2010-05-25,655.796
2010-05-26,672.343
2010-05-27,692.228
2010-05-28,699.401
2010-05-31,696.108
2010-06-01,699.861
2010-06-02,698.335
2010-06-03,707.656
2010-06-04,689.704
2010-06-07,679.222
2010-06-08,675.253
2010-06-09,692.239
2010-06-10,705.372
2010-06-11,709.313
2010-06-14,725.688
2010-06-15,736.171
2010-06-16,735.526
2010-06-17,740.197
2010-06-18,748.271
2010-06-21,754.322
2010-06-22,747.283
2010-06-23,746.529
2010-06-24,740.829
2010-06-25,735.354
2010-06-28,743.716
2010-06-29,713.445
2010-06-30,715.116
2010-07-01,715.806
2010-07-02,722.928
2010-07-05,715.872
2010-07-06,730.39
2010-07-07,735.878
2010-07-08,748.206
2010-07-09,745.562
2010-07-12,746.647
2010-07-13,765.549
2010-07-14,771.697
2010-07-15,776.107
2010-07-16,765.472
2010-07-19,762.096
2010-07-20,751.336
2010-07-21,764.801
2010-07-22,785.623
2010-07-23,791.728
2010-07-26,799.794
2010-07-27,808.703
2010-07-28,808.666
2010-07-29,818.911
2010-07-30,808.707
2010-08-02,836.233
2010-08-03,835.398
2010-08-04,837.434
2010-08-05,840.256
2010-08-06,836.461
2010-08-09,839.041
2010-08-10,820.345
2010-08-11,791.269
2010-08-12,786.643
2010-08-13,783.378
2010-08-16,783.889
2010-08-17,795.726
2010-08-18,793.276
2010-08-19,783.825
2010-08-20,763.95
2010-08-23,754.536
2010-08-24,748.312
2010-08-25,736.181
2010-08-26,745.78
2010-08-27,749.609
2010-08-30,743.305
2010-08-31,750.312
2010-09-01,775.602
2010-09-02,782.031
2010-09-03,786.109
2010-09-06,788.746
2010-09-07,776.148
