Date,BELGIUM VALUE Standard (Large+Mid Cap)
2005-05-30,13892.853
2005-05-31,13705.879
2005-06-01,13747.397
2005-06-02,13784.838
2005-06-03,13793.539
2005-06-06,13699.054
2005-06-07,13736.81
2005-06-08,13768.587
2005-06-09,13699.635
2005-06-10,13668.037
2005-06-13,13575.759
2005-06-14,13637.456
2005-06-15,13744.619
2005-06-16,13797.45
2005-06-17,13936.26
2005-06-20,13721.906
2005-06-21,13841.072
2005-06-22,13943.725
2005-06-23,13855.92
2005-06-24,13763.109
2005-06-27,13683.322
2005-06-28,13663.033
2005-06-29,13781.237
2005-06-30,13870.537
2005-07-01,13828.227
2005-07-04,13765.325
2005-07-05,13706.068
2005-07-06,13704.172
2005-07-07,13586.249
2005-07-08,13681.118
2005-07-11,13975.735
2005-07-12,14092.218
2005-07-13,14038.737
2005-07-14,14145.517
2005-07-15,14084.095
2005-07-18,14042.969
2005-07-19,14154.741
2005-07-20,14141.467
2005-07-21,14383.502
2005-07-22,14258.413
2005-07-25,14226.612
2005-07-26,14275.225
2005-07-27,14340.457
2005-07-28,14465.858
2005-07-29,14523.206
2005-08-01,14630.833
2005-08-02,14683.803
2005-08-03,14879.848
2005-08-04,14799.95
2005-08-05,14659.53
2005-08-08,14720.953
2005-08-09,14815.161
2005-08-10,15022.101
2005-08-11,14969.86
2005-08-12,14846.884
2005-08-15,14743.149
2005-08-16,14713.079
2005-08-17,14719.738
2005-08-18,14435.668
2005-08-19,14494.54
2005-08-22,14581.745
2005-08-23,14400.165
2005-08-24,14376.993
2005-08-25,14431.069
2005-08-26,14422.826
2005-08-29,14367.401
2005-08-30,14277.661
2005-08-31,14481.171
2005-09-01,14697.375
2005-09-02,14746.767
2005-09-05,14790.453
2005-09-06,14883.845
2005-09-07,14954.23
2005-09-08,14817.256
2005-09-09,14872.481
2005-09-12,14757.231
2005-09-13,14682.898
2005-09-14,14750.497
2005-09-15,14629.266
2005-09-16,14655.254
2005-09-19,14637.684
2005-09-20,14769.981
2005-09-21,14747.874
2005-09-22,14649.082
2005-09-23,14611.421
2005-09-26,14784.559
2005-09-27,14685.708
2005-09-28,14764.664
2005-09-29,14676.831
2005-09-30,14809.84
2005-10-03,14721.24
2005-10-04,14848.865
2005-10-05,14772.761
2005-10-06,14885.647
2005-10-07,14835.405
2005-10-10,14755.489
2005-10-11,14680.495
2005-10-12,14629.38
2005-10-13,14447.462
2005-10-14,14759.395
2005-10-17,14618.803
2005-10-18,14456.709
2005-10-19,14376.218
2005-10-20,14444.738
2005-10-21,14414.747
2005-10-24,14490.512
2005-10-25,14642.292
2005-10-26,14615.283
2005-10-27,14531.22
2005-10-28,14405.942
2005-10-31,14426.122
2005-11-01,14453.069
2005-11-02,14564.336
2005-11-03,14600.544
2005-11-04,14333.239
2005-11-07,14435.922
2005-11-08,14427.266
2005-11-09,14345.544
2005-11-10,14458.833
2005-11-11,14611.327
2005-11-14,14621.108
2005-11-15,14595.995
2005-11-16,14586.346
2005-11-17,14705.48
2005-11-18,14745.248
2005-11-21,14857.776
2005-11-22,14904.124
2005-11-23,14959.361
2005-11-24,14878.903
2005-11-25,14869.009
2005-11-28,14906.19
2005-11-29,14934.403
2005-11-30,14903.041
2005-12-01,15043.938
2005-12-02,15085.33
2005-12-05,15122.365
2005-12-06,15196.099
2005-12-07,15175.204
2005-12-08,15318.264
2005-12-09,15295.594
2005-12-12,15534.696
2005-12-13,15490.211
2005-12-14,15594.298
2005-12-15,15413.358
2005-12-16,15714.454
2005-12-19,15708.937
2005-12-20,15596.124
2005-12-21,15682.572
2005-12-22,15824.301
2005-12-23,15827.373
2005-12-26,15827.373
2005-12-27,15910.323
2005-12-28,15981.963
2005-12-29,15931.657
2005-12-30,15756.075
2006-01-02,15882.432
2006-01-03,16134.373
2006-01-04,16386.39
2006-01-05,16423.243
2006-01-06,16509.121
2006-01-09,16448.828
2006-01-10,16476.267
2006-01-11,16681.628
2006-01-12,16637.181
2006-01-13,16568.961
2006-01-16,16689.539
2006-01-17,16462.891
2006-01-18,16382.945
2006-01-19,16503.373
2006-01-20,16348.776
2006-01-23,16523.55
2006-01-24,16469.253
2006-01-25,16592.392
2006-01-26,16909.453
2006-01-27,17046.135
2006-01-30,16957.226
2006-01-31,17002.816
2006-02-01,17132.034
2006-02-02,17019.957
2006-02-03,16854.359
2006-02-06,16985.301
2006-02-07,16906.698
2006-02-08,16835.02
2006-02-09,17037.249
2006-02-10,16917.503
2006-02-13,16967.996
2006-02-14,16922.262
2006-02-15,16976.239
2006-02-16,17042.695
2006-02-17,17115.922
2006-02-20,17230.283
2006-02-21,17350.299
2006-02-22,17528.377
2006-02-23,17566.163
2006-02-24,17458.446
2006-02-27,17513.338
2006-02-28,17241.581
2006-03-01,17372.565
2006-03-02,17289.067
2006-03-03,17078.213
2006-03-06,17115.788
2006-03-07,16803.931
2006-03-08,16723.894
2006-03-09,16824.155
2006-03-10,16982.476
2006-03-13,17215.996
2006-03-14,17355.397
2006-03-15,17342.191
2006-03-16,17445.212
2006-03-17,17563.87
2006-03-20,17588.184
2006-03-21,17376.039
2006-03-22,17469.146
2006-03-23,17357.422
2006-03-24,17478.787
2006-03-27,17365.609
2006-03-28,17360.359
2006-03-29,17283.43
2006-03-30,17673.305
2006-03-31,17461.439
2006-04-03,17532.431
2006-04-04,17750.47
2006-04-05,17768.154
2006-04-06,17722.9
2006-04-07,17542.673
2006-04-10,17455.607
2006-04-11,17201.398
2006-04-12,17179.756
2006-04-13,17150.761
2006-04-14,17150.761
2006-04-17,17423.164
2006-04-18,17409.5
2006-04-19,17688.125
2006-04-20,17757.776
2006-04-21,17894.439
2006-04-24,17839.663
2006-04-25,18135.42
2006-04-26,18221.606
2006-04-27,18293.115
2006-04-28,18311.289
2006-05-01,18343.27
2006-05-02,18453.235
2006-05-03,18315.139
2006-05-04,18437.765
2006-05-05,18686.796
2006-05-08,18765.336
2006-05-09,18882.081
2006-05-10,18871.307
2006-05-11,18814.545
2006-05-12,18536.111
2006-05-15,18146.091
2006-05-16,18205.719
2006-05-17,17404.657
2006-05-18,17449.217
2006-05-19,17606.506
2006-05-22,17251.778
2006-05-23,17693.616
2006-05-24,17592.501
2006-05-25,17848.706
2006-05-26,17997.629
2006-05-29,17952.637
2006-05-30,17647.161
2006-05-31,17791.574
2006-06-01,17683.821
2006-06-02,17806.238
2006-06-05,17603.926
2006-06-06,16995.47
2006-06-07,17013.204
2006-06-08,16345.121
2006-06-09,16546.16
2006-06-12,16285.36
2006-06-13,15907.04
2006-06-14,15935.902
2006-06-15,16354.572
2006-06-16,16170.817
2006-06-19,16256.38
2006-06-20,16330.692
2006-06-21,16407.542
2006-06-22,16511.313
2006-06-23,16404.605
2006-06-26,16434.596
2006-06-27,16297.775
2006-06-28,16218.543
2006-06-29,16574.522
2006-06-30,17185.006
2006-07-03,17468.411
2006-07-04,17481.619
2006-07-05,17232.422
2006-07-06,17466.171
2006-07-07,17496.853
2006-07-10,17579.792
2006-07-11,17365.784
2006-07-12,17408.258
2006-07-13,16985.395
2006-07-14,16685.648
2006-07-17,16566.863
2006-07-18,16365.321
2006-07-19,16910.927
2006-07-20,17129.553
2006-07-21,17143.963
2006-07-24,17371.963
2006-07-25,17233.57
2006-07-26,17258.573
2006-07-27,17658.283
2006-07-28,17837.068
2006-07-31,17788.463
2006-08-01,17576.961
2006-08-02,17970.314
2006-08-03,17875.341
2006-08-04,18258.86
2006-08-07,17969.283
2006-08-08,18011.037
2006-08-09,18178.156
2006-08-10,18290.92
2006-08-11,18564.661
2006-08-14,18780.987
2006-08-15,19184.873
2006-08-16,19192.911
2006-08-17,19239.776
2006-08-18,19201.569
2006-08-21,19350.071
2006-08-22,19157.503
2006-08-23,19006.29
2006-08-24,18974.833
2006-08-25,18927.898
2006-08-28,19172.128
2006-08-29,19118.412
2006-08-30,19367.714
2006-08-31,19318.938
2006-09-01,19338.058
2006-09-04,19500.029
2006-09-05,19366.028
2006-09-06,19050.441
2006-09-07,18827.121
2006-09-08,18760.672
2006-09-11,18737.884
2006-09-12,19077.613
2006-09-13,19252.244
2006-09-14,19430.153
2006-09-15,19407.493
2006-09-18,19478.542
2006-09-19,19429.657
2006-09-20,19729.017
2006-09-21,19841.706
2006-09-22,19740.159
2006-09-25,19853.291
2006-09-26,19828.459
2006-09-27,19981.544
2006-09-28,19940.896
2006-09-29,19987.959
2006-10-02,20143.323
2006-10-03,20129.543
2006-10-04,20257.322
2006-10-05,20410.011
2006-10-06,20181.355
2006-10-09,20279.219
2006-10-10,20312.959
2006-10-11,20292.827
2006-10-12,20566.908
2006-10-13,20528.027
2006-10-16,20520.828
2006-10-17,20096.813
2006-10-18,20394.173
2006-10-19,20483.37
2006-10-20,20512.86
2006-10-23,20580.361
2006-10-24,20585.192
2006-10-25,20562.491
2006-10-26,20581.688
2006-10-27,20585.543
2006-10-30,20471.092
2006-10-31,20645.475
2006-11-01,20672.461
2006-11-02,20443.68
2006-11-03,20606.432
2006-11-06,20722.452
2006-11-07,20886.548
2006-11-08,20924.355
2006-11-09,20736.498
2006-11-10,20644.759
2006-11-13,20817.143
2006-11-14,20759.367
2006-11-15,20907.347
2006-11-16,20808.261
2006-11-17,20636.172
2006-11-20,20494.257
2006-11-21,20474.978
2006-11-22,20605.94
2006-11-23,20516.202
2006-11-24,20502.301
2006-11-27,20307.496
2006-11-28,20349.796
2006-11-29,20464.751
2006-11-30,20424.526
2006-12-01,20359.885
2006-12-04,20419.189
2006-12-05,20476.753
2006-12-06,20502.208
2006-12-07,20576.752
2006-12-08,20554.415
2006-12-11,20658.921
2006-12-12,20804.727
2006-12-13,20884.695
2006-12-14,21046.352
2006-12-15,20856.223
2006-12-18,20993.949
2006-12-19,21077.644
2006-12-20,21198.099
2006-12-21,21139.768
2006-12-22,21005.411
2006-12-25,21005.411
2006-12-26,20972.678
2006-12-27,21127.916
2006-12-28,21210.779
2006-12-29,21108.871
2007-01-01,21108.871
2007-01-02,21736.878
2007-01-03,21740.556
2007-01-04,21451.0
2007-01-05,20991.657
2007-01-08,21151.188
2007-01-09,21211.846
2007-01-10,20962.48
2007-01-11,21107.721
2007-01-12,21149.263
2007-01-15,21268.799
2007-01-16,21218.293
2007-01-17,21175.405
2007-01-18,21237.094
2007-01-19,21337.897
2007-01-22,21293.13
2007-01-23,21365.556
2007-01-24,21404.203
2007-01-25,21273.218
2007-01-26,20874.899
2007-01-29,21074.637
2007-01-30,21213.31
2007-01-31,21271.605
2007-02-01,21545.172
2007-02-02,21680.372
2007-02-05,21471.524
2007-02-06,21635.913
2007-02-07,21832.674
2007-02-08,21739.412
2007-02-09,21737.515
2007-02-12,21735.525
2007-02-13,22205.619
2007-02-14,22448.503
2007-02-15,22401.896
2007-02-16,22403.533
2007-02-19,22571.057
2007-02-20,22546.595
2007-02-21,22402.041
2007-02-22,22439.592
2007-02-23,22474.271
2007-02-26,22524.821
2007-02-27,22152.023
2007-02-28,21543.348
2007-03-01,20882.097
2007-03-02,20852.806
2007-03-05,20569.178
2007-03-06,20824.922
2007-03-07,20989.043
2007-03-08,21334.25
2007-03-09,21351.264
2007-03-12,21306.992
2007-03-13,20903.832
2007-03-14,20410.485
2007-03-15,20846.861
2007-03-16,20793.674
2007-03-19,21499.525
2007-03-20,21510.946
2007-03-21,21584.484
2007-03-22,22484.155
2007-03-23,22585.082
2007-03-26,22268.445
2007-03-27,22454.358
2007-03-28,22390.633
2007-03-29,22677.405
2007-03-30,22580.321
2007-04-02,22724.697
2007-04-03,23018.685
2007-04-04,23103.567
2007-04-05,23201.835
2007-04-06,23201.835
2007-04-09,23080.961
2007-04-10,23549.199
2007-04-11,23364.975
2007-04-12,23286.752
2007-04-13,23320.514
2007-04-16,23331.98
2007-04-17,23399.121
2007-04-18,23346.719
2007-04-19,23071.476
2007-04-20,23612.713
2007-04-23,23404.207
2007-04-24,23597.796
2007-04-25,23477.316
2007-04-26,23537.028
2007-04-27,23342.047
2007-04-30,23100.497
2007-05-01,23014.171
2007-05-02,23298.171
2007-05-03,23110.945
2007-05-04,23066.875
2007-05-07,23305.267
2007-05-08,23035.192
2007-05-09,23278.35
2007-05-10,23075.093
2007-05-11,22838.039
2007-05-14,22651.026
2007-05-15,22851.276
2007-05-16,22584.573
2007-05-17,22534.305
2007-05-18,22776.62
2007-05-21,22745.282
2007-05-22,22809.612
2007-05-23,22982.938
2007-05-24,22497.351
2007-05-25,22451.759
2007-05-28,22656.429
2007-05-29,22627.148
2007-05-30,22430.91
2007-05-31,22444.826
2007-06-01,22508.857
2007-06-04,22584.762
2007-06-05,22703.651
2007-06-06,22352.54
2007-06-07,22000.088
2007-06-08,21765.243
2007-06-11,21983.429
2007-06-12,21781.129
2007-06-13,21893.156
2007-06-14,22179.998
2007-06-15,22337.437
2007-06-18,22218.258
2007-06-19,22230.622
2007-06-20,22439.79
2007-06-21,22448.125
2007-06-22,22400.141
2007-06-25,22586.224
2007-06-26,22275.912
2007-06-27,22059.475
2007-06-28,22357.389
2007-06-29,22636.457
2007-07-02,22696.935
2007-07-03,22703.35
2007-07-04,22651.663
2007-07-05,22345.476
2007-07-06,22523.73
2007-07-09,22523.057
2007-07-10,22625.362
2007-07-11,22569.188
2007-07-12,22769.12
2007-07-13,22877.491
2007-07-16,22591.578
2007-07-17,22336.889
2007-07-18,22148.024
2007-07-19,22341.28
2007-07-20,22311.462
2007-07-23,22377.152
2007-07-24,22104.611
2007-07-25,21777.312
2007-07-26,21319.122
2007-07-27,21142.541
2007-07-30,21005.178
2007-07-31,21168.85
2007-08-01,20841.262
2007-08-02,20787.785
2007-08-03,20793.408
2007-08-06,20655.531
2007-08-07,20817.443
2007-08-08,20951.071
2007-08-09,20270.135
2007-08-10,20000.291
2007-08-13,20256.714
2007-08-14,19809.015
2007-08-15,19499.08
2007-08-16,19005.04
2007-08-17,19629.519
2007-08-20,19703.801
2007-08-21,19618.676
2007-08-22,19971.3
2007-08-23,20012.826
2007-08-24,20278.226
2007-08-27,20202.422
2007-08-28,19852.828
2007-08-29,19895.187
2007-08-30,20036.906
2007-08-31,20278.897
2007-09-03,20297.485
2007-09-04,20637.164
2007-09-05,20409.73
2007-09-06,20525.571
2007-09-07,20139.513
2007-09-10,19840.419
2007-09-11,20157.16
2007-09-12,20155.478
2007-09-13,20191.437
2007-09-14,20020.069
2007-09-17,19675.089
2007-09-18,19906.163
2007-09-19,20697.345
2007-09-20,20866.179
2007-09-21,20921.433
2007-09-24,20224.071
2007-09-25,19604.03
2007-09-26,19824.476
2007-09-27,20251.478
2007-09-28,20098.565
2007-10-01,20208.76
2007-10-02,20480.02
2007-10-03,20273.478
2007-10-04,21056.666
2007-10-05,21541.948
2007-10-08,21276.111
2007-10-09,21501.872
2007-10-10,22000.944
2007-10-11,22310.855
2007-10-12,22190.954
2007-10-15,21946.823
2007-10-16,21530.006
2007-10-17,21567.751
2007-10-18,21369.857
2007-10-19,21420.968
2007-10-22,20649.193
2007-10-23,20997.054
2007-10-24,20622.103
2007-10-25,20990.804
2007-10-26,21196.917
2007-10-29,21096.494
2007-10-30,21005.952
2007-10-31,21372.319
2007-11-01,20610.199
2007-11-02,19925.608
2007-11-05,19485.22
2007-11-06,19575.999
2007-11-07,19539.042
2007-11-08,18620.282
2007-11-09,17961.049
2007-11-12,18085.72
2007-11-13,18326.668
2007-11-14,18683.382
2007-11-15,18712.43
2007-11-16,18125.431
2007-11-19,17492.166
2007-11-20,17577.329
2007-11-21,16846.374
2007-11-22,16958.129
2007-11-23,17640.036
2007-11-26,17881.292
2007-11-27,18236.896
2007-11-28,18487.557
2007-11-29,18757.365
2007-11-30,18608.252
2007-12-03,18416.336
2007-12-04,18214.148
2007-12-05,18443.83
2007-12-06,18535.278
2007-12-07,18758.393
2007-12-10,19079.79
2007-12-11,18861.269
2007-12-12,18760.864
2007-12-13,18311.255
2007-12-14,18175.661
2007-12-17,17621.159
2007-12-18,17700.637
2007-12-19,17578.072
2007-12-20,17543.674
2007-12-21,17734.906
2007-12-24,17946.178
2007-12-25,17946.178
2007-12-26,18069.528
2007-12-27,18206.013
2007-12-28,18386.297
2007-12-31,18188.477
2008-01-01,18188.477
2008-01-02,18293.704
2008-01-03,18176.493
2008-01-04,18054.811
2008-01-07,17855.6
2008-01-08,17794.041
2008-01-09,17617.126
2008-01-10,17620.95
2008-01-11,17834.483
2008-01-14,17949.396
2008-01-15,17382.292
2008-01-16,16701.029
2008-01-17,16502.041
2008-01-18,15888.422
2008-01-21,14797.642
2008-01-22,15419.592
2008-01-23,14917.191
2008-01-24,15948.093
2008-01-25,15284.423
2008-01-28,15851.967
2008-01-29,16406.727
2008-01-30,16548.204
2008-01-31,16174.697
2008-02-01,16561.895
2008-02-04,16468.715
2008-02-05,15571.327
2008-02-06,15647.548
2008-02-07,15191.53
2008-02-08,14941.977
2008-02-11,14640.047
2008-02-12,15386.476
2008-02-13,15484.71
2008-02-14,15669.946
2008-02-15,15324.191
2008-02-18,15618.501
2008-02-19,15929.256
2008-02-20,15803.722
2008-02-21,15995.183
2008-02-22,15602.253
2008-02-25,16019.822
2008-02-26,16559.277
2008-02-27,16685.212
2008-02-28,16518.503
2008-02-29,16292.629
2008-03-03,16167.757
2008-03-04,15899.166
2008-03-05,16250.689
2008-03-06,15995.137
2008-03-07,16066.639
2008-03-10,15765.437
2008-03-11,16196.526
2008-03-12,16798.503
2008-03-13,16522.01
2008-03-14,16450.591
2008-03-17,15939.498
2008-03-18,16595.77
2008-03-19,16482.258
2008-03-20,16307.747
2008-03-21,16307.747
2008-03-24,16284.475
2008-03-25,17099.977
2008-03-26,17160.301
2008-03-27,17341.052
2008-03-28,17306.106
2008-03-31,17409.802
2008-04-01,17646.72
2008-04-02,17787.834
2008-04-03,17464.356
2008-04-04,17753.133
2008-04-07,18038.765
2008-04-08,18013.815
2008-04-09,17920.123
2008-04-10,17859.33
2008-04-11,17760.871
2008-04-14,17649.336
2008-04-15,17658.623
2008-04-16,18137.52
2008-04-17,18124.982
2008-04-18,18476.534
2008-04-21,18576.315
2008-04-22,18577.943
2008-04-23,18616.506
2008-04-24,18247.977
2008-04-25,18342.263
2008-04-28,18541.962
2008-04-29,18425.839
2008-04-30,18611.759
2008-05-01,18470.099
2008-05-02,18730.086
2008-05-05,18826.04
2008-05-06,18499.901
2008-05-07,18492.221
2008-05-08,18464.323
2008-05-09,18361.341
2008-05-12,18417.915
2008-05-13,18199.365
2008-05-14,18262.303
2008-05-15,18229.288
2008-05-16,18306.353
2008-05-19,18260.283
2008-05-20,18220.092
2008-05-21,18066.584
2008-05-22,18015.764
2008-05-23,17757.495
2008-05-26,17717.465
2008-05-27,17555.285
2008-05-28,17662.747
2008-05-29,17494.247
2008-05-30,17604.206
2008-06-02,17374.682
2008-06-03,17397.333
2008-06-04,17329.479
2008-06-05,17621.48
2008-06-06,17339.448
2008-06-09,16894.502
2008-06-10,16379.896
2008-06-11,16089.997
2008-06-12,16235.046
2008-06-13,16202.345
2008-06-16,16235.528
2008-06-17,16378.298
2008-06-18,15891.872
2008-06-19,15435.526
2008-06-20,15114.433
2008-06-23,14720.1
2008-06-24,14922.898
2008-06-25,15221.549
2008-06-26,13962.388
2008-06-27,13999.151
2008-06-30,13766.592
2008-07-01,13443.762
2008-07-02,13596.904
2008-07-03,13568.844
2008-07-04,13165.632
2008-07-07,13220.585
2008-07-08,12974.321
2008-07-09,13488.065
2008-07-10,13258.272
2008-07-11,12856.88
2008-07-14,12976.622
2008-07-15,12206.68
2008-07-16,12340.879
2008-07-17,13032.242
2008-07-18,13381.223
2008-07-21,13584.648
2008-07-22,13115.831
2008-07-23,13428.818
2008-07-24,13298.302
2008-07-25,12927.655
2008-07-28,12673.472
2008-07-29,12402.201
2008-07-30,12503.908
2008-07-31,12417.608
2008-08-01,12508.889
2008-08-04,12319.177
2008-08-05,12828.948
2008-08-06,13199.722
2008-08-07,12574.671
2008-08-08,12527.219
2008-08-11,12712.655
2008-08-12,12897.25
2008-08-13,12404.388
2008-08-14,12409.649
2008-08-15,12343.736
2008-08-18,12368.512
2008-08-19,11932.294
2008-08-20,11853.938
2008-08-21,11719.171
2008-08-22,11995.923
2008-08-25,11779.965
2008-08-26,11724.781
2008-08-27,11803.267
2008-08-28,12118.678
2008-08-29,12404.053
2008-09-01,12318.209
2008-09-02,12660.372
2008-09-03,12470.528
2008-09-04,11982.7
2008-09-05,11631.56
2008-09-08,12207.647
2008-09-09,12064.874
2008-09-10,11813.255
2008-09-11,11486.842
2008-09-12,11850.158
2008-09-15,11268.659
2008-09-16,10597.501
2008-09-17,10163.683
2008-09-18,10414.517
2008-09-19,11811.41
2008-09-22,11574.22
2008-09-23,11294.483
2008-09-24,11118.059
2008-09-25,11083.596
2008-09-26,10257.321
2008-09-29,8824.877
2008-09-30,8951.318
2008-10-01,9316.474
2008-10-02,9511.526
2008-10-03,9617.442
2008-10-06,8863.978
2008-10-07,8589.067
2008-10-08,8143.312
2008-10-09,7993.701
2008-10-10,7605.415
2008-10-13,8150.275
2008-10-14,6533.459
2008-10-15,6063.204
2008-10-16,5459.123
2008-10-17,5713.218
2008-10-20,5855.759
2008-10-21,5740.329
2008-10-22,5325.144
2008-10-23,5241.434
2008-10-24,5017.535
2008-10-27,4744.228
2008-10-28,4737.135
2008-10-29,5202.535
2008-10-30,5349.521
2008-10-31,5463.833
2008-11-03,5746.749
2008-11-04,6007.881
2008-11-05,6072.964
2008-11-06,5755.045
2008-11-07,5779.028
2008-11-10,5864.799
2008-11-11,5608.946
2008-11-12,5409.809
2008-11-13,5355.566
2008-11-14,5370.639
2008-11-17,5284.694
2008-11-18,5149.771
2008-11-19,4899.168
2008-11-20,4747.682
2008-11-21,4631.757
2008-11-24,4936.516
2008-11-25,5031.883
2008-11-26,4953.509
2008-11-27,5135.356
2008-11-28,5120.658
2008-12-01,4882.954
2008-12-02,5005.702
2008-12-03,5107.975
2008-12-04,5142.37
2008-12-05,5044.635
2008-12-08,5405.173
2008-12-09,5325.85
2008-12-10,5401.719
2008-12-11,5445.773
2008-12-12,5436.019
2008-12-15,5581.918
2008-12-16,5553.297
2008-12-17,5727.217
2008-12-18,5799.215
2008-12-19,5525.856
2008-12-22,5433.283
2008-12-23,5439.565
2008-12-24,5376.655
2008-12-25,5376.655
2008-12-26,5402.603
2008-12-29,5544.357
2008-12-30,5557.422
2008-12-31,5428.966
2009-01-01,5428.966
2009-01-02,5712.048
2009-01-05,5685.711
2009-01-06,5639.589
2009-01-07,5760.625
2009-01-08,5686.539
2009-01-09,5589.358
2009-01-12,5547.046
2009-01-13,5498.411
2009-01-14,5304.583
2009-01-15,5175.898
2009-01-16,5199.742
2009-01-19,4968.04
2009-01-20,4721.792
2009-01-21,4756.6
2009-01-22,4878.944
2009-01-23,4854.007
2009-01-26,5155.409
2009-01-27,5137.219
2009-01-28,5331.431
2009-01-29,5223.78
2009-01-30,5156.499
2009-02-02,5053.653
2009-02-03,5125.938
2009-02-04,5063.174
2009-02-05,5045.212
2009-02-06,5169.134
2009-02-09,5298.926
2009-02-10,5116.605
2009-02-11,5071.558
2009-02-12,4905.038
2009-02-13,4932.793
2009-02-16,4844.405
2009-02-17,4571.201
2009-02-18,4517.732
2009-02-19,4629.734
2009-02-20,4500.401
2009-02-23,4440.54
2009-02-24,4364.966
2009-02-25,4301.798
2009-02-26,4358.517
2009-02-27,4348.883
2009-03-02,4102.866
2009-03-03,4007.643
2009-03-04,4014.753
2009-03-05,3829.305
2009-03-06,3847.34
2009-03-09,3933.871
2009-03-10,4162.697
2009-03-11,4194.052
2009-03-12,4370.973
2009-03-13,4360.961
2009-03-16,4505.405
2009-03-17,4497.679
2009-03-18,4588.536
2009-03-19,4823.088
2009-03-20,4843.312
2009-03-23,4977.578
2009-03-24,4979.733
2009-03-25,4955.395
2009-03-26,5043.629
2009-03-27,4925.934
2009-03-30,4696.416
2009-03-31,4891.764
2009-04-01,4962.192
2009-04-02,5207.108
2009-04-03,5195.837
2009-04-06,5107.21
2009-04-07,4920.644
2009-04-08,4946.452
2009-04-09,5148.208
2009-04-10,5148.208
2009-04-13,5191.865
2009-04-14,5237.169
2009-04-15,5263.006
2009-04-16,5388.637
2009-04-17,5515.477
2009-04-20,5209.08
2009-04-21,5298.464
2009-04-22,5410.061
2009-04-23,5443.587
2009-04-24,5712.31
2009-04-27,5556.628
2009-04-28,5461.792
2009-04-29,5623.823
2009-04-30,5597.547
2009-05-01,5598.392
2009-05-04,5735.261
2009-05-05,5723.595
2009-05-06,5901.538
2009-05-07,6156.878
2009-05-08,6400.639
2009-05-11,6301.971
2009-05-12,6188.791
2009-05-13,5981.147
2009-05-14,5856.987
2009-05-15,6007.175
2009-05-18,6117.487
2009-05-19,6303.377
2009-05-20,6474.78
2009-05-21,6266.49
2009-05-22,6451.16
2009-05-25,6506.67
2009-05-26,6453.128
2009-05-27,6469.821
2009-05-28,6388.167
2009-05-29,6515.478
2009-06-01,6590.442
2009-06-02,6648.831
2009-06-03,6554.535
2009-06-04,6543.398
2009-06-05,6456.212
2009-06-08,6304.911
2009-06-09,6424.7
2009-06-10,6442.044
2009-06-11,6458.265
2009-06-12,6495.9
2009-06-15,6193.134
2009-06-16,6147.913
2009-06-17,5947.349
2009-06-18,6076.31
2009-06-19,6128.778
2009-06-22,5921.238
2009-06-23,5997.393
2009-06-24,6211.851
2009-06-25,6132.911
2009-06-26,6208.428
2009-06-29,6284.97
2009-06-30,6257.468
2009-07-01,6403.861
2009-07-02,6195.251
2009-07-03,6191.699
2009-07-06,6057.373
2009-07-07,6058.552
2009-07-08,5843.721
2009-07-09,5943.036
2009-07-10,5922.798
2009-07-13,6044.122
2009-07-14,6138.94
2009-07-15,6445.307
2009-07-16,6468.553
2009-07-17,6487.898
2009-07-20,6618.164
2009-07-21,6648.439
2009-07-22,6704.15
2009-07-23,6774.848
2009-07-24,6726.95
2009-07-27,6746.447
2009-07-28,6576.648
2009-07-29,6564.064
2009-07-30,6695.487
2009-07-31,6840.589
2009-08-03,7044.437
2009-08-04,7100.082
2009-08-05,7046.948
2009-08-06,7288.632
2009-08-07,7282.217
2009-08-10,7460.061
2009-08-11,7282.646
2009-08-12,7308.998
2009-08-13,7510.957
2009-08-14,7477.841
2009-08-17,7173.071
2009-08-18,7278.35
2009-08-19,7312.276
2009-08-20,7503.21
2009-08-21,7659.908
2009-08-24,7868.481
2009-08-25,7955.893
2009-08-26,7807.204
2009-08-27,7699.872
2009-08-28,7836.398
2009-08-31,7633.271
2009-09-01,7516.133
2009-09-02,7294.224
2009-09-03,7491.246
2009-09-04,7620.733
2009-09-07,7859.686
2009-09-08,8028.536
2009-09-09,8136.254
2009-09-10,8119.633
2009-09-11,8136.371
2009-09-14,8009.536
2009-09-15,8156.08
2009-09-16,8330.741
2009-09-17,8408.332
2009-09-18,8354.974
2009-09-21,8226.897
2009-09-22,8308.958
2009-09-23,8424.105
2009-09-24,8314.386
2009-09-25,8316.814
2009-09-28,8328.09
2009-09-29,8287.628
2009-09-30,8304.338
2009-10-01,8168.622
2009-10-02,8103.675
2009-10-05,8168.957
2009-10-06,8594.941
2009-10-07,8467.914
2009-10-08,8622.16
2009-10-09,8662.312
2009-10-12,8725.618
2009-10-13,8630.469
2009-10-14,8840.926
2009-10-15,8847.785
2009-10-16,8722.888
2009-10-19,8882.259
2009-10-20,8808.277
2009-10-21,8750.941
2009-10-22,8626.449
2009-10-23,8633.658
2009-10-26,8324.772
2009-10-27,8028.23
2009-10-28,7662.783
2009-10-29,8025.411
2009-10-30,7818.838
2009-11-02,7835.536
2009-11-03,7586.54
2009-11-04,7888.257
2009-11-05,7961.005
2009-11-06,8043.271
2009-11-09,8325.026
2009-11-10,8272.43
2009-11-11,8338.998
2009-11-12,8256.521
