date,open,high,low,close,volume
2011-11-02,10.0,10.0,10.0,10.0,0.0
2011-11-03,10.0551,10.0551,10.0551,10.0551,0.0
2011-11-04,10.1378,10.1378,10.1378,10.1378,0.0
2011-11-07,10.0985,10.0985,10.0985,10.0985,0.0
2011-11-08,10.2101,10.2101,10.2101,10.2101,0.0
2011-11-09,10.2876,10.2876,10.2876,10.2876,0.0
2011-11-10,10.1339,10.1339,10.1339,10.1339,0.0
2011-11-11,10.1943,10.1943,10.1943,10.1943,0.0
2011-11-14,10.2562,10.2562,10.2562,10.2562,0.0
2011-11-15,10.2415,10.2415,10.2415,10.2415,0.0
2011-11-16,10.3762,10.3762,10.3762,10.3762,0.0
2011-11-17,10.2866,10.2866,10.2866,10.2866,0.0
2011-11-18,10.1782,10.1782,10.1782,10.1782,0.0
2011-11-21,10.1481,10.1481,10.1481,10.1481,0.0
2011-11-22,10.0244,10.0244,10.0244,10.0244,0.0
2011-11-23,10.0625,10.0625,10.0625,10.0625,0.0
2011-11-24,9.9296,9.9296,9.9296,9.9296,0.0
2011-11-25,9.9707,9.9707,9.9707,9.9707,0.0
2011-11-28,10.0186,10.0186,10.0186,10.0186,0.0
2011-11-29,10.1658,10.1658,10.1658,10.1658,0.0
2011-11-30,10.2463,10.2463,10.2463,10.2463,0.0
2011-12-01,10.4342,10.4342,10.4342,10.4342,0.0
2011-12-02,10.3931,10.3931,10.3931,10.3931,0.0
2011-12-05,10.3938,10.3938,10.3938,10.3938,0.0
2011-12-06,10.4863,10.4863,10.4863,10.4863,0.0
2011-12-07,10.4852,10.4852,10.4852,10.4852,0.0
2011-12-08,10.529,10.529,10.529,10.529,0.0
2011-12-09,10.4188,10.4188,10.4188,10.4188,0.0
2011-12-12,10.5624,10.5624,10.5624,10.5624,0.0
2011-12-13,10.4939,10.4939,10.4939,10.4939,0.0
2011-12-14,10.5563,10.5563,10.5563,10.5563,0.0
2011-12-15,10.5158,10.5158,10.5158,10.5158,0.0
2011-12-16,10.5472,10.5472,10.5472,10.5472,0.0
2011-12-19,10.5634,10.5634,10.5634,10.5634,0.0
2011-12-20,10.5085,10.5085,10.5085,10.5085,0.0
2011-12-21,10.669,10.669,10.669,10.669,0.0
2011-12-22,10.7402,10.7402,10.7402,10.7402,0.0
2011-12-23,10.7772,10.7772,10.7772,10.7772,0.0
2011-12-28,10.8741,10.8741,10.8741,10.8741,0.0
2011-12-29,10.883,10.883,10.883,10.883,0.0
2011-12-30,10.9261,10.9261,10.9261,10.9261,0.0
2012-01-03,10.8696,10.8696,10.8696,10.8696,0.0
2012-01-04,10.9782,10.9782,10.9782,10.9782,0.0
2012-01-05,11.0321,11.0321,11.0321,11.0321,0.0
2012-01-06,11.0599,11.0599,11.0599,11.0599,0.0
2012-01-09,11.0564,11.0564,11.0564,11.0564,0.0
2012-01-10,11.1288,11.1288,11.1288,11.1288,0.0
2012-01-11,11.1493,11.1493,11.1493,11.1493,0.0
2012-01-12,11.0899,11.0899,11.0899,11.0899,0.0
2012-01-13,11.0758,11.0758,11.0758,11.0758,0.0
2012-01-16,11.1028,11.1028,11.1028,11.1028,0.0
2012-01-17,11.0609,11.0609,11.0609,11.0609,0.0
2012-01-18,11.1028,11.1028,11.1028,11.1028,0.0
2012-01-19,11.0694,11.0694,11.0694,11.0694,0.0
2012-01-20,11.12,11.12,11.12,11.12,0.0
2012-01-23,11.0978,11.0978,11.0978,11.0978,0.0
2012-01-24,11.0662,11.0662,11.0662,11.0662,0.0
2012-01-25,11.138,11.138,11.138,11.138,0.0
2012-01-26,11.1573,11.1573,11.1573,11.1573,0.0
2012-01-27,11.1688,11.1688,11.1688,11.1688,0.0
2012-01-30,11.0959,11.0959,11.0959,11.0959,0.0
2012-01-31,11.057,11.057,11.057,11.057,0.0
2012-02-01,11.1428,11.1428,11.1428,11.1428,0.0
2012-02-02,11.1842,11.1842,11.1842,11.1842,0.0
2012-02-03,11.2066,11.2066,11.2066,11.2066,0.0
2012-02-06,11.2812,11.2812,11.2812,11.2812,0.0
2012-02-07,11.2589,11.2589,11.2589,11.2589,0.0
2012-02-08,11.164,11.164,11.164,11.164,0.0
2012-02-09,11.1678,11.1678,11.1678,11.1678,0.0
2012-02-10,11.1885,11.1885,11.1885,11.1885,0.0
2012-02-13,11.1654,11.1654,11.1654,11.1654,0.0
2012-02-14,11.2582,11.2582,11.2582,11.2582,0.0
2012-02-15,11.3108,11.3108,11.3108,11.3108,0.0
2012-02-16,11.4219,11.4219,11.4219,11.4219,0.0
2012-02-17,11.424,11.424,11.424,11.424,0.0
2012-02-20,11.3669,11.3669,11.3669,11.3669,0.0
2012-02-21,11.3666,11.3666,11.3666,11.3666,0.0
2012-02-22,11.3131,11.3131,11.3131,11.3131,0.0
2012-02-23,11.294,11.294,11.294,11.294,0.0
2012-02-24,11.2302,11.2302,11.2302,11.2302,0.0
2012-02-27,11.244,11.244,11.244,11.244,0.0
2012-02-28,11.2418,11.2418,11.2418,11.2418,0.0
2012-02-29,11.2971,11.2971,11.2971,11.2971,0.0
2012-03-01,11.3756,11.3756,11.3756,11.3756,0.0
2012-03-02,11.4367,11.4367,11.4367,11.4367,0.0
