date,open,high,low,close,volume
2012-02-09,11.34,11.34,11.34,11.34,0.0
2012-02-10,11.25,11.25,11.25,11.25,0.0
2012-02-13,11.34,11.34,11.34,11.34,0.0
2012-02-14,11.37,11.37,11.37,11.37,0.0
2012-02-15,11.39,11.39,11.39,11.39,0.0
2012-02-16,11.33,11.33,11.33,11.33,0.0
2012-02-17,11.38,11.38,11.38,11.38,0.0
2012-02-20,11.38,11.38,11.38,11.38,0.0
2012-02-21,11.44,11.44,11.44,11.44,0.0
2012-02-22,11.48,11.48,11.48,11.48,0.0
2012-02-23,11.5,11.5,11.5,11.5,0.0
2012-02-24,11.49,11.49,11.49,11.49,0.0
2012-02-27,11.4,11.4,11.4,11.4,0.0
2012-02-28,11.49,11.49,11.49,11.49,0.0
2012-02-29,11.43,11.43,11.43,11.43,0.0
2012-03-01,11.4,11.4,11.4,11.4,0.0
2012-03-02,11.46,11.46,11.46,11.46,0.0
2012-03-05,11.36,11.36,11.36,11.36,0.0
2012-03-06,11.25,11.25,11.25,11.25,0.0
2012-03-07,11.28,11.28,11.28,11.28,0.0
2012-03-08,11.42,11.42,11.42,11.42,0.0
2012-03-09,11.5,11.5,11.5,11.5,0.0
2012-03-12,11.54,11.54,11.54,11.54,0.0
2012-03-13,11.64,11.64,11.64,11.64,0.0
2012-03-14,11.66,11.66,11.66,11.66,0.0
2012-03-15,11.68,11.68,11.68,11.68,0.0
2012-03-16,11.68,11.68,11.68,11.68,0.0
2012-03-19,11.62,11.62,11.62,11.62,0.0
2012-03-20,11.57,11.57,11.57,11.57,0.0
2012-03-21,11.56,11.56,11.56,11.56,0.0
2012-03-22,11.46,11.46,11.46,11.46,0.0
2012-03-23,11.45,11.45,11.45,11.45,0.0
2012-03-26,11.53,11.53,11.53,11.53,0.0
2012-03-27,11.57,11.57,11.57,11.57,0.0
2012-03-28,11.53,11.53,11.53,11.53,0.0
2012-03-29,11.41,11.41,11.41,11.41,0.0
2012-03-30,11.41,11.41,11.41,11.41,0.0
2012-04-02,11.4,11.4,11.4,11.4,0.0
2012-04-03,11.45,11.45,11.45,11.45,0.0
2012-04-04,11.3,11.3,11.3,11.3,0.0
2012-04-05,11.27,11.27,11.27,11.27,0.0
2012-04-10,11.06,11.06,11.06,11.06,0.0
2012-04-11,11.05,11.05,11.05,11.05,0.0
2012-04-12,11.1,11.1,11.1,11.1,0.0
2012-04-13,11.15,11.15,11.15,11.15,0.0
2012-04-16,11.09,11.09,11.09,11.09,0.0
2012-04-17,11.14,11.14,11.14,11.14,0.0
2012-04-18,11.08,11.08,11.08,11.08,0.0
2012-04-19,11.05,11.05,11.05,11.05,0.0
2012-04-20,11.01,11.01,11.01,11.01,0.0
2012-04-23,10.84,10.84,10.84,10.84,0.0
2012-04-24,10.88,10.88,10.88,10.88,0.0
2012-04-25,11.02,11.02,11.02,11.02,0.0
2012-04-26,11.01,11.01,11.01,11.01,0.0
2012-04-27,11.04,11.04,11.04,11.04,0.0
2012-04-30,11.03,11.03,11.03,11.03,0.0
2012-05-01,11.04,11.04,11.04,11.04,0.0
2012-05-02,11.06,11.06,11.06,11.06,0.0
2012-05-03,11.02,11.02,11.02,11.02,0.0
2012-05-04,10.89,10.89,10.89,10.89,0.0
2012-05-08,10.73,10.73,10.73,10.73,0.0
2012-05-09,10.59,10.59,10.59,10.59,0.0
2012-05-10,10.65,10.65,10.65,10.65,0.0
2012-05-11,10.63,10.63,10.63,10.63,0.0
2012-05-14,10.47,10.47,10.47,10.47,0.0
2012-05-15,10.45,10.45,10.45,10.45,0.0
2012-05-16,10.36,10.36,10.36,10.36,0.0
2012-05-17,10.33,10.33,10.33,10.33,0.0
2012-05-18,10.23,10.23,10.23,10.23,0.0
2012-05-21,10.3,10.3,10.3,10.3,0.0
2012-05-22,10.39,10.39,10.39,10.39,0.0
2012-05-23,10.33,10.33,10.33,10.33,0.0
2012-05-24,10.41,10.41,10.41,10.41,0.0
2012-05-25,10.38,10.38,10.38,10.38,0.0
2012-05-29,10.5,10.5,10.5,10.5,0.0
2012-05-30,10.43,10.43,10.43,10.43,0.0
2012-05-31,10.48,10.48,10.48,10.48,0.0
2012-06-01,10.31,10.31,10.31,10.31,0.0
2012-06-06,10.44,10.44,10.44,10.44,0.0
2012-06-07,10.51,10.51,10.51,10.51,0.0
2012-06-08,10.48,10.48,10.48,10.48,0.0
2012-06-11,10.5,10.5,10.5,10.5,0.0
2012-06-12,10.44,10.44,10.44,10.44,0.0
2012-06-13,10.42,10.42,10.42,10.42,0.0
2012-06-14,10.45,10.45,10.45,10.45,0.0
2012-06-15,10.56,10.56,10.56,10.56,0.0
2012-06-18,10.56,10.56,10.56,10.56,0.0
2012-06-19,10.63,10.63,10.63,10.63,0.0
2012-06-20,10.71,10.71,10.71,10.71,0.0
2012-06-21,10.62,10.62,10.62,10.62,0.0
2012-06-22,10.59,10.59,10.59,10.59,0.0
2012-06-25,10.46,10.46,10.46,10.46,0.0
2012-06-26,10.4,10.4,10.4,10.4,0.0
2012-06-27,10.5,10.5,10.5,10.5,0.0
2012-06-28,10.54,10.54,10.54,10.54,0.0
2012-06-29,10.77,10.77,10.77,10.77,0.0
2012-07-02,10.84,10.84,10.84,10.84,0.0
2012-07-03,10.92,10.92,10.92,10.92,0.0
2012-07-05,11.03,11.03,11.03,11.03,0.0
2012-07-06,10.92,10.92,10.92,10.92,0.0
2012-07-09,10.83,10.83,10.83,10.83,0.0
2012-07-10,10.82,10.82,10.82,10.82,0.0
2012-07-11,10.76,10.76,10.76,10.76,0.0
2012-07-12,10.69,10.69,10.69,10.69,0.0
2012-07-13,10.77,10.77,10.77,10.77,0.0
2012-07-16,10.75,10.75,10.75,10.75,0.0
2012-07-17,10.75,10.75,10.75,10.75,0.0
2012-07-18,10.77,10.77,10.77,10.77,0.0
2012-07-19,10.83,10.83,10.83,10.83,0.0
2012-07-20,10.74,10.74,10.74,10.74,0.0
2012-07-23,10.6,10.6,10.6,10.6,0.0
2012-07-24,10.54,10.54,10.54,10.54,0.0
2012-07-25,10.55,10.55,10.55,10.55,0.0
2012-07-26,10.61,10.61,10.61,10.61,0.0
2012-07-27,10.73,10.73,10.73,10.73,0.0
2012-07-30,10.83,10.83,10.83,10.83,0.0
2012-07-31,10.86,10.86,10.86,10.86,0.0
2012-08-01,10.87,10.87,10.87,10.87,0.0
2012-08-02,10.86,10.86,10.86,10.86,0.0
2012-08-03,10.9,10.9,10.9,10.9,0.0
2012-08-06,11.05,11.05,11.05,11.05,0.0
2012-08-07,11.08,11.08,11.08,11.08,0.0
2012-08-08,11.08,11.08,11.08,11.08,0.0
2012-08-09,11.14,11.14,11.14,11.14,0.0
2012-08-10,11.13,11.13,11.13,11.13,0.0
2012-08-13,11.12,11.12,11.12,11.12,0.0
2012-08-14,11.12,11.12,11.12,11.12,0.0
2012-08-15,11.11,11.11,11.11,11.11,0.0
2012-08-16,11.16,11.16,11.16,11.16,0.0
2012-08-17,11.25,11.25,11.25,11.25,0.0
2012-08-20,11.25,11.25,11.25,11.25,0.0
2012-08-21,11.24,11.24,11.24,11.24,0.0
2012-08-22,11.15,11.15,11.15,11.15,0.0
2012-08-23,11.13,11.13,11.13,11.13,0.0
2012-08-24,11.08,11.08,11.08,11.08,0.0
2012-08-28,11.09,11.09,11.09,11.09,0.0
2012-08-29,11.07,11.07,11.07,11.07,0.0
2012-08-30,10.99,10.99,10.99,10.99,0.0
2012-08-31,11.02,11.02,11.02,11.02,0.0
2012-09-04,11.0,11.0,11.0,11.0,0.0
2012-09-05,10.95,10.95,10.95,10.95,0.0
2012-09-06,11.09,11.09,11.09,11.09,0.0
2012-09-07,11.25,11.25,11.25,11.25,0.0
2012-09-10,11.23,11.23,11.23,11.23,0.0
2012-09-11,11.22,11.22,11.22,11.22,0.0
2012-09-12,11.29,11.29,11.29,11.29,0.0
2012-09-13,11.33,11.33,11.33,11.33,0.0
2012-09-14,11.49,11.49,11.49,11.49,0.0
2012-09-17,11.46,11.46,11.46,11.46,0.0
2012-09-18,11.36,11.36,11.36,11.36,0.0
2012-09-19,11.41,11.41,11.41,11.41,0.0
2012-09-20,11.36,11.36,11.36,11.36,0.0
2012-09-21,11.36,11.36,11.36,11.36,0.0
2012-09-24,11.33,11.33,11.33,11.33,0.0
2012-09-25,11.3,11.3,11.3,11.3,0.0
2012-09-26,11.21,11.21,11.21,11.21,0.0
2012-09-27,11.25,11.25,11.25,11.25,0.0
2012-09-28,11.24,11.24,11.24,11.24,0.0
2012-10-01,11.29,11.29,11.29,11.29,0.0
2012-10-02,11.33,11.33,11.33,11.33,0.0
2012-10-03,11.33,11.33,11.33,11.33,0.0
2012-10-04,11.37,11.37,11.37,11.37,0.0
2012-10-05,11.4,11.4,11.4,11.4,0.0
2012-10-08,11.41,11.41,11.41,11.41,0.0
2012-10-09,11.37,11.37,11.37,11.37,0.0
2012-10-10,11.29,11.29,11.29,11.29,0.0
2012-10-11,11.3,11.3,11.3,11.3,0.0
2012-10-12,11.29,11.29,11.29,11.29,0.0
2012-10-15,11.31,11.31,11.31,11.31,0.0
2012-10-16,11.38,11.38,11.38,11.38,0.0
2012-10-17,11.46,11.46,11.46,11.46,0.0
2012-10-18,11.52,11.52,11.52,11.52,0.0
2012-10-19,11.47,11.47,11.47,11.47,0.0
2012-10-22,11.47,11.47,11.47,11.47,0.0
2012-10-23,11.34,11.34,11.34,11.34,0.0
2012-10-24,11.3,11.3,11.3,11.3,0.0
2012-10-25,11.27,11.27,11.27,11.27,0.0
2012-10-26,11.19,11.19,11.19,11.19,0.0
2012-10-31,11.28,11.28,11.28,11.28,0.0
2012-11-01,11.3,11.3,11.3,11.3,0.0
2012-11-02,11.36,11.36,11.36,11.36,0.0
2012-11-05,11.37,11.37,11.37,11.37,0.0
2012-11-06,11.44,11.44,11.44,11.44,0.0
2012-11-07,11.38,11.38,11.38,11.38,0.0
2012-11-08,11.22,11.22,11.22,11.22,0.0
2012-11-09,11.19,11.19,11.19,11.19,0.0
2012-11-12,11.23,11.23,11.23,11.23,0.0
2012-11-13,11.15,11.15,11.15,11.15,0.0
2012-11-14,11.13,11.13,11.13,11.13,0.0
2012-11-15,11.06,11.06,11.06,11.06,0.0
2012-11-16,11.03,11.03,11.03,11.03,0.0
2012-11-19,11.17,11.17,11.17,11.17,0.0
2012-11-20,11.2,11.2,11.2,11.2,0.0
2012-11-21,11.22,11.22,11.22,11.22,0.0
2012-11-23,11.32,11.32,11.32,11.32,0.0
2012-11-26,11.32,11.32,11.32,11.32,0.0
2012-11-27,11.31,11.31,11.31,11.31,0.0
2012-11-28,11.3,11.3,11.3,11.3,0.0
2012-11-29,11.43,11.43,11.43,11.43,0.0
2012-11-30,11.45,11.45,11.45,11.45,0.0
2012-12-03,11.44,11.44,11.44,11.44,0.0
2012-12-04,11.4,11.4,11.4,11.4,0.0
2012-12-05,11.45,11.45,11.45,11.45,0.0
2012-12-06,11.48,11.48,11.48,11.48,0.0
2012-12-07,11.53,11.53,11.53,11.53,0.0
2012-12-10,11.5,11.5,11.5,11.5,0.0
2012-12-11,11.58,11.58,11.58,11.58,0.0
2012-12-12,11.59,11.59,11.59,11.59,0.0
2012-12-13,11.58,11.58,11.58,11.58,0.0
2012-12-14,11.58,11.58,11.58,11.58,0.0
2012-12-17,11.57,11.57,11.57,11.57,0.0
2012-12-18,11.68,11.68,11.68,11.68,0.0
2012-12-19,11.71,11.71,11.71,11.71,0.0
2012-12-20,11.74,11.74,11.74,11.74,0.0
2012-12-21,11.69,11.69,11.69,11.69,0.0
2012-12-24,11.72,11.72,11.72,11.72,0.0
2012-12-27,11.75,11.75,11.75,11.75,0.0
2012-12-28,11.68,11.68,11.68,11.68,0.0
2012-12-31,11.67,11.67,11.67,11.67,0.0
2013-01-02,11.85,11.85,11.85,11.85,0.0
2013-01-03,12.01,12.01,12.01,12.01,0.0
2013-01-04,12.12,12.12,12.12,12.12,0.0
2013-01-07,12.12,12.12,12.12,12.12,0.0
2013-01-08,12.1,12.1,12.1,12.1,0.0
2013-01-09,12.14,12.14,12.14,12.14,0.0
2013-01-10,12.2,12.2,12.2,12.2,0.0
2013-01-11,12.19,12.19,12.19,12.19,0.0
2013-01-14,12.24,12.24,12.24,12.24,0.0
2013-01-15,12.23,12.23,12.23,12.23,0.0
2013-01-16,12.23,12.23,12.23,12.23,0.0
2013-01-17,12.31,12.31,12.31,12.31,0.0
2013-01-18,12.44,12.44,12.44,12.44,0.0
2013-01-22,12.51,12.51,12.51,12.51,0.0
2013-01-23,12.51,12.51,12.51,12.51,0.0
2013-01-24,12.54,12.54,12.54,12.54,0.0
2013-01-25,12.65,12.65,12.65,12.65,0.0
2013-01-28,12.68,12.68,12.68,12.68,0.0
2013-01-29,12.66,12.66,12.66,12.66,0.0
2013-01-30,12.68,12.68,12.68,12.68,0.0
2013-01-31,12.6,12.6,12.6,12.6,0.0
2013-02-01,12.72,12.72,12.72,12.72,0.0
2013-02-04,12.7,12.7,12.7,12.7,0.0
2013-02-05,12.74,12.74,12.74,12.74,0.0
2013-02-06,12.79,12.79,12.79,12.79,0.0
2013-02-07,12.75,12.75,12.75,12.75,0.0
2013-02-08,12.71,12.71,12.71,12.71,0.0
2013-02-11,12.79,12.79,12.79,12.79,0.0
2013-02-12,12.85,12.85,12.85,12.85,0.0
2013-02-13,12.97,12.97,12.97,12.97,0.0
2013-02-14,12.97,12.97,12.97,12.97,0.0
2013-02-15,12.98,12.98,12.98,12.98,0.0
2013-02-19,13.09,13.09,13.09,13.09,0.0
2013-02-20,13.2,13.2,13.2,13.2,0.0
2013-02-21,13.01,13.01,13.01,13.01,0.0
2013-02-22,13.09,13.09,13.09,13.09,0.0
2013-02-25,13.14,13.14,13.14,13.14,0.0
2013-02-26,13.03,13.03,13.03,13.03,0.0
2013-02-27,13.11,13.11,13.11,13.11,0.0
2013-02-28,13.17,13.17,13.17,13.17,0.0
2013-03-01,13.25,13.25,13.25,13.25,0.0
2013-03-04,13.2,13.2,13.2,13.2,0.0
2013-03-05,13.28,13.28,13.28,13.28,0.0
2013-03-06,13.42,13.42,13.42,13.42,0.0
2013-03-07,13.46,13.46,13.46,13.46,0.0
2013-03-08,13.56,13.56,13.56,13.56,0.0
2013-03-11,13.66,13.66,13.66,13.66,0.0
2013-03-12,13.65,13.65,13.65,13.65,0.0
2013-03-13,13.57,13.57,13.57,13.57,0.0
2013-03-14,13.6,13.6,13.6,13.6,0.0
2013-03-15,13.54,13.54,13.54,13.54,0.0
2013-03-18,13.44,13.44,13.44,13.44,0.0
2013-03-19,13.44,13.44,13.44,13.44,0.0
2013-03-20,13.45,13.45,13.45,13.45,0.0
2013-03-21,13.36,13.36,13.36,13.36,0.0
2013-03-22,13.32,13.32,13.32,13.32,0.0
2013-03-25,13.37,13.37,13.37,13.37,0.0
2013-03-26,13.37,13.37,13.37,13.37,0.0
2013-03-27,13.37,13.37,13.37,13.37,0.0
2013-03-28,13.41,13.41,13.41,13.41,0.0
2013-04-02,13.36,13.36,13.36,13.36,0.0
2013-04-03,13.31,13.31,13.31,13.31,0.0
2013-04-04,13.27,13.27,13.27,13.27,0.0
2013-04-05,13.05,13.05,13.05,13.05,0.0
2013-04-08,13.12,13.12,13.12,13.12,0.0
2013-04-09,13.16,13.16,13.16,13.16,0.0
2013-04-10,13.31,13.31,13.31,13.31,0.0
2013-04-11,13.34,13.34,13.34,13.34,0.0
2013-04-12,13.32,13.32,13.32,13.32,0.0
2013-04-15,13.11,13.11,13.11,13.11,0.0
2013-04-16,13.11,13.11,13.11,13.11,0.0
2013-04-17,13.07,13.07,13.07,13.07,0.0
2013-04-18,13.0,13.0,13.0,13.0,0.0
2013-04-19,13.05,13.05,13.05,13.05,0.0
2013-04-22,13.14,13.14,13.14,13.14,0.0
2013-04-23,13.22,13.22,13.22,13.22,0.0
2013-04-24,13.32,13.32,13.32,13.32,0.0
2013-04-25,13.3,13.3,13.3,13.3,0.0
2013-04-26,13.25,13.25,13.25,13.25,0.0
2013-04-29,13.27,13.27,13.27,13.27,0.0
2013-04-30,13.35,13.35,13.35,13.35,0.0
2013-05-01,13.29,13.29,13.29,13.29,0.0
2013-05-02,13.27,13.27,13.27,13.27,0.0
2013-05-03,13.37,13.37,13.37,13.37,0.0
2013-05-07,13.58,13.58,13.58,13.58,0.0
2013-05-08,13.66,13.66,13.66,13.66,0.0
2013-05-09,13.66,13.66,13.66,13.66,0.0
2013-05-10,13.76,13.76,13.76,13.76,0.0
2013-05-13,13.75,13.75,13.75,13.75,0.0
2013-05-14,13.86,13.86,13.86,13.86,0.0
2013-05-15,13.98,13.98,13.98,13.98,0.0
2013-05-16,13.93,13.93,13.93,13.93,0.0
2013-05-17,14.01,14.01,14.01,14.01,0.0
2013-05-20,14.06,14.06,14.06,14.06,0.0
2013-05-21,14.14,14.14,14.14,14.14,0.0
2013-05-22,14.17,14.17,14.17,14.17,0.0
2013-05-23,13.93,13.93,13.93,13.93,0.0
2013-05-24,13.87,13.87,13.87,13.87,0.0
2013-05-28,14.03,14.03,14.03,14.03,0.0
2013-05-29,13.92,13.92,13.92,13.92,0.0
2013-05-30,13.89,13.89,13.89,13.89,0.0
2013-05-31,13.75,13.75,13.75,13.75,0.0
2013-06-04,13.66,13.66,13.66,13.66,0.0
2013-06-05,13.42,13.42,13.42,13.42,0.0
2013-06-06,13.3,13.3,13.3,13.3,0.0
2013-06-07,13.31,13.31,13.31,13.31,0.0
2013-06-10,13.41,13.41,13.41,13.41,0.0
2013-06-11,13.19,13.19,13.19,13.19,0.0
2013-06-12,13.15,13.15,13.15,13.15,0.0
2013-06-13,13.09,13.09,13.09,13.09,0.0
2013-06-14,13.17,13.17,13.17,13.17,0.0
2013-06-17,13.24,13.24,13.24,13.24,0.0
2013-06-18,13.35,13.35,13.35,13.35,0.0
2013-06-19,13.34,13.34,13.34,13.34,0.0
2013-06-20,13.05,13.05,13.05,13.05,0.0
2013-06-21,13.03,13.03,13.03,13.03,0.0
2013-06-24,12.79,12.79,12.79,12.79,0.0
2013-06-25,12.83,12.83,12.83,12.83,0.0
2013-06-26,13.01,13.01,13.01,13.01,0.0
2013-06-27,13.19,13.19,13.19,13.19,0.0
2013-06-28,13.31,13.31,13.31,13.31,0.0
2013-07-01,13.41,13.41,13.41,13.41,0.0
2013-07-02,13.45,13.45,13.45,13.45,0.0
2013-07-03,13.26,13.26,13.26,13.26,0.0
2013-07-05,13.72,13.72,13.72,13.72,0.0
2013-07-08,13.74,13.74,13.74,13.74,0.0
2013-07-09,13.88,13.88,13.88,13.88,0.0
2013-07-10,13.86,13.86,13.86,13.86,0.0
2013-07-11,13.89,13.89,13.89,13.89,0.0
2013-07-12,13.98,13.98,13.98,13.98,0.0
2013-07-15,14.02,14.02,14.02,14.02,0.0
2013-07-16,14.0,14.0,14.0,14.0,0.0
2013-07-17,13.92,13.92,13.92,13.92,0.0
2013-07-18,14.0,14.0,14.0,14.0,0.0
2013-07-19,13.99,13.99,13.99,13.99,0.0
2013-07-22,13.99,13.99,13.99,13.99,0.0
2013-07-23,14.04,14.04,14.04,14.04,0.0
2013-07-24,14.06,14.06,14.06,14.06,0.0
2013-07-25,13.98,13.98,13.98,13.98,0.0
2013-07-26,13.94,13.94,13.94,13.94,0.0
2013-07-29,13.88,13.88,13.88,13.88,0.0
2013-07-30,13.98,13.98,13.98,13.98,0.0
2013-07-31,14.02,14.02,14.02,14.02,0.0
2013-08-01,14.2,14.2,14.2,14.2,0.0
2013-08-02,14.22,14.22,14.22,14.22,0.0
2013-08-05,14.14,14.14,14.14,14.14,0.0
2013-08-06,14.07,14.07,14.07,14.07,0.0
2013-08-07,13.87,13.87,13.87,13.87,0.0
2013-08-08,13.91,13.91,13.91,13.91,0.0
2013-08-09,13.93,13.93,13.93,13.93,0.0
2013-08-12,13.96,13.96,13.96,13.96,0.0
2013-08-13,14.07,14.07,14.07,14.07,0.0
2013-08-14,14.01,14.01,14.01,14.01,0.0
2013-08-15,13.81,13.81,13.81,13.81,0.0
2013-08-16,13.76,13.76,13.76,13.76,0.0
2013-08-19,13.67,13.67,13.67,13.67,0.0
2013-08-20,13.59,13.59,13.59,13.59,0.0
2013-08-21,13.53,13.53,13.53,13.53,0.0
2013-08-22,13.66,13.66,13.66,13.66,0.0
2013-08-23,13.73,13.73,13.73,13.73,0.0
2013-08-27,13.56,13.56,13.56,13.56,0.0
2013-08-28,13.52,13.52,13.52,13.52,0.0
2013-08-29,13.56,13.56,13.56,13.56,0.0
2013-08-30,13.52,13.52,13.52,13.52,0.0
2013-09-03,13.59,13.59,13.59,13.59,0.0
2013-09-04,13.59,13.59,13.59,13.59,0.0
2013-09-05,13.66,13.66,13.66,13.66,0.0
2013-09-06,13.7,13.7,13.7,13.7,0.0
2013-09-09,13.78,13.78,13.78,13.78,0.0
2013-09-10,13.93,13.93,13.93,13.93,0.0
2013-09-11,13.92,13.92,13.92,13.92,0.0
2013-09-12,13.88,13.88,13.88,13.88,0.0
2013-09-13,13.85,13.85,13.85,13.85,0.0
2013-09-16,13.93,13.93,13.93,13.93,0.0
2013-09-17,13.94,13.94,13.94,13.94,0.0
2013-09-18,13.96,13.96,13.96,13.96,0.0
2013-09-19,14.06,14.06,14.06,14.06,0.0
2013-09-20,13.99,13.99,13.99,13.99,0.0
2013-09-23,13.91,13.91,13.91,13.91,0.0
2013-09-24,13.93,13.93,13.93,13.93,0.0
2013-09-25,13.87,13.87,13.87,13.87,0.0
2013-09-26,13.91,13.91,13.91,13.91,0.0
2013-09-27,13.81,13.81,13.81,13.81,0.0
2013-09-30,13.69,13.69,13.69,13.69,0.0
2013-10-01,13.75,13.75,13.75,13.75,0.0
2013-10-02,13.73,13.73,13.73,13.73,0.0
2013-10-03,13.74,13.74,13.74,13.74,0.0
2013-10-04,13.89,13.89,13.89,13.89,0.0
2013-10-07,13.74,13.74,13.74,13.74,0.0
2013-10-08,13.68,13.68,13.68,13.68,0.0
2013-10-09,13.77,13.77,13.77,13.77,0.0
