Date,Open,High,Low,Close,Volume
2000-09-12,204.05,204.05,204.05,204.05,0.0
2000-09-13,204.07,204.07,204.07,204.07,0.0
2000-09-14,204.02,204.02,204.02,204.02,0.0
2000-09-15,202.33,202.33,202.33,202.33,0.0
2000-09-18,199.45,199.45,199.45,199.45,0.0
2000-09-19,200.56,200.56,200.56,200.56,0.0
2000-09-20,199.58,199.58,199.58,199.58,0.0
2000-09-21,198.59,198.59,198.59,198.59,0.0
2000-09-22,199.1,199.1,199.1,199.1,0.0
2000-09-25,199.09,199.09,199.09,199.09,0.0
2000-09-26,198.15,198.15,198.15,198.15,0.0
2000-09-27,198.07,198.07,198.07,198.07,0.0
2000-09-28,200.35,200.35,200.35,200.35,0.0
2000-09-29,199.34,199.34,199.34,199.34,0.0
2000-10-02,199.68,199.68,199.68,199.68,0.0
2000-10-03,199.18,199.18,199.18,199.18,0.0
2000-10-04,199.34,199.34,199.34,199.34,0.0
2000-10-05,199.5,199.5,199.5,199.5,0.0
2000-10-06,197.06,197.06,197.06,197.06,0.0
2000-10-09,195.12,195.12,195.12,195.12,0.0
2000-10-10,194.05,194.05,194.05,194.05,0.0
2000-10-11,190.98,190.98,190.98,190.98,0.0
2000-10-12,187.66,187.66,187.66,187.66,0.0
2000-10-13,191.01,191.01,191.01,191.01,0.0
2000-10-16,190.79,190.79,190.79,190.79,0.0
2000-10-17,187.91,187.91,187.91,187.91,0.0
2000-10-18,186.26,186.26,186.26,186.26,0.0
2000-10-19,190.4,190.4,190.4,190.4,0.0
2000-10-20,191.93,191.93,191.93,191.93,0.0
2000-10-23,192.08,192.08,192.08,192.08,0.0
2000-10-24,193.46,193.46,193.46,193.46,0.0
2000-10-25,189.98,189.98,189.98,189.98,0.0
2000-10-26,189.37,189.37,189.37,189.37,0.0
2000-10-27,191.56,191.56,191.56,191.56,0.0
2000-10-30,193.06,193.06,193.06,193.06,0.0
2000-10-31,196.13,196.13,196.13,196.13,0.0
2000-11-01,197.05,197.05,197.05,197.05,0.0
2000-11-02,197.88,197.88,197.88,197.88,0.0
2000-11-03,198.28,198.28,198.28,198.28,0.0
2000-11-06,198.98,198.98,198.98,198.98,0.0
2000-11-07,198.94,198.94,198.94,198.94,0.0
2000-11-08,196.83,196.83,196.83,196.83,0.0
2000-11-09,195.22,195.22,195.22,195.22,0.0
2000-11-10,191.99,191.99,191.99,191.99,0.0
2000-11-13,189.44,189.44,189.44,189.44,0.0
2000-11-14,192.86,192.86,192.86,192.86,0.0
2000-11-15,193.75,193.75,193.75,193.75,0.0
2000-11-16,191.45,191.45,191.45,191.45,0.0
2000-11-17,190.82,190.82,190.82,190.82,0.0
2000-11-20,187.49,187.49,187.49,187.49,0.0
2000-11-21,187.53,187.53,187.53,187.53,0.0
2000-11-22,184.2,184.2,184.2,184.2,0.0
2000-11-23,184.44,184.44,184.44,184.44,0.0
2000-11-24,186.35,186.35,186.35,186.35,0.0
2000-11-27,188.29,188.29,188.29,188.29,0.0
2000-11-28,186.87,186.87,186.87,186.87,0.0
2000-11-29,186.92,186.92,186.92,186.92,0.0
2000-11-30,184.65,184.65,184.65,184.65,0.0
2000-12-01,185.87,185.87,185.87,185.87,0.0
2000-12-04,186.9,186.9,186.9,186.9,0.0
2000-12-05,191.79,191.79,191.79,191.79,0.0
2000-12-06,190.11,190.11,190.11,190.11,0.0
2000-12-07,189.36,189.36,189.36,189.36,0.0
2000-12-08,191.67,191.67,191.67,191.67,0.0
2000-12-11,193.48,193.48,193.48,193.48,0.0
2000-12-12,192.52,192.52,192.52,192.52,0.0
2000-12-13,191.28,191.28,191.28,191.28,0.0
2000-12-14,189.35,189.35,189.35,189.35,0.0
2000-12-15,186.15,186.15,186.15,186.15,0.0
2000-12-18,186.95,186.95,186.95,186.95,0.0
2000-12-19,185.32,185.32,185.32,185.32,0.0
2000-12-20,180.86,180.86,180.86,180.86,0.0
2000-12-21,180.95,180.95,180.95,180.95,0.0
2000-12-22,184.18,184.18,184.18,184.18,0.0
2000-12-25,184.19,184.19,184.19,184.19,0.0
2000-12-26,185.5,185.5,185.5,185.5,0.0
2000-12-27,187.53,187.53,187.53,187.53,0.0
2000-12-28,188.13,188.13,188.13,188.13,0.0
2000-12-29,187.74,187.74,187.74,187.74,0.0
2001-01-01,187.75,187.75,187.75,187.75,0.0
2001-01-02,184.3,184.3,184.3,184.3,0.0
2001-01-03,188.77,188.77,188.77,188.77,0.0
2001-01-04,188.7,188.7,188.7,188.7,0.0
2001-01-05,186.24,186.24,186.24,186.24,0.0
2001-01-08,185.65,185.65,185.65,185.65,0.0
2001-01-09,184.78,184.78,184.78,184.78,0.0
2001-01-10,185.26,185.26,185.26,185.26,0.0
2001-01-11,186.91,186.91,186.91,186.91,0.0
2001-01-12,186.62,186.62,186.62,186.62,0.0
2001-01-15,186.46,186.46,186.46,186.46,0.0
2001-01-16,186.74,186.74,186.74,186.74,0.0
2001-01-17,188.02,188.02,188.02,188.02,0.0
2001-01-18,190.38,190.38,190.38,190.38,0.0
2001-01-19,189.68,189.68,189.68,189.68,0.0
2001-01-22,189.85,189.85,189.85,189.85,0.0
2001-01-23,191.33,191.33,191.33,191.33,0.0
2001-01-24,191.0,191.0,191.0,191.0,0.0
2001-01-25,190.47,190.47,190.47,190.47,0.0
2001-01-26,190.14,190.14,190.14,190.14,0.0
2001-01-29,190.94,190.94,190.94,190.94,0.0
2001-01-30,192.09,192.09,192.09,192.09,0.0
2001-01-31,192.06,192.06,192.06,192.06,0.0
2001-02-01,192.83,192.83,192.83,192.83,0.0
2001-02-02,189.96,189.96,189.96,189.96,0.0
2001-02-05,190.14,190.14,190.14,190.14,0.0
2001-02-06,189.69,189.69,189.69,189.69,0.0
2001-02-07,188.01,188.01,188.01,188.01,0.0
2001-02-08,186.35,186.35,186.35,186.35,0.0
2001-02-09,184.55,184.55,184.55,184.55,0.0
2001-02-12,186.42,186.42,186.42,186.42,0.0
2001-02-13,185.09,185.09,185.09,185.09,0.0
2001-02-14,184.35,184.35,184.35,184.35,0.0
2001-02-15,185.28,185.28,185.28,185.28,0.0
2001-02-16,182.64,182.64,182.64,182.64,0.0
2001-02-19,182.48,182.48,182.48,182.48,0.0
2001-02-20,179.86,179.86,179.86,179.86,0.0
2001-02-21,177.32,177.32,177.32,177.32,0.0
2001-02-22,176.64,176.64,176.64,176.64,0.0
2001-02-23,175.61,175.61,175.61,175.61,0.0
2001-02-26,177.85,177.85,177.85,177.85,0.0
2001-02-27,177.44,177.44,177.44,177.44,0.0
2001-02-28,175.63,175.63,175.63,175.63,0.0
2001-03-01,175.53,175.53,175.53,175.53,0.0
2001-03-02,174.46,174.46,174.46,174.46,0.0
2001-03-05,175.28,175.28,175.28,175.28,0.0
2001-03-06,177.49,177.49,177.49,177.49,0.0
2001-03-07,177.97,177.97,177.97,177.97,0.0
2001-03-08,178.04,178.04,178.04,178.04,0.0
2001-03-09,174.96,174.96,174.96,174.96,0.0
2001-03-12,168.81,168.81,168.81,168.81,0.0
2001-03-13,168.4,168.4,168.4,168.4,0.0
2001-03-14,164.59,164.59,164.59,164.59,0.0
2001-03-15,165.78,165.78,165.78,165.78,0.0
2001-03-16,162.26,162.26,162.26,162.26,0.0
2001-03-19,163.73,163.73,163.73,163.73,0.0
2001-03-20,162.36,162.36,162.36,162.36,0.0
2001-03-21,160.67,160.67,160.67,160.67,0.0
2001-03-22,157.18,157.18,157.18,157.18,0.0
2001-03-23,160.86,160.86,160.86,160.86,0.0
2001-03-26,164.28,164.28,164.28,164.28,0.0
2001-03-27,167.44,167.44,167.44,167.44,0.0
2001-03-28,164.27,164.27,164.27,164.27,0.0
2001-03-29,162.55,162.55,162.55,162.55,0.0
2001-03-30,163.41,163.41,163.41,163.41,0.0
2001-04-02,161.77,161.77,161.77,161.77,0.0
2001-04-03,157.84,157.84,157.84,157.84,0.0
2001-04-04,158.67,158.67,158.67,158.67,0.0
2001-04-05,163.54,163.54,163.54,163.54,0.0
2001-04-06,162.0,162.0,162.0,162.0,0.0
2001-04-09,162.61,162.61,162.61,162.61,0.0
2001-04-10,165.38,165.38,165.38,165.38,0.0
2001-04-11,165.74,165.74,165.74,165.74,0.0
2001-04-12,167.89,167.89,167.89,167.89,0.0
2001-04-13,167.85,167.85,167.85,167.85,0.0
2001-04-16,166.82,166.82,166.82,166.82,0.0
2001-04-17,167.38,167.38,167.38,167.38,0.0
2001-04-18,172.63,172.63,172.63,172.63,0.0
2001-04-19,175.27,175.27,175.27,175.27,0.0
2001-04-20,174.44,174.44,174.44,174.44,0.0
2001-04-23,172.36,172.36,172.36,172.36,0.0
2001-04-24,171.12,171.12,171.12,171.12,0.0
2001-04-25,172.89,172.89,172.89,172.89,0.0
2001-04-26,174.13,174.13,174.13,174.13,0.0
2001-04-27,175.72,175.72,175.72,175.72,0.0
2001-04-30,175.8,175.8,175.8,175.8,0.0
2001-05-01,178.11,178.11,178.11,178.11,0.0
2001-05-02,178.49,178.49,178.49,178.49,0.0
2001-05-03,176.32,176.32,176.32,176.32,0.0
2001-05-04,178.07,178.07,178.07,178.07,0.0
2001-05-07,178.13,178.13,178.13,178.13,0.0
2001-05-08,177.1,177.1,177.1,177.1,0.0
2001-05-09,176.02,176.02,176.02,176.02,0.0
2001-05-10,176.64,176.64,176.64,176.64,0.0
2001-05-11,175.3,175.3,175.3,175.3,0.0
2001-05-14,174.1,174.1,174.1,174.1,0.0
2001-05-15,175.06,175.06,175.06,175.06,0.0
2001-05-16,177.83,177.83,177.83,177.83,0.0
2001-05-17,179.08,179.08,179.08,179.08,0.0
2001-05-18,179.29,179.29,179.29,179.29,0.0
2001-05-21,181.49,181.49,181.49,181.49,0.0
2001-05-22,181.13,181.13,181.13,181.13,0.0
2001-05-23,179.19,179.19,179.19,179.19,0.0
2001-05-24,179.31,179.31,179.31,179.31,0.0
2001-05-25,177.59,177.59,177.59,177.59,0.0
2001-05-28,177.59,177.59,177.59,177.59,0.0
2001-05-29,176.39,176.39,176.39,176.39,0.0
2001-05-30,173.81,173.81,173.81,173.81,0.0
2001-05-31,174.03,174.03,174.03,174.03,0.0
2001-06-01,174.24,174.24,174.24,174.24,0.0
2001-06-04,174.95,174.95,174.95,174.95,0.0
2001-06-05,176.61,176.61,176.61,176.61,0.0
2001-06-06,175.25,175.25,175.25,175.25,0.0
2001-06-07,176.07,176.07,176.07,176.07,0.0
2001-06-08,174.91,174.91,174.91,174.91,0.0
2001-06-11,172.94,172.94,172.94,172.94,0.0
2001-06-12,171.91,171.91,171.91,171.91,0.0
2001-06-13,171.34,171.34,171.34,171.34,0.0
2001-06-14,169.43,169.43,169.43,169.43,0.0
2001-06-15,168.4,168.4,168.4,168.4,0.0
2001-06-18,167.09,167.09,167.09,167.09,0.0
2001-06-19,167.32,167.32,167.32,167.32,0.0
2001-06-20,167.76,167.76,167.76,167.76,0.0
2001-06-21,169.28,169.28,169.28,169.28,0.0
2001-06-22,168.78,168.78,168.78,168.78,0.0
2001-06-25,168.43,168.43,168.43,168.43,0.0
2001-06-26,167.55,167.55,167.55,167.55,0.0
2001-06-27,166.97,166.97,166.97,166.97,0.0
2001-06-28,167.96,167.96,167.96,167.96,0.0
2001-06-29,168.67,168.67,168.67,168.67,0.0
2001-07-02,170.14,170.14,170.14,170.14,0.0
2001-07-03,169.45,169.45,169.45,169.45,0.0
2001-07-04,168.89,168.89,168.89,168.89,0.0
2001-07-05,166.6,166.6,166.6,166.6,0.0
2001-07-06,163.34,163.34,163.34,163.34,0.0
2001-07-09,164.0,164.0,164.0,164.0,0.0
2001-07-10,162.73,162.73,162.73,162.73,0.0
2001-07-11,161.97,161.97,161.97,161.97,0.0
2001-07-12,164.76,164.76,164.76,164.76,0.0
2001-07-13,165.34,165.34,165.34,165.34,0.0
2001-07-16,164.07,164.07,164.07,164.07,0.0
2001-07-17,164.34,164.34,164.34,164.34,0.0
2001-07-18,163.91,163.91,163.91,163.91,0.0
2001-07-19,165.07,165.07,165.07,165.07,0.0
2001-07-20,164.56,164.56,164.56,164.56,0.0
2001-07-23,162.49,162.49,162.49,162.49,0.0
2001-07-24,160.77,160.77,160.77,160.77,0.0
2001-07-25,161.96,161.96,161.96,161.96,0.0
2001-07-26,163.16,163.16,163.16,163.16,0.0
2001-07-27,164.03,164.03,164.03,164.03,0.0
2001-07-30,164.16,164.16,164.16,164.16,0.0
2001-07-31,165.59,165.59,165.59,165.59,0.0
2001-08-01,166.72,166.72,166.72,166.72,0.0
2001-08-02,167.82,167.82,167.82,167.82,0.0
2001-08-03,166.95,166.95,166.95,166.95,0.0
2001-08-06,165.55,165.55,165.55,165.55,0.0
2001-08-07,165.8,165.8,165.8,165.8,0.0
2001-08-08,163.56,163.56,163.56,163.56,0.0
2001-08-09,162.78,162.78,162.78,162.78,0.0
2001-08-10,163.37,163.37,163.37,163.37,0.0
2001-08-13,163.59,163.59,163.59,163.59,0.0
2001-08-14,164.24,164.24,164.24,164.24,0.0
2001-08-15,164.05,164.05,164.05,164.05,0.0
2001-08-16,163.57,163.57,163.57,163.57,0.0
2001-08-17,161.38,161.38,161.38,161.38,0.0
2001-08-20,161.64,161.64,161.64,161.64,0.0
2001-08-21,161.19,161.19,161.19,161.19,0.0
2001-08-22,162.24,162.24,162.24,162.24,0.0
2001-08-23,161.45,161.45,161.45,161.45,0.0
2001-08-24,163.97,163.97,163.97,163.97,0.0
2001-08-27,163.6,163.6,163.6,163.6,0.0
2001-08-28,161.59,161.59,161.59,161.59,0.0
2001-08-29,160.35,160.35,160.35,160.35,0.0
2001-08-30,157.65,157.65,157.65,157.65,0.0
2001-08-31,157.96,157.96,157.96,157.96,0.0
2001-09-03,157.02,157.02,157.02,157.02,0.0
2001-09-04,157.37,157.37,157.37,157.37,0.0
2001-09-05,156.12,156.12,156.12,156.12,0.0
2001-09-06,153.19,153.19,153.19,153.19,0.0
2001-09-07,150.91,150.91,150.91,150.91,0.0
2001-09-10,150.45,150.45,150.45,150.45,0.0
2001-09-11,148.32,148.32,148.32,148.32,0.0
2001-09-12,147.67,147.67,147.67,147.67,0.0
2001-09-13,148.35,148.35,148.35,148.35,0.0
2001-09-14,147.1,147.1,147.1,147.1,0.0
2001-09-17,143.04,143.04,143.04,143.04,0.0
2001-09-18,142.4,142.4,142.4,142.4,0.0
2001-09-19,140.83,140.83,140.83,140.83,0.0
2001-09-20,136.38,136.38,136.38,136.38,0.0
2001-09-21,132.9,132.9,132.9,132.9,0.0
2001-09-24,137.79,137.79,137.79,137.79,0.0
2001-09-25,139.43,139.43,139.43,139.43,0.0
2001-09-26,139.2,139.2,139.2,139.2,0.0
2001-09-27,140.47,140.47,140.47,140.47,0.0
2001-09-28,143.6,143.6,143.6,143.6,0.0
2001-10-01,142.86,142.86,142.86,142.86,0.0
2001-10-02,144.35,144.35,144.35,144.35,0.0
2001-10-03,146.15,146.15,146.15,146.15,0.0
2001-10-04,147.48,147.48,147.48,147.48,0.0
2001-10-05,147.7,147.7,147.7,147.7,0.0
2001-10-08,146.96,146.96,146.96,146.96,0.0
2001-10-09,146.09,146.09,146.09,146.09,0.0
2001-10-10,148.57,148.57,148.57,148.57,0.0
2001-10-11,150.63,150.63,150.63,150.63,0.0
2001-10-12,150.4,150.4,150.4,150.4,0.0
2001-10-15,149.36,149.36,149.36,149.36,0.0
2001-10-16,150.53,150.53,150.53,150.53,0.0
2001-10-17,149.97,149.97,149.97,149.97,0.0
2001-10-18,148.11,148.11,148.11,148.11,0.0
2001-10-19,147.57,147.57,147.57,147.57,0.0
2001-10-22,149.17,149.17,149.17,149.17,0.0
2001-10-23,149.89,149.89,149.89,149.89,0.0
2001-10-24,150.21,150.21,150.21,150.21,0.0
2001-10-25,150.92,150.92,150.92,150.92,0.0
2001-10-26,151.97,151.97,151.97,151.97,0.0
2001-10-29,149.45,149.45,149.45,149.45,0.0
2001-10-30,146.95,146.95,146.95,146.95,0.0
2001-10-31,147.05,147.05,147.05,147.05,0.0
2001-11-01,149.58,149.58,149.58,149.58,0.0
2001-11-02,149.96,149.96,149.96,149.96,0.0
2001-11-05,151.97,151.97,151.97,151.97,0.0
2001-11-06,153.48,153.48,153.48,153.48,0.0
2001-11-07,153.37,153.37,153.37,153.37,0.0
2001-11-08,154.31,154.31,154.31,154.31,0.0
2001-11-09,154.0,154.0,154.0,154.0,0.0
2001-11-12,152.87,152.87,152.87,152.87,0.0
2001-11-13,155.21,155.21,155.21,155.21,0.0
2001-11-14,155.61,155.61,155.61,155.61,0.0
2001-11-15,156.02,156.02,156.02,156.02,0.0
2001-11-16,156.33,156.33,156.33,156.33,0.0
2001-11-19,157.74,157.74,157.74,157.74,0.0
2001-11-20,156.56,156.56,156.56,156.56,0.0
2001-11-21,155.75,155.75,155.75,155.75,0.0
2001-11-22,156.21,156.21,156.21,156.21,0.0
2001-11-23,156.96,156.96,156.96,156.96,0.0
2001-11-26,158.15,158.15,158.15,158.15,0.0
2001-11-27,157.14,157.14,157.14,157.14,0.0
2001-11-28,154.72,154.72,154.72,154.72,0.0
2001-11-29,155.5,155.5,155.5,155.5,0.0
2001-11-30,156.01,156.01,156.01,156.01,0.0
2001-12-03,154.5,154.5,154.5,154.5,0.0
2001-12-04,156.33,156.33,156.33,156.33,0.0
2001-12-05,159.92,159.92,159.92,159.92,0.0
2001-12-06,160.17,160.17,160.17,160.17,0.0
2001-12-07,158.87,158.87,158.87,158.87,0.0
2001-12-10,156.3,156.3,156.3,156.3,0.0
2001-12-11,155.94,155.94,155.94,155.94,0.0
2001-12-12,156.23,156.23,156.23,156.23,0.0
2001-12-13,153.75,153.75,153.75,153.75,0.0
2001-12-14,153.73,153.73,153.73,153.73,0.0
2001-12-17,155.53,155.53,155.53,155.53,0.0
2001-12-18,156.19,156.19,156.19,156.19,0.0
2001-12-19,156.22,156.22,156.22,156.22,0.0
2001-12-20,155.21,155.21,155.21,155.21,0.0
2001-12-21,155.64,155.64,155.64,155.64,0.0
2001-12-24,155.36,155.36,155.36,155.36,0.0
2001-12-25,155.37,155.37,155.37,155.37,0.0
2001-12-26,155.69,155.69,155.69,155.69,0.0
2001-12-27,157.52,157.52,157.52,157.52,0.0
2001-12-28,158.22,158.22,158.22,158.22,0.0
2001-12-31,157.59,157.59,157.59,157.59,0.0
2002-01-02,158.15,158.15,158.15,158.15,0.0
2002-01-03,159.83,159.83,159.83,159.83,0.0
2002-01-04,160.76,160.76,160.76,160.76,0.0
2002-01-07,159.78,159.78,159.78,159.78,0.0
2002-01-08,158.62,158.62,158.62,158.62,0.0
2002-01-09,158.02,158.02,158.02,158.02,0.0
2002-01-10,157.58,157.58,157.58,157.58,0.0
2002-01-11,156.77,156.77,156.77,156.77,0.0
2002-01-14,155.45,155.45,155.45,155.45,0.0
2002-01-15,155.98,155.98,155.98,155.98,0.0
2002-01-16,153.71,153.71,153.71,153.71,0.0
2002-01-17,154.95,154.95,154.95,154.95,0.0
2002-01-18,154.17,154.17,154.17,154.17,0.0
2002-01-21,153.98,153.98,153.98,153.98,0.0
2002-01-22,152.93,152.93,152.93,152.93,0.0
2002-01-23,153.83,153.83,153.83,153.83,0.0
2002-01-24,154.57,154.57,154.57,154.57,0.0
2002-01-25,154.07,154.07,154.07,154.07,0.0
2002-01-28,154.45,154.45,154.45,154.45,0.0
2002-01-29,151.11,151.11,151.11,151.11,0.0
2002-01-30,151.29,151.29,151.29,151.29,0.0
2002-01-31,153.23,153.23,153.23,153.23,0.0
2002-02-01,152.5,152.5,152.5,152.5,0.0
2002-02-04,149.96,149.96,149.96,149.96,0.0
2002-02-05,148.69,148.69,148.69,148.69,0.0
2002-02-06,147.72,147.72,147.72,147.72,0.0
2002-02-07,147.99,147.99,147.99,147.99,0.0
2002-02-08,149.51,149.51,149.51,149.51,0.0
2002-02-11,151.48,151.48,151.48,151.48,0.0
2002-02-12,151.32,151.32,151.32,151.32,0.0
2002-02-13,152.45,152.45,152.45,152.45,0.0
2002-02-14,152.89,152.89,152.89,152.89,0.0
2002-02-15,151.62,151.62,151.62,151.62,0.0
2002-02-18,151.29,151.29,151.29,151.29,0.0
2002-02-19,148.59,148.59,148.59,148.59,0.0
2002-02-20,149.26,149.26,149.26,149.26,0.0
2002-02-21,148.57,148.57,148.57,148.57,0.0
2002-02-22,149.14,149.14,149.14,149.14,0.0
2002-02-25,151.03,151.03,151.03,151.03,0.0
2002-02-26,151.15,151.15,151.15,151.15,0.0
2002-02-27,151.96,151.96,151.96,151.96,0.0
2002-02-28,151.78,151.78,151.78,151.78,0.0
2002-03-01,154.56,154.56,154.56,154.56,0.0
2002-03-04,158.28,158.28,158.28,158.28,0.0
2002-03-05,157.53,157.53,157.53,157.53,0.0
2002-03-06,159.36,159.36,159.36,159.36,0.0
2002-03-07,160.11,160.11,160.11,160.11,0.0
2002-03-08,160.69,160.69,160.69,160.69,0.0
2002-03-11,160.95,160.95,160.95,160.95,0.0
2002-03-12,159.78,159.78,159.78,159.78,0.0
2002-03-13,158.7,158.7,158.7,158.7,0.0
2002-03-14,159.15,159.15,159.15,159.15,0.0
2002-03-15,160.73,160.73,160.73,160.73,0.0
2002-03-18,160.57,160.57,160.57,160.57,0.0
2002-03-19,161.45,161.45,161.45,161.45,0.0
2002-03-20,159.54,159.54,159.54,159.54,0.0
2002-03-21,159.37,159.37,159.37,159.37,0.0
2002-03-22,158.82,158.82,158.82,158.82,0.0
2002-03-25,156.9,156.9,156.9,156.9,0.0
2002-03-26,157.45,157.45,157.45,157.45,0.0
2002-03-27,158.03,158.03,158.03,158.03,0.0
2002-03-28,158.86,158.86,158.86,158.86,0.0
2002-03-29,158.6,158.6,158.6,158.6,0.0
2002-04-01,158.79,158.79,158.79,158.79,0.0
2002-04-02,158.12,158.12,158.12,158.12,0.0
2002-04-03,157.32,157.32,157.32,157.32,0.0
2002-04-04,157.15,157.15,157.15,157.15,0.0
2002-04-05,156.77,156.77,156.77,156.77,0.0
2002-04-08,156.09,156.09,156.09,156.09,0.0
2002-04-09,155.4,155.4,155.4,155.4,0.0
2002-04-10,157.0,157.0,157.0,157.0,0.0
2002-04-11,154.21,154.21,154.21,154.21,0.0
2002-04-12,154.71,154.71,154.71,154.71,0.0
2002-04-15,154.63,154.63,154.63,154.63,0.0
2002-04-16,157.73,157.73,157.73,157.73,0.0
2002-04-17,158.22,158.22,158.22,158.22,0.0
2002-04-18,158.08,158.08,158.08,158.08,0.0
2002-04-19,158.05,158.05,158.05,158.05,0.0
2002-04-22,156.52,156.52,156.52,156.52,0.0
2002-04-23,155.84,155.84,155.84,155.84,0.0
2002-04-24,155.18,155.18,155.18,155.18,0.0
2002-04-25,154.95,154.95,154.95,154.95,0.0
2002-04-26,153.43,153.43,153.43,153.43,0.0
2002-04-29,152.42,152.42,152.42,152.42,0.0
2002-04-30,153.49,153.49,153.49,153.49,0.0
2002-05-01,154.54,154.54,154.54,154.54,0.0
2002-05-02,154.24,154.24,154.24,154.24,0.0
2002-05-03,153.65,153.65,153.65,153.65,0.0
2002-05-06,151.84,151.84,151.84,151.84,0.0
2002-05-07,150.77,150.77,150.77,150.77,0.0
2002-05-08,154.88,154.88,154.88,154.88,0.0
2002-05-09,153.53,153.53,153.53,153.53,0.0
2002-05-10,151.85,151.85,151.85,151.85,0.0
2002-05-13,153.61,153.61,153.61,153.61,0.0
2002-05-14,155.49,155.49,155.49,155.49,0.0
2002-05-15,155.94,155.94,155.94,155.94,0.0
2002-05-16,156.62,156.62,156.62,156.62,0.0
2002-05-17,157.97,157.97,157.97,157.97,0.0
2002-05-20,156.68,156.68,156.68,156.68,0.0
2002-05-21,155.55,155.55,155.55,155.55,0.0
2002-05-22,156.0,156.0,156.0,156.0,0.0
