Date,GERMANY LARGE VALUE Large Cap
2005-11-10,568.034
2005-11-11,574.144
2005-11-14,573.846
2005-11-15,574.512
2005-11-16,571.093
2005-11-17,576.784
2005-11-18,578.767
2005-11-21,586.079
2005-11-22,584.7
2005-11-23,591.17
2005-11-24,590.187
2005-11-25,588.121
2005-11-28,589.031
2005-11-29,589.75
2005-11-30,589.617
2005-12-01,594.484
2005-12-02,598.045
2005-12-05,596.25
2005-12-06,601.411
2005-12-07,594.742
2005-12-08,601.035
2005-12-09,601.156
2005-12-12,609.639
2005-12-13,609.744
2005-12-14,611.524
2005-12-15,608.124
2005-12-16,619.912
2005-12-19,619.03
2005-12-20,614.425
2005-12-21,614.748
2005-12-22,617.221
2005-12-23,620.257
2005-12-26,620.257
2005-12-27,622.857
2005-12-28,626.192
2005-12-29,623.809
2005-12-30,614.506
2006-01-02,619.384
2006-01-03,630.679
2006-01-04,644.817
2006-01-05,642.868
2006-01-06,648.087
2006-01-09,644.284
2006-01-10,639.939
2006-01-11,647.598
2006-01-12,644.55
2006-01-13,638.165
2006-01-16,642.849
2006-01-17,632.761
2006-01-18,626.082
2006-01-19,631.314
2006-01-20,620.154
2006-01-23,629.819
2006-01-24,627.808
2006-01-25,635.878
2006-01-26,651.887
2006-01-27,656.576
2006-01-30,654.599
2006-01-31,657.747
2006-02-01,661.084
2006-02-02,650.624
2006-02-03,647.237
2006-02-06,647.822
2006-02-07,648.588
2006-02-08,647.867
2006-02-09,657.908
2006-02-10,651.478
2006-02-13,659.312
2006-02-14,658.181
2006-02-15,658.883
2006-02-16,660.119
2006-02-17,663.48
2006-02-20,663.766
2006-02-21,660.875
2006-02-22,665.94
2006-02-23,668.682
2006-02-24,666.045
2006-02-27,670.618
2006-02-28,660.287
2006-03-01,668.981
2006-03-02,661.595
2006-03-03,654.294
2006-03-06,658.477
2006-03-07,649.972
2006-03-08,643.937
2006-03-09,650.417
2006-03-10,657.351
2006-03-13,662.244
2006-03-14,669.665
2006-03-15,673.813
2006-03-16,678.518
2006-03-17,677.095
2006-03-20,679.002
2006-03-21,675.566
2006-03-22,679.477
2006-03-23,673.676
2006-03-24,678.967
2006-03-27,673.191
2006-03-28,673.563
2006-03-29,672.455
2006-03-30,687.611
2006-03-31,681.772
2006-04-03,689.456
2006-04-04,697.076
2006-04-05,700.334
2006-04-06,696.89
2006-04-07,679.239
2006-04-10,683.916
2006-04-11,673.846
2006-04-12,671.54
2006-04-13,671.137
2006-04-14,671.137
2006-04-17,681.797
2006-04-18,679.947
2006-04-19,692.818
2006-04-20,700.4
2006-04-21,705.537
2006-04-24,705.338
2006-04-25,707.805
2006-04-26,715.159
2006-04-27,716.092
2006-04-28,711.622
2006-05-01,712.865
2006-05-02,717.948
2006-05-03,705.656
2006-05-04,717.12
2006-05-05,728.104
2006-05-08,727.907
2006-05-09,732.405
2006-05-10,732.489
2006-05-11,724.646
2006-05-12,710.567
2006-05-15,700.92
2006-05-16,702.133
2006-05-17,672.704
2006-05-18,675.776
2006-05-19,670.633
2006-05-22,662.402
2006-05-23,678.751
2006-05-24,663.43
2006-05-25,678.248
2006-05-26,684.06
2006-05-29,681.87
2006-05-30,671.769
2006-05-31,680.188
2006-06-01,679.582
2006-06-02,682.866
2006-06-05,675.996
2006-06-06,654.484
2006-06-07,657.747
2006-06-08,631.78
2006-06-09,642.272
2006-06-12,630.395
2006-06-13,615.689
2006-06-14,620.229
2006-06-15,633.329
2006-06-16,627.731
2006-06-19,627.523
2006-06-20,634.706
2006-06-21,639.18
2006-06-22,640.471
2006-06-23,637.113
2006-06-26,638.04
2006-06-27,633.672
2006-06-28,630.875
2006-06-29,646.788
2006-06-30,673.047
2006-07-03,677.32
2006-07-04,679.08
2006-07-05,661.666
2006-07-06,671.616
2006-07-07,675.059
2006-07-10,673.763
2006-07-11,664.143
2006-07-12,663.442
2006-07-13,652.742
2006-07-14,637.305
2006-07-17,630.764
2006-07-18,626.798
2006-07-19,648.752
2006-07-20,653.887
2006-07-21,646.271
2006-07-24,659.761
2006-07-25,657.101
2006-07-26,659.235
2006-07-27,678.528
2006-07-28,686.414
2006-07-31,681.64
2006-08-01,668.275
2006-08-02,682.63
2006-08-03,677.572
2006-08-04,694.124
2006-08-07,681.15
2006-08-08,684.03
2006-08-09,691.505
2006-08-10,675.554
2006-08-11,673.322
2006-08-14,679.336
2006-08-15,689.691
2006-08-16,696.409
2006-08-17,699.984
2006-08-18,695.796
2006-08-21,698.861
2006-08-22,695.138
2006-08-23,689.383
2006-08-24,694.785
2006-08-25,692.528
2006-08-28,699.276
2006-08-29,695.772
2006-08-30,701.09
2006-08-31,699.429
2006-09-01,702.338
2006-09-04,708.853
2006-09-05,702.565
2006-09-06,693.174
2006-09-07,685.888
2006-09-08,686.006
2006-09-11,688.253
2006-09-12,695.092
2006-09-13,698.259
2006-09-14,702.511
2006-09-15,698.422
2006-09-18,699.133
2006-09-19,693.653
2006-09-20,704.813
2006-09-21,707.032
2006-09-22,701.953
2006-09-25,702.016
2006-09-26,702.329
2006-09-27,705.356
2006-09-28,702.972
2006-09-29,703.958
2006-10-02,707.979
2006-10-03,706.93
2006-10-04,712.028
2006-10-05,714.514
2006-10-06,708.449
2006-10-09,707.944
2006-10-10,710.166
2006-10-11,711.963
2006-10-12,716.961
2006-10-13,716.509
2006-10-16,719.118
2006-10-17,711.164
2006-10-18,718.133
2006-10-19,723.559
2006-10-20,725.526
2006-10-23,727.317
2006-10-24,727.622
2006-10-25,733.785
2006-10-26,742.7
2006-10-27,745.587
2006-10-30,744.426
2006-10-31,749.979
2006-11-01,754.037
2006-11-02,745.333
2006-11-03,743.575
2006-11-06,755.646
2006-11-07,763.459
2006-11-08,758.854
2006-11-09,761.453
2006-11-10,763.7
2006-11-13,766.595
2006-11-14,765.887
2006-11-15,771.961
2006-11-16,773.131
2006-11-17,768.048
2006-11-20,771.841
2006-11-21,772.706
2006-11-22,780.858
2006-11-23,781.205
2006-11-24,778.789
2006-11-27,767.033
2006-11-28,769.211
2006-11-29,780.753
2006-11-30,778.438
2006-12-01,773.434
2006-12-04,779.346
2006-12-05,788.597
2006-12-06,790.474
2006-12-07,794.678
2006-12-08,796.437
2006-12-11,797.218
2006-12-12,799.38
2006-12-13,803.714
2006-12-14,805.997
2006-12-15,806.264
2006-12-18,807.1
2006-12-19,809.851
2006-12-20,816.537
2006-12-21,813.817
2006-12-22,804.161
2006-12-25,804.161
2006-12-26,802.908
2006-12-27,816.191
2006-12-28,817.748
2006-12-29,817.427
2007-01-01,817.427
2007-01-02,832.666
2007-01-03,829.449
2007-01-04,820.942
2007-01-05,804.314
2007-01-08,805.248
2007-01-09,802.551
2007-01-10,791.261
2007-01-11,802.0
2007-01-12,810.536
2007-01-15,813.513
2007-01-16,811.298
2007-01-17,809.842
2007-01-18,807.886
2007-01-19,816.382
2007-01-22,809.999
2007-01-23,813.309
2007-01-24,821.45
2007-01-25,813.108
2007-01-26,804.235
2007-01-29,810.265
2007-01-30,817.624
2007-01-31,821.894
2007-02-01,831.041
2007-02-02,833.784
2007-02-05,829.705
2007-02-06,833.882
2007-02-07,838.909
2007-02-08,834.993
2007-02-09,837.625
2007-02-12,827.978
2007-02-13,835.35
2007-02-14,852.66
2007-02-15,855.122
2007-02-16,853.373
2007-02-19,858.995
2007-02-20,862.286
2007-02-21,855.746
2007-02-22,860.511
2007-02-23,870.194
2007-02-26,877.643
2007-02-27,854.046
2007-02-28,838.803
2007-03-01,822.625
2007-03-02,816.877
2007-03-05,804.145
2007-03-06,813.314
2007-03-07,819.263
2007-03-08,829.554
2007-03-09,830.047
2007-03-12,833.896
2007-03-13,823.142
2007-03-14,801.378
2007-03-15,820.654
2007-03-16,823.84
2007-03-19,835.599
2007-03-20,837.465
2007-03-21,840.473
2007-03-22,863.852
2007-03-23,870.337
2007-03-26,860.544
2007-03-27,867.126
2007-03-28,862.493
2007-03-29,872.402
2007-03-30,872.674
2007-04-02,880.389
2007-04-03,895.049
2007-04-04,896.433
2007-04-05,902.349
2007-04-06,902.349
2007-04-09,897.648
2007-04-10,909.357
2007-04-11,907.123
2007-04-12,911.994
2007-04-13,919.691
2007-04-16,936.016
2007-04-17,939.484
2007-04-18,933.256
2007-04-19,927.77
2007-04-20,938.885
2007-04-23,933.712
2007-04-24,931.166
2007-04-25,945.509
2007-04-26,948.118
2007-04-27,950.297
2007-04-30,955.385
2007-05-01,951.815
2007-05-02,957.477
2007-05-03,958.272
2007-05-04,965.49
2007-05-07,967.611
2007-05-08,949.293
2007-05-09,954.42
2007-05-10,944.841
2007-05-11,954.275
2007-05-14,952.777
2007-05-15,963.768
2007-05-16,959.011
2007-05-17,955.552
2007-05-18,967.455
2007-05-21,968.118
2007-05-22,974.583
2007-05-23,989.729
2007-05-24,975.665
2007-05-25,980.736
2007-05-28,980.736
2007-05-29,987.556
2007-05-30,982.682
2007-05-31,1000.0
2007-06-01,1013.393
2007-06-04,1014.285
2007-06-05,1008.422
2007-06-06,981.744
2007-06-07,965.257
2007-06-08,954.847
2007-06-11,969.125
2007-06-12,961.497
2007-06-13,959.469
2007-06-14,979.964
2007-06-15,1003.355
2007-06-18,1007.284
2007-06-19,1006.284
2007-06-20,1015.789
2007-06-21,995.96
2007-06-22,997.786
2007-06-25,997.599
2007-06-26,990.343
2007-06-27,978.775
2007-06-28,994.581
2007-06-29,1007.916
2007-07-02,1008.643
2007-07-03,1017.632
2007-07-04,1019.722
2007-07-05,1002.892
2007-07-06,1015.16
2007-07-09,1018.282
2007-07-10,1013.031
2007-07-11,1006.155
2007-07-12,1021.978
2007-07-13,1027.319
2007-07-16,1031.386
2007-07-17,1022.299
2007-07-18,1004.659
2007-07-19,1011.364
2007-07-20,997.531
2007-07-23,1006.203
2007-07-24,986.826
2007-07-25,967.568
2007-07-26,947.828
2007-07-27,937.702
2007-07-30,933.625
2007-07-31,958.137
2007-08-01,942.717
2007-08-02,955.186
2007-08-03,949.086
2007-08-06,948.32
2007-08-07,959.411
2007-08-08,973.693
2007-08-09,943.987
2007-08-10,926.76
2007-08-13,945.415
2007-08-14,937.277
2007-08-15,930.922
2007-08-16,909.443
2007-08-17,932.42
2007-08-20,932.291
2007-08-21,931.398
2007-08-22,944.931
2007-08-23,946.952
2007-08-24,948.847
2007-08-27,948.102
2007-08-28,941.176
2007-08-29,942.633
2007-08-30,947.994
2007-08-31,961.787
2007-09-03,964.964
2007-09-04,973.584
2007-09-05,961.297
2007-09-06,968.242
2007-09-07,950.871
2007-09-10,945.624
2007-09-11,957.512
2007-09-12,963.048
2007-09-13,969.436
2007-09-14,965.904
2007-09-17,961.86
2007-09-18,972.331
2007-09-19,999.735
2007-09-20,1003.63
2007-09-21,1013.904
2007-09-24,1011.992
2007-09-25,1014.272
2007-09-26,1021.105
2007-09-27,1031.619
2007-09-28,1038.696
2007-10-01,1045.598
2007-10-02,1043.591
2007-10-03,1045.017
2007-10-04,1045.357
2007-10-05,1053.849
2007-10-08,1046.649
2007-10-09,1050.646
2007-10-10,1055.705
2007-10-11,1067.854
2007-10-12,1062.587
2007-10-15,1058.867
2007-10-16,1053.968
2007-10-17,1054.633
2007-10-18,1052.503
2007-10-19,1043.617
2007-10-22,1027.084
2007-10-23,1037.456
2007-10-24,1038.338
2007-10-25,1059.78
2007-10-26,1068.78
2007-10-29,1077.259
2007-10-30,1079.477
2007-10-31,1091.845
2007-11-01,1067.753
2007-11-02,1061.127
2007-11-05,1050.603
2007-11-06,1057.132
2007-11-07,1057.987
2007-11-08,1054.788
2007-11-09,1050.991
2007-11-12,1046.741
2007-11-13,1047.838
2007-11-14,1059.224
2007-11-15,1043.313
2007-11-16,1034.711
2007-11-19,1021.579
2007-11-20,1042.336
2007-11-21,1026.111
2007-11-22,1032.701
2007-11-23,1036.12
2007-11-26,1031.765
2007-11-27,1029.008
2007-11-28,1050.244
2007-11-29,1055.838
2007-11-30,1063.767
2007-12-03,1057.929
2007-12-04,1054.18
2007-12-05,1060.494
2007-12-06,1055.761
2007-12-07,1070.736
2007-12-10,1083.916
2007-12-11,1077.986
2007-12-12,1081.645
2007-12-13,1051.01
2007-12-14,1040.176
2007-12-17,1022.523
2007-12-18,1026.917
2007-12-19,1018.956
2007-12-20,1018.597
2007-12-21,1036.695
2007-12-24,1039.004
2007-12-25,1039.004
2007-12-26,1046.145
2007-12-27,1058.201
2007-12-28,1070.117
2007-12-31,1064.004
2008-01-01,1064.004
2008-01-02,1058.832
2008-01-03,1051.241
2008-01-04,1036.647
2008-01-07,1035.39
2008-01-08,1033.328
2008-01-09,1024.146
2008-01-10,1024.039
2008-01-11,1030.98
2008-01-14,1038.177
2008-01-15,1014.162
2008-01-16,998.412
2008-01-17,985.729
2008-01-18,959.295
2008-01-21,886.852
2008-01-22,890.76
2008-01-23,843.358
2008-01-24,910.389
2008-01-25,904.961
2008-01-28,916.422
2008-01-29,920.507
2008-01-30,919.712
2008-01-31,913.337
2008-02-01,928.555
2008-02-04,927.938
2008-02-05,886.209
2008-02-06,895.815
2008-02-07,877.45
2008-02-08,878.573
2008-02-11,869.746
2008-02-12,901.515
2008-02-13,901.207
2008-02-14,902.741
2008-02-15,894.275
2008-02-18,913.432
2008-02-19,923.417
2008-02-20,903.241
2008-02-21,918.715
2008-02-22,903.886
2008-02-25,917.563
2008-02-26,939.463
2008-02-27,954.628
2008-02-28,946.924
2008-02-29,931.576
2008-03-03,923.735
2008-03-04,905.186
2008-03-05,925.305
2008-03-06,914.177
2008-03-07,903.937
2008-03-10,895.565
2008-03-11,901.373
2008-03-12,925.563
2008-03-13,912.838
2008-03-14,904.05
2008-03-17,880.27
2008-03-18,912.902
2008-03-19,899.723
2008-03-20,886.293
2008-03-21,886.293
2008-03-24,885.028
2008-03-25,931.905
2008-03-26,937.016
2008-03-27,953.37
2008-03-28,954.241
2008-03-31,953.24
2008-04-01,969.972
2008-04-02,982.964
2008-04-03,974.227
2008-04-04,982.791
2008-04-07,987.202
2008-04-08,979.82
2008-04-09,974.622
2008-04-10,974.4
2008-04-11,961.353
2008-04-14,952.125
2008-04-15,952.051
2008-04-16,976.49
2008-04-17,970.747
2008-04-18,983.914
2008-04-21,981.561
2008-04-22,975.167
2008-04-23,970.794
2008-04-24,959.593
2008-04-25,968.863
2008-04-28,976.072
2008-04-29,965.318
2008-04-30,968.684
2008-05-01,961.311
2008-05-02,976.009
2008-05-05,981.714
2008-05-06,981.157
2008-05-07,981.854
2008-05-08,982.257
2008-05-09,975.028
2008-05-12,983.347
2008-05-13,978.863
2008-05-14,981.192
2008-05-15,980.337
2008-05-16,990.284
2008-05-19,996.769
2008-05-20,990.323
2008-05-21,980.182
2008-05-22,981.033
2008-05-23,969.478
2008-05-26,968.566
2008-05-27,964.504
2008-05-28,966.418
2008-05-29,963.556
2008-05-30,967.388
2008-06-02,953.871
2008-06-03,951.591
2008-06-04,943.551
2008-06-05,944.381
2008-06-06,933.372
2008-06-09,932.665
2008-06-10,909.742
2008-06-11,897.238
2008-06-12,901.552
2008-06-13,905.776
2008-06-16,907.036
2008-06-17,919.436
2008-06-18,909.738
2008-06-19,905.099
2008-06-20,897.966
2008-06-23,887.738
2008-06-24,885.524
2008-06-25,894.801
2008-06-26,882.977
2008-06-27,872.023
2008-06-30,870.392
2008-07-01,855.093
2008-07-02,863.518
2008-07-03,863.259
2008-07-04,850.366
2008-07-07,859.957
2008-07-08,852.693
2008-07-09,864.882
2008-07-10,858.559
2008-07-11,844.234
2008-07-14,843.654
2008-07-15,824.652
2008-07-16,823.264
2008-07-17,850.462
2008-07-18,870.077
2008-07-21,878.325
2008-07-22,874.741
2008-07-23,886.829
2008-07-24,865.774
2008-07-25,856.993
2008-07-28,846.069
2008-07-29,840.578
2008-07-30,844.843
2008-07-31,848.469
2008-08-01,835.944
2008-08-04,834.197
2008-08-05,854.031
2008-08-06,855.813
2008-08-07,851.294
2008-08-08,840.2
2008-08-11,848.216
2008-08-12,842.374
2008-08-13,812.569
2008-08-14,813.525
2008-08-15,802.914
2008-08-18,801.371
2008-08-19,779.647
2008-08-20,786.282
2008-08-21,783.492
2008-08-22,796.496
2008-08-25,790.102
2008-08-26,787.773
2008-08-27,789.044
2008-08-28,802.125
2008-08-29,803.324
2008-09-01,794.414
2008-09-02,803.702
2008-09-03,795.445
2008-09-04,768.16
2008-09-05,741.212
2008-09-08,758.551
2008-09-09,754.55
2008-09-10,746.044
2008-09-11,733.999
2008-09-12,752.284
2008-09-15,716.623
2008-09-16,691.557
2008-09-17,678.557
2008-09-18,671.302
2008-09-19,731.614
2008-09-22,730.063
2008-09-23,730.792
2008-09-24,730.065
2008-09-25,750.408
2008-09-26,732.115
2008-09-29,682.643
2008-09-30,663.945
2008-10-01,660.774
2008-10-02,641.269
2008-10-03,662.534
2008-10-06,598.717
2008-10-07,592.639
2008-10-08,551.323
2008-10-09,537.255
2008-10-10,479.774
2008-10-13,543.219
2008-10-14,567.849
2008-10-15,525.548
2008-10-16,487.96
2008-10-17,513.072
2008-10-20,518.056
2008-10-21,512.174
2008-10-22,475.533
2008-10-23,469.519
2008-10-24,440.608
2008-10-27,384.726
2008-10-28,374.001
2008-10-29,446.43
2008-10-30,463.687
2008-10-31,468.263
2008-11-03,484.219
2008-11-04,521.264
2008-11-05,514.711
2008-11-06,463.669
2008-11-07,478.694
2008-11-10,490.356
2008-11-11,455.684
2008-11-12,437.194
2008-11-13,440.307
2008-11-14,452.663
2008-11-17,437.549
2008-11-18,437.551
2008-11-19,411.563
2008-11-20,397.199
2008-11-21,387.373
2008-11-24,447.419
2008-11-25,457.019
2008-11-26,450.666
2008-11-27,462.422
2008-11-28,462.162
2008-12-01,426.511
2008-12-02,446.474
2008-12-03,447.245
2008-12-04,450.533
2008-12-05,432.066
2008-12-08,475.81
2008-12-09,481.005
2008-12-10,490.353
2008-12-11,497.874
2008-12-12,490.223
2008-12-15,499.316
2008-12-16,510.571
2008-12-17,528.588
2008-12-18,537.495
2008-12-19,511.382
2008-12-22,507.43
2008-12-23,509.395
2008-12-24,511.021
2008-12-25,511.021
2008-12-26,513.487
2008-12-29,532.201
2008-12-30,542.783
2008-12-31,533.419
2009-01-01,533.419
2009-01-02,551.249
2009-01-05,540.503
2009-01-06,525.627
2009-01-07,521.744
2009-01-08,517.191
2009-01-09,503.366
2009-01-12,495.615
2009-01-13,479.284
2009-01-14,458.246
2009-01-15,440.178
2009-01-16,449.398
2009-01-19,438.971
2009-01-20,424.285
2009-01-21,421.578
2009-01-22,418.826
2009-01-23,410.063
2009-01-26,436.352
2009-01-27,436.552
2009-01-28,459.144
2009-01-29,444.513
2009-01-30,427.092
2009-02-02,415.666
2009-02-03,434.51
2009-02-04,444.112
2009-02-05,442.985
2009-02-06,455.744
2009-02-09,466.832
2009-02-10,447.476
2009-02-11,443.552
2009-02-12,428.186
2009-02-13,433.157
2009-02-16,422.316
2009-02-17,399.191
2009-02-18,395.615
2009-02-19,404.452
2009-02-20,380.288
2009-02-23,375.364
2009-02-24,371.857
2009-02-25,364.078
2009-02-26,381.616
2009-02-27,372.769
2009-03-02,353.566
2009-03-03,351.262
2009-03-04,372.526
2009-03-05,349.064
2009-03-06,351.835
2009-03-09,351.023
2009-03-10,373.302
2009-03-11,379.406
2009-03-12,384.726
2009-03-13,387.725
2009-03-16,403.845
2009-03-17,398.619
2009-03-18,403.093
2009-03-19,430.319
2009-03-20,423.93
2009-03-23,437.812
2009-03-24,435.688
2009-03-25,441.257
2009-03-26,444.729
2009-03-27,432.754
2009-03-30,402.274
2009-03-31,416.439
2009-04-01,421.787
2009-04-02,461.491
2009-04-03,461.693
2009-04-06,457.943
2009-04-07,450.587
2009-04-08,454.94
2009-04-09,469.757
2009-04-10,469.757
2009-04-13,473.74
2009-04-14,478.961
2009-04-15,474.236
2009-04-16,482.179
2009-04-17,485.66
2009-04-20,458.81
2009-04-21,458.959
2009-04-22,471.181
2009-04-23,464.554
2009-04-24,486.001
2009-04-27,484.18
2009-04-28,472.189
2009-04-29,491.274
2009-04-30,500.59
2009-05-01,500.665
2009-05-04,518.419
2009-05-05,517.006
2009-05-06,517.849
2009-05-07,511.163
2009-05-08,525.721
2009-05-11,522.335
2009-05-12,520.141
2009-05-13,499.702
2009-05-14,500.601
2009-05-15,500.841
2009-05-18,509.003
2009-05-19,524.939
2009-05-20,538.514
2009-05-21,522.912
2009-05-22,533.877
2009-05-25,533.662
2009-05-26,542.748
2009-05-27,544.526
2009-05-28,536.507
2009-05-29,545.351
2009-06-01,570.002
2009-06-02,572.64
2009-06-03,557.475
2009-06-04,557.428
2009-06-05,553.411
2009-06-08,538.442
2009-06-09,542.23
2009-06-10,548.816
2009-06-11,557.143
2009-06-12,551.616
2009-06-15,525.832
2009-06-16,527.587
2009-06-17,516.192
2009-06-18,525.196
2009-06-19,526.038
2009-06-22,507.998
2009-06-23,513.904
2009-06-24,526.981
2009-06-25,519.894
2009-06-26,521.58
2009-06-29,535.878
2009-06-30,526.505
2009-07-01,540.915
2009-07-02,516.196
2009-07-03,513.268
2009-07-06,504.743
2009-07-07,501.136
2009-07-08,495.132
2009-07-09,504.024
2009-07-10,496.876
2009-07-13,514.061
2009-07-14,522.021
2009-07-15,543.298
2009-07-16,547.431
2009-07-17,548.588
2009-07-20,559.946
2009-07-21,566.89
2009-07-22,568.389
2009-07-23,584.263
2009-07-24,580.403
2009-07-27,584.14
2009-07-28,574.312
2009-07-29,580.305
2009-07-30,588.533
2009-07-31,589.691
2009-08-03,609.461
2009-08-04,609.344
2009-08-05,603.041
2009-08-06,603.246
2009-08-07,606.077
2009-08-10,601.896
2009-08-11,587.468
2009-08-12,599.585
2009-08-13,610.419
2009-08-14,602.284
2009-08-17,583.596
2009-08-18,591.803
2009-08-19,599.997
2009-08-20,609.95
2009-08-21,633.293
2009-08-24,641.956
2009-08-25,649.076
2009-08-26,639.841
2009-08-27,636.909
2009-08-28,649.221
2009-08-31,640.849
2009-09-01,621.609
2009-09-02,618.031
2009-09-03,616.489
2009-09-04,624.986
2009-09-07,637.113
2009-09-08,646.633
2009-09-09,656.949
2009-09-10,658.426
2009-09-11,662.696
2009-09-14,660.734
2009-09-15,660.993
2009-09-16,674.018
2009-09-17,680.889
2009-09-18,677.734
2009-09-21,669.539
2009-09-22,681.062
2009-09-23,680.771
2009-09-24,665.4
2009-09-25,662.057
2009-09-28,680.043
2009-09-29,672.357
2009-09-30,672.714
2009-10-01,654.959
2009-10-02,646.371
2009-10-05,651.581
2009-10-06,676.92
2009-10-07,671.865
2009-10-08,685.819
2009-10-09,684.624
2009-10-12,693.374
2009-10-13,686.434
2009-10-14,706.226
2009-10-15,703.579
2009-10-16,687.864
2009-10-19,702.488
2009-10-20,698.742
2009-10-21,704.792
2009-10-22,696.44
2009-10-23,693.032
2009-10-26,677.208
2009-10-27,670.189
2009-10-28,654.292
2009-10-29,667.485
2009-10-30,643.2
2009-11-02,646.949
2009-11-03,629.645
2009-11-04,648.468
2009-11-05,655.498
2009-11-06,655.053
2009-11-09,678.999
2009-11-10,674.438
2009-11-11,681.207
2009-11-12,674.584
2009-11-13,676.952
2009-11-16,695.944
2009-11-17,683.872
2009-11-18,693.693
2009-11-19,679.095
2009-11-20,671.592
2009-11-23,694.966
2009-11-24,689.018
2009-11-25,699.491
2009-11-26,672.87
2009-11-27,681.059
2009-11-30,676.11
2009-12-01,699.136
2009-12-02,700.864
2009-12-03,697.304
2009-12-04,693.206
2009-12-07,685.995
2009-12-08,671.307
2009-12-09,666.096
2009-12-10,673.425
2009-12-11,673.4
2009-12-14,680.103
2009-12-15,676.813
2009-12-16,688.545
2009-12-17,669.414
2009-12-18,663.38
2009-12-21,677.546
2009-12-22,676.819
2009-12-23,682.649
2009-12-24,683.816
2009-12-25,683.816
2009-12-28,691.989
2009-12-29,694.573
2009-12-30,681.714
2009-12-31,683.931
2010-01-01,683.931
2010-01-04,700.032
2010-01-05,698.356
2010-01-06,696.063
2010-01-07,691.099
2010-01-08,695.55
2010-01-11,705.372
2010-01-12,693.851
2010-01-13,692.872
2010-01-14,690.841
2010-01-15,673.037
2010-01-18,678.164
2010-01-19,680.748
2010-01-20,657.882
2010-01-21,646.313
2010-01-22,644.001
2010-01-25,639.093
2010-01-26,639.675
2010-01-27,637.752
2010-01-28,622.021
2010-01-29,624.493
2010-02-01,629.795
2010-02-02,639.279
2010-02-03,632.064
2010-02-04,609.23
2010-02-05,593.709
2010-02-08,601.389
2010-02-09,604.857
2010-02-10,608.013
2010-02-11,600.097
2010-02-12,598.577
2010-02-15,600.932
2010-02-16,614.217
2010-02-17,619.193
2010-02-18,623.215
2010-02-19,620.708
2010-02-22,622.246
2010-02-23,611.683
2010-02-24,614.467
2010-02-25,601.22
2010-02-26,615.064
2010-03-01,618.154
2010-03-02,627.657
2010-03-03,639.661
2010-03-04,632.239
2010-03-05,641.801
2010-03-08,645.314
2010-03-09,642.789
2010-03-10,653.215
2010-03-11,654.159
2010-03-12,660.325
2010-03-15,650.321
2010-03-16,662.922
2010-03-17,669.5
2010-03-18,660.925
2010-03-19,653.63
2010-03-22,653.056
2010-03-23,656.002
2010-03-24,649.393
2010-03-25,660.151
2010-03-26,663.153
2010-03-29,671.795
2010-03-30,668.755
2010-03-31,675.323
2010-04-01,685.57
2010-04-02,685.57
2010-04-05,684.001
2010-04-06,681.898
2010-04-07,675.856
2010-04-08,669.287
2010-04-09,683.625
2010-04-12,693.297
2010-04-13,685.439
2010-04-14,693.829
2010-04-15,692.964
2010-04-16,675.459
2010-04-19,671.907
2010-04-20,680.815
2010-04-21,672.402
2010-04-22,659.836
2010-04-23,667.702
2010-04-26,674.209
2010-04-27,653.395
2010-04-28,640.552
2010-04-29,649.06
2010-04-30,650.586
2010-05-03,648.225
2010-05-04,624.484
2010-05-05,610.99
2010-05-06,595.024
2010-05-07,570.527
2010-05-10,614.471
2010-05-11,608.426
2010-05-12,623.749
2010-05-13,624.094
2010-05-14,594.98
2010-05-17,591.123
2010-05-18,603.887
2010-05-19,584.91
2010-05-20,573.368
2010-05-21,579.543
2010-05-24,568.425
2010-05-25,549.611
2010-05-26,556.888
2010-05-27,577.999
2010-05-28,581.575
2010-05-31,579.204
2010-06-01,581.406
2010-06-02,576.469
2010-06-03,582.898
2010-06-04,563.344
2010-06-07,554.897
2010-06-08,550.872
2010-06-09,565.173
2010-06-10,573.159
2010-06-11,572.626
2010-06-14,589.057
2010-06-15,595.875
2010-06-16,599.265
2010-06-17,603.906
2010-06-18,603.198
2010-06-21,610.436
2010-06-22,602.478
2010-06-23,594.11
2010-06-24,589.748
2010-06-25,584.25
2010-06-28,594.788
2010-06-29,567.16
2010-06-30,571.964
2010-07-01,571.81
2010-07-02,576.483
2010-07-05,571.563
2010-07-06,589.085
2010-07-07,594.189
2010-07-08,602.688
2010-07-09,603.154
2010-07-12,602.243
2010-07-13,616.589
2010-07-14,621.462
2010-07-15,622.983
2010-07-16,612.755
2010-07-19,610.43
2010-07-20,603.208
2010-07-21,602.284
2010-07-22,622.93
2010-07-23,620.588
2010-07-26,629.703
2010-07-27,635.299
2010-07-28,633.86
2010-07-29,633.787
2010-07-30,632.806
2010-08-02,657.138
2010-08-03,660.126
2010-08-04,659.185
2010-08-05,658.937
2010-08-06,658.455
2010-08-09,665.92
2010-08-10,651.608
2010-08-11,628.666
2010-08-12,624.972
2010-08-13,617.286
2010-08-16,619.947
2010-08-17,630.091
2010-08-18,626.84
2010-08-19,615.994
2010-08-20,600.473
2010-08-23,599.739
2010-08-24,593.386
2010-08-25,587.171
2010-08-26,593.879
2010-08-27,597.725
2010-08-30,592.776
2010-08-31,595.415
2010-09-01,615.671
2010-09-02,615.327
2010-09-03,622.558
2010-09-06,625.533
2010-09-07,614.445
2010-09-08,619.364
