Date,SWITZERLAND IMI IMI (Large+Mid+Small Cap)
2005-11-08,679.929
2005-11-09,677.071
2005-11-10,679.806
2005-11-11,686.905
2005-11-14,682.536
2005-11-15,680.394
2005-11-16,673.263
2005-11-17,682.2
2005-11-18,689.833
2005-11-21,693.674
2005-11-22,693.672
2005-11-23,699.302
2005-11-24,697.671
2005-11-25,698.063
2005-11-28,695.224
2005-11-29,694.041
2005-11-30,691.797
2005-12-01,699.752
2005-12-02,705.135
2005-12-05,709.662
2005-12-06,714.598
2005-12-07,709.448
2005-12-08,713.586
2005-12-09,713.785
2005-12-12,720.023
2005-12-13,718.357
2005-12-14,720.616
2005-12-15,709.9
2005-12-16,713.58
2005-12-19,715.079
2005-12-20,706.657
2005-12-21,705.119
2005-12-22,704.288
2005-12-23,702.334
2005-12-26,702.334
2005-12-27,706.241
2005-12-28,710.096
2005-12-29,712.09
2005-12-30,707.709
2006-01-02,707.709
2006-01-03,725.259
2006-01-04,742.189
2006-01-05,742.0
2006-01-06,748.752
2006-01-09,743.82
2006-01-10,737.981
2006-01-11,746.858
2006-01-12,747.269
2006-01-13,749.005
2006-01-16,753.912
2006-01-17,746.448
2006-01-18,743.508
2006-01-19,746.813
2006-01-20,738.972
2006-01-23,753.1
2006-01-24,751.612
2006-01-25,750.041
2006-01-26,754.033
2006-01-27,750.47
2006-01-30,746.426
2006-01-31,752.016
2006-02-01,752.796
2006-02-02,747.537
2006-02-03,746.484
2006-02-06,744.806
2006-02-07,743.162
2006-02-08,743.164
2006-02-09,746.06
2006-02-10,743.368
2006-02-13,744.855
2006-02-14,741.326
2006-02-15,735.202
2006-02-16,743.805
2006-02-17,744.498
2006-02-20,750.825
2006-02-21,753.954
2006-02-22,754.457
2006-02-23,753.231
2006-02-24,745.932
2006-02-27,747.576
2006-02-28,743.67
2006-03-01,752.085
2006-03-02,750.763
2006-03-03,754.454
2006-03-06,755.81
2006-03-07,742.872
2006-03-08,741.66
2006-03-09,742.181
2006-03-10,747.688
2006-03-13,756.428
2006-03-14,763.81
2006-03-15,762.97
2006-03-16,768.454
2006-03-17,771.533
2006-03-20,774.295
2006-03-21,767.342
2006-03-22,767.753
2006-03-23,756.25
2006-03-24,761.04
2006-03-27,757.812
2006-03-28,761.694
2006-03-29,755.95
2006-03-30,768.519
2006-03-31,762.626
2006-04-03,768.412
2006-04-04,776.235
2006-04-05,782.093
2006-04-06,781.42
2006-04-07,774.172
2006-04-10,773.988
2006-04-11,768.322
2006-04-12,765.235
2006-04-13,767.778
2006-04-14,767.778
2006-04-17,781.728
2006-04-18,779.225
2006-04-19,789.9
2006-04-20,787.263
2006-04-21,793.346
2006-04-24,794.872
2006-04-25,792.797
2006-04-26,796.123
2006-04-27,802.845
2006-04-28,810.708
2006-05-01,815.527
2006-05-02,818.562
2006-05-03,807.046
2006-05-04,813.993
2006-05-05,826.924
2006-05-08,829.437
2006-05-09,836.646
2006-05-10,836.525
2006-05-11,838.495
2006-05-12,831.698
2006-05-15,817.221
2006-05-16,820.081
2006-05-17,793.982
2006-05-18,787.651
2006-05-19,780.867
2006-05-22,769.73
2006-05-23,784.662
2006-05-24,770.146
2006-05-25,770.146
2006-05-26,783.748
2006-05-29,787.746
2006-05-30,781.68
2006-05-31,785.425
2006-06-01,784.635
2006-06-02,797.58
2006-06-05,799.07
2006-06-06,772.827
2006-06-07,773.956
2006-06-08,745.571
2006-06-09,757.837
2006-06-12,744.433
2006-06-13,725.869
2006-06-14,731.439
2006-06-15,746.886
2006-06-16,743.558
2006-06-19,743.669
2006-06-20,748.346
2006-06-21,753.661
2006-06-22,754.848
2006-06-23,752.187
2006-06-26,750.834
2006-06-27,747.757
2006-06-28,746.861
2006-06-29,757.468
2006-06-30,783.266
2006-07-03,790.987
2006-07-04,791.38
2006-07-05,778.456
2006-07-06,785.325
2006-07-07,786.266
2006-07-10,785.117
2006-07-11,783.224
2006-07-12,781.993
2006-07-13,773.514
2006-07-14,761.501
2006-07-17,752.66
2006-07-18,745.473
2006-07-19,762.552
2006-07-20,772.789
2006-07-21,771.974
2006-07-24,781.231
2006-07-25,780.763
2006-07-26,783.299
2006-07-27,796.785
2006-07-28,807.722
2006-07-31,807.91
2006-08-01,805.001
2006-08-02,806.903
2006-08-03,795.217
2006-08-04,809.854
2006-08-07,799.169
2006-08-08,796.965
2006-08-09,808.486
2006-08-10,795.618
2006-08-11,796.315
2006-08-14,800.44
2006-08-15,815.331
2006-08-16,824.889
2006-08-17,827.216
2006-08-18,821.234
2006-08-21,826.088
2006-08-22,821.167
2006-08-23,820.156
2006-08-24,821.434
2006-08-25,818.348
2006-08-28,823.281
2006-08-29,827.042
2006-08-30,834.759
2006-08-31,830.665
2006-09-01,832.726
2006-09-04,839.771
2006-09-05,835.41
2006-09-06,828.603
2006-09-07,820.243
2006-09-08,820.328
2006-09-11,815.392
2006-09-12,823.069
2006-09-13,822.982
2006-09-14,823.589
2006-09-15,820.601
2006-09-18,827.568
2006-09-19,827.323
2006-09-20,837.717
2006-09-21,840.086
2006-09-22,843.502
2006-09-25,838.694
2006-09-26,845.292
2006-09-27,848.411
2006-09-28,846.363
2006-09-29,843.851
2006-10-02,847.41
2006-10-03,846.626
2006-10-04,847.686
2006-10-05,852.784
2006-10-06,848.081
2006-10-09,851.103
2006-10-10,853.583
2006-10-11,853.625
2006-10-12,857.107
2006-10-13,852.043
2006-10-16,852.791
2006-10-17,846.529
2006-10-18,851.128
2006-10-19,858.657
2006-10-20,862.13
2006-10-23,861.866
2006-10-24,857.933
2006-10-25,862.24
2006-10-26,867.3
2006-10-27,874.658
2006-10-30,871.188
2006-10-31,867.122
2006-11-01,872.095
2006-11-02,873.976
2006-11-03,872.201
2006-11-06,880.61
2006-11-07,891.474
2006-11-08,883.154
2006-11-09,885.417
2006-11-10,889.05
2006-11-13,887.154
2006-11-14,885.34
2006-11-15,888.934
2006-11-16,888.964
2006-11-17,887.289
2006-11-20,889.728
2006-11-21,892.075
2006-11-22,902.161
2006-11-23,903.05
2006-11-24,902.055
2006-11-27,890.311
2006-11-28,884.668
2006-11-29,895.418
2006-11-30,895.786
2006-12-01,894.409
2006-12-04,898.11
2006-12-05,897.465
2006-12-06,904.144
2006-12-07,908.889
2006-12-08,906.951
2006-12-11,904.961
2006-12-12,913.293
2006-12-13,912.458
2006-12-14,915.602
2006-12-15,911.303
2006-12-18,912.828
2006-12-19,912.809
2006-12-20,914.084
2006-12-21,914.835
2006-12-22,909.485
2006-12-25,909.485
2006-12-26,908.143
2006-12-27,913.652
2006-12-28,914.448
2006-12-29,914.391
2007-01-01,914.391
2007-01-02,919.778
2007-01-03,925.874
2007-01-04,920.699
2007-01-05,912.82
2007-01-08,909.487
2007-01-09,909.556
2007-01-10,904.623
2007-01-11,914.288
2007-01-12,921.011
2007-01-15,928.015
2007-01-16,925.358
2007-01-17,930.492
2007-01-18,928.455
2007-01-19,932.205
2007-01-22,928.974
2007-01-23,935.155
2007-01-24,934.137
2007-01-25,934.989
2007-01-26,919.459
2007-01-29,925.679
2007-01-30,930.918
2007-01-31,934.458
2007-02-01,946.219
2007-02-02,947.755
2007-02-05,946.049
2007-02-06,949.89
2007-02-07,956.227
2007-02-08,945.567
2007-02-09,948.6
2007-02-12,942.667
2007-02-13,942.512
2007-02-14,955.948
2007-02-15,961.418
2007-02-16,964.177
2007-02-19,967.113
2007-02-20,962.403
2007-02-21,950.264
2007-02-22,951.464
2007-02-23,958.015
2007-02-26,955.707
2007-02-27,929.729
2007-02-28,918.563
2007-03-01,915.565
2007-03-02,919.731
2007-03-05,905.169
2007-03-06,914.63
2007-03-07,926.915
2007-03-08,931.763
2007-03-09,928.195
2007-03-12,931.249
2007-03-13,926.399
2007-03-14,906.119
2007-03-15,919.346
2007-03-16,925.48
2007-03-19,935.281
2007-03-20,938.615
2007-03-21,944.534
2007-03-22,960.768
2007-03-23,957.702
2007-03-26,952.354
2007-03-27,947.797
2007-03-28,942.372
2007-03-29,946.316
2007-03-30,944.117
2007-04-02,948.515
2007-04-03,955.268
2007-04-04,955.914
2007-04-05,964.54
2007-04-06,964.54
2007-04-09,955.599
2007-04-10,968.045
2007-04-11,965.264
2007-04-12,964.866
2007-04-13,971.23
2007-04-16,982.988
2007-04-17,981.661
2007-04-18,990.799
2007-04-19,990.68
2007-04-20,1001.724
2007-04-23,1003.598
2007-04-24,1004.695
2007-04-25,1013.272
2007-04-26,1013.857
2007-04-27,1010.293
2007-04-30,1009.824
2007-05-01,1003.503
2007-05-02,1005.546
2007-05-03,999.678
2007-05-04,1009.286
2007-05-07,1011.008
2007-05-08,995.434
2007-05-09,1002.636
2007-05-10,995.22
2007-05-11,1000.582
2007-05-14,997.017
2007-05-15,1001.431
2007-05-16,995.983
2007-05-17,989.486
2007-05-18,996.05
2007-05-21,991.827
2007-05-22,988.386
2007-05-23,999.664
2007-05-24,988.635
2007-05-25,991.699
2007-05-28,991.699
2007-05-29,996.443
2007-05-30,993.138
2007-05-31,1000.0
2007-06-01,1004.0
2007-06-04,1005.45
2007-06-05,1000.952
2007-06-06,988.613
2007-06-07,970.289
2007-06-08,962.286
2007-06-11,965.647
2007-06-12,959.779
2007-06-13,954.967
2007-06-14,968.981
2007-06-15,981.207
2007-06-18,980.408
2007-06-19,977.859
2007-06-20,982.295
2007-06-21,967.975
2007-06-22,967.281
2007-06-25,966.615
2007-06-26,960.768
2007-06-27,955.431
2007-06-28,967.329
2007-06-29,977.131
2007-07-02,987.656
2007-07-03,989.639
2007-07-04,994.935
2007-07-05,986.697
2007-07-06,990.862
2007-07-09,995.358
2007-07-10,997.943
2007-07-11,999.369
2007-07-12,1001.679
2007-07-13,1003.348
2007-07-16,1007.047
2007-07-17,999.708
2007-07-18,987.385
2007-07-19,998.241
2007-07-20,989.927
2007-07-23,986.026
2007-07-24,979.507
2007-07-25,958.071
2007-07-26,939.52
2007-07-27,938.814
2007-07-30,943.761
2007-07-31,961.758
2007-08-01,963.68
2007-08-02,948.812
2007-08-03,946.978
2007-08-06,949.46
2007-08-07,954.983
2007-08-08,976.676
2007-08-09,958.051
2007-08-10,931.253
2007-08-13,936.447
2007-08-14,920.678
2007-08-15,923.51
2007-08-16,895.112
2007-08-17,918.509
2007-08-20,921.519
2007-08-21,925.175
2007-08-22,935.074
2007-08-23,938.152
2007-08-24,948.104
2007-08-27,953.029
2007-08-28,942.271
2007-08-29,943.564
2007-08-30,945.029
2007-08-31,953.183
2007-09-03,952.964
2007-09-04,959.154
2007-09-05,951.47
2007-09-06,953.482
2007-09-07,946.315
2007-09-10,940.832
2007-09-11,952.369
2007-09-12,959.917
2007-09-13,966.096
2007-09-14,953.45
2007-09-17,944.889
2007-09-18,953.858
2007-09-19,981.899
2007-09-20,981.923
2007-09-21,981.064
2007-09-24,980.916
2007-09-25,977.471
2007-09-26,978.731
2007-09-27,980.564
2007-09-28,990.225
2007-10-01,1000.945
2007-10-02,999.639
2007-10-03,1000.028
2007-10-04,998.78
2007-10-05,1000.527
2007-10-08,997.187
2007-10-09,1002.539
2007-10-10,1009.866
2007-10-11,1015.546
2007-10-12,1008.218
2007-10-15,1010.334
2007-10-16,995.204
2007-10-17,998.473
2007-10-18,1003.499
2007-10-19,992.473
2007-10-22,978.154
2007-10-23,987.271
2007-10-24,982.094
2007-10-25,993.492
2007-10-26,1002.079
2007-10-29,1005.212
2007-10-30,1000.643
2007-10-31,1012.633
2007-11-01,997.964
2007-11-02,989.533
2007-11-05,983.099
2007-11-06,997.169
2007-11-07,999.276
2007-11-08,994.111
2007-11-09,979.731
2007-11-12,976.222
2007-11-13,984.585
2007-11-14,1001.622
2007-11-15,993.533
2007-11-16,985.762
2007-11-19,961.802
2007-11-20,973.843
2007-11-21,952.94
2007-11-22,965.231
2007-11-23,979.712
2007-11-26,978.608
2007-11-27,986.29
2007-11-28,998.349
2007-11-29,1008.176
2007-11-30,1009.058
2007-12-03,997.127
2007-12-04,998.546
2007-12-05,1005.064
2007-12-06,1001.582
2007-12-07,1007.371
2007-12-10,1018.219
2007-12-11,1010.829
2007-12-12,1008.006
2007-12-13,981.291
2007-12-14,974.284
2007-12-17,958.488
2007-12-18,951.516
2007-12-19,942.153
2007-12-20,941.379
2007-12-21,948.912
2007-12-24,947.642
2007-12-25,947.642
2007-12-26,953.862
2007-12-27,965.744
2007-12-28,975.122
2007-12-31,972.409
2008-01-01,972.409
2008-01-02,984.76
2008-01-03,968.684
2008-01-04,953.693
2008-01-07,943.357
2008-01-08,962.727
2008-01-09,962.169
2008-01-10,962.541
2008-01-11,953.519
2008-01-14,965.268
2008-01-15,942.016
2008-01-16,919.862
2008-01-17,910.622
2008-01-18,898.381
2008-01-21,849.897
2008-01-22,879.044
2008-01-23,868.781
2008-01-24,909.598
2008-01-25,904.733
2008-01-28,898.193
2008-01-29,910.081
2008-01-30,906.928
2008-01-31,913.137
2008-02-01,932.891
2008-02-04,921.157
2008-02-05,884.856
2008-02-06,892.995
2008-02-07,871.218
2008-02-08,872.949
2008-02-11,863.459
2008-02-12,889.223
2008-02-13,883.484
2008-02-14,886.855
2008-02-15,877.682
2008-02-18,883.887
2008-02-19,888.637
2008-02-20,872.851
2008-02-21,889.242
2008-02-22,891.855
2008-02-25,907.651
2008-02-26,926.122
2008-02-27,945.641
2008-02-28,942.835
2008-02-29,937.909
2008-03-03,923.075
2008-03-04,914.79
2008-03-05,921.795
2008-03-06,920.574
2008-03-07,913.032
2008-03-10,902.876
2008-03-11,905.731
2008-03-12,925.33
2008-03-13,932.419
2008-03-14,922.426
2008-03-17,895.914
2008-03-18,921.389
2008-03-19,917.584
2008-03-20,899.746
2008-03-21,899.746
2008-03-24,889.146
2008-03-25,930.573
2008-03-26,937.149
2008-03-27,950.725
2008-03-28,943.16
2008-03-31,950.911
2008-04-01,962.455
2008-04-02,972.718
2008-04-03,966.195
2008-04-04,981.443
2008-04-07,979.416
2008-04-08,971.45
2008-04-09,959.392
2008-04-10,954.063
2008-04-11,945.288
2008-04-14,935.21
2008-04-15,936.299
2008-04-16,951.332
2008-04-17,936.899
2008-04-18,947.637
2008-04-21,958.721
2008-04-22,956.028
2008-04-23,946.667
2008-04-24,945.852
2008-04-25,953.177
2008-04-28,961.214
2008-04-29,951.75
2008-04-30,951.795
2008-05-01,945.801
2008-05-02,954.503
2008-05-05,957.964
2008-05-06,950.888
2008-05-07,954.331
2008-05-08,954.767
2008-05-09,947.233
2008-05-12,945.874
2008-05-13,952.069
2008-05-14,950.113
2008-05-15,961.097
2008-05-16,965.209
2008-05-19,973.754
2008-05-20,967.925
2008-05-21,971.366
2008-05-22,968.891
2008-05-23,961.866
2008-05-26,949.917
2008-05-27,951.58
2008-05-28,950.866
2008-05-29,950.98
2008-05-30,950.826
2008-06-02,958.922
2008-06-03,960.764
2008-06-04,955.182
2008-06-05,961.757
2008-06-06,956.501
2008-06-09,947.494
2008-06-10,926.707
2008-06-11,917.168
2008-06-12,914.849
2008-06-13,914.226
2008-06-16,917.984
2008-06-17,920.01
2008-06-18,914.613
2008-06-19,905.099
2008-06-20,903.227
2008-06-23,885.67
2008-06-24,892.709
2008-06-25,896.194
2008-06-26,892.847
2008-06-27,887.925
2008-06-30,899.307
2008-07-01,882.13
2008-07-02,883.334
2008-07-03,874.264
2008-07-04,868.22
2008-07-07,866.946
2008-07-08,863.614
2008-07-09,879.404
2008-07-10,868.199
2008-07-11,855.187
2008-07-14,858.389
2008-07-15,854.933
2008-07-16,847.878
2008-07-17,868.793
2008-07-18,875.933
2008-07-21,880.986
2008-07-22,885.616
2008-07-23,890.581
2008-07-24,888.629
2008-07-25,882.264
2008-07-28,882.019
2008-07-29,875.846
2008-07-30,886.309
2008-07-31,890.561
2008-08-01,890.052
2008-08-04,884.755
2008-08-05,891.123
2008-08-06,891.167
2008-08-07,887.925
2008-08-08,878.896
2008-08-11,889.177
2008-08-12,879.838
2008-08-13,866.349
2008-08-14,868.303
2008-08-15,865.238
2008-08-18,862.555
2008-08-19,850.921
2008-08-20,847.531
2008-08-21,845.673
2008-08-22,849.172
2008-08-25,846.217
2008-08-26,846.011
2008-08-27,846.074
2008-08-28,860.787
2008-08-29,864.881
2008-09-01,860.131
2008-09-02,866.235
2008-09-03,859.31
2008-09-04,838.864
2008-09-05,827.498
2008-09-08,838.275
2008-09-09,835.935
2008-09-10,824.507
2008-09-11,813.878
2008-09-12,835.553
2008-09-15,814.298
2008-09-16,791.501
2008-09-17,785.277
2008-09-18,794.573
2008-09-19,835.173
2008-09-22,834.49
2008-09-23,828.84
2008-09-24,820.125
2008-09-25,838.967
2008-09-26,822.131
2008-09-29,779.992
2008-09-30,777.287
2008-10-01,783.599
2008-10-02,770.647
2008-10-03,788.672
2008-10-06,732.628
2008-10-07,730.793
2008-10-08,697.448
2008-10-09,668.146
2008-10-10,623.563
2008-10-13,685.578
2008-10-14,716.168
2008-10-15,677.589
2008-10-16,656.816
2008-10-17,693.329
2008-10-20,695.292
2008-10-21,690.569
2008-10-22,658.814
2008-10-23,653.135
2008-10-24,634.801
2008-10-27,610.38
2008-10-28,612.655
2008-10-29,664.079
2008-10-30,658.313
2008-10-31,675.543
2008-11-03,686.248
2008-11-04,711.149
2008-11-05,687.147
2008-11-06,650.452
2008-11-07,657.939
2008-11-10,667.004
2008-11-11,639.896
2008-11-12,621.849
2008-11-13,617.344
2008-11-14,627.589
2008-11-17,604.976
2008-11-18,605.685
2008-11-19,586.092
2008-11-20,557.149
2008-11-21,540.287
2008-11-24,583.137
2008-11-25,592.275
2008-11-26,588.008
2008-11-27,603.524
2008-11-28,614.151
2008-12-01,586.233
2008-12-02,590.153
2008-12-03,591.747
2008-12-04,599.374
2008-12-05,579.162
2008-12-08,617.407
2008-12-09,617.262
2008-12-10,614.385
2008-12-11,616.368
2008-12-12,613.195
2008-12-15,612.654
2008-12-16,623.248
2008-12-17,656.338
2008-12-18,668.537
2008-12-19,633.716
2008-12-22,635.171
2008-12-23,640.449
2008-12-24,646.765
2008-12-25,646.765
2008-12-26,649.484
2008-12-29,675.549
2008-12-30,676.422
2008-12-31,668.764
2009-01-01,668.764
2009-01-02,664.612
2009-01-05,672.374
2009-01-06,663.844
2009-01-07,675.431
2009-01-08,677.109
2009-01-09,661.515
2009-01-12,645.358
2009-01-13,633.622
2009-01-14,618.94
2009-01-15,614.976
2009-01-16,624.296
2009-01-19,611.6
2009-01-20,596.323
2009-01-21,593.783
2009-01-22,593.558
2009-01-23,582.04
2009-01-26,605.435
2009-01-27,602.988
2009-01-28,608.949
2009-01-29,594.061
2009-01-30,587.425
2009-02-02,571.994
2009-02-03,586.905
2009-02-04,582.643
2009-02-05,566.963
2009-02-06,567.315
2009-02-09,577.211
2009-02-10,576.573
2009-02-11,570.961
2009-02-12,565.642
2009-02-13,572.577
2009-02-16,566.157
2009-02-17,542.96
2009-02-18,542.427
2009-02-19,549.331
2009-02-20,531.462
2009-02-23,531.102
2009-02-24,521.859
2009-02-25,519.425
2009-02-26,526.635
2009-02-27,522.951
2009-03-02,491.635
2009-03-03,481.513
2009-03-04,492.389
2009-03-05,485.556
2009-03-06,486.473
2009-03-09,481.53
2009-03-10,508.275
2009-03-11,513.552
2009-03-12,506.806
2009-03-13,515.635
2009-03-16,530.202
2009-03-17,529.26
2009-03-18,533.646
2009-03-19,558.762
2009-03-20,555.918
2009-03-23,568.851
2009-03-24,568.245
2009-03-25,576.452
2009-03-26,574.227
2009-03-27,556.397
2009-03-30,538.519
2009-03-31,564.688
2009-04-01,569.437
2009-04-02,594.752
2009-04-03,581.402
2009-04-06,576.791
2009-04-07,570.242
2009-04-08,570.409
2009-04-09,577.41
2009-04-10,577.41
2009-04-13,584.28
2009-04-14,586.891
2009-04-15,580.362
2009-04-16,590.677
2009-04-17,585.485
2009-04-20,569.168
2009-04-21,572.456
2009-04-22,574.098
2009-04-23,571.617
2009-04-24,592.115
2009-04-27,595.018
2009-04-28,585.229
2009-04-29,601.613
2009-04-30,608.728
2009-05-01,609.745
2009-05-04,624.403
2009-05-05,621.333
2009-05-06,624.058
2009-05-07,628.295
2009-05-08,640.265
2009-05-11,644.478
2009-05-12,643.376
2009-05-13,633.593
2009-05-14,641.203
2009-05-15,643.838
2009-05-18,645.051
2009-05-19,656.984
2009-05-20,667.345
2009-05-21,664.321
2009-05-22,662.414
2009-05-25,669.088
2009-05-26,666.454
2009-05-27,664.409
2009-05-28,656.87
2009-05-29,668.029
2009-06-01,664.694
2009-06-02,682.398
2009-06-03,671.9
2009-06-04,676.54
2009-06-05,665.087
2009-06-08,657.203
2009-06-09,663.681
2009-06-10,671.246
2009-06-11,680.925
2009-06-12,680.68
2009-06-15,659.76
2009-06-16,659.839
2009-06-17,649.121
2009-06-18,659.77
2009-06-19,663.718
2009-06-22,649.297
2009-06-23,657.86
2009-06-24,666.002
2009-06-25,648.569
2009-06-26,658.341
2009-06-29,666.91
2009-06-30,661.133
2009-07-01,674.48
2009-07-02,657.428
2009-07-03,654.215
2009-07-06,652.987
2009-07-07,654.066
2009-07-08,644.632
2009-07-09,651.189
2009-07-10,641.965
2009-07-13,650.414
2009-07-14,655.297
2009-07-15,674.763
2009-07-16,682.794
2009-07-17,687.166
2009-07-20,696.892
2009-07-21,701.181
2009-07-22,700.671
2009-07-23,714.688
2009-07-24,710.834
2009-07-27,714.769
2009-07-28,711.478
2009-07-29,708.233
2009-07-30,721.147
2009-07-31,733.308
2009-08-03,749.423
2009-08-04,743.525
2009-08-05,739.204
2009-08-06,744.069
2009-08-07,741.219
2009-08-10,736.697
2009-08-11,731.244
2009-08-12,735.916
2009-08-13,743.65
2009-08-14,743.689
2009-08-17,725.088
2009-08-18,734.856
2009-08-19,745.805
2009-08-20,752.904
2009-08-21,769.41
2009-08-24,776.655
2009-08-25,779.058
2009-08-26,768.909
2009-08-27,767.41
2009-08-28,783.619
2009-08-31,782.749
2009-09-01,769.694
2009-09-02,760.37
2009-09-03,761.395
2009-09-04,763.87
2009-09-07,776.536
2009-09-08,789.773
2009-09-09,794.845
2009-09-10,796.069
2009-09-11,803.096
2009-09-14,803.37
2009-09-15,799.076
2009-09-16,813.573
2009-09-17,820.092
2009-09-18,822.026
2009-09-21,814.053
2009-09-22,826.882
2009-09-23,828.681
2009-09-24,816.182
2009-09-25,810.3
2009-09-28,813.936
2009-09-29,810.901
2009-09-30,813.353
2009-10-01,801.598
2009-10-02,792.448
2009-10-05,795.246
2009-10-06,816.73
2009-10-07,808.882
2009-10-08,818.443
2009-10-09,817.228
2009-10-12,831.304
2009-10-13,823.79
2009-10-14,839.92
2009-10-15,840.554
2009-10-16,830.691
2009-10-19,847.269
2009-10-20,846.208
2009-10-21,851.334
2009-10-22,846.705
2009-10-23,842.512
2009-10-26,827.895
2009-10-27,827.868
2009-10-28,813.978
2009-10-29,826.697
2009-10-30,814.902
2009-11-02,819.683
2009-11-03,801.416
2009-11-04,818.718
2009-11-05,823.9
2009-11-06,824.844
2009-11-09,844.005
2009-11-10,840.423
2009-11-11,842.598
2009-11-12,834.763
2009-11-13,834.896
2009-11-16,849.857
2009-11-17,834.829
2009-11-18,841.505
2009-11-19,822.958
2009-11-20,820.221
2009-11-23,844.777
2009-11-24,840.606
2009-11-25,850.604
2009-11-26,829.173
2009-11-27,836.908
2009-11-30,828.156
2009-12-01,846.451
2009-12-02,848.168
2009-12-03,856.386
2009-12-04,851.58
2009-12-07,842.934
2009-12-08,829.147
2009-12-09,822.717
2009-12-10,828.45
2009-12-11,822.733
2009-12-14,827.923
2009-12-15,823.053
2009-12-16,836.595
2009-12-17,821.841
2009-12-18,819.066
2009-12-21,826.478
2009-12-22,831.727
2009-12-23,840.036
2009-12-24,840.562
2009-12-25,840.562
2009-12-28,845.745
2009-12-29,849.542
2009-12-30,835.138
2009-12-31,840.996
2010-01-01,840.996
2010-01-04,858.204
2010-01-05,851.209
2010-01-06,850.867
2010-01-07,848.19
2010-01-08,856.333
2010-01-11,867.46
2010-01-12,861.088
2010-01-13,858.931
2010-01-14,866.108
2010-01-15,856.55
2010-01-18,861.216
2010-01-19,857.314
2010-01-20,842.52
2010-01-21,839.048
2010-01-22,833.029
2010-01-25,828.365
2010-01-26,825.851
2010-01-27,824.032
2010-01-28,815.793
2010-01-29,815.419
2010-02-01,817.637
2010-02-02,826.878
2010-02-03,825.176
2010-02-04,801.838
2010-02-05,777.924
2010-02-08,790.099
2010-02-09,788.43
2010-02-10,789.088
2010-02-11,790.965
2010-02-12,790.491
2010-02-15,794.452
2010-02-16,805.64
2010-02-17,811.504
2010-02-18,818.039
2010-02-19,820.623
2010-02-22,823.364
2010-02-23,816.873
2010-02-24,824.413
2010-02-25,814.275
2010-02-26,829.078
2010-03-01,828.617
2010-03-02,841.021
2010-03-03,850.206
2010-03-04,846.897
2010-03-05,852.416
2010-03-08,856.21
2010-03-09,853.532
2010-03-10,860.149
2010-03-11,858.443
2010-03-12,864.43
2010-03-15,860.248
2010-03-16,873.161
2010-03-17,876.893
2010-03-18,870.422
2010-03-19,869.586
2010-03-22,870.713
2010-03-23,873.772
2010-03-24,863.667
2010-03-25,865.933
2010-03-26,863.047
2010-03-29,867.435
2010-03-30,866.773
2010-03-31,879.296
2010-04-01,888.303
2010-04-02,888.303
2010-04-05,876.787
2010-04-06,869.932
2010-04-07,862.34
2010-04-08,856.536
2010-04-09,871.782
2010-04-12,883.595
2010-04-13,880.953
2010-04-14,888.853
2010-04-15,891.941
2010-04-16,879.904
2010-04-19,868.952
2010-04-20,872.272
2010-04-21,866.902
2010-04-22,849.9
2010-04-23,859.046
2010-04-26,861.118
2010-04-27,843.34
2010-04-28,824.339
2010-04-29,838.235
2010-04-30,836.7
2010-05-03,828.531
2010-05-04,805.053
2010-05-05,788.43
2010-05-06,785.515
2010-05-07,759.331
2010-05-10,796.867
2010-05-11,799.11
2010-05-12,808.805
2010-05-13,803.87
2010-05-14,776.689
2010-05-17,770.892
2010-05-18,777.875
2010-05-19,752.223
2010-05-20,738.072
2010-05-21,736.512
2010-05-24,730.343
2010-05-25,713.022
2010-05-26,724.878
2010-05-27,740.759
2010-05-28,744.425
2010-05-31,745.038
2010-06-01,746.432
2010-06-02,748.149
2010-06-03,758.112
2010-06-04,740.537
2010-06-07,737.871
2010-06-08,738.85
2010-06-09,753.77
2010-06-10,761.193
2010-06-11,761.38
2010-06-14,776.493
2010-06-15,781.694
2010-06-16,784.137
2010-06-17,792.895
2010-06-18,792.448
2010-06-21,801.878
2010-06-22,796.675
2010-06-23,783.818
2010-06-24,781.374
2010-06-25,781.572
2010-06-28,796.163
2010-06-29,774.435
2010-06-30,777.511
2010-07-01,771.243
2010-07-02,767.947
2010-07-05,766.431
2010-07-06,785.242
2010-07-07,792.449
2010-07-08,802.851
2010-07-09,803.795
2010-07-12,802.831
2010-07-13,818.734
2010-07-14,821.605
2010-07-15,827.209
2010-07-16,808.589
2010-07-19,802.861
2010-07-20,801.367
2010-07-21,801.85
2010-07-22,816.683
2010-07-23,808.623
2010-07-26,814.432
2010-07-27,812.147
2010-07-28,816.893
2010-07-29,823.356
2010-07-30,816.028
2010-08-02,838.657
2010-08-03,839.344
2010-08-04,833.61
2010-08-05,834.161
2010-08-06,837.475
2010-08-09,838.355
2010-08-10,826.992
2010-08-11,811.327
2010-08-12,817.402
2010-08-13,817.474
2010-08-16,827.797
2010-08-17,834.187
2010-08-18,836.376
2010-08-19,836.475
2010-08-20,818.945
2010-08-23,819.237
2010-08-24,816.418
2010-08-25,811.408
2010-08-26,820.135
2010-08-27,823.813
2010-08-30,829.166
2010-08-31,835.449
2010-09-01,852.314
2010-09-02,856.066
2010-09-03,861.23
2010-09-06,866.883
2010-09-07,860.898
2010-09-08,865.142
2010-09-09,868.352
2010-09-10,862.777
2010-09-13,876.403
