Date,GERMANY Standard (Large+Mid Cap)
2005-06-15,3392.429
2005-06-16,3409.851
2005-06-17,3469.624
2005-06-20,3430.162
2005-06-21,3444.442
2005-06-22,3451.357
2005-06-23,3434.323
2005-06-24,3401.965
2005-06-27,3390.167
2005-06-28,3391.426
2005-06-29,3408.115
2005-06-30,3419.118
2005-07-01,3402.133
2005-07-04,3389.255
2005-07-05,3375.671
2005-07-06,3392.209
2005-07-07,3339.811
2005-07-08,3384.21
2005-07-11,3470.398
2005-07-12,3501.513
2005-07-13,3488.341
2005-07-14,3506.174
2005-07-15,3499.413
2005-07-18,3508.791
2005-07-19,3527.467
2005-07-20,3544.007
2005-07-21,3605.212
2005-07-22,3607.528
2005-07-25,3597.652
2005-07-26,3585.818
2005-07-27,3599.937
2005-07-28,3642.469
2005-07-29,3657.74
2005-08-01,3678.712
2005-08-02,3708.429
2005-08-03,3738.533
2005-08-04,3720.245
2005-08-05,3675.962
2005-08-08,3693.012
2005-08-09,3740.154
2005-08-10,3813.695
2005-08-11,3803.454
2005-08-12,3788.036
2005-08-15,3757.688
2005-08-16,3719.336
2005-08-17,3701.892
2005-08-18,3647.067
2005-08-19,3693.556
2005-08-22,3731.995
2005-08-23,3703.165
2005-08-24,3718.254
2005-08-25,3684.949
2005-08-26,3646.848
2005-08-29,3647.081
2005-08-30,3609.537
2005-08-31,3669.28
2005-09-01,3730.254
2005-09-02,3748.784
2005-09-05,3791.986
2005-09-06,3825.884
2005-09-07,3831.104
2005-09-08,3824.678
2005-09-09,3840.792
2005-09-12,3784.825
2005-09-13,3718.632
2005-09-14,3734.105
2005-09-15,3703.796
2005-09-16,3761.478
2005-09-19,3696.48
2005-09-20,3731.498
2005-09-21,3683.593
2005-09-22,3640.638
2005-09-23,3643.294
2005-09-26,3709.471
2005-09-27,3680.935
2005-09-28,3740.259
2005-09-29,3721.024
2005-09-30,3752.063
2005-10-03,3732.325
2005-10-04,3782.39
2005-10-05,3737.56
2005-10-06,3752.855
2005-10-07,3740.598
2005-10-10,3728.501
2005-10-11,3720.545
2005-10-12,3693.047
2005-10-13,3634.843
2005-10-14,3696.496
2005-10-17,3686.881
2005-10-18,3635.35
2005-10-19,3576.499
2005-10-20,3589.426
2005-10-21,3578.931
2005-10-24,3614.827
2005-10-25,3629.548
2005-10-26,3644.387
2005-10-27,3594.314
2005-10-28,3593.458
2005-10-31,3636.167
2005-11-01,3634.984
2005-11-02,3681.922
2005-11-03,3707.069
2005-11-04,3635.447
2005-11-07,3652.05
2005-11-08,3630.762
2005-11-09,3622.832
2005-11-10,3626.491
2005-11-11,3663.642
2005-11-14,3664.395
2005-11-15,3665.62
2005-11-16,3640.615
2005-11-17,3675.14
2005-11-18,3687.133
2005-11-21,3728.086
2005-11-22,3723.703
2005-11-23,3761.213
2005-11-24,3756.48
2005-11-25,3745.032
2005-11-28,3750.41
2005-11-29,3759.668
2005-11-30,3764.037
2005-12-01,3791.247
2005-12-02,3812.602
2005-12-05,3804.459
2005-12-06,3833.367
2005-12-07,3791.93
2005-12-08,3838.147
2005-12-09,3835.807
2005-12-12,3886.077
2005-12-13,3886.452
2005-12-14,3903.892
2005-12-15,3886.634
2005-12-16,3950.858
2005-12-19,3946.542
2005-12-20,3915.017
2005-12-21,3914.163
2005-12-22,3932.639
2005-12-23,3949.319
2005-12-26,3949.319
2005-12-27,3966.59
2005-12-28,3985.224
2005-12-29,3969.289
2005-12-30,3918.835
2006-01-02,3949.143
2006-01-03,4020.082
2006-01-04,4103.671
2006-01-05,4099.178
2006-01-06,4132.455
2006-01-09,4108.788
2006-01-10,4077.434
2006-01-11,4117.771
2006-01-12,4104.977
2006-01-13,4078.292
2006-01-16,4117.382
2006-01-17,4059.419
2006-01-18,4024.479
2006-01-19,4058.223
2006-01-20,3991.504
2006-01-23,4052.598
2006-01-24,4042.548
2006-01-25,4110.369
2006-01-26,4198.383
2006-01-27,4232.447
2006-01-30,4222.924
2006-01-31,4251.879
2006-02-01,4279.47
2006-02-02,4216.048
2006-02-03,4190.966
2006-02-06,4190.162
2006-02-07,4184.057
2006-02-08,4178.143
2006-02-09,4235.986
2006-02-10,4198.597
2006-02-13,4234.641
2006-02-14,4226.538
2006-02-15,4236.469
2006-02-16,4249.735
2006-02-17,4270.158
2006-02-20,4280.007
2006-02-21,4267.082
2006-02-22,4301.8
2006-02-23,4314.566
2006-02-24,4306.623
2006-02-27,4336.451
2006-02-28,4273.568
2006-03-01,4326.048
2006-03-02,4285.992
2006-03-03,4253.426
2006-03-06,4277.749
2006-03-07,4219.482
2006-03-08,4181.617
2006-03-09,4224.401
2006-03-10,4261.475
2006-03-13,4315.69
2006-03-14,4358.425
2006-03-15,4385.233
2006-03-16,4428.316
2006-03-17,4426.456
2006-03-20,4442.697
2006-03-21,4418.807
2006-03-22,4429.801
2006-03-23,4399.717
2006-03-24,4429.484
2006-03-27,4394.739
2006-03-28,4397.558
2006-03-29,4382.709
2006-03-30,4485.903
2006-03-31,4461.975
2006-04-03,4505.601
2006-04-04,4556.377
2006-04-05,4570.671
2006-04-06,4559.838
2006-04-07,4460.921
2006-04-10,4491.823
2006-04-11,4430.303
2006-04-12,4417.927
2006-04-13,4423.233
2006-04-14,4423.233
2006-04-17,4493.487
2006-04-18,4482.125
2006-04-19,4569.382
2006-04-20,4611.893
2006-04-21,4648.959
2006-04-24,4648.531
2006-04-25,4665.5
2006-04-26,4699.745
2006-04-27,4707.744
2006-04-28,4685.854
2006-05-01,4694.038
2006-05-02,4736.025
2006-05-03,4665.168
2006-05-04,4746.141
2006-05-05,4825.935
2006-05-08,4832.182
2006-05-09,4858.976
2006-05-10,4852.27
2006-05-11,4813.771
2006-05-12,4726.291
2006-05-15,4652.727
2006-05-16,4651.679
2006-05-17,4474.191
2006-05-18,4486.563
2006-05-19,4455.353
2006-05-22,4384.194
2006-05-23,4504.431
2006-05-24,4402.765
2006-05-25,4499.284
2006-05-26,4546.337
2006-05-29,4535.257
2006-05-30,4475.488
2006-05-31,4513.233
2006-06-01,4517.843
2006-06-02,4547.507
2006-06-05,4497.147
2006-06-06,4350.599
2006-06-07,4365.713
2006-06-08,4186.206
2006-06-09,4252.858
2006-06-12,4177.654
2006-06-13,4082.658
2006-06-14,4109.004
2006-06-15,4210.796
2006-06-16,4177.087
2006-06-19,4199.884
2006-06-20,4247.849
2006-06-21,4279.698
2006-06-22,4281.937
2006-06-23,4258.853
2006-06-26,4259.63
2006-06-27,4231.212
2006-06-28,4203.68
2006-06-29,4304.589
2006-06-30,4470.388
2006-07-03,4502.76
2006-07-04,4515.205
2006-07-05,4404.85
2006-07-06,4469.394
2006-07-07,4480.083
2006-07-10,4469.285
2006-07-11,4403.472
2006-07-12,4396.819
2006-07-13,4309.459
2006-07-14,4206.631
2006-07-17,4158.943
2006-07-18,4137.459
2006-07-19,4276.244
2006-07-20,4310.147
2006-07-21,4247.402
2006-07-24,4325.955
2006-07-25,4320.853
2006-07-26,4330.145
2006-07-27,4429.274
2006-07-28,4474.077
2006-07-31,4454.986
2006-08-01,4385.092
2006-08-02,4474.914
2006-08-03,4437.579
2006-08-04,4539.874
2006-08-07,4451.79
2006-08-08,4464.042
2006-08-09,4516.38
2006-08-10,4425.209
2006-08-11,4423.006
2006-08-14,4464.594
2006-08-15,4545.556
2006-08-16,4599.89
2006-08-17,4622.33
2006-08-18,4594.318
2006-08-21,4610.236
2006-08-22,4588.499
2006-08-23,4549.267
2006-08-24,4576.539
2006-08-25,4558.829
2006-08-28,4607.572
2006-08-29,4589.387
2006-08-30,4635.336
2006-08-31,4617.312
2006-09-01,4632.781
2006-09-04,4682.667
2006-09-05,4641.626
2006-09-06,4581.947
2006-09-07,4528.47
2006-09-08,4522.002
2006-09-11,4530.381
2006-09-12,4587.794
2006-09-13,4610.504
2006-09-14,4637.276
2006-09-15,4623.979
2006-09-18,4630.628
2006-09-19,4595.684
2006-09-20,4656.43
2006-09-21,4667.928
2006-09-22,4637.889
2006-09-25,4629.271
2006-09-26,4651.942
2006-09-27,4687.536
2006-09-28,4682.011
2006-09-29,4686.863
2006-10-02,4714.073
2006-10-03,4702.198
2006-10-04,4727.86
2006-10-05,4752.746
2006-10-06,4719.374
2006-10-09,4727.201
2006-10-10,4729.572
2006-10-11,4735.432
2006-10-12,4762.281
2006-10-13,4752.698
2006-10-16,4768.893
2006-10-17,4722.107
2006-10-18,4763.051
2006-10-19,4789.29
2006-10-20,4814.656
2006-10-23,4825.831
2006-10-24,4827.803
2006-10-25,4856.575
2006-10-26,4902.3
2006-10-27,4906.795
2006-10-30,4895.247
2006-10-31,4921.635
2006-11-01,4941.841
2006-11-02,4889.831
2006-11-03,4879.788
2006-11-06,4953.128
2006-11-07,5014.468
2006-11-08,4988.792
2006-11-09,5008.05
2006-11-10,5035.031
2006-11-13,5045.373
2006-11-14,5036.931
2006-11-15,5066.015
2006-11-16,5076.573
2006-11-17,5057.745
2006-11-20,5080.693
2006-11-21,5093.663
2006-11-22,5150.837
2006-11-23,5156.733
2006-11-24,5163.659
2006-11-27,5082.846
2006-11-28,5079.78
2006-11-29,5152.261
2006-11-30,5147.836
2006-12-01,5125.13
2006-12-04,5164.14
2006-12-05,5216.416
2006-12-06,5220.992
2006-12-07,5248.518
2006-12-08,5267.591
2006-12-11,5262.522
2006-12-12,5276.452
2006-12-13,5306.661
2006-12-14,5312.564
2006-12-15,5310.371
2006-12-18,5309.954
2006-12-19,5313.916
2006-12-20,5347.225
2006-12-21,5331.402
2006-12-22,5272.932
2006-12-25,5272.932
2006-12-26,5264.715
2006-12-27,5342.957
2006-12-28,5353.062
2006-12-29,5360.599
2007-01-01,5360.599
2007-01-02,5467.122
2007-01-03,5442.864
2007-01-04,5384.272
2007-01-05,5282.509
2007-01-08,5302.82
2007-01-09,5304.203
2007-01-10,5242.104
2007-01-11,5313.76
2007-01-12,5344.603
2007-01-15,5367.499
2007-01-16,5353.889
2007-01-17,5348.421
2007-01-18,5339.1
2007-01-19,5382.906
2007-01-22,5344.639
2007-01-23,5369.664
2007-01-24,5396.028
2007-01-25,5382.724
2007-01-26,5325.729
2007-01-29,5366.046
2007-01-30,5423.071
2007-01-31,5438.544
2007-02-01,5501.271
2007-02-02,5507.612
2007-02-05,5480.673
2007-02-06,5492.683
2007-02-07,5554.314
2007-02-08,5534.291
2007-02-09,5544.555
2007-02-12,5490.56
2007-02-13,5541.392
2007-02-14,5645.466
2007-02-15,5652.77
2007-02-16,5639.565
2007-02-19,5671.991
2007-02-20,5681.936
2007-02-21,5639.018
2007-02-22,5655.467
2007-02-23,5699.366
2007-02-26,5729.161
2007-02-27,5584.656
2007-02-28,5487.972
2007-03-01,5409.588
2007-03-02,5384.463
2007-03-05,5297.647
2007-03-06,5352.903
2007-03-07,5392.576
2007-03-08,5466.818
2007-03-09,5467.66
2007-03-12,5497.103
2007-03-13,5431.521
2007-03-14,5298.576
2007-03-15,5419.603
2007-03-16,5443.575
2007-03-19,5519.103
2007-03-20,5545.013
2007-03-21,5559.434
2007-03-22,5700.922
2007-03-23,5715.602
2007-03-26,5666.141
2007-03-27,5700.415
2007-03-28,5669.374
2007-03-29,5723.736
2007-03-30,5728.564
2007-04-02,5775.488
2007-04-03,5863.543
2007-04-04,5883.278
2007-04-05,5930.738
2007-04-06,5930.738
2007-04-09,5899.84
2007-04-10,5992.626
2007-04-11,5980.984
2007-04-12,5993.41
2007-04-13,6056.152
2007-04-16,6176.975
2007-04-17,6199.568
2007-04-18,6152.295
2007-04-19,6126.44
2007-04-20,6205.953
2007-04-23,6188.636
2007-04-24,6156.819
2007-04-25,6235.858
2007-04-26,6248.685
2007-04-27,6263.958
2007-04-30,6282.585
2007-05-01,6259.107
2007-05-02,6296.808
2007-05-03,6291.867
2007-05-04,6338.548
2007-05-07,6359.479
2007-05-08,6242.897
2007-05-09,6279.614
2007-05-10,6209.548
2007-05-11,6262.299
2007-05-14,6256.934
2007-05-15,6319.789
2007-05-16,6293.277
2007-05-17,6273.531
2007-05-18,6361.824
2007-05-21,6351.346
2007-05-22,6388.581
2007-05-23,6463.221
2007-05-24,6404.668
2007-05-25,6443.732
2007-05-28,6443.732
2007-05-29,6493.326
2007-05-30,6453.359
2007-05-31,6563.358
2007-06-01,6630.358
2007-06-04,6657.321
2007-06-05,6636.486
2007-06-06,6463.073
2007-06-07,6355.148
2007-06-08,6283.309
2007-06-11,6373.915
2007-06-12,6336.193
2007-06-13,6331.52
2007-06-14,6469.52
2007-06-15,6641.565
2007-06-18,6661.025
2007-06-19,6665.331
2007-06-20,6715.153
2007-06-21,6600.396
2007-06-22,6603.66
2007-06-25,6599.633
2007-06-26,6541.248
2007-06-27,6478.251
2007-06-28,6597.734
2007-06-29,6687.013
2007-07-02,6712.492
2007-07-03,6786.057
2007-07-04,6817.403
2007-07-05,6738.25
2007-07-06,6804.266
2007-07-09,6830.057
2007-07-10,6782.737
2007-07-11,6751.408
2007-07-12,6879.547
2007-07-13,6911.961
2007-07-16,6917.791
2007-07-17,6860.776
2007-07-18,6752.685
2007-07-19,6842.582
2007-07-20,6749.847
2007-07-23,6802.64
2007-07-24,6689.838
2007-07-25,6534.189
2007-07-26,6378.172
2007-07-27,6311.658
2007-07-30,6330.557
2007-07-31,6443.444
2007-08-01,6349.035
2007-08-02,6399.989
2007-08-03,6360.867
2007-08-06,6377.216
2007-08-07,6417.035
2007-08-08,6520.733
2007-08-09,6342.501
2007-08-10,6229.181
2007-08-13,6310.81
2007-08-14,6252.597
2007-08-15,6214.146
2007-08-16,6023.487
2007-08-17,6161.58
2007-08-20,6174.979
2007-08-21,6196.564
2007-08-22,6281.945
2007-08-23,6322.342
2007-08-24,6349.756
2007-08-27,6333.748
2007-08-28,6281.536
2007-08-29,6289.205
2007-08-30,6354.854
2007-08-31,6454.121
2007-09-03,6455.998
2007-09-04,6505.724
2007-09-05,6425.632
2007-09-06,6472.216
2007-09-07,6349.302
2007-09-10,6306.53
2007-09-11,6397.736
2007-09-12,6439.108
2007-09-13,6491.945
2007-09-14,6451.158
2007-09-17,6428.559
2007-09-18,6513.331
2007-09-19,6713.767
2007-09-20,6763.437
2007-09-21,6822.533
2007-09-24,6811.823
2007-09-25,6803.463
2007-09-26,6832.31
2007-09-27,6893.792
2007-09-28,6933.856
2007-10-01,6999.306
2007-10-02,6976.734
2007-10-03,6987.976
2007-10-04,6971.67
2007-10-05,7039.085
2007-10-08,6976.207
2007-10-09,6996.065
2007-10-10,7041.606
2007-10-11,7129.767
2007-10-12,7107.397
2007-10-15,7068.874
2007-10-16,7016.537
2007-10-17,7062.297
2007-10-18,7041.079
2007-10-19,6992.325
2007-10-22,6861.89
2007-10-23,6957.822
2007-10-24,6941.157
2007-10-25,7071.466
2007-10-26,7135.325
2007-10-29,7204.261
2007-10-30,7187.411
2007-10-31,7256.571
2007-11-01,7114.811
2007-11-02,7111.397
2007-11-05,7060.427
2007-11-06,7121.569
2007-11-07,7153.106
2007-11-08,7177.936
2007-11-09,7157.458
2007-11-12,7070.375
2007-11-13,7068.068
2007-11-14,7122.653
2007-11-15,6982.753
2007-11-16,6928.612
2007-11-19,6829.258
2007-11-20,6995.738
2007-11-21,6901.294
2007-11-22,6947.147
2007-11-23,6971.628
2007-11-26,6958.358
2007-11-27,6934.473
2007-11-28,7071.643
2007-11-29,7117.884
2007-11-30,7166.424
2007-12-03,7121.543
2007-12-04,7133.823
2007-12-05,7214.959
2007-12-06,7190.283
2007-12-07,7258.711
2007-12-10,7323.167
2007-12-11,7290.75
2007-12-12,7339.286
2007-12-13,7162.265
2007-12-14,7098.952
2007-12-17,6953.083
2007-12-18,6990.479
2007-12-19,6964.295
2007-12-20,6973.769
2007-12-21,7105.893
2007-12-24,7121.715
2007-12-25,7121.715
2007-12-26,7170.665
2007-12-27,7232.483
2007-12-28,7328.622
2007-12-31,7286.757
2008-01-01,7286.757
2008-01-02,7230.798
2008-01-03,7184.387
2008-01-04,7108.576
2008-01-07,7072.18
2008-01-08,7108.258
2008-01-09,7009.992
2008-01-10,6975.37
2008-01-11,7004.585
2008-01-14,7072.767
2008-01-15,6906.642
2008-01-16,6731.718
2008-01-17,6682.355
2008-01-18,6567.422
2008-01-21,6042.933
2008-01-22,6103.197
2008-01-23,5796.623
2008-01-24,6204.446
2008-01-25,6207.777
2008-01-28,6244.771
2008-01-29,6314.889
2008-01-30,6295.567
2008-01-31,6282.203
2008-02-01,6403.262
2008-02-04,6434.414
2008-02-05,6140.124
2008-02-06,6223.177
2008-02-07,6048.025
2008-02-08,6074.78
2008-02-11,6050.697
2008-02-12,6307.687
2008-02-13,6308.989
2008-02-14,6325.001
2008-02-15,6233.13
2008-02-18,6342.378
2008-02-19,6412.439
2008-02-20,6275.882
2008-02-21,6346.158
2008-02-22,6272.425
2008-02-25,6347.538
2008-02-26,6462.77
2008-02-27,6564.099
2008-02-28,6468.207
2008-02-29,6364.894
2008-03-03,6320.677
2008-03-04,6204.549
2008-03-05,6351.852
2008-03-06,6304.22
2008-03-07,6223.461
2008-03-10,6157.957
2008-03-11,6218.11
2008-03-12,6356.835
2008-03-13,6299.619
2008-03-14,6266.906
2008-03-17,6055.743
2008-03-18,6271.039
2008-03-19,6176.572
2008-03-20,6040.081
2008-03-21,6040.081
2008-03-24,6031.462
2008-03-25,6307.611
2008-03-26,6348.661
2008-03-27,6457.262
2008-03-28,6422.204
2008-03-31,6434.797
2008-04-01,6504.181
2008-04-02,6555.022
2008-04-03,6537.222
2008-04-04,6608.461
2008-04-07,6648.925
2008-04-08,6594.689
2008-04-09,6577.795
2008-04-10,6565.492
2008-04-11,6487.627
2008-04-14,6453.99
2008-04-15,6471.45
2008-04-16,6648.963
2008-04-17,6601.17
2008-04-18,6684.143
2008-04-21,6716.063
2008-04-22,6698.728
2008-04-23,6728.539
2008-04-24,6669.799
2008-04-25,6718.402
2008-04-28,6744.784
2008-04-29,6688.006
2008-04-30,6733.628
2008-05-01,6682.376
2008-05-02,6753.606
2008-05-05,6793.54
2008-05-06,6787.514
2008-05-07,6781.466
2008-05-08,6795.49
2008-05-09,6734.752
2008-05-12,6798.144
2008-05-13,6810.413
2008-05-14,6834.08
2008-05-15,6844.791
2008-05-16,6945.842
2008-05-19,7011.75
2008-05-20,6946.48
2008-05-21,6933.162
2008-05-22,6941.766
2008-05-23,6831.816
2008-05-26,6837.828
2008-05-27,6811.414
2008-05-28,6841.317
2008-05-29,6821.979
2008-05-30,6863.342
2008-06-02,6777.74
2008-06-03,6764.73
2008-06-04,6712.098
2008-06-05,6734.102
2008-06-06,6688.627
2008-06-09,6694.18
2008-06-10,6544.696
2008-06-11,6454.213
2008-06-12,6461.716
2008-06-13,6474.482
2008-06-16,6499.993
2008-06-17,6583.871
2008-06-18,6519.37
2008-06-19,6509.229
2008-06-20,6437.683
2008-06-23,6379.288
2008-06-24,6362.886
2008-06-25,6428.952
2008-06-26,6356.084
2008-06-27,6317.886
2008-06-30,6318.873
2008-07-01,6207.676
2008-07-02,6222.104
2008-07-03,6193.828
2008-07-04,6114.393
2008-07-07,6216.423
2008-07-08,6128.541
2008-07-09,6234.601
2008-07-10,6181.534
2008-07-11,6080.259
2008-07-14,6118.531
2008-07-15,6025.368
2008-07-16,6042.56
2008-07-17,6178.748
2008-07-18,6249.352
2008-07-21,6299.642
2008-07-22,6305.191
2008-07-23,6333.731
2008-07-24,6218.54
2008-07-25,6215.734
2008-07-28,6171.613
2008-07-29,6149.534
2008-07-30,6208.121
2008-07-31,6252.646
2008-08-01,6146.341
2008-08-04,6114.946
2008-08-05,6209.722
2008-08-06,6228.196
2008-08-07,6198.221
2008-08-08,6078.689
2008-08-11,6108.138
2008-08-12,6050.428
2008-08-13,5895.553
2008-08-14,5927.585
2008-08-15,5846.84
2008-08-18,5845.033
2008-08-19,5720.621
2008-08-20,5767.116
2008-08-21,5757.655
2008-08-22,5828.582
2008-08-25,5772.832
2008-08-26,5762.402
2008-08-27,5774.488
2008-08-28,5862.229
2008-08-29,5870.701
2008-09-01,5814.506
2008-09-02,5859.557
2008-09-03,5776.409
2008-09-04,5584.588
2008-09-05,5396.837
2008-09-08,5492.148
2008-09-09,5420.369
2008-09-10,5364.693
2008-09-11,5286.402
2008-09-12,5446.633
2008-09-15,5291.146
2008-09-16,5182.668
2008-09-17,5116.452
2008-09-18,5177.244
2008-09-19,5473.341
2008-09-22,5489.909
2008-09-23,5479.725
2008-09-24,5441.263
2008-09-25,5543.574
2008-09-26,5420.079
2008-09-29,5125.773
2008-09-30,5019.716
2008-10-01,4975.215
2008-10-02,4777.848
2008-10-03,4886.477
2008-10-06,4437.531
2008-10-07,4428.589
2008-10-08,4176.33
2008-10-09,4073.017
2008-10-10,3765.312
2008-10-13,4211.547
2008-10-14,4340.958
2008-10-15,4053.987
2008-10-16,3800.394
2008-10-17,3931.76
2008-10-20,3930.275
2008-10-21,3853.68
2008-10-22,3600.916
2008-10-23,3541.182
2008-10-24,3321.383
2008-10-27,3282.26
2008-10-28,3676.172
2008-10-29,3765.64
2008-10-30,3819.043
2008-10-31,3866.747
2008-11-03,3880.703
2008-11-04,4137.625
2008-11-05,4073.413
2008-11-06,3724.834
2008-11-07,3816.594
2008-11-10,3889.822
2008-11-11,3612.897
2008-11-12,3492.746
2008-11-13,3534.479
2008-11-14,3603.579
2008-11-17,3466.224
2008-11-18,3487.542
2008-11-19,3321.155
2008-11-20,3175.343
2008-11-21,3114.763
2008-11-24,3497.482
2008-11-25,3516.964
2008-11-26,3496.562
2008-11-27,3574.216
2008-11-28,3520.638
2008-12-01,3288.909
2008-12-02,3419.179
2008-12-03,3436.808
2008-12-04,3451.077
2008-12-05,3290.748
2008-12-08,3609.433
2008-12-09,3640.933
2008-12-10,3689.903
2008-12-11,3732.681
2008-12-12,3695.705
2008-12-15,3771.703
2008-12-16,3852.565
2008-12-17,3998.384
2008-12-18,4081.577
2008-12-19,3877.81
2008-12-22,3829.86
2008-12-23,3828.726
2008-12-24,3840.946
2008-12-25,3840.946
2008-12-26,3859.483
2008-12-29,3977.381
2008-12-30,4041.192
2008-12-31,3971.479
2009-01-01,3971.479
2009-01-02,4116.959
2009-01-05,4039.642
2009-01-06,3998.137
2009-01-07,4003.938
2009-01-08,3976.269
2009-01-09,3839.697
2009-01-12,3739.603
2009-01-13,3625.042
2009-01-14,3456.039
2009-01-15,3366.117
2009-01-16,3433.635
2009-01-19,3370.352
2009-01-20,3252.887
2009-01-21,3256.867
2009-01-22,3243.74
2009-01-23,3170.47
2009-01-26,3371.401
2009-01-27,3381.887
2009-01-28,3545.765
2009-01-29,3438.1
2009-01-30,3307.327
2009-02-02,3251.088
2009-02-03,3369.243
2009-02-04,3432.078
2009-02-05,3434.086
2009-02-06,3536.308
2009-02-09,3613.444
2009-02-10,3481.562
2009-02-11,3461.845
2009-02-12,3335.795
2009-02-13,3373.036
2009-02-16,3310.321
2009-02-17,3141.396
2009-02-18,3120.218
2009-02-19,3170.211
2009-02-20,3002.636
2009-02-23,2969.131
2009-02-24,2940.178
2009-02-25,2890.369
2009-02-26,2974.961
2009-02-27,2892.697
2009-03-02,2766.157
2009-03-03,2744.512
2009-03-04,2886.898
2009-03-05,2739.859
2009-03-06,2739.34
2009-03-09,2748.946
2009-03-10,2916.3
2009-03-11,2943.821
2009-03-12,2979.553
2009-03-13,3000.16
2009-03-16,3096.253
2009-03-17,3046.206
2009-03-18,3083.833
2009-03-19,3264.571
2009-03-20,3246.206
2009-03-23,3329.019
2009-03-24,3326.577
2009-03-25,3364.916
2009-03-26,3402.659
2009-03-27,3298.906
2009-03-30,3098.596
2009-03-31,3199.347
2009-04-01,3227.336
2009-04-02,3480.094
2009-04-03,3475.18
2009-04-06,3448.506
2009-04-07,3392.183
2009-04-08,3411.021
2009-04-09,3510.069
2009-04-10,3510.069
2009-04-13,3539.835
2009-04-14,3576.54
2009-04-15,3548.429
2009-04-16,3600.181
2009-04-17,3617.831
2009-04-20,3436.159
2009-04-21,3457.271
2009-04-22,3545.786
2009-04-23,3515.352
2009-04-24,3676.952
2009-04-27,3653.956
2009-04-28,3570.549
2009-04-29,3698.206
2009-04-30,3748.858
2009-05-01,3749.424
2009-05-04,3878.975
2009-05-05,3842.847
2009-05-06,3854.392
2009-05-07,3823.549
2009-05-08,3925.714
2009-05-11,3918.412
2009-05-12,3910.861
2009-05-13,3794.164
2009-05-14,3803.845
2009-05-15,3812.333
2009-05-18,3871.473
2009-05-19,3991.771
2009-05-20,4107.207
2009-05-21,3991.439
2009-05-22,4071.715
2009-05-25,4075.146
2009-05-26,4120.97
2009-05-27,4119.572
2009-05-28,4066.098
2009-05-29,4133.452
2009-06-01,4303.224
2009-06-02,4349.197
2009-06-03,4239.359
2009-06-04,4250.354
2009-06-05,4207.208
2009-06-08,4103.853
2009-06-09,4141.036
2009-06-10,4188.749
2009-06-11,4253.642
2009-06-12,4200.675
2009-06-15,4004.599
2009-06-16,4017.297
2009-06-17,3932.791
2009-06-18,3988.988
2009-06-19,3982.707
2009-06-22,3849.293
2009-06-23,3898.786
2009-06-24,4010.824
2009-06-25,3946.693
2009-06-26,3971.131
2009-06-29,4057.835
2009-06-30,3991.629
2009-07-01,4101.377
2009-07-02,3918.687
2009-07-03,3902.189
2009-07-06,3831.86
2009-07-07,3808.596
2009-07-08,3758.619
2009-07-09,3827.17
2009-07-10,3771.748
2009-07-13,3893.586
2009-07-14,3944.545
2009-07-15,4106.269
2009-07-16,4140.72
2009-07-17,4153.383
2009-07-20,4221.579
2009-07-21,4281.889
2009-07-22,4298.342
2009-07-23,4411.717
2009-07-24,4386.766
2009-07-27,4406.779
2009-07-28,4329.67
2009-07-29,4370.483
2009-07-30,4446.48
2009-07-31,4461.801
2009-08-03,4616.679
2009-08-04,4602.316
2009-08-05,4545.539
2009-08-06,4553.278
2009-08-07,4571.934
2009-08-10,4522.025
2009-08-11,4410.286
2009-08-12,4489.939
2009-08-13,4559.907
2009-08-14,4471.485
2009-08-17,4333.731
2009-08-18,4386.353
2009-08-19,4417.924
2009-08-20,4484.943
2009-08-21,4630.493
2009-08-24,4681.86
2009-08-25,4715.058
2009-08-26,4653.808
2009-08-27,4611.18
2009-08-28,4700.851
2009-08-31,4647.856
2009-09-01,4517.397
2009-09-02,4487.785
2009-09-03,4484.171
2009-09-04,4546.57
2009-09-07,4645.423
2009-09-08,4716.218
2009-09-09,4813.267
2009-09-10,4823.446
2009-09-11,4867.314
2009-09-14,4867.65
2009-09-15,4869.866
2009-09-16,4962.766
2009-09-17,5006.698
2009-09-18,4974.026
2009-09-21,4914.61
2009-09-22,4994.831
2009-09-23,4984.517
2009-09-24,4880.612
2009-09-25,4857.383
2009-09-28,4967.927
2009-09-29,4923.236
2009-09-30,4919.16
2009-10-01,4795.289
2009-10-02,4733.236
2009-10-05,4777.09
2009-10-06,4948.752
2009-10-07,4914.599
2009-10-08,5012.561
2009-10-09,5005.435
2009-10-12,5082.151
2009-10-13,5028.637
2009-10-14,5173.916
2009-10-15,5165.635
2009-10-16,5064.068
2009-10-19,5184.6
2009-10-20,5146.169
2009-10-21,5182.447
2009-10-22,5120.684
2009-10-23,5105.852
2009-10-26,4992.031
2009-10-27,4936.23
2009-10-28,4788.125
2009-10-29,4891.641
2009-10-30,4723.373
2009-11-02,4757.832
2009-11-03,4645.293
2009-11-04,4780.544
2009-11-05,4830.762
2009-11-06,4835.91
2009-11-09,4995.247
2009-11-10,4960.582
2009-11-11,5015.965
2009-11-12,4972.209
2009-11-13,4990.411
2009-11-16,5126.191
2009-11-17,5052.844
2009-11-18,5106.796
2009-11-19,4992.691
2009-11-20,4949.378
2009-11-23,5114.141
2009-11-24,5070.772
2009-11-25,5135.014
2009-11-26,4942.224
2009-11-27,5004.856
2009-11-30,4966.103
