Date,USA GROWTH Standard (Large+Mid Cap)
2005-06-15,3276.053
2005-06-16,3287.656
2005-06-17,3296.616
2005-06-20,3297.571
2005-06-21,3293.727
2005-06-22,3294.314
2005-06-23,3258.851
2005-06-24,3232.535
2005-06-27,3229.213
2005-06-28,3262.783
2005-06-29,3253.839
2005-06-30,3234.772
2005-07-01,3240.153
2005-07-04,3240.153
2005-07-05,3271.444
2005-07-06,3250.204
2005-07-07,3260.938
2005-07-08,3303.092
2005-07-11,3325.876
2005-07-12,3337.02
2005-07-13,3336.37
2005-07-14,3346.83
2005-07-15,3352.641
2005-07-18,3339.429
2005-07-19,3372.693
2005-07-20,3390.316
2005-07-21,3371.587
2005-07-22,3384.182
2005-07-25,3366.391
2005-07-26,3377.565
2005-07-27,3396.381
2005-07-28,3417.955
2005-07-29,3395.787
2005-08-01,3405.224
2005-08-02,3427.289
2005-08-03,3428.351
2005-08-04,3402.541
2005-08-05,3381.127
2005-08-08,3367.412
2005-08-09,3390.408
2005-08-10,3378.777
2005-08-11,3400.705
2005-08-12,3379.38
2005-08-15,3391.476
2005-08-16,3347.963
2005-08-17,3352.907
2005-08-18,3347.766
2005-08-19,3348.949
2005-08-22,3352.748
2005-08-23,3344.079
2005-08-24,3325.599
2005-08-25,3332.599
2005-08-26,3314.436
2005-08-29,3338.727
2005-08-30,3326.452
2005-08-31,3359.908
2005-09-01,3355.228
2005-09-02,3343.262
2005-09-05,3343.262
2005-09-06,3389.008
2005-09-07,3398.399
2005-09-08,3384.673
2005-09-09,3407.861
2005-09-12,3408.158
2005-09-13,3382.726
2005-09-14,3361.009
2005-09-15,3362.65
2005-09-16,3381.981
2005-09-19,3362.223
2005-09-20,3332.487
2005-09-21,3304.15
2005-09-22,3323.581
2005-09-23,3325.726
2005-09-26,3324.448
2005-09-27,3322.015
2005-09-28,3324.734
2005-09-29,3355.271
2005-09-30,3371.22
2005-10-03,3369.81
2005-10-04,3343.182
2005-10-05,3291.678
2005-10-06,3272.492
2005-10-07,3283.721
2005-10-10,3265.725
2005-10-11,3258.485
2005-10-12,3235.405
2005-10-13,3239.566
2005-10-14,3266.61
2005-10-17,3274.511
2005-10-18,3246.461
2005-10-19,3300.015
2005-10-20,3259.675
2005-10-21,3272.032
2005-10-24,3321.55
2005-10-25,3310.126
2005-10-26,3290.078
2005-10-27,3246.762
2005-10-28,3298.214
2005-10-31,3333.868
2005-11-01,3322.005
2005-11-02,3362.955
2005-11-03,3385.128
2005-11-04,3388.954
2005-11-07,3398.218
2005-11-08,3384.426
2005-11-09,3384.023
2005-11-10,3415.477
2005-11-11,3423.123
2005-11-14,3425.057
2005-11-15,3418.535
2005-11-16,3431.473
2005-11-17,3469.012
2005-11-18,3474.128
2005-11-21,3491.912
2005-11-22,3510.957
2005-11-23,3519.188
2005-11-24,3519.188
2005-11-25,3526.517
2005-11-28,3492.382
2005-11-29,3490.767
2005-11-30,3479.258
2005-12-01,3527.869
2005-12-02,3532.629
2005-12-05,3515.747
2005-12-06,3522.633
2005-12-07,3509.764
2005-12-08,3507.7
2005-12-09,3517.661
2005-12-12,3525.061
2005-12-13,3535.381
2005-12-14,3543.426
2005-12-15,3540.133
2005-12-16,3526.805
2005-12-19,3490.97
2005-12-20,3494.272
2005-12-21,3504.484
2005-12-22,3518.935
2005-12-23,3521.188
2005-12-26,3521.188
2005-12-27,3485.003
2005-12-28,3493.114
2005-12-29,3477.213
2005-12-30,3457.661
2006-01-02,3457.661
2006-01-03,3513.901
2006-01-04,3534.226
2006-01-05,3532.571
2006-01-06,3571.956
2006-01-09,3586.4
2006-01-10,3588.433
2006-01-11,3600.648
2006-01-12,3577.08
2006-01-13,3577.847
2006-01-16,3577.847
2006-01-17,3566.105
2006-01-18,3549.692
2006-01-19,3574.112
2006-01-20,3503.552
2006-01-23,3506.35
2006-01-24,3523.067
2006-01-25,3508.587
2006-01-26,3531.071
2006-01-27,3559.023
2006-01-30,3564.339
2006-01-31,3555.121
2006-02-01,3559.749
2006-02-02,3528.377
2006-02-03,3509.129
2006-02-06,3505.892
2006-02-07,3475.571
2006-02-08,3506.799
2006-02-09,3492.416
2006-02-10,3502.376
2006-02-13,3481.714
2006-02-14,3516.058
2006-02-15,3530.738
2006-02-16,3559.199
2006-02-17,3544.653
2006-02-20,3544.653
2006-02-21,3531.601
2006-02-22,3551.057
2006-02-23,3542.791
2006-02-24,3548.597
2006-02-27,3568.385
2006-02-28,3530.115
2006-03-01,3567.223
2006-03-02,3564.954
2006-03-03,3558.374
2006-03-06,3530.659
2006-03-07,3516.29
2006-03-08,3525.664
2006-03-09,3503.797
2006-03-10,3525.055
2006-03-13,3530.685
2006-03-14,3569.065
2006-03-15,3584.137
2006-03-16,3580.869
2006-03-17,3590.324
2006-03-20,3588.578
2006-03-21,3565.917
2006-03-22,3579.656
2006-03-23,3574.832
2006-03-24,3580.824
2006-03-27,3576.838
2006-03-28,3559.618
2006-03-29,3593.011
2006-03-30,3590.573
2006-03-31,3575.933
2006-04-03,3578.535
2006-04-04,3597.071
2006-04-05,3614.769
2006-04-06,3614.874
2006-04-07,3582.1
2006-04-10,3583.29
2006-04-11,3553.078
2006-04-12,3555.718
2006-04-13,3564.2
2006-04-14,3564.2
2006-04-17,3547.304
2006-04-18,3601.92
2006-04-19,3609.935
2006-04-20,3610.79
2006-04-21,3601.051
2006-04-24,3591.453
2006-04-25,3577.717
2006-04-26,3586.686
2006-04-27,3593.615
2006-04-28,3577.308
2006-05-01,3566.009
2006-05-02,3579.24
2006-05-03,3560.186
2006-05-04,3575.858
2006-05-05,3609.983
2006-05-08,3613.018
2006-05-09,3610.182
2006-05-10,3602.369
2006-05-11,3554.568
2006-05-12,3517.499
2006-05-15,3523.907
2006-05-16,3513.137
2006-05-17,3464.0
2006-05-18,3441.801
2006-05-19,3453.364
2006-05-22,3431.905
2006-05-23,3415.487
2006-05-24,3426.602
2006-05-25,3467.438
2006-05-26,3483.02
2006-05-29,3483.02
2006-05-30,3425.568
2006-05-31,3452.937
2006-06-01,3500.171
2006-06-02,3502.548
2006-06-05,3430.779
2006-06-06,3425.736
2006-06-07,3397.173
2006-06-08,3397.398
2006-06-09,3382.625
2006-06-12,3323.271
2006-06-13,3296.482
2006-06-14,3323.948
2006-06-15,3404.719
2006-06-16,3392.07
2006-06-19,3356.785
2006-06-20,3351.131
2006-06-21,3398.155
2006-06-22,3373.756
2006-06-23,3378.309
2006-06-26,3389.161
2006-06-27,3350.025
2006-06-28,3364.795
2006-06-29,3449.315
2006-06-30,3441.716
2006-07-03,3466.012
2006-07-04,3466.012
2006-07-05,3425.876
2006-07-06,3427.905
2006-07-07,3395.618
2006-07-10,3391.425
2006-07-11,3409.685
2006-07-12,3365.526
2006-07-13,3318.449
2006-07-14,3296.481
2006-07-17,3291.942
2006-07-18,3291.987
2006-07-19,3353.958
2006-07-20,3307.133
2006-07-21,3272.431
2006-07-24,3332.84
2006-07-25,3358.913
2006-07-26,3348.557
2006-07-27,3328.577
2006-07-28,3371.153
2006-07-31,3370.465
2006-08-01,3344.07
2006-08-02,3374.617
2006-08-03,3379.491
2006-08-04,3370.222
2006-08-07,3360.618
2006-08-08,3344.416
2006-08-09,3335.398
2006-08-10,3355.448
2006-08-11,3336.772
2006-08-14,3342.143
2006-08-15,3398.083
2006-08-16,3441.408
2006-08-17,3446.402
2006-08-18,3456.513
2006-08-21,3439.229
2006-08-22,3438.394
2006-08-23,3415.556
2006-08-24,3419.252
2006-08-25,3423.22
2006-08-28,3442.3
2006-08-29,3455.014
2006-08-30,3465.23
2006-08-31,3465.747
2006-09-01,3486.56
2006-09-04,3486.56
2006-09-05,3495.227
2006-09-06,3446.586
2006-09-07,3429.72
2006-09-08,3443.935
2006-09-11,3453.329
2006-09-12,3500.631
2006-09-13,3513.034
2006-09-14,3506.554
2006-09-15,3520.009
2006-09-18,3524.007
2006-09-19,3510.947
2006-09-20,3535.733
2006-09-21,3513.199
2006-09-22,3492.84
2006-09-25,3528.831
2006-09-26,3557.278
2006-09-27,3563.204
2006-09-28,3570.94
2006-09-29,3560.062
2006-10-02,3537.926
2006-10-03,3543.431
2006-10-04,3597.037
2006-10-05,3614.684
2006-10-06,3601.773
2006-10-09,3606.044
2006-10-10,3613.025
2006-10-11,3600.54
2006-10-12,3642.418
2006-10-13,3649.26
2006-10-16,3662.239
2006-10-17,3640.161
2006-10-18,3640.16
2006-10-19,3648.029
2006-10-20,3646.258
2006-10-23,3672.025
2006-10-24,3672.018
2006-10-25,3683.309
2006-10-26,3716.133
2006-10-27,3677.725
2006-10-30,3683.461
2006-10-31,3685.847
2006-11-01,3648.886
2006-11-02,3649.846
2006-11-03,3642.948
2006-11-06,3688.066
2006-11-07,3699.15
2006-11-08,3705.127
2006-11-09,3685.065
2006-11-10,3693.059
2006-11-13,3702.63
2006-11-14,3736.295
2006-11-15,3754.314
2006-11-16,3762.507
2006-11-17,3760.52
2006-11-20,3761.898
2006-11-21,3771.986
2006-11-22,3789.678
2006-11-23,3789.678
2006-11-24,3778.123
2006-11-27,3713.001
2006-11-28,3728.91
2006-11-29,3761.929
2006-11-30,3762.439
2006-12-01,3748.35
2006-12-04,3794.335
2006-12-05,3808.141
2006-12-06,3807.129
2006-12-07,3785.705
2006-12-08,3793.867
2006-12-11,3794.548
2006-12-12,3779.235
2006-12-13,3780.217
2006-12-14,3813.803
2006-12-15,3812.57
2006-12-18,3793.682
2006-12-19,3797.633
2006-12-20,3789.693
2006-12-21,3771.742
2006-12-22,3750.447
2006-12-25,3750.447
2006-12-26,3761.472
2006-12-27,3784.481
2006-12-28,3779.757
2006-12-29,3765.351
2007-01-01,3765.351
2007-01-02,3765.351
2007-01-03,3763.466
2007-01-04,3784.085
2007-01-05,3762.498
2007-01-08,3774.93
2007-01-09,3781.022
2007-01-10,3802.086
2007-01-11,3838.609
2007-01-12,3861.175
2007-01-15,3861.175
2007-01-16,3864.67
2007-01-17,3857.31
2007-01-18,3830.704
2007-01-19,3842.945
2007-01-22,3817.028
2007-01-23,3826.412
2007-01-24,3864.831
2007-01-25,3819.761
2007-01-26,3811.596
2007-01-29,3810.215
2007-01-30,3827.827
2007-01-31,3857.98
2007-02-01,3872.658
2007-02-02,3879.122
2007-02-05,3871.785
2007-02-06,3872.203
2007-02-07,3887.953
2007-02-08,3885.82
2007-02-09,3851.646
2007-02-12,3832.266
2007-02-13,3857.615
2007-02-14,3894.5
2007-02-15,3908.001
2007-02-16,3901.721
2007-02-19,3901.721
2007-02-20,3917.522
2007-02-21,3919.617
2007-02-22,3920.985
2007-02-23,3909.555
2007-02-26,3894.341
2007-02-27,3754.578
2007-02-28,3777.903
2007-03-01,3765.667
2007-03-02,3718.629
2007-03-05,3685.614
2007-03-06,3741.748
2007-03-07,3736.199
2007-03-08,3760.961
2007-03-09,3762.125
2007-03-12,3775.557
2007-03-13,3702.552
2007-03-14,3728.958
2007-03-15,3738.457
2007-03-16,3728.729
2007-03-19,3769.35
2007-03-20,3787.636
2007-03-21,3852.355
2007-03-22,3848.159
2007-03-23,3848.988
2007-03-26,3851.464
2007-03-27,3822.579
2007-03-28,3792.278
2007-03-29,3798.235
2007-03-30,3798.459
2007-04-02,3808.841
2007-04-03,3848.625
2007-04-04,3860.861
2007-04-05,3875.795
2007-04-06,3875.795
2007-04-09,3878.387
2007-04-10,3886.168
2007-04-11,3859.196
2007-04-12,3890.129
2007-04-13,3900.421
2007-04-16,3941.387
2007-04-17,3955.662
2007-04-18,3948.26
2007-04-19,3941.687
2007-04-20,3976.449
2007-04-23,3974.383
2007-04-24,3977.967
2007-04-25,4008.799
2007-04-26,4006.653
2007-04-27,4006.865
2007-04-30,3966.057
2007-05-01,3974.761
2007-05-02,4008.449
2007-05-03,4020.669
2007-05-04,4029.525
2007-05-07,4033.304
2007-05-08,4029.151
2007-05-09,4041.628
2007-05-10,3985.039
2007-05-11,4023.443
2007-05-14,4012.672
2007-05-15,3997.75
2007-05-16,4035.233
2007-05-17,4031.112
2007-05-18,4059.216
2007-05-21,4069.05
2007-05-22,4070.238
2007-05-23,4064.853
2007-05-24,4021.879
2007-05-25,4045.038
2007-05-28,4045.038
2007-05-29,4058.904
2007-05-30,4095.878
2007-05-31,4103.387
2007-06-01,4118.894
2007-06-04,4131.862
2007-06-05,4114.446
2007-06-06,4077.426
2007-06-07,4004.808
2007-06-08,4051.543
2007-06-11,4048.864
2007-06-12,4010.031
2007-06-13,4067.646
2007-06-14,4093.139
2007-06-15,4120.877
2007-06-18,4116.362
2007-06-19,4118.182
2007-06-20,4076.929
2007-06-21,4104.274
2007-06-22,4060.824
2007-06-25,4041.41
2007-06-26,4027.164
2007-06-27,4066.243
2007-06-28,4063.009
2007-06-29,4055.752
2007-07-02,4098.851
2007-07-03,4112.339
2007-07-04,4112.339
2007-07-05,4127.485
2007-07-06,4148.608
2007-07-09,4150.135
2007-07-10,4101.121
2007-07-11,4122.905
2007-07-12,4195.714
2007-07-13,4205.108
2007-07-16,4198.018
2007-07-17,4203.83
2007-07-18,4197.975
2007-07-19,4222.873
2007-07-20,4179.107
2007-07-23,4193.515
2007-07-24,4125.712
2007-07-25,4134.149
2007-07-26,4052.305
2007-07-27,3995.652
2007-07-30,4038.758
2007-07-31,3985.473
2007-08-01,4011.484
2007-08-02,4038.052
2007-08-03,3946.671
2007-08-06,4017.464
2007-08-07,4031.9
2007-08-08,4090.201
2007-08-09,3987.881
2007-08-10,3985.523
2007-08-13,3992.424
2007-08-14,3918.183
2007-08-15,3858.721
2007-08-16,3840.126
2007-08-17,3916.913
2007-08-20,3920.913
2007-08-21,3930.168
2007-08-22,3978.2
2007-08-23,3972.916
2007-08-24,4024.783
2007-08-27,3997.339
2007-08-28,3913.411
2007-08-29,4002.712
2007-08-30,3997.8
2007-08-31,4047.8
2007-09-03,4047.8
2007-09-04,4090.989
2007-09-05,4054.634
2007-09-06,4072.069
2007-09-07,4003.369
2007-09-10,3999.744
2007-09-11,4053.702
2007-09-12,4050.852
2007-09-13,4073.893
2007-09-14,4074.93
2007-09-17,4049.273
2007-09-18,4155.36
2007-09-19,4174.17
2007-09-20,4157.18
2007-09-21,4178.987
2007-09-24,4171.518
2007-09-25,4178.746
2007-09-26,4201.176
2007-09-27,4220.551
2007-09-28,4216.521
2007-10-01,4262.521
2007-10-02,4260.744
2007-10-03,4237.505
2007-10-04,4242.898
2007-10-05,4290.819
2007-10-08,4287.17
2007-10-09,4320.317
2007-10-10,4330.113
2007-10-11,4300.091
2007-10-12,4334.858
2007-10-15,4293.592
2007-10-16,4272.599
2007-10-17,4292.162
2007-10-18,4300.842
2007-10-19,4185.285
2007-10-22,4210.043
2007-10-23,4256.598
2007-10-24,4246.567
2007-10-25,4241.825
2007-10-26,4292.512
2007-10-29,4312.609
2007-10-30,4292.35
2007-10-31,4350.276
2007-11-01,4265.532
2007-11-02,4290.698
2007-11-05,4270.102
2007-11-06,4319.466
2007-11-07,4217.651
2007-11-08,4186.017
2007-11-09,4105.802
2007-11-12,4051.241
2007-11-13,4170.425
2007-11-14,4138.878
2007-11-15,4104.336
2007-11-16,4138.534
2007-11-19,4077.765
2007-11-20,4097.055
2007-11-21,4039.138
2007-11-22,4039.138
2007-11-23,4098.189
2007-11-26,4022.959
2007-11-27,4076.809
2007-11-28,4186.08
2007-11-29,4190.556
2007-11-30,4196.337
2007-12-03,4175.567
2007-12-04,4156.987
2007-12-05,4219.514
2007-12-06,4280.461
2007-12-07,4279.539
2007-12-10,4307.484
2007-12-11,4204.468
2007-12-12,4237.958
2007-12-13,4242.893
2007-12-14,4193.202
2007-12-17,4118.907
2007-12-18,4139.888
2007-12-19,4143.215
2007-12-20,4181.933
2007-12-21,4250.188
2007-12-24,4282.957
2007-12-25,4282.957
2007-12-26,4290.436
2007-12-27,4229.922
2007-12-28,4235.049
2007-12-31,4203.327
2008-01-01,4203.327
2008-01-02,4144.428
2008-01-03,4144.054
2008-01-04,4017.769
2008-01-07,4014.508
2008-01-08,3940.638
2008-01-09,3994.312
2008-01-10,4022.467
2008-01-11,3952.247
2008-01-14,4008.703
2008-01-15,3907.102
2008-01-16,3867.34
2008-01-17,3771.352
2008-01-18,3767.314
2008-01-21,3767.314
2008-01-22,3711.31
2008-01-23,3756.79
2008-01-24,3815.788
2008-01-25,3764.097
2008-01-28,3815.349
2008-01-29,3825.543
2008-01-30,3808.073
2008-01-31,3868.455
2008-02-01,3920.013
2008-02-04,3882.416
2008-02-05,3770.956
2008-02-06,3734.741
2008-02-07,3760.553
2008-02-08,3772.908
2008-02-11,3817.073
2008-02-12,3829.743
2008-02-13,3892.56
2008-02-14,3839.321
2008-02-15,3831.468
2008-02-18,3831.468
2008-02-19,3831.079
2008-02-20,3873.007
2008-02-21,3824.697
2008-02-22,3847.975
2008-02-25,3901.68
2008-02-26,3935.371
2008-02-27,3932.423
2008-02-28,3909.936
2008-02-29,3811.214
2008-03-03,3814.649
2008-03-04,3806.525
2008-03-05,3839.439
2008-03-06,3765.576
2008-03-07,3730.066
2008-03-10,3665.771
2008-03-11,3776.958
2008-03-12,3755.556
2008-03-13,3782.886
2008-03-14,3712.37
2008-03-17,3660.033
2008-03-18,3800.046
2008-03-19,3699.162
2008-03-20,3761.23
2008-03-21,3761.23
2008-03-24,3843.641
2008-03-25,3869.062
2008-03-26,3845.845
2008-03-27,3793.044
2008-03-28,3766.785
2008-03-31,3792.936
2008-04-01,3915.079
2008-04-02,3909.217
2008-04-03,3916.336
2008-04-04,3933.239
2008-04-07,3930.6
2008-04-08,3919.279
2008-04-09,3890.906
2008-04-10,3928.776
2008-04-11,3850.231
2008-04-14,3846.238
2008-04-15,3857.836
2008-04-16,3952.933
2008-04-17,3947.477
2008-04-18,4035.473
2008-04-21,4049.17
2008-04-22,4002.766
2008-04-23,4026.673
2008-04-24,4036.333
2008-04-25,4052.167
2008-04-28,4050.56
2008-04-29,4035.113
2008-04-30,4014.9
2008-05-01,4086.068
2008-05-02,4092.426
2008-05-05,4085.411
2008-05-06,4119.706
2008-05-07,4061.398
2008-05-08,4090.867
2008-05-09,4071.721
2008-05-12,4111.997
2008-05-13,4121.404
2008-05-14,4129.913
2008-05-15,4184.467
2008-05-16,4196.864
2008-05-19,4188.093
2008-05-20,4157.458
2008-05-21,4085.628
2008-05-22,4096.672
2008-05-23,4055.503
2008-05-26,4055.503
2008-05-27,4094.883
2008-05-28,4122.632
2008-05-29,4140.901
2008-05-30,4160.227
2008-06-02,4121.614
2008-06-03,4107.769
2008-06-04,4120.453
2008-06-05,4205.097
2008-06-06,4089.638
2008-06-09,4103.756
2008-06-10,4084.343
2008-06-11,4017.265
2008-06-12,4030.98
2008-06-13,4098.997
2008-06-16,4107.92
2008-06-17,4092.91
2008-06-18,4058.672
2008-06-19,4079.559
2008-06-20,4002.529
2008-06-23,4010.857
2008-06-24,3979.393
2008-06-25,4003.295
2008-06-26,3892.144
2008-06-27,3888.171
2008-06-30,3880.968
2008-07-01,3893.838
2008-07-02,3803.855
2008-07-03,3796.809
2008-07-04,3796.809
2008-07-07,3785.099
2008-07-08,3829.251
2008-07-09,3750.137
2008-07-10,3786.155
2008-07-11,3756.264
2008-07-14,3746.276
2008-07-15,3723.085
2008-07-16,3788.057
2008-07-17,3813.681
2008-07-18,3795.636
2008-07-21,3807.881
2008-07-22,3826.687
2008-07-23,3827.986
2008-07-24,3753.399
2008-07-25,3786.759
2008-07-28,3728.722
2008-07-29,3796.587
2008-07-30,3858.337
2008-07-31,3811.349
2008-08-01,3777.977
2008-08-04,3732.03
2008-08-05,3825.789
2008-08-06,3860.66
2008-08-07,3813.377
2008-08-08,3886.095
2008-08-11,3903.173
2008-08-12,3887.587
2008-08-13,3897.09
2008-08-14,3915.511
2008-08-15,3923.57
2008-08-18,3873.547
2008-08-19,3846.867
2008-08-20,3868.483
2008-08-21,3878.617
2008-08-22,3916.509
2008-08-25,3843.719
2008-08-26,3854.565
2008-08-27,3884.483
2008-08-28,3923.09
2008-08-29,3858.99
2008-09-01,3858.99
2008-09-02,3816.048
2008-09-03,3780.445
2008-09-04,3672.468
2008-09-05,3674.563
2008-09-08,3710.877
2008-09-09,3596.672
2008-09-10,3635.23
2008-09-11,3694.337
2008-09-12,3717.494
2008-09-15,3573.773
2008-09-16,3615.814
2008-09-17,3454.194
2008-09-18,3567.458
2008-09-19,3672.0
2008-09-22,3549.334
2008-09-23,3496.279
2008-09-24,3497.132
2008-09-25,3547.525
2008-09-26,3545.502
2008-09-29,3249.275
2008-09-30,3405.418
2008-10-01,3353.55
2008-10-02,3189.741
2008-10-03,3156.803
2008-10-06,3021.705
2008-10-07,2859.602
2008-10-08,2846.494
2008-10-09,2682.552
2008-10-10,2631.624
2008-10-13,2949.594
2008-10-14,2868.755
2008-10-15,2606.954
2008-10-16,2723.584
2008-10-17,2721.108
2008-10-20,2839.721
2008-10-21,2739.299
2008-10-22,2580.083
2008-10-23,2578.716
2008-10-24,2496.058
2008-10-27,2406.325
2008-10-28,2658.275
2008-10-29,2659.051
2008-10-30,2748.478
2008-10-31,2785.923
2008-11-03,2772.324
2008-11-04,2874.536
2008-11-05,2734.936
2008-11-06,2603.175
2008-11-07,2671.815
2008-11-10,2639.58
2008-11-11,2570.574
2008-11-12,2441.895
2008-11-13,2603.567
2008-11-14,2485.819
2008-11-17,2422.246
2008-11-18,2442.075
2008-11-19,2300.324
2008-11-20,2157.67
2008-11-21,2293.241
2008-11-24,2428.361
2008-11-25,2429.852
2008-11-26,2517.063
2008-11-27,2517.063
2008-11-28,2532.209
2008-12-01,2330.594
2008-12-02,2396.234
2008-12-03,2452.398
2008-12-04,2382.95
2008-12-05,2466.157
2008-12-08,2546.767
2008-12-09,2502.402
2008-12-10,2531.346
2008-12-11,2468.284
2008-12-12,2479.56
2008-12-15,2460.438
2008-12-16,2572.093
2008-12-17,2557.651
2008-12-18,2520.255
2008-12-19,2531.113
2008-12-22,2487.06
2008-12-23,2467.223
2008-12-24,2476.353
2008-12-25,2476.353
2008-12-26,2487.541
2008-12-29,2474.811
2008-12-30,2533.308
2008-12-31,2564.036
2009-01-01,2564.036
2009-01-02,2651.64
2009-01-05,2655.529
2009-01-06,2679.797
2009-01-07,2612.221
2009-01-08,2621.322
2009-01-09,2565.817
2009-01-12,2516.396
2009-01-13,2523.148
2009-01-14,2446.338
2009-01-15,2468.459
2009-01-16,2493.925
2009-01-19,2493.925
2009-01-20,2378.091
2009-01-21,2469.914
2009-01-22,2439.976
2009-01-23,2452.587
2009-01-26,2471.098
2009-01-27,2494.137
2009-01-28,2567.401
2009-01-29,2500.936
2009-01-30,2448.346
2009-02-02,2450.294
2009-02-03,2501.878
2009-02-04,2496.723
2009-02-05,2546.315
2009-02-06,2605.228
2009-02-09,2602.936
2009-02-10,2501.1
2009-02-11,2514.342
2009-02-12,2530.247
2009-02-13,2515.993
2009-02-16,2515.993
2009-02-17,2422.071
2009-02-18,2427.092
2009-02-19,2403.635
2009-02-20,2389.916
2009-02-23,2302.126
2009-02-24,2376.593
2009-02-25,2349.083
2009-02-26,2303.208
2009-02-27,2274.635
2009-03-02,2179.207
2009-03-03,2178.243
2009-03-04,2237.064
2009-03-05,2156.802
2009-03-06,2153.886
2009-03-09,2122.788
2009-03-10,2240.154
2009-03-11,2250.801
2009-03-12,2325.35
2009-03-13,2339.846
2009-03-16,2324.33
2009-03-17,2395.056
2009-03-18,2419.786
2009-03-19,2406.803
2009-03-20,2373.826
2009-03-23,2517.368
2009-03-24,2478.075
2009-03-25,2489.276
2009-03-26,2557.479
2009-03-27,2504.307
2009-03-30,2439.58
2009-03-31,2462.925
2009-04-01,2491.622
2009-04-02,2565.131
2009-04-03,2584.439
2009-04-06,2567.062
2009-04-07,2509.538
2009-04-08,2548.265
2009-04-09,2615.11
2009-04-10,2615.11
2009-04-13,2612.094
2009-04-14,2579.044
2009-04-15,2589.559
2009-04-16,2640.192
2009-04-17,2647.786
2009-04-20,2561.856
2009-04-21,2601.256
2009-04-22,2592.057
2009-04-23,2607.398
2009-04-24,2654.794
2009-04-27,2638.401
2009-04-28,2632.534
2009-04-29,2685.266
2009-04-30,2685.452
2009-05-01,2695.113
2009-05-04,2763.677
2009-05-05,2758.566
2009-05-06,2773.22
2009-05-07,2734.729
2009-05-08,2771.678
2009-05-11,2739.783
2009-05-12,2740.737
2009-05-13,2677.422
2009-05-14,2699.167
2009-05-15,2680.137
2009-05-18,2754.593
2009-05-19,2757.173
2009-05-20,2754.308
2009-05-21,2705.969
2009-05-22,2704.508
2009-05-25,2704.508
2009-05-26,2775.849
2009-05-27,2735.959
2009-05-28,2769.32
2009-05-29,2806.224
2009-06-01,2887.48
2009-06-02,2895.162
2009-06-03,2865.816
2009-06-04,2886.652
2009-06-05,2886.436
2009-06-08,2879.326
2009-06-09,2897.872
2009-06-10,2889.442
2009-06-11,2899.133
2009-06-12,2898.46
2009-06-15,2837.017
2009-06-16,2801.414
2009-06-17,2815.203
2009-06-18,2829.261
2009-06-19,2843.283
2009-06-22,2764.856
2009-06-23,2765.471
2009-06-24,2789.945
2009-06-25,2852.549
2009-06-26,2850.345
2009-06-29,2868.19
2009-06-30,2846.763
2009-07-01,2856.516
2009-07-02,2785.052
2009-07-03,2785.052
2009-07-06,2787.175
2009-07-07,2731.255
2009-07-08,2742.48
2009-07-09,2750.556
2009-07-10,2745.887
2009-07-13,2798.405
2009-07-14,2813.338
2009-07-15,2890.823
2009-07-16,2924.092
2009-07-17,2934.211
2009-07-20,2965.474
2009-07-21,2977.083
2009-07-22,2977.988
2009-07-23,3038.452
2009-07-24,3043.029
2009-07-27,3038.964
2009-07-28,3036.151
2009-07-29,3027.319
2009-07-30,3053.036
2009-07-31,3048.923
2009-08-03,3093.29
2009-08-04,3091.99
2009-08-05,3066.262
2009-08-06,3043.279
2009-08-07,3078.273
2009-08-10,3069.025
2009-08-11,3044.485
2009-08-12,3075.807
2009-08-13,3096.038
2009-08-14,3067.023
2009-08-17,2998.885
2009-08-18,3030.436
2009-08-19,3051.316
2009-08-20,3080.926
2009-08-21,3127.448
2009-08-24,3123.04
2009-08-25,3127.017
2009-08-26,3128.846
2009-08-27,3136.639
2009-08-28,3131.131
2009-08-31,3106.216
2009-09-01,3056.272
2009-09-02,3053.497
2009-09-03,3078.155
2009-09-04,3121.519
2009-09-07,3121.519
2009-09-08,3149.392
2009-09-09,3170.317
2009-09-10,3203.303
2009-09-11,3206.038
2009-09-14,3217.553
2009-09-15,3224.702
2009-09-16,3263.646
2009-09-17,3257.994
2009-09-18,3266.471
2009-09-21,3265.028
2009-09-22,3278.28
2009-09-23,3248.772
2009-09-24,3224.249
2009-09-25,3206.019
2009-09-28,3255.721
2009-09-29,3250.604
2009-09-30,3248.522
2009-10-01,3170.665
2009-10-02,3161.366
2009-10-05,3191.27
2009-10-06,3237.309
2009-10-07,3249.44
2009-10-08,3275.998
2009-10-09,3296.808
2009-10-12,3304.317
2009-10-13,3300.838
2009-10-14,3348.566
2009-10-15,3364.056
2009-10-16,3348.284
2009-10-19,3381.28
2009-10-20,3361.85
2009-10-21,3338.572
2009-10-22,3361.836
2009-10-23,3333.216
2009-10-26,3306.292
2009-10-27,3285.161
2009-10-28,3223.572
2009-10-29,3285.728
2009-10-30,3207.023
2009-11-02,3230.103
2009-11-03,3237.546
2009-11-04,3249.665
2009-11-05,3310.14
2009-11-06,3322.145
2009-11-09,3389.914
2009-11-10,3390.791
2009-11-11,3407.71
2009-11-12,3379.541
2009-11-13,3403.264
2009-11-16,3446.599
2009-11-17,3451.359
2009-11-18,3440.755
2009-11-19,3399.41
2009-11-20,3386.624
2009-11-23,3427.837
2009-11-24,3428.416
2009-11-25,3444.964
2009-11-26,3444.964
2009-11-27,3393.623
2009-11-30,3396.664
