Date,PORTUGAL SMID CAP SMID (Small+Mid Cap)
2005-11-09,458.01
2005-11-10,455.961
2005-11-11,456.246
2005-11-14,456.41
2005-11-15,454.728
2005-11-16,455.607
2005-11-17,460.192
2005-11-18,458.795
2005-11-21,460.632
2005-11-22,460.422
2005-11-23,463.871
2005-11-24,466.541
2005-11-25,467.279
2005-11-28,471.29
2005-11-29,470.479
2005-11-30,468.889
2005-12-01,468.387
2005-12-02,467.117
2005-12-05,469.677
2005-12-06,473.451
2005-12-07,472.664
2005-12-08,476.907
2005-12-09,475.56
2005-12-12,481.23
2005-12-13,480.325
2005-12-14,481.606
2005-12-15,478.162
2005-12-16,483.053
2005-12-19,483.698
2005-12-20,479.662
2005-12-21,489.085
2005-12-22,492.936
2005-12-23,498.773
2005-12-26,498.773
2005-12-27,498.58
2005-12-28,499.936
2005-12-29,498.883
2005-12-30,497.192
2006-01-02,495.778
2006-01-03,508.444
2006-01-04,514.427
2006-01-05,516.252
2006-01-06,522.398
2006-01-09,529.057
2006-01-10,527.152
2006-01-11,535.773
2006-01-12,530.713
2006-01-13,532.99
2006-01-16,533.365
2006-01-17,530.96
2006-01-18,529.701
2006-01-19,528.905
2006-01-20,528.212
2006-01-23,535.018
2006-01-24,532.813
2006-01-25,535.669
2006-01-26,536.325
2006-01-27,530.832
2006-01-30,526.22
2006-01-31,528.011
2006-02-01,531.374
2006-02-02,528.88
2006-02-03,524.734
2006-02-06,527.817
2006-02-07,529.571
2006-02-08,533.089
2006-02-09,534.212
2006-02-10,534.246
2006-02-13,536.644
2006-02-14,535.172
2006-02-15,538.932
2006-02-16,540.433
2006-02-17,543.545
2006-02-20,543.581
2006-02-21,546.88
2006-02-22,548.995
2006-02-23,552.633
2006-02-24,552.866
2006-02-27,554.25
2006-02-28,549.657
2006-03-01,555.143
2006-03-02,555.022
2006-03-03,554.442
2006-03-06,561.727
2006-03-07,553.383
2006-03-08,553.671
2006-03-09,557.221
2006-03-10,557.898
2006-03-13,566.087
2006-03-14,577.306
2006-03-15,594.318
2006-03-16,595.287
2006-03-17,596.203
2006-03-20,594.652
2006-03-21,590.852
2006-03-22,591.457
2006-03-23,587.709
2006-03-24,593.617
2006-03-27,592.998
2006-03-28,594.85
2006-03-29,598.504
2006-03-30,613.392
2006-03-31,610.352
2006-04-03,611.597
2006-04-04,618.087
2006-04-05,623.262
2006-04-06,619.44
2006-04-07,617.85
2006-04-10,618.51
2006-04-11,615.173
2006-04-12,613.394
2006-04-13,613.944
2006-04-14,613.944
2006-04-17,623.695
2006-04-18,622.021
2006-04-19,628.456
2006-04-20,625.637
2006-04-21,626.846
2006-04-24,629.641
2006-04-25,629.367
2006-04-26,630.172
2006-04-27,631.131
2006-04-28,629.84
2006-05-01,630.94
2006-05-02,632.319
2006-05-03,630.744
2006-05-04,637.249
2006-05-05,639.045
2006-05-08,642.766
2006-05-09,641.247
2006-05-10,641.638
2006-05-11,641.288
2006-05-12,637.956
2006-05-15,631.557
2006-05-16,631.436
2006-05-17,617.242
2006-05-18,608.305
2006-05-19,596.244
2006-05-22,594.335
2006-05-23,599.719
2006-05-24,598.927
2006-05-25,603.753
2006-05-26,612.766
2006-05-29,613.31
2006-05-30,610.483
2006-05-31,608.054
2006-06-01,603.554
2006-06-02,616.155
2006-06-05,616.555
2006-06-06,609.521
2006-06-07,611.792
2006-06-08,596.576
2006-06-09,600.788
2006-06-12,592.871
2006-06-13,580.884
2006-06-14,578.483
2006-06-15,587.343
2006-06-16,587.876
2006-06-19,586.532
2006-06-20,586.065
2006-06-21,594.976
2006-06-22,593.109
2006-06-23,591.876
2006-06-26,592.246
2006-06-27,595.616
2006-06-28,593.555
2006-06-29,596.386
2006-06-30,611.2
2006-07-03,613.158
2006-07-04,610.821
2006-07-05,603.596
2006-07-06,606.089
2006-07-07,610.195
2006-07-10,608.214
2006-07-11,607.176
2006-07-12,602.961
2006-07-13,601.237
2006-07-14,594.598
2006-07-17,586.292
2006-07-18,582.938
2006-07-19,593.591
2006-07-20,596.908
2006-07-21,599.098
2006-07-24,598.443
2006-07-25,602.123
2006-07-26,604.281
2006-07-27,611.626
2006-07-28,616.323
2006-07-31,615.585
2006-08-01,614.328
2006-08-02,618.879
2006-08-03,621.382
2006-08-04,628.5
2006-08-07,624.669
2006-08-08,626.295
2006-08-09,631.345
2006-08-10,623.975
2006-08-11,624.11
2006-08-14,626.772
2006-08-15,628.113
2006-08-16,636.21
2006-08-17,636.554
2006-08-18,636.173
2006-08-21,639.041
2006-08-22,636.219
2006-08-23,636.455
2006-08-24,635.265
2006-08-25,632.258
2006-08-28,639.735
2006-08-29,636.694
2006-08-30,642.475
2006-08-31,640.57
2006-09-01,641.411
2006-09-04,647.636
2006-09-05,644.164
2006-09-06,640.546
2006-09-07,634.251
2006-09-08,634.472
2006-09-11,632.903
2006-09-12,635.77
2006-09-13,638.552
2006-09-14,640.597
2006-09-15,639.76
2006-09-18,640.24
2006-09-19,641.654
2006-09-20,643.349
2006-09-21,646.275
2006-09-22,650.035
2006-09-25,647.434
2006-09-26,646.281
2006-09-27,661.817
2006-09-28,660.324
2006-09-29,662.234
2006-10-02,673.009
2006-10-03,669.076
2006-10-04,672.436
2006-10-05,669.14
2006-10-06,664.58
2006-10-09,666.222
2006-10-10,665.158
2006-10-11,664.94
2006-10-12,665.45
2006-10-13,663.804
2006-10-16,662.941
2006-10-17,662.919
2006-10-18,665.288
2006-10-19,669.504
2006-10-20,671.83
2006-10-23,671.873
2006-10-24,669.465
2006-10-25,678.035
2006-10-26,682.427
2006-10-27,685.519
2006-10-30,682.395
2006-10-31,683.014
2006-11-01,682.543
2006-11-02,681.837
2006-11-03,678.188
2006-11-06,686.241
2006-11-07,692.618
2006-11-08,690.605
2006-11-09,695.176
2006-11-10,698.218
2006-11-13,696.03
2006-11-14,692.907
2006-11-15,696.935
2006-11-16,695.498
2006-11-17,694.109
2006-11-20,692.092
2006-11-21,696.005
2006-11-22,700.63
2006-11-23,702.065
2006-11-24,708.778
2006-11-27,712.104
2006-11-28,711.339
2006-11-29,713.614
2006-11-30,722.148
2006-12-01,723.717
2006-12-04,726.78
2006-12-05,725.238
2006-12-06,730.649
2006-12-07,729.214
2006-12-08,731.881
2006-12-11,725.627
2006-12-12,731.468
2006-12-13,735.787
2006-12-14,740.338
2006-12-15,749.104
2006-12-18,743.902
2006-12-19,753.061
2006-12-20,755.13
2006-12-21,754.077
2006-12-22,751.437
2006-12-25,751.437
2006-12-26,750.266
2006-12-27,750.426
2006-12-28,753.736
2006-12-29,759.423
2007-01-01,759.423
2007-01-02,769.84
2007-01-03,768.677
2007-01-04,764.876
2007-01-05,759.199
2007-01-08,764.075
2007-01-09,765.355
2007-01-10,767.203
2007-01-11,767.384
2007-01-12,771.818
2007-01-15,774.31
2007-01-16,775.797
2007-01-17,777.828
2007-01-18,780.995
2007-01-19,781.736
2007-01-22,782.1
2007-01-23,786.987
2007-01-24,785.937
2007-01-25,785.38
2007-01-26,780.981
2007-01-29,787.564
2007-01-30,792.996
2007-01-31,791.081
2007-02-01,796.612
2007-02-02,794.681
2007-02-05,790.939
2007-02-06,799.484
2007-02-07,806.584
2007-02-08,811.225
2007-02-09,815.435
2007-02-12,812.164
2007-02-13,812.285
2007-02-14,821.97
2007-02-15,824.01
2007-02-16,835.266
2007-02-19,843.46
2007-02-20,844.263
2007-02-21,834.337
2007-02-22,833.681
2007-02-23,829.983
2007-02-26,828.166
2007-02-27,812.612
2007-02-28,801.126
2007-03-01,797.687
2007-03-02,791.153
2007-03-05,777.854
2007-03-06,785.796
2007-03-07,787.078
2007-03-08,797.941
2007-03-09,795.0
2007-03-12,804.48
2007-03-13,796.987
2007-03-14,781.308
2007-03-15,787.699
2007-03-16,785.076
2007-03-19,795.056
2007-03-20,793.828
2007-03-21,799.525
2007-03-22,808.435
2007-03-23,813.208
2007-03-26,820.15
2007-03-27,813.91
2007-03-28,806.273
2007-03-29,811.139
2007-03-30,811.391
2007-04-02,820.996
2007-04-03,826.058
2007-04-04,827.973
2007-04-05,833.975
2007-04-06,833.975
2007-04-09,829.63
2007-04-10,838.747
2007-04-11,841.975
2007-04-12,843.838
2007-04-13,845.622
2007-04-16,861.79
2007-04-17,861.718
2007-04-18,865.081
2007-04-19,865.915
2007-04-20,877.583
2007-04-23,871.423
2007-04-24,871.441
2007-04-25,889.307
2007-04-26,888.376
2007-04-27,899.791
2007-04-30,902.295
2007-05-01,898.923
2007-05-02,898.406
2007-05-03,898.862
2007-05-04,907.232
2007-05-07,913.439
2007-05-08,905.142
2007-05-09,911.01
2007-05-10,902.468
2007-05-11,900.661
2007-05-14,909.539
2007-05-15,925.007
2007-05-16,924.519
2007-05-17,918.65
2007-05-18,924.248
2007-05-21,929.58
2007-05-22,942.662
2007-05-23,957.996
2007-05-24,957.97
2007-05-25,960.366
2007-05-28,970.976
2007-05-29,982.993
2007-05-30,976.909
2007-05-31,1000.0
2007-06-01,998.343
2007-06-04,1001.791
2007-06-05,1001.247
2007-06-06,983.846
2007-06-07,973.016
2007-06-08,966.158
2007-06-11,977.836
2007-06-12,970.6
2007-06-13,974.286
2007-06-14,987.762
2007-06-15,989.44
2007-06-18,989.816
2007-06-19,989.628
2007-06-20,992.199
2007-06-21,989.262
2007-06-22,993.031
2007-06-25,992.42
2007-06-26,988.729
2007-06-27,981.866
2007-06-28,991.065
2007-06-29,995.953
2007-07-02,1009.236
2007-07-03,1008.303
2007-07-04,1015.685
2007-07-05,1012.375
2007-07-06,1020.395
2007-07-09,1023.478
2007-07-10,1026.755
2007-07-11,1027.547
2007-07-12,1029.516
2007-07-13,1033.513
2007-07-16,1037.658
2007-07-17,1045.36
2007-07-18,1047.295
2007-07-19,1051.508
2007-07-20,1056.466
2007-07-23,1059.817
2007-07-24,1049.097
2007-07-25,1035.755
2007-07-26,1022.469
2007-07-27,1015.588
2007-07-30,1020.799
2007-07-31,1024.252
2007-08-01,1004.434
2007-08-02,1018.603
2007-08-03,1024.37
2007-08-06,1016.497
2007-08-07,1017.735
2007-08-08,1024.631
2007-08-09,1006.005
2007-08-10,978.618
2007-08-13,973.348
2007-08-14,965.406
2007-08-15,958.566
2007-08-16,907.586
2007-08-17,924.729
2007-08-20,927.945
2007-08-21,921.448
2007-08-22,935.148
2007-08-23,943.872
2007-08-24,950.401
2007-08-27,954.099
2007-08-28,943.114
2007-08-29,943.759
2007-08-30,948.291
2007-08-31,955.236
2007-09-03,962.636
2007-09-04,970.232
2007-09-05,964.855
2007-09-06,967.579
2007-09-07,951.623
2007-09-10,933.484
2007-09-11,941.218
2007-09-12,943.843
2007-09-13,932.345
2007-09-14,926.203
2007-09-17,894.524
2007-09-18,903.859
2007-09-19,940.044
2007-09-20,938.217
2007-09-21,944.075
2007-09-24,933.685
2007-09-25,905.502
2007-09-26,906.712
2007-09-27,921.708
2007-09-28,932.408
2007-10-01,945.467
2007-10-02,954.466
2007-10-03,964.282
2007-10-04,968.902
2007-10-05,980.356
2007-10-08,975.296
2007-10-09,978.479
2007-10-10,983.581
2007-10-11,998.837
2007-10-12,990.012
2007-10-15,986.635
2007-10-16,971.098
2007-10-17,983.267
2007-10-18,986.925
2007-10-19,981.515
2007-10-22,963.249
2007-10-23,979.869
2007-10-24,970.931
2007-10-25,982.953
2007-10-26,993.579
2007-10-29,1000.899
2007-10-30,995.239
2007-10-31,1002.028
2007-11-01,992.041
2007-11-02,987.317
2007-11-05,976.141
2007-11-06,987.004
2007-11-07,990.041
2007-11-08,997.023
2007-11-09,997.891
2007-11-12,989.954
2007-11-13,995.842
2007-11-14,1001.926
2007-11-15,985.055
2007-11-16,979.831
2007-11-19,966.987
2007-11-20,970.531
2007-11-21,962.426
2007-11-22,976.329
2007-11-23,979.672
2007-11-26,978.724
2007-11-27,981.367
2007-11-28,990.731
2007-11-29,993.987
2007-11-30,998.222
2007-12-03,995.546
2007-12-04,998.222
2007-12-05,994.591
2007-12-06,987.688
2007-12-07,994.467
2007-12-10,996.621
2007-12-11,996.546
2007-12-12,992.826
2007-12-13,970.828
2007-12-14,966.727
2007-12-17,954.751
2007-12-18,954.344
2007-12-19,949.958
2007-12-20,939.186
2007-12-21,948.748
2007-12-24,951.363
2007-12-25,951.363
2007-12-26,957.902
2007-12-27,951.835
2007-12-28,957.47
2007-12-31,954.98
2008-01-01,954.98
2008-01-02,955.372
2008-01-03,941.781
2008-01-04,939.164
2008-01-07,920.705
2008-01-08,926.028
2008-01-09,905.919
2008-01-10,889.385
2008-01-11,872.272
2008-01-14,879.645
2008-01-15,860.573
2008-01-16,838.029
2008-01-17,834.653
2008-01-18,830.734
2008-01-21,782.003
2008-01-22,802.502
2008-01-23,785.314
2008-01-24,814.279
2008-01-25,818.543
2008-01-28,821.824
2008-01-29,834.758
2008-01-30,828.841
2008-01-31,822.201
2008-02-01,838.282
2008-02-04,849.834
2008-02-05,818.198
2008-02-06,826.844
2008-02-07,808.939
2008-02-08,812.939
2008-02-11,804.49
2008-02-12,822.955
2008-02-13,825.207
2008-02-14,833.707
2008-02-15,834.005
2008-02-18,838.686
2008-02-19,840.681
2008-02-20,832.384
2008-02-21,838.211
2008-02-22,835.569
2008-02-25,838.425
2008-02-26,843.389
2008-02-27,848.011
2008-02-28,838.996
2008-02-29,837.262
2008-03-03,829.326
2008-03-04,823.168
2008-03-05,839.233
2008-03-06,839.306
2008-03-07,836.186
2008-03-10,820.016
2008-03-11,821.62
2008-03-12,830.632
2008-03-13,815.672
2008-03-14,810.454
2008-03-17,798.322
2008-03-18,817.451
2008-03-19,808.264
2008-03-20,795.733
2008-03-21,795.733
2008-03-24,794.598
2008-03-25,825.218
2008-03-26,828.853
2008-03-27,838.309
2008-03-28,837.707
2008-03-31,843.131
2008-04-01,838.815
2008-04-02,849.468
2008-04-03,856.177
2008-04-04,860.166
2008-04-07,863.754
2008-04-08,867.765
2008-04-09,874.626
2008-04-10,871.422
2008-04-11,871.943
2008-04-14,873.487
2008-04-15,875.128
2008-04-16,899.998
2008-04-17,897.894
2008-04-18,898.586
2008-04-21,911.146
2008-04-22,917.693
2008-04-23,904.006
2008-04-24,889.555
2008-04-25,902.333
2008-04-28,906.0
2008-04-29,895.634
2008-04-30,890.499
2008-05-01,883.721
2008-05-02,896.844
2008-05-05,899.193
2008-05-06,906.925
2008-05-07,906.197
2008-05-08,902.862
2008-05-09,900.453
2008-05-12,905.136
2008-05-13,901.405
2008-05-14,898.504
2008-05-15,891.214
2008-05-16,898.884
2008-05-19,896.144
2008-05-20,889.073
2008-05-21,890.492
2008-05-22,878.413
2008-05-23,875.844
2008-05-26,872.111
2008-05-27,862.939
2008-05-28,855.605
2008-05-29,844.24
2008-05-30,845.383
2008-06-02,840.442
2008-06-03,837.416
2008-06-04,832.072
2008-06-05,838.733
2008-06-06,834.764
2008-06-09,828.136
2008-06-10,810.024
2008-06-11,798.948
2008-06-12,796.856
2008-06-13,796.161
2008-06-16,800.468
2008-06-17,811.069
2008-06-18,801.645
2008-06-19,780.135
2008-06-20,775.101
2008-06-23,760.354
2008-06-24,746.879
2008-06-25,757.472
2008-06-26,738.646
2008-06-27,720.97
2008-06-30,703.37
2008-07-01,655.038
2008-07-02,669.128
2008-07-03,659.34
2008-07-04,652.547
2008-07-07,663.863
2008-07-08,666.914
2008-07-09,691.93
2008-07-10,683.336
2008-07-11,669.198
2008-07-14,665.368
2008-07-15,643.529
2008-07-16,650.801
2008-07-17,686.164
2008-07-18,714.561
2008-07-21,735.894
2008-07-22,727.342
2008-07-23,737.954
2008-07-24,719.891
2008-07-25,718.365
2008-07-28,703.128
2008-07-29,689.331
2008-07-30,682.454
2008-07-31,679.571
2008-08-01,675.112
2008-08-04,675.305
2008-08-05,669.886
2008-08-06,661.099
2008-08-07,660.296
2008-08-08,648.371
2008-08-11,663.517
2008-08-12,664.284
2008-08-13,650.079
2008-08-14,654.322
2008-08-15,647.236
2008-08-18,645.205
2008-08-19,625.455
2008-08-20,624.566
2008-08-21,625.578
2008-08-22,636.312
2008-08-25,632.924
2008-08-26,629.482
2008-08-27,623.282
2008-08-28,629.085
2008-08-29,631.791
2008-09-01,626.315
2008-09-02,630.77
2008-09-03,634.874
2008-09-04,620.11
2008-09-05,604.909
2008-09-08,617.265
2008-09-09,609.176
2008-09-10,592.902
2008-09-11,585.24
2008-09-12,601.813
2008-09-15,588.355
2008-09-16,589.781
2008-09-17,588.596
2008-09-18,566.985
2008-09-19,607.344
2008-09-22,621.07
2008-09-23,604.522
2008-09-24,603.314
2008-09-25,614.66
2008-09-26,611.821
2008-09-29,588.678
2008-09-30,586.62
2008-10-01,591.817
2008-10-02,570.056
2008-10-03,556.386
2008-10-06,497.215
2008-10-07,487.061
2008-10-08,482.609
2008-10-09,491.448
2008-10-10,464.355
2008-10-13,514.857
2008-10-14,536.072
2008-10-15,525.059
2008-10-16,496.686
2008-10-17,503.743
2008-10-20,500.281
2008-10-21,491.108
2008-10-22,461.113
2008-10-23,452.057
2008-10-24,425.446
2008-10-27,411.961
2008-10-28,408.625
2008-10-29,436.129
2008-10-30,441.286
2008-10-31,439.597
2008-11-03,453.467
2008-11-04,480.936
2008-11-05,475.579
2008-11-06,452.238
2008-11-07,463.809
2008-11-10,463.136
2008-11-11,443.257
2008-11-12,436.219
2008-11-13,433.395
2008-11-14,438.176
2008-11-17,430.002
2008-11-18,427.201
2008-11-19,416.141
2008-11-20,397.263
2008-11-21,387.249
2008-11-24,406.753
2008-11-25,407.116
2008-11-26,401.956
2008-11-27,410.739
2008-11-28,408.331
2008-12-01,402.503
2008-12-02,401.818
2008-12-03,399.942
2008-12-04,409.008
2008-12-05,391.958
2008-12-08,410.38
2008-12-09,408.546
2008-12-10,409.335
2008-12-11,415.167
2008-12-12,414.387
2008-12-15,426.723
2008-12-16,430.352
2008-12-17,453.191
2008-12-18,461.701
2008-12-19,447.572
2008-12-22,446.483
2008-12-23,446.406
2008-12-24,448.293
2008-12-25,448.293
2008-12-26,450.457
2008-12-29,459.394
2008-12-30,459.698
2008-12-31,450.451
2009-01-01,450.451
2009-01-02,456.717
2009-01-05,453.849
2009-01-06,454.815
2009-01-07,467.249
2009-01-08,464.859
2009-01-09,454.315
2009-01-12,448.581
2009-01-13,433.585
2009-01-14,418.299
2009-01-15,417.171
2009-01-16,430.023
2009-01-19,419.294
2009-01-20,407.508
2009-01-21,405.201
2009-01-22,409.361
2009-01-23,399.962
2009-01-26,416.529
2009-01-27,416.313
2009-01-28,426.992
2009-01-29,421.625
2009-01-30,414.732
2009-02-02,410.003
2009-02-03,414.904
2009-02-04,412.493
2009-02-05,408.754
2009-02-06,415.746
2009-02-09,425.605
2009-02-10,421.388
2009-02-11,418.692
2009-02-12,408.452
2009-02-13,416.011
2009-02-16,409.168
2009-02-17,392.974
2009-02-18,390.324
2009-02-19,393.953
2009-02-20,379.61
2009-02-23,383.893
2009-02-24,378.322
2009-02-25,373.901
2009-02-26,381.245
2009-02-27,377.084
2009-03-02,366.883
2009-03-03,361.417
2009-03-04,370.825
2009-03-05,365.144
2009-03-06,369.396
2009-03-09,367.29
2009-03-10,379.639
2009-03-11,383.884
2009-03-12,386.089
2009-03-13,395.564
2009-03-16,405.007
2009-03-17,403.216
2009-03-18,414.11
2009-03-19,441.447
2009-03-20,431.635
2009-03-23,437.879
2009-03-24,427.126
2009-03-25,430.288
2009-03-26,426.93
2009-03-27,420.142
2009-03-30,411.742
2009-03-31,424.777
2009-04-01,428.917
2009-04-02,459.835
2009-04-03,454.783
2009-04-06,452.058
2009-04-07,444.724
2009-04-08,445.96
2009-04-09,458.331
2009-04-10,458.331
2009-04-13,462.217
2009-04-14,462.223
2009-04-15,457.65
2009-04-16,460.736
2009-04-17,460.105
2009-04-20,447.353
2009-04-21,447.682
2009-04-22,456.178
2009-04-23,461.707
2009-04-24,473.2
2009-04-27,468.594
2009-04-28,460.409
2009-04-29,476.477
2009-04-30,484.706
2009-05-01,484.779
2009-05-04,497.914
2009-05-05,501.905
2009-05-06,514.497
2009-05-07,527.553
2009-05-08,535.571
2009-05-11,532.418
2009-05-12,520.039
2009-05-13,506.988
2009-05-14,508.938
2009-05-15,514.003
2009-05-18,515.3
2009-05-19,525.583
2009-05-20,537.333
2009-05-21,530.03
2009-05-22,546.23
2009-05-25,549.614
2009-05-26,549.345
2009-05-27,550.099
2009-05-28,543.905
2009-05-29,552.539
2009-06-01,557.183
2009-06-02,560.022
2009-06-03,552.171
2009-06-04,550.72
2009-06-05,543.427
2009-06-08,528.584
2009-06-09,541.803
2009-06-10,544.914
2009-06-11,553.277
2009-06-12,552.088
2009-06-15,542.039
2009-06-16,543.688
2009-06-17,528.997
2009-06-18,534.195
2009-06-19,541.158
2009-06-22,529.94
2009-06-23,528.513
2009-06-24,534.158
2009-06-25,528.89
2009-06-26,534.959
2009-06-29,538.017
2009-06-30,540.803
2009-07-01,553.455
2009-07-02,541.046
2009-07-03,545.969
2009-07-06,537.249
2009-07-07,540.048
2009-07-08,533.097
2009-07-09,537.953
2009-07-10,528.956
2009-07-13,537.338
2009-07-14,539.613
2009-07-15,551.504
2009-07-16,553.812
2009-07-17,553.105
2009-07-20,561.296
2009-07-21,563.904
2009-07-22,566.074
2009-07-23,569.899
2009-07-24,565.102
2009-07-27,571.041
2009-07-28,568.295
2009-07-29,567.759
2009-07-30,571.287
2009-07-31,572.359
2009-08-03,590.187
2009-08-04,595.476
2009-08-05,593.304
2009-08-06,598.19
2009-08-07,589.205
2009-08-10,590.092
2009-08-11,588.588
2009-08-12,592.692
2009-08-13,601.926
2009-08-14,606.345
2009-08-17,587.283
2009-08-18,596.873
2009-08-19,601.354
2009-08-20,612.799
2009-08-21,622.834
2009-08-24,628.853
2009-08-25,626.689
2009-08-26,622.53
2009-08-27,615.563
2009-08-28,624.111
2009-08-31,621.803
2009-09-01,614.55
2009-09-02,602.159
2009-09-03,608.884
2009-09-04,613.956
2009-09-07,630.047
2009-09-08,637.491
2009-09-09,645.82
2009-09-10,652.971
2009-09-11,660.593
2009-09-14,662.815
2009-09-15,672.01
2009-09-16,687.263
2009-09-17,697.299
2009-09-18,695.081
2009-09-21,683.652
2009-09-22,693.542
2009-09-23,695.355
2009-09-24,691.939
2009-09-25,689.248
2009-09-28,692.22
2009-09-29,689.438
2009-09-30,691.69
2009-10-01,687.797
2009-10-02,678.855
2009-10-05,685.109
2009-10-06,699.543
2009-10-07,703.052
2009-10-08,717.363
2009-10-09,717.878
2009-10-12,729.957
2009-10-13,721.467
2009-10-14,733.751
2009-10-15,734.163
2009-10-16,725.0
2009-10-19,734.324
2009-10-20,729.514
2009-10-21,727.798
2009-10-22,716.985
2009-10-23,716.953
2009-10-26,703.687
2009-10-27,691.113
2009-10-28,668.114
2009-10-29,693.907
2009-10-30,678.561
2009-11-02,682.036
2009-11-03,665.588
2009-11-04,682.631
2009-11-05,688.564
2009-11-06,683.729
2009-11-09,697.564
2009-11-10,692.955
2009-11-11,694.579
2009-11-12,685.826
2009-11-13,686.207
2009-11-16,698.37
2009-11-17,686.371
2009-11-18,693.231
2009-11-19,680.836
2009-11-20,678.239
2009-11-23,692.779
2009-11-24,686.768
2009-11-25,688.549
2009-11-26,667.429
2009-11-27,675.388
2009-11-30,668.016
2009-12-01,681.936
2009-12-02,677.077
2009-12-03,677.302
2009-12-04,666.713
2009-12-07,662.115
2009-12-08,651.315
2009-12-09,637.002
2009-12-10,639.949
2009-12-11,639.412
2009-12-14,646.494
2009-12-15,642.821
2009-12-16,650.32
2009-12-17,629.341
2009-12-18,634.791
2009-12-21,646.822
2009-12-22,648.346
2009-12-23,654.022
2009-12-24,656.87
2009-12-25,656.87
2009-12-28,657.321
2009-12-29,662.819
2009-12-30,658.091
2009-12-31,659.999
2010-01-01,659.999
2010-01-04,674.496
2010-01-05,679.631
2010-01-06,681.42
2010-01-07,689.279
2010-01-08,694.435
2010-01-11,703.636
2010-01-12,695.013
2010-01-13,694.164
2010-01-14,687.159
2010-01-15,666.763
2010-01-18,670.562
2010-01-19,663.502
2010-01-20,644.813
2010-01-21,633.121
2010-01-22,627.325
2010-01-25,628.93
2010-01-26,625.82
2010-01-27,618.75
2010-01-28,608.568
2010-01-29,608.094
2010-02-01,619.569
2010-02-02,622.519
2010-02-03,601.322
2010-02-04,560.306
2010-02-05,545.399
2010-02-08,554.614
2010-02-09,561.731
2010-02-10,569.58
2010-02-11,561.244
2010-02-12,558.951
2010-02-15,555.859
2010-02-16,558.237
2010-02-17,560.061
2010-02-18,562.762
2010-02-19,559.42
2010-02-22,562.287
2010-02-23,550.278
2010-02-24,550.497
2010-02-25,538.682
2010-02-26,550.995
2010-03-01,550.271
2010-03-02,557.926
2010-03-03,566.255
2010-03-04,565.451
2010-03-05,576.657
2010-03-08,575.773
2010-03-09,570.862
2010-03-10,583.293
2010-03-11,583.944
2010-03-12,587.282
2010-03-15,576.655
2010-03-16,590.904
2010-03-17,599.518
2010-03-18,589.241
2010-03-19,582.561
2010-03-22,576.913
2010-03-23,582.32
2010-03-24,569.045
2010-03-25,573.091
2010-03-26,579.481
2010-03-29,585.72
2010-03-30,582.602
2010-03-31,582.418
2010-04-01,589.605
2010-04-02,589.605
2010-04-05,588.255
2010-04-06,582.734
2010-04-07,577.67
2010-04-08,573.467
2010-04-09,590.614
2010-04-12,599.95
2010-04-13,597.02
2010-04-14,604.853
2010-04-15,599.264
2010-04-16,582.797
2010-04-19,575.955
2010-04-20,582.29
2010-04-21,566.867
2010-04-22,550.993
2010-04-23,559.071
2010-04-26,540.697
2010-04-27,510.53
2010-04-28,494.357
2010-04-29,521.685
2010-04-30,533.765
2010-05-03,528.342
2010-05-04,501.452
2010-05-05,485.706
2010-05-06,468.012
2010-05-07,453.123
2010-05-10,508.048
2010-05-11,490.475
2010-05-12,499.42
2010-05-13,489.302
2010-05-14,463.893
2010-05-17,458.516
2010-05-18,465.338
2010-05-19,453.351
2010-05-20,441.676
2010-05-21,453.829
2010-05-24,446.421
2010-05-25,427.56
2010-05-26,436.772
2010-05-27,448.169
2010-05-28,450.714
2010-05-31,449.503
2010-06-01,452.22
2010-06-02,443.778
2010-06-03,450.429
2010-06-04,430.152
2010-06-07,423.837
2010-06-08,419.972
2010-06-09,426.749
2010-06-10,439.75
2010-06-11,445.488
2010-06-14,455.3
2010-06-15,457.834
2010-06-16,459.108
2010-06-17,459.106
2010-06-18,474.865
2010-06-21,482.415
2010-06-22,475.834
2010-06-23,470.309
2010-06-24,465.29
2010-06-25,464.836
2010-06-28,468.321
2010-06-29,447.325
2010-06-30,455.536
2010-07-01,456.7
2010-07-02,464.471
2010-07-05,464.884
2010-07-06,481.372
2010-07-07,490.858
2010-07-08,500.838
2010-07-09,490.544
2010-07-12,487.234
2010-07-13,493.524
2010-07-14,491.247
2010-07-15,494.58
2010-07-16,491.345
2010-07-19,489.961
2010-07-20,487.914
2010-07-21,486.439
2010-07-22,502.779
2010-07-23,494.925
2010-07-26,503.528
2010-07-27,512.134
2010-07-28,516.617
2010-07-29,514.532
2010-07-30,510.301
2010-08-02,528.298
2010-08-03,535.418
2010-08-04,533.905
2010-08-05,532.663
2010-08-06,527.934
2010-08-09,532.988
2010-08-10,525.207
2010-08-11,502.695
2010-08-12,495.906
2010-08-13,491.374
2010-08-16,497.385
2010-08-17,505.957
2010-08-18,503.192
2010-08-19,497.046
2010-08-20,487.882
2010-08-23,486.648
2010-08-24,483.052
2010-08-25,473.923
2010-08-26,484.451
2010-08-27,487.627
2010-08-30,488.532
2010-08-31,490.258
2010-09-01,500.651
2010-09-02,502.009
2010-09-03,501.964
2010-09-06,506.086
2010-09-07,493.521
2010-09-08,490.209
2010-09-09,494.667
2010-09-10,493.084
2010-09-13,504.656
2010-09-14,509.924
2010-09-15,506.698
