Date,GERMANY SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,505.692
2005-11-10,505.657
2005-11-11,508.827
2005-11-14,510.127
2005-11-15,507.171
2005-11-16,504.715
2005-11-17,510.061
2005-11-18,511.979
2005-11-21,514.726
2005-11-22,514.104
2005-11-23,517.058
2005-11-24,516.038
2005-11-25,513.699
2005-11-28,514.667
2005-11-29,516.051
2005-11-30,516.987
2005-12-01,518.132
2005-12-02,521.841
2005-12-05,522.783
2005-12-06,525.147
2005-12-07,520.143
2005-12-08,527.337
2005-12-09,528.281
2005-12-12,533.056
2005-12-13,531.909
2005-12-14,536.414
2005-12-15,533.413
2005-12-16,539.098
2005-12-19,540.344
2005-12-20,536.305
2005-12-21,530.831
2005-12-22,533.89
2005-12-23,535.559
2005-12-26,535.559
2005-12-27,537.616
2005-12-28,539.075
2005-12-29,537.198
2005-12-30,533.636
2006-01-02,538.389
2006-01-03,550.17
2006-01-04,561.027
2006-01-05,560.795
2006-01-06,567.324
2006-01-09,564.003
2006-01-10,561.405
2006-01-11,567.622
2006-01-12,569.665
2006-01-13,570.15
2006-01-16,575.351
2006-01-17,570.18
2006-01-18,567.033
2006-01-19,574.79
2006-01-20,569.587
2006-01-23,577.115
2006-01-24,576.173
2006-01-25,585.497
2006-01-26,593.709
2006-01-27,597.473
2006-01-30,597.241
2006-01-31,600.024
2006-02-01,605.906
2006-02-02,601.579
2006-02-03,598.636
2006-02-06,600.755
2006-02-07,599.208
2006-02-08,595.987
2006-02-09,602.267
2006-02-10,602.742
2006-02-13,605.835
2006-02-14,602.154
2006-02-15,603.112
2006-02-16,605.748
2006-02-17,609.392
2006-02-20,612.494
2006-02-21,612.576
2006-02-22,614.418
2006-02-23,615.929
2006-02-24,616.326
2006-02-27,621.298
2006-02-28,617.064
2006-03-01,623.603
2006-03-02,618.032
2006-03-03,620.411
2006-03-06,624.327
2006-03-07,613.436
2006-03-08,606.103
2006-03-09,612.704
2006-03-10,615.838
2006-03-13,626.077
2006-03-14,632.652
2006-03-15,638.981
2006-03-16,647.65
2006-03-17,650.589
2006-03-20,655.229
2006-03-21,652.11
2006-03-22,653.194
2006-03-23,649.669
2006-03-24,653.33
2006-03-27,651.585
2006-03-28,653.099
2006-03-29,648.54
2006-03-30,662.613
2006-03-31,661.882
2006-04-03,667.309
2006-04-04,676.518
2006-04-05,678.635
2006-04-06,675.069
2006-04-07,663.151
2006-04-10,664.637
2006-04-11,660.098
2006-04-12,655.344
2006-04-13,657.268
2006-04-14,657.268
2006-04-17,667.707
2006-04-18,667.497
2006-04-19,681.051
2006-04-20,685.257
2006-04-21,690.58
2006-04-24,691.923
2006-04-25,695.368
2006-04-26,701.887
2006-04-27,703.246
2006-04-28,703.163
2006-05-01,704.391
2006-05-02,713.365
2006-05-03,708.03
2006-05-04,716.573
2006-05-05,727.794
2006-05-08,733.099
2006-05-09,737.388
2006-05-10,735.252
2006-05-11,734.964
2006-05-12,718.112
2006-05-15,695.999
2006-05-16,692.817
2006-05-17,672.263
2006-05-18,664.743
2006-05-19,660.104
2006-05-22,632.227
2006-05-23,655.677
2006-05-24,641.368
2006-05-25,651.918
2006-05-26,666.431
2006-05-29,668.521
2006-05-30,659.136
2006-05-31,660.346
2006-06-01,666.575
2006-06-02,679.171
2006-06-05,671.297
2006-06-06,641.847
2006-06-07,637.489
2006-06-08,607.469
2006-06-09,618.544
2006-06-12,606.5
2006-06-13,584.102
2006-06-14,589.016
2006-06-15,614.535
2006-06-16,609.212
2006-06-19,611.267
2006-06-20,616.613
2006-06-21,621.281
2006-06-22,625.496
2006-06-23,621.816
2006-06-26,625.055
2006-06-27,623.17
2006-06-28,614.94
2006-06-29,629.046
2006-06-30,651.696
2006-07-03,659.626
2006-07-04,662.876
2006-07-05,647.24
2006-07-06,655.29
2006-07-07,653.759
2006-07-10,652.661
2006-07-11,647.292
2006-07-12,647.769
2006-07-13,633.226
2006-07-14,617.485
2006-07-17,604.719
2006-07-18,603.042
2006-07-19,623.954
2006-07-20,631.166
2006-07-21,618.771
2006-07-24,627.922
2006-07-25,633.213
2006-07-26,632.251
2006-07-27,644.059
2006-07-28,647.753
2006-07-31,647.903
2006-08-01,646.11
2006-08-02,657.013
2006-08-03,651.653
2006-08-04,665.086
2006-08-07,653.406
2006-08-08,655.465
2006-08-09,660.435
2006-08-10,650.97
2006-08-11,655.922
2006-08-14,660.094
2006-08-15,669.924
2006-08-16,680.725
2006-08-17,686.566
2006-08-18,684.755
2006-08-21,684.975
2006-08-22,680.891
2006-08-23,676.398
2006-08-24,677.325
2006-08-25,675.964
2006-08-28,680.651
2006-08-29,679.869
2006-08-30,688.188
2006-08-31,686.5
2006-09-01,689.705
2006-09-04,698.11
2006-09-05,690.947
2006-09-06,685.477
2006-09-07,675.541
2006-09-08,673.801
2006-09-11,672.734
2006-09-12,680.292
2006-09-13,684.272
2006-09-14,690.867
2006-09-15,686.994
2006-09-18,685.467
2006-09-19,681.823
2006-09-20,686.144
2006-09-21,688.618
2006-09-22,687.727
2006-09-25,686.549
2006-09-26,693.787
2006-09-27,698.814
2006-09-28,698.222
2006-09-29,701.882
2006-10-02,708.275
2006-10-03,705.846
2006-10-04,704.96
2006-10-05,708.392
2006-10-06,703.507
2006-10-09,711.341
2006-10-10,712.329
2006-10-11,713.004
2006-10-12,714.845
2006-10-13,711.762
2006-10-16,713.519
2006-10-17,704.89
2006-10-18,710.954
2006-10-19,715.723
2006-10-20,721.096
2006-10-23,723.687
2006-10-24,725.108
2006-10-25,729.773
2006-10-26,731.724
2006-10-27,729.347
2006-10-30,724.141
2006-10-31,729.723
2006-11-01,733.538
2006-11-02,729.998
2006-11-03,729.638
2006-11-06,738.261
2006-11-07,750.371
2006-11-08,742.882
2006-11-09,737.039
2006-11-10,742.679
2006-11-13,746.024
2006-11-14,743.03
2006-11-15,741.292
2006-11-16,743.89
2006-11-17,742.011
2006-11-20,741.205
2006-11-21,746.379
2006-11-22,761.432
2006-11-23,759.529
2006-11-24,760.764
2006-11-27,748.567
2006-11-28,745.156
2006-11-29,760.799
2006-11-30,761.304
2006-12-01,764.723
2006-12-04,766.646
2006-12-05,768.933
2006-12-06,773.527
2006-12-07,779.334
2006-12-08,780.876
2006-12-11,780.49
2006-12-12,782.205
2006-12-13,791.751
2006-12-14,791.217
2006-12-15,790.561
2006-12-18,791.269
2006-12-19,785.679
2006-12-20,793.151
2006-12-21,791.613
2006-12-22,786.382
2006-12-25,786.382
2006-12-26,785.157
2006-12-27,792.508
2006-12-28,793.264
2006-12-29,797.806
2007-01-01,797.806
2007-01-02,812.246
2007-01-03,812.816
2007-01-04,802.951
2007-01-05,791.069
2007-01-08,795.62
2007-01-09,800.235
2007-01-10,792.879
2007-01-11,802.391
2007-01-12,808.298
2007-01-15,813.88
2007-01-16,813.57
2007-01-17,813.991
2007-01-18,814.665
2007-01-19,817.424
2007-01-22,816.938
2007-01-23,822.915
2007-01-24,826.016
2007-01-25,822.585
2007-01-26,813.119
2007-01-29,821.664
2007-01-30,824.619
2007-01-31,827.456
2007-02-01,838.201
2007-02-02,841.622
2007-02-05,841.793
2007-02-06,846.712
2007-02-07,860.855
2007-02-08,861.264
2007-02-09,863.459
2007-02-12,857.213
2007-02-13,864.887
2007-02-14,883.027
2007-02-15,882.194
2007-02-16,878.366
2007-02-19,885.079
2007-02-20,886.706
2007-02-21,881.96
2007-02-22,880.959
2007-02-23,885.802
2007-02-26,886.421
2007-02-27,854.912
2007-02-28,843.589
2007-03-01,831.719
2007-03-02,830.721
2007-03-05,811.809
2007-03-06,819.625
2007-03-07,829.275
2007-03-08,845.085
2007-03-09,844.792
2007-03-12,852.259
2007-03-13,845.802
2007-03-14,824.476
2007-03-15,840.944
2007-03-16,845.362
2007-03-19,861.261
2007-03-20,871.923
2007-03-21,877.311
2007-03-22,893.613
2007-03-23,892.71
2007-03-26,889.335
2007-03-27,896.087
2007-03-28,889.219
2007-03-29,897.744
2007-03-30,899.623
2007-04-02,908.038
2007-04-03,917.01
2007-04-04,921.277
2007-04-05,927.32
2007-04-06,927.32
2007-04-09,922.489
2007-04-10,938.845
2007-04-11,937.606
2007-04-12,936.024
2007-04-13,944.403
2007-04-16,958.459
2007-04-17,962.26
2007-04-18,956.319
2007-04-19,951.237
2007-04-20,957.889
2007-04-23,958.351
2007-04-24,954.172
2007-04-25,968.682
2007-04-26,972.333
2007-04-27,973.731
2007-04-30,975.596
2007-05-01,971.95
2007-05-02,976.276
2007-05-03,963.622
2007-05-04,976.583
2007-05-07,980.243
2007-05-08,967.716
2007-05-09,971.559
2007-05-10,966.036
2007-05-11,968.455
2007-05-14,969.249
2007-05-15,977.061
2007-05-16,976.186
2007-05-17,974.004
2007-05-18,979.188
2007-05-21,973.406
2007-05-22,975.567
2007-05-23,982.22
2007-05-24,971.903
2007-05-25,974.412
2007-05-28,974.412
2007-05-29,986.369
2007-05-30,981.073
2007-05-31,1000.0
2007-06-01,1006.366
2007-06-04,1006.68
2007-06-05,1007.101
2007-06-06,975.933
2007-06-07,958.9
2007-06-08,954.085
2007-06-11,967.328
2007-06-12,956.362
2007-06-13,956.893
2007-06-14,976.715
2007-06-15,993.872
2007-06-18,997.668
2007-06-19,994.621
2007-06-20,1002.448
2007-06-21,988.025
2007-06-22,988.926
2007-06-25,984.63
2007-06-26,977.863
2007-06-27,970.87
2007-06-28,992.096
2007-06-29,1004.994
2007-07-02,1024.415
2007-07-03,1034.449
2007-07-04,1040.423
2007-07-05,1032.803
2007-07-06,1044.779
2007-07-09,1047.798
2007-07-10,1046.93
2007-07-11,1043.94
2007-07-12,1060.061
2007-07-13,1058.789
2007-07-16,1054.679
2007-07-17,1046.823
2007-07-18,1034.364
2007-07-19,1046.241
2007-07-20,1034.769
2007-07-23,1033.156
2007-07-24,1018.438
2007-07-25,998.11
2007-07-26,971.741
2007-07-27,964.059
2007-07-30,970.573
2007-07-31,993.779
2007-08-01,975.367
2007-08-02,975.407
2007-08-03,973.355
2007-08-06,959.119
2007-08-07,956.662
2007-08-08,977.116
2007-08-09,952.106
2007-08-10,922.715
2007-08-13,934.247
2007-08-14,926.314
2007-08-15,908.386
2007-08-16,858.081
2007-08-17,867.498
2007-08-20,877.975
2007-08-21,884.067
2007-08-22,915.814
2007-08-23,925.08
2007-08-24,929.976
2007-08-27,931.794
2007-08-28,913.509
2007-08-29,916.671
2007-08-30,931.977
2007-08-31,950.777
2007-09-03,959.307
2007-09-04,967.988
2007-09-05,953.82
2007-09-06,962.711
2007-09-07,949.316
2007-09-10,937.786
2007-09-11,953.209
2007-09-12,958.858
2007-09-13,954.666
2007-09-14,942.081
2007-09-17,928.77
2007-09-18,945.557
2007-09-19,979.435
2007-09-20,982.267
2007-09-21,993.918
2007-09-24,994.947
2007-09-25,983.882
2007-09-26,991.785
2007-09-27,998.836
2007-09-28,1001.666
2007-10-01,1003.04
2007-10-02,1007.438
2007-10-03,1012.685
2007-10-04,1006.524
2007-10-05,1013.753
2007-10-08,1005.367
2007-10-09,1007.316
2007-10-10,1015.097
2007-10-11,1025.373
2007-10-12,1018.982
2007-10-15,1017.803
2007-10-16,1002.508
2007-10-17,1017.117
2007-10-18,1009.471
2007-10-19,996.207
2007-10-22,968.269
2007-10-23,995.705
2007-10-24,986.335
2007-10-25,1008.682
2007-10-26,1008.027
2007-10-29,1018.871
2007-10-30,1009.812
2007-10-31,1028.174
2007-11-01,1017.397
2007-11-02,1013.227
2007-11-05,997.215
2007-11-06,1014.536
2007-11-07,1017.091
2007-11-08,1015.724
2007-11-09,1000.004
2007-11-12,987.265
2007-11-13,971.556
2007-11-14,994.073
2007-11-15,964.121
2007-11-16,942.652
2007-11-19,906.381
2007-11-20,921.929
2007-11-21,892.458
2007-11-22,895.362
2007-11-23,907.519
2007-11-26,913.708
2007-11-27,914.7
2007-11-28,940.717
2007-11-29,951.243
2007-11-30,958.975
2007-12-03,951.198
2007-12-04,944.601
2007-12-05,964.947
2007-12-06,957.08
2007-12-07,972.4
2007-12-10,984.662
2007-12-11,985.172
2007-12-12,984.543
2007-12-13,952.498
2007-12-14,948.062
2007-12-17,917.518
2007-12-18,923.546
2007-12-19,921.363
2007-12-20,923.746
2007-12-21,939.89
2007-12-24,941.983
2007-12-25,941.983
2007-12-26,948.458
2007-12-27,960.066
2007-12-28,975.67
2007-12-31,970.097
2008-01-01,970.097
2008-01-02,968.525
2008-01-03,956.102
2008-01-04,939.532
2008-01-07,907.611
2008-01-08,916.306
2008-01-09,881.746
2008-01-10,863.091
2008-01-11,866.709
2008-01-14,885.223
2008-01-15,856.045
2008-01-16,812.763
2008-01-17,812.827
2008-01-18,801.656
2008-01-21,738.863
2008-01-22,774.286
2008-01-23,750.676
2008-01-24,803.281
2008-01-25,818.025
2008-01-28,809.07
2008-01-29,834.656
2008-01-30,834.121
2008-01-31,834.609
2008-02-01,867.599
2008-02-04,879.055
2008-02-05,831.871
2008-02-06,837.251
2008-02-07,800.999
2008-02-08,803.191
2008-02-11,799.395
2008-02-12,842.395
2008-02-13,851.597
2008-02-14,858.461
2008-02-15,846.485
2008-02-18,861.095
2008-02-19,869.958
2008-02-20,850.517
2008-02-21,868.024
2008-02-22,864.736
2008-02-25,878.583
2008-02-26,894.436
2008-02-27,898.727
2008-02-28,885.459
2008-02-29,872.093
2008-03-03,859.816
2008-03-04,848.307
2008-03-05,864.92
2008-03-06,860.082
2008-03-07,840.564
2008-03-10,817.953
2008-03-11,831.697
2008-03-12,855.761
2008-03-13,845.745
2008-03-14,847.82
2008-03-17,810.436
2008-03-18,837.735
2008-03-19,815.987
2008-03-20,791.936
2008-03-21,791.936
2008-03-24,790.806
2008-03-25,841.016
2008-03-26,853.358
2008-03-27,877.415
2008-03-28,877.244
2008-03-31,885.646
2008-04-01,898.345
2008-04-02,902.842
2008-04-03,900.547
2008-04-04,917.569
2008-04-07,924.668
2008-04-08,905.245
2008-04-09,901.921
2008-04-10,895.284
2008-04-11,894.678
2008-04-14,894.537
2008-04-15,902.364
2008-04-16,938.739
2008-04-17,923.251
2008-04-18,933.97
2008-04-21,944.963
2008-04-22,949.699
2008-04-23,963.259
2008-04-24,946.373
2008-04-25,948.563
2008-04-28,960.035
2008-04-29,942.563
2008-04-30,948.879
2008-05-01,941.657
2008-05-02,952.582
2008-05-05,955.125
2008-05-06,958.984
2008-05-07,964.83
2008-05-08,970.276
2008-05-09,958.828
2008-05-12,969.805
2008-05-13,975.363
2008-05-14,994.698
2008-05-15,1002.395
2008-05-16,1013.925
2008-05-19,1033.127
2008-05-20,1007.778
2008-05-21,1011.716
2008-05-22,1021.338
2008-05-23,999.83
2008-05-26,988.31
2008-05-27,978.571
2008-05-28,985.826
2008-05-29,974.781
2008-05-30,985.85
2008-06-02,984.418
2008-06-03,995.513
2008-06-04,996.794
2008-06-05,1007.24
2008-06-06,1004.501
2008-06-09,990.983
2008-06-10,965.014
2008-06-11,964.65
2008-06-12,969.958
2008-06-13,970.847
2008-06-16,990.813
2008-06-17,1009.641
2008-06-18,988.494
2008-06-19,988.249
2008-06-20,989.319
2008-06-23,970.803
2008-06-24,963.279
2008-06-25,972.313
2008-06-26,958.813
2008-06-27,948.076
2008-06-30,944.955
2008-07-01,914.329
2008-07-02,894.785
2008-07-03,874.544
2008-07-04,875.291
2008-07-07,890.955
2008-07-08,870.585
2008-07-09,898.23
2008-07-10,890.42
2008-07-11,874.85
2008-07-14,879.923
2008-07-15,857.89
2008-07-16,856.765
2008-07-17,890.983
2008-07-18,881.89
2008-07-21,896.079
2008-07-22,884.527
2008-07-23,881.382
2008-07-24,853.028
2008-07-25,849.107
2008-07-28,839.716
2008-07-29,827.692
2008-07-30,853.582
2008-07-31,864.636
2008-08-01,845.511
2008-08-04,835.594
2008-08-05,839.597
2008-08-06,855.486
2008-08-07,854.829
2008-08-08,839.71
2008-08-11,842.885
2008-08-12,831.661
2008-08-13,819.019
2008-08-14,825.117
2008-08-15,816.189
2008-08-18,818.006
2008-08-19,807.054
2008-08-20,821.343
2008-08-21,825.252
2008-08-22,835.885
2008-08-25,829.688
2008-08-26,829.042
2008-08-27,836.095
2008-08-28,844.675
2008-08-29,855.276
2008-09-01,843.644
2008-09-02,845.438
2008-09-03,819.752
2008-09-04,791.645
2008-09-05,753.228
2008-09-08,771.309
2008-09-09,743.485
2008-09-10,729.778
2008-09-11,716.55
2008-09-12,753.38
2008-09-15,726.383
2008-09-16,708.659
2008-09-17,695.6
2008-09-18,702.018
2008-09-19,737.859
2008-09-22,740.8
2008-09-23,733.517
2008-09-24,732.928
2008-09-25,738.029
2008-09-26,706.166
2008-09-29,639.37
2008-09-30,636.266
2008-10-01,627.676
2008-10-02,596.602
2008-10-03,600.115
2008-10-06,525.492
2008-10-07,517.777
2008-10-08,492.072
2008-10-09,491.968
2008-10-10,457.851
2008-10-13,523.043
2008-10-14,525.088
2008-10-15,480.347
2008-10-16,450.479
2008-10-17,458.716
2008-10-20,466.887
2008-10-21,466.235
2008-10-22,430.454
2008-10-23,415.312
2008-10-24,388.401
2008-10-27,359.366
2008-10-28,354.572
2008-10-29,397.126
2008-10-30,410.202
2008-10-31,413.236
2008-11-03,434.877
2008-11-04,481.157
2008-11-05,465.08
2008-11-06,418.607
2008-11-07,428.176
2008-11-10,440.875
2008-11-11,411.096
2008-11-12,390.402
2008-11-13,392.425
2008-11-14,398.345
2008-11-17,390.18
2008-11-18,386.112
2008-11-19,360.232
2008-11-20,341.697
2008-11-21,338.916
2008-11-24,375.75
2008-11-25,390.161
2008-11-26,387.885
2008-11-27,404.217
2008-11-28,394.984
2008-12-01,367.958
2008-12-02,378.01
2008-12-03,374.815
2008-12-04,379.719
2008-12-05,360.57
2008-12-08,387.211
2008-12-09,387.15
2008-12-10,396.218
2008-12-11,400.49
2008-12-12,400.563
2008-12-15,412.549
2008-12-16,420.308
2008-12-17,436.409
2008-12-18,448.074
2008-12-19,429.401
2008-12-22,430.067
2008-12-23,430.683
2008-12-24,432.057
2008-12-25,432.057
2008-12-26,434.143
2008-12-29,454.244
2008-12-30,461.279
2008-12-31,453.322
2009-01-01,453.322
2009-01-02,466.969
2009-01-05,463.721
2009-01-06,459.093
2009-01-07,460.455
2009-01-08,449.981
2009-01-09,433.402
2009-01-12,414.976
2009-01-13,408.99
2009-01-14,390.306
2009-01-15,388.47
2009-01-16,397.633
2009-01-19,386.463
2009-01-20,370.855
2009-01-21,374.061
2009-01-22,375.556
2009-01-23,363.513
2009-01-26,383.301
2009-01-27,387.324
2009-01-28,405.733
2009-01-29,393.63
2009-01-30,383.209
2009-02-02,377.211
2009-02-03,384.814
2009-02-04,393.915
2009-02-05,398.052
2009-02-06,410.362
2009-02-09,424.509
2009-02-10,410.778
2009-02-11,405.097
2009-02-12,393.715
2009-02-13,400.151
2009-02-16,394.08
2009-02-17,374.59
2009-02-18,367.24
2009-02-19,371.916
2009-02-20,355.092
2009-02-23,349.6
2009-02-24,344.73
2009-02-25,344.309
2009-02-26,350.688
2009-02-27,341.731
2009-03-02,326.344
2009-03-03,320.191
2009-03-04,336.373
2009-03-05,321.584
2009-03-06,319.642
2009-03-09,319.666
2009-03-10,338.0
2009-03-11,337.475
2009-03-12,337.246
2009-03-13,341.314
2009-03-16,351.323
2009-03-17,344.609
2009-03-18,345.466
2009-03-19,366.461
2009-03-20,366.39
2009-03-23,372.821
2009-03-24,373.487
2009-03-25,380.704
2009-03-26,385.193
2009-03-27,370.743
2009-03-30,355.65
2009-03-31,365.529
2009-04-01,370.362
2009-04-02,397.189
2009-04-03,398.856
2009-04-06,400.142
2009-04-07,387.86
2009-04-08,389.328
2009-04-09,405.953
2009-04-10,405.953
2009-04-13,409.395
2009-04-14,414.496
2009-04-15,416.066
2009-04-16,422.069
2009-04-17,424.058
2009-04-20,401.265
2009-04-21,407.395
2009-04-22,417.357
2009-04-23,416.027
2009-04-24,430.826
2009-04-27,425.1
2009-04-28,416.566
2009-04-29,430.628
2009-04-30,438.664
2009-05-01,438.73
2009-05-04,458.42
2009-05-05,450.619
2009-05-06,453.375
2009-05-07,452.658
2009-05-08,459.794
2009-05-11,454.625
2009-05-12,458.078
2009-05-13,441.692
2009-05-14,445.525
2009-05-15,453.519
2009-05-18,461.417
2009-05-19,475.859
2009-05-20,494.776
2009-05-21,478.464
2009-05-22,492.151
2009-05-25,489.796
2009-05-26,489.864
2009-05-27,494.764
2009-05-28,490.178
2009-05-29,495.684
2009-06-01,511.419
2009-06-02,520.689
2009-06-03,509.004
2009-06-04,505.506
2009-06-05,500.226
2009-06-08,483.726
2009-06-09,489.41
2009-06-10,501.037
2009-06-11,510.339
2009-06-12,504.072
2009-06-15,483.521
2009-06-16,482.004
2009-06-17,461.634
2009-06-18,465.698
2009-06-19,468.728
2009-06-22,449.454
2009-06-23,457.476
2009-06-24,473.106
2009-06-25,465.126
2009-06-26,468.327
2009-06-29,475.77
2009-06-30,472.715
2009-07-01,484.009
2009-07-02,471.458
2009-07-03,465.518
2009-07-06,456.857
2009-07-07,457.109
2009-07-08,448.962
2009-07-09,455.108
2009-07-10,447.418
2009-07-13,453.213
2009-07-14,455.986
2009-07-15,472.756
2009-07-16,477.37
2009-07-17,475.881
2009-07-20,487.184
2009-07-21,494.978
2009-07-22,490.562
2009-07-23,497.91
2009-07-24,496.58
2009-07-27,498.326
2009-07-28,486.675
2009-07-29,490.051
2009-07-30,497.963
2009-07-31,501.644
2009-08-03,516.774
2009-08-04,515.538
2009-08-05,516.858
2009-08-06,517.923
2009-08-07,514.506
2009-08-10,511.206
2009-08-11,503.027
2009-08-12,507.58
2009-08-13,517.569
2009-08-14,517.165
2009-08-17,501.718
2009-08-18,507.008
2009-08-19,511.65
2009-08-20,522.253
2009-08-21,533.483
2009-08-24,537.992
2009-08-25,538.129
2009-08-26,531.566
2009-08-27,522.338
2009-08-28,534.281
2009-08-31,526.847
2009-09-01,514.033
2009-09-02,506.542
2009-09-03,514.754
2009-09-04,522.839
2009-09-07,537.258
2009-09-08,549.297
2009-09-09,558.568
2009-09-10,559.361
2009-09-11,564.141
2009-09-14,562.405
2009-09-15,568.042
2009-09-16,583.036
2009-09-17,590.672
2009-09-18,589.537
2009-09-21,578.155
2009-09-22,588.657
2009-09-23,588.973
2009-09-24,573.953
2009-09-25,571.972
2009-09-28,581.976
2009-09-29,576.713
2009-09-30,584.589
2009-10-01,570.59
2009-10-02,560.502
2009-10-05,568.422
2009-10-06,589.598
2009-10-07,587.357
2009-10-08,596.644
2009-10-09,599.032
2009-10-12,609.721
2009-10-13,601.712
2009-10-14,618.79
2009-10-15,614.791
2009-10-16,606.552
2009-10-19,617.52
2009-10-20,614.747
2009-10-21,611.435
2009-10-22,601.373
2009-10-23,603.349
2009-10-26,587.705
2009-10-27,572.533
2009-10-28,549.405
2009-10-29,566.458
2009-10-30,551.115
2009-11-02,556.459
2009-11-03,547.138
2009-11-04,569.751
2009-11-05,576.268
2009-11-06,579.314
2009-11-09,593.259
2009-11-10,590.153
2009-11-11,598.249
2009-11-12,593.838
2009-11-13,596.232
2009-11-16,610.735
2009-11-17,604.211
2009-11-18,611.304
2009-11-19,591.219
2009-11-20,588.442
2009-11-23,609.294
2009-11-24,607.359
2009-11-25,619.873
2009-11-26,598.635
2009-11-27,610.647
2009-11-30,606.455
2009-12-01,628.199
2009-12-02,626.273
2009-12-03,626.869
2009-12-04,622.518
2009-12-07,620.456
2009-12-08,608.196
2009-12-09,604.527
2009-12-10,607.516
2009-12-11,605.958
2009-12-14,610.463
2009-12-15,606.322
2009-12-16,615.535
2009-12-17,601.613
2009-12-18,597.963
2009-12-21,604.047
2009-12-22,598.698
2009-12-23,602.915
2009-12-24,603.945
2009-12-25,603.945
2009-12-28,605.87
2009-12-29,609.794
2009-12-30,602.897
2009-12-31,604.858
2010-01-01,604.858
2010-01-04,623.417
2010-01-05,634.135
2010-01-06,637.292
2010-01-07,639.262
2010-01-08,642.166
2010-01-11,649.844
2010-01-12,636.757
2010-01-13,640.407
2010-01-14,645.155
2010-01-15,631.994
2010-01-18,632.145
2010-01-19,629.895
2010-01-20,612.721
2010-01-21,600.421
2010-01-22,595.27
2010-01-25,597.158
2010-01-26,592.569
2010-01-27,587.86
2010-01-28,579.387
2010-01-29,581.035
2010-02-01,587.926
2010-02-02,598.713
2010-02-03,593.929
2010-02-04,572.384
2010-02-05,553.579
2010-02-08,556.013
2010-02-09,562.807
2010-02-10,564.981
2010-02-11,563.841
2010-02-12,562.918
2010-02-15,563.681
2010-02-16,575.889
2010-02-17,579.992
2010-02-18,585.102
2010-02-19,582.487
2010-02-22,585.069
2010-02-23,573.444
2010-02-24,571.127
2010-02-25,557.545
2010-02-26,570.906
2010-03-01,575.898
2010-03-02,586.104
2010-03-03,594.093
2010-03-04,590.348
2010-03-05,597.785
2010-03-08,598.532
2010-03-09,596.676
2010-03-10,608.529
2010-03-11,607.216
2010-03-12,615.48
2010-03-15,604.44
2010-03-16,614.684
2010-03-17,617.722
2010-03-18,608.774
2010-03-19,604.18
2010-03-22,603.228
2010-03-23,609.557
2010-03-24,608.417
2010-03-25,616.294
2010-03-26,617.651
2010-03-29,621.246
2010-03-30,613.005
2010-03-31,618.705
2010-04-01,626.97
2010-04-02,626.97
2010-04-05,625.535
2010-04-06,626.973
2010-04-07,624.492
2010-04-08,617.441
2010-04-09,627.638
2010-04-12,633.567
2010-04-13,630.537
2010-04-14,642.327
2010-04-15,642.791
2010-04-16,629.576
2010-04-19,623.175
2010-04-20,633.747
2010-04-21,632.048
2010-04-22,619.814
2010-04-23,633.285
2010-04-26,637.208
2010-04-27,619.832
2010-04-28,602.944
2010-04-29,614.56
2010-04-30,614.47
2010-05-03,614.13
2010-05-04,585.346
2010-05-05,566.289
2010-05-06,556.419
2010-05-07,537.231
2010-05-10,575.716
2010-05-11,569.189
2010-05-12,584.016
2010-05-13,580.442
2010-05-14,557.069
2010-05-17,549.237
2010-05-18,555.592
2010-05-19,536.543
2010-05-20,521.75
2010-05-21,531.188
2010-05-24,521.595
2010-05-25,494.642
2010-05-26,508.046
2010-05-27,525.597
2010-05-28,528.577
2010-05-31,529.723
2010-06-01,527.317
2010-06-02,524.958
2010-06-03,534.288
2010-06-04,516.341
2010-06-07,507.366
2010-06-08,501.966
2010-06-09,518.235
2010-06-10,531.267
2010-06-11,533.947
2010-06-14,549.719
2010-06-15,554.534
2010-06-16,553.948
2010-06-17,558.433
2010-06-18,560.693
2010-06-21,564.591
2010-06-22,558.843
2010-06-23,552.477
2010-06-24,544.643
2010-06-25,540.778
2010-06-28,549.102
2010-06-29,524.014
2010-06-30,526.526
2010-07-01,524.161
2010-07-02,532.589
2010-07-05,529.658
2010-07-06,550.136
2010-07-07,550.933
2010-07-08,557.566
2010-07-09,560.786
2010-07-12,558.701
2010-07-13,571.091
2010-07-14,575.088
2010-07-15,575.575
2010-07-16,570.107
2010-07-19,568.402
2010-07-20,560.134
2010-07-21,563.835
2010-07-22,581.172
2010-07-23,580.959
2010-07-26,592.257
2010-07-27,595.795
2010-07-28,593.714
2010-07-29,588.628
2010-07-30,586.276
2010-08-02,605.919
2010-08-03,608.672
2010-08-04,607.199
2010-08-05,607.853
2010-08-06,612.091
2010-08-09,615.283
2010-08-10,599.179
2010-08-11,574.161
2010-08-12,569.29
2010-08-13,567.451
2010-08-16,572.352
2010-08-17,584.775
2010-08-18,583.425
2010-08-19,577.643
2010-08-20,560.486
2010-08-23,560.919
2010-08-24,552.252
2010-08-25,544.945
2010-08-26,553.853
2010-08-27,554.464
2010-08-30,552.629
2010-08-31,554.184
2010-09-01,573.5
2010-09-02,576.09
2010-09-03,579.632
2010-09-06,582.841
2010-09-07,569.625
2010-09-08,572.989
2010-09-09,579.769
2010-09-10,578.779
2010-09-13,588.612
