Date,DENMARK MID CAP Mid Cap
2005-11-11,363.418
2005-11-14,365.325
2005-11-15,369.668
2005-11-16,372.965
2005-11-17,385.484
2005-11-18,383.62
2005-11-21,383.034
2005-11-22,381.787
2005-11-23,387.358
2005-11-24,379.34
2005-11-25,373.475
2005-11-28,370.861
2005-11-29,377.743
2005-11-30,396.022
2005-12-01,391.896
2005-12-02,390.734
2005-12-05,392.541
2005-12-06,392.62
2005-12-07,390.36
2005-12-08,394.843
2005-12-09,396.157
2005-12-12,399.088
2005-12-13,398.892
2005-12-14,402.084
2005-12-15,398.807
2005-12-16,400.586
2005-12-19,401.173
2005-12-20,397.525
2005-12-21,394.972
2005-12-22,396.211
2005-12-23,397.21
2005-12-26,397.21
2005-12-27,396.97
2005-12-28,398.761
2005-12-29,396.45
2005-12-30,394.882
2006-01-02,395.928
2006-01-03,401.33
2006-01-04,405.611
2006-01-05,405.828
2006-01-06,407.239
2006-01-09,396.22
2006-01-10,398.181
2006-01-11,403.402
2006-01-12,406.129
2006-01-13,407.418
2006-01-16,409.371
2006-01-17,406.98
2006-01-18,407.651
2006-01-19,407.554
2006-01-20,412.744
2006-01-23,427.417
2006-01-24,429.885
2006-01-25,431.543
2006-01-26,430.998
2006-01-27,421.673
2006-01-30,416.559
2006-01-31,419.675
2006-02-01,418.138
2006-02-02,418.749
2006-02-03,415.726
2006-02-06,411.729
2006-02-07,413.92
2006-02-08,413.917
2006-02-09,411.918
2006-02-10,411.085
2006-02-13,414.624
2006-02-14,412.382
2006-02-15,411.121
2006-02-16,412.726
2006-02-17,416.163
2006-02-20,414.033
2006-02-21,412.395
2006-02-22,409.558
2006-02-23,407.951
2006-02-24,409.901
2006-02-27,406.866
2006-02-28,405.85
2006-03-01,409.929
2006-03-02,406.906
2006-03-03,409.937
2006-03-06,417.434
2006-03-07,404.732
2006-03-08,408.01
2006-03-09,417.028
2006-03-10,415.05
2006-03-13,417.69
2006-03-14,416.59
2006-03-15,417.138
2006-03-16,421.849
2006-03-17,416.998
2006-03-20,419.746
2006-03-21,414.804
2006-03-22,414.154
2006-03-23,411.15
2006-03-24,411.107
2006-03-27,414.337
2006-03-28,415.114
2006-03-29,411.649
2006-03-30,415.98
2006-03-31,417.265
2006-04-03,419.87
2006-04-04,424.909
2006-04-05,424.098
2006-04-06,436.841
2006-04-07,443.29
2006-04-10,443.013
2006-04-11,458.006
2006-04-12,447.929
2006-04-13,447.102
2006-04-14,447.102
2006-04-17,454.217
2006-04-18,455.521
2006-04-19,458.672
2006-04-20,460.047
2006-04-21,458.812
2006-04-24,456.292
2006-04-25,460.133
2006-04-26,460.307
2006-04-27,461.49
2006-04-28,466.075
2006-05-01,467.001
2006-05-02,465.516
2006-05-03,466.737
2006-05-04,469.599
2006-05-05,481.406
2006-05-08,480.622
2006-05-09,493.437
2006-05-10,491.082
2006-05-11,488.227
2006-05-12,490.796
2006-05-15,467.594
2006-05-16,475.644
2006-05-17,470.958
2006-05-18,473.798
2006-05-19,467.888
2006-05-22,475.014
2006-05-23,482.566
2006-05-24,473.587
2006-05-25,474.216
2006-05-26,476.959
2006-05-29,472.105
2006-05-30,478.285
2006-05-31,484.769
2006-06-01,480.542
2006-06-02,488.49
2006-06-05,488.897
2006-06-06,472.26
2006-06-07,476.555
2006-06-08,447.103
2006-06-09,459.075
2006-06-12,454.014
2006-06-13,432.311
2006-06-14,438.492
2006-06-15,462.831
2006-06-16,458.699
2006-06-19,462.166
2006-06-20,456.432
2006-06-21,459.018
2006-06-22,458.007
2006-06-23,460.154
2006-06-26,466.533
2006-06-27,466.153
2006-06-28,468.426
2006-06-29,481.811
2006-06-30,503.051
2006-07-03,513.992
2006-07-04,513.368
2006-07-05,506.344
2006-07-06,506.3
2006-07-07,514.436
2006-07-10,507.084
2006-07-11,503.949
2006-07-12,505.367
2006-07-13,493.974
2006-07-14,484.987
2006-07-17,472.425
2006-07-18,473.027
2006-07-19,482.109
2006-07-20,489.245
2006-07-21,485.804
2006-07-24,488.023
2006-07-25,487.423
2006-07-26,490.162
2006-07-27,497.893
2006-07-28,500.36
2006-07-31,501.499
2006-08-01,500.761
2006-08-02,519.747
2006-08-03,523.82
2006-08-04,528.492
2006-08-07,519.999
2006-08-08,516.029
2006-08-09,528.633
2006-08-10,517.192
2006-08-11,516.803
2006-08-14,528.989
2006-08-15,532.515
2006-08-16,534.009
2006-08-17,536.643
2006-08-18,534.728
2006-08-21,534.045
2006-08-22,533.396
2006-08-23,525.298
2006-08-24,499.577
2006-08-25,499.598
2006-08-28,510.133
2006-08-29,505.879
2006-08-30,514.692
2006-08-31,516.629
2006-09-01,522.296
2006-09-04,527.706
2006-09-05,519.714
2006-09-06,518.569
2006-09-07,508.961
2006-09-08,513.875
2006-09-11,509.344
2006-09-12,507.496
2006-09-13,508.512
2006-09-14,518.584
2006-09-15,513.719
2006-09-18,518.512
2006-09-19,517.978
2006-09-20,514.621
2006-09-21,514.161
2006-09-22,512.293
2006-09-25,510.299
2006-09-26,511.336
2006-09-27,515.248
2006-09-28,515.249
2006-09-29,520.426
2006-10-02,519.98
2006-10-03,521.242
2006-10-04,521.331
2006-10-05,526.753
2006-10-06,520.083
2006-10-09,524.019
2006-10-10,521.554
2006-10-11,518.016
2006-10-12,516.093
2006-10-13,515.938
2006-10-16,526.425
2006-10-17,529.67
2006-10-18,532.29
2006-10-19,536.833
2006-10-20,532.894
2006-10-23,532.845
2006-10-24,543.47
2006-10-25,549.934
2006-10-26,551.782
2006-10-27,553.404
2006-10-30,548.086
2006-10-31,547.519
2006-11-01,551.605
2006-11-02,549.156
2006-11-03,550.251
2006-11-06,550.987
2006-11-07,561.801
2006-11-08,546.887
2006-11-09,553.221
2006-11-10,552.761
2006-11-13,558.228
2006-11-14,561.913
2006-11-15,572.476
2006-11-16,575.255
2006-11-17,567.574
2006-11-20,576.171
2006-11-21,570.009
2006-11-22,639.504
2006-11-23,646.105
2006-11-24,646.084
2006-11-27,637.838
2006-11-28,643.76
2006-11-29,652.998
2006-11-30,658.479
2006-12-01,668.947
2006-12-04,669.791
2006-12-05,675.343
2006-12-06,676.783
2006-12-07,673.703
2006-12-08,672.143
2006-12-11,685.173
2006-12-12,698.419
2006-12-13,692.787
2006-12-14,692.748
2006-12-15,684.093
2006-12-18,691.57
2006-12-19,682.561
2006-12-20,685.462
2006-12-21,682.231
2006-12-22,679.68
2006-12-25,679.68
2006-12-26,678.554
2006-12-27,683.887
2006-12-28,692.056
2006-12-29,694.91
2007-01-01,694.91
2007-01-02,708.357
2007-01-03,708.839
2007-01-04,693.256
2007-01-05,686.392
2007-01-08,687.055
2007-01-09,693.415
2007-01-10,687.62
2007-01-11,691.44
2007-01-12,696.197
2007-01-15,701.329
2007-01-16,696.728
2007-01-17,698.65
2007-01-18,697.079
2007-01-19,689.514
2007-01-22,715.286
2007-01-23,725.656
2007-01-24,736.562
2007-01-25,724.006
2007-01-26,704.337
2007-01-29,705.494
2007-01-30,705.833
2007-01-31,714.619
2007-02-01,729.812
2007-02-02,738.294
2007-02-05,738.886
2007-02-06,735.664
2007-02-07,747.897
2007-02-08,738.964
2007-02-09,772.086
2007-02-12,762.514
2007-02-13,758.499
2007-02-14,772.919
2007-02-15,778.077
2007-02-16,779.928
2007-02-19,788.515
2007-02-20,772.788
2007-02-21,759.187
2007-02-22,761.127
2007-02-23,760.095
2007-02-26,759.086
2007-02-27,740.566
2007-02-28,733.923
2007-03-01,725.985
2007-03-02,741.468
2007-03-05,713.989
2007-03-06,723.182
2007-03-07,724.688
2007-03-08,744.034
2007-03-09,751.864
2007-03-12,764.325
2007-03-13,763.046
2007-03-14,742.955
2007-03-15,754.973
2007-03-16,767.786
2007-03-19,791.302
2007-03-20,793.38
2007-03-21,800.257
2007-03-22,812.724
2007-03-23,813.848
2007-03-26,814.365
2007-03-27,802.986
2007-03-28,794.719
2007-03-29,819.937
2007-03-30,825.632
2007-04-02,823.979
2007-04-03,836.674
2007-04-04,841.791
2007-04-05,845.652
2007-04-06,845.652
2007-04-09,841.187
2007-04-10,884.811
2007-04-11,862.722
2007-04-12,864.083
2007-04-13,861.278
2007-04-16,881.827
2007-04-17,897.734
2007-04-18,901.483
2007-04-19,923.789
2007-04-20,927.437
2007-04-23,925.471
2007-04-24,909.787
2007-04-25,944.046
2007-04-26,944.198
2007-04-27,939.656
2007-04-30,945.959
2007-05-01,932.916
2007-05-02,941.043
2007-05-03,933.861
2007-05-04,935.36
2007-05-07,950.391
2007-05-08,946.97
2007-05-09,958.002
2007-05-10,955.433
2007-05-11,972.162
2007-05-14,982.436
2007-05-15,996.022
2007-05-16,982.874
2007-05-17,976.949
2007-05-18,986.132
2007-05-21,981.847
2007-05-22,992.087
2007-05-23,1013.686
2007-05-24,995.936
2007-05-25,991.247
2007-05-28,991.247
2007-05-29,1000.468
2007-05-30,981.532
2007-05-31,1000.0
2007-06-01,991.418
2007-06-04,995.815
2007-06-05,998.699
2007-06-06,978.338
2007-06-07,950.322
2007-06-08,940.029
2007-06-11,955.697
2007-06-12,944.729
2007-06-13,942.223
2007-06-14,961.729
2007-06-15,969.232
2007-06-18,968.589
2007-06-19,964.115
2007-06-20,966.23
2007-06-21,949.502
2007-06-22,943.812
2007-06-25,940.149
2007-06-26,937.204
2007-06-27,928.045
2007-06-28,939.386
2007-06-29,952.723
2007-07-02,966.428
2007-07-03,974.03
2007-07-04,984.198
2007-07-05,984.047
2007-07-06,982.955
2007-07-09,984.461
2007-07-10,992.247
2007-07-11,998.08
2007-07-12,1000.228
2007-07-13,1006.417
2007-07-16,1017.61
2007-07-17,1018.006
2007-07-18,1021.27
2007-07-19,1034.059
2007-07-20,1032.047
2007-07-23,1038.072
2007-07-24,1037.445
2007-07-25,1019.389
2007-07-26,1005.12
2007-07-27,983.688
2007-07-30,990.292
2007-07-31,1004.371
2007-08-01,992.606
2007-08-02,999.652
2007-08-03,995.818
2007-08-06,980.009
2007-08-07,987.286
2007-08-08,1026.675
2007-08-09,997.15
2007-08-10,976.658
2007-08-13,977.488
2007-08-14,964.726
2007-08-15,932.782
2007-08-16,882.024
2007-08-17,912.747
2007-08-20,938.302
2007-08-21,945.383
2007-08-22,980.655
2007-08-23,975.518
2007-08-24,987.976
2007-08-27,995.906
2007-08-28,970.612
2007-08-29,969.904
2007-08-30,975.216
2007-08-31,995.859
2007-09-03,999.506
2007-09-04,1004.323
2007-09-05,989.187
2007-09-06,990.376
2007-09-07,969.711
2007-09-10,947.751
2007-09-11,977.342
2007-09-12,982.245
2007-09-13,982.312
2007-09-14,978.042
2007-09-17,961.655
2007-09-18,976.48
2007-09-19,1018.212
2007-09-20,1028.047
2007-09-21,1039.292
2007-09-24,1037.379
2007-09-25,1035.802
2007-09-26,1054.432
2007-09-27,1068.313
2007-09-28,1061.569
2007-10-01,1070.319
2007-10-02,1070.56
2007-10-03,1072.691
2007-10-04,1078.727
2007-10-05,1092.317
2007-10-08,1092.776
2007-10-09,1108.271
2007-10-10,1107.46
2007-10-11,1116.792
2007-10-12,1105.765
2007-10-15,1107.113
2007-10-16,1076.837
2007-10-17,1091.19
2007-10-18,1086.526
2007-10-19,1078.952
2007-10-22,1050.071
2007-10-23,1081.968
2007-10-24,1070.499
2007-10-25,1096.015
2007-10-26,1097.402
2007-10-29,1103.261
2007-10-30,1099.205
2007-10-31,1107.06
2007-11-01,1094.769
2007-11-02,1088.762
2007-11-05,1083.809
2007-11-06,1136.272
2007-11-07,1152.315
2007-11-08,1136.984
2007-11-09,1120.616
2007-11-12,1107.565
2007-11-13,1087.924
2007-11-14,1096.763
2007-11-15,1061.5
2007-11-16,1036.765
2007-11-19,998.456
2007-11-20,1031.883
2007-11-21,1002.488
2007-11-22,1014.589
2007-11-23,1030.325
2007-11-26,1045.085
2007-11-27,1039.159
2007-11-28,1064.261
2007-11-29,1076.904
2007-11-30,1087.903
2007-12-03,1090.265
2007-12-04,1084.02
2007-12-05,1100.514
2007-12-06,1102.662
2007-12-07,1119.857
2007-12-10,1127.156
2007-12-11,1126.374
2007-12-12,1137.187
2007-12-13,1115.522
2007-12-14,1094.143
2007-12-17,1060.829
2007-12-18,1064.7
2007-12-19,1067.216
2007-12-20,1068.087
2007-12-21,1072.325
2007-12-24,1074.84
2007-12-25,1074.84
2007-12-26,1082.425
2007-12-27,1102.501
2007-12-28,1122.509
2007-12-31,1116.236
2008-01-01,1116.236
2008-01-02,1123.161
2008-01-03,1115.815
2008-01-04,1087.532
2008-01-07,1055.942
2008-01-08,1064.744
2008-01-09,1038.704
2008-01-10,1010.02
2008-01-11,1014.15
2008-01-14,1035.444
2008-01-15,991.827
2008-01-16,947.197
2008-01-17,950.927
2008-01-18,947.373
2008-01-21,880.429
2008-01-22,917.115
2008-01-23,914.678
2008-01-24,957.738
2008-01-25,964.88
2008-01-28,954.905
2008-01-29,968.639
2008-01-30,969.118
2008-01-31,948.393
2008-02-01,981.198
2008-02-04,1019.991
2008-02-05,975.822
2008-02-06,983.441
2008-02-07,955.65
2008-02-08,951.815
2008-02-11,943.558
2008-02-12,995.025
2008-02-13,996.791
2008-02-14,1007.995
2008-02-15,994.815
2008-02-18,1015.53
2008-02-19,1025.781
2008-02-20,1009.159
2008-02-21,1025.206
2008-02-22,1015.903
2008-02-25,1031.157
2008-02-26,1049.055
2008-02-27,1052.516
2008-02-28,1040.86
2008-02-29,1031.279
2008-03-03,1030.341
2008-03-04,1031.124
2008-03-05,1059.811
2008-03-06,1070.004
2008-03-07,1056.386
2008-03-10,1033.244
2008-03-11,1030.285
2008-03-12,1053.264
2008-03-13,1038.749
2008-03-14,1041.876
2008-03-17,1026.7
2008-03-18,1058.697
2008-03-19,1027.048
2008-03-20,1012.179
2008-03-21,1012.179
2008-03-24,1010.737
2008-03-25,1053.044
2008-03-26,1063.205
2008-03-27,1079.546
2008-03-28,1083.977
2008-03-31,1092.462
2008-04-01,1095.117
2008-04-02,1085.801
2008-04-03,1072.005
2008-04-04,1089.579
2008-04-07,1106.933
2008-04-08,1098.405
2008-04-09,1099.32
2008-04-10,1103.286
2008-04-11,1087.869
2008-04-14,1082.152
2008-04-15,1088.626
2008-04-16,1114.802
2008-04-17,1095.52
2008-04-18,1083.592
2008-04-21,1097.099
2008-04-22,1104.915
2008-04-23,1108.887
2008-04-24,1104.317
2008-04-25,1109.677
2008-04-28,1111.941
2008-04-29,1096.597
2008-04-30,1112.427
2008-05-01,1104.009
2008-05-02,1114.562
2008-05-05,1127.178
2008-05-06,1120.904
2008-05-07,1106.329
2008-05-08,1150.227
2008-05-09,1151.496
2008-05-12,1156.556
2008-05-13,1160.964
2008-05-14,1180.625
2008-05-15,1192.429
2008-05-16,1217.26
2008-05-19,1231.773
2008-05-20,1222.361
2008-05-21,1233.565
2008-05-22,1217.208
2008-05-23,1228.474
2008-05-26,1229.986
2008-05-27,1204.548
2008-05-28,1195.21
2008-05-29,1200.358
2008-05-30,1243.437
2008-06-02,1237.503
2008-06-03,1231.816
2008-06-04,1215.933
2008-06-05,1222.835
2008-06-06,1209.892
2008-06-09,1202.794
2008-06-10,1179.565
2008-06-11,1165.11
2008-06-12,1167.966
2008-06-13,1158.162
2008-06-16,1180.778
2008-06-17,1211.385
2008-06-18,1181.672
2008-06-19,1172.521
2008-06-20,1162.162
2008-06-23,1143.448
2008-06-24,1125.586
2008-06-25,1136.516
2008-06-26,1119.164
2008-06-27,1125.251
2008-06-30,1105.45
2008-07-01,1077.88
2008-07-02,1087.053
2008-07-03,1061.239
2008-07-04,1054.88
2008-07-07,1056.447
2008-07-08,1033.027
2008-07-09,1062.922
2008-07-10,1054.618
2008-07-11,1031.404
2008-07-14,1024.382
2008-07-15,1009.835
2008-07-16,994.634
2008-07-17,1037.899
2008-07-18,1055.26
2008-07-21,1090.978
2008-07-22,1085.274
2008-07-23,1115.86
2008-07-24,1096.157
2008-07-25,1079.0
2008-07-28,1076.557
2008-07-29,1060.455
2008-07-30,1075.58
2008-07-31,1077.704
2008-08-01,1053.454
2008-08-04,1036.352
2008-08-05,1051.334
2008-08-06,1057.256
2008-08-07,1053.401
2008-08-08,1032.963
2008-08-11,1048.655
2008-08-12,1036.968
2008-08-13,1021.647
2008-08-14,1025.973
2008-08-15,1019.88
2008-08-18,1017.26
2008-08-19,992.633
2008-08-20,986.378
2008-08-21,976.303
2008-08-22,996.167
2008-08-25,987.445
2008-08-26,983.54
2008-08-27,982.06
2008-08-28,987.441
2008-08-29,989.578
2008-09-01,978.15
2008-09-02,995.884
2008-09-03,976.588
2008-09-04,934.618
2008-09-05,909.825
2008-09-08,919.556
2008-09-09,909.983
2008-09-10,897.534
2008-09-11,876.337
2008-09-12,900.525
2008-09-15,873.539
2008-09-16,868.132
2008-09-17,858.619
2008-09-18,892.488
2008-09-19,957.657
2008-09-22,972.455
2008-09-23,947.023
2008-09-24,941.425
2008-09-25,939.309
2008-09-26,916.165
2008-09-29,854.275
2008-09-30,831.241
2008-10-01,817.165
2008-10-02,785.242
2008-10-03,798.23
2008-10-06,719.193
2008-10-07,705.566
2008-10-08,672.668
2008-10-09,691.176
2008-10-10,659.088
2008-10-13,706.367
2008-10-14,739.064
2008-10-15,701.03
2008-10-16,670.578
2008-10-17,682.831
2008-10-20,697.689
2008-10-21,692.11
2008-10-22,637.237
2008-10-23,610.153
2008-10-24,569.556
2008-10-27,531.863
2008-10-28,538.723
2008-10-29,606.754
2008-10-30,637.667
2008-10-31,639.195
2008-11-03,648.179
2008-11-04,703.545
2008-11-05,690.384
2008-11-06,630.432
2008-11-07,626.57
2008-11-10,637.719
2008-11-11,594.841
2008-11-12,575.88
2008-11-13,574.903
2008-11-14,589.645
2008-11-17,574.101
2008-11-18,565.897
2008-11-19,553.985
2008-11-20,517.207
2008-11-21,514.074
2008-11-24,546.649
2008-11-25,570.593
2008-11-26,574.093
2008-11-27,590.377
2008-11-28,589.799
2008-12-01,570.826
2008-12-02,573.571
2008-12-03,566.455
2008-12-04,580.323
2008-12-05,547.284
2008-12-08,595.485
2008-12-09,596.929
2008-12-10,594.814
2008-12-11,603.227
2008-12-12,605.026
2008-12-15,614.832
2008-12-16,610.892
2008-12-17,637.877
2008-12-18,636.262
2008-12-19,610.918
2008-12-22,606.37
2008-12-23,604.809
2008-12-24,606.944
2008-12-25,606.944
2008-12-26,609.823
2008-12-29,625.065
2008-12-30,630.822
2008-12-31,620.726
2009-01-01,620.726
2009-01-02,647.032
2009-01-05,660.808
2009-01-06,659.82
2009-01-07,651.049
2009-01-08,653.086
2009-01-09,633.216
2009-01-12,619.574
2009-01-13,598.073
2009-01-14,576.466
2009-01-15,575.956
2009-01-16,596.645
2009-01-19,581.961
2009-01-20,559.315
2009-01-21,565.716
2009-01-22,574.662
2009-01-23,562.557
2009-01-26,591.728
2009-01-27,580.889
2009-01-28,591.874
2009-01-29,583.883
2009-01-30,583.075
2009-02-02,568.266
2009-02-03,582.58
2009-02-04,589.629
2009-02-05,595.664
2009-02-06,603.817
2009-02-09,606.697
2009-02-10,595.674
2009-02-11,593.474
2009-02-12,581.591
2009-02-13,594.109
2009-02-16,593.889
2009-02-17,572.556
2009-02-18,564.118
2009-02-19,572.219
2009-02-20,555.937
2009-02-23,560.435
2009-02-24,542.924
2009-02-25,529.502
2009-02-26,536.696
2009-02-27,521.143
2009-03-02,499.752
2009-03-03,475.442
2009-03-04,479.28
2009-03-05,465.747
2009-03-06,451.301
2009-03-09,445.492
2009-03-10,472.652
2009-03-11,482.128
2009-03-12,487.801
2009-03-13,492.285
2009-03-16,509.099
2009-03-17,514.099
2009-03-18,514.158
2009-03-19,550.129
2009-03-20,532.375
2009-03-23,535.359
2009-03-24,524.535
2009-03-25,524.863
2009-03-26,531.724
2009-03-27,519.509
2009-03-30,503.819
2009-03-31,520.091
2009-04-01,514.671
2009-04-02,546.56
2009-04-03,536.875
2009-04-06,546.117
2009-04-07,534.513
2009-04-08,525.795
2009-04-09,524.937
2009-04-10,524.937
2009-04-13,529.409
2009-04-14,535.0
2009-04-15,539.846
2009-04-16,570.555
2009-04-17,584.765
2009-04-20,559.517
2009-04-21,560.018
2009-04-22,577.843
2009-04-23,582.741
2009-04-24,607.32
2009-04-27,593.846
2009-04-28,585.209
2009-04-29,587.722
2009-04-30,599.124
2009-05-01,602.32
2009-05-04,629.993
2009-05-05,619.709
2009-05-06,636.66
2009-05-07,636.56
2009-05-08,639.96
2009-05-11,647.472
2009-05-12,646.504
2009-05-13,634.801
2009-05-14,627.618
2009-05-15,640.844
2009-05-18,648.761
2009-05-19,660.967
2009-05-20,671.789
2009-05-21,671.056
2009-05-22,681.849
2009-05-25,677.786
2009-05-26,661.736
2009-05-27,665.928
2009-05-28,654.311
2009-05-29,658.541
2009-06-01,658.628
2009-06-02,672.463
2009-06-03,660.85
2009-06-04,667.908
2009-06-05,659.434
2009-06-08,637.006
2009-06-09,645.146
2009-06-10,648.367
2009-06-11,658.568
2009-06-12,664.256
2009-06-15,647.685
2009-06-16,645.804
2009-06-17,635.665
2009-06-18,638.375
2009-06-19,642.994
2009-06-22,632.588
2009-06-23,636.227
2009-06-24,643.809
2009-06-25,632.378
2009-06-26,638.031
2009-06-29,649.726
2009-06-30,644.176
2009-07-01,652.835
2009-07-02,638.816
2009-07-03,636.966
2009-07-06,626.361
2009-07-07,633.206
2009-07-08,634.705
2009-07-09,637.626
2009-07-10,633.381
2009-07-13,628.877
2009-07-14,629.247
2009-07-15,646.74
2009-07-16,652.966
2009-07-17,662.981
2009-07-20,669.649
2009-07-21,682.736
2009-07-22,680.822
2009-07-23,690.765
2009-07-24,688.344
2009-07-27,695.026
2009-07-28,698.607
2009-07-29,692.132
2009-07-30,704.445
2009-07-31,712.237
2009-08-03,746.205
2009-08-04,733.82
2009-08-05,739.702
2009-08-06,739.154
2009-08-07,729.405
2009-08-10,724.339
2009-08-11,719.021
2009-08-12,721.385
2009-08-13,735.927
2009-08-14,731.264
2009-08-17,708.179
2009-08-18,701.026
2009-08-19,698.148
2009-08-20,705.644
2009-08-21,720.692
2009-08-24,729.749
2009-08-25,733.232
2009-08-26,725.994
2009-08-27,721.994
2009-08-28,732.961
2009-08-31,725.648
2009-09-01,726.884
2009-09-02,709.591
2009-09-03,707.318
2009-09-04,713.279
2009-09-07,731.633
2009-09-08,749.947
2009-09-09,765.921
2009-09-10,770.105
2009-09-11,774.484
2009-09-14,777.908
2009-09-15,781.877
2009-09-16,806.428
2009-09-17,814.184
2009-09-18,811.152
2009-09-21,807.934
2009-09-22,826.432
2009-09-23,832.115
2009-09-24,816.884
2009-09-25,814.015
2009-09-28,814.476
2009-09-29,808.84
2009-09-30,815.814
2009-10-01,811.77
2009-10-02,796.724
2009-10-05,798.469
2009-10-06,819.146
2009-10-07,803.066
2009-10-08,816.206
2009-10-09,819.807
2009-10-12,829.13
2009-10-13,821.126
2009-10-14,839.145
2009-10-15,836.206
2009-10-16,820.576
2009-10-19,829.586
2009-10-20,821.998
2009-10-21,830.455
2009-10-22,816.204
2009-10-23,818.411
2009-10-26,803.157
2009-10-27,793.173
2009-10-28,784.964
2009-10-29,789.031
2009-10-30,774.457
2009-11-02,777.584
2009-11-03,766.429
2009-11-04,780.357
2009-11-05,787.137
2009-11-06,786.928
2009-11-09,809.073
2009-11-10,799.832
2009-11-11,799.617
2009-11-12,803.521
2009-11-13,812.771
2009-11-16,836.929
2009-11-17,823.793
2009-11-18,834.825
2009-11-19,822.868
2009-11-20,820.012
2009-11-23,834.846
2009-11-24,828.006
2009-11-25,836.207
2009-11-26,818.186
2009-11-27,820.178
2009-11-30,821.315
2009-12-01,829.526
2009-12-02,829.56
2009-12-03,830.134
2009-12-04,824.215
2009-12-07,832.942
2009-12-08,821.904
2009-12-09,818.175
2009-12-10,815.747
2009-12-11,813.174
2009-12-14,823.478
2009-12-15,819.948
2009-12-16,834.96
2009-12-17,826.687
2009-12-18,821.332
2009-12-21,813.399
2009-12-22,811.586
2009-12-23,818.372
2009-12-24,819.753
2009-12-25,819.753
2009-12-28,821.003
2009-12-29,825.283
2009-12-30,820.737
2009-12-31,823.467
2010-01-01,823.467
2010-01-04,849.159
2010-01-05,847.069
2010-01-06,843.641
2010-01-07,852.966
2010-01-08,845.953
2010-01-11,866.54
2010-01-12,860.91
2010-01-13,846.823
2010-01-14,846.718
2010-01-15,837.969
2010-01-18,840.624
2010-01-19,835.934
2010-01-20,824.825
2010-01-21,814.435
2010-01-22,813.653
2010-01-25,815.081
2010-01-26,808.67
2010-01-27,808.486
2010-01-28,827.78
2010-01-29,830.002
2010-02-01,831.978
2010-02-02,832.392
2010-02-03,829.905
2010-02-04,810.939
2010-02-05,791.071
2010-02-08,785.496
2010-02-09,784.482
2010-02-10,776.2
2010-02-11,778.912
2010-02-12,775.627
2010-02-15,781.832
2010-02-16,801.653
2010-02-17,797.936
2010-02-18,799.121
2010-02-19,787.172
2010-02-22,794.445
2010-02-23,790.123
2010-02-24,794.512
2010-02-25,787.592
2010-02-26,802.298
2010-03-01,806.937
2010-03-02,820.682
2010-03-03,837.71
2010-03-04,827.153
2010-03-05,837.906
2010-03-08,841.563
2010-03-09,831.535
2010-03-10,839.459
2010-03-11,840.187
2010-03-12,844.186
2010-03-15,834.437
2010-03-16,849.343
2010-03-17,845.341
2010-03-18,841.17
2010-03-19,835.128
2010-03-22,831.248
2010-03-23,840.753
2010-03-24,830.723
2010-03-25,836.665
2010-03-26,840.303
2010-03-29,843.746
2010-03-30,841.057
2010-03-31,852.835
2010-04-01,853.146
2010-04-02,853.146
2010-04-05,851.087
2010-04-06,851.799
2010-04-07,862.826
2010-04-08,851.932
2010-04-09,865.088
2010-04-12,877.473
2010-04-13,866.798
2010-04-14,878.664
2010-04-15,878.837
2010-04-16,867.871
2010-04-19,861.846
2010-04-20,865.74
2010-04-21,868.38
2010-04-22,854.587
2010-04-23,868.863
2010-04-26,865.616
2010-04-27,855.654
2010-04-28,828.964
2010-04-29,858.585
2010-04-30,861.967
2010-05-03,850.45
2010-05-04,835.219
2010-05-05,810.565
2010-05-06,807.206
2010-05-07,766.157
2010-05-10,817.949
2010-05-11,799.026
2010-05-12,816.579
2010-05-13,809.448
2010-05-14,800.329
2010-05-17,790.807
2010-05-18,797.495
2010-05-19,784.539
2010-05-20,767.036
2010-05-21,771.339
2010-05-24,760.389
2010-05-25,738.538
2010-05-26,754.447
2010-05-27,781.611
2010-05-28,770.149
2010-05-31,770.12
2010-06-01,764.127
2010-06-02,758.964
2010-06-03,775.016
2010-06-04,756.729
2010-06-07,751.372
2010-06-08,754.207
2010-06-09,771.673
2010-06-10,791.138
2010-06-11,789.65
2010-06-14,811.101
2010-06-15,816.935
2010-06-16,811.911
2010-06-17,812.156
2010-06-18,818.503
2010-06-21,819.548
2010-06-22,812.196
2010-06-23,802.262
2010-06-24,794.149
2010-06-25,781.588
2010-06-28,788.731
2010-06-29,750.488
2010-06-30,763.882
2010-07-01,761.701
2010-07-02,777.757
2010-07-05,782.347
2010-07-06,808.473
2010-07-07,807.182
2010-07-08,810.79
2010-07-09,816.007
2010-07-12,810.829
2010-07-13,825.402
2010-07-14,836.594
2010-07-15,850.936
2010-07-16,849.59
2010-07-19,843.033
2010-07-20,827.332
2010-07-21,839.319
2010-07-22,848.917
2010-07-23,845.658
2010-07-26,863.985
2010-07-27,873.113
2010-07-28,871.268
2010-07-29,874.696
2010-07-30,873.116
2010-08-02,903.295
2010-08-03,910.036
2010-08-04,916.213
2010-08-05,896.733
2010-08-06,896.933
2010-08-09,909.146
2010-08-10,892.253
2010-08-11,862.534
2010-08-12,860.278
2010-08-13,846.724
2010-08-16,852.034
2010-08-17,869.224
2010-08-18,862.82
2010-08-19,857.166
2010-08-20,834.615
2010-08-23,833.063
2010-08-24,824.045
2010-08-25,809.718
